Orthogroup	DMIR.longest_only	DKIK.longest_only
OG0002289	LOC108153370|XP_017138829.1|DMIR	LOC108077475|XP_017026283.1|DKIK
OG0002290	LOC108162136|XP_017152207.1|DMIR	LOC108082715|XP_017033712.1|DKIK
OG0002291	LOC117188336|XP_033247919.1|DMIR, LOC108158097|XP_033253016.1|DMIR	LOC108072933|XP_017019771.1|DKIK
OG0002292	LOC108163393|XP_017154139.1|DMIR	LOC108080732|XP_017031080.1|DKIK
OG0002293	LOC117188306|XP_033247833.1|DMIR	LOC108072441|XP_017019057.1|DKIK
OG0002294	LOC108156539|XP_033245500.1|DMIR, LOC117185801|XP_017143535.2|DMIR	LOC108085035|XP_017036971.1|DKIK
OG0002295	LOC108161190|XP_033248567.1|DMIR	LOC108075848|XP_017023918.1|DKIK
OG0002296	LOC108161785|XP_017151616.1|DMIR	LOC108077150|XP_017025866.1|DKIK
OG0002297	LOC108156385|XP_033244677.1|DMIR	LOC108084192|XP_017035778.1|DKIK
OG0002298	LOC117187787|XP_033246524.1|DMIR, LOC108159505|XP_017148351.1|DMIR	LOC108072130|XP_017018654.1|DKIK
OG0002299	LOC108165340|XP_033254763.1|DMIR, LOC108156133|XP_017142938.1|DMIR	LOC108072928|XP_017019764.1|DKIK
OG0002300	LOC108164184|XP_033249730.1|DMIR	LOC108073627|XP_017020818.1|DKIK
OG0002301	LOC108163317|XP_017154030.1|DMIR	LOC108081527|XP_017032232.1|DKIK
OG0002302	LOC108162736|XP_017153100.1|DMIR	LOC108077192|XP_017025929.1|DKIK
OG0002303	LOC108158111|XP_017145780.1|DMIR	LOC108079459|XP_017029287.1|DKIK
OG0002304	LOC108162487|XP_017152728.1|DMIR	LOC108085258|XP_017037295.1|DKIK
OG0002305	LOC108152870|XP_017137988.1|DMIR	LOC108075012|XP_017022748.1|DKIK
OG0002306	LOC108162641|XP_017152952.1|DMIR	LOC108074858|XP_017022558.1|DKIK
OG0002307	LOC108163488|XP_017154289.1|DMIR	LOC108074551|XP_017022136.1|DKIK
OG0002308	LOC108161786|XP_017151622.1|DMIR	LOC108077141|XP_017025844.1|DKIK
OG0002309	LOC108162267|XP_017152406.1|DMIR	LOC108081365|XP_017032006.1|DKIK
OG0002310	LOC108161877|XP_033250021.1|DMIR	LOC108081414|XP_017032082.1|DKIK
OG0002311	LOC108162108|XP_033249353.1|DMIR	LOC108082780|XP_017033804.1|DKIK
OG0002312	LOC108163935|XP_033249313.1|DMIR	LOC108072490|XP_017019146.1|DKIK
OG0002313	LOC117188201|XP_033247576.1|DMIR, LOC117188282|XP_033247747.1|DMIR, LOC117188312|XP_033247848.1|DMIR, LOC117187800|XP_033246542.1|DMIR, LOC108157980|XP_033247244.1|DMIR	LOC108076513|XP_017024908.1|DKIK
OG0002314	LOC117188007|XP_033247013.1|DMIR, LOC108160400|XP_017149881.2|DMIR	LOC108070815|XP_017016904.1|DKIK
OG0002315	LOC108159263|XP_017147897.1|DMIR	LOC108082326|XP_017033144.1|DKIK
OG0002316	LOC108162911|XP_017153376.1|DMIR, LOC117188954|XP_033249527.1|DMIR	LOC108081976|XP_017032701.1|DKIK
OG0002317	LOC108152422|XP_017137226.1|DMIR	LOC108072752|XP_017019510.1|DKIK
OG0002318	LOC108163691|XP_017154612.1|DMIR	LOC108082836|XP_017033889.1|DKIK
OG0002319	LOC108162543|XP_017152814.2|DMIR, LOC117188948|XP_033249516.1|DMIR, LOC117188946|XP_033249514.1|DMIR, LOC117188947|XP_033249515.1|DMIR	LOC108072617|XP_017019333.1|DKIK
OG0002320	LOC108159330|XP_017148015.2|DMIR, LOC117188224|XP_033247625.1|DMIR	LOC108078153|XP_017027285.1|DKIK
OG0002321	LOC117188195|XP_033247565.1|DMIR	LOC108074705|XP_017022334.1|DKIK
OG0002322	LOC108163066|XP_017153629.1|DMIR	LOC108075784|XP_017023832.1|DKIK
OG0002323	LOC108163325|XP_017154044.1|DMIR	LOC108079493|XP_017029322.1|DKIK
OG0002324	LOC108152558|XP_017137470.2|DMIR	LOC108083272|XP_017034481.1|DKIK
OG0002325	LOC108152118|XP_017136685.2|DMIR	LOC108073516|XP_017020678.1|DKIK
OG0002326	LOC108152119|XP_017136690.1|DMIR	LOC108073512|XP_017020673.1|DKIK
OG0002327	LOC108156775|XP_017143931.1|DMIR	LOC108084858|XP_017036727.1|DKIK
OG0002328	LOC108163413|XP_017154168.1|DMIR	LOC108082681|XP_017033671.1|DKIK
OG0002329	LOC108164110|XP_017155193.1|DMIR	LOC108074448|XP_017021978.1|DKIK
OG0002330	LOC108162832|XP_017153253.1|DMIR	LOC108074439|XP_017021967.1|DKIK
OG0002331	LOC117185984|XP_033241895.1|DMIR, LOC117185914|XP_033252844.1|DMIR, LOC117192346|XP_033252899.1|DMIR	LOC108079154|XP_017028891.1|DKIK
OG0002332	LOC108152712|XP_017137735.1|DMIR	LOC108075294|XP_017023178.1|DKIK
OG0002333	LOC108160773|XP_017150463.1|DMIR, LOC117193751|XP_033254372.1|DMIR	LOC108072349|XP_017018929.1|DKIK
OG0002334	LOC108163246|XP_017153900.1|DMIR	LOC108074568|XP_017022162.1|DKIK
OG0002335	LOC117192751|XP_033253388.1|DMIR, LOC108159448|XP_033248001.1|DMIR	LOC108082571|XP_017033517.1|DKIK
OG0002336	LOC108150918|XP_017134735.1|DMIR	LOC108085541|XP_017037663.1|DKIK
OG0002337	LOC117193348|XP_033253961.1|DMIR, LOC108159023|XP_017147424.2|DMIR	LOC108078100|XP_017027187.1|DKIK
OG0002338	LOC108163647|XP_017154545.1|DMIR	LOC108072860|XP_017019665.1|DKIK
OG0002339	LOC108163192|XP_033248550.1|DMIR	LOC108085352|XP_017037407.1|DKIK
OG0002340	LOC108162922|XP_017153393.1|DMIR	LOC108076117|XP_017024338.1|DKIK
OG0002341	LOC117188352|XP_033247966.1|DMIR, LOC108158870|XP_017147099.1|DMIR	LOC108073144|XP_017020141.1|DKIK
OG0002342	LOC108162223|XP_017152331.1|DMIR	LOC108077405|XP_017026193.1|DKIK
OG0002343	LOC108161898|XP_017151781.2|DMIR	LOC108086246|XP_017038606.1|DKIK
OG0002344	LOC117189168|XP_033250128.1|DMIR	LOC108084691|XP_017036515.1|DKIK
OG0002345	LOC108159541|XP_033253795.1|DMIR, LOC108159543|XP_017148408.2|DMIR, LOC117188447|XP_033248226.1|DMIR	LOC108076757|XP_017025246.1|DKIK
OG0002346	LOC108162115|XP_033250133.1|DMIR	LOC108077427|XP_017026220.1|DKIK
OG0002347	LOC117190660|XP_033251607.1|DMIR, LOC108160412|XP_017149896.2|DMIR, LOC117188077|XP_033247275.1|DMIR	LOC108072420|XP_017019014.1|DKIK
OG0002348	LOC108163708|XP_033249951.1|DMIR, LOC117189086|XP_033249947.1|DMIR, LOC117189088|XP_033249953.1|DMIR	LOC108079615|XP_017029479.1|DKIK
OG0002349	LOC108160684|XP_017150324.2|DMIR, LOC117193552|XP_033254189.1|DMIR	LOC108076758|XP_017025247.1|DKIK
OG0002350	LOC117187816|XP_033246566.1|DMIR, LOC108159540|XP_033248221.1|DMIR	LOC108071781|XP_017018134.1|DKIK
OG0002351	LOC108160857|XP_017150609.2|DMIR, LOC117188310|XP_033247841.1|DMIR	LOC108082587|XP_017033538.1|DKIK
OG0002352	LOC108159412|XP_017148145.2|DMIR, LOC108159094|XP_017147550.1|DMIR	LOC108081833|XP_017032563.1|DKIK
OG0002353	LOC108162080|XP_017152121.1|DMIR	LOC108081464|XP_017032143.1|DKIK
OG0002354	LOC108162345|XP_017152533.1|DMIR	LOC108076260|XP_017024501.1|DKIK
OG0002355	LOC108162388|XP_017152592.1|DMIR	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK
OG0002356	LOC108163097|XP_033248593.1|DMIR, LOC117188635|XP_033248590.1|DMIR	LOC108072572|XP_017019266.1|DKIK
OG0002357	LOC108156152|XP_017142965.1|DMIR	LOC108077785|XP_017026774.1|DKIK
OG0002358	LOC108162480|XP_017152719.1|DMIR	LOC108077055|XP_017025708.1|DKIK
OG0002359	LOC117186026|XP_033241953.1|DMIR, LOC108159546|XP_033241952.1|DMIR	LOC108071751|XP_017018065.1|DKIK
OG0002360	LOC117189077|XP_033249939.1|DMIR, LOC108162607|XP_017152916.1|DMIR, LOC117189078|XP_033249940.1|DMIR, LOC117189079|XP_033249941.1|DMIR	LOC108082161|XP_017032951.1|DKIK
OG0002361	LOC108152136|XP_033243248.1|DMIR	LOC108083060|XP_017034182.1|DKIK
OG0002362	LOC108162232|XP_033249157.1|DMIR	LOC108073646|XP_017020854.1|DKIK
OG0002363	LOC108162164|XP_017152243.1|DMIR	LOC108072856|XP_017019660.1|DKIK
OG0002364	LOC108162161|XP_017152227.1|DMIR	LOC108072843|XP_017019628.1|DKIK
OG0002365	LOC108162804|XP_017153201.1|DMIR	LOC108072845|XP_017019646.1|DKIK
OG0002366	LOC108161413|XP_017151154.1|DMIR	LOC108086199|XP_017038550.1|DKIK
OG0002367	LOC108162320|XP_017152491.1|DMIR	LOC108074534|XP_017022108.1|DKIK, LOC108074498|XP_017022060.1|DKIK
OG0002368	LOC108162065|XP_017152098.1|DMIR	LOC108075787|XP_017023841.1|DKIK
OG0002369	LOC108159272|XP_017147924.1|DMIR	LOC108083408|XP_017034650.1|DKIK
OG0002370	LOC108164160|XP_033248844.1|DMIR	LOC108075361|XP_017023264.1|DKIK
OG0002371	LOC108163747|XP_017154703.1|DMIR	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK
OG0002372	LOC108161753|XP_017151574.1|DMIR	LOC108079600|XP_017029446.1|DKIK
OG0002373	LOC108163300|XP_017154000.1|DMIR	LOC108081413|XP_017032081.1|DKIK
OG0002374	LOC108155332|XP_017141562.1|DMIR	LOC108073436|XP_017020545.1|DKIK
OG0002375	LOC108156096|XP_017142874.1|DMIR	LOC108074074|XP_017021439.1|DKIK
OG0002376	LOC108162021|XP_017152003.1|DMIR	LOC108075842|XP_017023906.1|DKIK
OG0002377	LOC108155267|XP_017141459.1|DMIR	LOC108075577|XP_017023583.1|DKIK
OG0002378	LOC108152573|XP_017137501.1|DMIR	LOC108070419|XP_017016362.1|DKIK
OG0002379	LOC108163335|XP_017154059.1|DMIR	LOC108072551|XP_017019215.1|DKIK
OG0002380	LOC108164919|XP_017156393.1|DMIR, LOC117189044|XP_033249830.1|DMIR, LOC117188941|XP_033249487.1|DMIR, LOC117189043|XP_033249828.1|DMIR, LOC117189039|XP_033249819.1|DMIR, LOC117187382|XP_033245808.1|DMIR	LOC108083781|XP_017035196.1|DKIK
OG0002381	LOC108154019|XP_017139604.1|DMIR	LOC108072878|XP_017019686.1|DKIK
OG0002382	LOC108158886|XP_017147153.1|DMIR	LOC108071776|XP_017018119.1|DKIK
OG0002383	LOC108153139|XP_017138425.1|DMIR	LOC108079883|XP_017029889.1|DKIK
OG0002384	LOC108162535|XP_017152808.1|DMIR	LOC108083520|XP_017034835.1|DKIK
OG0002385	LOC108164446|XP_017155649.1|DMIR	LOC108081319|XP_017031915.1|DKIK
OG0002386	LOC108155890|XP_017142520.1|DMIR	LOC108078311|XP_017027632.1|DKIK
OG0002387	LOC108156921|XP_017144160.1|DMIR	LOC108071333|XP_017017538.1|DKIK
OG0002388	LOC108154809|XP_017140697.1|DMIR	LOC108084172|XP_017035748.1|DKIK
OG0002389	LOC108156693|XP_017143825.1|DMIR	LOC108080297|XP_017030463.1|DKIK
OG0002390	LOC108163974|XP_017155020.2|DMIR	LOC108076893|XP_017025414.1|DKIK
OG0002391	LOC108160237|XP_017149583.1|DMIR	LOC108078371|XP_017027687.1|DKIK
OG0002392	LOC108153599|XP_017139171.1|DMIR	LOC108071878|XP_017018295.1|DKIK
OG0002393	LOC108151672|XP_017135900.1|DMIR, LOC108154850|XP_017140756.1|DMIR	LOC108079903|XP_017029923.1|DKIK
OG0002394	LOC108155051|XP_017141115.1|DMIR	LOC108081241|XP_017031808.1|DKIK
OG0002395	LOC108156572|XP_017143595.1|DMIR	LOC108081507|XP_017032214.1|DKIK
OG0002396	LOC117191075|XP_033251935.1|DMIR, LOC108158473|XP_017146265.1|DMIR	LOC108078158|XP_017027297.1|DKIK
OG0002397	LOC108160540|XP_017150093.1|DMIR, LOC117190765|XP_033251719.1|DMIR	LOC108079282|XP_017029068.1|DKIK
OG0002398	LOC108160292|XP_017149678.1|DMIR	LOC108083519|XP_017034834.1|DKIK
OG0002399	LOC108158083|XP_033248003.1|DMIR	LOC108085081|XP_017037040.1|DKIK
OG0002400	LOC108160609|XP_017150209.1|DMIR, LOC117195105|XP_033255649.1|DMIR, LOC117195081|XP_033255636.1|DMIR	LOC108073045|XP_017019997.1|DKIK
OG0002401	LOC108164418|XP_017155587.1|DMIR	LOC108085327|XP_017037371.1|DKIK
OG0002402	LOC108157130|XP_017144517.1|DMIR	LOC108081251|XP_017031825.1|DKIK
OG0002403	LOC108157129|XP_017144516.1|DMIR	LOC108080904|XP_017031297.1|DKIK
OG0002404	LOC108156277|XP_017143138.1|DMIR	LOC108073449|XP_017020562.1|DKIK
OG0002405	LOC108157640|XP_017145273.1|DMIR	LOC108075392|XP_017023291.1|DKIK
OG0002406	LOC108151151|XP_017135065.1|DMIR	LOC108071544|XP_017017809.1|DKIK
OG0002407	LOC108154893|XP_017140826.1|DMIR	LOC108084996|XP_017036910.1|DKIK
OG0002408	LOC108156501|XP_017143486.1|DMIR	LOC108075604|XP_017023625.1|DKIK
OG0002409	LOC108151610|XP_017135791.1|DMIR	LOC108075152|XP_017022926.1|DKIK
OG0002410	LOC108156610|XP_017143645.1|DMIR	LOC108078623|XP_017028073.1|DKIK
OG0002411	LOC108155214|XP_017141386.1|DMIR	LOC108072082|XP_017018582.1|DKIK
OG0002412	LOC108155220|XP_017141393.1|DMIR	LOC108085783|XP_017038021.1|DKIK
OG0002413	LOC108164712|XP_017156078.1|DMIR	LOC108075119|XP_017022891.1|DKIK, LOC108083560|XP_017034904.1|DKIK
OG0002414	LOC108151204|XP_017135167.1|DMIR	LOC108080654|XP_017030966.1|DKIK
OG0002415	LOC108156887|XP_033245110.1|DMIR	LOC108080468|XP_017030694.1|DKIK
OG0002416	LOC108164403|XP_017155543.1|DMIR	LOC108072161|XP_017018699.1|DKIK
OG0002417	LOC108161849|XP_017151706.1|DMIR	LOC108079674|XP_017029561.1|DKIK
OG0002418	LOC108154970|XP_017140974.1|DMIR	LOC108072903|XP_017019719.1|DKIK
OG0002419	LOC108153028|XP_017138273.1|DMIR	LOC108080377|XP_017030588.1|DKIK
OG0002420	LOC108151180|XP_017135100.1|DMIR	LOC108073944|XP_017021246.1|DKIK
OG0002421	LOC108153901|XP_017139488.1|DMIR	LOC108073173|XP_017020167.1|DKIK
OG0002422	LOC108154653|XP_017140479.1|DMIR	LOC108077697|XP_017026625.1|DKIK
OG0002423	LOC108152734|XP_017137766.1|DMIR	LOC108083117|XP_017034270.1|DKIK
OG0002424	LOC108164483|XP_017155730.1|DMIR	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK
OG0002425	LOC108155454|XP_033249513.1|DMIR, LOC117188944|XP_033249511.1|DMIR	LOC108079428|XP_017029248.1|DKIK
OG0002426	LOC108151380|XP_017135433.1|DMIR	LOC108073383|XP_017020453.1|DKIK
OG0002427	LOC108164495|XP_033250259.1|DMIR	LOC108085518|XP_017037638.1|DKIK
OG0002428	LOC108159116|XP_017147590.1|DMIR	LOC108080085|XP_017030171.1|DKIK
OG0002429	LOC108153253|XP_017138602.1|DMIR	LOC108075082|XP_017022853.1|DKIK
OG0002430	LOC108160289|XP_017149669.1|DMIR, LOC117190669|XP_033251623.1|DMIR	LOC108081330|XP_017031956.1|DKIK
OG0002431	LOC117194027|XP_033254545.1|DMIR, LOC108160448|XP_017149948.1|DMIR	LOC108076620|XP_017025036.1|DKIK
OG0002432	LOC108164735|XP_017156116.1|DMIR	LOC108071234|XP_017017406.1|DKIK
OG0002433	LOC108157366|XP_017144880.1|DMIR	LOC108073198|XP_017020206.1|DKIK
OG0002434	LOC108154157|XP_017139807.1|DMIR	LOC108083203|XP_017034396.1|DKIK
OG0002435	LOC108157033|XP_033248453.1|DMIR	LOC108083815|XP_017035250.1|DKIK
OG0002436	LOC117192442|XP_033253013.1|DMIR, LOC108158526|XP_017146397.1|DMIR	LOC108085126|XP_017037117.1|DKIK
OG0002437	LOC117193975|XP_033254514.1|DMIR, LOC108160349|XP_017149800.1|DMIR	LOC108080851|XP_017031242.1|DKIK
OG0002438	LOC108157568|XP_017145180.1|DMIR	LOC108079408|XP_017029224.1|DKIK
OG0002439	LOC108162060|XP_017152089.1|DMIR	LOC108075871|XP_017023963.1|DKIK
OG0002440	LOC108151256|XP_017135261.1|DMIR	LOC108080590|XP_017030884.1|DKIK, LOC108080684|XP_017031006.1|DKIK
OG0002441	LOC108159287|XP_017147938.2|DMIR	LOC108078226|XP_017027414.1|DKIK
OG0002442	LOC108158388|XP_017146132.1|DMIR, LOC117189520|XP_033250558.1|DMIR	LOC108078201|XP_017027374.1|DKIK
OG0002443	LOC108159677|XP_017148656.1|DMIR	LOC108078499|XP_017027885.1|DKIK
OG0002444	LOC117192862|XP_033253507.1|DMIR, LOC108160056|XP_017149290.1|DMIR	LOC108085145|XP_017037157.1|DKIK
OG0002445	LOC117193972|XP_033254512.1|DMIR, LOC108160619|XP_017150224.1|DMIR	LOC108079861|XP_017029865.1|DKIK
OG0002446	LOC108159949|XP_017149096.1|DMIR	LOC108076379|XP_017024680.1|DKIK
OG0002447	LOC108151617|XP_017135804.1|DMIR	LOC108070425|XP_017016371.1|DKIK
OG0002448	LOC108159939|XP_017149082.1|DMIR, LOC117190436|XP_033251407.1|DMIR, LOC117190437|XP_033251408.1|DMIR	LOC108072381|XP_017018970.1|DKIK
OG0002449	LOC117187948|XP_033246840.1|DMIR, LOC108160507|XP_017150036.2|DMIR	LOC108076284|XP_017024523.1|DKIK
OG0002450	LOC108156187|XP_017143006.1|DMIR	LOC108077854|XP_017026875.1|DKIK
OG0002451	LOC117194196|XP_033254742.1|DMIR, LOC108158953|XP_017147269.1|DMIR	LOC108082449|XP_017033309.1|DKIK
OG0002452	LOC108160128|XP_017149412.2|DMIR, LOC117187983|XP_033246939.1|DMIR	LOC108077957|XP_017026986.1|DKIK
OG0002453	LOC108160249|XP_017149600.1|DMIR, LOC117193256|XP_033253888.1|DMIR	LOC108078375|XP_017027696.1|DKIK
OG0002454	LOC108151795|XP_017136133.1|DMIR	LOC108072799|XP_017019571.1|DKIK
OG0002455	LOC108151792|XP_017136129.1|DMIR	LOC108072797|XP_017019570.1|DKIK
OG0002456	LOC108157961|XP_033246548.1|DMIR	LOC108086042|XP_017038351.1|DKIK
OG0002457	LOC117188341|XP_033247944.1|DMIR, LOC108158098|XP_033247914.1|DMIR	LOC108078248|XP_017027460.1|DKIK
OG0002458	LOC108162125|XP_017152190.1|DMIR	LOC108082869|XP_017033936.1|DKIK
OG0002459	LOC108158944|XP_017147253.1|DMIR, LOC117190203|XP_033251147.1|DMIR	LOC108070830|XP_017016937.1|DKIK
OG0002460	LOC117194208|XP_033254758.1|DMIR, LOC108161000|XP_017150797.1|DMIR	LOC108070766|XP_017016853.1|DKIK
OG0002461	LOC117191416|XP_033252180.1|DMIR, LOC117191918|XP_033252558.1|DMIR, LOC108158453|XP_017146227.1|DMIR	LOC108076295|XP_017024556.1|DKIK
OG0002462	LOC108158777|XP_017146909.1|DMIR, LOC117185790|XP_033253635.1|DMIR	LOC108082475|XP_017033357.1|DKIK
OG0002463	LOC108158747|XP_017146846.1|DMIR, LOC117189831|XP_033250785.1|DMIR	LOC108072122|XP_017018639.1|DKIK
OG0002464	LOC108158393|XP_017146140.2|DMIR, LOC117187731|XP_033246407.1|DMIR	LOC108078199|XP_017027369.1|DKIK
OG0002465	LOC108160463|XP_017149966.1|DMIR	LOC108071388|XP_017017621.1|DKIK
OG0002466	LOC108164465|XP_017155689.1|DMIR	LOC108085199|XP_017037201.1|DKIK
OG0002467	LOC108153777|XP_017139409.1|DMIR	LOC108085984|XP_017038274.1|DKIK
OG0002468	LOC108153180|XP_017138475.1|DMIR	LOC108075305|XP_017023197.1|DKIK
OG0002469	LOC108156387|XP_017143293.1|DMIR	LOC108084371|XP_017036040.1|DKIK
OG0002470	LOC108159052|XP_017147473.1|DMIR	LOC108082441|XP_017033300.1|DKIK
OG0002471	LOC117189863|XP_033250827.1|DMIR, LOC108159487|XP_017148307.1|DMIR	LOC108078146|XP_017027277.1|DKIK
OG0002472	LOC117190206|XP_033251153.1|DMIR, LOC108159317|XP_017147987.1|DMIR	LOC108082598|XP_017033555.1|DKIK
OG0002473	LOC117194141|XP_033254688.1|DMIR, LOC117194139|XP_033254687.1|DMIR, LOC108159955|XP_017149110.1|DMIR	LOC108073140|XP_017020134.1|DKIK
OG0002474	LOC108150872|XP_033242329.1|DMIR	LOC108083067|XP_017034192.1|DKIK
OG0002475	LOC108155897|XP_017142527.1|DMIR	LOC108085907|XP_017038164.1|DKIK
OG0002476	LOC108159814|XP_017148873.1|DMIR, LOC117190750|XP_033251703.1|DMIR	LOC108085575|XP_017037708.1|DKIK, LOC108073452|XP_017020577.1|DKIK, LOC108078324|XP_017027612.1|DKIK
OG0002477	LOC117188409|XP_033248138.1|DMIR, LOC108160879|XP_033248150.1|DMIR	LOC108084018|XP_017035523.1|DKIK
OG0002478	LOC117192518|XP_033253102.1|DMIR, LOC108159868|XP_017148958.1|DMIR	LOC108082539|XP_017033464.1|DKIK
OG0002479	LOC108159794|XP_017148845.2|DMIR, LOC117191585|XP_033252300.1|DMIR, LOC117188203|XP_033247580.1|DMIR	LOC108072990|XP_017019927.1|DKIK
OG0002480	LOC117188156|XP_033247463.1|DMIR	LOC108075352|XP_017023249.1|DKIK
OG0002481	LOC108154556|XP_017140349.1|DMIR	LOC108076103|XP_017024316.1|DKIK
OG0002482	LOC117192235|XP_033252790.1|DMIR, LOC117192412|XP_033252972.1|DMIR, LOC108158237|XP_017145958.1|DMIR, LOC117194002|XP_033254529.1|DMIR	LOC108080847|XP_017031239.1|DKIK
OG0002483	LOC117191635|XP_033252338.1|DMIR, LOC108160557|XP_017150120.1|DMIR, LOC117190625|XP_033251560.1|DMIR	LOC108072188|XP_017018734.1|DKIK
OG0002484	LOC117188297|XP_033247815.1|DMIR, LOC117188296|XP_033247813.1|DMIR, LOC108159021|XP_017147420.2|DMIR	LOC108073015|XP_017019962.1|DKIK
OG0002485	LOC108159348|XP_033246413.1|DMIR, LOC117192447|XP_033253025.1|DMIR, LOC117193960|XP_033254505.1|DMIR	LOC108078514|XP_017027907.1|DKIK
OG0002486	LOC117186605|XP_033243500.1|DMIR, LOC108152530|XP_017137424.1|DMIR	LOC108082997|XP_017034108.1|DKIK
OG0002487	LOC108163044|XP_017153588.2|DMIR, LOC117189138|XP_033250059.1|DMIR, LOC117189137|XP_033250056.1|DMIR	LOC108079337|XP_017029133.1|DKIK
OG0002488	LOC117193519|XP_033254156.1|DMIR, LOC117192534|XP_033253123.1|DMIR, LOC117192533|XP_033253122.1|DMIR, LOC108160483|XP_017149994.1|DMIR	LOC108085209|XP_017037227.1|DKIK
OG0002489	LOC108164308|XP_017155445.2|DMIR, LOC108151961|XP_017136389.1|DMIR	LOC108083157|XP_017034332.1|DKIK
OG0002490	LOC108160102|XP_017149381.2|DMIR, LOC117188043|XP_033247135.1|DMIR	LOC108084029|XP_017035535.1|DKIK
OG0002491	LOC108152370|XP_017137141.1|DMIR	LOC108084764|XP_017036570.1|DKIK
OG0002492	LOC117185751|XP_033251908.1|DMIR, LOC108158549|XP_017146451.1|DMIR	LOC108082406|XP_017033243.1|DKIK
OG0002493	LOC108159726|XP_017148746.1|DMIR	LOC108078524|XP_017027923.1|DKIK
OG0002494	LOC108157560|XP_017145163.1|DMIR	LOC108073167|XP_017020163.1|DKIK
OG0002495	LOC117185746|XP_033248402.1|DMIR, LOC108158199|XP_017145907.2|DMIR	LOC108073147|XP_017020145.1|DKIK
OG0002495	LOC117190396|XP_033251364.1|DMIR	LOC108072401|XP_017018993.1|DKIK
OG0002496	LOC108154291|XP_017140030.1|DMIR	LOC108085855|XP_017038102.1|DKIK
OG0002497	LOC108151278|XP_017135295.1|DMIR	LOC108078606|XP_017028016.1|DKIK
OG0002499	LOC108152278|XP_017136985.2|DMIR, LOC117186635|XP_033243538.1|DMIR	LOC108080404|XP_017030621.1|DKIK, LOC108080775|XP_017031131.1|DKIK, LOC108072818|XP_017019601.1|DKIK
OG0002500	LOC108155096|XP_017141210.1|DMIR	LOC108084168|XP_017035738.1|DKIK, LOC108083870|XP_017035348.1|DKIK
OG0002501	LOC108163078|XP_017153647.1|DMIR	LOC108085432|XP_017037517.1|DKIK
OG0002502	LOC117193498|XP_033254139.1|DMIR, LOC108160768|XP_017150458.1|DMIR	LOC108078041|XP_017027091.1|DKIK
OG0002503	LOC117191871|XP_033252528.1|DMIR, LOC117192082|XP_033252675.1|DMIR, LOC117193573|XP_033254211.1|DMIR, LOC117191004|XP_033251874.1|DMIR, LOC117193405|XP_033254049.1|DMIR, LOC117190418|XP_033251386.1|DMIR, LOC117186425|XP_033243120.1|DMIR, LOC117186312|XP_033242814.1|DMIR, LOC117191816|XP_033252471.1|DMIR	LOC108085600|XP_017037762.1|DKIK, LOC108074725|XP_017022365.1|DKIK
OG0002504	LOC108165294|XP_017156817.2|DMIR	LOC108070411|XP_017016353.1|DKIK, LOC108070377|XP_017016315.1|DKIK, LOC108070378|XP_017016317.1|DKIK, LOC108070379|XP_017016318.1|DKIK
OG0002505	LOC108165088|XP_017156629.1|DMIR, LOC108154713|XP_017140963.1|DMIR, LOC108160722|XP_017150388.1|DMIR	LOC108082608|XP_017033576.1|DKIK
OG0002508	LOC108159941|XP_033249375.1|DMIR	LOC108080526|XP_017030813.1|DKIK
OG0002509	LOC108158655|XP_017146639.1|DMIR	LOC108078384|XP_017027712.1|DKIK
OG0002510	LOC108164168|XP_017155271.1|DMIR	LOC108079864|XP_017029864.1|DKIK
OG0002511	LOC108155134|XP_017141273.1|DMIR	LOC108074090|XP_017021465.1|DKIK
OG0002512	LOC108164445|XP_033250141.1|DMIR	LOC108081027|XP_017031481.1|DKIK
OG0002513	LOC108155367|XP_017141620.1|DMIR	LOC108081188|XP_017031735.1|DKIK
OG0002514	LOC108152863|XP_017137980.1|DMIR	LOC108073931|XP_017021222.1|DKIK
OG0002516	LOC108157192|XP_017144610.1|DMIR	LOC108082746|XP_017033750.1|DKIK
OG0002517	LOC108155072|XP_017141152.1|DMIR	LOC108084383|XP_017036067.1|DKIK
OG0002518	LOC108153956|XP_017139543.2|DMIR, LOC117186907|XP_033244122.1|DMIR	LOC108084008|XP_017035509.1|DKIK
OG0002519	LOC108159325|XP_017148008.1|DMIR	LOC108078250|XP_017027468.1|DKIK
OG0002520	LOC108154920|XP_017140871.1|DMIR	LOC108070994|XP_017017155.1|DKIK
OG0002521	LOC108164741|XP_017156123.1|DMIR	LOC108083375|XP_017034610.1|DKIK
OG0002522	LOC108157032|XP_017144334.2|DMIR	LOC108084035|XP_017035540.1|DKIK
OG0002523	LOC108156743|XP_017143893.1|DMIR	LOC108086035|XP_017038341.1|DKIK
OG0002524	LOC108161638|XP_017151433.1|DMIR	LOC108076073|XP_017024269.1|DKIK
OG0002525	LOC108153084|XP_017138354.1|DMIR	LOC108070577|XP_017016620.1|DKIK
OG0002526	LOC108156295|XP_017143168.1|DMIR	LOC108081038|XP_017031490.1|DKIK
OG0002527	LOC108157545|XP_017145138.1|DMIR	LOC108071363|XP_017017594.1|DKIK
