Orthogroup	DMIR.longest_only	SLEB.longest_only
OG0000338	LOC108159926|XP_017149057.2|DMIR, LOC117185755|XP_033247238.1|DMIR	LOC115620062|XP_030369062.1|SLEB
OG0000339	LOC108151311|XP_017135339.1|DMIR, LOC108153743|XP_017139361.1|DMIR, LOC108153729|XP_017139347.1|DMIR, LOC108150887|XP_017134685.1|DMIR	LOC115632471|XP_030385500.1|SLEB
OG0000339	LOC108150890|XP_017134689.1|DMIR, LOC108153728|XP_017139345.1|DMIR, LOC108153741|XP_017139360.1|DMIR	LOC115633000|XP_030386185.1|SLEB
OG0000340	LOC117194323|XP_033254784.1|DMIR, LOC117194848|XP_033255210.1|DMIR, LOC117194647|XP_033255054.1|DMIR, LOC117190576|XP_033251523.1|DMIR, LOC117194325|XP_033254786.1|DMIR, LOC117194490|XP_033254939.1|DMIR, LOC117189638|XP_033250648.1|DMIR, LOC117194438|XP_033254897.1|DMIR, LOC117190570|XP_033251518.1|DMIR, LOC117191725|XP_033252402.1|DMIR, LOC117191100|XP_033251954.1|DMIR, LOC117195133|XP_033255676.1|DMIR, LOC117194433|XP_033254890.1|DMIR, LOC117191727|XP_033252405.1|DMIR, LOC117193148|XP_033253768.1|DMIR, LOC117194465|XP_033254919.1|DMIR, LOC117194501|XP_033254945.1|DMIR, LOC117190575|XP_033251522.1|DMIR, LOC117194439|XP_033254898.1|DMIR, LOC117194611|XP_033255033.1|DMIR, LOC117194326|XP_033254787.1|DMIR, LOC117194440|XP_033254900.1|DMIR, LOC117194441|XP_033254901.1|DMIR, LOC117194442|XP_033254902.1|DMIR, LOC117190573|XP_033251521.1|DMIR, LOC117194648|XP_033255055.1|DMIR, LOC117190577|XP_033251525.1|DMIR, LOC117195148|XP_033255687.1|DMIR, LOC117193809|XP_033254414.1|DMIR, LOC117191724|XP_033252401.1|DMIR, LOC117190571|XP_033251520.1|DMIR, LOC117194850|XP_033255212.1|DMIR, LOC117195149|XP_033255688.1|DMIR, LOC117194489|XP_033254938.1|DMIR, LOC117195166|XP_033255696.1|DMIR, LOC117194364|XP_033254827.1|DMIR, LOC117193149|XP_033253769.1|DMIR, LOC117190569|XP_033251517.1|DMIR, LOC117189636|XP_033250646.1|DMIR, LOC117194435|XP_033254896.1|DMIR, LOC117189637|XP_033250647.1|DMIR, LOC117191726|XP_033252404.1|DMIR, LOC117193414|XP_033254056.1|DMIR, LOC117194646|XP_033255053.1|DMIR, LOC117189640|XP_033250651.1|DMIR, LOC108159780|XP_017148829.2|DMIR, LOC117187970|XP_033246897.1|DMIR	LOC115634708|XP_030388448.1|SLEB
OG0000342	LOC108163960|XP_017155000.1|DMIR, LOC108153306|XP_017138706.1|DMIR	LOC115627804|XP_030379494.1|SLEB
OG0000343	LOC108155775|XP_017142323.1|DMIR	LOC115625520|XP_030376444.1|SLEB
OG0000343	LOC108154366|XP_017140120.1|DMIR	LOC115620639|XP_030369836.1|SLEB
OG0000344	LOC108159576|XP_017148509.1|DMIR	LOC115633833|XP_030387180.1|SLEB
OG0000344	LOC108155393|XP_017141666.1|DMIR	LOC115621889|XP_030371577.1|SLEB
OG0000345	LOC117193057|XP_033253681.1|DMIR, LOC108159911|XP_017149032.1|DMIR	LOC115630401|XP_030382791.1|SLEB
OG0000345	LOC108158417|XP_033248151.1|DMIR, LOC117192612|XP_033253220.1|DMIR	LOC115624987|XP_030375709.1|SLEB
OG0000346	LOC117191074|XP_033251934.1|DMIR, LOC108158475|XP_017146268.1|DMIR	LOC115631504|XP_030384128.1|SLEB
OG0000347	LOC108152709|XP_033242512.1|DMIR	LOC115624976|XP_030375691.1|SLEB
OG0000347	LOC108161768|XP_017151591.1|DMIR	LOC115631153|XP_030383685.1|SLEB
OG0000348	LOC108162283|XP_017152431.2|DMIR	LOC115630607|XP_030383089.1|SLEB
OG0000348	LOC108163481|XP_017154277.1|DMIR	LOC115630561|XP_030383035.1|SLEB
OG0000349	LOC108162746|XP_017153112.1|DMIR, LOC117185993|XP_033241910.1|DMIR, LOC117185991|XP_033241906.1|DMIR, LOC117186000|XP_033241922.1|DMIR, LOC117185999|XP_033241921.1|DMIR, LOC117185998|XP_033241919.1|DMIR, LOC117185996|XP_033241914.1|DMIR, LOC117185995|XP_033241913.1|DMIR, LOC117185994|XP_033241911.1|DMIR, LOC117185997|XP_033241918.1|DMIR, LOC117185990|XP_033241905.1|DMIR, LOC117185992|XP_033241908.1|DMIR, LOC117186001|XP_033241923.1|DMIR, LOC117186004|XP_033241928.1|DMIR, LOC117186002|XP_033241925.1|DMIR, LOC117186003|XP_033241927.1|DMIR, LOC108165003|XP_033241903.1|DMIR, LOC108155699|XP_017142209.2|DMIR, LOC117186006|XP_033241930.1|DMIR, LOC117186005|XP_033241929.1|DMIR, LOC117189036|XP_033249813.1|DMIR, LOC108161148|XP_033249510.1|DMIR, LOC117188894|XP_033249331.1|DMIR, LOC117188895|XP_033249334.1|DMIR, LOC108163101|XP_017153678.1|DMIR, LOC117186007|XP_033241931.1|DMIR, LOC117194190|XP_033254738.1|DMIR, LOC117188893|XP_033249327.1|DMIR, LOC108163098|XP_033248519.1|DMIR	LOC115625747|XP_030376762.1|SLEB
OG0000350	LOC108151011|XP_017134861.1|DMIR	LOC115622277|XP_030372039.1|SLEB
OG0000350	LOC108157039|XP_017144344.1|DMIR	LOC115621704|XP_030371272.1|SLEB
OG0000351	LOC108159766|XP_017148814.1|DMIR	LOC115624890|XP_030375598.1|SLEB
OG0000353	LOC108155801|XP_017142371.1|DMIR	LOC115620418|XP_030369502.1|SLEB
OG0000353	LOC108162840|XP_017153270.1|DMIR	LOC115626602|XP_030377851.1|SLEB
OG0000354	LOC108163352|XP_017154083.1|DMIR	LOC115631755|XP_030384452.1|SLEB
OG0000354	LOC108163353|XP_017154084.1|DMIR	LOC115631808|XP_030384505.1|SLEB
OG0000355	LOC108158852|XP_017147065.1|DMIR	LOC115625225|XP_030376073.1|SLEB
OG0000355	LOC108158708|XP_017146737.1|DMIR	LOC115620002|XP_030368955.1|SLEB
OG0000356	LOC108161706|XP_017151513.1|DMIR	LOC115631046|XP_030383538.1|SLEB, LOC115631471|XP_030384084.1|SLEB, LOC115631302|XP_030383876.1|SLEB, LOC115631047|XP_030383539.1|SLEB
OG0000357	LOC117192927|XP_033253548.1|DMIR, LOC117190179|XP_033251130.1|DMIR, LOC117194003|XP_033254530.1|DMIR	LOC115630800|XP_030383321.1|SLEB, LOC115628653|XP_030380680.1|SLEB
OG0000358	LOC108154502|XP_017140290.1|DMIR, LOC108154577|XP_017140368.1|DMIR, LOC108155916|XP_017142556.1|DMIR	LOC115632268|XP_030385208.1|SLEB, LOC115632898|XP_030386050.1|SLEB
OG0000360	LOC108154688|XP_017140525.1|DMIR	LOC115623868|XP_030374273.1|SLEB
OG0000361	LOC108161910|XP_017151802.1|DMIR	LOC115626293|XP_030377479.1|SLEB
OG0000361	LOC108164081|XP_017155155.2|DMIR	LOC115626260|XP_030377429.1|SLEB
OG0000362	LOC108164439|XP_017155629.1|DMIR	LOC115627725|XP_030379337.1|SLEB
OG0000362	LOC108151433|XP_017135517.1|DMIR	LOC115632155|XP_030385034.1|SLEB
OG0000363	LOC108155053|XP_017141122.1|DMIR	LOC115625246|XP_030376098.1|SLEB
OG0000363	LOC108152147|XP_017136746.1|DMIR	LOC115622168|XP_030371903.1|SLEB
OG0000364	LOC108151049|XP_033242186.1|DMIR	LOC115622947|XP_030372939.1|SLEB
OG0000365	LOC108160626|XP_017150234.2|DMIR, LOC117185766|XP_033247459.1|DMIR	LOC115620013|XP_030368974.1|SLEB
OG0000365	LOC108164206|XP_017155325.1|DMIR	LOC115631326|XP_030383906.1|SLEB
OG0000366	LOC108158188|XP_017145911.1|DMIR	LOC115627532|XP_030379093.1|SLEB
OG0000366	LOC108157635|XP_017145265.1|DMIR	LOC115624196|XP_030374658.1|SLEB
OG0000367	LOC108151828|XP_017136186.1|DMIR	LOC115632526|XP_030385583.1|SLEB
OG0000367	LOC108159321|XP_017148001.1|DMIR	LOC115634265|XP_030387748.1|SLEB
OG0000368	LOC108153378|XP_017138839.1|DMIR	LOC115623208|XP_030373292.1|SLEB
OG0000368	LOC108153602|XP_017139182.1|DMIR	LOC115623210|XP_030373299.1|SLEB
OG0000370	LOC117190896|XP_033251793.1|DMIR	LOC115620782|XP_030370055.1|SLEB
OG0000371	LOC108153834|XP_033253230.1|DMIR	LOC115629479|XP_030381809.1|SLEB
OG0000371	LOC108153967|XP_017139553.2|DMIR	LOC115633793|XP_030387135.1|SLEB
OG0000372	LOC108161550|XP_017151321.1|DMIR	LOC115621482|XP_030371002.1|SLEB, LOC115625731|XP_030376743.1|SLEB
OG0000373	LOC108153922|XP_033245243.1|DMIR, LOC108154898|XP_017140836.2|DMIR, LOC108159980|XP_017149162.2|DMIR, LOC117185735|XP_033248332.1|DMIR, LOC108160847|XP_017150592.2|DMIR, LOC117185685|XP_033246890.1|DMIR, LOC108158208|XP_017145919.1|DMIR	LOC115630684|XP_030383191.1|SLEB, LOC115632773|XP_030385918.1|SLEB, LOC115634173|XP_030387618.1|SLEB
OG0000374	LOC108163021|XP_017153549.1|DMIR	LOC115634461|XP_030388046.1|SLEB
OG0000376	LOC108153979|XP_017139567.1|DMIR, LOC108153969|XP_017139558.1|DMIR	LOC115626726|XP_030378032.1|SLEB
OG0000377	LOC108152091|XP_017136629.1|DMIR	LOC115633207|XP_030386450.1|SLEB
OG0000378	LOC117188117|XP_033247349.1|DMIR, LOC108159574|XP_033254204.1|DMIR	LOC115625212|XP_030376046.1|SLEB
OG0000378	LOC108154592|XP_017140388.1|DMIR	LOC115627516|XP_030379070.1|SLEB
OG0000379	LOC117191418|XP_033252182.1|DMIR, LOC108158658|XP_017146644.1|DMIR, LOC117190967|XP_033251846.1|DMIR, LOC108158657|XP_017146642.1|DMIR, LOC108160190|XP_017149513.1|DMIR	LOC115620056|XP_030369054.1|SLEB
OG0000380	LOC108160953|XP_017150733.1|DMIR	LOC115629241|XP_030381522.1|SLEB
OG0000380	LOC117190133|XP_033251106.1|DMIR, LOC108160350|XP_017149801.1|DMIR	LOC115628192|XP_030380049.1|SLEB
OG0000380	LOC108165496|XP_017157042.1|DMIR	LOC115632566|XP_030385644.1|SLEB
OG0000381	LOC108164221|XP_017155343.1|DMIR	LOC115626332|XP_030377535.1|SLEB
OG0000381	LOC108163723|XP_017154662.1|DMIR	LOC115626304|XP_030377494.1|SLEB
OG0000382	LOC108153118|XP_017138395.1|DMIR, LOC117187181|XP_033245186.1|DMIR, LOC108154017|XP_017139599.1|DMIR, LOC117187178|XP_033245182.1|DMIR, LOC108155287|XP_017141492.2|DMIR, LOC117187179|XP_033245183.1|DMIR, LOC117187177|XP_033245181.1|DMIR, LOC117187180|XP_033245185.1|DMIR	LOC115632481|XP_030385514.1|SLEB
OG0000382	LOC117193937|XP_033254492.1|DMIR, LOC108164157|XP_017155254.2|DMIR	LOC115632203|XP_030385112.1|SLEB
OG0000383	LOC108162652|XP_017152974.1|DMIR	LOC115628524|XP_030380543.1|SLEB
OG0000383	LOC108161945|XP_017151870.1|DMIR	LOC115631890|XP_030384599.1|SLEB
OG0000384	LOC117191391|XP_033252165.1|DMIR, LOC108160312|XP_017149722.1|DMIR	LOC115621918|XP_030371624.1|SLEB
OG0000384	LOC108160611|XP_017150214.1|DMIR, LOC117191066|XP_033251923.1|DMIR	LOC115633876|XP_030387241.1|SLEB
OG0000385	LOC108157827|XP_033245501.1|DMIR	LOC115628811|XP_030380894.1|SLEB
OG0000385	LOC108157800|XP_017145485.1|DMIR	LOC115628867|XP_030380981.1|SLEB
OG0000386	LOC108153778|XP_033243910.1|DMIR	LOC115622934|XP_030372924.1|SLEB
OG0000386	LOC108157181|XP_017144593.1|DMIR	LOC115621527|XP_030371053.1|SLEB, LOC115621526|XP_030371052.1|SLEB
OG0000387	LOC108163350|XP_017154080.1|DMIR	LOC115631074|XP_030383580.1|SLEB
OG0000388	LOC108153544|XP_017139101.1|DMIR, LOC108150814|XP_017134607.1|DMIR	LOC115622790|XP_030372710.1|SLEB, LOC115623044|XP_030373080.1|SLEB
OG0000389	LOC108155707|XP_033245171.1|DMIR	LOC115628089|XP_030379926.1|SLEB
OG0000389	LOC108153105|XP_017138379.1|DMIR	LOC115632417|XP_030385414.1|SLEB
OG0000390	LOC117188720|XP_033248889.1|DMIR, LOC108162565|XP_017152852.1|DMIR	LOC115630437|XP_030382857.1|SLEB, LOC115629233|XP_030381506.1|SLEB, LOC115620333|XP_030369390.1|SLEB
OG0000391	LOC117190429|XP_033251401.1|DMIR, LOC108158732|XP_017146825.1|DMIR	LOC115625692|XP_030376696.1|SLEB
OG0000391	LOC108160797|XP_017150503.1|DMIR	LOC115627082|XP_030378494.1|SLEB
OG0000392	LOC108163883|XP_017154887.2|DMIR	LOC115628606|XP_030380650.1|SLEB
OG0000392	LOC108164101|XP_033249493.1|DMIR	LOC115628605|XP_030380649.1|SLEB
OG0000393	LOC108162496|XP_033249836.1|DMIR	LOC115630547|XP_030383016.1|SLEB
OG0000393	LOC108163840|XP_017154842.1|DMIR	LOC115630548|XP_030383018.1|SLEB
OG0000394	LOC108153357|XP_017138816.1|DMIR	LOC115630035|XP_030382527.1|SLEB
OG0000395	LOC108151023|XP_017134872.2|DMIR	LOC115623008|XP_030373039.1|SLEB
OG0000395	LOC108151021|XP_017134869.1|DMIR	LOC115622275|XP_030372036.1|SLEB
OG0000396	LOC108163242|XP_017153894.1|DMIR	LOC115632052|XP_030384886.1|SLEB
OG0000398	LOC108156576|XP_017143599.1|DMIR	LOC115620796|XP_030370080.1|SLEB
OG0000398	LOC108156575|XP_017143597.1|DMIR, LOC117188001|XP_033246991.1|DMIR, LOC108160645|XP_017150267.1|DMIR, LOC108158296|XP_017146026.1|DMIR, LOC108158303|XP_033248183.1|DMIR, LOC117193514|XP_033254149.1|DMIR, LOC117188859|XP_033249265.1|DMIR, LOC108150906|XP_017134715.1|DMIR	LOC115634355|XP_030387875.1|SLEB, LOC115620787|XP_030370067.1|SLEB
OG0000399	LOC108157406|XP_017144941.1|DMIR	LOC115625106|XP_030375869.1|SLEB
OG0000399	LOC108153671|XP_017139274.2|DMIR, LOC108165276|XP_033243088.1|DMIR, LOC108155544|XP_017141912.1|DMIR	LOC115625369|XP_030376265.1|SLEB, LOC115625363|XP_030376260.1|SLEB
OG0000400	LOC108164521|XP_017155800.1|DMIR	LOC115627473|XP_030379009.1|SLEB
OG0000400	LOC108164522|XP_033245941.1|DMIR	LOC115627608|XP_030379197.1|SLEB
OG0000401	LOC108153134|XP_017138418.1|DMIR, LOC108165538|XP_017157101.1|DMIR, LOC108159778|XP_017148831.2|DMIR	LOC115627955|XP_030379709.1|SLEB
OG0000402	LOC108164649|XP_017155990.1|DMIR	LOC115629698|XP_030382077.1|SLEB
OG0000403	LOC108156639|XP_017143726.1|DMIR	LOC115620470|XP_030369561.1|SLEB
OG0000403	LOC108159904|XP_033251488.1|DMIR, LOC117188200|XP_033247574.1|DMIR, LOC108158715|XP_017146747.1|DMIR	LOC115634726|XP_030388468.1|SLEB
OG0000404	LOC108157376|XP_017144894.1|DMIR, LOC108157375|XP_017144892.1|DMIR	LOC115620247|XP_030369256.1|SLEB
OG0000405	LOC108164865|XP_017156289.1|DMIR	LOC115629105|XP_030381287.1|SLEB
OG0000405	LOC108155002|XP_017141039.1|DMIR	LOC115621256|XP_030370712.1|SLEB
OG0000406	LOC108152980|XP_017138196.1|DMIR	LOC115622181|XP_030371929.1|SLEB
OG0000406	LOC108159836|XP_017148915.1|DMIR	LOC115626215|XP_030377374.1|SLEB
OG0000407	LOC108151557|XP_033243525.1|DMIR	LOC115623259|XP_030373389.1|SLEB
OG0000407	LOC108151555|XP_017135710.1|DMIR	LOC115633064|XP_030386285.1|SLEB
OG0000408	LOC108157814|XP_017145501.1|DMIR	LOC115626543|XP_030377781.1|SLEB
OG0000408	LOC108163090|XP_017153665.1|DMIR	LOC115628619|XP_030380663.1|SLEB
OG0000409	LOC117195109|XP_033255654.1|DMIR, LOC108160963|XP_017150747.1|DMIR	LOC115633694|XP_030387011.1|SLEB
OG0000409	LOC108159085|XP_017147529.2|DMIR, LOC117188028|XP_033247062.1|DMIR	LOC115622724|XP_030372628.1|SLEB
OG0000410	LOC108162315|XP_033250069.1|DMIR, LOC117188939|XP_033249482.1|DMIR, LOC108162314|XP_017152483.1|DMIR, LOC108162313|XP_017152481.1|DMIR	LOC115630809|XP_030383337.1|SLEB
OG0000411	LOC108155024|XP_017141068.1|DMIR	LOC115623354|XP_030373497.1|SLEB
OG0000411	LOC108163826|XP_017154803.1|DMIR	LOC115626310|XP_030377505.1|SLEB
OG0000412	LOC117193225|XP_033253868.1|DMIR, LOC108160044|XP_017149277.1|DMIR, LOC117193217|XP_033253859.1|DMIR	LOC115624563|XP_030375152.1|SLEB
OG0000412	LOC108153098|XP_033242182.1|DMIR	LOC115633113|XP_030386358.1|SLEB
OG0000413	LOC108153917|XP_017139502.1|DMIR	LOC115623772|XP_030374168.1|SLEB
OG0000413	LOC108153886|XP_017139475.1|DMIR	LOC115623920|XP_030374337.1|SLEB, LOC115623918|XP_030374334.1|SLEB
OG0000414	LOC117193227|XP_033253871.1|DMIR, LOC108159639|XP_017148593.1|DMIR	LOC115624742|XP_030375429.1|SLEB
OG0000415	LOC108159910|XP_017149030.1|DMIR, LOC117192339|XP_033252877.1|DMIR	LOC115619954|XP_030368843.1|SLEB
OG0000415	LOC117185889|XP_033253948.1|DMIR, LOC108160015|XP_017149237.1|DMIR, LOC117193778|XP_033254398.1|DMIR	LOC115619956|XP_030368844.1|SLEB
OG0000416	LOC108159601|XP_017148548.1|DMIR	LOC115627013|XP_030378394.1|SLEB
OG0000416	LOC108164922|XP_033249217.1|DMIR	LOC115629177|XP_030381411.1|SLEB
OG0000417	LOC108156857|XP_017144073.1|DMIR	LOC115625178|XP_030376002.1|SLEB
OG0000417	LOC108155690|XP_017142152.1|DMIR	LOC115620783|XP_030370052.1|SLEB
OG0000418	LOC108164708|XP_017156084.1|DMIR	LOC115628876|XP_030380992.1|SLEB
OG0000418	LOC108164943|XP_017156420.1|DMIR	LOC115627496|XP_030379044.1|SLEB
OG0000419	LOC117188173|XP_033247510.1|DMIR, LOC108159405|XP_033252973.1|DMIR	LOC115634225|XP_030387677.1|SLEB
OG0000419	LOC108161978|XP_033241968.1|DMIR	LOC115629569|XP_030381921.1|SLEB
OG0000421	LOC108162793|XP_017153182.1|DMIR	LOC115626292|XP_030377476.1|SLEB
OG0000421	LOC108162228|XP_017152338.1|DMIR	LOC115631970|XP_030384729.1|SLEB
OG0000422	LOC108154969|XP_017140972.1|DMIR	LOC115621841|XP_030371512.1|SLEB
OG0000423	LOC108160457|XP_017149962.1|DMIR	LOC115632151|XP_030385032.1|SLEB
OG0000423	LOC108160113|XP_017149394.1|DMIR	LOC115634186|XP_030387633.1|SLEB
OG0000424	LOC108160036|XP_017149265.1|DMIR	LOC115631983|XP_030384753.1|SLEB
OG0000424	LOC108160037|XP_033247441.1|DMIR	LOC115633676|XP_030386989.1|SLEB, LOC115628066|XP_030379897.1|SLEB
OG0000425	LOC108160994|XP_017150789.2|DMIR, LOC117188432|XP_033248202.1|DMIR	LOC115634281|XP_030387775.1|SLEB, LOC115620163|XP_030369151.1|SLEB
OG0000425	LOC117193080|XP_033253699.1|DMIR, LOC108160823|XP_017150543.1|DMIR	LOC115624910|XP_030375619.1|SLEB
OG0000426	LOC108159241|XP_017147854.1|DMIR	LOC115632134|XP_030385010.1|SLEB
OG0000427	LOC117189000|XP_033249729.1|DMIR, LOC117187140|XP_033245071.1|DMIR	LOC115630524|XP_030382988.1|SLEB
OG0000428	LOC108153730|XP_017139348.1|DMIR, LOC108153417|XP_017138907.1|DMIR	LOC115632132|XP_030385001.1|SLEB
OG0000428	LOC108153416|XP_017138906.1|DMIR	LOC115632131|XP_030384999.1|SLEB
OG0000429	LOC117194079|XP_033254608.1|DMIR	LOC115634049|XP_030387453.1|SLEB
OG0000429	LOC117193585|XP_033254216.1|DMIR, LOC108158060|XP_033246562.1|DMIR	LOC115634048|XP_030387452.1|SLEB
OG0000429	LOC117193586|XP_033254217.1|DMIR	LOC115634047|XP_030387450.1|SLEB
OG0000430	LOC108154469|XP_017140229.1|DMIR	LOC115621619|XP_030371174.1|SLEB
OG0000430	LOC108157558|XP_017145153.1|DMIR, LOC108157557|XP_017145150.1|DMIR	LOC115624004|XP_030374435.1|SLEB
OG0000433	LOC108156542|XP_017143542.1|DMIR	LOC115627040|XP_030378432.1|SLEB
OG0000433	LOC108153625|XP_017139217.1|DMIR	LOC115622874|XP_030372824.1|SLEB
OG0000434	LOC108156697|XP_033245001.1|DMIR	LOC115620785|XP_030370059.1|SLEB
OG0000434	LOC117192772|XP_033253409.1|DMIR, LOC117192771|XP_033253408.1|DMIR, LOC117192773|XP_033253411.1|DMIR, LOC117192832|XP_033253484.1|DMIR, LOC117192774|XP_033253413.1|DMIR, LOC117192776|XP_033253417.1|DMIR, LOC108158710|XP_017146739.1|DMIR	LOC115620044|XP_030369023.1|SLEB
OG0000435	LOC108158891|XP_017147205.1|DMIR	LOC115627968|XP_030379722.1|SLEB
OG0000437	LOC108163191|XP_017153821.1|DMIR	LOC115629368|XP_030381686.1|SLEB, LOC115628646|XP_030380674.1|SLEB
OG0000437	LOC108162928|XP_017153398.1|DMIR, LOC117188976|XP_033249646.1|DMIR	LOC115630407|XP_030382798.1|SLEB
OG0000438	LOC108165069|XP_017156606.1|DMIR, LOC108154916|XP_017140864.1|DMIR	LOC115621779|XP_030371394.1|SLEB
OG0000439	LOC108163683|XP_017154597.1|DMIR	LOC115626416|XP_030377644.1|SLEB
OG0000439	LOC108153164|XP_017138458.1|DMIR	LOC115622178|XP_030371926.1|SLEB
OG0000440	LOC117192957|XP_033253571.1|DMIR, LOC117193248|XP_033253882.1|DMIR, LOC108159858|XP_017148946.1|DMIR	LOC115632822|XP_030385936.1|SLEB
OG0000440	LOC108158153|XP_017145864.1|DMIR	LOC115621641|XP_030371204.1|SLEB
OG0000441	LOC117193709|XP_033254326.1|DMIR, LOC108158299|XP_017146028.1|DMIR	LOC115625376|XP_030376310.1|SLEB
OG0000441	LOC108158220|XP_017145937.1|DMIR	LOC115625478|XP_030376426.1|SLEB
OG0000442	LOC108157008|XP_017144302.2|DMIR	LOC115628380|XP_030380321.1|SLEB
OG0000443	LOC108152280|XP_017136987.1|DMIR	LOC115622480|XP_030372285.1|SLEB, LOC115622482|XP_030372286.1|SLEB
OG0000443	LOC108152279|XP_017136986.1|DMIR	LOC115622808|XP_030372736.1|SLEB
OG0000444	LOC108161226|XP_017150939.1|DMIR	LOC115628613|XP_030380657.1|SLEB
OG0000444	LOC108163856|XP_017154860.1|DMIR	LOC115626051|XP_030377163.1|SLEB
OG0000446	LOC108163225|XP_017153874.2|DMIR	LOC115629768|XP_030382180.1|SLEB
OG0000446	LOC117190415|XP_033251383.1|DMIR, LOC108158869|XP_033247965.1|DMIR	LOC115634410|XP_030387966.1|SLEB
OG0000447	LOC117191613|XP_033252323.1|DMIR, LOC117194689|XP_033255089.1|DMIR, LOC117194802|XP_033255177.1|DMIR, LOC117190426|XP_033251397.1|DMIR, LOC117194760|XP_033255151.1|DMIR, LOC117195147|XP_033255686.1|DMIR, LOC117195146|XP_033255685.1|DMIR, LOC117194494|XP_033254940.1|DMIR, LOC117194357|XP_033254813.1|DMIR, LOC117191357|XP_033252142.1|DMIR, LOC117190424|XP_033251395.1|DMIR, LOC117190425|XP_033251396.1|DMIR, LOC117191618|XP_033252328.1|DMIR, LOC117195131|XP_033255674.1|DMIR, LOC117195112|XP_033255655.1|DMIR, LOC117191938|XP_033252576.1|DMIR, LOC117194732|XP_033255121.1|DMIR, LOC117191713|XP_033252392.1|DMIR, LOC117194800|XP_033255176.1|DMIR, LOC117194787|XP_033255171.1|DMIR, LOC117194458|XP_033254916.1|DMIR, LOC117195135|XP_033255678.1|DMIR, LOC117194495|XP_033254941.1|DMIR, LOC117194324|XP_033254785.1|DMIR, LOC117192052|XP_033252659.1|DMIR, LOC117189257|XP_033250323.1|DMIR	LOC115628286|XP_030380183.1|SLEB
OG0000448	LOC108157671|XP_017145322.1|DMIR	LOC115621335|XP_030370816.1|SLEB
OG0000449	LOC108151450|XP_017135555.1|DMIR	LOC115632130|XP_030384997.1|SLEB
OG0000449	LOC108163338|XP_017154063.1|DMIR	LOC115625806|XP_030376848.1|SLEB
OG0000450	LOC108164547|XP_017155845.1|DMIR	LOC115629485|XP_030381816.1|SLEB
OG0000450	LOC108162040|XP_017152057.1|DMIR	LOC115628723|XP_030380780.1|SLEB
OG0000451	LOC108151468|XP_017135583.1|DMIR	LOC115627137|XP_030378572.1|SLEB
OG0000451	LOC108151470|XP_017135585.1|DMIR	LOC115627136|XP_030378568.1|SLEB
OG0000453	LOC108157357|XP_017144869.1|DMIR	LOC115621529|XP_030371055.1|SLEB
OG0000453	LOC108157761|XP_017145433.1|DMIR	LOC115620982|XP_030370362.1|SLEB
OG0000454	LOC108157785|XP_017145464.1|DMIR, LOC108152177|XP_017136797.1|DMIR	LOC115633980|XP_030387361.1|SLEB, LOC115632098|XP_030384944.1|SLEB
OG0000455	LOC108159265|XP_033247941.1|DMIR	LOC115622166|XP_030371933.1|SLEB
OG0000456	LOC108162817|XP_033248630.1|DMIR	LOC115625920|XP_030377014.1|SLEB
OG0000457	LOC108162974|XP_033249578.1|DMIR	LOC115626588|XP_030377830.1|SLEB
OG0000457	LOC108161358|XP_017151090.1|DMIR	LOC115626095|XP_030377207.1|SLEB
OG0000458	LOC108161569|XP_033248596.1|DMIR	LOC115620069|XP_030369087.1|SLEB, LOC115620409|XP_030369493.1|SLEB, LOC115634573|XP_030388257.1|SLEB, LOC115631161|XP_030383698.1|SLEB
OG0000460	LOC108161537|XP_033250012.1|DMIR, LOC117187575|XP_033246170.1|DMIR, LOC117187527|XP_033246167.1|DMIR, LOC117187591|XP_033246171.1|DMIR, LOC117187647|XP_033246174.1|DMIR, LOC117187674|XP_033246235.1|DMIR, LOC117187651|XP_033246180.1|DMIR, LOC117187660|XP_033246196.1|DMIR, LOC117187675|XP_033246236.1|DMIR, LOC117187670|XP_033246212.1|DMIR, LOC117187656|XP_033246186.1|DMIR, LOC117187676|XP_033246238.1|DMIR, LOC117187671|XP_033246219.1|DMIR, LOC117187648|XP_033246175.1|DMIR, LOC117187673|XP_033246225.1|DMIR, LOC117187668|XP_033246210.1|DMIR, LOC117187638|XP_033246173.1|DMIR, LOC117187649|XP_033246176.1|DMIR, LOC117187650|XP_033246177.1|DMIR, LOC117187559|XP_033246169.1|DMIR, LOC117187495|XP_033246165.1|DMIR, LOC117187485|XP_033246163.1|DMIR, LOC117187511|XP_033246166.1|DMIR, LOC117187481|XP_033246158.1|DMIR, LOC117187607|XP_033246172.1|DMIR, LOC117187543|XP_033246168.1|DMIR, LOC117187484|XP_033246162.1|DMIR, LOC117186991|XP_033244410.1|DMIR, LOC117187034|XP_033244612.1|DMIR, LOC117187032|XP_033244585.1|DMIR, LOC117187031|XP_033244583.1|DMIR, LOC117187476|XP_033246143.1|DMIR, LOC117187030|XP_033244577.1|DMIR, LOC117187035|XP_033244616.1|DMIR, LOC117186982|XP_033244349.1|DMIR, LOC117187009|XP_033244462.1|DMIR, LOC117188905|XP_033249369.1|DMIR, LOC117189115|XP_033250013.1|DMIR	LOC115631631|XP_030384300.1|SLEB
OG0000462	LOC108155317|XP_017141525.1|DMIR	LOC115624359|XP_030374879.1|SLEB
OG0000463	LOC108154035|XP_017139617.2|DMIR	LOC115625396|XP_030376295.1|SLEB
