Orthogroup	DMIR.longest_only	DALB.longest_only
OG0001744	LOC117187768|XP_033246477.1|DMIR, LOC108160488|XP_017150000.1|DMIR, LOC117190709|XP_033251666.1|DMIR	LOC117567109|XP_034102785.1|DALB
OG0001745	LOC108160643|XP_033246980.1|DMIR, LOC117191525|XP_033252257.1|DMIR	LOC117572236|XP_034110809.1|DALB
OG0001746	LOC117186364|XP_033242969.1|DMIR, LOC117186361|XP_033242966.1|DMIR, LOC117186667|XP_033243598.1|DMIR, LOC108152157|XP_017136766.2|DMIR, LOC117186666|XP_033243597.1|DMIR	LOC117570976|XP_034108812.1|DALB
OG0001747	LOC117185806|XP_033254228.1|DMIR, LOC108159549|XP_017148440.1|DMIR	LOC117566934|XP_034102447.1|DALB
OG0001748	LOC108153634|XP_017139226.2|DMIR	LOC117571326|XP_034109303.1|DALB
OG0001749	LOC117193450|XP_033254097.1|DMIR, LOC108159538|XP_017148403.1|DMIR	LOC117566554|XP_034101986.1|DALB
OG0001750	LOC117193451|XP_033254098.1|DMIR, LOC108159533|XP_017148396.1|DMIR	LOC117571472|XP_034109521.1|DALB
OG0001751	LOC108150941|XP_017134762.1|DMIR	LOC117572096|XP_034110592.1|DALB
OG0001752	LOC108153780|XP_017139411.1|DMIR	LOC117571214|XP_034109152.1|DALB
OG0001753	LOC108153227|XP_017138546.1|DMIR	LOC117567712|XP_034103760.1|DALB
OG0001754	LOC117192694|XP_033253324.1|DMIR, LOC108159264|XP_017147899.1|DMIR	LOC117568560|XP_034105179.1|DALB
OG0001755	LOC108151647|XP_017135842.1|DMIR	LOC117570920|XP_034108726.1|DALB
OG0001756	LOC117192679|XP_033253295.1|DMIR, LOC108160368|XP_033246397.1|DMIR	LOC117569043|XP_034105931.1|DALB
OG0001757	LOC108160369|XP_017149830.1|DMIR, LOC117193578|XP_033254212.1|DMIR	LOC117567091|XP_034102762.1|DALB
OG0001758	LOC108153300|XP_033242517.1|DMIR	LOC117570006|XP_034107292.1|DALB
OG0001759	LOC108159299|XP_017147958.1|DMIR	LOC117566891|XP_034102397.1|DALB
OG0001760	LOC108158824|XP_017147010.1|DMIR, LOC108159368|XP_017148084.1|DMIR, LOC108164506|XP_017155779.1|DMIR	LOC117570291|XP_034107703.1|DALB
OG0001761	LOC117190721|XP_033251680.1|DMIR, LOC117187797|XP_033246539.1|DMIR, LOC117187795|XP_033246538.1|DMIR, LOC117188423|XP_033248182.1|DMIR, LOC108157971|XP_033248180.1|DMIR	LOC117567004|XP_034102575.1|DALB
OG0001762	LOC108164001|XP_017155062.1|DMIR	LOC117566209|XP_034101632.1|DALB
OG0001763	LOC108161908|XP_017151797.1|DMIR	LOC117565391|XP_034100363.1|DALB, LOC117563318|XP_034097468.1|DALB
OG0001764	LOC108154141|XP_017139767.1|DMIR	LOC117575530|XP_034115670.1|DALB
OG0001765	LOC117185877|XP_033253033.1|DMIR, LOC108160347|XP_033247113.1|DMIR	LOC117568183|XP_034104522.1|DALB
OG0001766	LOC108163062|XP_017153622.1|DMIR	LOC117565946|XP_034101222.1|DALB
OG0001767	LOC108161169|XP_033250047.1|DMIR, LOC108161409|XP_017151148.2|DMIR	LOC117565355|XP_034100304.1|DALB
OG0001768	LOC108161823|XP_017151670.1|DMIR, LOC117188593|XP_033248470.1|DMIR, LOC117188594|XP_033248471.1|DMIR	LOC117563570|XP_034097845.1|DALB
OG0001769	LOC108161243|XP_017150956.1|DMIR	LOC117564709|XP_034099480.1|DALB
OG0001770	LOC108163148|XP_017153753.2|DMIR	LOC117565264|XP_034100179.1|DALB
OG0001771	LOC108164049|XP_017155115.1|DMIR	LOC117564766|XP_034099555.1|DALB, LOC117564765|XP_034099554.1|DALB
OG0001772	LOC108163451|XP_033248711.1|DMIR	LOC117564206|XP_034098778.1|DALB
OG0001773	LOC108163048|XP_017153605.1|DMIR	LOC117565341|XP_034100282.1|DALB
OG0001774	LOC108159156|XP_017147643.1|DMIR, LOC117192580|XP_033253188.1|DMIR	LOC117568853|XP_034105624.1|DALB
OG0001775	LOC108158278|XP_017146006.1|DMIR	LOC117571982|XP_034110421.1|DALB
OG0001776	LOC108163205|XP_017153845.1|DMIR	LOC117564357|XP_034098962.1|DALB
OG0001777	LOC108162855|XP_017153289.1|DMIR	LOC117564135|XP_034098686.1|DALB
OG0001778	LOC108159822|XP_033242689.1|DMIR, LOC108161889|XP_017151773.1|DMIR	LOC117577884|XP_034118752.1|DALB, LOC117565793|XP_034100966.1|DALB
OG0001779	LOC108162045|XP_017152061.2|DMIR	LOC117564697|XP_034099461.1|DALB
OG0001780	LOC108159775|XP_017148823.2|DMIR, LOC117185774|XP_033248391.1|DMIR	LOC117569263|XP_034106254.1|DALB
OG0001781	LOC108162747|XP_033249934.1|DMIR	LOC117566058|XP_034101405.1|DALB
OG0001782	LOC108163781|XP_017154749.1|DMIR	LOC117564679|XP_034099436.1|DALB
OG0001783	LOC108162342|XP_017152527.1|DMIR	LOC117563379|XP_034097576.1|DALB
OG0001784	LOC108161528|XP_017151296.1|DMIR	LOC117563801|XP_034098224.1|DALB
OG0001785	LOC117192722|XP_033253350.1|DMIR, LOC108158099|XP_017145755.1|DMIR	LOC117567290|XP_034103052.1|DALB
OG0001786	LOC108163719|XP_017154658.1|DMIR	LOC117565115|XP_034099965.1|DALB
OG0001787	LOC108162162|XP_017152242.1|DMIR	LOC117563785|XP_034098203.1|DALB
OG0001788	LOC108159136|XP_017147619.2|DMIR, LOC117186993|XP_033244421.1|DMIR, LOC108154868|XP_017140795.2|DMIR, LOC117186994|XP_033244422.1|DMIR	LOC117566985|XP_034102541.1|DALB
OG0001789	LOC108159381|XP_017148101.1|DMIR	LOC117569294|XP_034106292.1|DALB, LOC117568138|XP_034104436.1|DALB, LOC117571398|XP_034109411.1|DALB
OG0001790	LOC108162856|XP_033248621.1|DMIR	LOC117564352|XP_034098958.1|DALB
OG0001791	LOC117185737|XP_033252103.1|DMIR, LOC108159408|XP_017148138.1|DMIR	LOC117568301|XP_034104726.1|DALB
OG0001792	LOC108161703|XP_017151507.1|DMIR	LOC117564090|XP_034098614.1|DALB
OG0001793	LOC117190671|XP_033251626.1|DMIR, LOC108159524|XP_017148378.2|DMIR	LOC117567080|XP_034102722.1|DALB
OG0001794	LOC108161888|XP_017151772.1|DMIR	LOC117565792|XP_034100964.1|DALB
OG0001795	LOC108161977|XP_033249111.1|DMIR	LOC117564467|XP_034099146.1|DALB
OG0001796	LOC108158022|XP_033245396.1|DMIR	LOC117566831|XP_034102297.1|DALB
OG0001797	LOC108164513|XP_017155784.1|DMIR	LOC117573152|XP_034111999.1|DALB
OG0001798	LOC108160892|XP_017150650.1|DMIR	LOC117568430|XP_034104980.1|DALB
OG0001799	LOC108158723|XP_033249292.1|DMIR	LOC117575342|XP_034115398.1|DALB
OG0001800	LOC108164097|XP_017155174.1|DMIR	LOC117565025|XP_034099861.1|DALB
OG0001801	LOC108152537|XP_017137435.1|DMIR	LOC117567284|XP_034103041.1|DALB
OG0001802	LOC117187355|XP_033245735.1|DMIR, LOC117187354|XP_033245732.1|DMIR, LOC117187353|XP_033245731.1|DMIR, LOC108154854|XP_017140764.2|DMIR	LOC117575428|XP_034115523.1|DALB
OG0001803	LOC108156409|XP_017143343.1|DMIR, LOC108155660|XP_017142111.1|DMIR	LOC117575248|XP_034115270.1|DALB
OG0001804	LOC108155962|XP_017142624.1|DMIR	LOC117576679|XP_034117564.1|DALB
OG0001805	LOC108165458|XP_017156985.1|DMIR	LOC117572070|XP_034110544.1|DALB
OG0001806	LOC108155364|XP_017141614.1|DMIR	LOC117574794|XP_034114644.1|DALB, LOC117574567|XP_034114333.1|DALB
OG0001807	LOC108157481|XP_017145055.1|DMIR	LOC117573552|XP_034112723.1|DALB
OG0001808	LOC108155500|XP_017141819.1|DMIR	LOC117576960|XP_034118025.1|DALB
OG0001809	LOC117187236|XP_033245375.1|DMIR, LOC117187237|XP_033245377.1|DMIR, LOC117187230|XP_033245368.1|DMIR, LOC108155845|XP_017142446.2|DMIR, LOC117187231|XP_033245369.1|DMIR, LOC117187235|XP_033245373.1|DMIR	LOC117576328|XP_034116886.1|DALB
OG0001810	LOC108157254|XP_017144721.1|DMIR	LOC117575997|XP_034116386.1|DALB
OG0001811	LOC117191044|XP_033251903.1|DMIR, LOC108160577|XP_017150152.1|DMIR	LOC117570244|XP_034107639.1|DALB
OG0001812	LOC108165122|XP_017156678.1|DMIR	LOC117578332|XP_034119688.1|DALB
OG0001813	LOC108154978|XP_017141002.1|DMIR	LOC117576480|XP_034117142.1|DALB
OG0001814	LOC108155824|XP_017142402.1|DMIR	LOC117576740|XP_034117661.1|DALB
OG0001815	LOC108153069|XP_017138338.2|DMIR, LOC117188320|XP_033247866.1|DMIR, LOC108154746|XP_017140607.1|DMIR, LOC117187077|XP_033244806.1|DMIR	LOC117566370|XP_034101759.1|DALB, LOC117575404|XP_034115475.1|DALB
OG0001816	LOC117190833|XP_033251758.1|DMIR, LOC108159255|XP_017147874.1|DMIR	LOC117570703|XP_034108397.1|DALB
OG0001817	LOC108158795|XP_017146969.1|DMIR	LOC117567469|XP_034103379.1|DALB
OG0001818	LOC108164872|XP_017156304.1|DMIR	LOC117569504|XP_034106621.1|DALB
OG0001819	LOC108160057|XP_017149293.1|DMIR, LOC117192323|XP_033252864.1|DMIR, LOC117192321|XP_033252862.1|DMIR	LOC117572128|XP_034110653.1|DALB
OG0001820	LOC108163922|XP_033248901.1|DMIR, LOC108163390|XP_017154135.1|DMIR, LOC108164940|XP_017156417.1|DMIR	LOC117577665|XP_034118443.1|DALB
OG0001821	LOC117193422|XP_033254066.1|DMIR, LOC117193674|XP_033254301.1|DMIR, LOC117193419|XP_033254063.1|DMIR, LOC108160748|XP_017150429.1|DMIR	LOC117570804|XP_034108551.1|DALB
OG0001822	LOC108161005|XP_033254161.1|DMIR, LOC117185820|XP_033248219.1|DMIR	LOC117568631|XP_034105312.1|DALB
OG0001823	LOC108152924|XP_017138094.1|DMIR	LOC117572174|XP_034110716.1|DALB
OG0001824	LOC108162010|XP_017151990.1|DMIR	LOC117564893|XP_034099731.1|DALB
OG0001825	LOC117185934|XP_033254549.1|DMIR, LOC108159163|XP_017147659.1|DMIR	LOC117568316|XP_034104763.1|DALB
OG0001826	LOC117193417|XP_033254061.1|DMIR, LOC108160588|XP_017150172.1|DMIR	LOC117567409|XP_034103274.1|DALB
OG0001827	LOC108159222|XP_017147812.1|DMIR	LOC117568450|XP_034105015.1|DALB
OG0001828	LOC108156147|XP_017142962.1|DMIR	LOC117568417|XP_034104953.1|DALB
OG0001829	LOC117191641|XP_033252340.1|DMIR, LOC108160803|XP_017150513.1|DMIR, LOC117189824|XP_033250779.1|DMIR	LOC117569282|XP_034106279.1|DALB
OG0001830	LOC108160657|XP_017150283.1|DMIR, LOC117190843|XP_033251764.1|DMIR, LOC117191591|XP_033252305.1|DMIR, LOC117191590|XP_033252304.1|DMIR	LOC117566836|XP_034102309.1|DALB
OG0001831	LOC108165341|XP_017156863.1|DMIR	LOC117569815|XP_034107026.1|DALB
OG0001832	LOC108164438|XP_033246267.1|DMIR	LOC117578207|XP_034119441.1|DALB
OG0001833	LOC117188177|XP_033247519.1|DMIR, LOC117191280|XP_033252080.1|DMIR	LOC117570360|XP_034107821.1|DALB, LOC117572032|XP_034110478.1|DALB
OG0001834	LOC108155378|XP_017141640.1|DMIR	LOC117575271|XP_034115296.1|DALB
OG0001837	LOC108155599|XP_017142010.1|DMIR	LOC117564393|XP_034099005.1|DALB
OG0001838	LOC108160716|XP_033252411.1|DMIR, LOC117188127|XP_033247369.1|DMIR, LOC117187899|XP_033246727.1|DMIR, LOC117187895|XP_033246722.1|DMIR, LOC117187898|XP_033246725.1|DMIR, LOC117187897|XP_033246724.1|DMIR, LOC117187896|XP_033246723.1|DMIR, LOC117187766|XP_033246475.1|DMIR, LOC117187900|XP_033246728.1|DMIR	LOC117570137|XP_034107491.1|DALB
OG0001839	LOC108160765|XP_017150455.1|DMIR, LOC117191664|XP_033252362.1|DMIR	LOC117569176|XP_034106136.1|DALB
OG0001840	LOC108161619|XP_017151407.1|DMIR	LOC117565293|XP_034100218.1|DALB
OG0001841	LOC108151381|XP_033242688.1|DMIR	LOC117568968|XP_034105817.1|DALB
OG0001842	LOC108165527|XP_017157087.1|DMIR	LOC117570610|XP_034108259.1|DALB
OG0001843	LOC108151169|XP_017135087.1|DMIR	LOC117570083|XP_034107415.1|DALB, LOC117566514|XP_034101946.1|DALB, LOC117566513|XP_034101944.1|DALB
OG0001844	LOC117186418|XP_033243090.1|DMIR, LOC108165513|XP_017157058.2|DMIR	LOC117568714|XP_034105421.1|DALB
OG0001845	LOC108161007|XP_033252614.1|DMIR, LOC117185719|XP_017150803.1|DMIR	LOC117568380|XP_034104880.1|DALB
OG0001846	LOC108154359|XP_017140114.1|DMIR	LOC117575104|XP_034115097.1|DALB
OG0001848	LOC108154147|XP_033244691.1|DMIR	LOC117573245|XP_034112195.1|DALB
OG0001849	LOC108155999|XP_017142688.1|DMIR	LOC117574913|XP_034114850.1|DALB, LOC117575504|XP_034115638.1|DALB
OG0001850	LOC108164467|XP_017155698.1|DMIR	LOC117573070|XP_034111829.1|DALB
OG0001851	LOC108164440|XP_017155630.1|DMIR	LOC117573088|XP_034111871.1|DALB
OG0001852	LOC108153265|XP_017138617.1|DMIR	LOC117567048|XP_034102656.1|DALB
OG0001853	LOC108155077|XP_017141169.2|DMIR	LOC117573835|XP_034113159.1|DALB
OG0001854	LOC108158766|XP_017146882.2|DMIR, LOC117187127|XP_033245027.1|DMIR	LOC117566365|XP_034101754.1|DALB
OG0001855	LOC108158370|XP_017146112.1|DMIR, LOC117192983|XP_033253601.1|DMIR	LOC117569054|XP_034105955.1|DALB
OG0001856	LOC108162502|XP_017152769.1|DMIR	LOC117578103|XP_034119171.1|DALB
OG0001857	LOC108164580|XP_017155888.1|DMIR	LOC117573494|XP_034112616.1|DALB
OG0001858	LOC108164717|XP_017156090.1|DMIR	LOC117570007|XP_034107310.1|DALB
OG0001859	LOC108159869|XP_017148962.1|DMIR	LOC117577748|XP_034118551.1|DALB
OG0001860	LOC108152929|XP_017138104.1|DMIR	LOC117569627|XP_034106755.1|DALB
OG0001862	LOC108164659|XP_017156001.1|DMIR	LOC117574866|XP_034114774.1|DALB, LOC117575031|XP_034115001.1|DALB
OG0001863	LOC108160992|XP_017150790.1|DMIR	LOC117564266|XP_034098863.1|DALB, LOC117564256|XP_034098853.1|DALB
OG0001864	LOC108154926|XP_033244992.1|DMIR	LOC117576309|XP_034116855.1|DALB
OG0001865	LOC108151685|XP_017135918.1|DMIR	LOC117567273|XP_034103031.1|DALB
OG0001866	LOC108155997|XP_017142684.1|DMIR	LOC117575801|XP_034116070.1|DALB
OG0001867	LOC108151384|XP_017135441.1|DMIR	LOC117572102|XP_034110601.1|DALB
OG0001868	LOC108163085|XP_017153654.1|DMIR	LOC117563849|XP_034098269.1|DALB
OG0001869	LOC108157824|XP_017145513.1|DMIR	LOC117575740|XP_034115980.1|DALB
OG0001870	LOC108154350|XP_017140108.1|DMIR	LOC117568087|XP_034104360.1|DALB
OG0001871	LOC108158091|XP_017145742.2|DMIR, LOC117188481|XP_033248308.1|DMIR	LOC117569373|XP_034106398.1|DALB
OG0001872	LOC108157555|XP_017145148.1|DMIR	LOC117575605|XP_034115768.1|DALB
OG0001873	LOC108156939|XP_017144191.1|DMIR	LOC117574993|XP_034114953.1|DALB
OG0001874	LOC108154085|XP_017139688.1|DMIR	LOC117573073|XP_034111843.1|DALB
OG0001875	LOC108155507|XP_017141836.2|DMIR	LOC117576755|XP_034117683.1|DALB
OG0001876	LOC117186089|XP_033242080.1|DMIR, LOC117186645|XP_033243572.1|DMIR	LOC117567146|XP_034102849.1|DALB
OG0001877	LOC108159225|XP_017147819.1|DMIR	LOC117578147|XP_034119255.1|DALB
OG0001878	LOC108156254|XP_017143094.1|DMIR	LOC117573768|XP_034113054.1|DALB
OG0001879	LOC108154072|XP_017139655.1|DMIR	LOC117573130|XP_034111949.1|DALB
OG0001880	LOC108154041|XP_033245434.1|DMIR, LOC108156946|XP_033244839.1|DMIR	LOC117575819|XP_034116110.1|DALB
OG0001881	LOC108154548|XP_017140340.2|DMIR	LOC117576218|XP_034116715.1|DALB
OG0001883	LOC108156814|XP_033244995.1|DMIR	LOC117573866|XP_034113232.1|DALB
OG0001885	LOC108162298|XP_017152453.1|DMIR	LOC117564664|XP_034099418.1|DALB, LOC117565485|XP_034100478.1|DALB
OG0001886	LOC108155773|XP_017142319.1|DMIR	LOC117576949|XP_034117998.1|DALB
OG0001887	LOC108158633|XP_017146602.1|DMIR, LOC117189625|XP_033250635.1|DMIR	LOC117569788|XP_034106981.1|DALB
OG0001888	LOC108157321|XP_017144826.1|DMIR	LOC117575854|XP_034116165.1|DALB
OG0001889	LOC108157382|XP_017144901.1|DMIR, LOC108158523|XP_017146396.1|DMIR	LOC117570571|XP_034108201.1|DALB
OG0001890	LOC108156826|XP_017144018.1|DMIR, LOC108153279|XP_017138636.1|DMIR	LOC117571216|XP_034109155.1|DALB
OG0001891	LOC108157065|XP_033245079.1|DMIR	LOC117576520|XP_034117229.1|DALB
OG0001892	LOC108156468|XP_017143421.1|DMIR	LOC117564533|XP_034099245.1|DALB
OG0001893	LOC108155734|XP_017142239.1|DMIR	LOC117575416|XP_034115490.1|DALB
OG0001894	LOC117189663|XP_033250660.1|DMIR, LOC108158981|XP_017147314.1|DMIR	LOC117570940|XP_034108762.1|DALB
OG0001895	LOC108164443|XP_017155636.1|DMIR	LOC117573252|XP_034112220.1|DALB
OG0001896	LOC108163129|XP_017153729.1|DMIR	LOC117565240|XP_034100141.1|DALB
OG0001897	LOC117186801|XP_033243980.1|DMIR, LOC117186802|XP_033243981.1|DMIR, LOC117186800|XP_033243978.1|DMIR, LOC108154892|XP_033243979.1|DMIR, LOC108153980|XP_033244133.1|DMIR	LOC117576774|XP_034117716.1|DALB
OG0001898	LOC108161288|XP_033249467.1|DMIR, LOC117188940|XP_033249486.1|DMIR, LOC108164564|XP_017155869.2|DMIR	LOC117567000|XP_034102570.1|DALB
OG0001899	LOC108157274|XP_017144759.1|DMIR	LOC117573998|XP_034113438.1|DALB
OG0001900	LOC108151214|XP_017135183.1|DMIR	LOC117572336|XP_034110967.1|DALB
OG0001901	LOC108163204|XP_033248477.1|DMIR	LOC117565918|XP_034101178.1|DALB
OG0001902	LOC108154923|XP_033245642.1|DMIR	LOC117573094|XP_034111889.1|DALB
OG0001903	LOC117187278|XP_033245509.1|DMIR, LOC108156141|XP_033245783.1|DMIR, LOC117188309|XP_033247840.1|DMIR, LOC117188292|XP_033247765.1|DMIR	LOC117576066|XP_034116491.1|DALB
OG0001904	LOC108155091|XP_017141202.1|DMIR	LOC117574034|XP_034113520.1|DALB
OG0001905	LOC108156400|XP_017143327.1|DMIR	LOC117578133|XP_034119230.1|DALB
OG0001906	LOC108156679|XP_033244517.1|DMIR	LOC117576938|XP_034117974.1|DALB
OG0001907	LOC108164644|XP_017155983.1|DMIR	LOC117574408|XP_034114140.1|DALB
OG0001908	LOC108155280|XP_017141478.1|DMIR	LOC117576966|XP_034118034.1|DALB
OG0001909	LOC108165174|XP_017156735.1|DMIR, LOC108164402|XP_033246370.1|DMIR	LOC117568988|XP_034105854.1|DALB
OG0001910	LOC108156726|XP_017143869.1|DMIR	LOC117573914|XP_034113314.1|DALB
OG0001911	LOC108156326|XP_033244586.1|DMIR	LOC117573999|XP_034113455.1|DALB
OG0001912	LOC108160918|XP_017150686.1|DMIR	LOC117572451|XP_034111174.1|DALB
OG0001913	LOC108163975|XP_033249392.1|DMIR	LOC117563883|XP_034098331.1|DALB
OG0001914	LOC108154977|XP_033245332.1|DMIR	LOC117576828|XP_034117793.1|DALB
OG0001915	LOC108152445|XP_017137281.1|DMIR	LOC117570183|XP_034107550.1|DALB
OG0001916	LOC117187952|XP_033246845.1|DMIR, LOC117188086|XP_033247303.1|DMIR, LOC117188182|XP_033247549.1|DMIR, LOC117188137|XP_033247389.1|DMIR, LOC108160140|XP_017149437.2|DMIR	LOC117569257|XP_034106222.1|DALB
OG0001917	LOC108153548|XP_017139103.1|DMIR, LOC108165372|XP_017156897.1|DMIR	LOC117572151|XP_034110681.1|DALB
OG0001918	LOC108151793|XP_017136130.1|DMIR	LOC117570031|XP_034107345.1|DALB
OG0001919	LOC108159738|XP_017148764.2|DMIR, LOC117187908|XP_033246743.1|DMIR	LOC117566910|XP_034102421.1|DALB
OG0001920	LOC108165586|XP_017157147.1|DMIR	LOC117572234|XP_034110804.1|DALB
OG0001921	LOC117188101|XP_033247330.1|DMIR, LOC117188106|XP_033247335.1|DMIR, LOC108159472|XP_017148284.2|DMIR	LOC117568163|XP_034104482.1|DALB
OG0001922	LOC108158363|XP_017146106.2|DMIR, LOC117188464|XP_033248268.1|DMIR	LOC117569180|XP_034106140.1|DALB
OG0001923	LOC108153288|XP_017138651.1|DMIR	LOC117567544|XP_034103483.1|DALB
OG0001924	LOC117188899|XP_033249348.1|DMIR, LOC117186222|XP_033242511.1|DMIR	LOC117566044|XP_034101385.1|DALB
OG0001925	LOC108151065|XP_017134933.2|DMIR	LOC117567302|XP_034103077.1|DALB
OG0001926	LOC108153430|XP_017138921.1|DMIR	LOC117570109|XP_034107460.1|DALB
OG0001927	LOC117190011|XP_033250993.1|DMIR, LOC108158146|XP_017145855.1|DMIR	LOC117568201|XP_034104560.1|DALB
OG0001928	LOC108155998|XP_017142687.1|DMIR, LOC108151427|XP_017135508.1|DMIR	LOC117570980|XP_034108818.1|DALB
OG0001929	LOC108151193|XP_017135129.1|DMIR	LOC117570178|XP_034107547.1|DALB
OG0001930	LOC117189825|XP_033250780.1|DMIR, LOC108159815|XP_017148874.1|DMIR	LOC117566414|XP_034101825.1|DALB
OG0001931	LOC108153127|XP_017138405.2|DMIR	LOC117567659|XP_034103668.1|DALB
OG0001932	LOC108151925|XP_017136333.1|DMIR	LOC117572180|XP_034110723.1|DALB
OG0001933	LOC117188298|XP_033247816.1|DMIR, LOC108159022|XP_017147421.1|DMIR	LOC117571747|XP_034109985.1|DALB
OG0001934	LOC108151192|XP_017135128.1|DMIR	LOC117567747|XP_034103824.1|DALB
OG0001935	LOC108151283|XP_017135301.1|DMIR	LOC117567389|XP_034103229.1|DALB, LOC117567388|XP_034103228.1|DALB
OG0001937	LOC117187884|XP_033246695.1|DMIR, LOC108159752|XP_017148785.1|DMIR, LOC117190000|XP_033250974.1|DMIR	LOC117567930|XP_034104109.1|DALB
OG0001938	LOC117193626|XP_033254260.1|DMIR, LOC108158916|XP_017147203.1|DMIR, LOC117193630|XP_033254267.1|DMIR	LOC117571079|XP_034108947.1|DALB
OG0001939	LOC117189867|XP_033250831.1|DMIR, LOC108159603|XP_017148546.1|DMIR	LOC117567165|XP_034102869.1|DALB
OG0001940	LOC108159125|XP_017147599.1|DMIR	LOC117570207|XP_034107586.1|DALB
OG0001941	LOC108165590|XP_033243951.1|DMIR, LOC117186793|XP_033243954.1|DMIR, LOC117186794|XP_033243958.1|DMIR, LOC117186795|XP_033243961.1|DMIR	LOC117570612|XP_034108261.1|DALB
OG0001942	LOC117190775|XP_033251725.1|DMIR, LOC108159996|XP_017149203.2|DMIR	LOC117569339|XP_034106360.1|DALB
OG0001943	LOC108151285|XP_017135305.1|DMIR	LOC117569265|XP_034106256.1|DALB
OG0001944	LOC108151930|XP_017136344.1|DMIR	LOC117567517|XP_034103452.1|DALB
OG0001945	LOC108160309|XP_017149712.1|DMIR, LOC117185689|XP_033253786.1|DMIR	LOC117568442|XP_034105001.1|DALB
OG0001946	LOC117193040|XP_033253667.1|DMIR, LOC108158125|XP_017145796.1|DMIR	LOC117567152|XP_034102857.1|DALB
OG0001947	LOC117193563|XP_033254201.1|DMIR, LOC108159577|XP_017148514.1|DMIR	LOC117569438|XP_034106492.1|DALB
OG0001948	LOC108162848|XP_017153284.1|DMIR	LOC117567176|XP_034102889.1|DALB
OG0001949	LOC108153345|XP_033242879.1|DMIR	LOC117572290|XP_034110891.1|DALB
OG0001950	LOC108155501|XP_017141824.1|DMIR	LOC117576871|XP_034117863.1|DALB
OG0001951	LOC108158563|XP_017146476.1|DMIR, LOC117189861|XP_033250822.1|DMIR	LOC117571256|XP_034109201.1|DALB
OG0001952	LOC108159932|XP_033246782.1|DMIR	LOC117569738|XP_034106907.1|DALB
OG0001953	LOC117193670|XP_033254297.1|DMIR, LOC108160575|XP_017150151.1|DMIR	LOC117568405|XP_034104931.1|DALB
OG0001954	LOC108158995|XP_017147347.1|DMIR	LOC117571339|XP_034109324.1|DALB
OG0001955	LOC108158137|XP_017145839.1|DMIR, LOC117192369|XP_033252924.1|DMIR	LOC117569151|XP_034106102.1|DALB
OG0001956	LOC108152329|XP_017137065.1|DMIR	LOC117567061|XP_034102677.1|DALB
OG0001957	LOC108159033|XP_017147443.1|DMIR, LOC117189789|XP_033250749.1|DMIR, LOC117189790|XP_033250750.1|DMIR	LOC117567155|XP_034102858.1|DALB
OG0001958	LOC117194036|XP_033254568.1|DMIR, LOC108159207|XP_017147770.1|DMIR	LOC117567959|XP_034104152.1|DALB
OG0001959	LOC108153037|XP_017138282.1|DMIR	LOC117569024|XP_034105904.1|DALB
OG0001960	LOC108151320|XP_017135362.1|DMIR	LOC117567844|XP_034103986.1|DALB
OG0001961	LOC108160437|XP_033253994.1|DMIR, LOC117185780|XP_017149934.1|DMIR	LOC117569859|XP_034107084.1|DALB
OG0001962	LOC117189661|XP_033250658.1|DMIR, LOC117189662|XP_033250659.1|DMIR, LOC108158978|XP_017147310.1|DMIR	LOC117570937|XP_034108756.1|DALB
OG0001963	LOC108152792|XP_017137863.1|DMIR	LOC117571133|XP_034109026.1|DALB, LOC117564498|XP_034099209.1|DALB
OG0001964	LOC108152705|XP_017137714.1|DMIR	LOC117571404|XP_034109429.1|DALB
OG0001965	LOC108152169|XP_033242594.1|DMIR	LOC117570818|XP_034108569.1|DALB
OG0001966	LOC108155585|XP_017141983.1|DMIR	LOC117573978|XP_034113415.1|DALB
OG0001967	LOC108158485|XP_017146282.2|DMIR, LOC117188122|XP_033247360.1|DMIR	LOC117571997|XP_034110399.1|DALB
OG0001968	LOC108153721|XP_017139338.1|DMIR	LOC117572095|XP_034110591.1|DALB, LOC117568109|XP_034104391.1|DALB, LOC117566368|XP_034101756.1|DALB
OG0001969	LOC117192720|XP_033253348.1|DMIR, LOC117192718|XP_033253343.1|DMIR, LOC108158093|XP_017145749.1|DMIR	LOC117570934|XP_034108753.1|DALB
OG0001970	LOC117190684|XP_033251636.1|DMIR, LOC108160360|XP_017149819.1|DMIR	LOC117568123|XP_034104419.1|DALB
OG0001971	LOC117192301|XP_033252848.1|DMIR, LOC108158051|XP_017145686.1|DMIR	LOC117570341|XP_034107787.1|DALB
OG0001972	LOC117188308|XP_033247838.1|DMIR	LOC117567368|XP_034103201.1|DALB
OG0001973	LOC108160758|XP_017150447.1|DMIR	LOC117568040|XP_034104275.1|DALB
OG0001974	LOC117193290|XP_033253922.1|DMIR, LOC108160497|XP_017150022.1|DMIR	LOC117568879|XP_034105670.1|DALB, LOC117566678|XP_034102117.1|DALB
OG0001975	LOC108153156|XP_017138448.1|DMIR	LOC117568677|XP_034105372.1|DALB
OG0001976	LOC108159881|XP_017148983.2|DMIR, LOC117187934|XP_033246821.1|DMIR	LOC117567762|XP_034103844.1|DALB
OG0001977	LOC108162152|XP_017152218.1|DMIR	LOC117565036|XP_034099875.1|DALB
