Orthogroup	DMIR.longest_only	DEUG.longest_only
OG0000799	LOC108157758|XP_017145428.1|DMIR	LOC108111730|XP_017076772.1|DEUG
OG0000799	LOC108156249|XP_017143092.1|DMIR	LOC108103224|XP_017064112.1|DEUG
OG0000800	LOC108152168|XP_017136778.1|DMIR, LOC108152011|XP_017136477.1|DMIR	LOC108114145|XP_017080416.1|DEUG
OG0000801	LOC108161365|XP_033248820.1|DMIR	LOC108112149|XP_017077386.1|DEUG
OG0000801	LOC108160486|XP_017149997.1|DMIR, LOC117192062|XP_033252667.1|DMIR, LOC117192063|XP_033252668.1|DMIR, LOC117189957|XP_033250928.1|DMIR	LOC108113322|XP_017079365.1|DEUG
OG0000802	LOC108165039|XP_017156566.1|DMIR	LOC108103199|XP_017064077.1|DEUG, LOC108103205|XP_017064084.1|DEUG
OG0000803	LOC108162930|XP_017153401.2|DMIR	LOC108110884|XP_017075631.1|DEUG
OG0000803	LOC108153527|XP_033243204.1|DMIR	LOC108108171|XP_017071602.1|DEUG
OG0000804	LOC117187774|XP_033246497.1|DMIR, LOC108159797|XP_017148850.2|DMIR	LOC108106808|XP_017069544.1|DEUG
OG0000804	LOC108157298|XP_017144789.1|DMIR	LOC108116139|XP_017083358.1|DEUG
OG0000805	LOC117191742|XP_033252417.1|DMIR, LOC117191741|XP_033252416.1|DMIR, LOC108160725|XP_017150394.1|DMIR, LOC117191680|XP_033252372.1|DMIR	LOC108111910|XP_017077038.1|DEUG
OG0000806	LOC117187446|XP_033246032.1|DMIR, LOC117187477|XP_033246145.1|DMIR, LOC117187012|XP_033244503.1|DMIR, LOC117187023|XP_033244548.1|DMIR, LOC117187002|XP_033244443.1|DMIR, LOC117187046|XP_033244649.1|DMIR, LOC117187042|XP_033244639.1|DMIR, LOC117187028|XP_033244574.1|DMIR, LOC117187050|XP_033244669.1|DMIR, LOC117187406|XP_033245904.1|DMIR, LOC117187409|XP_033245912.1|DMIR, LOC117187405|XP_033245898.1|DMIR, LOC117187395|XP_033245885.1|DMIR, LOC117187401|XP_033245895.1|DMIR, LOC117187398|XP_033245890.1|DMIR, LOC117187436|XP_033246007.1|DMIR, LOC117187474|XP_033246134.1|DMIR, LOC117187435|XP_033245998.1|DMIR, LOC108157386|XP_017144916.2|DMIR, LOC117187428|XP_033245978.1|DMIR, LOC117187047|XP_033244653.1|DMIR, LOC117187414|XP_033245940.1|DMIR, LOC117187415|XP_033245946.1|DMIR, LOC117187412|XP_033245930.1|DMIR, LOC117187407|XP_033245908.1|DMIR, LOC117187410|XP_033245922.1|DMIR, LOC117187029|XP_033244576.1|DMIR, LOC117187008|XP_033244460.1|DMIR, LOC108162837|XP_033244414.1|DMIR, LOC117186985|XP_033244360.1|DMIR, LOC117187430|XP_033245981.1|DMIR, LOC117188907|XP_033249371.1|DMIR, LOC117188904|XP_033249368.1|DMIR, LOC117187036|XP_033244620.1|DMIR	LOC108111181|XP_017076056.1|DEUG
OG0000807	LOC108163806|XP_017154785.1|DMIR	LOC108114001|XP_017080236.1|DEUG, LOC108111165|XP_017076032.1|DEUG
OG0000808	LOC108155691|XP_017142153.1|DMIR, LOC108154069|XP_033245638.1|DMIR	LOC108112984|XP_017078921.1|DEUG, LOC108111276|XP_017076152.1|DEUG
OG0000808	LOC108155692|XP_017142154.1|DMIR, LOC108155695|XP_017142158.1|DMIR, LOC108157754|XP_033245639.1|DMIR, LOC108154070|XP_017139651.2|DMIR, LOC108155694|XP_017142155.1|DMIR	LOC108111275|XP_017076151.1|DEUG
OG0000810	LOC117187683|XP_033246252.1|DMIR, LOC108157954|XP_017145588.1|DMIR	LOC108112908|XP_017078764.1|DEUG, LOC108112909|XP_017078765.1|DEUG, LOC108106252|XP_017068706.1|DEUG
OG0000811	LOC117189394|XP_033250406.1|DMIR, LOC108158768|XP_017146881.1|DMIR	LOC108112639|XP_017078238.1|DEUG
OG0000812	LOC117186465|XP_033243222.1|DMIR, LOC117186304|XP_033242784.1|DMIR	LOC108115215|XP_017082050.1|DEUG
OG0000812	LOC108151435|XP_033243694.1|DMIR	LOC108104290|XP_017065753.1|DEUG
OG0000813	LOC108159415|XP_017148153.2|DMIR, LOC108159089|XP_017147534.1|DMIR	LOC108112758|XP_017078503.1|DEUG
OG0000814	LOC108161394|XP_017151131.1|DMIR	LOC108103476|XP_017064507.1|DEUG
OG0000815	LOC108162311|XP_033249743.1|DMIR	LOC108102669|XP_017063299.1|DEUG
OG0000816	LOC108162665|XP_017152998.1|DMIR	LOC108111835|XP_017076929.1|DEUG
OG0000816	LOC108156711|XP_017143848.1|DMIR	LOC108115160|XP_017081960.1|DEUG
OG0000817	LOC108154500|XP_017140289.1|DMIR	LOC108113529|XP_017079612.1|DEUG
OG0000817	LOC108154587|XP_017140380.1|DMIR	LOC108113530|XP_017079613.1|DEUG, LOC108108993|XP_017072744.1|DEUG
OG0000818	LOC108164987|XP_017156502.1|DMIR	LOC108105507|XP_017067620.1|DEUG
OG0000819	LOC108150974|XP_017134806.1|DMIR	LOC108117429|XP_017085336.1|DEUG
OG0000819	LOC108165041|XP_017156568.1|DMIR	LOC108117415|XP_017085316.1|DEUG
OG0000820	LOC117187997|XP_033246976.1|DMIR, LOC108159961|XP_017149121.2|DMIR	LOC108112774|XP_017078532.1|DEUG
OG0000821	LOC108154356|XP_017140111.1|DMIR	LOC108116832|XP_017084372.1|DEUG
OG0000821	LOC117190613|XP_033251555.1|DMIR, LOC108160162|XP_017149470.1|DMIR	LOC108113378|XP_017079436.1|DEUG
OG0000822	LOC108165327|XP_017156849.1|DMIR	LOC108108461|XP_017072004.1|DEUG
OG0000822	LOC108163500|XP_017154314.1|DMIR	LOC108106093|XP_017068440.1|DEUG
OG0000823	LOC108156333|XP_017143217.1|DMIR	LOC108111716|XP_017076756.1|DEUG, LOC108111811|XP_017076903.1|DEUG
OG0000824	LOC108161276|XP_017150984.1|DMIR, LOC108165118|XP_017156666.1|DMIR, LOC117186698|XP_033243673.1|DMIR, LOC108165151|XP_033255735.1|DMIR, LOC108164942|XP_033241997.1|DMIR	LOC108104034|XP_017065358.1|DEUG
OG0000825	LOC108150946|XP_017134769.1|DMIR	LOC108114078|XP_017080322.1|DEUG
OG0000825	LOC108164260|XP_017155389.2|DMIR	LOC108105154|XP_017067079.1|DEUG
OG0000826	LOC117195073|XP_033255632.1|DMIR, LOC117195070|XP_033255630.1|DMIR, LOC117195072|XP_033255631.1|DMIR, LOC117195074|XP_033255633.1|DMIR, LOC117194988|XP_033255361.1|DMIR, LOC117194981|XP_033255350.1|DMIR, LOC117194980|XP_033255349.1|DMIR, LOC117194979|XP_033255348.1|DMIR, LOC117194982|XP_033255351.1|DMIR, LOC117189505|XP_033250532.1|DMIR, LOC117194978|XP_033255345.1|DMIR, LOC117194983|XP_033255353.1|DMIR, LOC117189504|XP_033250531.1|DMIR, LOC117194976|XP_033255341.1|DMIR, LOC117194996|XP_033255373.1|DMIR, LOC117194992|XP_033255367.1|DMIR, LOC117194991|XP_033255366.1|DMIR, LOC117194995|XP_033255372.1|DMIR, LOC117194990|XP_033255365.1|DMIR, LOC117194989|XP_033255364.1|DMIR, LOC117194994|XP_033255370.1|DMIR, LOC117194997|XP_033255374.1|DMIR, LOC117195056|XP_033255598.1|DMIR, LOC117195051|XP_033255595.1|DMIR, LOC117195075|XP_033255634.1|DMIR, LOC117194965|XP_033255335.1|DMIR, LOC117195076|XP_033255635.1|DMIR, LOC117194986|XP_033255356.1|DMIR, LOC117194987|XP_033255359.1|DMIR, LOC117194984|XP_033255354.1|DMIR, LOC108159298|XP_017147956.1|DMIR	LOC108112534|XP_017077949.1|DEUG
OG0000828	LOC108154563|XP_017140354.1|DMIR, LOC108157848|XP_017145541.1|DMIR	LOC108111585|XP_017076595.1|DEUG, LOC108111599|XP_017076610.1|DEUG
OG0000830	LOC108155028|XP_017141076.1|DMIR	LOC108105074|XP_017066986.1|DEUG
OG0000831	LOC117193559|XP_033254197.1|DMIR, LOC108159607|XP_017148550.1|DMIR	LOC108108187|XP_017071622.1|DEUG
OG0000832	LOC117193823|XP_033254424.1|DMIR, LOC108158579|XP_017146511.1|DMIR	LOC108113369|XP_017079425.1|DEUG
OG0000832	LOC108161207|XP_017150917.1|DMIR	LOC108114845|XP_017081480.1|DEUG
OG0000833	LOC108165428|XP_017156956.1|DMIR	LOC108108539|XP_017072101.1|DEUG
OG0000834	LOC108154517|XP_017140307.1|DMIR	LOC108111308|XP_017076191.1|DEUG
OG0000835	LOC108153342|XP_017138767.1|DMIR	LOC108107817|XP_017071051.1|DEUG
OG0000836	LOC117188880|XP_033249299.1|DMIR, LOC117188881|XP_033249300.1|DMIR, LOC108164111|XP_033249298.1|DMIR	LOC108114767|XP_017081368.1|DEUG
OG0000836	LOC108161607|XP_017151392.1|DMIR	LOC108110784|XP_017075493.1|DEUG
OG0000837	LOC117187715|XP_033246351.1|DMIR, LOC117190732|XP_033251687.1|DMIR	LOC108107425|XP_017070444.1|DEUG
OG0000837	LOC108162100|XP_017152153.1|DMIR	LOC108110321|XP_017074834.1|DEUG
OG0000838	LOC108161713|XP_017151522.1|DMIR	LOC108107180|XP_017070088.1|DEUG
OG0000838	LOC108161714|XP_017151523.1|DMIR	LOC108106884|XP_017069621.1|DEUG
OG0000839	LOC108154741|XP_017140599.1|DMIR	LOC108115337|XP_017082240.1|DEUG
OG0000840	LOC108164574|XP_017155882.1|DMIR	LOC108111620|XP_017076641.1|DEUG, LOC108104970|XP_017066830.1|DEUG
OG0000841	LOC108157441|XP_017144984.1|DMIR	LOC108102357|XP_017062746.1|DEUG, LOC108111611|XP_017076628.1|DEUG
OG0000842	LOC108158195|XP_017145903.1|DMIR	LOC108109302|XP_017073286.1|DEUG
OG0000842	LOC108157095|XP_017144448.1|DMIR	LOC108117231|XP_017085053.1|DEUG
OG0000843	LOC117191099|XP_033251953.1|DMIR, LOC117190358|XP_033251328.1|DMIR, LOC117190631|XP_033251567.1|DMIR, LOC117190630|XP_033251566.1|DMIR, LOC117190170|XP_033251123.1|DMIR, LOC117190355|XP_033251325.1|DMIR, LOC117190335|XP_033251306.1|DMIR, LOC117190332|XP_033251301.1|DMIR, LOC117190336|XP_033251307.1|DMIR, LOC117190337|XP_033251309.1|DMIR, LOC117191089|XP_033251943.1|DMIR, LOC117190328|XP_033251297.1|DMIR, LOC117190327|XP_033251293.1|DMIR, LOC117190333|XP_033251302.1|DMIR, LOC117190329|XP_033251298.1|DMIR, LOC117190331|XP_033251300.1|DMIR, LOC117190330|XP_033251299.1|DMIR, LOC117191632|XP_033252336.1|DMIR, LOC117187714|XP_033246349.1|DMIR, LOC117191634|XP_033252337.1|DMIR, LOC117190320|XP_033251286.1|DMIR, LOC117190334|XP_033251303.1|DMIR	LOC108107457|XP_017070493.1|DEUG
OG0000844	LOC108160082|XP_017149343.1|DMIR	LOC108107350|XP_017070339.1|DEUG
OG0000844	LOC108155080|XP_017141186.1|DMIR	LOC108116201|XP_017083447.1|DEUG
OG0000845	LOC108163324|XP_017154048.1|DMIR	LOC108117528|XP_017085518.1|DEUG
OG0000845	LOC108163318|XP_017154034.1|DMIR	LOC108117518|XP_017085505.1|DEUG
OG0000846	LOC108157191|XP_017144609.1|DMIR	LOC108111292|XP_017076170.1|DEUG, LOC108116107|XP_017083317.1|DEUG, LOC108116106|XP_017083315.1|DEUG, LOC108116086|XP_017083292.1|DEUG, LOC108115900|XP_017083025.1|DEUG, LOC108116105|XP_017083314.1|DEUG, LOC108105562|XP_017067697.1|DEUG
OG0000847	LOC108160915|XP_017150682.1|DMIR	LOC108112211|XP_017077517.1|DEUG
OG0000847	LOC117194160|XP_033254707.1|DMIR, LOC108159107|XP_017147569.1|DMIR	LOC108107421|XP_017070438.1|DEUG
OG0000848	LOC108164018|XP_017155082.1|DMIR	LOC108114773|XP_017081372.1|DEUG
OG0000849	LOC108162518|XP_017152787.1|DMIR	LOC108104018|XP_017065339.1|DEUG
OG0000849	LOC108162594|XP_017152901.1|DMIR	LOC108102526|XP_017063051.1|DEUG
OG0000850	LOC117191528|XP_033252260.1|DMIR, LOC108158566|XP_017146490.1|DMIR	LOC108112485|XP_017077843.1|DEUG
OG0000850	LOC108158565|XP_017146488.1|DMIR	LOC108112415|XP_017077746.1|DEUG
OG0000851	LOC117193703|XP_033254322.1|DMIR	LOC108112740|XP_017078467.1|DEUG
OG0000852	LOC117191554|XP_033252275.1|DMIR, LOC108159359|XP_017148071.1|DMIR	LOC108111902|XP_017077028.1|DEUG
OG0000854	LOC108160280|XP_017149655.1|DMIR	LOC108103341|XP_017064265.1|DEUG
OG0000854	LOC108160260|XP_017149621.1|DMIR	LOC108103337|XP_017064261.1|DEUG
OG0000855	LOC108150977|XP_017134808.1|DMIR	LOC108102447|XP_017062931.1|DEUG
OG0000855	LOC108154293|XP_017140033.1|DMIR	LOC108109452|XP_017073440.1|DEUG
OG0000856	LOC108152869|XP_017137987.1|DMIR	LOC108108787|XP_017072450.1|DEUG
OG0000857	LOC108162242|XP_017152371.1|DMIR	LOC108117691|XP_017085709.1|DEUG
OG0000858	LOC108154170|XP_033244277.1|DMIR	LOC108116921|XP_017084550.1|DEUG, LOC108105446|XP_017067564.1|DEUG, LOC108117003|XP_017084659.1|DEUG
OG0000860	LOC108151523|XP_017135662.1|DMIR	LOC108114399|XP_017080861.1|DEUG
OG0000860	LOC108151758|XP_017136088.1|DMIR	LOC108107741|XP_017070890.1|DEUG
OG0000861	LOC108158683|XP_017146704.1|DMIR, LOC117194128|XP_033254665.1|DMIR, LOC117193108|XP_033253720.1|DMIR	LOC108109190|XP_017073114.1|DEUG
OG0000862	LOC117192274|XP_033252821.1|DMIR, LOC108158863|XP_017147085.1|DMIR	LOC108109256|XP_017073227.1|DEUG
OG0000862	LOC108163211|XP_017153855.1|DMIR	LOC108102496|XP_017063008.1|DEUG
OG0000863	LOC108155197|XP_017141358.1|DMIR	LOC108115660|XP_017082707.1|DEUG
OG0000864	LOC108152880|XP_017138002.1|DMIR	LOC108103839|XP_017065017.1|DEUG
OG0000865	LOC108156918|XP_017144154.1|DMIR	LOC108110513|XP_017075085.1|DEUG
OG0000866	LOC117188611|XP_033248498.1|DMIR, LOC108161761|XP_033248503.1|DMIR	LOC108102560|XP_017063121.1|DEUG, LOC108102561|XP_017063122.1|DEUG
OG0000867	LOC108163864|XP_017154869.1|DMIR	LOC108111004|XP_017075804.1|DEUG
OG0000868	LOC108164990|XP_017156505.1|DMIR, LOC108163639|XP_017154539.1|DMIR, LOC108163345|XP_017154074.1|DMIR, LOC108157316|XP_017144814.1|DMIR, LOC108162651|XP_017152977.1|DMIR	LOC108111885|XP_017077009.1|DEUG
OG0000869	LOC108157765|XP_017145436.1|DMIR	LOC108116205|XP_017083472.1|DEUG
OG0000870	LOC117191037|XP_033251898.1|DMIR, LOC108160499|XP_017150025.1|DMIR	LOC108107256|XP_017070174.1|DEUG
OG0000871	LOC108159137|XP_017147620.2|DMIR, LOC117188403|XP_033248129.1|DMIR	LOC108106732|XP_017069459.1|DEUG
OG0000872	LOC108158750|XP_017146849.1|DMIR	LOC108107336|XP_017070312.1|DEUG
OG0000873	LOC108152656|XP_017137639.1|DMIR	LOC108108765|XP_017072421.1|DEUG
OG0000874	LOC117193456|XP_033254103.1|DMIR, LOC108160532|XP_017150083.1|DMIR	LOC108112883|XP_017078717.1|DEUG
OG0000875	LOC108153332|XP_017138738.1|DMIR	LOC108107585|XP_017070635.1|DEUG
OG0000877	LOC108151444|XP_017135545.1|DMIR	LOC108108756|XP_017072406.1|DEUG
OG0000877	LOC108165148|XP_017156704.1|DMIR	LOC108105416|XP_017067453.1|DEUG
OG0000878	LOC117188132|XP_033247376.1|DMIR, LOC117188133|XP_033247377.1|DMIR, LOC108160693|XP_033252287.1|DMIR, LOC117188131|XP_033247374.1|DMIR	LOC108112208|XP_017077514.1|DEUG
OG0000879	LOC117190299|XP_033251273.1|DMIR, LOC117190298|XP_033251272.1|DMIR, LOC117190297|XP_033251271.1|DMIR, LOC117190300|XP_033251274.1|DMIR, LOC117190301|XP_033251276.1|DMIR, LOC117190292|XP_033251265.1|DMIR, LOC117190290|XP_033251263.1|DMIR, LOC117190288|XP_033251261.1|DMIR, LOC117190284|XP_033251256.1|DMIR, LOC117190285|XP_033251257.1|DMIR, LOC117190283|XP_033251255.1|DMIR, LOC117190295|XP_033251268.1|DMIR, LOC117190294|XP_033251267.1|DMIR, LOC117190287|XP_033251260.1|DMIR, LOC117190291|XP_033251264.1|DMIR, LOC117190286|XP_033251259.1|DMIR, LOC117190289|XP_033251262.1|DMIR, LOC117190269|XP_033251223.1|DMIR, LOC117190270|XP_033251228.1|DMIR, LOC108159433|XP_033251231.1|DMIR, LOC117190239|XP_033251180.1|DMIR, LOC117188243|XP_033247685.1|DMIR, LOC108159435|XP_033247671.1|DMIR, LOC117190282|XP_033251254.1|DMIR, LOC117190278|XP_033251247.1|DMIR, LOC117190280|XP_033251252.1|DMIR, LOC117191693|XP_033252382.1|DMIR, LOC117188217|XP_033247608.1|DMIR, LOC117188262|XP_033247712.1|DMIR, LOC117190279|XP_033251251.1|DMIR, LOC117190281|XP_033251253.1|DMIR	LOC108109019|XP_017072780.1|DEUG
OG0000880	LOC108152240|XP_017136928.1|DMIR	LOC108105414|XP_017067451.1|DEUG
OG0000880	LOC108152817|XP_017137894.1|DMIR	LOC108114008|XP_017080243.1|DEUG
OG0000881	LOC108153419|XP_017138910.1|DMIR	LOC108113929|XP_017080124.1|DEUG, LOC108114076|XP_017080320.1|DEUG, LOC108113927|XP_017080123.1|DEUG
OG0000882	LOC108160058|XP_017149297.1|DMIR	LOC108103997|XP_017065274.1|DEUG
OG0000883	LOC108150812|XP_017134609.1|DMIR	LOC108102961|XP_017063747.1|DEUG
OG0000884	LOC117188641|XP_033248686.1|DMIR, LOC108163482|XP_017154278.2|DMIR, LOC117188639|XP_033248684.1|DMIR	LOC108102512|XP_017063026.1|DEUG
OG0000885	LOC108156404|XP_017143332.1|DMIR	LOC108117251|XP_017085089.1|DEUG
OG0000886	LOC108155876|XP_017142488.1|DMIR	LOC108116887|XP_017084476.1|DEUG
OG0000887	LOC108165075|XP_017156615.1|DMIR	LOC108111854|XP_017076952.1|DEUG
OG0000888	LOC108152097|XP_017136636.2|DMIR	LOC108104658|XP_017066329.1|DEUG
OG0000889	LOC108152556|XP_017137466.1|DMIR	LOC108116782|XP_017084311.1|DEUG
OG0000890	LOC117185730|XP_033246507.1|DMIR, LOC108160187|XP_017149506.2|DMIR	LOC108113182|XP_017079196.1|DEUG
OG0000891	LOC108163385|XP_017154128.1|DMIR	LOC108104083|XP_017065467.1|DEUG
OG0000892	LOC108152201|XP_017136849.1|DMIR	LOC108114064|XP_017080307.1|DEUG
OG0000892	LOC108152050|XP_017136541.1|DMIR	LOC108114365|XP_017080804.1|DEUG
OG0000893	LOC108153859|XP_017139447.1|DMIR	LOC108115103|XP_017081838.1|DEUG
OG0000894	LOC108156893|XP_017144122.1|DMIR, LOC108156892|XP_017144119.1|DMIR	LOC108115139|XP_017081922.1|DEUG, LOC108116115|XP_017083328.1|DEUG
OG0000894	LOC108156884|XP_017144108.1|DMIR	LOC108116236|XP_017083516.1|DEUG
OG0000895	LOC108159148|XP_017147634.2|DMIR, LOC108159147|XP_017147633.1|DMIR	LOC108112990|XP_017078890.1|DEUG, LOC108112989|XP_017078889.1|DEUG
OG0000896	LOC108156265|XP_017143123.1|DMIR	LOC108103223|XP_017064111.1|DEUG
OG0000897	LOC108157492|XP_017145078.1|DMIR	LOC108113552|XP_017079635.1|DEUG
OG0000897	LOC108154232|XP_017139948.1|DMIR	LOC108113554|XP_017079636.1|DEUG
OG0000898	LOC108160358|XP_017149816.1|DMIR	LOC108112223|XP_017077530.1|DEUG
OG0000898	LOC108158359|XP_017146102.1|DMIR, LOC117192426|XP_033252989.1|DMIR	LOC108112266|XP_017077577.1|DEUG
OG0000899	LOC108157561|XP_017145166.1|DMIR	LOC108109523|XP_017073570.1|DEUG
OG0000900	LOC108158571|XP_017146496.1|DMIR	LOC108112943|XP_017078829.1|DEUG
OG0000900	LOC108158570|XP_017146494.1|DMIR	LOC108112942|XP_017078827.1|DEUG
OG0000901	LOC108160946|XP_033247342.1|DMIR, LOC117192270|XP_033252815.1|DMIR	LOC108112160|XP_017077398.1|DEUG
OG0000901	LOC108158018|XP_017145650.1|DMIR	LOC108112161|XP_017077399.1|DEUG
OG0000902	LOC108156386|XP_017143336.1|DMIR	LOC108117424|XP_017085326.1|DEUG
OG0000902	LOC108152189|XP_017136828.1|DMIR	LOC108117411|XP_017085308.1|DEUG
OG0000903	LOC108150766|XP_017134549.1|DMIR	LOC108107649|XP_017070724.1|DEUG
OG0000903	LOC108153652|XP_017139247.1|DMIR	LOC108107622|XP_017070680.1|DEUG
OG0000904	LOC108151820|XP_017136168.1|DMIR	LOC108108094|XP_017071479.1|DEUG
OG0000906	LOC108160203|XP_017149527.1|DMIR	LOC108106753|XP_017069482.1|DEUG
OG0000906	LOC117193696|XP_033254313.1|DMIR, LOC108160844|XP_017150588.1|DMIR	LOC108106752|XP_017069481.1|DEUG
OG0000907	LOC117191628|XP_033252332.1|DMIR, LOC117191629|XP_033252333.1|DMIR, LOC117191626|XP_033252331.1|DMIR, LOC117191630|XP_033252334.1|DMIR, LOC117191631|XP_033252335.1|DMIR, LOC117187719|XP_033246358.1|DMIR, LOC117190340|XP_033251312.1|DMIR, LOC117190343|XP_033251314.1|DMIR, LOC117190629|XP_033251565.1|DMIR, LOC117189528|XP_033250560.1|DMIR, LOC117190628|XP_033251564.1|DMIR, LOC117191098|XP_033251952.1|DMIR, LOC117190169|XP_033251122.1|DMIR, LOC117190348|XP_033251320.1|DMIR, LOC117190342|XP_033251313.1|DMIR, LOC117190352|XP_033251323.1|DMIR, LOC117190344|XP_033251315.1|DMIR, LOC117190346|XP_033251318.1|DMIR, LOC117190347|XP_033251319.1|DMIR, LOC117190345|XP_033251316.1|DMIR, LOC117190350|XP_033251322.1|DMIR, LOC117190349|XP_033251321.1|DMIR	LOC108107459|XP_017070494.1|DEUG
OG0000909	LOC117188014|XP_033247036.1|DMIR, LOC108164962|XP_017156460.1|DMIR, LOC108157387|XP_017144912.1|DMIR, LOC117188275|XP_033247725.1|DMIR, LOC117188015|XP_033247042.1|DMIR, LOC117188925|XP_033249448.1|DMIR, LOC117188272|XP_033247720.1|DMIR	LOC108105442|XP_017067516.1|DEUG, LOC108116541|XP_017083968.1|DEUG
OG0000910	LOC108158469|XP_017146252.1|DMIR	LOC108116422|XP_017083799.1|DEUG
OG0000911	LOC117188192|XP_033247563.1|DMIR, LOC117188202|XP_033247578.1|DMIR, LOC117188206|XP_033247585.1|DMIR, LOC108160576|XP_033247584.1|DMIR, LOC117188193|XP_033247564.1|DMIR, LOC117187404|XP_033245897.1|DMIR, LOC108158058|XP_033247456.1|DMIR, LOC117188050|XP_033247157.1|DMIR, LOC117188212|XP_033247594.1|DMIR, LOC117188211|XP_033247593.1|DMIR, LOC117188189|XP_033247560.1|DMIR, LOC117194106|XP_033254637.1|DMIR, LOC117194107|XP_033254638.1|DMIR, LOC117194105|XP_033254636.1|DMIR, LOC117194118|XP_033254652.1|DMIR, LOC117194108|XP_033254641.1|DMIR, LOC108155394|XP_033254654.1|DMIR, LOC117194119|XP_033254653.1|DMIR, LOC117194109|XP_033254642.1|DMIR	LOC108113080|XP_017079014.1|DEUG
OG0000912	LOC108153104|XP_017138376.1|DMIR	LOC108118251|XP_017086329.1|DEUG, LOC108118181|XP_017086229.1|DEUG
OG0000913	LOC108151512|XP_017135645.1|DMIR	LOC108107766|XP_017070945.1|DEUG
OG0000913	LOC108151510|XP_017135644.1|DMIR	LOC108107768|XP_017070948.1|DEUG
OG0000914	LOC108160970|XP_017150757.2|DMIR, LOC117188428|XP_033248198.1|DMIR	LOC108106319|XP_017068779.1|DEUG
OG0000915	LOC108160172|XP_017149485.1|DMIR, LOC117191242|XP_033252050.1|DMIR	LOC108112391|XP_017077720.1|DEUG
OG0000916	LOC108163426|XP_033248996.1|DMIR	LOC108106102|XP_017068455.1|DEUG, LOC108106114|XP_017068479.1|DEUG
OG0000917	LOC108162455|XP_033249421.1|DMIR	LOC108106133|XP_017068511.1|DEUG
OG0000918	LOC108163084|XP_017153652.1|DMIR	LOC108113660|XP_017079822.1|DEUG, LOC108110546|XP_017075124.1|DEUG
OG0000920	LOC108165043|XP_017156570.1|DMIR	LOC108115190|XP_017082000.1|DEUG
OG0000921	LOC117186269|XP_033242682.1|DMIR, LOC108151703|XP_033242034.1|DMIR	LOC108103635|XP_017064673.1|DEUG, LOC108103626|XP_017064662.1|DEUG
OG0000922	LOC108152685|XP_017137673.1|DMIR	LOC108108201|XP_017071642.1|DEUG
OG0000923	LOC108155715|XP_017142201.1|DMIR	LOC108108437|XP_017071980.1|DEUG, LOC108109472|XP_017073485.1|DEUG
OG0000924	LOC117186525|XP_033243335.1|DMIR, LOC117186531|XP_033243346.1|DMIR, LOC117186528|XP_033243343.1|DMIR, LOC117186539|XP_033243357.1|DMIR, LOC117186745|XP_033243837.1|DMIR, LOC117186534|XP_033243349.1|DMIR, LOC117186533|XP_033243348.1|DMIR, LOC117186532|XP_033243347.1|DMIR, LOC117186542|XP_033243361.1|DMIR, LOC117186535|XP_033243352.1|DMIR, LOC117186536|XP_033243353.1|DMIR, LOC117195294|XP_033255792.1|DMIR, LOC117186537|XP_033243355.1|DMIR, LOC117186530|XP_033243345.1|DMIR, LOC117186529|XP_033243344.1|DMIR, LOC117186541|XP_033243360.1|DMIR, LOC117186540|XP_033243358.1|DMIR, LOC117186538|XP_033243356.1|DMIR, LOC108153145|XP_033243286.1|DMIR	LOC108103844|XP_017065029.1|DEUG
OG0000925	LOC108156033|XP_017142774.1|DMIR	LOC108113489|XP_017079564.1|DEUG, LOC108113487|XP_017079562.1|DEUG
OG0000926	LOC108154229|XP_017139945.1|DMIR	LOC108116593|XP_017084028.1|DEUG
OG0000926	LOC108154420|XP_017140178.1|DMIR	LOC108116289|XP_017083566.1|DEUG
OG0000927	LOC108154503|XP_017140291.1|DMIR	LOC108113536|XP_017079620.1|DEUG
OG0000927	LOC108154584|XP_017140376.1|DMIR	LOC108113520|XP_017079601.1|DEUG
OG0000928	LOC108163357|XP_033248877.1|DMIR	LOC108111220|XP_017076109.1|DEUG
OG0000928	LOC108163358|XP_017154091.1|DMIR	LOC108110518|XP_017075087.1|DEUG
OG0000929	LOC108162289|XP_017152438.2|DMIR	LOC108111110|XP_017075948.1|DEUG
OG0000929	LOC108162290|XP_017152439.2|DMIR	LOC108111112|XP_017075949.1|DEUG
OG0000930	LOC108165283|XP_017156807.2|DMIR, LOC108151252|XP_017135257.1|DMIR	LOC108114408|XP_017080872.1|DEUG
OG0000931	LOC108159382|XP_017148102.1|DMIR, LOC117190898|XP_033251795.1|DMIR	LOC108112320|XP_017077638.1|DEUG
OG0000931	LOC108164077|XP_017155150.1|DMIR	LOC108105142|XP_017067064.1|DEUG
OG0000932	LOC108165579|XP_017157141.1|DMIR	LOC108113974|XP_017080181.1|DEUG
OG0000932	LOC108153624|XP_017139216.1|DMIR	LOC108113987|XP_017080218.1|DEUG
OG0000933	LOC117190986|XP_033251857.1|DMIR, LOC117189410|XP_033250429.1|DMIR, LOC117189389|XP_033250400.1|DMIR, LOC108160975|XP_017150764.1|DMIR	LOC108108917|XP_017072657.1|DEUG
OG0000933	LOC108161004|XP_017150799.1|DMIR	LOC108108931|XP_017072674.1|DEUG
