Orthogroup	DMIR.longest_only	DGUA.longest_only
OG0001246	LOC117188431|XP_033248200.1|DMIR	LOC117578720|XP_034120267.1|DGUA
OG0001247	LOC117189492|XP_033250519.1|DMIR, LOC117187833|XP_033246593.1|DMIR	LOC117591301|XP_034140396.1|DGUA
OG0001248	LOC108152264|XP_017136968.1|DMIR	LOC117580199|XP_034122471.1|DGUA
OG0001249	LOC108154906|XP_017140851.1|DMIR	LOC117581410|XP_034124454.1|DGUA
OG0001251	LOC108155687|XP_017142146.1|DMIR	LOC117586010|XP_034131732.1|DGUA
OG0001252	LOC108155244|XP_017141424.2|DMIR	LOC117589857|XP_034138013.1|DGUA
OG0001253	LOC108160739|XP_017150419.1|DMIR, LOC117191754|XP_033252424.1|DMIR	LOC117580511|XP_034122997.1|DGUA
OG0001254	LOC117191662|XP_033252359.1|DMIR, LOC117191947|XP_033252584.1|DMIR, LOC117191248|XP_033252056.1|DMIR, LOC108158323|XP_017146052.1|DMIR	LOC117592498|XP_034142234.1|DGUA
OG0001255	LOC117186074|XP_033242033.1|DMIR, LOC108152346|XP_017137099.2|DMIR	LOC117578677|XP_034120194.1|DGUA, LOC117580750|XP_034123332.1|DGUA
OG0001255	LOC108160555|XP_017150116.2|DMIR, LOC117191443|XP_033252200.1|DMIR, LOC117187946|XP_033246837.1|DMIR, LOC108165607|XP_017157173.1|DMIR	LOC117590476|XP_034139023.1|DGUA
OG0001256	LOC108165228|XP_033242595.1|DMIR	LOC117579708|XP_034121592.1|DGUA
OG0001256	LOC108158023|XP_017145655.1|DMIR	LOC117592527|XP_034142277.1|DGUA
OG0001257	LOC108164394|XP_033250161.1|DMIR	LOC117590640|XP_034139361.1|DGUA
OG0001258	LOC108155808|XP_017142377.1|DMIR	LOC117585337|XP_034130667.1|DGUA
OG0001259	LOC108162699|XP_017153045.1|DMIR	LOC117581371|XP_034124397.1|DGUA
OG0001260	LOC108157135|XP_017144525.1|DMIR	LOC117583261|XP_034127377.1|DGUA
OG0001261	LOC108162253|XP_017152393.1|DMIR	LOC117581297|XP_034124228.1|DGUA
OG0001262	LOC108152429|XP_033242401.1|DMIR	LOC117579260|XP_034120938.1|DGUA
OG0001263	LOC108155349|XP_017141597.2|DMIR	LOC117583490|XP_034127719.1|DGUA
OG0001264	LOC108164151|XP_017155244.2|DMIR	LOC117582240|XP_034125742.1|DGUA
OG0001265	LOC108157372|XP_033247158.1|DMIR	LOC117580927|XP_034123598.1|DGUA
OG0001266	LOC108159856|XP_017148944.1|DMIR	LOC117592312|XP_034141879.1|DGUA
OG0001267	LOC108154761|XP_017140631.1|DMIR	LOC117583314|XP_034127461.1|DGUA
OG0001268	LOC108151845|XP_017136222.1|DMIR	LOC117580854|XP_034123492.1|DGUA
OG0001268	LOC108157422|XP_017144961.1|DMIR	LOC117589628|XP_034137607.1|DGUA
OG0001269	LOC108159849|XP_033253926.1|DMIR, LOC117187930|XP_033246797.1|DMIR	LOC117580978|XP_034123667.1|DGUA
OG0001270	LOC108155145|XP_017141288.1|DMIR	LOC117586651|XP_034132777.1|DGUA
OG0001271	LOC108158457|XP_017146235.1|DMIR, LOC117191921|XP_033252559.1|DMIR	LOC117586411|XP_034132342.1|DGUA
OG0001272	LOC108151032|XP_033242646.1|DMIR, LOC117186247|XP_033242644.1|DMIR, LOC117186248|XP_033242649.1|DMIR, LOC108165301|XP_033242648.1|DMIR	LOC117587013|XP_034133314.1|DGUA
OG0001273	LOC108154575|XP_017140364.1|DMIR	LOC117583001|XP_034127042.1|DGUA
OG0001274	LOC108151717|XP_017135977.1|DMIR	LOC117580461|XP_034122925.1|DGUA
OG0001275	LOC108164532|XP_017155815.1|DMIR	LOC117590210|XP_034138556.1|DGUA
OG0001276	LOC108152778|XP_017137849.1|DMIR, LOC108161461|XP_017151213.1|DMIR	LOC117587261|XP_034133726.1|DGUA
OG0001277	LOC108152716|XP_017137739.1|DMIR	LOC117580363|XP_034122784.1|DGUA
OG0001278	LOC108152532|XP_017137428.1|DMIR	LOC117580025|XP_034122140.1|DGUA
OG0001278	LOC108161441|XP_017151192.1|DMIR	LOC117584549|XP_034129393.1|DGUA
OG0001279	LOC108153003|XP_017138233.1|DMIR	LOC117580037|XP_034122156.1|DGUA
OG0001280	LOC108151532|XP_017135674.1|DMIR	LOC117588999|XP_034136501.1|DGUA
OG0001281	LOC108150821|XP_017134617.1|DMIR	LOC117587032|XP_034133349.1|DGUA
OG0001282	LOC108163644|XP_017154543.1|DMIR	LOC117584580|XP_034129447.1|DGUA
OG0001283	LOC117192487|XP_033253081.1|DMIR, LOC117193890|XP_033254464.1|DMIR, LOC117192481|XP_033253068.1|DMIR, LOC117192485|XP_033253075.1|DMIR, LOC108159046|XP_033248066.1|DMIR, LOC117192488|XP_033253082.1|DMIR, LOC117188385|XP_033248070.1|DMIR, LOC117192495|XP_033253094.1|DMIR, LOC117192482|XP_033253072.1|DMIR, LOC117192483|XP_033253073.1|DMIR	LOC117592411|XP_034142043.1|DGUA
OG0001284	LOC117188987|XP_033249676.1|DMIR	LOC117587863|XP_034134719.1|DGUA
OG0001285	LOC108152026|XP_017136496.1|DMIR	LOC117588897|XP_034136337.1|DGUA
OG0001286	LOC108164105|XP_017155185.1|DMIR	LOC117581803|XP_034125135.1|DGUA
OG0001287	LOC108155154|XP_017141303.2|DMIR	LOC117586378|XP_034132297.1|DGUA
OG0001288	LOC108163582|XP_017154443.1|DMIR	LOC117582352|XP_034125896.1|DGUA
OG0001289	LOC108161385|XP_017151123.2|DMIR	LOC117583869|XP_034128406.1|DGUA
OG0001290	LOC108161745|XP_033249429.1|DMIR	LOC117584232|XP_034128905.1|DGUA
OG0001291	LOC108160498|XP_017150024.1|DMIR, LOC117190561|XP_033251507.1|DMIR	LOC117592619|XP_034142400.1|DGUA
OG0001292	LOC117192871|XP_033253514.1|DMIR, LOC108159611|XP_017148554.1|DMIR	LOC117578815|XP_034120457.1|DGUA
OG0001293	LOC108164588|XP_017155903.1|DMIR	LOC117580693|XP_034123210.1|DGUA
OG0001294	LOC108156837|XP_017144035.1|DMIR	LOC117586273|XP_034132112.1|DGUA
OG0001295	LOC108162367|XP_017152569.1|DMIR	LOC117591490|XP_034140669.1|DGUA
OG0001295	LOC108154810|XP_033245977.1|DMIR	LOC117585981|XP_034131689.1|DGUA
OG0001296	LOC108160067|XP_017149306.1|DMIR	LOC117591929|XP_034141223.1|DGUA
OG0001297	LOC108154764|XP_017140635.1|DMIR	LOC117583811|XP_034128284.1|DGUA
OG0001298	LOC108155192|XP_017141353.1|DMIR	LOC117589782|XP_034137870.1|DGUA
OG0001299	LOC108153385|XP_033242955.1|DMIR	LOC117579541|XP_034121350.1|DGUA
OG0001300	LOC117186434|XP_033243131.1|DMIR, LOC108157098|XP_017144452.1|DMIR	LOC117585087|XP_034130246.1|DGUA
OG0001301	LOC108164204|XP_017155323.1|DMIR	LOC117584762|XP_034129755.1|DGUA
OG0001302	LOC108160735|XP_033254209.1|DMIR	LOC117587183|XP_034133597.1|DGUA
OG0001303	LOC108156496|XP_017143478.1|DMIR	LOC117584926|XP_034129969.1|DGUA
OG0001304	LOC108158520|XP_017146388.1|DMIR, LOC117192440|XP_033253011.1|DMIR	LOC117578623|XP_034120118.1|DGUA
OG0001305	LOC108155146|XP_017141290.1|DMIR	LOC117586656|XP_034132787.1|DGUA
OG0001306	LOC108156304|XP_017143181.1|DMIR	LOC117585444|XP_034130811.1|DGUA
OG0001307	LOC108152327|XP_017137062.1|DMIR, LOC108157831|XP_017145523.1|DMIR	LOC117580307|XP_034122690.1|DGUA
OG0001307	LOC108151754|XP_017136081.1|DMIR	LOC117580388|XP_034122818.1|DGUA
OG0001308	LOC108161191|XP_017150911.1|DMIR	LOC117580744|XP_034123320.1|DGUA
OG0001308	LOC117186562|XP_033243401.1|DMIR, LOC108153754|XP_033243397.1|DMIR, LOC117186561|XP_033243399.1|DMIR	LOC117580003|XP_034122095.1|DGUA
OG0001309	LOC108155099|XP_017141216.1|DMIR	LOC117586724|XP_034132910.1|DGUA
OG0001310	LOC108165010|XP_017156534.1|DMIR	LOC117581438|XP_034124528.1|DGUA
OG0001311	LOC108159813|XP_017148876.1|DMIR, LOC117189098|XP_033249984.1|DMIR, LOC108163801|XP_017154779.1|DMIR	LOC117581653|XP_034124920.1|DGUA
OG0001312	LOC108165290|XP_017156814.1|DMIR	LOC117587055|XP_034133384.1|DGUA
OG0001313	LOC117188333|XP_033247892.1|DMIR, LOC117188334|XP_033247893.1|DMIR, LOC117188331|XP_033247889.1|DMIR, LOC117188332|XP_033247890.1|DMIR, LOC117188329|XP_033247887.1|DMIR, LOC117188330|XP_033247888.1|DMIR, LOC108159248|XP_017147859.2|DMIR, LOC117192675|XP_033253288.1|DMIR	LOC117578735|XP_034120290.1|DGUA
OG0001314	LOC108163160|XP_017153769.1|DMIR	LOC117584063|XP_034128696.1|DGUA
OG0001315	LOC108164631|XP_017155968.1|DMIR	LOC117581155|XP_034123979.1|DGUA
OG0001316	LOC108159479|XP_017148296.1|DMIR	LOC117592183|XP_034141674.1|DGUA
OG0001317	LOC117189330|XP_033250367.1|DMIR, LOC117191403|XP_033252174.1|DMIR, LOC117191719|XP_033252396.1|DMIR, LOC117190822|XP_033251751.1|DMIR, LOC117189366|XP_033250385.1|DMIR, LOC117189387|XP_033250399.1|DMIR, LOC117189386|XP_033250398.1|DMIR, LOC117189391|XP_033250402.1|DMIR, LOC117192103|XP_033252694.1|DMIR, LOC108163380|XP_033249023.1|DMIR	LOC117584382|XP_034129123.1|DGUA
OG0001318	LOC108156132|XP_017142934.1|DMIR	LOC117584903|XP_034129936.1|DGUA
OG0001319	LOC108164003|XP_017155066.2|DMIR	LOC117584289|XP_034128998.1|DGUA
OG0001320	LOC108164985|XP_033252212.1|DMIR	LOC117580885|XP_034123528.1|DGUA
OG0001320	LOC108165173|XP_017156734.2|DMIR, LOC108156364|XP_033244728.1|DMIR	LOC117581513|XP_034124696.1|DGUA
OG0001321	LOC108160662|XP_017150292.1|DMIR, LOC117189817|XP_033250766.1|DMIR	LOC117590373|XP_034138812.1|DGUA
OG0001322	LOC108154695|XP_017140533.2|DMIR	LOC117586745|XP_034132939.1|DGUA
OG0001322	LOC108156161|XP_017142978.1|DMIR	LOC117585730|XP_034131265.1|DGUA
OG0001324	LOC108161468|XP_017151224.2|DMIR, LOC117186476|XP_033243242.1|DMIR, LOC117186377|XP_033242985.1|DMIR, LOC117186379|XP_033242986.1|DMIR, LOC117186470|XP_033243228.1|DMIR, LOC117186471|XP_033243229.1|DMIR, LOC117186466|XP_033243225.1|DMIR, LOC108165454|XP_033243226.1|DMIR, LOC117186469|XP_033243227.1|DMIR, LOC108153551|XP_017139110.2|DMIR, LOC108165452|XP_033242983.1|DMIR	LOC117584169|XP_034128825.1|DGUA
OG0001325	LOC108157776|XP_017145455.1|DMIR	LOC117586434|XP_034132361.1|DGUA
OG0001326	LOC108156454|XP_033244788.1|DMIR	LOC117582750|XP_034126580.1|DGUA
OG0001328	LOC117186172|XP_033242308.1|DMIR, LOC117186171|XP_033242301.1|DMIR	LOC117588526|XP_034135773.1|DGUA
OG0001329	LOC108158289|XP_017146018.2|DMIR, LOC117186578|XP_033243429.1|DMIR	LOC117580979|XP_034123664.1|DGUA
OG0001330	LOC108154454|XP_033252854.1|DMIR, LOC117192357|XP_033252887.1|DMIR	LOC117590417|XP_034138915.1|DGUA, LOC117590416|XP_034138907.1|DGUA
OG0001331	LOC108151464|XP_017135574.1|DMIR	LOC117588306|XP_034135384.1|DGUA
OG0001332	LOC108161729|XP_017151545.1|DMIR	LOC117590427|XP_034138936.1|DGUA
OG0001333	LOC108163846|XP_017154852.2|DMIR	LOC117584444|XP_034129247.1|DGUA
OG0001334	LOC108157355|XP_017144864.1|DMIR	LOC117583203|XP_034127298.1|DGUA
OG0001335	LOC108155421|XP_033245279.1|DMIR	LOC117586637|XP_034132757.1|DGUA
OG0001336	LOC108156869|XP_017144086.1|DMIR	LOC117582782|XP_034126646.1|DGUA, LOC117591488|XP_034140667.1|DGUA, LOC117586170|XP_034131971.1|DGUA
OG0001337	LOC117186165|XP_033242278.1|DMIR, LOC117195340|XP_033255818.1|DMIR, LOC108151170|XP_033255819.1|DMIR, LOC117195344|XP_033255825.1|DMIR, LOC117186174|XP_033242310.1|DMIR, LOC117186495|XP_033243265.1|DMIR, LOC117195338|XP_033255817.1|DMIR, LOC117186111|XP_033242122.1|DMIR	LOC117581407|XP_034124448.1|DGUA
OG0001338	LOC117191960|XP_033252592.1|DMIR, LOC117189805|XP_033250755.1|DMIR, LOC117190454|XP_033251418.1|DMIR, LOC117191962|XP_033252595.1|DMIR, LOC108160415|XP_017149900.2|DMIR, LOC117189812|XP_033250763.1|DMIR, LOC117185927|XP_033246433.1|DMIR	LOC117586287|XP_034132135.1|DGUA
OG0001339	LOC108160348|XP_033246468.1|DMIR	LOC117584604|XP_034129508.1|DGUA
OG0001340	LOC108157005|XP_033244823.1|DMIR	LOC117590025|XP_034138212.1|DGUA
OG0001341	LOC108157206|XP_017144643.1|DMIR	LOC117583338|XP_034127492.1|DGUA
OG0001342	LOC108155391|XP_017141661.1|DMIR	LOC117583120|XP_034127201.1|DGUA
OG0001343	LOC108153926|XP_017139510.1|DMIR	LOC117583134|XP_034127215.1|DGUA
OG0001344	LOC108156426|XP_017143368.1|DMIR	LOC117583255|XP_034127370.1|DGUA
OG0001345	LOC108156774|XP_017143930.1|DMIR	LOC117583186|XP_034127278.1|DGUA
OG0001346	LOC117187184|XP_033245190.1|DMIR, LOC108155296|XP_033245187.1|DMIR, LOC117187176|XP_033245179.1|DMIR	LOC117583492|XP_034127722.1|DGUA
OG0001347	LOC108158377|XP_017146122.1|DMIR, LOC117186506|XP_033243278.1|DMIR, LOC108165429|XP_033243283.1|DMIR	LOC117578473|XP_034119897.1|DGUA, LOC117592311|XP_034141877.1|DGUA, LOC117581593|XP_034124840.1|DGUA
OG0001348	LOC117186159|XP_033242264.1|DMIR, LOC108161740|XP_017151554.1|DMIR	LOC117590301|XP_034138679.1|DGUA
OG0001349	LOC108152696|XP_017137692.1|DMIR	LOC117586923|XP_034133169.1|DGUA
OG0001350	LOC108152200|XP_033243591.1|DMIR	LOC117579776|XP_034121724.1|DGUA
OG0001351	LOC117190431|XP_033251402.1|DMIR, LOC108160420|XP_017149908.1|DMIR, LOC108158868|XP_017147097.1|DMIR	LOC117586432|XP_034132363.1|DGUA
OG0001352	LOC108159227|XP_017147817.2|DMIR, LOC117185841|XP_033247448.1|DMIR	LOC117588489|XP_034135686.1|DGUA
OG0001353	LOC108152722|XP_017137748.1|DMIR	LOC117591231|XP_034140296.1|DGUA
OG0001354	LOC117185846|XP_033253360.1|DMIR, LOC108159758|XP_017148802.1|DMIR	LOC117591979|XP_034141310.1|DGUA
OG0001355	LOC117187978|XP_033246920.1|DMIR, LOC108159426|XP_017148182.2|DMIR	LOC117592081|XP_034141484.1|DGUA
OG0001356	LOC108157060|XP_017144379.1|DMIR	LOC117585160|XP_034130387.1|DGUA
OG0001357	LOC108151814|XP_017136157.1|DMIR	LOC117586861|XP_034133047.1|DGUA
OG0001358	LOC108152843|XP_017137940.1|DMIR	LOC117579307|XP_034121007.1|DGUA
OG0001359	LOC108162155|XP_017152222.1|DMIR	LOC117584301|XP_034129018.1|DGUA
OG0001360	LOC117188221|XP_033247622.1|DMIR, LOC108160354|XP_017149810.2|DMIR	LOC117585270|XP_034130584.1|DGUA
OG0001361	LOC108151437|XP_017135536.1|DMIR	LOC117580021|XP_034122134.1|DGUA
OG0001362	LOC108152534|XP_017137432.1|DMIR	LOC117580036|XP_034122155.1|DGUA
OG0001363	LOC108157465|XP_017145032.1|DMIR	LOC117586369|XP_034132286.1|DGUA
OG0001364	LOC108160017|XP_017149241.1|DMIR, LOC117194075|XP_033254604.1|DMIR	LOC117581078|XP_034123856.1|DGUA
OG0001365	LOC108150878|XP_017134680.1|DMIR	LOC117580943|XP_034123617.1|DGUA
OG0001365	LOC108151500|XP_017135629.1|DMIR	LOC117589217|XP_034136853.1|DGUA
OG0001366	LOC108151749|XP_017136075.2|DMIR, LOC108154889|XP_017140822.2|DMIR	LOC117589305|XP_034136989.1|DGUA
OG0001367	LOC108159427|XP_033247203.1|DMIR, LOC117189959|XP_033250930.1|DMIR	LOC117578793|XP_034120410.1|DGUA
OG0001368	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR	LOC117583754|XP_034128170.1|DGUA
OG0001369	LOC108162120|XP_017152186.1|DMIR	LOC117588517|XP_034135738.1|DGUA
OG0001370	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR	LOC117579596|XP_034121424.1|DGUA
OG0001371	LOC108161318|XP_033248961.1|DMIR	LOC117584747|XP_034129726.1|DGUA
OG0001372	LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR	LOC117588028|XP_034134965.1|DGUA
OG0001373	LOC108163632|XP_017154527.1|DMIR	LOC117587814|XP_034134661.1|DGUA
OG0001374	LOC117188823|XP_033249152.1|DMIR	LOC117579745|XP_034121654.1|DGUA
OG0001374	LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR	LOC117592129|XP_034141565.1|DGUA
OG0001375	LOC108154098|XP_033244623.1|DMIR	LOC117586235|XP_034132062.1|DGUA
OG0001376	LOC108160767|XP_017150457.1|DMIR	LOC117589073|XP_034136602.1|DGUA
OG0001377	LOC108163360|XP_017154094.1|DMIR	LOC117582593|XP_034126342.1|DGUA
OG0001378	LOC108162338|XP_017152519.1|DMIR	LOC117583897|XP_034128458.1|DGUA
OG0001378	LOC108163651|XP_017154558.1|DMIR	LOC117587865|XP_034134721.1|DGUA
OG0001379	LOC108163710|XP_017154643.1|DMIR	LOC117582119|XP_034125586.1|DGUA
OG0001380	LOC108159967|XP_017149138.1|DMIR	LOC117586560|XP_034132615.1|DGUA
OG0001381	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR	LOC117588346|XP_034135451.1|DGUA
OG0001382	LOC108162309|XP_017152467.2|DMIR	LOC117584740|XP_034129705.1|DGUA
OG0001383	LOC108161596|XP_017151372.1|DMIR	LOC117588182|XP_034135192.1|DGUA
OG0001383	LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR	LOC117578415|XP_034119768.1|DGUA
OG0001384	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR	LOC117587866|XP_034134723.1|DGUA
OG0001385	LOC108163091|XP_017153666.1|DMIR	LOC117587709|XP_034134504.1|DGUA
OG0001386	LOC108162481|XP_033248525.1|DMIR	LOC117584603|XP_034129500.1|DGUA
OG0001387	LOC108163187|XP_017153816.1|DMIR	LOC117584388|XP_034129133.1|DGUA
OG0001388	LOC108161325|XP_017151045.1|DMIR	LOC117584735|XP_034129696.1|DGUA
OG0001389	LOC108157766|XP_017145437.1|DMIR	LOC117583401|XP_034127575.1|DGUA
OG0001390	LOC108163505|XP_017154321.1|DMIR	LOC117582316|XP_034125852.1|DGUA
OG0001391	LOC108152351|XP_017137111.1|DMIR, LOC117186477|XP_033243244.1|DMIR	LOC117579668|XP_034121540.1|DGUA
OG0001391	LOC108161925|XP_017151838.1|DMIR	LOC117588000|XP_034134911.1|DGUA
OG0001392	LOC108163820|XP_017154799.1|DMIR	LOC117588580|XP_034135871.1|DGUA
OG0001393	LOC108164966|XP_017156468.1|DMIR, LOC108157223|XP_017144669.1|DMIR, LOC117186314|XP_033242819.1|DMIR, LOC117186313|XP_033242817.1|DMIR, LOC108154259|XP_017139983.1|DMIR, LOC117186315|XP_033242835.1|DMIR	LOC117591429|XP_034140582.1|DGUA
OG0001394	LOC108164102|XP_033248526.1|DMIR	LOC117584605|XP_034129505.1|DGUA
OG0001395	LOC108155153|XP_017141302.1|DMIR	LOC117586668|XP_034132807.1|DGUA
OG0001395	LOC108157297|XP_017144788.2|DMIR	LOC117586038|XP_034131775.1|DGUA
OG0001396	LOC108162432|XP_017152659.1|DMIR	LOC117588645|XP_034135969.1|DGUA
OG0001397	LOC108155521|XP_017141856.1|DMIR	LOC117590007|XP_034138184.1|DGUA
OG0001398	LOC108164632|XP_017155965.1|DMIR	LOC117581302|XP_034124234.1|DGUA
OG0001399	LOC117188125|XP_033247365.1|DMIR	LOC117591308|XP_034140403.1|DGUA
OG0001400	LOC108157580|XP_017145190.1|DMIR	LOC117589812|XP_034137931.1|DGUA
OG0001401	LOC108151014|XP_017134864.1|DMIR	LOC117587493|XP_034134156.1|DGUA
OG0001402	LOC108151878|XP_017136263.1|DMIR	LOC117580260|XP_034122587.1|DGUA
OG0001403	LOC108153585|XP_017139153.1|DMIR	LOC117579752|XP_034121664.1|DGUA
OG0001404	LOC117190366|XP_033251336.1|DMIR	LOC117578743|XP_034120311.1|DGUA
OG0001405	LOC117192861|XP_033253506.1|DMIR, LOC108160046|XP_017149279.1|DMIR	LOC117579070|XP_034120670.1|DGUA
OG0001406	LOC108163706|XP_017154636.1|DMIR	LOC117581824|XP_034125159.1|DGUA
OG0001406	LOC108164932|XP_017156410.1|DMIR	LOC117588304|XP_034135381.1|DGUA
OG0001407	LOC117189012|XP_033249753.1|DMIR, LOC117188994|XP_033249687.1|DMIR, LOC108150947|XP_017134770.2|DMIR, LOC117186282|XP_033242731.1|DMIR	LOC117589407|XP_034137227.1|DGUA
OG0001408	LOC108158909|XP_017147192.1|DMIR	LOC117592673|XP_034142524.1|DGUA
OG0001411	LOC108156080|XP_017142857.1|DMIR	LOC117585782|XP_034131362.1|DGUA
OG0001412	LOC108161296|XP_017151003.1|DMIR, LOC108161165|XP_033249876.1|DMIR, LOC108154236|XP_033245809.1|DMIR	LOC117582113|XP_034125577.1|DGUA
OG0001413	LOC108159307|XP_017147968.1|DMIR	LOC117581287|XP_034124212.1|DGUA
OG0001414	LOC108157992|XP_033246284.1|DMIR	LOC117592504|XP_034142240.1|DGUA
OG0001415	LOC117190394|XP_033251361.1|DMIR, LOC108160514|XP_033247480.1|DMIR	LOC117578670|XP_034120188.1|DGUA
OG0001416	LOC108164274|XP_017155407.1|DMIR	LOC117583911|XP_034128480.1|DGUA
OG0001417	LOC108165131|XP_017156685.1|DMIR	LOC117580667|XP_034123170.1|DGUA
OG0001418	LOC108165540|XP_017157103.1|DMIR	LOC117579806|XP_034121777.1|DGUA
OG0001419	LOC108164172|XP_017155277.1|DMIR, LOC108163501|XP_017154315.1|DMIR	LOC117587688|XP_034134471.1|DGUA
OG0001420	LOC117191343|XP_033252135.1|DMIR, LOC117191307|XP_033252105.1|DMIR, LOC117191335|XP_033252133.1|DMIR, LOC117191361|XP_033252149.1|DMIR, LOC108156736|XP_017143884.1|DMIR, LOC117191370|XP_033252153.1|DMIR, LOC117191289|XP_033252089.1|DMIR, LOC117191381|XP_033252159.1|DMIR, LOC117191298|XP_033252098.1|DMIR, LOC117191261|XP_033252069.1|DMIR, LOC117191353|XP_033252141.1|DMIR, LOC117191313|XP_033252108.1|DMIR, LOC117191394|XP_033252169.1|DMIR, LOC117191270|XP_033252072.1|DMIR, LOC117191388|XP_033252166.1|DMIR, LOC117191330|XP_033252126.1|DMIR, LOC117191278|XP_033252082.1|DMIR, LOC117191322|XP_033252117.1|DMIR	LOC117583331|XP_034127482.1|DGUA
OG0001422	LOC108152865|XP_017137983.1|DMIR	LOC117587047|XP_034133372.1|DGUA
OG0001423	LOC108157713|XP_017145373.1|DMIR	LOC117584980|XP_034130076.1|DGUA
OG0001424	LOC108152138|XP_017136725.1|DMIR	LOC117580076|XP_034122211.1|DGUA
OG0001424	LOC117193377|XP_033253992.1|DMIR	LOC117592361|XP_034141948.1|DGUA
OG0001425	LOC108160371|XP_017149832.1|DMIR	LOC117585930|XP_034131590.1|DGUA
OG0001425	LOC108160903|XP_017150664.1|DMIR	LOC117585938|XP_034131602.1|DGUA
OG0001426	LOC117186223|XP_033242543.1|DMIR, LOC108153763|XP_017139391.2|DMIR, LOC117186224|XP_033242544.1|DMIR, LOC108163145|XP_017153747.1|DMIR	LOC117582527|XP_034126218.1|DGUA
OG0001427	LOC117187963|XP_033246867.1|DMIR, LOC108160339|XP_017149769.2|DMIR	LOC117578790|XP_034120402.1|DGUA
OG0001429	LOC108157784|XP_033245883.1|DMIR	LOC117589587|XP_034137542.1|DGUA
OG0001430	LOC108155483|XP_017141796.1|DMIR	LOC117589618|XP_034137592.1|DGUA
OG0001431	LOC108153137|XP_017138426.1|DMIR	LOC117590261|XP_034138639.1|DGUA
OG0001432	LOC108151485|XP_017135613.1|DMIR	LOC117590756|XP_034139585.1|DGUA
OG0001433	LOC108157088|XP_017144441.1|DMIR	LOC117590355|XP_034138782.1|DGUA
OG0001433	LOC108156914|XP_017144151.2|DMIR	LOC117585631|XP_034131106.1|DGUA
OG0001434	LOC108155991|XP_017142678.2|DMIR, LOC108156252|XP_017143091.1|DMIR	LOC117585718|XP_034131248.1|DGUA
OG0001434	LOC108163458|XP_017154241.1|DMIR	LOC117580966|XP_034123645.1|DGUA
OG0001435	LOC117189776|XP_033250734.1|DMIR, LOC108158689|XP_017146712.1|DMIR	LOC117578847|XP_034120524.1|DGUA
OG0001436	LOC108164699|XP_017156063.1|DMIR	LOC117588529|XP_034135779.1|DGUA
OG0001437	LOC108163817|XP_017154797.1|DMIR	LOC117587621|XP_034134370.1|DGUA
OG0001438	LOC117188672|XP_033248757.1|DMIR, LOC108154928|XP_033248747.1|DMIR, LOC108155159|XP_017141310.1|DMIR	LOC117583458|XP_034127649.1|DGUA
OG0001439	LOC108156714|XP_017143852.1|DMIR	LOC117589744|XP_034137816.1|DGUA
OG0001440	LOC108157763|XP_017145438.1|DMIR	LOC117590264|XP_034138641.1|DGUA
OG0001441	LOC108165073|XP_017156612.1|DMIR	LOC117581606|XP_034124858.1|DGUA
OG0001442	LOC108162158|XP_017152225.1|DMIR	LOC117584308|XP_034129024.1|DGUA
OG0001443	LOC108155894|XP_017142525.1|DMIR	LOC117591453|XP_034140613.1|DGUA
OG0001444	LOC108155542|XP_017141908.2|DMIR	LOC117585169|XP_034130401.1|DGUA
OG0001445	LOC108160788|XP_017150484.1|DMIR	LOC117589400|XP_034137214.1|DGUA
OG0001445	LOC108157392|XP_017144922.1|DMIR	LOC117590024|XP_034138209.1|DGUA
OG0001446	LOC108154195|XP_017139900.1|DMIR	LOC117585852|XP_034131490.1|DGUA
OG0001447	LOC108157124|XP_017144496.1|DMIR	LOC117590162|XP_034138441.1|DGUA
OG0001448	LOC108156453|XP_033244786.1|DMIR	LOC117582751|XP_034126585.1|DGUA
OG0001449	LOC108158797|XP_017146973.1|DMIR	LOC117581769|XP_034125068.1|DGUA
OG0001450	LOC108163718|XP_017154655.1|DMIR	LOC117588179|XP_034135187.1|DGUA
OG0001451	LOC108158434|XP_017146205.1|DMIR	LOC117578487|XP_034119911.1|DGUA
OG0001452	LOC108159195|XP_033246733.1|DMIR	LOC117591977|XP_034141303.1|DGUA
