Orthogroup	DMIR.longest_only	DYAK.longest_only
OG0001112	LOC117191809|XP_033252463.1|DMIR, LOC117191808|XP_033252462.1|DMIR, LOC117191561|XP_033252281.1|DMIR, LOC117192047|XP_033252654.1|DMIR, LOC117191798|XP_033252449.1|DMIR, LOC117191562|XP_033252282.1|DMIR, LOC117191797|XP_033252448.1|DMIR, LOC117191563|XP_033252283.1|DMIR, LOC117191796|XP_033252447.1|DMIR, LOC117191806|XP_033252459.1|DMIR, LOC117191804|XP_033252456.1|DMIR, LOC117191803|XP_033252455.1|DMIR, LOC117191802|XP_033252454.1|DMIR, LOC117191801|XP_033252453.1|DMIR, LOC117191800|XP_033252452.1|DMIR, LOC117191805|XP_033252458.1|DMIR, LOC117191799|XP_033252451.1|DMIR, LOC117188033|XP_033247067.1|DMIR, LOC117188032|XP_033247066.1|DMIR, LOC108159181|XP_033247065.1|DMIR, LOC117188031|XP_033247064.1|DMIR, LOC117188034|XP_033247068.1|DMIR	LOC6531794|XP_002092581.2|DYAK
OG0001113	LOC108163911|XP_017154928.1|DMIR	LOC26535098|XP_015054582.1|DYAK
OG0001113	LOC108163913|XP_017154931.1|DMIR	LOC6528950|XP_002089982.1|DYAK
OG0001114	LOC108163572|XP_017154428.1|DMIR	LOC6527195|XP_002088289.1|DYAK, LOC6527194|XP_002088288.1|DYAK
OG0001115	LOC108164296|XP_017155432.1|DMIR	LOC26536249|XP_015052964.1|DYAK, LOC6529597|XP_002090591.3|DYAK, LOC6529596|XP_002090590.2|DYAK
OG0001116	LOC108159242|XP_017147855.2|DMIR	LOC6528900|XP_015054220.1|DYAK
OG0001116	LOC117189434|XP_033250444.1|DMIR, LOC117188504|XP_033248376.1|DMIR	LOC120320791|XP_039227324.1|DYAK
OG0001117	LOC108150790|XP_017134581.1|DMIR	LOC6534267|XP_002094948.1|DYAK
OG0001118	LOC117186194|XP_033242377.1|DMIR	LOC6524913|XP_002100753.2|DYAK
OG0001119	LOC108157273|XP_017144754.1|DMIR	LOC6540043|XP_002086910.2|DYAK
OG0001120	LOC108154191|XP_017139892.1|DMIR	LOC6537834|XP_002098375.1|DYAK
OG0001121	LOC117190088|XP_033251061.1|DMIR	LOC6539116|XP_002086012.2|DYAK
OG0001122	LOC108153592|XP_017139162.1|DMIR	LOC6532316|XP_002093076.1|DYAK
OG0001124	LOC108156495|XP_017143476.1|DMIR	LOC6536682|XP_015047893.1|DYAK, LOC120321730|XP_039231282.1|DYAK
OG0001125	LOC108157632|XP_017145261.1|DMIR	LOC6535800|XP_002096423.2|DYAK
OG0001126	LOC108151736|XP_033243648.1|DMIR	LOC6533088|XP_039230083.1|DYAK
OG0001127	LOC108151020|XP_017134868.1|DMIR	LOC6533818|XP_002094518.2|DYAK
OG0001128	LOC108160905|XP_017150667.1|DMIR	LOC6531171|XP_002092000.2|DYAK
OG0001129	LOC108163115|XP_017153705.1|DMIR	LOC6528094|XP_039227774.1|DYAK
OG0001130	LOC108162050|XP_017152072.1|DMIR	LOC6527927|XP_002088995.1|DYAK
OG0001131	LOC108164409|XP_017155564.1|DMIR	LOC6523739|XP_039233001.1|DYAK
OG0001133	LOC108162431|XP_017152655.2|DMIR	LOC6529817|XP_039228930.1|DYAK
OG0001134	LOC108159571|XP_017148502.1|DMIR	LOC6530903|XP_039228109.1|DYAK
OG0001135	LOC108156925|XP_017144166.1|DMIR	LOC6537367|XP_015048298.1|DYAK
OG0001136	LOC108154994|XP_017141026.1|DMIR	LOC6536321|XP_002096905.2|DYAK
OG0001137	LOC108155810|XP_033245499.1|DMIR	LOC6536197|XP_002096788.1|DYAK
OG0001138	LOC108152223|XP_017136894.1|DMIR, LOC117189262|XP_033250330.1|DMIR, LOC117194543|XP_033254983.1|DMIR, LOC117195187|XP_033255719.1|DMIR, LOC117194366|XP_033254829.1|DMIR, LOC117186190|XP_033242374.1|DMIR, LOC117194520|XP_033254961.1|DMIR, LOC117189334|XP_033250369.1|DMIR, LOC117194867|XP_033255223.1|DMIR, LOC117195188|XP_033255720.1|DMIR, LOC108153473|XP_017138994.2|DMIR	LOC6532329|XP_002093089.1|DYAK
OG0001139	LOC117186106|XP_033242092.1|DMIR, LOC117195283|XP_033255786.1|DMIR, LOC117186485|XP_033243255.1|DMIR, LOC108164710|XP_033242804.1|DMIR, LOC117195275|XP_033255779.1|DMIR, LOC117186169|XP_033242298.1|DMIR, LOC117195277|XP_033255781.1|DMIR, LOC117186490|XP_033243260.1|DMIR, LOC117186105|XP_033242091.1|DMIR	LOC6533955|XP_002094655.2|DYAK
OG0001140	LOC108155073|XP_017141153.1|DMIR	LOC6537779|XP_002098320.1|DYAK
OG0001141	LOC108157668|XP_017145318.1|DMIR, LOC108157527|XP_017145120.2|DMIR	LOC6535856|XP_002096475.2|DYAK
OG0001142	LOC108155817|XP_017142393.1|DMIR	LOC6535828|XP_039232176.1|DYAK
OG0001143	LOC108162731|XP_017153092.1|DMIR, LOC108163326|XP_017154045.1|DMIR, LOC117188648|XP_033248703.1|DMIR, LOC117188646|XP_033248701.1|DMIR, LOC117188647|XP_033248702.1|DMIR	LOC6538495|XP_002099017.1|DYAK, LOC6528253|XP_002089306.1|DYAK
OG0001144	LOC108160531|XP_017150082.1|DMIR	LOC6531374|XP_002092177.2|DYAK
OG0001145	LOC117193655|XP_033254286.1|DMIR, LOC108158812|XP_017146989.1|DMIR	LOC6528789|XP_002089823.1|DYAK
OG0001145	LOC108158813|XP_017146991.1|DMIR	LOC6528790|XP_002089824.1|DYAK
OG0001146	LOC108164258|XP_017155387.1|DMIR	LOC6527506|XP_002088596.1|DYAK
OG0001146	LOC108164850|XP_017156266.1|DMIR	LOC6525361|XP_002101197.1|DYAK
OG0001147	LOC117193675|XP_033254302.1|DMIR, LOC117193421|XP_033254065.1|DMIR, LOC108160749|XP_017150430.1|DMIR	LOC26535564|XP_039230200.1|DYAK, LOC6540388|XP_039230201.1|DYAK, LOC6534270|XP_039230202.1|DYAK, LOC120320446|XP_039230205.1|DYAK, LOC26534890|XP_015050538.2|DYAK
OG0001148	LOC108161502|XP_017151268.1|DMIR, LOC108163882|XP_017154886.1|DMIR	LOC6526754|XP_002087857.1|DYAK
OG0001149	LOC108151606|XP_017135781.1|DMIR	LOC6533333|XP_002094059.1|DYAK
OG0001150	LOC108160495|XP_033247060.1|DMIR	LOC6531310|XP_002092114.1|DYAK
OG0001151	LOC108153847|XP_033245344.1|DMIR	LOC6535702|XP_002096329.1|DYAK, LOC6535703|XP_002096330.1|DYAK
OG0001152	LOC108157391|XP_017144921.1|DMIR	LOC6530850|XP_002091731.1|DYAK, LOC6527954|XP_002089021.1|DYAK
OG0001153	LOC117190686|XP_033251638.1|DMIR, LOC108160250|XP_017149601.1|DMIR	LOC6531909|XP_039228908.1|DYAK
OG0001154	LOC108163388|XP_017154132.1|DMIR	LOC6527948|XP_015053846.1|DYAK
OG0001155	LOC108162857|XP_017153295.1|DMIR	LOC6524044|XP_002099913.1|DYAK
OG0001157	LOC108156800|XP_017143970.1|DMIR	LOC6536927|XP_002097496.1|DYAK
OG0001158	LOC108161836|XP_017151684.1|DMIR	LOC6528149|XP_002089215.2|DYAK
OG0001159	LOC108155766|XP_017142301.1|DMIR	LOC6538058|XP_015048628.1|DYAK
OG0001160	LOC108154723|XP_017140574.1|DMIR	LOC6535979|XP_002096594.1|DYAK
OG0001161	LOC108154937|XP_017140915.2|DMIR	LOC6537370|XP_015048299.1|DYAK
OG0001162	LOC108154099|XP_017139709.1|DMIR	LOC6536373|XP_002096955.1|DYAK
OG0001163	LOC108155132|XP_017141268.1|DMIR	LOC6536985|XP_015048040.1|DYAK
OG0001164	LOC108154435|XP_017140194.2|DMIR, LOC108154532|XP_017140325.1|DMIR	LOC6537694|XP_002098239.1|DYAK
OG0001165	LOC108160534|XP_033246198.1|DMIR	LOC6531817|XP_002092604.1|DYAK
OG0001166	LOC108165524|XP_017157069.1|DMIR	LOC6533506|XP_039230329.1|DYAK
OG0001167	LOC117191937|XP_033252575.1|DMIR, LOC117191926|XP_033252562.1|DMIR, LOC117191454|XP_033252207.1|DMIR, LOC117191927|XP_033252563.1|DMIR, LOC117191453|XP_033252206.1|DMIR, LOC117191455|XP_033252208.1|DMIR, LOC108158251|XP_017145975.1|DMIR, LOC117191452|XP_033252205.1|DMIR	LOC6528889|XP_039226306.1|DYAK
OG0001168	LOC108159476|XP_017148292.2|DMIR, LOC117187777|XP_033246503.1|DMIR	LOC6531129|XP_002091963.1|DYAK
OG0001169	LOC108164973|XP_017156477.1|DMIR	LOC6525649|XP_002101471.1|DYAK
OG0001170	LOC108155887|XP_017142516.1|DMIR	LOC6537869|XP_002098410.1|DYAK
OG0001171	LOC108152288|XP_017136995.1|DMIR	LOC6532659|XP_015049514.1|DYAK
OG0001172	LOC108160323|XP_017149738.1|DMIR, LOC117193546|XP_033254182.1|DMIR	LOC6530596|XP_002091509.1|DYAK
OG0001173	LOC108154895|XP_033245245.1|DMIR	LOC6539030|XP_002099532.3|DYAK
OG0001174	LOC108165485|XP_017157027.1|DMIR	LOC6533185|XP_002093911.1|DYAK
OG0001175	LOC108159805|XP_017148863.1|DMIR	LOC6531236|XP_002092048.1|DYAK
OG0001176	LOC108157221|XP_017144667.1|DMIR, LOC108159217|XP_017147801.1|DMIR	LOC6530366|XP_015051953.1|DYAK
OG0001177	LOC108162807|XP_033248563.1|DMIR	LOC6529464|XP_015052361.1|DYAK
OG0001178	LOC108159963|XP_017149130.2|DMIR, LOC117187994|XP_033246969.1|DMIR	LOC6530735|XP_002091625.2|DYAK
OG0001179	LOC108160734|XP_017150410.2|DMIR, LOC117185736|XP_033247252.1|DMIR	LOC6530272|XP_002091204.1|DYAK
OG0001180	LOC108164427|XP_017155596.1|DMIR	LOC6523707|XP_015046755.1|DYAK
OG0001181	LOC108151409|XP_017135485.1|DMIR	LOC6534458|XP_015050644.1|DYAK
OG0001182	LOC117187217|XP_033245309.1|DMIR	LOC6537892|XP_015048562.1|DYAK
OG0001183	LOC108156255|XP_033244626.1|DMIR	LOC6537426|XP_039231088.1|DYAK
OG0001184	LOC108157195|XP_017144614.1|DMIR	LOC6535503|XP_039231401.1|DYAK
OG0001185	LOC108155320|XP_017141530.1|DMIR	LOC26536335|XP_039232426.1|DYAK
OG0001186	LOC108154853|XP_017140763.1|DMIR	LOC6535995|XP_039231605.1|DYAK
OG0001187	LOC108159946|XP_017149092.2|DMIR, LOC117185744|XP_033246895.1|DMIR	LOC6530434|XP_015051946.1|DYAK
OG0001188	LOC117185723|XP_033250824.1|DMIR, LOC108159485|XP_017148305.1|DMIR	LOC6530070|XP_002091016.1|DYAK
OG0001189	LOC108158609|XP_017146572.1|DMIR, LOC117193325|XP_033253944.1|DMIR	LOC6531752|XP_002092542.1|DYAK
OG0001190	LOC108165140|XP_017156694.1|DMIR	LOC6539107|XP_002086009.1|DYAK
OG0001191	LOC108163235|XP_017153882.1|DMIR	LOC6527838|XP_002088910.2|DYAK
OG0001192	LOC108164197|XP_017155309.1|DMIR	LOC6527027|XP_002088122.2|DYAK
OG0001193	LOC108155671|XP_017142123.1|DMIR	LOC6535849|XP_002096470.1|DYAK
OG0001194	LOC117187789|XP_033246529.1|DMIR, LOC117187786|XP_033246522.1|DMIR, LOC117187794|XP_033246536.1|DMIR, LOC117187801|XP_033246545.1|DMIR, LOC108164604|XP_017155932.2|DMIR, LOC117188817|XP_033249134.1|DMIR, LOC108164080|XP_033249177.1|DMIR	LOC6523802|XP_002099677.2|DYAK
OG0001195	LOC108158185|XP_017145892.1|DMIR	LOC6528566|XP_002089610.2|DYAK
OG0001196	LOC117186906|XP_033244119.1|DMIR, LOC117188728|XP_033248908.1|DMIR, LOC117188727|XP_033248904.1|DMIR, LOC108164657|XP_017155999.2|DMIR, LOC117188722|XP_033248891.1|DMIR, LOC117188205|XP_033247583.1|DMIR	LOC6524369|XP_002100227.1|DYAK, LOC6527035|XP_002088129.3|DYAK
OG0001197	LOC108157822|XP_017145511.1|DMIR, LOC108157683|XP_017145338.1|DMIR	LOC6538266|XP_002098793.1|DYAK, LOC6537795|XP_002098336.1|DYAK
OG0001198	LOC117187321|XP_033245609.1|DMIR, LOC108151162|XP_017135081.1|DMIR	LOC6537672|XP_039231705.1|DYAK, LOC6537673|XP_002098218.1|DYAK
OG0001200	LOC108154152|XP_017139796.1|DMIR	LOC6529489|XP_002090491.1|DYAK
OG0001201	LOC108157227|XP_017144673.1|DMIR	LOC6538520|XP_002099042.1|DYAK
OG0001202	LOC108160362|XP_017149833.1|DMIR	LOC6526238|XP_002102047.1|DYAK
OG0001203	LOC108164475|XP_017155716.1|DMIR	LOC6523755|XP_002099630.1|DYAK
OG0001204	LOC108163159|XP_017153768.2|DMIR	LOC6527557|XP_002088647.2|DYAK
OG0001205	LOC108155961|XP_017142623.1|DMIR	LOC6537471|XP_002098027.1|DYAK
OG0001206	LOC108155914|XP_017142549.1|DMIR	LOC6535802|XP_039230984.1|DYAK
OG0001207	LOC108157711|XP_017145371.2|DMIR, LOC108153694|XP_017139312.1|DMIR	LOC6525314|XP_039231389.1|DYAK
OG0001208	LOC108164581|XP_017155898.1|DMIR	LOC6525971|XP_039233402.1|DYAK
OG0001209	LOC108154331|XP_017140082.1|DMIR	LOC6536873|XP_039231530.1|DYAK
OG0001210	LOC108162800|XP_017153196.1|DMIR	LOC6524736|XP_002100580.1|DYAK
OG0001212	LOC108164733|XP_017156114.1|DMIR	LOC6524658|XP_002100515.1|DYAK
OG0001213	LOC108164816|XP_017156226.1|DMIR	LOC6535475|XP_002096106.2|DYAK
OG0001214	LOC117194051|XP_033254584.1|DMIR, LOC108160075|XP_017149322.1|DMIR, LOC117186628|XP_033243530.1|DMIR, LOC108152015|XP_033243531.1|DMIR	LOC6537788|XP_002098329.1|DYAK
OG0001215	LOC108157521|XP_017145113.1|DMIR	LOC6537544|XP_002098090.1|DYAK
OG0001216	LOC108156383|XP_017143288.1|DMIR	LOC6537279|XP_039232743.1|DYAK
OG0001217	LOC108161214|XP_033248812.1|DMIR	LOC6529165|XP_039228253.1|DYAK
OG0001218	LOC108153767|XP_017139395.1|DMIR, LOC108155888|XP_017142517.1|DMIR	LOC6537870|XP_002098411.1|DYAK
OG0001220	LOC117190882|XP_033251789.1|DMIR, LOC117192050|XP_033252657.1|DMIR, LOC108160998|XP_017150795.1|DMIR	LOC6528400|XP_002089447.1|DYAK
OG0001221	LOC108158845|XP_017147055.2|DMIR, LOC117188407|XP_033248133.1|DMIR	LOC6530763|XP_002091651.1|DYAK
OG0001222	LOC108157434|XP_017144977.1|DMIR	LOC6538116|XP_002098651.1|DYAK
OG0001223	LOC108160062|XP_017149298.1|DMIR, LOC117190666|XP_033251621.1|DMIR	LOC6539164|XP_002086065.2|DYAK
OG0001224	LOC117192980|XP_033253597.1|DMIR, LOC108159553|XP_017148468.1|DMIR	LOC6531361|XP_002092164.1|DYAK
OG0001225	LOC117185684|XP_033252996.1|DMIR, LOC108158107|XP_017145764.2|DMIR	LOC6528428|XP_015054367.1|DYAK
OG0001226	LOC108159714|XP_017148723.1|DMIR	LOC6529284|XP_002090289.1|DYAK
OG0001227	LOC108161474|XP_033249823.1|DMIR	LOC6526941|XP_015053536.1|DYAK
OG0001229	LOC117188472|XP_033248276.1|DMIR, LOC117191854|XP_033252512.1|DMIR	LOC26535340|XP_039227449.1|DYAK, LOC120322142|XP_039232928.1|DYAK
OG0001230	LOC117190545|XP_033251496.1|DMIR, LOC117189458|XP_033250477.1|DMIR, LOC117189459|XP_033250478.1|DMIR, LOC117189470|XP_033250494.1|DMIR, LOC117190544|XP_033251495.1|DMIR, LOC117189460|XP_033250479.1|DMIR, LOC108160123|XP_017149405.1|DMIR, LOC117189452|XP_033250468.1|DMIR, LOC117190547|XP_033251498.1|DMIR, LOC117190546|XP_033251497.1|DMIR	LOC6531423|XP_002092226.1|DYAK
OG0001231	LOC108161913|XP_017151814.1|DMIR	LOC6532176|XP_002090163.1|DYAK
OG0001232	LOC108163486|XP_017154287.1|DMIR	LOC6527635|XP_002088723.1|DYAK, LOC6527636|XP_002088724.2|DYAK
OG0001233	LOC108162942|XP_017153422.1|DMIR	LOC6526912|XP_002088011.1|DYAK
OG0001234	LOC108158581|XP_017146513.1|DMIR, LOC117194186|XP_033254736.1|DMIR	LOC6531492|XP_002092291.1|DYAK
OG0001235	LOC108163988|XP_017155042.1|DMIR	LOC6526318|XP_002087440.1|DYAK
OG0001236	LOC108151625|XP_017135813.1|DMIR	LOC6534816|XP_002095488.3|DYAK
OG0001237	LOC108154801|XP_017140688.1|DMIR	LOC6535741|XP_015047326.1|DYAK
OG0001238	LOC108155059|XP_017141132.1|DMIR	LOC6538423|XP_039231226.1|DYAK
OG0001240	LOC108157833|XP_017145525.1|DMIR	LOC6538410|XP_002098934.1|DYAK
OG0001241	LOC108160571|XP_017150145.1|DMIR, LOC117190374|XP_033251346.1|DMIR	LOC6530124|XP_002091070.2|DYAK
OG0001242	LOC108153068|XP_017138340.1|DMIR	LOC6526087|XP_002101904.1|DYAK
OG0001243	LOC108164520|XP_017155799.1|DMIR, LOC108155162|XP_033245528.1|DMIR, LOC108157608|XP_033245272.1|DMIR, LOC108161757|XP_017151580.1|DMIR, LOC108151208|XP_033244012.1|DMIR	LOC6534920|XP_015050928.1|DYAK
OG0001244	LOC108160647|XP_033245165.1|DMIR, LOC108156406|XP_017143337.1|DMIR	LOC6537286|XP_002097844.1|DYAK
OG0001245	LOC108153934|XP_017139520.1|DMIR	LOC26535590|XP_039231611.1|DYAK
OG0001246	LOC117188431|XP_033248200.1|DMIR	LOC6531940|XP_002092726.1|DYAK
OG0001247	LOC117189492|XP_033250519.1|DMIR, LOC117187833|XP_033246593.1|DMIR	LOC26535936|XP_015045284.1|DYAK
OG0001248	LOC108152264|XP_017136968.1|DMIR	LOC6532641|XP_002093385.1|DYAK
OG0001249	LOC108154906|XP_017140851.1|DMIR	LOC6525485|XP_002101320.1|DYAK
OG0001251	LOC108155687|XP_017142146.1|DMIR	LOC26536333|XP_039230975.1|DYAK
OG0001252	LOC108155244|XP_017141424.2|DMIR	LOC26536253|XP_039232277.1|DYAK, LOC6534239|XP_002094921.3|DYAK
OG0001253	LOC108160739|XP_017150419.1|DMIR, LOC117191754|XP_033252424.1|DMIR	LOC6530141|XP_002091086.1|DYAK
OG0001254	LOC117191662|XP_033252359.1|DMIR, LOC117191947|XP_033252584.1|DMIR, LOC117191248|XP_033252056.1|DMIR, LOC108158323|XP_017146052.1|DMIR	LOC6530753|XP_002091643.1|DYAK
OG0001254	LOC108158009|XP_017145641.1|DMIR	LOC6530754|XP_002091644.3|DYAK
OG0001255	LOC117186074|XP_033242033.1|DMIR, LOC108152346|XP_017137099.2|DMIR, LOC108160555|XP_017150116.2|DMIR, LOC117191443|XP_033252200.1|DMIR, LOC117187946|XP_033246837.1|DMIR, LOC108165607|XP_017157173.1|DMIR	LOC6528423|XP_002089469.1|DYAK
OG0001256	LOC108165228|XP_033242595.1|DMIR	LOC6532779|XP_002093521.1|DYAK
OG0001256	LOC108158023|XP_017145655.1|DMIR	LOC6532128|XP_002092904.1|DYAK
OG0001257	LOC108164394|XP_033250161.1|DMIR	LOC6523749|XP_039232984.1|DYAK
OG0001258	LOC108155808|XP_017142377.1|DMIR	LOC6536202|XP_002096793.1|DYAK
OG0001259	LOC108162699|XP_017153045.1|DMIR	LOC6524391|XP_002100249.1|DYAK
OG0001260	LOC108157135|XP_017144525.1|DMIR	LOC6536482|XP_002097060.1|DYAK
OG0001261	LOC108162253|XP_017152393.1|DMIR	LOC6526132|XP_002101949.2|DYAK
OG0001262	LOC108152429|XP_033242401.1|DMIR	LOC6533670|XP_002094376.3|DYAK
OG0001263	LOC108155349|XP_017141597.2|DMIR	LOC6538640|XP_002099160.1|DYAK
OG0001264	LOC108164151|XP_017155244.2|DMIR	LOC6526769|XP_002087872.2|DYAK
OG0001265	LOC108157372|XP_033247158.1|DMIR	LOC6523955|XP_015045396.1|DYAK
OG0001266	LOC108159856|XP_017148944.1|DMIR	LOC6531625|XP_002092422.2|DYAK
OG0001267	LOC108154761|XP_017140631.1|DMIR	LOC6537708|XP_002098253.1|DYAK
OG0001268	LOC108157422|XP_017144961.1|DMIR	LOC6539926|XP_039231886.1|DYAK
OG0001269	LOC108159849|XP_033253926.1|DMIR, LOC117187930|XP_033246797.1|DMIR	LOC6530246|XP_002091183.1|DYAK
OG0001270	LOC108155145|XP_017141288.1|DMIR	LOC6537478|XP_002098034.1|DYAK
OG0001271	LOC108158457|XP_017146235.1|DMIR, LOC117191921|XP_033252559.1|DMIR	LOC6528862|XP_002089894.1|DYAK
OG0001272	LOC108151032|XP_033242646.1|DMIR, LOC117186247|XP_033242644.1|DMIR, LOC117186248|XP_033242649.1|DMIR, LOC108165301|XP_033242648.1|DMIR	LOC6532477|XP_015049379.2|DYAK
OG0001273	LOC108154575|XP_017140364.1|DMIR	LOC6535425|XP_002096074.1|DYAK
OG0001274	LOC108151717|XP_017135977.1|DMIR	LOC6539710|XP_002086595.1|DYAK
OG0001275	LOC108164532|XP_017155815.1|DMIR	LOC6524734|XP_015045857.1|DYAK
OG0001276	LOC108152778|XP_017137849.1|DMIR, LOC108161461|XP_017151213.1|DMIR	LOC6532883|XP_002093619.1|DYAK
OG0001277	LOC108152716|XP_017137739.1|DMIR	LOC6533455|XP_039230310.1|DYAK
OG0001278	LOC108152532|XP_017137428.1|DMIR	LOC6532519|XP_002093265.1|DYAK
OG0001279	LOC108153003|XP_017138233.1|DMIR	LOC6532567|XP_039230770.1|DYAK
OG0001280	LOC108151532|XP_017135674.1|DMIR	LOC6532195|XP_002092969.1|DYAK
OG0001281	LOC108150821|XP_017134617.1|DMIR	LOC6532457|XP_002093204.2|DYAK
OG0001282	LOC108163644|XP_017154543.1|DMIR	LOC6526651|XP_002087759.1|DYAK
OG0001283	LOC117192487|XP_033253081.1|DMIR, LOC117193890|XP_033254464.1|DMIR, LOC117192481|XP_033253068.1|DMIR, LOC117192485|XP_033253075.1|DMIR, LOC108159046|XP_033248066.1|DMIR, LOC117192488|XP_033253082.1|DMIR, LOC117188385|XP_033248070.1|DMIR, LOC117192495|XP_033253094.1|DMIR, LOC117192482|XP_033253072.1|DMIR, LOC117192483|XP_033253073.1|DMIR	LOC6531482|XP_002092281.1|DYAK
OG0001284	LOC117188987|XP_033249676.1|DMIR	LOC6539076|XP_002085981.1|DYAK
OG0001285	LOC108152026|XP_017136496.1|DMIR	LOC6532252|XP_002093024.1|DYAK
OG0001286	LOC108164105|XP_017155185.1|DMIR	LOC6529276|XP_002090281.1|DYAK
OG0001287	LOC108155154|XP_017141303.2|DMIR	LOC6537227|XP_002097785.1|DYAK
OG0001288	LOC108163582|XP_017154443.1|DMIR	LOC6526345|XP_002087467.1|DYAK
OG0001289	LOC108161385|XP_017151123.2|DMIR	LOC6529258|XP_039228228.1|DYAK
OG0001290	LOC108161745|XP_033249429.1|DMIR	LOC6527578|XP_039226703.1|DYAK
OG0001291	LOC108160498|XP_017150024.1|DMIR, LOC117190561|XP_033251507.1|DMIR	LOC6531926|XP_002092712.1|DYAK
OG0001292	LOC117192871|XP_033253514.1|DMIR, LOC108159611|XP_017148554.1|DMIR	LOC6531371|XP_002092174.2|DYAK
OG0001293	LOC108164588|XP_017155903.1|DMIR	LOC6524248|XP_002100111.1|DYAK
OG0001294	LOC108156837|XP_017144035.1|DMIR	LOC6536386|XP_002096968.1|DYAK
OG0001295	LOC108162367|XP_017152569.1|DMIR	LOC6524872|XP_002100712.1|DYAK
OG0001296	LOC108160067|XP_017149306.1|DMIR	LOC6539122|XP_002086023.1|DYAK
OG0001297	LOC108154764|XP_017140635.1|DMIR	LOC6538656|XP_002099176.1|DYAK
OG0001298	LOC108155192|XP_017141353.1|DMIR	LOC26536068|XP_039231495.1|DYAK
OG0001299	LOC108153385|XP_033242955.1|DMIR	LOC6533024|XP_002093759.1|DYAK
OG0001300	LOC117186434|XP_033243131.1|DMIR, LOC108157098|XP_017144452.1|DMIR	LOC6536601|XP_002097177.1|DYAK
OG0001301	LOC108164204|XP_017155323.1|DMIR	LOC6527026|XP_002088121.1|DYAK
OG0001302	LOC108160735|XP_033254209.1|DMIR	LOC6530853|XP_002091732.1|DYAK
OG0001303	LOC108156496|XP_017143478.1|DMIR	LOC6536681|XP_002097254.1|DYAK, LOC6536680|XP_002097253.1|DYAK
OG0001304	LOC108158520|XP_017146388.1|DMIR, LOC117192440|XP_033253011.1|DMIR	LOC6529879|XP_039228059.1|DYAK
OG0001305	LOC108155146|XP_017141290.1|DMIR	LOC6537477|XP_002098033.2|DYAK
OG0001306	LOC108156304|XP_017143181.1|DMIR	LOC6536699|XP_002097271.2|DYAK
OG0001307	LOC108152327|XP_017137062.1|DMIR, LOC108157831|XP_017145523.1|DMIR, LOC108151754|XP_017136081.1|DMIR	LOC6533132|XP_002093858.1|DYAK
OG0001308	LOC108161191|XP_017150911.1|DMIR	LOC6524417|XP_002100275.1|DYAK
OG0001309	LOC108155099|XP_017141216.1|DMIR	LOC6537037|XP_002097604.1|DYAK
OG0001310	LOC108165010|XP_017156534.1|DMIR	LOC6525108|XP_039226331.1|DYAK
OG0001311	LOC108159813|XP_017148876.1|DMIR	LOC6525810|XP_039233240.1|DYAK
OG0001312	LOC108165290|XP_017156814.1|DMIR	LOC6533662|XP_002094368.1|DYAK, LOC6533663|XP_002094369.1|DYAK
OG0001313	LOC117188333|XP_033247892.1|DMIR, LOC117188334|XP_033247893.1|DMIR, LOC117188331|XP_033247889.1|DMIR, LOC117188332|XP_033247890.1|DMIR, LOC117188329|XP_033247887.1|DMIR, LOC117188330|XP_033247888.1|DMIR, LOC108159248|XP_017147859.2|DMIR, LOC117192675|XP_033253288.1|DMIR	LOC6530449|XP_002091365.1|DYAK
OG0001314	LOC108163160|XP_017153769.1|DMIR	LOC6527558|XP_002088648.1|DYAK
OG0001315	LOC108164631|XP_017155968.1|DMIR	LOC6524468|XP_002100325.1|DYAK
OG0001316	LOC108159479|XP_017148296.1|DMIR	LOC6531130|XP_002091964.1|DYAK
OG0001317	LOC117189330|XP_033250367.1|DMIR, LOC117191403|XP_033252174.1|DMIR, LOC117191719|XP_033252396.1|DMIR, LOC117190822|XP_033251751.1|DMIR, LOC117189366|XP_033250385.1|DMIR, LOC117189387|XP_033250399.1|DMIR, LOC117189386|XP_033250398.1|DMIR, LOC117189391|XP_033250402.1|DMIR, LOC117192103|XP_033252694.1|DMIR, LOC108163380|XP_033249023.1|DMIR	LOC6529021|XP_015054150.1|DYAK
OG0001318	LOC108156132|XP_017142934.1|DMIR	LOC6526650|XP_002087758.1|DYAK
OG0001319	LOC108164003|XP_017155066.2|DMIR	LOC6528210|XP_002089272.3|DYAK, LOC6528209|XP_002089271.1|DYAK
OG0001320	LOC108164985|XP_033252212.1|DMIR, LOC108159316|XP_017147979.1|DMIR, LOC108165173|XP_017156734.2|DMIR, LOC108156364|XP_033244728.1|DMIR	LOC6530152|XP_002091094.1|DYAK
OG0001321	LOC108160662|XP_017150292.1|DMIR, LOC117189817|XP_033250766.1|DMIR	LOC6531018|XP_002091855.1|DYAK
OG0001322	LOC108154695|XP_017140533.2|DMIR	LOC6537422|XP_015048342.1|DYAK
OG0001322	LOC108156161|XP_017142978.1|DMIR	LOC6535396|XP_002096046.2|DYAK
OG0001323	LOC108161602|XP_017151379.1|DMIR	LOC6526790|XP_015053459.1|DYAK, LOC26534817|XP_015054554.1|DYAK
