Orthogroup	DMIR.longest_only	DBUS.longest_only
OG0002169	LOC117187411|XP_033245927.1|DMIR, LOC108165333|XP_033242713.1|DMIR	LOC108599395|XP_017841693.1|DBUS
OG0002170	LOC108164432|XP_017155615.1|DMIR	LOC108607387|XP_017853625.1|DBUS
OG0002171	LOC117187092|XP_033244849.1|DMIR, LOC117187091|XP_033244848.1|DMIR, LOC108155644|XP_017142082.2|DMIR	LOC108603157|XP_017847202.1|DBUS
OG0002172	LOC108157171|XP_017144579.1|DMIR	LOC108602192|XP_017845729.1|DBUS
OG0002173	LOC108163149|XP_017153754.1|DMIR	LOC108598362|XP_017840475.1|DBUS
OG0002174	LOC108157268|XP_017144745.1|DMIR	LOC108602155|XP_017845677.1|DBUS
OG0002175	LOC108157269|XP_017144746.1|DMIR	LOC108602157|XP_017845678.1|DBUS
OG0002176	LOC108157271|XP_017144752.2|DMIR, LOC108154042|XP_033245432.1|DMIR	LOC108604046|XP_017848797.1|DBUS
OG0002177	LOC108157652|XP_017145292.1|DMIR	LOC108604741|XP_017849813.1|DBUS
OG0002178	LOC108155604|XP_033245710.1|DMIR	LOC108602970|XP_017846841.1|DBUS
OG0002179	LOC108156122|XP_017142917.2|DMIR	LOC108601898|XP_017845364.2|DBUS
OG0002180	LOC108156280|XP_017143142.2|DMIR	LOC108603618|XP_017848056.1|DBUS
OG0002181	LOC108159304|XP_017147969.1|DMIR	LOC108606947|XP_017852993.1|DBUS
OG0002182	LOC108154717|XP_017140559.1|DMIR	LOC108603256|XP_017847384.1|DBUS
OG0002183	LOC108159745|XP_017148773.1|DMIR	LOC108595213|XP_017835889.1|DBUS
OG0002184	LOC108155469|XP_017141779.1|DMIR	LOC108604061|XP_017848813.1|DBUS
OG0002185	LOC108155122|XP_017141253.1|DMIR	LOC108603726|XP_017848257.1|DBUS
OG0002186	LOC108164015|XP_017155080.1|DMIR	LOC108602769|XP_017846434.1|DBUS
OG0002187	LOC108156834|XP_017144032.1|DMIR	LOC108604227|XP_017849081.1|DBUS
OG0002188	LOC108158749|XP_017146848.1|DMIR, LOC117190508|XP_033251465.1|DMIR	LOC108596080|XP_017836986.1|DBUS
OG0002189	LOC108156888|XP_017144113.1|DMIR	LOC117135100|XP_033150991.1|DBUS
OG0002190	LOC108156248|XP_017143086.2|DMIR	LOC108602627|XP_017846255.1|DBUS
OG0002191	LOC108151655|XP_017135863.2|DMIR	LOC108599950|XP_017842687.2|DBUS
OG0002192	LOC117186619|XP_033243516.1|DMIR, LOC108152270|XP_017136979.2|DMIR	LOC108598672|XP_017840878.2|DBUS
OG0002193	LOC117187111|XP_033244970.1|DMIR, LOC117187110|XP_033244969.1|DMIR, LOC108156144|XP_033244968.1|DMIR	LOC108602179|XP_017845708.1|DBUS
OG0002194	LOC108154315|XP_017140063.1|DMIR	LOC108603981|XP_017848696.1|DBUS
OG0002195	LOC108156943|XP_017144196.1|DMIR	LOC108604800|XP_017849889.1|DBUS
OG0002196	LOC108156920|XP_017144159.1|DMIR	LOC108602494|XP_017846110.1|DBUS
OG0002197	LOC108151929|XP_017136343.1|DMIR	LOC108598704|XP_017840918.1|DBUS
OG0002198	LOC108155825|XP_017142410.1|DMIR	LOC108603576|XP_033150123.1|DBUS
OG0002199	LOC108155933|XP_017142579.1|DMIR	LOC108601919|XP_017845386.1|DBUS
OG0002200	LOC108164681|XP_017156032.1|DMIR	LOC108604390|XP_017849337.1|DBUS
OG0002202	LOC108156879|XP_017144098.2|DMIR	LOC108602750|XP_017846406.1|DBUS
OG0002203	LOC108157015|XP_033245275.1|DMIR	LOC108603839|XP_017848474.1|DBUS
OG0002204	LOC117193773|XP_033254391.1|DMIR, LOC108154365|XP_017140119.1|DMIR, LOC108155952|XP_033244245.1|DMIR	LOC108603017|XP_017846902.1|DBUS
OG0002205	LOC108154662|XP_017140488.1|DMIR	LOC108602737|XP_017846378.1|DBUS
OG0002206	LOC108157486|XP_017145070.1|DMIR	LOC108602176|XP_017845702.1|DBUS
OG0002207	LOC108156867|XP_017144084.1|DMIR	LOC108604660|XP_017849701.2|DBUS
OG0002208	LOC108156880|XP_017144101.2|DMIR	LOC108603306|XP_017847476.1|DBUS
OG0002209	LOC108165472|XP_017157011.1|DMIR	LOC108605670|XP_017850951.1|DBUS
OG0002210	LOC108157450|XP_017144999.1|DMIR	LOC108603040|XP_017846947.1|DBUS
OG0002211	LOC108157006|XP_017144294.1|DMIR	LOC108603206|XP_017847280.1|DBUS
OG0002212	LOC108156624|XP_017143670.1|DMIR	LOC108602997|XP_017846881.1|DBUS
OG0002213	LOC108155597|XP_017142008.1|DMIR	LOC108606120|XP_033150360.1|DBUS, LOC108603368|XP_017847620.1|DBUS
OG0002214	LOC108155548|XP_017141916.1|DMIR	LOC108602664|XP_017846300.1|DBUS
OG0002215	LOC108155327|XP_033245921.1|DMIR	LOC108603279|XP_033150047.1|DBUS
OG0002216	LOC108161702|XP_017151506.1|DMIR	LOC108596455|XP_017837691.1|DBUS
OG0002217	LOC108157325|XP_017144831.1|DMIR	LOC108603461|XP_017847783.1|DBUS
OG0002218	LOC108164565|XP_033250515.1|DMIR, LOC117189480|XP_033250507.1|DMIR	LOC108606960|XP_017853009.1|DBUS
OG0002219	LOC108157667|XP_017145316.1|DMIR	LOC108604765|XP_017849848.1|DBUS
OG0002220	LOC108153921|XP_017139506.1|DMIR	LOC108601387|XP_017844776.1|DBUS
OG0002221	LOC108165400|XP_017156928.1|DMIR	LOC108598063|XP_033149585.1|DBUS
OG0002222	LOC108159081|XP_017147524.1|DMIR	LOC108595387|XP_017836102.1|DBUS
OG0002223	LOC108158764|XP_033247649.1|DMIR	LOC108596239|XP_017837276.1|DBUS
OG0002224	LOC108158090|XP_017145733.2|DMIR	LOC108596318|XP_017837424.1|DBUS
OG0002225	LOC108153239|XP_017138566.1|DMIR	LOC108600897|XP_017844210.1|DBUS
OG0002226	LOC108158762|XP_017146871.1|DMIR, LOC117189885|XP_033250855.1|DMIR	LOC108596252|XP_017837294.1|DBUS
OG0002227	LOC108159238|XP_017147847.1|DMIR	LOC108596494|XP_033149116.1|DBUS
OG0002228	LOC108160366|XP_017149827.1|DMIR, LOC117190735|XP_033251690.1|DMIR	LOC108597535|XP_017839624.1|DBUS, LOC108605881|XP_017851186.2|DBUS
OG0002229	LOC117185899|XP_033254433.1|DMIR, LOC108159108|XP_017147571.1|DMIR	LOC108597171|XP_017839074.1|DBUS
OG0002230	LOC108158915|XP_033254256.1|DMIR, LOC117185795|XP_033247972.1|DMIR	LOC108597390|XP_017839413.1|DBUS
OG0002231	LOC108160144|XP_017149442.2|DMIR, LOC117188038|XP_033247088.1|DMIR	LOC108597713|XP_017839891.1|DBUS
OG0002232	LOC108159329|XP_017148014.1|DMIR, LOC117192599|XP_033253203.1|DMIR	LOC108597132|XP_017839006.1|DBUS
OG0002233	LOC108153611|XP_017139199.1|DMIR	LOC108600814|XP_017844089.1|DBUS
OG0002235	LOC117192737|XP_033253373.1|DMIR, LOC117192735|XP_033253366.1|DMIR, LOC108159054|XP_017147477.1|DMIR	LOC108596646|XP_017838110.1|DBUS
OG0002236	LOC117191325|XP_033252116.1|DMIR, LOC108160696|XP_017150337.1|DMIR	LOC108596047|XP_017836922.1|DBUS
OG0002237	LOC117190507|XP_033251462.1|DMIR, LOC108158746|XP_017146843.1|DMIR	LOC108596076|XP_017836978.1|DBUS
OG0002238	LOC108163253|XP_017153909.1|DMIR, LOC108160004|XP_033251509.1|DMIR	LOC108596892|XP_017838566.1|DBUS
OG0002239	LOC108158157|XP_017145868.1|DMIR, LOC117189841|XP_033250807.1|DMIR, LOC108158158|XP_017145870.2|DMIR, LOC117187855|XP_033246631.1|DMIR	LOC108596947|XP_017838675.1|DBUS
OG0002240	LOC108159944|XP_017149088.1|DMIR, LOC117194096|XP_033254629.1|DMIR, LOC117194097|XP_033254630.1|DMIR, LOC117194098|XP_033254631.1|DMIR	LOC108596447|XP_017837680.1|DBUS
OG0002241	LOC108151242|XP_017135232.1|DMIR	LOC108600708|XP_017843927.1|DBUS
OG0002242	LOC108152690|XP_017137683.1|DMIR	LOC108600924|XP_017844245.2|DBUS
OG0002243	LOC108157067|XP_017144391.1|DMIR	LOC108603300|XP_017847466.1|DBUS
OG0002244	LOC108151899|XP_017136298.1|DMIR	LOC108600572|XP_017843730.2|DBUS
OG0002245	LOC108153045|XP_017138296.1|DMIR	LOC108599828|XP_017842424.1|DBUS
OG0002246	LOC117191894|XP_033252541.1|DMIR, LOC108164130|XP_017155219.1|DMIR	LOC108597526|XP_017839612.1|DBUS
OG0002247	LOC108159323|XP_017148003.1|DMIR, LOC117189547|XP_033250584.1|DMIR, LOC117189548|XP_033250585.1|DMIR	LOC108597335|XP_017839321.1|DBUS
OG0002248	LOC108152359|XP_017137121.1|DMIR	LOC108600577|XP_017843735.2|DBUS
OG0002249	LOC108165350|XP_017156872.1|DMIR	LOC108598563|XP_017840736.1|DBUS
OG0002250	LOC108160890|XP_017150648.2|DMIR, LOC117188421|XP_033248171.1|DMIR	LOC108594857|XP_017835485.1|DBUS
OG0002251	LOC117191274|XP_033252075.1|DMIR, LOC108159965|XP_017149132.1|DMIR	LOC108594793|XP_033148901.1|DBUS
OG0002252	LOC108160625|XP_017150233.1|DMIR, LOC117189721|XP_033250698.1|DMIR	LOC108597349|XP_017839345.1|DBUS
OG0002253	LOC108160286|XP_017149663.1|DMIR, LOC117193239|XP_033253877.1|DMIR	LOC108597637|XP_017839770.1|DBUS
OG0002254	LOC108154776|XP_017140650.1|DMIR	LOC108602655|XP_017846290.1|DBUS
OG0002255	LOC108155700|XP_017142167.1|DMIR, LOC108164864|XP_017156292.1|DMIR	LOC108606742|XP_017852629.1|DBUS
OG0002256	LOC108159716|XP_017148725.2|DMIR, LOC117194005|XP_033254531.1|DMIR	LOC108596980|XP_017838725.1|DBUS
OG0002257	LOC117185932|XP_033254252.1|DMIR, LOC108158911|XP_017147194.1|DMIR	LOC108597752|XP_017839950.1|DBUS
OG0002258	LOC108152292|XP_017137003.1|DMIR	LOC108600398|XP_017843435.1|DBUS
OG0002259	LOC117186177|XP_033242321.1|DMIR	LOC108606369|XP_017851906.1|DBUS
OG0002260	LOC108154847|XP_017140752.1|DMIR	LOC108600387|XP_017843422.1|DBUS
OG0002261	LOC108156518|XP_017143512.1|DMIR, LOC108151446|XP_017135547.1|DMIR	LOC108598994|XP_017841258.1|DBUS
OG0002262	LOC117193338|XP_033253956.1|DMIR, LOC108159863|XP_017148953.1|DMIR	LOC108596029|XP_017836881.1|DBUS
OG0002263	LOC108152016|XP_017136481.1|DMIR	LOC108600256|XP_017843183.1|DBUS
OG0002264	LOC117193445|XP_033254090.1|DMIR, LOC108159079|XP_017147522.1|DMIR	LOC108595084|XP_017835724.1|DBUS
OG0002265	LOC117186362|XP_033242967.1|DMIR, LOC117186365|XP_033242970.1|DMIR, LOC117186326|XP_033242849.1|DMIR, LOC108152158|XP_017136767.1|DMIR, LOC117186372|XP_033242975.1|DMIR	LOC108598928|XP_017843961.1|DBUS
OG0002266	LOC108153376|XP_017138835.1|DMIR	LOC117134994|XP_033150599.1|DBUS, LOC117134995|XP_033150600.1|DBUS
OG0002267	LOC108151799|XP_017136139.1|DMIR	LOC108601089|XP_033149589.1|DBUS
OG0002268	LOC108152256|XP_017136954.1|DMIR	LOC108598844|XP_017841087.1|DBUS
OG0002269	LOC117192306|XP_033252850.1|DMIR, LOC108160228|XP_017149570.1|DMIR	LOC108597393|XP_017839418.1|DBUS
OG0002270	LOC108160724|XP_017150391.1|DMIR, LOC117192395|XP_033252963.1|DMIR	LOC108597202|XP_017839129.1|DBUS
OG0002271	LOC108152901|XP_017138036.1|DMIR	LOC108599179|XP_017841456.1|DBUS
OG0002272	LOC108151541|XP_017135690.1|DMIR	LOC108598172|XP_033149555.1|DBUS
OG0002273	LOC108153334|XP_033242881.1|DMIR	LOC108599877|XP_017842522.1|DBUS
OG0002274	LOC108152213|XP_017136861.1|DMIR	LOC108598341|XP_033149723.1|DBUS
OG0002275	LOC117186151|XP_033242224.1|DMIR, LOC108152146|XP_033242227.1|DMIR	LOC108601019|XP_017844382.1|DBUS
OG0002276	LOC108151318|XP_017135347.1|DMIR	LOC108599841|XP_017842450.2|DBUS
OG0002277	LOC108152933|XP_017138113.1|DMIR	LOC108598739|XP_033150626.1|DBUS
OG0002278	LOC108165316|XP_033243627.1|DMIR	LOC108597888|XP_017839995.1|DBUS
OG0002279	LOC108152285|XP_017136992.1|DMIR	LOC108600073|XP_017842918.1|DBUS
OG0002280	LOC108165436|XP_033242057.1|DMIR	LOC108600141|XP_017843023.2|DBUS
OG0002281	LOC108151674|XP_017135904.1|DMIR	LOC108600021|XP_017842828.1|DBUS
OG0002282	LOC108151178|XP_017135098.1|DMIR	LOC108599639|XP_017842100.1|DBUS
OG0002283	LOC108159226|XP_017147816.1|DMIR	LOC117134718|XP_033149189.1|DBUS
OG0002284	LOC117191018|XP_033251886.1|DMIR, LOC117191017|XP_033251885.1|DMIR, LOC108159441|XP_017148218.1|DMIR	LOC108595577|XP_017836327.1|DBUS
OG0002285	LOC108161665|XP_017151453.1|DMIR	LOC108605938|XP_017851248.1|DBUS
OG0002286	LOC108159379|XP_017148096.1|DMIR	LOC108597606|XP_017839732.1|DBUS
OG0002287	LOC108160090|XP_017149356.1|DMIR	LOC108597429|XP_017839473.1|DBUS
OG0002288	LOC108152335|XP_017137083.1|DMIR	LOC108599178|XP_017841454.1|DBUS
OG0002289	LOC108153370|XP_017138829.1|DMIR	LOC108598865|XP_017841112.1|DBUS
OG0002290	LOC108162136|XP_017152207.1|DMIR	LOC117135025|XP_033150725.1|DBUS
OG0002291	LOC117188336|XP_033247919.1|DMIR, LOC108158097|XP_033253016.1|DMIR	LOC108595545|XP_033149021.1|DBUS
OG0002292	LOC108156842|XP_033244584.1|DMIR, LOC108163393|XP_017154139.1|DMIR	LOC108597312|XP_017839287.1|DBUS
OG0002293	LOC117188306|XP_033247833.1|DMIR	LOC108596515|XP_017837846.1|DBUS
OG0002294	LOC108156539|XP_033245500.1|DMIR, LOC117185801|XP_017143535.2|DMIR	LOC108604456|XP_017849425.1|DBUS
OG0002295	LOC117188671|XP_033248753.1|DMIR, LOC117188676|XP_033248759.1|DMIR, LOC108161190|XP_033248567.1|DMIR	LOC108607702|XP_017854182.1|DBUS
OG0002296	LOC108161785|XP_017151616.1|DMIR	LOC108607595|XP_017851272.2|DBUS
OG0002297	LOC108156385|XP_033244677.1|DMIR	LOC108603180|XP_017847227.1|DBUS
OG0002298	LOC117187787|XP_033246524.1|DMIR, LOC108159505|XP_017148351.1|DMIR	LOC108596773|XP_017838361.1|DBUS
OG0002299	LOC108165340|XP_033254763.1|DMIR, LOC108156133|XP_017142938.1|DMIR	LOC108595725|XP_017836496.1|DBUS
OG0002300	LOC108164184|XP_033249730.1|DMIR	LOC108600064|XP_017842909.1|DBUS
OG0002301	LOC108163317|XP_017154030.1|DMIR	LOC108607442|XP_017853762.2|DBUS
OG0002302	LOC108162736|XP_017153100.1|DMIR	LOC108608099|XP_017854794.1|DBUS
OG0002303	LOC108158111|XP_017145780.1|DMIR	LOC108605492|XP_017850726.1|DBUS
OG0002304	LOC108162487|XP_017152728.1|DMIR	LOC108594417|XP_017835075.2|DBUS
OG0002305	LOC108152870|XP_017137988.1|DMIR	LOC108601003|XP_017844357.1|DBUS
OG0002306	LOC108162641|XP_017152952.1|DMIR	LOC108594502|XP_017835190.2|DBUS
OG0002307	LOC108163488|XP_017154289.1|DMIR	LOC108604272|XP_033149867.1|DBUS
OG0002308	LOC108161786|XP_017151622.1|DMIR	LOC108608092|XP_033149028.1|DBUS
OG0002309	LOC108162267|XP_017152406.1|DMIR	LOC108603479|XP_017847820.1|DBUS
OG0002310	LOC108161877|XP_033250021.1|DMIR	LOC108594511|XP_033150958.1|DBUS
OG0002311	LOC108162108|XP_033249353.1|DMIR	LOC108607860|XP_017854432.1|DBUS
OG0002312	LOC108163935|XP_033249313.1|DMIR	LOC108594527|XP_017835219.2|DBUS
OG0002313	LOC117188201|XP_033247576.1|DMIR, LOC117188282|XP_033247747.1|DMIR, LOC117188312|XP_033247848.1|DMIR, LOC117187800|XP_033246542.1|DMIR, LOC108157980|XP_033247244.1|DMIR	LOC108596616|XP_017838048.1|DBUS
OG0002314	LOC117188007|XP_033247013.1|DMIR, LOC108160400|XP_017149881.2|DMIR	LOC108595384|XP_017836098.1|DBUS
OG0002315	LOC108159263|XP_017147897.1|DMIR	LOC108596794|XP_033150903.1|DBUS
OG0002316	LOC108162911|XP_017153376.1|DMIR, LOC117188954|XP_033249527.1|DMIR	LOC108602477|XP_017846093.1|DBUS
OG0002317	LOC108152422|XP_017137226.1|DMIR	LOC108600900|XP_017844214.1|DBUS
OG0002318	LOC108163691|XP_017154612.1|DMIR	LOC108607814|XP_017854351.1|DBUS
OG0002319	LOC108162543|XP_017152814.2|DMIR, LOC117188948|XP_033249516.1|DMIR, LOC117188946|XP_033249514.1|DMIR, LOC117188947|XP_033249515.1|DMIR	LOC108607599|XP_017853991.1|DBUS
OG0002320	LOC108159330|XP_017148015.2|DMIR, LOC117188224|XP_033247625.1|DMIR	LOC108597643|XP_017839781.1|DBUS
OG0002321	LOC117188195|XP_033247565.1|DMIR	LOC108595228|XP_017835912.1|DBUS, LOC108597895|XP_033150610.1|DBUS
OG0002322	LOC108163066|XP_017153629.1|DMIR	LOC108608478|XP_017855359.1|DBUS
OG0002323	LOC108163325|XP_017154044.1|DMIR	LOC108607505|XP_017853857.1|DBUS
OG0002324	LOC108152558|XP_017137470.2|DMIR	LOC108601005|XP_017844360.1|DBUS
OG0002325	LOC108152118|XP_017136685.2|DMIR	LOC108600301|XP_017843275.1|DBUS
OG0002326	LOC108152119|XP_017136690.1|DMIR	LOC108600663|XP_017843848.1|DBUS
OG0002327	LOC108156775|XP_017143931.1|DMIR	LOC108603572|XP_017847979.1|DBUS
OG0002328	LOC108163413|XP_017154168.1|DMIR	LOC108596495|XP_017837810.1|DBUS
OG0002329	LOC108164110|XP_017155193.1|DMIR	LOC108607632|XP_017854045.1|DBUS
OG0002330	LOC108162832|XP_017153253.1|DMIR	LOC108607637|XP_017854049.1|DBUS
OG0002331	LOC117185984|XP_033241895.1|DMIR, LOC117185914|XP_033252844.1|DMIR, LOC117192346|XP_033252899.1|DMIR	LOC108606419|XP_017852004.1|DBUS
OG0002332	LOC108152712|XP_017137735.1|DMIR	LOC108600051|XP_017842887.1|DBUS
OG0002333	LOC108160773|XP_017150463.1|DMIR, LOC117193751|XP_033254372.1|DMIR	LOC108595684|XP_017836454.1|DBUS
OG0002334	LOC108163246|XP_017153900.1|DMIR	LOC108596792|XP_017838388.1|DBUS
OG0002335	LOC117192751|XP_033253388.1|DMIR, LOC108159448|XP_033248001.1|DMIR	LOC108595361|XP_017836074.1|DBUS
OG0002336	LOC108150918|XP_017134735.1|DMIR	LOC108600317|XP_017843304.1|DBUS
OG0002337	LOC117193348|XP_033253961.1|DMIR, LOC108159023|XP_017147424.2|DMIR	LOC108596348|XP_017837492.1|DBUS
OG0002338	LOC108163647|XP_017154545.1|DMIR	LOC108594452|XP_017835116.1|DBUS
OG0002339	LOC108163192|XP_033248550.1|DMIR	LOC108608445|XP_017855310.1|DBUS
OG0002340	LOC108162922|XP_017153393.1|DMIR	LOC108598668|XP_033150831.1|DBUS
OG0002341	LOC117188352|XP_033247966.1|DMIR, LOC108158870|XP_017147099.1|DMIR	LOC108595340|XP_017836050.1|DBUS
OG0002342	LOC108162223|XP_017152331.1|DMIR	LOC108608147|XP_017854881.2|DBUS
OG0002343	LOC108161898|XP_017151781.2|DMIR	LOC108607937|XP_017854543.2|DBUS
OG0002344	LOC117189168|XP_033250128.1|DMIR	LOC108599497|XP_017841849.1|DBUS
OG0002345	LOC108159541|XP_033253795.1|DMIR, LOC108159543|XP_017148408.2|DMIR, LOC117188447|XP_033248226.1|DMIR	LOC108596352|XP_017837499.1|DBUS
OG0002346	LOC108162115|XP_033250133.1|DMIR	LOC108594219|XP_017834817.2|DBUS
OG0002347	LOC117190660|XP_033251607.1|DMIR, LOC108160412|XP_017149896.2|DMIR, LOC117188077|XP_033247275.1|DMIR	LOC108597495|XP_017839568.1|DBUS
OG0002348	LOC108163708|XP_033249951.1|DMIR, LOC117189086|XP_033249947.1|DMIR, LOC117189088|XP_033249953.1|DMIR	LOC108607888|XP_017854481.1|DBUS
OG0002349	LOC108160684|XP_017150324.2|DMIR, LOC117193552|XP_033254189.1|DMIR	LOC108596354|XP_017837505.1|DBUS
OG0002350	LOC117187816|XP_033246566.1|DMIR, LOC108159540|XP_033248221.1|DMIR	LOC108596351|XP_017837497.1|DBUS
OG0002351	LOC108160857|XP_017150609.2|DMIR, LOC117188310|XP_033247841.1|DMIR	LOC108595185|XP_017835853.1|DBUS
OG0002352	LOC108159412|XP_017148145.2|DMIR, LOC108159094|XP_017147550.1|DMIR	LOC108597611|XP_017839737.1|DBUS
OG0002353	LOC108162080|XP_017152121.1|DMIR	LOC108594262|XP_033150353.1|DBUS
OG0002354	LOC108162345|XP_017152533.1|DMIR	LOC108608242|XP_017855018.2|DBUS
OG0002355	LOC108162388|XP_017152592.1|DMIR	LOC108594342|XP_033150584.1|DBUS
OG0002356	LOC108163097|XP_033248593.1|DMIR, LOC117188635|XP_033248590.1|DMIR	LOC108608288|XP_017855096.1|DBUS
OG0002357	LOC108156152|XP_017142965.1|DMIR	LOC108604314|XP_017849225.1|DBUS
OG0002358	LOC108162480|XP_017152719.1|DMIR	LOC108603176|XP_017847225.2|DBUS, LOC108598806|XP_017841041.2|DBUS
OG0002359	LOC117186026|XP_033241953.1|DMIR, LOC108159546|XP_033241952.1|DMIR	LOC108606824|XP_017852796.1|DBUS
OG0002360	LOC117189077|XP_033249939.1|DMIR, LOC108162607|XP_017152916.1|DMIR, LOC117189078|XP_033249940.1|DMIR, LOC117189079|XP_033249941.1|DMIR	LOC108607431|XP_017853736.2|DBUS
OG0002361	LOC108152136|XP_033243248.1|DMIR	LOC108600877|XP_017844180.1|DBUS
OG0002362	LOC108162232|XP_033249157.1|DMIR	LOC108607704|XP_017854187.2|DBUS
OG0002363	LOC108162164|XP_017152243.1|DMIR	LOC108607434|XP_017853754.1|DBUS
OG0002364	LOC108162161|XP_017152227.1|DMIR	LOC108607432|XP_017853737.1|DBUS
OG0002365	LOC108162804|XP_017153201.1|DMIR	LOC108601622|XP_017845013.1|DBUS
OG0002366	LOC108161413|XP_017151154.1|DMIR	LOC108607789|XP_017854317.1|DBUS
OG0002367	LOC108162320|XP_017152491.1|DMIR	LOC108607572|XP_017853952.1|DBUS
OG0002368	LOC108162065|XP_017152098.1|DMIR	LOC108594432|XP_017835095.1|DBUS
OG0002370	LOC108164160|XP_033248844.1|DMIR	LOC108600274|XP_033150066.1|DBUS
OG0002371	LOC108163747|XP_017154703.1|DMIR	LOC108596123|XP_017837503.2|DBUS
OG0002372	LOC108161753|XP_017151574.1|DMIR	LOC108607604|XP_017853997.2|DBUS
OG0002373	LOC108163300|XP_017154000.1|DMIR	LOC108596741|XP_017838300.1|DBUS
OG0002374	LOC108155332|XP_017141562.1|DMIR	LOC108602165|XP_017845687.1|DBUS
OG0002375	LOC108156096|XP_017142874.1|DMIR	LOC108604776|XP_017849862.2|DBUS
OG0002376	LOC108162021|XP_017152003.1|DMIR	LOC108608413|XP_017855261.1|DBUS
OG0002377	LOC108155267|XP_017141459.1|DMIR	LOC108603645|XP_017848098.1|DBUS
OG0002378	LOC108152573|XP_017137501.1|DMIR	LOC108600914|XP_017844235.1|DBUS
OG0002379	LOC108163335|XP_017154059.1|DMIR	LOC108598136|XP_017840246.1|DBUS
OG0002380	LOC108164919|XP_017156393.1|DMIR, LOC117189044|XP_033249830.1|DMIR, LOC117188941|XP_033249487.1|DMIR, LOC117189043|XP_033249828.1|DMIR, LOC117189039|XP_033249819.1|DMIR, LOC117187382|XP_033245808.1|DMIR	LOC108606412|XP_017851985.1|DBUS
OG0002381	LOC108159285|XP_017147934.1|DMIR, LOC108154019|XP_017139604.1|DMIR	LOC108595360|XP_017836073.1|DBUS
OG0002382	LOC108158886|XP_017147153.1|DMIR	LOC108607484|XP_033149935.1|DBUS, LOC108606275|XP_017851742.1|DBUS
OG0002383	LOC108153139|XP_017138425.1|DMIR	LOC108601084|XP_017844475.1|DBUS
OG0002384	LOC108162535|XP_017152808.1|DMIR	LOC108605052|XP_017850109.1|DBUS
OG0002385	LOC108164446|XP_017155649.1|DMIR	LOC108607331|XP_033150536.1|DBUS
OG0002386	LOC108155890|XP_017142520.1|DMIR	LOC108601538|XP_033149927.1|DBUS
OG0002387	LOC108156921|XP_017144160.1|DMIR	LOC108603651|XP_017848108.1|DBUS
OG0002388	LOC108154809|XP_017140697.1|DMIR	LOC108604343|XP_017849259.1|DBUS
OG0002389	LOC108156693|XP_017143825.1|DMIR	LOC108601760|XP_017845173.1|DBUS
OG0002390	LOC108163974|XP_017155020.2|DMIR	LOC108600370|XP_017843399.2|DBUS
OG0002391	LOC108160237|XP_017149583.1|DMIR	LOC108597024|XP_017838794.1|DBUS
OG0002392	LOC108153599|XP_017139171.1|DMIR	LOC108598459|XP_017840593.1|DBUS
OG0002393	LOC108151672|XP_017135900.1|DMIR, LOC108154850|XP_017140756.1|DMIR	LOC108599990|XP_017842738.2|DBUS
OG0002394	LOC108155051|XP_017141115.1|DMIR	LOC108602882|XP_017846672.1|DBUS
OG0002395	LOC108156572|XP_017143595.1|DMIR	LOC108604408|XP_017849364.1|DBUS
OG0002396	LOC117191075|XP_033251935.1|DMIR, LOC108158473|XP_017146265.1|DMIR	LOC108596697|XP_017838209.1|DBUS
OG0002397	LOC108160540|XP_017150093.1|DMIR, LOC117190765|XP_033251719.1|DMIR	LOC108595260|XP_017835960.1|DBUS
OG0002398	LOC108160292|XP_017149678.1|DMIR	LOC108607031|XP_017853110.1|DBUS
OG0002399	LOC108158083|XP_033248003.1|DMIR	LOC108597039|XP_017838823.1|DBUS
OG0002400	LOC108160609|XP_017150209.1|DMIR, LOC117195105|XP_033255649.1|DMIR, LOC117195081|XP_033255636.1|DMIR	LOC108595196|XP_017835869.1|DBUS
OG0002401	LOC108164418|XP_017155587.1|DMIR	LOC108607354|XP_017853536.1|DBUS
OG0002402	LOC108157130|XP_017144517.1|DMIR	LOC108604374|XP_017849313.1|DBUS
OG0002403	LOC108157129|XP_017144516.1|DMIR	LOC108601700|XP_017845103.1|DBUS
OG0002404	LOC108156277|XP_017143138.1|DMIR	LOC108603950|XP_017848632.1|DBUS
OG0002405	LOC108157640|XP_017145273.1|DMIR	LOC108603679|XP_017848171.1|DBUS, LOC117134778|XP_033149379.1|DBUS
OG0002406	LOC108151151|XP_017135065.1|DMIR	LOC108600211|XP_017843116.1|DBUS
OG0002407	LOC108154893|XP_017140826.1|DMIR	LOC108601341|XP_017844729.1|DBUS
OG0002408	LOC108156501|XP_017143486.1|DMIR	LOC108603680|XP_017848172.1|DBUS
OG0002409	LOC108151610|XP_017135791.1|DMIR	LOC108598694|XP_033149496.1|DBUS
OG0002410	LOC108156610|XP_017143645.1|DMIR	LOC108604019|XP_017848754.1|DBUS
OG0002411	LOC108155214|XP_017141386.1|DMIR	LOC108601732|XP_017845142.1|DBUS
OG0002412	LOC108155220|XP_017141393.1|DMIR	LOC117134712|XP_033149137.1|DBUS
OG0002414	LOC108151204|XP_017135167.1|DMIR	LOC108605165|XP_017850238.1|DBUS
OG0002415	LOC108156887|XP_033245110.1|DMIR	LOC108603682|XP_017848178.2|DBUS
OG0002416	LOC108164403|XP_017155543.1|DMIR	LOC117134790|XP_033149538.1|DBUS, LOC108607417|XP_017853698.1|DBUS
