Orthogroup	DMIR.longest_only	DSEC.longest_only
OG0002340	LOC108162922|XP_017153393.1|DMIR	LOC6617683|XP_002041995.2|DSEC
OG0002341	LOC117188352|XP_033247966.1|DMIR, LOC108158870|XP_017147099.1|DMIR	LOC6620880|XP_032571727.1|DSEC
OG0002342	LOC108162223|XP_017152331.1|DMIR	LOC6613446|XP_032569878.1|DSEC
OG0002343	LOC108161898|XP_017151781.2|DMIR	LOC6613428|XP_032581231.1|DSEC
OG0002344	LOC117189168|XP_033250128.1|DMIR	LOC6620522|XP_032582777.1|DSEC
OG0002345	LOC108159541|XP_033253795.1|DMIR, LOC108159543|XP_017148408.2|DMIR, LOC117188447|XP_033248226.1|DMIR	LOC6608081|XP_002032829.1|DSEC
OG0002346	LOC108162115|XP_033250133.1|DMIR	LOC6611476|XP_032579432.1|DSEC
OG0002347	LOC117190660|XP_033251607.1|DMIR, LOC108160412|XP_017149896.2|DMIR, LOC117188077|XP_033247275.1|DMIR	LOC6608772|XP_002033493.1|DSEC
OG0002348	LOC108163708|XP_033249951.1|DMIR, LOC117189086|XP_033249947.1|DMIR, LOC117189088|XP_033249953.1|DMIR	LOC6611657|XP_032569801.1|DSEC
OG0002349	LOC108160684|XP_017150324.2|DMIR, LOC117193552|XP_033254189.1|DMIR	LOC116800484|XP_032571627.1|DSEC
OG0002350	LOC117187816|XP_033246566.1|DMIR, LOC108159540|XP_033248221.1|DMIR	LOC6608080|XP_032571621.1|DSEC
OG0002351	LOC108160857|XP_017150609.2|DMIR, LOC117188310|XP_033247841.1|DMIR	LOC6608832|XP_002033546.1|DSEC
OG0002352	LOC108159412|XP_017148145.2|DMIR, LOC108159094|XP_017147550.1|DMIR	LOC6608915|XP_032571363.1|DSEC
OG0002353	LOC108162080|XP_017152121.1|DMIR	LOC6620700|XP_032570889.1|DSEC
OG0002354	LOC108162345|XP_017152533.1|DMIR	LOC6611761|XP_002036284.1|DSEC
OG0002355	LOC108162388|XP_017152592.1|DMIR	LOC6620680|XP_032576491.1|DSEC
OG0002356	LOC108163097|XP_033248593.1|DMIR, LOC117188635|XP_033248590.1|DMIR	LOC6614384|XP_002038822.2|DSEC
OG0002357	LOC108156152|XP_017142965.1|DMIR	LOC6621048|XP_032576158.1|DSEC, LOC6621586|XP_032576152.1|DSEC
OG0002358	LOC108162480|XP_017152719.1|DMIR	LOC6611936|XP_002036453.1|DSEC
OG0002359	LOC117186026|XP_033241953.1|DMIR, LOC108159546|XP_033241952.1|DMIR	LOC6612569|XP_002037074.2|DSEC
OG0002360	LOC117189077|XP_033249939.1|DMIR, LOC108162607|XP_017152916.1|DMIR, LOC117189078|XP_033249940.1|DMIR, LOC117189079|XP_033249941.1|DMIR	LOC6618188|XP_002042463.1|DSEC
OG0002361	LOC108152136|XP_033243248.1|DMIR	LOC6619423|XP_002043638.1|DSEC
OG0002362	LOC108162232|XP_033249157.1|DMIR	LOC6611549|XP_032573720.1|DSEC
OG0002363	LOC108162164|XP_017152243.1|DMIR	LOC6611507|XP_002036048.1|DSEC
OG0002364	LOC108162161|XP_017152227.1|DMIR	LOC6611509|XP_032570699.1|DSEC
OG0002365	LOC108162804|XP_017153201.1|DMIR	LOC6611511|XP_002036052.2|DSEC
OG0002366	LOC108161413|XP_017151154.1|DMIR	LOC6613396|XP_032573932.1|DSEC
OG0002367	LOC108162320|XP_017152491.1|DMIR	LOC6620616|XP_002044819.1|DSEC
OG0002368	LOC108162065|XP_017152098.1|DMIR	LOC6613572|XP_002038040.1|DSEC
OG0002369	LOC108159272|XP_017147924.1|DMIR	LOC6615061|XP_002039478.1|DSEC
OG0002370	LOC108164160|XP_033248844.1|DMIR	LOC6611227|XP_002035783.2|DSEC
OG0002371	LOC108163747|XP_017154703.1|DMIR	LOC6611225|XP_002035781.1|DSEC
OG0002372	LOC108161753|XP_017151574.1|DMIR	LOC6613320|XP_002037796.2|DSEC
OG0002373	LOC108163300|XP_017154000.1|DMIR	LOC6614411|XP_002038844.1|DSEC
OG0002374	LOC108155332|XP_017141562.1|DMIR	LOC6607842|XP_002032599.2|DSEC
OG0002375	LOC108156096|XP_017142874.1|DMIR	LOC6614308|XP_002038748.2|DSEC
OG0002376	LOC108162021|XP_017152003.1|DMIR	LOC6611465|XP_032578353.1|DSEC
OG0002377	LOC108155267|XP_017141459.1|DMIR	LOC6613949|XP_002038413.1|DSEC
OG0002378	LOC108152573|XP_017137501.1|DMIR	LOC6605522|XP_002030355.1|DSEC
OG0002379	LOC108163335|XP_017154059.1|DMIR	LOC6613699|XP_002038169.1|DSEC
OG0002380	LOC108164919|XP_017156393.1|DMIR, LOC117189044|XP_033249830.1|DMIR, LOC117188941|XP_033249487.1|DMIR, LOC117189043|XP_033249828.1|DMIR, LOC117189039|XP_033249819.1|DMIR, LOC117187382|XP_033245808.1|DMIR	LOC6612298|XP_032581622.1|DSEC
OG0002381	LOC108154019|XP_017139604.1|DMIR	LOC6609108|XP_002033811.1|DSEC
OG0002382	LOC108158886|XP_017147153.1|DMIR	LOC6619829|XP_032580861.1|DSEC
OG0002383	LOC108153139|XP_017138425.1|DMIR	LOC6610391|XP_032574445.1|DSEC
OG0002384	LOC108162535|XP_017152808.1|DMIR	LOC6616088|XP_032582358.1|DSEC
OG0002385	LOC108164446|XP_017155649.1|DMIR	LOC6619458|XP_032579674.1|DSEC
OG0002386	LOC108155890|XP_017142520.1|DMIR	LOC6619025|XP_002043270.1|DSEC
OG0002387	LOC108156921|XP_017144160.1|DMIR	LOC6607546|XP_032576220.1|DSEC
OG0002388	LOC108154809|XP_017140697.1|DMIR	LOC6606296|XP_032576272.1|DSEC
OG0002389	LOC108156693|XP_017143825.1|DMIR	LOC6607569|XP_002032338.1|DSEC
OG0002390	LOC108163974|XP_017155020.2|DMIR	LOC6612048|XP_002036565.1|DSEC
OG0002391	LOC108160237|XP_017149583.1|DMIR	LOC6609584|XP_032570892.1|DSEC
OG0002392	LOC108153599|XP_017139171.1|DMIR	LOC6610840|XP_002035406.2|DSEC
OG0002393	LOC108151672|XP_017135900.1|DMIR, LOC108154850|XP_017140756.1|DMIR	LOC6605974|XP_002030786.1|DSEC
OG0002394	LOC108155051|XP_017141115.1|DMIR	LOC6616939|XP_032577301.1|DSEC
OG0002395	LOC108156572|XP_017143595.1|DMIR	LOC6606889|XP_032577672.1|DSEC
OG0002396	LOC117191075|XP_033251935.1|DMIR, LOC108158473|XP_017146265.1|DMIR	LOC6609270|XP_032570141.1|DSEC
OG0002397	LOC108160540|XP_017150093.1|DMIR, LOC117190765|XP_033251719.1|DMIR	LOC6619120|XP_002043360.1|DSEC
OG0002398	LOC108160292|XP_017149678.1|DMIR	LOC6619770|XP_032582020.1|DSEC
OG0002399	LOC108158083|XP_033248003.1|DMIR	LOC6619153|XP_002043393.1|DSEC
OG0002400	LOC108160609|XP_017150209.1|DMIR, LOC117195105|XP_033255649.1|DMIR, LOC117195081|XP_033255636.1|DMIR	LOC6609610|XP_002034287.2|DSEC
OG0002401	LOC108164418|XP_017155587.1|DMIR	LOC6620284|XP_002044492.1|DSEC
OG0002402	LOC108157130|XP_017144517.1|DMIR	LOC6606156|XP_002030964.2|DSEC
OG0002403	LOC108157129|XP_017144516.1|DMIR	LOC6606155|XP_032577022.1|DSEC
OG0002404	LOC108156277|XP_017143138.1|DMIR	LOC6613778|XP_002038248.1|DSEC
OG0002405	LOC108157640|XP_017145273.1|DMIR	LOC6613942|XP_002038406.2|DSEC
OG0002406	LOC108151151|XP_017135065.1|DMIR	LOC6605961|XP_002030773.1|DSEC
OG0002407	LOC108154893|XP_017140826.1|DMIR	LOC6619510|XP_032576641.1|DSEC
OG0002408	LOC108156501|XP_017143486.1|DMIR	LOC6613955|XP_032578381.1|DSEC
OG0002409	LOC108151610|XP_017135791.1|DMIR	LOC6605663|XP_032575127.1|DSEC
OG0002410	LOC108156610|XP_017143645.1|DMIR	LOC6619037|XP_032577333.1|DSEC
OG0002411	LOC108155214|XP_017141386.1|DMIR	LOC6607171|XP_002031957.1|DSEC
OG0002412	LOC108155220|XP_017141393.1|DMIR	LOC116801292|XP_032575838.1|DSEC
OG0002413	LOC108164712|XP_017156078.1|DMIR	LOC6612220|XP_032582055.1|DSEC
OG0002414	LOC108151204|XP_017135167.1|DMIR	LOC6610296|XP_002034891.1|DSEC
OG0002415	LOC108156887|XP_033245110.1|DMIR	LOC6606704|XP_032577217.1|DSEC
OG0002416	LOC108164403|XP_017155543.1|DMIR	LOC6619453|XP_032579952.1|DSEC
OG0002417	LOC108161849|XP_017151706.1|DMIR	LOC6617207|XP_002041534.1|DSEC
OG0002418	LOC108154970|XP_017140974.1|DMIR	LOC6620474|XP_002044683.1|DSEC
OG0002419	LOC108153028|XP_017138273.1|DMIR	LOC6612510|XP_032582126.1|DSEC
OG0002420	LOC108151180|XP_017135100.1|DMIR	LOC6610624|XP_032575504.1|DSEC
OG0002421	LOC108153901|XP_017139488.1|DMIR	LOC6607743|XP_002032506.1|DSEC
OG0002422	LOC108154653|XP_017140479.1|DMIR	LOC6614327|XP_002038767.1|DSEC
OG0002423	LOC108152734|XP_017137766.1|DMIR	LOC6605235|XP_002030073.2|DSEC
OG0002424	LOC108164483|XP_017155730.1|DMIR	LOC6620278|XP_002044487.2|DSEC
OG0002425	LOC108155454|XP_033249513.1|DMIR, LOC117188944|XP_033249511.1|DMIR	LOC6619938|XP_002044150.1|DSEC
OG0002426	LOC108151380|XP_017135433.1|DMIR	LOC6610245|XP_002034840.2|DSEC
OG0002427	LOC108164495|XP_033250259.1|DMIR	LOC6620285|XP_002044493.1|DSEC
OG0002428	LOC108159116|XP_017147590.1|DMIR	LOC6615032|XP_002039449.2|DSEC
OG0002429	LOC108153253|XP_017138602.1|DMIR	LOC6610512|XP_002035092.2|DSEC
OG0002430	LOC108160289|XP_017149669.1|DMIR, LOC117190669|XP_033251623.1|DMIR	LOC6607982|XP_002032730.1|DSEC
OG0002431	LOC117194027|XP_033254545.1|DMIR, LOC108160448|XP_017149948.1|DMIR	LOC6609942|XP_032572390.1|DSEC
OG0002432	LOC108164735|XP_017156116.1|DMIR	LOC6612482|XP_002036990.2|DSEC
OG0002433	LOC108157366|XP_017144880.1|DMIR	LOC6620519|XP_032577977.1|DSEC
OG0002434	LOC108154157|XP_017139807.1|DMIR	LOC6607075|XP_002031863.1|DSEC
OG0002435	LOC108157033|XP_033248453.1|DMIR	LOC6617556|XP_002041869.2|DSEC
OG0002436	LOC117192442|XP_033253013.1|DMIR, LOC108158526|XP_017146397.1|DMIR	LOC6609077|XP_002033780.1|DSEC
OG0002437	LOC117193975|XP_033254514.1|DMIR, LOC108160349|XP_017149800.1|DMIR	LOC6609040|XP_002033743.1|DSEC
OG0002438	LOC108157568|XP_017145180.1|DMIR	LOC6616046|XP_032581935.1|DSEC
OG0002439	LOC108162060|XP_017152089.1|DMIR	LOC6613571|XP_032572291.1|DSEC
OG0002440	LOC108151256|XP_017135261.1|DMIR	LOC6606141|XP_002030949.2|DSEC
OG0002441	LOC108159287|XP_017147938.2|DMIR	LOC6608387|XP_002033123.1|DSEC
OG0002442	LOC108158388|XP_017146132.1|DMIR, LOC117189520|XP_033250558.1|DMIR	LOC6609630|XP_002034307.1|DSEC
OG0002443	LOC108159677|XP_017148656.1|DMIR	LOC6608570|XP_032572699.1|DSEC
OG0002444	LOC117192862|XP_033253507.1|DMIR, LOC108160056|XP_017149290.1|DMIR	LOC6615489|XP_032570846.1|DSEC
OG0002445	LOC117193972|XP_033254512.1|DMIR, LOC108160619|XP_017150224.1|DMIR	LOC6609058|XP_002033761.1|DSEC
OG0002446	LOC108159949|XP_017149096.1|DMIR	LOC6609198|XP_002033889.1|DSEC
OG0002447	LOC108151617|XP_017135804.1|DMIR	LOC6605499|XP_032574557.1|DSEC
OG0002448	LOC108159939|XP_017149082.1|DMIR, LOC117190436|XP_033251407.1|DMIR, LOC117190437|XP_033251408.1|DMIR	LOC6615421|XP_002039803.1|DSEC
OG0002449	LOC117187948|XP_033246840.1|DMIR, LOC108160507|XP_017150036.2|DMIR	LOC6609509|XP_002034193.1|DSEC
OG0002450	LOC108156187|XP_017143006.1|DMIR	LOC6606933|XP_032578029.1|DSEC
OG0002451	LOC117194196|XP_033254742.1|DMIR, LOC108158953|XP_017147269.1|DMIR	LOC6608247|XP_032570484.1|DSEC
OG0002452	LOC108160128|XP_017149412.2|DMIR, LOC117187983|XP_033246939.1|DMIR	LOC6615518|XP_002039897.1|DSEC
OG0002453	LOC108160249|XP_017149600.1|DMIR, LOC117193256|XP_033253888.1|DMIR	LOC6615517|XP_002039896.1|DSEC
OG0002454	LOC108151795|XP_017136133.1|DMIR	LOC6610237|XP_002034832.1|DSEC
OG0002455	LOC108151792|XP_017136129.1|DMIR	LOC6610238|XP_002034833.1|DSEC
OG0002456	LOC108157961|XP_033246548.1|DMIR	LOC6615637|XP_032571850.1|DSEC
OG0002457	LOC117188341|XP_033247944.1|DMIR, LOC108158098|XP_033247914.1|DMIR	LOC6608025|XP_032572841.1|DSEC
OG0002458	LOC108162125|XP_017152190.1|DMIR	LOC6613596|XP_002038065.1|DSEC
OG0002459	LOC108158944|XP_017147253.1|DMIR, LOC117190203|XP_033251147.1|DMIR	LOC6609014|XP_002033719.1|DSEC
OG0002460	LOC117194208|XP_033254758.1|DMIR, LOC108161000|XP_017150797.1|DMIR	LOC6613048|XP_002037531.1|DSEC
OG0002461	LOC117191416|XP_033252180.1|DMIR, LOC117191918|XP_033252558.1|DMIR, LOC108158453|XP_017146227.1|DMIR	LOC6609545|XP_002034228.1|DSEC
OG0002462	LOC108158777|XP_017146909.1|DMIR, LOC117185790|XP_033253635.1|DMIR	LOC6609898|XP_032570713.1|DSEC
OG0002463	LOC108158747|XP_017146846.1|DMIR, LOC117189831|XP_033250785.1|DMIR	LOC6613000|XP_032572495.1|DSEC
OG0002464	LOC108158393|XP_017146140.2|DMIR, LOC117187731|XP_033246407.1|DMIR	LOC6609628|XP_002034305.1|DSEC
OG0002465	LOC108160463|XP_017149966.1|DMIR	LOC6619150|XP_002043390.1|DSEC
OG0002466	LOC108164465|XP_017155689.1|DMIR	LOC6619465|XP_032579749.1|DSEC
OG0002467	LOC108153777|XP_017139409.1|DMIR	LOC6610881|XP_002035444.2|DSEC
OG0002468	LOC108153180|XP_017138475.1|DMIR	LOC6605542|XP_002030370.1|DSEC
OG0002469	LOC108156387|XP_017143293.1|DMIR	LOC6613789|XP_032578079.1|DSEC
OG0002470	LOC108159052|XP_017147473.1|DMIR	LOC6608255|XP_002032999.1|DSEC
OG0002471	LOC117189863|XP_033250827.1|DMIR, LOC108159487|XP_017148307.1|DMIR	LOC6608351|XP_032572636.1|DSEC
OG0002472	LOC117190206|XP_033251153.1|DMIR, LOC108159317|XP_017147987.1|DMIR	LOC6608797|XP_002033516.1|DSEC
OG0002473	LOC117194141|XP_033254688.1|DMIR, LOC117194139|XP_033254687.1|DMIR, LOC108159955|XP_017149110.1|DMIR	LOC6608713|XP_002033437.1|DSEC
OG0002474	LOC108150872|XP_033242329.1|DMIR	LOC6605800|XP_032573308.1|DSEC
OG0002475	LOC108155897|XP_017142527.1|DMIR	LOC6612836|XP_002037337.1|DSEC
OG0002476	LOC108159814|XP_017148873.1|DMIR, LOC117190750|XP_033251703.1|DMIR	LOC6615544|XP_002039923.1|DSEC
OG0002477	LOC117188409|XP_033248138.1|DMIR, LOC108160879|XP_033248150.1|DMIR	LOC6621650|XP_032572210.1|DSEC
OG0002478	LOC117192518|XP_033253102.1|DMIR, LOC108159868|XP_017148958.1|DMIR	LOC6620803|XP_032571514.1|DSEC
OG0002479	LOC108159794|XP_017148845.2|DMIR, LOC117191585|XP_033252300.1|DMIR, LOC117188203|XP_033247580.1|DMIR	LOC6609094|XP_002033797.1|DSEC
OG0002480	LOC117188156|XP_033247463.1|DMIR	LOC6620153|XP_032578044.1|DSEC
OG0002481	LOC108154556|XP_017140349.1|DMIR	LOC6616036|XP_002040402.1|DSEC
OG0002482	LOC117192235|XP_033252790.1|DMIR, LOC117192412|XP_033252972.1|DMIR, LOC108158237|XP_017145958.1|DMIR, LOC117194002|XP_033254529.1|DMIR	LOC6609038|XP_002033741.1|DSEC
OG0002483	LOC117191635|XP_033252338.1|DMIR, LOC108160557|XP_017150120.1|DMIR, LOC117190625|XP_033251560.1|DMIR	LOC6615792|XP_002040162.1|DSEC
OG0002484	LOC117188297|XP_033247815.1|DMIR, LOC117188296|XP_033247813.1|DMIR, LOC108159021|XP_017147420.2|DMIR	LOC6609616|XP_002034293.1|DSEC
OG0002485	LOC108159348|XP_033246413.1|DMIR, LOC117192447|XP_033253025.1|DMIR, LOC117193960|XP_033254505.1|DMIR	LOC6608228|XP_002032972.1|DSEC
OG0002486	LOC117186605|XP_033243500.1|DMIR, LOC108152530|XP_017137424.1|DMIR	LOC6619444|XP_002043659.1|DSEC
OG0002487	LOC108163044|XP_017153588.2|DMIR, LOC117189138|XP_033250059.1|DMIR, LOC117189137|XP_033250056.1|DMIR	LOC6620140|XP_032569716.1|DSEC
OG0002488	LOC117193519|XP_033254156.1|DMIR, LOC117192534|XP_033253123.1|DMIR, LOC117192533|XP_033253122.1|DMIR, LOC108160483|XP_017149994.1|DMIR	LOC6615475|XP_002039855.1|DSEC
OG0002489	LOC108164308|XP_017155445.2|DMIR, LOC108151961|XP_017136389.1|DMIR	LOC6618397|XP_032573265.1|DSEC
OG0002490	LOC108160102|XP_017149381.2|DMIR, LOC117188043|XP_033247135.1|DMIR	LOC6621698|XP_032573097.1|DSEC
OG0002491	LOC108152370|XP_017137141.1|DMIR	LOC6616482|XP_002040843.1|DSEC
OG0002492	LOC117185751|XP_033251908.1|DMIR, LOC108158549|XP_017146451.1|DMIR	LOC6609737|XP_032572777.1|DSEC
OG0002493	LOC108159726|XP_017148746.1|DMIR	LOC6608239|XP_002032983.1|DSEC
OG0002494	LOC108157560|XP_017145163.1|DMIR	LOC6607082|XP_032579513.1|DSEC
OG0002495	LOC117185746|XP_033248402.1|DMIR, LOC108158199|XP_017145907.2|DMIR	LOC6609250|XP_002033940.1|DSEC
OG0002496	LOC108154291|XP_017140030.1|DMIR	LOC6617007|XP_002041335.1|DSEC
OG0002497	LOC108151278|XP_017135295.1|DMIR	LOC6605907|XP_002030720.2|DSEC
OG0002498	LOC108153533|XP_017139084.2|DMIR, LOC108164770|XP_017156171.1|DMIR, LOC108165177|XP_017156737.1|DMIR	LOC6616438|XP_032575296.1|DSEC
OG0002499	LOC108152278|XP_017136985.2|DMIR, LOC117186635|XP_033243538.1|DMIR	LOC6610212|XP_032575094.1|DSEC
OG0002500	LOC108155096|XP_017141210.1|DMIR	LOC116802159|XP_032581424.1|DSEC, LOC6621235|XP_002045414.1|DSEC
OG0002501	LOC108163078|XP_017153647.1|DMIR	LOC6613394|XP_002037868.1|DSEC
OG0002502	LOC117193498|XP_033254139.1|DMIR, LOC108160768|XP_017150458.1|DMIR	LOC6608672|XP_032570834.1|DSEC
OG0002504	LOC108165294|XP_017156817.2|DMIR	LOC6605513|XP_032575176.1|DSEC
OG0002505	LOC108165088|XP_017156629.1|DMIR, LOC108154713|XP_017140963.1|DMIR, LOC108160722|XP_017150388.1|DMIR	LOC6615338|XP_002039736.1|DSEC, LOC6615339|XP_002039737.1|DSEC
OG0002507	LOC108164031|XP_017155096.1|DMIR, LOC108154389|XP_017140141.2|DMIR, LOC108163306|XP_017154010.1|DMIR, LOC108161145|XP_033248835.1|DMIR, LOC108164326|XP_017155468.1|DMIR, LOC108164120|XP_033248839.1|DMIR, LOC117188705|XP_033248837.1|DMIR	LOC6605352|XP_032576095.1|DSEC
OG0002508	LOC108159941|XP_033249375.1|DMIR	LOC6614888|XP_032582162.1|DSEC
OG0002509	LOC108158655|XP_017146639.1|DMIR	LOC6608035|XP_002032783.1|DSEC
OG0002510	LOC108164168|XP_017155271.1|DMIR	LOC6620348|XP_002044556.1|DSEC
OG0002511	LOC108155134|XP_017141273.1|DMIR	LOC6606505|XP_032576461.1|DSEC
OG0002512	LOC108164445|XP_033250141.1|DMIR	LOC6619457|XP_002043672.2|DSEC
OG0002513	LOC108155367|XP_017141620.1|DMIR	LOC6607046|XP_002031834.1|DSEC
OG0002514	LOC108152863|XP_017137980.1|DMIR	LOC6610287|XP_002034882.1|DSEC
OG0002516	LOC108157192|XP_017144610.1|DMIR	LOC6616959|XP_032579164.1|DSEC
OG0002517	LOC108155072|XP_017141152.1|DMIR	LOC6618445|XP_032582256.1|DSEC
OG0002518	LOC108153956|XP_017139543.2|DMIR, LOC117186907|XP_033244122.1|DMIR	LOC6616617|XP_032577014.1|DSEC
OG0002519	LOC108159325|XP_017148008.1|DMIR	LOC6615299|XP_002039703.1|DSEC
OG0002520	LOC108154920|XP_017140871.1|DMIR	LOC6612341|XP_002036851.2|DSEC
OG0002521	LOC108164741|XP_017156123.1|DMIR	LOC6614864|XP_032581378.1|DSEC
OG0002522	LOC108157032|XP_017144334.2|DMIR	LOC6613767|XP_002038236.1|DSEC
OG0002523	LOC108156743|XP_017143893.1|DMIR	LOC6612964|XP_032577166.1|DSEC
OG0002524	LOC108161638|XP_017151433.1|DMIR	LOC6612408|XP_032582007.1|DSEC
OG0002525	LOC108153084|XP_017138354.1|DMIR	LOC6610862|XP_002035428.1|DSEC
OG0002526	LOC108156295|XP_017143168.1|DMIR	LOC6606278|XP_002031083.1|DSEC
OG0002527	LOC108157545|XP_017145138.1|DMIR	LOC6619229|XP_032577423.1|DSEC
OG0002528	LOC108159372|XP_017148092.1|DMIR	LOC6612208|XP_032582381.1|DSEC
OG0002529	LOC108156433|XP_033244206.1|DMIR	LOC6616814|XP_002041151.1|DSEC
OG0002530	LOC108163063|XP_017153625.1|DMIR	LOC6614721|XP_002039145.1|DSEC
OG0002531	LOC108162062|XP_017152095.1|DMIR	LOC6613575|XP_002038043.1|DSEC
OG0002532	LOC108157276|XP_017144763.2|DMIR	LOC6620435|XP_032574781.1|DSEC
OG0002533	LOC108158350|XP_017146082.1|DMIR	LOC6620338|XP_032581599.1|DSEC
OG0002534	LOC108160566|XP_017150138.1|DMIR	LOC6608689|XP_002033416.1|DSEC
OG0002535	LOC108150924|XP_017134743.1|DMIR	LOC6618378|XP_002042648.1|DSEC
OG0002536	LOC108156069|XP_017142842.1|DMIR	LOC6612716|XP_002037219.1|DSEC
OG0002537	LOC108160425|XP_017149916.1|DMIR, LOC117190835|XP_033251759.1|DMIR	LOC6615833|XP_002040203.2|DSEC
OG0002539	LOC108159158|XP_033253630.1|DMIR, LOC117187960|XP_033246863.1|DMIR	LOC6618880|XP_002043128.1|DSEC
OG0002541	LOC108162444|XP_017152676.1|DMIR	LOC6618082|XP_002042380.1|DSEC
OG0002542	LOC108152631|XP_017137603.1|DMIR	LOC6615015|XP_002039432.1|DSEC
OG0002543	LOC108159451|XP_017148235.1|DMIR	LOC6618636|XP_032582409.1|DSEC
OG0002544	LOC108156607|XP_017143640.1|DMIR	LOC6607402|XP_002032175.1|DSEC
OG0002545	LOC108151465|XP_017135576.1|DMIR	LOC6615999|XP_002040366.1|DSEC
OG0002547	LOC117187266|XP_033245490.1|DMIR, LOC108164457|XP_017155669.2|DMIR	LOC6612302|XP_002036812.1|DSEC
OG0002548	LOC108161868|XP_017151752.1|DMIR	LOC6620307|XP_032581448.1|DSEC
OG0002549	LOC117186084|XP_033242075.1|DMIR, LOC117195342|XP_033255823.1|DMIR, LOC108151171|XP_017135091.2|DMIR, LOC117185881|XP_033242878.1|DMIR	LOC6618019|XP_032581260.1|DSEC
OG0002550	LOC108164307|XP_033245565.1|DMIR	LOC6618466|XP_032579990.1|DSEC
OG0002551	LOC108155345|XP_017141592.1|DMIR	LOC116801681|XP_032578626.1|DSEC
OG0002552	LOC108162243|XP_017152368.1|DMIR	LOC6618222|XP_002042497.1|DSEC
OG0002553	LOC108157696|XP_017145358.1|DMIR	LOC6620339|XP_032581592.1|DSEC
OG0002554	LOC108152492|XP_017137357.1|DMIR	LOC6612285|XP_002036795.1|DSEC
OG0002555	LOC108152019|XP_017136485.1|DMIR	LOC6612367|XP_032580872.1|DSEC
OG0002556	LOC108162064|XP_017152097.1|DMIR	LOC6613574|XP_002038042.1|DSEC
OG0002557	LOC108158502|XP_017146309.1|DMIR, LOC108163540|XP_017154386.1|DMIR	LOC6618672|XP_002042931.1|DSEC
OG0002558	LOC108154672|XP_017140502.1|DMIR	LOC6607619|XP_002032387.1|DSEC
OG0002559	LOC108154151|XP_017139793.1|DMIR	LOC6620232|XP_032575397.1|DSEC
OG0002560	LOC108157662|XP_017145310.1|DMIR	LOC6619196|XP_032577894.1|DSEC
OG0002561	LOC108156239|XP_033244389.1|DMIR	LOC6619103|XP_002043343.2|DSEC
OG0002562	LOC108165026|XP_017156551.1|DMIR	LOC6619872|XP_032582547.1|DSEC
OG0002563	LOC117188980|XP_033249667.1|DMIR, LOC117191084|XP_033251941.1|DMIR, LOC108164561|XP_033249572.1|DMIR	LOC6618037|XP_002042345.1|DSEC
OG0002564	LOC108154059|XP_017139639.1|DMIR	LOC6612866|XP_002037358.1|DSEC
OG0002565	LOC108155348|XP_017141596.1|DMIR	LOC6607150|XP_002031936.1|DSEC
OG0002566	LOC108157141|XP_017144533.2|DMIR	LOC6616622|XP_002040974.1|DSEC
OG0002567	LOC108154940|XP_033248764.1|DMIR, LOC117188687|XP_033248770.1|DMIR	LOC6612340|XP_002036850.1|DSEC
OG0002568	LOC108157673|XP_017145326.1|DMIR	LOC6607205|XP_032578783.1|DSEC
OG0002569	LOC108152723|XP_017137749.1|DMIR	LOC6616285|XP_002040649.1|DSEC
OG0002570	LOC108154985|XP_017141013.1|DMIR	LOC6613740|XP_032578950.1|DSEC
OG0002571	LOC108155877|XP_017142489.1|DMIR	LOC6613742|XP_032578958.1|DSEC
OG0002572	LOC108158050|XP_017145685.1|DMIR, LOC117193931|XP_033254487.1|DMIR, LOC108158049|XP_017145684.1|DMIR	LOC6610006|XP_032572301.1|DSEC
OG0002573	LOC108155579|XP_017141970.1|DMIR	LOC6613754|XP_002038223.1|DSEC
OG0002574	LOC108157144|XP_017144537.1|DMIR	LOC6613769|XP_032578026.1|DSEC
OG0002575	LOC108154266|XP_017139991.1|DMIR	LOC6606755|XP_032576955.1|DSEC
OG0002576	LOC108156184|XP_017143015.1|DMIR	LOC116800180|XP_032580891.1|DSEC, LOC6620589|XP_032581084.1|DSEC
OG0002577	LOC108150950|XP_017134773.1|DMIR	LOC6606079|XP_002030888.1|DSEC
OG0002578	LOC108162410|XP_017152626.1|DMIR	LOC6613346|XP_002037821.1|DSEC
OG0002579	LOC108164063|XP_033249241.1|DMIR	LOC116800303|XP_032570220.1|DSEC
OG0002580	LOC117193679|XP_033254305.1|DMIR, LOC108160616|XP_017150221.1|DMIR, LOC117193031|XP_033253658.1|DMIR	LOC6608891|XP_002033605.1|DSEC
OG0002581	LOC108156395|XP_033244687.1|DMIR	LOC6607641|XP_032579089.1|DSEC
OG0002582	LOC108154158|XP_017139808.1|DMIR	LOC6607055|XP_002031843.2|DSEC
OG0002583	LOC108155744|XP_017142253.2|DMIR	LOC6606966|XP_032576401.1|DSEC
OG0002584	LOC108151963|XP_017136394.1|DMIR, LOC117194931|XP_033255285.1|DMIR, LOC117194902|XP_033255259.1|DMIR	LOC6618401|XP_002042671.1|DSEC
OG0002585	LOC117194932|XP_033255286.1|DMIR, LOC117194903|XP_033255260.1|DMIR, LOC108151965|XP_017136399.1|DMIR	LOC6618400|XP_002042670.1|DSEC
OG0002586	LOC108156402|XP_017143329.1|DMIR	LOC6620705|XP_002044905.2|DSEC
OG0002587	LOC108156947|XP_017144200.1|DMIR	LOC6607304|XP_032576324.1|DSEC
