Orthogroup	DMIR.longest_only	DSUB.longest_only
OG0001053	LOC117190646|XP_033251582.1|DMIR, LOC108164587|XP_033251578.1|DMIR, LOC117187196|XP_033245228.1|DMIR, LOC117187199|XP_033245232.1|DMIR, LOC117187200|XP_033245235.1|DMIR, LOC117187195|XP_033245224.1|DMIR	LOC117891625|XP_034653058.1|DSUB
OG0001054	LOC108156657|XP_017143759.1|DMIR	LOC117897522|XP_034662329.1|DSUB
OG0001055	LOC108155222|XP_017141395.1|DMIR	LOC117896584|XP_034660895.1|DSUB
OG0001056	LOC117186381|XP_033242994.1|DMIR	LOC117893363|XP_034655850.1|DSUB
OG0001057	LOC108163578|XP_017154437.1|DMIR	LOC117900137|XP_034666255.1|DSUB, LOC117900136|XP_034666253.1|DSUB
OG0001058	LOC108153231|XP_017138555.1|DMIR	LOC117903193|XP_034670971.1|DSUB
OG0001059	LOC108150981|XP_017134810.1|DMIR	LOC117894396|XP_034657289.1|DSUB
OG0001060	LOC117189014|XP_033249756.1|DMIR, LOC117186009|XP_033241933.1|DMIR, LOC117189046|XP_033249832.1|DMIR, LOC117187150|XP_033245100.1|DMIR, LOC117187148|XP_033245095.1|DMIR, LOC108164965|XP_017156467.1|DMIR, LOC117189016|XP_033249771.1|DMIR, LOC117186012|XP_033241935.1|DMIR, LOC117186018|XP_033241941.1|DMIR, LOC117187151|XP_033245107.1|DMIR	LOC117892851|XP_034655083.1|DSUB, LOC117893038|XP_034655302.1|DSUB, LOC117896757|XP_034661123.1|DSUB
OG0001060	LOC108155144|XP_017141287.1|DMIR	LOC117896283|XP_034660378.1|DSUB
OG0001061	LOC108154011|XP_017139593.1|DMIR	LOC117899174|XP_034664925.1|DSUB
OG0001061	LOC108154012|XP_017139595.1|DMIR	LOC117899173|XP_034664923.1|DSUB
OG0001062	LOC108157452|XP_017145002.1|DMIR	LOC117897997|XP_034663016.1|DSUB
OG0001062	LOC108157451|XP_017145001.1|DMIR	LOC117897996|XP_034663013.1|DSUB
OG0001063	LOC108153484|XP_017139012.1|DMIR	LOC117903081|XP_034670770.1|DSUB
OG0001063	LOC108150825|XP_017134623.2|DMIR	LOC117891251|XP_034652505.1|DSUB
OG0001064	LOC108165195|XP_033242025.1|DMIR	LOC117903237|XP_034671031.1|DSUB
OG0001065	LOC108159510|XP_017148358.1|DMIR, LOC117193331|XP_033253951.1|DMIR, LOC108165396|XP_033243112.1|DMIR	LOC117894849|XP_034657996.1|DSUB, LOC117890391|XP_034651086.1|DSUB, LOC117889931|XP_034650353.1|DSUB, LOC117893362|XP_034655844.1|DSUB, LOC117889867|XP_034650265.1|DSUB
OG0001066	LOC108153469|XP_033250772.1|DMIR	LOC117897711|XP_034662628.1|DSUB
OG0001067	LOC108163912|XP_017154929.1|DMIR	LOC117901063|XP_034667566.1|DSUB
OG0001067	LOC108163915|XP_017154932.1|DMIR	LOC117901065|XP_034667568.1|DSUB
OG0001068	LOC108165317|XP_033243806.1|DMIR	LOC117893387|XP_034655873.1|DSUB
OG0001068	LOC108151010|XP_017134857.1|DMIR	LOC117893520|XP_034656051.1|DSUB
OG0001069	LOC117193494|XP_033254136.1|DMIR, LOC117193490|XP_033254132.1|DMIR, LOC108158218|XP_017145932.1|DMIR	LOC117890618|XP_034651449.1|DSUB
OG0001070	LOC108155992|XP_017142679.1|DMIR	LOC117899703|XP_034665801.1|DSUB
OG0001070	LOC108154458|XP_017140219.1|DMIR	LOC117898419|XP_034663688.1|DSUB
OG0001071	LOC108161151|XP_017150861.1|DMIR	LOC117900969|XP_034667442.1|DSUB, LOC117901412|XP_034668038.1|DSUB
OG0001072	LOC108153406|XP_017138889.1|DMIR	LOC117894845|XP_034657992.1|DSUB
OG0001073	LOC108156263|XP_017143115.1|DMIR	LOC117896380|XP_034660552.1|DSUB
OG0001074	LOC108160726|XP_017150395.1|DMIR, LOC117191676|XP_033252370.1|DMIR, LOC117191677|XP_033252371.1|DMIR, LOC117191788|XP_033252443.1|DMIR	LOC117891125|XP_034652221.1|DSUB
OG0001075	LOC108152005|XP_017136466.1|DMIR	LOC117895805|XP_034659617.1|DSUB
OG0001077	LOC117187222|XP_033245320.1|DMIR	LOC117897413|XP_034662131.1|DSUB
OG0001078	LOC108164673|XP_017156015.1|DMIR	LOC117900894|XP_034667320.1|DSUB
OG0001079	LOC108151344|XP_017135388.1|DMIR	LOC117895434|XP_034658979.1|DSUB
OG0001080	LOC117186187|XP_033242369.1|DMIR, LOC108152222|XP_017136892.2|DMIR, LOC117185895|XP_033243609.1|DMIR	LOC117895626|XP_034659271.1|DSUB
OG0001081	LOC108155179|XP_017141338.1|DMIR	LOC117898504|XP_034663848.1|DSUB
OG0001082	LOC117187053|XP_033244676.1|DMIR, LOC117188855|XP_033249252.1|DMIR, LOC117188851|XP_033249239.1|DMIR, LOC117188853|XP_033249246.1|DMIR, LOC108151322|XP_033249225.1|DMIR, LOC117188850|XP_033249233.1|DMIR, LOC117189617|XP_033250626.1|DMIR, LOC108158842|XP_017147052.2|DMIR	LOC117889829|XP_034650202.1|DSUB
OG0001083	LOC108152698|XP_017137699.1|DMIR	LOC117895332|XP_034658796.1|DSUB
OG0001084	LOC108158752|XP_017146851.2|DMIR, LOC108158761|XP_033247631.1|DMIR	LOC117891060|XP_034652123.1|DSUB
OG0001085	LOC117192781|XP_033253425.1|DMIR, LOC117192775|XP_033253414.1|DMIR, LOC117192770|XP_033253407.1|DMIR, LOC117192777|XP_033253418.1|DMIR, LOC117192991|XP_033253614.1|DMIR	LOC117899249|XP_034665020.1|DSUB
OG0001086	LOC108159504|XP_017148350.1|DMIR	LOC117891073|XP_034652141.1|DSUB
OG0001087	LOC108161856|XP_017151714.1|DMIR	LOC117901526|XP_034668192.1|DSUB
OG0001088	LOC108151800|XP_017136140.1|DMIR	LOC117894642|XP_034657705.1|DSUB
OG0001089	LOC108151348|XP_017135391.1|DMIR	LOC117894304|XP_034657161.1|DSUB
OG0001090	LOC108153504|XP_017139043.1|DMIR	LOC117894796|XP_034657916.1|DSUB
OG0001092	LOC108163845|XP_017154851.1|DMIR	LOC117901635|XP_034668356.1|DSUB
OG0001093	LOC108161684|XP_017151485.1|DMIR	LOC117901798|XP_034668599.1|DSUB
OG0001094	LOC108164002|XP_033249294.1|DMIR	LOC117900968|XP_034667440.1|DSUB
OG0001095	LOC117188910|XP_033249376.1|DMIR	LOC117901202|XP_034667747.1|DSUB
OG0001096	LOC108163692|XP_017154613.1|DMIR	LOC117900177|XP_034666313.1|DSUB
OG0001097	LOC108161606|XP_017151390.1|DMIR	LOC117902276|XP_034669435.1|DSUB
OG0001098	LOC108159722|XP_017148732.1|DMIR, LOC117190129|XP_033251103.1|DMIR	LOC117892023|XP_034653809.1|DSUB
OG0001098	LOC108152071|XP_017136583.1|DMIR	LOC117895074|XP_034658354.1|DSUB
OG0001099	LOC108152803|XP_017137877.2|DMIR, LOC117186245|XP_033242599.1|DMIR	LOC117894278|XP_034657125.1|DSUB
OG0001100	LOC108157464|XP_017145030.1|DMIR	LOC117897810|XP_034662750.1|DSUB
OG0001101	LOC117191966|XP_033252598.1|DMIR, LOC117185967|XP_033255247.1|DMIR, LOC108159466|XP_033246436.1|DMIR, LOC117191952|XP_033252585.1|DMIR, LOC117189807|XP_033250757.1|DMIR, LOC117191959|XP_033252591.1|DMIR, LOC117194895|XP_033255249.1|DMIR	LOC117891853|XP_034653493.1|DSUB
OG0001102	LOC108152197|XP_017136844.1|DMIR	LOC117893877|XP_034656540.1|DSUB
OG0001103	LOC108157734|XP_017145399.1|DMIR	LOC117898590|XP_034664026.1|DSUB
OG0001104	LOC117189855|XP_033250815.1|DMIR, LOC117189854|XP_033250813.1|DMIR, LOC108160397|XP_017149876.1|DMIR	LOC117892556|XP_034654758.1|DSUB
OG0001105	LOC108155303|XP_017141510.1|DMIR	LOC117898596|XP_034664037.1|DSUB
OG0001106	LOC108164406|XP_033250268.1|DMIR	LOC117903003|XP_034670635.1|DSUB
OG0001108	LOC108153902|XP_017139489.2|DMIR	LOC117897210|XP_034661805.1|DSUB
OG0001108	LOC108156862|XP_017144079.1|DMIR	LOC117898916|XP_034664516.1|DSUB
OG0001109	LOC117187712|XP_033246348.1|DMIR, LOC108158446|XP_017146218.2|DMIR	LOC117892732|XP_034655045.1|DSUB
OG0001109	LOC108157977|XP_017145612.1|DMIR	LOC117892731|XP_034655043.1|DSUB
OG0001110	LOC108150998|XP_033243709.1|DMIR	LOC117893348|XP_034655828.1|DSUB
OG0001111	LOC108158214|XP_017145926.1|DMIR	LOC117891289|XP_034652572.1|DSUB
OG0001112	LOC117191809|XP_033252463.1|DMIR, LOC117191808|XP_033252462.1|DMIR, LOC117191561|XP_033252281.1|DMIR, LOC117192047|XP_033252654.1|DMIR, LOC117191798|XP_033252449.1|DMIR, LOC117191562|XP_033252282.1|DMIR, LOC117191797|XP_033252448.1|DMIR, LOC117191563|XP_033252283.1|DMIR, LOC117191796|XP_033252447.1|DMIR, LOC117191806|XP_033252459.1|DMIR, LOC117191804|XP_033252456.1|DMIR, LOC117191803|XP_033252455.1|DMIR, LOC117191802|XP_033252454.1|DMIR, LOC117191801|XP_033252453.1|DMIR, LOC117191800|XP_033252452.1|DMIR, LOC117191805|XP_033252458.1|DMIR, LOC117191799|XP_033252451.1|DMIR, LOC117188033|XP_033247067.1|DMIR, LOC117188032|XP_033247066.1|DMIR, LOC108159181|XP_033247065.1|DMIR, LOC117188031|XP_033247064.1|DMIR, LOC117188034|XP_033247068.1|DMIR	LOC117891206|XP_034652435.1|DSUB
OG0001113	LOC108163911|XP_017154928.1|DMIR	LOC117901062|XP_034667565.1|DSUB
OG0001113	LOC108163913|XP_017154931.1|DMIR	LOC117901064|XP_034667567.1|DSUB
OG0001114	LOC108163572|XP_017154428.1|DMIR	LOC117901948|XP_034668812.1|DSUB
OG0001115	LOC108164296|XP_017155432.1|DMIR	LOC117901853|XP_034668696.1|DSUB
OG0001116	LOC108159242|XP_017147855.2|DMIR	LOC117892362|XP_034654463.1|DSUB
OG0001116	LOC117189434|XP_033250444.1|DMIR, LOC117188504|XP_033248376.1|DMIR	LOC117892444|XP_034654577.1|DSUB
OG0001117	LOC108150790|XP_017134581.1|DMIR	LOC117893509|XP_034656039.1|DSUB
OG0001118	LOC117186194|XP_033242377.1|DMIR	LOC117889609|XP_034649924.1|DSUB
OG0001119	LOC108157273|XP_017144754.1|DMIR	LOC117897781|XP_034662720.1|DSUB
OG0001120	LOC108154191|XP_017139892.1|DMIR	LOC117896613|XP_034660937.1|DSUB
OG0001121	LOC108159560|XP_017148477.2|DMIR	LOC117891994|XP_034653765.1|DSUB
OG0001122	LOC108153592|XP_017139162.1|DMIR	LOC117894629|XP_034657685.1|DSUB
OG0001124	LOC108156495|XP_017143476.1|DMIR	LOC117899131|XP_034664818.1|DSUB
OG0001125	LOC108157632|XP_017145261.1|DMIR	LOC117897892|XP_034662861.1|DSUB
OG0001126	LOC108151736|XP_033243648.1|DMIR	LOC117895018|XP_034658261.1|DSUB
OG0001127	LOC108151020|XP_017134868.1|DMIR	LOC117894768|XP_034657877.1|DSUB
OG0001128	LOC108160905|XP_017150667.1|DMIR	LOC117891449|XP_034652819.1|DSUB
OG0001129	LOC108163115|XP_017153705.1|DMIR	LOC117902674|XP_034670094.1|DSUB
OG0001130	LOC108162050|XP_017152072.1|DMIR	LOC117902017|XP_034668956.1|DSUB
OG0001131	LOC108164409|XP_017155564.1|DMIR	LOC117903000|XP_034670619.1|DSUB
OG0001133	LOC108162431|XP_017152655.2|DMIR	LOC117901378|XP_034667985.1|DSUB
OG0001134	LOC108159571|XP_017148502.1|DMIR	LOC117890450|XP_034651179.1|DSUB
OG0001135	LOC108156925|XP_017144166.1|DMIR	LOC117897588|XP_034662432.1|DSUB
OG0001136	LOC108154994|XP_017141026.1|DMIR	LOC117897826|XP_034662770.1|DSUB
OG0001137	LOC108155810|XP_033245499.1|DMIR	LOC117899208|XP_034664971.1|DSUB
OG0001138	LOC108152223|XP_017136894.1|DMIR, LOC117189262|XP_033250330.1|DMIR, LOC117194543|XP_033254983.1|DMIR, LOC117195187|XP_033255719.1|DMIR, LOC117194366|XP_033254829.1|DMIR, LOC117186190|XP_033242374.1|DMIR, LOC117194520|XP_033254961.1|DMIR, LOC117189334|XP_033250369.1|DMIR, LOC117194867|XP_033255223.1|DMIR, LOC117195188|XP_033255720.1|DMIR, LOC108153473|XP_017138994.2|DMIR	LOC117895627|XP_034659272.1|DSUB
OG0001140	LOC108155073|XP_017141153.1|DMIR	LOC117898815|XP_034664367.1|DSUB
OG0001141	LOC108157668|XP_017145318.1|DMIR, LOC108157527|XP_017145120.2|DMIR	LOC117898666|XP_034664132.1|DSUB
OG0001142	LOC108155817|XP_017142393.1|DMIR	LOC117899018|XP_034664668.1|DSUB
OG0001142	LOC108155818|XP_017142394.1|DMIR	LOC117899754|XP_034665896.1|DSUB
OG0001143	LOC108162731|XP_017153092.1|DMIR	LOC117901969|XP_034668842.1|DSUB
OG0001143	LOC108163326|XP_017154045.1|DMIR, LOC117188648|XP_033248703.1|DMIR, LOC117188646|XP_033248701.1|DMIR, LOC117188647|XP_033248702.1|DMIR	LOC117891180|XP_034652397.1|DSUB, LOC117891371|XP_034652699.1|DSUB
OG0001144	LOC108160531|XP_017150082.1|DMIR	LOC117892549|XP_034654750.1|DSUB
OG0001145	LOC117193655|XP_033254286.1|DMIR, LOC108158812|XP_017146989.1|DMIR	LOC117891389|XP_034652722.1|DSUB
OG0001145	LOC108158813|XP_017146991.1|DMIR	LOC117891390|XP_034652724.1|DSUB
OG0001146	LOC108164258|XP_017155387.1|DMIR	LOC117902267|XP_034669417.1|DSUB
OG0001146	LOC108164850|XP_017156266.1|DMIR	LOC117903181|XP_034670919.1|DSUB
OG0001147	LOC117193675|XP_033254302.1|DMIR, LOC117193421|XP_033254065.1|DMIR, LOC108160749|XP_017150430.1|DMIR	LOC117892052|XP_034653871.1|DSUB
OG0001148	LOC108161502|XP_017151268.1|DMIR	LOC117900596|XP_034666897.1|DSUB
OG0001148	LOC108163882|XP_017154886.1|DMIR	LOC117900597|XP_034666898.1|DSUB
OG0001149	LOC108151606|XP_017135781.1|DMIR	LOC117893341|XP_034655822.1|DSUB
OG0001150	LOC108160495|XP_033247060.1|DMIR	LOC117889926|XP_034650343.1|DSUB
OG0001151	LOC108153847|XP_033245344.1|DMIR	LOC117896353|XP_034660520.1|DSUB
OG0001152	LOC108157391|XP_017144921.1|DMIR	LOC117897801|XP_034662741.1|DSUB, LOC117897800|XP_034662740.1|DSUB
OG0001153	LOC117190686|XP_033251638.1|DMIR, LOC108160250|XP_017149601.1|DMIR	LOC117890907|XP_034651911.1|DSUB
OG0001154	LOC108163388|XP_017154132.1|DMIR	LOC117900982|XP_034667466.1|DSUB
OG0001155	LOC108162857|XP_017153295.1|DMIR	LOC117896430|XP_034660684.1|DSUB
OG0001157	LOC108156800|XP_017143970.1|DMIR	LOC117898870|XP_034664442.1|DSUB
OG0001158	LOC108161836|XP_017151684.1|DMIR	LOC117900114|XP_034666230.1|DSUB
OG0001159	LOC108155766|XP_017142301.1|DMIR	LOC117898154|XP_034663244.1|DSUB
OG0001160	LOC108154723|XP_017140574.1|DMIR	LOC117897386|XP_034662085.1|DSUB
OG0001161	LOC108154937|XP_017140915.2|DMIR	LOC117898676|XP_034664147.1|DSUB
OG0001162	LOC108154099|XP_017139709.1|DMIR	LOC117897158|XP_034661719.1|DSUB
OG0001162	LOC108157826|XP_017145515.1|DMIR	LOC117898132|XP_034663217.1|DSUB
OG0001163	LOC108155132|XP_017141268.1|DMIR	LOC117899689|XP_034665776.1|DSUB
OG0001164	LOC108154435|XP_017140194.2|DMIR	LOC117899331|XP_034665158.1|DSUB
OG0001164	LOC108154532|XP_017140325.1|DMIR	LOC117896953|XP_034661388.1|DSUB
OG0001165	LOC108160534|XP_033246198.1|DMIR	LOC117891574|XP_034652989.1|DSUB
OG0001166	LOC108165524|XP_017157069.1|DMIR	LOC117895585|XP_034659209.1|DSUB
OG0001167	LOC117191937|XP_033252575.1|DMIR, LOC117191926|XP_033252562.1|DMIR, LOC117191454|XP_033252207.1|DMIR, LOC117191927|XP_033252563.1|DMIR, LOC117191453|XP_033252206.1|DMIR, LOC117191455|XP_033252208.1|DMIR, LOC108158251|XP_017145975.1|DMIR, LOC117191452|XP_033252205.1|DMIR	LOC117892352|XP_034654445.1|DSUB
OG0001168	LOC108159476|XP_017148292.2|DMIR, LOC117187777|XP_033246503.1|DMIR	LOC117890343|XP_034651024.1|DSUB
OG0001169	LOC108164973|XP_017156477.1|DMIR	LOC117899721|XP_034665835.1|DSUB
OG0001170	LOC108155887|XP_017142516.1|DMIR	LOC117897857|XP_034662821.1|DSUB
OG0001171	LOC108152288|XP_017136995.1|DMIR	LOC117895384|XP_034658898.1|DSUB
OG0001172	LOC108160323|XP_017149738.1|DMIR, LOC117193546|XP_033254182.1|DMIR	LOC117891233|XP_034652469.1|DSUB
OG0001173	LOC108154895|XP_033245245.1|DMIR	LOC117896394|XP_034660590.1|DSUB
OG0001174	LOC108165485|XP_017157027.1|DMIR	LOC117895249|XP_034658655.1|DSUB
OG0001175	LOC108159805|XP_017148863.1|DMIR	LOC117892253|XP_034654255.1|DSUB
OG0001176	LOC108157221|XP_017144667.1|DMIR, LOC108159217|XP_017147801.1|DMIR	LOC117890729|XP_034651672.1|DSUB
OG0001177	LOC108162807|XP_033248563.1|DMIR	LOC117900308|XP_034666515.1|DSUB
OG0001178	LOC108159963|XP_017149130.2|DMIR, LOC117187994|XP_033246969.1|DMIR	LOC117890628|XP_034651468.1|DSUB
OG0001179	LOC108160734|XP_017150410.2|DMIR, LOC117185736|XP_033247252.1|DMIR	LOC117891594|XP_034653013.1|DSUB
OG0001180	LOC108164427|XP_017155596.1|DMIR	LOC117902917|XP_034670383.1|DSUB
OG0001181	LOC108162168|XP_017152250.1|DMIR	LOC117901868|XP_034668715.1|DSUB
OG0001181	LOC108162167|XP_017152249.1|DMIR	LOC117901867|XP_034668714.1|DSUB
OG0001181	LOC108151409|XP_017135485.1|DMIR	LOC117893533|XP_034656065.1|DSUB
OG0001182	LOC117187217|XP_033245309.1|DMIR	LOC117896712|XP_034661061.1|DSUB
OG0001183	LOC108156255|XP_033244626.1|DMIR	LOC117898417|XP_034663679.1|DSUB
OG0001184	LOC108157195|XP_017144614.1|DMIR	LOC117897003|XP_034661455.1|DSUB
OG0001185	LOC108155320|XP_017141530.1|DMIR	LOC117896381|XP_034660555.1|DSUB
OG0001186	LOC108161562|XP_017151336.1|DMIR	LOC117900792|XP_034667163.1|DSUB
OG0001186	LOC108154853|XP_017140763.1|DMIR	LOC117899718|XP_034665828.1|DSUB
OG0001187	LOC108159946|XP_017149092.2|DMIR, LOC117185744|XP_033246895.1|DMIR	LOC117891906|XP_034653620.1|DSUB
OG0001188	LOC117185723|XP_033250824.1|DMIR, LOC108159485|XP_017148305.1|DMIR	LOC117891935|XP_034653668.1|DSUB
OG0001189	LOC108158609|XP_017146572.1|DMIR, LOC117193325|XP_033253944.1|DMIR	LOC117891296|XP_034652593.1|DSUB
OG0001190	LOC108165140|XP_017156694.1|DMIR	LOC117897564|XP_034662399.1|DSUB
OG0001191	LOC108163235|XP_017153882.1|DMIR	LOC117902418|XP_034669663.1|DSUB
OG0001192	LOC108164197|XP_017155309.1|DMIR	LOC117900296|XP_034666499.1|DSUB
OG0001193	LOC108155671|XP_017142123.1|DMIR	LOC117896334|XP_034660465.1|DSUB
OG0001194	LOC117187789|XP_033246529.1|DMIR, LOC117187786|XP_033246522.1|DMIR, LOC117187794|XP_033246536.1|DMIR, LOC117187801|XP_033246545.1|DMIR, LOC108164604|XP_017155932.2|DMIR, LOC117188817|XP_033249134.1|DMIR, LOC108164080|XP_033249177.1|DMIR	LOC117901175|XP_034667757.1|DSUB
OG0001195	LOC108158185|XP_017145892.1|DMIR	LOC117892074|XP_034653954.1|DSUB
OG0001196	LOC117186906|XP_033244119.1|DMIR, LOC117188728|XP_033248908.1|DMIR, LOC117188727|XP_033248904.1|DMIR, LOC108164657|XP_017155999.2|DMIR, LOC117188722|XP_033248891.1|DMIR, LOC117188205|XP_033247583.1|DMIR	LOC117889822|XP_034650192.1|DSUB, LOC117903341|XP_034671179.1|DSUB
OG0001197	LOC108157822|XP_017145511.1|DMIR, LOC108157683|XP_017145338.1|DMIR	LOC117898111|XP_034663188.1|DSUB
OG0001198	LOC117187321|XP_033245609.1|DMIR, LOC108151162|XP_017135081.1|DMIR	LOC117897942|XP_034662926.1|DSUB
OG0001200	LOC108154152|XP_017139796.1|DMIR	LOC117899620|XP_034665660.1|DSUB
OG0001201	LOC108157227|XP_017144673.1|DMIR	LOC117899228|XP_034664993.1|DSUB
OG0001202	LOC108160362|XP_017149833.1|DMIR	LOC117890568|XP_034651396.1|DSUB
OG0001203	LOC108164475|XP_017155716.1|DMIR	LOC117902945|XP_034670448.1|DSUB
OG0001204	LOC108163159|XP_017153768.2|DMIR	LOC117901293|XP_034667879.1|DSUB
OG0001205	LOC108155961|XP_017142623.1|DMIR	LOC117898236|XP_034663365.1|DSUB
OG0001206	LOC108155914|XP_017142549.1|DMIR	LOC117895997|XP_034659875.1|DSUB
OG0001207	LOC108153694|XP_017139312.1|DMIR	LOC117895392|XP_034658906.1|DSUB
OG0001208	LOC108164581|XP_017155898.1|DMIR	LOC117903471|XP_034671408.1|DSUB
OG0001209	LOC108154331|XP_017140082.1|DMIR	LOC117898331|XP_034663545.1|DSUB
OG0001210	LOC108162800|XP_017153196.1|DMIR	LOC117899163|XP_034664916.1|DSUB
OG0001211	LOC108156084|XP_017142861.1|DMIR	LOC117896029|XP_034659929.1|DSUB
OG0001212	LOC108164733|XP_017156114.1|DMIR	LOC117898260|XP_034663408.1|DSUB
OG0001213	LOC108164816|XP_017156226.1|DMIR	LOC117903493|XP_034671460.1|DSUB
OG0001214	LOC117194051|XP_033254584.1|DMIR, LOC108160075|XP_017149322.1|DMIR, LOC117186628|XP_033243530.1|DMIR, LOC108152015|XP_033243531.1|DMIR	LOC117897330|XP_034661989.1|DSUB
OG0001215	LOC108157521|XP_017145113.1|DMIR	LOC117897363|XP_034662038.1|DSUB
OG0001216	LOC108156383|XP_017143288.1|DMIR	LOC117899441|XP_034665336.1|DSUB
OG0001217	LOC108161214|XP_033248812.1|DMIR	LOC117900385|XP_034666630.1|DSUB
OG0001218	LOC108153767|XP_017139395.1|DMIR	LOC117894389|XP_034657286.1|DSUB
OG0001218	LOC108155888|XP_017142517.1|DMIR	LOC117897856|XP_034662820.1|DSUB
OG0001220	LOC117190882|XP_033251789.1|DMIR, LOC117192050|XP_033252657.1|DMIR, LOC108160998|XP_017150795.1|DMIR	LOC117892222|XP_034654213.1|DSUB
OG0001221	LOC108158845|XP_017147055.2|DMIR, LOC117188407|XP_033248133.1|DMIR	LOC117892605|XP_034654837.1|DSUB
OG0001222	LOC108157434|XP_017144977.1|DMIR	LOC117897404|XP_034662118.1|DSUB
OG0001223	LOC108160062|XP_017149298.1|DMIR, LOC117190666|XP_033251621.1|DMIR	LOC117891039|XP_034652098.1|DSUB, LOC117892267|XP_034654279.1|DSUB
OG0001224	LOC117192980|XP_033253597.1|DMIR, LOC108159553|XP_017148468.1|DMIR	LOC117892106|XP_034654006.1|DSUB
OG0001225	LOC117185684|XP_033252996.1|DMIR, LOC108158107|XP_017145764.2|DMIR	LOC117890448|XP_034651171.1|DSUB
OG0001226	LOC108159714|XP_017148723.1|DMIR	LOC117889777|XP_034650133.1|DSUB
OG0001227	LOC108161474|XP_033249823.1|DMIR	LOC117901230|XP_034667793.1|DSUB
OG0001229	LOC117188472|XP_033248276.1|DMIR, LOC117191854|XP_033252512.1|DMIR	LOC117892558|XP_034654762.1|DSUB
OG0001230	LOC117190545|XP_033251496.1|DMIR, LOC117189458|XP_033250477.1|DMIR, LOC117189459|XP_033250478.1|DMIR, LOC117189470|XP_033250494.1|DMIR, LOC117190544|XP_033251495.1|DMIR, LOC117189460|XP_033250479.1|DMIR, LOC108160123|XP_017149405.1|DMIR, LOC117189452|XP_033250468.1|DMIR, LOC117190547|XP_033251498.1|DMIR, LOC117190546|XP_033251497.1|DMIR	LOC117891940|XP_034653679.1|DSUB
OG0001231	LOC108161913|XP_017151814.1|DMIR	LOC117900653|XP_034666977.1|DSUB
OG0001232	LOC108163486|XP_017154287.1|DMIR	LOC117900992|XP_034667480.1|DSUB, LOC117900991|XP_034667479.1|DSUB
OG0001233	LOC108162942|XP_017153422.1|DMIR	LOC117902549|XP_034669878.1|DSUB
OG0001234	LOC108158581|XP_017146513.1|DMIR, LOC117194186|XP_033254736.1|DMIR	LOC117891713|XP_034653198.1|DSUB
OG0001235	LOC108163988|XP_017155042.1|DMIR	LOC117901957|XP_034668825.1|DSUB
OG0001236	LOC108151625|XP_017135813.1|DMIR	LOC117894692|XP_034657762.1|DSUB
OG0001237	LOC108154801|XP_017140688.1|DMIR	LOC117898521|XP_034663878.1|DSUB
OG0001238	LOC108155059|XP_017141132.1|DMIR	LOC117898753|XP_034664266.1|DSUB
OG0001240	LOC108157833|XP_017145525.1|DMIR	LOC117897922|XP_034662897.1|DSUB
OG0001241	LOC108160571|XP_017150145.1|DMIR, LOC117190374|XP_033251346.1|DMIR	LOC117890187|XP_034650784.1|DSUB
OG0001241	LOC108154973|XP_017140980.1|DMIR	LOC117899640|XP_034665695.1|DSUB
OG0001242	LOC108163347|XP_017154076.1|DMIR	LOC117900925|XP_034667379.1|DSUB
OG0001242	LOC108153068|XP_017138340.1|DMIR	LOC117902615|XP_034670023.1|DSUB
OG0001243	LOC108164520|XP_017155799.1|DMIR, LOC108155162|XP_033245528.1|DMIR, LOC108157608|XP_033245272.1|DMIR, LOC108161757|XP_017151580.1|DMIR, LOC108151208|XP_033244012.1|DMIR	LOC117893830|XP_034656478.1|DSUB
OG0001244	LOC108160647|XP_033245165.1|DMIR	LOC117895726|XP_034659475.1|DSUB, LOC117894215|XP_034657025.1|DSUB
OG0001244	LOC108156406|XP_017143337.1|DMIR	LOC117899443|XP_034665340.1|DSUB
OG0001245	LOC108153934|XP_017139520.1|DMIR	LOC117899058|XP_034664716.1|DSUB
OG0001246	LOC117188431|XP_033248200.1|DMIR	LOC117891026|XP_034652080.1|DSUB
OG0001247	LOC117189492|XP_033250519.1|DMIR, LOC117187833|XP_033246593.1|DMIR	LOC117890582|XP_034651411.1|DSUB
OG0001248	LOC108152264|XP_017136968.1|DMIR	LOC117895163|XP_034658513.1|DSUB
OG0001249	LOC108154906|XP_017140851.1|DMIR	LOC117903677|XP_034671906.1|DSUB
OG0001251	LOC108155687|XP_017142146.1|DMIR	LOC117896152|XP_034660121.1|DSUB
OG0001252	LOC108155244|XP_017141424.2|DMIR	LOC117898931|XP_034664531.1|DSUB
OG0001253	LOC108160739|XP_017150419.1|DMIR, LOC117191754|XP_033252424.1|DMIR	LOC117890179|XP_034650768.1|DSUB
OG0001254	LOC117191662|XP_033252359.1|DMIR, LOC117191947|XP_033252584.1|DMIR, LOC117191248|XP_033252056.1|DMIR, LOC108158323|XP_017146052.1|DMIR	LOC117889860|XP_034650252.1|DSUB
OG0001255	LOC117186074|XP_033242033.1|DMIR, LOC108152346|XP_017137099.2|DMIR	LOC117890640|XP_034651482.1|DSUB, LOC117896464|XP_034660692.1|DSUB, LOC117903550|XP_034671639.1|DSUB
OG0001255	LOC108160555|XP_017150116.2|DMIR, LOC117191443|XP_033252200.1|DMIR, LOC117187946|XP_033246837.1|DMIR, LOC108165607|XP_017157173.1|DMIR	LOC117891248|XP_034652489.1|DSUB, LOC117894740|XP_034657835.1|DSUB
