Orthogroup	DMIR.longest_only	DMAU.longest_only
OG0001865	LOC108151685|XP_017135918.1|DMIR	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC108155997|XP_017142684.1|DMIR	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC108151384|XP_017135441.1|DMIR	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC108163085|XP_017153654.1|DMIR	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC108157824|XP_017145513.1|DMIR	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC108154350|XP_017140108.1|DMIR	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC108158091|XP_017145742.2|DMIR, LOC117188481|XP_033248308.1|DMIR	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC108157555|XP_017145148.1|DMIR	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC108156939|XP_017144191.1|DMIR	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC108154085|XP_017139688.1|DMIR	LOC117143203|XP_033163639.1|DMAU
OG0001875	LOC108155507|XP_017141836.2|DMIR	LOC117144951|XP_033166299.1|DMAU
OG0001876	LOC117186089|XP_033242080.1|DMIR, LOC117186645|XP_033243572.1|DMIR	LOC117146430|XP_033168528.1|DMAU
OG0001877	LOC108159225|XP_017147819.1|DMIR	LOC117147395|XP_033170155.1|DMAU
OG0001878	LOC108156254|XP_017143094.1|DMIR	LOC117143973|XP_033164800.1|DMAU
OG0001879	LOC108154072|XP_017139655.1|DMIR	LOC117143194|XP_033163621.1|DMAU
OG0001880	LOC108154041|XP_033245434.1|DMIR, LOC108156946|XP_033244839.1|DMIR	LOC117143107|XP_033163480.1|DMAU
OG0001881	LOC108154548|XP_017140340.2|DMIR	LOC117143780|XP_033164504.1|DMAU
OG0001882	LOC108155602|XP_017142013.1|DMIR	LOC117143895|XP_033164690.1|DMAU
OG0001883	LOC108156814|XP_033244995.1|DMIR	LOC117145908|XP_033167653.1|DMAU
OG0001884	LOC108155667|XP_017142120.1|DMIR	LOC117144102|XP_033165011.1|DMAU
OG0001885	LOC108162298|XP_017152453.1|DMIR	LOC117150674|XP_033173570.1|DMAU
OG0001886	LOC108155773|XP_017142319.1|DMIR	LOC117142439|XP_033162294.1|DMAU
OG0001887	LOC108158633|XP_017146602.1|DMIR, LOC117189625|XP_033250635.1|DMIR	LOC117138376|XP_033156335.1|DMAU
OG0001888	LOC108157321|XP_017144826.1|DMIR	LOC117145098|XP_033166508.1|DMAU
OG0001889	LOC108158523|XP_017146396.1|DMIR	LOC117147800|XP_033170741.1|DMAU
OG0001890	LOC108156826|XP_017144018.1|DMIR, LOC108153279|XP_017138636.1|DMIR	LOC117139848|XP_033158386.1|DMAU
OG0001891	LOC108157065|XP_033245079.1|DMIR	LOC117144169|XP_033165102.1|DMAU
OG0001892	LOC108156468|XP_017143421.1|DMIR	LOC117139156|XP_033157206.1|DMAU
OG0001893	LOC108155734|XP_017142239.1|DMIR	LOC117143031|XP_033163311.1|DMAU
OG0001894	LOC117189663|XP_033250660.1|DMIR, LOC108158981|XP_017147314.1|DMIR	LOC117137008|XP_033154087.1|DMAU
OG0001895	LOC108164443|XP_017155636.1|DMIR	LOC117146235|XP_033168031.1|DMAU
OG0001896	LOC108163129|XP_017153729.1|DMIR	LOC117137794|XP_033155349.1|DMAU
OG0001897	LOC108153980|XP_033244133.1|DMIR	LOC117146040|XP_033167868.1|DMAU
OG0001898	LOC108161288|XP_033249467.1|DMIR, LOC117188940|XP_033249486.1|DMIR, LOC108164564|XP_017155869.2|DMIR	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU
OG0001899	LOC108157274|XP_017144759.1|DMIR	LOC117143115|XP_033163491.1|DMAU
OG0001900	LOC108151214|XP_017135183.1|DMIR	LOC117140396|XP_033159154.1|DMAU
OG0001901	LOC108163204|XP_033248477.1|DMIR	LOC117150513|XP_033173313.1|DMAU
OG0001902	LOC108154923|XP_033245642.1|DMIR	LOC117141917|XP_033161537.1|DMAU
OG0001903	LOC117187278|XP_033245509.1|DMIR, LOC108156141|XP_033245783.1|DMIR, LOC117188309|XP_033247840.1|DMIR, LOC117188292|XP_033247765.1|DMIR	LOC117143453|XP_033164053.1|DMAU
OG0001904	LOC108155091|XP_017141202.1|DMIR	LOC117145527|XP_033167110.1|DMAU
OG0001905	LOC108156400|XP_017143327.1|DMIR	LOC117147360|XP_033170115.1|DMAU
OG0001906	LOC108156679|XP_033244517.1|DMIR	LOC117143289|XP_033163767.1|DMAU
OG0001907	LOC108164644|XP_017155983.1|DMIR	LOC117147626|XP_033170481.1|DMAU
OG0001908	LOC108155280|XP_017141478.1|DMIR	LOC117145943|XP_033167714.1|DMAU
OG0001909	LOC108165174|XP_017156735.1|DMIR, LOC108164402|XP_033246370.1|DMIR	LOC117148752|XP_033172234.1|DMAU
OG0001910	LOC108156726|XP_017143869.1|DMIR	LOC117143974|XP_033164802.1|DMAU
OG0001911	LOC108156326|XP_033244586.1|DMIR	LOC117146088|XP_033167931.1|DMAU
OG0001912	LOC108160918|XP_017150686.1|DMIR	LOC117136466|XP_033153288.1|DMAU
OG0001913	LOC108163975|XP_033249392.1|DMIR	LOC117150413|XP_033173171.1|DMAU
OG0001914	LOC108154977|XP_033245332.1|DMIR	LOC117142681|XP_033162711.1|DMAU
OG0001915	LOC108152445|XP_017137281.1|DMIR	LOC117140447|XP_033159263.1|DMAU
OG0001916	LOC117187952|XP_033246845.1|DMIR, LOC117188086|XP_033247303.1|DMIR, LOC117188182|XP_033247549.1|DMIR, LOC117188137|XP_033247389.1|DMIR, LOC108160140|XP_017149437.2|DMIR	LOC117136515|XP_033153350.1|DMAU
OG0001917	LOC108165372|XP_017156897.1|DMIR	LOC117140951|XP_033160060.1|DMAU
OG0001918	LOC108151793|XP_017136130.1|DMIR	LOC117139412|XP_033157580.1|DMAU
OG0001919	LOC108159738|XP_017148764.2|DMIR, LOC117187908|XP_033246743.1|DMIR	LOC117135662|XP_033151944.1|DMAU
OG0001920	LOC108165586|XP_017157147.1|DMIR	LOC117142126|XP_033161913.1|DMAU
OG0001921	LOC117188101|XP_033247330.1|DMIR, LOC117188106|XP_033247335.1|DMIR, LOC108159472|XP_017148284.2|DMIR	LOC117135628|XP_033151891.1|DMAU
OG0001922	LOC108158363|XP_017146106.2|DMIR, LOC117188464|XP_033248268.1|DMIR	LOC117135431|XP_033151484.1|DMAU
OG0001923	LOC108153288|XP_017138651.1|DMIR	LOC117139504|XP_033157726.1|DMAU
OG0001924	LOC117188899|XP_033249348.1|DMIR, LOC117186222|XP_033242511.1|DMIR	LOC117135844|XP_033152248.1|DMAU
OG0001925	LOC108151065|XP_017134933.2|DMIR	LOC117139245|XP_033157347.1|DMAU
OG0001926	LOC108153430|XP_017138921.1|DMIR	LOC117139146|XP_033157195.1|DMAU
OG0001927	LOC117190011|XP_033250993.1|DMIR, LOC108158146|XP_017145855.1|DMIR	LOC117135791|XP_033152174.1|DMAU
OG0001928	LOC108155998|XP_017142687.1|DMIR, LOC108151427|XP_017135508.1|DMIR	LOC117141730|XP_033161238.1|DMAU
OG0001929	LOC108151193|XP_017135129.1|DMIR	LOC117141641|XP_033161087.1|DMAU
OG0001930	LOC117189825|XP_033250780.1|DMIR, LOC108159815|XP_017148874.1|DMIR	LOC117135510|XP_033151637.1|DMAU
OG0001931	LOC108153127|XP_017138405.2|DMIR	LOC117141390|XP_033160696.1|DMAU
OG0001932	LOC108151925|XP_017136333.1|DMIR	LOC117139963|XP_033158553.1|DMAU
OG0001933	LOC117188298|XP_033247816.1|DMIR, LOC108159022|XP_017147421.1|DMIR	LOC117137475|XP_033154840.1|DMAU
OG0001934	LOC108151192|XP_017135128.1|DMIR	LOC117140427|XP_033159232.1|DMAU
OG0001935	LOC108151283|XP_017135301.1|DMIR	LOC117140603|XP_033159505.1|DMAU
OG0001937	LOC117187884|XP_033246695.1|DMIR, LOC108159752|XP_017148785.1|DMIR, LOC117190000|XP_033250974.1|DMIR	LOC117138654|XP_033156773.1|DMAU
OG0001938	LOC117193626|XP_033254260.1|DMIR, LOC108158916|XP_017147203.1|DMIR, LOC117193630|XP_033254267.1|DMIR	LOC117138328|XP_033156256.1|DMAU
OG0001939	LOC117189867|XP_033250831.1|DMIR, LOC108159603|XP_017148546.1|DMIR	LOC117137232|XP_033154481.1|DMAU
OG0001940	LOC108159125|XP_017147599.1|DMIR	LOC117137818|XP_033155387.1|DMAU
OG0001941	LOC108165590|XP_033243951.1|DMIR, LOC117186793|XP_033243954.1|DMIR, LOC117186794|XP_033243958.1|DMIR, LOC117186795|XP_033243961.1|DMIR	LOC117139746|XP_033158197.1|DMAU
OG0001942	LOC117190775|XP_033251725.1|DMIR, LOC108159996|XP_017149203.2|DMIR	LOC117137073|XP_033154192.1|DMAU
OG0001943	LOC108151285|XP_017135305.1|DMIR	LOC117140426|XP_033159231.1|DMAU
OG0001944	LOC108151930|XP_017136344.1|DMIR	LOC117141194|XP_033160433.1|DMAU
OG0001945	LOC108160309|XP_017149712.1|DMIR, LOC117185689|XP_033253786.1|DMIR	LOC117136038|XP_033152559.1|DMAU
OG0001946	LOC117193040|XP_033253667.1|DMIR, LOC108158125|XP_017145796.1|DMIR	LOC117136659|XP_033153551.1|DMAU
OG0001947	LOC117193563|XP_033254201.1|DMIR, LOC108159577|XP_017148514.1|DMIR	LOC117136488|XP_033153318.1|DMAU
OG0001948	LOC108162848|XP_017153284.1|DMIR	LOC117147188|XP_033169881.1|DMAU
OG0001949	LOC108153345|XP_033242879.1|DMIR	LOC117139563|XP_033157850.1|DMAU
OG0001950	LOC108155501|XP_017141824.1|DMIR	LOC117144259|XP_033165248.1|DMAU
OG0001951	LOC108158563|XP_017146476.1|DMIR, LOC117189861|XP_033250822.1|DMIR	LOC117137839|XP_033155422.1|DMAU
OG0001952	LOC108159932|XP_033246782.1|DMIR	LOC117138225|XP_033156061.1|DMAU, LOC117138224|XP_033156060.1|DMAU
OG0001953	LOC117193670|XP_033254297.1|DMIR, LOC108160575|XP_017150151.1|DMIR	LOC117137857|XP_033155461.1|DMAU
OG0001955	LOC108158137|XP_017145839.1|DMIR, LOC117192369|XP_033252924.1|DMIR	LOC117137756|XP_033155261.1|DMAU
OG0001956	LOC108152329|XP_017137065.1|DMIR	LOC117141197|XP_033160439.1|DMAU
OG0001957	LOC108159033|XP_017147443.1|DMIR, LOC117189789|XP_033250749.1|DMIR, LOC117189790|XP_033250750.1|DMIR	LOC117137963|XP_033155625.1|DMAU
OG0001958	LOC117194036|XP_033254568.1|DMIR, LOC108159207|XP_017147770.1|DMIR	LOC117137177|XP_033154382.1|DMAU
OG0001959	LOC108153037|XP_017138282.1|DMIR	LOC117139984|XP_033158579.1|DMAU
OG0001960	LOC108151320|XP_017135362.1|DMIR	LOC117140017|XP_033158636.1|DMAU
OG0001961	LOC108160437|XP_033253994.1|DMIR, LOC117185780|XP_017149934.1|DMIR	LOC117136055|XP_033152592.1|DMAU
OG0001962	LOC117189661|XP_033250658.1|DMIR, LOC117189662|XP_033250659.1|DMIR, LOC108158978|XP_017147310.1|DMIR	LOC117137007|XP_033154085.1|DMAU
OG0001963	LOC108152792|XP_017137863.1|DMIR	LOC117139437|XP_033157629.1|DMAU
OG0001964	LOC108152705|XP_017137714.1|DMIR	LOC117139888|XP_033158457.1|DMAU
OG0001965	LOC108152169|XP_033242594.1|DMIR	LOC117141983|XP_033161683.1|DMAU
OG0001966	LOC108155585|XP_017141983.1|DMIR	LOC117145559|XP_033167153.1|DMAU
OG0001967	LOC108158485|XP_017146282.2|DMIR, LOC117188122|XP_033247360.1|DMIR	LOC117137536|XP_033154921.1|DMAU
OG0001968	LOC108153721|XP_017139338.1|DMIR	LOC117141284|XP_033160545.1|DMAU
OG0001969	LOC117192718|XP_033253343.1|DMIR, LOC108158093|XP_017145749.1|DMIR	LOC117136246|XP_033152941.1|DMAU
OG0001970	LOC117190684|XP_033251636.1|DMIR, LOC108160360|XP_017149819.1|DMIR	LOC117136601|XP_033153475.1|DMAU
OG0001971	LOC117192301|XP_033252848.1|DMIR, LOC108158051|XP_017145686.1|DMIR	LOC117138048|XP_033155753.1|DMAU
OG0001972	LOC117188308|XP_033247838.1|DMIR	LOC117137533|XP_033154911.1|DMAU
OG0001973	LOC108160758|XP_017150447.1|DMIR	LOC117137414|XP_033154733.1|DMAU
OG0001974	LOC117193290|XP_033253922.1|DMIR, LOC108160497|XP_017150022.1|DMIR	LOC117138072|XP_033155787.1|DMAU
OG0001975	LOC108153156|XP_017138448.1|DMIR	LOC117140196|XP_033158870.1|DMAU
OG0001976	LOC108159881|XP_017148983.2|DMIR, LOC117187934|XP_033246821.1|DMIR	LOC117135652|XP_033151927.1|DMAU
OG0001977	LOC108162152|XP_017152218.1|DMIR	LOC117146348|XP_033168384.1|DMAU
OG0001978	LOC108162398|XP_017152609.1|DMIR	LOC117150269|XP_033172966.1|DMAU
OG0001979	LOC108163041|XP_017153581.1|DMIR	LOC117150684|XP_033173587.1|DMAU
OG0001980	LOC108162500|XP_017152754.1|DMIR	LOC117135239|XP_033151268.1|DMAU
OG0001981	LOC108162263|XP_017152399.1|DMIR	LOC117145727|XP_033167371.1|DMAU
OG0001982	LOC108161920|XP_017151825.1|DMIR	LOC117150047|XP_033172803.1|DMAU
OG0001983	LOC117189156|XP_033250115.1|DMIR	LOC117139408|XP_033157573.1|DMAU
OG0001984	LOC108162958|XP_017153446.2|DMIR	LOC117135161|XP_033151113.1|DMAU
OG0001985	LOC108161784|XP_017151615.1|DMIR	LOC117147033|XP_033169622.1|DMAU
OG0001986	LOC108163650|XP_017154557.1|DMIR	LOC117150431|XP_033173200.1|DMAU
OG0001987	LOC108153505|XP_017139050.1|DMIR	LOC117148473|XP_033171738.1|DMAU
OG0001988	LOC117194952|XP_033255315.1|DMIR, LOC108159296|XP_017147954.1|DMIR	LOC117138366|XP_033156323.1|DMAU
OG0001989	LOC108161300|XP_017151008.1|DMIR	LOC117150202|XP_033172883.1|DMAU
OG0001990	LOC108162799|XP_017153190.1|DMIR	LOC117150332|XP_033173068.1|DMAU
OG0001991	LOC117188761|XP_033248991.1|DMIR	LOC117150634|XP_033173497.1|DMAU
OG0001992	LOC108163703|XP_017154632.1|DMIR	LOC117144104|XP_033165017.1|DMAU
OG0001993	LOC108163319|XP_017154033.1|DMIR	LOC117150858|XP_033173845.1|DMAU
OG0001994	LOC108156546|XP_017143552.1|DMIR	LOC117142641|XP_033162637.1|DMAU
OG0001995	LOC108163058|XP_017153619.2|DMIR	LOC117136696|XP_033153645.1|DMAU
OG0001997	LOC108159402|XP_017148132.1|DMIR, LOC117192245|XP_033252800.1|DMIR	LOC117135726|XP_033152060.1|DMAU
OG0001998	LOC108159400|XP_017148126.2|DMIR, LOC117192243|XP_033252798.1|DMIR, LOC117192244|XP_033252799.1|DMIR	LOC117135720|XP_033152046.1|DMAU
OG0001999	LOC117191450|XP_033252203.1|DMIR, LOC108159921|XP_017149048.2|DMIR	LOC117136120|XP_033152710.1|DMAU
OG0002000	LOC108163549|XP_017154399.1|DMIR	LOC117142310|XP_033162108.1|DMAU
OG0002001	LOC108162852|XP_017153285.1|DMIR	LOC117151095|XP_033174235.1|DMAU
OG0002002	LOC108158151|XP_017145860.1|DMIR	LOC117135794|XP_033152178.1|DMAU
OG0002003	LOC108162344|XP_017152530.1|DMIR	LOC117136070|XP_033152659.1|DMAU
OG0002004	LOC108162316|XP_017152485.1|DMIR	LOC117150958|XP_033174028.1|DMAU
OG0002005	LOC108161429|XP_033249279.1|DMIR, LOC117188868|XP_033249280.1|DMIR, LOC117188869|XP_033249281.1|DMIR, LOC117188866|XP_033249276.1|DMIR, LOC108161428|XP_017151182.1|DMIR	LOC117144331|XP_033165338.1|DMAU
OG0002006	LOC108162884|XP_033248687.1|DMIR	LOC117135302|XP_033151371.1|DMAU
OG0002007	LOC108163364|XP_017154103.2|DMIR	LOC117139414|XP_033157794.1|DMAU
OG0002008	LOC108164397|XP_033250157.1|DMIR	LOC117146238|XP_033168037.1|DMAU
OG0002009	LOC108160989|XP_017150782.2|DMIR, LOC117188459|XP_033248262.1|DMIR	LOC117136380|XP_033153162.1|DMAU
OG0002010	LOC108162339|XP_033248420.1|DMIR	LOC117145889|XP_033167626.1|DMAU
OG0002011	LOC108162000|XP_017151970.2|DMIR	LOC117146550|XP_033168742.1|DMAU
OG0002012	LOC108162474|XP_017152713.1|DMIR	LOC117150197|XP_033172877.1|DMAU
OG0002013	LOC108163525|XP_033249359.1|DMIR	LOC117150248|XP_033172935.1|DMAU
OG0002014	LOC117193486|XP_033254127.1|DMIR, LOC108159327|XP_017148011.1|DMIR	LOC117137311|XP_033154582.1|DMAU
OG0002015	LOC108162944|XP_017153424.1|DMIR	LOC117150747|XP_033173671.1|DMAU
OG0002016	LOC108159966|XP_017149134.1|DMIR, LOC117192390|XP_033252956.1|DMIR, LOC117192389|XP_033252952.1|DMIR	LOC117135472|XP_033151576.1|DMAU
OG0002017	LOC108163699|XP_017154623.2|DMIR	LOC117150424|XP_033173189.1|DMAU
OG0002018	LOC108163295|XP_017153990.1|DMIR	LOC117150857|XP_033173843.1|DMAU
OG0002019	LOC108162678|XP_017153011.1|DMIR	LOC117146280|XP_033168171.1|DMAU
OG0002020	LOC108162644|XP_033249684.1|DMIR	LOC117147440|XP_033170216.1|DMAU
OG0002021	LOC108158479|XP_017146273.1|DMIR	LOC117138433|XP_033156435.1|DMAU
OG0002022	LOC108161801|XP_017151640.2|DMIR	LOC117138718|XP_033156857.1|DMAU
OG0002023	LOC108154180|XP_017139843.1|DMIR	LOC117144218|XP_033165163.1|DMAU
OG0002025	LOC108163420|XP_017154177.1|DMIR	LOC117138135|XP_033155899.1|DMAU
OG0002026	LOC108150989|XP_017134828.1|DMIR	LOC117141705|XP_033161207.1|DMAU
OG0002027	LOC108158827|XP_017147013.1|DMIR	LOC117135962|XP_033152451.1|DMAU
OG0002028	LOC108160502|XP_017150029.1|DMIR, LOC117190248|XP_033251192.1|DMIR, LOC117190257|XP_033251205.1|DMIR	LOC117136785|XP_033153731.1|DMAU
OG0002029	LOC108163891|XP_017154899.2|DMIR, LOC117189158|XP_033250118.1|DMIR, LOC117189159|XP_033250119.1|DMIR, LOC108151739|XP_017136046.2|DMIR	LOC117141146|XP_033160370.1|DMAU
OG0002030	LOC108159537|XP_017148402.2|DMIR, LOC117188073|XP_033247265.1|DMIR	LOC117136336|XP_033153087.1|DMAU
OG0002031	LOC108159005|XP_017147367.1|DMIR, LOC117192019|XP_033252631.1|DMIR	LOC117136069|XP_033152614.1|DMAU
OG0002032	LOC108155334|XP_017141573.1|DMIR	LOC117143784|XP_033164516.1|DMAU
OG0002033	LOC108158394|XP_017146144.1|DMIR	LOC117147922|XP_033170936.1|DMAU
OG0002034	LOC108151896|XP_017136288.1|DMIR	LOC117146668|XP_033168906.1|DMAU
OG0002035	LOC108155866|XP_017142473.1|DMIR	LOC117145582|XP_033167179.1|DMAU
OG0002036	LOC108155240|XP_017141418.1|DMIR	LOC117145832|XP_033167524.1|DMAU
OG0002037	LOC108152919|XP_017138087.1|DMIR	LOC117140049|XP_033158677.1|DMAU
OG0002038	LOC108157028|XP_017144328.2|DMIR	LOC117143600|XP_033164242.1|DMAU
OG0002039	LOC108157109|XP_017144472.1|DMIR	LOC117141356|XP_033160655.1|DMAU
OG0002040	LOC108154972|XP_017140977.1|DMIR	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU
OG0002041	LOC117192471|XP_033253055.1|DMIR, LOC108159985|XP_017149176.1|DMIR	LOC117135698|XP_033151995.1|DMAU
OG0002042	LOC108155765|XP_033244262.1|DMIR	LOC117143380|XP_033163949.1|DMAU
OG0002043	LOC108155871|XP_017142479.1|DMIR	LOC117145716|XP_033167353.1|DMAU
OG0002044	LOC108155638|XP_017142069.2|DMIR	LOC117142452|XP_033162313.1|DMAU
OG0002045	LOC108154443|XP_017140204.1|DMIR	LOC117143740|XP_033164441.1|DMAU
OG0002046	LOC108164578|XP_017155886.1|DMIR	LOC117146270|XP_033168154.1|DMAU
OG0002047	LOC108156629|XP_017143701.1|DMIR	LOC117146433|XP_033168532.1|DMAU
OG0002048	LOC108156270|XP_017143128.1|DMIR	LOC117144863|XP_033166158.1|DMAU
OG0002049	LOC108155494|XP_017141811.1|DMIR	LOC117145332|XP_033166828.1|DMAU
OG0002050	LOC108155281|XP_017141479.1|DMIR	LOC117145882|XP_033167598.1|DMAU
OG0002051	LOC117193581|XP_033254215.1|DMIR, LOC108160409|XP_017149892.1|DMIR, LOC117193580|XP_033254213.1|DMIR	LOC117136703|XP_033153612.1|DMAU
OG0002052	LOC108165380|XP_017156907.1|DMIR	LOC117140934|XP_033160021.1|DMAU
OG0002053	LOC108156809|XP_017143991.1|DMIR	LOC117143518|XP_033164131.1|DMAU
OG0002054	LOC108155480|XP_017141792.1|DMIR	LOC117142520|XP_033162454.1|DMAU
OG0002055	LOC108154275|XP_017140013.1|DMIR	LOC117143327|XP_033163874.1|DMAU
OG0002056	LOC108151368|XP_017135418.1|DMIR	LOC117140636|XP_033159554.1|DMAU
OG0002057	LOC117188571|XP_033248445.1|DMIR, LOC108163971|XP_017155017.2|DMIR	LOC117146442|XP_033168592.1|DMAU
OG0002058	LOC108165591|XP_017157155.1|DMIR	LOC117142096|XP_033161871.1|DMAU
OG0002059	LOC108154254|XP_017139977.1|DMIR	LOC117142839|XP_033162963.1|DMAU
OG0002060	LOC117190461|XP_033251424.1|DMIR, LOC108159945|XP_017149089.1|DMIR	LOC117137935|XP_033155580.1|DMAU
OG0002061	LOC108160080|XP_017149336.1|DMIR, LOC117190050|XP_033251025.1|DMIR	LOC117138453|XP_033156470.1|DMAU
OG0002062	LOC108156467|XP_017143423.1|DMIR	LOC117148784|XP_033172284.1|DMAU
OG0002063	LOC108164036|XP_017155106.1|DMIR	LOC117147135|XP_033169804.1|DMAU
OG0002064	LOC117186133|XP_033242197.1|DMIR	LOC117139026|XP_033157015.1|DMAU
OG0002065	LOC108152088|XP_033242271.1|DMIR	LOC117141237|XP_033160491.1|DMAU
OG0002066	LOC108155591|XP_017141995.1|DMIR	LOC117143765|XP_033164474.1|DMAU
OG0002067	LOC108159432|XP_017148192.1|DMIR	LOC117136786|XP_033153733.1|DMAU
OG0002068	LOC117187877|XP_033246661.1|DMIR, LOC117187876|XP_033246660.1|DMIR, LOC117185769|XP_033246655.1|DMIR, LOC117185858|XP_033246653.1|DMIR, LOC117189664|XP_033250661.1|DMIR	LOC117136801|XP_033153756.1|DMAU
OG0002069	LOC117188774|XP_033249028.1|DMIR	LOC117135593|XP_033151819.1|DMAU
OG0002070	LOC108155608|XP_017142023.1|DMIR	LOC117144757|XP_033166007.1|DMAU
OG0002071	LOC108155330|XP_017141560.1|DMIR	LOC117143742|XP_033164444.1|DMAU
OG0002072	LOC117194185|XP_033254735.1|DMIR, LOC108158578|XP_017146510.1|DMIR	LOC117137737|XP_033155210.1|DMAU
OG0002073	LOC108151222|XP_033243458.1|DMIR	LOC117142016|XP_033161760.1|DMAU
OG0002074	LOC117189844|XP_033250809.1|DMIR, LOC108160515|XP_017150054.1|DMIR	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU
OG0002075	LOC108162382|XP_017152588.1|DMIR	LOC117145514|XP_033167098.1|DMAU
OG0002076	LOC117185701|XP_033246485.1|DMIR, LOC108158605|XP_033254676.1|DMIR	LOC117135540|XP_033151710.1|DMAU
OG0002077	LOC108152463|XP_017137320.1|DMIR	LOC117139193|XP_033157254.1|DMAU
OG0002078	LOC108159140|XP_017147624.1|DMIR, LOC117193641|XP_033254276.1|DMIR	LOC117136281|XP_033153006.1|DMAU
OG0002079	LOC108151025|XP_017134874.1|DMIR	LOC117138951|XP_033156882.1|DMAU
OG0002080	LOC108160690|XP_017150331.1|DMIR	LOC117137411|XP_033154729.1|DMAU
OG0002081	LOC117192647|XP_033253260.1|DMIR, LOC117192648|XP_033253261.1|DMIR, LOC108158936|XP_017147234.2|DMIR, LOC117188227|XP_033247628.1|DMIR	LOC117136117|XP_033152704.1|DMAU
OG0002082	LOC117192975|XP_033253588.1|DMIR, LOC108159551|XP_033247590.1|DMIR	LOC117135458|XP_033151534.1|DMAU
OG0002083	LOC108164652|XP_033246938.1|DMIR	LOC117148582|XP_033171940.1|DMAU
OG0002084	LOC108158991|XP_017147327.1|DMIR, LOC117190039|XP_033251018.1|DMIR, LOC117190037|XP_033251016.1|DMIR, LOC117190036|XP_033251015.1|DMIR, LOC117190038|XP_033251017.1|DMIR, LOC117190542|XP_033251492.1|DMIR	LOC117136838|XP_033153810.1|DMAU
OG0002085	LOC108160127|XP_017149410.1|DMIR	LOC117135979|XP_033152483.1|DMAU
OG0002086	LOC117190644|XP_033251581.1|DMIR, LOC108160487|XP_017149998.1|DMIR, LOC117192068|XP_033252670.1|DMIR, LOC117189958|XP_033250929.1|DMIR	LOC117137380|XP_033154684.1|DMAU
OG0002087	LOC108150984|XP_017134816.2|DMIR	LOC117140674|XP_033159618.1|DMAU
OG0002088	LOC108151520|XP_017135658.1|DMIR	LOC117139421|XP_033157598.1|DMAU
OG0002089	LOC117194110|XP_033254643.1|DMIR, LOC108159350|XP_017148047.1|DMIR	LOC117135899|XP_033152338.1|DMAU
OG0002090	LOC108151981|XP_017136434.1|DMIR	LOC117140720|XP_033159676.1|DMAU
OG0002091	LOC117192899|XP_033253532.1|DMIR, LOC108158416|XP_017146172.1|DMIR, LOC117192897|XP_033253530.1|DMIR	LOC117136441|XP_033153249.1|DMAU
OG0002092	LOC108152365|XP_017137132.1|DMIR	LOC117139311|XP_033157444.1|DMAU
OG0002093	LOC108160045|XP_017149278.1|DMIR, LOC117192860|XP_033253505.1|DMIR	LOC117135903|XP_033152356.1|DMAU
OG0002094	LOC117190856|XP_033251775.1|DMIR, LOC108160456|XP_017149961.1|DMIR	LOC117137217|XP_033154464.1|DMAU
OG0002095	LOC108155279|XP_017141489.1|DMIR	LOC117150808|XP_033173757.1|DMAU, LOC117148039|XP_033171106.1|DMAU
OG0002096	LOC108159694|XP_017148692.1|DMIR, LOC117190103|XP_033251080.1|DMIR	LOC117135507|XP_033151630.1|DMAU
OG0002097	LOC117194011|XP_033254536.1|DMIR, LOC108158802|XP_017146977.1|DMIR, LOC117193967|XP_033254509.1|DMIR	LOC117137562|XP_033154956.1|DMAU
OG0002099	LOC108157057|XP_017144376.1|DMIR	LOC117143878|XP_033164655.1|DMAU
OG0002100	LOC108153136|XP_017138420.1|DMIR	LOC117139954|XP_033158533.1|DMAU
OG0002101	LOC108160338|XP_017149761.1|DMIR	LOC117138227|XP_033156063.1|DMAU
OG0002102	LOC108159436|XP_017148200.1|DMIR, LOC117192535|XP_033253124.1|DMIR	LOC117135858|XP_033152272.1|DMAU
OG0002103	LOC108155802|XP_017142372.1|DMIR	LOC117144196|XP_033165136.1|DMAU
OG0002105	LOC108162596|XP_017152903.1|DMIR	LOC117146874|XP_033169358.1|DMAU
OG0002106	LOC108156688|XP_017143820.2|DMIR	LOC117143522|XP_033164136.1|DMAU
OG0002107	LOC108163288|XP_033249642.1|DMIR	LOC117136767|XP_033153707.1|DMAU
OG0002108	LOC108157574|XP_017145184.1|DMIR, LOC108157572|XP_017145182.1|DMIR, LOC108157573|XP_017145183.1|DMIR	LOC117144187|XP_033165126.1|DMAU
OG0002109	LOC108154545|XP_017140337.1|DMIR	LOC117144422|XP_033165455.1|DMAU, LOC117144215|XP_033165157.1|DMAU
OG0002110	LOC108162878|XP_017153320.1|DMIR	LOC117141970|XP_033161659.1|DMAU, LOC117150944|XP_033174003.1|DMAU
