Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0001921	LOC117188101|XP_033247330.1|DMIR, LOC117188106|XP_033247335.1|DMIR, LOC108159472|XP_017148284.2|DMIR	cbc|NP_610876.1|DMEL
OG0001922	LOC108158363|XP_017146106.2|DMIR, LOC117188464|XP_033248268.1|DMIR	asrij|NP_001261143.1|DMEL
OG0001923	LOC108153288|XP_017138651.1|DMIR	Mp|NP_001246651.1|DMEL
OG0001924	LOC117188899|XP_033249348.1|DMIR, LOC117186222|XP_033242511.1|DMIR	CG17691|NP_001104018.1|DMEL
OG0001925	LOC108151065|XP_017134933.2|DMIR	CG10672|NP_647946.1|DMEL
OG0001926	LOC108153430|XP_017138921.1|DMIR	ImpE1|NP_524849.2|DMEL
OG0001927	LOC117190011|XP_033250993.1|DMIR, LOC108158146|XP_017145855.1|DMIR	Nup54|NP_610783.1|DMEL
OG0001928	LOC108155998|XP_017142687.1|DMIR, LOC108151427|XP_017135508.1|DMIR	CG8009|NP_648400.1|DMEL
OG0001929	LOC108151193|XP_017135129.1|DMIR	Rbfox1|NP_001246707.1|DMEL
OG0001930	LOC117189825|XP_033250780.1|DMIR, LOC108159815|XP_017148874.1|DMIR	GEFmeso|NP_788403.2|DMEL
OG0001931	LOC108153127|XP_017138405.2|DMIR	Iyd|NP_001369045.1|DMEL, CG46439|NP_001368938.1|DMEL
OG0001932	LOC108151925|XP_017136333.1|DMIR	JIL-1|NP_648432.1|DMEL
OG0001933	LOC117188298|XP_033247816.1|DMIR, LOC108159022|XP_017147421.1|DMIR	CG4866|NP_611224.1|DMEL
OG0001934	LOC108151192|XP_017135128.1|DMIR	Gem3|NP_524019.1|DMEL
OG0001935	LOC108151283|XP_017135301.1|DMIR	l_3_72Dp|NP_730119.1|DMEL
OG0001937	LOC117187884|XP_033246695.1|DMIR, LOC108159752|XP_017148785.1|DMIR, LOC117190000|XP_033250974.1|DMIR	Fs|NP_652376.2|DMEL
OG0001938	LOC117193626|XP_033254260.1|DMIR, LOC108158916|XP_017147203.1|DMIR, LOC117193630|XP_033254267.1|DMIR	CG18335|NP_610666.1|DMEL
OG0001939	LOC117189867|XP_033250831.1|DMIR, LOC108159603|XP_017148546.1|DMIR	CG15650|NP_611529.1|DMEL
OG0001940	LOC108159125|XP_017147599.1|DMIR	CG46385|NP_001356959.1|DMEL
OG0001941	LOC108165590|XP_033243951.1|DMIR, LOC117186793|XP_033243954.1|DMIR, LOC117186794|XP_033243958.1|DMIR, LOC117186795|XP_033243961.1|DMIR	Atac3|NP_001246531.1|DMEL
OG0001942	LOC117190775|XP_033251725.1|DMIR, LOC108159996|XP_017149203.2|DMIR	CG9447|NP_610243.4|DMEL
OG0001943	LOC108151285|XP_017135305.1|DMIR	CG13055|NP_648851.1|DMEL
OG0001944	LOC108151930|XP_017136344.1|DMIR	Mtch|NP_523869.1|DMEL
OG0001945	LOC108160309|XP_017149712.1|DMIR, LOC117185689|XP_033253786.1|DMIR	Dgk|NP_724619.2|DMEL
OG0001946	LOC117193040|XP_033253667.1|DMIR, LOC108158125|XP_017145796.1|DMIR	Cyt-b5|NP_610294.1|DMEL
OG0001947	LOC117193563|XP_033254201.1|DMIR, LOC108159577|XP_017148514.1|DMIR	HLH54F|NP_477302.1|DMEL
OG0001948	LOC108162848|XP_017153284.1|DMIR	CG6179|NP_573288.1|DMEL
OG0001949	LOC108153345|XP_033242879.1|DMIR	Eip78C|NP_524195.2|DMEL
OG0001950	LOC108155501|XP_017141824.1|DMIR	Itpr|NP_730941.1|DMEL
OG0001951	LOC108158563|XP_017146476.1|DMIR, LOC117189861|XP_033250822.1|DMIR	jbug|NP_001261140.1|DMEL
OG0001952	LOC108159932|XP_033246782.1|DMIR	TpnC41C|NP_523619.2|DMEL
OG0001953	LOC117193670|XP_033254297.1|DMIR, LOC108160575|XP_017150151.1|DMIR	Oatp58Dc|NP_001097409.1|DMEL
OG0001955	LOC108158137|XP_017145839.1|DMIR, LOC117192369|XP_033252924.1|DMIR	CG17765|NP_610592.1|DMEL
OG0001956	LOC108152329|XP_017137065.1|DMIR	nmo|NP_001356976.1|DMEL
OG0001957	LOC108159033|XP_017147443.1|DMIR, LOC117189789|XP_033250749.1|DMIR, LOC117189790|XP_033250750.1|DMIR	RpL29|NP_477203.1|DMEL
OG0001958	LOC117194036|XP_033254568.1|DMIR, LOC108159207|XP_017147770.1|DMIR	CG30116|NP_725799.1|DMEL
OG0001959	LOC108153037|XP_017138282.1|DMIR	Toll-9|NP_649214.1|DMEL
OG0001960	LOC108151320|XP_017135362.1|DMIR	Psa|NP_728614.1|DMEL
OG0001961	LOC108160437|XP_033253994.1|DMIR, LOC117185780|XP_017149934.1|DMIR	Dll|NP_001137759.1|DMEL
OG0001962	LOC117189661|XP_033250658.1|DMIR, LOC117189662|XP_033250659.1|DMIR, LOC108158978|XP_017147310.1|DMIR	phr|NP_523653.2|DMEL
OG0001963	LOC108152792|XP_017137863.1|DMIR	CG9706|NP_001356982.1|DMEL
OG0001964	LOC108152705|XP_017137714.1|DMIR	smid|NP_523959.2|DMEL
OG0001965	LOC108152169|XP_033242594.1|DMIR	CG42747|NP_648045.2|DMEL
OG0001966	LOC108155585|XP_017141983.1|DMIR	P5cr-2|NP_650632.1|DMEL
OG0001967	LOC108158485|XP_017146282.2|DMIR, LOC117188122|XP_033247360.1|DMIR	Lapsyn|NP_611561.1|DMEL
OG0001968	LOC108153721|XP_017139338.1|DMIR	NijA|NP_996040.1|DMEL
OG0001969	LOC117192718|XP_033253343.1|DMIR, LOC108158093|XP_017145749.1|DMIR	Orc1|NP_477303.1|DMEL
OG0001970	LOC117190684|XP_033251636.1|DMIR, LOC108160360|XP_017149819.1|DMIR	blw|NP_726243.1|DMEL
OG0001971	LOC108158051|XP_017145686.1|DMIR	CG11041|NP_611453.2|DMEL
OG0001972	LOC117188308|XP_033247838.1|DMIR	IFT20|NP_724409.3|DMEL
OG0001973	LOC108160758|XP_017150447.1|DMIR	CG43795|NP_001097435.2|DMEL
OG0001974	LOC117193290|XP_033253922.1|DMIR, LOC108160497|XP_017150022.1|DMIR	Myd88|NP_610479.1|DMEL
OG0001975	LOC108153156|XP_017138448.1|DMIR	CG13806|NP_647708.1|DMEL
OG0001976	LOC108159881|XP_017148983.2|DMIR, LOC117187934|XP_033246821.1|DMIR	SmD3|NP_725106.1|DMEL
OG0001977	LOC108162152|XP_017152218.1|DMIR	cup|NP_523493.3|DMEL
OG0001978	LOC108162398|XP_017152609.1|DMIR	Arr1|NP_476681.1|DMEL
OG0001979	LOC108163041|XP_017153581.1|DMIR	Rack1|NP_477269.1|DMEL
OG0001980	LOC108162500|XP_017152754.1|DMIR	galectin|NP_608487.1|DMEL
OG0001981	LOC108162263|XP_017152399.1|DMIR	fusl|NP_608923.1|DMEL
OG0001982	LOC108161920|XP_017151825.1|DMIR	Gpb5|NP_001104335.1|DMEL
OG0001983	LOC117189156|XP_033250115.1|DMIR	AGO3|NP_001036627.2|DMEL
OG0001984	LOC108162958|XP_017153446.2|DMIR	CG9154|NP_608993.2|DMEL
OG0001985	LOC108161784|XP_017151615.1|DMIR	Apoltp|NP_995670.2|DMEL
OG0001986	LOC108163650|XP_017154557.1|DMIR	TTLL3A|NP_609069.1|DMEL
OG0001987	LOC108153505|XP_017139050.1|DMIR	su_sable_|NP_476754.1|DMEL
OG0001988	LOC117194952|XP_033255315.1|DMIR, LOC108159296|XP_017147954.1|DMIR	EDTP|NP_995873.2|DMEL
OG0001989	LOC108161300|XP_017151008.1|DMIR	Gr21a|NP_001259841.1|DMEL
OG0001990	LOC108162799|XP_017153190.1|DMIR	loh|NP_609406.2|DMEL
OG0001991	LOC117188761|XP_033248991.1|DMIR	DIP-lambda|NP_001334747.1|DMEL
OG0001992	LOC108163703|XP_017154632.1|DMIR	CG31760|NP_723730.2|DMEL
OG0001993	LOC108163319|XP_017154033.1|DMIR	Sec61alpha|NP_609034.1|DMEL
OG0001994	LOC108156546|XP_017143552.1|DMIR	TFAM|NP_732527.1|DMEL
OG0001995	LOC108163058|XP_017153619.2|DMIR	CG10194|NP_609973.1|DMEL
OG0001997	LOC108159402|XP_017148132.1|DMIR, LOC117192245|XP_033252800.1|DMIR	CG3894|NP_611963.5|DMEL
OG0001998	LOC108159400|XP_017148126.2|DMIR, LOC117192243|XP_033252798.1|DMIR, LOC117192244|XP_033252799.1|DMIR	Eps-15|NP_611965.2|DMEL
OG0001999	LOC117191450|XP_033252203.1|DMIR, LOC108159921|XP_017149048.2|DMIR	Hr3|NP_001334718.1|DMEL
OG0002000	LOC108163549|XP_017154399.1|DMIR	CG14274|NP_609212.2|DMEL
OG0002001	LOC108162852|XP_017153285.1|DMIR	kel|NP_476589.4|DMEL
OG0002002	LOC108158151|XP_017145860.1|DMIR	Dera|NP_610781.1|DMEL
OG0002003	LOC108162344|XP_017152530.1|DMIR	Tsp29Fa|NP_523515.1|DMEL
OG0002004	LOC108162316|XP_017152485.1|DMIR	qua|NP_001246066.1|DMEL
OG0002005	LOC108161429|XP_033249279.1|DMIR, LOC117188868|XP_033249280.1|DMIR, LOC117188869|XP_033249281.1|DMIR, LOC117188866|XP_033249276.1|DMIR, LOC108161428|XP_017151182.1|DMIR	PRL-1|NP_609780.1|DMEL
OG0002006	LOC108162884|XP_033248687.1|DMIR	Ziz|NP_001260200.1|DMEL
OG0002007	LOC108163364|XP_017154103.2|DMIR	Pp2A-29B|NP_001245944.1|DMEL
OG0002008	LOC108164397|XP_033250157.1|DMIR	eIF4G1|NP_001096852.1|DMEL
OG0002009	LOC108160989|XP_017150782.2|DMIR, LOC117188459|XP_033248262.1|DMIR	fd59A|NP_523814.1|DMEL
OG0002010	LOC108162339|XP_033248420.1|DMIR	Argl|NP_609257.3|DMEL
OG0002011	LOC108162000|XP_017151970.2|DMIR	nesd|NP_610025.1|DMEL
OG0002012	LOC108162474|XP_017152713.1|DMIR	TpnC25D|NP_608915.2|DMEL
OG0002013	LOC108163525|XP_033249359.1|DMIR	Lim3|NP_001260559.1|DMEL
OG0002014	LOC117193486|XP_033254127.1|DMIR, LOC108159327|XP_017148011.1|DMIR	CG10527|NP_611544.1|DMEL
OG0002015	LOC108162944|XP_017153424.1|DMIR	Uro|NP_476779.1|DMEL
OG0002016	LOC108159966|XP_017149134.1|DMIR, LOC117192390|XP_033252956.1|DMIR, LOC117192389|XP_033252952.1|DMIR	babo|NP_476999.1|DMEL
OG0002017	LOC108163699|XP_017154623.2|DMIR	Nos|NP_523541.2|DMEL
OG0002018	LOC108163295|XP_017153990.1|DMIR	Daxx|NP_609035.2|DMEL
OG0002019	LOC108162678|XP_017153011.1|DMIR	vir-1|NP_723746.1|DMEL
OG0002020	LOC108162644|XP_033249684.1|DMIR	RanGAP|NP_476712.1|DMEL
OG0002021	LOC108158479|XP_017146273.1|DMIR	tud|NP_476773.1|DMEL
OG0002022	LOC108161801|XP_017151640.2|DMIR	CG14397|NP_001163027.1|DMEL
OG0002023	LOC108154180|XP_017139843.1|DMIR	ry|NP_524337.1|DMEL
OG0002025	LOC108163420|XP_017154177.1|DMIR	salm|NP_723670.2|DMEL
OG0002026	LOC108150989|XP_017134828.1|DMIR	CG7139|NP_649378.1|DMEL
OG0002027	LOC108158827|XP_017147013.1|DMIR	px|NP_726208.1|DMEL
OG0002028	LOC108160502|XP_017150029.1|DMIR, LOC117190248|XP_033251192.1|DMIR, LOC117190257|XP_033251205.1|DMIR	CG5554|NP_001286784.1|DMEL
OG0002029	LOC108163891|XP_017154899.2|DMIR, LOC117189158|XP_033250118.1|DMIR, LOC117189159|XP_033250119.1|DMIR, LOC108151739|XP_017136046.2|DMIR	Sse|NP_523935.1|DMEL
OG0002030	LOC108159537|XP_017148402.2|DMIR, LOC117188073|XP_033247265.1|DMIR	ATPsynF|NP_611940.1|DMEL
OG0002031	LOC108159005|XP_017147367.1|DMIR, LOC117192019|XP_033252631.1|DMIR	Rpn13|NP_001137662.1|DMEL
OG0002032	LOC108155334|XP_017141573.1|DMIR	Snmp1|NP_650953.1|DMEL
OG0002033	LOC108158394|XP_017146144.1|DMIR	Ork1|NP_001285097.1|DMEL
OG0002034	LOC108151896|XP_017136288.1|DMIR	DAAM|NP_001188522.1|DMEL
OG0002035	LOC108155866|XP_017142473.1|DMIR	Dhod|NP_477224.1|DMEL
OG0002036	LOC108155240|XP_017141418.1|DMIR	Glut4EF|NP_001262443.1|DMEL
OG0002037	LOC108152919|XP_017138087.1|DMIR	VhaM9.7-a|NP_001097499.1|DMEL
OG0002038	LOC108157028|XP_017144328.2|DMIR	CG4390|NP_732486.2|DMEL
OG0002039	LOC108157109|XP_017144472.1|DMIR	CG40472|NP_001163845.1|DMEL, ND-AGGG|NP_001015476.1|DMEL
OG0002040	LOC108154972|XP_017140977.1|DMIR	CG41284|NP_001104417.3|DMEL, CG42598|NP_001163857.2|DMEL
OG0002041	LOC117192471|XP_033253055.1|DMIR, LOC108159985|XP_017149176.1|DMIR	Acsl|NP_001260810.1|DMEL
OG0002042	LOC108155765|XP_033244262.1|DMIR	Obp84a|NP_001097700.2|DMEL
OG0002043	LOC108155871|XP_017142479.1|DMIR	CG2100|NP_649578.1|DMEL
OG0002044	LOC108155638|XP_017142069.2|DMIR	loco|NP_732773.1|DMEL
OG0002045	LOC108154443|XP_017140204.1|DMIR	5-HT2B|NP_001262373.1|DMEL
OG0002046	LOC108164578|XP_017155886.1|DMIR	CG11077|NP_651944.1|DMEL
OG0002047	LOC108156629|XP_017143701.1|DMIR	CG14200|NP_573387.1|DMEL
OG0002048	LOC108156270|XP_017143128.1|DMIR	CG10038|NP_650176.3|DMEL
OG0002049	LOC108155494|XP_017141811.1|DMIR	sals|NP_731573.1|DMEL
OG0002050	LOC108155281|XP_017141479.1|DMIR	nsl1|NP_732069.3|DMEL
OG0002051	LOC117193581|XP_033254215.1|DMIR, LOC108160409|XP_017149892.1|DMIR, LOC117193580|XP_033254213.1|DMIR	CG30022|NP_725047.2|DMEL
OG0002052	LOC108165380|XP_017156907.1|DMIR	CG33257|NP_996107.1|DMEL
OG0002053	LOC108156809|XP_017143991.1|DMIR	CG11768|NP_649829.1|DMEL
OG0002054	LOC108155480|XP_017141792.1|DMIR	CG12170|NP_649565.1|DMEL
OG0002055	LOC108154275|XP_017140013.1|DMIR	Tango9|NP_650136.1|DMEL
OG0002056	LOC108151368|XP_017135418.1|DMIR	Gcn5|NP_648586.2|DMEL
OG0002057	LOC117188571|XP_033248445.1|DMIR, LOC108163971|XP_017155017.2|DMIR	CG6144|NP_001033895.1|DMEL
OG0002058	LOC108165591|XP_017157155.1|DMIR	thoc7|NP_728489.2|DMEL
OG0002059	LOC108154254|XP_017139977.1|DMIR	MED28|NP_651397.1|DMEL
OG0002060	LOC117190461|XP_033251424.1|DMIR, LOC108159945|XP_017149089.1|DMIR	jef|NP_610983.1|DMEL
OG0002061	LOC108160080|XP_017149336.1|DMIR, LOC117190050|XP_033251025.1|DMIR	Gpat4|NP_001286818.1|DMEL
OG0002062	LOC108156467|XP_017143423.1|DMIR	bbx|NP_001259770.1|DMEL
OG0002063	LOC108164036|XP_017155106.1|DMIR	APC7|NP_572329.3|DMEL
OG0002064	LOC117186133|XP_033242197.1|DMIR	Rop|NP_523916.2|DMEL
OG0002065	LOC108152088|XP_033242271.1|DMIR	Mrtf|NP_001137879.3|DMEL
OG0002066	LOC108155591|XP_017141995.1|DMIR	Mhcl|NP_732109.2|DMEL
OG0002067	LOC108159432|XP_017148192.1|DMIR	Snap29|NP_523831.1|DMEL
OG0002068	LOC117187877|XP_033246661.1|DMIR, LOC117187876|XP_033246660.1|DMIR, LOC117185769|XP_033246655.1|DMIR, LOC117185858|XP_033246653.1|DMIR, LOC117189664|XP_033250661.1|DMIR	Atg7|NP_611350.1|DMEL
OG0002069	LOC117188774|XP_033249028.1|DMIR	CG17486|NP_001036446.2|DMEL
OG0002070	LOC108155608|XP_017142023.1|DMIR	Fdh|NP_524310.1|DMEL
OG0002071	LOC108155330|XP_017141560.1|DMIR	Osbp|NP_477271.1|DMEL
OG0002072	LOC117194185|XP_033254735.1|DMIR, LOC108158578|XP_017146510.1|DMIR	Rrp42|NP_725517.2|DMEL
OG0002073	LOC108151222|XP_033243458.1|DMIR	Plp|NP_001027574.2|DMEL
OG0002074	LOC117189844|XP_033250809.1|DMIR, LOC108160515|XP_017150054.1|DMIR	CG11807|NP_611017.1|DMEL
OG0002075	LOC108162382|XP_017152588.1|DMIR	SmE|NP_609162.1|DMEL
OG0002076	LOC117185701|XP_033246485.1|DMIR, LOC108158605|XP_033254676.1|DMIR	ReepA|NP_001188988.1|DMEL
OG0002077	LOC108152463|XP_017137320.1|DMIR	mwh|NP_001261244.1|DMEL
OG0002078	LOC108159140|XP_017147624.1|DMIR, LOC117193641|XP_033254276.1|DMIR	CG16935|NP_610914.2|DMEL
OG0002079	LOC108151025|XP_017134874.1|DMIR	Ssk|NP_649184.1|DMEL
OG0002080	LOC108160690|XP_017150331.1|DMIR	CG30456|NP_611188.3|DMEL
OG0002081	LOC117192647|XP_033253260.1|DMIR, LOC117192648|XP_033253261.1|DMIR, LOC108158936|XP_017147234.2|DMIR, LOC117188227|XP_033247628.1|DMIR	cN-IIIB|NP_611895.1|DMEL
OG0002082	LOC117192975|XP_033253588.1|DMIR, LOC108159551|XP_033247590.1|DMIR	unc-104|NP_611155.3|DMEL
OG0002083	LOC108164652|XP_033246938.1|DMIR	PsGEF|NP_996333.4|DMEL
OG0002084	LOC108158991|XP_017147327.1|DMIR, LOC117190039|XP_033251018.1|DMIR, LOC117190037|XP_033251016.1|DMIR, LOC117190036|XP_033251015.1|DMIR, LOC117190038|XP_033251017.1|DMIR, LOC117190542|XP_033251492.1|DMIR	CG3500|NP_611783.1|DMEL
OG0002085	LOC108160127|XP_017149410.1|DMIR	CG13506|NP_611666.2|DMEL
OG0002086	LOC117190644|XP_033251581.1|DMIR, LOC108160487|XP_017149998.1|DMIR, LOC117192068|XP_033252670.1|DMIR, LOC117189958|XP_033250929.1|DMIR	ND-B12|NP_001097399.1|DMEL
OG0002087	LOC108150984|XP_017134816.2|DMIR	Su_Tpl_|NP_001163477.1|DMEL
OG0002088	LOC108151520|XP_017135658.1|DMIR	CG32425|NP_730546.1|DMEL
OG0002089	LOC117194110|XP_033254643.1|DMIR, LOC108159350|XP_017148047.1|DMIR	gcl|NP_724708.1|DMEL
OG0002090	LOC108151981|XP_017136434.1|DMIR	Syx13|NP_524054.1|DMEL
OG0002091	LOC117192899|XP_033253532.1|DMIR, LOC108158416|XP_017146172.1|DMIR, LOC117192897|XP_033253530.1|DMIR	CG13575|NP_611903.1|DMEL
OG0002092	LOC108152365|XP_017137132.1|DMIR	fax|NP_524106.3|DMEL
OG0002093	LOC108160045|XP_017149278.1|DMIR, LOC117192860|XP_033253505.1|DMIR	GM130|NP_611642.2|DMEL
OG0002094	LOC117190856|XP_033251775.1|DMIR, LOC108160456|XP_017149961.1|DMIR	PHDP|NP_523834.1|DMEL
OG0002095	LOC108155279|XP_017141489.1|DMIR	Rcd-1r|NP_609269.1|DMEL, Rcd-1|NP_608335.1|DMEL
OG0002096	LOC108159694|XP_017148692.1|DMIR, LOC117190103|XP_033251080.1|DMIR	Asx|NP_001260969.1|DMEL
OG0002097	LOC117194011|XP_033254536.1|DMIR, LOC108158802|XP_017146977.1|DMIR, LOC117193967|XP_033254509.1|DMIR	clos|NP_001097246.3|DMEL
OG0002099	LOC108157057|XP_017144376.1|DMIR	CG9601|NP_649792.3|DMEL
OG0002100	LOC108153136|XP_017138420.1|DMIR	MsrA|NP_001261879.1|DMEL
OG0002101	LOC108160338|XP_017149761.1|DMIR	pdm3|NP_001188885.2|DMEL
OG0002102	LOC108159436|XP_017148200.1|DMIR, LOC117192535|XP_033253124.1|DMIR	tapas|NP_611475.3|DMEL
OG0002103	LOC108155802|XP_017142372.1|DMIR	Coq2|NP_649789.1|DMEL
OG0002105	LOC108162596|XP_017152903.1|DMIR	Iris|NP_608570.1|DMEL
OG0002106	LOC108156688|XP_017143820.2|DMIR	CG9684|NP_649797.2|DMEL
OG0002107	LOC108163288|XP_033249642.1|DMIR	CG12299|NP_609448.1|DMEL
OG0002108	LOC108157574|XP_017145184.1|DMIR, LOC108157572|XP_017145182.1|DMIR, LOC108157573|XP_017145183.1|DMIR	CG42823|NP_001097822.2|DMEL
OG0002109	LOC108154545|XP_017140337.1|DMIR	CAH6|NP_001097987.1|DMEL, CAH16|NP_001287620.1|DMEL
OG0002110	LOC108162878|XP_017153320.1|DMIR	CG33647|NP_001027136.1|DMEL, CG33644|NP_001027259.1|DMEL
OG0002111	LOC108164320|XP_017155463.1|DMIR	CG32988|NP_788008.1|DMEL
OG0002113	LOC108154426|XP_017140184.1|DMIR	Sgs5bis|NP_732246.1|DMEL
OG0002114	LOC108156374|XP_017143271.1|DMIR	janB|NP_476584.2|DMEL, ocn|NP_524578.1|DMEL
OG0002115	LOC117185842|XP_033246913.1|DMIR, LOC108160050|XP_017149283.2|DMIR	CG34188|NP_001097326.1|DMEL, CG30472|NP_725463.2|DMEL
OG0002116	LOC108163195|XP_017153829.1|DMIR	CG10730|NP_610021.3|DMEL
OG0002116	LOC108153746|XP_017139365.2|DMIR	CG9168|NP_612106.2|DMEL
OG0002117	LOC108164688|XP_017156047.1|DMIR	CG7744|NP_611422.2|DMEL
OG0002118	LOC108153908|XP_033245602.1|DMIR	nvd|NP_001097670.1|DMEL
OG0002119	LOC108155792|XP_017142351.1|DMIR	Smg6|NP_651321.1|DMEL
OG0002120	LOC108164502|XP_017155767.1|DMIR	sv|NP_524633.3|DMEL
OG0002121	LOC108155268|XP_017141460.1|DMIR	Usp1|NP_733282.1|DMEL
OG0002123	LOC108163571|XP_033249323.1|DMIR	cdc14|NP_609153.1|DMEL
OG0002124	LOC108165145|XP_017156702.1|DMIR	CG32548|NP_728167.1|DMEL
OG0002125	LOC117185688|XP_033248222.1|DMIR, LOC108159982|XP_033253443.1|DMIR	ckn|NP_611009.1|DMEL
OG0002126	LOC108152838|XP_017137933.1|DMIR	tzn|NP_730568.1|DMEL
OG0002127	LOC108156656|XP_017143762.1|DMIR	Ankle2|NP_573221.2|DMEL
OG0002128	LOC108159792|XP_017148864.1|DMIR	HisRS|NP_573305.2|DMEL
OG0002129	LOC117187379|XP_033245805.1|DMIR, LOC108154639|XP_033245802.1|DMIR, LOC117187378|XP_033245804.1|DMIR, LOC108154635|XP_017140447.2|DMIR	Epg5|NP_650752.2|DMEL
OG0002130	LOC108165560|XP_017157124.1|DMIR	CG14795|NP_569925.2|DMEL
OG0002131	LOC108156971|XP_017144250.2|DMIR	CG18600|NP_650708.1|DMEL
OG0002132	LOC117186546|XP_033243363.1|DMIR, LOC108162041|XP_017152055.1|DMIR	RpL7|NP_523531.1|DMEL
OG0002133	LOC108161668|XP_017151493.1|DMIR	Paics|NP_572826.1|DMEL
OG0002134	LOC108163498|XP_017154311.1|DMIR, LOC108155363|XP_017141618.1|DMIR	CG8173|NP_573239.1|DMEL
OG0002135	LOC108156923|XP_033241937.1|DMIR	mys|NP_524793.2|DMEL
OG0002136	LOC108157470|XP_017145038.1|DMIR	trp|NP_476768.1|DMEL
OG0002137	LOC108156117|XP_017142907.1|DMIR	CG5902|NP_651201.1|DMEL
OG0002138	LOC108155335|XP_017141577.1|DMIR	Vps4|NP_573258.1|DMEL
OG0002139	LOC108163136|XP_017153742.1|DMIR	Vap33|NP_570087.1|DMEL
OG0002140	LOC108163914|XP_017154934.1|DMIR	fend|NP_572528.1|DMEL
OG0002141	LOC108154161|XP_017139810.1|DMIR	RpL10|NP_651954.3|DMEL
OG0002142	LOC108153864|XP_017139450.2|DMIR, LOC108156930|XP_017144175.1|DMIR	CG9853|NP_001097680.1|DMEL
OG0002143	LOC108161769|XP_017151594.1|DMIR	Tango14|NP_608577.2|DMEL
OG0002144	LOC108164433|XP_017155616.1|DMIR	Mitf|NP_001245436.1|DMEL
OG0002145	LOC108157676|XP_017145330.1|DMIR	CG5023|NP_650867.1|DMEL
OG0002146	LOC108156338|XP_017143226.1|DMIR	lost|NP_649466.1|DMEL
OG0002147	LOC117186596|XP_033243468.1|DMIR, LOC108164901|XP_033243442.1|DMIR	CG43347|NP_001138185.2|DMEL
OG0002148	LOC108152775|XP_017137844.1|DMIR	CG14969|NP_647809.3|DMEL
OG0002149	LOC108164462|XP_017155684.1|DMIR	4E-T|NP_726619.2|DMEL
OG0002150	LOC108164335|XP_017155473.1|DMIR	drd|NP_001033845.1|DMEL
OG0002151	LOC108162803|XP_017153200.1|DMIR	Nse4|NP_609405.2|DMEL
OG0002152	LOC108155577|XP_017141968.1|DMIR	CG31122|NP_001356888.1|DMEL
OG0002153	LOC108157650|XP_017145289.1|DMIR	dmrt99B|NP_524549.1|DMEL
OG0002154	LOC108152643|XP_017137623.1|DMIR	inc|NP_569926.2|DMEL
OG0002155	LOC108157458|XP_017145019.1|DMIR	tll|NP_524596.1|DMEL
OG0002156	LOC108152889|XP_017138017.1|DMIR	CG7369|NP_649415.2|DMEL
OG0002157	LOC108156183|XP_017143003.1|DMIR	timeout|NP_524341.3|DMEL
OG0002158	LOC117187873|XP_033246659.1|DMIR, LOC117187872|XP_033246658.1|DMIR, LOC108158980|XP_017147313.2|DMIR, LOC117187871|XP_033246657.1|DMIR	CG5335|NP_611349.2|DMEL
OG0002159	LOC117192195|XP_033252753.1|DMIR, LOC108158539|XP_017146436.1|DMIR	roh|NP_726318.1|DMEL
OG0002160	LOC108157762|XP_017145434.1|DMIR	slou|NP_001262808.1|DMEL
OG0002161	LOC108156403|XP_017143330.1|DMIR	snRNP-U1-C|NP_650767.1|DMEL
OG0002162	LOC108157405|XP_017144936.2|DMIR	CG12814|NP_001262454.1|DMEL
OG0002163	LOC108152022|XP_017136488.1|DMIR	lin-52|NP_572256.1|DMEL
OG0002164	LOC108157182|XP_017144594.1|DMIR	Ssadh|NP_651408.1|DMEL
OG0002165	LOC108156985|XP_017144268.1|DMIR	CG12288|NP_609822.1|DMEL
OG0002166	LOC108163260|XP_017153919.1|DMIR	Yip1d1|NP_609596.1|DMEL
OG0002167	LOC117193714|XP_033254332.1|DMIR, LOC108160826|XP_017150545.1|DMIR	wbl|NP_725867.1|DMEL
OG0002168	LOC117189535|XP_033250561.1|DMIR, LOC108159322|XP_017148002.1|DMIR	gbb|NP_477340.1|DMEL
OG0002169	LOC117187411|XP_033245927.1|DMIR, LOC108165333|XP_033242713.1|DMIR	defl|NP_648352.2|DMEL
OG0002170	LOC108164432|XP_017155615.1|DMIR	ABCD|NP_651906.1|DMEL
OG0002171	LOC117187092|XP_033244849.1|DMIR, LOC117187091|XP_033244848.1|DMIR, LOC108155644|XP_017142082.2|DMIR	CG33108|NP_788728.1|DMEL
OG0002172	LOC108157171|XP_017144579.1|DMIR	hh|NP_001034065.1|DMEL
OG0002173	LOC108163149|XP_017153754.1|DMIR	aurB|NP_477336.1|DMEL
OG0002174	LOC108157268|XP_017144745.1|DMIR	CG8461|NP_650367.1|DMEL
OG0002175	LOC108157269|XP_017144746.1|DMIR	mRpL11|NP_524351.1|DMEL
OG0002176	LOC108157271|XP_017144752.2|DMIR, LOC108154042|XP_033245432.1|DMIR	Prp18|NP_650776.1|DMEL
OG0002177	LOC108157652|XP_017145292.1|DMIR	Scp2|NP_524381.1|DMEL
OG0002178	LOC108155604|XP_033245710.1|DMIR	CG6051|NP_001097943.1|DMEL
OG0002179	LOC108156122|XP_017142917.2|DMIR	lobo|NP_001036757.1|DMEL
OG0002180	LOC108156280|XP_017143142.2|DMIR	hdc|NP_788768.1|DMEL
OG0002181	LOC108159304|XP_017147969.1|DMIR	l_1_G0320|NP_572567.1|DMEL
