Orthogroup	DMIR.longest_only	DSUP.longest_only
OG0000324	LOC117191147|XP_033252003.1|DMIR, LOC117191148|XP_033252004.1|DMIR, LOC117191153|XP_033252011.1|DMIR, LOC117191149|XP_033252005.1|DMIR, LOC117191157|XP_033252015.1|DMIR, LOC117191145|XP_033252001.1|DMIR, LOC117191150|XP_033252008.1|DMIR, LOC117191144|XP_033251999.1|DMIR, LOC117191645|XP_033252344.1|DMIR, LOC117191161|XP_033252018.1|DMIR, LOC117191139|XP_033251993.1|DMIR, LOC117191652|XP_033252350.1|DMIR, LOC117191133|XP_033251985.1|DMIR, LOC117191135|XP_033251987.1|DMIR, LOC117191126|XP_033251979.1|DMIR, LOC117191146|XP_033252002.1|DMIR, LOC117191131|XP_033251983.1|DMIR, LOC117190751|XP_033251704.1|DMIR, LOC117191653|XP_033252351.1|DMIR, LOC117191140|XP_033251994.1|DMIR, LOC117191136|XP_033251988.1|DMIR, LOC117191644|XP_033252343.1|DMIR, LOC117191647|XP_033252345.1|DMIR, LOC117191138|XP_033251992.1|DMIR, LOC117191129|XP_033251982.1|DMIR, LOC117191127|XP_033251980.1|DMIR, LOC117191122|XP_033251975.1|DMIR, LOC117187764|XP_033246469.1|DMIR, LOC117191117|XP_033251968.1|DMIR, LOC117191651|XP_033252349.1|DMIR, LOC117191132|XP_033251984.1|DMIR, LOC117191650|XP_033252347.1|DMIR, LOC117191142|XP_033251996.1|DMIR, LOC117191154|XP_033252012.1|DMIR, LOC117191155|XP_033252013.1|DMIR, LOC117191152|XP_033252010.1|DMIR, LOC117191159|XP_033252017.1|DMIR, LOC117191143|XP_033251998.1|DMIR, LOC117191654|XP_033252352.1|DMIR, LOC117191158|XP_033252016.1|DMIR, LOC117191125|XP_033251976.1|DMIR, LOC117191121|XP_033251974.1|DMIR, LOC117191120|XP_033251971.1|DMIR, LOC117191118|XP_033251969.1|DMIR, LOC117191119|XP_033251970.1|DMIR, LOC108158946|XP_017147258.2|DMIR, LOC117188145|XP_033247429.1|DMIR	LOC119549257|XP_037713092.1|DSUP
OG0000325	LOC108152056|XP_017136549.1|DMIR	LOC119553256|XP_037719470.1|DSUP
OG0000325	LOC108152057|XP_017136551.1|DMIR	LOC119554358|XP_037721153.1|DSUP
OG0000327	LOC108158102|XP_017145760.1|DMIR	LOC119551896|XP_037717426.1|DSUP
OG0000327	LOC108158103|XP_017145761.1|DMIR, LOC117192804|XP_033253450.1|DMIR	LOC119551833|XP_037717331.1|DSUP
OG0000327	LOC108158104|XP_017145762.1|DMIR	LOC119551879|XP_037717402.1|DSUP
OG0000328	LOC108158070|XP_017145709.1|DMIR	LOC119549853|XP_037714076.1|DSUP
OG0000328	LOC108165320|XP_017156843.1|DMIR	LOC119552536|XP_037718083.1|DSUP
OG0000328	LOC108165319|XP_017156842.1|DMIR	LOC119553612|XP_037719998.1|DSUP
OG0000329	LOC108163275|XP_017153964.1|DMIR	LOC119548430|XP_037711602.1|DSUP
OG0000331	LOC108162578|XP_017152880.1|DMIR, LOC108162576|XP_017152874.2|DMIR, LOC117185724|XP_017152878.2|DMIR, LOC108162574|XP_017152867.1|DMIR, LOC108162577|XP_033248544.1|DMIR, LOC108162575|XP_033248541.1|DMIR	LOC119546909|XP_037709462.1|DSUP
OG0000331	LOC108162573|XP_017152865.2|DMIR	LOC119546916|XP_037709473.1|DSUP
OG0000332	LOC108154931|XP_017140898.1|DMIR	LOC119546804|XP_037709311.1|DSUP
OG0000332	LOC108155061|XP_033247517.1|DMIR	LOC119560276|XP_037729572.1|DSUP, LOC119560281|XP_037729579.1|DSUP, LOC119557897|XP_037726831.1|DSUP
OG0000333	LOC108152972|XP_017138184.1|DMIR	LOC119554137|XP_037720839.1|DSUP
OG0000333	LOC108152860|XP_017137973.1|DMIR	LOC119554240|XP_037721003.1|DSUP
OG0000334	LOC117186323|XP_033242842.1|DMIR	LOC119557988|XP_037727010.1|DSUP
OG0000334	LOC117191291|XP_033252090.1|DMIR, LOC108159190|XP_017147734.1|DMIR	LOC119550790|XP_037715649.1|DSUP
OG0000335	LOC108161600|XP_017151376.1|DMIR	LOC119547445|XP_037710233.1|DSUP
OG0000335	LOC108164304|XP_033249914.1|DMIR	LOC119546863|XP_037709394.1|DSUP
OG0000336	LOC108155221|XP_017141394.1|DMIR	LOC119545643|XP_037707292.1|DSUP
OG0000336	LOC108156934|XP_017144183.1|DMIR	LOC119551123|XP_037716238.1|DSUP
OG0000336	LOC108156641|XP_017143730.1|DMIR	LOC119551114|XP_037716227.1|DSUP
OG0000337	LOC108151160|XP_017135079.2|DMIR	LOC119555125|XP_037722277.1|DSUP, LOC119555126|XP_037722279.1|DSUP
OG0000337	LOC108153109|XP_017138384.1|DMIR	LOC119556819|XP_037725197.1|DSUP
OG0000337	LOC108165326|XP_017156848.1|DMIR	LOC119553769|XP_037720303.1|DSUP
OG0000338	LOC108153019|XP_017138255.1|DMIR	LOC119554236|XP_037720995.1|DSUP
OG0000338	LOC108159926|XP_017149057.2|DMIR, LOC117185755|XP_033247238.1|DMIR	LOC119549111|XP_037712785.1|DSUP
OG0000339	LOC108151311|XP_017135339.1|DMIR	LOC119554320|XP_037721109.1|DSUP
OG0000339	LOC108150890|XP_017134689.1|DMIR, LOC108153728|XP_017139345.1|DMIR, LOC108153741|XP_017139360.1|DMIR	LOC119554498|XP_037721359.1|DSUP
OG0000340	LOC117191100|XP_033251954.1|DMIR, LOC117195133|XP_033255676.1|DMIR, LOC117194433|XP_033254890.1|DMIR, LOC117191727|XP_033252405.1|DMIR, LOC117193148|XP_033253768.1|DMIR, LOC117194465|XP_033254919.1|DMIR, LOC117194501|XP_033254945.1|DMIR, LOC117190575|XP_033251522.1|DMIR, LOC117194439|XP_033254898.1|DMIR, LOC117194611|XP_033255033.1|DMIR, LOC117194326|XP_033254787.1|DMIR, LOC117194440|XP_033254900.1|DMIR, LOC117194441|XP_033254901.1|DMIR, LOC117194442|XP_033254902.1|DMIR, LOC117190573|XP_033251521.1|DMIR, LOC117194648|XP_033255055.1|DMIR, LOC117190577|XP_033251525.1|DMIR, LOC117195148|XP_033255687.1|DMIR, LOC117193809|XP_033254414.1|DMIR, LOC117191724|XP_033252401.1|DMIR, LOC117190571|XP_033251520.1|DMIR, LOC117194850|XP_033255212.1|DMIR, LOC117195149|XP_033255688.1|DMIR, LOC117194489|XP_033254938.1|DMIR, LOC117195166|XP_033255696.1|DMIR, LOC117194364|XP_033254827.1|DMIR, LOC117193149|XP_033253769.1|DMIR, LOC117190569|XP_033251517.1|DMIR, LOC117189636|XP_033250646.1|DMIR, LOC117194435|XP_033254896.1|DMIR, LOC117189637|XP_033250647.1|DMIR, LOC117191726|XP_033252404.1|DMIR	LOC119559712|XP_037728701.1|DSUP, LOC119559713|XP_037728703.1|DSUP
OG0000340	LOC108159780|XP_017148829.2|DMIR, LOC117187970|XP_033246897.1|DMIR	LOC119551447|XP_037716717.1|DSUP
OG0000341	LOC108165271|XP_017156795.1|DMIR, LOC108151553|XP_017135709.1|DMIR	LOC119555188|XP_037722369.1|DSUP, LOC119555196|XP_037722382.1|DSUP
OG0000342	LOC108163960|XP_017155000.1|DMIR, LOC108153306|XP_017138706.1|DMIR	LOC119557920|XP_037726856.1|DSUP
OG0000342	LOC108158235|XP_017145956.1|DMIR	LOC119550627|XP_037715384.1|DSUP
OG0000343	LOC108155775|XP_017142323.1|DMIR	LOC119555857|XP_037723429.1|DSUP, LOC119555862|XP_037723444.1|DSUP
OG0000343	LOC108154366|XP_017140120.1|DMIR	LOC119560936|XP_037730600.1|DSUP
OG0000344	LOC108159576|XP_017148509.1|DMIR	LOC119550929|XP_037715874.1|DSUP
OG0000344	LOC108155393|XP_017141666.1|DMIR	LOC119563417|XP_037732714.1|DSUP
OG0000345	LOC117193057|XP_033253681.1|DMIR, LOC108159911|XP_017149032.1|DMIR	LOC119549289|XP_037713166.1|DSUP
OG0000345	LOC108158417|XP_033248151.1|DMIR, LOC117192612|XP_033253220.1|DMIR	LOC119549838|XP_037714045.1|DSUP
OG0000346	LOC117191074|XP_033251934.1|DMIR, LOC108158475|XP_017146268.1|DMIR	LOC119551013|XP_037715993.1|DSUP, LOC119549611|XP_037713709.1|DSUP, LOC119549609|XP_037713708.1|DSUP, LOC119550259|XP_037714765.1|DSUP, LOC119549714|XP_037713875.1|DSUP, LOC119549559|XP_037713637.1|DSUP, LOC119552051|XP_037717722.1|DSUP, LOC119549626|XP_037713736.1|DSUP, LOC119549622|XP_037713727.1|DSUP
OG0000347	LOC108152709|XP_033242512.1|DMIR	LOC119554451|XP_037721291.1|DSUP
OG0000347	LOC108161768|XP_017151591.1|DMIR	LOC119547755|XP_037710685.1|DSUP
OG0000348	LOC108162283|XP_017152431.2|DMIR	LOC119548541|XP_037711764.1|DSUP
OG0000348	LOC108163481|XP_017154277.1|DMIR	LOC119546670|XP_037709057.1|DSUP
OG0000349	LOC108162746|XP_017153112.1|DMIR, LOC117185993|XP_033241910.1|DMIR, LOC117185991|XP_033241906.1|DMIR, LOC117186000|XP_033241922.1|DMIR, LOC117185999|XP_033241921.1|DMIR, LOC117185998|XP_033241919.1|DMIR, LOC117185996|XP_033241914.1|DMIR, LOC117185995|XP_033241913.1|DMIR, LOC117185994|XP_033241911.1|DMIR, LOC117185997|XP_033241918.1|DMIR, LOC117185990|XP_033241905.1|DMIR, LOC117185992|XP_033241908.1|DMIR, LOC117186001|XP_033241923.1|DMIR, LOC117186004|XP_033241928.1|DMIR, LOC117186002|XP_033241925.1|DMIR, LOC117186003|XP_033241927.1|DMIR, LOC108165003|XP_033241903.1|DMIR, LOC108155699|XP_017142209.2|DMIR, LOC117186006|XP_033241930.1|DMIR, LOC117186005|XP_033241929.1|DMIR, LOC117189036|XP_033249813.1|DMIR, LOC108161148|XP_033249510.1|DMIR, LOC117188894|XP_033249331.1|DMIR, LOC117188895|XP_033249334.1|DMIR, LOC108163101|XP_017153678.1|DMIR, LOC117186007|XP_033241931.1|DMIR, LOC117194190|XP_033254738.1|DMIR, LOC117188893|XP_033249327.1|DMIR, LOC108163098|XP_033248519.1|DMIR	LOC119547767|XP_037710704.1|DSUP, LOC119547766|XP_037710702.1|DSUP
OG0000350	LOC108151012|XP_017134862.1|DMIR	LOC119555541|XP_037722902.1|DSUP
OG0000350	LOC108151011|XP_017134861.1|DMIR	LOC119555372|XP_037722641.1|DSUP
OG0000350	LOC108157039|XP_017144344.1|DMIR	LOC119545693|XP_037707373.1|DSUP
OG0000351	LOC108159766|XP_017148814.1|DMIR	LOC119550250|XP_037714753.1|DSUP
OG0000351	LOC117192964|XP_033253577.1|DMIR, LOC108159768|XP_017148816.1|DMIR	LOC119550738|XP_037715582.1|DSUP
OG0000353	LOC108155801|XP_017142371.1|DMIR	LOC119560509|XP_037729911.1|DSUP
OG0000353	LOC108162840|XP_017153270.1|DMIR	LOC119562713|XP_037731829.1|DSUP
OG0000354	LOC108163352|XP_017154083.1|DMIR	LOC119548388|XP_037711541.1|DSUP
OG0000354	LOC108163353|XP_017154084.1|DMIR	LOC119546147|XP_037708184.1|DSUP, LOC119548389|XP_037711542.1|DSUP
OG0000355	LOC108158852|XP_017147065.1|DMIR	LOC119550656|XP_037715428.1|DSUP
OG0000355	LOC108158706|XP_017146735.1|DMIR, LOC108158708|XP_017146737.1|DMIR	LOC119550325|XP_037714859.1|DSUP
OG0000356	LOC108161706|XP_017151513.1|DMIR	LOC119546574|XP_037708899.1|DSUP
OG0000356	LOC108161707|XP_017151516.1|DMIR	LOC119546573|XP_037708897.1|DSUP
OG0000358	LOC108154502|XP_017140290.1|DMIR	LOC119560224|XP_037729513.1|DSUP
OG0000358	LOC108154577|XP_017140368.1|DMIR	LOC119561002|XP_037730750.1|DSUP
OG0000358	LOC108155916|XP_017142556.1|DMIR	LOC119563475|XP_037732827.1|DSUP
OG0000359	LOC108165272|XP_017156796.1|DMIR, LOC108151551|XP_017135706.1|DMIR	LOC119554558|XP_037721457.1|DSUP
OG0000360	LOC108154688|XP_017140525.1|DMIR	LOC119555993|XP_037723655.1|DSUP, LOC119563409|XP_037732704.1|DSUP, LOC119553546|XP_037719916.1|DSUP, LOC119552055|XP_037717741.1|DSUP
OG0000361	LOC108161910|XP_017151802.1|DMIR	LOC119555916|XP_037723545.1|DSUP, LOC119560168|XP_037729455.1|DSUP
OG0000361	LOC108164081|XP_017155155.2|DMIR	LOC119559346|XP_037728322.1|DSUP, LOC119548445|XP_037711635.1|DSUP
OG0000362	LOC108164439|XP_017155629.1|DMIR	LOC119552668|XP_037718347.1|DSUP
OG0000362	LOC108151433|XP_017135517.1|DMIR	LOC119552847|XP_037718643.1|DSUP
OG0000363	LOC108155053|XP_017141122.1|DMIR	LOC119547186|XP_037709852.1|DSUP
OG0000363	LOC108152147|XP_017136746.1|DMIR	LOC119553817|XP_037720366.1|DSUP
OG0000365	LOC108160626|XP_017150234.2|DMIR, LOC117185766|XP_033247459.1|DMIR	LOC119550914|XP_037715834.1|DSUP
OG0000365	LOC108164206|XP_017155325.1|DMIR	LOC119548405|XP_037711569.1|DSUP
OG0000366	LOC108158188|XP_017145911.1|DMIR	LOC119556170|XP_037724017.1|DSUP
OG0000366	LOC108157635|XP_017145265.1|DMIR	LOC119548850|XP_037712403.1|DSUP
OG0000367	LOC108151828|XP_017136186.1|DMIR	LOC119555393|XP_037722668.1|DSUP
OG0000367	LOC108159321|XP_017148001.1|DMIR	LOC119549132|XP_037712829.1|DSUP
OG0000368	LOC108153378|XP_017138839.1|DMIR	LOC119553184|XP_037719355.1|DSUP
OG0000368	LOC108153602|XP_017139182.1|DMIR	LOC119553186|XP_037719361.1|DSUP
OG0000370	LOC108165427|XP_017156954.1|DMIR	LOC119554272|XP_037721051.1|DSUP
OG0000370	LOC117190896|XP_033251793.1|DMIR	LOC119553257|XP_037719471.1|DSUP
OG0000370	LOC117189608|XP_033250621.1|DMIR, LOC108160644|XP_033246990.1|DMIR	LOC119549387|XP_037713362.1|DSUP
OG0000371	LOC108153834|XP_033253230.1|DMIR	LOC119557078|XP_037725559.1|DSUP
OG0000371	LOC108160842|XP_017150586.2|DMIR, LOC117185796|XP_033247638.1|DMIR	LOC119551281|XP_037716475.1|DSUP
OG0000371	LOC108153967|XP_017139553.2|DMIR	LOC119546562|XP_037708865.1|DSUP
OG0000372	LOC108161550|XP_017151321.1|DMIR	LOC119552814|XP_037718586.1|DSUP
OG0000373	LOC108160847|XP_017150592.2|DMIR, LOC117185685|XP_033246890.1|DMIR	LOC119550744|XP_037715592.1|DSUP
OG0000374	LOC108163021|XP_017153549.1|DMIR	LOC119549660|XP_037713792.1|DSUP, LOC119555091|XP_037722237.1|DSUP, LOC119555848|XP_037723407.1|DSUP, LOC119558473|XP_037727913.1|DSUP, LOC119555858|XP_037723426.1|DSUP, LOC119555856|XP_037723425.1|DSUP, LOC119557773|XP_037726599.1|DSUP
OG0000375	LOC108151440|XP_017135538.1|DMIR, LOC108151441|XP_017135539.1|DMIR	LOC119553106|XP_037719204.1|DSUP, LOC119553108|XP_037719207.1|DSUP, LOC119553107|XP_037719205.1|DSUP
OG0000376	LOC108153969|XP_017139558.1|DMIR	LOC119556425|XP_037724572.1|DSUP
OG0000377	LOC108152091|XP_017136629.1|DMIR	LOC119557124|XP_037725636.1|DSUP
OG0000377	LOC108154927|XP_017140878.2|DMIR	LOC119560957|XP_037730633.1|DSUP
OG0000378	LOC117188117|XP_033247349.1|DMIR, LOC108159574|XP_033254204.1|DMIR	LOC119550111|XP_037714520.1|DSUP
OG0000378	LOC108154592|XP_017140388.1|DMIR	LOC119557385|XP_037726058.1|DSUP
OG0000379	LOC117191418|XP_033252182.1|DMIR, LOC108158658|XP_017146644.1|DMIR	LOC119549991|XP_037714328.1|DSUP
OG0000379	LOC117190967|XP_033251846.1|DMIR, LOC108158657|XP_017146642.1|DMIR	LOC119549908|XP_037714156.1|DSUP
OG0000379	LOC108160190|XP_017149513.1|DMIR	LOC119549184|XP_037712931.1|DSUP
OG0000380	LOC108160953|XP_017150733.1|DMIR	LOC119559414|XP_037728436.1|DSUP
OG0000380	LOC108165496|XP_017157042.1|DMIR	LOC119554199|XP_037720927.1|DSUP
OG0000381	LOC108164221|XP_017155343.1|DMIR	LOC119547683|XP_037710570.1|DSUP
OG0000381	LOC108163723|XP_017154662.1|DMIR	LOC119546749|XP_037709177.1|DSUP
OG0000382	LOC108153118|XP_017138395.1|DMIR, LOC117187181|XP_033245186.1|DMIR, LOC108154017|XP_017139599.1|DMIR, LOC117187178|XP_033245182.1|DMIR, LOC108155287|XP_017141492.2|DMIR, LOC117187179|XP_033245183.1|DMIR, LOC117187177|XP_033245181.1|DMIR, LOC117187180|XP_033245185.1|DMIR	LOC119554122|XP_037720823.1|DSUP, LOC119555075|XP_037722213.1|DSUP
OG0000383	LOC108162652|XP_017152974.1|DMIR	LOC119548376|XP_037711522.1|DSUP
OG0000383	LOC108161945|XP_017151870.1|DMIR	LOC119546383|XP_037708547.1|DSUP
OG0000384	LOC117191391|XP_033252165.1|DMIR, LOC108160312|XP_017149722.1|DMIR	LOC119549845|XP_037714065.1|DSUP
OG0000384	LOC108160611|XP_017150214.1|DMIR, LOC117191066|XP_033251923.1|DMIR	LOC119551674|XP_037717056.1|DSUP
OG0000385	LOC108157827|XP_033245501.1|DMIR	LOC119557725|XP_037726535.1|DSUP
OG0000385	LOC108157800|XP_017145485.1|DMIR	LOC119557035|XP_037725509.1|DSUP
OG0000386	LOC108153778|XP_033243910.1|DMIR	LOC119553894|XP_037720489.1|DSUP
OG0000386	LOC108157181|XP_017144593.1|DMIR	LOC119563059|XP_037732202.1|DSUP
OG0000387	LOC108163350|XP_017154080.1|DMIR	LOC119547345|XP_037710085.1|DSUP, LOC119546390|XP_037708558.1|DSUP, LOC119556840|XP_037725238.1|DSUP, LOC119547407|XP_037710184.1|DSUP
OG0000388	LOC108153544|XP_017139101.1|DMIR	LOC119553474|XP_037719811.1|DSUP, LOC119553475|XP_037719812.1|DSUP, LOC119553476|XP_037719814.1|DSUP
OG0000388	LOC108150814|XP_017134607.1|DMIR	LOC119553664|XP_037720103.1|DSUP
OG0000389	LOC108155707|XP_033245171.1|DMIR	LOC119560017|XP_037729231.1|DSUP
OG0000389	LOC108153105|XP_017138379.1|DMIR	LOC119554027|XP_037720671.1|DSUP
OG0000390	LOC117188720|XP_033248889.1|DMIR, LOC108162565|XP_017152852.1|DMIR	LOC119546509|XP_037708759.1|DSUP, LOC119547695|XP_037710595.1|DSUP
OG0000391	LOC117190429|XP_033251401.1|DMIR, LOC108158732|XP_017146825.1|DMIR	LOC119551111|XP_037716219.1|DSUP
OG0000391	LOC108160797|XP_017150503.1|DMIR	LOC119550814|XP_037715683.1|DSUP
OG0000392	LOC108163883|XP_017154887.2|DMIR	LOC119548478|XP_037711677.1|DSUP
OG0000392	LOC108164101|XP_033249493.1|DMIR	LOC119546875|XP_037709410.1|DSUP
OG0000393	LOC108162496|XP_033249836.1|DMIR	LOC119547457|XP_037710248.1|DSUP
OG0000393	LOC108163840|XP_017154842.1|DMIR	LOC119547459|XP_037710263.1|DSUP
OG0000394	LOC108153357|XP_017138816.1|DMIR	LOC119556496|XP_037724684.1|DSUP
OG0000394	LOC108153373|XP_017138836.1|DMIR	LOC119556495|XP_037724682.1|DSUP
OG0000395	LOC108151023|XP_017134872.2|DMIR	LOC119555542|XP_037722903.1|DSUP
OG0000395	LOC108151021|XP_017134869.1|DMIR	LOC119555384|XP_037722656.1|DSUP
OG0000396	LOC108163242|XP_017153894.1|DMIR	LOC119548566|XP_037711810.1|DSUP, LOC119547422|XP_037710204.1|DSUP, LOC119548565|XP_037711808.1|DSUP, LOC119547421|XP_037710202.1|DSUP, LOC119546648|XP_037709023.1|DSUP, LOC119547424|XP_037710208.1|DSUP, LOC119546992|XP_037709581.1|DSUP, LOC119546550|XP_037708833.1|DSUP, LOC119546551|XP_037708837.1|DSUP, LOC119548444|XP_037711634.1|DSUP
OG0000397	LOC108160285|XP_017149662.1|DMIR, LOC108160283|XP_017149658.1|DMIR, LOC108160284|XP_017149661.1|DMIR	LOC119549472|XP_037713501.1|DSUP, LOC119549471|XP_037713500.1|DSUP
OG0000398	LOC108156576|XP_017143599.1|DMIR	LOC119549391|XP_037713369.1|DSUP
OG0000398	LOC108156575|XP_017143597.1|DMIR, LOC117188001|XP_033246991.1|DMIR, LOC108160645|XP_017150267.1|DMIR, LOC108158296|XP_017146026.1|DMIR, LOC108158303|XP_033248183.1|DMIR, LOC117193514|XP_033254149.1|DMIR, LOC117188859|XP_033249265.1|DMIR, LOC108150906|XP_017134715.1|DMIR	LOC119549389|XP_037713365.1|DSUP
OG0000399	LOC108157406|XP_017144941.1|DMIR	LOC119563056|XP_037732197.1|DSUP
OG0000399	LOC108153671|XP_017139274.2|DMIR, LOC108165276|XP_033243088.1|DMIR, LOC108155544|XP_017141912.1|DMIR	LOC119551789|XP_037717263.1|DSUP
OG0000400	LOC108164521|XP_017155800.1|DMIR	LOC119556453|XP_037724621.1|DSUP
OG0000400	LOC108164522|XP_033245941.1|DMIR	LOC119557100|XP_037725605.1|DSUP
OG0000401	LOC108153134|XP_017138418.1|DMIR, LOC108165538|XP_017157101.1|DMIR, LOC108159778|XP_017148831.2|DMIR	LOC119553683|XP_037720161.1|DSUP, LOC119556330|XP_037724347.1|DSUP
OG0000402	LOC108164649|XP_017155990.1|DMIR	LOC119557469|XP_037726163.1|DSUP
OG0000403	LOC108156639|XP_017143726.1|DMIR	LOC119545637|XP_037707276.1|DSUP
OG0000403	LOC108159904|XP_033251488.1|DMIR, LOC117188200|XP_033247574.1|DMIR, LOC108158715|XP_017146747.1|DMIR	LOC119549817|XP_037714023.1|DSUP
OG0000404	LOC108157376|XP_017144894.1|DMIR	LOC119545650|XP_037707303.1|DSUP
OG0000404	LOC108157375|XP_017144892.1|DMIR	LOC119545651|XP_037707304.1|DSUP
OG0000405	LOC108164865|XP_017156289.1|DMIR	LOC119557502|XP_037726203.1|DSUP
OG0000405	LOC108155002|XP_017141039.1|DMIR	LOC119559889|XP_037728955.1|DSUP
OG0000406	LOC108152980|XP_017138196.1|DMIR	LOC119554505|XP_037721370.1|DSUP
OG0000406	LOC108159836|XP_017148915.1|DMIR	LOC119549895|XP_037714132.1|DSUP
OG0000407	LOC108151557|XP_033243525.1|DMIR	LOC119555101|XP_037722247.1|DSUP
OG0000407	LOC108151555|XP_017135710.1|DMIR	LOC119555099|XP_037722244.1|DSUP
OG0000408	LOC108157814|XP_017145501.1|DMIR	LOC119562080|XP_037731322.1|DSUP
OG0000408	LOC108163090|XP_017153665.1|DMIR	LOC119548120|XP_037711144.1|DSUP
OG0000409	LOC117195109|XP_033255654.1|DMIR, LOC108160963|XP_017150747.1|DMIR	LOC119550517|XP_037715154.1|DSUP
OG0000409	LOC108159085|XP_017147529.2|DMIR, LOC117188028|XP_033247062.1|DMIR	LOC119551014|XP_037715996.1|DSUP
OG0000410	LOC108162315|XP_033250069.1|DMIR, LOC117188939|XP_033249482.1|DMIR, LOC108162314|XP_017152483.1|DMIR, LOC108162313|XP_017152481.1|DMIR	LOC119548863|XP_037712418.1|DSUP, LOC119546841|XP_037709363.1|DSUP, LOC119547080|XP_037709701.1|DSUP
OG0000411	LOC108155024|XP_017141068.1|DMIR	LOC119545800|XP_037707611.1|DSUP
OG0000411	LOC108163826|XP_017154803.1|DMIR	LOC119546640|XP_037709012.1|DSUP
OG0000412	LOC117193225|XP_033253868.1|DMIR, LOC108160044|XP_017149277.1|DMIR, LOC117193217|XP_033253859.1|DMIR	LOC119549146|XP_037712853.1|DSUP
OG0000412	LOC108153098|XP_033242182.1|DMIR	LOC119554858|XP_037721865.1|DSUP
OG0000413	LOC108153917|XP_017139502.1|DMIR	LOC119560345|XP_037729669.1|DSUP
OG0000413	LOC108153886|XP_017139475.1|DMIR	LOC119560335|XP_037729655.1|DSUP
OG0000414	LOC108158700|XP_017146724.1|DMIR	LOC119556951|XP_037725378.1|DSUP
OG0000414	LOC117193227|XP_033253871.1|DMIR, LOC108159639|XP_017148593.1|DMIR	LOC119559427|XP_037728451.1|DSUP
OG0000415	LOC108159910|XP_017149030.1|DMIR, LOC117192339|XP_033252877.1|DMIR	LOC119549103|XP_037712766.1|DSUP
OG0000415	LOC117185889|XP_033253948.1|DMIR, LOC108160015|XP_017149237.1|DMIR, LOC117193778|XP_033254398.1|DMIR	LOC119549104|XP_037712769.1|DSUP
OG0000416	LOC108159601|XP_017148548.1|DMIR	LOC119556380|XP_037724480.1|DSUP
OG0000416	LOC108164922|XP_033249217.1|DMIR	LOC119556401|XP_037724505.1|DSUP
OG0000417	LOC108156857|XP_017144073.1|DMIR	LOC119563234|XP_037732467.1|DSUP
OG0000417	LOC108155690|XP_017142152.1|DMIR	LOC119557738|XP_037726555.1|DSUP
OG0000418	LOC108164708|XP_017156084.1|DMIR	LOC119556822|XP_037725201.1|DSUP
OG0000418	LOC108164943|XP_017156420.1|DMIR	LOC119557471|XP_037726167.1|DSUP
OG0000419	LOC117188173|XP_033247510.1|DMIR, LOC108159405|XP_033252973.1|DMIR	LOC119552103|XP_037717816.1|DSUP
OG0000419	LOC108161978|XP_033241968.1|DMIR	LOC119556660|XP_037724931.1|DSUP
OG0000421	LOC108162793|XP_017153182.1|DMIR	LOC119546111|XP_037708126.1|DSUP
OG0000421	LOC108162228|XP_017152338.1|DMIR	LOC119548325|XP_037711434.1|DSUP
OG0000422	LOC108154969|XP_017140972.1|DMIR	LOC119562340|XP_037731434.1|DSUP, LOC119562330|XP_037731416.1|DSUP
OG0000423	LOC108160457|XP_017149962.1|DMIR	LOC119549820|XP_037714026.1|DSUP
OG0000423	LOC108160113|XP_017149394.1|DMIR	LOC119550725|XP_037715551.1|DSUP
OG0000424	LOC108160036|XP_017149265.1|DMIR	LOC119549318|XP_037713221.1|DSUP, LOC119547017|XP_037709618.1|DSUP
OG0000424	LOC108160037|XP_033247441.1|DMIR	LOC119551327|XP_037716549.1|DSUP
OG0000425	LOC108160994|XP_017150789.2|DMIR, LOC117188432|XP_033248202.1|DMIR	LOC119550604|XP_037715347.1|DSUP
OG0000425	LOC117193080|XP_033253699.1|DMIR, LOC108160823|XP_017150543.1|DMIR	LOC119550190|XP_037714659.1|DSUP
OG0000426	LOC108159241|XP_017147854.1|DMIR	LOC119549662|XP_037713794.1|DSUP, LOC119549661|XP_037713793.1|DSUP
OG0000427	LOC117194090|XP_033254623.1|DMIR, LOC117189551|XP_033250588.1|DMIR	LOC119562397|XP_037731517.1|DSUP
OG0000428	LOC108153730|XP_017139348.1|DMIR, LOC108153417|XP_017138907.1|DMIR	LOC119554368|XP_037721174.1|DSUP, LOC119554367|XP_037721171.1|DSUP
OG0000428	LOC108153416|XP_017138906.1|DMIR	LOC119554366|XP_037721168.1|DSUP
OG0000429	LOC108158060|XP_033246562.1|DMIR	LOC119549733|XP_037713903.1|DSUP
OG0000430	LOC108154469|XP_017140229.1|DMIR	LOC119560996|XP_037730721.1|DSUP, LOC119561094|XP_037730919.1|DSUP
OG0000430	LOC108157558|XP_017145153.1|DMIR, LOC108157557|XP_017145150.1|DMIR	LOC119563315|XP_037732578.1|DSUP
OG0000431	LOC108154399|XP_017140154.1|DMIR	LOC119547593|XP_037710441.1|DSUP, LOC119547592|XP_037710440.1|DSUP, LOC119546718|XP_037709133.1|DSUP, LOC119547112|XP_037709750.1|DSUP, LOC119546717|XP_037709132.1|DSUP
OG0000433	LOC108156542|XP_017143542.1|DMIR	LOC119558311|XP_037727641.1|DSUP
OG0000433	LOC108153625|XP_017139217.1|DMIR	LOC119555375|XP_037722646.1|DSUP
OG0000434	LOC108156697|XP_033245001.1|DMIR	LOC119563256|XP_037732498.1|DSUP
