Orthogroup	DMIR.longest_only	BTRY.longest_only
OG0001336	LOC108156869|XP_017144086.1|DMIR	LOC120780069|XP_039968278.1|BTRY, LOC120779658|XP_039967949.1|BTRY, LOC120768543|XP_039951216.1|BTRY, LOC120781346|XP_039969485.1|BTRY, LOC120768117|XP_039950600.1|BTRY, LOC120781711|XP_039969879.1|BTRY
OG0001337	LOC117195341|XP_033255821.1|DMIR, LOC117186085|XP_033242076.1|DMIR, LOC117186165|XP_033242278.1|DMIR, LOC117195340|XP_033255818.1|DMIR, LOC108151170|XP_033255819.1|DMIR, LOC117195344|XP_033255825.1|DMIR, LOC117186174|XP_033242310.1|DMIR, LOC117186495|XP_033243265.1|DMIR, LOC117195338|XP_033255817.1|DMIR, LOC117186111|XP_033242122.1|DMIR	LOC120773491|XP_039958367.1|BTRY
OG0001338	LOC117191960|XP_033252592.1|DMIR, LOC117189805|XP_033250755.1|DMIR, LOC117190454|XP_033251418.1|DMIR, LOC117191962|XP_033252595.1|DMIR, LOC108160415|XP_017149900.2|DMIR, LOC117189812|XP_033250763.1|DMIR, LOC117185927|XP_033246433.1|DMIR, LOC117191976|XP_033252605.1|DMIR	LOC120771890|XP_039956093.1|BTRY
OG0001339	LOC108153884|XP_033244263.1|DMIR, LOC108160348|XP_033246468.1|DMIR	LOC120773010|XP_039957866.1|BTRY
OG0001340	LOC108157005|XP_033244823.1|DMIR	LOC120775019|XP_039960904.1|BTRY
OG0001341	LOC108157206|XP_017144643.1|DMIR	LOC120767765|XP_039949941.1|BTRY
OG0001342	LOC108155391|XP_017141661.1|DMIR	LOC120770477|XP_039953919.1|BTRY
OG0001343	LOC108153926|XP_017139510.1|DMIR	LOC120766899|XP_039948583.1|BTRY, LOC120766632|XP_039948183.1|BTRY
OG0001344	LOC108156426|XP_017143368.1|DMIR	LOC120782334|XP_039970496.1|BTRY
OG0001345	LOC108156774|XP_017143930.1|DMIR	LOC120773695|XP_039958702.1|BTRY
OG0001346	LOC117187184|XP_033245190.1|DMIR, LOC108155296|XP_033245187.1|DMIR, LOC117187176|XP_033245179.1|DMIR	LOC120776965|XP_039963995.1|BTRY
OG0001347	LOC108158377|XP_017146122.1|DMIR, LOC117186506|XP_033243278.1|DMIR, LOC108165429|XP_033243283.1|DMIR	LOC120773736|XP_039958726.1|BTRY
OG0001348	LOC117186159|XP_033242264.1|DMIR, LOC108161740|XP_017151554.1|DMIR	LOC120770887|XP_039954463.1|BTRY
OG0001349	LOC108152696|XP_017137692.1|DMIR	LOC120776506|XP_039963135.1|BTRY
OG0001350	LOC108152200|XP_033243591.1|DMIR	LOC120775177|XP_039961165.1|BTRY
OG0001351	LOC117190431|XP_033251402.1|DMIR, LOC108160420|XP_017149908.1|DMIR, LOC108158868|XP_017147097.1|DMIR	LOC120772342|XP_039956839.1|BTRY
OG0001352	LOC108159227|XP_017147817.2|DMIR, LOC117185841|XP_033247448.1|DMIR, LOC117195217|XP_033255741.1|DMIR	LOC120770427|XP_039953812.1|BTRY
OG0001353	LOC108152722|XP_017137748.1|DMIR	LOC120775085|XP_039961016.1|BTRY
OG0001354	LOC117185846|XP_033253360.1|DMIR, LOC108159758|XP_017148802.1|DMIR	LOC120771766|XP_039955884.1|BTRY
OG0001355	LOC117187978|XP_033246920.1|DMIR, LOC108159426|XP_017148182.2|DMIR	LOC120781279|XP_039969408.1|BTRY
OG0001356	LOC108157060|XP_017144379.1|DMIR	LOC120766990|XP_039948727.1|BTRY
OG0001357	LOC108151814|XP_017136157.1|DMIR	LOC120777973|XP_039965545.1|BTRY
OG0001358	LOC108152843|XP_017137940.1|DMIR	LOC120778952|XP_039966955.1|BTRY
OG0001359	LOC108162155|XP_017152222.1|DMIR	LOC120768999|XP_039951773.1|BTRY, LOC120769222|XP_039952052.1|BTRY
OG0001360	LOC117188221|XP_033247622.1|DMIR, LOC108160354|XP_017149810.2|DMIR	LOC120770113|XP_039953218.1|BTRY
OG0001361	LOC108151437|XP_017135536.1|DMIR	LOC120778468|XP_039966214.1|BTRY
OG0001362	LOC108152534|XP_017137432.1|DMIR	LOC120779122|XP_039967249.1|BTRY
OG0001363	LOC108157465|XP_017145032.1|DMIR	LOC120774036|XP_039959270.1|BTRY, LOC120766220|XP_039947529.1|BTRY
OG0001364	LOC108160017|XP_017149241.1|DMIR, LOC117194075|XP_033254604.1|DMIR	LOC120771627|XP_039955651.1|BTRY
OG0001365	LOC108150878|XP_017134680.1|DMIR, LOC108155090|XP_017141201.1|DMIR, LOC108151500|XP_017135629.1|DMIR	LOC120777538|XP_039964860.1|BTRY
OG0001366	LOC108151749|XP_017136075.2|DMIR, LOC108154889|XP_017140822.2|DMIR	LOC120777216|XP_039964327.1|BTRY
OG0001367	LOC108159427|XP_033247203.1|DMIR, LOC117189959|XP_033250930.1|DMIR, LOC117189964|XP_033250937.1|DMIR	LOC120771166|XP_039954983.1|BTRY
OG0001368	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR	LOC120773398|XP_039958182.1|BTRY
OG0001369	LOC108162120|XP_017152186.1|DMIR	LOC120773753|XP_039958753.1|BTRY
OG0001370	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR	LOC120770535|XP_039954023.1|BTRY
OG0001371	LOC108161318|XP_033248961.1|DMIR	LOC120769369|XP_039952266.1|BTRY
OG0001372	LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR	LOC120770332|XP_039953661.1|BTRY
OG0001373	LOC108163632|XP_017154527.1|DMIR	LOC120779352|XP_039967482.1|BTRY, LOC120768582|XP_039951271.1|BTRY, LOC120781489|XP_039969647.1|BTRY, LOC120768837|XP_039951522.1|BTRY
OG0001374	LOC117188823|XP_033249152.1|DMIR, LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR	LOC120772264|XP_039956701.1|BTRY
OG0001375	LOC108154098|XP_033244623.1|DMIR	LOC120782337|XP_039970502.1|BTRY
OG0001376	LOC108160767|XP_017150457.1|DMIR	LOC120770065|XP_039953119.1|BTRY
OG0001378	LOC108162338|XP_017152519.1|DMIR, LOC108163651|XP_017154558.1|DMIR	LOC120769683|XP_039952738.1|BTRY
OG0001379	LOC108163710|XP_017154643.1|DMIR	LOC120768916|XP_039951622.1|BTRY
OG0001380	LOC108159967|XP_017149138.1|DMIR	LOC120771617|XP_039955641.1|BTRY
OG0001381	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR	LOC120772383|XP_039956907.1|BTRY
OG0001382	LOC108162309|XP_017152467.2|DMIR	LOC120768562|XP_039951243.1|BTRY
OG0001383	LOC108161596|XP_017151372.1|DMIR, LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR	LOC120772239|XP_039956667.1|BTRY
OG0001384	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR	LOC120769361|XP_039952256.1|BTRY, LOC120769193|XP_039952021.1|BTRY, LOC120768754|XP_039951460.1|BTRY
OG0001385	LOC108163091|XP_017153666.1|DMIR	LOC120781748|XP_039969914.1|BTRY
OG0001386	LOC108162481|XP_033248525.1|DMIR	LOC120767372|XP_039949284.1|BTRY
OG0001387	LOC108163187|XP_017153816.1|DMIR	LOC120769696|XP_039952757.1|BTRY
OG0001388	LOC108161325|XP_017151045.1|DMIR	LOC120769817|XP_039952959.1|BTRY
OG0001389	LOC108157766|XP_017145437.1|DMIR	LOC120782244|XP_039970345.1|BTRY
OG0001390	LOC108163505|XP_017154321.1|DMIR	LOC120767925|XP_039950220.1|BTRY, LOC120778231|XP_039965923.1|BTRY
OG0001391	LOC108152351|XP_017137111.1|DMIR, LOC117186477|XP_033243244.1|DMIR, LOC108161925|XP_017151838.1|DMIR	LOC120768082|XP_039950545.1|BTRY
OG0001392	LOC108163820|XP_017154799.1|DMIR	LOC120774728|XP_039960413.1|BTRY
OG0001393	LOC108164966|XP_017156468.1|DMIR, LOC108157223|XP_017144669.1|DMIR, LOC117186314|XP_033242819.1|DMIR, LOC117186313|XP_033242817.1|DMIR, LOC108154259|XP_017139983.1|DMIR, LOC117186315|XP_033242835.1|DMIR	LOC120774011|XP_039959224.1|BTRY
OG0001394	LOC108164102|XP_033248526.1|DMIR	LOC120779731|XP_039968036.1|BTRY
OG0001395	LOC108155153|XP_017141302.1|DMIR, LOC108157297|XP_017144788.2|DMIR	LOC120771413|XP_039955330.1|BTRY
OG0001396	LOC108162432|XP_017152659.1|DMIR	LOC120774065|XP_039959304.1|BTRY
OG0001397	LOC108155521|XP_017141856.1|DMIR	LOC120782431|XP_039970648.1|BTRY
OG0001398	LOC108164632|XP_017155965.1|DMIR	LOC120773981|XP_039959171.1|BTRY
OG0001399	LOC117188125|XP_033247365.1|DMIR	LOC120772680|XP_039957352.1|BTRY
OG0001400	LOC108157580|XP_017145190.1|DMIR	LOC120766299|XP_039947637.1|BTRY
OG0001401	LOC108151014|XP_017134864.1|DMIR	LOC120778432|XP_039966148.1|BTRY
OG0001402	LOC108151878|XP_017136263.1|DMIR	LOC120777918|XP_039965436.1|BTRY
OG0001403	LOC108153585|XP_017139153.1|DMIR	LOC120777950|XP_039965495.1|BTRY
OG0001404	LOC108159475|XP_017148286.1|DMIR, LOC117190366|XP_033251336.1|DMIR	LOC120780098|XP_039968315.1|BTRY
OG0001405	LOC117192861|XP_033253506.1|DMIR, LOC108160046|XP_017149279.1|DMIR, LOC117193760|XP_033254381.1|DMIR	LOC120772539|XP_039957154.1|BTRY
OG0001406	LOC108163706|XP_017154636.1|DMIR, LOC108164932|XP_017156410.1|DMIR	LOC120776087|XP_039962499.1|BTRY
OG0001407	LOC117189012|XP_033249753.1|DMIR, LOC117188994|XP_033249687.1|DMIR, LOC108150947|XP_017134770.2|DMIR, LOC117186282|XP_033242731.1|DMIR	LOC120778664|XP_039966523.1|BTRY
OG0001408	LOC108158909|XP_017147192.1|DMIR	LOC120771189|XP_039955019.1|BTRY
OG0001411	LOC108156080|XP_017142857.1|DMIR	LOC120771347|XP_039955232.1|BTRY
OG0001412	LOC108161296|XP_017151003.1|DMIR, LOC108161165|XP_033249876.1|DMIR, LOC108154236|XP_033245809.1|DMIR	LOC120769326|XP_039952214.1|BTRY
OG0001413	LOC108159307|XP_017147968.1|DMIR	LOC120771740|XP_039955846.1|BTRY, LOC120772413|XP_039956946.1|BTRY, LOC120773077|XP_039957955.1|BTRY
OG0001414	LOC108157992|XP_033246284.1|DMIR, LOC117189418|XP_033250437.1|DMIR	LOC120770585|XP_039954101.1|BTRY
OG0001415	LOC117190394|XP_033251361.1|DMIR, LOC108160514|XP_033247480.1|DMIR, LOC108159690|XP_017148686.1|DMIR	LOC120770770|XP_039954286.1|BTRY
OG0001416	LOC108164274|XP_017155407.1|DMIR	LOC120772487|XP_039957067.1|BTRY
OG0001417	LOC108165131|XP_017156685.1|DMIR	LOC120772071|XP_039956396.1|BTRY, LOC120772354|XP_039956852.1|BTRY, LOC120772152|XP_039956517.1|BTRY, LOC120772187|XP_039956586.1|BTRY
OG0001418	LOC108165540|XP_017157103.1|DMIR	LOC120778054|XP_039965668.1|BTRY
OG0001419	LOC108164172|XP_017155277.1|DMIR, LOC108163501|XP_017154315.1|DMIR	LOC120777768|XP_039965212.1|BTRY, LOC120778044|XP_039965652.1|BTRY
OG0001429	LOC108157784|XP_033245883.1|DMIR	LOC120782830|XP_039971283.1|BTRY
OG0001430	LOC108155483|XP_017141796.1|DMIR	LOC120766978|XP_039948707.1|BTRY
OG0001431	LOC108153137|XP_017138426.1|DMIR	LOC120774499|XP_039960103.1|BTRY
OG0001432	LOC108151485|XP_017135613.1|DMIR	LOC120774090|XP_039959357.1|BTRY
OG0001433	LOC108157088|XP_017144441.1|DMIR, LOC108156914|XP_017144151.2|DMIR	LOC120775203|XP_039961200.1|BTRY
OG0001434	LOC108163458|XP_017154241.1|DMIR	LOC120773915|XP_039959044.1|BTRY
OG0001435	LOC117189776|XP_033250734.1|DMIR, LOC108158689|XP_017146712.1|DMIR, LOC108151263|XP_017135276.1|DMIR	LOC120772309|XP_039956756.1|BTRY
OG0001436	LOC108164699|XP_017156063.1|DMIR	LOC120775484|XP_039961622.1|BTRY
OG0001437	LOC108163817|XP_017154797.1|DMIR	LOC120766433|XP_039947871.1|BTRY
OG0001438	LOC117188672|XP_033248757.1|DMIR, LOC108154928|XP_033248747.1|DMIR, LOC108155159|XP_017141310.1|DMIR	LOC120782733|XP_039971099.1|BTRY
OG0001439	LOC108156714|XP_017143852.1|DMIR	LOC120773869|XP_039958960.1|BTRY
OG0001440	LOC108157763|XP_017145438.1|DMIR	LOC120773373|XP_039958135.1|BTRY
OG0001441	LOC108165073|XP_017156612.1|DMIR	LOC120774491|XP_039960096.1|BTRY
OG0001442	LOC108162158|XP_017152225.1|DMIR	LOC120775633|XP_039961821.1|BTRY
OG0001443	LOC108155894|XP_017142525.1|DMIR	LOC120766472|XP_039947944.1|BTRY
OG0001444	LOC108155542|XP_017141908.2|DMIR	LOC120766241|XP_039947557.1|BTRY
OG0001445	LOC108160788|XP_017150484.1|DMIR, LOC108157392|XP_017144922.1|DMIR	LOC120771628|XP_039955653.1|BTRY, LOC120782761|XP_039971156.1|BTRY
OG0001446	LOC108154195|XP_017139900.1|DMIR	LOC120771368|XP_039955265.1|BTRY
OG0001447	LOC108157124|XP_017144496.1|DMIR	LOC120782492|XP_039970730.1|BTRY
OG0001448	LOC108156453|XP_033244786.1|DMIR	LOC120775555|XP_039961718.1|BTRY
OG0001449	LOC108158797|XP_017146973.1|DMIR	LOC120777333|XP_039964509.1|BTRY
OG0001450	LOC108163718|XP_017154655.1|DMIR	LOC120766855|XP_039948516.1|BTRY
OG0001451	LOC108158434|XP_017146205.1|DMIR	LOC120771731|XP_039955824.1|BTRY
OG0001452	LOC108159195|XP_033246733.1|DMIR	LOC120771041|XP_039954770.1|BTRY
OG0001453	LOC108153147|XP_017138437.1|DMIR	LOC120777772|XP_039965220.1|BTRY
OG0001454	LOC108156397|XP_017143321.1|DMIR	LOC120780351|XP_039968577.1|BTRY
OG0001455	LOC108152846|XP_017137946.1|DMIR	LOC120776551|XP_039963234.1|BTRY
OG0001456	LOC108159544|XP_033246371.1|DMIR	LOC120770451|XP_039953870.1|BTRY
OG0001457	LOC117189712|XP_033250695.1|DMIR, LOC117189707|XP_033250688.1|DMIR, LOC117189703|XP_033250685.1|DMIR, LOC117189692|XP_033250682.1|DMIR, LOC117189670|XP_033250667.1|DMIR, LOC117190074|XP_033251047.1|DMIR, LOC117189691|XP_033250681.1|DMIR, LOC108158463|XP_017146242.1|DMIR	LOC120770960|XP_039954623.1|BTRY
OG0001458	LOC108158227|XP_033252645.1|DMIR, LOC117185733|XP_033248172.1|DMIR	LOC120771956|XP_039956201.1|BTRY
OG0001459	LOC108153090|XP_017138359.1|DMIR	LOC120778806|XP_039966744.1|BTRY
OG0001460	LOC117192317|XP_033252861.1|DMIR, LOC108158088|XP_017145724.1|DMIR	LOC120773018|XP_039957880.1|BTRY
OG0001461	LOC108162622|XP_017152937.1|DMIR, LOC108153590|XP_017139159.1|DMIR	LOC120774970|XP_039960794.1|BTRY
OG0001462	LOC108150965|XP_017134788.1|DMIR	LOC120776832|XP_039963787.1|BTRY
OG0001463	LOC108156932|XP_017144179.1|DMIR	LOC120781706|XP_039969880.1|BTRY
OG0001464	LOC108158690|XP_017146716.1|DMIR	LOC120776193|XP_039962753.1|BTRY
OG0001465	LOC117186721|XP_033243728.1|DMIR, LOC117186725|XP_033243732.1|DMIR, LOC117186653|XP_033243585.1|DMIR, LOC117186724|XP_033243731.1|DMIR, LOC117194157|XP_033254704.1|DMIR, LOC117186726|XP_033243733.1|DMIR, LOC108160246|XP_017149595.2|DMIR, LOC117186727|XP_033243734.1|DMIR, LOC117193726|XP_033254342.1|DMIR	LOC120771390|XP_039955291.1|BTRY
OG0001466	LOC108161565|XP_017151342.2|DMIR	LOC120767954|XP_039950275.1|BTRY
OG0001467	LOC108161870|XP_017151750.1|DMIR	LOC120767261|XP_039949063.1|BTRY
OG0001468	LOC108153691|XP_017139304.1|DMIR	LOC120777662|XP_039965050.1|BTRY
OG0001469	LOC108158513|XP_017146378.1|DMIR, LOC117193387|XP_033254027.1|DMIR	LOC120771471|XP_039955432.1|BTRY
OG0001470	LOC108153756|XP_017139377.1|DMIR	LOC120778470|XP_039966215.1|BTRY
OG0001471	LOC108152190|XP_017136825.1|DMIR	LOC120779131|XP_039967269.1|BTRY
OG0001472	LOC108151212|XP_033244013.1|DMIR, LOC108151350|XP_017135396.1|DMIR	LOC120778778|XP_039966696.1|BTRY
OG0001473	LOC108154459|XP_017140220.1|DMIR	LOC120766625|XP_039948173.1|BTRY
OG0001474	LOC108164753|XP_017156142.1|DMIR, LOC108160541|XP_033252386.1|DMIR	LOC120772046|XP_039956353.1|BTRY
OG0001475	LOC108158450|XP_017146224.1|DMIR, LOC117190434|XP_033251404.1|DMIR, LOC117185748|XP_033246902.1|DMIR, LOC117190433|XP_033251403.1|DMIR	LOC120772157|XP_039956527.1|BTRY
OG0001476	LOC117189378|XP_033250393.1|DMIR, LOC117188518|XP_033248409.1|DMIR	LOC120770240|XP_039953472.1|BTRY
OG0001477	LOC108155913|XP_017142547.1|DMIR	LOC120775537|XP_039961693.1|BTRY
OG0001478	LOC108162087|XP_017152136.1|DMIR	LOC120767348|XP_039949242.1|BTRY
OG0001479	LOC108153501|XP_017139041.1|DMIR	LOC120775463|XP_039961584.1|BTRY
OG0001480	LOC108155693|XP_033242004.1|DMIR, LOC108161816|XP_017151665.1|DMIR	LOC120767608|XP_039949695.1|BTRY, LOC120767609|XP_039949696.1|BTRY
OG0001481	LOC108163198|XP_033248882.1|DMIR	LOC120768586|XP_039951279.1|BTRY, LOC120768585|XP_039951278.1|BTRY
OG0001482	LOC108159150|XP_017147636.1|DMIR, LOC117189472|XP_033250496.1|DMIR	LOC120770049|XP_039953101.1|BTRY, LOC120770087|XP_039953169.1|BTRY
OG0001483	LOC108162387|XP_017152590.1|DMIR	LOC120768403|XP_039951012.1|BTRY
OG0001484	LOC108161416|XP_017151160.1|DMIR	LOC120779760|XP_039968077.1|BTRY
OG0001485	LOC108153426|XP_017138918.1|DMIR	LOC120778497|XP_039966256.1|BTRY
OG0001486	LOC108163483|XP_017154280.1|DMIR	LOC120769218|XP_039952046.1|BTRY
OG0001487	LOC117188782|XP_033249041.1|DMIR	LOC120768652|XP_039951358.1|BTRY
OG0001488	LOC108160873|XP_017150624.1|DMIR	LOC120772670|XP_039957339.1|BTRY
OG0001489	LOC108162324|XP_033249847.1|DMIR	LOC120767342|XP_039949234.1|BTRY
OG0001490	LOC108163308|XP_017154013.1|DMIR	LOC120768019|XP_039950412.1|BTRY
OG0001491	LOC108163427|XP_017154195.1|DMIR	LOC120767808|XP_039950015.1|BTRY
OG0001493	LOC108156078|XP_017142853.1|DMIR, LOC108152671|XP_033244150.1|DMIR	LOC120775542|XP_039961700.1|BTRY
OG0001494	LOC108151562|XP_017135726.1|DMIR	LOC120775051|XP_039960966.1|BTRY
OG0001495	LOC117189857|XP_033250816.1|DMIR, LOC108158695|XP_017146719.1|DMIR, LOC108153383|XP_017138844.1|DMIR	LOC120772349|XP_039956848.1|BTRY
OG0001496	LOC108151457|XP_017135567.1|DMIR, LOC108164836|XP_017156249.1|DMIR	LOC120774130|XP_039959440.1|BTRY
OG0001497	LOC108160477|XP_017149986.1|DMIR, LOC117193443|XP_033254085.1|DMIR	LOC120771775|XP_039955900.1|BTRY, LOC120769646|XP_039952685.1|BTRY
OG0001498	LOC108157021|XP_033245301.1|DMIR, LOC108157018|XP_033245247.1|DMIR	LOC120766179|XP_039947470.1|BTRY
OG0001500	LOC117187784|XP_033246515.1|DMIR, LOC108160133|XP_017149416.2|DMIR	LOC120771482|XP_039955453.1|BTRY
OG0001501	LOC108155422|XP_017141717.1|DMIR	LOC120772387|XP_039956914.1|BTRY, LOC120782885|XP_039971368.1|BTRY
OG0001502	LOC108158194|XP_017145902.1|DMIR, LOC117189350|XP_033250379.1|DMIR, LOC117190073|XP_033251045.1|DMIR, LOC117190071|XP_033251042.1|DMIR	LOC120770256|XP_039953493.1|BTRY
OG0001503	LOC108160290|XP_017149672.2|DMIR	LOC120771588|XP_039955593.1|BTRY, LOC120770730|XP_039954254.1|BTRY, LOC120770732|XP_039954256.1|BTRY, LOC120772319|XP_039956771.1|BTRY
OG0001504	LOC108158503|XP_017146325.2|DMIR	LOC120774259|XP_039959659.1|BTRY
OG0001505	LOC117192404|XP_033252970.1|DMIR	LOC120770074|XP_039953137.1|BTRY
OG0001506	LOC117185721|XP_033248317.1|DMIR, LOC108159484|XP_017148304.2|DMIR	LOC120773003|XP_039957855.1|BTRY
OG0001507	LOC108159578|XP_017148515.1|DMIR	LOC120770341|XP_039953673.1|BTRY
OG0001508	LOC117185699|XP_033253778.1|DMIR, LOC108160352|XP_017149806.1|DMIR	LOC120772145|XP_039956512.1|BTRY
OG0001509	LOC108159940|XP_017149083.1|DMIR, LOC117190809|XP_033251742.1|DMIR	LOC120771580|XP_039955582.1|BTRY
OG0001510	LOC108162838|XP_017153269.1|DMIR	LOC120781615|XP_039969785.1|BTRY
OG0001511	LOC117185918|XP_033253970.1|DMIR	LOC120770749|XP_039954270.1|BTRY
OG0001512	LOC108150796|XP_017134589.1|DMIR	LOC120777746|XP_039965173.1|BTRY
OG0001513	LOC108152559|XP_017137480.1|DMIR	LOC120778691|XP_039966570.1|BTRY
OG0001515	LOC108153429|XP_017138920.1|DMIR, LOC108156196|XP_017143019.2|DMIR, LOC117187472|XP_033246127.1|DMIR	LOC120775510|XP_039961653.1|BTRY
OG0001517	LOC108156698|XP_017143834.1|DMIR	LOC120782375|XP_039970550.1|BTRY
OG0001518	LOC108163895|XP_017154907.1|DMIR	LOC120779306|XP_039967452.1|BTRY, LOC120766787|XP_039948417.1|BTRY, LOC120775873|XP_039962180.1|BTRY
OG0001519	LOC108157295|XP_017144786.1|DMIR	LOC120780565|XP_039968760.1|BTRY
OG0001520	LOC117186937|XP_033244211.1|DMIR	LOC120767096|XP_039948911.1|BTRY
OG0001521	LOC108162566|XP_033249930.1|DMIR	LOC120767572|XP_039949643.1|BTRY
OG0001523	LOC108160027|XP_017149255.1|DMIR	LOC120772775|XP_039957485.1|BTRY, LOC120772774|XP_039957484.1|BTRY, LOC120772773|XP_039957482.1|BTRY
OG0001524	LOC117193849|XP_033254440.1|DMIR, LOC108158030|XP_017145663.1|DMIR, LOC108159827|XP_017148891.1|DMIR	LOC120769997|XP_039953020.1|BTRY
OG0001525	LOC108164685|XP_033252700.1|DMIR, LOC108164686|XP_017156043.1|DMIR	LOC120775416|XP_039961527.1|BTRY
OG0001526	LOC108161342|XP_017151071.1|DMIR	LOC120773750|XP_039958748.1|BTRY, LOC120775799|XP_039962077.1|BTRY
OG0001527	LOC108165030|XP_017156556.1|DMIR	LOC120775206|XP_039961204.1|BTRY
OG0001528	LOC108153985|XP_033244341.1|DMIR, LOC108156733|XP_017143881.2|DMIR	LOC120777088|XP_039964156.1|BTRY
OG0001534	LOC108165461|XP_033243977.1|DMIR	LOC120773392|XP_039958161.1|BTRY
OG0001535	LOC108162231|XP_017152351.1|DMIR	LOC120775729|XP_039961981.1|BTRY
OG0001536	LOC108156573|XP_017143600.1|DMIR	LOC120775631|XP_039961819.1|BTRY
OG0001537	LOC108161820|XP_033249218.1|DMIR, LOC108163976|XP_017155022.1|DMIR	LOC120769213|XP_039952040.1|BTRY
OG0001538	LOC108164610|XP_017155938.1|DMIR	LOC120774223|XP_039959615.1|BTRY
OG0001539	LOC108159130|XP_017147611.1|DMIR	LOC120769993|XP_039953013.1|BTRY
OG0001540	LOC108153785|XP_017139418.1|DMIR, LOC108154451|XP_017140211.1|DMIR, LOC108163249|XP_017153904.1|DMIR	LOC120767701|XP_039949832.1|BTRY
OG0001541	LOC108165356|XP_017156879.1|DMIR	LOC120778886|XP_039966865.1|BTRY
OG0001542	LOC108157053|XP_017144363.1|DMIR	LOC120780462|XP_039968670.1|BTRY, LOC120780966|XP_039969127.1|BTRY
OG0001543	LOC108158165|XP_017145878.1|DMIR	LOC120776148|XP_039962623.1|BTRY
OG0001544	LOC108165089|XP_033252418.1|DMIR	LOC120774774|XP_039960479.1|BTRY
OG0001545	LOC108159855|XP_017148951.1|DMIR	LOC120774829|XP_039960574.1|BTRY
OG0001546	LOC108159841|XP_017148921.1|DMIR	LOC120774220|XP_039959610.1|BTRY
OG0001547	LOC108156758|XP_033247891.1|DMIR	LOC120776049|XP_039962433.1|BTRY, LOC120774592|XP_039960258.1|BTRY
OG0001548	LOC108164284|XP_017155421.2|DMIR, LOC117189147|XP_033250107.1|DMIR, LOC108162941|XP_017153421.1|DMIR	LOC120775951|XP_039962296.1|BTRY
OG0001549	LOC108163265|XP_033248672.1|DMIR	LOC120768282|XP_039950846.1|BTRY
OG0001550	LOC108156566|XP_017143591.2|DMIR	LOC120769353|XP_039952286.1|BTRY
OG0001551	LOC108157564|XP_017145171.2|DMIR	LOC120781953|XP_039970050.1|BTRY
OG0001552	LOC108155289|XP_017141494.1|DMIR	LOC120766190|XP_039947481.1|BTRY
OG0001553	LOC108165024|XP_017156549.1|DMIR	LOC120773720|XP_039958701.1|BTRY, LOC120776008|XP_039962377.1|BTRY
OG0001554	LOC108157411|XP_017144949.2|DMIR	LOC120773438|XP_039958258.1|BTRY
OG0001555	LOC108163674|XP_017154590.1|DMIR	LOC120769338|XP_039952228.1|BTRY
OG0001556	LOC117193041|XP_033253668.1|DMIR, LOC117192763|XP_033253394.1|DMIR, LOC108159478|XP_017148295.1|DMIR	LOC120770110|XP_039953215.1|BTRY
OG0001557	LOC108153001|XP_017138234.1|DMIR	LOC120774237|XP_039959632.1|BTRY
OG0001558	LOC117186785|XP_033243934.1|DMIR	LOC120776051|XP_039962442.1|BTRY
OG0001559	LOC108157172|XP_017144581.1|DMIR	LOC120766322|XP_039947680.1|BTRY
OG0001561	LOC108155176|XP_017141335.1|DMIR	LOC120766537|XP_039948049.1|BTRY, LOC120766528|XP_039948032.1|BTRY
OG0001562	LOC108162157|XP_017152224.1|DMIR, LOC117186086|XP_033242077.1|DMIR	LOC120782857|XP_039971324.1|BTRY
OG0001563	LOC117187079|XP_033244822.1|DMIR	LOC120771274|XP_039955133.1|BTRY
OG0001564	LOC108156021|XP_017142742.1|DMIR	LOC120766484|XP_039947962.1|BTRY
OG0001565	LOC108156927|XP_017144170.1|DMIR	LOC120766874|XP_039948539.1|BTRY
OG0001566	LOC108165449|XP_017156979.1|DMIR, LOC108155388|XP_017141657.1|DMIR	LOC120782328|XP_039970487.1|BTRY
OG0001567	LOC108160776|XP_017150467.1|DMIR, LOC117188188|XP_033247557.1|DMIR	LOC120772164|XP_039956538.1|BTRY
OG0001568	LOC108155215|XP_033245875.1|DMIR	LOC120782686|XP_039971015.1|BTRY
OG0001569	LOC108157412|XP_017144950.1|DMIR	LOC120782487|XP_039970722.1|BTRY
