Orthogroup	DMIR.longest_only	AAEG.longest_only
OG0000801	LOC108161365|XP_033248820.1|DMIR, LOC108160486|XP_017149997.1|DMIR, LOC117192062|XP_033252667.1|DMIR, LOC117192063|XP_033252668.1|DMIR, LOC117189957|XP_033250928.1|DMIR	LOC5568707|XP_001652531.1|AAEG
OG0000802	LOC108165039|XP_017156566.1|DMIR	LOC5567358|XP_001657370.2|AAEG
OG0000810	LOC117187683|XP_033246252.1|DMIR, LOC108157954|XP_017145588.1|DMIR	LOC5578919|XP_001657205.2|AAEG
OG0000811	LOC108157816|XP_017145505.1|DMIR, LOC117189394|XP_033250406.1|DMIR, LOC108158768|XP_017146881.1|DMIR	LOC5566120|XP_001650490.2|AAEG
OG0000812	LOC117186465|XP_033243222.1|DMIR, LOC117186304|XP_033242784.1|DMIR, LOC108151435|XP_033243694.1|DMIR	LOC5568127|XP_021696627.1|AAEG
OG0000814	LOC108161394|XP_017151131.1|DMIR	LOC5567710|XP_001651876.1|AAEG
OG0000815	LOC108162311|XP_033249743.1|DMIR	LOC5564950|XP_021701900.1|AAEG, LOC5575209|XP_021701902.1|AAEG, LOC5575211|XP_001661846.2|AAEG
OG0000816	LOC108162665|XP_017152998.1|DMIR, LOC108156711|XP_017143848.1|DMIR	LOC5564019|XP_021702806.1|AAEG
OG0000817	LOC108154500|XP_017140289.1|DMIR, LOC108154587|XP_017140380.1|DMIR	LOC5579022|XP_001664202.1|AAEG
OG0000818	LOC108164987|XP_017156502.1|DMIR	LOC5576102|XP_001662447.1|AAEG
OG0000819	LOC108150974|XP_017134806.1|DMIR, LOC108165041|XP_017156568.1|DMIR	LOC5568992|XP_021707431.1|AAEG
OG0000820	LOC117187997|XP_033246976.1|DMIR, LOC108159961|XP_017149121.2|DMIR	LOC5579797|XP_021706989.1|AAEG
OG0000821	LOC108154356|XP_017140111.1|DMIR, LOC117190613|XP_033251555.1|DMIR, LOC108160162|XP_017149470.1|DMIR	LOC5573067|XP_001654398.2|AAEG
OG0000822	LOC108165327|XP_017156849.1|DMIR, LOC108163500|XP_017154314.1|DMIR	LOC5573841|XP_001654866.1|AAEG
OG0000830	LOC108155028|XP_017141076.1|DMIR	LOC5566467|XP_001650849.1|AAEG, LOC5566468|XP_001650850.1|AAEG, LOC5566471|XP_001650855.1|AAEG, LOC5566470|XP_001650852.2|AAEG
OG0000831	LOC117193559|XP_033254197.1|DMIR, LOC108159607|XP_017148550.1|DMIR	LOC5578573|XP_001663963.2|AAEG, LOC5574451|XP_001661466.2|AAEG, LOC5571091|XP_001659531.1|AAEG
OG0000832	LOC117193823|XP_033254424.1|DMIR, LOC108158579|XP_017146511.1|DMIR, LOC108161207|XP_017150917.1|DMIR	LOC5575640|XP_001655787.1|AAEG
OG0000833	LOC108165428|XP_017156956.1|DMIR	LOC5572312|XP_001654001.2|AAEG
OG0000834	LOC108154517|XP_017140307.1|DMIR	LOC5578133|XP_021696267.1|AAEG
OG0000836	LOC117188880|XP_033249299.1|DMIR, LOC117188881|XP_033249300.1|DMIR, LOC108164111|XP_033249298.1|DMIR, LOC108161607|XP_017151392.1|DMIR	LOC5571557|XP_001659779.1|AAEG
OG0000837	LOC117187715|XP_033246351.1|DMIR, LOC117190732|XP_033251687.1|DMIR	LOC110681194|XP_021712664.1|AAEG
OG0000837	LOC108162100|XP_017152153.1|DMIR	LOC5564880|XP_021710587.1|AAEG
OG0000838	LOC108161713|XP_017151522.1|DMIR, LOC108161714|XP_017151523.1|DMIR	LOC5571070|XP_001659510.2|AAEG
OG0000839	LOC108154741|XP_017140599.1|DMIR	LOC5567590|XP_021704529.1|AAEG
OG0000840	LOC108164574|XP_017155882.1|DMIR	LOC5568658|XP_021705463.1|AAEG
OG0000841	LOC108157024|XP_017144321.1|DMIR	LOC5578554|XP_021704510.1|AAEG
OG0000842	LOC108158195|XP_017145903.1|DMIR, LOC108157095|XP_017144448.1|DMIR	LOC5565224|XP_001649557.2|AAEG
OG0000843	LOC117191099|XP_033251953.1|DMIR, LOC117190358|XP_033251328.1|DMIR, LOC117190631|XP_033251567.1|DMIR, LOC117190630|XP_033251566.1|DMIR, LOC117190170|XP_033251123.1|DMIR, LOC117190355|XP_033251325.1|DMIR, LOC117190335|XP_033251306.1|DMIR, LOC117190332|XP_033251301.1|DMIR, LOC117190336|XP_033251307.1|DMIR, LOC117190337|XP_033251309.1|DMIR, LOC117191089|XP_033251943.1|DMIR, LOC117190328|XP_033251297.1|DMIR, LOC117190327|XP_033251293.1|DMIR, LOC117190333|XP_033251302.1|DMIR, LOC117190329|XP_033251298.1|DMIR, LOC117190331|XP_033251300.1|DMIR, LOC117190330|XP_033251299.1|DMIR, LOC117191632|XP_033252336.1|DMIR, LOC117187714|XP_033246349.1|DMIR, LOC117191634|XP_033252337.1|DMIR, LOC117190320|XP_033251286.1|DMIR, LOC117190334|XP_033251303.1|DMIR	LOC5575084|XP_001661802.1|AAEG
OG0000844	LOC108160082|XP_017149343.1|DMIR, LOC108155080|XP_017141186.1|DMIR	LOC5568444|XP_021706258.1|AAEG
OG0000854	LOC108160280|XP_017149655.1|DMIR, LOC108160260|XP_017149621.1|DMIR	LOC5575256|XP_021694868.1|AAEG
OG0000855	LOC108150977|XP_017134808.1|DMIR, LOC108154293|XP_017140033.1|DMIR	LOC5564916|XP_001649261.1|AAEG
OG0000856	LOC108152869|XP_017137987.1|DMIR	LOC5569202|XP_021699577.1|AAEG
OG0000857	LOC108162242|XP_017152371.1|DMIR	LOC5568410|XP_021706344.1|AAEG, LOC5568408|XP_001658060.1|AAEG, LOC5572935|XP_001660658.2|AAEG, LOC110681143|XP_021712605.1|AAEG
OG0000858	LOC108154170|XP_033244277.1|DMIR	LOC5563593|XP_001647843.2|AAEG, LOC5563570|XP_021693065.1|AAEG
OG0000860	LOC108151523|XP_017135662.1|DMIR, LOC108151758|XP_017136088.1|DMIR	LOC23687882|XP_021695499.1|AAEG
OG0000861	LOC108158687|XP_017146709.1|DMIR, LOC117194131|XP_033254669.1|DMIR, LOC108158683|XP_017146704.1|DMIR, LOC117194128|XP_033254665.1|DMIR, LOC117193108|XP_033253720.1|DMIR	LOC5579974|XP_021697396.1|AAEG
OG0000862	LOC117192274|XP_033252821.1|DMIR, LOC108158863|XP_017147085.1|DMIR, LOC108163211|XP_017153855.1|DMIR	LOC5578595|XP_021697871.1|AAEG
OG0000863	LOC108155197|XP_017141358.1|DMIR	LOC5569153|XP_021712379.1|AAEG, LOC5579040|XP_001664217.2|AAEG
OG0000864	LOC108152880|XP_017138002.1|DMIR	LOC5574382|XP_021700100.1|AAEG
OG0000865	LOC108163908|XP_017154925.1|DMIR, LOC108156918|XP_017144154.1|DMIR	LOC110676550|XP_021700543.1|AAEG
OG0000866	LOC117188611|XP_033248498.1|DMIR, LOC108161761|XP_033248503.1|DMIR	LOC5565764|XP_021700881.1|AAEG
OG0000867	LOC108163864|XP_017154869.1|DMIR	LOC5566526|XP_001650903.1|AAEG
OG0000868	LOC108164990|XP_017156505.1|DMIR, LOC108163639|XP_017154539.1|DMIR, LOC108163345|XP_017154074.1|DMIR, LOC108157316|XP_017144814.1|DMIR, LOC108162651|XP_017152977.1|DMIR	LOC5575799|XP_001662225.1|AAEG
OG0000869	LOC108157765|XP_017145436.1|DMIR	LOC110679428|XP_021709657.1|AAEG
OG0000871	LOC108159137|XP_017147620.2|DMIR, LOC117188403|XP_033248129.1|DMIR	LOC5563912|XP_021709764.1|AAEG
OG0000872	LOC108158750|XP_017146849.1|DMIR	LOC5579795|XP_001648107.1|AAEG
OG0000873	LOC108152656|XP_017137639.1|DMIR	LOC5570660|XP_021705398.1|AAEG, LOC5578723|XP_021705681.1|AAEG, LOC5574699|XP_021710974.1|AAEG
OG0000874	LOC108165187|XP_017156746.1|DMIR, LOC117193456|XP_033254103.1|DMIR, LOC108160532|XP_017150083.1|DMIR	LOC5568583|XP_021711564.1|AAEG
OG0000875	LOC108153984|XP_033246109.1|DMIR, LOC108153332|XP_017138738.1|DMIR	LOC5569144|XP_021704184.1|AAEG
OG0000882	LOC108160058|XP_017149297.1|DMIR, LOC108161883|XP_033250029.1|DMIR	LOC5574255|XP_001661310.1|AAEG
OG0000883	LOC108150812|XP_017134609.1|DMIR	LOC5572260|XP_021706275.1|AAEG, LOC5577890|XP_001663596.2|AAEG, LOC5576983|XP_001663083.2|AAEG, LOC110681455|XP_021712908.1|AAEG, LOC5564732|XP_001649072.2|AAEG
OG0000884	LOC117188641|XP_033248686.1|DMIR, LOC108163482|XP_017154278.2|DMIR, LOC117188639|XP_033248684.1|DMIR, LOC108159126|XP_017147604.1|DMIR	LOC5578384|XP_021707387.1|AAEG
OG0000885	LOC108156404|XP_017143332.1|DMIR	LOC5576671|XP_021712970.1|AAEG, LOC5576669|XP_001662811.1|AAEG, LOC5576675|XP_001662810.2|AAEG, LOC5576677|XP_001662809.2|AAEG, LOC5576673|XP_001662808.1|AAEG
OG0000887	LOC108165075|XP_017156615.1|DMIR	LOC5574709|XP_021697236.1|AAEG, LOC110675781|XP_021697241.1|AAEG, LOC5574710|XP_001661611.2|AAEG, LOC5564321|XP_001648679.1|AAEG
OG0000888	LOC117186617|XP_033243514.1|DMIR, LOC108152097|XP_017136636.2|DMIR	LOC5577573|XP_021697247.1|AAEG
OG0000889	LOC108152556|XP_017137466.1|DMIR	LOC5565345|XP_001649691.2|AAEG, LOC5569614|XP_001652895.2|AAEG, LOC5569613|XP_001652894.2|AAEG, LOC5569626|XP_001652896.2|AAEG, LOC5569611|XP_001652892.2|AAEG, LOC5569610|XP_001652891.1|AAEG, LOC5569609|XP_001652890.1|AAEG
OG0000890	LOC117185730|XP_033246507.1|DMIR, LOC108160187|XP_017149506.2|DMIR, LOC108154032|XP_033244735.1|DMIR, LOC117187064|XP_033244734.1|DMIR, LOC117186398|XP_033243030.1|DMIR, LOC117186473|XP_033243235.1|DMIR, LOC117186408|XP_033243056.1|DMIR, LOC117186389|XP_033243015.1|DMIR, LOC108163228|XP_017153873.1|DMIR	LOC5572876|XP_001660628.1|AAEG
OG0000891	LOC108163385|XP_017154128.1|DMIR	LOC5571677|XP_021701172.1|AAEG
OG0000892	LOC108152201|XP_017136849.1|DMIR, LOC108152050|XP_017136541.1|DMIR	LOC5573804|XP_001661052.1|AAEG
OG0000893	LOC108153859|XP_017139447.1|DMIR	LOC5577455|XP_021710131.1|AAEG, LOC110679543|XP_021710135.1|AAEG
OG0000894	LOC108156893|XP_017144122.1|DMIR, LOC108156892|XP_017144119.1|DMIR, LOC108156884|XP_017144108.1|DMIR	LOC5572954|XP_001654283.2|AAEG
OG0000895	LOC108159148|XP_017147634.2|DMIR, LOC108159147|XP_017147633.1|DMIR	LOC5578431|XP_021704726.1|AAEG
OG0000907	LOC117191628|XP_033252332.1|DMIR, LOC117191629|XP_033252333.1|DMIR, LOC117191626|XP_033252331.1|DMIR, LOC117191630|XP_033252334.1|DMIR, LOC117191631|XP_033252335.1|DMIR, LOC117187719|XP_033246358.1|DMIR, LOC117190340|XP_033251312.1|DMIR, LOC117190343|XP_033251314.1|DMIR, LOC117190629|XP_033251565.1|DMIR, LOC117189528|XP_033250560.1|DMIR, LOC117190628|XP_033251564.1|DMIR, LOC117191098|XP_033251952.1|DMIR, LOC117190169|XP_033251122.1|DMIR, LOC117190348|XP_033251320.1|DMIR, LOC117190342|XP_033251313.1|DMIR, LOC117190352|XP_033251323.1|DMIR, LOC117190344|XP_033251315.1|DMIR, LOC117190346|XP_033251318.1|DMIR, LOC117190347|XP_033251319.1|DMIR, LOC117190345|XP_033251316.1|DMIR, LOC117190350|XP_033251322.1|DMIR, LOC117190349|XP_033251321.1|DMIR	LOC5569936|XP_001658828.2|AAEG
OG0000909	LOC117188014|XP_033247036.1|DMIR, LOC108164962|XP_017156460.1|DMIR, LOC108157387|XP_017144912.1|DMIR, LOC117188275|XP_033247725.1|DMIR, LOC117188015|XP_033247042.1|DMIR, LOC117188925|XP_033249448.1|DMIR, LOC117188272|XP_033247720.1|DMIR	LOC5580100|XP_001654851.1|AAEG
OG0000910	LOC108158469|XP_017146252.1|DMIR	LOC5570090|XP_021696583.1|AAEG
OG0000911	LOC117188192|XP_033247563.1|DMIR, LOC117188202|XP_033247578.1|DMIR, LOC117188206|XP_033247585.1|DMIR, LOC108160576|XP_033247584.1|DMIR, LOC117188193|XP_033247564.1|DMIR, LOC117187404|XP_033245897.1|DMIR, LOC108158058|XP_033247456.1|DMIR, LOC117188050|XP_033247157.1|DMIR, LOC117188212|XP_033247594.1|DMIR, LOC117188211|XP_033247593.1|DMIR, LOC117188189|XP_033247560.1|DMIR, LOC117194106|XP_033254637.1|DMIR, LOC117194107|XP_033254638.1|DMIR, LOC117194105|XP_033254636.1|DMIR, LOC117194118|XP_033254652.1|DMIR, LOC117194108|XP_033254641.1|DMIR, LOC108155394|XP_033254654.1|DMIR, LOC117194119|XP_033254653.1|DMIR, LOC117194109|XP_033254642.1|DMIR	LOC5568878|XP_021698401.1|AAEG
OG0000912	LOC108153104|XP_017138376.1|DMIR	LOC5569590|XP_001652874.1|AAEG
OG0000913	LOC108151510|XP_017135644.1|DMIR	LOC5572905|XP_021699829.1|AAEG
OG0000914	LOC108160970|XP_017150757.2|DMIR, LOC117188428|XP_033248198.1|DMIR	LOC5565692|XP_001650041.1|AAEG, LOC5577609|XP_001656603.1|AAEG, LOC5577610|XP_001656604.1|AAEG, LOC5577605|XP_001656599.2|AAEG, LOC5577607|XP_001656601.2|AAEG
OG0000915	LOC108160172|XP_017149485.1|DMIR, LOC117191242|XP_033252050.1|DMIR	LOC110675850|XP_021697446.1|AAEG, LOC110681284|XP_021712741.1|AAEG
OG0000916	LOC108163426|XP_033248996.1|DMIR	LOC5563777|XP_021702027.1|AAEG
OG0000917	LOC108156937|XP_033245053.1|DMIR, LOC108162455|XP_033249421.1|DMIR	LOC5567991|XP_021703538.1|AAEG
OG0000918	LOC108163084|XP_017153652.1|DMIR	LOC5565834|XP_021703643.1|AAEG
OG0000920	LOC108165043|XP_017156570.1|DMIR	LOC5567191|XP_021707974.1|AAEG, LOC5567193|XP_021707701.1|AAEG, LOC5567194|XP_001651623.2|AAEG, LOC5571093|XP_021706131.1|AAEG
OG0000921	LOC117186269|XP_033242682.1|DMIR, LOC108151703|XP_033242034.1|DMIR	LOC23687653|XP_021704447.1|AAEG, LOC110677691|XP_021704448.1|AAEG
OG0000922	LOC108152685|XP_017137673.1|DMIR	LOC5573598|XP_001654732.1|AAEG
OG0000923	LOC108155715|XP_017142201.1|DMIR	LOC5564768|XP_001649141.1|AAEG
OG0000924	LOC117186525|XP_033243335.1|DMIR, LOC117186531|XP_033243346.1|DMIR, LOC117186528|XP_033243343.1|DMIR, LOC117186539|XP_033243357.1|DMIR, LOC117186745|XP_033243837.1|DMIR, LOC117186534|XP_033243349.1|DMIR, LOC117186533|XP_033243348.1|DMIR, LOC117186532|XP_033243347.1|DMIR, LOC117186542|XP_033243361.1|DMIR, LOC117186535|XP_033243352.1|DMIR, LOC117186536|XP_033243353.1|DMIR, LOC117195294|XP_033255792.1|DMIR, LOC117186537|XP_033243355.1|DMIR, LOC117186530|XP_033243345.1|DMIR, LOC117186529|XP_033243344.1|DMIR, LOC117186541|XP_033243360.1|DMIR, LOC117186540|XP_033243358.1|DMIR, LOC117186538|XP_033243356.1|DMIR, LOC108153145|XP_033243286.1|DMIR	LOC5574190|XP_021707483.1|AAEG
OG0000925	LOC108156033|XP_017142774.1|DMIR	LOC5564141|XP_001648436.1|AAEG
OG0000935	LOC108155300|XP_017141504.2|DMIR	LOC5570105|XP_021693271.1|AAEG
OG0000936	LOC117187223|XP_033245321.1|DMIR, LOC108152145|XP_017136749.1|DMIR	LOC5574975|XP_001655445.1|AAEG
OG0000937	LOC108157203|XP_017144624.1|DMIR	LOC5577955|XP_021703650.1|AAEG, LOC5577953|XP_021703600.1|AAEG
OG0000938	LOC108164361|XP_017155475.1|DMIR	LOC23687618|XP_011493218.1|AAEG
OG0000939	LOC108163156|XP_017153762.2|DMIR, LOC117185883|XP_033249325.1|DMIR	LOC5575294|XP_001655660.2|AAEG
OG0000940	LOC108153229|XP_017138551.1|DMIR	LOC5568539|XP_001652369.2|AAEG
OG0000941	LOC108159334|XP_017148024.1|DMIR	LOC5568465|XP_001652294.1|AAEG
OG0000942	LOC108152313|XP_017137035.1|DMIR	LOC5575951|XP_021697898.1|AAEG
OG0000943	LOC108159380|XP_017148097.1|DMIR	LOC5565788|XP_021698361.1|AAEG, LOC5564315|XP_021711753.1|AAEG
OG0000944	LOC108164647|XP_017155986.1|DMIR	LOC5564895|XP_021698610.1|AAEG
OG0000945	LOC108152464|XP_017137321.1|DMIR	LOC5567118|XP_001651535.2|AAEG
OG0000946	LOC108163484|XP_017154282.1|DMIR	LOC5563808|XP_001648088.2|AAEG, LOC5563807|XP_021701297.1|AAEG
OG0000947	LOC108160478|XP_017149987.1|DMIR, LOC117189835|XP_033250789.1|DMIR	LOC5573138|XP_001660754.1|AAEG, LOC5573170|XP_021703267.1|AAEG, LOC5573169|XP_001660785.1|AAEG
OG0000948	LOC117186253|XP_033242659.1|DMIR, LOC108151885|XP_033242660.1|DMIR, LOC108151887|XP_033242658.1|DMIR, LOC117186254|XP_033242662.1|DMIR, LOC117186252|XP_033242657.1|DMIR, LOC108151884|XP_033242654.1|DMIR, LOC117186250|XP_033242655.1|DMIR, LOC117186317|XP_033242837.1|DMIR, LOC117186251|XP_033242656.1|DMIR	LOC5570305|XP_001653129.2|AAEG
OG0000949	LOC108155592|XP_017142002.1|DMIR	LOC5577433|XP_021706252.1|AAEG
OG0000950	LOC108152594|XP_017137542.1|DMIR, LOC108154333|XP_017140084.1|DMIR	LOC5570062|XP_021710514.1|AAEG
OG0000951	LOC117191277|XP_033252078.1|DMIR, LOC108155628|XP_017142048.1|DMIR, LOC117191967|XP_033252600.1|DMIR, LOC108161568|XP_017151346.2|DMIR	LOC5567383|XP_001651784.1|AAEG
OG0000963	LOC108165112|XP_017156660.1|DMIR	LOC5578882|XP_001664091.2|AAEG, LOC5565507|XP_001649836.2|AAEG
OG0000964	LOC117191441|XP_033252198.1|DMIR, LOC117190486|XP_033251444.1|DMIR, LOC117191998|XP_033252613.1|DMIR, LOC108161245|XP_017150989.1|DMIR	LOC5570125|XP_021694878.1|AAEG, LOC5572710|XP_001660530.2|AAEG, LOC110679470|XP_021709836.1|AAEG
OG0000965	LOC117187003|XP_033244446.1|DMIR, LOC117187013|XP_033244505.1|DMIR, LOC117187426|XP_033245975.1|DMIR, LOC117187419|XP_033245965.1|DMIR, LOC117187427|XP_033245976.1|DMIR, LOC117187423|XP_033245971.1|DMIR, LOC117187049|XP_033244666.1|DMIR, LOC117187033|XP_033244601.1|DMIR, LOC117187005|XP_033244454.1|DMIR, LOC117186984|XP_033244352.1|DMIR, LOC117187001|XP_033244441.1|DMIR, LOC108164947|XP_017156425.2|DMIR	LOC5580119|XP_021699182.1|AAEG, LOC110674016|XP_021711922.1|AAEG
OG0000966	LOC108157490|XP_017145076.1|DMIR	LOC5564065|XP_001648396.2|AAEG
OG0000968	LOC108151665|XP_017135893.1|DMIR	LOC5565995|XP_021697516.1|AAEG, LOC5574905|XP_021697282.1|AAEG
OG0000969	LOC117193545|XP_033254181.1|DMIR, LOC108158362|XP_017146105.1|DMIR	LOC5572867|XP_001660626.1|AAEG
OG0000970	LOC108154284|XP_017140027.1|DMIR, LOC108154274|XP_017140016.1|DMIR, LOC108156262|XP_017143114.1|DMIR	LOC5577323|XP_001656398.1|AAEG, LOC5578971|XP_001664152.2|AAEG
OG0000971	LOC108164143|XP_017155236.1|DMIR	LOC5574512|XP_021701876.1|AAEG
OG0000972	LOC108151938|XP_017136357.1|DMIR	LOC5570688|XP_001659285.2|AAEG
OG0000973	LOC108151298|XP_017135326.1|DMIR, LOC108165138|XP_017156692.2|DMIR, LOC117186022|XP_033241943.1|DMIR, LOC117186023|XP_033241944.1|DMIR, LOC117192452|XP_033253032.1|DMIR, LOC117188885|XP_033249306.1|DMIR, LOC117188888|XP_033249312.1|DMIR, LOC117192910|XP_033253540.1|DMIR	LOC5566318|XP_001650701.1|AAEG, LOC110677834|XP_021705147.1|AAEG, LOC5576015|XP_021712722.1|AAEG
OG0000974	LOC108151837|XP_017136203.2|DMIR	LOC5563607|XP_021706393.1|AAEG, LOC5563653|XP_001647877.2|AAEG
OG0000975	LOC108154784|XP_017140660.1|DMIR, LOC108155522|XP_017141858.1|DMIR	LOC5567322|XP_021711286.1|AAEG
OG0000977	LOC108154819|XP_017140708.1|DMIR, LOC108154818|XP_017140707.1|DMIR	LOC5572481|XP_001660429.2|AAEG
OG0000978	LOC108154967|XP_017140970.1|DMIR	LOC5570996|XP_001653423.1|AAEG
OG0000988	LOC108162923|XP_017153394.1|DMIR	LOC5574742|XP_021708813.1|AAEG
OG0000990	LOC117190487|XP_033251445.1|DMIR, LOC108152683|XP_017137675.1|DMIR	LOC5573413|XP_001654587.1|AAEG
OG0000991	LOC108159144|XP_017147632.1|DMIR	LOC110676690|XP_021701229.1|AAEG
OG0000992	LOC108157393|XP_033245963.1|DMIR	LOC110680585|XP_021712076.1|AAEG, LOC5574605|XP_001655224.2|AAEG
OG0000993	LOC108154921|XP_017140869.1|DMIR, LOC108154919|XP_017140867.1|DMIR	LOC5568340|XP_001657995.2|AAEG
OG0000994	LOC108165057|XP_017156591.1|DMIR	LOC5565293|XP_021693612.1|AAEG
OG0000995	LOC108163937|XP_017154961.2|DMIR	LOC5570516|XP_001659204.1|AAEG
OG0000996	LOC108160227|XP_017149568.1|DMIR	LOC5570524|XP_001659180.1|AAEG
OG0000997	LOC108160787|XP_017150483.2|DMIR, LOC117190405|XP_033251374.1|DMIR, LOC117187782|XP_033246511.1|DMIR	LOC5572107|XP_021699025.1|AAEG
OG0000998	LOC108151389|XP_017135454.1|DMIR	LOC5574213|XP_021699075.1|AAEG, LOC5574214|XP_021699069.1|AAEG
OG0000999	LOC108155745|XP_017142259.1|DMIR	LOC5569582|XP_011492944.1|AAEG
OG0001000	LOC117188052|XP_033247167.1|DMIR, LOC117190773|XP_033251724.1|DMIR	LOC5565618|XP_021700536.1|AAEG
OG0001001	LOC117192545|XP_033253132.1|DMIR, LOC108160074|XP_017149319.1|DMIR	LOC5574039|XP_021712731.1|AAEG, LOC5570957|XP_021701483.1|AAEG, LOC5568887|XP_021701482.1|AAEG
OG0001002	LOC108162981|XP_017153476.1|DMIR	LOC5572439|XP_021702436.1|AAEG, LOC5572427|XP_001660379.1|AAEG, LOC5572436|XP_021702424.1|AAEG, LOC110676920|XP_021702428.1|AAEG
OG0001003	LOC108154975|XP_017140984.1|DMIR	LOC5573879|XP_001654917.1|AAEG
OG0001004	LOC108155115|XP_017141243.1|DMIR	LOC5577327|XP_001656404.1|AAEG
OG0001005	LOC108158674|XP_017146682.1|DMIR	LOC5574438|XP_001661452.2|AAEG
OG0001006	LOC108151405|XP_017135482.1|DMIR	LOC5577478|XP_001656504.1|AAEG
OG0001007	LOC117185760|XP_017148353.1|DMIR, LOC108159506|XP_017148352.2|DMIR	LOC5579111|XP_021709409.1|AAEG, LOC110680228|XP_021711736.1|AAEG
OG0001008	LOC108164832|XP_017156243.1|DMIR	LOC5569738|XP_001652964.1|AAEG
OG0001019	LOC108157038|XP_017144341.1|DMIR	LOC23687425|XP_021696098.1|AAEG, LOC5570400|XP_021694766.1|AAEG
OG0001020	LOC108164937|XP_017156415.1|DMIR	LOC5571386|XP_001659667.2|AAEG, LOC5571385|XP_021694971.1|AAEG, LOC5571381|XP_021694972.1|AAEG
OG0001021	LOC108163627|XP_017154516.1|DMIR	LOC5569206|XP_021698876.1|AAEG
OG0001022	LOC117186231|XP_033242563.1|DMIR	LOC5564053|XP_001648383.1|AAEG
OG0001023	LOC108154054|XP_017139635.1|DMIR	LOC110679679|XP_021710879.1|AAEG, LOC110675239|XP_021695381.1|AAEG, LOC110674329|XP_021694316.1|AAEG
OG0001024	LOC108156052|XP_017142814.1|DMIR	LOC5563729|XP_001648014.1|AAEG, LOC5572673|XP_001660495.2|AAEG
OG0001025	LOC108151123|XP_017135032.1|DMIR	LOC5566344|XP_021696749.1|AAEG
OG0001026	LOC108158200|XP_017145912.1|DMIR, LOC117191865|XP_033252522.1|DMIR	LOC5563943|XP_021698255.1|AAEG, LOC110675339|XP_021695627.1|AAEG
OG0001027	LOC108152654|XP_017137637.1|DMIR	LOC5572532|XP_021698700.1|AAEG, LOC5572539|XP_001654056.2|AAEG, LOC5572530|XP_021698692.1|AAEG
OG0001028	LOC108164203|XP_017155322.1|DMIR	LOC5578865|XP_021699358.1|AAEG, LOC5578864|XP_001664073.1|AAEG, LOC5566028|XP_001650394.1|AAEG
OG0001029	LOC117189624|XP_033250634.1|DMIR, LOC108158632|XP_017146601.1|DMIR	LOC110675155|XP_021695234.1|AAEG, LOC110678123|XP_021706417.1|AAEG
OG0001031	LOC108161349|XP_033249163.1|DMIR	LOC5564557|XP_021702651.1|AAEG
OG0001032	LOC108161911|XP_017151807.1|DMIR	LOC5568797|XP_021703170.1|AAEG
OG0001033	LOC108163110|XP_017153694.1|DMIR, LOC117188476|XP_033248288.1|DMIR, LOC108158001|XP_017145636.2|DMIR	LOC5572990|XP_021705665.1|AAEG
OG0001042	LOC108154264|XP_017139989.1|DMIR	LOC5569920|XP_021695787.1|AAEG, LOC5569919|XP_021695812.1|AAEG, LOC5569917|XP_001658816.2|AAEG
OG0001043	LOC108164201|XP_017155320.1|DMIR	LOC5580112|XP_001655052.2|AAEG, LOC5580113|XP_001655051.2|AAEG
OG0001044	LOC108160001|XP_017149214.1|DMIR	LOC5574123|XP_001661192.2|AAEG, LOC5574477|XP_021699627.1|AAEG
OG0001045	LOC108160800|XP_017150507.1|DMIR, LOC117193810|XP_033254415.1|DMIR	LOC5569642|XP_001658665.2|AAEG, LOC5569640|XP_001658664.2|AAEG, LOC5573336|XP_021693470.1|AAEG
OG0001046	LOC117193070|XP_033253693.1|DMIR, LOC108159806|XP_017148865.1|DMIR	LOC5572371|XP_001660329.1|AAEG
OG0001047	LOC117191409|XP_033252177.1|DMIR, LOC117190924|XP_033251815.1|DMIR, LOC108159473|XP_017148285.1|DMIR, LOC117188102|XP_033247332.1|DMIR, LOC117188107|XP_033247337.1|DMIR	LOC110680988|XP_021712449.1|AAEG, LOC5571772|XP_021695747.1|AAEG
OG0001048	LOC117193002|XP_033253619.1|DMIR, LOC108160521|XP_017150066.1|DMIR	LOC5571275|XP_021695905.1|AAEG
OG0001049	LOC108161310|XP_017151020.1|DMIR, LOC108152602|XP_017137549.1|DMIR	LOC110675977|XP_021697855.1|AAEG
OG0001050	LOC108157607|XP_033245713.1|DMIR, LOC108157606|XP_017145223.2|DMIR, LOC117187276|XP_033245508.1|DMIR, LOC108151347|XP_017135390.1|DMIR, LOC108161248|XP_017150960.2|DMIR	LOC5573704|XP_021698920.1|AAEG
OG0001051	LOC108162247|XP_017152383.1|DMIR	LOC5573846|XP_001654884.2|AAEG
OG0001052	LOC108163367|XP_017154107.1|DMIR	LOC5568617|XP_001652449.1|AAEG
OG0001053	LOC117190646|XP_033251582.1|DMIR, LOC108164587|XP_033251578.1|DMIR, LOC117187196|XP_033245228.1|DMIR, LOC117187199|XP_033245232.1|DMIR, LOC117187200|XP_033245235.1|DMIR, LOC117187195|XP_033245224.1|DMIR	LOC5571894|XP_001653808.2|AAEG
OG0001054	LOC108156657|XP_017143759.1|DMIR, LOC108156655|XP_017143758.1|DMIR	LOC5574413|XP_001655120.1|AAEG
OG0001055	LOC108155222|XP_017141395.1|DMIR	LOC5567606|XP_001657583.2|AAEG
