Orthogroup	DMIR.longest_only	DPER.longest_only
OG0000462	LOC108155317|XP_017141525.1|DMIR	LOC6594110|XP_002019887.1|DPER
OG0000462	LOC108155316|XP_033245828.1|DMIR	LOC6594111|XP_002019888.1|DPER
OG0000463	LOC108154035|XP_017139617.2|DMIR	LOC6595109|XP_002020183.2|DPER
OG0000463	LOC108154681|XP_017140511.1|DMIR	LOC6595108|XP_002020182.1|DPER
OG0000464	LOC108161563|XP_033248614.1|DMIR	LOC6603035|XP_026843035.1|DPER
OG0000464	LOC108161564|XP_017151340.1|DMIR	LOC6603036|XP_026842960.1|DPER
OG0000464	LOC108161269|XP_033249227.1|DMIR	LOC6589457|XP_002014871.2|DPER
OG0000465	LOC108155755|XP_017142284.1|DMIR	LOC6594804|XP_026850832.1|DPER
OG0000465	LOC108155754|XP_017142281.1|DMIR	LOC6594805|XP_026843634.1|DPER
OG0000466	LOC108164726|XP_017156105.1|DMIR	LOC6599188|XP_002024345.1|DPER
OG0000466	LOC108161847|XP_017151701.1|DMIR	LOC6595600|XP_002020948.1|DPER
OG0000467	LOC117185952|XP_033250508.1|DMIR, LOC108159885|XP_033246248.1|DMIR	LOC6590905|XP_026840784.1|DPER
OG0000467	LOC117187682|XP_033246249.1|DMIR	LOC6591011|XP_002015576.2|DPER
OG0000467	LOC108160385|XP_033251770.1|DMIR	LOC6591012|XP_026842842.1|DPER
OG0000468	LOC108154638|XP_017140455.1|DMIR	LOC6588532|XP_002013191.1|DPER
OG0000468	LOC117188161|XP_033247486.1|DMIR, LOC108159013|XP_017147376.2|DMIR	LOC6600955|XP_002026026.2|DPER
OG0000469	LOC108162976|XP_017153464.1|DMIR	LOC6589383|XP_026845021.1|DPER
OG0000469	LOC108162166|XP_033249183.1|DMIR	LOC6588688|XP_026844950.1|DPER
OG0000470	LOC108165539|XP_017157102.1|DMIR	LOC6595786|XP_002021331.1|DPER
OG0000471	LOC108153727|XP_017139343.1|DMIR	LOC6600506|XP_002025613.2|DPER
OG0000471	LOC108163720|XP_033249195.1|DMIR	LOC6596476|XP_026843263.1|DPER
OG0000473	LOC108153102|XP_017138378.1|DMIR	LOC6599962|XP_002025039.1|DPER
OG0000473	LOC108159554|XP_017148473.1|DMIR	LOC113566216|XP_026846711.1|DPER
OG0000474	LOC108153271|XP_017138629.1|DMIR	LOC6602691|XP_002027718.1|DPER
OG0000474	LOC108154321|XP_017140069.1|DMIR	LOC6588422|XP_002013834.1|DPER
OG0000474	LOC108161405|XP_017151145.1|DMIR	LOC6598063|XP_002023122.2|DPER
OG0000475	LOC108155200|XP_017141360.1|DMIR	LOC6587625|XP_026851174.1|DPER
OG0000475	LOC108155199|XP_017141359.1|DMIR	LOC6587630|XP_002013554.1|DPER
OG0000476	LOC108157736|XP_017145400.1|DMIR	LOC6595144|XP_002020134.1|DPER
OG0000476	LOC108157579|XP_017145188.1|DMIR	LOC6595145|XP_002020135.2|DPER
OG0000477	LOC108157708|XP_017145366.1|DMIR	LOC6587814|XP_002012770.1|DPER
OG0000477	LOC117187459|XP_033246065.1|DMIR, LOC117187458|XP_033246064.1|DMIR, LOC108157136|XP_017144526.2|DMIR	LOC6587841|XP_026843001.1|DPER
OG0000478	LOC108156600|XP_017143632.1|DMIR	LOC6591495|XP_002016879.1|DPER
OG0000479	LOC108157062|XP_017144382.1|DMIR	LOC6595030|XP_002019995.1|DPER
OG0000480	LOC108161725|XP_017151537.2|DMIR	LOC6596374|XP_002021559.1|DPER
OG0000480	LOC108161161|XP_033249520.1|DMIR	LOC6596373|XP_002021558.2|DPER
OG0000482	LOC108157787|XP_017145466.1|DMIR	LOC6591392|XP_002017362.1|DPER
OG0000482	LOC108155181|XP_017141341.1|DMIR	LOC6594625|XP_002019471.1|DPER
OG0000483	LOC108156859|XP_017144075.1|DMIR	LOC6592130|XP_026840105.1|DPER
OG0000483	LOC108154472|XP_017140233.1|DMIR	LOC6592128|XP_002016835.1|DPER
OG0000484	LOC108155313|XP_017141520.1|DMIR	LOC6594225|XP_002019892.1|DPER
OG0000484	LOC108155314|XP_017141521.1|DMIR	LOC6594224|XP_002019891.1|DPER
OG0000485	LOC108153031|XP_017138276.1|DMIR	LOC6599030|XP_002024147.2|DPER
OG0000485	LOC108153030|XP_017138275.1|DMIR	LOC6599031|XP_026849020.1|DPER
OG0000486	LOC117185830|XP_033253988.1|DMIR, LOC108160598|XP_017150186.1|DMIR	LOC6592528|XP_002018230.1|DPER
OG0000486	LOC108160597|XP_017150183.2|DMIR, LOC117185829|XP_033247478.1|DMIR	LOC6592420|XP_026841247.1|DPER
OG0000487	LOC117188178|XP_033247537.1|DMIR, LOC108158281|XP_017146005.2|DMIR	LOC113565130|XP_026841782.1|DPER
OG0000487	LOC108160802|XP_017150512.1|DMIR, LOC117191332|XP_033252125.1|DMIR	LOC113565047|XP_026840973.1|DPER
OG0000488	LOC108162558|XP_017152843.1|DMIR	LOC6589820|XP_026844255.1|DPER
OG0000489	LOC108155344|XP_017141591.1|DMIR	LOC6587552|XP_002013245.1|DPER
OG0000489	LOC108152566|XP_033251958.1|DMIR	LOC6598268|XP_002023326.2|DPER
OG0000490	LOC108164876|XP_017156310.1|DMIR	LOC6599323|XP_026847130.1|DPER
OG0000490	LOC108164978|XP_017156485.1|DMIR	LOC6602644|XP_026846715.1|DPER
OG0000491	LOC108153970|XP_017139555.1|DMIR	LOC6587473|XP_002014039.2|DPER
OG0000491	LOC117188055|XP_033247184.1|DMIR, LOC108158497|XP_033253176.1|DMIR	LOC6602080|XP_002027158.1|DPER
OG0000492	LOC108159280|XP_017147930.1|DMIR	LOC6592887|XP_002018206.1|DPER
OG0000492	LOC108161556|XP_017151329.1|DMIR	LOC6602432|XP_002027467.1|DPER
OG0000493	LOC108157656|XP_017145296.1|DMIR, LOC108157655|XP_017145295.2|DMIR	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER
OG0000494	LOC108156664|XP_017143769.1|DMIR	LOC6591421|XP_002016756.2|DPER
OG0000494	LOC108162538|XP_017152810.1|DMIR	LOC6593749|XP_002018853.2|DPER
OG0000495	LOC108158075|XP_017145716.1|DMIR	LOC6599984|XP_002025142.1|DPER
OG0000495	LOC108158885|XP_017147149.1|DMIR	LOC6601578|XP_002026669.1|DPER
OG0000496	LOC108163209|XP_017153848.1|DMIR	LOC6589319|XP_026845000.1|DPER
OG0000496	LOC108161457|XP_017151209.2|DMIR	LOC113565427|XP_026843179.1|DPER
OG0000497	LOC108162624|XP_017152935.1|DMIR	LOC6595461|XP_026844291.1|DPER
OG0000497	LOC108162619|XP_017152929.1|DMIR	LOC6595459|XP_026844288.1|DPER
OG0000498	LOC108153904|XP_017139490.1|DMIR	LOC6592123|XP_026845189.1|DPER
OG0000498	LOC108154464|XP_017140223.1|DMIR	LOC6592002|XP_002016827.1|DPER
OG0000499	LOC108159743|XP_017148770.1|DMIR, LOC117187909|XP_033246745.1|DMIR	LOC6602117|XP_002027131.1|DPER
OG0000499	LOC108153702|XP_017139318.1|DMIR	LOC6596867|XP_002022071.1|DPER
OG0000500	LOC108153168|XP_017138462.1|DMIR	LOC6604009|XP_026849018.1|DPER
OG0000500	LOC108153167|XP_033242747.1|DMIR	LOC6604713|XP_002029587.2|DPER
OG0000501	LOC108160343|XP_017149773.1|DMIR	LOC6590434|XP_002015730.1|DPER
OG0000501	LOC108160344|XP_017149776.1|DMIR	LOC6590435|XP_002015731.1|DPER
OG0000501	LOC108160345|XP_017149779.1|DMIR	LOC6590436|XP_002015732.1|DPER
OG0000501	LOC108162248|XP_017152384.1|DMIR	LOC6588922|XP_002014484.1|DPER
OG0000502	LOC117193667|XP_033254294.1|DMIR, LOC117194091|XP_033254624.1|DMIR, LOC117193117|XP_033253739.1|DMIR, LOC117193432|XP_033254072.1|DMIR, LOC117193120|XP_033253743.1|DMIR, LOC117193122|XP_033253745.1|DMIR, LOC117193701|XP_033254318.1|DMIR, LOC117193668|XP_033254296.1|DMIR, LOC117194169|XP_033254719.1|DMIR, LOC117194167|XP_033254717.1|DMIR, LOC117193433|XP_033254073.1|DMIR, LOC117193200|XP_033253842.1|DMIR, LOC117193199|XP_033253841.1|DMIR, LOC117194030|XP_033254548.1|DMIR, LOC117193998|XP_033254526.1|DMIR, LOC117193700|XP_033254317.1|DMIR, LOC117192843|XP_033253491.1|DMIR, LOC117194174|XP_033254725.1|DMIR, LOC117193125|XP_033253748.1|DMIR, LOC117193129|XP_033253752.1|DMIR, LOC117193124|XP_033253747.1|DMIR, LOC117194172|XP_033254722.1|DMIR, LOC117194171|XP_033254721.1|DMIR, LOC117193126|XP_033253749.1|DMIR, LOC117193116|XP_033253738.1|DMIR, LOC117193123|XP_033253746.1|DMIR, LOC117193127|XP_033253750.1|DMIR, LOC117192227|XP_033252789.1|DMIR, LOC117194166|XP_033254715.1|DMIR, LOC117194177|XP_033254727.1|DMIR, LOC117194175|XP_033254726.1|DMIR, LOC117193819|XP_033254421.1|DMIR, LOC117194168|XP_033254718.1|DMIR, LOC117193431|XP_033254071.1|DMIR, LOC117193130|XP_033253753.1|DMIR, LOC117193128|XP_033253751.1|DMIR, LOC117193132|XP_033253755.1|DMIR, LOC117193118|XP_033253740.1|DMIR, LOC117193131|XP_033253754.1|DMIR, LOC117192842|XP_033253490.1|DMIR, LOC117194173|XP_033254724.1|DMIR	LOC6600821|XP_002025888.1|DPER
OG0000503	LOC117187750|XP_033246449.1|DMIR	LOC6590258|XP_026842871.1|DPER
OG0000503	LOC108157969|XP_017145603.1|DMIR	LOC113565255|XP_026842870.1|DPER
OG0000503	LOC108159383|XP_017148103.1|DMIR	LOC6590259|XP_002015889.1|DPER
OG0000504	LOC108153455|XP_017138964.1|DMIR	LOC6601646|XP_002026760.1|DPER
OG0000505	LOC108155705|XP_033249187.1|DMIR	LOC6598466|XP_026846211.1|DPER
OG0000505	LOC108163800|XP_017154782.1|DMIR	LOC6598460|XP_026846221.1|DPER
OG0000506	LOC108156667|XP_017143778.1|DMIR	LOC6591448|XP_002016742.2|DPER
OG0000507	LOC108156353|XP_017143246.1|DMIR	LOC6599182|XP_026848358.1|DPER
OG0000507	LOC108156361|XP_017143257.1|DMIR	LOC6599183|XP_002024340.1|DPER
OG0000508	LOC108165448|XP_033243944.1|DMIR	LOC6599548|XP_026849406.1|DPER
OG0000508	LOC117194877|XP_033255230.1|DMIR, LOC117194673|XP_033255077.1|DMIR	LOC6603958|XP_026849990.1|DPER
OG0000509	LOC108159392|XP_017148115.1|DMIR	LOC6590145|XP_026841357.1|DPER
OG0000509	LOC108160258|XP_017149613.1|DMIR	LOC6589944|XP_026842165.1|DPER
OG0000510	LOC108160715|XP_017150379.1|DMIR, LOC117193699|XP_033254316.1|DMIR	LOC6592973|XP_002018023.1|DPER
OG0000510	LOC117188218|XP_033247609.1|DMIR	LOC6592780|XP_002018022.2|DPER
OG0000511	LOC108163269|XP_017153959.1|DMIR	LOC6589459|XP_002014738.2|DPER
OG0000511	LOC108163268|XP_017153957.1|DMIR	LOC6589245|XP_026844177.1|DPER
OG0000512	LOC108161640|XP_017151431.1|DMIR	LOC6588801|XP_002015122.2|DPER
OG0000512	LOC108152852|XP_033242758.1|DMIR	LOC6600478|XP_002025669.2|DPER
OG0000513	LOC108158755|XP_017146856.1|DMIR	LOC6591123|XP_002015504.2|DPER
OG0000513	LOC108163751|XP_017154708.1|DMIR	LOC6594004|XP_002019056.1|DPER
OG0000514	LOC108163445|XP_017154218.1|DMIR	LOC6588843|XP_026844865.1|DPER
OG0000514	LOC108163504|XP_017154318.1|DMIR	LOC6589095|XP_026844701.1|DPER
OG0000515	LOC108164490|XP_017155745.1|DMIR	LOC6602544|XP_002027573.1|DPER
OG0000515	LOC108153649|XP_017139244.1|DMIR	LOC6596020|XP_026845515.1|DPER
OG0000516	LOC108155841|XP_017142450.1|DMIR	LOC6602865|XP_026849669.1|DPER
OG0000516	LOC108155822|XP_017142404.1|DMIR	LOC6602866|XP_002027901.2|DPER
OG0000517	LOC108151882|XP_017136268.1|DMIR	LOC6601870|XP_026849346.1|DPER
OG0000517	LOC108151881|XP_017136267.1|DMIR	LOC6601869|XP_002026918.1|DPER
OG0000518	LOC108153193|XP_017138500.1|DMIR	LOC6597156|XP_002022361.1|DPER
OG0000518	LOC108153688|XP_017139301.1|DMIR	LOC6601652|XP_002026747.1|DPER
OG0000518	LOC117188475|XP_033248286.1|DMIR, LOC117188477|XP_033248287.1|DMIR, LOC108158168|XP_017145877.1|DMIR, LOC117188324|XP_033247871.1|DMIR, LOC108151744|XP_017136055.1|DMIR	LOC6599088|XP_002024221.1|DPER
OG0000519	LOC108151994|XP_033243721.1|DMIR, LOC108151995|XP_017136453.2|DMIR	LOC6598907|XP_002024009.1|DPER
OG0000519	LOC108151996|XP_017136454.1|DMIR	LOC6598914|XP_026847924.1|DPER, LOC6598911|XP_002024013.2|DPER
OG0000521	LOC108165106|XP_017156652.1|DMIR	LOC6601719|XP_026846988.1|DPER
OG0000521	LOC108158966|XP_033252803.1|DMIR	LOC6601722|XP_026847021.1|DPER
OG0000522	LOC108157855|XP_017145550.1|DMIR	LOC6594265|XP_002019512.1|DPER
OG0000522	LOC108164766|XP_017156166.1|DMIR	LOC6603110|XP_002028095.1|DPER
OG0000523	LOC108156712|XP_017143849.1|DMIR	LOC6591682|XP_002016766.1|DPER
OG0000523	LOC108162479|XP_017152720.1|DMIR	LOC6597856|XP_026846980.1|DPER
OG0000524	LOC108156446|XP_017143394.2|DMIR	LOC6587701|XP_002012756.1|DPER
OG0000524	LOC108156969|XP_017144245.1|DMIR	LOC6588160|XP_002012868.1|DPER
OG0000525	LOC108159599|XP_017148542.1|DMIR	LOC6592998|XP_002017981.1|DPER
OG0000525	LOC108159598|XP_017148541.1|DMIR	LOC6592999|XP_026842395.1|DPER
OG0000526	LOC108161341|XP_017151067.1|DMIR	LOC6593988|XP_002019030.1|DPER
OG0000526	LOC108160006|XP_017149226.1|DMIR	LOC6593170|XP_002018184.1|DPER
OG0000527	LOC108162104|XP_017152155.1|DMIR	LOC6589277|XP_026844990.1|DPER
OG0000527	LOC108162660|XP_017152985.1|DMIR	LOC6588931|XP_026845017.1|DPER
OG0000528	LOC108164165|XP_017155265.1|DMIR	LOC6588744|XP_002015091.1|DPER
OG0000529	LOC108163947|XP_017154976.2|DMIR	LOC6596480|XP_002021524.1|DPER
OG0000530	LOC108152120|XP_017136693.1|DMIR	LOC6602309|XP_026848563.1|DPER
OG0000530	LOC108153760|XP_017139387.1|DMIR	LOC6599091|XP_026849008.1|DPER
OG0000531	LOC108163034|XP_017153570.1|DMIR	LOC6593819|XP_002019066.1|DPER
OG0000531	LOC108163229|XP_017153875.1|DMIR	LOC6589474|XP_002014920.1|DPER
OG0000532	LOC108154526|XP_017140318.1|DMIR	LOC6594648|XP_002019653.1|DPER
OG0000532	LOC108157228|XP_017144674.1|DMIR	LOC6594647|XP_002019652.1|DPER
OG0000533	LOC108163050|XP_017153613.1|DMIR	LOC6597726|XP_002022998.1|DPER
OG0000533	LOC108155868|XP_017142476.1|DMIR	LOC6588058|XP_002014113.1|DPER
OG0000534	LOC108158419|XP_017146187.1|DMIR	LOC6599384|XP_026847081.1|DPER
OG0000534	LOC108163603|XP_017154481.1|DMIR	LOC6593665|XP_026843566.1|DPER
OG0000535	LOC117188058|XP_033247202.1|DMIR, LOC108158515|XP_017146381.2|DMIR	LOC6592253|XP_002017639.1|DPER
OG0000535	LOC108160010|XP_017149229.1|DMIR, LOC117191773|XP_033252434.1|DMIR	LOC6591079|XP_002015699.1|DPER
OG0000536	LOC108150905|XP_017134708.1|DMIR	LOC6600303|XP_026849083.1|DPER
OG0000537	LOC117187954|XP_033246853.1|DMIR, LOC117188098|XP_033247319.1|DMIR, LOC108157955|XP_033247353.1|DMIR, LOC108160241|XP_033248168.1|DMIR, LOC117190072|XP_033251043.1|DMIR, LOC117189479|XP_033250504.1|DMIR, LOC117189823|XP_033250777.1|DMIR, LOC117190488|XP_033251446.1|DMIR, LOC117190216|XP_033251159.1|DMIR	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER
OG0000538	LOC117187732|XP_033246408.1|DMIR, LOC117191819|XP_033252473.1|DMIR, LOC108158398|XP_033252442.1|DMIR	LOC113565116|XP_026841673.1|DPER
OG0000538	LOC117194200|XP_033254746.1|DMIR, LOC108158958|XP_017147275.1|DMIR	LOC6590649|XP_026842859.1|DPER
OG0000539	LOC108157614|XP_017145234.1|DMIR	LOC6591890|XP_002016908.1|DPER
OG0000539	LOC108157546|XP_017145140.1|DMIR	LOC6591729|XP_002016906.1|DPER
OG0000540	LOC108164148|XP_017155241.1|DMIR	LOC6589065|XP_002015222.1|DPER
OG0000540	LOC108164149|XP_017155243.1|DMIR	LOC6603930|XP_002028873.1|DPER
OG0000541	LOC117193402|XP_033254045.1|DMIR	LOC6592879|XP_002018546.1|DPER
OG0000542	LOC108155047|XP_017141110.1|DMIR	LOC6594041|XP_002019648.2|DPER
OG0000542	LOC108164464|XP_017155687.1|DMIR	LOC6602000|XP_026846758.1|DPER
OG0000543	LOC108156691|XP_017143824.1|DMIR	LOC6595223|XP_002020196.2|DPER
OG0000543	LOC117190401|XP_033251367.1|DMIR, LOC108158192|XP_017145900.1|DMIR	LOC6590548|XP_002016228.2|DPER
OG0000544	LOC108152877|XP_017137997.1|DMIR	LOC113566396|XP_026847602.1|DPER
OG0000544	LOC108154852|XP_017140762.1|DMIR	LOC6594164|XP_002019573.2|DPER
OG0000545	LOC108157416|XP_017144956.1|DMIR	LOC6587621|XP_026840017.1|DPER
OG0000545	LOC108157383|XP_017144903.1|DMIR	LOC6587610|XP_002013107.1|DPER
OG0000546	LOC108156588|XP_033244251.1|DMIR, LOC117187157|XP_033245118.1|DMIR	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER
OG0000546	LOC108160653|XP_017150318.1|DMIR	LOC6599135|XP_002024400.1|DPER
OG0000547	LOC108153343|XP_017138791.1|DMIR	LOC6598288|XP_002023311.1|DPER
OG0000548	LOC108153642|XP_017139234.1|DMIR	LOC6601137|XP_026848090.1|DPER
OG0000548	LOC108153443|XP_017138947.1|DMIR	LOC6601169|XP_002026268.2|DPER
OG0000549	LOC117194129|XP_033254666.1|DMIR, LOC117194130|XP_033254667.1|DMIR, LOC108158686|XP_017146708.1|DMIR	LOC6592523|XP_002018225.2|DPER
OG0000550	LOC108165598|XP_017157162.1|DMIR	LOC6601095|XP_002026060.1|DPER
OG0000550	LOC108165596|XP_017157159.1|DMIR	LOC113566352|XP_026847434.1|DPER
OG0000551	LOC117192397|XP_033252965.1|DMIR	LOC6603673|XP_026842376.1|DPER
OG0000552	LOC108156015|XP_017142728.1|DMIR	LOC6595049|XP_002020572.1|DPER
OG0000552	LOC108156014|XP_017142727.1|DMIR	LOC6595050|XP_026846729.1|DPER
OG0000553	LOC108162252|XP_017152389.1|DMIR	LOC6589451|XP_002014478.1|DPER
OG0000554	LOC108157174|XP_017144585.1|DMIR	LOC6595000|XP_026850186.1|DPER
OG0000554	LOC108157175|XP_017144586.1|DMIR	LOC6594999|XP_002020165.1|DPER
OG0000555	LOC117186632|XP_033243536.1|DMIR, LOC108152733|XP_017137765.2|DMIR	LOC6599561|XP_002024668.1|DPER
OG0000555	LOC108153277|XP_017138635.1|DMIR	LOC6599560|XP_002024667.1|DPER
OG0000555	LOC108151735|XP_017136026.1|DMIR	LOC6602947|XP_026848817.1|DPER
OG0000556	LOC108161754|XP_017151579.1|DMIR	LOC6600676|XP_002025749.2|DPER
OG0000556	LOC117187240|XP_033245389.1|DMIR, LOC117187239|XP_033245387.1|DMIR, LOC117187241|XP_033245390.1|DMIR, LOC117187238|XP_033245384.1|DMIR, LOC108155847|XP_017142448.1|DMIR	LOC6591984|XP_002017028.1|DPER
OG0000557	LOC108153880|XP_017139470.1|DMIR	LOC6591395|XP_002017365.1|DPER
OG0000557	LOC108153881|XP_017139471.1|DMIR	LOC6591394|XP_002017364.2|DPER
OG0000558	LOC108155557|XP_017141937.1|DMIR	LOC6592186|XP_002017046.1|DPER
OG0000558	LOC108156833|XP_017144072.1|DMIR	LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER
OG0000559	LOC108156838|XP_017144037.2|DMIR	LOC6587952|XP_026850616.1|DPER
OG0000559	LOC108152749|XP_017137794.1|DMIR	LOC6597049|XP_002022209.2|DPER
OG0000560	LOC117189550|XP_033250587.1|DMIR, LOC108159637|XP_017148589.1|DMIR	LOC6590133|XP_002015610.1|DPER
OG0000560	LOC117189549|XP_033250586.1|DMIR, LOC108159636|XP_017148588.1|DMIR	LOC6589973|XP_002015609.1|DPER
OG0000561	LOC108153510|XP_017139055.1|DMIR	LOC6596181|XP_002021174.2|DPER
OG0000561	LOC108153563|XP_017139127.1|DMIR	LOC6596179|XP_026845466.1|DPER
OG0000562	LOC108152208|XP_017136857.1|DMIR	LOC6598980|XP_002024017.1|DPER
OG0000562	LOC108153094|XP_017138364.1|DMIR	LOC6598875|XP_002024048.2|DPER
OG0000563	LOC108153745|XP_017139363.1|DMIR	LOC6595802|XP_026845541.1|DPER
OG0000563	LOC108153620|XP_033242960.1|DMIR	LOC113566045|XP_026845703.1|DPER
OG0000564	LOC108152260|XP_017136957.1|DMIR	LOC6601146|XP_002026278.1|DPER
OG0000564	LOC108152261|XP_017136958.1|DMIR	LOC6601147|XP_002026279.1|DPER
OG0000564	LOC108152262|XP_017136959.1|DMIR	LOC6601145|XP_002026277.1|DPER
OG0000565	LOC117190411|XP_033251378.1|DMIR, LOC108163244|XP_033251756.1|DMIR, LOC117193151|XP_033253774.1|DMIR, LOC108155009|XP_017141049.1|DMIR, LOC108152423|XP_017137230.1|DMIR	LOC113566036|XP_026845625.1|DPER
OG0000566	LOC108155717|XP_017142206.1|DMIR	LOC6587609|XP_026851021.1|DPER
OG0000566	LOC108152669|XP_017137655.1|DMIR	LOC6602723|XP_026849465.1|DPER
OG0000567	LOC108165046|XP_017156574.1|DMIR	LOC6599255|XP_002024281.1|DPER
OG0000567	LOC108164926|XP_017156403.1|DMIR	LOC6599253|XP_002024279.1|DPER
OG0000568	LOC117185798|XP_033249913.1|DMIR	LOC6597227|XP_026846582.1|DPER
OG0000568	LOC108157133|XP_017144521.1|DMIR	LOC6591599|XP_026841402.1|DPER
OG0000569	LOC108155369|XP_017141622.1|DMIR	LOC6587970|XP_002013741.1|DPER
OG0000569	LOC108156849|XP_017144061.1|DMIR	LOC6592132|XP_002016813.1|DPER
OG0000570	LOC108156721|XP_017143860.1|DMIR	LOC6587495|XP_002013517.1|DPER
OG0000570	LOC108156722|XP_017143861.1|DMIR	LOC6587490|XP_026848874.1|DPER
OG0000571	LOC108157642|XP_017145276.1|DMIR	LOC6588397|XP_026840046.1|DPER
OG0000571	LOC108157243|XP_033245175.1|DMIR	LOC6588478|XP_026840045.1|DPER
OG0000572	LOC108154296|XP_017140036.1|DMIR	LOC6587259|XP_026844793.1|DPER
OG0000572	LOC108157792|XP_017145472.1|DMIR	LOC6587381|XP_026847857.1|DPER
OG0000573	LOC108153046|XP_017138299.1|DMIR	LOC6601182|XP_026848211.1|DPER
OG0000573	LOC117187830|XP_033246589.1|DMIR, LOC108160231|XP_017149574.2|DMIR	LOC6593023|XP_002018216.1|DPER
OG0000574	LOC108151596|XP_017135764.1|DMIR	LOC6600554|XP_002025707.1|DPER
OG0000574	LOC108157619|XP_017145244.1|DMIR	LOC6594206|XP_002019665.1|DPER
OG0000575	LOC108153235|XP_017138561.1|DMIR	LOC6595966|XP_026845460.1|DPER
OG0000575	LOC108153412|XP_017138896.1|DMIR	LOC6595964|XP_026845494.1|DPER
OG0000576	LOC108157715|XP_017145374.1|DMIR	LOC6594513|XP_002019496.2|DPER
OG0000577	LOC108161710|XP_017151518.1|DMIR	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER
OG0000577	LOC108161705|XP_017151512.1|DMIR	LOC6588702|XP_002014943.1|DPER
OG0000578	LOC108163271|XP_017153961.2|DMIR	LOC6596620|XP_002021628.2|DPER
OG0000578	LOC108160551|XP_017150108.1|DMIR	LOC6590192|XP_026842183.1|DPER
OG0000579	LOC108154369|XP_017140123.1|DMIR	LOC6588010|XP_002013612.1|DPER
OG0000579	LOC108152574|XP_017137502.1|DMIR	LOC6595808|XP_002021320.1|DPER
OG0000580	LOC108155607|XP_017142022.1|DMIR	LOC6594464|XP_002019715.1|DPER
OG0000580	LOC108155606|XP_033244068.1|DMIR	LOC6594018|XP_026850383.1|DPER
OG0000581	LOC108156470|XP_017143427.1|DMIR	LOC6594299|XP_026850244.1|DPER
OG0000581	LOC108164756|XP_017156146.1|DMIR	LOC6599419|XP_002024469.1|DPER
OG0000582	LOC108152766|XP_017137830.1|DMIR	LOC6596003|XP_026845558.1|DPER
OG0000582	LOC117188037|XP_033247081.1|DMIR, LOC108158599|XP_017146547.2|DMIR	LOC6591266|XP_026840765.1|DPER
OG0000583	LOC108159135|XP_017147618.1|DMIR, LOC117189982|XP_033250955.1|DMIR	LOC113565045|XP_026840957.1|DPER
OG0000583	LOC108160536|XP_017150087.1|DMIR, LOC117192290|XP_033252840.1|DMIR	LOC6593162|XP_002018176.1|DPER
OG0000584	LOC108163793|XP_017154769.1|DMIR	LOC6593520|XP_002019211.1|DPER
OG0000584	LOC108159566|XP_017148492.1|DMIR	LOC6590207|XP_002016063.1|DPER
OG0000584	LOC108163792|XP_017154768.1|DMIR	LOC6593519|XP_002019210.1|DPER
OG0000585	LOC108153695|XP_017139309.1|DMIR	LOC6599474|XP_002024594.1|DPER
OG0000585	LOC108153693|XP_017139308.1|DMIR	LOC6599475|XP_002024595.1|DPER
OG0000586	LOC108160378|XP_017149845.1|DMIR	LOC6590356|XP_002015836.1|DPER
OG0000586	LOC108159053|XP_017147474.1|DMIR	LOC6590693|XP_026842501.1|DPER
OG0000589	LOC117194508|XP_033254951.1|DMIR, LOC117194550|XP_033254989.1|DMIR, LOC117194529|XP_033254970.1|DMIR, LOC117194517|XP_033254958.1|DMIR, LOC108151183|XP_033255728.1|DMIR	LOC6598433|XP_026846209.1|DPER
OG0000590	LOC108154319|XP_017140067.1|DMIR	LOC6587951|XP_002014084.1|DPER
OG0000590	LOC108164690|XP_017156049.1|DMIR	LOC6597556|XP_002022805.1|DPER
OG0000592	LOC117189441|XP_033250447.1|DMIR, LOC108158972|XP_017147299.1|DMIR	LOC6590926|XP_002015768.1|DPER
OG0000592	LOC108158243|XP_017145965.2|DMIR, LOC117191493|XP_033252236.1|DMIR, LOC117191867|XP_033252524.1|DMIR	LOC6590222|XP_002016071.1|DPER
OG0000593	LOC108154409|XP_017140168.1|DMIR	LOC6594986|XP_026840061.1|DPER
OG0000593	LOC117186193|XP_033242375.1|DMIR	LOC6603511|XP_002028490.1|DPER
OG0000594	LOC108154736|XP_017140593.1|DMIR	LOC6587448|XP_002013043.1|DPER
OG0000594	LOC108157725|XP_017145384.1|DMIR	LOC6591579|XP_002017367.2|DPER
OG0000595	LOC108155130|XP_017141263.1|DMIR	LOC113567375|XP_026850822.1|DPER
OG0000595	LOC108155106|XP_017141226.1|DMIR	LOC6594864|XP_026846833.1|DPER
OG0000596	LOC108153523|XP_017139071.2|DMIR	LOC6596830|XP_026845960.1|DPER
OG0000596	LOC108156919|XP_017144158.1|DMIR	LOC6594057|XP_002019856.1|DPER
OG0000597	LOC108155164|XP_017141318.1|DMIR	LOC6595280|XP_026851125.1|DPER
OG0000597	LOC108154018|XP_033246164.1|DMIR	LOC6594894|XP_026840050.1|DPER
