Orthogroup	DMIR.longest_only	DPSE.longest_only
OG0002476	LOC108159814|XP_017148873.1|DMIR, LOC117190750|XP_033251703.1|DMIR	LOC4804214|XP_033235129.1|DPSE
OG0002477	LOC117188409|XP_033248138.1|DMIR, LOC108160879|XP_033248150.1|DMIR	LOC6898157|XP_002138235.2|DPSE
OG0002478	LOC117192518|XP_033253102.1|DMIR, LOC108159868|XP_017148958.1|DMIR	LOC4804609|XP_033233735.1|DPSE
OG0002479	LOC108159794|XP_017148845.2|DMIR, LOC117191585|XP_033252300.1|DMIR, LOC117188203|XP_033247580.1|DMIR	LOC4803653|XP_001360336.1|DPSE
OG0002480	LOC117188156|XP_033247463.1|DMIR	LOC26533805|XP_033234126.1|DPSE
OG0002481	LOC108154556|XP_017140349.1|DMIR	LOC4814890|XP_001354740.1|DPSE
OG0002482	LOC117192235|XP_033252790.1|DMIR, LOC117192412|XP_033252972.1|DMIR, LOC108158237|XP_017145958.1|DMIR, LOC117194002|XP_033254529.1|DMIR	LOC6898811|XP_002138785.2|DPSE
OG0002483	LOC117191635|XP_033252338.1|DMIR, LOC108160557|XP_017150120.1|DMIR, LOC117190625|XP_033251560.1|DMIR	LOC4803511|XP_001360224.3|DPSE
OG0002484	LOC117188297|XP_033247815.1|DMIR, LOC117188296|XP_033247813.1|DMIR, LOC108159021|XP_017147420.2|DMIR	LOC4803939|XP_001360579.1|DPSE
OG0002485	LOC108159348|XP_033246413.1|DMIR, LOC117192447|XP_033253025.1|DMIR, LOC117193960|XP_033254505.1|DMIR	LOC4805071|XP_001361533.2|DPSE
OG0002486	LOC117186605|XP_033243500.1|DMIR, LOC108152530|XP_017137424.1|DMIR	LOC4812127|XP_001352406.3|DPSE
OG0002487	LOC108163044|XP_017153588.2|DMIR, LOC117189138|XP_033250059.1|DMIR, LOC117189137|XP_033250056.1|DMIR	LOC6902744|XP_015036866.2|DPSE
OG0002488	LOC117193519|XP_033254156.1|DMIR, LOC117192534|XP_033253123.1|DMIR, LOC117192533|XP_033253122.1|DMIR, LOC108160483|XP_017149994.1|DMIR	LOC4805276|XP_001361701.2|DPSE
OG0002489	LOC108164308|XP_017155445.2|DMIR	LOC6903581|XP_002132449.2|DPSE
OG0002489	LOC108151961|XP_017136389.1|DMIR	LOC4811983|XP_015044010.2|DPSE
OG0002490	LOC108160102|XP_017149381.2|DMIR, LOC117188043|XP_033247135.1|DMIR	LOC4805549|XP_001361935.2|DPSE
OG0002491	LOC108152370|XP_017137141.1|DMIR	LOC4812815|XP_001353529.4|DPSE
OG0002492	LOC117185751|XP_033251908.1|DMIR, LOC108158549|XP_017146451.1|DMIR	LOC4804151|XP_001360757.1|DPSE
OG0002493	LOC108159726|XP_017148746.1|DMIR	LOC4805078|XP_001361540.3|DPSE
OG0002494	LOC108157560|XP_017145163.1|DMIR	LOC4802709|XP_001359576.3|DPSE
OG0002495	LOC117185746|XP_033248402.1|DMIR, LOC108158199|XP_017145907.2|DMIR	LOC4804014|XP_001360644.1|DPSE
OG0002496	LOC108154291|XP_017140030.1|DMIR	LOC4802213|XP_001359181.1|DPSE
OG0002497	LOC108151278|XP_017135295.1|DMIR	LOC4812038|XP_001352546.3|DPSE
OG0002498	LOC108153533|XP_017139084.2|DMIR	LOC4813924|XP_015043470.2|DPSE
OG0002498	LOC108164770|XP_017156171.1|DMIR	LOC6901722|XP_002134390.2|DPSE
OG0002498	LOC108165177|XP_017156737.1|DMIR	LOC6901665|XP_033239827.1|DPSE
OG0002499	LOC108152278|XP_017136985.2|DMIR, LOC117186635|XP_033243538.1|DMIR	LOC4811945|XP_015043862.2|DPSE
OG0002500	LOC108155096|XP_017141210.1|DMIR	LOC4801108|XP_001358256.3|DPSE
OG0002501	LOC108163078|XP_017153647.1|DMIR	LOC4817193|XP_001356730.1|DPSE
OG0002502	LOC117193498|XP_033254139.1|DMIR, LOC108160768|XP_017150458.1|DMIR	LOC6898745|XP_002138732.1|DPSE
OG0002503	LOC117191871|XP_033252528.1|DMIR, LOC117192082|XP_033252675.1|DMIR, LOC117193573|XP_033254211.1|DMIR, LOC117191004|XP_033251874.1|DMIR, LOC117193405|XP_033254049.1|DMIR, LOC117190418|XP_033251386.1|DMIR	LOC117183721|XP_033234501.1|DPSE
OG0002503	LOC117186425|XP_033243120.1|DMIR, LOC117186312|XP_033242814.1|DMIR	LOC117184370|XP_033237356.1|DPSE
OG0002504	LOC108165294|XP_017156817.2|DMIR	LOC6900526|XP_002134913.2|DPSE
OG0002505	LOC108165088|XP_017156629.1|DMIR, LOC108154713|XP_017140963.1|DMIR	LOC6901952|XP_033239305.1|DPSE
OG0002505	LOC108160722|XP_017150388.1|DMIR	LOC4803765|XP_001360428.2|DPSE
OG0002507	LOC108163306|XP_017154010.1|DMIR	LOC6902652|XP_033235408.1|DPSE
OG0002507	LOC108161145|XP_033248835.1|DMIR	LOC117183967|XP_033235610.1|DPSE
OG0002507	LOC108164326|XP_017155468.1|DMIR	LOC6902649|XP_002133165.2|DPSE
OG0002507	LOC108164120|XP_033248839.1|DMIR	LOC26532971|XP_033236866.1|DPSE
OG0002507	LOC117188705|XP_033248837.1|DMIR	LOC117183930|XP_033235407.1|DPSE
OG0002508	LOC108159941|XP_033249375.1|DMIR	LOC4814277|XP_033240116.1|DPSE
OG0002509	LOC108158655|XP_017146639.1|DMIR	LOC4804126|XP_001360734.2|DPSE
OG0002510	LOC108164168|XP_017155271.1|DMIR	LOC6902292|XP_033238943.1|DPSE
OG0002511	LOC108155134|XP_017141273.1|DMIR	LOC6897419|XP_015037531.2|DPSE
OG0002512	LOC108164445|XP_033250141.1|DMIR	LOC26533625|XP_033237132.1|DPSE
OG0002513	LOC108155367|XP_017141620.1|DMIR	LOC4801512|XP_033232302.1|DPSE
OG0002514	LOC108152863|XP_017137980.1|DMIR	LOC4811886|XP_015043580.2|DPSE
OG0002516	LOC108157192|XP_017144610.1|DMIR	LOC4802666|XP_001359538.1|DPSE
OG0002517	LOC108155072|XP_017141152.1|DMIR	LOC4814756|XP_033238544.1|DPSE
OG0002518	LOC108153956|XP_017139543.2|DMIR, LOC117186907|XP_033244122.1|DMIR	LOC6897219|XP_002137391.3|DPSE
OG0002519	LOC108159325|XP_017148008.1|DMIR	LOC4805527|XP_001361915.2|DPSE
OG0002520	LOC108154920|XP_017140871.1|DMIR	LOC4815996|XP_001355317.2|DPSE
OG0002521	LOC108164741|XP_017156123.1|DMIR	LOC4814259|XP_033239694.1|DPSE
OG0002522	LOC108157032|XP_017144334.2|DMIR	LOC4801454|XP_001358548.4|DPSE
OG0002523	LOC108156743|XP_017143893.1|DMIR	LOC4800711|XP_001357936.3|DPSE
OG0002524	LOC108161638|XP_017151433.1|DMIR	LOC4815572|XP_001355713.4|DPSE
OG0002525	LOC108153084|XP_017138354.1|DMIR	LOC4814123|XP_001354282.1|DPSE
OG0002526	LOC108156295|XP_017143168.1|DMIR	LOC6897243|XP_002137414.1|DPSE
OG0002527	LOC108157545|XP_017145138.1|DMIR	LOC13036427|XP_033240741.1|DPSE
OG0002528	LOC108159372|XP_017148092.1|DMIR	LOC4815785|XP_015041267.2|DPSE
OG0002529	LOC108156433|XP_033244206.1|DMIR	LOC4802088|XP_033241767.1|DPSE
OG0002530	LOC108163063|XP_017153625.1|DMIR	LOC4818022|XP_033236989.1|DPSE
OG0002531	LOC108162062|XP_017152095.1|DMIR	LOC4817859|XP_015035247.1|DPSE
OG0002532	LOC108157276|XP_017144763.2|DMIR	LOC6899764|XP_002135772.1|DPSE
OG0002533	LOC108158350|XP_017146082.1|DMIR	LOC4815952|XP_033240907.1|DPSE
OG0002534	LOC108160566|XP_017150138.1|DMIR	LOC4803910|XP_001360554.3|DPSE
OG0002535	LOC108150924|XP_017134743.1|DMIR	LOC4811852|XP_001352921.3|DPSE
OG0002536	LOC108156069|XP_017142842.1|DMIR	LOC4800496|XP_001357763.1|DPSE
OG0002537	LOC108160425|XP_017149916.1|DMIR, LOC117190835|XP_033251759.1|DMIR	LOC4804296|XP_001360876.3|DPSE
OG0002539	LOC108159158|XP_033253630.1|DMIR, LOC117187960|XP_033246863.1|DMIR	LOC4804697|XP_001361216.2|DPSE
OG0002540	LOC108156399|XP_017143326.1|DMIR	LOC4800689|XP_003736283.1|DPSE
OG0002541	LOC108162444|XP_017152676.1|DMIR	LOC6901237|XP_002133938.2|DPSE
OG0002542	LOC108152631|XP_017137603.1|DMIR	LOC4815408|XP_001355490.1|DPSE
OG0002543	LOC108159451|XP_017148235.1|DMIR	LOC4814457|XP_001355087.2|DPSE
OG0002544	LOC108156607|XP_017143640.1|DMIR	LOC4801733|XP_001358776.4|DPSE
OG0002545	LOC108151465|XP_017135576.1|DMIR	LOC4815617|XP_001355430.3|DPSE
OG0002547	LOC108164457|XP_017155669.2|DMIR	LOC4815234|XP_001355092.1|DPSE
OG0002548	LOC108161868|XP_017151752.1|DMIR	LOC4815101|XP_015042018.2|DPSE
OG0002549	LOC108151171|XP_017135091.2|DMIR, LOC117185881|XP_033242878.1|DMIR	LOC4814208|XP_001354329.4|DPSE
OG0002550	LOC108164307|XP_033245565.1|DMIR	LOC6901414|XP_015041668.2|DPSE
OG0002551	LOC108155345|XP_017141592.1|DMIR	LOC6897393|XP_002137545.2|DPSE
OG0002552	LOC108162243|XP_017152368.1|DMIR	LOC4816941|XP_001356842.2|DPSE
OG0002553	LOC108157696|XP_017145358.1|DMIR	LOC4815853|XP_001355287.4|DPSE
OG0002554	LOC108152492|XP_017137357.1|DMIR	LOC4814347|XP_001354470.3|DPSE
OG0002555	LOC108152019|XP_017136485.1|DMIR	LOC4814338|XP_001354453.3|DPSE
OG0002556	LOC108162064|XP_017152097.1|DMIR	LOC4818045|XP_001357191.3|DPSE
OG0002557	LOC108158502|XP_017146309.1|DMIR	LOC6902152|XP_002133683.1|DPSE
OG0002557	LOC108163540|XP_017154386.1|DMIR	LOC6903126|XP_002132836.1|DPSE
OG0002558	LOC108154672|XP_017140502.1|DMIR	LOC4801560|XP_001358632.1|DPSE
OG0002559	LOC108154151|XP_017139793.1|DMIR	LOC26531986|XP_015044384.2|DPSE
OG0002560	LOC108157662|XP_017145310.1|DMIR	LOC4801543|XP_001358617.1|DPSE
OG0002561	LOC108156239|XP_033244389.1|DMIR	LOC4801009|XP_001358182.4|DPSE
OG0002562	LOC108165026|XP_017156551.1|DMIR	LOC4815405|XP_001355723.2|DPSE
OG0002563	LOC117188980|XP_033249667.1|DMIR, LOC117191084|XP_033251941.1|DMIR, LOC108164561|XP_033249572.1|DMIR	LOC4814599|XP_001354736.3|DPSE
OG0002564	LOC108154059|XP_017139639.1|DMIR	LOC4800387|XP_001357672.2|DPSE
OG0002565	LOC108155348|XP_017141596.1|DMIR	LOC4800362|XP_033232493.1|DPSE
OG0002566	LOC108157141|XP_017144533.2|DMIR	LOC6897218|XP_002137390.3|DPSE
OG0002567	LOC108154940|XP_033248764.1|DMIR, LOC117188687|XP_033248770.1|DMIR	LOC4815922|XP_033240140.1|DPSE
OG0002568	LOC108157673|XP_017145326.1|DMIR	LOC4803014|XP_001359816.2|DPSE
OG0002569	LOC108152723|XP_017137749.1|DMIR	LOC4813608|XP_001353325.2|DPSE
OG0002570	LOC108154985|XP_017141013.1|DMIR	LOC4801433|XP_015037250.2|DPSE
OG0002571	LOC108155877|XP_017142489.1|DMIR	LOC4801435|XP_001358530.3|DPSE
OG0002572	LOC108158050|XP_017145685.1|DMIR	LOC4804964|XP_001361440.4|DPSE
OG0002572	LOC117193931|XP_033254487.1|DMIR, LOC108158049|XP_017145684.1|DMIR	LOC15382895|XP_033233480.1|DPSE
OG0002573	LOC108155579|XP_017141970.1|DMIR	LOC4801444|XP_001358538.1|DPSE
OG0002574	LOC108157144|XP_017144537.1|DMIR	LOC4801456|XP_001358550.5|DPSE
OG0002575	LOC108154266|XP_017139991.1|DMIR	LOC4802574|XP_001359469.4|DPSE
OG0002576	LOC108156184|XP_017143015.1|DMIR	LOC6901172|XP_002133873.2|DPSE
OG0002577	LOC108150950|XP_017134773.1|DMIR	LOC4813486|XP_001353798.2|DPSE
OG0002578	LOC108162410|XP_017152626.1|DMIR	LOC4817573|XP_001356978.3|DPSE
OG0002579	LOC108164063|XP_033249241.1|DMIR	LOC4817766|XP_001357162.1|DPSE
OG0002580	LOC117193679|XP_033254305.1|DMIR, LOC108160616|XP_017150221.1|DMIR, LOC117193031|XP_033253658.1|DMIR	LOC6898638|XP_002138643.1|DPSE
OG0002581	LOC108156395|XP_033244687.1|DMIR	LOC4801690|XP_033236130.1|DPSE
OG0002582	LOC108154158|XP_017139808.1|DMIR	LOC4802131|XP_001359111.2|DPSE
OG0002583	LOC108155744|XP_017142253.2|DMIR	LOC6897007|XP_015038778.2|DPSE
OG0002584	LOC108151963|XP_017136394.1|DMIR, LOC117194931|XP_033255285.1|DMIR, LOC117194902|XP_033255259.1|DMIR	LOC4812170|XP_001352937.1|DPSE
OG0002585	LOC117194932|XP_033255286.1|DMIR, LOC117194903|XP_033255260.1|DMIR, LOC108151965|XP_017136399.1|DMIR	LOC6900242|XP_002135571.1|DPSE
OG0002586	LOC108156402|XP_017143329.1|DMIR	LOC4801838|XP_015037412.1|DPSE
OG0002587	LOC108156947|XP_017144200.1|DMIR	LOC4801583|XP_001358653.2|DPSE
OG0002588	LOC108155370|XP_017141623.1|DMIR	LOC4801508|XP_001358587.2|DPSE
OG0002589	LOC108153962|XP_017139548.2|DMIR	LOC6897150|XP_033235784.1|DPSE
OG0002590	LOC108160737|XP_017150421.1|DMIR	LOC4814811|XP_001354674.2|DPSE
OG0002591	LOC108156242|XP_017143080.1|DMIR	LOC4800311|XP_001357595.4|DPSE
OG0002592	LOC108157396|XP_017144925.1|DMIR	LOC4800668|XP_001357900.4|DPSE
OG0002593	LOC108156741|XP_033244809.1|DMIR	LOC4800663|XP_015038585.2|DPSE
OG0002594	LOC108156556|XP_017143567.1|DMIR	LOC4801641|XP_033236382.1|DPSE
OG0002595	LOC108155567|XP_017141948.1|DMIR	LOC4801840|XP_033239539.1|DPSE
OG0002596	LOC108156901|XP_017144135.1|DMIR	LOC4801995|XP_015037528.2|DPSE
OG0002597	LOC108156413|XP_017143348.1|DMIR	LOC4801047|XP_001358210.1|DPSE
OG0002598	LOC108157125|XP_017144506.1|DMIR	LOC6896963|XP_033240338.1|DPSE
OG0002599	LOC108154150|XP_033245042.1|DMIR	LOC4802130|XP_001359110.3|DPSE
OG0002600	LOC108158963|XP_017147284.1|DMIR, LOC117192687|XP_033253307.1|DMIR	LOC4804712|XP_033234227.1|DPSE
OG0002601	LOC108157609|XP_017145227.1|DMIR	LOC4800866|XP_001358064.3|DPSE
OG0002602	LOC108157304|XP_017144794.1|DMIR	LOC6896838|XP_003736278.3|DPSE
OG0002603	LOC108154915|XP_033245304.1|DMIR	LOC4800293|XP_015038748.2|DPSE
OG0002604	LOC108154918|XP_017140866.1|DMIR	LOC4800303|XP_001357645.3|DPSE
OG0002605	LOC108157636|XP_017145268.1|DMIR	LOC4800874|XP_001358071.2|DPSE
OG0002606	LOC108154715|XP_033244496.1|DMIR	LOC4801294|XP_033234631.1|DPSE
OG0002607	LOC108154725|XP_033244504.1|DMIR	LOC4801293|XP_001358413.3|DPSE
OG0002608	LOC108156179|XP_017142999.1|DMIR	LOC4802792|XP_001359638.4|DPSE
OG0002609	LOC108158498|XP_017146301.1|DMIR, LOC117192571|XP_033253175.1|DMIR	LOC4804895|XP_001361381.2|DPSE
OG0002610	LOC108154237|XP_017139953.1|DMIR	LOC4800850|XP_001358051.3|DPSE
OG0002611	LOC108155783|XP_017142332.1|DMIR	LOC4800597|XP_001357843.1|DPSE
OG0002612	LOC108155385|XP_017141649.1|DMIR	LOC4801854|XP_001358885.2|DPSE
OG0002613	LOC108154914|XP_017140857.1|DMIR	LOC4801764|XP_033232482.1|DPSE
OG0002614	LOC108156191|XP_017143011.2|DMIR	LOC4801081|XP_001358240.4|DPSE
OG0002615	LOC108152143|XP_017136743.1|DMIR	LOC4814001|XP_001354145.3|DPSE
OG0002616	LOC108156287|XP_017143153.1|DMIR	LOC4801189|XP_001358319.1|DPSE
OG0002617	LOC108154154|XP_017139797.1|DMIR	LOC6897468|XP_002137617.4|DPSE
OG0002618	LOC108155528|XP_017141878.1|DMIR	LOC4802734|XP_001359597.3|DPSE
OG0002619	LOC117186998|XP_033244435.1|DMIR, LOC108154867|XP_033244415.1|DMIR	LOC6896902|XP_015038803.2|DPSE
OG0002620	LOC108154793|XP_017140673.1|DMIR	LOC4800452|XP_001357725.1|DPSE
OG0002621	LOC108156896|XP_017144125.1|DMIR	LOC6897246|XP_015037291.2|DPSE
OG0002622	LOC108151282|XP_017135299.1|DMIR	LOC4812578|XP_001352537.2|DPSE
OG0002623	LOC108155350|XP_017141598.1|DMIR	LOC4800361|XP_001357553.2|DPSE
OG0002624	LOC108155988|XP_017142671.1|DMIR	LOC4800981|XP_033232810.1|DPSE
OG0002625	LOC108155985|XP_017142665.2|DMIR	LOC6896983|XP_033239626.1|DPSE
OG0002626	LOC108156022|XP_017142754.1|DMIR	LOC4814472|XP_033240733.1|DPSE
OG0002627	LOC108155397|XP_017141672.2|DMIR	LOC4801661|XP_015037348.2|DPSE
OG0002628	LOC108156525|XP_033246038.1|DMIR	LOC6897230|XP_002137402.3|DPSE
OG0002629	LOC108155794|XP_017142355.1|DMIR	LOC4803203|XP_033232688.1|DPSE
OG0002630	LOC108154119|XP_033245838.1|DMIR	LOC4802463|XP_001359380.4|DPSE
OG0002631	LOC108156962|XP_017144229.1|DMIR	LOC6897162|XP_002137342.4|DPSE
OG0002632	LOC108155474|XP_017141786.1|DMIR	LOC4801631|XP_001358687.2|DPSE
OG0002633	LOC108155575|XP_017141966.2|DMIR	LOC26532833|XP_015037258.1|DPSE, LOC117183245|XP_033232379.1|DPSE
OG0002634	LOC108156079|XP_017142854.1|DMIR	LOC4801579|XP_033235836.1|DPSE
OG0002635	LOC108155001|XP_017141038.1|DMIR	LOC4801497|XP_001358576.3|DPSE
OG0002636	LOC108155811|XP_017142381.1|DMIR	LOC4802772|XP_001359632.3|DPSE
OG0002637	LOC108162294|XP_017152444.1|DMIR	LOC4817797|XP_001357153.1|DPSE
OG0002638	LOC108155305|XP_017141511.1|DMIR	LOC6896711|XP_015038824.2|DPSE
OG0002639	LOC108156724|XP_017143864.1|DMIR	LOC6897826|XP_002137931.1|DPSE
OG0002640	LOC108155373|XP_017141634.1|DMIR	LOC4801307|XP_001358424.3|DPSE
OG0002641	LOC108156195|XP_033246125.1|DMIR	LOC4801873|XP_001358898.2|DPSE
OG0002642	LOC117187471|XP_033246124.1|DMIR, LOC108156194|XP_017143017.1|DMIR	LOC6897373|XP_002137526.2|DPSE
OG0002643	LOC117187469|XP_033246121.1|DMIR, LOC108156193|XP_017143013.1|DMIR	LOC4801875|XP_015037446.2|DPSE
OG0002644	LOC108154576|XP_017140367.1|DMIR	LOC6897379|XP_002137531.1|DPSE
OG0002645	LOC108157390|XP_033245356.1|DMIR	LOC4801907|XP_015037452.2|DPSE
OG0002646	LOC108157139|XP_017144529.1|DMIR	LOC4802139|XP_001359118.2|DPSE
OG0002647	LOC108156824|XP_017144011.1|DMIR	LOC4801590|XP_001358659.4|DPSE
OG0002648	LOC108157463|XP_017145027.1|DMIR	LOC4802014|XP_015037542.1|DPSE
OG0002649	LOC108155550|XP_017141919.2|DMIR	LOC4800963|XP_015038725.1|DPSE
OG0002650	LOC108156823|XP_017144010.2|DMIR	LOC4801591|XP_001358660.5|DPSE
OG0002651	LOC108154267|XP_017139992.1|DMIR	LOC4802572|XP_001359467.2|DPSE
OG0002652	LOC108157487|XP_017145071.1|DMIR	LOC4801535|XP_001358609.1|DPSE
OG0002653	LOC108156582|XP_017143604.2|DMIR	LOC4801310|XP_001358426.3|DPSE
OG0002654	LOC108157217|XP_017144663.2|DMIR	LOC4801311|XP_003736479.3|DPSE
OG0002655	LOC108155386|XP_033244543.1|DMIR	LOC4801852|XP_015037425.2|DPSE
OG0002656	LOC108157007|XP_017144296.1|DMIR	LOC4801273|XP_001358393.1|DPSE
OG0002657	LOC108155000|XP_017141036.1|DMIR	LOC4801498|XP_001358577.2|DPSE
OG0002658	LOC108154628|XP_017140439.1|DMIR	LOC6896662|XP_002136877.1|DPSE
OG0002659	LOC108156557|XP_017143571.1|DMIR	LOC4800625|XP_001357866.4|DPSE
OG0002660	LOC108155116|XP_017141248.1|DMIR	LOC4814667|XP_001354595.2|DPSE
OG0002661	LOC108155843|XP_033246112.1|DMIR	LOC6897035|XP_033232435.1|DPSE
OG0002662	LOC117193282|XP_033253915.1|DMIR, LOC117192582|XP_033253191.1|DMIR, LOC108159159|XP_017147649.1|DMIR	LOC4804695|XP_015040122.2|DPSE
OG0002663	LOC108154976|XP_017140985.1|DMIR	LOC4801797|XP_001358831.2|DPSE
OG0002664	LOC108161841|XP_017151693.1|DMIR	LOC4817731|XP_015035631.2|DPSE
OG0002665	LOC117190457|XP_033251420.1|DMIR, LOC108159899|XP_017149011.1|DMIR	LOC4804335|XP_001360910.3|DPSE
OG0002666	LOC117185959|XP_033251333.1|DMIR, LOC108159463|XP_017148260.1|DMIR	LOC4804337|XP_015039825.2|DPSE
OG0002667	LOC108158456|XP_017146234.1|DMIR, LOC117189486|XP_033250516.1|DMIR	LOC4804089|XP_001360707.3|DPSE
OG0002668	LOC108152175|XP_017136788.1|DMIR	LOC6900896|XP_002135253.3|DPSE
OG0002669	LOC108163544|XP_017154391.1|DMIR	LOC6899796|XP_002135740.2|DPSE
OG0002670	LOC108153240|XP_017138568.1|DMIR	LOC4812210|XP_001352525.1|DPSE
OG0002671	LOC108153604|XP_017139186.1|DMIR	LOC4812316|XP_001352528.4|DPSE
OG0002672	LOC108158480|XP_033252474.1|DMIR, LOC117188123|XP_033247362.1|DMIR	LOC4803761|XP_015039336.2|DPSE
OG0002673	LOC108160703|XP_017150346.1|DMIR, LOC117189833|XP_033250787.1|DMIR	LOC4804299|XP_001360879.3|DPSE
OG0002674	LOC117190464|XP_033251426.1|DMIR, LOC108158455|XP_017146230.1|DMIR	LOC4804086|XP_033234655.1|DPSE
OG0002675	LOC108151075|XP_017134947.1|DMIR	LOC4812434|XP_001352686.4|DPSE
OG0002676	LOC108159915|XP_033253289.1|DMIR, LOC117187959|XP_033246861.1|DMIR	LOC4804708|XP_001361226.4|DPSE
OG0002677	LOC108160451|XP_017149953.1|DMIR	LOC4803487|XP_015039099.2|DPSE
OG0002678	LOC108159831|XP_017148900.2|DMIR, LOC117187931|XP_033246802.1|DMIR	LOC4804743|XP_001361255.2|DPSE
OG0002679	LOC108160271|XP_017149635.1|DMIR, LOC117190475|XP_033251439.1|DMIR	LOC6898446|XP_033234104.1|DPSE
OG0002680	LOC108158105|XP_017145767.1|DMIR	LOC4814836|XP_001355138.3|DPSE
OG0002681	LOC117194053|XP_033254586.1|DMIR, LOC108159872|XP_017148963.1|DMIR	LOC6899006|XP_002138966.1|DPSE
OG0002682	LOC108152855|XP_017137963.1|DMIR	LOC4812089|XP_015043744.2|DPSE
OG0002683	LOC108154945|XP_017140931.1|DMIR	LOC4802633|XP_015037963.2|DPSE
OG0002684	LOC108159363|XP_017148080.1|DMIR	LOC6901728|XP_002134396.1|DPSE
OG0002685	LOC108153542|XP_017139098.1|DMIR	LOC6899793|XP_033238792.1|DPSE
OG0002686	LOC108165529|XP_017157089.1|DMIR	LOC6900866|XP_002135223.3|DPSE
OG0002687	LOC108153077|XP_017138348.1|DMIR	LOC4812070|XP_015044016.2|DPSE
OG0002688	LOC108165559|XP_017157120.1|DMIR	LOC4813984|XP_001354139.3|DPSE
OG0002689	LOC108152141|XP_017136735.1|DMIR	LOC4814909|XP_001354683.1|DPSE
OG0002690	LOC108151772|XP_017136107.1|DMIR	LOC4813858|XP_001353935.3|DPSE
OG0002691	LOC117188462|XP_033248265.1|DMIR, LOC108158352|XP_033254423.1|DMIR	LOC4805501|XP_001361895.3|DPSE
OG0002692	LOC117188085|XP_033247301.1|DMIR, LOC108160392|XP_017149868.2|DMIR	LOC4804314|XP_015039804.1|DPSE
OG0002693	LOC117191907|XP_033252553.1|DMIR, LOC108151543|XP_017135693.1|DMIR	LOC4813016|XP_001353727.1|DPSE
OG0002694	LOC117192098|XP_033252693.1|DMIR, LOC108159548|XP_017148437.1|DMIR	LOC4804238|XP_001360829.3|DPSE
OG0002695	LOC108152543|XP_017137443.1|DMIR	LOC117183985|XP_033235656.1|DPSE, LOC4813220|XP_001353864.1|DPSE
OG0002696	LOC108155247|XP_017141429.1|DMIR	LOC6897314|XP_002137469.3|DPSE
OG0002696	LOC108151666|XP_017135894.1|DMIR	LOC4812382|XP_002135397.1|DPSE
OG0002697	LOC108165369|XP_017156894.1|DMIR	LOC6899987|XP_033237978.1|DPSE
OG0002698	LOC108152368|XP_017137137.1|DMIR	LOC4812540|XP_001352732.3|DPSE
OG0002699	LOC108151082|XP_017134953.1|DMIR	LOC4812435|XP_001352687.1|DPSE
OG0002700	LOC108151245|XP_017135236.1|DMIR	LOC4813317|XP_033239409.1|DPSE
OG0002701	LOC117192199|XP_033252757.1|DMIR, LOC117192197|XP_033252754.1|DMIR, LOC117192200|XP_033252758.1|DMIR, LOC108158534|XP_017146424.1|DMIR	LOC4804488|XP_033233384.1|DPSE
OG0002702	LOC108160142|XP_017149438.1|DMIR, LOC117192819|XP_033253475.1|DMIR	LOC6898512|XP_002138553.3|DPSE
OG0002703	LOC108159972|XP_017149143.1|DMIR	LOC6898664|XP_033233907.1|DPSE
OG0002704	LOC117191685|XP_033252376.1|DMIR, LOC108159753|XP_017148788.1|DMIR, LOC117190002|XP_033250980.1|DMIR	LOC4803366|XP_001360103.4|DPSE
OG0002705	LOC108151723|XP_017135988.1|DMIR	LOC4814130|XP_033238480.1|DPSE
OG0002706	LOC108158913|XP_017147200.1|DMIR	LOC4804748|XP_001361260.2|DPSE
OG0002707	LOC108152588|XP_017137524.1|DMIR	LOC4812490|XP_015043592.2|DPSE
OG0002708	LOC108151291|XP_033243939.1|DMIR	LOC6900014|XP_033238775.1|DPSE
OG0002709	LOC108159602|XP_017148544.1|DMIR, LOC117189866|XP_033250830.1|DMIR	LOC4805176|XP_001361621.2|DPSE
OG0002710	LOC108159604|XP_017148547.1|DMIR	LOC4805173|XP_001361619.1|DPSE
OG0002711	LOC117191106|XP_033251959.1|DMIR, LOC108158379|XP_017146120.1|DMIR	LOC4804398|XP_001360968.2|DPSE
OG0002712	LOC117192987|XP_033253607.1|DMIR, LOC108160152|XP_017149457.1|DMIR	LOC4805386|XP_004444497.2|DPSE
OG0002713	LOC108160393|XP_017149870.1|DMIR, LOC117192626|XP_033253243.1|DMIR	LOC4804931|XP_001361413.2|DPSE
OG0002714	LOC108160189|XP_017149508.1|DMIR, LOC117189927|XP_033250892.1|DMIR	LOC4803643|XP_001360328.2|DPSE
OG0002715	LOC108152393|XP_017137180.1|DMIR	LOC4814203|XP_001354331.1|DPSE
OG0002716	LOC108158872|XP_033248236.1|DMIR	LOC6898122|XP_033234319.1|DPSE
OG0002717	LOC108157093|XP_017144446.1|DMIR	LOC4802642|XP_015037968.2|DPSE
OG0002718	LOC108153541|XP_017139097.1|DMIR	LOC6900937|XP_002134730.3|DPSE
OG0002719	LOC108156232|XP_017143063.1|DMIR	LOC4803222|XP_001359998.2|DPSE
OG0002720	LOC108151066|XP_017134934.1|DMIR	LOC4814165|XP_001354273.2|DPSE
OG0002721	LOC108161928|XP_017151840.1|DMIR	LOC4811698|XP_001352280.4|DPSE
OG0002722	LOC108160955|XP_017150737.1|DMIR, LOC117192240|XP_033252796.1|DMIR	LOC4804593|XP_001361128.2|DPSE
