Orthogroup	DMIR.longest_only	DANA.longest_only
OG0001519	LOC108157295|XP_017144786.1|DMIR	LOC6500467|XP_001953281.1|DANA, LOC6500469|XP_001953283.3|DANA, LOC6500468|XP_001953282.2|DANA
OG0001520	LOC117186937|XP_033244211.1|DMIR	LOC6499159|XP_001955196.1|DANA, LOC26514285|XP_014767261.1|DANA, LOC6499162|XP_001955193.1|DANA
OG0001521	LOC108162566|XP_033249930.1|DMIR	LOC6497077|XP_001962800.1|DANA
OG0001523	LOC108160027|XP_017149255.1|DMIR	LOC6495175|XP_001958908.1|DANA
OG0001524	LOC108159827|XP_017148891.1|DMIR	LOC26514939|XP_014764063.1|DANA, LOC6496249|XP_032306920.1|DANA
OG0001525	LOC108164685|XP_033252700.1|DMIR	LOC6504753|XP_001966292.1|DANA
OG0001525	LOC108164686|XP_017156043.1|DMIR	LOC6504752|XP_001966291.1|DANA
OG0001526	LOC108161342|XP_017151071.1|DMIR	LOC6504252|XP_001967373.1|DANA, LOC6504251|XP_001967374.1|DANA
OG0001527	LOC108165029|XP_017156555.1|DMIR	LOC6501929|XP_001966708.1|DANA
OG0001527	LOC108165030|XP_017156556.1|DMIR	LOC116655116|XP_032308204.1|DANA
OG0001528	LOC108153985|XP_033244341.1|DMIR, LOC108156733|XP_017143881.2|DMIR	LOC6500250|XP_001952941.2|DANA
OG0001529	LOC108165601|XP_017157164.1|DMIR	LOC6503481|XP_001964301.1|DANA
OG0001530	LOC108152998|XP_017138225.1|DMIR, LOC108164075|XP_017155148.1|DMIR, LOC108161136|XP_033249209.1|DMIR, LOC117188841|XP_033249206.1|DMIR, LOC117188842|XP_033249207.1|DMIR	LOC6504718|XP_001964860.1|DANA
OG0001531	LOC108153696|XP_017139310.1|DMIR, LOC117190420|XP_033251388.1|DMIR, LOC108161221|XP_033249827.1|DMIR, LOC108157439|XP_017144982.2|DMIR, LOC117192049|XP_033252656.1|DMIR, LOC108158739|XP_017146836.1|DMIR, LOC117194150|XP_033254694.1|DMIR, LOC108158343|XP_017146071.2|DMIR, LOC117193775|XP_033254395.1|DMIR, LOC117194049|XP_033254582.1|DMIR, LOC117194021|XP_033254539.1|DMIR, LOC117193774|XP_033254393.1|DMIR, LOC117194034|XP_033254566.1|DMIR	LOC6493996|XP_001961172.2|DANA
OG0001534	LOC108165461|XP_033243977.1|DMIR	LOC6504927|XP_032309274.1|DANA
OG0001535	LOC108162231|XP_017152351.1|DMIR	LOC6504528|XP_001967078.1|DANA
OG0001536	LOC108156573|XP_017143600.1|DMIR	LOC6502128|XP_001966156.1|DANA
OG0001537	LOC108161820|XP_033249218.1|DMIR, LOC108163976|XP_017155022.1|DMIR	LOC6507360|XP_001965359.1|DANA
OG0001538	LOC108164610|XP_017155938.1|DMIR	LOC6502165|XP_032309366.1|DANA
OG0001539	LOC108159130|XP_017147611.1|DMIR	LOC6494633|XP_001959978.1|DANA, LOC116655204|XP_032308629.1|DANA, LOC26514550|XP_014759355.1|DANA, LOC116655096|XP_032308064.1|DANA, LOC6506047|XP_032311702.1|DANA, LOC116655095|XP_032308061.1|DANA, LOC116656370|XP_032311721.1|DANA
OG0001540	LOC108153785|XP_017139418.1|DMIR, LOC108154451|XP_017140211.1|DMIR, LOC108163249|XP_017153904.1|DMIR	LOC6506052|XP_014760535.1|DANA
OG0001541	LOC108165356|XP_017156879.1|DMIR	LOC6493853|XP_032310728.1|DANA
OG0001542	LOC108157053|XP_017144363.1|DMIR	LOC6500687|XP_032309612.1|DANA
OG0001543	LOC108158165|XP_017145878.1|DMIR	LOC6504506|XP_032308299.1|DANA
OG0001544	LOC108165089|XP_033252418.1|DMIR	LOC6503465|XP_032308789.1|DANA
OG0001545	LOC108159855|XP_017148951.1|DMIR	LOC6503624|XP_001964042.2|DANA
OG0001546	LOC108159841|XP_017148921.1|DMIR	LOC6504030|XP_032308437.1|DANA
OG0001547	LOC108156758|XP_033247891.1|DMIR	LOC6502358|XP_032307952.1|DANA
OG0001548	LOC108162941|XP_017153421.1|DMIR	LOC6503489|XP_014760952.1|DANA
OG0001549	LOC108163265|XP_033248672.1|DMIR	LOC6498172|XP_014761998.1|DANA
OG0001550	LOC108156566|XP_017143591.2|DMIR	LOC6500242|XP_001952956.1|DANA
OG0001551	LOC108157564|XP_017145171.2|DMIR	LOC6501054|XP_001954468.1|DANA
OG0001552	LOC108155289|XP_017141494.1|DMIR	LOC6499383|XP_001954743.1|DANA
OG0001553	LOC108165024|XP_017156549.1|DMIR	LOC6505298|XP_001965712.1|DANA
OG0001554	LOC108157411|XP_017144949.2|DMIR	LOC6500255|XP_014766456.1|DANA
OG0001555	LOC108163674|XP_017154590.1|DMIR	LOC6497469|XP_001962018.1|DANA
OG0001556	LOC117193041|XP_033253668.1|DMIR, LOC117192763|XP_033253394.1|DMIR, LOC108159478|XP_017148295.1|DMIR	LOC6495001|XP_001959242.1|DANA
OG0001557	LOC108153001|XP_017138234.1|DMIR	LOC6504120|XP_032308761.1|DANA
OG0001558	LOC117186785|XP_033243934.1|DMIR	LOC116654478|XP_032311955.1|DANA, LOC6502484|XP_032311890.1|DANA, LOC116656448|XP_032311956.1|DANA, LOC116656426|XP_032311895.1|DANA, LOC26515605|XP_032311894.1|DANA
OG0001559	LOC108157172|XP_017144581.1|DMIR	LOC6498919|XP_001955677.1|DANA
OG0001560	LOC108156097|XP_017142875.1|DMIR	LOC6499358|XP_032305635.1|DANA
OG0001561	LOC108155176|XP_017141335.1|DMIR	LOC6499677|XP_001954169.1|DANA
OG0001562	LOC108162157|XP_017152224.1|DMIR, LOC117186086|XP_033242077.1|DMIR	LOC6497280|XP_001962397.1|DANA
OG0001563	LOC117187079|XP_033244822.1|DMIR	LOC6503273|XP_001965858.1|DANA
OG0001564	LOC108156021|XP_017142742.1|DMIR	LOC6499757|XP_032305569.1|DANA
OG0001565	LOC108156927|XP_017144170.1|DMIR	LOC6498967|XP_001955593.3|DANA
OG0001566	LOC108165449|XP_017156979.1|DMIR	LOC6505667|XP_001964497.1|DANA
OG0001567	LOC108160776|XP_017150467.1|DMIR, LOC117188188|XP_033247557.1|DMIR	LOC6495251|XP_001958756.1|DANA
OG0001568	LOC108155215|XP_033245875.1|DMIR	LOC6500267|XP_032305661.1|DANA
OG0001569	LOC108157412|XP_017144950.1|DMIR	LOC6499669|XP_001954183.1|DANA
OG0001570	LOC108154351|XP_017140105.2|DMIR	LOC6500380|XP_001953090.1|DANA
OG0001571	LOC108162512|XP_017152778.1|DMIR	LOC6498580|XP_032310916.1|DANA
OG0001572	LOC108164845|XP_017156263.1|DMIR	LOC6501846|XP_001967168.2|DANA
OG0001573	LOC108152338|XP_017137089.1|DMIR	LOC6507717|XP_014765424.1|DANA
OG0001574	LOC108165016|XP_017156543.1|DMIR	LOC6503509|XP_001964237.1|DANA
OG0001575	LOC108153937|XP_033244173.1|DMIR, LOC117185898|XP_033244172.1|DMIR	LOC6498912|XP_032312167.1|DANA
OG0001576	LOC108154218|XP_017139933.1|DMIR	LOC6501032|XP_001954423.2|DANA
OG0001577	LOC108157583|XP_017145195.1|DMIR, LOC108156037|XP_017142779.1|DMIR	LOC6499118|XP_014765909.1|DANA
OG0001578	LOC117193185|XP_033253824.1|DMIR, LOC108159212|XP_017147781.1|DMIR	LOC6494826|XP_001959590.1|DANA
OG0001579	LOC108161933|XP_017151897.1|DMIR	LOC6503171|XP_032311862.1|DANA
OG0001580	LOC108159665|XP_017148633.1|DMIR, LOC117192824|XP_033253479.1|DMIR	LOC6493954|XP_001961256.1|DANA
OG0001581	LOC108164519|XP_017155798.1|DMIR	LOC6501866|XP_001966777.2|DANA
OG0001582	LOC108159232|XP_017147828.2|DMIR, LOC117185818|XP_033247006.1|DMIR	LOC6495297|XP_032306985.1|DANA
OG0001583	LOC117193941|XP_033254494.1|DMIR, LOC108160417|XP_017149902.1|DMIR	LOC6496478|XP_032306337.1|DANA
OG0001584	LOC108151846|XP_017136219.1|DMIR, LOC108151844|XP_017136218.1|DMIR	LOC6507047|XP_001956751.1|DANA
OG0001585	LOC108159491|XP_017148347.1|DMIR	LOC6503514|XP_032308746.1|DANA
OG0001586	LOC108152358|XP_017137120.1|DMIR	LOC6506430|XP_001957891.1|DANA
OG0001587	LOC117186899|XP_033244101.1|DMIR, LOC108160819|XP_033244099.1|DMIR, LOC117186902|XP_033244108.1|DMIR, LOC108157942|XP_033252388.1|DMIR, LOC117187746|XP_033246440.1|DMIR	LOC6504187|XP_014759180.1|DANA
OG0001588	LOC108160547|XP_017150103.1|DMIR, LOC117191386|XP_033252160.1|DMIR	LOC6496037|XP_001960093.1|DANA
OG0001589	LOC117189021|XP_033249779.1|DMIR	LOC6498924|XP_032308666.1|DANA
OG0001590	LOC117191235|XP_033252048.1|DMIR, LOC108158598|XP_017146538.1|DMIR, LOC117191583|XP_033252299.1|DMIR	LOC6495457|XP_032306267.1|DANA
OG0001591	LOC108156769|XP_017143923.1|DMIR	LOC6505544|XP_001964726.2|DANA
OG0001592	LOC108161998|XP_017151956.1|DMIR	LOC6498474|XP_032311126.1|DANA
OG0001593	LOC117188747|XP_033248928.1|DMIR, LOC108163955|XP_017154993.2|DMIR	LOC6498477|XP_032311141.1|DANA
OG0001594	LOC108161947|XP_033249878.1|DMIR	LOC6506596|XP_032311400.1|DANA
OG0001595	LOC108160550|XP_017150107.1|DMIR, LOC117191791|XP_033252444.1|DMIR	LOC6495244|XP_001958771.1|DANA
OG0001596	LOC108162567|XP_017152856.1|DMIR	LOC6497076|XP_001962802.1|DANA
OG0001597	LOC108161922|XP_017151827.1|DMIR	LOC26514552|XP_014760152.1|DANA
OG0001598	LOC108162760|XP_017153131.2|DMIR	LOC6497110|XP_001962734.2|DANA
OG0001599	LOC108162933|XP_017153408.1|DMIR	LOC6497304|XP_001962358.1|DANA
OG0001600	LOC108163604|XP_017154482.1|DMIR	LOC6497815|XP_001961503.2|DANA
OG0001601	LOC108162961|XP_017153448.1|DMIR	LOC6497326|XP_001962314.1|DANA
OG0001602	LOC108161211|XP_033249189.1|DMIR, LOC108163567|XP_017154423.1|DMIR, LOC108163657|XP_017154567.1|DMIR	LOC6504685|XP_001964873.2|DANA
OG0001603	LOC108161790|XP_017151628.1|DMIR	LOC6504577|XP_001964898.1|DANA
OG0001604	LOC117188931|XP_033249455.1|DMIR	LOC6502295|XP_001966186.1|DANA
OG0001605	LOC117187351|XP_033245712.1|DMIR, LOC117187349|XP_033245707.1|DMIR, LOC108157496|XP_017145084.2|DMIR, LOC108153508|XP_017139051.2|DMIR, LOC108160399|XP_017149879.1|DMIR, LOC117191336|XP_033252130.1|DMIR	LOC6495424|XP_001958820.1|DANA
OG0001606	LOC117191376|XP_033252155.1|DMIR, LOC117190887|XP_033251790.1|DMIR, LOC117186608|XP_033243501.1|DMIR, LOC117188171|XP_033247507.1|DMIR, LOC117186458|XP_033243208.1|DMIR, LOC117186155|XP_033242250.1|DMIR, LOC117186156|XP_033242251.1|DMIR	LOC26513661|XP_014760195.1|DANA
OG0001607	LOC108164050|XP_017155116.1|DMIR	LOC6506973|XP_001965288.1|DANA
OG0001608	LOC108163124|XP_017153720.1|DMIR	LOC6498291|XP_001962472.1|DANA
OG0001609	LOC108160934|XP_017150710.2|DMIR, LOC117187778|XP_033246504.1|DMIR	LOC6495874|XP_032306256.1|DANA
OG0001610	LOC108164716|XP_017156089.1|DMIR, LOC108162748|XP_033249935.1|DMIR	LOC6498267|XP_001962428.2|DANA
OG0001611	LOC108163655|XP_017154563.1|DMIR	LOC6498168|XP_001962222.1|DANA
OG0001612	LOC108161435|XP_017151187.1|DMIR	LOC6497451|XP_001962047.1|DANA
OG0001613	LOC108163950|XP_017154980.1|DMIR	LOC6498593|XP_001963125.1|DANA
OG0001614	LOC117188235|XP_033247641.1|DMIR, LOC108160804|XP_017150514.2|DMIR	LOC6495570|XP_001959117.3|DANA
OG0001615	LOC108162082|XP_017152123.1|DMIR	LOC6506678|XP_001957432.1|DANA
OG0001616	LOC108162723|XP_017153080.1|DMIR	LOC6497235|XP_001962507.1|DANA
OG0001617	LOC117188276|XP_033247726.1|DMIR, LOC117187917|XP_033246761.1|DMIR, LOC117187916|XP_033246760.1|DMIR, LOC108161216|XP_033248755.1|DMIR, LOC108162517|XP_033248813.1|DMIR, LOC108159335|XP_033248756.1|DMIR, LOC108161217|XP_033248754.1|DMIR	LOC6498282|XP_001962457.1|DANA
OG0001618	LOC108164243|XP_017155366.1|DMIR	LOC6496935|XP_001963099.1|DANA
OG0001619	LOC108163355|XP_017154086.1|DMIR	LOC6504772|XP_001964844.1|DANA
OG0001620	LOC117189668|XP_033250665.1|DMIR, LOC108159683|XP_017148667.1|DMIR, LOC117190376|XP_033251348.1|DMIR	LOC6495309|XP_001958654.1|DANA
OG0001621	LOC108158285|XP_017146011.1|DMIR	LOC6494150|XP_001960863.1|DANA
OG0001622	LOC108157735|XP_017145403.2|DMIR, LOC108154794|XP_033246420.1|DMIR	LOC6501956|XP_001966760.2|DANA
OG0001623	LOC108162347|XP_017152537.1|DMIR	LOC6503360|XP_001965363.1|DANA
OG0001624	LOC108163296|XP_017153994.1|DMIR	LOC6498510|XP_001962971.1|DANA
OG0001625	LOC108162642|XP_017152954.1|DMIR	LOC6497247|XP_001962483.1|DANA
OG0001626	LOC108162701|XP_017153044.1|DMIR	LOC6498143|XP_001962166.1|DANA
OG0001627	LOC108154812|XP_017140701.1|DMIR	LOC6494295|XP_001965942.1|DANA
OG0001628	LOC108153900|XP_017139487.1|DMIR	LOC6503422|XP_032312133.1|DANA
OG0001629	LOC108156507|XP_017143498.1|DMIR	LOC26514447|XP_014760177.1|DANA
OG0001630	LOC108163361|XP_017154099.1|DMIR, LOC108154700|XP_017140539.2|DMIR	LOC6501653|XP_001955689.1|DANA
OG0001631	LOC108157549|XP_017145143.1|DMIR	LOC6499456|XP_001954602.2|DANA
OG0001632	LOC117186553|XP_033243372.1|DMIR, LOC108162966|XP_017153454.2|DMIR	LOC6498046|XP_001961962.1|DANA
OG0001633	LOC108155525|XP_017141863.1|DMIR	LOC6499432|XP_001954650.3|DANA
OG0001634	LOC108154971|XP_017140975.1|DMIR	LOC26515379|XP_032305648.1|DANA
OG0001635	LOC108154303|XP_017140046.1|DMIR	LOC6501004|XP_001954345.3|DANA
OG0001636	LOC108157229|XP_017144675.1|DMIR	LOC6500436|XP_001953213.2|DANA
OG0001637	LOC108155772|XP_017142318.1|DMIR	LOC6499995|XP_001953465.1|DANA
OG0001638	LOC108160196|XP_017149523.1|DMIR	LOC6504871|XP_001966495.1|DANA
OG0001639	LOC117193274|XP_033253909.1|DMIR, LOC108159176|XP_017147710.2|DMIR, LOC117187993|XP_033246962.1|DMIR, LOC117187958|XP_033246860.1|DMIR, LOC117187998|XP_033246977.1|DMIR	LOC6496664|XP_001961358.1|DANA
OG0001640	LOC108156592|XP_017143620.1|DMIR	LOC6500430|XP_032305904.1|DANA, LOC6496447|XP_001967710.1|DANA, LOC6504368|XP_001967722.1|DANA
OG0001641	LOC108155118|XP_017141249.1|DMIR	LOC6505813|XP_001964417.1|DANA
OG0001642	LOC108153392|XP_017138860.1|DMIR	LOC6503988|XP_001963964.1|DANA
OG0001643	LOC108162377|XP_017152583.1|DMIR	LOC6505478|XP_001964935.2|DANA
OG0001644	LOC108152693|XP_017137685.1|DMIR	LOC6493282|XP_032309933.1|DANA
OG0001645	LOC108158775|XP_017146897.2|DMIR, LOC117188062|XP_033247222.1|DMIR, LOC117188064|XP_033247228.1|DMIR, LOC117188063|XP_033247227.1|DMIR, LOC117193286|XP_033253920.1|DMIR	LOC6494457|XP_001960286.1|DANA
OG0001646	LOC108160357|XP_033253884.1|DMIR, LOC117185807|XP_033246587.1|DMIR	LOC6496264|XP_001960571.1|DANA
OG0001647	LOC108158722|XP_033248008.1|DMIR	LOC6492917|XP_032306645.1|DANA
OG0001648	LOC108151608|XP_017135783.1|DMIR	LOC6507824|XP_032309986.1|DANA
OG0001649	LOC108158594|XP_017146535.2|DMIR, LOC117187893|XP_033246719.1|DMIR	LOC6496329|XP_001960710.1|DANA
OG0001650	LOC117193439|XP_033254075.1|DMIR, LOC108160270|XP_033247730.1|DMIR	LOC6496084|XP_001960186.1|DANA
OG0001651	LOC117190469|XP_033251431.1|DMIR, LOC108158564|XP_017146482.1|DMIR	LOC6494196|XP_032307121.1|DANA
OG0001652	LOC108151254|XP_017135259.1|DMIR	LOC6507857|XP_001956479.2|DANA
OG0001653	LOC108152902|XP_017138037.1|DMIR	LOC6507276|XP_001956344.1|DANA
OG0001654	LOC117189733|XP_033250704.1|DMIR, LOC108158386|XP_017146129.2|DMIR, LOC117188053|XP_033247174.1|DMIR, LOC117188048|XP_033247154.1|DMIR, LOC117187728|XP_033246402.1|DMIR	LOC6496088|XP_032306511.1|DANA
OG0001655	LOC108158805|XP_017146981.1|DMIR	LOC6495328|XP_001958621.2|DANA, LOC6495330|XP_032306760.1|DANA
OG0001656	LOC108164137|XP_017155227.1|DMIR	LOC6497800|XP_032307587.1|DANA
OG0001657	LOC108150774|XP_017134559.1|DMIR, LOC108154445|XP_017140205.1|DMIR, LOC108153364|XP_017138820.1|DMIR	LOC6493598|XP_001958070.1|DANA
OG0001658	LOC108151780|XP_017136112.1|DMIR	LOC6507141|XP_001956600.3|DANA
OG0001659	LOC108153488|XP_017139017.1|DMIR	LOC6493836|XP_014764569.1|DANA
OG0001660	LOC108165439|XP_017156967.2|DMIR, LOC117186611|XP_033243508.1|DMIR, LOC108163933|XP_033249463.1|DMIR, LOC117186612|XP_033243509.1|DMIR, LOC108151860|XP_017136237.2|DMIR, LOC117186613|XP_033243510.1|DMIR	LOC6506661|XP_001957458.2|DANA
OG0001661	LOC108155253|XP_017141437.1|DMIR	LOC6499873|XP_001953730.1|DANA
OG0001662	LOC117193137|XP_033253758.1|DMIR, LOC117186481|XP_033243247.1|DMIR, LOC117193019|XP_033253627.1|DMIR, LOC117193660|XP_033254290.1|DMIR, LOC117193168|XP_033253792.1|DMIR, LOC117192628|XP_033253246.1|DMIR, LOC117193140|XP_033253761.1|DMIR, LOC117193139|XP_033253760.1|DMIR, LOC108165457|XP_033253865.1|DMIR	LOC6507332|XP_001956228.1|DANA
OG0001663	LOC108156677|XP_017143791.1|DMIR	LOC26515521|XP_014767435.2|DANA
OG0001663	LOC108157581|XP_017145192.1|DMIR	LOC6500357|XP_001953044.2|DANA
OG0001664	LOC117191878|XP_033252534.1|DMIR, LOC108158603|XP_017146554.1|DMIR	LOC6495459|XP_001958888.1|DANA
OG0001666	LOC108162909|XP_017153373.1|DMIR	LOC6497001|XP_001962948.1|DANA
OG0001667	LOC117193717|XP_033254333.1|DMIR, LOC117189320|XP_033250362.1|DMIR, LOC117189322|XP_033250363.1|DMIR, LOC117189319|XP_033250361.1|DMIR, LOC117193880|XP_033254455.1|DMIR, LOC117193873|XP_033254453.1|DMIR, LOC108159062|XP_017147491.1|DMIR, LOC117189304|XP_033250352.1|DMIR, LOC117194885|XP_033255237.1|DMIR, LOC117189313|XP_033250357.1|DMIR, LOC117193868|XP_033254449.1|DMIR, LOC117193006|XP_033253621.1|DMIR, LOC117194298|XP_033254764.1|DMIR, LOC117193869|XP_033254450.1|DMIR	LOC6496061|XP_001960133.2|DANA
OG0001668	LOC108151939|XP_017136359.1|DMIR	LOC6506152|XP_001958453.1|DANA
OG0001669	LOC108151840|XP_017136211.1|DMIR	LOC6492963|XP_001956757.3|DANA
OG0001670	LOC108159347|XP_017148043.2|DMIR, LOC117187749|XP_033246442.1|DMIR, LOC117186719|XP_033243720.1|DMIR	LOC6493912|XP_001961339.2|DANA
OG0001671	LOC108164224|XP_017155347.1|DMIR	LOC6503695|XP_001963906.1|DANA
OG0001672	LOC108158640|XP_017146612.1|DMIR	LOC6494960|XP_001959325.1|DANA, LOC6494959|XP_001959326.1|DANA, LOC116654770|XP_032307130.1|DANA
OG0001673	LOC117191577|XP_033252295.1|DMIR	LOC26513990|XP_014763962.1|DANA, LOC26514091|XP_014763975.1|DANA
OG0001674	LOC108154934|XP_017140910.1|DMIR, LOC108151187|XP_017135126.1|DMIR	LOC6498862|XP_001955784.1|DANA, LOC6498296|XP_001962482.1|DANA
OG0001675	LOC108157596|XP_017145212.1|DMIR	LOC6499565|XP_001954366.1|DANA, LOC6499564|XP_001954367.1|DANA
OG0001678	LOC108158321|XP_017146054.2|DMIR	LOC6505269|XP_032308009.1|DANA
OG0001679	LOC108164894|XP_017156349.1|DMIR	LOC6504757|XP_001966297.1|DANA
OG0001680	LOC108155633|XP_017142063.1|DMIR	LOC6503808|XP_001963703.1|DANA
OG0001681	LOC108165034|XP_017156559.1|DMIR	LOC6505081|XP_001965506.1|DANA
OG0001682	LOC108153333|XP_017138739.1|DMIR	LOC6502280|XP_001966157.2|DANA
OG0001683	LOC108162193|XP_017152285.1|DMIR	LOC6498039|XP_032307371.1|DANA
OG0001684	LOC108164451|XP_017155657.1|DMIR	LOC6505487|XP_032311787.1|DANA
OG0001685	LOC108161891|XP_017151775.1|DMIR	LOC6497400|XP_001962161.2|DANA
OG0001686	LOC108153661|XP_017139265.1|DMIR	LOC6501979|XP_001966808.1|DANA
OG0001687	LOC108164839|XP_017156257.1|DMIR	LOC6504133|XP_032308786.1|DANA
OG0001688	LOC117192856|XP_033253501.1|DMIR, LOC108160234|XP_017149580.1|DMIR	LOC6504750|XP_001966290.1|DANA
OG0001689	LOC108164933|XP_033246400.1|DMIR	LOC6503137|XP_001963502.2|DANA
OG0001690	LOC108151756|XP_017136084.1|DMIR, LOC117186426|XP_033243121.1|DMIR, LOC117186777|XP_033243919.1|DMIR, LOC108156799|XP_033245966.1|DMIR	LOC6493311|XP_001957502.1|DANA
OG0001691	LOC108162380|XP_017152586.1|DMIR	LOC6505485|XP_001964940.1|DANA
OG0001692	LOC108157730|XP_017145390.1|DMIR	LOC6505663|XP_001964502.3|DANA
OG0001693	LOC108163724|XP_017154668.1|DMIR	LOC6502259|XP_032309356.1|DANA
OG0001694	LOC108155874|XP_017142485.1|DMIR	LOC6499703|XP_032305813.1|DANA
OG0001695	LOC117188663|XP_033248743.1|DMIR	LOC6494837|XP_001959572.1|DANA
OG0001696	LOC108157331|XP_017144836.2|DMIR	LOC6500238|XP_001952961.2|DANA
OG0001697	LOC108154086|XP_033244571.1|DMIR	LOC6499896|XP_001953679.1|DANA
OG0001698	LOC108154946|XP_033247440.1|DMIR	LOC6503154|XP_032308896.1|DANA
OG0001699	LOC108154955|XP_017140949.1|DMIR	LOC6500304|XP_032305501.1|DANA
OG0001700	LOC108154139|XP_017139764.1|DMIR	LOC6500621|XP_001953586.1|DANA
OG0001701	LOC108157117|XP_017144488.1|DMIR	LOC6501409|XP_001955187.2|DANA
OG0001702	LOC108162593|XP_017152899.1|DMIR	LOC6496973|XP_001963019.2|DANA
OG0001703	LOC108154190|XP_017139888.2|DMIR	LOC6501053|XP_032312290.1|DANA
OG0001704	LOC108154207|XP_017139918.2|DMIR	LOC6499514|XP_001954465.1|DANA
OG0001705	LOC108156215|XP_017143042.1|DMIR	LOC6499119|XP_014765916.1|DANA
OG0001706	LOC108163083|XP_017153651.1|DMIR	LOC6505386|XP_032309122.1|DANA
OG0001707	LOC108156798|XP_017143966.1|DMIR	LOC6503341|XP_001967767.3|DANA, LOC6500798|XP_014766728.2|DANA
OG0001708	LOC108157414|XP_017144954.1|DMIR	LOC6500925|XP_001954179.1|DANA
OG0001709	LOC108151790|XP_017136128.1|DMIR	LOC6507689|XP_001956152.1|DANA
OG0001710	LOC108156226|XP_017143054.1|DMIR	LOC6500829|XP_001953997.1|DANA
OG0001711	LOC108155727|XP_017142224.1|DMIR	LOC6501221|XP_014766950.2|DANA
OG0001712	LOC117187090|XP_033244847.1|DMIR, LOC117187088|XP_033244846.1|DMIR, LOC108155645|XP_017142083.1|DMIR	LOC6499820|XP_014766242.1|DANA
OG0001713	LOC108154964|XP_017140967.1|DMIR	LOC6499648|XP_001954218.1|DANA
OG0001714	LOC108155427|XP_017141722.1|DMIR	LOC6498867|XP_032312244.1|DANA
OG0001715	LOC108151682|XP_017135915.1|DMIR	LOC6504242|XP_032308229.1|DANA
OG0001716	LOC108153402|XP_017138887.1|DMIR	LOC6503990|XP_001963969.1|DANA
OG0001717	LOC108154956|XP_017140953.1|DMIR	LOC6501579|XP_001955512.2|DANA
OG0001718	LOC108155881|XP_017142499.1|DMIR, LOC108153948|XP_033246022.1|DMIR	LOC6499790|XP_014766227.1|DANA
OG0001719	LOC108155886|XP_017142512.1|DMIR	LOC6500791|XP_032305417.1|DANA
OG0001720	LOC117187359|XP_033245766.1|DMIR	LOC6499875|XP_032309630.1|DANA
OG0001721	LOC108154260|XP_017139984.1|DMIR	LOC6501111|XP_032312302.1|DANA
OG0001722	LOC108152426|XP_017137232.1|DMIR	LOC6493529|XP_032309595.1|DANA
OG0001723	LOC108160511|XP_017150044.2|DMIR	LOC6496679|XP_001961382.1|DANA
OG0001724	LOC108158772|XP_033247214.1|DMIR, LOC117187848|XP_033246615.1|DMIR, LOC117192172|XP_033252716.1|DMIR	LOC6494953|XP_001959335.1|DANA
OG0001725	LOC108159488|XP_017148308.1|DMIR	LOC6494878|XP_014763044.1|DANA
OG0001726	LOC108152967|XP_017138165.1|DMIR	LOC6506922|XP_001956991.1|DANA
OG0001727	LOC108157234|XP_017144682.1|DMIR	LOC6501624|XP_001955631.1|DANA
OG0001728	LOC108158697|XP_017146721.1|DMIR, LOC117192428|XP_033252991.1|DMIR, LOC117192429|XP_033252992.1|DMIR, LOC117192181|XP_033252739.1|DMIR, LOC117192180|XP_033252737.1|DMIR	LOC6494665|XP_001959908.1|DANA
OG0001729	LOC117191372|XP_033252151.1|DMIR, LOC117188159|XP_033247473.1|DMIR, LOC117195255|XP_033255768.1|DMIR, LOC117187709|XP_033246320.1|DMIR, LOC117188160|XP_033247474.1|DMIR, LOC117185966|XP_033252646.1|DMIR, LOC108158555|XP_033246310.1|DMIR	LOC6494377|XP_032307165.1|DANA
OG0001730	LOC108162295|XP_017152448.1|DMIR	LOC6504231|XP_001965118.1|DANA
OG0001731	LOC108158461|XP_017146237.1|DMIR	LOC6494841|XP_032306965.1|DANA
OG0001732	LOC108162144|XP_017152214.1|DMIR	LOC6498209|XP_001962305.1|DANA
OG0001733	LOC108159643|XP_017148600.1|DMIR	LOC6494966|XP_001959314.1|DANA
OG0001734	LOC117192224|XP_033252785.1|DMIR, LOC117193463|XP_033254115.1|DMIR, LOC108160524|XP_017150069.1|DMIR	LOC6495080|XP_001959106.1|DANA
OG0001735	LOC108157684|XP_017145339.1|DMIR, LOC108151352|XP_017135398.2|DMIR, LOC117186233|XP_033242573.1|DMIR	LOC6506825|XP_001957165.1|DANA
OG0001736	LOC108160705|XP_017150364.1|DMIR, LOC117191284|XP_033252084.1|DMIR	LOC26514654|XP_032311617.1|DANA
OG0001737	LOC117194124|XP_033254661.1|DMIR, LOC108158676|XP_017146694.1|DMIR, LOC117194125|XP_033254662.1|DMIR	LOC6494690|XP_014762916.1|DANA
OG0001738	LOC108163594|XP_017154466.1|DMIR, LOC108150944|XP_017134767.1|DMIR	LOC6506954|XP_001956928.1|DANA
OG0001739	LOC108160664|XP_017150296.1|DMIR	LOC26515254|XP_014764110.1|DANA
OG0001740	LOC108158532|XP_017146418.1|DMIR, LOC117192288|XP_033252837.1|DMIR	LOC6494717|XP_001959802.1|DANA
OG0001741	LOC108154643|XP_017140461.2|DMIR	LOC6505631|XP_001964571.2|DANA
OG0001742	LOC108158527|XP_017146398.1|DMIR	LOC6494010|XP_001961152.1|DANA
OG0001743	LOC108152668|XP_017137654.1|DMIR	LOC6507462|XP_001955965.2|DANA
