Orthogroup	DYAK.longest_only	DSER.longest_only
OG0001500	LOC6530985|XP_002091823.1|DYAK	LOC110184038|XP_020808072.1|DSER
OG0001501	LOC6536741|XP_002097313.1|DYAK	LOC110176661|XP_020798758.1|DSER
OG0001502	LOC6530475|XP_002091390.1|DYAK	LOC110177834|XP_020800438.1|DSER
OG0001503	LOC6528411|XP_039226209.1|DYAK	LOC110189457|XP_020815191.1|DSER
OG0001504	LOC6525482|XP_039231765.1|DYAK	LOC110180420|XP_020803743.1|DSER
OG0001505	LOC6531661|XP_039228435.1|DYAK	LOC110191046|XP_020817433.1|DSER
OG0001506	LOC6530071|XP_002091017.1|DYAK	LOC110182469|XP_020806170.1|DSER
OG0001507	LOC6530549|XP_039228062.1|DYAK	LOC110177671|XP_020800152.1|DSER
OG0001508	LOC6530835|XP_002091718.1|DYAK	LOC110176894|XP_020799041.1|DSER
OG0001509	LOC6530581|XP_002091494.2|DYAK	LOC110177772|XP_020800297.1|DSER
OG0001510	LOC6528082|XP_002089149.1|DYAK	LOC110185704|XP_020810334.1|DSER
OG0001511	LOC6532172|XP_015051737.1|DYAK	LOC110180232|XP_020803545.1|DSER, LOC110180249|XP_020803565.1|DSER
OG0001512	LOC6533326|XP_002094052.1|DYAK	LOC110176730|XP_020798833.1|DSER
OG0001513	LOC6540104|XP_039230043.1|DYAK	LOC110190376|XP_020816448.1|DSER
OG0001515	LOC6523858|XP_002099731.1|DYAK	LOC110179484|XP_020802717.1|DSER
OG0001516	LOC6538903|XP_002099407.1|DYAK, LOC6538904|XP_002099408.1|DYAK	LOC110186625|XP_020811535.1|DSER
OG0001517	LOC6538238|XP_002098765.1|DYAK	LOC110177408|XP_020799785.1|DSER
OG0001518	LOC6525290|XP_002101126.1|DYAK	LOC110184158|XP_020808225.1|DSER
OG0001519	LOC6536011|XP_002096626.1|DYAK	LOC110188427|XP_020813811.1|DSER
OG0001520	LOC6537545|XP_002098091.1|DYAK	LOC110191138|XP_020817551.1|DSER
OG0001520	LOC26535106|XP_015048408.1|DYAK	LOC110189581|XP_020815377.1|DSER
OG0001521	LOC6529734|XP_002090727.1|DYAK	LOC110185726|XP_020810368.1|DSER
OG0001522	LOC120321770|XP_039231541.1|DYAK	LOC110183019|XP_020806866.1|DSER
OG0001522	LOC6529419|XP_039228066.1|DYAK, LOC6527099|XP_002088192.1|DYAK	LOC110185551|XP_020810128.1|DSER
OG0001523	LOC6531595|XP_002092392.1|DYAK, LOC6531594|XP_002092391.1|DYAK	LOC110182520|XP_020806228.1|DSER
OG0001524	LOC6530242|XP_002091179.2|DYAK	LOC110180274|XP_020803588.1|DSER
OG0001525	LOC6525496|XP_002101331.1|DYAK	LOC110181535|XP_020804974.1|DSER
OG0001526	LOC6525522|XP_002101357.1|DYAK	LOC110182117|XP_020805785.1|DSER
OG0001526	LOC6525523|XP_002101358.1|DYAK	LOC110182118|XP_020805786.1|DSER
OG0001527	LOC6525950|XP_002101770.2|DYAK	LOC110179055|XP_020802074.1|DSER, LOC110179056|XP_020802075.1|DSER
OG0001529	LOC6524254|XP_002100117.1|DYAK	LOC110181966|XP_020805574.1|DSER
OG0001530	LOC6527837|XP_002088909.1|DYAK	LOC110183768|XP_020807783.1|DSER
OG0001530	LOC26535741|XP_015054658.1|DYAK	LOC110179123|XP_020802173.1|DSER, LOC110179126|XP_020802177.1|DSER
OG0001531	LOC6530989|XP_015051766.1|DYAK	LOC110184052|XP_020808088.1|DSER
OG0001534	LOC6524042|XP_039232157.1|DYAK	LOC110187078|XP_020812126.1|DSER
OG0001535	LOC6526133|XP_002101950.1|DYAK	LOC110176048|XP_020797921.1|DSER
OG0001536	LOC6525747|XP_002101569.1|DYAK	LOC110184295|XP_020808441.1|DSER
OG0001537	LOC6526316|XP_002087438.1|DYAK	LOC110178134|XP_020800820.1|DSER
OG0001538	LOC6524605|XP_002100462.1|DYAK	LOC110184208|XP_020808314.1|DSER
OG0001539	LOC6531813|XP_002092600.1|DYAK	LOC110178507|XP_020801315.1|DSER
OG0001540	LOC6526726|XP_002087829.1|DYAK	LOC110176958|XP_020799124.1|DSER
OG0001541	LOC6535166|XP_002095828.1|DYAK	LOC110190308|XP_020816355.1|DSER
OG0001542	LOC6536558|XP_039231511.1|DYAK	LOC110190931|XP_020817256.1|DSER
OG0001543	LOC6524998|XP_002100838.2|DYAK	LOC110184346|XP_020808500.1|DSER
OG0001544	LOC6524275|XP_039229197.1|DYAK	LOC110183061|XP_020806906.1|DSER
OG0001545	LOC6526195|XP_002102004.2|DYAK	LOC110181720|XP_020805235.1|DSER
OG0001546	LOC6526194|XP_002102003.1|DYAK	LOC110181874|XP_020805459.1|DSER
OG0001548	LOC6524980|XP_015046020.1|DYAK	LOC110181569|XP_020805018.1|DSER
OG0001549	LOC6529515|XP_015052133.2|DYAK	LOC110184857|XP_020809157.1|DSER
OG0001550	LOC6536500|XP_002097078.1|DYAK	LOC110186158|XP_020810868.1|DSER
OG0001551	LOC6537822|XP_002098363.2|DYAK	LOC110190326|XP_020816384.1|DSER
OG0001552	LOC6536332|XP_002096916.1|DYAK	LOC110186522|XP_020811379.1|DSER
OG0001553	LOC6524306|XP_002100165.1|DYAK	LOC110184469|XP_020808668.1|DSER, LOC110184404|XP_020808589.1|DSER
OG0001554	LOC6536531|XP_015047805.1|DYAK	LOC110191002|XP_020817377.1|DSER
OG0001555	LOC6529636|XP_002090630.1|DYAK	LOC110176895|XP_020799038.1|DSER
OG0001556	LOC6531128|XP_002091962.1|DYAK	LOC110191542|XP_020818073.1|DSER
OG0001557	LOC6525552|XP_002101387.1|DYAK	LOC110184225|XP_020808338.1|DSER
OG0001558	LOC6524901|XP_002100741.1|DYAK	LOC110184399|XP_020808581.1|DSER
OG0001559	LOC6538745|XP_002099260.1|DYAK	LOC110176420|XP_020798422.1|DSER
OG0001560	LOC6539897|XP_039231953.1|DYAK	LOC110185398|XP_020809843.1|DSER
OG0001561	LOC6537458|XP_002098014.1|DYAK	LOC110187697|XP_020812791.1|DSER
OG0001562	LOC6527050|XP_002088143.1|DYAK	LOC110185599|XP_020810201.1|DSER
OG0001563	LOC6535223|XP_039229482.1|DYAK	LOC110179403|XP_020802586.1|DSER
OG0001564	LOC6537647|XP_039231850.1|DYAK	LOC110191232|XP_020817661.1|DSER
OG0001565	LOC6536171|XP_002096762.3|DYAK	LOC110185603|XP_020810208.1|DSER
OG0001566	LOC6536563|XP_002097139.1|DYAK	LOC110188333|XP_020813700.1|DSER
OG0001567	LOC6530297|XP_002091224.2|DYAK	LOC110179297|XP_020802442.1|DSER
OG0001568	LOC6537312|XP_039232413.1|DYAK	LOC110176511|XP_020798546.1|DSER
OG0001569	LOC6536996|XP_002097565.1|DYAK	LOC110191285|XP_020817751.1|DSER
OG0001570	LOC6536948|XP_002097517.1|DYAK	LOC110184133|XP_020808204.1|DSER
OG0001571	LOC6528032|XP_002089099.1|DYAK	LOC110183341|XP_020807251.1|DSER
OG0001572	LOC6524953|XP_002100793.1|DYAK	LOC110175939|XP_020797779.1|DSER
OG0001573	LOC6533011|XP_015049767.1|DYAK	LOC110189850|XP_020815719.1|DSER
OG0001574	LOC6523786|XP_039228411.1|DYAK	LOC110182651|XP_020806378.1|DSER
OG0001575	LOC6538757|XP_002099271.1|DYAK	LOC110188133|XP_020813380.1|DSER
OG0001576	LOC6536606|XP_002097182.1|DYAK	LOC110190997|XP_020817369.1|DSER
OG0001577	LOC6537990|XP_002098525.2|DYAK	LOC110176408|XP_020798407.1|DSER
OG0001578	LOC6531077|XP_002091911.1|DYAK	LOC110189352|XP_020815053.1|DSER
OG0001579	LOC6525136|XP_015046115.2|DYAK	LOC110180100|XP_020803384.1|DSER
OG0001580	LOC6529366|XP_015052305.1|DYAK	LOC110189292|XP_020814982.1|DSER
OG0001581	LOC6525929|XP_002101749.2|DYAK	LOC110179377|XP_020802550.1|DSER
OG0001582	LOC6530092|XP_002091038.2|DYAK	LOC110180013|XP_020803265.1|DSER
OG0001583	LOC6528492|XP_002089538.1|DYAK	LOC110182941|XP_020806780.1|DSER
OG0001584	LOC6532291|XP_002093051.1|DYAK	LOC110178634|XP_020801480.1|DSER
OG0001585	LOC6525556|XP_039229292.1|DYAK	LOC110184222|XP_020808333.1|DSER
OG0001586	LOC6533311|XP_002094037.1|DYAK	LOC110176704|XP_020798801.1|DSER
OG0001587	LOC6539196|XP_002086097.1|DYAK	LOC110176671|XP_020798765.1|DSER
OG0001588	LOC6528464|XP_002089510.1|DYAK	LOC110191903|XP_020818551.1|DSER
OG0001589	LOC6539157|XP_002086062.2|DYAK	LOC110188771|XP_020814263.1|DSER
OG0001590	LOC6530950|XP_039228473.1|DYAK	LOC110179414|XP_020802604.1|DSER
OG0001591	LOC6538061|XP_002098596.2|DYAK	LOC110186457|XP_020811300.1|DSER
OG0001592	LOC6527394|XP_015053118.1|DYAK	LOC110183909|XP_020807913.1|DSER, LOC110177979|XP_020800631.1|DSER
OG0001593	LOC6527385|XP_015053127.1|DYAK	LOC110184822|XP_020809124.1|DSER
OG0001594	LOC6526840|XP_039227070.1|DYAK	LOC110179174|XP_020802234.1|DSER
OG0001595	LOC6530274|XP_015052626.1|DYAK	LOC110179333|XP_020802486.1|DSER
OG0001596	LOC6529732|XP_002090725.1|DYAK	LOC110185795|XP_020810458.1|DSER
OG0001597	LOC26536371|XP_015044621.2|DYAK	LOC110184514|XP_020808741.1|DSER, LOC110184512|XP_020808733.1|DSER
OG0001598	LOC6528217|XP_002089279.2|DYAK	LOC110185984|XP_020810666.1|DSER
OG0001599	LOC6527031|XP_002088125.1|DYAK	LOC110185981|XP_020810664.1|DSER
OG0001600	LOC6528275|XP_002089328.2|DYAK	LOC110185546|XP_020810121.1|DSER
OG0001601	LOC6528058|XP_002089125.1|DYAK	LOC110185872|XP_020810542.1|DSER
OG0001602	LOC6527853|XP_002088925.2|DYAK	LOC110183735|XP_020807740.1|DSER
OG0001603	LOC6527874|XP_002088946.1|DYAK	LOC110177883|XP_020800506.1|DSER
OG0001604	LOC6524030|XP_002099902.1|DYAK	LOC110188612|XP_020814040.1|DSER, LOC110184676|XP_020808943.1|DSER, LOC110179581|XP_020802833.1|DSER
OG0001605	LOC6528615|XP_002089658.1|DYAK	LOC110190889|XP_020817209.1|DSER
OG0001606	LOC26535450|XP_015045204.1|DYAK	LOC110185536|XP_020810103.1|DSER, LOC110187183|XP_020812241.1|DSER
OG0001607	LOC6529524|XP_002090526.1|DYAK	LOC110184865|XP_020809169.1|DSER
OG0001608	LOC6529210|XP_015052226.1|DYAK	LOC110185092|XP_020809442.1|DSER
OG0001609	LOC6530512|XP_002091427.2|DYAK	LOC110177790|XP_020800318.1|DSER
OG0001610	LOC6529790|XP_002090774.1|DYAK	LOC110185752|XP_020810410.1|DSER
OG0001611	LOC6530314|XP_002091241.1|DYAK	LOC110184973|XP_020809283.1|DSER
OG0001612	LOC6527682|XP_002088768.1|DYAK	LOC110177030|XP_020799206.1|DSER
OG0001613	LOC6528050|XP_002089117.1|DYAK	LOC110183325|XP_020807231.1|DSER
OG0001614	LOC6528678|XP_039227172.1|DYAK	LOC110188952|XP_020814551.1|DSER
OG0001615	LOC6539079|XP_015045325.1|DYAK	LOC110185059|XP_020809394.1|DSER, LOC110185017|XP_020809328.1|DSER
OG0001616	LOC6527331|XP_002088423.1|DYAK	LOC110184944|XP_020809249.1|DSER
OG0001617	LOC6529759|XP_002090749.1|DYAK	LOC110181353|XP_020804732.1|DSER
OG0001618	LOC6528024|XP_002089091.2|DYAK	LOC110183368|XP_020807289.1|DSER
OG0001619	LOC6527820|XP_002088893.1|DYAK	LOC110179866|XP_020803125.1|DSER, LOC110181417|XP_020804817.1|DSER
OG0001620	LOC6531896|XP_002092683.1|DYAK	LOC110180997|XP_020804335.1|DSER
OG0001621	LOC6531487|XP_002092286.1|DYAK	LOC110188940|XP_020814538.1|DSER
OG0001622	LOC6525238|XP_002101076.1|DYAK	LOC110179079|XP_020802118.1|DSER
OG0001623	LOC6526313|XP_002087435.1|DYAK	LOC110178195|XP_020800888.1|DSER
OG0001624	LOC6527084|XP_002088177.1|DYAK	LOC110180584|XP_020803935.1|DSER
OG0001625	LOC6529202|XP_002090209.1|DYAK	LOC110185136|XP_020809495.1|DSER
OG0001626	LOC6527645|XP_002088733.1|DYAK	LOC110176832|XP_020798943.1|DSER
OG0001627	LOC6537213|XP_015048201.1|DYAK	LOC110188305|XP_020813671.1|DSER
OG0001628	LOC6538398|XP_002098922.1|DYAK	LOC110186154|XP_020810863.1|DSER
OG0001629	LOC6529130|XP_002090141.2|DYAK	LOC110182511|XP_020806219.1|DSER
OG0001630	LOC6538758|XP_002099272.1|DYAK	LOC110188658|XP_020814103.1|DSER
OG0001631	LOC6535307|XP_039232763.1|DYAK	LOC110187837|XP_020812975.1|DSER
OG0001632	LOC6527916|XP_002088984.1|DYAK	LOC110183479|XP_020807418.1|DSER
OG0001633	LOC6537432|XP_002097988.1|DYAK	LOC110186992|XP_020812008.1|DSER
OG0001634	LOC26535976|XP_015046979.1|DYAK	LOC110184526|XP_020808760.1|DSER
OG0001635	LOC6538443|XP_002098967.2|DYAK	LOC110176436|XP_020798445.1|DSER
OG0001636	LOC6536089|XP_002096698.2|DYAK	LOC110183894|XP_020807899.1|DSER, LOC110188003|XP_020813184.1|DSER
OG0001637	LOC6536346|XP_002096928.1|DYAK	LOC110188002|XP_020813187.1|DSER
OG0001638	LOC6524418|XP_002100276.1|DYAK	LOC110183246|XP_020807126.1|DSER, LOC110183253|XP_020807137.1|DSER
OG0001639	LOC6529090|XP_039226490.1|DYAK	LOC110189588|XP_020815379.1|DSER
OG0001640	LOC6536103|XP_002096711.1|DYAK	LOC110177161|XP_020799405.1|DSER
OG0001641	LOC6537385|XP_002097941.1|DYAK	LOC110188231|XP_020813543.1|DSER
OG0001642	LOC6525351|XP_002101187.1|DYAK	LOC110179721|XP_020802999.1|DSER, LOC110185296|XP_020809703.1|DSER
OG0001643	LOC6526889|XP_002087989.1|DYAK	LOC110176906|XP_020799054.1|DSER
OG0001644	LOC6534003|XP_015050362.1|DYAK	LOC110190968|XP_020817317.1|DSER
OG0001645	LOC6530523|XP_002091438.1|DYAK	LOC110177791|XP_020800319.1|DSER
OG0001646	LOC6531686|XP_015051484.1|DYAK	LOC110182597|XP_020806315.1|DSER
OG0001647	LOC6528407|XP_039227465.1|DYAK	LOC110189703|XP_020815538.1|DSER
OG0001648	LOC6534098|XP_015050438.1|DYAK	LOC110185328|XP_020809759.1|DSER
OG0001649	LOC6530361|XP_002091287.1|DYAK	LOC110176775|XP_020798872.1|DSER, LOC110189607|XP_020815401.1|DSER
OG0001650	LOC6530966|XP_039227795.1|DYAK	LOC110177865|XP_020800470.1|DSER
OG0001651	LOC6531317|XP_015051240.1|DYAK	LOC110177581|XP_020800026.1|DSER
OG0001652	LOC6534276|XP_002094957.2|DYAK	LOC110178956|XP_020801917.1|DSER
OG0001653	LOC6534596|XP_002095272.1|DYAK	LOC110179817|XP_020803082.1|DSER
OG0001654	LOC6531253|XP_002092062.1|DYAK	LOC110184242|XP_020808394.1|DSER
OG0001655	LOC6528780|XP_002089814.2|DYAK	LOC110191811|XP_020818427.1|DSER
OG0001656	LOC6526630|XP_002087738.1|DYAK	LOC110185925|XP_020810596.1|DSER
OG0001657	LOC6534480|XP_002095157.2|DYAK	LOC110176149|XP_020798045.1|DSER
OG0001658	LOC6533792|XP_002094493.1|DYAK	LOC110179017|XP_020802018.1|DSER
OG0001659	LOC6534024|XP_002094711.1|DYAK	LOC110189966|XP_020815914.1|DSER
OG0001660	LOC6532397|XP_002093148.1|DYAK	LOC110191317|XP_020817797.1|DSER
OG0001661	LOC6536562|XP_002097138.1|DYAK	LOC110191057|XP_020817445.1|DSER
OG0001662	LOC6532763|XP_002093505.1|DYAK	LOC110183630|XP_020807607.1|DSER
OG0001664	LOC6530951|XP_002091789.1|DYAK	LOC110179607|XP_020802866.1|DSER
OG0001666	LOC6526700|XP_002087803.1|DYAK	LOC110183749|XP_020807764.1|DSER
OG0001667	LOC6531180|XP_002092009.1|DYAK	LOC110177912|XP_020800543.1|DSER
OG0001668	LOC6533151|XP_002093877.2|DYAK	LOC110184697|XP_020808968.1|DSER, LOC110184724|XP_020809009.1|DSER
OG0001669	LOC6532888|XP_002093624.3|DYAK	LOC110178640|XP_020801490.1|DSER
OG0001670	LOC6526031|XP_002101848.1|DYAK	LOC110180115|XP_020803413.1|DSER
OG0001670	LOC6529074|XP_015054193.1|DYAK	LOC110189311|XP_020815012.1|DSER
OG0001671	LOC6526223|XP_002102032.2|DYAK	LOC110180370|XP_020803697.1|DSER
OG0001672	LOC6531124|XP_002091958.1|DYAK, LOC6531125|XP_002091959.1|DYAK, LOC6531126|XP_002091960.1|DYAK	LOC110191651|XP_020818208.1|DSER, LOC110191650|XP_020818206.1|DSER
OG0001673	LOC26535617|XP_015052914.1|DYAK	LOC110177699|XP_020800184.1|DSER
OG0001674	LOC6536791|XP_002097361.1|DYAK	LOC110177141|XP_020799374.1|DSER, LOC110180286|XP_020803601.1|DSER, LOC110180287|XP_020803602.1|DSER
OG0001675	LOC6538464|XP_002098988.1|DYAK	LOC110186902|XP_020811879.1|DSER
OG0001675	LOC6538465|XP_002098989.1|DYAK	LOC110186901|XP_020811878.1|DSER
OG0001676	LOC26535007|XP_015052860.2|DYAK	LOC110182983|XP_020806835.1|DSER
OG0001676	LOC120321053|XP_039228270.1|DYAK	LOC110182985|XP_020806837.1|DSER
OG0001676	LOC26534707|XP_015052833.1|DYAK	LOC110182984|XP_020806836.1|DSER
OG0001677	LOC6526534|XP_002087644.1|DYAK, LOC120320569|XP_039226491.1|DYAK, LOC6525237|XP_002101075.1|DYAK, LOC6526536|XP_002087646.1|DYAK	LOC110182276|XP_020805953.1|DSER
OG0001678	LOC6525684|XP_002101506.2|DYAK	LOC110184410|XP_020808603.1|DSER
OG0001679	LOC6525501|XP_002101336.1|DYAK	LOC110181508|XP_020804936.1|DSER
OG0001680	LOC6525411|XP_039228835.1|DYAK	LOC110184253|XP_020808373.1|DSER
OG0001681	LOC6525938|XP_002101758.1|DYAK	LOC110175960|XP_020797808.1|DSER
OG0001682	LOC6525746|XP_015046472.1|DYAK	LOC110187775|XP_020812898.1|DSER
OG0001683	LOC6527715|XP_002088799.1|DYAK	LOC110183824|XP_020807835.1|DSER
OG0001684	LOC6523726|XP_002099601.1|DYAK	LOC110185402|XP_020809861.1|DSER
OG0001685	LOC6528930|XP_002089962.1|DYAK	LOC110181199|XP_020804539.1|DSER
OG0001686	LOC6525843|XP_002101663.1|DYAK	LOC110182030|XP_020805619.1|DSER
OG0001687	LOC6523795|XP_002099670.1|DYAK	LOC110185531|XP_020810098.1|DSER
OG0001688	LOC6525494|XP_002101329.1|DYAK	LOC110181533|XP_020804972.1|DSER
OG0001689	LOC6525545|XP_002101380.2|DYAK	LOC110179493|XP_020802726.1|DSER
OG0001690	LOC6533112|XP_002093838.1|DYAK	LOC110190827|XP_020817145.1|DSER
OG0001691	LOC6526893|XP_002087992.1|DYAK	LOC110177061|XP_020799236.1|DSER
OG0001692	LOC6535612|XP_039231210.1|DYAK	LOC110186780|XP_020811711.1|DSER
OG0001693	LOC6524597|XP_015045767.1|DYAK	LOC110184239|XP_020808354.1|DSER
OG0001694	LOC6535584|XP_039231295.1|DYAK	LOC110183673|XP_020807671.1|DSER, LOC110187998|XP_020813180.1|DSER
OG0001695	LOC6531057|XP_002091891.1|DYAK	LOC110189435|XP_020815165.1|DSER
OG0001696	LOC6536493|XP_015047766.1|DYAK	LOC110186234|XP_020810957.1|DSER
OG0001697	LOC6538604|XP_002099126.1|DYAK	LOC110191120|XP_020817528.1|DSER
OG0001698	LOC6526057|XP_039230233.1|DYAK	LOC110184187|XP_020808257.1|DSER
OG0001699	LOC6536526|XP_002097102.1|DYAK	LOC110189749|XP_020815619.1|DSER
OG0001700	LOC6536393|XP_015047728.1|DYAK	LOC110184928|XP_020809234.1|DSER
OG0001701	LOC6537549|XP_002098095.2|DYAK	LOC110191392|XP_020817907.1|DSER
OG0001702	LOC6527938|XP_002089005.1|DYAK	LOC110183213|XP_020807085.1|DSER
OG0001703	LOC6537826|XP_002098367.2|DYAK	LOC110191141|XP_020817554.1|DSER
OG0001704	LOC6537827|XP_002098368.1|DYAK	LOC110191123|XP_020817534.1|DSER
OG0001705	LOC6537994|XP_015048602.1|DYAK	LOC110176417|XP_020798418.1|DSER
OG0001706	LOC6529114|XP_015054172.1|DYAK	LOC110188790|XP_020814302.1|DSER, LOC110188787|XP_020814293.1|DSER
OG0001707	LOC6537866|XP_039231170.1|DYAK	LOC110191323|XP_020817805.1|DSER
OG0001708	LOC6536998|XP_039232272.1|DYAK	LOC110191291|XP_020817759.1|DSER
OG0001709	LOC6532954|XP_002093689.1|DYAK	LOC110183571|XP_020807538.1|DSER
OG0001710	LOC6537661|XP_039232835.1|DYAK	LOC110191114|XP_020817518.1|DSER
OG0001711	LOC6537742|XP_015048478.1|DYAK	LOC110188278|XP_020813631.1|DSER
OG0001712	LOC6538797|XP_002099310.1|DYAK	LOC110191382|XP_020817896.1|DSER
OG0001713	LOC6536624|XP_002097196.1|DYAK	LOC110177416|XP_020799792.1|DSER
OG0001714	LOC6535367|XP_039232025.1|DYAK	LOC110188055|XP_020813264.1|DSER
OG0001715	LOC6525596|XP_002101431.2|DYAK	LOC110179103|XP_020802150.1|DSER
OG0001716	LOC6525347|XP_002101183.1|DYAK	LOC110179735|XP_020803011.1|DSER
OG0001717	LOC6537970|XP_002098507.2|DYAK	LOC110191276|XP_020817731.1|DSER
OG0001718	LOC6537784|XP_039232755.1|DYAK	LOC110177371|XP_020799727.1|DSER
OG0001719	LOC6537872|XP_039231044.1|DYAK	LOC110190942|XP_020817276.1|DSER
OG0001720	LOC6536555|XP_039232796.1|DYAK	LOC110191107|XP_020817511.1|DSER
OG0001721	LOC6536187|XP_002096778.1|DYAK	LOC110186912|XP_020811891.1|DSER
OG0001722	LOC6539549|XP_015045106.2|DYAK	LOC110190597|XP_020816849.1|DSER
OG0001723	LOC6529108|XP_002090121.1|DYAK	LOC110189385|XP_020815094.1|DSER
OG0001724	LOC6530621|XP_039228677.1|DYAK	LOC110176796|XP_020798891.1|DSER, LOC110189504|XP_020815271.1|DSER
OG0001725	LOC6528870|XP_015054095.1|DYAK	LOC110178005|XP_020800666.1|DSER
OG0001726	LOC6534724|XP_002095399.1|DYAK	LOC110190130|XP_020816113.1|DSER
OG0001727	LOC6537769|XP_002098310.1|DYAK	LOC110188409|XP_020813793.1|DSER
OG0001728	LOC6530222|XP_002091159.1|DYAK	LOC110178286|XP_020801016.1|DSER
OG0001729	LOC6532157|XP_039228994.1|DYAK	LOC110180250|XP_020803566.1|DSER
OG0001730	LOC6527343|XP_002088435.1|DYAK	LOC110184955|XP_020809261.1|DSER
OG0001731	LOC6530011|XP_039228078.1|DYAK	LOC110189248|XP_020814911.1|DSER
OG0001732	LOC6527125|XP_002088219.1|DYAK	LOC110185791|XP_020810454.1|DSER
OG0001733	LOC6530654|XP_002091552.1|DYAK	LOC110179330|XP_020802482.1|DSER
OG0001734	LOC6528690|XP_002089732.1|DYAK	LOC110188963|XP_020814565.1|DSER
OG0001735	LOC6534649|XP_002095324.2|DYAK	LOC110190783|XP_020817079.1|DSER, LOC110190784|XP_020817080.1|DSER
OG0001736	LOC6531026|XP_002091863.1|DYAK	LOC110178492|XP_020801299.1|DSER
OG0001737	LOC6531873|XP_002092660.2|DYAK	LOC110177053|XP_020799230.1|DSER
OG0001738	LOC6534349|XP_002095028.1|DYAK	LOC110190299|XP_020816343.1|DSER
OG0001739	LOC26536353|XP_015045318.1|DYAK	LOC110182624|XP_020806346.1|DSER, LOC110184026|XP_020808050.1|DSER
OG0001740	LOC6531814|XP_002092601.1|DYAK	LOC110178533|XP_020801350.1|DSER
OG0001741	LOC6539040|XP_002099542.1|DYAK	LOC110186261|XP_020811027.1|DSER
OG0001742	LOC6528872|XP_002089904.1|DYAK	LOC110178302|XP_020801050.1|DSER
OG0001743	LOC6532441|XP_002093188.1|DYAK	LOC110177583|XP_020800023.1|DSER
OG0001744	LOC6528316|XP_039226740.1|DYAK	LOC110189667|XP_020815470.1|DSER
OG0001745	LOC6531327|XP_039228422.1|DYAK	LOC110181156|XP_020804493.1|DSER
OG0001746	LOC6533610|XP_002094318.1|DYAK	LOC110185160|XP_020809524.1|DSER
OG0001747	LOC6531184|XP_039228291.1|DYAK	LOC110177915|XP_020800551.1|DSER
OG0001748	LOC6532644|XP_002093388.2|DYAK	LOC110190693|XP_020816965.1|DSER
OG0001749	LOC6532075|XP_002092852.1|DYAK	LOC110178200|XP_020800897.1|DSER
OG0001750	LOC6532073|XP_002092850.1|DYAK	LOC110178180|XP_020800875.1|DSER
OG0001751	LOC6534338|XP_015050580.1|DYAK	LOC110189902|XP_020815824.1|DSER
OG0001752	LOC6533128|XP_002093854.1|DYAK	LOC110190701|XP_020816972.1|DSER
OG0001753	LOC6532831|XP_015049628.2|DYAK	LOC110177580|XP_020800020.1|DSER
OG0001754	LOC6530076|XP_015052583.2|DYAK	LOC110190951|XP_020817294.1|DSER
OG0001755	LOC6532841|XP_015049649.1|DYAK	LOC110177593|XP_020800036.1|DSER
OG0001756	LOC6531481|XP_002092280.1|DYAK	LOC110188948|XP_020814547.1|DSER
OG0001757	LOC6531086|XP_002091920.1|DYAK	LOC110189713|XP_020815561.1|DSER
OG0001758	LOC6534033|XP_015050384.1|DYAK	LOC110189895|XP_020815807.1|DSER
OG0001759	LOC6531651|XP_002092448.3|DYAK	LOC110176785|XP_020798880.1|DSER, LOC110189489|XP_020815238.1|DSER
OG0001760	LOC6528723|XP_002089758.1|DYAK	LOC110188979|XP_020814587.1|DSER
OG0001761	LOC6530656|XP_002091554.2|DYAK	LOC110179315|XP_020802462.1|DSER
OG0001762	LOC6527046|XP_015053579.1|DYAK	LOC110185565|XP_020810144.1|DSER
OG0001763	LOC6527020|XP_002088115.2|DYAK	LOC110185560|XP_020810138.1|DSER
OG0001764	LOC6537029|XP_002097596.2|DYAK	LOC110177353|XP_020799704.1|DSER
OG0001765	LOC6528766|XP_039227560.1|DYAK	LOC110189309|XP_020815042.1|DSER
OG0001766	LOC6527761|XP_015053795.1|DYAK	LOC110183867|XP_020807879.1|DSER
OG0001767	LOC6526693|XP_002087797.2|DYAK	LOC110187214|XP_020812272.1|DSER
OG0001768	LOC6526304|XP_002087426.1|DYAK	LOC110187558|XP_020812606.1|DSER
OG0001769	LOC6528096|XP_002089163.1|DYAK	LOC110183086|XP_020806935.1|DSER
OG0001770	LOC6527199|XP_002088293.1|DYAK	LOC110183453|XP_020807391.1|DSER
OG0001771	LOC6526731|XP_002087834.1|DYAK	LOC110176931|XP_020799087.1|DSER
OG0001772	LOC6528015|XP_002089082.1|DYAK	LOC110183356|XP_020807276.1|DSER
OG0001773	LOC6527945|XP_002089012.3|DYAK	LOC110187362|XP_020812412.1|DSER
OG0001774	LOC120322342|XP_039233324.1|DYAK, LOC6532112|XP_002092888.2|DYAK	LOC110189614|XP_020815409.1|DSER
OG0001775	LOC6525013|XP_002100852.1|DYAK	LOC110180408|XP_020803723.1|DSER
OG0001776	LOC6527078|XP_002088171.1|DYAK	LOC110180587|XP_020803938.1|DSER
OG0001777	LOC6526949|XP_002088045.1|DYAK	LOC110182656|XP_020806387.1|DSER
OG0001778	LOC6528924|XP_002089956.1|DYAK	LOC110181205|XP_020804545.1|DSER
OG0001779	LOC6527958|XP_039226979.1|DYAK	LOC110187369|XP_020812419.1|DSER
OG0001780	LOC6529106|XP_002090119.1|DYAK	LOC110189579|XP_020815371.1|DSER
