Orthogroup	DYAK.longest_only	DFIC.longest_only
OG0000257	LOC6531903|XP_002092689.1|DYAK	LOC108090975|XP_017045419.1|DFIC
OG0000258	LOC6528393|XP_002089440.1|DYAK	LOC108094265|XP_017050226.1|DFIC
OG0000258	LOC6528394|XP_002089441.1|DYAK	LOC108094264|XP_017050225.1|DFIC
OG0000258	LOC6528396|XP_002089443.1|DYAK	LOC108094267|XP_017050227.1|DFIC
OG0000258	LOC6528395|XP_002089442.1|DYAK	LOC108094268|XP_017050228.1|DFIC
OG0000259	LOC6538156|XP_002098690.2|DYAK	LOC108086293|XP_017038674.1|DFIC
OG0000259	LOC6527808|XP_002088881.2|DYAK	LOC108098752|XP_017057377.1|DFIC
OG0000259	LOC6527812|XP_002088885.2|DYAK	LOC108098711|XP_017057315.1|DFIC, LOC108090800|XP_017045177.1|DFIC
OG0000259	LOC6527811|XP_002088884.1|DYAK, LOC6527813|XP_002088886.1|DYAK, LOC6527810|XP_002088883.1|DYAK, LOC6527809|XP_015053819.1|DYAK	LOC108098753|XP_017057378.1|DFIC
OG0000260	LOC6528580|XP_002089623.1|DYAK	LOC108090367|XP_017044486.1|DFIC
OG0000260	LOC6538727|XP_002099242.1|DYAK	LOC108092216|XP_017047239.1|DFIC
OG0000260	LOC6528581|XP_002089624.1|DYAK	LOC108090373|XP_017044492.1|DFIC
OG0000261	LOC6528170|XP_002089235.1|DYAK	LOC108089814|XP_017043704.1|DFIC
OG0000261	LOC6528169|XP_039226993.1|DYAK	LOC108089812|XP_017043700.1|DFIC
OG0000262	LOC6533191|XP_002093917.2|DYAK	LOC108093242|XP_017048706.1|DFIC, LOC108093206|XP_017048658.1|DFIC
OG0000262	LOC6530027|XP_002090973.1|DYAK	LOC108096740|XP_017054076.1|DFIC
OG0000263	LOC6530127|XP_002091073.2|DYAK	LOC108086757|XP_017039285.1|DFIC
OG0000263	LOC6529301|XP_002090306.2|DYAK	LOC108086478|XP_017038894.1|DFIC
OG0000263	LOC6533175|XP_002093901.1|DYAK	LOC108093031|XP_017048424.1|DFIC
OG0000264	LOC6524982|XP_039231321.1|DYAK	LOC108097882|XP_017055907.1|DFIC, LOC108097881|XP_017055906.1|DFIC
OG0000264	LOC6538959|XP_015049132.1|DYAK	LOC108086862|XP_017039407.1|DFIC
OG0000265	LOC6531646|XP_039229153.1|DYAK, LOC6531645|XP_002092442.1|DYAK, LOC6531644|XP_015051452.1|DYAK, LOC6533081|XP_039230031.1|DYAK	LOC108089683|XP_017043520.1|DFIC, LOC108089682|XP_017043519.1|DFIC
OG0000266	LOC6531101|XP_002091935.1|DYAK	LOC108090512|XP_017044721.1|DFIC
OG0000266	LOC26534916|XP_015051117.1|DYAK	LOC108100945|XP_017060580.1|DFIC, LOC108090513|XP_017044722.1|DFIC
OG0000266	LOC6531100|XP_002091934.1|DYAK	LOC108090511|XP_017044720.1|DFIC
OG0000267	LOC6538885|XP_002099389.1|DYAK	LOC108099604|XP_017058712.1|DFIC
OG0000267	LOC6538884|XP_002099388.3|DYAK	LOC108099654|XP_017058776.1|DFIC
OG0000268	LOC6537554|XP_002098100.2|DYAK	LOC108091725|XP_017046556.1|DFIC
OG0000268	LOC6537553|XP_002098099.1|DYAK	LOC108091724|XP_017046555.1|DFIC
OG0000269	LOC6537868|XP_002098409.1|DYAK	LOC108091693|XP_017046515.1|DFIC
OG0000269	LOC6538741|XP_002099256.1|DYAK	LOC108092103|XP_017047086.1|DFIC
OG0000270	LOC6531868|XP_002092655.3|DYAK	LOC108087652|XP_017040619.1|DFIC
OG0000271	LOC6528063|XP_002089130.1|DYAK	LOC108093405|XP_017048925.1|DFIC
OG0000271	LOC26535369|XP_015051177.1|DYAK	LOC108093859|XP_017049688.1|DFIC
OG0000271	LOC6530505|XP_002091420.1|DYAK	LOC108101828|XP_017061824.1|DFIC
OG0000272	LOC6533354|XP_039229605.1|DYAK	LOC108096302|XP_017053272.1|DFIC, LOC108086977|XP_017039581.1|DFIC
OG0000272	LOC6523696|XP_039233083.1|DYAK	LOC108098403|XP_017056773.1|DFIC
OG0000273	LOC6537136|XP_002097697.2|DYAK	LOC108097205|XP_017054843.1|DFIC
OG0000273	LOC6527154|XP_002088248.1|DYAK	LOC108089137|XP_017042743.1|DFIC
OG0000273	LOC6535978|XP_002096593.1|DYAK	LOC108098492|XP_017056896.1|DFIC
OG0000274	LOC6530431|XP_002091347.2|DYAK	LOC108086707|XP_017039201.1|DFIC
OG0000274	LOC6529964|XP_002090911.2|DYAK	LOC108094948|XP_017051299.1|DFIC
OG0000277	LOC6537653|XP_002098198.1|DYAK	LOC108101017|XP_017060671.1|DFIC
OG0000277	LOC6535775|XP_002096398.2|DYAK	LOC108091583|XP_017046348.1|DFIC
OG0000277	LOC6537651|XP_002098196.1|DYAK	LOC108099235|XP_017058097.1|DFIC
OG0000277	LOC6537652|XP_002098197.1|DYAK	LOC108099285|XP_017058166.1|DFIC
OG0000279	LOC6532686|XP_002093430.1|DYAK	LOC108089065|XP_017042663.1|DFIC
OG0000279	LOC6532685|XP_002093429.1|DYAK	LOC108089052|XP_017042649.1|DFIC
OG0000280	LOC6539689|XP_002086574.1|DYAK	LOC108088848|XP_017042311.1|DFIC
OG0000280	LOC6534946|XP_002095616.3|DYAK	LOC108088849|XP_017042312.1|DFIC
OG0000280	LOC6539687|XP_002086575.3|DYAK	LOC108088847|XP_017042310.1|DFIC
OG0000281	LOC6533216|XP_002093942.1|DYAK	LOC108093184|XP_017048629.1|DFIC
OG0000281	LOC6526063|XP_002101880.1|DYAK	LOC108094276|XP_017050243.1|DFIC
OG0000281	LOC6525881|XP_002101701.1|DYAK	LOC108094682|XP_017050895.1|DFIC
OG0000282	LOC6532890|XP_039229467.1|DYAK	LOC108100651|XP_017060148.1|DFIC
OG0000282	LOC6524120|XP_002099984.1|DYAK	LOC108096999|XP_017054476.1|DFIC
OG0000282	LOC6532889|XP_015049675.2|DYAK	LOC108100652|XP_017060149.1|DFIC
OG0000283	LOC6530227|XP_002091164.1|DYAK	LOC108093672|XP_017049340.1|DFIC
OG0000283	LOC6538318|XP_002098845.1|DYAK	LOC108086545|XP_017038972.1|DFIC
OG0000284	LOC6528957|XP_002089989.1|DYAK	LOC108101364|XP_017061164.1|DFIC
OG0000284	LOC6528947|XP_039226648.1|DYAK	LOC108098165|XP_017056386.1|DFIC
OG0000285	LOC6531011|XP_002091848.1|DYAK	LOC108095222|XP_017051727.1|DFIC
OG0000285	LOC6531010|XP_002091847.1|DYAK	LOC108095223|XP_017051728.1|DFIC, LOC108095246|XP_017051762.1|DFIC
OG0000286	LOC6528189|XP_002089252.1|DYAK	LOC108096625|XP_017053902.1|DFIC, LOC108098354|XP_017056688.1|DFIC
OG0000286	LOC6528186|XP_002089249.1|DYAK	LOC108098298|XP_017056597.1|DFIC, LOC108096839|XP_017054280.1|DFIC
OG0000286	LOC6528190|XP_002089253.2|DYAK	LOC108098303|XP_017056602.1|DFIC
OG0000287	LOC6525581|XP_039231509.1|DYAK	LOC108098029|XP_017056172.1|DFIC
OG0000287	LOC6525578|XP_002101413.1|DYAK	LOC108098031|XP_017056174.1|DFIC
OG0000287	LOC6525579|XP_002101414.2|DYAK	LOC108098032|XP_017056175.1|DFIC
OG0000288	LOC6527526|XP_002088616.3|DYAK	LOC108092662|XP_017047812.1|DFIC, LOC108094503|XP_017050631.1|DFIC
OG0000288	LOC6527522|XP_002088612.2|DYAK	LOC108092600|XP_017047729.1|DFIC, LOC108092601|XP_017047730.1|DFIC, LOC108092599|XP_017047728.1|DFIC
OG0000289	LOC6532979|XP_002093714.2|DYAK	LOC108096150|XP_017053021.1|DFIC
OG0000289	LOC6533019|XP_039230160.1|DYAK	LOC108096190|XP_017053061.1|DFIC
OG0000289	LOC26536153|XP_015049745.1|DYAK	LOC108096185|XP_017053057.1|DFIC
OG0000290	LOC6528909|XP_039227323.1|DYAK	LOC108096482|XP_017053582.1|DFIC
OG0000290	LOC6528906|XP_039227322.1|DYAK	LOC108096657|XP_017053915.1|DFIC
OG0000290	LOC6528907|XP_015053419.2|DYAK	LOC108096485|XP_017053585.1|DFIC, LOC108096486|XP_017053586.1|DFIC
OG0000290	LOC6528908|XP_039227321.1|DYAK	LOC108096484|XP_017053584.1|DFIC, LOC108096483|XP_017053583.1|DFIC
OG0000291	LOC6533723|XP_002094428.1|DYAK	LOC108100293|XP_017059579.1|DFIC
OG0000291	LOC26535379|XP_015050436.2|DYAK	LOC108086885|XP_017039434.1|DFIC
OG0000291	LOC6533800|XP_002094501.2|DYAK, LOC6533796|XP_002094497.2|DYAK	LOC108100699|XP_017060212.1|DFIC, LOC108100177|XP_017059434.1|DFIC
OG0000292	LOC6531252|XP_002092061.1|DYAK	LOC108094064|XP_017049994.1|DFIC
OG0000292	LOC6533933|XP_002094633.1|DYAK	LOC108089534|XP_017043358.1|DFIC
OG0000293	LOC6537916|XP_002098456.1|DYAK	LOC108087093|XP_017039763.1|DFIC
OG0000293	LOC6527188|XP_002088282.1|DYAK	LOC108100067|XP_017059291.1|DFIC
OG0000293	LOC6537918|XP_002098458.1|DYAK	LOC108087107|XP_017039778.1|DFIC
OG0000294	LOC6528944|XP_039226166.1|DYAK	LOC108098238|XP_017056519.1|DFIC, LOC108097430|XP_017055226.1|DFIC
OG0000294	LOC26535870|XP_039233460.1|DYAK	LOC108097478|XP_017055266.1|DFIC
OG0000295	LOC6530437|XP_002091353.1|DYAK	LOC108086623|XP_017039088.1|DFIC
OG0000295	LOC6538265|XP_002098792.2|DYAK	LOC108088548|XP_017041883.1|DFIC
OG0000295	LOC6532078|XP_039228188.1|DYAK	LOC108101890|XP_017061939.1|DFIC
OG0000295	LOC26535742|XP_015054659.1|DYAK	LOC108091242|XP_017045844.1|DFIC, LOC108091246|XP_017045847.1|DFIC
OG0000296	LOC6529184|XP_002090191.3|DYAK	LOC108094356|XP_017050386.1|DFIC
OG0000296	LOC6532216|XP_002092989.1|DYAK	LOC108099159|XP_017057993.1|DFIC
OG0000296	LOC6524363|XP_002100221.1|DYAK	LOC108097194|XP_017054829.1|DFIC
OG0000297	LOC6528585|XP_002089628.1|DYAK	LOC108090256|XP_017044341.1|DFIC
OG0000297	LOC6528587|XP_002089630.1|DYAK	LOC108090301|XP_017044400.1|DFIC
OG0000298	LOC6524319|XP_002100178.1|DYAK	LOC108092937|XP_017048293.1|DFIC
OG0000298	LOC6524320|XP_002100179.1|DYAK	LOC108101650|XP_017061554.1|DFIC
OG0000298	LOC6526073|XP_002101890.1|DYAK	LOC108095509|XP_017052108.1|DFIC
OG0000299	LOC6536937|XP_039232287.1|DYAK	LOC108087067|XP_017039730.1|DFIC
OG0000300	LOC26534891|XP_015050541.2|DYAK	LOC108099807|XP_017058920.1|DFIC
OG0000300	LOC6534281|XP_002094962.3|DYAK	LOC108099809|XP_017058923.1|DFIC
OG0000300	LOC6534282|XP_002094963.3|DYAK	LOC108099716|XP_017058827.1|DFIC
OG0000301	LOC120322175|XP_039233165.1|DYAK, LOC6523737|XP_002099612.1|DYAK	LOC108095034|XP_017051405.1|DFIC
OG0000301	LOC6526920|XP_002088019.1|DYAK	LOC108100804|XP_017060357.1|DFIC
OG0000302	LOC6539385|XP_015045171.1|DYAK	LOC108093178|XP_017048623.1|DFIC
OG0000302	LOC6534672|XP_002095347.1|DYAK	LOC108093179|XP_017048624.1|DFIC
OG0000303	LOC6525835|XP_002101655.1|DYAK	LOC108088734|XP_017042173.1|DFIC
OG0000303	LOC26536024|XP_015054684.1|DYAK	LOC108100896|XP_017060494.1|DFIC
OG0000304	LOC6539020|XP_002099522.1|DYAK	LOC108100772|XP_017060300.1|DFIC
OG0000304	LOC6539018|XP_002099520.1|DYAK	LOC108100773|XP_017060301.1|DFIC
OG0000305	LOC6539587|XP_002086475.1|DYAK	LOC108096194|XP_017053067.1|DFIC
OG0000305	LOC6534490|XP_002095167.2|DYAK	LOC108096211|XP_017053088.1|DFIC
OG0000305	LOC6539584|XP_002086472.1|DYAK	LOC108096217|XP_017053092.1|DFIC
OG0000306	LOC6531777|XP_002092564.1|DYAK	LOC108096966|XP_017054432.1|DFIC
OG0000306	LOC6531781|XP_002092568.1|DYAK	LOC108096947|XP_017054401.1|DFIC
OG0000306	LOC6525069|XP_002100908.1|DYAK	LOC108091211|XP_017045796.1|DFIC
OG0000307	LOC6535512|XP_015047194.2|DYAK	LOC108087153|XP_017039857.1|DFIC
OG0000307	LOC6538253|XP_039231687.1|DYAK	LOC108088426|XP_017041678.1|DFIC
OG0000308	LOC6527845|XP_002088917.1|DYAK	LOC108097834|XP_017055847.1|DFIC
OG0000308	LOC6536863|XP_002097432.1|DYAK	LOC108088050|XP_017041176.1|DFIC
OG0000308	LOC6536864|XP_002097433.1|DYAK	LOC108088052|XP_017041177.1|DFIC
OG0000308	LOC6527746|XP_002088826.1|DYAK	LOC108100973|XP_017060616.1|DFIC
OG0000309	LOC6536539|XP_002097115.1|DYAK	LOC108098977|XP_017057682.1|DFIC
OG0000309	LOC6536534|XP_002097110.1|DYAK, LOC6536535|XP_002097111.1|DYAK	LOC108098843|XP_017057493.1|DFIC
OG0000310	LOC6524654|XP_002100511.1|DYAK, LOC6535602|XP_002096230.2|DYAK	LOC108097708|XP_017055685.1|DFIC
OG0000311	LOC6535842|XP_039232638.1|DYAK	LOC108093310|XP_017048782.1|DFIC
OG0000311	LOC6526099|XP_002101916.1|DYAK	LOC108094415|XP_017050475.1|DFIC
OG0000312	LOC6527848|XP_015052999.1|DYAK	LOC108097843|XP_017055862.1|DFIC
OG0000312	LOC6526767|XP_015053455.1|DYAK	LOC108092536|XP_017047650.1|DFIC
OG0000313	LOC6527758|XP_002088838.1|DYAK	LOC108100956|XP_017060594.1|DFIC
OG0000313	LOC6527571|XP_002088661.1|DYAK	LOC108098367|XP_017056706.1|DFIC
OG0000314	LOC6526699|XP_002087802.2|DYAK	LOC108092558|XP_017047684.1|DFIC, LOC108092516|XP_017047627.1|DFIC
OG0000315	LOC6526794|XP_002087896.1|DYAK	LOC108091568|XP_017046331.1|DFIC
OG0000316	LOC6531005|XP_002091842.1|DYAK	LOC108095120|XP_017051549.1|DFIC
OG0000316	LOC6531006|XP_002091843.1|DYAK	LOC108095127|XP_017051556.1|DFIC
OG0000317	LOC6537879|XP_002098420.1|DYAK	LOC108091601|XP_017046368.1|DFIC
OG0000317	LOC26535232|XP_015048557.1|DYAK	LOC108091602|XP_017046370.1|DFIC
OG0000318	LOC120320857|XP_039227718.1|DYAK	LOC108091391|XP_017046063.1|DFIC, LOC108090091|XP_017044081.1|DFIC
OG0000318	LOC6537989|XP_002098524.1|DYAK	LOC108088369|XP_017041602.1|DFIC
OG0000319	LOC6536622|XP_002097194.1|DYAK, LOC6536621|XP_002097193.1|DYAK, LOC6536612|XP_002097184.1|DYAK	LOC108092189|XP_017047205.1|DFIC, LOC108087089|XP_017039760.1|DFIC, LOC108092158|XP_017047167.1|DFIC
OG0000320	LOC6536552|XP_002097128.1|DYAK	LOC108098869|XP_017057544.1|DFIC
OG0000320	LOC6526805|XP_002087907.1|DYAK	LOC108091423|XP_017046103.1|DFIC
OG0000320	LOC6537023|XP_002097590.1|DYAK	LOC108091914|XP_017046787.1|DFIC
OG0000321	LOC6527311|XP_039226963.1|DYAK	LOC108102113|XP_017062266.1|DFIC, LOC108094558|XP_017050657.1|DFIC
OG0000321	LOC6527310|XP_002088403.2|DYAK	LOC108102112|XP_017062265.1|DFIC
OG0000322	LOC6537162|XP_002097723.1|DYAK	LOC108096250|XP_017053191.1|DFIC
OG0000322	LOC6523911|XP_039228111.1|DYAK	LOC108097229|XP_017054879.1|DFIC
OG0000322	LOC6525459|XP_039233408.1|DYAK	LOC108092891|XP_017048226.1|DFIC
OG0000323	LOC6527543|XP_002088633.1|DYAK	LOC108092683|XP_017047860.1|DFIC
OG0000323	LOC6538771|XP_002099285.1|DYAK	LOC108091862|XP_017046730.1|DFIC
OG0000323	LOC6538770|XP_002099284.1|DYAK	LOC108092082|XP_017047050.1|DFIC
OG0000324	LOC6529940|XP_002090895.1|DYAK	LOC108094874|XP_017051193.1|DFIC
OG0000325	LOC6535004|XP_002095674.2|DYAK	LOC108088335|XP_017041566.1|DFIC
OG0000325	LOC6535002|XP_002095672.1|DYAK	LOC108088267|XP_017041474.1|DFIC
OG0000327	LOC6528437|XP_002089483.2|DYAK	LOC108094042|XP_017049965.1|DFIC
OG0000327	LOC6528436|XP_002089482.1|DYAK	LOC108094041|XP_017049963.1|DFIC
OG0000327	LOC6528435|XP_002089481.1|DYAK	LOC108094066|XP_017049996.1|DFIC
OG0000328	LOC6532064|XP_002092841.2|DYAK	LOC108101788|XP_017061753.1|DFIC
OG0000328	LOC6533590|XP_002094298.1|DYAK	LOC108089686|XP_017043521.1|DFIC
OG0000328	LOC6533589|XP_002094297.1|DYAK	LOC108089687|XP_017043522.1|DFIC
OG0000329	LOC6528852|XP_002089884.1|DYAK	LOC108100971|XP_017060612.1|DFIC
OG0000329	LOC6527059|XP_002088152.1|DYAK	LOC108088169|XP_017041331.1|DFIC
OG0000330	LOC6538052|XP_002098587.1|DYAK, LOC6538054|XP_002098589.1|DYAK	LOC108086519|XP_017038937.1|DFIC, LOC108086517|XP_017038935.1|DFIC, LOC108086518|XP_017038936.1|DFIC, LOC108086516|XP_017038934.1|DFIC, LOC108086520|XP_017038938.1|DFIC, LOC108086515|XP_017038932.1|DFIC
OG0000330	LOC6538041|XP_039232691.1|DYAK	LOC108088364|XP_017041600.1|DFIC
OG0000330	LOC6525868|XP_002101688.1|DYAK	LOC108101629|XP_017061531.1|DFIC
OG0000331	LOC6527655|XP_002088741.2|DYAK	LOC108100900|XP_017060500.1|DFIC
OG0000331	LOC6527657|XP_002088743.1|DYAK	LOC108100889|XP_017060487.1|DFIC
OG0000332	LOC6528047|XP_002089114.1|DYAK	LOC108089153|XP_017042766.1|DFIC
OG0000332	LOC6525106|XP_002100945.2|DYAK	LOC108088621|XP_017042018.1|DFIC
OG0000333	LOC6533578|XP_002094288.1|DYAK	LOC108089758|XP_017043636.1|DFIC
OG0000333	LOC6533444|XP_002094155.1|DYAK	LOC108099112|XP_017057928.1|DFIC
OG0000334	LOC6528479|XP_002089525.1|DYAK	LOC108101583|XP_017061484.1|DFIC
OG0000334	LOC6524900|XP_002100740.1|DYAK	LOC108094695|XP_017050915.1|DFIC
OG0000334	LOC6531711|XP_002092501.2|DYAK	LOC108094008|XP_017049924.1|DFIC
OG0000335	LOC6529736|XP_002090729.1|DYAK	LOC108094431|XP_017050491.1|DFIC, LOC108101881|XP_017061959.1|DFIC
OG0000335	LOC6529737|XP_002090730.1|DYAK	LOC108094458|XP_017050526.1|DFIC
OG0000336	LOC6537412|XP_015048336.1|DYAK	LOC108102013|XP_017062100.1|DFIC
OG0000336	LOC6538523|XP_002099045.1|DYAK	LOC108095869|XP_017052662.1|DFIC
OG0000336	LOC6538522|XP_002099044.2|DYAK	LOC108095868|XP_017052661.1|DFIC
OG0000337	LOC6539432|XP_002086322.1|DYAK	LOC108088846|XP_017042309.1|DFIC
OG0000337	LOC6524385|XP_002100243.3|DYAK	LOC108097307|XP_017055013.1|DFIC
OG0000337	LOC6534346|XP_002095026.1|DYAK	LOC108099982|XP_017059168.1|DFIC
OG0000338	LOC6532405|XP_002093156.2|DYAK	LOC108100584|XP_017060051.1|DFIC
OG0000338	LOC6528887|XP_002089919.1|DYAK	LOC108096853|XP_017054260.1|DFIC
OG0000339	LOC6535080|XP_002095744.1|DYAK	LOC108089357|XP_017043023.1|DFIC
OG0000339	LOC120321415|XP_039229704.1|DYAK	LOC108089359|XP_017043026.1|DFIC
OG0000340	LOC6531250|XP_002092059.1|DYAK	LOC108094037|XP_017049959.1|DFIC
OG0000341	LOC6539595|XP_002086482.3|DYAK, LOC6539597|XP_002086485.2|DYAK	LOC108096188|XP_017053059.1|DFIC
OG0000341	LOC6539603|XP_002086491.2|DYAK	LOC108096144|XP_017053014.1|DFIC
OG0000342	LOC6524945|XP_002100785.1|DYAK	LOC108102180|XP_017062374.1|DFIC
OG0000342	LOC6535839|XP_002096460.1|DYAK	LOC108093311|XP_017048783.1|DFIC
OG0000342	LOC6532058|XP_002092835.1|DYAK	LOC108101804|XP_017061770.1|DFIC
OG0000343	LOC6536351|XP_002096933.1|DYAK	LOC108099350|XP_017058319.1|DFIC
OG0000344	LOC6531201|XP_002092029.1|DYAK	LOC108094075|XP_017050005.1|DFIC
OG0000344	LOC6538817|XP_015049058.1|DYAK	LOC108088414|XP_017041661.1|DFIC
OG0000345	LOC6528496|XP_002089542.1|DYAK	LOC108101531|XP_017061393.1|DFIC
OG0000345	LOC6530002|XP_039228070.1|DYAK	LOC108087802|XP_017040837.1|DFIC
OG0000346	LOC6530500|XP_015052691.1|DYAK	LOC108101895|XP_017061944.1|DFIC
OG0000346	LOC6530501|XP_002091416.1|DYAK	LOC108101796|XP_017061762.1|DFIC
OG0000347	LOC6533090|XP_002093821.1|DYAK	LOC108093086|XP_017048503.1|DFIC
OG0000347	LOC6526403|XP_015053393.1|DYAK	LOC108101319|XP_017061112.1|DFIC
OG0000348	LOC6526587|XP_002087695.1|DYAK	LOC108092578|XP_017047711.1|DFIC
OG0000348	LOC6526850|XP_039226661.1|DYAK	LOC108089985|XP_017043974.1|DFIC
OG0000349	LOC6529788|XP_002090772.1|DYAK	LOC108098360|XP_017056695.1|DFIC
OG0000350	LOC6533816|XP_002094516.1|DYAK	LOC108100239|XP_017059505.1|DFIC
OG0000350	LOC6538327|XP_002098854.2|DYAK	LOC108086536|XP_017038962.1|DFIC
OG0000351	LOC6530561|XP_002091474.1|DYAK	LOC108090988|XP_017045433.1|DFIC
OG0000351	LOC6530562|XP_002091475.1|DYAK	LOC108090660|XP_017044931.1|DFIC
OG0000353	LOC6536200|XP_002096791.1|DYAK	LOC108097688|XP_017055645.1|DFIC
OG0000353	LOC6528083|XP_002089150.2|DYAK	LOC108088121|XP_017041264.1|DFIC
OG0000354	LOC6526540|XP_002087650.1|DYAK	LOC108092419|XP_017047476.1|DFIC
OG0000354	LOC6526550|XP_002087660.1|DYAK	LOC108092420|XP_017047477.1|DFIC
OG0000355	LOC6528527|XP_002089573.1|DYAK	LOC108101442|XP_017061268.1|DFIC
OG0000355	LOC6529093|XP_002090106.2|DYAK	LOC108101349|XP_017061145.1|DFIC
OG0000356	LOC6529623|XP_015052392.1|DYAK	LOC108096088|XP_017052945.1|DFIC, LOC108087453|XP_017040344.1|DFIC
OG0000356	LOC6529622|XP_002090616.1|DYAK	LOC108087613|XP_017040586.1|DFIC, LOC108096095|XP_017052954.1|DFIC
OG0000358	LOC120321939|XP_039232174.1|DYAK	LOC108093299|XP_017048764.1|DFIC
OG0000358	LOC6535798|XP_002096421.1|DYAK	LOC108093300|XP_017048765.1|DFIC
OG0000358	LOC6535801|XP_002096424.1|DYAK	LOC108093334|XP_017048821.1|DFIC
OG0000359	LOC6539591|XP_039230100.1|DYAK	LOC108096186|XP_017053058.1|DFIC
OG0000359	LOC6539592|XP_002086484.3|DYAK	LOC108096160|XP_017053030.1|DFIC
OG0000359	LOC6539604|XP_002086492.2|DYAK	LOC108096189|XP_017053060.1|DFIC
OG0000360	LOC6538544|XP_002099066.2|DYAK	LOC108095657|XP_017052311.1|DFIC
OG0000360	LOC6538550|XP_002099072.2|DYAK	LOC108095668|XP_017052322.1|DFIC
OG0000360	LOC6538548|XP_002099070.1|DYAK	LOC108095964|XP_017052796.1|DFIC, LOC108095965|XP_017052797.1|DFIC
OG0000360	LOC6538547|XP_002099069.2|DYAK	LOC108095682|XP_017052340.1|DFIC
OG0000361	LOC6537439|XP_002097995.1|DYAK	LOC108092197|XP_017047213.1|DFIC
OG0000361	LOC6537609|XP_002098155.1|DYAK	LOC108091787|XP_017046634.1|DFIC
OG0000361	LOC6527440|XP_002088532.1|DYAK	LOC108100905|XP_017060508.1|DFIC
OG0000362	LOC6523766|XP_002099641.1|DYAK	LOC108101979|XP_017062063.1|DFIC
OG0000362	LOC6535197|XP_002095857.1|DYAK	LOC108088777|XP_017042222.1|DFIC
OG0000363	LOC6538497|XP_002099019.1|DYAK	LOC108095749|XP_017052423.1|DFIC
OG0000363	LOC6534361|XP_039229450.1|DYAK	LOC108099810|XP_017058924.1|DFIC
OG0000364	LOC6532491|XP_039230352.1|DYAK	LOC108100125|XP_017059367.1|DFIC, LOC108099085|XP_017057888.1|DFIC
OG0000365	LOC6530750|XP_002091640.1|DYAK	LOC108095221|XP_017051726.1|DFIC
OG0000365	LOC6527209|XP_039227397.1|DYAK	LOC108100115|XP_017059353.1|DFIC, LOC108101501|XP_017061353.1|DFIC
OG0000366	LOC6525054|XP_002100893.2|DYAK	LOC108091205|XP_017045785.1|DFIC
OG0000366	LOC6538457|XP_002098981.1|DYAK	LOC108095979|XP_017052812.1|DFIC
OG0000367	LOC6533554|XP_002094264.1|DYAK	LOC108087502|XP_017040386.1|DFIC
OG0000367	LOC6530946|XP_002091787.1|DYAK	LOC108094891|XP_017051218.1|DFIC
OG0000368	LOC6533746|XP_015050238.1|DYAK	LOC108100668|XP_017060171.1|DFIC
OG0000368	LOC6533747|XP_002094452.1|DYAK	LOC108100394|XP_017059742.1|DFIC
OG0000370	LOC6532604|XP_002093348.1|DYAK	LOC108096191|XP_017053063.1|DFIC, LOC108096196|XP_017053069.1|DFIC
OG0000370	LOC6535003|XP_002095673.1|DYAK	LOC108088337|XP_017041568.1|DFIC
OG0000370	LOC6531329|XP_002092133.2|DYAK	LOC108096748|XP_017054091.1|DFIC
OG0000371	LOC6526016|XP_002101833.1|DYAK	LOC108095503|XP_017052099.1|DFIC
OG0000371	LOC6529308|XP_002090313.1|DYAK	LOC108086475|XP_017038891.1|DFIC
OG0000371	LOC6538178|XP_002098706.1|DYAK	LOC108102276|XP_017062515.1|DFIC
OG0000372	LOC26535540|XP_015049631.1|DYAK	LOC108099171|XP_017058019.1|DFIC
OG0000373	LOC6530904|XP_002091756.1|DYAK	LOC108094780|XP_017051041.1|DFIC
OG0000374	LOC26535053|XP_039230704.1|DYAK, LOC26534919|XP_039226877.1|DYAK, LOC120322168|XP_039233155.1|DYAK, LOC120322235|XP_039233222.1|DYAK, LOC120322230|XP_039233219.1|DYAK, LOC26535108|XP_015044588.2|DYAK, LOC120322231|XP_039233220.1|DYAK, LOC120322173|XP_039233162.1|DYAK, LOC26534496|XP_039233223.1|DYAK, LOC120322174|XP_039233163.1|DYAK, LOC6539679|XP_002086567.2|DYAK, LOC120322229|XP_039233217.1|DYAK, LOC6539682|XP_002086563.3|DYAK, LOC6539303|XP_002086198.2|DYAK, LOC6539683|XP_039233161.1|DYAK, LOC26535996|XP_039233164.1|DYAK, LOC6539674|XP_039233137.1|DYAK, LOC120321794|XP_039231643.1|DYAK, LOC26535078|XP_039233138.1|DYAK	LOC108088845|XP_017042308.1|DFIC
OG0000375	LOC6532526|XP_002093272.1|DYAK	LOC108087429|XP_017040272.1|DFIC
OG0000375	LOC6532525|XP_002093271.1|DYAK	LOC108087430|XP_017040273.1|DFIC, LOC108087410|XP_017040238.1|DFIC
OG0000375	LOC6532527|XP_002093273.1|DYAK	LOC108087433|XP_017040275.1|DFIC
OG0000376	LOC6525377|XP_002101213.1|DYAK	LOC108093991|XP_017049896.1|DFIC
OG0000377	LOC6523987|XP_015045414.2|DYAK	LOC108098112|XP_017056315.1|DFIC
OG0000378	LOC6531198|XP_002092026.1|DYAK	LOC108093898|XP_017049747.1|DFIC
OG0000378	LOC6525478|XP_002101313.1|DYAK	LOC108092914|XP_017048261.1|DFIC
OG0000379	LOC6528471|XP_002089517.1|DYAK	LOC108101460|XP_017061293.1|DFIC
