Orthogroup	DYAK.longest_only	DMEL.longest_only
OG0001014	LOC6533840|XP_002094540.1|DYAK	CG11560|NP_001303392.1|DMEL
OG0001015	LOC6525964|XP_002101783.1|DYAK	CG1889|NP_727376.2|DMEL
OG0001015	LOC6525963|XP_002101782.1|DYAK	CG1791|NP_572591.1|DMEL
OG0001016	LOC6538502|XP_002099024.1|DYAK	CG5107|NP_651401.1|DMEL
OG0001016	LOC6525665|XP_002101487.1|DYAK	CG8664|NP_573211.1|DMEL
OG0001017	LOC26535256|XP_015051288.1|DYAK	CG34189|NP_001097347.1|DMEL
OG0001017	LOC6533476|XP_002094187.1|DYAK	Acp62F|NP_523892.1|DMEL
OG0001017	LOC6539588|XP_002086453.1|DYAK	CG33259|NP_996090.1|DMEL
OG0001018	LOC6537952|XP_002098489.1|DYAK	tbrd-1|NP_001369030.1|DMEL
OG0001019	LOC6538319|XP_039232213.1|DYAK	RYa-R|NP_001287552.1|DMEL
OG0001020	LOC6526095|XP_002101912.1|DYAK	GstT3|NP_001162808.1|DMEL
OG0001021	LOC26535754|XP_015054663.1|DYAK	Tsp|NP_001137802.1|DMEL
OG0001022	LOC6536484|XP_002097062.1|DYAK	ATPsynepsilonL|NP_001097736.1|DMEL
OG0001022	LOC6524894|XP_002100734.1|DYAK	sun|NP_524682.1|DMEL
OG0001024	LOC6538330|XP_015048779.1|DYAK	CG31075|NP_001247324.1|DMEL
OG0001025	LOC6533856|XP_002094556.1|DYAK	CAH2|NP_648555.1|DMEL
OG0001026	LOC6528511|XP_002089557.1|DYAK	CG14763|NP_610340.1|DMEL
OG0001027	LOC6534181|XP_002094864.1|DYAK	Indy|NP_730363.2|DMEL
OG0001028	LOC6529019|XP_002090051.1|DYAK	UK114|NP_609747.1|DMEL
OG0001029	LOC6529344|XP_002090349.1|DYAK	cag|NP_477207.1|DMEL
OG0001031	LOC6529174|XP_039229124.1|DYAK	CG42748|NP_001260684.1|DMEL
OG0001033	LOC6540170|XP_039229937.1|DYAK	BoYb|NP_649430.1|DMEL
OG0001034	LOC6534041|XP_002094727.1|DYAK	Hml|NP_524060.2|DMEL
OG0001035	LOC6526234|XP_002102043.1|DYAK	CG40486|NP_001036312.1|DMEL
OG0001035	LOC6526235|XP_002102044.1|DYAK	CG40485|NP_001036313.1|DMEL
OG0001036	LOC6528943|XP_002089975.1|DYAK	CG31819|NP_723954.1|DMEL
OG0001036	LOC6535507|XP_002096136.2|DYAK	CG14316|NP_650676.2|DMEL
OG0001037	LOC6533643|XP_002094349.1|DYAK	CG32081|NP_729646.1|DMEL
OG0001038	LOC6535768|XP_002096391.3|DYAK	CG33934|NP_001163660.1|DMEL
OG0001038	LOC6535767|XP_002096390.3|DYAK	Indy-2|NP_001027201.1|DMEL
OG0001039	LOC6537299|XP_002097857.2|DYAK	CG14850|NP_650371.1|DMEL
OG0001039	LOC6537297|XP_002097855.1|DYAK	CG8087|NP_731917.1|DMEL
OG0001040	LOC6538472|XP_002098996.1|DYAK	CG17197|NP_651425.2|DMEL
OG0001040	LOC6534395|XP_002095073.1|DYAK	CG13029|NP_648928.1|DMEL
OG0001040	LOC6538471|XP_002098995.1|DYAK	CG17196|NP_651426.1|DMEL
OG0001040	LOC6538470|XP_002098994.1|DYAK	CG17195|NP_651427.2|DMEL
OG0001041	LOC6535863|XP_002096482.1|DYAK	TotA|NP_536778.2|DMEL
OG0001041	LOC6535864|XP_002096483.2|DYAK	TotB|NP_524422.1|DMEL
OG0001042	LOC6538948|XP_002099451.1|DYAK	Cyp4c3|NP_524598.1|DMEL
OG0001043	LOC6524840|XP_002100680.1|DYAK	CG7860|NP_573039.1|DMEL
OG0001044	LOC6528469|XP_002089515.1|DYAK	tor|NP_476762.1|DMEL
OG0001045	LOC6530466|XP_015051933.1|DYAK	ADPS|NP_611006.1|DMEL
OG0001046	LOC6531238|XP_002092050.1|DYAK	CG30108|NP_725705.2|DMEL
OG0001046	LOC6531237|XP_002092049.1|DYAK	CG30109|NP_725706.1|DMEL
OG0001047	LOC6529943|XP_002090898.1|DYAK	cid|NP_523730.2|DMEL
OG0001048	LOC6530559|XP_002091472.1|DYAK	CG13492|NP_726121.3|DMEL
OG0001049	LOC6532989|XP_002093724.1|DYAK	CG11357|NP_001097505.1|DMEL
OG0001050	LOC6534433|XP_039229947.1|DYAK	Apl|NP_730182.1|DMEL, Arts|NP_001261957.1|DMEL
OG0001051	LOC6527900|XP_002088972.1|DYAK	ppk16|NP_001334673.1|DMEL
OG0001052	LOC6527707|XP_002088791.1|DYAK	CG17292|NP_609216.1|DMEL
OG0001053	LOC6524249|XP_002100112.1|DYAK	NO66|NP_572160.1|DMEL
OG0001054	LOC6537806|XP_002098347.1|DYAK	rumi|NP_651095.1|DMEL
OG0001055	LOC6537409|XP_002097965.3|DYAK	CG6830|NP_650103.1|DMEL
OG0001055	LOC6537408|XP_002097964.1|DYAK	CG6834|NP_650104.2|DMEL
OG0001056	LOC6529422|XP_002090426.1|DYAK	Slc25A46b|NP_609864.1|DMEL
OG0001056	LOC6524920|XP_002100760.1|DYAK	Slc25A46a|NP_573096.1|DMEL
OG0001057	LOC6527849|XP_002088921.1|DYAK	Aldh|NP_609285.1|DMEL
OG0001058	LOC6524507|XP_002100364.1|DYAK	CG2556|NP_572805.1|DMEL
OG0001059	LOC6534879|XP_002095551.2|DYAK	Mi-2|NP_001014591.1|DMEL
OG0001059	LOC6534952|XP_002095622.1|DYAK	Chd3|NP_649111.1|DMEL
OG0001060	LOC6536704|XP_002097276.1|DYAK	Arl6IP1|NP_650570.1|DMEL
OG0001061	LOC6536473|XP_002097054.2|DYAK	CG33630|NP_001027166.1|DMEL
OG0001061	LOC6536474|XP_002097055.1|DYAK	CG33631|NP_001027167.1|DMEL
OG0001062	LOC6537542|XP_002098088.1|DYAK	glob3|NP_649597.3|DMEL
OG0001062	LOC6537629|XP_002098174.2|DYAK	glob2|NP_649669.3|DMEL
OG0001063	LOC26535068|XP_015045753.2|DYAK	CG32642|NP_727651.2|DMEL
OG0001063	LOC6524551|XP_002100408.2|DYAK	CG12716|NP_572845.1|DMEL
OG0001064	LOC6524493|XP_002100350.1|DYAK	Ir11a|NP_572795.2|DMEL
OG0001064	LOC6525406|XP_002101241.1|DYAK	Ir7a|NP_572406.1|DMEL
OG0001065	LOC6528831|XP_015054070.1|DYAK	tea|NP_724855.2|DMEL
OG0001066	LOC6525151|XP_002100989.2|DYAK	et|NP_001245761.1|DMEL
OG0001067	LOC6528951|XP_002089983.1|DYAK	CG13245|NP_652575.1|DMEL
OG0001067	LOC26534915|XP_015054563.2|DYAK	CG43816|NP_001260478.1|DMEL
OG0001068	LOC6533061|XP_039230197.1|DYAK	CG4835|NP_647965.3|DMEL
OG0001068	LOC6533819|XP_002094519.1|DYAK	CG7248|NP_648530.1|DMEL
OG0001069	LOC6532057|XP_002092834.1|DYAK	Ssl|NP_523848.2|DMEL
OG0001070	LOC6537628|XP_002098173.1|DYAK, LOC6537627|XP_002098172.1|DYAK	CG31482|NP_731097.1|DMEL
OG0001071	LOC6527222|XP_002088316.2|DYAK	lectin-33A|NP_001097145.1|DMEL
OG0001072	LOC6533784|XP_002094486.1|DYAK	CG14130|NP_648511.2|DMEL
OG0001073	LOC6538352|XP_002098877.3|DYAK	Tl|NP_001262995.1|DMEL
OG0001074	LOC6529980|XP_002090926.1|DYAK	Mp20|NP_001014522.2|DMEL
OG0001075	LOC6532727|XP_039230561.1|DYAK	Idh|NP_001137910.2|DMEL
OG0001077	LOC6539980|XP_002086852.1|DYAK	CG40228|NP_001104426.1|DMEL
OG0001077	LOC6534542|XP_002095219.1|DYAK	CG6244|NP_996099.1|DMEL
OG0001078	LOC6525829|XP_002101649.1|DYAK	Cyp18a1|NP_728191.1|DMEL
OG0001079	LOC6532937|XP_002093672.1|DYAK	pav|NP_477025.1|DMEL
OG0001080	LOC6532331|XP_002093091.1|DYAK	Klp61F|NP_476818.1|DMEL
OG0001081	LOC6535733|XP_002096356.1|DYAK	CG4572|NP_650836.1|DMEL
OG0001082	LOC6530757|XP_002091647.1|DYAK	exu|NP_725995.1|DMEL
OG0001083	LOC6532721|XP_002093463.1|DYAK	mkg-p|NP_648219.1|DMEL
OG0001084	LOC6528312|XP_002089365.1|DYAK	chk|NP_001163063.1|DMEL
OG0001085	LOC6529102|XP_002090115.1|DYAK	Gp210|NP_610184.2|DMEL
OG0001086	LOC6536483|XP_002097061.1|DYAK	gammaSnap2|NP_649980.1|DMEL
OG0001086	LOC6531968|XP_002092754.1|DYAK	gammaSnap1|NP_477469.1|DMEL
OG0001087	LOC6527257|XP_002088351.2|DYAK	cmet|NP_524993.3|DMEL
OG0001087	LOC6527258|XP_002088352.2|DYAK	cana|NP_001027247.1|DMEL
OG0001088	LOC6532639|XP_002093383.1|DYAK	CG13313|NP_648267.1|DMEL
OG0001089	LOC6532948|XP_002093683.1|DYAK	CG1316|NP_647887.1|DMEL
OG0001090	LOC6532855|XP_002093592.3|DYAK	Awh|NP_001261379.1|DMEL
OG0001092	LOC6524850|XP_002100690.1|DYAK	CG8117|NP_573049.2|DMEL
OG0001092	LOC6529037|XP_002090068.1|DYAK	TfIIS|NP_476967.1|DMEL
OG0001093	LOC6528222|XP_002089284.1|DYAK	l_2_34Fc|NP_609710.1|DMEL
OG0001094	LOC6528213|XP_002089275.2|DYAK, LOC6528208|XP_039226430.1|DYAK	CG46301|NP_001334737.1|DMEL
OG0001095	LOC6530965|XP_002091803.1|DYAK	CG7461|NP_611409.2|DMEL
OG0001096	LOC6529610|XP_002090604.1|DYAK	Irk3|NP_001137835.2|DMEL
OG0001097	LOC26536310|XP_015045280.1|DYAK, LOC6539146|XP_039226189.1|DYAK	l_2_41Ab|NP_001104357.1|DMEL
OG0001098	LOC6533760|XP_015050252.1|DYAK	CG14135|NP_001261721.1|DMEL
OG0001099	LOC6539780|XP_002086669.2|DYAK	AsnS|NP_996132.1|DMEL
OG0001100	LOC120321820|XP_039231707.1|DYAK, LOC26535504|XP_039231158.1|DYAK	CG40160|NP_001015213.3|DMEL
OG0001101	LOC6531690|XP_039229181.1|DYAK	CG30460|NP_611186.2|DMEL
OG0001102	LOC6534093|XP_002094779.3|DYAK	fz|NP_001261836.1|DMEL
OG0001103	LOC6536728|XP_002097300.1|DYAK	Decay|NP_477462.1|DMEL
OG0001104	LOC6530138|XP_002091084.2|DYAK	Den1|NP_001163126.1|DMEL
OG0001105	LOC6525158|XP_002100996.1|DYAK	Sec61gamma|NP_608337.1|DMEL
OG0001105	LOC6530176|XP_002091116.1|DYAK	CG8860|NP_610738.1|DMEL
OG0001106	LOC6523695|XP_015046723.1|DYAK	pan|NP_726528.2|DMEL
OG0001108	LOC6538718|XP_002099233.2|DYAK	CG33342|NP_001097904.1|DMEL
OG0001108	LOC6538726|XP_002099241.1|DYAK	CG17784|NP_651254.1|DMEL
OG0001109	LOC6530379|XP_002091305.1|DYAK	Obp50d|NP_725388.2|DMEL
OG0001109	LOC6530378|XP_002091304.1|DYAK	Obp50c|NP_725387.3|DMEL
OG0001110	LOC6524579|XP_002100436.1|DYAK	CG32641|NP_727675.1|DMEL, CG32640|NP_727674.1|DMEL
OG0001111	LOC6531722|XP_002092512.1|DYAK	CG9825|NP_611723.3|DMEL
OG0001111	LOC6531721|XP_002092511.1|DYAK	CG12490|NP_611722.2|DMEL
OG0001111	LOC6531720|XP_002092510.3|DYAK	CG30265|NP_611721.2|DMEL
OG0001112	LOC6531794|XP_002092581.2|DYAK	ord|NP_726303.1|DMEL
OG0001113	LOC26535098|XP_015054582.1|DYAK	CG34167|NP_001097165.1|DMEL
OG0001113	LOC6528950|XP_002089982.1|DYAK	CG31820|NP_723947.1|DMEL
OG0001114	LOC6527195|XP_002088289.1|DYAK	CG17139|NP_001033898.1|DMEL
OG0001114	LOC6527194|XP_002088288.1|DYAK	CG17140|NP_001033896.1|DMEL
OG0001115	LOC26536249|XP_015052964.1|DYAK	CG43339|NP_001163009.2|DMEL
OG0001115	LOC6529597|XP_002090591.3|DYAK	Mst36Fa|NP_724121.3|DMEL
OG0001115	LOC6529596|XP_002090590.2|DYAK	Mst36Fb|NP_001163010.1|DMEL
OG0001116	LOC6528900|XP_015054220.1|DYAK	CG12902|NP_610578.1|DMEL
OG0001116	LOC120320791|XP_039227324.1|DYAK	CG46298|NP_610577.3|DMEL
OG0001117	LOC6534267|XP_002094948.1|DYAK	CG16775|NP_649022.2|DMEL
OG0001118	LOC6524913|XP_002100753.2|DYAK	Rrp47|NP_573092.1|DMEL
OG0001119	LOC6540043|XP_002086910.2|DYAK	scro|NP_001015473.1|DMEL
OG0001120	LOC6537834|XP_002098375.1|DYAK	p53|NP_996267.1|DMEL
OG0001121	LOC6539116|XP_002086012.2|DYAK	CG30440|NP_610172.1|DMEL
OG0001122	LOC6532316|XP_002093076.1|DYAK	Aplip1|NP_728573.1|DMEL
OG0001124	LOC6536682|XP_015047893.1|DYAK, LOC120321730|XP_039231282.1|DYAK	MESK4|NP_525017.1|DMEL, CG31274|NP_732186.1|DMEL
OG0001125	LOC6535800|XP_002096423.2|DYAK	MFS9|NP_650889.1|DMEL
OG0001126	LOC6533088|XP_039230083.1|DYAK	sif|NP_001261446.1|DMEL
OG0001127	LOC6533818|XP_002094518.2|DYAK	obst-G|NP_648529.1|DMEL
OG0001128	LOC6531171|XP_002092000.2|DYAK	dpr13|NP_001033956.2|DMEL
OG0001129	LOC6528094|XP_039227774.1|DYAK	CG9044|NP_001260114.1|DMEL
OG0001130	LOC6527927|XP_002088995.1|DYAK	TbCMF46|NP_609325.2|DMEL
OG0001131	LOC6523739|XP_039233001.1|DYAK	gw|NP_726596.1|DMEL
OG0001133	LOC6529817|XP_039228930.1|DYAK	spir|NP_724254.1|DMEL
OG0001134	LOC6530903|XP_039228109.1|DYAK	hrg|NP_001261097.1|DMEL
OG0001135	LOC6537367|XP_015048298.1|DYAK	CG3061|NP_650328.1|DMEL
OG0001136	LOC6536321|XP_002096905.2|DYAK	pum|NP_731314.1|DMEL
OG0001137	LOC6536197|XP_002096788.1|DYAK	CG11693|NP_001246985.1|DMEL
OG0001138	LOC6532329|XP_002093089.1|DYAK	galene|NP_612084.1|DMEL
OG0001139	LOC6533955|XP_002094655.2|DYAK	CG11263|NP_648618.1|DMEL
OG0001140	LOC6537779|XP_002098320.1|DYAK	CG31161|NP_732772.2|DMEL
OG0001141	LOC6535856|XP_002096475.2|DYAK	CG15695|NP_650920.3|DMEL
OG0001142	LOC6535828|XP_039232176.1|DYAK	GluRIID|NP_651982.1|DMEL
OG0001143	LOC6538495|XP_002099017.1|DYAK, LOC6528253|XP_002089306.1|DYAK	Adh|NP_001027266.1|DMEL
OG0001144	LOC6535959|XP_002096575.1|DYAK	CG15498|NP_650974.1|DMEL
OG0001144	LOC6531374|XP_002092177.2|DYAK	CG34457|NP_001097339.1|DMEL
OG0001145	LOC6528789|XP_002089823.1|DYAK	GstT1|NP_610509.2|DMEL
OG0001145	LOC6528790|XP_002089824.1|DYAK	GstT2|NP_724816.3|DMEL
OG0001146	LOC6527506|XP_002088596.1|DYAK	CG10859|NP_609651.1|DMEL
OG0001146	LOC6525361|XP_002101197.1|DYAK	CG1571|NP_572435.1|DMEL
OG0001147	LOC26535564|XP_039230200.1|DYAK, LOC6540388|XP_039230201.1|DYAK, LOC6534270|XP_039230202.1|DYAK, LOC120320446|XP_039230205.1|DYAK, LOC26534890|XP_015050538.2|DYAK	CG34002|NP_001034029.2|DMEL
OG0001148	LOC6526754|XP_002087857.1|DYAK	CG16704|NP_608797.1|DMEL
OG0001149	LOC6533333|XP_002094059.1|DYAK	CG8539|NP_648130.2|DMEL
OG0001150	LOC6531310|XP_002092114.1|DYAK	CG4250|NP_001246468.1|DMEL
OG0001151	LOC6535702|XP_002096329.1|DYAK	CG17751|NP_650816.3|DMEL
OG0001151	LOC6535703|XP_002096330.1|DYAK	CG17752|NP_650817.1|DMEL
OG0001152	LOC6530850|XP_002091731.1|DYAK	CG16898|NP_611452.2|DMEL
OG0001152	LOC6527954|XP_002089021.1|DYAK	CG33301|NP_001285793.1|DMEL
OG0001153	LOC6531909|XP_039228908.1|DYAK	TBPH|NP_477400.1|DMEL
OG0001154	LOC6527948|XP_015053846.1|DYAK	Ndf|NP_001188767.1|DMEL
OG0001155	LOC6524044|XP_002099913.1|DYAK	Pat1|NP_572328.1|DMEL
OG0001157	LOC6536927|XP_002097496.1|DYAK	Ace|NP_476953.1|DMEL
OG0001158	LOC6528149|XP_002089215.2|DYAK	cl|NP_608930.1|DMEL
OG0001159	LOC6538058|XP_015048628.1|DYAK	Ptp99A|NP_651691.4|DMEL
OG0001160	LOC6535979|XP_002096594.1|DYAK	CG2767|NP_649757.1|DMEL
OG0001161	LOC6537370|XP_015048299.1|DYAK	rdx|NP_650326.3|DMEL
OG0001162	LOC6536373|XP_002096955.1|DYAK	by|NP_649901.1|DMEL
OG0001163	LOC6536985|XP_015048040.1|DYAK	B52|NP_788671.2|DMEL
OG0001164	LOC6537694|XP_002098239.1|DYAK	CG13408|NP_651007.1|DMEL
OG0001165	LOC6531817|XP_002092604.1|DYAK	yellow-d|NP_523820.2|DMEL
OG0001166	LOC6533506|XP_039230329.1|DYAK	Svil|NP_001286919.1|DMEL
OG0001167	LOC6528889|XP_039226306.1|DYAK	CG12911|NP_001286280.1|DMEL
OG0001168	LOC6531129|XP_002091963.1|DYAK	CG5726|NP_611304.1|DMEL
OG0001169	LOC6525649|XP_002101471.1|DYAK	CG5162|NP_573202.1|DMEL
OG0001170	LOC6537869|XP_002098410.1|DYAK	CG17083|NP_651139.1|DMEL
OG0001171	LOC6532659|XP_015049514.1|DYAK	Fhos|NP_001261599.1|DMEL
OG0001172	LOC6530596|XP_002091509.1|DYAK	clt|NP_536784.1|DMEL
OG0001173	LOC6539030|XP_002099532.3|DYAK	CG11550|NP_651882.1|DMEL
OG0001174	LOC6533186|XP_002093912.1|DYAK	CG8219|NP_648038.1|DMEL
OG0001174	LOC6533185|XP_002093911.1|DYAK	Tnpo|NP_477368.1|DMEL
OG0001175	LOC6531236|XP_002092048.1|DYAK	P32|NP_611243.1|DMEL
OG0001176	LOC6530366|XP_015051953.1|DYAK	tej|NP_610950.2|DMEL
OG0001177	LOC6529464|XP_015052361.1|DYAK	dl|NP_724054.1|DMEL
OG0001178	LOC6530735|XP_002091625.2|DYAK	Cib2|NP_611523.3|DMEL
OG0001179	LOC6530272|XP_002091204.1|DYAK	qvr|NP_001137646.1|DMEL
OG0001180	LOC6523707|XP_015046755.1|DYAK	Crk|NP_651908.1|DMEL
OG0001181	LOC6534458|XP_015050644.1|DYAK	FucTA|NP_648754.2|DMEL
OG0001182	LOC6537892|XP_015048562.1|DYAK	Irk2|NP_001287485.1|DMEL
OG0001183	LOC6537426|XP_039231088.1|DYAK	Jupiter|NP_731599.1|DMEL
OG0001184	LOC6535503|XP_039231401.1|DYAK	sr|NP_001262693.1|DMEL
OG0001185	LOC26536335|XP_039232426.1|DYAK	Tm1|NP_732006.2|DMEL
OG0001186	LOC6535995|XP_039231605.1|DYAK	Taf7|NP_649748.1|DMEL
OG0001187	LOC6530434|XP_015051946.1|DYAK	CG10151|NP_001137670.1|DMEL
OG0001188	LOC6530070|XP_002091016.1|DYAK	CG8785|NP_610804.1|DMEL
OG0001189	LOC6531752|XP_002092542.1|DYAK	CG9896|NP_611745.1|DMEL
OG0001190	LOC6539107|XP_002086009.1|DYAK	CG17167|NP_001015257.2|DMEL
OG0001191	LOC6527838|XP_002088910.2|DYAK	borr|NP_723450.1|DMEL
OG0001192	LOC6527027|XP_002088122.2|DYAK	CG17377|NP_723220.2|DMEL
OG0001193	LOC6535849|XP_002096470.1|DYAK	RpS20|NP_524421.1|DMEL
OG0001194	LOC6523802|XP_002099677.2|DYAK	CG3176|NP_569842.1|DMEL, CG32817|NP_726668.1|DMEL, CG13373|NP_001096858.1|DMEL
OG0001195	LOC6528566|XP_002089610.2|DYAK	CG30371|NP_610370.1|DMEL
OG0001196	LOC6524369|XP_002100227.1|DYAK	CG2694|NP_726827.1|DMEL
OG0001196	LOC6527035|XP_002088129.3|DYAK	CG11322|NP_609071.2|DMEL
OG0001197	LOC6538266|XP_002098793.1|DYAK	CG13978|NP_651562.2|DMEL
OG0001197	LOC6537795|XP_002098336.1|DYAK	CG4907|NP_651086.1|DMEL
OG0001198	LOC6537672|XP_039231705.1|DYAK	Qsox3|NP_650997.1|DMEL
OG0001198	LOC6537673|XP_002098218.1|DYAK	Qsox2|NP_650998.1|DMEL
OG0001200	LOC6529489|XP_002090491.1|DYAK	ApepP|NP_477409.1|DMEL
OG0001201	LOC6538520|XP_002099042.1|DYAK	tobi|NP_651391.1|DMEL
OG0001202	LOC6526238|XP_002102047.1|DYAK	FucTC|NP_001036320.3|DMEL
OG0001203	LOC6523755|XP_002099630.1|DYAK	toy|NP_001368990.1|DMEL
OG0001204	LOC6527557|XP_002088647.2|DYAK	DNApol-gamma35|NP_001027262.1|DMEL
OG0001205	LOC6537471|XP_002098027.1|DYAK	Snm1|NP_649548.1|DMEL
OG0001206	LOC6535802|XP_039230984.1|DYAK	Stat92E|NP_001262760.1|DMEL
OG0001207	LOC6525314|XP_039231389.1|DYAK	Trf2|NP_001096905.1|DMEL
OG0001208	LOC6525971|XP_039233402.1|DYAK	Cht6|NP_001245598.1|DMEL
OG0001209	LOC6536873|XP_039231530.1|DYAK	beat-Vc|NP_001356887.1|DMEL
OG0001210	LOC6524736|XP_002100580.1|DYAK	NetA|NP_511154.3|DMEL
OG0001211	LOC26536246|XP_039231020.1|DYAK	ETHR|NP_650960.2|DMEL
OG0001212	LOC6524658|XP_002100515.1|DYAK	CtsB1|NP_572920.1|DMEL
OG0001213	LOC6535475|XP_002096106.2|DYAK	Pxt|NP_650648.3|DMEL
OG0001214	LOC6537788|XP_002098329.1|DYAK	Nup133|NP_651080.2|DMEL
OG0001215	LOC6537544|XP_002098090.1|DYAK	CG1213|NP_649599.1|DMEL
OG0001216	LOC6537279|XP_039232743.1|DYAK	Meltrin|NP_001027575.1|DMEL
OG0001217	LOC6529165|XP_039228253.1|DYAK	Ir40a|NP_610140.4|DMEL
OG0001218	LOC6537870|XP_002098411.1|DYAK	bb8|NP_651140.1|DMEL
OG0001220	LOC6528400|XP_002089447.1|DYAK	Gadd45|NP_610264.1|DMEL
OG0001221	LOC6530763|XP_002091651.1|DYAK	CG11159|NP_611505.1|DMEL
OG0001222	LOC6538116|XP_002098651.1|DYAK	wat|NP_651652.2|DMEL
OG0001223	LOC6539164|XP_002086065.2|DYAK	CG3107|NP_001036470.1|DMEL
OG0001224	LOC6531361|XP_002092164.1|DYAK	Sod2|NP_476925.1|DMEL
OG0001225	LOC6528428|XP_015054367.1|DYAK	Aldh-III|NP_724562.2|DMEL
OG0001226	LOC6529284|XP_002090289.1|DYAK	Fpps|NP_477380.1|DMEL
OG0001227	LOC6526941|XP_015053536.1|DYAK	Gr28b|NP_995642.1|DMEL
OG0001228	LOC6524878|XP_002100718.1|DYAK	CG8952|NP_573072.1|DMEL
OG0001229	LOC26535340|XP_039227449.1|DYAK	CG41520|NP_001104019.1|DMEL
OG0001230	LOC6531423|XP_002092226.1|DYAK	CG8060|NP_611117.2|DMEL
OG0001231	LOC6532176|XP_002090163.1|DYAK	Tif-IA|NP_788084.1|DMEL
OG0001232	LOC6527635|XP_002088723.1|DYAK, LOC6527636|XP_002088724.2|DYAK	CG12560|NP_609173.2|DMEL
OG0001233	LOC6526912|XP_002088011.1|DYAK	CG46025|NP_001303313.1|DMEL
OG0001234	LOC6531492|XP_002092291.1|DYAK	Prosbeta1|NP_652031.2|DMEL
OG0001235	LOC6526318|XP_002087440.1|DYAK	nAChRbeta3|NP_525098.1|DMEL
OG0001236	LOC6534816|XP_002095488.3|DYAK	Spn77Ba|NP_649205.3|DMEL
OG0001237	LOC6535741|XP_015047326.1|DYAK	CG4538|NP_001287413.1|DMEL
OG0001238	LOC6538423|XP_039231226.1|DYAK	gro|NP_996298.1|DMEL
OG0001239	LOC6536865|XP_002097434.2|DYAK	NijC|NP_001097762.1|DMEL
OG0001240	LOC6538410|XP_002098934.1|DYAK	CG6142|NP_651466.1|DMEL
OG0001241	LOC6530124|XP_002091070.2|DYAK	CG8501|NP_610771.2|DMEL
OG0001242	LOC6526087|XP_002101904.1|DYAK	Pp4-19C|NP_524803.1|DMEL
OG0001243	LOC6534920|XP_015050928.1|DYAK	Lon|NP_730435.2|DMEL
OG0001244	LOC6537286|XP_002097844.1|DYAK	CG7886|NP_650378.1|DMEL
OG0001245	LOC26535590|XP_039231611.1|DYAK	Ir92a|NP_001097845.2|DMEL
OG0001246	LOC6531940|XP_002092726.1|DYAK	Fmo-1|NP_611859.1|DMEL
OG0001247	LOC26535936|XP_015045284.1|DYAK	p120ctn|NP_001036444.1|DMEL
OG0001248	LOC6532641|XP_002093385.1|DYAK	GNBP3|NP_523986.2|DMEL
OG0001249	LOC6538175|XP_002098703.1|DYAK	CG1894|NP_651620.1|DMEL
OG0001249	LOC6525485|XP_002101320.1|DYAK	mof|NP_511051.1|DMEL
OG0001251	LOC26536333|XP_039230975.1|DYAK	alpha-Est4|NP_524266.1|DMEL
OG0001252	LOC26536253|XP_039232277.1|DYAK, LOC6534239|XP_002094921.3|DYAK	Nepl20|NP_651645.1|DMEL
OG0001253	LOC6530141|XP_002091086.1|DYAK	CG8490|NP_610762.2|DMEL
OG0001254	LOC6530753|XP_002091643.1|DYAK	CG13438|NP_611510.1|DMEL
OG0001255	LOC6528423|XP_002089469.1|DYAK	CG11125|NP_610280.1|DMEL
OG0001256	LOC6532779|XP_002093521.1|DYAK	CG32271|NP_728833.1|DMEL
OG0001256	LOC6532128|XP_002092904.1|DYAK	CG3650|NP_611971.1|DMEL
OG0001257	LOC6523749|XP_039232984.1|DYAK	unc-13|NP_001245427.1|DMEL
OG0001258	LOC6536202|XP_002096793.1|DYAK	Ctr1B|NP_649790.1|DMEL
OG0001259	LOC6524391|XP_002100249.1|DYAK	Klp3A|NP_525053.1|DMEL
OG0001260	LOC6536482|XP_002097060.1|DYAK	CAH7|NP_649979.1|DMEL
OG0001261	LOC6526132|XP_002101949.2|DYAK	Ntf-2|NP_608422.1|DMEL
OG0001262	LOC6533670|XP_002094376.3|DYAK	FoxK|NP_001261701.1|DMEL
OG0001263	LOC6538640|XP_002099160.1|DYAK	CycB3|NP_651303.2|DMEL
OG0001264	LOC6526769|XP_002087872.2|DYAK	CG10019|NP_001368961.1|DMEL
OG0001265	LOC6523955|XP_015045396.1|DYAK	prage|NP_001188528.1|DMEL
OG0001266	LOC6531625|XP_002092422.2|DYAK	rad50|NP_001246461.1|DMEL
OG0001267	LOC6537708|XP_002098253.1|DYAK	CG7084|NP_651016.1|DMEL
OG0001268	LOC6539926|XP_039231886.1|DYAK	CG7691|NP_650728.1|DMEL
OG0001269	LOC6530246|XP_002091183.1|DYAK	wal|NP_476975.1|DMEL
OG0001270	LOC6537478|XP_002098034.1|DYAK	CG2926|NP_649554.1|DMEL
OG0001271	LOC6528862|XP_002089894.1|DYAK	CG12920|NP_610550.1|DMEL
OG0001272	LOC6532477|XP_015049379.2|DYAK	mu2|NP_523887.2|DMEL
OG0001273	LOC6535425|XP_002096074.1|DYAK	Eh|NP_524386.1|DMEL
OG0001274	LOC6539710|XP_002086595.1|DYAK	Cyp305a1|NP_649151.1|DMEL
OG0001275	LOC6524734|XP_015045857.1|DYAK	sbm|NP_727785.1|DMEL
OG0001276	LOC6532883|XP_002093619.1|DYAK	Mul1|NP_647847.1|DMEL
OG0001277	LOC6533455|XP_039230310.1|DYAK	Or63a|NP_523895.2|DMEL
