Orthogroup	DYAK.longest_only	DNOV.longest_only
OG0001588	LOC6528464|XP_002089510.1|DYAK	LOC115761369|XP_030558981.1|DNOV
OG0001589	LOC6539157|XP_002086062.2|DYAK	LOC115759817|XP_030556768.1|DNOV
OG0001590	LOC6530950|XP_039228473.1|DYAK	LOC115765126|XP_030564386.1|DNOV
OG0001591	LOC6538061|XP_002098596.2|DYAK	LOC115763985|XP_030562658.1|DNOV
OG0001592	LOC6527394|XP_015053118.1|DYAK	LOC115765565|XP_030565068.1|DNOV
OG0001593	LOC6527385|XP_015053127.1|DYAK	LOC115765494|XP_030564962.1|DNOV
OG0001594	LOC6526840|XP_039227070.1|DYAK	LOC115763502|XP_030561959.1|DNOV
OG0001595	LOC6530274|XP_015052626.1|DYAK	LOC115771472|XP_030573058.1|DNOV
OG0001596	LOC6529732|XP_002090725.1|DYAK	LOC115763414|XP_030561830.1|DNOV, LOC115763334|XP_030561700.1|DNOV
OG0001597	LOC26536371|XP_015044621.2|DYAK	LOC115758464|XP_030554996.1|DNOV
OG0001599	LOC6527031|XP_002088125.1|DYAK	LOC115759195|XP_030555935.1|DNOV
OG0001600	LOC6528275|XP_002089328.2|DYAK	LOC115758498|XP_030555042.1|DNOV
OG0001601	LOC6528058|XP_002089125.1|DYAK	LOC115758905|XP_030555562.1|DNOV
OG0001602	LOC6527853|XP_002088925.2|DYAK	LOC115762996|XP_030561241.1|DNOV
OG0001603	LOC6527874|XP_002088946.1|DYAK	LOC115763555|XP_030562034.1|DNOV
OG0001604	LOC6524030|XP_002099902.1|DYAK	LOC115766386|XP_030566151.1|DNOV
OG0001605	LOC6528615|XP_002089658.1|DYAK	LOC115760957|XP_030558406.1|DNOV
OG0001606	LOC26535450|XP_015045204.1|DYAK	LOC115763012|XP_030561265.1|DNOV
OG0001607	LOC6529524|XP_002090526.1|DYAK	LOC115759012|XP_030555683.1|DNOV
OG0001608	LOC6529210|XP_015052226.1|DYAK	LOC115762973|XP_030561210.1|DNOV
OG0001609	LOC6530512|XP_002091427.2|DYAK	LOC115762353|XP_030560382.1|DNOV
OG0001610	LOC6529790|XP_002090774.1|DYAK	LOC115763409|XP_030561819.1|DNOV
OG0001611	LOC6530314|XP_002091241.1|DYAK	LOC115768307|XP_030568715.1|DNOV, LOC115760302|XP_030557449.1|DNOV
OG0001612	LOC6527682|XP_002088768.1|DYAK	LOC115759943|XP_030556943.1|DNOV
OG0001613	LOC6528050|XP_002089117.1|DYAK	LOC115763189|XP_030561509.1|DNOV
OG0001614	LOC6528678|XP_039227172.1|DYAK	LOC115760723|XP_030558055.1|DNOV
OG0001615	LOC6539079|XP_015045325.1|DYAK	LOC115758468|XP_030555001.1|DNOV
OG0001616	LOC6527331|XP_002088423.1|DYAK	LOC115760296|XP_030557443.1|DNOV
OG0001617	LOC6529759|XP_002090749.1|DYAK	LOC115758348|XP_030554788.1|DNOV
OG0001618	LOC6528024|XP_002089091.2|DYAK	LOC115766781|XP_030566653.1|DNOV
OG0001619	LOC6527820|XP_002088893.1|DYAK	LOC115763246|XP_030561584.1|DNOV
OG0001620	LOC6531896|XP_002092683.1|DYAK	LOC115769048|XP_030569618.1|DNOV, LOC115769051|XP_030569621.1|DNOV
OG0001621	LOC6531487|XP_002092286.1|DYAK	LOC115760663|XP_030557990.1|DNOV
OG0001622	LOC6525238|XP_002101076.1|DYAK	LOC115767260|XP_030567340.1|DNOV
OG0001623	LOC6526313|XP_002087435.1|DYAK	LOC115765999|XP_030565627.1|DNOV
OG0001624	LOC6527084|XP_002088177.1|DYAK	LOC115763539|XP_030562015.1|DNOV
OG0001625	LOC6529202|XP_002090209.1|DYAK	LOC115767445|XP_030567602.1|DNOV, LOC115763236|XP_030561572.1|DNOV
OG0001626	LOC6527645|XP_002088733.1|DYAK	LOC115760102|XP_030557151.1|DNOV
OG0001627	LOC6537213|XP_015048201.1|DYAK	LOC115766086|XP_030565756.1|DNOV, LOC115766242|XP_030565965.1|DNOV
OG0001628	LOC6538398|XP_002098922.1|DYAK	LOC115762541|XP_030560675.1|DNOV, LOC115770566|XP_030571738.1|DNOV, LOC115762539|XP_030560673.1|DNOV
OG0001629	LOC6529130|XP_002090141.2|DYAK	LOC115760386|XP_030557542.1|DNOV
OG0001630	LOC6538758|XP_002099272.1|DYAK	LOC115764113|XP_030562835.1|DNOV
OG0001632	LOC6527916|XP_002088984.1|DYAK	LOC115759819|XP_030556771.1|DNOV
OG0001633	LOC6537432|XP_002097988.1|DYAK	LOC115767920|XP_030568149.1|DNOV
OG0001634	LOC26535976|XP_015046979.1|DYAK	LOC115760353|XP_030557502.1|DNOV
OG0001635	LOC6538443|XP_002098967.2|DYAK	LOC115765634|XP_030565147.1|DNOV
OG0001636	LOC6536089|XP_002096698.2|DYAK	LOC115759438|XP_030556213.1|DNOV
OG0001637	LOC6536346|XP_002096928.1|DYAK	LOC115761969|XP_030559871.1|DNOV
OG0001638	LOC6524418|XP_002100276.1|DYAK	LOC115768038|XP_030568320.1|DNOV
OG0001639	LOC6529090|XP_039226490.1|DYAK	LOC115762437|XP_030560493.1|DNOV
OG0001640	LOC6536103|XP_002096711.1|DYAK	LOC115759471|XP_030556265.1|DNOV
OG0001641	LOC6537385|XP_002097941.1|DYAK	LOC115770711|XP_030571968.1|DNOV
OG0001642	LOC6525351|XP_002101187.1|DYAK	LOC115765255|XP_030564594.1|DNOV
OG0001643	LOC6526889|XP_002087989.1|DYAK	LOC115759043|XP_030555727.1|DNOV
OG0001644	LOC6534003|XP_015050362.1|DYAK	LOC115771484|XP_030573066.1|DNOV
OG0001645	LOC6530523|XP_002091438.1|DYAK	LOC115771742|XP_030573434.1|DNOV
OG0001646	LOC6531686|XP_015051484.1|DYAK	LOC115757791|XP_030554064.1|DNOV
OG0001647	LOC6528407|XP_039227465.1|DYAK	LOC115764471|XP_030563401.1|DNOV
OG0001648	LOC6534098|XP_015050438.1|DYAK	LOC115768772|XP_030569326.1|DNOV
OG0001649	LOC6530361|XP_002091287.1|DYAK	LOC115760627|XP_030557938.1|DNOV
OG0001650	LOC6530966|XP_039227795.1|DYAK	LOC115766513|XP_030566334.1|DNOV
OG0001651	LOC6531317|XP_015051240.1|DYAK	LOC115771027|XP_030572419.1|DNOV
OG0001652	LOC6534276|XP_002094957.2|DYAK	LOC115767714|XP_030567878.1|DNOV
OG0001653	LOC6534596|XP_002095272.1|DYAK	LOC115766725|XP_030566546.1|DNOV, LOC115770755|XP_030572030.1|DNOV
OG0001654	LOC6531253|XP_002092062.1|DYAK	LOC115767487|XP_030567655.1|DNOV
OG0001655	LOC6528780|XP_002089814.2|DYAK	LOC115758295|XP_030554722.1|DNOV
OG0001656	LOC6526630|XP_002087738.1|DYAK	LOC115763070|XP_030561359.1|DNOV
OG0001657	LOC6534480|XP_002095157.2|DYAK	LOC115770086|XP_030571058.1|DNOV
OG0001658	LOC6533792|XP_002094493.1|DYAK	LOC115771536|XP_030573134.1|DNOV
OG0001659	LOC6534024|XP_002094711.1|DYAK	LOC115770154|XP_030571167.1|DNOV
OG0001660	LOC6532397|XP_002093148.1|DYAK	LOC115771195|XP_030572651.1|DNOV
OG0001661	LOC6536562|XP_002097138.1|DYAK	LOC115764994|XP_030564192.1|DNOV
OG0001662	LOC6532763|XP_002093505.1|DYAK	LOC115762947|XP_030561192.1|DNOV
OG0001663	LOC6536908|XP_002097477.2|DYAK	LOC115761672|XP_030559386.1|DNOV
OG0001664	LOC6530951|XP_002091789.1|DYAK	LOC115757858|XP_030554154.1|DNOV
OG0001666	LOC6526700|XP_002087803.1|DYAK	LOC115758821|XP_030555458.1|DNOV
OG0001667	LOC6531180|XP_002092009.1|DYAK	LOC115761096|XP_030558578.1|DNOV
OG0001668	LOC6533151|XP_002093877.2|DYAK	LOC115767645|XP_030567792.1|DNOV
OG0001669	LOC6532888|XP_002093624.3|DYAK	LOC115770353|XP_030571451.1|DNOV
OG0001670	LOC6526031|XP_002101848.1|DYAK, LOC6529074|XP_015054193.1|DYAK	LOC115767460|XP_030567625.1|DNOV
OG0001671	LOC6526223|XP_002102032.2|DYAK	LOC115764377|XP_030563199.1|DNOV, LOC115760308|XP_030557457.1|DNOV
OG0001672	LOC6531124|XP_002091958.1|DYAK, LOC6531125|XP_002091959.1|DYAK, LOC6531126|XP_002091960.1|DYAK	LOC115758313|XP_030554739.1|DNOV, LOC115758315|XP_030554741.1|DNOV
OG0001673	LOC26535617|XP_015052914.1|DYAK, LOC26535945|XP_015052939.1|DYAK, LOC26536408|XP_039228144.1|DYAK	LOC115769348|XP_030570017.1|DNOV
OG0001674	LOC6536791|XP_002097361.1|DYAK	LOC115763664|XP_030562195.1|DNOV
OG0001675	LOC6538464|XP_002098988.1|DYAK, LOC6538465|XP_002098989.1|DYAK	LOC115763827|XP_030562440.1|DNOV
OG0001676	LOC26535007|XP_015052860.2|DYAK, LOC120321053|XP_039228270.1|DYAK, LOC26534707|XP_015052833.1|DYAK	LOC115762323|XP_030560350.1|DNOV
OG0001678	LOC6525684|XP_002101506.2|DYAK	LOC115764287|XP_030563079.1|DNOV
OG0001679	LOC6525501|XP_002101336.1|DYAK	LOC115768682|XP_030569226.1|DNOV
OG0001680	LOC6525411|XP_039228835.1|DYAK	LOC115772090|XP_030573910.1|DNOV, LOC115768818|XP_030569376.1|DNOV
OG0001681	LOC6525938|XP_002101758.1|DYAK	LOC115765136|XP_030564394.1|DNOV
OG0001682	LOC6525746|XP_015046472.1|DYAK	LOC115766521|XP_030566348.1|DNOV, LOC115766903|XP_030566841.1|DNOV
OG0001683	LOC6527715|XP_002088799.1|DYAK	LOC115763329|XP_030561693.1|DNOV
OG0001684	LOC6523726|XP_002099601.1|DYAK	LOC115766746|XP_030566583.1|DNOV
OG0001685	LOC6528930|XP_002089962.1|DYAK	LOC115758401|XP_030554904.1|DNOV
OG0001686	LOC6525843|XP_002101663.1|DYAK	LOC115766336|XP_030566089.1|DNOV
OG0001687	LOC6523795|XP_002099670.1|DYAK	LOC115768145|XP_030568500.1|DNOV
OG0001688	LOC6525494|XP_002101329.1|DYAK	LOC115768672|XP_030569215.1|DNOV
OG0001689	LOC6525545|XP_002101380.2|DYAK	LOC115768836|XP_030569393.1|DNOV
OG0001690	LOC6533112|XP_002093838.1|DYAK	LOC115769816|XP_030570644.1|DNOV
OG0001691	LOC6526893|XP_002087992.1|DYAK	LOC115758956|XP_030555617.1|DNOV
OG0001692	LOC6535612|XP_039231210.1|DYAK	LOC115764064|XP_030562772.1|DNOV
OG0001693	LOC6524597|XP_015045767.1|DYAK	LOC115768791|XP_030569347.1|DNOV
OG0001694	LOC6535584|XP_039231295.1|DYAK	LOC115761709|XP_030559444.1|DNOV
OG0001695	LOC6531057|XP_002091891.1|DYAK	LOC115763945|XP_030562600.1|DNOV, LOC115763963|XP_030562621.1|DNOV
OG0001696	LOC6536493|XP_015047766.1|DYAK	LOC115761829|XP_030559631.1|DNOV
OG0001697	LOC6538604|XP_002099126.1|DYAK	LOC115760379|XP_030557535.1|DNOV
OG0001698	LOC6526057|XP_039230233.1|DYAK	LOC115768217|XP_030568601.1|DNOV
OG0001699	LOC6536526|XP_002097102.1|DYAK	LOC115762020|XP_030559948.1|DNOV
OG0001700	LOC6536393|XP_015047728.1|DYAK	LOC115759572|XP_030556398.1|DNOV
OG0001701	LOC6537549|XP_002098095.2|DYAK	LOC115764158|XP_030562896.1|DNOV
OG0001702	LOC6527938|XP_002089005.1|DYAK	LOC115763608|XP_030562096.1|DNOV
OG0001703	LOC6537826|XP_002098367.2|DYAK	LOC115768650|XP_030569183.1|DNOV
OG0001704	LOC6537827|XP_002098368.1|DYAK	LOC115768633|XP_030569159.1|DNOV
OG0001705	LOC6537994|XP_015048602.1|DYAK	LOC115760584|XP_030557869.1|DNOV
OG0001706	LOC6529114|XP_015054172.1|DYAK	LOC115763609|XP_030562097.1|DNOV
OG0001707	LOC6537866|XP_039231170.1|DYAK	LOC115771787|XP_030573517.1|DNOV
OG0001708	LOC6536998|XP_039232272.1|DYAK	LOC115764098|XP_030562811.1|DNOV
OG0001709	LOC6532954|XP_002093689.1|DYAK	LOC115769677|XP_030570454.1|DNOV
OG0001710	LOC6537661|XP_039232835.1|DYAK	LOC115771750|XP_030573457.1|DNOV
OG0001711	LOC6537742|XP_015048478.1|DYAK	LOC115772017|XP_030573808.1|DNOV
OG0001712	LOC6538797|XP_002099310.1|DYAK	LOC115764678|XP_030563726.1|DNOV
OG0001713	LOC6536624|XP_002097196.1|DYAK	LOC115770873|XP_030572170.1|DNOV
OG0001714	LOC6535367|XP_039232025.1|DYAK	LOC115763644|XP_030562139.1|DNOV
OG0001715	LOC6525596|XP_002101431.2|DYAK	LOC115765240|XP_030564558.1|DNOV
OG0001716	LOC6525347|XP_002101183.1|DYAK	LOC115767354|XP_030567467.1|DNOV, LOC115765289|XP_030564639.1|DNOV
OG0001717	LOC6537970|XP_002098507.2|DYAK	LOC115761177|XP_030558699.1|DNOV
OG0001718	LOC6537784|XP_039232755.1|DYAK	LOC115761696|XP_030559426.1|DNOV, LOC115761452|XP_030559079.1|DNOV
OG0001719	LOC6537872|XP_039231044.1|DYAK	LOC115772057|XP_030573861.1|DNOV
OG0001720	LOC6536555|XP_039232796.1|DYAK	LOC115764973|XP_030564158.1|DNOV
OG0001721	LOC6536187|XP_002096778.1|DYAK	LOC115765003|XP_030564209.1|DNOV
OG0001722	LOC6539549|XP_015045106.2|DYAK	LOC115769439|XP_030570108.1|DNOV
OG0001723	LOC6529108|XP_002090121.1|DYAK	LOC115762128|XP_030560093.1|DNOV
OG0001724	LOC6530621|XP_039228677.1|DYAK	LOC115760764|XP_030558104.1|DNOV
OG0001725	LOC6528870|XP_015054095.1|DYAK	LOC115760937|XP_030558375.1|DNOV
OG0001726	LOC6534724|XP_002095399.1|DYAK	LOC115762693|XP_030560875.1|DNOV
OG0001727	LOC6537769|XP_002098310.1|DYAK	LOC115772075|XP_030573886.1|DNOV
OG0001728	LOC6530222|XP_002091159.1|DYAK	LOC115762406|XP_030560456.1|DNOV
OG0001729	LOC6532157|XP_039228994.1|DYAK	LOC115760521|XP_030557751.1|DNOV
OG0001730	LOC6527343|XP_002088435.1|DYAK	LOC115758369|XP_030554817.1|DNOV
OG0001731	LOC6530011|XP_039228078.1|DYAK	LOC115761107|XP_030558595.1|DNOV
OG0001732	LOC6527125|XP_002088219.1|DYAK	LOC115759351|XP_030556133.1|DNOV
OG0001733	LOC6530654|XP_002091552.1|DYAK	LOC115762398|XP_030560444.1|DNOV
OG0001734	LOC6528690|XP_002089732.1|DYAK	LOC115760920|XP_030558353.1|DNOV
OG0001735	LOC6534649|XP_002095324.2|DYAK	LOC115767136|XP_030567158.1|DNOV
OG0001736	LOC6531026|XP_002091863.1|DYAK	LOC115761616|XP_030559301.1|DNOV
OG0001737	LOC6531873|XP_002092660.2|DYAK	LOC115762451|XP_030560514.1|DNOV
OG0001738	LOC6534349|XP_002095028.1|DYAK	LOC115771009|XP_030572375.1|DNOV
OG0001739	LOC26536353|XP_015045318.1|DYAK	LOC115760094|XP_030557139.1|DNOV
OG0001740	LOC6531814|XP_002092601.1|DYAK	LOC115760765|XP_030558109.1|DNOV
OG0001741	LOC6539040|XP_002099542.1|DYAK	LOC115766113|XP_030565794.1|DNOV
OG0001742	LOC6528872|XP_002089904.1|DYAK	LOC115760073|XP_030557113.1|DNOV
OG0001744	LOC6528316|XP_039226740.1|DYAK	LOC115761853|XP_030560103.1|DNOV
OG0001745	LOC6531327|XP_039228422.1|DYAK	LOC115758318|XP_030554745.1|DNOV, LOC115767030|XP_030567052.1|DNOV
OG0001746	LOC6533610|XP_002094318.1|DYAK	LOC115770036|XP_030570963.1|DNOV
OG0001747	LOC6531184|XP_039228291.1|DYAK	LOC115760738|XP_030558074.1|DNOV
OG0001748	LOC6532644|XP_002093388.2|DYAK	LOC115771148|XP_030572580.1|DNOV
OG0001749	LOC6532075|XP_002092852.1|DYAK	LOC115771122|XP_030572550.1|DNOV
OG0001750	LOC6532073|XP_002092850.1|DYAK	LOC115771103|XP_030572526.1|DNOV
OG0001751	LOC6534338|XP_015050580.1|DYAK	LOC115770986|XP_030572335.1|DNOV
OG0001752	LOC6533128|XP_002093854.1|DYAK	LOC115769737|XP_030570536.1|DNOV
OG0001753	LOC6532831|XP_015049628.2|DYAK	LOC115767135|XP_030567156.1|DNOV
OG0001754	LOC6530076|XP_015052583.2|DYAK	LOC115760794|XP_030558149.1|DNOV
OG0001755	LOC6532841|XP_015049649.1|DYAK	LOC115767174|XP_030567217.1|DNOV
OG0001756	LOC6531481|XP_002092280.1|DYAK	LOC115760554|XP_030557810.1|DNOV
OG0001757	LOC6531086|XP_002091920.1|DYAK	LOC115761094|XP_030558576.1|DNOV
OG0001758	LOC6534033|XP_015050384.1|DYAK	LOC115770040|XP_030570970.1|DNOV, LOC115757656|XP_030554237.1|DNOV
OG0001759	LOC6531651|XP_002092448.3|DYAK	LOC115760005|XP_030557027.1|DNOV
OG0001760	LOC6528723|XP_002089758.1|DYAK	LOC115762069|XP_030560018.1|DNOV
OG0001761	LOC6530656|XP_002091554.2|DYAK	LOC115771810|XP_030573551.1|DNOV
OG0001762	LOC6527046|XP_015053579.1|DYAK	LOC115758847|XP_030555489.1|DNOV
OG0001763	LOC6527020|XP_002088115.2|DYAK	LOC115760261|XP_030557385.1|DNOV, LOC115760262|XP_030557386.1|DNOV
OG0001764	LOC6537029|XP_002097596.2|DYAK	LOC115761281|XP_030558861.1|DNOV
OG0001765	LOC6528766|XP_039227560.1|DYAK	LOC115762159|XP_030560133.1|DNOV
OG0001766	LOC6527761|XP_015053795.1|DYAK	LOC115760124|XP_030557182.1|DNOV
OG0001767	LOC6526693|XP_002087797.2|DYAK	LOC115758735|XP_030555345.1|DNOV, LOC115758692|XP_030555297.1|DNOV
OG0001768	LOC6526304|XP_002087426.1|DYAK	LOC115765893|XP_030565495.1|DNOV
OG0001769	LOC6528096|XP_002089163.1|DYAK	LOC115759320|XP_030556090.1|DNOV
OG0001770	LOC6527199|XP_002088293.1|DYAK	LOC115760045|XP_030557072.1|DNOV
OG0001771	LOC6526731|XP_002087834.1|DYAK	LOC115758600|XP_030555183.1|DNOV, LOC115758555|XP_030555113.1|DNOV
OG0001772	LOC6528015|XP_002089082.1|DYAK	LOC115763960|XP_030562618.1|DNOV
OG0001773	LOC6527945|XP_002089012.3|DYAK	LOC115763441|XP_030561866.1|DNOV
OG0001774	LOC120322342|XP_039233324.1|DYAK, LOC6532112|XP_002092888.2|DYAK	LOC115762089|XP_030560044.1|DNOV
OG0001775	LOC6525013|XP_002100852.1|DYAK	LOC115768166|XP_030568522.1|DNOV
OG0001776	LOC6527078|XP_002088171.1|DYAK	LOC115763405|XP_030561816.1|DNOV
OG0001777	LOC6526949|XP_002088045.1|DYAK	LOC115759805|XP_030556749.1|DNOV
OG0001778	LOC6528924|XP_002089956.1|DYAK	LOC115759119|XP_030555822.1|DNOV
OG0001779	LOC6527958|XP_039226979.1|DYAK	LOC115763358|XP_030561743.1|DNOV
OG0001780	LOC6529106|XP_002090119.1|DYAK	LOC115762062|XP_030560008.1|DNOV
OG0001781	LOC6529789|XP_039229228.1|DYAK	LOC115763435|XP_030561858.1|DNOV
OG0001782	LOC6527519|XP_015053705.1|DYAK	LOC115769235|XP_030569808.1|DNOV
OG0001783	LOC6527800|XP_002088873.1|DYAK	LOC115763051|XP_030561336.1|DNOV
OG0001784	LOC6526434|XP_002087553.1|DYAK	LOC115758503|XP_030555050.1|DNOV
OG0001785	LOC6528775|XP_002089809.1|DYAK	LOC115762228|XP_030560223.1|DNOV
OG0001786	LOC6526971|XP_002088067.1|DYAK	LOC115760122|XP_030557179.1|DNOV
OG0001787	LOC6526969|XP_002088065.2|DYAK	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV
OG0001788	LOC6529898|XP_002090855.1|DYAK	LOC115758091|XP_030554470.1|DNOV
OG0001789	LOC6531765|XP_002092552.1|DYAK	LOC115766544|XP_030566377.1|DNOV
OG0001790	LOC6526953|XP_002088049.1|DYAK	LOC115760171|XP_030557251.1|DNOV
OG0001791	LOC6530270|XP_039229130.1|DYAK	LOC115770853|XP_030572184.1|DNOV
OG0001792	LOC6529618|XP_015052092.1|DYAK	LOC115760120|XP_030557175.1|DNOV
OG0001793	LOC6530368|XP_015052658.1|DYAK	LOC115758192|XP_030554598.1|DNOV
OG0001794	LOC6528923|XP_002089955.1|DYAK	LOC115758830|XP_030555467.1|DNOV
OG0001795	LOC6529544|XP_015052105.1|DYAK	LOC115760281|XP_030557410.1|DNOV
OG0001796	LOC6525593|XP_002101428.1|DYAK	LOC115767199|XP_030567249.1|DNOV
OG0001797	LOC6523713|XP_039233042.1|DYAK	LOC115766752|XP_030566590.1|DNOV
OG0001798	LOC6531641|XP_002092438.1|DYAK	LOC115758715|XP_030555328.1|DNOV
OG0001799	LOC6526142|XP_002101956.2|DYAK	LOC115765318|XP_030564678.1|DNOV
OG0001800	LOC6526943|XP_002088041.2|DYAK	LOC115759785|XP_030556720.1|DNOV
OG0001801	LOC6532511|XP_002093257.2|DYAK	LOC115769914|XP_030570797.1|DNOV
OG0001802	LOC6536248|XP_002096834.1|DYAK	LOC115759552|XP_030556374.1|DNOV
OG0001803	LOC6535965|XP_039231787.1|DYAK	LOC115763836|XP_030562455.1|DNOV
OG0001804	LOC6537472|XP_002098028.2|DYAK	LOC115759416|XP_030556168.1|DNOV
OG0001805	LOC6532739|XP_002093481.1|DYAK	LOC115770990|XP_030572342.1|DNOV
OG0001806	LOC6538699|XP_002099214.1|DYAK	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV
OG0001807	LOC6537207|XP_002097765.1|DYAK	LOC115766065|XP_030565725.1|DNOV
OG0001808	LOC6536643|XP_015047865.1|DYAK	LOC115767883|XP_030568106.1|DNOV
OG0001810	LOC6537850|XP_002098391.1|DYAK	LOC115764652|XP_030563693.1|DNOV
OG0001811	LOC6528522|XP_002089568.3|DYAK	LOC115759566|XP_030556395.1|DNOV
OG0001812	LOC6525188|XP_015046148.1|DYAK	LOC115769132|XP_030569699.1|DNOV
OG0001813	LOC6535695|XP_039231150.1|DYAK	LOC115759659|XP_030556513.1|DNOV
OG0001814	LOC6535998|XP_039231592.1|DYAK	LOC115764616|XP_030563634.1|DNOV
OG0001815	LOC6537498|XP_002098046.1|DYAK	LOC115763695|XP_030562242.1|DNOV
OG0001816	LOC6529928|XP_002090884.1|DYAK	LOC115764576|XP_030563583.1|DNOV
OG0001817	LOC6528821|XP_039226531.1|DYAK	LOC115763938|XP_030562592.1|DNOV
OG0001818	LOC6525087|XP_039226098.1|DYAK	LOC115768188|XP_030568557.1|DNOV
OG0001819	LOC6531584|XP_002092382.1|DYAK	LOC115765190|XP_030564481.1|DNOV
OG0001820	LOC6525439|XP_002101274.1|DYAK	LOC115767226|XP_030567283.1|DNOV
OG0001821	LOC6532093|XP_002092869.1|DYAK	LOC115761152|XP_030558683.1|DNOV
OG0001822	LOC6531730|XP_002092520.1|DYAK	LOC115760908|XP_030558338.1|DNOV
OG0001823	LOC6533669|XP_002094375.1|DYAK	LOC115766248|XP_030565971.1|DNOV
OG0001824	LOC6526447|XP_002087566.1|DYAK	LOC115760255|XP_030557376.1|DNOV
OG0001825	LOC6530918|XP_039228589.1|DYAK	LOC115767430|XP_030567569.1|DNOV
OG0001826	LOC6529359|XP_002090364.1|DYAK	LOC115759727|XP_030556608.1|DNOV
OG0001827	LOC6531696|XP_015051490.1|DYAK	LOC115758236|XP_030554648.1|DNOV
OG0001828	LOC6524613|XP_002100470.1|DYAK	LOC115767872|XP_030568092.1|DNOV, LOC115769940|XP_030570844.1|DNOV
OG0001829	LOC6530195|XP_002091133.1|DYAK	LOC115757828|XP_030554112.1|DNOV
OG0001830	LOC6531758|XP_002092548.1|DYAK	LOC115757906|XP_030554217.1|DNOV
OG0001831	LOC6534266|XP_002094947.1|DYAK	LOC115771387|XP_030572932.1|DNOV
OG0001832	LOC6524003|XP_015045421.1|DYAK	LOC115767569|XP_030567714.1|DNOV, LOC115767568|XP_030567713.1|DNOV, LOC115764066|XP_030562774.1|DNOV
OG0001833	LOC6531931|XP_002092717.2|DYAK	LOC115763798|XP_030562401.1|DNOV, LOC115761868|XP_030559731.1|DNOV
OG0001834	LOC6537260|XP_002097818.1|DYAK	LOC115761629|XP_030559318.1|DNOV
OG0001837	LOC6532267|XP_002093039.2|DYAK	LOC115769944|XP_030570848.1|DNOV
OG0001838	LOC6529963|XP_002090910.1|DYAK	LOC115760883|XP_030558305.1|DNOV
OG0001839	LOC6526346|XP_002087468.1|DYAK, LOC6530779|XP_002091666.1|DYAK	LOC115761395|XP_030559016.1|DNOV
OG0001841	LOC6532297|XP_002093057.2|DYAK, LOC6532296|XP_002093056.1|DYAK	LOC115770178|XP_030571198.1|DNOV
OG0001842	LOC6533503|XP_002094214.1|DYAK, LOC6526930|XP_002088028.1|DYAK	LOC115768084|XP_030568419.1|DNOV
OG0001843	LOC6534942|XP_002095612.1|DYAK	LOC115769341|XP_030569962.1|DNOV
OG0001844	LOC6534142|XP_002094826.1|DYAK, LOC6534143|XP_002094827.1|DYAK	LOC115770246|XP_030571314.1|DNOV
OG0001845	LOC6531797|XP_002092584.1|DYAK	LOC115766547|XP_030566379.1|DNOV
OG0001846	LOC6537451|XP_002098007.1|DYAK, LOC120321824|XP_039231726.1|DYAK, LOC6537449|XP_002098005.3|DYAK	LOC115771853|XP_030573595.1|DNOV
OG0001848	LOC26535568|XP_039233334.1|DYAK	LOC115760422|XP_030557590.1|DNOV
OG0001849	LOC6538812|XP_002099325.1|DYAK	LOC115761359|XP_030558965.1|DNOV
OG0001850	LOC6523746|XP_039232891.1|DYAK	LOC115766803|XP_030566688.1|DNOV
OG0001851	LOC6523728|XP_039232878.1|DYAK	LOC115766706|XP_030566484.1|DNOV
OG0001852	LOC6532234|XP_039229372.1|DYAK	LOC115762768|XP_030560977.1|DNOV
OG0001853	LOC6538383|XP_039231982.1|DYAK	LOC115764018|XP_030562707.1|DNOV
OG0001854	LOC6524813|XP_002100655.2|DYAK	LOC115766463|XP_030566258.1|DNOV
OG0001855	LOC6531359|XP_002092162.1|DYAK	LOC115764515|XP_030563472.1|DNOV
OG0001856	LOC6525264|XP_002101100.1|DYAK	LOC115767288|XP_030567379.1|DNOV
OG0001857	LOC6526091|XP_002101908.1|DYAK	LOC115764274|XP_030563059.1|DNOV
OG0001858	LOC6525823|XP_002101643.1|DYAK	LOC115764273|XP_030563058.1|DNOV
OG0001859	LOC6526196|XP_002102005.1|DYAK	LOC115767823|XP_030568024.1|DNOV
OG0001860	LOC6534246|XP_002094928.1|DYAK	LOC115770400|XP_030571513.1|DNOV
OG0001861	LOC6538349|XP_002098874.1|DYAK	LOC115757772|XP_030554057.1|DNOV
OG0001862	LOC6526135|XP_002101952.2|DYAK	LOC115764693|XP_030563747.1|DNOV
OG0001863	LOC6524650|XP_002100507.1|DYAK	LOC115765257|XP_030564596.1|DNOV
OG0001864	LOC6537274|XP_015048245.1|DYAK	LOC115772134|XP_030573974.1|DNOV
OG0001865	LOC6525601|XP_002101436.1|DYAK	LOC115766372|XP_030566132.1|DNOV
OG0001866	LOC6536913|XP_015048008.1|DYAK	LOC115761422|XP_030559043.1|DNOV
OG0001867	LOC6534316|XP_015050569.1|DYAK	LOC115771049|XP_030572457.1|DNOV
OG0001868	LOC6529230|XP_039228821.1|DYAK	LOC115758670|XP_030555273.1|DNOV
OG0001869	LOC6535871|XP_039231370.1|DYAK	LOC115761194|XP_030558727.1|DNOV
OG0001870	LOC6525489|XP_002101324.1|DYAK	LOC115768684|XP_030569229.1|DNOV
