Orthogroup	DYAK.longest_only	DBUS.longest_only
OG0002545	LOC6523929|XP_002099802.1|DYAK	LOC108606854|XP_017852840.1|DBUS
OG0002547	LOC6524004|XP_002099876.1|DYAK	LOC108605856|XP_017851154.1|DBUS
OG0002548	LOC6523989|XP_002099861.1|DYAK	LOC108605712|XP_017850993.1|DBUS
OG0002549	LOC6525609|XP_039233646.1|DYAK	LOC108606877|XP_017852889.1|DBUS
OG0002550	LOC6524661|XP_039233445.1|DYAK	LOC108606791|XP_017852730.1|DBUS
OG0002551	LOC6539057|XP_002099559.1|DYAK	LOC108604813|XP_017849910.1|DBUS
OG0002552	LOC6529265|XP_002090270.1|DYAK	LOC108597120|XP_017838992.2|DBUS
OG0002553	LOC6526216|XP_002102025.2|DYAK	LOC108607264|XP_017853444.1|DBUS
OG0002554	LOC120322002|XP_039232474.1|DYAK	LOC108607098|XP_017853211.1|DBUS
OG0002555	LOC6524109|XP_002099973.1|DYAK	LOC108605095|XP_017850149.1|DBUS
OG0002556	LOC6528066|XP_002089133.1|DYAK	LOC108608571|XP_017855491.2|DBUS
OG0002557	LOC6524607|XP_002100464.1|DYAK	LOC108606862|XP_017852855.1|DBUS
OG0002558	LOC6537930|XP_002098470.1|DYAK	LOC108603246|XP_017847366.1|DBUS
OG0002559	LOC26535787|XP_039231833.1|DYAK	LOC108600140|XP_017843022.1|DBUS
OG0002560	LOC6535870|XP_002096486.1|DYAK	LOC108601779|XP_017845195.1|DBUS
OG0002561	LOC6535652|XP_039231460.1|DYAK	LOC108604029|XP_017848768.1|DBUS
OG0002562	LOC6525015|XP_002100854.1|DYAK	LOC108605974|XP_017851285.1|DBUS
OG0002563	LOC6525624|XP_002101459.2|DYAK	LOC108604952|XP_017850011.1|DBUS
OG0002564	LOC6538887|XP_002099391.1|DYAK	LOC108604395|XP_017849342.1|DBUS
OG0002565	LOC6536323|XP_002096907.1|DYAK	LOC108604531|XP_017849534.1|DBUS
OG0002566	LOC6535550|XP_039231411.1|DYAK	LOC108604251|XP_017849122.1|DBUS
OG0002567	LOC6525487|XP_002101322.1|DYAK	LOC108606346|XP_017851882.1|DBUS
OG0002568	LOC6536269|XP_002096855.1|DYAK	LOC108605862|XP_017851162.1|DBUS
OG0002569	LOC6539734|XP_002086618.1|DYAK	LOC108598983|XP_017841246.2|DBUS
OG0002570	LOC6535585|XP_002096213.2|DYAK	LOC108603835|XP_017848467.1|DBUS
OG0002571	LOC6535583|XP_002096211.2|DYAK	LOC108603291|XP_017847449.1|DBUS
OG0002572	LOC6530865|XP_039228434.1|DYAK	LOC108595955|XP_017836731.1|DBUS
OG0002573	LOC6539924|XP_002086800.1|DYAK	LOC108604267|XP_017849150.1|DBUS
OG0002574	LOC6535553|XP_002096182.2|DYAK	LOC108601910|XP_017845377.1|DBUS
OG0002575	LOC6537372|XP_015048301.2|DYAK	LOC108603508|XP_017847871.1|DBUS
OG0002576	LOC6539101|XP_015045307.1|DYAK	LOC108605626|XP_017850899.1|DBUS
OG0002577	LOC6534336|XP_015050578.1|DYAK	LOC108599594|XP_017842029.1|DBUS
OG0002578	LOC6526827|XP_002087928.1|DYAK	LOC108594441|XP_017835105.1|DBUS
OG0002579	LOC6527333|XP_002088425.1|DYAK	LOC108607801|XP_017854329.1|DBUS
OG0002580	LOC6530060|XP_002091006.1|DYAK	LOC108595543|XP_017836291.1|DBUS
OG0002581	LOC6537954|XP_039232112.1|DYAK	LOC108603703|XP_017848224.1|DBUS
OG0002582	LOC6536416|XP_002096998.2|DYAK	LOC108603401|XP_017847676.1|DBUS
OG0002583	LOC6536505|XP_039232201.1|DYAK	LOC108603064|XP_017846991.1|DBUS
OG0002584	LOC6534966|XP_002095636.1|DYAK	LOC108600534|XP_017843676.1|DBUS
OG0002585	LOC6534967|XP_002095637.1|DYAK	LOC108600536|XP_017843678.1|DBUS
OG0002586	LOC6535631|XP_002096259.2|DYAK	LOC108603319|XP_017847525.1|DBUS
OG0002587	LOC6536179|XP_002096770.2|DYAK	LOC108601742|XP_017845151.1|DBUS
OG0002588	LOC6536430|XP_002097012.1|DYAK	LOC108603778|XP_017848359.1|DBUS
OG0002589	LOC6538361|XP_002098885.2|DYAK	LOC108604083|XP_017848846.1|DBUS
OG0002590	LOC6524985|XP_002100825.1|DYAK	LOC108607092|XP_017853206.1|DBUS
OG0002591	LOC6538935|XP_002099439.1|DYAK	LOC108603907|XP_017848578.1|DBUS
OG0002592	LOC6538235|XP_002098762.3|DYAK	LOC108604852|XP_017849964.1|DBUS
OG0002593	LOC6538240|XP_039230951.1|DYAK	LOC108603342|XP_017847563.1|DBUS
OG0002594	LOC6537363|XP_039232819.1|DYAK	LOC108603662|XP_033149833.1|DBUS
OG0002595	LOC6535633|XP_002096261.2|DYAK	LOC108603015|XP_017846899.1|DBUS
OG0002596	LOC6536968|XP_002097537.1|DYAK	LOC108604537|XP_017849542.1|DBUS
OG0002597	LOC6536488|XP_002097066.1|DYAK	LOC108604468|XP_017849439.1|DBUS
OG0002598	LOC6537819|XP_002098360.2|DYAK	LOC108603465|XP_033150080.1|DBUS
OG0002599	LOC6536415|XP_002096997.1|DYAK	LOC108604760|XP_017849839.1|DBUS
OG0002600	LOC6528839|XP_002089871.1|DYAK	LOC108597537|XP_017839625.1|DBUS
OG0002601	LOC6535943|XP_002096559.1|DYAK	LOC108602329|XP_017845904.1|DBUS
OG0002602	LOC6538150|XP_002098684.1|DYAK	LOC108604153|XP_017848960.1|DBUS
OG0002603	LOC6538837|XP_039232018.1|DYAK	LOC108603149|XP_017847186.1|DBUS
OG0002604	LOC6538836|XP_039232019.1|DYAK	LOC108604789|XP_017849877.1|DBUS
OG0002605	LOC6536855|XP_002097424.1|DYAK	LOC108604811|XP_017849904.1|DBUS
OG0002606	LOC6536991|XP_039232260.1|DYAK	LOC108603255|XP_017847383.1|DBUS
OG0002607	LOC6539848|XP_002086731.1|DYAK	LOC108601452|XP_017844839.1|DBUS
OG0002608	LOC6537071|XP_002097632.1|DYAK	LOC108603359|XP_017847595.2|DBUS
OG0002609	LOC6530210|XP_002091148.1|DYAK	LOC108596508|XP_017837837.1|DBUS
OG0002610	LOC6535908|XP_002096524.2|DYAK	LOC108603472|XP_017847800.1|DBUS
OG0002611	LOC6536354|XP_002096936.1|DYAK	LOC108603704|XP_017848233.1|DBUS
OG0002612	LOC6535790|XP_002096413.1|DYAK	LOC108602135|XP_017845652.1|DBUS
OG0002613	LOC6538783|XP_015049029.1|DYAK	LOC108603169|XP_017847215.1|DBUS
OG0002614	LOC6538384|XP_002098908.2|DYAK	LOC108603927|XP_017848609.1|DBUS
OG0002615	LOC6533472|XP_002094183.1|DYAK	LOC117134668|XP_033148965.1|DBUS
OG0002616	LOC6538255|XP_002098782.1|DYAK	LOC108604190|XP_017849029.1|DBUS
OG0002617	LOC6536395|XP_002096977.1|DYAK	LOC108596513|XP_033150929.1|DBUS, LOC108596514|XP_017837845.1|DBUS
OG0002618	LOC6535294|XP_002095950.1|DYAK	LOC108603294|XP_017847454.1|DBUS
OG0002619	LOC6536658|XP_002097230.3|DYAK	LOC108603338|XP_017847552.1|DBUS
OG0002620	LOC6538686|XP_002099205.2|DYAK	LOC108604064|XP_017848817.1|DBUS
OG0002621	LOC6537787|XP_002098328.1|DYAK	LOC108604088|XP_017848854.1|DBUS
OG0002622	LOC6535092|XP_002095756.1|DYAK	LOC108598528|XP_017840700.1|DBUS
OG0002623	LOC6536324|XP_039232699.1|DYAK	LOC108601922|XP_017845388.1|DBUS
OG0002624	LOC6537667|XP_002098212.1|DYAK	LOC108604684|XP_017849729.1|DBUS
OG0002625	LOC6537679|XP_002098224.3|DYAK	LOC108603019|XP_017846905.1|DBUS
OG0002626	LOC6525383|XP_002101219.1|DYAK	LOC108605593|XP_017850855.1|DBUS
OG0002627	LOC6537756|XP_039231346.1|DYAK	LOC108603477|XP_017847808.1|DBUS
OG0002628	LOC6537538|XP_039231014.1|DYAK	LOC108603860|XP_017848505.1|DBUS
OG0002629	LOC6536629|XP_039231889.1|DYAK	LOC108603121|XP_033149967.1|DBUS
OG0002630	LOC6537133|XP_015048156.1|DYAK	LOC108604152|XP_033149002.1|DBUS
OG0002631	LOC6538628|XP_002099150.1|DYAK	LOC108601451|XP_017844838.1|DBUS
OG0002632	LOC6537351|XP_002097908.1|DYAK	LOC108604249|XP_017849120.1|DBUS
OG0002633	LOC26535669|XP_015047220.1|DYAK	LOC108603405|XP_017847683.1|DBUS
OG0002634	LOC6537324|XP_015048281.1|DYAK	LOC108604753|XP_017849830.1|DBUS
OG0002635	LOC6536442|XP_002097023.1|DYAK	LOC108604670|XP_017849711.1|DBUS
OG0002636	LOC6535255|XP_002095911.1|DYAK	LOC108604305|XP_017849212.1|DBUS
OG0002637	LOC6527344|XP_002088436.1|DYAK	LOC108608475|XP_033149987.1|DBUS
OG0002638	LOC6537965|XP_002098502.2|DYAK	LOC108601635|XP_017845022.1|DBUS
OG0002639	LOC6537386|XP_002097942.1|DYAK	LOC108604709|XP_017849764.1|DBUS
OG0002640	LOC6537005|XP_002097574.1|DYAK	LOC108602752|XP_017846410.1|DBUS
OG0002641	LOC6537008|XP_039231343.1|DYAK	LOC108602755|XP_017846416.1|DBUS
OG0002642	LOC6537009|XP_002097578.1|DYAK	LOC108602754|XP_017846415.1|DBUS
OG0002643	LOC6537010|XP_015048067.1|DYAK	LOC108602753|XP_017846412.1|DBUS
OG0002644	LOC6537577|XP_002098123.1|DYAK	LOC108602525|XP_017846147.1|DBUS
OG0002645	LOC6537571|XP_039231708.1|DYAK	LOC108604591|XP_017849613.1|DBUS
OG0002646	LOC6538702|XP_002099217.1|DYAK	LOC108603796|XP_017848382.1|DBUS
OG0002647	LOC6536160|XP_002096760.1|DYAK	LOC108602498|XP_017846115.1|DBUS
OG0002648	LOC6535983|XP_039231963.1|DYAK	LOC108603094|XP_017847079.1|DBUS
OG0002649	LOC6537644|XP_015048453.1|DYAK	LOC108602348|XP_017845936.1|DBUS
OG0002650	LOC6536159|XP_002096759.1|DYAK	LOC108604521|XP_017849519.1|DBUS
OG0002651	LOC6537069|XP_002097630.1|DYAK	LOC108603870|XP_017848529.1|DBUS
OG0002652	LOC6535877|XP_015047428.1|DYAK	LOC108602107|XP_017845620.1|DBUS
OG0002653	LOC6538173|XP_002098701.2|DYAK	LOC108603304|XP_017847469.1|DBUS
OG0002654	LOC6538170|XP_002098698.2|DYAK	LOC108603535|XP_017847923.1|DBUS
OG0002655	LOC6535788|XP_039232725.1|DYAK	LOC108603901|XP_017848572.1|DBUS
OG0002656	LOC6536946|XP_002097515.1|DYAK	LOC108603207|XP_017847282.1|DBUS
OG0002657	LOC6536441|XP_002097022.1|DYAK	LOC108604742|XP_017849816.2|DBUS
OG0002658	LOC6538980|XP_002099483.1|DYAK	LOC108603691|XP_017848203.1|DBUS
OG0002660	LOC6524647|XP_002100504.1|DYAK	LOC108607268|XP_017853450.1|DBUS
OG0002661	LOC6538182|XP_002098710.2|DYAK	LOC108603150|XP_017847189.1|DBUS
OG0002662	LOC6532118|XP_015051710.1|DYAK	LOC108597610|XP_017839735.1|DBUS
OG0002663	LOC6538751|XP_002099265.1|DYAK	LOC108604469|XP_033149850.1|DBUS
OG0002664	LOC6529156|XP_002087365.1|DYAK	LOC108608469|XP_017855345.1|DBUS
OG0002665	LOC6528547|XP_002089592.2|DYAK	LOC108596649|XP_017838118.1|DBUS
OG0002666	LOC6528543|XP_039226501.1|DYAK	LOC108596648|XP_017838115.1|DBUS
OG0002667	LOC6528861|XP_002089893.1|DYAK	LOC108597419|XP_017839458.1|DBUS
OG0002668	LOC6532432|XP_015049345.1|DYAK	LOC108600460|XP_017843538.1|DBUS
OG0002669	LOC6527752|XP_002088832.1|DYAK	LOC108598373|XP_017840486.2|DBUS
OG0002670	LOC6533363|XP_002094088.1|DYAK	LOC108598395|XP_017840504.1|DBUS
OG0002671	LOC6533359|XP_015049948.1|DYAK	LOC108600725|XP_017843951.1|DBUS
OG0002672	LOC6530670|XP_015051867.1|DYAK	LOC108596560|XP_017837947.1|DBUS
OG0002673	LOC6531958|XP_002092744.1|DYAK	LOC108596048|XP_017836923.1|DBUS
OG0002674	LOC6528858|XP_002089890.1|DYAK	LOC108597165|XP_017839066.1|DBUS
OG0002675	LOC6533298|XP_002094024.1|DYAK	LOC108600401|XP_033149594.1|DBUS
OG0002676	LOC6532105|XP_002092881.1|DYAK	LOC108597316|XP_017839291.1|DBUS
OG0002677	LOC6528404|XP_039226905.1|DYAK	LOC108597670|XP_017839829.1|DBUS
OG0002678	LOC6529296|XP_002090301.1|DYAK	LOC108597631|XP_017839765.1|DBUS
OG0002679	LOC6531953|XP_015051635.1|DYAK	LOC108596042|XP_017836912.1|DBUS
OG0002680	LOC6523819|XP_002099694.2|DYAK	LOC108605491|XP_017850725.1|DBUS
OG0002681	LOC6530675|XP_015051862.1|DYAK	LOC108597126|XP_017838995.1|DBUS
OG0002682	LOC6532996|XP_002093731.1|DYAK	LOC108600232|XP_017843149.1|DBUS
OG0002683	LOC6536215|XP_002096806.1|DYAK	LOC108603713|XP_017848242.1|DBUS
OG0002684	LOC6539988|XP_002086859.1|DYAK	LOC108607149|XP_017853282.1|DBUS
OG0002685	LOC6532307|XP_039230778.1|DYAK	LOC108597904|XP_033149591.1|DBUS
OG0002686	LOC6533510|XP_002094221.1|DYAK	LOC108600083|XP_017842931.1|DBUS
OG0002687	LOC6539445|XP_015045141.2|DYAK	LOC108600407|XP_033149300.1|DBUS
OG0002688	LOC6534362|XP_015050590.1|DYAK	LOC108599758|XP_017842262.1|DBUS
OG0002689	LOC6523986|XP_002099858.1|DYAK	LOC108606034|XP_017851350.1|DBUS
OG0002690	LOC6533680|XP_002094386.1|DYAK	LOC108598605|XP_017840792.1|DBUS
OG0002691	LOC6531736|XP_002092526.2|DYAK	LOC108595897|XP_017836675.1|DBUS
OG0002692	LOC6531976|XP_002092762.1|DYAK	LOC108595171|XP_017835831.1|DBUS
OG0002693	LOC6532414|XP_015049336.1|DYAK	LOC108599860|XP_017842490.1|DBUS
OG0002694	LOC6528890|XP_002089922.1|DYAK	LOC108596121|XP_017837069.1|DBUS
OG0002695	LOC6533098|XP_002093824.1|DYAK	LOC108599188|XP_017841473.1|DBUS
OG0002696	LOC6534439|XP_002095116.1|DYAK	LOC108599994|XP_017842742.1|DBUS
OG0002697	LOC6533369|XP_002094094.2|DYAK	LOC108600883|XP_033149348.1|DBUS
OG0002698	LOC6533438|XP_039230033.1|DYAK	LOC108600422|XP_017843472.2|DBUS
OG0002699	LOC6533300|XP_002094026.1|DYAK	LOC108600862|XP_017844157.1|DBUS
OG0002700	LOC6534567|XP_039230667.1|DYAK	LOC108599945|XP_017842658.1|DBUS
OG0002701	LOC6531821|XP_002092608.2|DYAK	LOC108596146|XP_017837127.1|DBUS
OG0002702	LOC6531883|XP_002092670.1|DYAK	LOC108597276|XP_017839229.1|DBUS
OG0002704	LOC6530496|XP_002091411.1|DYAK	LOC108596627|XP_017838062.1|DBUS
OG0002705	LOC6533211|XP_002093937.2|DYAK	LOC108600556|XP_017843705.2|DBUS
OG0002706	LOC6529291|XP_002090296.1|DYAK	LOC108594774|XP_017835402.1|DBUS
OG0002707	LOC6532184|XP_015049201.1|DYAK	LOC108600859|XP_017844153.1|DBUS
OG0002709	LOC6528717|XP_039227683.1|DYAK	LOC108595597|XP_017836349.1|DBUS
OG0002710	LOC6530725|XP_002091616.1|DYAK	LOC108595768|XP_017836547.1|DBUS
OG0002711	LOC6530727|XP_002091618.3|DYAK	LOC108595949|XP_017836724.1|DBUS
OG0002712	LOC6531179|XP_015051153.1|DYAK	LOC108597500|XP_017839575.1|DBUS
OG0002713	LOC6530080|XP_039229055.1|DYAK	LOC108597083|XP_017838914.1|DBUS
OG0002714	LOC6528473|XP_002089519.1|DYAK	LOC108597089|XP_017838936.1|DBUS
OG0002715	LOC6525606|XP_002101441.1|DYAK	LOC108606825|XP_017852797.1|DBUS
OG0002716	LOC6532136|XP_039228987.1|DYAK	LOC108596329|XP_017837444.1|DBUS
OG0002717	LOC6536222|XP_002096813.1|DYAK	LOC108601909|XP_017845375.1|DBUS
OG0002718	LOC6533254|XP_002093980.1|DYAK	LOC108598968|XP_017841230.1|DBUS
OG0002719	LOC6536547|XP_002097123.1|DYAK	LOC108604651|XP_017849690.1|DBUS
OG0002720	LOC6533034|XP_002093769.3|DYAK	LOC108598623|XP_017840810.1|DBUS
OG0002721	LOC6529680|XP_015052400.1|DYAK	LOC108601132|XP_017844548.1|DBUS
OG0002722	LOC6528728|XP_002089763.1|DYAK	LOC108595448|XP_017836172.1|DBUS
OG0002724	LOC6538687|XP_002099206.1|DYAK	LOC108604062|XP_017848814.1|DBUS
OG0002725	LOC6534919|XP_002095590.1|DYAK	LOC108600019|XP_017842825.1|DBUS
OG0002726	LOC6533530|XP_015050103.1|DYAK	LOC108599749|XP_017842248.1|DBUS
OG0002727	LOC6532809|XP_002093546.1|DYAK	LOC108600437|XP_017843503.1|DBUS
OG0002728	LOC6530088|XP_002091034.1|DYAK	LOC108596930|XP_017838642.1|DBUS
OG0002729	LOC6533654|XP_039230781.1|DYAK	LOC108600360|XP_017843381.2|DBUS
OG0002730	LOC6529910|XP_039229245.1|DYAK	LOC108597437|XP_017839488.1|DBUS
OG0002731	LOC6532245|XP_002093018.1|DYAK	LOC108600409|XP_017843454.1|DBUS
OG0002732	LOC6530187|XP_002091125.2|DYAK	LOC108597284|XP_017839240.1|DBUS
OG0002733	LOC6531200|XP_002092028.1|DYAK	LOC108594450|XP_017835114.1|DBUS
OG0002734	LOC6539190|XP_015045271.1|DYAK	LOC108596772|XP_017838360.1|DBUS
OG0002735	LOC6528849|XP_015054240.1|DYAK	LOC108596486|XP_017837754.1|DBUS
OG0002736	LOC6528846|XP_002089878.2|DYAK	LOC108597449|XP_017839503.1|DBUS
OG0002737	LOC6532588|XP_002093332.1|DYAK	LOC108600070|XP_017842913.1|DBUS
OG0002738	LOC6532879|XP_002093615.1|DYAK	LOC108599872|XP_017842513.2|DBUS
OG0002739	LOC6534860|XP_002095532.1|DYAK	LOC108601112|XP_017844517.1|DBUS
OG0002740	LOC6539717|XP_039229730.1|DYAK	LOC108601110|XP_017844516.1|DBUS
OG0002741	LOC6530710|XP_002091601.2|DYAK	LOC108596341|XP_017837484.1|DBUS
OG0002742	LOC6531915|XP_002092701.1|DYAK	LOC108596567|XP_017837961.1|DBUS
OG0002743	LOC6533491|XP_002094202.1|DYAK	LOC108599837|XP_017842436.1|DBUS
OG0002744	LOC6534689|XP_002095364.2|DYAK	LOC108600592|XP_017843759.1|DBUS
OG0002745	LOC6532451|XP_002093198.1|DYAK	LOC108600344|XP_017843357.1|DBUS
OG0002746	LOC6531488|XP_002092287.1|DYAK	LOC108595184|XP_017835851.1|DBUS
OG0002747	LOC6535428|XP_002096077.1|DYAK	LOC108604011|XP_017848743.1|DBUS
OG0002748	LOC6531995|XP_002092781.1|DYAK	LOC108597508|XP_017839585.1|DBUS
OG0002749	LOC6532104|XP_002092880.1|DYAK	LOC108596923|XP_017838630.1|DBUS
OG0002750	LOC6530362|XP_002091288.2|DYAK	LOC108597010|XP_017838777.1|DBUS
OG0002751	LOC6528521|XP_039226313.1|DYAK	LOC108597152|XP_017839040.1|DBUS
OG0002752	LOC6528740|XP_002089775.1|DYAK	LOC108597198|XP_017839123.1|DBUS
OG0002753	LOC6531604|XP_002092401.1|DYAK	LOC108596695|XP_017838206.2|DBUS
OG0002754	LOC6533226|XP_039230747.1|DYAK	LOC108600176|XP_033149762.1|DBUS
OG0002755	LOC6531056|XP_002091890.1|DYAK	LOC108595364|XP_017836078.1|DBUS
OG0002756	LOC6534821|XP_002095493.2|DYAK	LOC108600873|XP_017844174.1|DBUS
OG0002757	LOC6532523|XP_039230453.1|DYAK	LOC108599553|XP_033149703.1|DBUS
OG0002758	LOC6531187|XP_039228303.1|DYAK	LOC108597454|XP_017839508.1|DBUS
OG0002759	LOC6531209|XP_015051169.1|DYAK	LOC108595077|XP_017835713.1|DBUS
OG0002760	LOC6532148|XP_002092924.1|DYAK	LOC108596292|XP_017837372.1|DBUS
OG0002761	LOC6531019|XP_002091856.1|DYAK	LOC108595849|XP_017836629.1|DBUS
OG0002762	LOC6531084|XP_039228053.1|DYAK	LOC108596285|XP_017837349.2|DBUS
OG0002763	LOC6532645|XP_002093389.1|DYAK	LOC108598717|XP_017840936.2|DBUS
OG0002764	LOC6534304|XP_039229858.1|DYAK	LOC108600142|XP_017843024.1|DBUS
OG0002765	LOC6531154|XP_002091983.3|DYAK	LOC108597354|XP_017839350.1|DBUS
OG0002766	LOC6531155|XP_002091984.1|DYAK	LOC108595794|XP_017836574.1|DBUS
OG0002767	LOC6531214|XP_002092042.2|DYAK	LOC108596469|XP_017837718.1|DBUS
OG0002768	LOC6531928|XP_002092714.1|DYAK	LOC108596423|XP_017837631.1|DBUS
OG0002769	LOC6530090|XP_002091036.1|DYAK	LOC108595398|XP_017836113.1|DBUS
OG0002770	LOC6526951|XP_002088047.1|DYAK	LOC108597947|XP_017840055.1|DBUS
OG0002771	LOC6533560|XP_039230314.1|DYAK	LOC108600272|XP_017843223.1|DBUS
OG0002772	LOC6533553|XP_002094263.2|DYAK	LOC108601051|XP_017844432.1|DBUS
OG0002773	LOC6530049|XP_002090995.1|DYAK	LOC108595062|XP_017835696.1|DBUS
OG0002774	LOC6530603|XP_002091516.2|DYAK	LOC108595432|XP_017836151.1|DBUS
OG0002775	LOC6534342|XP_002095022.1|DYAK	LOC108601085|XP_017844480.1|DBUS
OG0002776	LOC6532587|XP_002093331.1|DYAK	LOC108601115|XP_017844523.1|DBUS
OG0002777	LOC6534408|XP_002095086.1|DYAK	LOC108600024|XP_017842830.1|DBUS
OG0002778	LOC6534410|XP_002095088.1|DYAK	LOC108600020|XP_017842826.1|DBUS
OG0002779	LOC6533306|XP_002094032.1|DYAK	LOC108598452|XP_017840583.1|DBUS
OG0002780	LOC6536102|XP_002096710.1|DYAK	LOC108601781|XP_017845197.1|DBUS
OG0002781	LOC6530453|XP_002091369.1|DYAK	LOC108596100|XP_017837009.1|DBUS
OG0002782	LOC6539697|XP_039230484.1|DYAK	LOC108600185|XP_017843080.1|DBUS
OG0002783	LOC6532827|XP_002093564.1|DYAK	LOC108599677|XP_017842157.1|DBUS
OG0002784	LOC6531812|XP_002092599.1|DYAK	LOC108597053|XP_017838861.1|DBUS
OG0002785	LOC6535116|XP_002095779.1|DYAK	LOC108600331|XP_017843332.2|DBUS
OG0002786	LOC6534424|XP_002095102.1|DYAK	LOC108600596|XP_017843762.1|DBUS
OG0002787	LOC6533246|XP_002093972.1|DYAK	LOC108599894|XP_017842574.1|DBUS
OG0002788	LOC6533245|XP_002093971.1|DYAK	LOC108599895|XP_017842575.1|DBUS
OG0002789	LOC6539387|XP_002086279.2|DYAK	LOC108600935|XP_017844261.1|DBUS
OG0002790	LOC6533646|XP_002094352.1|DYAK, LOC6533647|XP_002094353.1|DYAK	LOC108600664|XP_017843849.1|DBUS
OG0002791	LOC6535007|XP_002095677.1|DYAK	LOC108600221|XP_017843133.1|DBUS
OG0002792	LOC6530028|XP_002090974.1|DYAK	LOC108596899|XP_017838578.1|DBUS
OG0002793	LOC6532552|XP_002093297.1|DYAK	LOC108600219|XP_017843131.1|DBUS
OG0002794	LOC6533091|XP_002093822.1|DYAK	LOC108600116|XP_017842979.2|DBUS
OG0002795	LOC6533192|XP_002093918.1|DYAK	LOC108600957|XP_017844295.2|DBUS
OG0002796	LOC6533124|XP_002093850.1|DYAK	LOC108600968|XP_017844314.1|DBUS
OG0002797	LOC6533649|XP_002094355.1|DYAK	LOC108600666|XP_017843851.1|DBUS
OG0002798	LOC6529607|XP_002090601.1|DYAK	LOC108607819|XP_017854356.1|DBUS
OG0002799	LOC6532294|XP_002093054.1|DYAK	LOC108598022|XP_033149710.1|DBUS
OG0002800	LOC6534426|XP_039229940.1|DYAK	LOC108600196|XP_033149323.1|DBUS
OG0002801	LOC6532101|XP_002092877.1|DYAK	LOC108601272|XP_033150092.1|DBUS, LOC108596635|XP_017838085.1|DBUS
OG0002802	LOC6532089|XP_002092866.3|DYAK	LOC108594976|XP_017835597.1|DBUS
OG0002803	LOC6529640|XP_002090634.1|DYAK	LOC108607454|XP_017853780.1|DBUS
OG0002804	LOC6531621|XP_002092418.1|DYAK	LOC108595040|XP_017835668.1|DBUS
OG0002805	LOC6528548|XP_002089593.1|DYAK	LOC108597734|XP_017839917.1|DBUS
OG0002806	LOC6535008|XP_002095678.1|DYAK	LOC108600222|XP_017843134.1|DBUS
OG0002807	LOC6532106|XP_002092882.1|DYAK	LOC108596245|XP_017837285.1|DBUS
OG0002808	LOC6531993|XP_002092779.1|DYAK	LOC108596723|XP_017838254.1|DBUS
OG0002809	LOC6533873|XP_002094573.1|DYAK	LOC108599137|XP_017841415.1|DBUS
OG0002810	LOC6532304|XP_015049276.1|DYAK	LOC108597902|XP_033149270.1|DBUS
OG0002811	LOC6533841|XP_002094541.1|DYAK	LOC108601086|XP_017844481.1|DBUS
OG0002812	LOC6530009|XP_002090955.1|DYAK	LOC108596088|XP_017836994.1|DBUS
OG0002813	LOC6531033|XP_002091869.1|DYAK	LOC108595068|XP_017835702.1|DBUS
OG0002814	LOC6530631|XP_039229190.1|DYAK	LOC108596349|XP_017837496.1|DBUS
OG0002815	LOC6530099|XP_002091045.2|DYAK	LOC108594761|XP_017835389.1|DBUS
OG0002816	LOC6531049|XP_002091885.1|DYAK	LOC108595104|XP_017835754.1|DBUS
OG0002817	LOC6539092|XP_002085971.1|DYAK	LOC108595393|XP_017836108.1|DBUS
OG0002818	LOC6528867|XP_002089899.2|DYAK	LOC108595255|XP_017835951.1|DBUS
OG0002819	LOC6532747|XP_039229436.1|DYAK	LOC108598276|XP_033149582.1|DBUS
OG0002820	LOC6532744|XP_002093486.1|DYAK	LOC108600402|XP_017843443.1|DBUS
OG0002821	LOC6533919|XP_002094619.2|DYAK	LOC108600723|XP_017843950.1|DBUS
OG0002822	LOC6530597|XP_002091510.1|DYAK	LOC108596335|XP_017837478.1|DBUS
OG0002823	LOC6528489|XP_015053962.1|DYAK	LOC108597396|XP_017839422.1|DBUS
OG0002824	LOC6528754|XP_002089789.1|DYAK	LOC108595298|XP_017836000.1|DBUS
OG0002825	LOC6535149|XP_039230255.1|DYAK	LOC108599646|XP_017842110.1|DBUS
OG0002826	LOC6530595|XP_002091508.1|DYAK	LOC108597401|XP_017839434.1|DBUS
OG0002827	LOC6523698|XP_002099570.2|DYAK	LOC108607404|XP_017853674.1|DBUS
OG0002828	LOC6530662|XP_015052732.1|DYAK	LOC108596257|XP_017837302.1|DBUS
OG0002829	LOC6530098|XP_002091044.1|DYAK	LOC108595045|XP_017835675.1|DBUS
OG0002830	LOC6529385|XP_039228824.1|DYAK	LOC108596192|XP_017837195.1|DBUS
OG0002831	LOC6529227|XP_002090234.2|DYAK	LOC108607875|XP_017854464.1|DBUS
OG0002832	LOC6527779|XP_039227444.1|DYAK	LOC117135056|XP_033150873.1|DBUS, LOC108607825|XP_017854362.2|DBUS
OG0002833	LOC6532140|XP_039228290.1|DYAK, LOC120320441|XP_039228289.1|DYAK	LOC108597642|XP_017839779.1|DBUS
OG0002834	LOC6531906|XP_002092692.1|DYAK	LOC108596884|XP_017838553.1|DBUS
OG0002835	LOC6530104|XP_002091050.1|DYAK	LOC108597365|XP_017839379.1|DBUS
OG0002836	LOC6528710|XP_015054036.1|DYAK	LOC108596441|XP_017837663.1|DBUS
OG0002837	LOC6531113|XP_039228698.1|DYAK	LOC108595927|XP_017836704.1|DBUS
