Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0002412	LOC26534951|XP_015044780.2|DYAK	LOC108112959|XP_017078851.1|DEUG
OG0002413	LOC6524064|XP_002099933.1|DYAK	LOC108109758|XP_017073920.1|DEUG
OG0002414	LOC6532343|XP_002093103.1|DYAK	LOC108102841|XP_017063523.1|DEUG
OG0002415	LOC6536783|XP_015047950.1|DYAK	LOC108111776|XP_017076832.1|DEUG
OG0002416	LOC6523720|XP_039233076.1|DYAK	LOC108102323|XP_017062597.1|DEUG
OG0002417	LOC6526260|XP_002087382.1|DYAK	LOC108104187|XP_017065616.1|DEUG
OG0002418	LOC26536186|XP_039232837.1|DYAK	LOC108112806|XP_017078628.1|DEUG
OG0002419	LOC6524244|XP_002100107.1|DYAK	LOC108103545|XP_017064562.1|DEUG
OG0002420	LOC6532813|XP_002093550.2|DYAK	LOC108108189|XP_017071626.1|DEUG
OG0002421	LOC6538721|XP_002099236.1|DYAK	LOC108116549|XP_017083976.1|DEUG
OG0002422	LOC6535969|XP_015047482.2|DYAK	LOC108115137|XP_017081920.1|DEUG
OG0002423	LOC6533673|XP_002094379.1|DYAK	LOC108114554|XP_017081090.1|DEUG
OG0002424	LOC6523694|XP_002099572.1|DYAK	LOC108108936|XP_017072682.1|DEUG
OG0002425	LOC6524846|XP_002100686.2|DYAK	LOC108110071|XP_017074442.1|DEUG
OG0002426	LOC6532295|XP_002093055.1|DYAK	LOC108104672|XP_017066353.1|DEUG
OG0002427	LOC6523700|XP_002099577.1|DYAK	LOC108108752|XP_017072404.1|DEUG
OG0002428	LOC6525155|XP_002100993.2|DYAK	LOC108105061|XP_017066969.1|DEUG
OG0002429	LOC6533478|XP_039230863.1|DYAK	LOC108107868|XP_017071135.1|DEUG
OG0002430	LOC6528410|XP_002089456.1|DYAK	LOC108113196|XP_017079212.1|DEUG
OG0002431	LOC6530942|XP_002091784.1|DYAK	LOC108109236|XP_017073198.1|DEUG
OG0002432	LOC6524217|XP_002100080.1|DYAK	LOC108110317|XP_017074819.1|DEUG
OG0002433	LOC6535645|XP_002096273.1|DYAK	LOC108117108|XP_017084818.1|DEUG
OG0002434	LOC6536396|XP_002096978.1|DYAK	LOC108110007|XP_017074336.1|DEUG
OG0002435	LOC6526018|XP_002101835.1|DYAK	LOC108110136|XP_017074535.1|DEUG
OG0002436	LOC6529880|XP_002090837.1|DYAK	LOC108106634|XP_017069328.1|DEUG
OG0002437	LOC6529915|XP_039229312.1|DYAK	LOC108106442|XP_017068964.1|DEUG
OG0002438	LOC6524485|XP_039226161.1|DYAK	LOC108104421|XP_017065963.1|DEUG
OG0002439	LOC6528069|XP_002089136.2|DYAK	LOC108113430|XP_017079481.1|DEUG
OG0002440	LOC6534273|XP_002094954.1|DYAK	LOC108108589|XP_017072172.1|DEUG
OG0002441	LOC6528792|XP_002089826.1|DYAK	LOC108104792|XP_017066544.1|DEUG
OG0002442	LOC6531256|XP_002092065.1|DYAK	LOC108112781|XP_017078547.1|DEUG
OG0002443	LOC6529353|XP_015052293.1|DYAK	LOC108112776|XP_017078534.1|DEUG
OG0002444	LOC6531583|XP_002092381.1|DYAK	LOC108111954|XP_017077134.1|DEUG
OG0002445	LOC6529900|XP_002090857.2|DYAK	LOC108106714|XP_017069436.1|DEUG
OG0002446	LOC6530433|XP_002091349.1|DYAK	LOC108106675|XP_017069394.1|DEUG
OG0002447	LOC6533935|XP_015050347.1|DYAK	LOC108108027|XP_017071381.1|DEUG
OG0002448	LOC6530580|XP_002091493.1|DYAK	LOC108113275|XP_017079313.1|DEUG
OG0002449	LOC6531345|XP_002092149.1|DYAK	LOC108112599|XP_017078142.1|DEUG
OG0002450	LOC6536537|XP_002097113.1|DYAK	LOC108116360|XP_017083673.1|DEUG
OG0002451	LOC6528657|XP_002089699.1|DYAK	LOC108104495|XP_017066098.1|DEUG
OG0002452	LOC6531615|XP_002092412.1|DYAK	LOC108113352|XP_017079404.1|DEUG
OG0002453	LOC6531614|XP_002092411.1|DYAK	LOC108112673|XP_017078305.1|DEUG
OG0002454	LOC6532289|XP_015049269.1|DYAK	LOC108104714|XP_017066422.1|DEUG
OG0002455	LOC6523844|XP_002099717.1|DYAK	LOC108104712|XP_017066421.1|DEUG
OG0002456	LOC6531754|XP_039228336.1|DYAK	LOC108113076|XP_017079008.1|DEUG
OG0002457	LOC6528451|XP_015053939.1|DYAK	LOC108112817|XP_017078604.1|DEUG
OG0002458	LOC6527123|XP_002088216.1|DYAK	LOC108113406|XP_017079450.1|DEUG
OG0002459	LOC6529938|XP_002090893.1|DYAK	LOC108114897|XP_017081555.1|DEUG
OG0002460	LOC6532014|XP_002092793.1|DYAK	LOC108107468|XP_017070504.1|DEUG
OG0002461	LOC6531692|XP_002092483.2|DYAK	LOC108112472|XP_017077818.1|DEUG
OG0002462	LOC6530981|XP_015051796.1|DYAK	LOC108111959|XP_017077142.1|DEUG
OG0002463	LOC6531963|XP_002092749.2|DYAK	LOC108107261|XP_017070180.1|DEUG
OG0002464	LOC6531259|XP_002092068.1|DYAK	LOC108113051|XP_017078970.1|DEUG
OG0002465	LOC6529082|XP_039226600.1|DYAK	LOC108110364|XP_017074904.1|DEUG
OG0002466	LOC6523730|XP_039232886.1|DYAK	LOC108102312|XP_017062564.1|DEUG
OG0002467	LOC6533066|XP_002093798.1|DYAK	LOC108107597|XP_017070649.1|DEUG
OG0002468	LOC6533980|XP_002094675.3|DYAK	LOC108113843|XP_017080042.1|DEUG
OG0002469	LOC6535259|XP_002095915.1|DYAK	LOC108115899|XP_017083024.1|DEUG, LOC108117358|XP_017085267.1|DEUG
OG0002470	LOC6528665|XP_002089707.1|DYAK	LOC108104562|XP_017066194.1|DEUG
OG0002471	LOC6528757|XP_002089792.2|DYAK	LOC108104502|XP_017066108.1|DEUG
OG0002472	LOC6530154|XP_039227811.1|DYAK	LOC108106371|XP_017068845.1|DEUG
OG0002473	LOC6530233|XP_002091170.1|DYAK	LOC108106768|XP_017069496.1|DEUG
OG0002474	LOC6534503|XP_015050660.2|DYAK	LOC108118205|XP_017086255.1|DEUG
OG0002475	LOC6538855|XP_002099368.1|DYAK	LOC108111355|XP_017076277.1|DEUG
OG0002476	LOC6531283|XP_002092092.1|DYAK	LOC108112894|XP_017078739.1|DEUG
OG0002477	LOC6530843|XP_002091726.1|DYAK	LOC108109291|XP_017073274.1|DEUG
OG0002478	LOC6530974|XP_002091812.3|DYAK	LOC108112001|XP_017077226.1|DEUG
OG0002479	LOC6530338|XP_002091265.1|DYAK	LOC108106455|XP_017069010.1|DEUG
OG0002480	LOC6539269|XP_015045225.1|DYAK	LOC108105315|XP_017067296.1|DEUG
OG0002481	LOC6523959|XP_002099831.1|DYAK	LOC108104393|XP_017065922.1|DEUG
OG0002482	LOC6529919|XP_002090876.2|DYAK	LOC108106325|XP_017068785.1|DEUG
OG0002483	LOC6531916|XP_002092702.1|DYAK	LOC108107440|XP_017070469.1|DEUG
OG0002484	LOC6531270|XP_002092079.1|DYAK	LOC108112681|XP_017078361.1|DEUG
OG0002485	LOC6528641|XP_002089683.1|DYAK	LOC108104510|XP_017066116.1|DEUG
OG0002486	LOC6534854|XP_002095526.2|DYAK	LOC108114336|XP_017080751.1|DEUG
OG0002487	LOC6539087|XP_039233230.1|DYAK	LOC108118104|XP_017086144.1|DEUG
OG0002488	LOC6530524|XP_002091439.1|DYAK	LOC108113240|XP_017079273.1|DEUG
OG0002489	LOC6534970|XP_002095640.1|DYAK	LOC108108552|XP_017072122.1|DEUG
OG0002490	LOC6530840|XP_002091723.1|DYAK	LOC108109174|XP_017073088.1|DEUG
OG0002491	LOC26535211|XP_039230895.1|DYAK	LOC108108753|XP_017072400.1|DEUG
OG0002492	LOC6531141|XP_002091975.1|DYAK	LOC108112664|XP_017078287.1|DEUG
OG0002493	LOC6528649|XP_002089691.3|DYAK	LOC108104474|XP_017066043.1|DEUG
OG0002494	LOC6536388|XP_002096970.1|DYAK	LOC108110217|XP_017074692.1|DEUG
OG0002495	LOC6530487|XP_002091402.1|DYAK	LOC108106652|XP_017069357.1|DEUG
OG0002496	LOC6538431|XP_002098955.1|DYAK	LOC108113632|XP_017079789.1|DEUG
OG0002497	LOC6535079|XP_002095743.2|DYAK	LOC108114257|XP_017080643.1|DEUG
OG0002498	LOC6534658|XP_002095333.2|DYAK	LOC108114743|XP_017081349.1|DEUG
OG0002499	LOC6532263|XP_002093035.1|DYAK	LOC108104623|XP_017066285.1|DEUG
OG0002500	LOC6538207|XP_002098735.1|DYAK	LOC108105210|XP_017067196.1|DEUG, LOC108115996|XP_017083156.1|DEUG
OG0002501	LOC6526877|XP_002087977.1|DYAK	LOC108102527|XP_017063052.1|DEUG
OG0002502	LOC6530277|XP_002091209.2|DYAK	LOC108106226|XP_017068641.1|DEUG
OG0002504	LOC6533951|XP_039229927.1|DYAK	LOC108114044|XP_017080281.1|DEUG
OG0002505	LOC6530660|XP_002091558.1|DYAK	LOC108109156|XP_017073064.1|DEUG
OG0002506	LOC6537760|XP_002098301.1|DYAK	LOC108115591|XP_017082593.1|DEUG
OG0002507	LOC26535168|XP_015050261.1|DYAK	LOC108110841|XP_017075575.1|DEUG
OG0002508	LOC6525820|XP_039233506.1|DYAK	LOC108109960|XP_017074264.1|DEUG
OG0002509	LOC6528461|XP_002089507.1|DYAK	LOC108113262|XP_017079300.1|DEUG
OG0002510	LOC6526224|XP_002102033.1|DYAK	LOC108102424|XP_017062891.1|DEUG
OG0002511	LOC6536982|XP_039232261.1|DYAK	LOC108116926|XP_017084556.1|DEUG
OG0002512	LOC6523723|XP_039233055.1|DYAK	LOC108102327|XP_017062607.1|DEUG
OG0002513	LOC6536425|XP_002097007.1|DYAK	LOC108110358|XP_017074891.1|DEUG
OG0002514	LOC6532333|XP_015049284.1|DYAK	LOC108102862|XP_017063553.1|DEUG
OG0002516	LOC6538478|XP_002099002.1|DYAK	LOC108113602|XP_017079746.1|DEUG
OG0002517	LOC6524645|XP_039226015.1|DYAK	LOC108102970|XP_017063760.1|DEUG
OG0002518	LOC6535549|XP_039231412.1|DYAK	LOC108116809|XP_017084346.1|DEUG
OG0002519	LOC6530700|XP_002091591.1|DYAK	LOC108109141|XP_017073028.1|DEUG
OG0002520	LOC6525486|XP_002101321.1|DYAK	LOC108103245|XP_017064136.1|DEUG
OG0002521	LOC6525791|XP_039233567.1|DYAK	LOC108109993|XP_017074317.1|DEUG
OG0002522	LOC6535555|XP_002096184.1|DYAK	LOC108116967|XP_017084611.1|DEUG
OG0002523	LOC6538986|XP_002099488.2|DYAK	LOC108109049|XP_017072855.1|DEUG
OG0002524	LOC6524148|XP_002100011.2|DYAK	LOC108103668|XP_017064715.1|DEUG
OG0002525	LOC6533044|XP_002093779.1|DYAK	LOC108107550|XP_017070592.1|DEUG
OG0002526	LOC6537199|XP_002097757.1|DYAK	LOC108105601|XP_017067765.1|DEUG
OG0002527	LOC6535831|XP_039231238.1|DYAK	LOC108117260|XP_017085100.1|DEUG
OG0002528	LOC6524076|XP_039230549.1|DYAK	LOC108103676|XP_017064725.1|DEUG
OG0002529	LOC6536678|XP_002097251.1|DYAK	LOC108109126|XP_017073052.1|DEUG, LOC108117257|XP_017085096.1|DEUG
OG0002530	LOC6529743|XP_002090733.1|DYAK	LOC108114837|XP_017081469.1|DEUG
OG0002531	LOC6528065|XP_002089132.1|DYAK	LOC108113470|XP_017079541.1|DEUG
OG0002532	LOC6539974|XP_002086849.1|DYAK	LOC108118308|XP_017086407.1|DEUG
OG0002533	LOC6526215|XP_002102024.1|DYAK	LOC108112679|XP_017078320.1|DEUG
OG0002534	LOC6530258|XP_002091192.1|DYAK	LOC108106774|XP_017069504.1|DEUG
OG0002535	LOC6534994|XP_002095664.2|DYAK	LOC108108558|XP_017072128.1|DEUG
OG0002536	LOC6538031|XP_002098566.1|DYAK	LOC108116061|XP_017083261.1|DEUG
OG0002537	LOC6531955|XP_039228502.1|DYAK	LOC108107260|XP_017070179.1|DEUG
OG0002539	LOC6532116|XP_002092892.1|DYAK	LOC108107479|XP_017070514.1|DEUG
OG0002540	LOC6537195|XP_002097753.1|DYAK	LOC108105637|XP_017067815.1|DEUG
OG0002541	LOC6525679|XP_002101501.1|DYAK	LOC108105391|XP_017067423.1|DEUG
OG0002542	LOC6525172|XP_002101010.1|DYAK	LOC108105097|XP_017067020.1|DEUG
OG0002543	LOC6524574|XP_002100431.1|DYAK	LOC108103882|XP_017065100.1|DEUG
OG0002544	LOC6537721|XP_002098266.3|DYAK	LOC108115677|XP_017082731.1|DEUG
OG0002545	LOC6523929|XP_002099802.1|DYAK	LOC108102464|XP_017062962.1|DEUG
OG0002547	LOC6524004|XP_002099876.1|DYAK	LOC108103257|XP_017064158.1|DEUG, LOC108111699|XP_017076737.1|DEUG
OG0002548	LOC6523989|XP_002099861.1|DYAK	LOC108102945|XP_017063706.1|DEUG
OG0002549	LOC6525609|XP_039233646.1|DYAK	LOC108103500|XP_017064499.1|DEUG
OG0002550	LOC6524661|XP_039233445.1|DYAK	LOC108102898|XP_017063592.1|DEUG
OG0002551	LOC6539057|XP_002099559.1|DYAK	LOC108109377|XP_017073359.1|DEUG
OG0002552	LOC6529265|XP_002090270.1|DYAK	LOC108115425|XP_017082350.1|DEUG
OG0002553	LOC6526216|XP_002102025.2|DYAK	LOC108112662|XP_017078290.1|DEUG
OG0002554	LOC120322002|XP_039232474.1|DYAK	LOC108103262|XP_017064163.1|DEUG
OG0002555	LOC6524109|XP_002099973.1|DYAK	LOC108103360|XP_017064294.1|DEUG
OG0002556	LOC6528066|XP_002089133.1|DYAK	LOC108113461|XP_017079531.1|DEUG
OG0002557	LOC6524607|XP_002100464.1|DYAK	LOC108118363|XP_017086521.1|DEUG
OG0002558	LOC6537930|XP_002098470.1|DYAK	LOC108116638|XP_017084107.1|DEUG
OG0002560	LOC6535870|XP_002096486.1|DYAK	LOC108110241|XP_017074718.1|DEUG
OG0002561	LOC6535652|XP_039231460.1|DYAK	LOC108117214|XP_017085027.1|DEUG
OG0002562	LOC6525015|XP_002100854.1|DYAK	LOC108117294|XP_017085142.1|DEUG
OG0002563	LOC6525624|XP_002101459.2|DYAK	LOC108105357|XP_017067362.1|DEUG
OG0002564	LOC6538887|XP_002099391.1|DYAK	LOC108111320|XP_017076204.1|DEUG
OG0002565	LOC6536323|XP_002096907.1|DYAK	LOC108112907|XP_017078767.1|DEUG
OG0002566	LOC6535550|XP_039231411.1|DYAK	LOC108112524|XP_017077936.1|DEUG
OG0002567	LOC6525487|XP_002101322.1|DYAK	LOC108103246|XP_017064137.1|DEUG
OG0002568	LOC6536269|XP_002096855.1|DYAK	LOC108109419|XP_017073406.1|DEUG
OG0002569	LOC6539734|XP_002086618.1|DYAK	LOC108113956|XP_017080158.1|DEUG
OG0002570	LOC6535585|XP_002096213.2|DYAK	LOC108116885|XP_017084472.1|DEUG
OG0002571	LOC6535583|XP_002096211.2|DYAK	LOC108116888|XP_017084478.1|DEUG
OG0002572	LOC6530865|XP_039228434.1|DYAK	LOC108108989|XP_017072736.1|DEUG
OG0002573	LOC6539924|XP_002086800.1|DYAK	LOC108116877|XP_017084459.1|DEUG
OG0002574	LOC6535553|XP_002096182.2|DYAK	LOC108116995|XP_017084649.1|DEUG
OG0002575	LOC6537372|XP_015048301.2|DYAK	LOC108111482|XP_017076454.1|DEUG
OG0002576	LOC6539101|XP_015045307.1|DYAK	LOC108102414|XP_017062869.1|DEUG
OG0002577	LOC6534336|XP_015050578.1|DYAK	LOC108108523|XP_017072084.1|DEUG
OG0002578	LOC6526827|XP_002087928.1|DYAK	LOC108102637|XP_017063246.1|DEUG
OG0002579	LOC6527333|XP_002088425.1|DYAK	LOC108104126|XP_017065517.1|DEUG
OG0002580	LOC6530060|XP_002091006.1|DYAK	LOC108113306|XP_017079347.1|DEUG
OG0002581	LOC6537954|XP_039232112.1|DYAK	LOC108116626|XP_017084093.1|DEUG
OG0002582	LOC6536416|XP_002096998.2|DYAK	LOC108110561|XP_017075146.1|DEUG
OG0002583	LOC6536505|XP_039232201.1|DYAK	LOC108117481|XP_017085432.1|DEUG
OG0002584	LOC6534966|XP_002095636.1|DYAK	LOC108108616|XP_017072204.1|DEUG
OG0002585	LOC6534967|XP_002095637.1|DYAK	LOC108108618|XP_017072205.1|DEUG
OG0002586	LOC6535631|XP_002096259.2|DYAK	LOC108117249|XP_017085084.1|DEUG
OG0002587	LOC6536179|XP_002096770.2|DYAK	LOC108109509|XP_017073547.1|DEUG
OG0002588	LOC6536430|XP_002097012.1|DYAK	LOC108110099|XP_017074486.1|DEUG
OG0002589	LOC6538361|XP_002098885.2|DYAK	LOC108113604|XP_017079749.1|DEUG
OG0002590	LOC6524985|XP_002100825.1|DYAK	LOC108103922|XP_017065163.1|DEUG
OG0002591	LOC6538935|XP_002099439.1|DYAK	LOC108113501|XP_017079578.1|DEUG
OG0002592	LOC6538235|XP_002098762.3|DYAK	LOC108115849|XP_017082952.1|DEUG
OG0002593	LOC6538240|XP_039230951.1|DYAK	LOC108115838|XP_017082924.1|DEUG
OG0002594	LOC6537363|XP_039232819.1|DYAK	LOC108116883|XP_017084470.1|DEUG
OG0002595	LOC6535633|XP_002096261.2|DYAK	LOC108117116|XP_017084834.1|DEUG
OG0002596	LOC6536968|XP_002097537.1|DYAK	LOC108116927|XP_017084560.1|DEUG
OG0002597	LOC6536488|XP_002097066.1|DYAK	LOC108105235|XP_017067195.1|DEUG
OG0002598	LOC6537819|XP_002098360.2|DYAK	LOC108115656|XP_017082704.1|DEUG
OG0002599	LOC6536415|XP_002096997.1|DYAK	LOC108110599|XP_017075189.1|DEUG
OG0002600	LOC6528839|XP_002089871.1|DYAK	LOC108104783|XP_017066527.1|DEUG
OG0002601	LOC6535943|XP_002096559.1|DYAK	LOC108115076|XP_017081814.1|DEUG
OG0002602	LOC6538150|XP_002098684.1|DYAK	LOC108116010|XP_017083178.1|DEUG
OG0002603	LOC6538837|XP_039232018.1|DYAK	LOC108111333|XP_017076243.1|DEUG
OG0002604	LOC6538836|XP_039232019.1|DYAK	LOC108111284|XP_017076162.1|DEUG
OG0002605	LOC6536855|XP_002097424.1|DYAK	LOC108117305|XP_017085153.1|DEUG
OG0002606	LOC6536991|XP_039232260.1|DYAK	LOC108116906|XP_017084509.1|DEUG
OG0002607	LOC6539848|XP_002086731.1|DYAK	LOC108115062|XP_017081796.1|DEUG
OG0002608	LOC6537071|XP_002097632.1|DYAK	LOC108116393|XP_017083745.1|DEUG
OG0002609	LOC6530210|XP_002091148.1|DYAK	LOC108106698|XP_017069420.1|DEUG
OG0002610	LOC6535908|XP_002096524.2|DYAK	LOC108110211|XP_017074675.1|DEUG
OG0002611	LOC6536354|XP_002096936.1|DYAK	LOC108109788|XP_017073971.1|DEUG
OG0002612	LOC6535790|XP_002096413.1|DYAK	LOC108117327|XP_017085189.1|DEUG
OG0002613	LOC6538783|XP_015049029.1|DYAK	LOC108116611|XP_017084066.1|DEUG
OG0002614	LOC6538384|XP_002098908.2|DYAK	LOC108113583|XP_017079714.1|DEUG
OG0002615	LOC6533472|XP_002094183.1|DYAK	LOC108107996|XP_017071335.1|DEUG
OG0002616	LOC6538255|XP_002098782.1|DYAK	LOC108115839|XP_017082936.1|DEUG
OG0002617	LOC6536395|XP_002096977.1|DYAK	LOC108109988|XP_017074315.1|DEUG
OG0002618	LOC6535294|XP_002095950.1|DYAK	LOC108115000|XP_017081729.1|DEUG
OG0002619	LOC6536658|XP_002097230.3|DYAK	LOC108117130|XP_017084851.1|DEUG
OG0002620	LOC6538686|XP_002099205.2|DYAK	LOC108117498|XP_017085466.1|DEUG
OG0002621	LOC6537787|XP_002098328.1|DYAK	LOC108115721|XP_017082783.1|DEUG
OG0002622	LOC6535092|XP_002095756.1|DYAK	LOC108114437|XP_017080917.1|DEUG
OG0002623	LOC6536324|XP_039232699.1|DYAK	LOC108112891|XP_017078740.1|DEUG
OG0002624	LOC6537667|XP_002098212.1|DYAK	LOC108109564|XP_017073626.1|DEUG
OG0002625	LOC6537679|XP_002098224.3|DYAK	LOC108109453|XP_017073441.1|DEUG
OG0002626	LOC6525383|XP_002101219.1|DYAK	LOC108117433|XP_017085337.1|DEUG
OG0002627	LOC6537756|XP_039231346.1|DYAK	LOC108115625|XP_017082661.1|DEUG
OG0002628	LOC6537538|XP_039231014.1|DYAK	LOC108115360|XP_017082275.1|DEUG
OG0002629	LOC6536629|XP_039231889.1|DYAK	LOC108116323|XP_017083619.1|DEUG
OG0002630	LOC6537133|XP_015048156.1|DYAK	LOC108116390|XP_017083741.1|DEUG
OG0002631	LOC6538628|XP_002099150.1|DYAK	LOC108113806|XP_017080004.1|DEUG
OG0002632	LOC6537351|XP_002097908.1|DYAK	LOC108111695|XP_017076733.1|DEUG
OG0002633	LOC26535669|XP_015047220.1|DYAK	LOC108116880|XP_017084464.1|DEUG
OG0002634	LOC6537324|XP_015048281.1|DYAK	LOC108111684|XP_017076716.1|DEUG
OG0002635	LOC6536442|XP_002097023.1|DYAK	LOC108110171|XP_017074587.1|DEUG
OG0002636	LOC6535255|XP_002095911.1|DYAK	LOC108117266|XP_017085147.1|DEUG
OG0002637	LOC6527344|XP_002088436.1|DYAK	LOC108104093|XP_017065478.1|DEUG
OG0002638	LOC6537965|XP_002098502.2|DYAK	LOC108111343|XP_017076261.1|DEUG
OG0002639	LOC6537386|XP_002097942.1|DYAK	LOC108116432|XP_017083816.1|DEUG
OG0002640	LOC6537005|XP_002097574.1|DYAK	LOC108116894|XP_017084491.1|DEUG
OG0002641	LOC6537008|XP_039231343.1|DYAK	LOC108116897|XP_017084496.1|DEUG
OG0002642	LOC6537009|XP_002097578.1|DYAK	LOC108116896|XP_017084494.1|DEUG
OG0002643	LOC6537010|XP_015048067.1|DYAK	LOC108116895|XP_017084492.1|DEUG
OG0002644	LOC6537577|XP_002098123.1|DYAK	LOC108115406|XP_017082333.1|DEUG
OG0002645	LOC6537571|XP_039231708.1|DYAK	LOC108115401|XP_017082328.1|DEUG
OG0002646	LOC6538702|XP_002099217.1|DYAK	LOC108117553|XP_017085550.1|DEUG
OG0002647	LOC6536160|XP_002096760.1|DYAK	LOC108109483|XP_017073501.1|DEUG
OG0002648	LOC6535983|XP_039231963.1|DYAK	LOC108115169|XP_017081977.1|DEUG
OG0002649	LOC6537644|XP_015048453.1|DYAK	LOC108109468|XP_017073479.1|DEUG
OG0002650	LOC6536159|XP_002096759.1|DYAK	LOC108109482|XP_017073500.1|DEUG
OG0002651	LOC6537069|XP_002097630.1|DYAK	LOC108111477|XP_017076438.1|DEUG
OG0002652	LOC6535877|XP_015047428.1|DYAK	LOC108110203|XP_017074667.1|DEUG
OG0002653	LOC6538173|XP_002098701.2|DYAK	LOC108115999|XP_017083160.1|DEUG
OG0002654	LOC6538170|XP_002098698.2|DYAK	LOC108116059|XP_017083258.1|DEUG
OG0002655	LOC6535788|XP_039232725.1|DYAK	LOC108117188|XP_017084970.1|DEUG
OG0002656	LOC6536946|XP_002097515.1|DYAK	LOC108116954|XP_017084598.1|DEUG
OG0002657	LOC6536441|XP_002097022.1|DYAK	LOC108110162|XP_017074576.1|DEUG
OG0002658	LOC6538980|XP_002099483.1|DYAK	LOC108109070|XP_017072911.1|DEUG
OG0002659	LOC6538140|XP_002098674.1|DYAK	LOC108116078|XP_017083285.1|DEUG
OG0002660	LOC6524647|XP_002100504.1|DYAK	LOC108102993|XP_017063795.1|DEUG
OG0002661	LOC6538182|XP_002098710.2|DYAK	LOC108115989|XP_017083140.1|DEUG
OG0002662	LOC6532118|XP_015051710.1|DYAK	LOC108107449|XP_017070482.1|DEUG
OG0002663	LOC6538751|XP_002099265.1|DYAK	LOC108116587|XP_017084020.1|DEUG
OG0002664	LOC6529156|XP_002087365.1|DYAK	LOC108104177|XP_017065591.1|DEUG
OG0002665	LOC6528547|XP_002089592.2|DYAK	LOC108109003|XP_017072760.1|DEUG
OG0002666	LOC6528543|XP_039226501.1|DYAK	LOC108108994|XP_017072743.1|DEUG
OG0002667	LOC6528861|XP_002089893.1|DYAK	LOC108104880|XP_017066697.1|DEUG
OG0002668	LOC6532432|XP_015049345.1|DYAK	LOC108113772|XP_017080001.1|DEUG
OG0002669	LOC6527752|XP_002088832.1|DYAK	LOC108106183|XP_017068596.1|DEUG
OG0002670	LOC6533363|XP_002094088.1|DYAK	LOC108109846|XP_017074089.1|DEUG
OG0002671	LOC6533359|XP_015049948.1|DYAK	LOC108109835|XP_017074069.1|DEUG
OG0002672	LOC6530670|XP_015051867.1|DYAK	LOC108109069|XP_017072910.1|DEUG
OG0002673	LOC6531958|XP_002092744.1|DYAK	LOC108107265|XP_017070186.1|DEUG
OG0002674	LOC6528858|XP_002089890.1|DYAK	LOC108104841|XP_017066638.1|DEUG
OG0002675	LOC6533298|XP_002094024.1|DYAK	LOC108102744|XP_017063381.1|DEUG
OG0002676	LOC6532105|XP_002092881.1|DYAK	LOC108107343|XP_017070329.1|DEUG
OG0002677	LOC6528404|XP_039226905.1|DYAK	LOC108113234|XP_017079261.1|DEUG
OG0002678	LOC6529296|XP_002090301.1|DYAK	LOC108106421|XP_017068939.1|DEUG
OG0002679	LOC6531953|XP_015051635.1|DYAK	LOC108107301|XP_017070250.1|DEUG
OG0002680	LOC6523819|XP_002099694.2|DYAK	LOC108103289|XP_017064191.1|DEUG
OG0002681	LOC6530675|XP_015051862.1|DYAK	LOC108109220|XP_017073174.1|DEUG
OG0002682	LOC6532996|XP_002093731.1|DYAK	LOC108108151|XP_017071570.1|DEUG
OG0002683	LOC6536215|XP_002096806.1|DYAK	LOC108109480|XP_017073498.1|DEUG
OG0002684	LOC6539988|XP_002086859.1|DYAK	LOC108103016|XP_017063830.1|DEUG
OG0002685	LOC6532307|XP_039230778.1|DYAK	LOC108104729|XP_017066452.1|DEUG
OG0002686	LOC6533510|XP_002094221.1|DYAK	LOC108107690|XP_017070784.1|DEUG
OG0002687	LOC6539445|XP_015045141.2|DYAK	LOC108108580|XP_017072161.1|DEUG
OG0002688	LOC6534362|XP_015050590.1|DYAK	LOC108114592|XP_017081138.1|DEUG
OG0002689	LOC6523986|XP_002099858.1|DYAK	LOC108103869|XP_017065074.1|DEUG
OG0002690	LOC6533680|XP_002094386.1|DYAK	LOC108114715|XP_017081306.1|DEUG
OG0002691	LOC6531736|XP_002092526.2|DYAK	LOC108113271|XP_017079308.1|DEUG
OG0002692	LOC6531976|XP_002092762.1|DYAK	LOC108107347|XP_017070335.1|DEUG
OG0002693	LOC6532414|XP_015049336.1|DYAK	LOC108102853|XP_017063539.1|DEUG
OG0002694	LOC6528890|XP_002089922.1|DYAK	LOC108104874|XP_017066691.1|DEUG
OG0002695	LOC6533098|XP_002093824.1|DYAK	LOC108107783|XP_017070968.1|DEUG
OG0002696	LOC6534439|XP_002095116.1|DYAK	LOC108114493|XP_017081000.1|DEUG
OG0002697	LOC6533369|XP_002094094.2|DYAK	LOC108109817|XP_017074036.1|DEUG
OG0002698	LOC6533438|XP_039230033.1|DYAK	LOC108107895|XP_017071182.1|DEUG
OG0002699	LOC6533300|XP_002094026.1|DYAK	LOC108102745|XP_017063385.1|DEUG
OG0002700	LOC6534567|XP_039230667.1|DYAK	LOC108114218|XP_017080534.1|DEUG
OG0002701	LOC6531821|XP_002092608.2|DYAK	LOC108109114|XP_017072995.1|DEUG
OG0002702	LOC6531883|XP_002092670.1|DYAK	LOC108109210|XP_017073140.1|DEUG
OG0002703	LOC6529097|XP_039226298.1|DYAK	LOC108110362|XP_017074892.1|DEUG
OG0002704	LOC6530496|XP_002091411.1|DYAK	LOC108106595|XP_017069272.1|DEUG
OG0002705	LOC6533211|XP_002093937.2|DYAK	LOC108114488|XP_017080996.1|DEUG
