Orthogroup	DYAK.longest_only	ASTE.longest_only
OG0001266	LOC6531625|XP_002092422.2|DYAK	LOC118507536|XP_035902006.1|ASTE
OG0001267	LOC6537708|XP_002098253.1|DYAK	LOC118502916|XP_035891542.1|ASTE, LOC118502906|XP_035891520.1|ASTE
OG0001269	LOC6530246|XP_002091183.1|DYAK	LOC118507188|XP_035901153.1|ASTE
OG0001270	LOC6537478|XP_002098034.1|DYAK	LOC118503699|XP_035893154.1|ASTE, LOC118508000|XP_035903266.1|ASTE
OG0001271	LOC6528862|XP_002089894.1|DYAK	LOC118511452|XP_035910445.1|ASTE, LOC118511451|XP_035910444.1|ASTE, LOC118508844|XP_035904487.1|ASTE
OG0001272	LOC6532477|XP_015049379.2|DYAK	LOC118509409|XP_035905868.1|ASTE
OG0001273	LOC6535425|XP_002096074.1|DYAK	LOC118507925|XP_035903121.1|ASTE
OG0001274	LOC6539710|XP_002086595.1|DYAK	LOC118516387|XP_035918144.1|ASTE, LOC118512763|XP_035913553.1|ASTE, LOC118512772|XP_035913569.1|ASTE, LOC118516384|XP_035918138.1|ASTE, LOC118516383|XP_035918137.1|ASTE, LOC118512771|XP_035913568.1|ASTE
OG0001276	LOC6532883|XP_002093619.1|DYAK	LOC118513068|XP_035914309.1|ASTE
OG0001277	LOC6533455|XP_039230310.1|DYAK	LOC118512920|XP_035913964.1|ASTE
OG0001278	LOC6532519|XP_002093265.1|DYAK	LOC118512294|XP_035912414.1|ASTE
OG0001279	LOC6532567|XP_039230770.1|DYAK	LOC118512298|XP_035912422.1|ASTE
OG0001280	LOC6532195|XP_002092969.1|DYAK	LOC118514238|XP_035916834.1|ASTE
OG0001281	LOC6532457|XP_002093204.2|DYAK	LOC118512634|XP_035913223.1|ASTE
OG0001282	LOC6526651|XP_002087759.1|DYAK	LOC118514262|XP_035916871.1|ASTE
OG0001283	LOC6531482|XP_002092281.1|DYAK	LOC118511551|XP_035910663.1|ASTE
OG0001284	LOC6539076|XP_002085981.1|DYAK	LOC118513903|XP_035916119.1|ASTE
OG0001285	LOC6532252|XP_002093024.1|DYAK	LOC118503095|XP_035891886.1|ASTE, LOC118512716|XP_035913448.1|ASTE
OG0001286	LOC6529276|XP_002090281.1|DYAK	LOC118512447|XP_035912804.1|ASTE
OG0001287	LOC6537227|XP_002097785.1|DYAK	LOC118512730|XP_035913483.1|ASTE
OG0001288	LOC6526345|XP_002087467.1|DYAK	LOC118512489|XP_035912886.1|ASTE
OG0001289	LOC6529258|XP_039228228.1|DYAK	LOC118514047|XP_035916431.1|ASTE
OG0001290	LOC6527578|XP_039226703.1|DYAK	LOC118510651|XP_035908659.1|ASTE
OG0001291	LOC6531926|XP_002092712.1|DYAK	LOC118506591|XP_035899841.1|ASTE
OG0001292	LOC6531371|XP_002092174.2|DYAK	LOC118503098|XP_035891890.1|ASTE, LOC118503104|XP_035891929.1|ASTE
OG0001293	LOC6524248|XP_002100111.1|DYAK	LOC118506581|XP_035899830.1|ASTE
OG0001294	LOC6536386|XP_002096968.1|DYAK	LOC118504858|XP_035895786.1|ASTE
OG0001295	LOC6524872|XP_002100712.1|DYAK	LOC118505807|XP_035898040.1|ASTE
OG0001296	LOC6539122|XP_002086023.1|DYAK	LOC118508335|XP_035903896.1|ASTE, LOC118517059|XP_035918802.1|ASTE
OG0001297	LOC6538656|XP_002099176.1|DYAK	LOC118505340|XP_035896889.1|ASTE
OG0001298	LOC26536068|XP_039231495.1|DYAK	LOC118502576|XP_035890795.1|ASTE, LOC118506506|XP_035899615.1|ASTE
OG0001299	LOC6533024|XP_002093759.1|DYAK	LOC118505511|XP_035897300.1|ASTE, LOC118505510|XP_035897296.1|ASTE
OG0001300	LOC6536601|XP_002097177.1|DYAK	LOC118505015|XP_035896097.1|ASTE
OG0001301	LOC6527026|XP_002088121.1|DYAK	LOC118517591|XP_035919764.1|ASTE, LOC118505292|XP_035896780.1|ASTE, LOC118517184|XP_035918995.1|ASTE
OG0001302	LOC6530853|XP_002091732.1|DYAK	LOC118506830|XP_035900433.1|ASTE
OG0001303	LOC6536681|XP_002097254.1|DYAK, LOC6536680|XP_002097253.1|DYAK	LOC118517568|XP_035919706.1|ASTE
OG0001304	LOC6529879|XP_039228059.1|DYAK	LOC118502579|XP_035890806.1|ASTE
OG0001305	LOC6537477|XP_002098033.2|DYAK	LOC118508529|XP_035904296.1|ASTE
OG0001306	LOC6536699|XP_002097271.2|DYAK	LOC118507719|XP_035902560.1|ASTE
OG0001307	LOC6533132|XP_002093858.1|DYAK	LOC118502798|XP_035891298.1|ASTE
OG0001308	LOC6524417|XP_002100275.1|DYAK	LOC118506555|XP_035899757.1|ASTE
OG0001309	LOC6537037|XP_002097604.1|DYAK	LOC118507709|XP_035902497.1|ASTE, LOC118507710|XP_035902498.1|ASTE
OG0001311	LOC6525810|XP_039233240.1|DYAK	LOC118503317|XP_035892341.1|ASTE, LOC118517427|XP_035919433.1|ASTE
OG0001312	LOC6533662|XP_002094368.1|DYAK, LOC6533663|XP_002094369.1|DYAK	LOC118503305|XP_035892318.1|ASTE
OG0001313	LOC6530449|XP_002091365.1|DYAK	LOC118507236|XP_035901379.1|ASTE
OG0001314	LOC6527558|XP_002088648.1|DYAK	LOC118512881|XP_035914293.1|ASTE
OG0001315	LOC6524468|XP_002100325.1|DYAK	LOC118506659|XP_035899970.1|ASTE
OG0001326	LOC6538878|XP_039231311.1|DYAK	LOC118508303|XP_035903851.1|ASTE
OG0001328	LOC6524906|XP_002100746.1|DYAK	LOC118503066|XP_035891829.1|ASTE
OG0001329	LOC6524997|XP_002100837.1|DYAK	LOC118509272|XP_035905520.1|ASTE
OG0001330	LOC6524713|XP_039226121.1|DYAK	LOC118517158|XP_035918929.1|ASTE
OG0001331	LOC6523925|XP_002099798.1|DYAK	LOC118512722|XP_035913464.1|ASTE
OG0001332	LOC6525620|XP_002101455.1|DYAK	LOC118511331|XP_035910159.1|ASTE, LOC118511265|XP_035910034.1|ASTE
OG0001333	LOC6526697|XP_002087800.1|DYAK	LOC118509806|XP_035906845.1|ASTE, LOC118509778|XP_035906813.1|ASTE
OG0001334	LOC6538890|XP_002099394.1|DYAK	LOC118502597|XP_035890857.1|ASTE, LOC118502813|XP_035891349.1|ASTE
OG0001335	LOC6536745|XP_002097317.1|DYAK	LOC118505565|XP_035897415.1|ASTE, LOC118505566|XP_035897416.1|ASTE
OG0001337	LOC6525610|XP_039233642.1|DYAK	LOC118511391|XP_035910312.1|ASTE
OG0001338	LOC6531688|XP_002092479.1|DYAK	LOC118505063|XP_035896234.1|ASTE, LOC118516461|XP_035918252.1|ASTE
OG0001339	LOC6530100|XP_002091046.1|DYAK	LOC118502918|XP_035891545.1|ASTE, LOC118512193|XP_035912188.1|ASTE
OG0001340	LOC6539975|XP_039233305.1|DYAK	LOC118506774|XP_035900262.1|ASTE
OG0001341	LOC6538675|XP_002099194.1|DYAK	LOC118507844|XP_035902868.1|ASTE
OG0001344	LOC6538955|XP_002099458.1|DYAK	LOC118506366|XP_035899279.1|ASTE, LOC118506365|XP_035899272.1|ASTE
OG0001345	LOC6536466|XP_002097047.1|DYAK	LOC118516458|XP_035918249.1|ASTE, LOC118505112|XP_035896307.1|ASTE, LOC118516457|XP_035918247.1|ASTE, LOC118505111|XP_035896305.1|ASTE
OG0001346	LOC6536328|XP_002096912.2|DYAK	LOC118505438|XP_035897125.1|ASTE
OG0001347	LOC6526213|XP_002102022.1|DYAK	LOC118508585|XP_035904383.1|ASTE
OG0001348	LOC6525591|XP_002101426.1|DYAK	LOC118517273|XP_035919140.1|ASTE, LOC118514280|XP_035916915.1|ASTE
OG0001349	LOC6532722|XP_015049571.1|DYAK	LOC118510488|XP_035908267.1|ASTE
OG0001350	LOC6533702|XP_002094407.1|DYAK	LOC118512205|XP_035912208.1|ASTE
OG0001351	LOC6528850|XP_002089882.1|DYAK	LOC118512096|XP_035911955.1|ASTE
OG0001352	LOC6529088|XP_039227734.1|DYAK	LOC118509480|XP_035906015.1|ASTE
OG0001353	LOC6534478|XP_002095155.2|DYAK	LOC118504607|XP_035895177.1|ASTE, LOC118509513|XP_035906095.1|ASTE
OG0001354	LOC6531866|XP_015051586.1|DYAK	LOC118511541|XP_035910637.1|ASTE
OG0001355	LOC6531296|XP_002092100.1|DYAK	LOC118511525|XP_035910607.1|ASTE
OG0001356	LOC6536573|XP_015047840.1|DYAK	LOC118513488|XP_035915204.1|ASTE, LOC118509738|XP_035906760.1|ASTE
OG0001357	LOC6533356|XP_002094081.1|DYAK	LOC118512759|XP_035913542.1|ASTE, LOC118516367|XP_035918113.1|ASTE
OG0001358	LOC6534185|XP_039230298.1|DYAK	LOC118512760|XP_035913544.1|ASTE, LOC118516364|XP_035918093.1|ASTE
OG0001359	LOC6527053|XP_002088146.2|DYAK	LOC118514604|XP_035917493.1|ASTE, LOC118512664|XP_035913309.1|ASTE
OG0001360	LOC6528841|XP_002089873.1|DYAK	LOC118514357|XP_035917072.1|ASTE
OG0001361	LOC6532524|XP_002093270.2|DYAK	LOC118509799|XP_035906828.1|ASTE, LOC118509800|XP_035906829.1|ASTE
OG0001362	LOC6532518|XP_002093264.1|DYAK	LOC118512297|XP_035912420.1|ASTE
OG0001363	LOC6535708|XP_002096335.1|DYAK	LOC118503687|XP_035893121.1|ASTE, LOC118512288|XP_035912404.1|ASTE
OG0001364	LOC6529336|XP_039229217.1|DYAK	LOC118514188|XP_035916767.1|ASTE, LOC118513327|XP_035914827.1|ASTE
OG0001365	LOC6532738|XP_002093480.1|DYAK	LOC118513191|XP_035914572.1|ASTE
OG0001367	LOC6531291|XP_039228984.1|DYAK	LOC118509863|XP_035906966.1|ASTE
OG0001368	LOC6528714|XP_015054042.1|DYAK	LOC118513233|XP_035914671.1|ASTE
OG0001369	LOC6524632|XP_002100489.1|DYAK	LOC118514260|XP_035916869.1|ASTE
OG0001370	LOC6531823|XP_002092610.1|DYAK	LOC118517323|XP_035919196.1|ASTE, LOC118509379|XP_035905813.1|ASTE
OG0001371	LOC120320517|XP_039226243.1|DYAK, LOC26535280|XP_039233268.1|DYAK, LOC120320432|XP_039227206.1|DYAK	LOC118509649|XP_035906463.1|ASTE
OG0001372	LOC6531571|XP_039228892.1|DYAK	LOC118512013|XP_035911681.1|ASTE
OG0001373	LOC6528127|XP_039226472.1|DYAK	LOC118511033|XP_035909507.1|ASTE
OG0001374	LOC6530363|XP_002091289.1|DYAK	LOC118513899|XP_035916109.1|ASTE
OG0001376	LOC6530278|XP_002091210.3|DYAK	LOC118515231|XP_035917809.1|ASTE, LOC118513577|XP_035915418.1|ASTE, LOC118515229|XP_035917808.1|ASTE, LOC118513576|XP_035915417.1|ASTE
OG0001377	LOC6526886|XP_002087986.2|DYAK	LOC118513915|XP_035916158.1|ASTE
OG0001378	LOC6527041|XP_002088134.2|DYAK	LOC118512644|XP_035913253.1|ASTE
OG0001379	LOC6526744|XP_015053452.1|DYAK	LOC118513885|XP_035916092.1|ASTE
OG0001380	LOC120320727|XP_039227140.1|DYAK, LOC120320548|XP_039226384.1|DYAK, LOC6529101|XP_039226380.1|DYAK	LOC118508988|XP_035904879.1|ASTE
OG0001381	LOC6531441|XP_002092244.3|DYAK	LOC118514539|XP_035917415.1|ASTE
OG0001382	LOC6526677|XP_002087783.3|DYAK	LOC118512516|XP_035912927.1|ASTE
OG0001383	LOC6528673|XP_002089715.1|DYAK	LOC118511029|XP_035909502.1|ASTE
OG0001384	LOC6529673|XP_002090666.1|DYAK	LOC118509868|XP_035906984.1|ASTE
OG0001385	LOC6527884|XP_002088956.2|DYAK	LOC118513824|XP_035915953.1|ASTE, LOC118506497|XP_035899585.1|ASTE
OG0001387	LOC6526945|XP_002088043.1|DYAK	LOC118510806|XP_035909014.1|ASTE, LOC118510807|XP_035909016.1|ASTE
OG0001388	LOC6527987|XP_002089054.1|DYAK	LOC118510750|XP_035908882.1|ASTE, LOC118510751|XP_035908887.1|ASTE
OG0001389	LOC6537900|XP_002098441.2|DYAK	LOC118504458|XP_035894846.1|ASTE, LOC118504454|XP_035894839.1|ASTE
OG0001390	LOC6526830|XP_002087931.2|DYAK	LOC118506752|XP_035900235.1|ASTE
OG0001391	LOC6529679|XP_002090672.1|DYAK	LOC118504503|XP_035894922.1|ASTE
OG0001392	LOC6524312|XP_002100171.1|DYAK	LOC118506657|XP_035899968.1|ASTE
OG0001393	LOC6529649|XP_002090643.2|DYAK	LOC118502606|XP_035890863.1|ASTE
OG0001394	LOC6528030|XP_002089097.1|DYAK	LOC118507094|XP_035900977.1|ASTE, LOC118504798|XP_035895669.1|ASTE
OG0001395	LOC6537226|XP_002097784.1|DYAK	LOC118505832|XP_035898080.1|ASTE
OG0001396	LOC6525311|XP_002101147.1|DYAK	LOC118506543|XP_035899727.1|ASTE
OG0001397	LOC6536649|XP_002097221.1|DYAK	LOC118508436|XP_035904108.1|ASTE, LOC118507361|XP_035901666.1|ASTE
OG0001399	LOC6539180|XP_039226995.1|DYAK	LOC118512891|XP_035913888.1|ASTE
OG0001400	LOC6536909|XP_002097478.1|DYAK	LOC118503474|XP_035892665.1|ASTE
OG0001401	LOC6539417|XP_002086308.2|DYAK	LOC118508071|XP_035903427.1|ASTE, LOC118509254|XP_035905482.1|ASTE
OG0001402	LOC6539623|XP_002086508.1|DYAK	LOC118508085|XP_035903453.1|ASTE
OG0001403	LOC6534913|XP_002095584.1|DYAK	LOC118512335|XP_035912510.1|ASTE
OG0001404	LOC6529942|XP_039228166.1|DYAK	LOC118505990|XP_035898449.1|ASTE
OG0001405	LOC6530514|XP_002091429.1|DYAK	LOC118516517|XP_035918344.1|ASTE, LOC118516525|XP_035918353.1|ASTE, LOC118506091|XP_035898664.1|ASTE
OG0001406	LOC6525034|XP_002100873.1|DYAK	LOC118506116|XP_035898717.1|ASTE
OG0001407	LOC6534335|XP_002095015.1|DYAK	LOC118508052|XP_035903398.1|ASTE
OG0001408	LOC6531508|XP_002092307.1|DYAK	LOC118509985|XP_035907259.1|ASTE
OG0001429	LOC6537359|XP_039231543.1|DYAK	LOC118504939|XP_035895931.1|ASTE, LOC118504930|XP_035895920.1|ASTE
OG0001430	LOC6536981|XP_002097550.1|DYAK	LOC118513099|XP_035914393.1|ASTE, LOC118510660|XP_035908704.1|ASTE
OG0001431	LOC6525244|XP_002101081.1|DYAK	LOC118502803|XP_035891317.1|ASTE
OG0001432	LOC6525327|XP_002101163.1|DYAK	LOC118517173|XP_035918974.1|ASTE, LOC118505181|XP_035896528.1|ASTE
OG0001433	LOC6537803|XP_002098344.1|DYAK	LOC118503728|XP_035893234.1|ASTE
OG0001434	LOC6524302|XP_002100161.2|DYAK	LOC118503987|XP_035893827.1|ASTE
OG0001435	LOC6528536|XP_002089582.1|DYAK	LOC118511737|XP_035911080.1|ASTE
OG0001436	LOC6538305|XP_002098832.1|DYAK	LOC118517432|XP_035919444.1|ASTE
OG0001437	LOC6527704|XP_002088788.1|DYAK	LOC118513084|XP_035914345.1|ASTE
OG0001438	LOC6538137|XP_002098672.1|DYAK	LOC118503425|XP_035892562.1|ASTE, LOC118511093|XP_035909688.1|ASTE
OG0001439	LOC6535858|XP_002096477.1|DYAK	LOC118506957|XP_035900670.1|ASTE, LOC118505187|XP_035896539.1|ASTE
OG0001440	LOC6524702|XP_002100546.1|DYAK	LOC118508086|XP_035903459.1|ASTE
OG0001442	LOC6526998|XP_002088094.1|DYAK	LOC118508483|XP_035904197.1|ASTE, LOC118505129|XP_035896339.1|ASTE
OG0001443	LOC6538852|XP_002099365.1|DYAK	LOC118506833|XP_035900438.1|ASTE, LOC118506832|XP_035900437.1|ASTE
OG0001444	LOC6537640|XP_002098185.1|DYAK	LOC118502379|XP_035890493.1|ASTE
OG0001445	LOC6535280|XP_002095936.1|DYAK	LOC118503034|XP_035891758.1|ASTE
OG0001446	LOC6537837|XP_002098378.2|DYAK	LOC118505222|XP_035896639.1|ASTE
OG0001447	LOC6537388|XP_002097944.2|DYAK	LOC118504441|XP_035894794.1|ASTE
OG0001448	LOC6538877|XP_039231310.1|DYAK	LOC118508304|XP_035903852.1|ASTE
OG0001449	LOC6531474|XP_002092273.1|DYAK	LOC118502961|XP_035891617.1|ASTE
OG0001450	LOC6528095|XP_002089162.1|DYAK	LOC118512095|XP_035911953.1|ASTE
OG0001451	LOC6528379|XP_039227599.1|DYAK	LOC118510862|XP_035909101.1|ASTE
OG0001452	LOC6530963|XP_039228007.1|DYAK	LOC118508899|XP_035904631.1|ASTE
OG0001453	LOC6539776|XP_002086662.2|DYAK	LOC118513011|XP_035914178.1|ASTE, LOC118513010|XP_035914177.1|ASTE
OG0001454	LOC6536667|XP_002097239.1|DYAK	LOC118511629|XP_035910833.1|ASTE, LOC118512994|XP_035914143.1|ASTE
OG0001455	LOC6534378|XP_015050598.1|DYAK	LOC118512978|XP_035914115.1|ASTE
OG0001456	LOC6528893|XP_039227216.1|DYAK	LOC118513600|XP_035915513.1|ASTE, LOC118517282|XP_035919146.1|ASTE
OG0001457	LOC6530012|XP_002090958.1|DYAK	LOC118512050|XP_035911786.1|ASTE
OG0001458	LOC6530383|XP_002091309.1|DYAK	LOC118512939|XP_035914013.1|ASTE, LOC118508836|XP_035904476.1|ASTE
OG0001459	LOC6533133|XP_002093859.1|DYAK	LOC118514612|XP_035917501.1|ASTE, LOC118512686|XP_035913362.1|ASTE
OG0001460	LOC6528448|XP_002089494.2|DYAK	LOC118509617|XP_035906336.1|ASTE
OG0001461	LOC6525181|XP_002101019.1|DYAK	LOC118512844|XP_035913798.1|ASTE
OG0001462	LOC6532775|XP_002093517.1|DYAK	LOC118514225|XP_035916816.1|ASTE, LOC118514224|XP_035916815.1|ASTE, LOC118514226|XP_035916817.1|ASTE
OG0001464	LOC6523963|XP_002099835.1|DYAK	LOC118510298|XP_035907815.1|ASTE
OG0001466	LOC6527410|XP_002088502.2|DYAK	LOC118509517|XP_035906111.1|ASTE
OG0001467	LOC6527262|XP_002088356.1|DYAK	LOC118517642|XP_035919855.1|ASTE, LOC118510380|XP_035908019.1|ASTE
OG0001468	LOC6532599|XP_015049453.1|DYAK	LOC118517241|XP_035919108.1|ASTE, LOC118509363|XP_035905779.1|ASTE
OG0001469	LOC6530343|XP_002091270.1|DYAK, LOC6538468|XP_002098992.1|DYAK	LOC118512310|XP_035912446.1|ASTE
OG0001470	LOC6539727|XP_039229987.1|DYAK	LOC118509554|XP_035906198.1|ASTE, LOC118509555|XP_035906200.1|ASTE
OG0001471	LOC6532301|XP_039230757.1|DYAK	LOC118509952|XP_035907180.1|ASTE
OG0001472	LOC6534431|XP_002095108.1|DYAK	LOC118511819|XP_035911252.1|ASTE
OG0001473	LOC6535264|XP_039232194.1|DYAK	LOC118509034|XP_035904965.1|ASTE, LOC118509031|XP_035904961.1|ASTE, LOC118509018|XP_035904929.1|ASTE
OG0001474	LOC6524011|XP_002099883.1|DYAK	LOC118511983|XP_035911615.1|ASTE
OG0001475	LOC6528859|XP_002089891.1|DYAK	LOC118505830|XP_035898077.1|ASTE
OG0001476	LOC6525800|XP_002101621.3|DYAK	LOC118510956|XP_035909305.1|ASTE
OG0001477	LOC6538010|XP_002098545.1|DYAK	LOC118513902|XP_035916117.1|ASTE
OG0001478	LOC6526309|XP_002087431.1|DYAK	LOC118509976|XP_035907249.1|ASTE, LOC118513674|XP_035915670.1|ASTE
OG0001479	LOC6527483|XP_002088573.1|DYAK, LOC6523818|XP_002099693.1|DYAK	LOC118513844|XP_035916015.1|ASTE
OG0001480	LOC6526302|XP_002087424.1|DYAK	LOC118513940|XP_035916216.1|ASTE
OG0001481	LOC6529843|XP_039229184.1|DYAK	LOC118511126|XP_035909752.1|ASTE
OG0001482	LOC6531438|XP_002092241.1|DYAK	LOC118514014|XP_035916376.1|ASTE
OG0001483	LOC6539249|XP_039228148.1|DYAK	LOC118510033|XP_035907314.1|ASTE
OG0001484	LOC6526720|XP_002087823.1|DYAK	LOC118511672|XP_035910923.1|ASTE
OG0001485	LOC6535015|XP_002095683.2|DYAK	LOC118512587|XP_035913119.1|ASTE
OG0001486	LOC6527638|XP_002088726.1|DYAK	LOC118513256|XP_035914712.1|ASTE, LOC118513257|XP_035914713.1|ASTE
OG0001487	LOC26536189|XP_015045210.1|DYAK	LOC118511555|XP_035910677.1|ASTE
OG0001488	LOC6529970|XP_002090916.2|DYAK	LOC118509962|XP_035907234.1|ASTE
OG0001489	LOC6529772|XP_015052419.2|DYAK	LOC118510785|XP_035908963.1|ASTE
OG0001490	LOC6526636|XP_002087744.1|DYAK	LOC118510781|XP_035908959.1|ASTE
OG0001491	LOC6526553|XP_015053307.1|DYAK	LOC118514099|XP_035916532.1|ASTE
OG0001492	LOC6526979|XP_002088075.1|DYAK	LOC118510657|XP_035908675.1|ASTE
OG0001493	LOC6525164|XP_002101002.2|DYAK	LOC118506650|XP_035899947.1|ASTE
OG0001494	LOC6525431|XP_002101266.2|DYAK	LOC118517546|XP_035919678.1|ASTE
OG0001495	LOC6528540|XP_002089586.1|DYAK	LOC118506658|XP_035899969.1|ASTE
OG0001496	LOC6525386|XP_002101222.2|DYAK	LOC118507659|XP_035902329.1|ASTE
OG0001497	LOC6528730|XP_002089765.1|DYAK	LOC118502537|XP_035890702.1|ASTE
OG0001500	LOC6530985|XP_002091823.1|DYAK	LOC118505138|XP_035896380.1|ASTE
OG0001501	LOC6536741|XP_002097313.1|DYAK	LOC118507979|XP_035903221.1|ASTE
OG0001502	LOC6530475|XP_002091390.1|DYAK	LOC118504323|XP_035894545.1|ASTE
OG0001503	LOC6528411|XP_039226209.1|DYAK	LOC118512405|XP_035912684.1|ASTE
OG0001504	LOC6525482|XP_039231765.1|DYAK	LOC118507224|XP_035901272.1|ASTE
OG0001506	LOC6530071|XP_002091017.1|DYAK	LOC118503700|XP_035893156.1|ASTE, LOC118503701|XP_035893157.1|ASTE
OG0001507	LOC6530549|XP_039228062.1|DYAK	LOC118508184|XP_035903636.1|ASTE, LOC118508187|XP_035903638.1|ASTE
OG0001508	LOC6530835|XP_002091718.1|DYAK	LOC118506283|XP_035899092.1|ASTE, LOC118506285|XP_035899099.1|ASTE
OG0001509	LOC6530581|XP_002091494.2|DYAK	LOC118505926|XP_035898319.1|ASTE
OG0001510	LOC6528082|XP_002089149.1|DYAK	LOC118507303|XP_035901570.1|ASTE, LOC118503983|XP_035893820.1|ASTE
OG0001511	LOC6532172|XP_015051737.1|DYAK	LOC118507242|XP_035901387.1|ASTE
OG0001512	LOC6533326|XP_002094052.1|DYAK	LOC118503073|XP_035891843.1|ASTE
OG0001513	LOC6540104|XP_039230043.1|DYAK	LOC118508391|XP_035904027.1|ASTE
OG0001515	LOC6523858|XP_002099731.1|DYAK	LOC118503019|XP_035891735.1|ASTE
OG0001534	LOC6524042|XP_039232157.1|DYAK	LOC118505899|XP_035898676.1|ASTE
OG0001535	LOC6526133|XP_002101950.1|DYAK	LOC118517720|XP_035920066.1|ASTE
OG0001536	LOC6525747|XP_002101569.1|DYAK	LOC118506790|XP_035900302.1|ASTE
OG0001537	LOC6526316|XP_002087438.1|DYAK	LOC118503752|XP_035893296.1|ASTE, LOC118503751|XP_035893295.1|ASTE
OG0001538	LOC6524605|XP_002100462.1|DYAK	LOC118503667|XP_035893096.1|ASTE
OG0001539	LOC6531813|XP_002092600.1|DYAK	LOC118517360|XP_035919269.1|ASTE
OG0001540	LOC6526726|XP_002087829.1|DYAK	LOC118511146|XP_035909770.1|ASTE
OG0001541	LOC6535166|XP_002095828.1|DYAK	LOC118517446|XP_035919481.1|ASTE
OG0001542	LOC6536558|XP_039231511.1|DYAK	LOC118502635|XP_035890979.1|ASTE
OG0001545	LOC6526195|XP_002102004.2|DYAK	LOC118506676|XP_035900013.1|ASTE
OG0001546	LOC6526194|XP_002102003.1|DYAK	LOC118508312|XP_035903877.1|ASTE
OG0001547	LOC6524324|XP_039230735.1|DYAK	LOC118506882|XP_035900543.1|ASTE
OG0001548	LOC6524980|XP_015046020.1|DYAK	LOC118517085|XP_035918834.1|ASTE
OG0001549	LOC6529515|XP_015052133.2|DYAK	LOC118511070|XP_035909580.1|ASTE
OG0001551	LOC6537822|XP_002098363.2|DYAK	LOC118508471|XP_035904171.1|ASTE
OG0001552	LOC6536332|XP_002096916.1|DYAK	LOC118506807|XP_035900358.1|ASTE
OG0001553	LOC6524306|XP_002100165.1|DYAK	LOC118504450|XP_035894835.1|ASTE, LOC118507559|XP_035902043.1|ASTE
OG0001554	LOC6536531|XP_015047805.1|DYAK	LOC118503590|XP_035892934.1|ASTE
OG0001555	LOC6529636|XP_002090630.1|DYAK	LOC118514560|XP_035917444.1|ASTE, LOC118508297|XP_035903840.1|ASTE
OG0001556	LOC6531128|XP_002091962.1|DYAK	LOC118514356|XP_035917071.1|ASTE
OG0001557	LOC6525552|XP_002101387.1|DYAK	LOC118504645|XP_035895294.1|ASTE, LOC118505132|XP_035896359.1|ASTE
OG0001558	LOC6524901|XP_002100741.1|DYAK	LOC118504481|XP_035894891.1|ASTE
OG0001559	LOC6538745|XP_002099260.1|DYAK	LOC118502705|XP_035891142.1|ASTE
OG0001560	LOC6539897|XP_039231953.1|DYAK	LOC118506880|XP_035900522.1|ASTE
OG0001561	LOC6537458|XP_002098014.1|DYAK	LOC118502733|XP_035891187.1|ASTE, LOC118515314|XP_035917895.1|ASTE
OG0001562	LOC6527050|XP_002088143.1|DYAK	LOC118511566|XP_035910698.1|ASTE
OG0001563	LOC6535223|XP_039229482.1|DYAK	LOC118506798|XP_035900314.1|ASTE
OG0001564	LOC6537647|XP_039231850.1|DYAK	LOC118505168|XP_035896467.1|ASTE
OG0001565	LOC6536171|XP_002096762.3|DYAK	LOC118515292|XP_035917863.1|ASTE, LOC118506372|XP_035899287.1|ASTE
OG0001566	LOC6536563|XP_002097139.1|DYAK	LOC118505781|XP_035897970.1|ASTE
OG0001567	LOC6530297|XP_002091224.2|DYAK	LOC118511921|XP_035911452.1|ASTE
OG0001568	LOC6537312|XP_039232413.1|DYAK	LOC118511924|XP_035911466.1|ASTE
OG0001569	LOC6536996|XP_002097565.1|DYAK	LOC118511929|XP_035911502.1|ASTE
OG0001570	LOC6536948|XP_002097517.1|DYAK	LOC118504393|XP_035894692.1|ASTE
OG0001571	LOC6528032|XP_002089099.1|DYAK	LOC118511747|XP_035911102.1|ASTE
OG0001572	LOC6524953|XP_002100793.1|DYAK	LOC118508886|XP_035904608.1|ASTE, LOC118508884|XP_035904598.1|ASTE
OG0001573	LOC6533011|XP_015049767.1|DYAK	LOC118512694|XP_035913394.1|ASTE
OG0001574	LOC6523786|XP_039228411.1|DYAK	LOC118517603|XP_035919784.1|ASTE, LOC118509099|XP_035905148.1|ASTE
OG0001575	LOC6538757|XP_002099271.1|DYAK	LOC118511278|XP_035910063.1|ASTE
OG0001576	LOC6536606|XP_002097182.1|DYAK	LOC118512248|XP_035912283.1|ASTE
OG0001577	LOC6537990|XP_002098525.2|DYAK	LOC118508852|XP_035904498.1|ASTE
OG0001578	LOC6531077|XP_002091911.1|DYAK	LOC118517265|XP_035919131.1|ASTE, LOC118510235|XP_035907693.1|ASTE
OG0001579	LOC6525136|XP_015046115.2|DYAK	LOC118509698|XP_035906659.1|ASTE
OG0001580	LOC6529366|XP_015052305.1|DYAK	LOC118511539|XP_035910626.1|ASTE
OG0001581	LOC6525929|XP_002101749.2|DYAK	LOC118512895|XP_035913900.1|ASTE
OG0001582	LOC6530092|XP_002091038.2|DYAK	LOC118514210|XP_035916796.1|ASTE
OG0001583	LOC6528492|XP_002089538.1|DYAK	LOC118509919|XP_035907122.1|ASTE
OG0001584	LOC6532291|XP_002093051.1|DYAK	LOC118509247|XP_035905474.1|ASTE
