Orthogroup	DYAK.longest_only	DMIR.longest_only
OG0000561	LOC6533883|XP_002094583.1|DYAK	LOC108153563|XP_017139127.1|DMIR
OG0000562	LOC6533713|XP_002094418.1|DYAK	LOC108152208|XP_017136857.1|DMIR
OG0000562	LOC6533693|XP_002094398.2|DYAK	LOC108153094|XP_017138364.1|DMIR
OG0000563	LOC26535721|XP_039229993.1|DYAK	LOC108153745|XP_017139363.1|DMIR
OG0000563	LOC6533945|XP_002094645.2|DYAK	LOC108153620|XP_033242960.1|DMIR
OG0000564	LOC6534675|XP_002095350.1|DYAK	LOC108152260|XP_017136957.1|DMIR
OG0000564	LOC6534674|XP_002095349.1|DYAK	LOC108152261|XP_017136958.1|DMIR, LOC108152262|XP_017136959.1|DMIR
OG0000565	LOC6525293|XP_002101129.2|DYAK, LOC6529752|XP_002090742.2|DYAK, LOC120321833|XP_039231757.1|DYAK, LOC120322323|XP_039233298.1|DYAK, LOC26536115|XP_039231756.1|DYAK, LOC6540187|XP_002087034.3|DYAK, LOC120320664|XP_039226903.1|DYAK	LOC117190411|XP_033251378.1|DMIR, LOC108163244|XP_033251756.1|DMIR, LOC117193151|XP_033253774.1|DMIR, LOC108155009|XP_017141049.1|DMIR, LOC108152423|XP_017137230.1|DMIR
OG0000566	LOC6536684|XP_015047897.1|DYAK	LOC108155717|XP_017142206.1|DMIR
OG0000566	LOC6533474|XP_002094185.1|DYAK	LOC108152669|XP_017137655.1|DMIR
OG0000567	LOC6525502|XP_002101337.1|DYAK	LOC108165046|XP_017156574.1|DMIR
OG0000567	LOC6525504|XP_002101339.1|DYAK	LOC108164926|XP_017156403.1|DMIR
OG0000568	LOC6524317|XP_002100176.2|DYAK	LOC117185798|XP_033249913.1|DMIR
OG0000568	LOC6535286|XP_002095942.1|DYAK	LOC108157133|XP_017144521.1|DMIR
OG0000569	LOC6536426|XP_002097008.1|DYAK	LOC108155369|XP_017141622.1|DMIR
OG0000569	LOC6540108|XP_039230276.1|DYAK	LOC108156849|XP_017144061.1|DMIR
OG0000570	LOC6538748|XP_002099263.1|DYAK	LOC108156721|XP_017143860.1|DMIR
OG0000570	LOC6538747|XP_002099262.1|DYAK	LOC108156722|XP_017143861.1|DMIR
OG0000571	LOC6538188|XP_039231291.1|DYAK	LOC108157642|XP_017145276.1|DMIR
OG0000571	LOC6538190|XP_039232757.1|DYAK	LOC108157243|XP_033245175.1|DMIR
OG0000572	LOC6536878|XP_002097447.2|DYAK	LOC108154296|XP_017140036.1|DMIR
OG0000572	LOC6536875|XP_002097444.1|DYAK	LOC108157792|XP_017145472.1|DMIR
OG0000573	LOC6533499|XP_002094210.1|DYAK	LOC108153046|XP_017138299.1|DMIR
OG0000573	LOC6531880|XP_002092667.1|DYAK	LOC117187830|XP_033246589.1|DMIR, LOC108160231|XP_017149574.2|DMIR
OG0000574	LOC6534394|XP_002095072.1|DYAK	LOC108151596|XP_017135764.1|DMIR
OG0000574	LOC6535772|XP_002096395.1|DYAK	LOC108157619|XP_017145244.1|DMIR
OG0000575	LOC6533910|XP_002094610.1|DYAK	LOC108153235|XP_017138561.1|DMIR
OG0000575	LOC6533909|XP_002094609.1|DYAK	LOC108153412|XP_017138896.1|DMIR
OG0000576	LOC6536072|XP_039231740.1|DYAK	LOC108157715|XP_017145374.1|DMIR
OG0000577	LOC6529624|XP_002090618.2|DYAK	LOC108161710|XP_017151518.1|DMIR
OG0000577	LOC6529625|XP_002090619.1|DYAK	LOC108161705|XP_017151512.1|DMIR
OG0000578	LOC6527146|XP_015053181.1|DYAK	LOC108163271|XP_017153961.2|DMIR
OG0000578	LOC6531756|XP_002092546.2|DYAK	LOC108160551|XP_017150108.1|DMIR
OG0000579	LOC6537360|XP_002097917.1|DYAK	LOC108154369|XP_017140123.1|DMIR
OG0000579	LOC6533959|XP_002094659.1|DYAK	LOC108152574|XP_017137502.1|DMIR
OG0000580	LOC6536565|XP_002097141.1|DYAK	LOC108155607|XP_017142022.1|DMIR
OG0000580	LOC6536566|XP_002097142.1|DYAK	LOC108155606|XP_033244068.1|DMIR
OG0000581	LOC120321749|XP_039231384.1|DYAK	LOC108156470|XP_017143427.1|DMIR
OG0000581	LOC6524971|XP_002100811.2|DYAK	LOC108164756|XP_017156146.1|DMIR
OG0000582	LOC6533810|XP_002094511.1|DYAK	LOC108152766|XP_017137830.1|DMIR
OG0000582	LOC6530952|XP_015052778.1|DYAK	LOC117188037|XP_033247081.1|DMIR, LOC108158599|XP_017146547.2|DMIR
OG0000583	LOC6531811|XP_002092598.2|DYAK	LOC108159135|XP_017147618.1|DMIR, LOC117189982|XP_033250955.1|DMIR
OG0000583	LOC6531816|XP_002092603.1|DYAK	LOC108160536|XP_017150087.1|DMIR, LOC117192290|XP_033252840.1|DMIR
OG0000584	LOC6527824|XP_002088897.1|DYAK	LOC108163793|XP_017154769.1|DMIR
OG0000584	LOC6527823|XP_002088896.1|DYAK	LOC108159566|XP_017148492.1|DMIR, LOC108163792|XP_017154768.1|DMIR
OG0000585	LOC6532752|XP_002093494.1|DYAK, LOC6532757|XP_002093499.3|DYAK	LOC108153695|XP_017139309.1|DMIR, LOC108153693|XP_017139308.1|DMIR
OG0000586	LOC6530578|XP_002091491.1|DYAK	LOC108160378|XP_017149845.1|DMIR
OG0000586	LOC6529961|XP_002090908.2|DYAK	LOC108159053|XP_017147474.1|DMIR
OG0000589	LOC6525016|XP_039227985.1|DYAK	LOC117194527|XP_033254969.1|DMIR, LOC108153560|XP_017139133.1|DMIR, LOC117194508|XP_033254951.1|DMIR, LOC117194550|XP_033254989.1|DMIR, LOC117194529|XP_033254970.1|DMIR, LOC117194517|XP_033254958.1|DMIR, LOC108151183|XP_033255728.1|DMIR, LOC117191258|XP_033252066.1|DMIR, LOC117189291|XP_033250344.1|DMIR, LOC117194511|XP_033254952.1|DMIR, LOC117194551|XP_033254990.1|DMIR, LOC117194552|XP_033254991.1|DMIR, LOC117194700|XP_033255101.1|DMIR, LOC117194699|XP_033255100.1|DMIR, LOC117194512|XP_033254953.1|DMIR, LOC117195127|XP_033255669.1|DMIR, LOC117195128|XP_033255670.1|DMIR, LOC117189292|XP_033250345.1|DMIR, LOC117194704|XP_033255104.1|DMIR, LOC117195130|XP_033255673.1|DMIR, LOC117194575|XP_033255008.1|DMIR, LOC117194565|XP_033255000.1|DMIR, LOC117195129|XP_033255672.1|DMIR, LOC117192159|XP_033252710.1|DMIR, LOC117194707|XP_033255107.1|DMIR
OG0000590	LOC6537853|XP_002098394.1|DYAK	LOC108154319|XP_017140067.1|DMIR
OG0000590	LOC6524288|XP_002100150.1|DYAK	LOC108164690|XP_017156049.1|DMIR
OG0000592	LOC6528485|XP_002089531.1|DYAK	LOC117189441|XP_033250447.1|DMIR, LOC108158972|XP_017147299.1|DMIR
OG0000592	LOC6530384|XP_002091310.1|DYAK	LOC108158243|XP_017145965.2|DMIR, LOC117191493|XP_033252236.1|DMIR, LOC117191867|XP_033252524.1|DMIR
OG0000593	LOC6538048|XP_002098583.1|DYAK	LOC108154409|XP_017140168.1|DMIR
OG0000593	LOC6524921|XP_002100761.1|DYAK	LOC117186193|XP_033242375.1|DMIR
OG0000594	LOC6538086|XP_002098620.1|DYAK	LOC108154736|XP_017140593.1|DMIR
OG0000594	LOC6536776|XP_002097347.1|DYAK	LOC108157725|XP_017145384.1|DMIR
OG0000595	LOC6536984|XP_002097553.1|DYAK	LOC108155130|XP_017141263.1|DMIR
OG0000595	LOC6538160|XP_039232124.1|DYAK	LOC108155106|XP_017141226.1|DMIR
OG0000596	LOC6523866|XP_002099739.1|DYAK	LOC108153523|XP_017139071.2|DMIR
OG0000596	LOC6536544|XP_002097120.1|DYAK	LOC108156919|XP_017144158.1|DMIR
OG0000597	LOC6538646|XP_002099166.2|DYAK	LOC108155164|XP_017141318.1|DMIR
OG0000597	LOC6538993|XP_039231671.1|DYAK	LOC108154018|XP_033246164.1|DMIR
OG0000598	LOC6536886|XP_002097455.1|DYAK	LOC108157623|XP_017145248.1|DMIR
OG0000599	LOC6523845|XP_039229652.1|DYAK	LOC108151841|XP_017136212.1|DMIR
OG0000600	LOC6530024|XP_002090970.1|DYAK	LOC117191191|XP_033252023.1|DMIR, LOC108160709|XP_017150368.1|DMIR
OG0000600	LOC6530025|XP_015052548.1|DYAK	LOC117190981|XP_033251851.1|DMIR, LOC108160707|XP_017150366.1|DMIR
OG0000601	LOC6526989|XP_002088085.1|DYAK	LOC108161425|XP_017151174.1|DMIR
OG0000601	LOC6526618|XP_002087726.1|DYAK	LOC108162429|XP_033250092.1|DMIR
OG0000602	LOC6527470|XP_002088561.1|DYAK	LOC108163853|XP_017154856.1|DMIR
OG0000602	LOC6527471|XP_002088562.1|DYAK	LOC108164214|XP_017155336.1|DMIR
OG0000603	LOC6527669|XP_002088755.1|DYAK	LOC108163151|XP_017153756.1|DMIR
OG0000604	LOC6526617|XP_002087725.1|DYAK	LOC108163785|XP_017154757.2|DMIR
OG0000604	LOC6526616|XP_002087724.1|DYAK	LOC108161720|XP_017151529.1|DMIR
OG0000605	LOC6529254|XP_002090259.1|DYAK	LOC108161799|XP_017151638.2|DMIR
OG0000606	LOC6537818|XP_002098359.1|DYAK	LOC108157126|XP_017144507.1|DMIR
OG0000607	LOC6536669|XP_002097241.1|DYAK	LOC108156929|XP_017144173.1|DMIR
OG0000607	LOC6535898|XP_002096514.2|DYAK	LOC108155453|XP_017141758.1|DMIR
OG0000608	LOC6538397|XP_002098921.1|DYAK	LOC108157802|XP_017145483.1|DMIR
OG0000608	LOC6538402|XP_039231178.1|DYAK	LOC108156486|XP_017143456.1|DMIR
OG0000609	LOC6526415|XP_002087534.1|DYAK	LOC108160308|XP_017149717.1|DMIR
OG0000610	LOC6535030|XP_002095696.2|DYAK	LOC108151421|XP_033243666.1|DMIR
OG0000610	LOC6530566|XP_002091479.1|DYAK	LOC117193535|XP_033254172.1|DMIR, LOC108159772|XP_017148820.1|DMIR
OG0000611	LOC6530701|XP_039229352.1|DYAK	LOC108159326|XP_033247539.1|DMIR, LOC117185872|XP_033252846.1|DMIR
OG0000611	LOC6531411|XP_002092214.1|DYAK	LOC117188236|XP_033247646.1|DMIR, LOC108160713|XP_033252067.1|DMIR
OG0000612	LOC6534209|XP_039229516.1|DYAK, LOC6534210|XP_002094892.3|DYAK	LOC108152813|XP_033243517.1|DMIR, LOC108152808|XP_017137884.1|DMIR
OG0000612	LOC6534211|XP_039229518.1|DYAK	LOC108152809|XP_017137885.1|DMIR
OG0000614	LOC26536392|XP_015048590.2|DYAK	LOC108154061|XP_017139641.2|DMIR
OG0000614	LOC6525999|XP_015046580.1|DYAK	LOC108156941|XP_017144197.1|DMIR
OG0000615	LOC6525802|XP_002101623.1|DYAK	LOC108151619|XP_017135807.1|DMIR
OG0000615	LOC6536427|XP_002097009.3|DYAK	LOC108155366|XP_017141619.1|DMIR, LOC117190155|XP_033251116.1|DMIR, LOC117190826|XP_033251755.1|DMIR, LOC117191438|XP_033252196.1|DMIR
OG0000616	LOC6525792|XP_039233576.1|DYAK, LOC120322404|XP_039233595.1|DYAK	LOC108164742|XP_017156126.1|DMIR
OG0000617	LOC6538246|XP_002098773.3|DYAK	LOC108156760|XP_017143912.1|DMIR
OG0000617	LOC6536825|XP_002097395.1|DYAK	LOC108155625|XP_017142046.1|DMIR
OG0000618	LOC6537663|XP_002098208.1|DYAK	LOC108156222|XP_017143048.1|DMIR
OG0000618	LOC6535117|XP_015051019.2|DYAK	LOC108153057|XP_017138318.1|DMIR
OG0000619	LOC6531037|XP_002091873.2|DYAK	LOC108160222|XP_033250850.1|DMIR, LOC117187680|XP_033246245.1|DMIR
OG0000620	LOC6525119|XP_002100957.1|DYAK	LOC108156830|XP_017144031.1|DMIR
OG0000620	LOC6532571|XP_002093315.2|DYAK	LOC108151967|XP_017136405.1|DMIR
OG0000621	LOC6535794|XP_002096417.1|DYAK	LOC108157069|XP_017144393.1|DMIR
OG0000621	LOC6524388|XP_002100246.1|DYAK	LOC108155767|XP_017142306.1|DMIR
OG0000622	LOC6533219|XP_002093945.1|DYAK	LOC108153711|XP_017139328.1|DMIR
OG0000622	LOC6532603|XP_002093347.3|DYAK	LOC108153565|XP_033243175.1|DMIR
OG0000623	LOC6532342|XP_002093102.1|DYAK	LOC108153146|XP_017138436.1|DMIR
OG0000623	LOC6533320|XP_002094046.1|DYAK	LOC108153015|XP_017138250.1|DMIR
OG0000624	LOC6531062|XP_002091896.1|DYAK	LOC117190717|XP_033251677.1|DMIR, LOC108158984|XP_017147318.1|DMIR
OG0000625	LOC6533131|XP_002093857.3|DYAK	LOC108152326|XP_017137061.1|DMIR
OG0000625	LOC6533130|XP_002093856.1|DYAK	LOC108152328|XP_017137063.1|DMIR
OG0000626	LOC6528797|XP_002089829.1|DYAK	LOC108159864|XP_017148954.1|DMIR, LOC117193970|XP_033254510.1|DMIR
OG0000626	LOC6531848|XP_002092635.1|DYAK	LOC108160119|XP_017149401.1|DMIR
OG0000627	LOC6534327|XP_002095007.3|DYAK	LOC108153612|XP_017139200.1|DMIR
OG0000627	LOC6524189|XP_002100052.1|DYAK	LOC108163931|XP_017154956.1|DMIR
OG0000628	LOC6527468|XP_002088559.1|DYAK	LOC108163852|XP_033249303.1|DMIR
OG0000628	LOC6527979|XP_002089046.2|DYAK	LOC108162514|XP_017152784.1|DMIR
OG0000629	LOC6536586|XP_002097162.1|DYAK	LOC108157552|XP_017145145.1|DMIR
OG0000629	LOC6529236|XP_002090242.1|DYAK	LOC108162750|XP_017153118.2|DMIR
OG0000630	LOC6529693|XP_002090686.2|DYAK	LOC108163434|XP_017154207.1|DMIR
OG0000630	LOC6529687|XP_039228020.1|DYAK	LOC108163399|XP_017154150.2|DMIR
OG0000631	LOC26535591|XP_015054643.1|DYAK	LOC108163704|XP_017154633.1|DMIR
OG0000631	LOC6529025|XP_002090057.1|DYAK	LOC108163340|XP_017154066.1|DMIR
OG0000632	LOC6526856|XP_039226528.1|DYAK	LOC108161388|XP_017151126.1|DMIR
OG0000632	LOC6526382|XP_039227652.1|DYAK	LOC108162597|XP_017152904.1|DMIR
OG0000633	LOC26535410|XP_015050273.1|DYAK	LOC108151024|XP_017134873.1|DMIR
OG0000633	LOC6533823|XP_039230869.1|DYAK	LOC108151008|XP_033242463.1|DMIR
OG0000635	LOC6530838|XP_002091721.1|DYAK	LOC108160100|XP_017149378.1|DMIR
OG0000635	LOC6524882|XP_002100722.1|DYAK	LOC117186659|XP_033243588.1|DMIR, LOC117186670|XP_033243601.1|DMIR, LOC117186672|XP_033243602.1|DMIR
OG0000636	LOC6529691|XP_002090684.1|DYAK	LOC108164306|XP_017155444.1|DMIR
OG0000636	LOC6529692|XP_002090685.1|DYAK	LOC108161460|XP_017151212.2|DMIR
OG0000637	LOC6524137|XP_039229658.1|DYAK	LOC108164885|XP_017156323.1|DMIR
OG0000637	LOC6524136|XP_002100000.1|DYAK	LOC108158187|XP_033248192.1|DMIR
OG0000638	LOC6538810|XP_002099323.1|DYAK	LOC108157309|XP_017144802.1|DMIR
OG0000638	LOC6524992|XP_002100832.1|DYAK	LOC108161453|XP_017151208.1|DMIR, LOC108164927|XP_017156404.1|DMIR, LOC117186182|XP_033242334.1|DMIR, LOC108151268|XP_017135279.1|DMIR
OG0000639	LOC26535012|XP_039229684.1|DYAK	LOC108152078|XP_017136600.1|DMIR
OG0000641	LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK	LOC117188681|XP_033248766.1|DMIR, LOC117188678|XP_033248761.1|DMIR, LOC117188679|XP_033248762.1|DMIR, LOC117188680|XP_033248765.1|DMIR, LOC108161195|XP_017150905.2|DMIR, LOC117188686|XP_033248769.1|DMIR
OG0000642	LOC6530120|XP_002091066.2|DYAK	LOC108164517|XP_033250297.1|DMIR
OG0000642	LOC6528258|XP_002089311.2|DYAK	LOC108163836|XP_017154837.1|DMIR, LOC108163837|XP_033249211.1|DMIR
OG0000643	LOC6538257|XP_002098784.1|DYAK, LOC26535019|XP_015048735.1|DYAK, LOC6538256|XP_002098783.1|DYAK, LOC6538258|XP_002098785.1|DYAK	LOC108153972|XP_017139557.1|DMIR
OG0000644	LOC6533734|XP_002094439.1|DYAK, LOC6533730|XP_002094435.1|DYAK, LOC6533729|XP_002094434.3|DYAK	LOC108151253|XP_017135258.1|DMIR, LOC108152757|XP_017137809.1|DMIR
OG0000645	LOC26534623|XP_015054528.1|DYAK	LOC108163523|XP_033249621.1|DMIR, LOC108163524|XP_017154361.1|DMIR
OG0000646	LOC6538765|XP_002099279.1|DYAK	LOC108155918|XP_017142558.1|DMIR
OG0000646	LOC6538134|XP_002098669.1|DYAK	LOC117186943|XP_033244239.1|DMIR
OG0000647	LOC6537567|XP_039232326.1|DYAK	LOC108154615|XP_017140421.2|DMIR
OG0000647	LOC6524316|XP_002100175.1|DYAK	LOC108165081|XP_017156620.1|DMIR
OG0000648	LOC6525669|XP_002101491.1|DYAK	LOC108165019|XP_017156545.1|DMIR
OG0000648	LOC6525676|XP_002101498.1|DYAK	LOC108165076|XP_017156616.1|DMIR
OG0000649	LOC6525755|XP_002101576.1|DYAK	LOC117188655|XP_033248725.1|DMIR
OG0000649	LOC6525758|XP_015046487.1|DYAK	LOC117189217|XP_033250168.1|DMIR
OG0000650	LOC6538784|XP_002099297.3|DYAK	LOC108154912|XP_033244844.1|DMIR
OG0000650	LOC6523718|XP_002099593.1|DYAK	LOC108164481|XP_017155727.1|DMIR
OG0000651	LOC6534371|XP_002095049.1|DYAK	LOC108151855|XP_017136229.1|DMIR
OG0000651	LOC6532905|XP_002093641.1|DYAK	LOC108152898|XP_017138034.1|DMIR
OG0000652	LOC6528477|XP_039226285.1|DYAK	LOC117190768|XP_033251720.1|DMIR, LOC108159128|XP_017147609.1|DMIR
OG0000652	LOC6524156|XP_002100019.1|DYAK	LOC108164552|XP_017155854.1|DMIR
OG0000653	LOC6536813|XP_002097383.1|DYAK	LOC108154827|XP_017140718.1|DMIR
OG0000653	LOC6535371|XP_002096021.2|DYAK	LOC108156216|XP_017143045.1|DMIR
OG0000654	LOC6532399|XP_015049327.1|DYAK	LOC108151762|XP_017136092.1|DMIR
OG0000654	LOC6534380|XP_002095058.2|DYAK	LOC108152239|XP_017136921.1|DMIR
OG0000655	LOC6530051|XP_015052562.1|DYAK	LOC108159591|XP_017148531.1|DMIR, LOC117185817|XP_033254279.1|DMIR
OG0000655	LOC6526375|XP_002087494.1|DYAK	LOC117188749|XP_033248941.1|DMIR
OG0000656	LOC6536738|XP_002097310.2|DYAK	LOC108154278|XP_017140018.1|DMIR
OG0000657	LOC6532177|XP_002092951.1|DYAK	LOC108165394|XP_017156921.1|DMIR
OG0000657	LOC6526738|XP_002087841.1|DYAK	LOC108162797|XP_017153188.1|DMIR
OG0000658	LOC6525625|XP_002101460.1|DYAK	LOC108159010|XP_017147377.1|DMIR
OG0000658	LOC6537254|XP_002097812.1|DYAK	LOC108155981|XP_017142658.1|DMIR
OG0000659	LOC6526649|XP_002087757.1|DYAK	LOC108163177|XP_017153803.1|DMIR
OG0000659	LOC6529685|XP_002090678.1|DYAK	LOC108163114|XP_017153704.2|DMIR, LOC117189162|XP_033250122.1|DMIR, LOC117189161|XP_033250120.1|DMIR
OG0000660	LOC6526661|XP_002087769.1|DYAK	LOC108161991|XP_017151948.1|DMIR
OG0000661	LOC6533296|XP_002094022.1|DYAK	LOC108151080|XP_017134951.1|DMIR
OG0000661	LOC6526868|XP_039226361.1|DYAK	LOC108163656|XP_033248849.1|DMIR
OG0000662	LOC6532851|XP_002093588.1|DYAK	LOC108153236|XP_017138562.1|DMIR
OG0000662	LOC6535694|XP_002096322.1|DYAK	LOC108153761|XP_017139388.1|DMIR
OG0000663	LOC6532139|XP_002092915.1|DYAK	LOC117194726|XP_033255120.1|DMIR, LOC117195136|XP_033255679.1|DMIR, LOC117195145|XP_033255684.1|DMIR, LOC117194457|XP_033254915.1|DMIR, LOC117194386|XP_033254850.1|DMIR, LOC117194623|XP_033255041.1|DMIR, LOC117189282|XP_033250338.1|DMIR, LOC117194634|XP_033255044.1|DMIR, LOC117195141|XP_033255682.1|DMIR, LOC117194643|XP_033255051.1|DMIR, LOC117194446|XP_033254905.1|DMIR, LOC117190422|XP_033251390.1|DMIR, LOC117192051|XP_033252658.1|DMIR, LOC108158873|XP_033252391.1|DMIR, LOC117194415|XP_033254876.1|DMIR, LOC117191355|XP_033252139.1|DMIR, LOC117191356|XP_033252140.1|DMIR, LOC117189612|XP_033250624.1|DMIR, LOC117189610|XP_033250623.1|DMIR, LOC117194621|XP_033255039.1|DMIR, LOC117194668|XP_033255072.1|DMIR, LOC117188453|XP_033248243.1|DMIR
OG0000664	LOC6524215|XP_002100078.1|DYAK	LOC108162169|XP_017152252.1|DMIR
OG0000665	LOC6538561|XP_002099083.1|DYAK	LOC108157483|XP_017145061.1|DMIR
OG0000665	LOC6538560|XP_002099082.1|DYAK	LOC108157337|XP_017144844.1|DMIR
OG0000666	LOC6530828|XP_002091711.1|DYAK	LOC108160416|XP_017149901.1|DMIR
OG0000666	LOC26536383|XP_015046613.1|DYAK	LOC108151708|XP_017135967.1|DMIR
OG0000667	LOC6524387|XP_002100245.1|DYAK	LOC108153546|XP_017139105.1|DMIR
OG0000667	LOC6536568|XP_002097144.3|DYAK	LOC108155610|XP_017142024.1|DMIR
OG0000668	LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK	LOC108157091|XP_017144444.1|DMIR
OG0000668	LOC6537000|XP_002097569.1|DYAK	LOC108155375|XP_017141636.1|DMIR
OG0000669	LOC6524757|XP_002100601.2|DYAK	LOC108155826|XP_017142420.2|DMIR
OG0000670	LOC6524227|XP_002100090.1|DYAK	LOC108155223|XP_017141400.1|DMIR
OG0000671	LOC6535247|XP_002095903.1|DYAK	LOC108157100|XP_017144456.1|DMIR
OG0000671	LOC6538180|XP_002098708.2|DYAK	LOC108157073|XP_017144397.2|DMIR
OG0000672	LOC6523991|XP_002099863.1|DYAK	LOC108165115|XP_017156662.1|DMIR
OG0000673	LOC6524596|XP_002100453.1|DYAK	LOC108155609|XP_017142027.1|DMIR
OG0000673	LOC6534464|XP_002095141.1|DYAK	LOC108153078|XP_017138350.1|DMIR
OG0000675	LOC6527750|XP_002088830.1|DYAK	LOC108162717|XP_017153069.1|DMIR
OG0000677	LOC6533795|XP_002094496.1|DYAK	LOC117185886|XP_033243427.1|DMIR, LOC108152965|XP_033243032.1|DMIR
OG0000677	LOC6525062|XP_002100901.1|DYAK	LOC108158926|XP_017147223.1|DMIR
OG0000678	LOC6536679|XP_002097252.1|DYAK	LOC108156434|XP_017143379.1|DMIR
OG0000678	LOC6526344|XP_002087466.1|DYAK	LOC108163583|XP_017154444.1|DMIR
OG0000679	LOC6525527|XP_002101362.1|DYAK	LOC108164960|XP_017156457.1|DMIR
OG0000680	LOC6525214|XP_039228893.1|DYAK	LOC108164641|XP_033252348.1|DMIR
OG0000680	LOC6525201|XP_002101039.1|DYAK	LOC108164640|XP_017155975.1|DMIR
OG0000681	LOC6537015|XP_002097582.1|DYAK	LOC108156738|XP_017143886.1|DMIR
OG0000681	LOC6524587|XP_002100444.1|DYAK	LOC108154583|XP_033248164.1|DMIR
OG0000683	LOC6538769|XP_002099283.1|DYAK	LOC108156369|XP_017143264.1|DMIR
OG0000684	LOC6536765|XP_002097337.1|DYAK	LOC108157745|XP_017145414.1|DMIR
OG0000684	LOC6537910|XP_002098450.1|DYAK	LOC108155634|XP_017142060.1|DMIR
OG0000685	LOC6526024|XP_002101841.1|DYAK	LOC108151777|XP_017136113.1|DMIR
OG0000685	LOC6535915|XP_002096531.1|DYAK	LOC108156088|XP_017142865.1|DMIR
OG0000686	LOC6528327|XP_002089380.1|DYAK	LOC108160429|XP_017149921.2|DMIR, LOC117188095|XP_033247316.1|DMIR
OG0000686	LOC6525863|XP_002101683.1|DYAK	LOC108165130|XP_017156684.1|DMIR
OG0000687	LOC6533513|XP_002094224.1|DYAK	LOC108165535|XP_017157098.1|DMIR
OG0000688	LOC6531182|XP_015051156.1|DYAK	LOC117189311|XP_033250356.1|DMIR, LOC117192394|XP_033252962.1|DMIR, LOC117193867|XP_033254448.1|DMIR, LOC117193863|XP_033254447.1|DMIR, LOC117189317|XP_033250359.1|DMIR, LOC117193855|XP_033254444.1|DMIR, LOC117193859|XP_033254446.1|DMIR, LOC117189315|XP_033250358.1|DMIR, LOC117193871|XP_033254452.1|DMIR, LOC117194302|XP_033254768.1|DMIR, LOC117193870|XP_033254451.1|DMIR, LOC117193311|XP_033253936.1|DMIR, LOC117193313|XP_033253938.1|DMIR, LOC117193310|XP_033253935.1|DMIR, LOC117193312|XP_033253937.1|DMIR, LOC117194301|XP_033254767.1|DMIR, LOC117194884|XP_033255235.1|DMIR, LOC117193309|XP_033253934.1|DMIR, LOC117189309|XP_033250355.1|DMIR, LOC108159063|XP_017147493.1|DMIR
OG0000689	LOC6528854|XP_002089886.1|DYAK	LOC108158871|XP_017147100.1|DMIR, LOC117190752|XP_033251706.1|DMIR
OG0000689	LOC6528855|XP_002089887.1|DYAK	LOC108157985|XP_033251705.1|DMIR
OG0000690	LOC6526083|XP_002101900.1|DYAK	LOC108153194|XP_017138504.1|DMIR
OG0000691	LOC6527778|XP_002088851.1|DYAK	LOC108163455|XP_017154233.1|DMIR
OG0000691	LOC6534182|XP_002094865.1|DYAK	LOC108153043|XP_017138292.1|DMIR
OG0000692	LOC6539471|XP_002086361.2|DYAK	LOC108150859|XP_017134651.1|DMIR
OG0000692	LOC6535043|XP_002095708.1|DYAK	LOC108150954|XP_017134777.2|DMIR
OG0000693	LOC6525680|XP_015046408.1|DYAK	LOC108152152|XP_017136761.1|DMIR
OG0000693	LOC26536336|XP_015047341.1|DYAK	LOC108157534|XP_017145126.1|DMIR
OG0000694	LOC6526040|XP_015046606.1|DYAK	LOC108164638|XP_017155974.1|DMIR
OG0000694	LOC6533769|XP_002094473.2|DYAK	LOC108150755|XP_017134538.1|DMIR
OG0000695	LOC6527119|XP_002088212.3|DYAK	LOC108162129|XP_017152197.2|DMIR
OG0000695	LOC6527114|XP_002088207.2|DYAK	LOC108162126|XP_017152192.1|DMIR
OG0000696	LOC6527642|XP_002088730.1|DYAK	LOC108162702|XP_017153046.1|DMIR
OG0000697	LOC6526118|XP_002101935.1|DYAK	LOC108164016|XP_017155084.1|DMIR
OG0000697	LOC6528062|XP_002089129.1|DYAK	LOC108162960|XP_017153447.1|DMIR
OG0000698	LOC6526778|XP_002087881.2|DYAK	LOC108164055|XP_017155124.1|DMIR
OG0000698	LOC6526779|XP_002087882.1|DYAK	LOC108161709|XP_017151517.1|DMIR
OG0000699	LOC6526974|XP_015053212.1|DYAK	LOC108163515|XP_033249235.1|DMIR
OG0000699	LOC6537815|XP_002098356.2|DYAK	LOC108153995|XP_017139578.1|DMIR
OG0000700	LOC6526372|XP_002087491.1|DYAK	LOC108164059|XP_017155132.1|DMIR
OG0000700	LOC6526603|XP_015053428.1|DYAK	LOC108164146|XP_033249315.1|DMIR
OG0000701	LOC6529966|XP_002090913.1|DYAK	LOC108157945|XP_017145578.1|DMIR
OG0000701	LOC6524737|XP_002100581.1|DYAK	LOC108165313|XP_017156840.1|DMIR
OG0000702	LOC6538475|XP_039231629.1|DYAK	LOC108155972|XP_017142646.2|DMIR
OG0000702	LOC6538476|XP_015048878.1|DYAK	LOC108155971|XP_017142638.1|DMIR
OG0000703	LOC6527538|XP_002088628.2|DYAK	LOC108163906|XP_017154922.1|DMIR
