Orthogroup	DYAK.longest_only	DMAU.longest_only
OG0002116	LOC6532369|XP_002093121.2|DYAK	LOC117141702|XP_033161204.1|DMAU
OG0002117	LOC6530938|XP_002091780.1|DYAK	LOC117137084|XP_033154204.1|DMAU
OG0002118	LOC26535507|XP_039229577.1|DYAK	LOC117139879|XP_033158428.1|DMAU
OG0002119	LOC6538611|XP_002099133.1|DYAK	LOC117143195|XP_033163626.1|DMAU
OG0002120	LOC6523764|XP_002099639.1|DYAK	LOC117146332|XP_033168320.1|DMAU
OG0002121	LOC6538069|XP_002098604.1|DYAK	LOC117145818|XP_033167510.1|DMAU
OG0002123	LOC6526902|XP_002088001.1|DYAK	LOC117151022|XP_033174119.1|DMAU
OG0002124	LOC6525786|XP_039230038.1|DYAK	LOC117148433|XP_033171697.1|DMAU
OG0002125	LOC6530472|XP_002091388.1|DYAK	LOC117135952|XP_033152436.1|DMAU
OG0002126	LOC6534736|XP_039229725.1|DYAK	LOC117141211|XP_033160456.1|DMAU
OG0002127	LOC6525688|XP_015046410.1|DYAK	LOC117147022|XP_033169601.1|DMAU
OG0002128	LOC6525803|XP_015046503.1|DYAK	LOC117148483|XP_033171753.1|DMAU
OG0002129	LOC6535609|XP_002096237.3|DYAK	LOC117145980|XP_033167778.1|DMAU
OG0002130	LOC120321193|XP_039229116.1|DYAK	LOC117146519|XP_033168677.1|DMAU
OG0002131	LOC6535548|XP_002096177.1|DYAK	LOC117144400|XP_033165427.1|DMAU
OG0002132	LOC6527972|XP_002089039.1|DYAK	LOC117135483|XP_033151596.1|DMAU
OG0002133	LOC6524529|XP_002100386.1|DYAK	LOC117147788|XP_033170720.1|DMAU
OG0002134	LOC6525705|XP_002101527.1|DYAK	LOC117147996|XP_033171041.1|DMAU
OG0002135	LOC6525363|XP_015046261.1|DYAK	LOC117148523|XP_033171827.1|DMAU
OG0002136	LOC6537975|XP_002098512.1|DYAK	LOC117143359|XP_033163923.1|DMAU
OG0002137	LOC6538799|XP_002099312.1|DYAK	LOC117146119|XP_033168004.1|DMAU
OG0002138	LOC6525732|XP_002101554.1|DYAK	LOC117147690|XP_033170568.1|DMAU
OG0002139	LOC6524282|XP_002100144.2|DYAK	LOC117148181|XP_033171342.1|DMAU
OG0002140	LOC6525236|XP_002101074.1|DYAK	LOC117147534|XP_033170357.1|DMAU
OG0002141	LOC6535215|XP_002095874.1|DYAK	LOC117140339|XP_033159079.1|DMAU
OG0002142	LOC6535287|XP_002095943.1|DYAK	LOC117144311|XP_033165314.1|DMAU
OG0002143	LOC6526392|XP_015053387.1|DYAK	LOC117145346|XP_033166856.1|DMAU
OG0002144	LOC6523773|XP_015046967.1|DYAK	LOC117146334|XP_033168330.1|DMAU
OG0002145	LOC6535778|XP_039231645.1|DYAK	LOC117145142|XP_033166573.1|DMAU
OG0002146	LOC6535289|XP_002095945.1|DYAK	LOC117142654|XP_033162669.1|DMAU
OG0002147	LOC6526028|XP_039226048.1|DYAK	LOC117148581|XP_033171939.1|DMAU
OG0002148	LOC6532815|XP_002093552.1|DYAK	LOC117141143|XP_033160366.1|DMAU
OG0002149	LOC6523753|XP_002099628.1|DYAK	LOC117146339|XP_033168354.1|DMAU
OG0002150	LOC6524788|XP_002100632.1|DYAK	LOC117147674|XP_033170541.1|DMAU
OG0002151	LOC6527133|XP_002088227.2|DYAK	LOC117148417|XP_033171679.1|DMAU
OG0002152	LOC6535569|XP_039232554.1|DYAK	LOC117143174|XP_033163579.1|DMAU
OG0002153	LOC6538026|XP_002098561.1|DYAK	LOC117142487|XP_033162403.1|DMAU
OG0002154	LOC120321172|XP_039228938.1|DYAK	LOC117146518|XP_033168676.1|DMAU
OG0002155	LOC6538940|XP_002099444.1|DYAK	LOC117145249|XP_033166721.1|DMAU
OG0002156	LOC6535184|XP_002095846.1|DYAK	LOC117140223|XP_033158912.1|DMAU
OG0002157	LOC6536916|XP_002097485.2|DYAK	LOC117142521|XP_033162455.1|DMAU
OG0002158	LOC6531060|XP_002091894.1|DYAK	LOC117136804|XP_033153760.1|DMAU
OG0002159	LOC6531820|XP_002092607.1|DYAK	LOC117138560|XP_033156610.1|DMAU
OG0002160	LOC6535958|XP_002096574.3|DYAK	LOC117143481|XP_033164084.1|DMAU
OG0002161	LOC6535632|XP_002096260.1|DYAK	LOC117143301|XP_033163797.1|DMAU
OG0002162	LOC6536491|XP_002097069.2|DYAK	LOC117143721|XP_033164412.1|DMAU
OG0002163	LOC6524107|XP_002099971.1|DYAK	LOC117147294|XP_033170033.1|DMAU
OG0002164	LOC6538491|XP_002099013.1|DYAK	LOC117142312|XP_033162102.1|DMAU
OG0002165	LOC6529491|XP_002090493.1|DYAK	LOC117136887|XP_033153894.1|DMAU
OG0002166	LOC6527431|XP_002088523.1|DYAK	LOC117148065|XP_033171150.1|DMAU
OG0002167	LOC6530977|XP_039228567.1|DYAK	LOC117137327|XP_033154607.1|DMAU
OG0002168	LOC6531907|XP_039228915.1|DYAK	LOC117136437|XP_033153243.1|DMAU
OG0002169	LOC6532510|XP_002093256.1|DYAK	LOC117139479|XP_033157689.1|DMAU
OG0002170	LOC6523705|XP_002099582.1|DYAK	LOC117146283|XP_033168178.1|DMAU
OG0002171	LOC6538796|XP_039232717.1|DYAK	LOC117142974|XP_033163215.1|DMAU
OG0002172	LOC6537851|XP_002098392.1|DYAK	LOC117143858|XP_033164613.1|DMAU
OG0002173	LOC6527201|XP_002088295.1|DYAK	LOC117150496|XP_033173291.1|DMAU
OG0002174	LOC6537304|XP_002097862.1|DYAK	LOC117142374|XP_033162195.1|DMAU
OG0002175	LOC6537305|XP_002097863.1|DYAK	LOC117142376|XP_033162196.1|DMAU
OG0002176	LOC6535640|XP_002096268.1|DYAK	LOC117143104|XP_033163477.1|DMAU
OG0002177	LOC6536718|XP_002097290.1|DYAK	LOC117145174|XP_033166614.1|DMAU
OG0002178	LOC6538300|XP_002098827.1|DYAK	LOC117142631|XP_033162626.1|DMAU
OG0002179	LOC6538575|XP_002099097.2|DYAK	LOC117143717|XP_033164406.1|DMAU
OG0002180	LOC6538875|XP_002099379.3|DYAK	LOC117142604|XP_033162574.1|DMAU
OG0002181	LOC6525926|XP_002101746.1|DYAK	LOC117146867|XP_033169347.1|DMAU
OG0002182	LOC6535980|XP_039231818.1|DYAK	LOC117145789|XP_033167460.1|DMAU
OG0002183	LOC6530967|XP_002091805.1|DYAK	LOC117135853|XP_033152263.1|DMAU
OG0002184	LOC6537350|XP_002097907.1|DYAK	LOC117142950|XP_033163165.1|DMAU
OG0002185	LOC6537189|XP_039231668.1|DYAK	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU
OG0002186	LOC6528074|XP_002089141.1|DYAK	LOC117150361|XP_033173112.1|DMAU
OG0002187	LOC6537759|XP_002098300.1|DYAK	LOC117144359|XP_033165367.1|DMAU
OG0002188	LOC6531965|XP_002092751.1|DYAK	LOC117136238|XP_033152914.1|DMAU
OG0002189	LOC120322354|XP_039233329.1|DYAK, LOC120322241|XP_039233226.1|DYAK, LOC26535209|XP_015044760.1|DYAK	LOC117140585|XP_033159482.1|DMAU
OG0002190	LOC6538808|XP_002099321.1|DYAK	LOC117142814|XP_033162920.1|DMAU
OG0002191	LOC6534746|XP_002095421.1|DYAK	LOC117138961|XP_033156894.1|DMAU
OG0002192	LOC6534204|XP_002094887.1|DYAK	LOC117139854|XP_033158394.1|DMAU
OG0002193	LOC6536514|XP_002097091.1|DYAK	LOC117143050|XP_033163390.1|DMAU
OG0002194	LOC6538254|XP_002098781.1|DYAK	LOC117143447|XP_033164045.1|DMAU
OG0002195	LOC6538781|XP_002099294.2|DYAK	LOC117144197|XP_033165137.1|DMAU
OG0002196	LOC6536545|XP_002097121.1|DYAK	LOC117145204|XP_033166659.1|DMAU
OG0002197	LOC6532186|XP_002092959.1|DYAK	LOC117141192|XP_033160430.1|DMAU
OG0002198	LOC6536001|XP_015047508.2|DYAK	LOC117142567|XP_033162510.1|DMAU
OG0002199	LOC6536184|XP_002096775.1|DYAK	LOC117142862|XP_033163010.1|DMAU
OG0002200	LOC6526003|XP_002101821.1|DYAK	LOC117148560|XP_033171894.1|DMAU
OG0002202	LOC6537006|XP_015048063.1|DYAK	LOC117144448|XP_033165492.1|DMAU
OG0002203	LOC6537301|XP_002097859.1|DYAK	LOC117142371|XP_033162192.1|DMAU
OG0002204	LOC6538612|XP_002099134.1|DYAK	LOC117143196|XP_033163627.1|DMAU
OG0002205	LOC6536934|XP_002097503.1|DYAK	LOC117144730|XP_033165965.1|DMAU
OG0002206	LOC6537789|XP_002098330.1|DYAK	LOC117142678|XP_033162707.1|DMAU
OG0002207	LOC6538168|XP_002098696.2|DYAK	LOC117144525|XP_033165638.1|DMAU
OG0002208	LOC6538172|XP_002098700.1|DYAK	LOC117144919|XP_033166257.1|DMAU
OG0002209	LOC6524038|XP_002099908.1|DYAK	LOC117147137|XP_033169807.1|DMAU
OG0002210	LOC6537543|XP_015048405.1|DYAK	LOC117145123|XP_033166532.1|DMAU
OG0002211	LOC6536947|XP_002097516.1|DYAK	LOC117143846|XP_033164593.1|DMAU
OG0002212	LOC6535636|XP_002096264.1|DYAK	LOC117143106|XP_033163479.1|DMAU
OG0002213	LOC6536148|XP_002096749.1|DYAK	LOC117145724|XP_033167364.1|DMAU
OG0002214	LOC6537636|XP_015048450.1|DYAK	LOC117143713|XP_033164403.1|DMAU
OG0002215	LOC6537269|XP_015048241.2|DYAK	LOC117143000|XP_033163250.1|DMAU
OG0002216	LOC6538030|XP_002098565.1|DYAK	LOC117142485|XP_033162400.1|DMAU
OG0002217	LOC6537282|XP_015048256.1|DYAK	LOC117143383|XP_033163954.1|DMAU
OG0002218	LOC6524831|XP_002100673.1|DYAK	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU
OG0002219	LOC6536963|XP_015048031.1|DYAK	LOC117145144|XP_033166575.1|DMAU
OG0002220	LOC6536964|XP_002097533.3|DYAK	LOC117145441|XP_033166989.1|DMAU
OG0002221	LOC6532532|XP_039230906.1|DYAK	LOC117140700|XP_033159654.1|DMAU
OG0002222	LOC6532070|XP_002092847.2|DYAK	LOC117136329|XP_033153074.1|DMAU
OG0002223	LOC6531420|XP_039228865.1|DYAK	LOC117136091|XP_033152655.1|DMAU
OG0002224	LOC6528453|XP_039227177.1|DYAK	LOC117136078|XP_033152637.1|DMAU
OG0002225	LOC6533343|XP_002094069.2|DYAK	LOC117140967|XP_033160083.1|DMAU
OG0002226	LOC6528304|XP_002089357.1|DYAK	LOC117136178|XP_033152811.1|DMAU
OG0002227	LOC6528898|XP_039227299.1|DYAK	LOC117136100|XP_033152685.1|DMAU
OG0002228	LOC6528558|XP_002089602.1|DYAK	LOC117136665|XP_033153556.1|DMAU
OG0002229	LOC6532086|XP_015051691.1|DYAK	LOC117135533|XP_033151695.1|DMAU
OG0002230	LOC6530055|XP_002091001.1|DYAK	LOC117137764|XP_033155274.1|DMAU
OG0002231	LOC6528402|XP_002089449.1|DYAK	LOC117136271|XP_033152991.1|DMAU
OG0002232	LOC6530715|XP_002091606.1|DYAK	LOC117135755|XP_033152102.1|DMAU
OG0002233	LOC6533892|XP_002094592.2|DYAK	LOC117139820|XP_033158343.1|DMAU
OG0002235	LOC6531612|XP_039228980.1|DYAK	LOC117135967|XP_033152460.1|DMAU
OG0002236	LOC6531949|XP_002092735.1|DYAK	LOC117138523|XP_033156552.1|DMAU
OG0002237	LOC6531964|XP_015051638.1|DYAK	LOC117136231|XP_033152902.1|DMAU
OG0002238	LOC6528330|XP_015053921.1|DYAK	LOC117135940|XP_033152411.1|DMAU
OG0002239	LOC6530074|XP_002091020.1|DYAK	LOC117135780|XP_033152144.1|DMAU
OG0002240	LOC6531591|XP_002092389.1|DYAK	LOC117135866|XP_033152286.1|DMAU
OG0002241	LOC6532559|XP_002093304.2|DYAK	LOC117141574|XP_033160978.1|DMAU
OG0002242	LOC6532715|XP_002093457.1|DYAK	LOC117141226|XP_033160475.1|DMAU
OG0002243	LOC6535793|XP_002096416.1|DYAK	LOC117144170|XP_033165103.1|DMAU
OG0002244	LOC6533657|XP_002094363.1|DYAK	LOC117139964|XP_033158554.1|DMAU
OG0002245	LOC6533366|XP_002094091.1|DYAK	LOC117139865|XP_033158413.1|DMAU
OG0002246	LOC6528332|XP_039226443.1|DYAK	LOC117137110|XP_033154288.1|DMAU
OG0002247	LOC26536030|XP_015051600.1|DYAK	LOC117136438|XP_033153244.1|DMAU
OG0002248	LOC6532950|XP_039230898.1|DYAK	LOC117139501|XP_033157723.1|DMAU
OG0002249	LOC26534760|XP_015049582.1|DYAK	LOC117141202|XP_033160445.1|DMAU
OG0002250	LOC6530732|XP_002091622.1|DYAK	LOC117137931|XP_033155575.1|DMAU
OG0002251	LOC6530734|XP_039228092.1|DYAK	LOC117137656|XP_033155084.1|DMAU
OG0002252	LOC6530751|XP_015052744.2|DYAK	LOC117137419|XP_033154739.1|DMAU
OG0002253	LOC26535160|XP_015051683.1|DYAK	LOC117138302|XP_033156193.1|DMAU
OG0002254	LOC6538655|XP_002099175.1|DYAK	LOC117143114|XP_033163490.1|DMAU
OG0002255	LOC6525190|XP_002101028.1|DYAK	LOC117146438|XP_033168542.1|DMAU
OG0002256	LOC6529368|XP_002090373.1|DYAK	LOC117135421|XP_033151465.1|DMAU
OG0002257	LOC6529294|XP_002090299.1|DYAK	LOC117138324|XP_033156251.1|DMAU
OG0002258	LOC6533249|XP_002093975.1|DYAK	LOC117140748|XP_033159720.1|DMAU
OG0002259	LOC6524899|XP_002100739.1|DYAK	LOC117148462|XP_033171725.1|DMAU
OG0002260	LOC6534896|XP_002095568.2|DYAK	LOC117139535|XP_033157799.1|DMAU
OG0002261	LOC6534917|XP_002095588.1|DYAK	LOC117139398|XP_033157556.1|DMAU
OG0002262	LOC6528800|XP_002089832.2|DYAK	LOC117136164|XP_033152797.1|DMAU
OG0002263	LOC6535106|XP_002095769.1|DYAK	LOC117139338|XP_033157476.1|DMAU
OG0002264	LOC6532071|XP_002092848.1|DYAK	LOC117136327|XP_033153073.1|DMAU
OG0002265	LOC6533611|XP_002094319.1|DYAK	LOC117139851|XP_033158389.1|DMAU
OG0002266	LOC6534861|XP_015050878.1|DYAK	LOC117140229|XP_033158919.1|DMAU
OG0002267	LOC6532638|XP_002093382.1|DYAK	LOC117139740|XP_033158188.1|DMAU
OG0002268	LOC6539382|XP_002086275.1|DYAK	LOC117139324|XP_033157460.1|DMAU
OG0002269	LOC6531527|XP_002092326.1|DYAK	LOC117136099|XP_033152671.1|DMAU
OG0002270	LOC6531486|XP_039228131.1|DYAK	LOC117136449|XP_033153257.1|DMAU
OG0002271	LOC6532626|XP_015049496.1|DYAK	LOC117141543|XP_033160937.1|DMAU
OG0002272	LOC6532418|XP_002093169.1|DYAK	LOC117142116|XP_033161903.1|DMAU
OG0002273	LOC6534555|XP_039230841.1|DYAK	LOC117140423|XP_033159199.1|DMAU
OG0002274	LOC6535120|XP_039230790.1|DYAK	LOC117140838|XP_033159837.1|DMAU
OG0002275	LOC6534360|XP_002095038.1|DYAK	LOC117140282|XP_033159001.1|DMAU
OG0002276	LOC6532383|XP_002093134.2|DYAK	LOC117140015|XP_033158626.1|DMAU
OG0002277	LOC6532376|XP_015049297.2|DYAK	LOC117140594|XP_033159493.1|DMAU
OG0002278	LOC6533058|XP_039230266.1|DYAK	LOC117140077|XP_033158720.1|DMAU
OG0002279	LOC6532591|XP_002093335.3|DYAK	LOC117139560|XP_033157846.1|DMAU
OG0002280	LOC6534398|XP_002095076.2|DYAK	LOC117140990|XP_033160132.1|DMAU
OG0002281	LOC6534409|XP_002095087.1|DYAK	LOC117139189|XP_033157249.1|DMAU
OG0002282	LOC6532811|XP_039230773.1|DYAK	LOC117141966|XP_033161654.1|DMAU
OG0002283	LOC6531844|XP_002092631.1|DYAK	LOC117138076|XP_033155790.1|DMAU
OG0002284	LOC6528525|XP_002089571.1|DYAK	LOC117138421|XP_033156418.1|DMAU
OG0002285	LOC6525457|XP_039233409.1|DYAK	LOC117147380|XP_033170141.1|DMAU
OG0002286	LOC6531766|XP_002092553.2|DYAK	LOC117136949|XP_033153989.1|DMAU
OG0002287	LOC6531485|XP_002092284.1|DYAK	LOC117136310|XP_033153048.1|DMAU
OG0002288	LOC6532627|XP_015049497.1|DYAK	LOC117141542|XP_033160932.1|DMAU
OG0002289	LOC6532696|XP_002093438.1|DYAK	LOC117141424|XP_033160747.1|DMAU
OG0002290	LOC6527124|XP_002088217.1|DYAK	LOC117143128|XP_033163513.1|DMAU
OG0002291	LOC6528429|XP_002089475.2|DYAK	LOC117137345|XP_033154630.1|DMAU
OG0002292	LOC6528334|XP_015054423.1|DYAK	LOC117137065|XP_033154170.1|DMAU
OG0002293	LOC6539197|XP_002086098.3|DYAK	LOC117137532|XP_033154909.1|DMAU
OG0002294	LOC6536195|XP_002096786.1|DYAK	LOC117143864|XP_033164621.1|DMAU
OG0002295	LOC6526995|XP_039226177.1|DYAK	LOC117149886|XP_033172721.1|DMAU
OG0002296	LOC6527870|XP_015052994.1|DYAK	LOC117144011|XP_033164860.1|DMAU
OG0002297	LOC6537220|XP_002097778.2|DYAK	LOC117142435|XP_033162287.1|DMAU
OG0002298	LOC6531973|XP_002092759.1|DYAK	LOC117138456|XP_033156474.1|DMAU
OG0002299	LOC6529341|XP_002090346.1|DYAK	LOC117138375|XP_033156334.1|DMAU
OG0002300	LOC6528129|XP_015053883.1|DYAK	LOC117150662|XP_033173542.1|DMAU
OG0002301	LOC6529207|XP_015052250.1|DYAK	LOC117147318|XP_033170098.1|DMAU
OG0002302	LOC6529200|XP_039229243.1|DYAK	LOC117135264|XP_033151305.1|DMAU
OG0002303	LOC6523820|XP_002099695.1|DYAK	LOC117148887|XP_033172482.1|DMAU
OG0002304	LOC6528277|XP_002089330.1|DYAK	LOC117148870|XP_033172436.1|DMAU
OG0002305	LOC6534792|XP_002095464.1|DYAK	LOC117140177|XP_033158843.1|DMAU
OG0002306	LOC6527736|XP_002088819.1|DYAK	LOC117150885|XP_033173913.1|DMAU
OG0002307	LOC6526464|XP_039227768.1|DYAK	LOC117150512|XP_033173310.1|DMAU
OG0002308	LOC6527872|XP_002088944.1|DYAK	LOC117136654|XP_033153548.1|DMAU
OG0002309	LOC6528161|XP_015054450.1|DYAK	LOC117150704|XP_033173607.1|DMAU
OG0002310	LOC6529232|XP_002090238.1|DYAK	LOC117138580|XP_033156651.1|DMAU
OG0002311	LOC6529747|XP_039229294.1|DYAK	LOC117140604|XP_033159509.1|DMAU
OG0002312	LOC6527489|XP_039226509.1|DYAK	LOC117150436|XP_033173209.1|DMAU
OG0002313	LOC6530404|XP_015051950.1|DYAK	LOC117137603|XP_033155012.1|DMAU
OG0002314	LOC6528614|XP_002089657.1|DYAK	LOC117135894|XP_033152332.1|DMAU
OG0002315	LOC6530204|XP_002091142.1|DYAK	LOC117136771|XP_033153709.1|DMAU
OG0002316	LOC6527226|XP_002088320.1|DYAK	LOC117150773|XP_033173705.1|DMAU
OG0002317	LOC6534172|XP_015050490.1|DYAK	LOC117142017|XP_033161770.1|DMAU
OG0002318	LOC6529609|XP_002090603.1|DYAK	LOC117146583|XP_033168792.1|DMAU
OG0002319	LOC6527464|XP_002088555.1|DYAK	LOC117149997|XP_033172778.1|DMAU
OG0002320	LOC6530716|XP_002091607.1|DYAK	LOC117138176|XP_033155956.1|DMAU
OG0002321	LOC6530164|XP_002091106.2|DYAK	LOC117137428|XP_033154749.1|DMAU
OG0002322	LOC6529217|XP_002090224.1|DYAK	LOC117150522|XP_033173333.1|DMAU
OG0002323	LOC6529246|XP_002090252.1|DYAK	LOC117136596|XP_033153473.1|DMAU
OG0002324	LOC6534914|XP_015050925.1|DYAK	LOC117140132|XP_033158787.1|DMAU
OG0002325	LOC6533644|XP_015050198.1|DYAK	LOC117140965|XP_033160082.1|DMAU
OG0002326	LOC6533645|XP_015050200.1|DYAK	LOC117139870|XP_033158418.1|DMAU
OG0002327	LOC26534581|XP_015047853.1|DYAK	LOC117145811|XP_033167504.1|DMAU
OG0002328	LOC6529777|XP_002090761.1|DYAK	LOC117146661|XP_033168897.1|DMAU
OG0002329	LOC6526387|XP_002087506.1|DYAK	LOC117135233|XP_033151246.1|DMAU
OG0002330	LOC6526389|XP_002087508.1|DYAK	LOC117135234|XP_033151247.1|DMAU
OG0002331	LOC6525854|XP_002101674.1|DYAK	LOC117148617|XP_033171996.1|DMAU
OG0002332	LOC6533454|XP_002094165.1|DYAK	LOC117140844|XP_033159859.1|DMAU
OG0002333	LOC6532131|XP_002092907.2|DYAK	LOC117138652|XP_033156771.1|DMAU
OG0002334	LOC6528109|XP_002089176.1|DYAK	LOC117148490|XP_033171764.1|DMAU
OG0002335	LOC6528669|XP_002089711.2|DYAK	LOC117138199|XP_033156018.1|DMAU
OG0002336	LOC6534992|XP_002095662.2|DYAK	LOC117141775|XP_033161296.1|DMAU
OG0002337	LOC6528772|XP_002089806.2|DYAK	LOC117136453|XP_033153263.1|DMAU
OG0002338	LOC6526970|XP_002088066.1|DYAK	LOC117148187|XP_033171351.1|DMAU
OG0002339	LOC6526683|XP_015053293.1|DYAK	LOC117139204|XP_033157271.1|DMAU
OG0002340	LOC6527323|XP_015053657.1|DYAK	LOC117139907|XP_033158514.1|DMAU
OG0002341	LOC6528856|XP_002089888.1|DYAK	LOC117137433|XP_033154755.1|DMAU
OG0002342	LOC6527582|XP_039226729.1|DYAK	LOC117137768|XP_033155659.1|DMAU
OG0002343	LOC6527598|XP_002088686.2|DYAK	LOC117151013|XP_033174114.1|DMAU
OG0002344	LOC6539147|XP_039227262.1|DYAK	LOC117135601|XP_033151839.1|DMAU
OG0002345	LOC6528500|XP_002089546.1|DYAK	LOC117138268|XP_033156124.1|DMAU
OG0002346	LOC6527000|XP_015053563.1|DYAK	LOC117150598|XP_033173446.1|DMAU
OG0002347	LOC6530177|XP_039229348.1|DYAK	LOC117136705|XP_033153615.1|DMAU
OG0002348	LOC6527695|XP_002088779.1|DYAK	LOC117136916|XP_033153945.1|DMAU
OG0002349	LOC26536309|XP_015054727.1|DYAK	LOC117138275|XP_033156133.1|DMAU
OG0002350	LOC6528499|XP_002089545.1|DYAK	LOC117138264|XP_033156119.1|DMAU
OG0002351	LOC6530119|XP_002091065.1|DYAK	LOC117137955|XP_033155608.1|DMAU
OG0002352	LOC6530036|XP_002090982.1|DYAK	LOC117137886|XP_033155507.1|DMAU
OG0002353	LOC6540552|XP_002087342.2|DYAK	LOC117137326|XP_033154604.1|DMAU
OG0002354	LOC26535576|XP_015054641.1|DYAK, LOC6527802|XP_039227119.1|DYAK	LOC117145910|XP_033167659.1|DMAU
OG0002355	LOC6539240|XP_002086139.2|DYAK	LOC117138171|XP_033155944.1|DMAU
OG0002356	LOC6529553|XP_002090550.1|DYAK	LOC117140066|XP_033158706.1|DMAU
OG0002357	LOC6537292|XP_002097850.1|DYAK	LOC117142500|XP_033162424.1|DMAU
OG0002358	LOC6527985|XP_002089052.1|DYAK	LOC117136165|XP_033152801.1|DMAU
OG0002359	LOC6524299|XP_002100158.2|DYAK	LOC117147754|XP_033170656.1|DMAU, LOC117147700|XP_033170579.1|DMAU
OG0002360	LOC6530319|XP_002091246.1|DYAK	LOC117143165|XP_033163572.1|DMAU
OG0002361	LOC6534872|XP_002095544.1|DYAK	LOC117139541|XP_033157807.1|DMAU
OG0002362	LOC6526927|XP_015053515.1|DYAK	LOC117140434|XP_033159247.1|DMAU
OG0002363	LOC6526968|XP_002088064.1|DYAK	LOC117148381|XP_033171633.1|DMAU
OG0002364	LOC6526966|XP_039226223.1|DYAK	LOC117137822|XP_033155401.1|DMAU
OG0002365	LOC6526964|XP_002088060.1|DYAK	LOC117143796|XP_033164534.1|DMAU
OG0002366	LOC6527628|XP_002088716.2|DYAK	LOC117139700|XP_033158106.1|DMAU
OG0002367	LOC6526508|XP_002087619.1|DYAK	LOC117141606|XP_033161016.1|DMAU
OG0002368	LOC6528068|XP_002089135.1|DYAK	LOC117135162|XP_033151114.1|DMAU
OG0002369	LOC6530134|XP_002091080.1|DYAK	LOC117147568|XP_033170402.1|DMAU
OG0002370	LOC6528185|XP_002089248.2|DYAK	LOC117150525|XP_033173339.1|DMAU
OG0002371	LOC6528183|XP_002089246.1|DYAK	LOC117146264|XP_033168134.1|DMAU
OG0002372	LOC6526801|XP_039226537.1|DYAK	LOC117150697|XP_033173600.1|DMAU
OG0002373	LOC6529529|XP_002090531.1|DYAK	LOC117135205|XP_033151181.1|DMAU
OG0002374	LOC6538623|XP_015048928.1|DYAK	LOC117142274|XP_033162043.1|DMAU
OG0002375	LOC6535989|XP_002096604.1|DYAK	LOC117142777|XP_033162856.1|DMAU
OG0002376	LOC6527011|XP_002088106.1|DYAK	LOC117140820|XP_033159821.1|DMAU
OG0002377	LOC6535411|XP_002096060.1|DYAK	LOC117144383|XP_033165407.1|DMAU
OG0002378	LOC6533960|XP_002094660.1|DYAK	LOC117142104|XP_033161880.1|DMAU
OG0002379	LOC6529409|XP_002090414.1|DYAK	LOC117141491|XP_033160871.1|DMAU
OG0002380	LOC6524009|XP_015045430.1|DYAK	LOC117147062|XP_033169712.1|DMAU
OG0002381	LOC6530350|XP_002091277.1|DYAK	LOC117138445|XP_033156449.1|DMAU
OG0002382	LOC6525292|XP_002101128.1|DYAK	LOC117146594|XP_033168807.1|DMAU
OG0002383	LOC6532438|XP_002093185.1|DYAK	LOC117140391|XP_033159149.1|DMAU
OG0002384	LOC6524451|XP_015045707.1|DYAK	LOC117146766|XP_033169158.1|DMAU
OG0002385	LOC6523724|XP_002099599.1|DYAK	LOC117146257|XP_033168102.1|DMAU
OG0002386	LOC6535740|XP_002096363.1|DYAK	LOC117145512|XP_033167092.1|DMAU
OG0002387	LOC6537856|XP_015048547.1|DYAK	LOC117144477|XP_033165544.1|DMAU
OG0002388	LOC6537217|XP_002097775.2|DYAK	LOC117142705|XP_033162755.1|DMAU
OG0002389	LOC6537877|XP_002098418.1|DYAK	LOC117145535|XP_033167120.1|DMAU
OG0002390	LOC6527171|XP_002088265.1|DYAK	LOC117150414|XP_033173172.1|DMAU
OG0002391	LOC6531657|XP_002092454.1|DYAK	LOC117137438|XP_033154764.1|DMAU
OG0002392	LOC6533023|XP_015049779.1|DYAK	LOC117141322|XP_033160607.1|DMAU
OG0002393	LOC6534442|XP_002095119.1|DYAK	LOC117139630|XP_033157979.1|DMAU
OG0002394	LOC6538492|XP_015048887.1|DYAK	LOC117142308|XP_033162091.1|DMAU
OG0002395	LOC6536579|XP_039231214.1|DYAK	LOC117144465|XP_033165518.1|DMAU
OG0002396	LOC6530507|XP_015052692.1|DYAK	LOC117138417|XP_033156405.1|DMAU
OG0002397	LOC6529110|XP_002090123.1|DYAK	LOC117137696|XP_033155156.1|DMAU
OG0002398	LOC6525234|XP_002101072.2|DYAK	LOC117146953|XP_033169505.1|DMAU
OG0002399	LOC6529080|XP_002090093.1|DYAK	LOC117137773|XP_033155286.1|DMAU
OG0002400	LOC6531632|XP_002092429.2|DYAK	LOC117136047|XP_033152581.1|DMAU
OG0002401	LOC6523699|XP_002099576.1|DYAK	LOC117146322|XP_033168276.1|DMAU
OG0002402	LOC6537081|XP_002097642.2|DYAK	LOC117144737|XP_033165976.1|DMAU
OG0002403	LOC6537080|XP_002097641.1|DYAK	LOC117145260|XP_033166734.1|DMAU
OG0002404	LOC6535249|XP_002095905.1|DYAK	LOC117145996|XP_033167801.1|DMAU
OG0002405	LOC6535404|XP_002096053.1|DYAK	LOC117144879|XP_033166181.1|DMAU
OG0002406	LOC6539324|XP_002086216.1|DYAK	LOC117140489|XP_033159339.1|DMAU
