Orthogroup	DYAK.longest_only	DBIA.longest_only
OG0000700	LOC6526603|XP_015053428.1|DYAK	LOC108027917|XP_016955029.1|DBIA
OG0000701	LOC6529966|XP_002090913.1|DYAK	LOC108029443|XP_016957181.1|DBIA
OG0000701	LOC6524737|XP_002100581.1|DYAK	LOC108025939|XP_016952126.1|DBIA
OG0000702	LOC6538475|XP_039231629.1|DYAK	LOC108026164|XP_016952409.1|DBIA
OG0000702	LOC6538476|XP_015048878.1|DYAK	LOC108026163|XP_016952386.1|DBIA
OG0000703	LOC6527538|XP_002088628.2|DYAK	LOC108032597|XP_016962001.1|DBIA
OG0000703	LOC6531518|XP_002092317.1|DYAK	LOC108030103|XP_016958279.1|DBIA
OG0000704	LOC6524383|XP_039233591.1|DYAK	LOC108024154|XP_016949446.1|DBIA
OG0000704	LOC6539002|XP_002099504.1|DYAK	LOC108025061|XP_016950808.1|DBIA
OG0000705	LOC6532388|XP_002093139.1|DYAK	LOC108028899|XP_016956410.1|DBIA
OG0000705	LOC6532387|XP_015049320.1|DYAK	LOC108028884|XP_016956392.1|DBIA
OG0000706	LOC6529568|XP_002090565.1|DYAK	LOC108033329|XP_016963104.1|DBIA
OG0000706	LOC6524048|XP_002099917.1|DYAK	LOC108023483|XP_016948494.1|DBIA
OG0000707	LOC6531787|XP_002092574.1|DYAK	LOC108022300|XP_016946649.1|DBIA
OG0000707	LOC6524960|XP_002100800.1|DYAK	LOC108025880|XP_016952044.1|DBIA
OG0000708	LOC6524184|XP_039226429.1|DYAK	LOC108023383|XP_016948279.1|DBIA
OG0000708	LOC6525558|XP_039229187.1|DYAK	LOC108031991|XP_016961314.1|DBIA
OG0000709	LOC6524976|XP_002100816.1|DYAK	LOC108033068|XP_016962721.1|DBIA
OG0000710	LOC6536033|XP_002096648.1|DYAK	LOC108027098|XP_016953805.1|DBIA
OG0000710	LOC6531189|XP_002092018.1|DYAK	LOC108022922|XP_016947622.1|DBIA
OG0000711	LOC6533586|XP_002094294.1|DYAK	LOC108034580|XP_016965002.1|DBIA
OG0000711	LOC6525754|XP_002101575.1|DYAK	LOC108023642|XP_016948747.1|DBIA
OG0000712	LOC6535760|XP_039232036.1|DYAK	LOC108031543|XP_016960569.1|DBIA
OG0000712	LOC6535764|XP_002096387.1|DYAK	LOC108030963|XP_016959652.1|DBIA
OG0000713	LOC6537566|XP_002098112.1|DYAK	LOC108027090|XP_016953795.1|DBIA
OG0000713	LOC6531542|XP_002092341.1|DYAK	LOC108030368|XP_016958726.1|DBIA
OG0000714	LOC6525643|XP_002101465.1|DYAK	LOC108033067|XP_016962720.1|DBIA
OG0000714	LOC6533002|XP_002093737.1|DYAK	LOC108035044|XP_016965908.1|DBIA
OG0000715	LOC6534207|XP_002094889.1|DYAK	LOC108028120|XP_016955257.1|DBIA
OG0000716	LOC6524095|XP_002099959.1|DYAK	LOC108029412|XP_016957175.1|DBIA
OG0000716	LOC6534153|XP_002094837.1|DYAK	LOC108035372|XP_016966461.1|DBIA
OG0000717	LOC6535167|XP_002095829.1|DYAK	LOC108030783|XP_016959324.1|DBIA
OG0000718	LOC6523767|XP_002099642.2|DYAK	LOC108036007|XP_016967396.1|DBIA
OG0000718	LOC6523738|XP_015046871.1|DYAK	LOC108036030|XP_016967461.1|DBIA
OG0000719	LOC6533531|XP_002094241.2|DYAK	LOC108034944|XP_016965712.1|DBIA
OG0000719	LOC6533577|XP_002094287.1|DYAK	LOC108035245|XP_016966268.1|DBIA
OG0000720	LOC6538199|XP_002098727.1|DYAK	LOC108024738|XP_016950324.1|DBIA
OG0000720	LOC6536401|XP_002096983.1|DYAK	LOC108030988|XP_016959677.1|DBIA
OG0000721	LOC6528089|XP_002089156.1|DYAK	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA
OG0000722	LOC26535065|XP_015051679.1|DYAK	LOC108022109|XP_016946441.1|DBIA
OG0000722	LOC26536324|XP_015051678.1|DYAK	LOC108022110|XP_016946442.1|DBIA
OG0000722	LOC6532061|XP_015051677.1|DYAK	LOC108022111|XP_016946443.1|DBIA
OG0000723	LOC6530019|XP_002090965.1|DYAK, LOC6530020|XP_002090966.1|DYAK	LOC108036899|XP_016968768.1|DBIA
OG0000724	LOC6526166|XP_002101976.1|DYAK	LOC108027611|XP_016954621.1|DBIA
OG0000724	LOC6538910|XP_002099414.1|DYAK	LOC108025091|XP_016950841.1|DBIA
OG0000726	LOC6537030|XP_002097597.1|DYAK	LOC108025453|XP_016951446.1|DBIA
OG0000726	LOC6537031|XP_002097598.1|DYAK	LOC108023479|XP_016948493.1|DBIA
OG0000727	LOC26535257|XP_015047272.2|DYAK	LOC108032079|XP_016961391.1|DBIA
OG0000727	LOC26534573|XP_015047274.2|DYAK	LOC108032230|XP_016961582.1|DBIA
OG0000728	LOC6525893|XP_002101713.1|DYAK	LOC108023315|XP_016948107.1|DBIA
OG0000728	LOC6536343|XP_015047677.1|DYAK	LOC108031450|XP_016960371.1|DBIA
OG0000729	LOC26535746|XP_015048760.1|DYAK	LOC108025515|XP_016951525.1|DBIA
OG0000729	LOC6538293|XP_002098820.2|DYAK	LOC108025517|XP_016951527.1|DBIA
OG0000730	LOC6524975|XP_002100815.1|DYAK	LOC108033136|XP_016962847.1|DBIA
OG0000730	LOC6526477|XP_002087594.2|DYAK	LOC108032433|XP_016961745.1|DBIA
OG0000731	LOC6532987|XP_039229603.1|DYAK	LOC108035519|XP_016966670.1|DBIA
OG0000731	LOC6531558|XP_002092356.1|DYAK	LOC108029952|XP_016957943.1|DBIA
OG0000732	LOC6534397|XP_002095075.1|DYAK	LOC108035034|XP_016965868.1|DBIA
OG0000732	LOC6534396|XP_002095074.1|DYAK	LOC108035036|XP_016965870.1|DBIA
OG0000733	LOC6538076|XP_002098610.1|DYAK	LOC108026069|XP_016952254.1|DBIA
OG0000733	LOC6533054|XP_002093786.1|DYAK	LOC108035381|XP_016966476.1|DBIA
OG0000734	LOC6525095|XP_039233357.1|DYAK	LOC108025692|XP_016951717.1|DBIA
OG0000734	LOC6532904|XP_002093640.1|DYAK	LOC108035374|XP_016966463.1|DBIA
OG0000735	LOC6524165|XP_002100028.1|DYAK	LOC108032637|XP_016962073.1|DBIA
OG0000735	LOC6527878|XP_002088950.1|DYAK	LOC108032775|XP_016962266.1|DBIA
OG0000736	LOC6526672|XP_002087780.1|DYAK	LOC108027663|XP_016954691.1|DBIA
OG0000736	LOC6526675|XP_002087781.2|DYAK	LOC108027662|XP_016954690.1|DBIA
OG0000737	LOC6528299|XP_039226664.1|DYAK	LOC108030161|XP_016958380.1|DBIA
OG0000738	LOC6527632|XP_002088720.1|DYAK	LOC108036739|XP_016968537.1|DBIA
OG0000738	LOC6528233|XP_002089295.1|DYAK	LOC108032452|XP_016961767.1|DBIA
OG0000739	LOC6537255|XP_002097813.1|DYAK	LOC108031098|XP_016959797.1|DBIA
OG0000739	LOC6537253|XP_002097811.1|DYAK	LOC108032103|XP_016961421.1|DBIA
OG0000740	LOC6536400|XP_039232567.1|DYAK	LOC108031622|XP_016960716.1|DBIA
OG0000741	LOC6524962|XP_002100802.1|DYAK	LOC108025774|XP_016951861.1|DBIA
OG0000741	LOC6536705|XP_002097277.1|DYAK	LOC108023204|XP_016947959.1|DBIA
OG0000742	LOC6526092|XP_015046635.2|DYAK	LOC108027567|XP_016954543.1|DBIA
OG0000742	LOC6526094|XP_002101911.3|DYAK	LOC108027568|XP_016954546.1|DBIA
OG0000743	LOC6532345|XP_002093105.3|DYAK	LOC108029604|XP_016957473.1|DBIA
OG0000743	LOC6531783|XP_002092570.1|DYAK	LOC108022318|XP_016946666.1|DBIA, LOC108022141|XP_016946472.1|DBIA
OG0000744	LOC6529347|XP_002090352.1|DYAK	LOC108036599|XP_016968348.1|DBIA
OG0000745	LOC6530733|XP_002091623.2|DYAK	LOC108022305|XP_016946654.1|DBIA
OG0000745	LOC6529372|XP_002090377.1|DYAK	LOC108036358|XP_016967925.1|DBIA
OG0000746	LOC6528520|XP_002089566.1|DYAK	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA
OG0000746	LOC6528519|XP_002089565.1|DYAK	LOC108029792|XP_016957794.1|DBIA
OG0000747	LOC6535206|XP_002095865.3|DYAK	LOC108030865|XP_016959500.1|DBIA
OG0000747	LOC6535204|XP_039230072.1|DYAK	LOC108030911|XP_016959585.1|DBIA
OG0000748	LOC6526593|XP_002087701.1|DYAK	LOC108027729|XP_016954770.1|DBIA
OG0000748	LOC6523927|XP_015045377.1|DYAK	LOC108023546|XP_016948612.1|DBIA
OG0000749	LOC6528840|XP_002089872.2|DYAK	LOC108024338|XP_016949729.1|DBIA, LOC108024339|XP_016949730.1|DBIA
OG0000749	LOC6537911|XP_002098451.1|DYAK	LOC108036184|XP_016967663.1|DBIA
OG0000749	LOC6535712|XP_002096339.3|DYAK	LOC108030960|XP_016959648.1|DBIA
OG0000750	LOC6530121|XP_039228708.1|DYAK	LOC108022416|XP_016946792.1|DBIA
OG0000750	LOC6536348|XP_002096930.1|DYAK	LOC108031073|XP_016959768.1|DBIA
OG0000751	LOC6531601|XP_002092398.3|DYAK	LOC108026795|XP_016953445.1|DBIA
OG0000751	LOC6531599|XP_039228484.1|DYAK	LOC108026907|XP_016953605.1|DBIA
OG0000752	LOC6526565|XP_002087675.3|DYAK	LOC108029192|XP_016956857.1|DBIA
OG0000753	LOC6536814|XP_002097384.1|DYAK	LOC108027421|XP_016954354.1|DBIA
OG0000753	LOC6532606|XP_002093350.1|DYAK	LOC108028458|XP_016955804.1|DBIA
OG0000754	LOC6525594|XP_015046379.1|DYAK	LOC108033179|XP_016962907.1|DBIA
OG0000754	LOC6523988|XP_002099860.1|DYAK	LOC108025623|XP_016951647.1|DBIA
OG0000755	LOC6536943|XP_039231758.1|DYAK	LOC108032125|XP_016961446.1|DBIA
OG0000755	LOC6536944|XP_002097513.1|DYAK	LOC108031065|XP_016959759.1|DBIA
OG0000756	LOC6538593|XP_002099115.1|DYAK	LOC108026053|XP_016952236.1|DBIA
OG0000756	LOC6538592|XP_002099114.2|DYAK	LOC108026065|XP_016952249.1|DBIA
OG0000757	LOC6532791|XP_039230756.1|DYAK	LOC108035695|XP_016966903.1|DBIA
OG0000758	LOC6535041|XP_002095706.2|DYAK	LOC108035675|XP_016966872.1|DBIA
OG0000758	LOC6535040|XP_002095705.1|DYAK	LOC108035594|XP_016966756.1|DBIA
OG0000759	LOC6533516|XP_002094227.3|DYAK	LOC108035597|XP_016966762.1|DBIA
OG0000759	LOC6533519|XP_039229879.1|DYAK	LOC108035598|XP_016966763.1|DBIA
OG0000760	LOC6531335|XP_039228329.1|DYAK	LOC108026874|XP_016953552.1|DBIA
OG0000761	LOC6527138|XP_015053184.1|DYAK	LOC108034138|XP_016964417.1|DBIA
OG0000761	LOC6527137|XP_015053617.1|DYAK	LOC108034210|XP_016964533.1|DBIA
OG0000762	LOC6527708|XP_002088792.1|DYAK	LOC108036149|XP_016967625.1|DBIA
OG0000762	LOC6526582|XP_002087690.1|DYAK	LOC108028919|XP_016956427.1|DBIA
OG0000763	LOC6529257|XP_002090262.2|DYAK	LOC108034359|XP_016964736.1|DBIA
OG0000763	LOC6529256|XP_002090261.1|DYAK	LOC108033353|XP_016963152.1|DBIA
OG0000764	LOC6537705|XP_002098250.1|DYAK	LOC108031376|XP_016960212.1|DBIA
OG0000764	LOC6525520|XP_002101355.3|DYAK	LOC108025767|XP_016951851.1|DBIA
OG0000765	LOC6532375|XP_002093127.1|DYAK	LOC108028454|XP_016955791.1|DBIA
OG0000765	LOC6523904|XP_015045367.1|DYAK	LOC108023523|XP_016948565.1|DBIA
OG0000766	LOC6527825|XP_002088898.1|DYAK	LOC108032442|XP_016961756.1|DBIA
OG0000766	LOC6523832|XP_002099707.1|DYAK	LOC108023738|XP_016948865.1|DBIA
OG0000767	LOC6537469|XP_002098025.3|DYAK	LOC108036673|XP_016946133.1|DBIA
OG0000767	LOC6534924|XP_015050931.1|DYAK	LOC108030915|XP_016959594.1|DBIA
OG0000768	LOC6534818|XP_039229456.1|DYAK	LOC108028723|XP_016956173.1|DBIA
OG0000769	LOC6538501|XP_002099023.1|DYAK	LOC108026044|XP_016952228.1|DBIA
OG0000769	LOC6526147|XP_002101961.2|DYAK	LOC108027588|XP_016954594.1|DBIA
OG0000770	LOC6528857|XP_002089889.1|DYAK	LOC108022680|XP_016947240.1|DBIA
OG0000771	LOC6532849|XP_002093586.3|DYAK	LOC108035495|XP_016966637.1|DBIA
OG0000771	LOC6532848|XP_002093585.3|DYAK	LOC108035494|XP_016966636.1|DBIA
OG0000772	LOC6532149|XP_002092925.2|DYAK	LOC108022155|XP_016946486.1|DBIA
OG0000772	LOC6531519|XP_002092318.1|DYAK	LOC108030104|XP_016958282.1|DBIA
OG0000774	LOC6531991|XP_039228524.1|DYAK	LOC108026861|XP_016953536.1|DBIA
OG0000774	LOC6531990|XP_002092776.2|DYAK	LOC108026859|XP_016953530.1|DBIA
OG0000774	LOC6531992|XP_002092778.3|DYAK	LOC108026860|XP_016953533.1|DBIA
OG0000775	LOC6529999|XP_002090945.2|DYAK	LOC108029500|XP_016957270.1|DBIA
OG0000775	LOC6528885|XP_002089917.1|DYAK	LOC108022329|XP_016946680.1|DBIA
OG0000776	LOC6538711|XP_002099226.1|DYAK	LOC108026104|XP_016952293.1|DBIA
OG0000776	LOC6534870|XP_002095542.2|DYAK	LOC108028486|XP_016955841.1|DBIA
OG0000776	LOC26534482|XP_015050888.1|DYAK, LOC6534869|XP_002095541.1|DYAK	LOC108028487|XP_016955844.1|DBIA
OG0000777	LOC6537466|XP_002098022.1|DYAK	LOC108024327|XP_016949718.1|DBIA
OG0000777	LOC6537468|XP_002098024.1|DYAK	LOC108024328|XP_016949719.1|DBIA
OG0000777	LOC6537467|XP_002098023.1|DYAK	LOC108024485|XP_016949895.1|DBIA
OG0000777	LOC6535422|XP_002096071.2|DYAK	LOC108024486|XP_016949896.1|DBIA
OG0000778	LOC6533076|XP_002093808.1|DYAK	LOC108028478|XP_016955829.1|DBIA
OG0000778	LOC6529128|XP_002090139.2|DYAK	LOC108031447|XP_016960372.1|DBIA
OG0000779	LOC6524612|XP_002100469.1|DYAK	LOC108033144|XP_016962855.1|DBIA
OG0000780	LOC6528815|XP_002089847.1|DYAK	LOC108036440|XP_016968067.1|DBIA
OG0000781	LOC6525328|XP_015046242.1|DYAK	LOC108033115|XP_016962808.1|DBIA
OG0000781	LOC6539820|XP_002086704.1|DYAK	LOC108030739|XP_016959275.1|DBIA
OG0000782	LOC6533805|XP_002094506.1|DYAK	LOC108035092|XP_016966002.1|DBIA
OG0000782	LOC6524609|XP_002100466.2|DYAK	LOC108036484|XP_016968163.1|DBIA
OG0000783	LOC6533813|XP_039230888.1|DYAK	LOC108035514|XP_016966666.1|DBIA
OG0000783	LOC6524017|XP_002099889.1|DYAK	LOC108023666|XP_016948777.1|DBIA
OG0000784	LOC6534353|XP_002095032.1|DYAK	LOC108034664|XP_016965092.1|DBIA
OG0000784	LOC6525695|XP_002101517.1|DYAK	LOC108023493|XP_016948510.1|DBIA
OG0000785	LOC6538111|XP_002098646.1|DYAK	LOC108025060|XP_016950806.1|DBIA
OG0000785	LOC6538274|XP_002098801.1|DYAK	LOC108024774|XP_016950376.1|DBIA
OG0000786	LOC6535874|XP_015047407.2|DYAK	LOC108027163|XP_016953912.1|DBIA
OG0000787	LOC6532554|XP_002093299.1|DYAK	LOC108034920|XP_016965664.1|DBIA
OG0000787	LOC6523979|XP_002099851.1|DYAK	LOC108024415|XP_016949819.1|DBIA
OG0000788	LOC26534473|XP_015052819.1|DYAK	LOC108033866|XP_016963998.1|DBIA
OG0000788	LOC6533310|XP_002094036.1|DYAK	LOC108028513|XP_016955884.1|DBIA
OG0000789	LOC6528123|XP_039226925.1|DYAK	LOC108033318|XP_016963085.1|DBIA
OG0000790	LOC6526258|XP_002087380.2|DYAK	LOC108036835|XP_016968671.1|DBIA
OG0000790	LOC6526259|XP_002087381.3|DYAK	LOC108036834|XP_016968670.1|DBIA
OG0000791	LOC6538400|XP_002098924.2|DYAK	LOC108025364|XP_016951312.1|DBIA
OG0000791	LOC6538042|XP_002098577.1|DYAK	LOC108026284|XP_016952639.1|DBIA
OG0000792	LOC6526421|XP_002087540.3|DYAK	LOC108027945|XP_016955063.1|DBIA
OG0000793	LOC6535734|XP_002096357.1|DYAK	LOC108031540|XP_016960566.1|DBIA
OG0000793	LOC26535498|XP_015046541.1|DYAK	LOC108023431|XP_016948407.1|DBIA
OG0000794	LOC6526401|XP_002087520.1|DYAK	LOC108027802|XP_016954870.1|DBIA
OG0000794	LOC6524072|XP_002099936.1|DYAK	LOC108023334|XP_016948150.1|DBIA
OG0000795	LOC6526041|XP_002101858.1|DYAK	LOC108025744|XP_016951821.1|DBIA
OG0000795	LOC6535476|XP_002096107.1|DYAK	LOC108025147|XP_016950912.1|DBIA
OG0000796	LOC6536423|XP_002097005.2|DYAK	LOC108031143|XP_016959846.1|DBIA
OG0000796	LOC6525071|XP_002100910.1|DYAK	LOC108025835|XP_016951982.1|DBIA
OG0000797	LOC6536385|XP_002096967.1|DYAK	LOC108024609|XP_016950117.1|DBIA
OG0000797	LOC6536384|XP_002096966.1|DYAK	LOC108024608|XP_016950115.1|DBIA
OG0000798	LOC6529930|XP_015052509.1|DYAK	LOC108029669|XP_016957594.1|DBIA
OG0000798	LOC6529931|XP_015052513.1|DYAK	LOC108029646|XP_016957545.1|DBIA
OG0000799	LOC6536756|XP_002097328.1|DYAK	LOC108031195|XP_016959905.1|DBIA
OG0000799	LOC6524027|XP_002099899.2|DYAK	LOC108023502|XP_016948526.1|DBIA
OG0000800	LOC6533206|XP_002093932.1|DYAK	LOC108028026|XP_016955151.1|DBIA
OG0000801	LOC6531791|XP_039228851.1|DYAK	LOC108022339|XP_016946690.1|DBIA
OG0000801	LOC6530588|XP_002091501.1|DYAK	LOC108022806|XP_016947429.1|DBIA
OG0000802	LOC6524001|XP_002099873.2|DYAK	LOC108033222|XP_016962975.1|DBIA
OG0000802	LOC6524000|XP_002099872.2|DYAK	LOC108033034|XP_016962649.1|DBIA
OG0000803	LOC6527176|XP_002088270.1|DYAK	LOC108033859|XP_016963985.1|DBIA
OG0000803	LOC6532894|XP_002093630.1|DYAK	LOC108035452|XP_016966579.1|DBIA
OG0000804	LOC6530158|XP_002091100.1|DYAK	LOC108022258|XP_016946606.1|DBIA
OG0000804	LOC6537625|XP_002098170.1|DYAK	LOC108027309|XP_016954192.1|DBIA
OG0000805	LOC6529978|XP_002090924.1|DYAK	LOC108029382|XP_016957099.1|DBIA
OG0000805	LOC6529979|XP_002090925.1|DYAK	LOC108029385|XP_016957102.1|DBIA
OG0000806	LOC6526428|XP_002087547.1|DYAK	LOC108027682|XP_016954719.1|DBIA
OG0000807	LOC6535113|XP_039230608.1|DYAK	LOC108030930|XP_016959613.1|DBIA
OG0000807	LOC6526436|XP_002087555.1|DYAK	LOC108027905|XP_016955012.1|DBIA
OG0000808	LOC6538916|XP_002099420.2|DYAK	LOC108025152|XP_016950916.1|DBIA
OG0000808	LOC6538915|XP_002099419.2|DYAK	LOC108025148|XP_016950913.1|DBIA
OG0000810	LOC6528386|XP_002089433.3|DYAK	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA
OG0000811	LOC6531417|XP_002092220.1|DYAK	LOC108036336|XP_016967866.1|DBIA
OG0000812	LOC6524886|XP_002100726.1|DYAK	LOC108032985|XP_016962551.1|DBIA
OG0000812	LOC26536196|XP_015050493.1|DYAK	LOC108030494|XP_016958872.1|DBIA
OG0000813	LOC6530041|XP_002090987.1|DYAK	LOC108029492|XP_016957251.1|DBIA
OG0000813	LOC6526322|XP_002087444.1|DYAK	LOC108029232|XP_016956915.1|DBIA
OG0000814	LOC6529410|XP_002090415.1|DYAK	LOC108033733|XP_016963777.1|DBIA
OG0000815	LOC6528157|XP_002089222.1|DYAK	LOC108029237|XP_016956920.1|DBIA
OG0000816	LOC6525077|XP_002100916.1|DYAK	LOC108025951|XP_016952138.1|DBIA
OG0000816	LOC6536036|XP_002096651.2|DYAK	LOC108027246|XP_016954087.1|DBIA
OG0000817	LOC6538396|XP_002098920.2|DYAK	LOC108025082|XP_016950830.1|DBIA
OG0000817	LOC120321768|XP_039231520.1|DYAK	LOC108025081|XP_016950829.1|DBIA
OG0000818	LOC6523817|XP_002099692.1|DYAK	LOC108023739|XP_016948866.1|DBIA
OG0000818	LOC26536002|XP_015054682.1|DYAK	LOC108033682|XP_016963637.1|DBIA
OG0000819	LOC6525713|XP_039231077.1|DYAK	LOC108023181|XP_016947912.1|DBIA
OG0000819	LOC6525710|XP_002101532.1|DYAK	LOC108023746|XP_016948873.1|DBIA
OG0000820	LOC6525183|XP_002101021.1|DYAK	LOC108024118|XP_016949387.1|DBIA
OG0000820	LOC6529361|XP_002090366.1|DYAK	LOC108036674|XP_016968445.1|DBIA
OG0000821	LOC6536881|XP_002097450.1|DYAK	LOC108023050|XP_016947786.1|DBIA
OG0000821	LOC6531763|XP_002092551.1|DYAK	LOC108023119|XP_016947875.1|DBIA
OG0000822	LOC6534347|XP_002095027.3|DYAK	LOC108034700|XP_016965130.1|DBIA
OG0000822	LOC6527723|XP_002088806.1|DYAK	LOC108036136|XP_016967611.1|DBIA
OG0000823	LOC6536851|XP_002097420.3|DYAK	LOC108031121|XP_016959822.1|DBIA, LOC108031215|XP_016959939.1|DBIA
OG0000823	LOC6536850|XP_002097419.1|DYAK	LOC108031199|XP_016959911.1|DBIA
OG0000824	LOC6527377|XP_002088469.1|DYAK	LOC108034366|XP_016964745.1|DBIA
OG0000825	LOC6534350|XP_002095029.1|DYAK	LOC108034767|XP_016965201.1|DBIA
OG0000825	LOC6528988|XP_039226419.1|DYAK	LOC108032483|XP_016961793.1|DBIA
OG0000826	LOC6531649|XP_002092446.1|DYAK	LOC108022661|XP_016947216.1|DBIA
OG0000827	LOC6533167|XP_002093893.3|DYAK, LOC6533168|XP_002093894.3|DYAK, LOC6533170|XP_002093896.1|DYAK, LOC6533169|XP_002093895.1|DYAK	LOC108028023|XP_016955148.1|DBIA, LOC108027998|XP_016955114.1|DBIA, LOC108028024|XP_016955149.1|DBIA, LOC108028156|XP_016955304.1|DBIA
OG0000828	LOC26536022|XP_015048365.1|DYAK, LOC6537464|XP_002098020.2|DYAK	LOC108024456|XP_016949862.1|DBIA
OG0000830	LOC6526056|XP_015046615.1|DYAK	LOC108025903|XP_016952075.1|DBIA
OG0000831	LOC6533845|XP_002094545.2|DYAK	LOC108034924|XP_016965669.1|DBIA
OG0000832	LOC6531490|XP_002092289.1|DYAK	LOC108036537|XP_016968250.1|DBIA
OG0000833	LOC6535006|XP_002095676.3|DYAK	LOC108035942|XP_016967227.1|DBIA
OG0000834	LOC6537978|XP_002098515.1|DYAK	LOC108025122|XP_016950877.1|DBIA
OG0000835	LOC6533279|XP_002094005.3|DYAK	LOC108028383|XP_016955670.1|DBIA
OG0000836	LOC6528044|XP_039227579.1|DYAK	LOC108034206|XP_016964527.1|DBIA
OG0000837	LOC26536167|XP_015051627.1|DYAK	LOC108026768|XP_016953401.1|DBIA
OG0000837	LOC6524213|XP_002100076.1|DYAK	LOC108021962|XP_016946283.1|DBIA
OG0000838	LOC26536366|XP_039228223.1|DYAK	LOC108034357|XP_016964733.1|DBIA
OG0000838	LOC26535269|XP_015052889.1|DYAK	LOC108033381|XP_016963190.1|DBIA
OG0000839	LOC6537494|XP_002098042.1|DYAK	LOC108027201|XP_016953997.1|DBIA
OG0000839	LOC6535774|XP_015047348.2|DYAK	LOC108030966|XP_016959655.1|DBIA
OG0000840	LOC6529045|XP_002090076.1|DYAK	LOC108029605|XP_016957468.1|DBIA
OG0000840	LOC6525407|XP_002101242.1|DYAK	LOC108022027|XP_016946362.1|DBIA
OG0000841	LOC6535245|XP_039231317.1|DYAK	LOC108021903|XP_016946210.1|DBIA
OG0000842	LOC6528509|XP_002089555.1|DYAK	LOC108029795|XP_016957798.1|DBIA
OG0000842	LOC6535816|XP_002096438.1|DYAK	LOC108031707|XP_016960861.1|DBIA
OG0000843	LOC6531936|XP_039228503.1|DYAK	LOC108026772|XP_016953405.1|DBIA
OG0000844	LOC6531979|XP_015051651.1|DYAK	LOC108026789|XP_016953439.1|DBIA
OG0000844	LOC6536096|XP_015047565.1|DYAK	LOC108027182|XP_016953971.1|DBIA
OG0000845	LOC6525007|XP_002100846.1|DYAK	LOC108023770|XP_016948899.1|DBIA
OG0000845	LOC6525009|XP_002100848.1|DYAK	LOC108023659|XP_016948767.1|DBIA
OG0000846	LOC6538027|XP_002098562.1|DYAK	LOC108026354|XP_016952750.1|DBIA
OG0000847	LOC6530047|XP_002090993.1|DYAK	LOC108026530|XP_016952967.1|DBIA, LOC108029389|XP_016957105.1|DBIA
OG0000847	LOC6532091|XP_002092867.1|DYAK	LOC108022549|XP_016947022.1|DBIA
OG0000848	LOC6526533|XP_002087643.1|DYAK	LOC108036038|XP_016967469.1|DBIA, LOC108036160|XP_016967641.1|DBIA
OG0000848	LOC6529178|XP_015052243.1|DYAK	LOC108033388|XP_016963197.1|DBIA
OG0000849	LOC6527286|XP_002088380.1|DYAK	LOC108033366|XP_016963165.1|DBIA
OG0000849	LOC6526381|XP_002087500.1|DYAK	LOC108027685|XP_016954722.1|DBIA
OG0000850	LOC6531324|XP_039228428.1|DYAK	LOC108026617|XP_016953090.1|DBIA
OG0000850	LOC6531323|XP_002092127.3|DYAK	LOC108026616|XP_016953089.1|DBIA
OG0000851	LOC6531353|XP_015051263.1|DYAK	LOC108036387|XP_016967981.1|DBIA
OG0000852	LOC6531044|XP_002091880.3|DYAK	LOC108029720|XP_016957687.1|DBIA
OG0000854	LOC6524103|XP_002099967.1|DYAK	LOC108034803|XP_016965362.1|DBIA
OG0000854	LOC6524100|XP_039228477.1|DYAK	LOC108034482|XP_016964917.1|DBIA
OG0000855	LOC6523938|XP_002099810.1|DYAK	LOC108023617|XP_016948712.1|DBIA
OG0000855	LOC6536188|XP_002096779.1|DYAK	LOC108031321|XP_016960056.1|DBIA
OG0000856	LOC6524744|XP_002100588.1|DYAK	LOC108025655|XP_016951682.1|DBIA
OG0000856	LOC6534633|XP_002095308.3|DYAK	LOC108030887|XP_016959542.1|DBIA
OG0000857	LOC6526134|XP_002101951.2|DYAK	LOC108027617|XP_016954627.1|DBIA
OG0000858	LOC6536892|XP_002097461.1|DYAK	LOC108024920|XP_016950618.1|DBIA
OG0000858	LOC6536893|XP_002097462.1|DYAK	LOC108025444|XP_016951433.1|DBIA
OG0000860	LOC6534766|XP_002095441.3|DYAK	LOC108028350|XP_016955593.1|DBIA
OG0000860	LOC6533426|XP_039230595.1|DYAK	LOC108035212|XP_016966212.1|DBIA
OG0000861	LOC6531869|XP_002092656.2|DYAK	LOC108022326|XP_016946676.1|DBIA
OG0000862	LOC6530708|XP_002091599.1|DYAK	LOC108022781|XP_016947383.1|DBIA
OG0000862	LOC6528112|XP_002089179.1|DYAK	LOC108033848|XP_016963971.1|DBIA
OG0000863	LOC6537728|XP_002098273.1|DYAK	LOC108032081|XP_016961394.1|DBIA
OG0000863	LOC6537686|XP_002098231.2|DYAK	LOC108031572|XP_016960618.1|DBIA
OG0000864	LOC6527509|XP_002088599.1|DYAK	LOC108032431|XP_016961741.1|DBIA
OG0000864	LOC6524541|XP_002100398.1|DYAK	LOC108036375|XP_016967966.1|DBIA
OG0000865	LOC6536375|XP_002096957.1|DYAK	LOC108024549|XP_016950017.1|DBIA
OG0000866	LOC6526399|XP_002087518.1|DYAK	LOC108027889|XP_016954996.1|DBIA
