Orthogroup	DYAK.longest_only	DVIR.longest_only
OG0000301	LOC120322175|XP_039233165.1|DYAK, LOC6523737|XP_002099612.1|DYAK	LOC6623814|XP_002047905.1|DVIR
OG0000301	LOC6526920|XP_002088019.1|DYAK	LOC6629144|XP_002052892.1|DVIR
OG0000302	LOC6539385|XP_015045171.1|DYAK	LOC6624313|XP_015030738.1|DVIR
OG0000302	LOC6534672|XP_002095347.1|DYAK	LOC6624371|XP_002047166.1|DVIR
OG0000303	LOC26536024|XP_015054684.1|DYAK	LOC6628429|XP_002051868.1|DVIR
OG0000304	LOC6539020|XP_002099522.1|DYAK	LOC6629751|XP_015027061.1|DVIR
OG0000304	LOC6539018|XP_002099520.1|DYAK	LOC6629752|XP_002053894.2|DVIR
OG0000305	LOC6539587|XP_002086475.1|DYAK	LOC6624552|XP_002048253.2|DVIR
OG0000305	LOC6534490|XP_002095167.2|DYAK	LOC6623676|XP_002048251.1|DVIR
OG0000305	LOC6539584|XP_002086472.1|DYAK	LOC6624672|XP_002048250.1|DVIR
OG0000306	LOC6531777|XP_002092564.1|DYAK	LOC6624940|XP_002049039.1|DVIR
OG0000306	LOC6531781|XP_002092568.1|DYAK	LOC6628060|XP_002051529.1|DVIR
OG0000306	LOC6525069|XP_002100908.1|DYAK	LOC6633321|XP_032296574.1|DVIR
OG0000307	LOC6535512|XP_015047194.2|DYAK	LOC6629363|XP_032292253.1|DVIR
OG0000307	LOC6538253|XP_039231687.1|DYAK	LOC6632309|XP_032289777.1|DVIR
OG0000308	LOC6527845|XP_002088917.1|DYAK, LOC6536863|XP_002097432.1|DYAK, LOC6536864|XP_002097433.1|DYAK	LOC6630424|XP_002053736.1|DVIR
OG0000308	LOC6527746|XP_002088826.1|DYAK	LOC6634058|XP_002057891.1|DVIR
OG0000309	LOC6536539|XP_002097115.1|DYAK, LOC6536534|XP_002097110.1|DYAK, LOC6536535|XP_002097111.1|DYAK	LOC6629955|XP_002053613.1|DVIR
OG0000310	LOC6524654|XP_002100511.1|DYAK, LOC6535602|XP_002096230.2|DYAK	LOC6631531|XP_002055338.1|DVIR, LOC116650489|XP_032290122.1|DVIR, LOC6626471|XP_002050373.1|DVIR
OG0000311	LOC6535842|XP_039232638.1|DYAK	LOC6630806|XP_015026962.1|DVIR, LOC6627632|XP_002051098.2|DVIR
OG0000311	LOC6526099|XP_002101916.1|DYAK	LOC6632056|XP_002055109.1|DVIR
OG0000312	LOC6527848|XP_015052999.1|DYAK	LOC6634109|XP_032293864.1|DVIR
OG0000312	LOC6526767|XP_015053455.1|DYAK	LOC6627720|XP_015028651.1|DVIR
OG0000313	LOC6527758|XP_002088838.1|DYAK	LOC6628146|XP_002052433.1|DVIR
OG0000313	LOC6527571|XP_002088661.1|DYAK	LOC6633976|XP_002057484.1|DVIR
OG0000314	LOC6526699|XP_002087802.2|DYAK	LOC6628315|XP_002052739.1|DVIR, LOC6628314|XP_032293982.1|DVIR
OG0000315	LOC6526793|XP_002087895.1|DYAK, LOC6526740|XP_002087843.1|DYAK, LOC6530163|XP_002091105.1|DYAK, LOC6526794|XP_002087896.1|DYAK	LOC6629170|XP_002051909.1|DVIR
OG0000316	LOC6531005|XP_002091842.1|DYAK	LOC6627031|XP_002050946.2|DVIR
OG0000316	LOC6531006|XP_002091843.1|DYAK	LOC6627033|XP_032292256.1|DVIR
OG0000317	LOC6537879|XP_002098420.1|DYAK	LOC116651261|XP_032293176.1|DVIR
OG0000318	LOC120320857|XP_039227718.1|DYAK	LOC116650280|XP_032289469.1|DVIR, LOC116651792|XP_032294709.1|DVIR, LOC116651946|XP_032295375.1|DVIR
OG0000319	LOC6536622|XP_002097194.1|DYAK, LOC6536621|XP_002097193.1|DYAK, LOC6536612|XP_002097184.1|DYAK	LOC6629723|XP_002053603.2|DVIR, LOC6629724|XP_002053604.1|DVIR, LOC6630416|XP_002053291.1|DVIR
OG0000320	LOC6536552|XP_002097128.1|DYAK	LOC6633166|XP_002055796.2|DVIR
OG0000321	LOC6527311|XP_039226963.1|DYAK	LOC6627886|XP_032294458.1|DVIR
OG0000321	LOC6527310|XP_002088403.2|DYAK	LOC6627887|XP_002052293.2|DVIR
OG0000322	LOC6537162|XP_002097723.1|DYAK	LOC6633096|XP_002056279.2|DVIR
OG0000322	LOC6523911|XP_039228111.1|DYAK	LOC6634783|XP_032296376.1|DVIR
OG0000322	LOC6525459|XP_039233408.1|DYAK	LOC6633392|XP_002056776.1|DVIR
OG0000323	LOC6527543|XP_002088633.1|DYAK	LOC6634317|XP_002057457.1|DVIR
OG0000323	LOC6538770|XP_002099284.1|DYAK	LOC6635151|XP_002058635.2|DVIR
OG0000324	LOC6529940|XP_002090895.1|DYAK	LOC6635346|XP_002058873.2|DVIR
OG0000325	LOC6535004|XP_002095674.2|DYAK	LOC6624446|XP_002047583.1|DVIR
OG0000325	LOC6535002|XP_002095672.1|DYAK	LOC6624325|XP_002047582.1|DVIR
OG0000326	LOC120322228|XP_039233216.1|DYAK, LOC120321049|XP_039228256.1|DYAK	LOC6627854|XP_032294374.1|DVIR, LOC6630108|XP_032288878.1|DVIR, LOC6630841|XP_032294533.1|DVIR
OG0000327	LOC6528437|XP_002089483.2|DYAK	LOC6625259|XP_002050688.1|DVIR
OG0000327	LOC6528436|XP_002089482.1|DYAK	LOC6625258|XP_002050687.2|DVIR
OG0000327	LOC6528435|XP_002089481.1|DYAK	LOC6625257|XP_002050686.2|DVIR
OG0000328	LOC6532064|XP_002092841.2|DYAK	LOC6623998|XP_002047840.2|DVIR
OG0000328	LOC6533589|XP_002094297.1|DYAK	LOC6623939|XP_002047839.1|DVIR
OG0000329	LOC6528852|XP_002089884.1|DYAK	LOC6624393|XP_002047887.1|DVIR
OG0000329	LOC6527059|XP_002088152.1|DYAK	LOC6627805|XP_002051767.1|DVIR
OG0000330	LOC6538052|XP_002098587.1|DYAK, LOC6538054|XP_002098589.1|DYAK, LOC6538041|XP_039232691.1|DYAK, LOC6525868|XP_002101688.1|DYAK	LOC116650668|XP_032290899.1|DVIR
OG0000331	LOC6527657|XP_002088743.1|DYAK	LOC6628041|XP_015028515.1|DVIR
OG0000332	LOC6528047|XP_002089114.1|DYAK	LOC6633382|XP_002056793.1|DVIR
OG0000332	LOC6525106|XP_002100945.2|DYAK	LOC6632187|XP_002055642.2|DVIR
OG0000333	LOC6533578|XP_002094288.1|DYAK	LOC6623853|XP_002047831.2|DVIR
OG0000334	LOC6528479|XP_002089525.1|DYAK, LOC6524900|XP_002100740.1|DYAK	LOC6626702|XP_002049901.1|DVIR
OG0000334	LOC6531711|XP_002092501.2|DYAK	LOC6625879|XP_002049329.1|DVIR
OG0000335	LOC6529736|XP_002090729.1|DYAK	LOC6633943|XP_002057613.1|DVIR
OG0000335	LOC6529737|XP_002090730.1|DYAK	LOC6633922|XP_032293633.1|DVIR
OG0000336	LOC6537412|XP_015048336.1|DYAK	LOC6632571|XP_002056330.1|DVIR
OG0000336	LOC6538523|XP_002099045.1|DYAK	LOC6630488|XP_002053195.1|DVIR
OG0000336	LOC6538522|XP_002099044.2|DYAK	LOC6630487|XP_015027238.1|DVIR
OG0000337	LOC6539432|XP_002086322.1|DYAK	LOC6624346|XP_032291252.1|DVIR
OG0000337	LOC6524385|XP_002100243.3|DYAK	LOC6622621|XP_032290498.1|DVIR
OG0000337	LOC6534346|XP_002095026.1|DYAK	LOC116649788|XP_032288798.1|DVIR
OG0000338	LOC6532405|XP_002093156.2|DYAK	LOC6624390|XP_032290896.1|DVIR
OG0000338	LOC6528887|XP_002089919.1|DYAK	LOC6627233|XP_002050522.1|DVIR
OG0000339	LOC120321415|XP_039229704.1|DYAK	LOC6623523|XP_002046195.1|DVIR
OG0000340	LOC6531250|XP_002092059.1|DYAK	LOC6627223|XP_002049852.1|DVIR
OG0000341	LOC6539595|XP_002086482.3|DYAK, LOC6539597|XP_002086485.2|DYAK, LOC6539603|XP_002086491.2|DYAK, LOC26535992|XP_015050677.1|DYAK, LOC6539601|XP_002086489.2|DYAK, LOC6539599|XP_002086487.1|DYAK	LOC6622426|XP_002048426.1|DVIR
OG0000342	LOC6524945|XP_002100785.1|DYAK	LOC6636671|XP_002060149.1|DVIR
OG0000342	LOC6532058|XP_002092835.1|DYAK	LOC6631407|XP_002055416.1|DVIR, LOC6624973|XP_002049481.2|DVIR
OG0000343	LOC6536351|XP_002096933.1|DYAK	LOC6629592|XP_002052999.1|DVIR
OG0000344	LOC6531201|XP_002092029.1|DYAK	LOC6625816|XP_002050598.2|DVIR
OG0000344	LOC6538817|XP_015049058.1|DYAK	LOC6635085|XP_002058415.1|DVIR
OG0000345	LOC6528496|XP_002089542.1|DYAK	LOC6635881|XP_002059354.1|DVIR
OG0000345	LOC6530002|XP_039228070.1|DYAK	LOC6626995|XP_032293082.1|DVIR
OG0000346	LOC6530500|XP_015052691.1|DYAK, LOC6531854|XP_002092641.2|DYAK, LOC6531853|XP_039227998.1|DYAK, LOC26535249|XP_039227997.1|DYAK, LOC6530501|XP_002091416.1|DYAK	LOC6636472|XP_002059921.1|DVIR
OG0000347	LOC6533090|XP_002093821.1|DYAK	LOC6624009|XP_002047401.1|DVIR
OG0000347	LOC6526403|XP_015053393.1|DYAK	LOC6627535|XP_015028234.1|DVIR
OG0000348	LOC6526587|XP_002087695.1|DYAK	LOC6628887|XP_032294611.1|DVIR
OG0000348	LOC6526850|XP_039226661.1|DYAK	LOC6627480|XP_032294250.1|DVIR
OG0000349	LOC6529788|XP_002090772.1|DYAK	LOC6634352|XP_002057816.1|DVIR
OG0000350	LOC6533817|XP_039230886.1|DYAK	LOC6624163|XP_032291194.1|DVIR
OG0000350	LOC6533816|XP_002094516.1|DYAK	LOC6624215|XP_032291193.1|DVIR
OG0000350	LOC6538327|XP_002098854.2|DYAK	LOC6630571|XP_002053920.2|DVIR
OG0000351	LOC6530561|XP_002091474.1|DYAK	LOC6627015|XP_032292806.1|DVIR
OG0000351	LOC6530562|XP_002091475.1|DYAK	LOC116651100|XP_032292810.1|DVIR
OG0000353	LOC6536200|XP_002096791.1|DYAK	LOC6629839|XP_002054539.1|DVIR
OG0000353	LOC6528083|XP_002089150.2|DYAK	LOC6628915|XP_002051383.1|DVIR
OG0000354	LOC6526540|XP_002087650.1|DYAK	LOC6628416|XP_002052329.2|DVIR
OG0000354	LOC6526550|XP_002087660.1|DYAK	LOC6628870|XP_002052336.1|DVIR
OG0000355	LOC6528527|XP_002089573.1|DYAK	LOC6626312|XP_002050391.1|DVIR
OG0000355	LOC6529093|XP_002090106.2|DYAK	LOC6625535|XP_002051017.2|DVIR, LOC6625536|XP_002051018.1|DVIR
OG0000358	LOC120321939|XP_039232174.1|DYAK	LOC6630382|XP_002054008.1|DVIR
OG0000358	LOC6535801|XP_002096424.1|DYAK	LOC6629899|XP_002053994.1|DVIR
OG0000359	LOC6539591|XP_039230100.1|DYAK, LOC6539592|XP_002086484.3|DYAK, LOC6534526|XP_002095203.1|DYAK, LOC6539604|XP_002086492.2|DYAK, LOC6539602|XP_002086490.1|DYAK	LOC6622131|XP_002048427.1|DVIR
OG0000360	LOC6538544|XP_002099066.2|DYAK, LOC6538550|XP_002099072.2|DYAK, LOC6538548|XP_002099070.1|DYAK, LOC6538549|XP_002099071.2|DYAK, LOC6538547|XP_002099069.2|DYAK	LOC6630633|XP_002053631.3|DVIR
OG0000361	LOC6537439|XP_002097995.1|DYAK, LOC6537609|XP_002098155.1|DYAK	LOC6629248|XP_002051272.2|DVIR
OG0000361	LOC6527440|XP_002088532.1|DYAK	LOC6629004|XP_032293481.1|DVIR
OG0000362	LOC6523766|XP_002099641.1|DYAK	LOC6636218|XP_002059719.1|DVIR
OG0000362	LOC6535197|XP_002095857.1|DYAK	LOC6622984|XP_002047666.1|DVIR
OG0000363	LOC6538497|XP_002099019.1|DYAK	LOC6632747|XP_032289618.1|DVIR
OG0000363	LOC6534361|XP_039229450.1|DYAK	LOC6624106|XP_032290277.1|DVIR
OG0000364	LOC6532491|XP_039230352.1|DYAK	LOC6624256|XP_032290918.1|DVIR
OG0000365	LOC6530750|XP_002091640.1|DYAK	LOC6635815|XP_015024216.1|DVIR
OG0000365	LOC6527209|XP_039227397.1|DYAK	LOC6635784|XP_002059180.3|DVIR
OG0000366	LOC6525054|XP_002100893.2|DYAK	LOC6631804|XP_032295746.1|DVIR
OG0000366	LOC6538457|XP_002098981.1|DYAK	LOC6630235|XP_032294927.1|DVIR
OG0000367	LOC6533554|XP_002094264.1|DYAK	LOC6624243|XP_002047113.1|DVIR
OG0000367	LOC6530946|XP_002091787.1|DYAK	LOC6626796|XP_002049947.1|DVIR
OG0000368	LOC6533747|XP_002094452.1|DYAK	LOC6623736|XP_002048595.2|DVIR
OG0000370	LOC6535003|XP_002095673.1|DYAK	LOC6626754|XP_002050257.1|DVIR, LOC6626753|XP_002050256.1|DVIR
OG0000370	LOC6531329|XP_002092133.2|DYAK	LOC26531085|XP_032290566.1|DVIR, LOC6623033|XP_002047218.1|DVIR
OG0000371	LOC6526016|XP_002101833.1|DYAK	LOC6636006|XP_002059506.2|DVIR
OG0000372	LOC6529857|XP_002090821.1|DYAK, LOC26535437|XP_015052901.1|DYAK	LOC26530947|XP_015028877.2|DVIR
OG0000373	LOC6530904|XP_002091756.1|DYAK	LOC6622149|XP_002047559.2|DVIR
OG0000374	LOC26535053|XP_039230704.1|DYAK, LOC26534919|XP_039226877.1|DYAK, LOC120322168|XP_039233155.1|DYAK, LOC120322235|XP_039233222.1|DYAK, LOC120322230|XP_039233219.1|DYAK, LOC26535108|XP_015044588.2|DYAK, LOC120322231|XP_039233220.1|DYAK, LOC120322173|XP_039233162.1|DYAK, LOC26534496|XP_039233223.1|DYAK, LOC120322174|XP_039233163.1|DYAK, LOC6539679|XP_002086567.2|DYAK, LOC120322229|XP_039233217.1|DYAK, LOC6539682|XP_002086563.3|DYAK, LOC6539303|XP_002086198.2|DYAK, LOC6539683|XP_039233161.1|DYAK, LOC26535996|XP_039233164.1|DYAK, LOC6539674|XP_039233137.1|DYAK, LOC120321794|XP_039231643.1|DYAK, LOC26535078|XP_039233138.1|DYAK, LOC26536291|XP_015044608.2|DYAK	LOC6622613|XP_002047522.1|DVIR
OG0000375	LOC6532526|XP_002093272.1|DYAK, LOC6532525|XP_002093271.1|DYAK, LOC6532527|XP_002093273.1|DYAK	LOC116650537|XP_032290365.1|DVIR, LOC6623269|XP_002047274.2|DVIR
OG0000376	LOC6525376|XP_002101212.1|DYAK	LOC6633807|XP_002057096.1|DVIR
OG0000377	LOC6523987|XP_015045414.2|DYAK	LOC6636655|XP_002060133.2|DVIR
OG0000378	LOC6531198|XP_002092026.1|DYAK	LOC6626616|XP_002050600.1|DVIR
OG0000378	LOC6525478|XP_002101313.1|DYAK	LOC6633790|XP_002056962.1|DVIR
OG0000379	LOC6528471|XP_002089517.1|DYAK, LOC6528470|XP_002089516.1|DYAK, LOC6528472|XP_002089518.1|DYAK	LOC6626307|XP_032291609.1|DVIR
OG0000380	LOC6533194|XP_002093920.1|DYAK	LOC6623355|XP_002047314.1|DVIR
OG0000381	LOC6528546|XP_002089591.1|DYAK	LOC6628737|XP_002051074.1|DVIR
OG0000381	LOC120320720|XP_039227118.1|DYAK, LOC6527803|XP_002088876.1|DYAK	LOC6627386|XP_002051076.1|DVIR
OG0000382	LOC6535179|XP_015051069.1|DYAK	LOC6622325|XP_002047918.1|DVIR
OG0000383	LOC6526556|XP_002087666.1|DYAK	LOC6628922|XP_002052345.1|DVIR
OG0000383	LOC6529508|XP_002090510.1|DYAK	LOC6628955|XP_002052358.2|DVIR
OG0000384	LOC6530267|XP_002091199.1|DYAK	LOC6624930|XP_032292262.1|DVIR
OG0000384	LOC6530268|XP_039228338.1|DYAK	LOC6624931|XP_002050131.3|DVIR
OG0000385	LOC6524291|XP_039230153.1|DYAK	LOC6634703|XP_002058314.3|DVIR
OG0000385	LOC6524290|XP_015045588.1|DYAK	LOC6634704|XP_002058315.2|DVIR
OG0000386	LOC6533004|XP_002093739.1|DYAK	LOC6636608|XP_002060045.2|DVIR, LOC116650022|XP_032289247.1|DVIR
OG0000386	LOC6538040|XP_002098575.1|DYAK	LOC6632705|XP_002055843.1|DVIR
OG0000388	LOC6532494|XP_002093240.1|DYAK, LOC6532493|XP_002093239.2|DYAK, LOC6532496|XP_002093242.1|DYAK	LOC6622484|XP_002047952.1|DVIR, LOC6624196|XP_002047435.1|DVIR, LOC6623529|XP_032291310.1|DVIR
OG0000389	LOC26535463|XP_015044877.1|DYAK	LOC6635270|XP_002058731.2|DVIR
OG0000389	LOC6532608|XP_002093352.1|DYAK	LOC6623180|XP_015031013.1|DVIR
OG0000390	LOC6527221|XP_002088315.1|DYAK	LOC6627760|XP_002051133.2|DVIR
OG0000391	LOC6530987|XP_015051767.1|DYAK	LOC6626810|XP_002050927.1|DVIR
OG0000391	LOC6530993|XP_002091831.3|DYAK	LOC6626946|XP_032291914.1|DVIR
OG0000392	LOC6528152|XP_002089218.1|DYAK	LOC6628186|XP_002052920.1|DVIR
OG0000392	LOC6528155|XP_002089220.1|DYAK	LOC6628188|XP_002052921.1|DVIR
OG0000393	LOC6529439|XP_039228726.1|DYAK	LOC6628271|XP_032294358.1|DVIR
OG0000393	LOC6529437|XP_015052345.1|DYAK	LOC6628273|XP_015028603.2|DVIR
OG0000394	LOC6525065|XP_002100904.1|DYAK	LOC6633270|XP_002057151.2|DVIR
OG0000394	LOC6525066|XP_002100905.2|DYAK	LOC6633271|XP_002057152.1|DVIR
OG0000395	LOC6533824|XP_002094524.1|DYAK	LOC26531070|XP_015031685.1|DVIR
OG0000395	LOC6533820|XP_002094520.3|DYAK	LOC6624124|XP_002048329.3|DVIR
OG0000395	LOC26535548|XP_039229771.1|DYAK	LOC116650721|XP_032291074.1|DVIR
OG0000396	LOC6526919|XP_002088018.1|DYAK, LOC6526918|XP_002088017.2|DYAK	LOC6629146|XP_002052893.1|DVIR
OG0000398	LOC6531331|XP_002092135.3|DYAK	LOC6625599|XP_002050259.2|DVIR
OG0000399	LOC6538335|XP_015048784.1|DYAK	LOC6631075|XP_015027615.1|DVIR
OG0000399	LOC6531744|XP_002092534.1|DYAK	LOC6631076|XP_032295388.1|DVIR, LOC116651955|XP_032295392.1|DVIR
OG0000401	LOC26535542|XP_015050338.1|DYAK, LOC6525889|XP_002101709.1|DYAK	LOC6631915|XP_032296271.1|DVIR
OG0000402	LOC6525004|XP_002100844.2|DYAK	LOC6631433|XP_002055541.1|DVIR
OG0000403	LOC6538002|XP_002098537.1|DYAK	LOC6631267|XP_002053819.1|DVIR
OG0000403	LOC6531851|XP_039228005.1|DYAK	LOC6626077|XP_032292570.1|DVIR
OG0000404	LOC6538869|XP_002099375.1|DYAK	LOC6632793|XP_002056111.3|DVIR
OG0000405	LOC6524280|XP_039233555.1|DYAK	LOC6634524|XP_032296377.1|DVIR
OG0000405	LOC6536443|XP_002097024.1|DYAK	LOC6631219|XP_002053962.1|DVIR
OG0000406	LOC6534364|XP_015050591.1|DYAK	LOC6623096|XP_002046615.1|DVIR
OG0000406	LOC6529300|XP_002090305.1|DYAK	LOC6636490|XP_002059852.1|DVIR
OG0000407	LOC6532621|XP_002093365.1|DYAK	LOC6623995|XP_002046273.1|DVIR
OG0000407	LOC6532620|XP_002093364.1|DYAK	LOC6623973|XP_032290458.1|DVIR
OG0000408	LOC6536919|XP_002097488.1|DYAK	LOC6634016|XP_002057859.1|DVIR, LOC6634015|XP_032293425.1|DVIR, LOC26531741|XP_015025408.1|DVIR, LOC6634012|XP_002057855.2|DVIR
OG0000408	LOC6528137|XP_002089203.1|DYAK	LOC6628005|XP_002051411.1|DVIR
OG0000409	LOC6530445|XP_002091361.1|DYAK	LOC6626944|XP_002050082.1|DVIR
OG0000409	LOC6528706|XP_002089741.2|DYAK	LOC6625366|XP_002049062.1|DVIR
OG0000410	LOC6529450|XP_002090452.1|DYAK, LOC6529448|XP_002090450.2|DYAK, LOC6529447|XP_002090449.1|DYAK	LOC6628219|XP_002052705.3|DVIR
OG0000411	LOC6536255|XP_002096841.1|DYAK	LOC6629263|XP_032295172.1|DVIR
OG0000411	LOC6527842|XP_002088914.1|DYAK	LOC6634116|XP_002057884.1|DVIR
OG0000412	LOC6530825|XP_002091708.1|DYAK	LOC6626771|XP_002049835.1|DVIR
OG0000412	LOC6534102|XP_002094788.1|DYAK	LOC6624144|XP_002047876.1|DVIR
OG0000413	LOC6536233|XP_002096824.1|DYAK	LOC6633161|XP_002056610.1|DVIR
OG0000413	LOC6535402|XP_002096051.1|DYAK	LOC6632904|XP_032289862.1|DVIR
OG0000414	LOC6529085|XP_002090098.1|DYAK	LOC6626855|XP_002049226.1|DVIR
OG0000415	LOC6530570|XP_002091483.1|DYAK	LOC6625903|XP_032292853.1|DVIR
OG0000415	LOC6530572|XP_002091485.1|DYAK	LOC6625900|XP_002049712.1|DVIR
OG0000416	LOC6523799|XP_002099674.1|DYAK	LOC6634473|XP_002058244.1|DVIR
OG0000416	LOC6525020|XP_002100859.1|DYAK	LOC6631751|XP_002055030.1|DVIR
OG0000417	LOC6538911|XP_002099415.1|DYAK	LOC6631278|XP_002054062.1|DVIR
OG0000418	LOC6531910|XP_015051605.1|DYAK	LOC6633412|XP_002056811.2|DVIR
OG0000418	LOC6525801|XP_002101622.2|DYAK	LOC6635436|XP_002059072.2|DVIR
OG0000419	LOC6531577|XP_039229223.1|DYAK	LOC6625526|XP_032292265.1|DVIR
OG0000419	LOC6524857|XP_039233712.1|DYAK	LOC6634623|XP_032296400.1|DVIR
OG0000421	LOC6529039|XP_002090070.1|DYAK	LOC6628515|XP_032293742.1|DVIR
OG0000421	LOC6526926|XP_039227418.1|DYAK	LOC6635620|XP_002059139.1|DVIR
OG0000422	LOC26535420|XP_015044770.2|DYAK	LOC6630926|XP_002054315.2|DVIR
OG0000423	LOC6531070|XP_002091904.1|DYAK	LOC6624795|XP_002049346.2|DVIR
OG0000423	LOC6531071|XP_002091905.1|DYAK	LOC6624794|XP_002049345.1|DVIR
OG0000424	LOC6539047|XP_002099549.1|DYAK	LOC6635364|XP_015024683.1|DVIR
OG0000424	LOC6530986|XP_002091824.1|DYAK	LOC6635365|XP_032293201.1|DVIR
OG0000425	LOC6530821|XP_002091704.1|DYAK	LOC6626769|XP_002049833.2|DVIR
OG0000426	LOC26535894|XP_039227691.1|DYAK, LOC120320853|XP_039227689.1|DYAK, LOC120320852|XP_039227688.1|DYAK, LOC26535676|XP_015045290.2|DYAK, LOC120320854|XP_039227690.1|DYAK, LOC6528913|XP_039227291.1|DYAK	LOC6625537|XP_002050539.1|DVIR
OG0000427	LOC120322428|XP_039233794.1|DYAK	LOC116651658|XP_032294371.1|DVIR, LOC116650088|XP_032289320.1|DVIR, LOC116650924|XP_032292012.1|DVIR, LOC116652089|XP_032295866.1|DVIR, LOC116652200|XP_032296106.1|DVIR, LOC116652106|XP_032295911.1|DVIR, LOC116652000|XP_032295526.1|DVIR, LOC116652099|XP_032295890.1|DVIR, LOC116650327|XP_032289609.1|DVIR, LOC116652103|XP_032295895.1|DVIR, LOC116652022|XP_032295567.1|DVIR, LOC116649963|XP_032289170.1|DVIR, LOC116652105|XP_032295899.1|DVIR, LOC116652220|XP_032296169.1|DVIR
OG0000428	LOC6534712|XP_002095387.2|DYAK, LOC6539768|XP_002086656.3|DYAK	LOC6624025|XP_002046296.1|DVIR
OG0000428	LOC6539767|XP_039229760.1|DYAK	LOC6624057|XP_002046295.2|DVIR
OG0000429	LOC6530304|XP_002091231.1|DYAK	LOC6625303|XP_032293281.1|DVIR
OG0000429	LOC6529278|XP_002090283.2|DYAK	LOC6625302|XP_032293301.1|DVIR
OG0000429	LOC6530305|XP_002091232.1|DYAK	LOC116651269|XP_032293282.1|DVIR
OG0000430	LOC6538922|XP_015049120.1|DYAK, LOC26534975|XP_015049119.1|DYAK	LOC116652119|XP_032295928.1|DVIR, LOC6629479|XP_002054074.1|DVIR, LOC6629482|XP_032295631.1|DVIR
OG0000430	LOC6535508|XP_002096137.1|DYAK	LOC6629397|XP_002053577.1|DVIR, LOC6629396|XP_002053576.2|DVIR
OG0000433	LOC6525744|XP_002101566.1|DYAK	LOC6633599|XP_002056995.1|DVIR
OG0000433	LOC6533129|XP_002093855.1|DYAK	LOC6624694|XP_002047192.1|DVIR
OG0000434	LOC6538239|XP_002098766.1|DYAK	LOC6632297|XP_002055986.1|DVIR
OG0000435	LOC6525960|XP_002101780.1|DYAK	LOC6631572|XP_032296112.1|DVIR
OG0000437	LOC6528052|XP_002089119.1|DYAK	LOC6628087|XP_002051147.1|DVIR
OG0000437	LOC6527174|XP_002088268.1|DYAK	LOC6629200|XP_002052619.1|DVIR
OG0000438	LOC6538832|XP_002099345.1|DYAK	LOC6633075|XP_002056147.1|DVIR
OG0000439	LOC6527787|XP_002088860.2|DYAK	LOC6633953|XP_002057840.2|DVIR
OG0000439	LOC6534081|XP_002094767.3|DYAK	LOC6622954|XP_032290936.1|DVIR
OG0000440	LOC6531626|XP_002092423.1|DYAK	LOC6626763|XP_002050917.1|DVIR
OG0000440	LOC6529984|XP_002090930.1|DYAK	LOC6625760|XP_002048726.2|DVIR
OG0000441	LOC6530629|XP_002091542.1|DYAK	LOC6624752|XP_032292151.1|DVIR
OG0000441	LOC6530628|XP_002091541.1|DYAK	LOC6624751|XP_032292299.1|DVIR
OG0000442	LOC6532863|XP_039230405.1|DYAK	LOC6636823|XP_032291470.1|DVIR
OG0000442	LOC6524014|XP_002099886.2|DYAK	LOC6634507|XP_002058277.1|DVIR
OG0000443	LOC6532260|XP_002093032.1|DYAK	LOC6624489|XP_002047100.1|DVIR
OG0000443	LOC6532259|XP_002093031.1|DYAK	LOC6624442|XP_002047101.1|DVIR
OG0000444	LOC6527769|XP_002088845.1|DYAK	LOC6629079|XP_002051602.1|DVIR
OG0000444	LOC6527772|XP_002088847.1|DYAK	LOC6629198|XP_002051600.1|DVIR
OG0000446	LOC26536241|XP_015045913.1|DYAK	LOC6632972|XP_032289825.1|DVIR
OG0000446	LOC26534765|XP_015054548.2|DYAK	LOC26530992|XP_015024379.2|DVIR
OG0000447	LOC6532435|XP_002093182.1|DYAK	LOC6622324|XP_002046392.1|DVIR
OG0000448	LOC6538967|XP_002099470.1|DYAK	LOC6632922|XP_002055925.1|DVIR
OG0000448	LOC6538970|XP_002099473.1|DYAK	LOC6627517|XP_002051626.1|DVIR
OG0000449	LOC6534302|XP_002094983.1|DYAK	LOC6623397|XP_002046815.1|DVIR
OG0000449	LOC6529738|XP_039229308.1|DYAK	LOC6633923|XP_002057615.2|DVIR
OG0000450	LOC6526036|XP_039228570.1|DYAK	LOC6631951|XP_032295430.1|DVIR
OG0000450	LOC6525691|XP_015046412.1|DYAK	LOC6631321|XP_015026456.1|DVIR
OG0000451	LOC6523923|XP_015045375.1|DYAK	LOC6634727|XP_002058326.1|DVIR
OG0000451	LOC6523921|XP_002099794.1|DYAK	LOC6634729|XP_002058328.1|DVIR
OG0000453	LOC6537021|XP_002097588.1|DYAK	LOC6629644|XP_002054849.2|DVIR
OG0000453	LOC6537020|XP_002097587.1|DYAK	LOC6629567|XP_002054850.1|DVIR
OG0000454	LOC6537560|XP_002098106.1|DYAK, LOC6532433|XP_002093180.1|DYAK	LOC6628227|XP_002051175.1|DVIR
OG0000455	LOC6530079|XP_039229059.1|DYAK	LOC6625184|XP_002050742.1|DVIR
OG0000456	LOC6523774|XP_002099649.1|DYAK	LOC6636214|XP_002059715.2|DVIR
OG0000456	LOC6528216|XP_039227752.1|DYAK	LOC6634129|XP_032289015.1|DVIR
OG0000457	LOC6527826|XP_039226737.1|DYAK	LOC6627633|XP_002051099.1|DVIR
