Orthogroup	DYAK.longest_only	DERE.longest_only
OG0002194	LOC6538254|XP_002098781.1|DYAK	LOC6554357|XP_001981532.1|DERE
OG0002195	LOC6538781|XP_002099294.2|DYAK	LOC6554348|XP_001982046.1|DERE
OG0002196	LOC6536545|XP_002097121.1|DYAK	LOC6551765|XP_001980649.1|DERE
OG0002197	LOC6532186|XP_002092959.1|DYAK	LOC6544639|XP_001970974.2|DERE
OG0002198	LOC6536001|XP_015047508.2|DYAK	LOC6553605|XP_026839437.1|DERE
OG0002199	LOC6536184|XP_002096775.1|DYAK	LOC6552924|XP_001980997.1|DERE
OG0002200	LOC6526003|XP_002101821.1|DYAK	LOC6551457|XP_001977248.1|DERE
OG0002202	LOC6537006|XP_015048063.1|DYAK	LOC6553393|XP_026832119.1|DERE
OG0002203	LOC6537301|XP_002097859.1|DYAK	LOC6552139|XP_001979932.3|DERE
OG0002204	LOC6538612|XP_002099134.1|DYAK	LOC6555448|XP_001981892.1|DERE
OG0002205	LOC6536934|XP_002097503.1|DYAK	LOC6553203|XP_001980296.1|DERE
OG0002206	LOC6537789|XP_002098330.1|DYAK	LOC6554915|XP_001982237.1|DERE
OG0002207	LOC6538168|XP_002098696.2|DYAK	LOC6555453|XP_001981453.3|DERE
OG0002208	LOC6538172|XP_002098700.1|DYAK	LOC6555455|XP_001981455.1|DERE
OG0002209	LOC6524038|XP_002099908.1|DYAK	LOC6551540|XP_001978452.1|DERE
OG0002210	LOC6537543|XP_015048405.1|DYAK	LOC6552712|XP_026831603.1|DERE
OG0002211	LOC6536947|XP_002097516.1|DYAK	LOC6552747|XP_026839373.1|DERE
OG0002212	LOC6535636|XP_002096264.1|DYAK	LOC6554067|XP_001979577.1|DERE
OG0002213	LOC6536148|XP_002096749.1|DYAK	LOC6553183|XP_001979102.1|DERE
OG0002214	LOC6537636|XP_015048450.1|DYAK	LOC6552940|XP_001981017.3|DERE
OG0002215	LOC6537269|XP_015048241.2|DYAK	LOC6552819|XP_026831444.1|DERE
OG0002216	LOC6538030|XP_002098565.1|DYAK	LOC6554599|XP_001981334.1|DERE
OG0002217	LOC6537282|XP_015048256.1|DYAK	LOC6552769|XP_001979954.1|DERE
OG0002218	LOC6524831|XP_002100673.1|DYAK	LOC6550825|XP_001978083.1|DERE
OG0002219	LOC6536963|XP_015048031.1|DYAK	LOC6553475|XP_026831678.1|DERE
OG0002220	LOC6536964|XP_002097533.3|DYAK	LOC6553474|XP_001980268.2|DERE
OG0002221	LOC6532532|XP_039230906.1|DYAK	LOC6545830|XP_026833942.1|DERE
OG0002222	LOC6532070|XP_002092847.2|DYAK	LOC6548260|XP_001976625.2|DERE
OG0002223	LOC6531420|XP_039228865.1|DYAK	LOC6548683|XP_026836616.1|DERE
OG0002224	LOC6528453|XP_039227177.1|DYAK	LOC6541082|XP_026834935.1|DERE
OG0002225	LOC6533343|XP_002094069.2|DYAK	LOC6544055|XP_026833391.1|DERE
OG0002226	LOC6528304|XP_002089357.1|DYAK	LOC6541471|XP_001970746.1|DERE
OG0002227	LOC6528898|XP_039227299.1|DYAK	LOC6542537|XP_026834120.1|DERE
OG0002228	LOC6528558|XP_002089602.1|DYAK	LOC6541455|XP_001970492.1|DERE
OG0002229	LOC6532086|XP_015051691.1|DYAK	LOC6548569|XP_001976641.2|DERE
OG0002230	LOC6530055|XP_002091001.1|DYAK	LOC6546667|XP_001975860.1|DERE
OG0002231	LOC6528402|XP_002089449.1|DYAK	LOC6542927|XP_001970649.1|DERE
OG0002232	LOC6530715|XP_002091606.1|DYAK	LOC6547660|XP_001974987.1|DERE
OG0002233	LOC6533892|XP_002094592.2|DYAK	LOC6545012|XP_001972539.2|DERE
OG0002235	LOC6531612|XP_039228980.1|DYAK	LOC6548470|XP_026836561.1|DERE
OG0002236	LOC6531949|XP_002092735.1|DYAK	LOC6548056|XP_001976517.2|DERE
OG0002237	LOC6531964|XP_015051638.1|DYAK	LOC6548400|XP_026836443.1|DERE
OG0002238	LOC6528330|XP_015053921.1|DYAK	LOC6541031|XP_015014715.1|DERE
OG0002239	LOC6530074|XP_002091020.1|DYAK	LOC6546726|XP_001975879.1|DERE
OG0002240	LOC6531591|XP_002092389.1|DYAK	LOC6548078|XP_001975170.1|DERE
OG0002241	LOC6532559|XP_002093304.2|DYAK	LOC6545820|XP_001972173.2|DERE
OG0002242	LOC6532715|XP_002093457.1|DYAK	LOC6545674|XP_001971656.1|DERE
OG0002243	LOC6535793|XP_002096416.1|DYAK	LOC6553722|XP_001979433.1|DERE
OG0002244	LOC6533657|XP_002094363.1|DYAK	LOC6544035|XP_001972338.1|DERE
OG0002245	LOC6533366|XP_002094091.1|DYAK	LOC6543945|XP_001971402.3|DERE
OG0002246	LOC6528332|XP_039226443.1|DYAK	LOC6543118|XP_026835007.1|DERE
OG0002247	LOC26536030|XP_015051600.1|DYAK	LOC26527057|XP_015012905.1|DERE
OG0002248	LOC6532950|XP_039230898.1|DYAK	LOC6543887|XP_026833911.1|DERE
OG0002249	LOC26534760|XP_015049582.1|DYAK	LOC26527080|XP_015014393.1|DERE
OG0002250	LOC6530732|XP_002091622.1|DYAK	LOC6547824|XP_001974972.1|DERE
OG0002251	LOC6530734|XP_039228092.1|DYAK	LOC6547822|XP_026836725.1|DERE
OG0002252	LOC6530751|XP_015052744.2|DYAK	LOC6547635|XP_026836719.1|DERE
OG0002253	LOC26535160|XP_015051683.1|DYAK	LOC26526461|XP_015012805.1|DERE
OG0002254	LOC6538655|XP_002099175.1|DYAK	LOC6554486|XP_001981931.1|DERE
OG0002255	LOC6525190|XP_002101028.1|DYAK	LOC6550392|XP_001977774.1|DERE
OG0002256	LOC6529368|XP_002090373.1|DYAK	LOC6547554|XP_026836187.1|DERE
OG0002257	LOC6529294|XP_002090299.1|DYAK	LOC6547278|XP_026837132.1|DERE
OG0002258	LOC6533249|XP_002093975.1|DYAK	LOC6544800|XP_001971519.1|DERE
OG0002259	LOC6524899|XP_002100739.1|DYAK	LOC6550691|XP_026837358.1|DERE
OG0002260	LOC6534896|XP_002095568.2|DYAK	LOC6545489|XP_026832831.1|DERE
OG0002261	LOC6534917|XP_002095588.1|DYAK	LOC6545523|XP_001973364.1|DERE
OG0002262	LOC6528800|XP_002089832.2|DYAK	LOC6542982|XP_026835098.1|DERE
OG0002263	LOC6535106|XP_002095769.1|DYAK	LOC6544894|XP_001973182.1|DERE
OG0002264	LOC6532071|XP_002092848.1|DYAK	LOC6548639|XP_001976627.1|DERE
OG0002265	LOC6533611|XP_002094319.1|DYAK	LOC6543584|XP_026832678.1|DERE
OG0002266	LOC6534861|XP_015050878.1|DYAK	LOC6545781|XP_001973417.2|DERE
OG0002267	LOC6532638|XP_002093382.1|DYAK	LOC6545154|XP_026833194.1|DERE
OG0002268	LOC6539382|XP_002086275.1|DYAK	LOC6543620|XP_001973606.1|DERE
OG0002269	LOC6531527|XP_002092326.1|DYAK	LOC6549006|XP_001975470.1|DERE
OG0002270	LOC6531486|XP_039228131.1|DYAK	LOC6548773|XP_026836209.1|DERE
OG0002271	LOC6532626|XP_015049496.1|DYAK	LOC6544975|XP_026833188.1|DERE
OG0002272	LOC6532418|XP_002093169.1|DYAK	LOC6545965|XP_001971179.1|DERE
OG0002273	LOC6534555|XP_039230841.1|DYAK	LOC6543796|XP_026832294.1|DERE
OG0002274	LOC6535120|XP_039230790.1|DYAK	LOC6543690|XP_026833912.1|DERE
OG0002275	LOC6534360|XP_002095038.1|DYAK	LOC6543668|XP_001972966.1|DERE
OG0002276	LOC6532383|XP_002093134.2|DYAK	LOC6545670|XP_015013553.1|DERE
OG0002277	LOC6532376|XP_015049297.2|DYAK	LOC6545915|XP_001971139.1|DERE
OG0002278	LOC6533058|XP_039230266.1|DYAK	LOC6544336|XP_026832586.1|DERE
OG0002279	LOC6532591|XP_002093335.3|DYAK	LOC6545586|XP_026832628.1|DERE
OG0002280	LOC6534398|XP_002095076.2|DYAK	LOC6544150|XP_015013065.1|DERE
OG0002281	LOC6534409|XP_002095087.1|DYAK	LOC6544014|XP_001973014.1|DERE
OG0002282	LOC6532811|XP_039230773.1|DYAK	LOC26526608|XP_015014312.1|DERE
OG0002283	LOC6531844|XP_002092631.1|DYAK	LOC6547804|XP_001976421.1|DERE
OG0002284	LOC6528525|XP_002089571.1|DYAK	LOC6543327|XP_001970523.1|DERE
OG0002285	LOC6525457|XP_039233409.1|DYAK	LOC6551713|XP_001978520.1|DERE
OG0002286	LOC6531766|XP_002092553.2|DYAK	LOC6547319|XP_001976343.2|DERE
OG0002287	LOC6531485|XP_002092284.1|DYAK	LOC6548772|XP_026836429.1|DERE
OG0002288	LOC6532627|XP_015049497.1|DYAK	LOC6544976|XP_026832209.1|DERE
OG0002289	LOC6532696|XP_002093438.1|DYAK	LOC6545868|XP_001971637.1|DERE
OG0002290	LOC6527124|XP_002088217.1|DYAK	LOC6541736|XP_026834749.1|DERE
OG0002291	LOC6528429|XP_002089475.2|DYAK	LOC6541574|XP_026834469.1|DERE
OG0002292	LOC6528334|XP_015054423.1|DYAK	LOC6542124|XP_026834964.1|DERE
OG0002293	LOC6539197|XP_002086098.3|DYAK	LOC6543328|XP_001970842.3|DERE
OG0002294	LOC6536195|XP_002096786.1|DYAK	LOC6552903|XP_001980986.1|DERE
OG0002295	LOC6526995|XP_039226177.1|DYAK	LOC6541416|XP_026835233.1|DERE
OG0002296	LOC6527870|XP_015052994.1|DYAK	LOC6541399|XP_026834512.1|DERE
OG0002297	LOC6537220|XP_002097778.2|DYAK	LOC6553111|XP_001980017.3|DERE
OG0002298	LOC6531973|XP_002092759.1|DYAK	LOC6548111|XP_026836377.1|DERE
OG0002299	LOC6529341|XP_002090346.1|DYAK	LOC6547281|XP_001976148.1|DERE
OG0002300	LOC6528129|XP_015053883.1|DYAK	LOC6543215|XP_001968829.2|DERE
OG0002301	LOC6529207|XP_015052250.1|DYAK	LOC6548792|XP_015012013.1|DERE
OG0002302	LOC6529200|XP_039229243.1|DYAK	LOC6548876|XP_001973972.2|DERE
OG0002303	LOC6523820|XP_002099695.1|DYAK	LOC6555543|XP_001982412.1|DERE
OG0002304	LOC6528277|XP_002089330.1|DYAK	LOC6541973|XP_026834909.1|DERE
OG0002305	LOC6534792|XP_002095464.1|DYAK	LOC6545929|XP_001973481.1|DERE
OG0002306	LOC6527736|XP_002088819.1|DYAK	LOC6542204|XP_001969203.1|DERE
OG0002307	LOC6526464|XP_039227768.1|DYAK	LOC6542304|XP_026835130.1|DERE
OG0002308	LOC6527872|XP_002088944.1|DYAK	LOC6541344|XP_001969318.1|DERE
OG0002309	LOC6528161|XP_015054450.1|DYAK	LOC6540623|XP_026835562.1|DERE, LOC113564224|XP_026835610.1|DERE
OG0002310	LOC6529232|XP_002090238.1|DYAK	LOC6548796|XP_026836918.1|DERE
OG0002311	LOC6529747|XP_039229294.1|DYAK	LOC6548941|XP_026836853.1|DERE
OG0002312	LOC6527489|XP_039226509.1|DYAK	LOC6542302|XP_026835107.1|DERE
OG0002313	LOC6530404|XP_015051950.1|DYAK	LOC6549396|XP_001975614.2|DERE
OG0002314	LOC6528614|XP_002089657.1|DYAK	LOC6542649|XP_001970443.1|DERE
OG0002315	LOC6530204|XP_002091142.1|DYAK	LOC6546928|XP_001975999.1|DERE
OG0002316	LOC6527226|XP_002088320.1|DYAK	LOC6542702|XP_001969880.1|DERE
OG0002317	LOC6534172|XP_015050490.1|DYAK	LOC6545950|XP_001972797.2|DERE
OG0002318	LOC6529609|XP_002090603.1|DYAK	LOC6549229|XP_001974354.1|DERE
OG0002319	LOC6527464|XP_002088555.1|DYAK	LOC6542647|XP_001969664.1|DERE
OG0002320	LOC6530716|XP_002091607.1|DYAK	LOC6547659|XP_001974986.1|DERE
OG0002321	LOC6530164|XP_002091106.2|DYAK	LOC6546881|XP_001975964.2|DERE
OG0002322	LOC6529217|XP_002090224.1|DYAK	LOC6548898|XP_001974037.1|DERE
OG0002323	LOC6529246|XP_002090252.1|DYAK	LOC6548788|XP_026836422.1|DERE
OG0002324	LOC6534914|XP_015050925.1|DYAK	LOC6545526|XP_015012977.1|DERE
OG0002325	LOC6533644|XP_015050198.1|DYAK	LOC6544007|XP_026833175.1|DERE
OG0002326	LOC6533645|XP_015050200.1|DYAK	LOC6544008|XP_026832990.1|DERE
OG0002327	LOC26534581|XP_015047853.1|DYAK	LOC26527069|XP_015010551.1|DERE
OG0002328	LOC6529777|XP_002090761.1|DYAK	LOC6548944|XP_015011971.1|DERE
OG0002329	LOC6526387|XP_002087506.1|DYAK	LOC6543188|XP_001968250.1|DERE
OG0002330	LOC6526389|XP_002087508.1|DYAK	LOC6542510|XP_001968252.1|DERE
OG0002331	LOC6525854|XP_002101674.1|DYAK	LOC6550266|XP_001977717.1|DERE
OG0002332	LOC6533454|XP_002094165.1|DYAK	LOC6546366|XP_001971327.1|DERE
OG0002333	LOC6532131|XP_002092907.2|DYAK	LOC6548435|XP_026835749.1|DERE
OG0002334	LOC6528109|XP_002089176.1|DYAK	LOC6542912|XP_001968848.1|DERE
OG0002335	LOC6528669|XP_002089711.2|DYAK	LOC6540767|XP_001970392.2|DERE
OG0002336	LOC6534992|XP_002095662.2|DYAK	LOC6545356|XP_001973296.1|DERE
OG0002337	LOC6528772|XP_002089806.2|DYAK	LOC6543345|XP_001969185.2|DERE
OG0002338	LOC6526970|XP_002088066.1|DYAK	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE
OG0002339	LOC6526683|XP_015053293.1|DYAK	LOC6543045|XP_001968527.2|DERE
OG0002340	LOC6527323|XP_015053657.1|DYAK	LOC6541527|XP_001969794.2|DERE
OG0002341	LOC6528856|XP_002089888.1|DYAK	LOC6542838|XP_001969107.1|DERE
OG0002342	LOC6527582|XP_039226729.1|DYAK	LOC6540634|XP_015015105.1|DERE
OG0002343	LOC6527598|XP_002088686.2|DYAK	LOC6540689|XP_001968754.3|DERE
OG0002344	LOC6539147|XP_039227262.1|DYAK	LOC6543275|XP_026838604.1|DERE
OG0002345	LOC6528500|XP_002089546.1|DYAK	LOC6541714|XP_001970552.1|DERE
OG0002346	LOC6527000|XP_015053563.1|DYAK	LOC6542081|XP_001970102.1|DERE
OG0002347	LOC6530177|XP_039229348.1|DYAK	LOC6546893|XP_001975974.1|DERE
OG0002348	LOC6527695|XP_002088779.1|DYAK	LOC6543451|XP_001970277.1|DERE
OG0002349	LOC26536309|XP_015054727.1|DYAK	LOC26526305|XP_015015486.2|DERE
OG0002350	LOC6528499|XP_002089545.1|DYAK	LOC6542597|XP_001970553.1|DERE
OG0002351	LOC6530119|XP_002091065.1|DYAK	LOC6546813|XP_001975923.1|DERE
OG0002352	LOC6530036|XP_002090982.1|DYAK	LOC6546624|XP_001975840.1|DERE
OG0002353	LOC6540552|XP_002087342.2|DYAK	LOC6541615|XP_001970933.1|DERE
OG0002354	LOC26535576|XP_015054641.1|DYAK, LOC6527802|XP_039227119.1|DYAK	LOC6542490|XP_001969251.1|DERE
OG0002355	LOC6539240|XP_002086139.2|DYAK	LOC6548606|XP_026838666.1|DERE
OG0002356	LOC6529553|XP_002090550.1|DYAK	LOC6547676|XP_001976224.1|DERE
OG0002357	LOC6537292|XP_002097850.1|DYAK	LOC6552858|XP_001979943.1|DERE
OG0002358	LOC6527985|XP_002089052.1|DYAK	LOC6542713|XP_001969421.1|DERE
OG0002359	LOC6524299|XP_002100158.2|DYAK	LOC6550879|XP_001976819.2|DERE
OG0002360	LOC6530319|XP_002091246.1|DYAK	LOC6546916|XP_001974119.1|DERE
OG0002361	LOC6534872|XP_002095544.1|DYAK	LOC6545763|XP_001973407.1|DERE
OG0002362	LOC6526927|XP_015053515.1|DYAK	LOC6541819|XP_015014831.1|DERE
OG0002363	LOC6526968|XP_002088064.1|DYAK	LOC6542663|XP_001970133.1|DERE
OG0002364	LOC6526966|XP_039226223.1|DYAK	LOC6542564|XP_026834141.1|DERE
OG0002365	LOC6526964|XP_002088060.1|DYAK	LOC6543435|XP_001970137.1|DERE
OG0002366	LOC6527628|XP_002088716.2|DYAK	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE
OG0002367	LOC6526508|XP_002087619.1|DYAK	LOC6541375|XP_001968359.1|DERE
OG0002368	LOC6528068|XP_002089135.1|DYAK	LOC6543433|XP_001969505.1|DERE
OG0002369	LOC6530134|XP_002091080.1|DYAK	LOC6550454|XP_001977831.1|DERE
OG0002370	LOC6528185|XP_002089248.2|DYAK	LOC6540903|XP_001969550.2|DERE
OG0002371	LOC6528183|XP_002089246.1|DYAK	LOC6540913|XP_001969553.1|DERE
OG0002372	LOC6526801|XP_039226537.1|DYAK	LOC6541979|XP_001968648.2|DERE
OG0002373	LOC6529529|XP_002090531.1|DYAK	LOC6547231|XP_026835758.1|DERE
OG0002374	LOC6538623|XP_015048928.1|DYAK	LOC6554269|XP_015008964.1|DERE
OG0002375	LOC6535989|XP_002096604.1|DYAK	LOC6553434|XP_001979240.2|DERE
OG0002376	LOC6527011|XP_002088106.1|DYAK	LOC6542481|XP_026835490.1|DERE
OG0002377	LOC6535411|XP_002096060.1|DYAK	LOC6552404|XP_001978930.1|DERE
OG0002378	LOC6533960|XP_002094660.1|DYAK	LOC6545022|XP_001972612.1|DERE
OG0002379	LOC6529409|XP_002090414.1|DYAK	LOC6547577|XP_001976216.1|DERE
OG0002380	LOC6524009|XP_015045430.1|DYAK	LOC6551334|XP_015011358.1|DERE
OG0002381	LOC6530350|XP_002091277.1|DYAK	LOC6549596|XP_001975664.1|DERE
OG0002382	LOC6525292|XP_002101128.1|DYAK	LOC6549685|XP_026837436.1|DERE
OG0002383	LOC6532438|XP_002093185.1|DYAK	LOC6545853|XP_026833559.1|DERE
OG0002384	LOC6524451|XP_015045707.1|DYAK	LOC6555622|XP_026837410.1|DERE
OG0002385	LOC6523724|XP_002099599.1|DYAK	LOC6555812|XP_026839219.1|DERE
OG0002386	LOC6535740|XP_002096363.1|DYAK	LOC6553937|XP_026839885.1|DERE
OG0002387	LOC6537856|XP_015048547.1|DYAK	LOC6554612|XP_026836547.1|DERE
OG0002388	LOC6537217|XP_002097775.2|DYAK	LOC6553114|XP_015010174.1|DERE
OG0002389	LOC6537877|XP_002098418.1|DYAK	LOC6554240|XP_001982149.1|DERE
OG0002390	LOC6527171|XP_002088265.1|DYAK	LOC6542093|XP_001969934.1|DERE
OG0002391	LOC6531657|XP_002092454.1|DYAK	LOC6548139|XP_001975231.1|DERE
OG0002392	LOC6533023|XP_015049779.1|DYAK	LOC6544267|XP_015013840.1|DERE
OG0002393	LOC6534442|XP_002095119.1|DYAK	LOC6544230|XP_001973046.2|DERE
OG0002394	LOC6538492|XP_015048887.1|DYAK	LOC6554671|XP_015009264.1|DERE
OG0002395	LOC6536579|XP_039231214.1|DYAK	LOC6551900|XP_001980615.1|DERE
OG0002396	LOC6530507|XP_015052692.1|DYAK	LOC6546768|XP_015011690.1|DERE
OG0002397	LOC6529110|XP_002090123.1|DYAK	LOC6541662|XP_001970817.2|DERE
OG0002398	LOC6525234|XP_002101072.2|DYAK	LOC6549892|XP_001977369.1|DERE
OG0002399	LOC6529080|XP_002090093.1|DYAK	LOC6542773|XP_001970784.2|DERE
OG0002400	LOC6531632|XP_002092429.2|DYAK	LOC6548187|XP_001975209.2|DERE
OG0002401	LOC6523699|XP_002099576.1|DYAK	LOC6555874|XP_026838994.1|DERE
OG0002402	LOC6537081|XP_002097642.2|DYAK	LOC6553260|XP_015009841.1|DERE
OG0002403	LOC6537080|XP_002097641.1|DYAK	LOC6553261|XP_001980151.1|DERE
OG0002404	LOC6535249|XP_002095905.1|DYAK	LOC6552015|XP_001978780.1|DERE
OG0002405	LOC6535404|XP_002096053.1|DYAK	LOC6552398|XP_001978924.1|DERE
OG0002406	LOC6539324|XP_002086216.1|DYAK	LOC6545268|XP_001973266.1|DERE
OG0002407	LOC6539029|XP_002099531.1|DYAK	LOC6554296|XP_026833636.1|DERE
OG0002408	LOC6535417|XP_002096066.1|DYAK	LOC6552206|XP_001978936.1|DERE
OG0002409	LOC6534097|XP_039230478.1|DYAK	LOC6545875|XP_026833674.1|DERE
OG0002410	LOC6535726|XP_039231406.1|DYAK	LOC6554101|XP_026839706.1|DERE
OG0002411	LOC6536303|XP_002096887.1|DYAK	LOC6552462|XP_001980880.1|DERE
OG0002412	LOC26534951|XP_015044780.2|DYAK	LOC26526330|XP_015015490.1|DERE
OG0002413	LOC6524064|XP_002099933.1|DYAK	LOC6551529|XP_026837950.1|DERE
OG0002414	LOC6532343|XP_002093103.1|DYAK	LOC6545581|XP_001971115.1|DERE
OG0002415	LOC6536783|XP_015047950.1|DYAK	LOC6553795|XP_015010086.1|DERE
OG0002416	LOC6523720|XP_039233076.1|DYAK	LOC6555817|XP_026839129.1|DERE
OG0002417	LOC6526260|XP_002087382.1|DYAK	LOC6542741|XP_001968127.1|DERE
OG0002418	LOC26536186|XP_039232837.1|DYAK	LOC26527103|XP_026839306.1|DERE
OG0002419	LOC6524244|XP_002100107.1|DYAK	LOC6551006|XP_001976874.1|DERE
OG0002420	LOC6532813|XP_002093550.2|DYAK	LOC6546047|XP_026833759.1|DERE
OG0002421	LOC6538721|XP_002099236.1|DYAK	LOC6554833|XP_001981989.1|DERE
OG0002422	LOC6535969|XP_015047482.2|DYAK	LOC6553461|XP_001979258.1|DERE
OG0002423	LOC6533673|XP_002094379.1|DYAK	LOC6543852|XP_001972353.2|DERE
OG0002424	LOC6523694|XP_002099572.1|DYAK	LOC6555878|XP_001982755.1|DERE
OG0002425	LOC6524846|XP_002100686.2|DYAK	LOC6550662|XP_001978070.1|DERE
OG0002426	LOC6532295|XP_002093055.1|DYAK	LOC6545122|XP_001971068.1|DERE
OG0002427	LOC6523700|XP_002099577.1|DYAK	LOC6555873|XP_001982750.1|DERE
OG0002428	LOC6525155|XP_002100993.2|DYAK	LOC6550421|XP_001977806.2|DERE
OG0002429	LOC6533478|XP_039230863.1|DYAK	LOC6546285|XP_015013471.1|DERE
OG0002430	LOC6528410|XP_002089456.1|DYAK	LOC6543222|XP_001970642.1|DERE
OG0002431	LOC6530942|XP_002091784.1|DYAK	LOC6547652|XP_001974810.1|DERE
OG0002432	LOC6524217|XP_002100080.1|DYAK	LOC6551281|XP_001976900.2|DERE
OG0002433	LOC6535645|XP_002096273.1|DYAK	LOC6553895|XP_001979568.1|DERE
OG0002434	LOC6536396|XP_002096978.1|DYAK	LOC6552125|XP_001980786.1|DERE
OG0002435	LOC6526018|XP_002101835.1|DYAK	LOC6551388|XP_026838540.1|DERE
OG0002436	LOC6529880|XP_002090837.1|DYAK	LOC6549514|XP_001975696.1|DERE
OG0002437	LOC6529915|XP_039229312.1|DYAK	LOC6549509|XP_001975731.3|DERE
OG0002438	LOC6524485|XP_039226161.1|DYAK	LOC6555719|XP_015008744.1|DERE
OG0002439	LOC6528069|XP_002089136.2|DYAK	LOC6543519|XP_026834752.1|DERE
OG0002440	LOC6534273|XP_002094954.1|DYAK	LOC6546357|XP_001972889.1|DERE
OG0002441	LOC6528792|XP_002089826.1|DYAK	LOC6541189|XP_026834348.1|DERE
OG0002442	LOC6531256|XP_002092065.1|DYAK	LOC6546742|XP_001974535.2|DERE
OG0002443	LOC6529353|XP_015052293.1|DYAK	LOC6547211|XP_015012542.1|DERE
OG0002444	LOC6531583|XP_002092381.1|DYAK	LOC6548327|XP_026835849.1|DERE
OG0002445	LOC6529900|XP_002090857.2|DYAK	LOC6549156|XP_001975716.1|DERE
OG0002446	LOC6530433|XP_002091349.1|DYAK	LOC6549074|XP_001975593.1|DERE
OG0002447	LOC6533935|XP_015050347.1|DYAK	LOC6545381|XP_001972588.2|DERE
OG0002448	LOC6530580|XP_002091493.1|DYAK	LOC6548185|XP_001975094.1|DERE
OG0002449	LOC6531345|XP_002092149.1|DYAK	LOC6548340|XP_001975296.1|DERE
OG0002450	LOC6536537|XP_002097113.1|DYAK	LOC6551972|XP_001980657.1|DERE
OG0002451	LOC6528657|XP_002089699.1|DYAK	LOC6542376|XP_001970402.1|DERE
OG0002452	LOC6531615|XP_002092412.1|DYAK	LOC6548473|XP_001975192.1|DERE
OG0002453	LOC6531614|XP_002092411.1|DYAK	LOC6548472|XP_001975191.1|DERE
OG0002454	LOC6532289|XP_015049269.1|DYAK	LOC6545226|XP_015013606.1|DERE
OG0002455	LOC6523844|XP_002099717.1|DYAK	LOC6545200|XP_001971061.1|DERE
OG0002456	LOC6531754|XP_039228336.1|DYAK	LOC113564333|XP_026836793.1|DERE
OG0002457	LOC6528451|XP_015053939.1|DYAK	LOC6541573|XP_015014725.1|DERE
OG0002458	LOC6527123|XP_002088216.1|DYAK	LOC6541727|XP_001969985.1|DERE
OG0002459	LOC6529938|XP_002090893.1|DYAK	LOC6549546|XP_001975752.1|DERE
OG0002460	LOC6532014|XP_002092793.1|DYAK	LOC6547778|XP_001976573.1|DERE
OG0002461	LOC6531692|XP_002092483.2|DYAK	LOC6548231|XP_001975263.1|DERE
OG0002462	LOC6530981|XP_015051796.1|DYAK	LOC6547098|XP_015012166.1|DERE
OG0002463	LOC6531963|XP_002092749.2|DYAK	LOC6548399|XP_001976531.2|DERE
OG0002464	LOC6531259|XP_002092068.1|DYAK	LOC6546739|XP_001974532.1|DERE
OG0002465	LOC6529082|XP_039226600.1|DYAK	LOC6541971|XP_001970787.1|DERE
OG0002466	LOC6523730|XP_039232886.1|DYAK	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE
OG0002467	LOC6533066|XP_002093798.1|DYAK	LOC6544505|XP_001971993.1|DERE
OG0002468	LOC6533980|XP_002094675.3|DYAK	LOC6545285|XP_001972628.3|DERE
OG0002469	LOC6535259|XP_002095915.1|DYAK	LOC6552069|XP_026836099.1|DERE
OG0002470	LOC6528665|XP_002089707.1|DYAK	LOC6542926|XP_001970395.1|DERE
OG0002471	LOC6528757|XP_002089792.2|DYAK	LOC6541425|XP_015015027.1|DERE
OG0002472	LOC6530154|XP_039227811.1|DYAK	LOC6546849|XP_001975951.1|DERE
OG0002473	LOC6530233|XP_002091170.1|DYAK	LOC6546959|XP_001976028.1|DERE
OG0002474	LOC6534503|XP_015050660.2|DYAK	LOC6544111|XP_015014038.1|DERE
OG0002475	LOC6538855|XP_002099368.1|DYAK	LOC6555466|XP_001981224.1|DERE
OG0002476	LOC6531283|XP_002092092.1|DYAK	LOC6546680|XP_001974507.1|DERE
OG0002477	LOC6530843|XP_002091726.1|DYAK	LOC6547266|XP_001974872.1|DERE
OG0002478	LOC6530974|XP_002091812.3|DYAK	LOC6547200|XP_001974786.3|DERE
OG0002479	LOC6530338|XP_002091265.1|DYAK	LOC6549369|XP_001975679.1|DERE
OG0002480	LOC6539269|XP_015045225.1|DYAK	LOC6541861|XP_026838602.1|DERE
OG0002481	LOC6523959|XP_002099831.1|DYAK	LOC6555710|XP_001982554.1|DERE
OG0002482	LOC6529919|XP_002090876.2|DYAK	LOC6549602|XP_001975735.3|DERE
OG0002483	LOC6531916|XP_002092702.1|DYAK	LOC6548206|XP_001976485.1|DERE
OG0002484	LOC6531270|XP_002092079.1|DYAK	LOC6546705|XP_001974521.1|DERE
OG0002485	LOC6528641|XP_002089683.1|DYAK	LOC6541017|XP_026835341.1|DERE
OG0002486	LOC6534854|XP_002095526.2|DYAK	LOC6545797|XP_001973425.1|DERE
OG0002487	LOC6539087|XP_039233230.1|DYAK	LOC6548515|XP_026838654.1|DERE
OG0002488	LOC6530524|XP_002091439.1|DYAK	LOC6548107|XP_001975148.1|DERE
OG0002489	LOC6534970|XP_002095640.1|DYAK	LOC6545256|XP_015012998.1|DERE
OG0002490	LOC6530840|XP_002091723.1|DYAK	LOC6547269|XP_001974874.1|DERE
