Orthogroup	DYAK.longest_only	DSAN.longest_only
OG0002661	LOC6538182|XP_002098710.2|DYAK	LOC120453957|XP_039494838.1|DSAN
OG0002662	LOC6532118|XP_015051710.1|DYAK	LOC120444763|XP_039480626.1|DSAN
OG0002663	LOC6538751|XP_002099265.1|DYAK	LOC120451657|XP_039491466.1|DSAN
OG0002664	LOC6529156|XP_002087365.1|DYAK	LOC120444045|XP_039479485.1|DSAN
OG0002665	LOC6528547|XP_002089592.2|DYAK	LOC120448082|XP_039485804.1|DSAN
OG0002666	LOC6528543|XP_039226501.1|DYAK	LOC120443966|XP_039479363.1|DSAN
OG0002667	LOC6528861|XP_002089893.1|DYAK	LOC120443991|XP_039479401.1|DSAN
OG0002668	LOC6532432|XP_015049345.1|DYAK	LOC120449930|XP_039488558.1|DSAN
OG0002669	LOC6527752|XP_002088832.1|DYAK	LOC120457741|XP_039501177.1|DSAN
OG0002670	LOC6533363|XP_002094088.1|DYAK	LOC120447718|XP_039485189.1|DSAN
OG0002671	LOC6533359|XP_015049948.1|DYAK	LOC120448069|XP_039485771.1|DSAN
OG0002672	LOC6530670|XP_015051867.1|DYAK	LOC120445028|XP_039481044.1|DSAN
OG0002673	LOC6531958|XP_002092744.1|DYAK	LOC120446313|XP_039483163.1|DSAN
OG0002674	LOC6528858|XP_002089890.1|DYAK	LOC120443990|XP_039479398.1|DSAN
OG0002675	LOC6533298|XP_002094024.1|DYAK	LOC120450272|XP_039489119.1|DSAN
OG0002676	LOC6532105|XP_002092881.1|DYAK	LOC120447030|XP_039484301.1|DSAN
OG0002677	LOC6528404|XP_039226905.1|DYAK	LOC120458806|XP_039502533.1|DSAN
OG0002678	LOC6529296|XP_002090301.1|DYAK	LOC120457729|XP_039501163.1|DSAN
OG0002679	LOC6531953|XP_015051635.1|DYAK	LOC120446303|XP_039483145.1|DSAN
OG0002680	LOC6523819|XP_002099694.2|DYAK	LOC120456247|XP_039498902.1|DSAN
OG0002681	LOC6530675|XP_015051862.1|DYAK	LOC120445056|XP_039481108.1|DSAN
OG0002682	LOC6532996|XP_002093731.1|DYAK	LOC120450127|XP_039488886.1|DSAN
OG0002683	LOC6536215|XP_002096806.1|DYAK	LOC120454250|XP_039495309.1|DSAN
OG0002684	LOC6539988|XP_002086859.1|DYAK	LOC120455775|XP_039498164.1|DSAN
OG0002685	LOC6532307|XP_039230778.1|DYAK	LOC120449718|XP_039488274.1|DSAN
OG0002686	LOC6533510|XP_002094221.1|DYAK	LOC120447838|XP_039485377.1|DSAN
OG0002687	LOC6539445|XP_015045141.2|DYAK	LOC120448212|XP_039486024.1|DSAN
OG0002688	LOC6534362|XP_015050590.1|DYAK	LOC120449707|XP_039488258.1|DSAN
OG0002689	LOC6523986|XP_002099858.1|DYAK	LOC120456333|XP_039499037.1|DSAN
OG0002690	LOC6533680|XP_002094386.1|DYAK	LOC120447940|XP_039485552.1|DSAN
OG0002691	LOC6531736|XP_002092526.2|DYAK	LOC120446168|XP_039482932.1|DSAN
OG0002692	LOC6531976|XP_002092762.1|DYAK	LOC120444927|XP_039480861.1|DSAN
OG0002693	LOC6532414|XP_015049336.1|DYAK	LOC120450426|XP_039489368.1|DSAN
OG0002694	LOC6528890|XP_002089922.1|DYAK	LOC120446743|XP_039483805.1|DSAN
OG0002695	LOC6533098|XP_002093824.1|DYAK	LOC120450038|XP_039488727.1|DSAN
OG0002696	LOC6534439|XP_002095116.1|DYAK	LOC120448280|XP_039486143.1|DSAN
OG0002697	LOC6533369|XP_002094094.2|DYAK	LOC120447501|XP_039484835.1|DSAN
OG0002698	LOC6533438|XP_039230033.1|DYAK	LOC120447724|XP_039485195.1|DSAN
OG0002699	LOC6533300|XP_002094026.1|DYAK	LOC120450275|XP_039489125.1|DSAN
OG0002700	LOC6534567|XP_039230667.1|DYAK	LOC120450241|XP_039489056.1|DSAN
OG0002701	LOC6531821|XP_002092608.2|DYAK	LOC120446733|XP_039483785.1|DSAN
OG0002702	LOC6531883|XP_002092670.1|DYAK	LOC120444968|XP_039480917.1|DSAN
OG0002703	LOC6529097|XP_039226298.1|DYAK	LOC120454558|XP_039495886.1|DSAN
OG0002704	LOC6530496|XP_002091411.1|DYAK	LOC120446927|XP_039484109.1|DSAN
OG0002705	LOC6533211|XP_002093937.2|DYAK	LOC120447737|XP_039485214.1|DSAN
OG0002706	LOC6529291|XP_002090296.1|DYAK	LOC120457712|XP_039501144.1|DSAN
OG0002707	LOC6532184|XP_015049201.1|DYAK	LOC120449432|XP_039487828.1|DSAN
OG0002708	LOC6535071|XP_002095735.2|DYAK	LOC120447855|XP_039485397.1|DSAN
OG0002709	LOC6528717|XP_039227683.1|DYAK	LOC120443862|XP_039479161.1|DSAN
OG0002710	LOC6530725|XP_002091616.1|DYAK	LOC120446650|XP_039483655.1|DSAN
OG0002711	LOC6530727|XP_002091618.3|DYAK	LOC120445811|XP_039482359.1|DSAN
OG0002712	LOC6531179|XP_015051153.1|DYAK	LOC120445568|XP_039481985.1|DSAN
OG0002713	LOC6530080|XP_039229055.1|DYAK	LOC120446815|XP_039483912.1|DSAN
OG0002714	LOC6528473|XP_002089519.1|DYAK	LOC120458244|XP_039501770.1|DSAN
OG0002715	LOC6525606|XP_002101441.1|DYAK	LOC120456644|XP_039499503.1|DSAN
OG0002716	LOC6532136|XP_039228987.1|DYAK	LOC120445152|XP_039481249.1|DSAN
OG0002717	LOC6536222|XP_002096813.1|DYAK	LOC120452120|XP_039492132.1|DSAN
OG0002718	LOC6533254|XP_002093980.1|DYAK	LOC120450082|XP_039488809.1|DSAN
OG0002719	LOC6536547|XP_002097123.1|DYAK	LOC120451622|XP_039491407.1|DSAN
OG0002720	LOC6533034|XP_002093769.3|DYAK	LOC120449231|XP_039487537.1|DSAN
OG0002721	LOC6529680|XP_015052400.1|DYAK	LOC120446710|XP_039483749.1|DSAN
OG0002722	LOC6528728|XP_002089763.1|DYAK	LOC120458700|XP_039502377.1|DSAN
OG0002723	LOC6532097|XP_002092873.2|DYAK	LOC120445089|XP_039481151.1|DSAN
OG0002724	LOC6538687|XP_002099206.1|DYAK	LOC120453383|XP_039493999.1|DSAN
OG0002725	LOC6534919|XP_002095590.1|DYAK	LOC120448266|XP_039486122.1|DSAN
OG0002726	LOC6533530|XP_015050103.1|DYAK	LOC120450328|XP_039489226.1|DSAN
OG0002727	LOC6532809|XP_002093546.1|DYAK	LOC120450193|XP_039488993.1|DSAN
OG0002728	LOC6530088|XP_002091034.1|DYAK	LOC120447108|XP_039484461.1|DSAN
OG0002729	LOC6533654|XP_039230781.1|DYAK	LOC120449028|XP_039487244.1|DSAN
OG0002730	LOC6529910|XP_039229245.1|DYAK	LOC120444303|XP_039479759.1|DSAN
OG0002731	LOC6532245|XP_002093018.1|DYAK	LOC120447666|XP_039485117.1|DSAN
OG0002732	LOC6530187|XP_002091125.2|DYAK	LOC120444974|XP_039480928.1|DSAN
OG0002733	LOC6531200|XP_002092028.1|DYAK	LOC120446427|XP_039483324.1|DSAN
OG0002734	LOC6539190|XP_015045271.1|DYAK	LOC120458755|XP_039502466.1|DSAN
OG0002735	LOC6528849|XP_015054240.1|DYAK	LOC120457521|XP_039501003.1|DSAN
OG0002736	LOC6528846|XP_002089878.2|DYAK	LOC120457577|XP_039501028.1|DSAN
OG0002737	LOC6532588|XP_002093332.1|DYAK	LOC120448234|XP_039486068.1|DSAN
OG0002738	LOC6532879|XP_002093615.1|DYAK	LOC120448643|XP_039486704.1|DSAN
OG0002739	LOC6534860|XP_002095532.1|DYAK	LOC120449626|XP_039488142.1|DSAN
OG0002740	LOC6539717|XP_039229730.1|DYAK	LOC120449624|XP_039488141.1|DSAN
OG0002741	LOC6530710|XP_002091601.2|DYAK	LOC120445012|XP_039481011.1|DSAN
OG0002742	LOC6531915|XP_002092701.1|DYAK	LOC120445920|XP_039482511.1|DSAN
OG0002743	LOC6533491|XP_002094202.1|DYAK	LOC120450100|XP_039488827.1|DSAN
OG0002744	LOC6534689|XP_002095364.2|DYAK	LOC120448250|XP_039486095.1|DSAN
OG0002745	LOC6532451|XP_002093198.1|DYAK	LOC120450136|XP_039488897.1|DSAN
OG0002746	LOC6531488|XP_002092287.1|DYAK	LOC120444891|XP_039480810.1|DSAN
OG0002747	LOC6535428|XP_002096077.1|DYAK	LOC120453062|XP_039493521.1|DSAN
OG0002748	LOC6531995|XP_002092781.1|DYAK	LOC120445755|XP_039482270.1|DSAN
OG0002749	LOC6532104|XP_002092880.1|DYAK	LOC120447031|XP_039484303.1|DSAN
OG0002750	LOC6530362|XP_002091288.2|DYAK	LOC120446719|XP_039483765.1|DSAN
OG0002751	LOC6528521|XP_039226313.1|DYAK	LOC120457875|XP_039501337.1|DSAN
OG0002752	LOC6528740|XP_002089775.1|DYAK	LOC120447904|XP_039485488.1|DSAN
OG0002753	LOC6531604|XP_002092401.1|DYAK	LOC120445928|XP_039482522.1|DSAN
OG0002754	LOC6533226|XP_039230747.1|DYAK	LOC120450331|XP_039489231.1|DSAN
OG0002755	LOC6531056|XP_002091890.1|DYAK	LOC120446145|XP_039482906.1|DSAN
OG0002756	LOC6534821|XP_002095493.2|DYAK	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN
OG0002757	LOC6532523|XP_039230453.1|DYAK	LOC120447503|XP_039484838.1|DSAN
OG0002758	LOC6531187|XP_039228303.1|DYAK	LOC120445631|XP_039482090.1|DSAN
OG0002759	LOC6531209|XP_015051169.1|DYAK	LOC120446919|XP_039484094.1|DSAN
OG0002760	LOC6532148|XP_002092924.1|DYAK	LOC120445454|XP_039481833.1|DSAN
OG0002761	LOC6531019|XP_002091856.1|DYAK	LOC120445906|XP_039482495.1|DSAN
OG0002762	LOC6531084|XP_039228053.1|DYAK	LOC120445959|XP_039482584.1|DSAN
OG0002763	LOC6532645|XP_002093389.1|DYAK	LOC120449679|XP_039488220.1|DSAN
OG0002764	LOC6534304|XP_039229858.1|DYAK	LOC120447514|XP_039484859.1|DSAN
OG0002765	LOC6531154|XP_002091983.3|DYAK	LOC120444899|XP_039480822.1|DSAN
OG0002766	LOC6531155|XP_002091984.1|DYAK	LOC120446379|XP_039483246.1|DSAN
OG0002767	LOC6531214|XP_002092042.2|DYAK	LOC120444335|XP_039479826.1|DSAN
OG0002768	LOC6531928|XP_002092714.1|DYAK	LOC120445947|XP_039482561.1|DSAN
OG0002769	LOC6530090|XP_002091036.1|DYAK	LOC120445107|XP_039481185.1|DSAN
OG0002770	LOC6526951|XP_002088047.1|DYAK	LOC120457183|XP_039500434.1|DSAN
OG0002771	LOC6533560|XP_039230314.1|DYAK	LOC120449142|XP_039487400.1|DSAN
OG0002772	LOC6533553|XP_002094263.2|DYAK	LOC120449289|XP_039487610.1|DSAN
OG0002773	LOC6530049|XP_002090995.1|DYAK	LOC120446156|XP_039482920.1|DSAN
OG0002774	LOC6530603|XP_002091516.2|DYAK	LOC120446560|XP_039483512.1|DSAN
OG0002775	LOC6534342|XP_002095022.1|DYAK	LOC120448340|XP_039486237.1|DSAN
OG0002776	LOC6532587|XP_002093331.1|DYAK	LOC120448231|XP_039486064.1|DSAN
OG0002777	LOC6534408|XP_002095086.1|DYAK	LOC120449924|XP_039488551.1|DSAN
OG0002778	LOC6534410|XP_002095088.1|DYAK	LOC120447783|XP_039485271.1|DSAN
OG0002779	LOC6533306|XP_002094032.1|DYAK	LOC120447604|XP_039485008.1|DSAN
OG0002780	LOC6536102|XP_002096710.1|DYAK	LOC120451769|XP_039491632.1|DSAN
OG0002781	LOC6530453|XP_002091369.1|DYAK	LOC120445520|XP_039481913.1|DSAN
OG0002782	LOC6539697|XP_039230484.1|DYAK	LOC120448085|XP_039485812.1|DSAN
OG0002783	LOC6532827|XP_002093564.1|DYAK	LOC120447542|XP_039484922.1|DSAN
OG0002784	LOC6531812|XP_002092599.1|DYAK	LOC120444553|XP_039480237.1|DSAN
OG0002785	LOC6535116|XP_002095779.1|DYAK	LOC120450568|XP_039489615.1|DSAN
OG0002786	LOC6534424|XP_002095102.1|DYAK	LOC120448550|XP_039486537.1|DSAN
OG0002787	LOC6533246|XP_002093972.1|DYAK	LOC120448040|XP_039485717.1|DSAN
OG0002788	LOC6533245|XP_002093971.1|DYAK	LOC120448041|XP_039485718.1|DSAN
OG0002789	LOC6539387|XP_002086279.2|DYAK	LOC120448279|XP_039486142.1|DSAN
OG0002790	LOC6533646|XP_002094352.1|DYAK, LOC6533647|XP_002094353.1|DYAK	LOC120449544|XP_039488004.1|DSAN
OG0002791	LOC6535007|XP_002095677.1|DYAK	LOC120450278|XP_039489128.1|DSAN
OG0002792	LOC6530028|XP_002090974.1|DYAK	LOC120444877|XP_039480790.1|DSAN
OG0002793	LOC6532552|XP_002093297.1|DYAK	LOC120450219|XP_039489027.1|DSAN
OG0002794	LOC6533091|XP_002093822.1|DYAK	LOC120450029|XP_039488710.1|DSAN
OG0002795	LOC6533192|XP_002093918.1|DYAK	LOC120449022|XP_039487236.1|DSAN
OG0002796	LOC6533124|XP_002093850.1|DYAK	LOC120449158|XP_039487432.1|DSAN
OG0002797	LOC6533649|XP_002094355.1|DYAK	LOC120449547|XP_039488008.1|DSAN
OG0002798	LOC6529607|XP_002090601.1|DYAK	LOC120446586|XP_039483541.1|DSAN
OG0002799	LOC6532294|XP_002093054.1|DYAK	LOC120449511|XP_039487948.1|DSAN
OG0002800	LOC6534426|XP_039229940.1|DYAK	LOC120447562|XP_039484952.1|DSAN
OG0002801	LOC6532101|XP_002092877.1|DYAK	LOC120444686|XP_039480487.1|DSAN
OG0002802	LOC6532089|XP_002092866.3|DYAK	LOC120444287|XP_039479737.1|DSAN
OG0002803	LOC6529640|XP_002090634.1|DYAK	LOC120445170|XP_039481284.1|DSAN
OG0002804	LOC6531621|XP_002092418.1|DYAK	LOC120444264|XP_039479709.1|DSAN
OG0002805	LOC6528548|XP_002089593.1|DYAK	LOC120448087|XP_039485817.1|DSAN
OG0002806	LOC6535008|XP_002095678.1|DYAK	LOC120450280|XP_039489131.1|DSAN
OG0002807	LOC6532106|XP_002092882.1|DYAK	LOC120447035|XP_039484315.1|DSAN
OG0002808	LOC6531993|XP_002092779.1|DYAK	LOC120444422|XP_039479986.1|DSAN
OG0002809	LOC6533873|XP_002094573.1|DYAK	LOC120448488|XP_039486451.1|DSAN
OG0002810	LOC6532304|XP_015049276.1|DYAK	LOC120450264|XP_039489089.1|DSAN
OG0002811	LOC6533841|XP_002094541.1|DYAK	LOC120448858|XP_039487002.1|DSAN
OG0002812	LOC6530009|XP_002090955.1|DYAK	LOC120446993|XP_039484227.1|DSAN
OG0002813	LOC6531033|XP_002091869.1|DYAK	LOC120446956|XP_039484144.1|DSAN
OG0002814	LOC6530631|XP_039229190.1|DYAK	LOC120445007|XP_039480990.1|DSAN
OG0002815	LOC6530099|XP_002091045.2|DYAK	LOC120444578|XP_039480272.1|DSAN
OG0002816	LOC6531049|XP_002091885.1|DYAK	LOC120446125|XP_039482883.1|DSAN
OG0002817	LOC6539092|XP_002085971.1|DYAK	LOC120445216|XP_039481405.1|DSAN
OG0002818	LOC6528867|XP_002089899.2|DYAK	LOC120450614|XP_039489722.1|DSAN
OG0002819	LOC6532747|XP_039229436.1|DYAK	LOC120448144|XP_039485903.1|DSAN
OG0002820	LOC6532744|XP_002093486.1|DYAK	LOC120449130|XP_039487377.1|DSAN
OG0002821	LOC6533919|XP_002094619.2|DYAK	LOC120448005|XP_039485652.1|DSAN
OG0002822	LOC6530597|XP_002091510.1|DYAK	LOC120444564|XP_039480254.1|DSAN
OG0002823	LOC6528489|XP_015053962.1|DYAK	LOC120443726|XP_039478914.1|DSAN
OG0002824	LOC6528754|XP_002089789.1|DYAK	LOC120449290|XP_039487614.1|DSAN
OG0002825	LOC6535149|XP_039230255.1|DYAK	LOC120448824|XP_039486956.1|DSAN
OG0002826	LOC6530595|XP_002091508.1|DYAK	LOC120444923|XP_039480855.1|DSAN
OG0002827	LOC6523698|XP_002099570.2|DYAK	LOC120454826|XP_039496226.1|DSAN
OG0002828	LOC6530662|XP_015052732.1|DYAK	LOC120445017|XP_039481019.1|DSAN
OG0002829	LOC6530098|XP_002091044.1|DYAK	LOC120445727|XP_039482230.1|DSAN
OG0002830	LOC6529385|XP_039228824.1|DYAK	LOC120444516|XP_039480169.1|DSAN
OG0002831	LOC6529227|XP_002090234.2|DYAK	LOC120457790|XP_039501218.1|DSAN
OG0002832	LOC6527779|XP_039227444.1|DYAK	LOC120458566|XP_039502193.1|DSAN
OG0002833	LOC6532140|XP_039228290.1|DYAK, LOC120320441|XP_039228289.1|DYAK	LOC120445155|XP_039481263.1|DSAN
OG0002834	LOC6531906|XP_002092692.1|DYAK	LOC120446852|XP_039483978.1|DSAN
OG0002835	LOC6530104|XP_002091050.1|DYAK	LOC120445127|XP_039481208.1|DSAN
OG0002836	LOC6528710|XP_015054036.1|DYAK	LOC120458623|XP_039502273.1|DSAN
OG0002837	LOC6531113|XP_039228698.1|DYAK	LOC120446231|XP_039483033.1|DSAN
OG0002838	LOC6531314|XP_002092118.1|DYAK	LOC120445408|XP_039481756.1|DSAN
OG0002839	LOC6531996|XP_002092782.1|DYAK	LOC120446888|XP_039484037.1|DSAN
OG0002840	LOC6527066|XP_002088159.1|DYAK	LOC120453282|XP_039493843.1|DSAN
OG0002841	LOC6526736|XP_002087839.2|DYAK	LOC120446318|XP_039483171.1|DSAN
OG0002842	LOC6527535|XP_002088625.1|DYAK	LOC120446177|XP_039482950.1|DSAN
OG0002843	LOC6528484|XP_002089530.1|DYAK	LOC120446821|XP_039483936.1|DSAN
OG0002844	LOC6534504|XP_015050664.1|DYAK	LOC120448747|XP_039486861.1|DSAN
OG0002845	LOC6527614|XP_002088702.1|DYAK	LOC120456920|XP_039499994.1|DSAN
OG0002846	LOC6528494|XP_015053963.1|DYAK	LOC120458117|XP_039501588.1|DSAN
OG0002847	LOC6527613|XP_002088701.1|DYAK	LOC120456893|XP_039499930.1|DSAN
OG0002848	LOC6529576|XP_002090573.1|DYAK	LOC120445098|XP_039481173.1|DSAN
OG0002849	LOC6528061|XP_002089128.3|DYAK	LOC120458580|XP_039502212.1|DSAN
OG0002850	LOC6527541|XP_002088631.1|DYAK	LOC120446502|XP_039483447.1|DSAN
OG0002851	LOC6527139|XP_002088233.1|DYAK	LOC120447763|XP_039485247.1|DSAN
OG0002852	LOC6530273|XP_002091205.1|DYAK	LOC120446206|XP_039482993.1|DSAN
OG0002853	LOC6528941|XP_002089973.2|DYAK	LOC120452385|XP_039492517.1|DSAN
OG0002854	LOC6529633|XP_002090627.1|DYAK	LOC120444700|XP_039480503.1|DSAN
OG0002855	LOC6527014|XP_015053565.1|DYAK	LOC120458815|XP_039502555.1|DSAN
OG0002856	LOC6527033|XP_015053572.1|DYAK	LOC120458587|XP_039502226.1|DSAN
OG0002857	LOC6529201|XP_039227950.1|DYAK	LOC120444788|XP_039480666.1|DSAN
OG0002858	LOC6528162|XP_002089227.3|DYAK	LOC120444023|XP_039479456.1|DSAN
OG0002859	LOC6526606|XP_002087714.1|DYAK	LOC120445938|XP_039482945.1|DSAN
OG0002860	LOC6528093|XP_002089160.1|DYAK	LOC120445625|XP_039482080.1|DSAN
OG0002861	LOC6527197|XP_002088291.1|DYAK	LOC120444090|XP_039479551.1|DSAN
OG0002862	LOC6526393|XP_002087512.1|DYAK	LOC120453616|XP_039494333.1|DSAN
OG0002863	LOC6526728|XP_002087831.1|DYAK	LOC120443851|XP_039479147.1|DSAN
OG0002864	LOC6526727|XP_039226374.1|DYAK	LOC120443855|XP_039479151.1|DSAN
OG0002865	LOC6528399|XP_002089446.1|DYAK	LOC120458316|XP_039501856.1|DSAN
OG0002866	LOC6533405|XP_002094123.1|DYAK	LOC120448367|XP_039486270.1|DSAN
OG0002867	LOC6527475|XP_002088565.1|DYAK	LOC120458414|XP_039501983.1|DSAN
OG0002868	LOC6526529|XP_002087639.3|DYAK	LOC120454912|XP_039496547.1|DSAN
OG0002869	LOC6526528|XP_002087638.1|DYAK	LOC120454925|XP_039496617.1|DSAN
OG0002871	LOC6527924|XP_002088992.1|DYAK	LOC120449796|XP_039488376.1|DSAN
OG0002872	LOC6527889|XP_039227122.1|DYAK	LOC120443801|XP_039479067.1|DSAN
OG0002873	LOC6529754|XP_002090744.1|DYAK	LOC120444997|XP_039480969.1|DSAN
OG0002874	LOC6528071|XP_002089138.1|DYAK	LOC120450611|XP_039489684.1|DSAN
OG0002875	LOC6526623|XP_002087731.2|DYAK	LOC120455722|XP_039498073.1|DSAN
OG0002876	LOC6525696|XP_002101518.2|DYAK	LOC120456358|XP_039499088.1|DSAN
OG0002877	LOC6529595|XP_002090589.2|DYAK	LOC120446875|XP_039484017.1|DSAN
OG0002878	LOC6529586|XP_002090580.1|DYAK	LOC120445732|XP_039482236.1|DSAN
OG0002879	LOC6532912|XP_002093648.1|DYAK	LOC120447642|XP_039485086.1|DSAN
OG0002880	LOC6523863|XP_002099736.1|DYAK	LOC120456394|XP_039499155.1|DSAN
OG0002881	LOC6526317|XP_002087439.1|DYAK	LOC120451841|XP_039491754.1|DSAN
OG0002882	LOC6530926|XP_002091768.1|DYAK	LOC120446472|XP_039483409.1|DSAN
OG0002883	LOC6526264|XP_002087386.1|DYAK	LOC120443933|XP_039479309.1|DSAN
OG0002884	LOC6526615|XP_002087723.1|DYAK	LOC120448102|XP_039485842.1|DSAN
OG0002885	LOC6533545|XP_002094255.1|DYAK	LOC120449752|XP_039488320.1|DSAN
OG0002886	LOC6526478|XP_002087595.1|DYAK	LOC120446951|XP_039484141.1|DSAN
OG0002887	LOC6526479|XP_015053320.1|DYAK	LOC120446959|XP_039484152.1|DSAN
OG0002888	LOC6529214|XP_039228022.1|DYAK	LOC120457737|XP_039501170.1|DSAN
OG0002889	LOC6533381|XP_002094106.1|DYAK	LOC120450486|XP_039489466.1|DSAN
OG0002890	LOC6529755|XP_002090745.3|DYAK	LOC120444996|XP_039480968.1|DSAN
OG0002891	LOC6527956|XP_002089023.1|DYAK	LOC120454832|XP_039496240.1|DSAN
OG0002892	LOC6527303|XP_039226959.1|DYAK	LOC120447296|XP_039484719.1|DSAN
OG0002893	LOC6526439|XP_002087558.2|DYAK	LOC120454364|XP_039495527.1|DSAN
OG0002894	LOC6533558|XP_015050145.1|DYAK	LOC120449292|XP_039487612.1|DSAN
OG0002895	LOC6532151|XP_002092927.1|DYAK	LOC120445455|XP_039481834.1|DSAN
OG0002896	LOC6527501|XP_002088591.1|DYAK	LOC120457630|XP_039501063.1|DSAN
OG0002897	LOC6527077|XP_002088170.1|DYAK	LOC120458127|XP_039501598.1|DSAN
OG0002898	LOC6526807|XP_002087909.1|DYAK	LOC120457723|XP_039501160.1|DSAN
OG0002899	LOC6526248|XP_002087368.1|DYAK	LOC120454547|XP_039495864.1|DSAN
OG0002900	LOC6526244|XP_039227186.1|DYAK	LOC120445319|XP_039481578.1|DSAN
OG0002901	LOC6526905|XP_002088004.1|DYAK	LOC120458203|XP_039501714.1|DSAN
OG0002902	LOC6526904|XP_002088003.1|DYAK	LOC120444099|XP_039479560.1|DSAN
OG0002903	LOC6526991|XP_002088087.1|DYAK	LOC120443827|XP_039479110.1|DSAN
OG0002904	LOC6533922|XP_002094622.2|DYAK	LOC120448001|XP_039485648.1|DSAN
OG0002905	LOC6527555|XP_002088645.1|DYAK	LOC120458036|XP_039501477.1|DSAN
OG0002906	LOC6529219|XP_002090226.1|DYAK	LOC120457758|XP_039501191.1|DSAN
OG0002907	LOC6529220|XP_002090227.1|DYAK	LOC120457710|XP_039501140.1|DSAN
OG0002908	LOC6530720|XP_002091611.1|DYAK	LOC120446797|XP_039483887.1|DSAN
OG0002909	LOC6531021|XP_002091858.1|DYAK	LOC120445905|XP_039482492.1|DSAN
OG0002910	LOC6530318|XP_002091245.1|DYAK	LOC120447125|XP_039484492.1|DSAN
OG0002911	LOC6532141|XP_002092917.1|DYAK	LOC120447013|XP_039484263.1|DSAN
OG0002912	LOC6524026|XP_002099898.2|DYAK	LOC120455969|XP_039498452.1|DSAN
OG0002913	LOC6531726|XP_002092516.1|DYAK	LOC120446000|XP_039482668.1|DSAN
OG0002914	LOC6526397|XP_002087516.1|DYAK	LOC120458448|XP_039502027.1|DSAN
OG0002915	LOC6529266|XP_002090271.1|DYAK	LOC120457771|XP_039501202.1|DSAN
OG0002916	LOC6526874|XP_039226352.1|DYAK	LOC120458196|XP_039501699.1|DSAN
OG0002917	LOC6531415|XP_002092218.1|DYAK	LOC120444325|XP_039479809.1|DSAN
OG0002918	LOC6531442|XP_002092245.1|DYAK	LOC120444315|XP_039479792.1|DSAN
OG0002919	LOC6531058|XP_002091892.1|DYAK	LOC120444478|XP_039480091.1|DSAN
OG0002920	LOC6528925|XP_002089957.1|DYAK	LOC120443721|XP_039478903.1|DSAN
OG0002921	LOC6527583|XP_002088671.1|DYAK	LOC120444383|XP_039479927.1|DSAN
OG0002922	LOC6530321|XP_002091248.1|DYAK	LOC120447124|XP_039484491.1|DSAN
OG0002923	LOC6530320|XP_002091247.1|DYAK	LOC120447122|XP_039484486.1|DSAN
OG0002924	LOC6530322|XP_002091249.1|DYAK	LOC120447123|XP_039484489.1|DSAN
OG0002925	LOC6532107|XP_002092883.2|DYAK	LOC120447034|XP_039484313.1|DSAN
OG0002926	LOC6527595|XP_002088683.1|DYAK	LOC120453385|XP_039494006.1|DSAN
OG0002927	LOC6527599|XP_002088687.1|DYAK	LOC120457999|XP_039501424.1|DSAN
OG0002928	LOC6529408|XP_002090413.1|DYAK	LOC120445485|XP_039481866.1|DSAN
OG0002929	LOC6526298|XP_002087420.1|DYAK	LOC120450441|XP_039489392.1|DSAN
OG0002930	LOC6527651|XP_002088737.1|DYAK	LOC120458336|XP_039501887.1|DSAN
OG0002931	LOC6527009|XP_039226901.1|DYAK	LOC120458766|XP_039502476.1|DSAN
OG0002932	LOC6528884|XP_039226301.1|DYAK	LOC120445660|XP_039482143.1|DSAN
OG0002933	LOC6528683|XP_039226686.1|DYAK	LOC120458403|XP_039501962.1|DSAN
OG0002934	LOC6528675|XP_002089717.1|DYAK	LOC120451052|XP_039490344.1|DSAN
OG0002935	LOC6529020|XP_002090052.2|DYAK	LOC120448049|XP_039485732.1|DSAN
OG0002936	LOC6531114|XP_002091948.1|DYAK	LOC120446240|XP_039483045.1|DSAN
OG0002937	LOC6529109|XP_002090122.2|DYAK	LOC120454075|XP_039495022.1|DSAN
OG0002938	LOC6529442|XP_002090446.1|DYAK	LOC120446148|XP_039482909.1|DSAN
OG0002939	LOC6529307|XP_002090312.1|DYAK	LOC120457727|XP_039501161.1|DSAN
OG0002940	LOC6537097|XP_002097658.1|DYAK	LOC120452646|XP_039492896.1|DSAN
OG0002941	LOC6529113|XP_002090126.2|DYAK	LOC120458072|XP_039501518.1|DSAN
OG0002942	LOC6529845|XP_002090812.1|DYAK	LOC120446506|XP_039483448.1|DSAN
OG0002943	LOC6529699|XP_039228154.1|DYAK	LOC120445795|XP_039482338.1|DSAN
OG0002944	LOC6529698|XP_039228157.1|DYAK	LOC120445190|XP_039481340.1|DSAN
OG0002945	LOC6527299|XP_039227609.1|DYAK	LOC120445334|XP_039481644.1|DSAN
OG0002946	LOC6531468|XP_002092267.2|DYAK	LOC120446970|XP_039484172.1|DSAN
OG0002947	LOC6529027|XP_015054152.1|DYAK	LOC120457203|XP_039500506.1|DSAN
OG0002948	LOC6533921|XP_002094621.1|DYAK	LOC120448007|XP_039485656.1|DSAN
OG0002949	LOC6534641|XP_015050761.1|DYAK	LOC120448305|XP_039486180.1|DSAN
OG0002950	LOC6527062|XP_002088155.1|DYAK	LOC120443693|XP_039478866.1|DSAN
