Orthogroup	DYAK.longest_only	DKIK.longest_only
OG0000623	LOC6532342|XP_002093102.1|DYAK	LOC108074006|XP_017021356.1|DKIK
OG0000623	LOC6533320|XP_002094046.1|DYAK	LOC108078295|XP_017027566.1|DKIK
OG0000624	LOC6531063|XP_002091897.1|DYAK	LOC108081185|XP_017031733.1|DKIK
OG0000624	LOC6531062|XP_002091896.1|DYAK	LOC108081184|XP_017031732.1|DKIK
OG0000625	LOC6533131|XP_002093857.3|DYAK	LOC108084418|XP_017036112.1|DKIK
OG0000625	LOC6533130|XP_002093856.1|DYAK	LOC108084393|XP_017036076.1|DKIK
OG0000626	LOC6528797|XP_002089829.1|DYAK	LOC108078051|XP_017027103.1|DKIK
OG0000626	LOC6531848|XP_002092635.1|DYAK	LOC108076515|XP_017024912.1|DKIK
OG0000627	LOC6534327|XP_002095007.3|DYAK	LOC108071875|XP_017018292.1|DKIK
OG0000627	LOC6524189|XP_002100052.1|DYAK	LOC108076113|XP_017024328.1|DKIK
OG0000628	LOC6527468|XP_002088559.1|DYAK	LOC108086261|XP_017038635.1|DKIK
OG0000628	LOC6527979|XP_002089046.2|DYAK	LOC108076896|XP_017025418.1|DKIK
OG0000629	LOC6536586|XP_002097162.1|DYAK	LOC108081482|XP_017032170.1|DKIK
OG0000629	LOC6529236|XP_002090242.1|DYAK	LOC108081399|XP_017032048.1|DKIK
OG0000630	LOC6529693|XP_002090686.2|DYAK	LOC108082830|XP_017033879.1|DKIK
OG0000630	LOC6529687|XP_039228020.1|DYAK	LOC108082796|XP_017033835.1|DKIK
OG0000631	LOC26535591|XP_015054643.1|DYAK	LOC108074611|XP_017022223.1|DKIK
OG0000631	LOC6529025|XP_002090057.1|DYAK	LOC108072625|XP_017019343.1|DKIK
OG0000632	LOC6526856|XP_039226528.1|DYAK	LOC108076936|XP_017025472.1|DKIK
OG0000632	LOC6526382|XP_039227652.1|DYAK	LOC108074390|XP_017021903.1|DKIK
OG0000633	LOC26535410|XP_015050273.1|DYAK	LOC108073828|XP_017021096.1|DKIK
OG0000633	LOC6533823|XP_039230869.1|DYAK	LOC108073771|XP_017021026.1|DKIK
OG0000635	LOC6530838|XP_002091721.1|DYAK	LOC108084176|XP_017035757.1|DKIK
OG0000635	LOC6524882|XP_002100722.1|DYAK	LOC108079714|XP_017029611.1|DKIK
OG0000636	LOC6529691|XP_002090684.1|DYAK	LOC108082705|XP_017033702.1|DKIK
OG0000636	LOC6529692|XP_002090685.1|DYAK	LOC108082716|XP_017033713.1|DKIK
OG0000637	LOC6524137|XP_039229658.1|DYAK	LOC108075983|XP_017024125.1|DKIK
OG0000637	LOC6524136|XP_002100000.1|DYAK	LOC108076118|XP_017024335.1|DKIK
OG0000638	LOC6538810|XP_002099323.1|DYAK	LOC108084584|XP_017036347.1|DKIK
OG0000638	LOC6524992|XP_002100832.1|DYAK	LOC108084497|XP_017036225.1|DKIK
OG0000639	LOC26535012|XP_039229684.1|DYAK	LOC108085804|XP_017038040.1|DKIK
OG0000642	LOC6530120|XP_002091066.2|DYAK	LOC108082317|XP_017033136.1|DKIK
OG0000642	LOC6528258|XP_002089311.2|DYAK	LOC108077329|XP_017026106.1|DKIK
OG0000643	LOC6538257|XP_002098784.1|DYAK, LOC26535019|XP_015048735.1|DYAK, LOC6538256|XP_002098783.1|DYAK	LOC108083624|XP_017034984.1|DKIK
OG0000643	LOC6538258|XP_002098785.1|DYAK	LOC108083623|XP_017034983.1|DKIK
OG0000644	LOC6533734|XP_002094439.1|DYAK	LOC108073875|XP_017021150.1|DKIK
OG0000644	LOC6533730|XP_002094435.1|DYAK	LOC108073783|XP_017021038.1|DKIK
OG0000644	LOC6533729|XP_002094434.3|DYAK	LOC108073784|XP_017021039.1|DKIK
OG0000645	LOC6526822|XP_015053477.1|DYAK	LOC108077460|XP_017026273.1|DKIK
OG0000645	LOC26534623|XP_015054528.1|DYAK	LOC108077371|XP_017026155.1|DKIK
OG0000646	LOC6538765|XP_002099279.1|DYAK	LOC108084599|XP_017036366.1|DKIK
OG0000646	LOC6538134|XP_002098669.1|DYAK	LOC108081121|XP_017031617.1|DKIK
OG0000647	LOC6537567|XP_039232326.1|DYAK	LOC108070657|XP_017016714.1|DKIK
OG0000647	LOC6524316|XP_002100175.1|DYAK	LOC108085755|XP_017037983.1|DKIK
OG0000648	LOC6525669|XP_002101491.1|DYAK	LOC108084227|XP_017035843.1|DKIK
OG0000648	LOC6525676|XP_002101498.1|DYAK	LOC108084297|XP_017035952.1|DKIK
OG0000649	LOC6525755|XP_002101576.1|DYAK	LOC108083604|XP_017034962.1|DKIK
OG0000649	LOC6525758|XP_015046487.1|DYAK	LOC108083350|XP_017034583.1|DKIK
OG0000650	LOC6538784|XP_002099297.3|DYAK	LOC108084541|XP_017036267.1|DKIK
OG0000650	LOC6523718|XP_002099593.1|DYAK	LOC108072475|XP_017019128.1|DKIK
OG0000651	LOC6534371|XP_002095049.1|DYAK	LOC108078903|XP_017028525.1|DKIK
OG0000651	LOC6532905|XP_002093641.1|DYAK	LOC108073486|XP_017020633.1|DKIK
OG0000652	LOC6528477|XP_039226285.1|DYAK	LOC108076803|XP_017025318.1|DKIK
OG0000652	LOC6524156|XP_002100019.1|DYAK	LOC108079433|XP_017029256.1|DKIK
OG0000653	LOC6536813|XP_002097383.1|DYAK	LOC108077719|XP_017026659.1|DKIK
OG0000653	LOC6535371|XP_002096021.2|DYAK	LOC108079129|XP_017028866.1|DKIK
OG0000654	LOC6532399|XP_015049327.1|DYAK	LOC108079125|XP_017028858.1|DKIK
OG0000654	LOC6534380|XP_002095058.2|DYAK	LOC108078754|XP_017028271.1|DKIK
OG0000655	LOC6530051|XP_015052562.1|DYAK	LOC108078258|XP_017027484.1|DKIK
OG0000655	LOC6526375|XP_002087494.1|DYAK	LOC108077401|XP_017026189.1|DKIK
OG0000656	LOC6536737|XP_002097309.1|DYAK	LOC108085637|XP_017037812.1|DKIK
OG0000656	LOC6536738|XP_002097310.2|DYAK	LOC108085638|XP_017037813.1|DKIK
OG0000657	LOC6532177|XP_002092951.1|DYAK	LOC108078517|XP_017027916.1|DKIK
OG0000657	LOC6526738|XP_002087841.1|DYAK	LOC108086102|XP_017038417.1|DKIK
OG0000658	LOC6525625|XP_002101460.1|DYAK	LOC108083861|XP_017035336.1|DKIK
OG0000658	LOC6537254|XP_002097812.1|DYAK	LOC108075610|XP_017023632.1|DKIK
OG0000659	LOC6526649|XP_002087757.1|DYAK	LOC108075870|XP_017023962.1|DKIK
OG0000659	LOC6529685|XP_002090678.1|DYAK	LOC108083490|XP_017034778.1|DKIK
OG0000660	LOC6526661|XP_002087769.1|DYAK	LOC108076373|XP_017024672.1|DKIK
OG0000661	LOC6533296|XP_002094022.1|DYAK	LOC108071541|XP_017017805.1|DKIK
OG0000661	LOC6526868|XP_039226361.1|DYAK	LOC108077120|XP_017025809.1|DKIK
OG0000662	LOC6532851|XP_002093588.1|DYAK	LOC108080704|XP_017031034.1|DKIK
OG0000662	LOC6535694|XP_002096322.1|DYAK	LOC108085545|XP_017037673.1|DKIK
OG0000663	LOC6532139|XP_002092915.1|DYAK	LOC108072370|XP_017018956.1|DKIK
OG0000664	LOC6535946|XP_002096562.2|DYAK	LOC108081758|XP_017032448.1|DKIK
OG0000664	LOC6524215|XP_002100078.1|DYAK	LOC108071230|XP_017017403.1|DKIK
OG0000665	LOC6538561|XP_002099083.1|DYAK	LOC108073299|XP_017020343.1|DKIK
OG0000665	LOC6538560|XP_002099082.1|DYAK	LOC108073369|XP_017020422.1|DKIK
OG0000666	LOC6530828|XP_002091711.1|DYAK	LOC108084127|XP_017035658.1|DKIK
OG0000666	LOC26536383|XP_015046613.1|DYAK	LOC108079237|XP_017029009.1|DKIK
OG0000667	LOC6524387|XP_002100245.1|DYAK	LOC108071691|XP_017017994.1|DKIK
OG0000667	LOC6536568|XP_002097144.3|DYAK	LOC108081509|XP_017032217.1|DKIK
OG0000668	LOC6537000|XP_002097569.1|DYAK	LOC108084170|XP_017035745.1|DKIK
OG0000669	LOC6524757|XP_002100601.2|DYAK	LOC108079134|XP_017028871.1|DKIK
OG0000670	LOC26534931|XP_039233753.1|DYAK	LOC108082858|XP_017033924.1|DKIK
OG0000670	LOC6524227|XP_002100090.1|DYAK	LOC108084682|XP_017036503.1|DKIK
OG0000671	LOC6535247|XP_002095903.1|DYAK	LOC108071215|XP_017017385.1|DKIK
OG0000671	LOC6538180|XP_002098708.2|DYAK	LOC108077687|XP_017026608.1|DKIK
OG0000672	LOC6523991|XP_002099863.1|DYAK	LOC108075092|XP_017022863.1|DKIK
OG0000672	LOC6525165|XP_002101003.1|DYAK	LOC108083372|XP_017034606.1|DKIK
OG0000673	LOC6524596|XP_002100453.1|DYAK	LOC108083475|XP_017034754.1|DKIK
OG0000673	LOC6534464|XP_002095141.1|DYAK	LOC108083097|XP_017034239.1|DKIK
OG0000675	LOC6527750|XP_002088830.1|DYAK	LOC108074866|XP_017022567.1|DKIK
OG0000677	LOC6533795|XP_002094496.1|DYAK	LOC108073822|XP_017021091.1|DKIK
OG0000677	LOC6525062|XP_002100901.1|DYAK	LOC108074131|XP_017021520.1|DKIK
OG0000678	LOC6536679|XP_002097252.1|DYAK	LOC108071447|XP_017017690.1|DKIK
OG0000678	LOC6526344|XP_002087466.1|DYAK	LOC108079157|XP_017028898.1|DKIK
OG0000679	LOC6525527|XP_002101362.1|DYAK	LOC108071699|XP_017018002.1|DKIK
OG0000680	LOC6525214|XP_039228893.1|DYAK	LOC108084638|XP_017036414.1|DKIK
OG0000680	LOC6525201|XP_002101039.1|DYAK	LOC108084675|XP_017036492.1|DKIK
OG0000681	LOC6537015|XP_002097582.1|DYAK	LOC108085641|XP_017037815.1|DKIK
OG0000681	LOC6524587|XP_002100444.1|DYAK	LOC108080288|XP_017030446.1|DKIK
OG0000683	LOC6538769|XP_002099283.1|DYAK	LOC108084603|XP_017036374.1|DKIK, LOC108084534|XP_017036259.1|DKIK
OG0000684	LOC6536765|XP_002097337.1|DYAK	LOC108080442|XP_017030667.1|DKIK
OG0000684	LOC6537910|XP_002098450.1|DYAK	LOC108081086|XP_017031564.1|DKIK
OG0000685	LOC6526024|XP_002101841.1|DYAK	LOC108085236|XP_017037268.1|DKIK
OG0000685	LOC6535915|XP_002096531.1|DYAK	LOC108075614|XP_017023636.1|DKIK
OG0000686	LOC6528327|XP_002089380.1|DYAK	LOC108070538|XP_017016553.1|DKIK
OG0000686	LOC6525863|XP_002101683.1|DYAK	LOC108078985|XP_017028650.1|DKIK
OG0000687	LOC6530892|XP_002091744.1|DYAK	LOC108082131|XP_017032922.1|DKIK
OG0000687	LOC6533513|XP_002094224.1|DYAK	LOC108075059|XP_017022829.1|DKIK
OG0000688	LOC6531182|XP_015051156.1|DYAK	LOC108072914|XP_017019733.1|DKIK
OG0000689	LOC6528854|XP_002089886.1|DYAK	LOC108073146|XP_017020143.1|DKIK
OG0000689	LOC6528855|XP_002089887.1|DYAK	LOC108073145|XP_017020142.1|DKIK
OG0000690	LOC6526083|XP_002101900.1|DYAK	LOC108079228|XP_017029000.1|DKIK
OG0000691	LOC6527778|XP_002088851.1|DYAK	LOC108074812|XP_017022497.1|DKIK
OG0000691	LOC6534182|XP_002094865.1|DYAK	LOC108085522|XP_017037643.1|DKIK
OG0000692	LOC6539471|XP_002086361.2|DYAK	LOC108071478|XP_017017726.1|DKIK
OG0000692	LOC6535043|XP_002095708.1|DYAK	LOC108071479|XP_017017727.1|DKIK
OG0000693	LOC6525680|XP_015046408.1|DYAK	LOC108083567|XP_017034912.1|DKIK
OG0000693	LOC26536336|XP_015047341.1|DYAK	LOC108073438|XP_017020551.1|DKIK
OG0000694	LOC6526040|XP_015046606.1|DYAK	LOC108080146|XP_017030269.1|DKIK
OG0000694	LOC6533769|XP_002094473.2|DYAK	LOC108073998|XP_017021340.1|DKIK
OG0000695	LOC6527119|XP_002088212.3|DYAK	LOC108082751|XP_017033756.1|DKIK
OG0000695	LOC6527114|XP_002088207.2|DYAK	LOC108082750|XP_017033755.1|DKIK
OG0000696	LOC6527642|XP_002088730.1|DYAK	LOC108076939|XP_017025476.1|DKIK
OG0000697	LOC6526118|XP_002101935.1|DYAK	LOC108080046|XP_017030114.1|DKIK
OG0000697	LOC6528062|XP_002089129.1|DYAK	LOC108082242|XP_017033070.1|DKIK
OG0000698	LOC6526778|XP_002087881.2|DYAK	LOC108074270|XP_017021730.1|DKIK
OG0000698	LOC6526779|XP_002087882.1|DYAK	LOC108074264|XP_017021724.1|DKIK
OG0000699	LOC6526974|XP_015053212.1|DYAK	LOC108072863|XP_017019669.1|DKIK
OG0000699	LOC6537815|XP_002098356.2|DYAK	LOC108083649|XP_017035010.1|DKIK
OG0000700	LOC6526372|XP_002087491.1|DYAK	LOC108079104|XP_017028827.1|DKIK
OG0000700	LOC6526603|XP_015053428.1|DYAK	LOC108077455|XP_017026266.1|DKIK
OG0000701	LOC6529966|XP_002090913.1|DYAK	LOC108070795|XP_017016884.1|DKIK
OG0000701	LOC6524737|XP_002100581.1|DYAK	LOC108071853|XP_017018260.1|DKIK
OG0000702	LOC6538475|XP_039231629.1|DYAK	LOC108077600|XP_017026483.1|DKIK
OG0000702	LOC6538476|XP_015048878.1|DYAK	LOC108082899|XP_017034041.1|DKIK
OG0000703	LOC6527538|XP_002088628.2|DYAK	LOC108085303|XP_017037349.1|DKIK
OG0000703	LOC6531518|XP_002092317.1|DYAK	LOC108082552|XP_017033486.1|DKIK
OG0000704	LOC6524383|XP_039233591.1|DYAK	LOC108071686|XP_017017989.1|DKIK
OG0000704	LOC6539002|XP_002099504.1|DYAK	LOC108086018|XP_017038317.1|DKIK
OG0000705	LOC6532388|XP_002093139.1|DYAK	LOC108079057|XP_017028755.1|DKIK
OG0000705	LOC6532387|XP_015049320.1|DYAK	LOC108079056|XP_017028752.1|DKIK
OG0000706	LOC6529568|XP_002090565.1|DYAK	LOC108074272|XP_017021732.1|DKIK
OG0000706	LOC6524048|XP_002099917.1|DYAK	LOC108080504|XP_017030761.1|DKIK
OG0000707	LOC6531787|XP_002092574.1|DYAK	LOC108072249|XP_017018799.1|DKIK
OG0000707	LOC6524960|XP_002100800.1|DYAK	LOC108083906|XP_017035391.1|DKIK
OG0000708	LOC6524184|XP_039226429.1|DYAK	LOC108076059|XP_017024235.1|DKIK
OG0000708	LOC6525558|XP_039229187.1|DYAK	LOC108083464|XP_017034736.1|DKIK
OG0000709	LOC6538928|XP_015049122.1|DYAK	LOC108073680|XP_017020896.1|DKIK
OG0000709	LOC6524976|XP_002100816.1|DYAK	LOC108079956|XP_017030004.1|DKIK
OG0000710	LOC6536033|XP_002096648.1|DYAK	LOC108084057|XP_017035565.1|DKIK
OG0000710	LOC6531189|XP_002092018.1|DYAK	LOC108073036|XP_017019986.1|DKIK
OG0000711	LOC6533586|XP_002094294.1|DYAK	LOC108071897|XP_017018316.1|DKIK, LOC108071884|XP_017018302.1|DKIK
OG0000711	LOC6525754|XP_002101575.1|DYAK	LOC108080141|XP_017030264.1|DKIK
OG0000712	LOC6535760|XP_039232036.1|DYAK	LOC108073287|XP_017020333.1|DKIK
OG0000712	LOC6535764|XP_002096387.1|DYAK	LOC108073388|XP_017020465.1|DKIK
OG0000713	LOC6537566|XP_002098112.1|DYAK	LOC108070668|XP_017016729.1|DKIK
OG0000713	LOC6531542|XP_002092341.1|DYAK	LOC108082348|XP_017033173.1|DKIK
OG0000714	LOC6525643|XP_002101465.1|DYAK	LOC108071238|XP_017017411.1|DKIK
OG0000714	LOC6533002|XP_002093737.1|DYAK	LOC108078824|XP_017028400.1|DKIK
OG0000715	LOC26535147|XP_015050509.1|DYAK	LOC108080630|XP_017030943.1|DKIK
OG0000715	LOC6534207|XP_002094889.1|DYAK	LOC108080586|XP_017030880.1|DKIK
OG0000716	LOC6524095|XP_002099959.1|DYAK	LOC108073683|XP_017020898.1|DKIK
OG0000716	LOC6534153|XP_002094837.1|DYAK	LOC108072801|XP_017019576.1|DKIK
OG0000717	LOC6535167|XP_002095829.1|DYAK	LOC108072735|XP_017019491.1|DKIK
OG0000718	LOC6523767|XP_002099642.2|DYAK	LOC108072215|XP_017018765.1|DKIK
OG0000718	LOC6523738|XP_015046871.1|DYAK	LOC108079305|XP_017029074.1|DKIK
OG0000719	LOC6533531|XP_002094241.2|DYAK	LOC108078741|XP_017028253.1|DKIK
OG0000719	LOC6533577|XP_002094287.1|DYAK	LOC108071564|XP_017017834.1|DKIK
OG0000720	LOC6538199|XP_002098727.1|DYAK	LOC108077834|XP_017026849.1|DKIK
OG0000720	LOC6536401|XP_002096983.1|DYAK	LOC108083625|XP_017034985.1|DKIK, LOC108083647|XP_017035007.1|DKIK
OG0000721	LOC6528090|XP_002089157.1|DYAK	LOC108083390|XP_017034629.1|DKIK
OG0000721	LOC6528089|XP_002089156.1|DYAK	LOC108072516|XP_017019175.1|DKIK
OG0000722	LOC26535065|XP_015051679.1|DYAK, LOC26536324|XP_015051678.1|DYAK, LOC6532061|XP_015051677.1|DYAK	LOC108070750|XP_017016836.1|DKIK
OG0000723	LOC6530019|XP_002090965.1|DYAK, LOC6530020|XP_002090966.1|DYAK	LOC108080868|XP_017031260.1|DKIK, LOC108080952|XP_017031353.1|DKIK
OG0000724	LOC6526166|XP_002101976.1|DYAK	LOC108074177|XP_017021602.1|DKIK
OG0000724	LOC6538910|XP_002099414.1|DYAK	LOC108073732|XP_017020980.1|DKIK
OG0000726	LOC6537030|XP_002097597.1|DYAK	LOC108070648|XP_017016706.1|DKIK
OG0000726	LOC6537031|XP_002097598.1|DYAK	LOC108070665|XP_017016725.1|DKIK
OG0000727	LOC26535257|XP_015047272.2|DYAK	LOC108084380|XP_017036061.1|DKIK
OG0000728	LOC6525893|XP_002101713.1|DYAK	LOC108071694|XP_017017997.1|DKIK
OG0000728	LOC6536343|XP_015047677.1|DYAK	LOC108073376|XP_017020439.1|DKIK
OG0000729	LOC26535746|XP_015048760.1|DYAK	LOC108085022|XP_017036957.1|DKIK
OG0000729	LOC6538293|XP_002098820.2|DYAK	LOC108085023|XP_017036958.1|DKIK
OG0000730	LOC6524975|XP_002100815.1|DYAK	LOC108078718|XP_017028206.1|DKIK
OG0000730	LOC6526477|XP_002087594.2|DYAK	LOC108074512|XP_017022078.1|DKIK
OG0000731	LOC6532987|XP_039229603.1|DYAK	LOC108078970|XP_017028624.1|DKIK
OG0000731	LOC6531558|XP_002092356.1|DYAK	LOC108076237|XP_017024472.1|DKIK
OG0000732	LOC6534397|XP_002095075.1|DYAK	LOC108078694|XP_017028134.1|DKIK
OG0000732	LOC6534396|XP_002095074.1|DYAK	LOC108078695|XP_017028136.1|DKIK
OG0000733	LOC6533054|XP_002093786.1|DYAK	LOC108086012|XP_017038312.1|DKIK
OG0000734	LOC6525095|XP_039233357.1|DYAK	LOC108081454|XP_017032133.1|DKIK
OG0000734	LOC6532904|XP_002093640.1|DYAK	LOC108073498|XP_017020647.1|DKIK
OG0000735	LOC6527878|XP_002088950.1|DYAK	LOC108077286|XP_017026052.1|DKIK
OG0000736	LOC6526672|XP_002087780.1|DYAK	LOC108085357|XP_017037416.1|DKIK
OG0000736	LOC6526675|XP_002087781.2|DYAK	LOC108085350|XP_017037404.1|DKIK
OG0000737	LOC6528299|XP_039226664.1|DYAK	LOC108076476|XP_017024853.1|DKIK
OG0000738	LOC6527632|XP_002088720.1|DYAK	LOC108077040|XP_017025659.1|DKIK
OG0000738	LOC6528233|XP_002089295.1|DYAK	LOC108077367|XP_017026152.1|DKIK
OG0000739	LOC6537255|XP_002097813.1|DYAK	LOC108075611|XP_017023633.1|DKIK
OG0000739	LOC6537253|XP_002097811.1|DYAK	LOC108075657|XP_017023694.1|DKIK
OG0000740	LOC6536400|XP_039232567.1|DYAK	LOC108083172|XP_017034348.1|DKIK
OG0000741	LOC6524962|XP_002100802.1|DYAK, LOC6536705|XP_002097277.1|DYAK	LOC108083876|XP_017035354.1|DKIK
OG0000742	LOC6526092|XP_015046635.2|DYAK	LOC108080040|XP_017030106.1|DKIK
OG0000742	LOC6526094|XP_002101911.3|DYAK	LOC108080178|XP_017030315.1|DKIK
OG0000743	LOC6532345|XP_002093105.3|DYAK	LOC108075241|XP_017023086.1|DKIK
OG0000743	LOC6531783|XP_002092570.1|DYAK	LOC108072242|XP_017018792.1|DKIK
OG0000744	LOC6529347|XP_002090352.1|DYAK	LOC108078531|XP_017027932.1|DKIK
OG0000745	LOC6530733|XP_002091623.2|DYAK	LOC108078033|XP_017027083.1|DKIK
OG0000745	LOC6529372|XP_002090377.1|DYAK	LOC108078546|XP_017027950.1|DKIK
OG0000746	LOC6528520|XP_002089566.1|DYAK, LOC6528519|XP_002089565.1|DYAK	LOC108076599|XP_017025001.1|DKIK
OG0000747	LOC6535206|XP_002095865.3|DYAK	LOC108079115|XP_017028844.1|DKIK
OG0000747	LOC6535204|XP_039230072.1|DYAK	LOC108083325|XP_017034558.1|DKIK
OG0000748	LOC6526593|XP_002087701.1|DYAK	LOC108077369|XP_017026154.1|DKIK
OG0000749	LOC6537912|XP_002098452.2|DYAK	LOC108081088|XP_017031566.1|DKIK
OG0000750	LOC6530121|XP_039228708.1|DYAK	LOC108082316|XP_017033135.1|DKIK, LOC108082584|XP_017033532.1|DKIK
OG0000750	LOC6536348|XP_002096930.1|DYAK	LOC108073345|XP_017020399.1|DKIK
OG0000751	LOC6531601|XP_002092398.3|DYAK	LOC108076570|XP_017024970.1|DKIK, LOC108076569|XP_017024969.1|DKIK
OG0000751	LOC6531599|XP_039228484.1|DYAK	LOC108076571|XP_017024971.1|DKIK
OG0000753	LOC6536814|XP_002097384.1|DYAK	LOC108077811|XP_017026818.1|DKIK
OG0000753	LOC6532606|XP_002093350.1|DYAK	LOC108078637|XP_017028055.1|DKIK
OG0000754	LOC6525594|XP_015046379.1|DYAK	LOC108077035|XP_017025657.1|DKIK
OG0000754	LOC6523988|XP_002099860.1|DYAK	LOC108075221|XP_017023052.1|DKIK
OG0000755	LOC6536943|XP_039231758.1|DYAK	LOC108074038|XP_017021395.1|DKIK
OG0000755	LOC6536944|XP_002097513.1|DYAK	LOC108074041|XP_017021398.1|DKIK
OG0000756	LOC6538593|XP_002099115.1|DYAK	LOC108073593|XP_017020776.1|DKIK
OG0000756	LOC6538592|XP_002099114.2|DYAK	LOC108073594|XP_017020777.1|DKIK
OG0000757	LOC6532791|XP_039230756.1|DYAK	LOC108079838|XP_017029830.1|DKIK
OG0000758	LOC6535041|XP_002095706.2|DYAK	LOC108071503|XP_017017755.1|DKIK
OG0000758	LOC6535040|XP_002095705.1|DYAK	LOC108071501|XP_017017752.1|DKIK
OG0000759	LOC6533516|XP_002094227.3|DYAK	LOC108075098|XP_017022871.1|DKIK
OG0000759	LOC6533519|XP_039229879.1|DYAK	LOC108075327|XP_017023221.1|DKIK
OG0000760	LOC6531335|XP_039228329.1|DYAK	LOC108076192|XP_017024412.1|DKIK
OG0000761	LOC6527138|XP_015053184.1|DYAK	LOC108077102|XP_017025776.1|DKIK
OG0000761	LOC6527137|XP_015053617.1|DYAK	LOC108076899|XP_017025423.1|DKIK
OG0000762	LOC6527708|XP_002088792.1|DYAK	LOC108074861|XP_017022563.1|DKIK
OG0000762	LOC6526582|XP_002087690.1|DYAK	LOC108077358|XP_017026141.1|DKIK
OG0000763	LOC6529257|XP_002090262.2|DYAK	LOC108081373|XP_017032016.1|DKIK
OG0000763	LOC6529256|XP_002090261.1|DYAK	LOC108081376|XP_017032018.1|DKIK
OG0000764	LOC6537705|XP_002098250.1|DYAK	LOC108075393|XP_017023292.1|DKIK
OG0000764	LOC6525520|XP_002101355.3|DYAK	LOC108071766|XP_017018095.1|DKIK
OG0000765	LOC6532375|XP_002093127.1|DYAK	LOC108079037|XP_017028707.1|DKIK
OG0000765	LOC6523904|XP_015045367.1|DYAK	LOC108084679|XP_017036499.1|DKIK
OG0000766	LOC6527825|XP_002088898.1|DYAK	LOC108082721|XP_017033717.1|DKIK
OG0000766	LOC6523832|XP_002099707.1|DYAK	LOC108076048|XP_017024211.1|DKIK
OG0000767	LOC6537469|XP_002098025.3|DYAK	LOC108075363|XP_017023262.1|DKIK
OG0000767	LOC6534924|XP_015050931.1|DYAK	LOC108083293|XP_017034518.1|DKIK
OG0000768	LOC6534818|XP_039229456.1|DYAK	LOC108075006|XP_017022740.1|DKIK
OG0000769	LOC6538501|XP_002099023.1|DYAK	LOC108081048|XP_017031507.1|DKIK
OG0000769	LOC6526147|XP_002101961.2|DYAK	LOC108078219|XP_017027399.1|DKIK
OG0000770	LOC6528857|XP_002089889.1|DYAK	LOC108073098|XP_017020074.1|DKIK
OG0000771	LOC6532849|XP_002093586.3|DYAK	LOC108080572|XP_017030869.1|DKIK
OG0000771	LOC6532848|XP_002093585.3|DYAK	LOC108080560|XP_017030858.1|DKIK
OG0000772	LOC6532149|XP_002092925.2|DYAK	LOC108072236|XP_017018787.1|DKIK
OG0000772	LOC6531519|XP_002092318.1|DYAK	LOC108082553|XP_017033489.1|DKIK
OG0000773	LOC26535929|XP_015046131.1|DYAK	LOC108083543|XP_017034877.1|DKIK
OG0000774	LOC6531991|XP_039228524.1|DYAK, LOC6531990|XP_002092776.2|DYAK, LOC6531992|XP_002092778.3|DYAK	LOC108072193|XP_017018741.1|DKIK, LOC108072192|XP_017018739.1|DKIK
OG0000775	LOC6529999|XP_002090945.2|DYAK	LOC108081803|XP_017032528.1|DKIK
OG0000775	LOC6528885|XP_002089917.1|DYAK	LOC108085130|XP_017037123.1|DKIK
OG0000776	LOC6538711|XP_002099226.1|DYAK, LOC6534870|XP_002095542.2|DYAK, LOC26534482|XP_015050888.1|DYAK, LOC6534869|XP_002095541.1|DYAK	LOC108083114|XP_017034265.1|DKIK, LOC108083115|XP_017034267.1|DKIK
OG0000777	LOC6537466|XP_002098022.1|DYAK, LOC6537468|XP_002098024.1|DYAK, LOC6537467|XP_002098023.1|DYAK, LOC6535422|XP_002096071.2|DYAK	LOC108075375|XP_017023275.1|DKIK, LOC108075373|XP_017023273.1|DKIK, LOC108075374|XP_017023274.1|DKIK
OG0000778	LOC6533076|XP_002093808.1|DYAK	LOC108085994|XP_017038284.1|DKIK
OG0000778	LOC6529128|XP_002090139.2|DYAK	LOC108085897|XP_017038155.1|DKIK
OG0000779	LOC6524612|XP_002100469.1|DYAK	LOC108083785|XP_017035200.1|DKIK
OG0000780	LOC6528815|XP_002089847.1|DYAK	LOC108078537|XP_017027937.1|DKIK
OG0000781	LOC6525328|XP_015046242.1|DYAK	LOC108083493|XP_017034782.1|DKIK
OG0000781	LOC6539820|XP_002086704.1|DYAK	LOC108084759|XP_017036563.1|DKIK
OG0000782	LOC6533805|XP_002094506.1|DYAK	LOC108073826|XP_017021095.1|DKIK
OG0000782	LOC6524609|XP_002100466.2|DYAK	LOC108083360|XP_017034592.1|DKIK
OG0000783	LOC6533813|XP_039230888.1|DYAK	LOC108073809|XP_017021073.1|DKIK
OG0000783	LOC6524017|XP_002099889.1|DYAK	LOC108079152|XP_017028889.1|DKIK
OG0000784	LOC6525695|XP_002101517.1|DYAK	LOC108080095|XP_017030193.1|DKIK
OG0000785	LOC6538111|XP_002098646.1|DYAK	LOC108070644|XP_017016701.1|DKIK
OG0000785	LOC6538274|XP_002098801.1|DYAK	LOC108083987|XP_017035488.1|DKIK
OG0000786	LOC6535874|XP_015047407.2|DYAK	LOC108084831|XP_017036683.1|DKIK
OG0000787	LOC6532554|XP_002093299.1|DYAK	LOC108078803|XP_017028360.1|DKIK
OG0000787	LOC6523979|XP_002099851.1|DYAK	LOC108076020|XP_017024167.1|DKIK
OG0000788	LOC26534473|XP_015052819.1|DYAK	LOC108074772|XP_017022438.1|DKIK
