Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0000613	LOC120320514|XP_039226220.1|DYAK, LOC120321041|XP_039228234.1|DYAK, LOC120321439|XP_039229825.1|DYAK, LOC120321046|XP_039228243.1|DYAK	LOC118878530|XP_036677424.1|DSUZ, LOC118878531|XP_036677425.1|DSUZ, LOC118878473|XP_036677364.1|DSUZ, LOC108015684|XP_016937696.2|DSUZ, LOC118878813|XP_036677729.1|DSUZ, LOC118879694|XP_036678486.1|DSUZ, LOC118878845|XP_036677763.1|DSUZ, LOC108018435|XP_016941483.2|DSUZ, LOC108019392|XP_016942706.2|DSUZ, LOC118879032|XP_036677918.1|DSUZ, LOC118878435|XP_036677313.1|DSUZ, LOC118879574|XP_036678365.1|DSUZ, LOC118879573|XP_036678364.1|DSUZ, LOC118878266|XP_036676047.1|DSUZ, LOC118879458|XP_036678229.1|DSUZ, LOC118876867|XP_036668835.1|DSUZ, LOC118878614|XP_036677554.1|DSUZ, LOC118878572|XP_036677494.1|DSUZ, LOC118878645|XP_036677582.1|DSUZ, LOC118878580|XP_036677499.1|DSUZ, LOC118878716|XP_036677630.1|DSUZ, LOC118878756|XP_036677650.1|DSUZ, LOC118878492|XP_036677392.1|DSUZ, LOC118879109|XP_036677983.1|DSUZ, LOC118878527|XP_036677422.1|DSUZ, LOC118879588|XP_036678390.1|DSUZ, LOC118876889|XP_036668869.1|DSUZ, LOC118879691|XP_036678479.1|DSUZ, LOC118876866|XP_036668834.1|DSUZ, LOC118876879|XP_036668849.1|DSUZ, LOC118878641|XP_036677580.1|DSUZ
OG0000614	LOC26536392|XP_015048590.2|DYAK	LOC108015475|XP_016937394.2|DSUZ
OG0000615	LOC6525802|XP_002101623.1|DYAK	LOC108010436|XP_016930785.1|DSUZ
OG0000615	LOC6536427|XP_002097009.3|DYAK	LOC108010584|XP_016930957.1|DSUZ
OG0000616	LOC6525792|XP_039233576.1|DYAK	LOC108010470|XP_016930831.1|DSUZ
OG0000616	LOC120322404|XP_039233595.1|DYAK	LOC108010426|XP_016930774.1|DSUZ
OG0000617	LOC6538246|XP_002098773.3|DYAK	LOC108019530|XP_016942858.2|DSUZ
OG0000617	LOC6536825|XP_002097395.1|DYAK	LOC108018672|XP_016941731.1|DSUZ
OG0000618	LOC6537663|XP_002098208.1|DYAK	LOC108011352|XP_016931951.2|DSUZ
OG0000618	LOC6535117|XP_015051019.2|DYAK	LOC108017633|XP_016940226.2|DSUZ
OG0000619	LOC6531037|XP_002091873.2|DYAK	LOC108018027|XP_016940881.1|DSUZ
OG0000620	LOC6525119|XP_002100957.1|DYAK	LOC108005232|XP_016923912.1|DSUZ
OG0000620	LOC6532571|XP_002093315.2|DYAK	LOC108013064|XP_016934172.1|DSUZ
OG0000621	LOC6535794|XP_002096417.1|DYAK	LOC118877887|XP_036674180.1|DSUZ, LOC108018515|XP_036673475.1|DSUZ
OG0000621	LOC6524388|XP_002100246.1|DYAK	LOC108016629|XP_016938814.1|DSUZ
OG0000622	LOC6533219|XP_002093945.1|DYAK	LOC108013538|XP_016934924.1|DSUZ
OG0000622	LOC6532603|XP_002093347.3|DYAK	LOC108013611|XP_036671923.1|DSUZ
OG0000623	LOC6532342|XP_002093102.1|DYAK	LOC108012374|XP_016933218.1|DSUZ
OG0000623	LOC6533320|XP_002094046.1|DYAK	LOC108005837|XP_016924668.1|DSUZ
OG0000624	LOC6531063|XP_002091897.1|DYAK	LOC108018172|XP_016941158.1|DSUZ
OG0000624	LOC6531062|XP_002091896.1|DYAK	LOC108018171|XP_016941157.1|DSUZ
OG0000625	LOC6533131|XP_002093857.3|DYAK	LOC108011446|XP_016932071.2|DSUZ
OG0000625	LOC6533130|XP_002093856.1|DYAK	LOC108011419|XP_036672324.1|DSUZ
OG0000626	LOC6528797|XP_002089829.1|DYAK	LOC108008778|XP_016928164.1|DSUZ
OG0000626	LOC6531848|XP_002092635.1|DYAK	LOC108010159|XP_016930485.1|DSUZ
OG0000627	LOC6534327|XP_002095007.3|DYAK	LOC108004795|XP_016923336.2|DSUZ
OG0000627	LOC6524189|XP_002100052.1|DYAK	LOC108016639|XP_016938825.1|DSUZ
OG0000628	LOC6527468|XP_002088559.1|DYAK	LOC108010589|XP_016930967.1|DSUZ
OG0000628	LOC6527979|XP_002089046.2|DYAK	LOC108006874|XP_016925942.1|DSUZ
OG0000629	LOC6536586|XP_002097162.1|DYAK	LOC108006031|XP_036674700.1|DSUZ
OG0000629	LOC6529236|XP_002090242.1|DYAK	LOC108017106|XP_016939557.1|DSUZ
OG0000630	LOC6529693|XP_002090686.2|DYAK	LOC108006259|XP_016925199.1|DSUZ
OG0000630	LOC6529687|XP_039228020.1|DYAK	LOC108021631|XP_016945927.1|DSUZ
OG0000631	LOC26535591|XP_015054643.1|DYAK	LOC108021107|XP_016945127.1|DSUZ
OG0000631	LOC6529025|XP_002090057.1|DYAK	LOC108021705|XP_016946025.1|DSUZ
OG0000632	LOC6526856|XP_039226528.1|DYAK	LOC108021698|XP_036677498.1|DSUZ
OG0000632	LOC6526382|XP_039227652.1|DYAK	LOC108017219|XP_016939708.1|DSUZ
OG0000633	LOC26535410|XP_015050273.1|DYAK	LOC108014672|XP_016936327.1|DSUZ
OG0000633	LOC6533823|XP_039230869.1|DYAK	LOC108013780|XP_036672192.1|DSUZ
OG0000635	LOC6530838|XP_002091721.1|DYAK	LOC108018071|XP_016940959.1|DSUZ
OG0000635	LOC6524882|XP_002100722.1|DYAK	LOC108019225|XP_016942510.1|DSUZ
OG0000636	LOC6529691|XP_002090684.1|DYAK	LOC108010283|XP_016930645.1|DSUZ
OG0000636	LOC6529692|XP_002090685.1|DYAK	LOC108010486|XP_016930850.1|DSUZ
OG0000637	LOC6524137|XP_039229658.1|DYAK	LOC108015363|XP_016937267.1|DSUZ
OG0000637	LOC6524136|XP_002100000.1|DYAK	LOC108014925|XP_036676091.1|DSUZ
OG0000638	LOC6538810|XP_002099323.1|DYAK	LOC108017469|XP_036674428.1|DSUZ
OG0000638	LOC6524992|XP_002100832.1|DYAK	LOC108011119|XP_016931680.2|DSUZ
OG0000639	LOC26535012|XP_039229684.1|DYAK	LOC108006251|XP_036671034.1|DSUZ
OG0000641	LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK	LOC108016051|XP_016938169.1|DSUZ
OG0000642	LOC6530120|XP_002091066.2|DYAK	LOC108009826|XP_036669234.1|DSUZ
OG0000642	LOC6528258|XP_002089311.2|DYAK	LOC108021720|XP_016946067.2|DSUZ
OG0000643	LOC26535019|XP_015048735.1|DYAK	LOC108019510|XP_036673370.1|DSUZ
OG0000643	LOC6538256|XP_002098783.1|DYAK	LOC108019512|XP_036673229.1|DSUZ
OG0000643	LOC6538258|XP_002098785.1|DYAK	LOC108019509|XP_016942827.1|DSUZ
OG0000644	LOC6533734|XP_002094439.1|DYAK	LOC108016381|XP_036670629.1|DSUZ
OG0000644	LOC6533730|XP_002094435.1|DYAK	LOC108014490|XP_036672140.1|DSUZ
OG0000644	LOC6533729|XP_002094434.3|DYAK	LOC108016389|XP_016938525.2|DSUZ
OG0000645	LOC26534623|XP_015054528.1|DYAK	LOC108009553|XP_016929540.1|DSUZ, LOC108018145|XP_016941098.1|DSUZ
OG0000646	LOC6538765|XP_002099279.1|DYAK	LOC108020590|XP_016944428.2|DSUZ
OG0000646	LOC6538134|XP_002098669.1|DYAK	LOC108007294|XP_036673490.1|DSUZ
OG0000647	LOC6537567|XP_039232326.1|DYAK	LOC108016491|XP_036675160.1|DSUZ
OG0000647	LOC6524316|XP_002100175.1|DYAK	LOC108018942|XP_016942029.1|DSUZ
OG0000648	LOC6525669|XP_002101491.1|DYAK	LOC108014983|XP_036676593.1|DSUZ
OG0000648	LOC6525676|XP_002101498.1|DYAK	LOC108016692|XP_036676648.1|DSUZ
OG0000649	LOC6525758|XP_015046487.1|DYAK	LOC108010461|XP_016930818.1|DSUZ
OG0000650	LOC6538784|XP_002099297.3|DYAK	LOC108015762|XP_016937790.1|DSUZ
OG0000650	LOC6523718|XP_002099593.1|DYAK	LOC108020423|XP_016944220.1|DSUZ
OG0000651	LOC6534371|XP_002095049.1|DYAK	LOC108006875|XP_016925939.1|DSUZ
OG0000651	LOC6532905|XP_002093641.1|DYAK	LOC108011829|XP_016932554.2|DSUZ
OG0000652	LOC6528477|XP_039226285.1|DYAK	LOC108009069|XP_016928569.1|DSUZ
OG0000652	LOC6524156|XP_002100019.1|DYAK	LOC108004555|XP_016922978.1|DSUZ
OG0000653	LOC6536813|XP_002097383.1|DYAK	LOC108018701|XP_036672588.1|DSUZ
OG0000653	LOC6535371|XP_002096021.2|DYAK	LOC108006936|XP_036674914.1|DSUZ
OG0000654	LOC6532399|XP_015049327.1|DYAK	LOC108012820|XP_016933752.1|DSUZ
OG0000654	LOC6534380|XP_002095058.2|DYAK	LOC108006828|XP_036671981.1|DSUZ
OG0000655	LOC6530051|XP_015052562.1|DYAK	LOC108019820|XP_016943325.1|DSUZ
OG0000655	LOC6526375|XP_002087494.1|DYAK	LOC108015340|XP_016937238.1|DSUZ
OG0000656	LOC6536737|XP_002097309.1|DYAK	LOC108007371|XP_036673750.1|DSUZ
OG0000656	LOC6536738|XP_002097310.2|DYAK	LOC108007370|XP_016926514.1|DSUZ
OG0000657	LOC6532177|XP_002092951.1|DYAK	LOC108012723|XP_016933644.1|DSUZ
OG0000657	LOC6526738|XP_002087841.1|DYAK	LOC108021618|XP_016945908.1|DSUZ
OG0000658	LOC6525625|XP_002101460.1|DYAK	LOC108005493|XP_016924286.1|DSUZ
OG0000658	LOC6537254|XP_002097812.1|DYAK	LOC108007656|XP_016926868.1|DSUZ
OG0000659	LOC6526649|XP_002087757.1|DYAK	LOC108017674|XP_016940273.1|DSUZ
OG0000659	LOC6529685|XP_002090678.1|DYAK	LOC108008281|XP_016927562.1|DSUZ
OG0000660	LOC6526661|XP_002087769.1|DYAK	LOC108021472|XP_016945700.1|DSUZ
OG0000661	LOC6533296|XP_002094022.1|DYAK	LOC108005872|XP_016924738.1|DSUZ
OG0000661	LOC6526868|XP_039226361.1|DYAK	LOC108021452|XP_016945672.1|DSUZ
OG0000662	LOC6532851|XP_002093588.1|DYAK	LOC108011831|XP_016932556.1|DSUZ
OG0000662	LOC6535694|XP_002096322.1|DYAK	LOC108013759|XP_016935206.1|DSUZ
OG0000663	LOC6532139|XP_002092915.1|DYAK	LOC108008972|XP_016928404.1|DSUZ
OG0000664	LOC6535946|XP_002096562.2|DYAK	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ
OG0000664	LOC6524215|XP_002100078.1|DYAK	LOC108016920|XP_016939335.1|DSUZ
OG0000665	LOC6538561|XP_002099083.1|DYAK	LOC108007907|XP_016927165.2|DSUZ
OG0000665	LOC6538560|XP_002099082.1|DYAK	LOC108007898|XP_016927156.1|DSUZ
OG0000666	LOC6530828|XP_002091711.1|DYAK	LOC108018206|XP_016941212.1|DSUZ
OG0000666	LOC26536383|XP_015046613.1|DYAK	LOC108004735|XP_016923249.1|DSUZ
OG0000667	LOC6524387|XP_002100245.1|DYAK	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ
OG0000667	LOC6536568|XP_002097144.3|DYAK	LOC108012085|XP_016932851.1|DSUZ
OG0000668	LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK	LOC108017048|XP_016939494.1|DSUZ
OG0000668	LOC6537000|XP_002097569.1|DYAK	LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ
OG0000669	LOC6524757|XP_002100601.2|DYAK	LOC108005278|XP_016923957.1|DSUZ
OG0000670	LOC26534931|XP_039233753.1|DYAK	LOC108016547|XP_036676078.1|DSUZ
OG0000670	LOC6524227|XP_002100090.1|DYAK	LOC108016631|XP_016938816.1|DSUZ
OG0000671	LOC6535247|XP_002095903.1|DYAK	LOC108017369|XP_016939879.2|DSUZ
OG0000671	LOC6538180|XP_002098708.2|DYAK	LOC108014835|XP_036673541.1|DSUZ
OG0000672	LOC6523991|XP_002099863.1|DYAK	LOC108006285|XP_016925232.1|DSUZ
OG0000672	LOC6525165|XP_002101003.1|DYAK	LOC108015146|XP_016936907.2|DSUZ
OG0000673	LOC6524596|XP_002100453.1|DYAK	LOC108005172|XP_016923835.1|DSUZ
OG0000673	LOC6534464|XP_002095141.1|DYAK	LOC108014256|XP_016935783.1|DSUZ
OG0000675	LOC6527750|XP_002088830.1|DYAK	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ
OG0000676	LOC6536945|XP_002097514.1|DYAK	LOC108018283|XP_036674352.1|DSUZ
OG0000676	LOC120321050|XP_039228260.1|DYAK, LOC6529367|XP_039227940.1|DYAK, LOC26535088|XP_039227939.1|DYAK, LOC26534727|XP_015052835.2|DYAK	LOC108008199|XP_016927479.2|DSUZ
OG0000677	LOC6533795|XP_002094496.1|DYAK	LOC108014658|XP_016936309.2|DSUZ
OG0000677	LOC6525062|XP_002100901.1|DYAK	LOC108004752|XP_016923277.1|DSUZ
OG0000678	LOC6536679|XP_002097252.1|DYAK	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ
OG0000678	LOC6526344|XP_002087466.1|DYAK	LOC108021349|XP_016945521.1|DSUZ
OG0000679	LOC6525527|XP_002101362.1|DYAK	LOC108006281|XP_016925227.1|DSUZ
OG0000680	LOC6525214|XP_039228893.1|DYAK	LOC108015411|XP_016937325.1|DSUZ
OG0000680	LOC6525201|XP_002101039.1|DYAK	LOC108015370|XP_016937277.1|DSUZ
OG0000681	LOC6537015|XP_002097582.1|DYAK	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ
OG0000681	LOC6524587|XP_002100444.1|DYAK	LOC108005315|XP_016924017.1|DSUZ
OG0000683	LOC6538769|XP_002099283.1|DYAK	LOC108020622|XP_016944460.1|DSUZ
OG0000684	LOC6536765|XP_002097337.1|DYAK	LOC108017403|XP_016939917.2|DSUZ
OG0000684	LOC6537910|XP_002098450.1|DYAK	LOC118877928|XP_036674421.1|DSUZ
OG0000685	LOC6526024|XP_002101841.1|DYAK	LOC108019027|XP_016942130.1|DSUZ
OG0000685	LOC6535915|XP_002096531.1|DYAK	LOC108014428|XP_016936032.1|DSUZ
OG0000686	LOC6528327|XP_002089380.1|DYAK	LOC108017789|XP_016940421.1|DSUZ
OG0000686	LOC6525863|XP_002101683.1|DYAK	LOC108014945|XP_036676790.1|DSUZ
OG0000687	LOC6530892|XP_002091744.1|DYAK	LOC108008806|XP_016928200.1|DSUZ
OG0000687	LOC6533513|XP_002094224.1|DYAK	LOC108012468|XP_016933349.1|DSUZ
OG0000688	LOC6531182|XP_015051156.1|DYAK	LOC108009172|XP_016928789.1|DSUZ
OG0000689	LOC6528854|XP_002089886.1|DYAK	LOC108008377|XP_016927707.1|DSUZ
OG0000689	LOC6528855|XP_002089887.1|DYAK	LOC108008376|XP_016927705.1|DSUZ
OG0000690	LOC6526083|XP_002101900.1|DYAK	LOC108018995|XP_016942093.2|DSUZ
OG0000691	LOC6527778|XP_002088851.1|DYAK	LOC108007869|XP_016927123.1|DSUZ
OG0000691	LOC6534182|XP_002094865.1|DYAK	LOC108015929|XP_016937998.1|DSUZ
OG0000692	LOC6539471|XP_002086361.2|DYAK	LOC108018827|XP_016941902.2|DSUZ
OG0000692	LOC6535043|XP_002095708.1|DYAK	LOC108011305|XP_016931899.1|DSUZ
OG0000693	LOC6525680|XP_015046408.1|DYAK	LOC108016957|XP_016939381.1|DSUZ
OG0000693	LOC26536336|XP_015047341.1|DYAK	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ
OG0000694	LOC6526040|XP_015046606.1|DYAK	LOC108004744|XP_016923265.1|DSUZ
OG0000694	LOC6533769|XP_002094473.2|DYAK	LOC108010701|XP_016931100.2|DSUZ
OG0000695	LOC6527119|XP_002088212.3|DYAK	LOC108006920|XP_036678481.1|DSUZ
OG0000696	LOC6527642|XP_002088730.1|DYAK	LOC108011939|XP_016932677.1|DSUZ
OG0000697	LOC6526118|XP_002101935.1|DYAK	LOC108015283|XP_016937143.1|DSUZ
OG0000697	LOC6528062|XP_002089129.1|DYAK	LOC108011910|XP_016932650.1|DSUZ
OG0000698	LOC6526778|XP_002087881.2|DYAK	LOC108007921|XP_016927184.1|DSUZ
OG0000698	LOC6526779|XP_002087882.1|DYAK	LOC108007256|XP_016926388.1|DSUZ
OG0000699	LOC6526974|XP_015053212.1|DYAK	LOC108021404|XP_016945593.1|DSUZ
OG0000699	LOC6537815|XP_002098356.2|DYAK	LOC108019410|XP_016942721.2|DSUZ
OG0000700	LOC6526372|XP_002087491.1|DYAK	LOC108021255|XP_016945362.1|DSUZ
OG0000700	LOC6526603|XP_015053428.1|DYAK	LOC108021700|XP_016946018.1|DSUZ
OG0000701	LOC6529966|XP_002090913.1|DYAK	LOC108019646|XP_016943019.1|DSUZ
OG0000701	LOC6524737|XP_002100581.1|DYAK	LOC108006283|XP_016925230.1|DSUZ
OG0000702	LOC6538475|XP_039231629.1|DYAK	LOC108014847|XP_036674496.1|DSUZ
OG0000702	LOC6538476|XP_015048878.1|DYAK	LOC108014854|XP_036674484.1|DSUZ
OG0000703	LOC6527538|XP_002088628.2|DYAK	LOC108018241|XP_016941260.1|DSUZ
OG0000703	LOC6531518|XP_002092317.1|DYAK	LOC108018090|XP_016940981.1|DSUZ
OG0000704	LOC6524383|XP_039233591.1|DYAK	LOC108015099|XP_036676400.1|DSUZ
OG0000704	LOC6539002|XP_002099504.1|DYAK	LOC108010780|XP_036675657.1|DSUZ
OG0000705	LOC6532388|XP_002093139.1|DYAK	LOC108013014|XP_016934091.1|DSUZ
OG0000705	LOC6532387|XP_015049320.1|DYAK	LOC108013012|XP_016934090.1|DSUZ
OG0000706	LOC6529568|XP_002090565.1|DYAK	LOC108007531|XP_016926713.1|DSUZ
OG0000706	LOC6524048|XP_002099917.1|DYAK	LOC108015358|XP_016937258.1|DSUZ
OG0000707	LOC6531787|XP_002092574.1|DYAK	LOC108008762|XP_016928149.1|DSUZ
OG0000707	LOC6524960|XP_002100800.1|DYAK	LOC108006272|XP_016925210.1|DSUZ
OG0000708	LOC6524184|XP_039226429.1|DYAK	LOC108016858|XP_016939213.1|DSUZ
OG0000708	LOC6525558|XP_039229187.1|DYAK	LOC108005337|XP_036677236.1|DSUZ
OG0000709	LOC6524976|XP_002100816.1|DYAK	LOC108011158|XP_016931733.2|DSUZ
OG0000710	LOC6536033|XP_002096648.1|DYAK	LOC108013961|XP_016935463.1|DSUZ
OG0000710	LOC6531189|XP_002092018.1|DYAK	LOC108010145|XP_016930468.1|DSUZ
OG0000711	LOC6533586|XP_002094294.1|DYAK	LOC108012581|XP_016933485.1|DSUZ
OG0000711	LOC6525754|XP_002101575.1|DYAK	LOC108016919|XP_016939332.1|DSUZ
OG0000712	LOC6535760|XP_039232036.1|DYAK	LOC108005034|XP_016923660.2|DSUZ, LOC108005032|XP_016923656.2|DSUZ
OG0000712	LOC6535764|XP_002096387.1|DYAK	LOC108005024|XP_036673358.1|DSUZ, LOC118877576|XP_036672723.1|DSUZ
OG0000713	LOC6537566|XP_002098112.1|DYAK	LOC108016495|XP_036675155.1|DSUZ
OG0000713	LOC6531542|XP_002092341.1|DYAK	LOC108017839|XP_016940481.1|DSUZ
OG0000714	LOC6525643|XP_002101465.1|DYAK	LOC108011140|XP_016931710.1|DSUZ
OG0000714	LOC6533002|XP_002093737.1|DYAK	LOC108007166|XP_036670539.1|DSUZ
OG0000715	LOC26535147|XP_015050509.1|DYAK	LOC108007750|XP_016926995.2|DSUZ
OG0000715	LOC6534207|XP_002094889.1|DYAK	LOC108015793|XP_036671576.1|DSUZ
OG0000716	LOC6524095|XP_002099959.1|DYAK	LOC108011125|XP_016931685.1|DSUZ
OG0000716	LOC6534153|XP_002094837.1|DYAK	LOC108013432|XP_016934788.1|DSUZ
OG0000717	LOC6535167|XP_002095829.1|DYAK	LOC108007689|XP_016926902.2|DSUZ
OG0000718	LOC6523767|XP_002099642.2|DYAK	LOC108020349|XP_016944006.1|DSUZ
OG0000718	LOC6523738|XP_015046871.1|DYAK	LOC108020333|XP_016943955.2|DSUZ
OG0000719	LOC6533531|XP_002094241.2|DYAK	LOC108013037|XP_016934130.1|DSUZ
OG0000719	LOC6533577|XP_002094287.1|DYAK	LOC108012643|XP_016933556.1|DSUZ
OG0000720	LOC6538199|XP_002098727.1|DYAK	LOC108014801|XP_036673526.1|DSUZ
OG0000720	LOC6536401|XP_002096983.1|DYAK	LOC108010560|XP_016930928.2|DSUZ
OG0000721	LOC6528089|XP_002089156.1|DYAK	LOC108011945|XP_016932682.1|DSUZ
OG0000722	LOC26535065|XP_015051679.1|DYAK	LOC108008218|XP_016927497.2|DSUZ
OG0000722	LOC26536324|XP_015051678.1|DYAK	LOC108008217|XP_016927496.1|DSUZ
OG0000722	LOC6532061|XP_015051677.1|DYAK	LOC108008216|XP_016927495.1|DSUZ
OG0000723	LOC6530019|XP_002090965.1|DYAK, LOC6530020|XP_002090966.1|DYAK	LOC108008795|XP_016928181.1|DSUZ
OG0000724	LOC6526166|XP_002101976.1|DYAK	LOC108015348|XP_016937247.1|DSUZ
OG0000724	LOC6538910|XP_002099414.1|DYAK	LOC108017247|XP_036675435.1|DSUZ
OG0000726	LOC6537030|XP_002097597.1|DYAK	LOC108014222|XP_016935743.2|DSUZ
OG0000726	LOC6537031|XP_002097598.1|DYAK	LOC108004937|XP_036673728.1|DSUZ
OG0000727	LOC26535257|XP_015047272.2|DYAK	LOC108013752|XP_016935198.2|DSUZ
OG0000727	LOC26534573|XP_015047274.2|DYAK	LOC108013753|XP_016935199.2|DSUZ
OG0000728	LOC6525893|XP_002101713.1|DYAK	LOC108014967|XP_016936677.2|DSUZ
OG0000728	LOC6536343|XP_015047677.1|DYAK	LOC108004966|XP_016923558.1|DSUZ
OG0000729	LOC26535746|XP_015048760.1|DYAK	LOC108011701|XP_016932400.2|DSUZ
OG0000729	LOC6538293|XP_002098820.2|DYAK	LOC108011704|XP_016932403.2|DSUZ
OG0000730	LOC6524975|XP_002100815.1|DYAK	LOC108005234|XP_016923915.1|DSUZ
OG0000730	LOC6526477|XP_002087594.2|DYAK	LOC108010316|XP_016930706.1|DSUZ
OG0000731	LOC6532987|XP_039229603.1|DYAK	LOC108005739|XP_036670767.1|DSUZ
OG0000731	LOC6531558|XP_002092356.1|DYAK	LOC108017916|XP_016940574.1|DSUZ
OG0000732	LOC6534397|XP_002095075.1|DYAK	LOC108020005|XP_016943579.1|DSUZ
OG0000732	LOC6534396|XP_002095074.1|DYAK	LOC108020003|XP_016943577.2|DSUZ
OG0000733	LOC6538076|XP_002098610.1|DYAK	LOC108014789|XP_016936470.2|DSUZ
OG0000733	LOC6533054|XP_002093786.1|DYAK	LOC108013351|XP_016934657.1|DSUZ
OG0000734	LOC6525095|XP_039233357.1|DYAK	LOC108004651|XP_016923090.1|DSUZ
OG0000734	LOC6532904|XP_002093640.1|DYAK	LOC108020012|XP_036670998.1|DSUZ
OG0000735	LOC6524165|XP_002100028.1|DYAK	LOC108004591|XP_016923019.1|DSUZ
OG0000735	LOC6527878|XP_002088950.1|DYAK	LOC108020572|XP_016944424.1|DSUZ
OG0000736	LOC6526672|XP_002087780.1|DYAK	LOC108018124|XP_016941055.1|DSUZ
OG0000736	LOC6526675|XP_002087781.2|DYAK	LOC108015114|XP_016936857.1|DSUZ
OG0000737	LOC6528299|XP_039226664.1|DYAK	LOC108018012|XP_016940859.1|DSUZ
OG0000738	LOC6527632|XP_002088720.1|DYAK	LOC108019184|XP_016942444.1|DSUZ
OG0000738	LOC6528233|XP_002089295.1|DYAK	LOC108011249|XP_016931850.1|DSUZ
OG0000739	LOC6537255|XP_002097813.1|DYAK	LOC108015727|XP_016926869.1|DSUZ
OG0000739	LOC6537253|XP_002097811.1|DYAK	LOC108007652|XP_016926864.1|DSUZ
OG0000740	LOC6536400|XP_039232567.1|DYAK	LOC108016394|XP_036674218.1|DSUZ
OG0000741	LOC6524962|XP_002100802.1|DYAK	LOC108006303|XP_016925278.1|DSUZ
OG0000741	LOC6536705|XP_002097277.1|DYAK	LOC108015678|XP_036673764.1|DSUZ
OG0000742	LOC6526092|XP_015046635.2|DYAK	LOC108015239|XP_016937074.1|DSUZ
OG0000742	LOC6526094|XP_002101911.3|DYAK	LOC108015240|XP_016937076.1|DSUZ
OG0000743	LOC6532345|XP_002093105.3|DYAK	LOC108013226|XP_016934444.2|DSUZ
OG0000743	LOC6531783|XP_002092570.1|DYAK	LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ
OG0000744	LOC6529347|XP_002090352.1|DYAK	LOC108009841|XP_016930022.1|DSUZ
OG0000745	LOC6530733|XP_002091623.2|DYAK	LOC108008187|XP_016927468.1|DSUZ
OG0000745	LOC6529372|XP_002090377.1|DYAK	LOC108009250|XP_016928919.1|DSUZ
OG0000746	LOC6528520|XP_002089566.1|DYAK	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ
OG0000746	LOC6528519|XP_002089565.1|DYAK	LOC108019627|XP_016942998.2|DSUZ
OG0000747	LOC6535206|XP_002095865.3|DYAK	LOC108007712|XP_016926950.1|DSUZ, LOC118877318|XP_036671427.1|DSUZ
OG0000747	LOC6535204|XP_039230072.1|DYAK	LOC108007713|XP_016926951.2|DSUZ, LOC118876752|XP_036670344.1|DSUZ
OG0000748	LOC6526593|XP_002087701.1|DYAK	LOC108011058|XP_016931613.1|DSUZ
OG0000748	LOC6523927|XP_015045377.1|DYAK	LOC108016584|XP_016938757.1|DSUZ
OG0000749	LOC6528840|XP_002089872.2|DYAK, LOC6537911|XP_002098451.1|DYAK	LOC108007838|XP_016927091.2|DSUZ, LOC108007848|XP_016927098.2|DSUZ
OG0000749	LOC6535712|XP_002096339.3|DYAK	LOC108014203|XP_016935733.2|DSUZ
OG0000750	LOC6530121|XP_039228708.1|DYAK	LOC108009829|XP_016930004.2|DSUZ, LOC108009828|XP_016930003.1|DSUZ
OG0000750	LOC6536348|XP_002096930.1|DYAK	LOC108015856|XP_016937912.1|DSUZ
OG0000751	LOC6531601|XP_002092398.3|DYAK	LOC108009890|XP_016930097.1|DSUZ
OG0000751	LOC6531599|XP_039228484.1|DYAK	LOC108010315|XP_016930701.1|DSUZ
OG0000752	LOC6526565|XP_002087675.3|DYAK	LOC108009576|XP_016929535.2|DSUZ, LOC108009067|XP_016928571.2|DSUZ, LOC108009837|XP_016930018.2|DSUZ
OG0000753	LOC6536814|XP_002097384.1|DYAK	LOC108018405|XP_036672589.1|DSUZ
OG0000753	LOC6532606|XP_002093350.1|DYAK	LOC108012679|XP_016933595.1|DSUZ
OG0000754	LOC6525594|XP_015046379.1|DYAK	LOC108005475|XP_036676966.1|DSUZ
OG0000754	LOC6523988|XP_002099860.1|DYAK	LOC108006284|XP_016925231.1|DSUZ
OG0000755	LOC6536943|XP_039231758.1|DYAK	LOC108018290|XP_036674677.1|DSUZ
OG0000755	LOC6536944|XP_002097513.1|DYAK	LOC108018289|XP_036674692.1|DSUZ
