Orthogroup	DYAK.longest_only	DSIM.longest_only
OG0001041	LOC6535863|XP_002096482.1|DYAK	LOC6727272|XP_002102661.1|DSIM, LOC6727271|XP_002102660.1|DSIM
OG0001041	LOC6535864|XP_002096483.2|DYAK	LOC6727269|XP_002102658.1|DSIM
OG0001042	LOC6538948|XP_002099451.1|DYAK	LOC6730281|XP_002105564.1|DSIM
OG0001043	LOC6524840|XP_002100680.1|DYAK	LOC6739856|XP_002076747.1|DSIM
OG0001044	LOC6528469|XP_002089515.1|DYAK	LOC6733419|XP_016026362.1|DSIM
OG0001045	LOC6530466|XP_015051933.1|DYAK	LOC6734564|XP_016027675.1|DSIM
OG0001046	LOC6531238|XP_002092050.1|DYAK	LOC6734962|XP_002081956.1|DSIM
OG0001046	LOC6531237|XP_002092049.1|DYAK	LOC6734963|XP_002081957.1|DSIM
OG0001047	LOC6529943|XP_002090898.1|DYAK	LOC6734326|XP_002081349.1|DSIM
OG0001048	LOC6530559|XP_002091472.1|DYAK	LOC6735629|XP_016028996.1|DSIM
OG0001049	LOC6532989|XP_002093724.1|DYAK	LOC6736798|XP_016030444.1|DSIM
OG0001050	LOC6534433|XP_039229947.1|DYAK	LOC6738355|XP_039149609.1|DSIM
OG0001051	LOC6527900|XP_002088972.1|DYAK	LOC6731674|XP_002078814.1|DSIM
OG0001052	LOC6527707|XP_002088791.1|DYAK	LOC6731493|XP_016024173.1|DSIM
OG0001053	LOC6524249|XP_002100112.1|DYAK	LOC27208251|XP_039153337.1|DSIM
OG0001054	LOC6537806|XP_002098347.1|DYAK	LOC6729162|XP_002104483.1|DSIM
OG0001055	LOC6537409|XP_002097965.3|DYAK	LOC6728486|XP_016035124.1|DSIM
OG0001055	LOC6537408|XP_002097964.1|DYAK	LOC6728485|XP_002103830.2|DSIM
OG0001056	LOC6529422|XP_002090426.1|DYAK	LOC6732650|XP_002079767.1|DSIM
OG0001056	LOC6524920|XP_002100760.1|DYAK	LOC6726096|XP_002107078.1|DSIM
OG0001057	LOC6527849|XP_002088921.1|DYAK	LOC6731624|XP_016024306.1|DSIM
OG0001058	LOC6524507|XP_002100364.1|DYAK	LOC6725785|XP_016039091.1|DSIM
OG0001059	LOC6534879|XP_002095551.2|DYAK	LOC6738752|XP_039150322.1|DSIM
OG0001059	LOC6534952|XP_002095622.1|DYAK	LOC6738679|XP_002085481.1|DSIM
OG0001060	LOC6536704|XP_002097276.1|DYAK	LOC27208184|XP_016034361.1|DSIM
OG0001061	LOC6536473|XP_002097054.2|DYAK	LOC6728688|XP_002104024.2|DSIM
OG0001061	LOC6536474|XP_002097055.1|DYAK	LOC6728687|XP_002104023.1|DSIM
OG0001062	LOC6537542|XP_002098088.1|DYAK	LOC6726893|XP_002102295.1|DSIM
OG0001062	LOC6537629|XP_002098174.2|DYAK	LOC6726981|XP_016033488.1|DSIM
OG0001063	LOC26535068|XP_015045753.2|DYAK	LOC27208519|XP_016039138.2|DSIM
OG0001063	LOC6524551|XP_002100408.2|DYAK	LOC6725811|XP_016039141.1|DSIM
OG0001064	LOC6524493|XP_002100350.1|DYAK	LOC6725776|XP_002106775.1|DSIM
OG0001064	LOC6525406|XP_002101241.1|DYAK	LOC6725380|XP_002106397.2|DSIM
OG0001065	LOC6528831|XP_015054070.1|DYAK	LOC6733789|XP_016026742.1|DSIM
OG0001066	LOC6525151|XP_002100989.2|DYAK	LOC6740243|XP_002077124.2|DSIM
OG0001067	LOC6528951|XP_002089983.1|DYAK	LOC6732479|XP_016025123.2|DSIM
OG0001067	LOC26534915|XP_015054563.2|DYAK	LOC120284194|XP_039148268.1|DSIM
OG0001068	LOC6533061|XP_039230197.1|DYAK	LOC6736877|XP_039149531.1|DSIM
OG0001068	LOC6533819|XP_002094519.1|DYAK	LOC6737747|XP_016031521.1|DSIM
OG0001069	LOC6532057|XP_002092834.1|DYAK	LOC6740128|XP_016039293.1|DSIM, LOC27206823|XP_039152658.1|DSIM, LOC6725922|XP_002106908.2|DSIM, LOC27209295|XP_016029464.1|DSIM
OG0001070	LOC6537628|XP_002098173.1|DYAK, LOC6537627|XP_002098172.1|DYAK	LOC6726980|XP_016033487.1|DSIM
OG0001071	LOC6527222|XP_002088316.2|DYAK	LOC6731922|XP_002079057.1|DSIM
OG0001072	LOC6533784|XP_002094486.1|DYAK	LOC6737720|XP_002084550.1|DSIM
OG0001073	LOC6538352|XP_002098877.3|DYAK	LOC6729781|XP_016036462.2|DSIM
OG0001074	LOC6529980|XP_002090926.1|DYAK	LOC6734291|XP_002081320.1|DSIM
OG0001075	LOC6532727|XP_039230561.1|DYAK	LOC6737269|XP_002084109.2|DSIM
OG0001077	LOC6539980|XP_002086852.1|DYAK	LOC6740359|XP_002077227.1|DSIM
OG0001077	LOC6534542|XP_002095219.1|DYAK	LOC6738198|XP_002085011.1|DSIM
OG0001078	LOC6525829|XP_002101649.1|DYAK	LOC6740205|XP_002077087.1|DSIM
OG0001079	LOC6532937|XP_002093672.1|DYAK	LOC6736750|XP_016030374.1|DSIM
OG0001080	LOC6532331|XP_002093091.1|DYAK	LOC6736301|XP_016029781.1|DSIM
OG0001081	LOC6535733|XP_002096356.1|DYAK	LOC6727409|XP_016033955.1|DSIM
OG0001082	LOC6530757|XP_002091647.1|DYAK	LOC6735429|XP_016028737.1|DSIM
OG0001083	LOC6532721|XP_002093463.1|DYAK	LOC27207993|XP_039149426.1|DSIM, LOC6740665|XP_039153230.1|DSIM
OG0001084	LOC6528312|XP_002089365.1|DYAK	LOC6733257|XP_016026131.1|DSIM
OG0001085	LOC6529102|XP_002090115.1|DYAK	LOC6733171|XP_002080247.2|DSIM
OG0001086	LOC6536483|XP_002097061.1|DYAK	LOC27206474|XP_002104016.2|DSIM
OG0001086	LOC6531968|XP_002092754.1|DYAK	LOC6736000|XP_002082909.1|DSIM
OG0001087	LOC6527257|XP_002088351.2|DYAK	LOC6731965|XP_039154402.1|DSIM
OG0001087	LOC6527258|XP_002088352.2|DYAK	LOC6731967|XP_016024647.1|DSIM
OG0001088	LOC6532639|XP_002093383.1|DYAK	LOC6737360|XP_002084198.1|DSIM
OG0001089	LOC6532948|XP_002093683.1|DYAK	LOC6736761|XP_016030382.1|DSIM
OG0001090	LOC6532855|XP_002093592.3|DYAK	LOC6736673|XP_016030293.1|DSIM
OG0001092	LOC6524850|XP_002100690.1|DYAK	LOC6726042|XP_039153372.1|DSIM
OG0001092	LOC6529037|XP_002090068.1|DYAK	LOC6732393|XP_002079514.2|DSIM
OG0001093	LOC6528222|XP_002089284.1|DYAK	LOC6732318|XP_016024981.1|DSIM
OG0001094	LOC6528213|XP_002089275.2|DYAK, LOC6528208|XP_039226430.1|DYAK	LOC6732310|XP_039154418.1|DSIM
OG0001095	LOC6530965|XP_002091803.1|DYAK	LOC6735239|XP_039148110.1|DSIM
OG0001096	LOC6529610|XP_002090604.1|DYAK	LOC6732711|XP_002079825.1|DSIM
OG0001097	LOC26536310|XP_015045280.1|DYAK, LOC6539146|XP_039226189.1|DYAK	LOC27207459|XP_016022729.2|DSIM
OG0001098	LOC6533760|XP_015050252.1|DYAK	LOC6737698|XP_016031469.1|DSIM
OG0001099	LOC6539780|XP_002086669.2|DYAK	LOC6738954|XP_002085749.1|DSIM
OG0001100	LOC6536326|XP_002096910.1|DYAK, LOC6536327|XP_002096911.2|DYAK	LOC27206437|XP_039151289.1|DSIM
OG0001100	LOC120321820|XP_039231707.1|DYAK, LOC26535504|XP_039231158.1|DYAK	LOC6740369|XP_016025924.1|DSIM
OG0001101	LOC6531690|XP_039229181.1|DYAK	LOC6734863|XP_039148206.1|DSIM
OG0001102	LOC6534093|XP_002094779.3|DYAK	LOC6738031|XP_016031844.2|DSIM
OG0001103	LOC6536728|XP_002097300.1|DYAK	LOC6727807|XP_016034395.1|DSIM
OG0001104	LOC6530138|XP_002091084.2|DYAK	LOC6734127|XP_016027140.1|DSIM
OG0001105	LOC6525158|XP_002100996.1|DYAK	LOC27207322|XP_016040064.1|DSIM
OG0001105	LOC6530176|XP_002091116.1|DYAK	LOC6739406|XP_002076308.1|DSIM
OG0001106	LOC6523695|XP_015046723.1|DYAK	LOC6724686|XP_039152089.1|DSIM
OG0001108	LOC6538718|XP_002099233.2|DYAK	LOC6729408|XP_002104723.1|DSIM
OG0001108	LOC6538726|XP_002099241.1|DYAK	LOC6729402|XP_039151505.1|DSIM
OG0001109	LOC6530379|XP_002091305.1|DYAK	LOC6734474|XP_002081493.1|DSIM
OG0001109	LOC6530378|XP_002091304.1|DYAK	LOC6734473|XP_016027598.1|DSIM
OG0001110	LOC6524579|XP_002100436.1|DYAK	LOC6725835|XP_016039155.1|DSIM
OG0001111	LOC6531722|XP_002092512.1|DYAK	LOC6735769|XP_002082682.1|DSIM
OG0001111	LOC6531721|XP_002092511.1|DYAK	LOC6735768|XP_016029142.1|DSIM
OG0001111	LOC6531720|XP_002092510.3|DYAK	LOC27207769|XP_039148848.1|DSIM
OG0001112	LOC6531794|XP_002092581.2|DYAK	LOC6735839|XP_016029210.1|DSIM
OG0001113	LOC26535098|XP_015054582.1|DYAK	LOC27208806|XP_016025121.1|DSIM
OG0001113	LOC6528950|XP_002089982.1|DYAK	LOC6732480|XP_016025124.1|DSIM
OG0001114	LOC6527195|XP_002088289.1|DYAK	LOC6731894|XP_002079029.1|DSIM
OG0001114	LOC6527194|XP_002088288.1|DYAK	LOC6731893|XP_016024562.1|DSIM
OG0001115	LOC26536249|XP_015052964.1|DYAK	LOC27207741|XP_016025430.1|DSIM
OG0001115	LOC6529597|XP_002090591.3|DYAK	LOC6732696|XP_016025432.1|DSIM
OG0001115	LOC6529596|XP_002090590.2|DYAK	LOC6732695|XP_016025431.1|DSIM
OG0001116	LOC6528900|XP_015054220.1|DYAK	LOC27206624|XP_016026875.1|DSIM
OG0001116	LOC120320791|XP_039227324.1|DYAK	LOC6733851|XP_016026874.2|DSIM
OG0001117	LOC6534267|XP_002094948.1|DYAK	LOC27206422|XP_016032370.1|DSIM
OG0001118	LOC6524913|XP_002100753.2|DYAK	LOC6726087|XP_002107069.1|DSIM, LOC6726036|XP_016039415.1|DSIM
OG0001119	LOC6540043|XP_002086910.2|DYAK	LOC27208688|XP_039154232.1|DSIM
OG0001120	LOC6537834|XP_002098375.1|DYAK	LOC6729186|XP_002104507.1|DSIM
OG0001121	LOC6539116|XP_002086012.2|DYAK	LOC6733150|XP_016026025.2|DSIM
OG0001122	LOC6532316|XP_002093076.1|DYAK	LOC27209387|XP_016029772.1|DSIM
OG0001124	LOC6536682|XP_015047893.1|DYAK, LOC120321730|XP_039231282.1|DYAK	LOC6727766|XP_039151619.1|DSIM, LOC6727768|XP_002103130.1|DSIM
OG0001125	LOC6535800|XP_002096423.2|DYAK	LOC6727337|XP_016033872.1|DSIM
OG0001126	LOC6533088|XP_039230083.1|DYAK	LOC6736903|XP_039149784.1|DSIM
OG0001127	LOC6533818|XP_002094518.2|DYAK	LOC6737746|XP_002084574.2|DSIM
OG0001128	LOC6531171|XP_002092000.2|DYAK	LOC6735029|XP_016028307.1|DSIM
OG0001129	LOC6528094|XP_039227774.1|DYAK	LOC6731132|XP_016023686.1|DSIM
OG0001130	LOC6527927|XP_002088995.1|DYAK	LOC6731700|XP_002078836.2|DSIM
OG0001131	LOC6523739|XP_039233001.1|DYAK	LOC6724718|XP_039152032.1|DSIM
OG0001133	LOC6529817|XP_039228930.1|DYAK	LOC6732915|XP_039154556.1|DSIM
OG0001134	LOC6530903|XP_039228109.1|DYAK	LOC6735296|XP_016028651.1|DSIM
OG0001135	LOC6537367|XP_015048298.1|DYAK	LOC6728151|XP_016034762.1|DSIM
OG0001136	LOC6536321|XP_002096905.2|DYAK	LOC6728830|XP_039151271.1|DSIM
OG0001137	LOC6536197|XP_002096788.1|DYAK	LOC6728948|XP_016035629.1|DSIM
OG0001138	LOC6532329|XP_002093089.1|DYAK	LOC6736299|XP_016029780.1|DSIM
OG0001139	LOC6533955|XP_002094655.2|DYAK	LOC6737896|XP_016031677.1|DSIM
OG0001140	LOC6537779|XP_002098320.1|DYAK	LOC27208503|XP_002104453.2|DSIM
OG0001141	LOC6535856|XP_002096475.2|DYAK	LOC6727278|XP_002102667.2|DSIM
OG0001142	LOC6535828|XP_039232176.1|DYAK	LOC6727310|XP_039151394.1|DSIM
OG0001143	LOC6538495|XP_002099017.1|DYAK, LOC6528253|XP_002089306.1|DYAK	LOC6732347|XP_016024999.1|DSIM
OG0001144	LOC6535959|XP_002096575.1|DYAK	LOC6727175|XP_002102567.1|DSIM
OG0001144	LOC6531374|XP_002092177.2|DYAK	LOC6734803|XP_002081806.2|DSIM
OG0001145	LOC6528789|XP_002089823.1|DYAK	LOC6733742|XP_002080788.1|DSIM
OG0001145	LOC6528790|XP_002089824.1|DYAK	LOC6733743|XP_002080789.1|DSIM
OG0001146	LOC6527506|XP_002088596.1|DYAK	LOC6732209|XP_016024885.1|DSIM
OG0001146	LOC6525361|XP_002101197.1|DYAK	LOC6725412|XP_002106428.1|DSIM
OG0001147	LOC26535564|XP_039230200.1|DYAK, LOC6540388|XP_039230201.1|DYAK, LOC6534270|XP_039230202.1|DYAK, LOC120320446|XP_039230205.1|DYAK, LOC26534890|XP_015050538.2|DYAK	LOC6740432|XP_016025945.1|DSIM, LOC120285615|XP_039154181.1|DSIM, LOC120284728|XP_039149165.1|DSIM, LOC120284727|XP_039149164.1|DSIM, LOC6738524|XP_039149163.1|DSIM
OG0001148	LOC6526754|XP_002087857.1|DYAK	LOC6730897|XP_002078061.2|DSIM
OG0001149	LOC6534711|XP_002095386.2|DYAK	LOC6738934|XP_039149250.1|DSIM
OG0001149	LOC6533333|XP_002094059.1|DYAK	LOC6737149|XP_016030789.1|DSIM
OG0001150	LOC6531310|XP_002092114.1|DYAK	LOC6735741|XP_002082654.1|DSIM
OG0001151	LOC6535702|XP_002096329.1|DYAK	LOC6727440|XP_002102821.1|DSIM
OG0001151	LOC6535703|XP_002096330.1|DYAK	LOC6727439|XP_016034014.1|DSIM
OG0001152	LOC6530850|XP_002091731.1|DYAK	LOC6735330|XP_002082279.1|DSIM
OG0001152	LOC6527954|XP_002089021.1|DYAK	LOC6731728|XP_016024400.1|DSIM
OG0001153	LOC6531909|XP_039228908.1|DYAK	LOC6735951|XP_016029304.1|DSIM
OG0001154	LOC6527948|XP_015053846.1|DYAK	LOC6731720|XP_016024395.1|DSIM
OG0001155	LOC6524044|XP_002099913.1|DYAK	LOC6725294|XP_016038331.1|DSIM
OG0001157	LOC6536927|XP_002097496.1|DYAK	LOC6728249|XP_016034890.1|DSIM
OG0001158	LOC6528149|XP_002089215.2|DYAK	LOC6731082|XP_039154375.1|DSIM
OG0001159	LOC6538058|XP_015048628.1|DYAK	LOC6730048|XP_039150464.1|DSIM
OG0001160	LOC6535979|XP_002096594.1|DYAK	LOC6727156|XP_002102549.1|DSIM
OG0001161	LOC6537370|XP_015048299.1|DYAK	LOC6728154|XP_039151466.1|DSIM
OG0001162	LOC6536373|XP_002096955.1|DYAK	LOC6728777|XP_016035455.1|DSIM
OG0001163	LOC6536985|XP_015048040.1|DYAK	LOC6728195|XP_016034832.1|DSIM
OG0001164	LOC6537694|XP_002098239.1|DYAK	LOC6729049|XP_002104370.1|DSIM
OG0001165	LOC6531817|XP_002092604.1|DYAK	LOC6735864|XP_002082774.1|DSIM
OG0001166	LOC6533506|XP_039230329.1|DYAK	LOC6736492|XP_039149651.1|DSIM
OG0001167	LOC6528889|XP_039226306.1|DYAK	LOC6733839|XP_016026857.1|DSIM
OG0001168	LOC6531129|XP_002091963.1|DYAK	LOC6735066|XP_002082043.2|DSIM
OG0001169	LOC6525649|XP_002101471.1|DYAK	LOC6726252|XP_016039762.1|DSIM
OG0001170	LOC6537869|XP_002098410.1|DYAK	LOC6729218|XP_002104539.1|DSIM
OG0001171	LOC6532659|XP_015049514.1|DYAK	LOC6737337|XP_016031067.1|DSIM
OG0001172	LOC6530596|XP_002091509.1|DYAK	LOC6735589|XP_002082509.1|DSIM
OG0001173	LOC6539030|XP_002099532.3|DYAK	LOC6730359|XP_002105641.1|DSIM
OG0001174	LOC6533186|XP_002093912.1|DYAK	LOC6737001|XP_016030627.1|DSIM
OG0001174	LOC6533185|XP_002093911.1|DYAK	LOC27208657|XP_016030626.1|DSIM
OG0001175	LOC6531236|XP_002092048.1|DYAK	LOC6734964|XP_002081958.2|DSIM
OG0001176	LOC6530366|XP_015051953.1|DYAK	LOC6734462|XP_016027584.1|DSIM
OG0001177	LOC6529464|XP_015052361.1|DYAK	LOC6732609|XP_016025315.1|DSIM
OG0001178	LOC6530735|XP_002091625.2|DYAK	LOC6735451|XP_016028757.2|DSIM
OG0001179	LOC6530272|XP_002091204.1|DYAK	LOC6734007|XP_016027035.1|DSIM
OG0001180	LOC6523707|XP_015046755.1|DYAK	LOC6740647|XP_016037220.1|DSIM
OG0001181	LOC6534458|XP_015050644.1|DYAK	LOC6738122|XP_016031959.1|DSIM
OG0001182	LOC6537892|XP_015048562.1|DYAK	LOC6729238|XP_016035890.1|DSIM
OG0001183	LOC6537426|XP_039231088.1|DYAK	LOC6728503|XP_039151214.1|DSIM
OG0001184	LOC6535503|XP_039231401.1|DYAK	LOC6727621|XP_016034214.2|DSIM
OG0001185	LOC26536335|XP_039232426.1|DYAK	LOC6727992|XP_039150991.1|DSIM
OG0001186	LOC6535995|XP_039231605.1|DYAK	LOC6727140|XP_016033621.1|DSIM
OG0001187	LOC6530434|XP_015051946.1|DYAK	LOC6734533|XP_016027649.1|DSIM
OG0001188	LOC6530070|XP_002091016.1|DYAK	LOC6734199|XP_016027231.1|DSIM
OG0001189	LOC6531752|XP_002092542.1|DYAK	LOC6735796|XP_016029183.1|DSIM
OG0001190	LOC6539107|XP_002086009.1|DYAK	LOC6740289|XP_016026105.1|DSIM
OG0001191	LOC6527838|XP_002088910.2|DYAK	LOC6731612|XP_016024291.1|DSIM
OG0001192	LOC6527027|XP_002088122.2|DYAK	LOC6731273|XP_039147079.1|DSIM
OG0001193	LOC6535849|XP_002096470.1|DYAK	LOC6727284|XP_002102673.1|DSIM
OG0001194	LOC6523802|XP_002099677.2|DYAK	LOC6724773|XP_016037532.1|DSIM, LOC6724771|XP_002105814.1|DSIM
OG0001195	LOC6528566|XP_002089610.2|DYAK	LOC6739334|XP_002076241.1|DSIM
OG0001196	LOC6524369|XP_002100227.1|DYAK	LOC27206767|XP_016037918.1|DSIM
OG0001196	LOC6527035|XP_002088129.3|DYAK	LOC6731265|XP_002078423.1|DSIM
OG0001197	LOC6538266|XP_002098793.1|DYAK	LOC6729846|XP_002105149.1|DSIM
OG0001197	LOC6537795|XP_002098336.1|DYAK	LOC6729143|XP_002104464.1|DSIM
OG0001198	LOC6537672|XP_039231705.1|DYAK	LOC6729030|XP_002104351.1|DSIM
OG0001198	LOC6537673|XP_002098218.1|DYAK	LOC6729031|XP_002104352.1|DSIM
OG0001200	LOC6529489|XP_002090491.1|DYAK	LOC6732581|XP_016025265.1|DSIM
OG0001201	LOC6538520|XP_002099042.1|DYAK	LOC6729611|XP_002104919.1|DSIM
OG0001203	LOC6523755|XP_002099630.1|DYAK	LOC6724734|XP_016037398.1|DSIM
OG0001204	LOC6527557|XP_002088647.2|DYAK	LOC6732263|XP_016024933.1|DSIM
OG0001205	LOC6537471|XP_002098027.1|DYAK	LOC6726825|XP_002102232.2|DSIM
OG0001206	LOC6535802|XP_039230984.1|DYAK	LOC6727335|XP_016033865.1|DSIM
OG0001207	LOC6525314|XP_039231389.1|DYAK	LOC27206892|XP_016038534.2|DSIM
OG0001208	LOC6525971|XP_039233402.1|DYAK	LOC6725575|XP_039153422.1|DSIM
OG0001209	LOC6536873|XP_039231530.1|DYAK	LOC6728307|XP_016034940.1|DSIM
OG0001210	LOC6524736|XP_002100580.1|DYAK	LOC6725952|XP_016039304.1|DSIM
OG0001211	LOC26536246|XP_039231020.1|DYAK	LOC6727217|XP_016033711.1|DSIM
OG0001212	LOC6524658|XP_002100515.1|DYAK	LOC6725889|XP_002106884.1|DSIM
OG0001213	LOC6535475|XP_002096106.2|DYAK	LOC6727653|XP_002103030.1|DSIM
OG0001214	LOC6537788|XP_002098329.1|DYAK	LOC6729145|XP_016035792.1|DSIM
OG0001215	LOC6537544|XP_002098090.1|DYAK	LOC6726895|XP_016033405.1|DSIM
OG0001216	LOC6537279|XP_039232743.1|DYAK	LOC6728067|XP_039151491.1|DSIM
OG0001217	LOC6529165|XP_039228253.1|DYAK	LOC6733132|XP_016025841.1|DSIM
OG0001218	LOC6537870|XP_002098411.1|DYAK	LOC6729219|XP_002104540.1|DSIM
OG0001220	LOC6528400|XP_002089447.1|DYAK	LOC27206322|XP_016026252.1|DSIM
OG0001221	LOC6530763|XP_002091651.1|DYAK	LOC6735423|XP_002082365.1|DSIM
OG0001222	LOC6538116|XP_002098651.1|DYAK	LOC6729987|XP_016036754.1|DSIM
OG0001223	LOC6539164|XP_002086065.2|DYAK	LOC6725078|XP_016025996.1|DSIM
OG0001224	LOC6531361|XP_002092164.1|DYAK	LOC6734814|XP_016028042.1|DSIM
OG0001225	LOC6528428|XP_015054367.1|DYAK	LOC6733377|XP_039147411.1|DSIM
OG0001226	LOC6529284|XP_002090289.1|DYAK	LOC6733980|XP_016027013.1|DSIM
OG0001227	LOC6526941|XP_015053536.1|DYAK	LOC6731358|XP_016023949.1|DSIM
OG0001228	LOC6524878|XP_002100718.1|DYAK	LOC6726066|XP_002107048.1|DSIM
OG0001229	LOC26535340|XP_039227449.1|DYAK	LOC6739559|XP_039147332.1|DSIM
OG0001230	LOC6531423|XP_002092226.1|DYAK	LOC6734755|XP_039148129.1|DSIM
OG0001231	LOC6532176|XP_002090163.1|DYAK	LOC6733129|XP_016025845.1|DSIM
OG0001232	LOC6527635|XP_002088723.1|DYAK, LOC6527636|XP_002088724.2|DYAK	LOC6731423|XP_002078575.1|DSIM
OG0001233	LOC6526912|XP_002088011.1|DYAK	LOC6731387|XP_039149505.1|DSIM
OG0001234	LOC6531492|XP_002092291.1|DYAK	LOC6740783|XP_016027889.1|DSIM
OG0001235	LOC6526318|XP_002087440.1|DYAK	LOC6730471|XP_016022931.1|DSIM
OG0001236	LOC6534816|XP_002095488.3|DYAK	LOC6738829|XP_002085629.1|DSIM
OG0001237	LOC6534073|XP_002094759.1|DYAK	LOC6738010|XP_002084825.1|DSIM
OG0001237	LOC6535741|XP_015047326.1|DYAK	LOC6727401|XP_016033949.1|DSIM
OG0001238	LOC6538423|XP_039231226.1|DYAK	LOC6729709|XP_016036366.1|DSIM
OG0001239	LOC6536865|XP_002097434.2|DYAK	LOC6728315|XP_016034949.1|DSIM
OG0001240	LOC6538410|XP_002098934.1|DYAK	LOC6729724|XP_016036379.1|DSIM
OG0001241	LOC6530124|XP_002091070.2|DYAK	LOC27206163|XP_016027150.1|DSIM
OG0001242	LOC6526087|XP_002101904.1|DYAK	LOC6726523|XP_016040164.1|DSIM
OG0001243	LOC6534920|XP_015050928.1|DYAK	LOC6738712|XP_016032528.1|DSIM
OG0001244	LOC6537286|XP_002097844.1|DYAK	LOC6728074|XP_016034691.1|DSIM
OG0001245	LOC26535590|XP_039231611.1|DYAK	LOC6727352|XP_016033883.1|DSIM
OG0001246	LOC6531940|XP_002092726.1|DYAK	LOC6739504|XP_016029342.1|DSIM
OG0001247	LOC26535936|XP_015045284.1|DYAK	LOC27207504|XP_039148762.1|DSIM
OG0001248	LOC6532641|XP_002093385.1|DYAK	LOC6737358|XP_002084196.1|DSIM
OG0001249	LOC6525485|XP_002101320.1|DYAK	LOC27208032|XP_016038236.1|DSIM
OG0001251	LOC6536031|XP_002096646.3|DYAK	LOC6727101|XP_002102494.1|DSIM
OG0001251	LOC26536333|XP_039230975.1|DYAK	LOC6727105|XP_002102498.1|DSIM
OG0001252	LOC26536253|XP_039232277.1|DYAK, LOC6534239|XP_002094921.3|DYAK	LOC6729970|XP_002105264.2|DSIM
OG0001253	LOC6530141|XP_002091086.1|DYAK	LOC120285369|XP_039153801.1|DSIM, LOC120285367|XP_039153798.1|DSIM, LOC6726581|XP_016022680.2|DSIM, LOC120285370|XP_039153812.1|DSIM, LOC6734123|XP_016027139.1|DSIM
OG0001254	LOC6530753|XP_002091643.1|DYAK	LOC6735432|XP_002082372.1|DSIM
OG0001255	LOC6528423|XP_002089469.1|DYAK	LOC6733370|XP_002080427.1|DSIM
OG0001256	LOC6532779|XP_002093521.1|DYAK	LOC6739608|XP_002076504.2|DSIM
OG0001256	LOC6532128|XP_002092904.1|DYAK	LOC27206195|XP_016029531.1|DSIM
OG0001257	LOC6523749|XP_039232984.1|DYAK	LOC6724731|XP_016037370.1|DSIM
OG0001258	LOC6536202|XP_002096793.1|DYAK	LOC6739697|XP_002076591.1|DSIM
OG0001259	LOC6524391|XP_002100249.1|DYAK	LOC27207032|XP_016037885.1|DSIM
OG0001260	LOC6536482|XP_002097060.1|DYAK	LOC6728678|XP_002104017.1|DSIM
OG0001261	LOC6526132|XP_002101949.2|DYAK	LOC6726560|XP_016040224.1|DSIM
OG0001262	LOC6533670|XP_002094376.3|DYAK	LOC6737626|XP_016031396.1|DSIM
OG0001263	LOC6538640|XP_002099160.1|DYAK	LOC6729488|XP_002104798.1|DSIM
OG0001264	LOC6526769|XP_002087872.2|DYAK	LOC6730913|XP_016023348.1|DSIM
OG0001265	LOC6523955|XP_015045396.1|DYAK	LOC6724886|XP_039152688.1|DSIM
OG0001266	LOC6531625|XP_002092422.2|DYAK	LOC6735703|XP_016029075.1|DSIM
OG0001267	LOC6537708|XP_002098253.1|DYAK	LOC6729063|XP_016035714.1|DSIM
OG0001268	LOC6539926|XP_039231886.1|DYAK	LOC6727557|XP_002102936.1|DSIM
OG0001269	LOC6530246|XP_002091183.1|DYAK	LOC6734032|XP_016027050.1|DSIM
OG0001270	LOC6537478|XP_002098034.1|DYAK	LOC6726832|XP_016033340.1|DSIM
OG0001271	LOC6528862|XP_002089894.1|DYAK	LOC6733817|XP_002080861.1|DSIM
OG0001272	LOC6532477|XP_015049379.2|DYAK	LOC6736437|XP_016029946.1|DSIM
OG0001273	LOC6535425|XP_002096074.1|DYAK	LOC6727700|XP_016034272.1|DSIM
OG0001274	LOC6539710|XP_002086595.1|DYAK	LOC6738742|XP_002085542.1|DSIM
OG0001275	LOC6524734|XP_015045857.1|DYAK	LOC6725951|XP_016039301.1|DSIM
OG0001276	LOC6532883|XP_002093619.1|DYAK	LOC6736699|XP_002083555.1|DSIM
OG0001277	LOC6533455|XP_039230310.1|DYAK	LOC6736541|XP_039150077.1|DSIM
OG0001278	LOC6532519|XP_002093265.1|DYAK	LOC6737469|XP_016031259.1|DSIM
OG0001279	LOC6532567|XP_039230770.1|DYAK	LOC6737423|XP_039149806.1|DSIM
OG0001280	LOC6532195|XP_002092969.1|DYAK	LOC6736208|XP_002083103.2|DSIM
OG0001281	LOC6532457|XP_002093204.2|DYAK	LOC6739604|XP_016029921.1|DSIM
OG0001282	LOC6526651|XP_002087759.1|DYAK	LOC6730799|XP_016023216.1|DSIM
OG0001283	LOC6531482|XP_002092281.1|DYAK	LOC6734702|XP_016027901.1|DSIM
OG0001284	LOC6539076|XP_002085981.1|DYAK	LOC27207025|XP_039147315.1|DSIM
OG0001285	LOC6532252|XP_002093024.1|DYAK	LOC6736227|XP_016029736.1|DSIM
OG0001286	LOC6529276|XP_002090281.1|DYAK	LOC6733008|XP_002080087.1|DSIM
OG0001287	LOC6537227|XP_002097785.1|DYAK	LOC6728012|XP_039151006.1|DSIM
OG0001288	LOC6526345|XP_002087467.1|DYAK	LOC6730494|XP_002077675.2|DSIM
OG0001289	LOC6529258|XP_039228228.1|DYAK	LOC6733028|XP_016025719.2|DSIM
