Orthogroup	DYAK.longest_only	DPSE.longest_only
OG0000776	LOC6538711|XP_002099226.1|DYAK, LOC6534870|XP_002095542.2|DYAK, LOC26534482|XP_015050888.1|DYAK, LOC6534869|XP_002095541.1|DYAK	LOC13036270|XP_003736678.3|DPSE, LOC13036443|XP_003736680.2|DPSE
OG0000777	LOC6537466|XP_002098022.1|DYAK, LOC6537468|XP_002098024.1|DYAK, LOC6537467|XP_002098023.1|DYAK, LOC6535422|XP_002096071.2|DYAK	LOC117185620|XP_033241651.1|DPSE
OG0000778	LOC6533076|XP_002093808.1|DYAK	LOC4813730|XP_001353744.3|DPSE
OG0000778	LOC6529128|XP_002090139.2|DYAK	LOC26532957|XP_015044552.2|DPSE
OG0000779	LOC6524612|XP_002100469.1|DYAK	LOC4814340|XP_001354373.2|DPSE
OG0000780	LOC6528815|XP_002089847.1|DYAK	LOC6898688|XP_002138693.1|DPSE, LOC4804889|XP_001361377.2|DPSE
OG0000781	LOC6525328|XP_015046242.1|DYAK	LOC4814288|XP_015042310.1|DPSE
OG0000781	LOC6539820|XP_002086704.1|DYAK	LOC4812191|XP_001352389.3|DPSE
OG0000782	LOC6533805|XP_002094506.1|DYAK	LOC4813689|XP_001353274.3|DPSE
OG0000782	LOC6524609|XP_002100466.2|DYAK	LOC4815690|XP_001355527.1|DPSE
OG0000783	LOC6533813|XP_039230888.1|DYAK	LOC4813728|XP_001353280.4|DPSE
OG0000783	LOC6524017|XP_002099889.1|DYAK	LOC4814835|XP_001354688.1|DPSE
OG0000784	LOC6534353|XP_002095032.1|DYAK	LOC4813299|XP_001353809.2|DPSE
OG0000784	LOC6525695|XP_002101517.1|DYAK	LOC4814923|XP_001354798.3|DPSE
OG0000785	LOC6538111|XP_002098646.1|DYAK	LOC6897271|XP_002137431.2|DPSE
OG0000785	LOC6538274|XP_002098801.1|DYAK	LOC4801173|XP_001358307.3|DPSE
OG0000786	LOC6535874|XP_015047407.2|DYAK	LOC4801538|XP_003736538.1|DPSE
OG0000787	LOC6532554|XP_002093299.1|DYAK	LOC4812103|XP_001352617.1|DPSE
OG0000787	LOC6523979|XP_002099851.1|DYAK	LOC6901351|XP_002134052.2|DPSE
OG0000788	LOC26534473|XP_015052819.1|DYAK	LOC26532348|XP_015036417.2|DPSE
OG0000788	LOC6533310|XP_002094036.1|DYAK	LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE
OG0000789	LOC6528123|XP_039226925.1|DYAK	LOC4816757|XP_001356076.4|DPSE
OG0000790	LOC6526258|XP_002087380.2|DYAK	LOC4817800|XP_033236406.1|DPSE
OG0000790	LOC6526259|XP_002087381.3|DYAK	LOC4817753|XP_001357104.3|DPSE
OG0000791	LOC6538400|XP_002098924.2|DYAK	LOC6902658|XP_002133174.2|DPSE
OG0000791	LOC6538042|XP_002098577.1|DYAK	LOC4800487|XP_001357754.3|DPSE
OG0000792	LOC6526421|XP_002087540.3|DYAK	LOC6903194|XP_002132893.3|DPSE
OG0000793	LOC6535734|XP_002096357.1|DYAK, LOC26535498|XP_015046541.1|DYAK	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE
OG0000794	LOC6526401|XP_002087520.1|DYAK, LOC6524072|XP_002099936.1|DYAK	LOC6902183|XP_002133710.1|DPSE
OG0000795	LOC6526041|XP_002101858.1|DYAK	LOC6902160|XP_002133691.1|DPSE
OG0000795	LOC6535476|XP_002096107.1|DYAK	LOC6903723|XP_002136753.1|DPSE
OG0000796	LOC6536423|XP_002097005.2|DYAK	LOC4801514|XP_001358593.3|DPSE
OG0000796	LOC6525071|XP_002100910.1|DYAK	LOC4815737|XP_001355501.1|DPSE
OG0000797	LOC6536385|XP_002096967.1|DYAK	LOC6897748|XP_002137853.1|DPSE
OG0000797	LOC6536384|XP_002096966.1|DYAK	LOC6897747|XP_002137852.1|DPSE
OG0000798	LOC6529930|XP_015052509.1|DYAK, LOC6529931|XP_015052513.1|DYAK	LOC6898470|XP_033235084.1|DPSE
OG0000799	LOC6536756|XP_002097328.1|DYAK	LOC6897659|XP_002137798.4|DPSE
OG0000799	LOC6524027|XP_002099899.2|DYAK	LOC4815860|XP_001355604.2|DPSE
OG0000800	LOC6533206|XP_002093932.1|DYAK	LOC6900961|XP_015042428.1|DPSE, LOC6900963|XP_002134664.2|DPSE
OG0000801	LOC6531791|XP_039228851.1|DYAK	LOC6902416|XP_033235697.1|DPSE
OG0000801	LOC6530588|XP_002091501.1|DYAK	LOC4803699|XP_001360375.1|DPSE
OG0000802	LOC6524001|XP_002099873.2|DYAK, LOC6524000|XP_002099872.2|DYAK	LOC4815185|XP_001355089.2|DPSE
OG0000803	LOC6527176|XP_002088270.1|DYAK	LOC4816580|XP_001356060.2|DPSE
OG0000803	LOC6532894|XP_002093630.1|DYAK	LOC4813637|XP_001353662.3|DPSE
OG0000804	LOC6530158|XP_002091100.1|DYAK	LOC6898182|XP_002138253.2|DPSE
OG0000804	LOC6537625|XP_002098170.1|DYAK	LOC4802286|XP_001359234.3|DPSE
OG0000805	LOC6529978|XP_002090924.1|DYAK	LOC4803338|XP_001360127.3|DPSE
OG0000806	LOC6526428|XP_002087547.1|DYAK	LOC4817638|XP_001357033.4|DPSE
OG0000807	LOC6526436|XP_002087555.1|DYAK	LOC4817646|XP_001357038.4|DPSE
OG0000808	LOC6538916|XP_002099420.2|DYAK	LOC6896701|XP_003736216.2|DPSE, LOC6896696|XP_002136910.3|DPSE
OG0000808	LOC6538915|XP_002099419.2|DYAK	LOC6896704|XP_015038825.2|DPSE, LOC6896697|XP_002136911.3|DPSE, LOC6896695|XP_015038826.2|DPSE, LOC117184456|XP_033238184.1|DPSE, LOC6896702|XP_002136916.2|DPSE
OG0000810	LOC6528386|XP_002089433.3|DYAK	LOC4803475|XP_001360193.1|DPSE
OG0000811	LOC6531417|XP_002092220.1|DYAK	LOC4803800|XP_015039365.2|DPSE
OG0000812	LOC6524886|XP_002100726.1|DYAK	LOC6903619|XP_033238096.1|DPSE
OG0000812	LOC26536196|XP_015050493.1|DYAK	LOC6900180|XP_002135519.2|DPSE
OG0000813	LOC6530041|XP_002090987.1|DYAK	LOC4805193|XP_001361638.1|DPSE
OG0000813	LOC6526322|XP_002087444.1|DYAK	LOC6902807|XP_015035809.2|DPSE
OG0000814	LOC6529410|XP_002090415.1|DYAK	LOC4817490|XP_001356909.3|DPSE
OG0000815	LOC6528157|XP_002089222.1|DYAK	LOC6903573|XP_002132442.2|DPSE
OG0000816	LOC6525077|XP_002100916.1|DYAK	LOC6901195|XP_002133896.1|DPSE
OG0000816	LOC6536036|XP_002096651.2|DYAK	LOC4802958|XP_001359772.1|DPSE
OG0000817	LOC6538396|XP_002098920.2|DYAK	LOC6897494|XP_033232306.1|DPSE
OG0000817	LOC120321768|XP_039231520.1|DYAK	LOC117183231|XP_033232305.1|DPSE
OG0000818	LOC6523817|XP_002099692.1|DYAK	LOC4814728|XP_001354503.2|DPSE
OG0000819	LOC6525713|XP_039231077.1|DYAK	LOC6901808|XP_033240150.1|DPSE
OG0000819	LOC6525710|XP_002101532.1|DYAK	LOC4815052|XP_001355189.3|DPSE
OG0000820	LOC6529361|XP_002090366.1|DYAK	LOC4805315|XP_001361735.1|DPSE
OG0000821	LOC6536881|XP_002097450.1|DYAK	LOC4801421|XP_001358517.3|DPSE
OG0000821	LOC6531763|XP_002092551.1|DYAK	LOC6898210|XP_002138278.2|DPSE
OG0000822	LOC6534347|XP_002095027.3|DYAK	LOC6900700|XP_002135064.3|DPSE
OG0000822	LOC6527723|XP_002088806.1|DYAK	LOC4818026|XP_001357427.3|DPSE
OG0000823	LOC6536851|XP_002097420.3|DYAK, LOC6536852|XP_002097421.2|DYAK, LOC6536850|XP_002097419.1|DYAK	LOC4800879|XP_001358074.3|DPSE
OG0000824	LOC6527377|XP_002088469.1|DYAK	LOC6902991|XP_002132713.2|DPSE, LOC6901828|XP_015042178.2|DPSE, LOC6899845|XP_002135691.2|DPSE, LOC117184847|XP_033239769.1|DPSE, LOC6901827|XP_002134495.1|DPSE, LOC6901191|XP_002133892.3|DPSE
OG0000825	LOC6534350|XP_002095029.1|DYAK	LOC4813492|XP_001353807.1|DPSE
OG0000825	LOC6528988|XP_039226419.1|DYAK	LOC4816329|XP_002133085.2|DPSE
OG0000826	LOC6531649|XP_002092446.1|DYAK	LOC4803924|XP_001360565.4|DPSE
OG0000828	LOC26536022|XP_015048365.1|DYAK, LOC6537464|XP_002098020.2|DYAK	LOC13036525|XP_003736435.1|DPSE, LOC6897100|XP_002137284.3|DPSE
OG0000830	LOC6526056|XP_015046615.1|DYAK	LOC4814884|XP_015041820.1|DPSE
OG0000831	LOC6533845|XP_002094545.2|DYAK	LOC6898899|XP_002138869.1|DPSE
OG0000832	LOC6531490|XP_002092289.1|DYAK	LOC4805476|XP_001361871.2|DPSE
OG0000833	LOC6535006|XP_002095676.3|DYAK	LOC4812349|XP_001352911.3|DPSE
OG0000834	LOC6537978|XP_002098515.1|DYAK	LOC4800284|XP_001357610.3|DPSE
OG0000835	LOC6533279|XP_002094005.3|DYAK	LOC4813207|XP_033238319.1|DPSE
OG0000836	LOC6528044|XP_039227579.1|DYAK	LOC117184006|XP_033235755.1|DPSE
OG0000837	LOC26536167|XP_015051627.1|DYAK	LOC26533021|XP_015039152.1|DPSE
OG0000837	LOC6524213|XP_002100076.1|DYAK	LOC4815279|XP_001355169.1|DPSE
OG0000838	LOC26536366|XP_039228223.1|DYAK	LOC26533009|XP_015036082.1|DPSE
OG0000838	LOC26535269|XP_015052889.1|DYAK	LOC26531996|XP_015036083.1|DPSE
OG0000839	LOC6537494|XP_002098042.1|DYAK	LOC6897436|XP_002137588.1|DPSE
OG0000840	LOC6529045|XP_002090076.1|DYAK, LOC6525407|XP_002101242.1|DYAK	LOC4815162|XP_001355158.2|DPSE
OG0000841	LOC6535245|XP_039231317.1|DYAK	LOC6897787|XP_015038079.2|DPSE
OG0000842	LOC6528509|XP_002089555.1|DYAK	LOC4804020|XP_033234889.1|DPSE
OG0000842	LOC6535816|XP_002096438.1|DYAK	LOC4800531|XP_001357795.1|DPSE
OG0000843	LOC6531936|XP_039228503.1|DYAK	LOC6898118|XP_033233424.1|DPSE
OG0000844	LOC6531979|XP_015051651.1|DYAK	LOC4804317|XP_033233876.1|DPSE
OG0000844	LOC6536096|XP_015047565.1|DYAK	LOC6897844|XP_002137949.1|DPSE
OG0000845	LOC6525007|XP_002100846.1|DYAK	LOC4816019|XP_001355559.3|DPSE
OG0000845	LOC6525009|XP_002100848.1|DYAK	LOC4815653|XP_001355560.3|DPSE
OG0000846	LOC6538027|XP_002098562.1|DYAK	LOC6896778|XP_015038816.2|DPSE
OG0000847	LOC6530047|XP_002090993.1|DYAK	LOC4805187|XP_001361634.2|DPSE
OG0000847	LOC6532091|XP_002092867.1|DYAK	LOC4805434|XP_001361835.3|DPSE
OG0000848	LOC6526533|XP_002087643.1|DYAK	LOC4817394|XP_001356632.3|DPSE
OG0000848	LOC6529178|XP_015052243.1|DYAK	LOC4817929|XP_015035340.2|DPSE
OG0000849	LOC6527286|XP_002088380.1|DYAK	LOC4816992|XP_001356503.3|DPSE
OG0000849	LOC6526381|XP_002087500.1|DYAK	LOC6903173|XP_002132873.2|DPSE
OG0000850	LOC6531324|XP_039228428.1|DYAK	LOC4803846|XP_001360499.4|DPSE
OG0000850	LOC6531323|XP_002092127.3|DYAK	LOC4803845|XP_001360498.2|DPSE
OG0000851	LOC6531353|XP_015051263.1|DYAK	LOC26533472|XP_015035091.1|DPSE
OG0000852	LOC120321039|XP_039228225.1|DYAK, LOC6531044|XP_002091880.3|DYAK, LOC120321038|XP_039228224.1|DYAK	LOC26533166|XP_033234705.1|DPSE
OG0000854	LOC6524103|XP_002099967.1|DYAK	LOC6901946|XP_002133480.1|DPSE
OG0000854	LOC6524100|XP_039228477.1|DYAK	LOC4815859|XP_001355326.4|DPSE
OG0000855	LOC6523938|XP_002099810.1|DYAK	LOC4815564|XP_001355426.1|DPSE
OG0000855	LOC6536188|XP_002096779.1|DYAK	LOC4801799|XP_001358833.3|DPSE
OG0000856	LOC6534633|XP_002095308.3|DYAK	LOC4813957|XP_001354116.1|DPSE
OG0000857	LOC6526134|XP_002101951.2|DYAK	LOC4814313|XP_001354424.3|DPSE
OG0000858	LOC6536892|XP_002097461.1|DYAK, LOC6536893|XP_002097462.1|DYAK	LOC6897182|XP_002137362.2|DPSE
OG0000860	LOC6534766|XP_002095441.3|DYAK	LOC6900284|XP_002135606.3|DPSE
OG0000860	LOC6533426|XP_039230595.1|DYAK	LOC4811876|XP_001352735.4|DPSE
OG0000861	LOC6531869|XP_002092656.2|DYAK	LOC4804536|XP_001361084.3|DPSE
OG0000862	LOC6530708|XP_002091599.1|DYAK	LOC4805519|XP_001361909.1|DPSE
OG0000862	LOC6528112|XP_002089179.1|DYAK	LOC4817922|XP_001357223.4|DPSE
OG0000863	LOC6537728|XP_002098273.1|DYAK	LOC4801683|XP_001358733.4|DPSE
OG0000864	LOC6524541|XP_002100398.1|DYAK	LOC4814266|XP_033238543.1|DPSE
OG0000865	LOC6526232|XP_002102041.1|DYAK	LOC6903416|XP_033235363.1|DPSE
OG0000865	LOC6536375|XP_002096957.1|DYAK	LOC4802696|XP_001359563.2|DPSE
OG0000866	LOC6526399|XP_002087518.1|DYAK, LOC6526400|XP_002087519.2|DYAK	LOC4817616|XP_015036376.2|DPSE, LOC117184191|XP_033236621.1|DPSE
OG0000867	LOC6528005|XP_002089072.1|DYAK	LOC117183914|XP_033235284.1|DPSE
OG0000868	LOC6525076|XP_002100915.1|DYAK	LOC6901312|XP_002134013.2|DPSE, LOC6902833|XP_033236380.1|DPSE, LOC6902925|XP_002132651.2|DPSE, LOC6896871|XP_002137061.2|DPSE, LOC4814476|XP_001354562.1|DPSE
OG0000869	LOC6536075|XP_002096685.1|DYAK	LOC4802931|XP_001359747.1|DPSE
OG0000870	LOC6531925|XP_002092711.3|DYAK	LOC4803520|XP_001360233.3|DPSE
OG0000871	LOC6530190|XP_002091128.1|DYAK	LOC4805144|XP_001361596.1|DPSE
OG0000872	LOC6531967|XP_039228526.1|DYAK	LOC4804308|XP_001360888.3|DPSE
OG0000873	LOC6539817|XP_039229443.1|DYAK	LOC4811904|XP_001352890.4|DPSE
OG0000874	LOC6524198|XP_002100061.1|DYAK	LOC4816047|XP_001355640.3|DPSE
OG0000874	LOC6531375|XP_015051292.1|DYAK	LOC4805685|XP_004444578.1|DPSE
OG0000875	LOC6534857|XP_002095529.1|DYAK	LOC6903678|XP_002136794.1|DPSE
OG0000877	LOC6534916|XP_002095587.2|DYAK	LOC6900269|XP_002135597.2|DPSE
OG0000877	LOC6523787|XP_002099662.1|DYAK	LOC4815240|XP_001354780.2|DPSE
OG0000878	LOC6531801|XP_015051559.1|DYAK	LOC4803713|XP_001360387.3|DPSE
OG0000878	LOC6527951|XP_002089018.1|DYAK	LOC4817397|XP_001356315.3|DPSE
OG0000879	LOC6530854|XP_002091733.1|DYAK	LOC6898034|XP_002138123.2|DPSE
OG0000880	LOC6539949|XP_002086824.3|DYAK	LOC6901830|XP_002133853.1|DPSE
OG0000880	LOC6533579|XP_002094289.1|DYAK	LOC4813609|XP_001353769.3|DPSE
OG0000881	LOC6539773|XP_002086651.2|DYAK, LOC6539766|XP_015044985.2|DYAK, LOC6534715|XP_002095390.1|DYAK	LOC4813400|XP_001353216.2|DPSE
OG0000882	LOC6525574|XP_002101409.1|DYAK	LOC6902198|XP_002133725.2|DPSE
OG0000882	LOC6529231|XP_015052253.1|DYAK	LOC4818072|XP_001357488.1|DPSE
OG0000883	LOC6524720|XP_039230630.1|DYAK	LOC4814732|XP_001354820.2|DPSE
OG0000884	LOC6526852|XP_002087952.2|DYAK	LOC6903251|XP_002132950.2|DPSE
OG0000884	LOC6525299|XP_002101135.1|DYAK	LOC6901339|XP_002134040.1|DPSE
OG0000885	LOC6535629|XP_015047244.1|DYAK	LOC4801836|XP_015037411.2|DPSE
OG0000886	LOC6535579|XP_002096208.1|DYAK	LOC4801436|XP_001358531.1|DPSE
OG0000887	LOC6525075|XP_015046084.1|DYAK	LOC4814589|XP_015041466.2|DPSE
OG0000888	LOC6532220|XP_015049231.1|DYAK	LOC4812112|XP_015043626.2|DPSE
OG0000889	LOC6535174|XP_015051058.2|DYAK	LOC4812587|XP_033237575.1|DPSE
OG0000890	LOC6531333|XP_002092137.1|DYAK	LOC4803852|XP_001360503.4|DPSE
OG0000891	LOC6527336|XP_002088428.1|DYAK	LOC4817802|XP_001357160.2|DPSE
OG0000892	LOC6533697|XP_002094402.1|DYAK	LOC4813648|XP_033238009.1|DPSE
OG0000892	LOC6534771|XP_015050827.2|DYAK	LOC4812334|XP_015044066.2|DPSE
OG0000893	LOC6539878|XP_002086762.3|DYAK	LOC4802952|XP_001359765.4|DPSE
OG0000894	LOC6536100|XP_002096708.2|DYAK	LOC4803288|XP_001360053.2|DPSE
OG0000895	LOC6531432|XP_002092235.1|DYAK	LOC6898252|XP_002138318.2|DPSE, LOC4803811|XP_001360469.3|DPSE
OG0000896	LOC6524025|XP_002099897.1|DYAK	LOC6902200|XP_002133727.1|DPSE
OG0000897	LOC6538424|XP_002098948.1|DYAK	LOC4802205|XP_001359171.2|DPSE
OG0000897	LOC6538427|XP_002098951.1|DYAK	LOC4802209|XP_001359177.3|DPSE
OG0000898	LOC6531388|XP_002092191.1|DYAK	LOC4805359|XP_001361772.3|DPSE
OG0000898	LOC6531737|XP_002092527.1|DYAK	LOC4805502|XP_001361896.4|DPSE
OG0000899	LOC6536176|XP_002096767.2|DYAK	LOC4801586|XP_015037325.2|DPSE
OG0000900	LOC6531321|XP_002092125.1|DYAK	LOC4803843|XP_001360496.2|DPSE
OG0000900	LOC6531320|XP_002092124.1|DYAK	LOC4803842|XP_001360495.2|DPSE
OG0000901	LOC6530539|XP_002091454.1|DYAK	LOC4805262|XP_015040511.2|DPSE
OG0000901	LOC6530538|XP_002091453.1|DYAK	LOC4805263|XP_002138819.2|DPSE
OG0000902	LOC26535388|XP_015046278.1|DYAK	LOC26533428|XP_015042163.2|DPSE
OG0000902	LOC6525393|XP_015046277.1|DYAK	LOC26533097|XP_033240128.1|DPSE, LOC117184476|XP_033238157.1|DPSE
OG0000903	LOC6533271|XP_002093997.1|DYAK	LOC6900431|XP_015042750.1|DPSE
OG0000903	LOC6533269|XP_002093995.1|DYAK	LOC4813479|XP_001353338.1|DPSE
OG0000904	LOC26535452|XP_039229421.1|DYAK	LOC13036337|XP_033237382.1|DPSE
OG0000906	LOC120321099|XP_039228529.1|DYAK	LOC6898631|XP_002138636.2|DPSE
OG0000906	LOC6529310|XP_002090315.1|DYAK	LOC6898633|XP_002138638.2|DPSE
OG0000907	LOC6531937|XP_002092723.1|DYAK	LOC4803531|XP_001360242.3|DPSE
OG0000909	LOC6523870|XP_002099743.1|DYAK, LOC6537951|XP_002098488.1|DYAK	LOC4801576|XP_001358646.2|DPSE
OG0000910	LOC6536551|XP_039232804.1|DYAK	LOC4815686|XP_033240674.1|DPSE
OG0000911	LOC6531203|XP_002092031.1|DYAK	LOC6898776|XP_002138753.2|DPSE
OG0000912	LOC6534551|XP_002095228.1|DYAK, LOC6534552|XP_002095229.1|DYAK	LOC4813233|XP_001353425.1|DPSE
OG0000913	LOC26534502|XP_015050324.1|DYAK	LOC117183184|XP_033239852.1|DPSE
OG0000913	LOC6533908|XP_002094608.2|DYAK	LOC4812958|XP_033239851.1|DPSE
OG0000914	LOC6530117|XP_002091063.1|DYAK	LOC4804276|XP_001360857.3|DPSE
OG0000915	LOC6531445|XP_002092248.1|DYAK	LOC4803824|XP_001360479.2|DPSE
OG0000916	LOC6527679|XP_039227663.1|DYAK	LOC4817334|XP_015036032.2|DPSE
OG0000917	LOC6527664|XP_039227662.1|DYAK	LOC4816732|XP_033236591.1|DPSE
OG0000918	LOC6539125|XP_039226520.1|DYAK, LOC6526679|XP_002087785.1|DYAK	LOC6902763|XP_002133275.3|DPSE
OG0000920	LOC6525308|XP_015046230.1|DYAK	LOC4815341|XP_033237458.1|DPSE
OG0000921	LOC6524449|XP_039233515.1|DYAK, LOC6524450|XP_039233517.1|DYAK	LOC6901107|XP_033237824.1|DPSE, LOC6901109|XP_033237826.1|DPSE
OG0000922	LOC6532914|XP_002093650.1|DYAK	LOC4812644|XP_001353033.3|DPSE
OG0000923	LOC6534227|XP_002094909.1|DYAK, LOC6536247|XP_002096833.1|DYAK	LOC6897425|XP_002137577.3|DPSE
OG0000924	LOC6524524|XP_002100381.1|DYAK	LOC4816086|XP_001355382.3|DPSE
OG0000925	LOC6538932|XP_002099436.2|DYAK, LOC6538931|XP_002099435.1|DYAK	LOC4800310|XP_001357597.2|DPSE
OG0000926	LOC6536135|XP_002096736.2|DYAK	LOC6897536|XP_002137680.2|DPSE
OG0000926	LOC6537145|XP_002097706.1|DYAK	LOC6898008|XP_002138101.1|DPSE
OG0000927	LOC6538379|XP_002098903.1|DYAK	LOC4801325|XP_001358438.2|DPSE
OG0000927	LOC6538376|XP_002098900.1|DYAK	LOC4801328|XP_001358439.1|DPSE
OG0000928	LOC6527819|XP_002088892.1|DYAK	LOC6902398|XP_002133333.2|DPSE
OG0000928	LOC6527818|XP_002088891.1|DYAK	LOC4816220|XP_001355831.3|DPSE
OG0000929	LOC120320568|XP_039226488.1|DYAK	LOC4816539|XP_033236937.1|DPSE
OG0000929	LOC6526584|XP_002087692.3|DYAK	LOC117184268|XP_033236936.1|DPSE
OG0000930	LOC26535461|XP_015050723.1|DYAK, LOC6534568|XP_039230696.1|DYAK	LOC6900424|XP_002134815.2|DPSE, LOC6900406|XP_002134798.2|DPSE
OG0000931	LOC6531780|XP_002092567.1|DYAK	LOC4803722|XP_001360395.4|DPSE
OG0000931	LOC6528962|XP_039227029.1|DYAK	LOC6902671|XP_002133187.3|DPSE
OG0000932	LOC6539418|XP_039229812.1|DYAK	LOC6900421|XP_033238172.1|DPSE, LOC117185412|XP_033241558.1|DPSE
OG0000932	LOC6539420|XP_039230445.1|DYAK	LOC6900422|XP_002134813.3|DPSE, LOC117185409|XP_033241553.1|DPSE
OG0000933	LOC6530740|XP_015052742.2|DYAK	LOC4804408|XP_001360977.2|DPSE
OG0000933	LOC120321079|XP_039228403.1|DYAK	LOC4804407|XP_001360976.2|DPSE
OG0000934	LOC6528586|XP_002089629.1|DYAK, LOC6528590|XP_002089633.1|DYAK, LOC6528588|XP_002089631.1|DYAK, LOC6528589|XP_002089632.1|DYAK	LOC4803601|XP_001360297.1|DPSE, LOC6898147|XP_033234242.1|DPSE
OG0000935	LOC6538122|XP_002098657.2|DYAK	LOC6897310|XP_033232282.1|DPSE
OG0000936	LOC26535107|XP_015054583.1|DYAK	LOC26532160|XP_015044553.2|DPSE
OG0000936	LOC6524692|XP_002100536.1|DYAK	LOC6901507|XP_002134193.2|DPSE
OG0000937	LOC6538315|XP_039232217.1|DYAK	LOC4801140|XP_033241657.1|DPSE
OG0000938	LOC6524789|XP_002100633.1|DYAK	LOC26533083|XP_015041004.1|DPSE
OG0000939	LOC6526903|XP_002088002.1|DYAK, LOC6526897|XP_002087996.1|DYAK	LOC4817185|XP_001356477.3|DPSE
OG0000940	LOC6532384|XP_002093135.1|DYAK	LOC4814159|XP_001354256.1|DPSE
OG0000941	LOC6525927|XP_002101747.1|DYAK	LOC4815590|XP_001355660.1|DPSE
OG0000942	LOC26536025|XP_015045162.1|DYAK	LOC4813021|XP_001354065.3|DPSE
OG0000943	LOC6530250|XP_002091187.1|DYAK	LOC4803914|XP_001360559.4|DPSE
OG0000944	LOC6524674|XP_002100531.1|DYAK	LOC4814501|XP_001354891.1|DPSE
OG0000945	LOC6532318|XP_002093078.1|DYAK	LOC4812003|XP_001352468.3|DPSE
OG0000946	LOC6527634|XP_002088722.1|DYAK	LOC4816842|XP_001356876.3|DPSE
OG0000947	LOC6531959|XP_002092745.1|DYAK	LOC4804300|XP_001360880.1|DPSE
OG0000948	LOC6532828|XP_002093565.1|DYAK	LOC117184919|XP_033240003.1|DPSE, LOC6900185|XP_002135523.3|DPSE, LOC6900186|XP_002135524.3|DPSE
OG0000949	LOC6524595|XP_039233585.1|DYAK	LOC4815457|XP_033241155.1|DPSE
OG0000950	LOC6525169|XP_015046126.1|DYAK	LOC4815792|XP_015041178.2|DPSE
OG0000950	LOC6539850|XP_002086732.3|DYAK	LOC4802969|XP_001359780.2|DPSE
OG0000951	LOC6536823|XP_002097393.1|DYAK	LOC4800834|XP_001358038.1|DPSE
OG0000952	LOC6527346|XP_002088438.1|DYAK	LOC6903301|XP_002132489.2|DPSE
OG0000954	LOC6529055|XP_002090084.1|DYAK	LOC4805569|XP_001361954.3|DPSE, LOC6899046|XP_002138973.2|DPSE
OG0000955	LOC26536214|XP_015048558.2|DYAK	LOC13036366|XP_003736263.2|DPSE
OG0000955	LOC6537883|XP_002098424.2|DYAK	LOC4800544|XP_001357805.4|DPSE
OG0000956	LOC6535700|XP_039231151.1|DYAK	LOC6897986|XP_033237319.1|DPSE
OG0000957	LOC6531174|XP_002092003.2|DYAK	LOC4804101|XP_001360718.4|DPSE
OG0000957	LOC6531175|XP_002092004.1|DYAK	LOC4804099|XP_033234656.1|DPSE
OG0000958	LOC26534936|XP_015047983.1|DYAK	LOC4801415|XP_001358513.2|DPSE
OG0000958	LOC6532168|XP_002092941.2|DYAK	LOC6898563|XP_002138583.3|DPSE
OG0000959	LOC6534183|XP_002094866.1|DYAK, LOC6538345|XP_002098870.1|DYAK	LOC4813682|XP_033239497.1|DPSE
OG0000960	LOC6523945|XP_002099817.1|DYAK	LOC6902073|XP_002133606.3|DPSE
OG0000961	LOC6539533|XP_002086421.1|DYAK	LOC4812207|XP_001353023.3|DPSE
OG0000961	LOC6539536|XP_002086424.2|DYAK	LOC4812400|XP_001353024.3|DPSE
OG0000962	LOC6537897|XP_002098438.1|DYAK, LOC6537896|XP_002098437.2|DYAK, LOC6537898|XP_002098439.1|DYAK	LOC4800551|XP_001357811.3|DPSE
OG0000963	LOC6525797|XP_002101618.1|DYAK	LOC4814282|XP_001354364.2|DPSE
OG0000964	LOC6531446|XP_002092249.2|DYAK	LOC6903898|XP_002136619.3|DPSE
OG0000965	LOC6525894|XP_002101714.1|DYAK	LOC4814657|XP_001354589.2|DPSE, LOC26533227|XP_033240544.1|DPSE, LOC26533584|XP_033241526.1|DPSE, LOC117185047|XP_033240542.1|DPSE, LOC117185053|XP_033240550.1|DPSE, LOC117185052|XP_033240549.1|DPSE
OG0000966	LOC6529891|XP_002090848.1|DYAK, LOC6538936|XP_002099440.2|DYAK	LOC4800312|XP_001357594.2|DPSE
OG0000968	LOC6534444|XP_002095121.1|DYAK	LOC4811883|XP_015043705.1|DPSE
OG0000969	LOC6530718|XP_002091609.1|DYAK	LOC4805509|XP_033234604.1|DPSE
OG0000970	LOC6538215|XP_002098742.1|DYAK	LOC6901606|XP_002134276.2|DPSE, LOC6901605|XP_002134275.2|DPSE, LOC6896874|XP_002137064.4|DPSE
OG0000971	LOC6529502|XP_002090504.1|DYAK	LOC4816951|XP_001356525.2|DPSE
OG0000972	LOC6533152|XP_002093878.1|DYAK	LOC4813874|XP_015043212.2|DPSE
OG0000973	LOC6524349|XP_002100207.2|DYAK	LOC6901265|XP_015041535.2|DPSE, LOC6901276|XP_002133977.2|DPSE, LOC4814952|XP_033240375.1|DPSE
OG0000974	LOC6532886|XP_002093622.1|DYAK	LOC4813578|XP_001353667.2|DPSE
