Orthogroup	DFIC.longest_only	DNOV.longest_only
OG0000921	LOC108097125|XP_017054710.1|DFIC, LOC108097235|XP_017054893.1|DFIC, LOC108097381|XP_017055121.1|DFIC	LOC115768470|XP_030568903.1|DNOV
OG0000923	LOC108099975|XP_017059156.1|DFIC, LOC108099543|XP_017058607.1|DFIC	LOC115763642|XP_030562137.1|DNOV
OG0000924	LOC108091195|XP_017045765.1|DFIC	LOC115767794|XP_030567985.1|DNOV
OG0000925	LOC108086860|XP_017039405.1|DFIC, LOC108086861|XP_017039406.1|DFIC	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV
OG0000926	LOC108091722|XP_017046554.1|DFIC, LOC108089076|XP_017042671.1|DFIC	LOC115765608|XP_030565119.1|DNOV
OG0000926	LOC108096305|XP_017053284.1|DFIC	LOC115766110|XP_030565790.1|DNOV
OG0000927	LOC108096014|XP_017052853.1|DFIC	LOC115764025|XP_030562717.1|DNOV
OG0000927	LOC108095917|XP_017052733.1|DFIC	LOC115764029|XP_030562720.1|DNOV
OG0000928	LOC108102187|XP_017062382.1|DFIC, LOC108102138|XP_017062300.1|DFIC	LOC115763256|XP_030561596.1|DNOV
OG0000929	LOC108092561|XP_017047689.1|DFIC	LOC115759065|XP_030555753.1|DNOV
OG0000929	LOC108092562|XP_017047690.1|DFIC	LOC115759109|XP_030555809.1|DNOV
OG0000930	LOC108089329|XP_017042996.1|DFIC, LOC108089490|XP_017043258.1|DFIC	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV
OG0000931	LOC108096537|XP_017053712.1|DFIC	LOC115766594|XP_030566441.1|DNOV
OG0000932	LOC108100220|XP_017059485.1|DFIC	LOC115765522|XP_030565000.1|DNOV
OG0000933	LOC108095115|XP_017051541.1|DFIC	LOC115762318|XP_030560344.1|DNOV
OG0000933	LOC108095116|XP_017051543.1|DFIC	LOC115762317|XP_030560343.1|DNOV
OG0000934	LOC108090288|XP_017044388.1|DFIC, LOC108090300|XP_017044399.1|DFIC	LOC115771300|XP_030572798.1|DNOV
OG0000935	LOC108097525|XP_017055352.1|DFIC	LOC115757716|XP_030553938.1|DNOV
OG0000936	LOC108097460|XP_017055223.1|DFIC	LOC115765169|XP_030564449.1|DNOV
OG0000937	LOC108086589|XP_017039038.1|DFIC	LOC115772064|XP_030573870.1|DNOV
OG0000938	LOC108094676|XP_017050881.1|DFIC	LOC115767738|XP_030567910.1|DNOV
OG0000939	LOC108100812|XP_017060368.1|DFIC	LOC115758914|XP_030555571.1|DNOV
OG0000940	LOC108095395|XP_017051967.1|DFIC	LOC115764425|XP_030563283.1|DNOV
OG0000940	LOC108100684|XP_017060189.1|DFIC	LOC115765814|XP_030565396.1|DNOV
OG0000941	LOC108097782|XP_017055801.1|DFIC	LOC115765440|XP_030564865.1|DNOV
OG0000942	LOC108093074|XP_017048476.1|DFIC	LOC115767526|XP_030567676.1|DNOV
OG0000943	LOC108093772|XP_017049531.1|DFIC	LOC115765305|XP_030564672.1|DNOV
OG0000944	LOC108097751|XP_017055751.1|DFIC	LOC115765134|XP_030564390.1|DNOV
OG0000944	LOC108102001|XP_017062092.1|DFIC, LOC108090014|XP_017044004.1|DFIC	LOC115770673|XP_030571916.1|DNOV
OG0000945	LOC108100297|XP_017059584.1|DFIC, LOC108100296|XP_017059583.1|DFIC	LOC115762566|XP_030560709.1|DNOV
OG0000946	LOC108100880|XP_017060478.1|DFIC	LOC115758970|XP_030555633.1|DNOV
OG0000947	LOC108090746|XP_017045062.1|DFIC	LOC115758051|XP_030554427.1|DNOV
OG0000948	LOC108099142|XP_017057973.1|DFIC	LOC115771061|XP_030572472.1|DNOV
OG0000949	LOC108095529|XP_017052140.1|DFIC	LOC115766829|XP_030566725.1|DNOV
OG0000950	LOC108097659|XP_017055583.1|DFIC	LOC115768133|XP_030568489.1|DNOV
OG0000950	LOC108096140|XP_017053010.1|DFIC	LOC115761729|XP_030559472.1|DNOV
OG0000951	LOC108087955|XP_017041033.1|DFIC	LOC115757725|XP_030553950.1|DNOV
OG0000952	LOC108093489|XP_017049068.1|DFIC	LOC115759288|XP_030556049.1|DNOV
OG0000954	LOC108094236|XP_017050183.1|DFIC, LOC108094197|XP_017050139.1|DFIC	LOC115767411|XP_030567546.1|DNOV, LOC115767412|XP_030567548.1|DNOV
OG0000955	LOC108091591|XP_017046355.1|DFIC	LOC115761492|XP_030559118.1|DNOV
OG0000955	LOC108091590|XP_017046354.1|DFIC	LOC115761493|XP_030559120.1|DNOV
OG0000956	LOC108101104|XP_017060806.1|DFIC	LOC115759481|XP_030556274.1|DNOV
OG0000956	LOC108101029|XP_017060687.1|DFIC	LOC115759660|XP_030556516.1|DNOV
OG0000957	LOC108093608|XP_017049224.1|DFIC	LOC115764069|XP_030562780.1|DNOV
OG0000957	LOC108093609|XP_017049225.1|DFIC	LOC115764102|XP_030562818.1|DNOV
OG0000958	LOC108087252|XP_017040045.1|DFIC, LOC108095136|XP_017051563.1|DFIC	LOC115764524|XP_030563482.1|DNOV
OG0000959	LOC108092895|XP_017048232.1|DFIC, LOC108095963|XP_017052792.1|DFIC	LOC115763421|XP_030561839.1|DNOV
OG0000960	LOC108097017|XP_017054505.1|DFIC	LOC115768905|XP_030569483.1|DNOV, LOC115767670|XP_030567820.1|DNOV, LOC115771279|XP_030572759.1|DNOV, LOC115771280|XP_030572761.1|DNOV
OG0000961	LOC108096289|XP_017053251.1|DFIC	LOC115771500|XP_030573086.1|DNOV
OG0000961	LOC108096290|XP_017053252.1|DFIC	LOC115771497|XP_030573082.1|DNOV
OG0000963	LOC108088569|XP_017041905.1|DFIC	LOC115767101|XP_030567109.1|DNOV
OG0000964	LOC108093866|XP_017049696.1|DFIC	LOC115757851|XP_030554145.1|DNOV
OG0000965	LOC108088728|XP_017042166.1|DFIC	LOC115767305|XP_030567401.1|DNOV
OG0000966	LOC108096644|XP_017053896.1|DFIC, LOC108086838|XP_017039375.1|DFIC	LOC115757834|XP_030554126.1|DNOV
OG0000968	LOC108089562|XP_017043395.1|DFIC	LOC115762588|XP_030560735.1|DNOV, LOC115762711|XP_030560896.1|DNOV
OG0000969	LOC108095167|XP_017051614.1|DFIC	LOC115771782|XP_030573505.1|DNOV
OG0000970	LOC108095921|XP_017052742.1|DFIC	LOC115765057|XP_030564290.1|DNOV
OG0000971	LOC108101970|XP_017062047.1|DFIC, LOC108098275|XP_017056566.1|DFIC	LOC115763091|XP_030561389.1|DNOV
OG0000972	LOC108093231|XP_017048691.1|DFIC	LOC115767644|XP_030567791.1|DNOV
OG0000973	LOC108097216|XP_017054852.1|DFIC	LOC115767875|XP_030568096.1|DNOV
OG0000974	LOC108100255|XP_017059520.1|DFIC	LOC115770491|XP_030571638.1|DNOV
OG0000975	LOC108102054|XP_017062169.1|DFIC	LOC115767892|XP_030568120.1|DNOV
OG0000976	LOC108097521|XP_017055338.1|DFIC	LOC115766187|XP_030565891.1|DNOV
OG0000977	LOC108097100|XP_017054659.1|DFIC	LOC115766262|XP_030565982.1|DNOV, LOC115766215|XP_030565927.1|DNOV
OG0000977	LOC108097070|XP_017054600.1|DFIC	LOC115766246|XP_030565969.1|DNOV, LOC115766032|XP_030565663.1|DNOV
OG0000978	LOC108096686|XP_017053977.1|DFIC, LOC108092190|XP_017047206.1|DFIC	LOC115770945|XP_030572263.1|DNOV
OG0000979	LOC108096866|XP_017054281.1|DFIC	LOC115760923|XP_030558358.1|DNOV
OG0000980	LOC108095736|XP_017052402.1|DFIC	LOC115771863|XP_030573603.1|DNOV
OG0000980	LOC108091701|XP_017046528.1|DFIC	LOC115768646|XP_030569178.1|DNOV
OG0000981	LOC108089185|XP_017042811.1|DFIC	LOC115759927|XP_030556924.1|DNOV
OG0000982	LOC108098915|XP_017057606.1|DFIC	LOC115766146|XP_030565842.1|DNOV
OG0000984	LOC108095646|XP_017052301.1|DFIC	LOC115766609|XP_030566461.1|DNOV
OG0000984	LOC108093452|XP_017049017.1|DFIC	LOC115765544|XP_030565029.1|DNOV, LOC115759322|XP_030556093.1|DNOV
OG0000985	LOC108093915|XP_017049772.1|DFIC	LOC115765030|XP_030564292.1|DNOV, LOC115764897|XP_030564088.1|DNOV
OG0000985	LOC108093916|XP_017049773.1|DFIC	LOC115770351|XP_030571448.1|DNOV
OG0000986	LOC108098205|XP_017056434.1|DFIC	LOC115760282|XP_030557412.1|DNOV
OG0000986	LOC108094400|XP_017050457.1|DFIC	LOC115759122|XP_030555826.1|DNOV
OG0000987	LOC108093457|XP_017049021.1|DFIC	LOC115763182|XP_030561500.1|DNOV
OG0000987	LOC108091715|XP_017046545.1|DFIC	LOC115761570|XP_030559216.1|DNOV
OG0000988	LOC108093493|XP_017049071.1|DFIC	LOC115760203|XP_030557297.1|DNOV
OG0000990	LOC108088478|XP_017041763.1|DFIC, LOC108097722|XP_017055706.1|DFIC	LOC115768138|XP_030568492.1|DNOV
OG0000991	LOC108097405|XP_017055148.1|DFIC	LOC115771652|XP_030573317.1|DNOV
OG0000991	LOC108102209|XP_017062421.1|DFIC	LOC115771305|XP_030572802.1|DNOV
OG0000992	LOC108096683|XP_017053974.1|DFIC, LOC108091651|XP_017046445.1|DFIC	LOC115771830|XP_030573570.1|DNOV
OG0000993	LOC108097788|XP_017055807.1|DFIC, LOC108097727|XP_017055716.1|DFIC	LOC115761545|XP_030559187.1|DNOV
OG0000994	LOC108097379|XP_017055119.1|DFIC	LOC115767620|XP_030567780.1|DNOV
OG0000995	LOC108094631|XP_017050809.1|DFIC	LOC115764352|XP_030563170.1|DNOV
OG0000996	LOC108093879|XP_017049715.1|DFIC	LOC115767070|XP_030567070.1|DNOV, LOC115762299|XP_030560326.1|DNOV
OG0000997	LOC108096919|XP_017054360.1|DFIC	LOC115760733|XP_030558068.1|DNOV
OG0000998	LOC108098990|XP_017057702.1|DFIC	LOC115762950|XP_030561197.1|DNOV
OG0000999	LOC108092912|XP_017048260.1|DFIC	LOC115768360|XP_030568788.1|DNOV
OG0001000	LOC108097289|XP_017055030.1|DFIC	LOC115759730|XP_030556652.1|DNOV
OG0001001	LOC108101878|XP_017061907.1|DFIC	LOC115762352|XP_030560381.1|DNOV
OG0001002	LOC108096094|XP_017052950.1|DFIC	LOC115767715|XP_030567879.1|DNOV
OG0001003	LOC108098863|XP_017057534.1|DFIC, LOC108090434|XP_017044600.1|DFIC	LOC115761908|XP_030559786.1|DNOV
OG0001004	LOC108098860|XP_017057515.1|DFIC	LOC115770581|XP_030571766.1|DNOV
OG0001005	LOC108101151|XP_017060863.1|DFIC, LOC108097158|XP_017054774.1|DFIC	LOC115767970|XP_030568228.1|DNOV
OG0001006	LOC108098784|XP_017057408.1|DFIC, LOC108100173|XP_017059429.1|DFIC, LOC108094488|XP_017050566.1|DFIC	LOC115771542|XP_030573141.1|DNOV
OG0001007	LOC108099037|XP_017057787.1|DFIC	LOC115766795|XP_030566678.1|DNOV, LOC115762644|XP_030560810.1|DNOV
OG0001008	LOC108102279|XP_017062519.1|DFIC, LOC108102137|XP_017062297.1|DFIC	LOC115765122|XP_030564378.1|DNOV
OG0001009	LOC108099352|XP_017058320.1|DFIC	LOC115765712|XP_030565233.1|DNOV
OG0001010	LOC108091411|XP_017046091.1|DFIC	LOC115765542|XP_030565027.1|DNOV
OG0001011	LOC108097653|XP_017055572.1|DFIC	LOC115767852|XP_030568065.1|DNOV
OG0001011	LOC108100342|XP_017059656.1|DFIC	LOC115760236|XP_030557350.1|DNOV
OG0001012	LOC108094577|XP_017050683.1|DFIC, LOC108094575|XP_017050681.1|DFIC	LOC115767772|XP_030567957.1|DNOV, LOC115767752|XP_030567928.1|DNOV
OG0001013	LOC108100415|XP_017059795.1|DFIC	LOC115770296|XP_030571392.1|DNOV
OG0001013	LOC108100225|XP_017059492.1|DFIC	LOC115770074|XP_030571034.1|DNOV
OG0001014	LOC108100518|XP_017059964.1|DFIC	LOC115769330|XP_030569948.1|DNOV
OG0001014	LOC108100152|XP_017059398.1|DFIC	LOC115769336|XP_030569959.1|DNOV
OG0001015	LOC108097735|XP_017055727.1|DFIC	LOC115765392|XP_030564781.1|DNOV
OG0001015	LOC108097736|XP_017055729.1|DFIC	LOC115765303|XP_030564659.1|DNOV
OG0001016	LOC108095689|XP_017052349.1|DFIC, LOC108097916|XP_017055941.1|DFIC	LOC115758921|XP_030555580.1|DNOV, LOC115767291|XP_030567383.1|DNOV
OG0001017	LOC108090424|XP_017044582.1|DFIC	LOC115764481|XP_030563419.1|DNOV
OG0001018	LOC108087373|XP_017040204.1|DFIC	LOC115764663|XP_030563710.1|DNOV
OG0001019	LOC108086537|XP_017038963.1|DFIC	LOC115771891|XP_030573635.1|DNOV
OG0001020	LOC108094413|XP_017050470.1|DFIC	LOC115764381|XP_030563202.1|DNOV
OG0001021	LOC108088171|XP_017041333.1|DFIC	LOC115759299|XP_030556062.1|DNOV
OG0001022	LOC108098891|XP_017057573.1|DFIC, LOC108094679|XP_017050886.1|DFIC	LOC115766271|XP_030565995.1|DNOV
OG0001024	LOC108087850|XP_017040922.1|DFIC, LOC108095899|XP_017052709.1|DFIC	LOC115771783|XP_030573503.1|DNOV
OG0001025	LOC108089609|XP_017043459.1|DFIC	LOC115771104|XP_030572523.1|DNOV
OG0001026	LOC108101483|XP_017061320.1|DFIC	LOC115769629|XP_030570397.1|DNOV, LOC115760702|XP_030558027.1|DNOV
OG0001027	LOC108088316|XP_017041541.1|DFIC	LOC115770134|XP_030571135.1|DNOV
OG0001028	LOC108098451|XP_017056844.1|DFIC	LOC115763130|XP_030561434.1|DNOV
OG0001029	LOC108096701|XP_017054024.1|DFIC	LOC115765907|XP_030565512.1|DNOV
OG0001031	LOC108100769|XP_017060298.1|DFIC	LOC115759029|XP_030555704.1|DNOV
OG0001032	LOC108086331|XP_017038721.1|DFIC	LOC115758458|XP_030554987.1|DNOV
OG0001033	LOC108089005|XP_017042566.1|DFIC, LOC108091075|XP_017045566.1|DFIC	LOC115758269|XP_030554692.1|DNOV
OG0001034	LOC108086947|XP_017039548.1|DFIC	LOC115770297|XP_030571393.1|DNOV
OG0001035	LOC108102176|XP_017062369.1|DFIC	LOC115764280|XP_030563069.1|DNOV
OG0001035	LOC108102175|XP_017062368.1|DFIC	LOC115764347|XP_030563165.1|DNOV
OG0001036	LOC108098177|XP_017056399.1|DFIC	LOC115764406|XP_030563260.1|DNOV
OG0001036	LOC108087085|XP_017039753.1|DFIC	LOC115765752|XP_030565274.1|DNOV
OG0001037	LOC108099742|XP_017058856.1|DFIC, LOC108099739|XP_017058852.1|DFIC, LOC108099778|XP_017058896.1|DFIC, LOC108099749|XP_017058863.1|DFIC	LOC115770422|XP_030571548.1|DNOV, LOC115770423|XP_030571552.1|DNOV
OG0001038	LOC108101079|XP_017060765.1|DFIC	LOC115763813|XP_030562424.1|DNOV
OG0001042	LOC108086789|XP_017039318.1|DFIC	LOC115772074|XP_030573884.1|DNOV
OG0001043	LOC108094698|XP_017050919.1|DFIC	LOC115764278|XP_030563067.1|DNOV
OG0001044	LOC108101592|XP_017061493.1|DFIC	LOC115759661|XP_030556521.1|DNOV
OG0001045	LOC108087746|XP_017040757.1|DFIC	LOC115758514|XP_030555069.1|DNOV
OG0001046	LOC108093888|XP_017049733.1|DFIC, LOC108093887|XP_017049732.1|DFIC	LOC115764786|XP_030563891.1|DNOV
OG0001047	LOC108094888|XP_017051213.1|DFIC	LOC115764540|XP_030563513.1|DNOV, LOC115760435|XP_030557608.1|DNOV, LOC115760469|XP_030557659.1|DNOV, LOC115760436|XP_030557609.1|DNOV
OG0001048	LOC108090858|XP_017045233.1|DFIC	LOC115762327|XP_030560356.1|DNOV
OG0001049	LOC108096384|XP_017053430.1|DFIC	LOC115766976|XP_030566931.1|DNOV
OG0001050	LOC108089382|XP_017043054.1|DFIC	LOC115765802|XP_030565366.1|DNOV
OG0001051	LOC108101165|XP_017060877.1|DFIC	LOC115759360|XP_030556142.1|DNOV
OG0001052	LOC108101001|XP_017060656.1|DFIC	LOC115758575|XP_030555150.1|DNOV
OG0001053	LOC108091354|XP_017045995.1|DFIC	LOC115768388|XP_030568818.1|DNOV
OG0001054	LOC108095759|XP_017052441.1|DFIC	LOC115761206|XP_030558750.1|DNOV
OG0001055	LOC108102015|XP_017062102.1|DFIC, LOC108102014|XP_017062101.1|DFIC	LOC115766081|XP_030565744.1|DNOV, LOC115766080|XP_030565743.1|DNOV
OG0001056	LOC108095100|XP_017051527.1|DFIC, LOC108094649|XP_017050847.1|DFIC	LOC115767764|XP_030567946.1|DNOV
OG0001057	LOC108097841|XP_017055860.1|DFIC	LOC115762992|XP_030561238.1|DNOV
OG0001058	LOC108091232|XP_017045827.1|DFIC	LOC115769086|XP_030569658.1|DNOV
OG0001059	LOC108100269|XP_017059540.1|DFIC	LOC115769107|XP_030569680.1|DNOV
OG0001060	LOC108087027|XP_017039684.1|DFIC	LOC115765707|XP_030565228.1|DNOV
OG0001061	LOC108098762|XP_017057382.1|DFIC, LOC108098761|XP_017057381.1|DFIC	LOC115761695|XP_030559424.1|DNOV
OG0001062	LOC108090207|XP_017044288.1|DFIC	LOC115757693|XP_030553893.1|DNOV
OG0001063	LOC108095497|XP_017052093.1|DFIC	LOC115767378|XP_030567498.1|DNOV
OG0001064	LOC108101967|XP_017062038.1|DFIC	LOC115767336|XP_030567446.1|DNOV
OG0001064	LOC108095262|XP_017051776.1|DFIC	LOC115768815|XP_030569373.1|DNOV
OG0001065	LOC108099959|XP_017059128.1|DFIC, LOC108100761|XP_017060285.1|DFIC, LOC108098664|XP_017057229.1|DFIC, LOC108091122|XP_017045638.1|DFIC, LOC108099973|XP_017059151.1|DFIC, LOC108092807|XP_017048068.1|DFIC, LOC108101423|XP_017061238.1|DFIC	LOC115759430|XP_030556201.1|DNOV
OG0001066	LOC108095129|XP_017051558.1|DFIC, LOC108097471|XP_017055232.1|DFIC	LOC115768995|XP_030569563.1|DNOV
OG0001067	LOC108101370|XP_017061172.1|DFIC	LOC115769272|XP_030569843.1|DNOV
OG0001067	LOC108101372|XP_017061175.1|DFIC	LOC115769274|XP_030569846.1|DNOV
OG0001068	LOC108099757|XP_017058876.1|DFIC	LOC115769458|XP_030570131.1|DNOV
OG0001068	LOC108100140|XP_017059382.1|DFIC	LOC115766059|XP_030565708.1|DNOV
OG0001069	LOC108101803|XP_017061769.1|DFIC	LOC115757916|XP_030554235.1|DNOV, LOC115766548|XP_030566380.1|DNOV
OG0001072	LOC108100203|XP_017059466.1|DFIC	LOC115770131|XP_030571128.1|DNOV
OG0001073	LOC108095776|XP_017052511.1|DFIC	LOC115772095|XP_030573916.1|DNOV
OG0001074	LOC108087857|XP_017040929.1|DFIC	LOC115760974|XP_030558435.1|DNOV
OG0001075	LOC108088997|XP_017042552.1|DFIC	LOC115767123|XP_030567142.1|DNOV
OG0001077	LOC108094846|XP_017051142.1|DFIC	LOC115760378|XP_030557533.1|DNOV
OG0001078	LOC108088716|XP_017042149.1|DFIC	LOC115766335|XP_030566088.1|DNOV
OG0001079	LOC108100383|XP_017059727.1|DFIC	LOC115762600|XP_030560752.1|DNOV
OG0001080	LOC108100579|XP_017060047.1|DFIC	LOC115769697|XP_030570482.1|DNOV
OG0001081	LOC108101119|XP_017060829.1|DFIC	LOC115765474|XP_030564917.1|DNOV, LOC115760540|XP_030557784.1|DNOV
OG0001082	LOC108094840|XP_017051127.1|DFIC	LOC115762508|XP_030560609.1|DNOV
OG0001083	LOC108089007|XP_017042572.1|DFIC	LOC115767161|XP_030567201.1|DNOV
OG0001084	LOC108094302|XP_017050307.1|DFIC	LOC115762073|XP_030560064.1|DNOV
OG0001085	LOC108101342|XP_017061137.1|DFIC	LOC115762175|XP_030560154.1|DNOV
OG0001086	LOC108098782|XP_017057405.1|DFIC, LOC108090651|XP_017044918.1|DFIC	LOC115765200|XP_030564500.1|DNOV
OG0001087	LOC108100031|XP_017059237.1|DFIC, LOC108098701|XP_017057301.1|DFIC	LOC115758845|XP_030555486.1|DNOV
OG0001088	LOC108093880|XP_017049720.1|DFIC	LOC115771025|XP_030572411.1|DNOV
OG0001089	LOC108100522|XP_017059970.1|DFIC	LOC115762595|XP_030560746.1|DNOV
OG0001090	LOC108100253|XP_017059521.1|DFIC	LOC115767120|XP_030567137.1|DNOV
OG0001092	LOC108101740|XP_017061690.1|DFIC	LOC115759208|XP_030555959.1|DNOV
OG0001093	LOC108090048|XP_017044043.1|DFIC	LOC115769250|XP_030569822.1|DNOV
OG0001094	LOC108090059|XP_017044056.1|DFIC	LOC115769183|XP_030569747.1|DNOV
OG0001095	LOC108090966|XP_017045401.1|DFIC	LOC115769710|XP_030570500.1|DNOV
OG0001096	LOC108096068|XP_017052918.1|DFIC	LOC115758494|XP_030555036.1|DNOV
OG0001097	LOC108086484|XP_017038896.1|DFIC, LOC108093518|XP_017049099.1|DFIC	LOC115760143|XP_030557208.1|DNOV
OG0001098	LOC108100201|XP_017059464.1|DFIC	LOC115765939|XP_030565548.1|DNOV
OG0001099	LOC108093240|XP_017048704.1|DFIC	LOC115767074|XP_030567078.1|DNOV, LOC115770646|XP_030571871.1|DNOV
OG0001100	LOC108096987|XP_017054459.1|DFIC	LOC115772076|XP_030573887.1|DNOV
OG0001101	LOC108093706|XP_017049387.1|DFIC	LOC115758056|XP_030554430.1|DNOV
OG0001102	LOC108086905|XP_017039466.1|DFIC	LOC115768780|XP_030569338.1|DNOV
OG0001103	LOC108087050|XP_017039717.1|DFIC	LOC115771905|XP_030573655.1|DNOV
OG0001104	LOC108086733|XP_017039253.1|DFIC	LOC115757934|XP_030554263.1|DNOV, LOC115757947|XP_030554279.1|DNOV
OG0001105	LOC108086681|XP_017039163.1|DFIC	LOC115768318|XP_030568727.1|DNOV
OG0001106	LOC108098396|XP_017056756.1|DFIC	LOC115767955|XP_030568200.1|DNOV
OG0001108	LOC108091844|XP_017046714.1|DFIC, LOC108092218|XP_017047240.1|DFIC	LOC115770870|XP_030572166.1|DNOV
OG0001109	LOC108101613|XP_017061517.1|DFIC	LOC115763249|XP_030561589.1|DNOV
OG0001110	LOC108093565|XP_017049148.1|DFIC	LOC115771474|XP_030573056.1|DNOV
OG0001111	LOC108096572|XP_017053758.1|DFIC, LOC108096504|XP_017053603.1|DFIC	LOC115760293|XP_030557439.1|DNOV
OG0001112	LOC108096566|XP_017053749.1|DFIC	LOC115766553|XP_030566389.1|DNOV
OG0001113	LOC108101369|XP_017061171.1|DFIC	LOC115769241|XP_030569815.1|DNOV
OG0001113	LOC108101371|XP_017061173.1|DFIC	LOC115769273|XP_030569844.1|DNOV
OG0001114	LOC108100003|XP_017059194.1|DFIC, LOC108100008|XP_017059200.1|DFIC	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV
OG0001115	LOC108096101|XP_017052967.1|DFIC, LOC108096100|XP_017052966.1|DFIC	LOC115765995|XP_030565622.1|DNOV
OG0001116	LOC108096655|XP_017053911.1|DFIC	LOC115763648|XP_030562173.1|DNOV
OG0001116	LOC108096652|XP_017053908.1|DFIC	LOC115763643|XP_030562142.1|DNOV
OG0001117	LOC108099774|XP_017058892.1|DFIC, LOC108099795|XP_017058912.1|DFIC	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV
OG0001118	LOC108094597|XP_017050734.1|DFIC	LOC115768654|XP_030569191.1|DNOV
OG0001119	LOC108087402|XP_017040232.1|DFIC, LOC108098668|XP_017057251.1|DFIC	LOC115761986|XP_030559893.1|DNOV
OG0001120	LOC108091700|XP_017046522.1|DFIC	LOC115768648|XP_030569179.1|DNOV
OG0001121	LOC108101781|XP_017061746.1|DFIC, LOC108101351|XP_017061147.1|DFIC	LOC115759939|XP_030556978.1|DNOV
OG0001122	LOC108100689|XP_017060195.1|DFIC	LOC115762938|XP_030561178.1|DNOV
OG0001124	LOC108097885|XP_017055915.1|DFIC	LOC115764874|XP_030564013.1|DNOV
OG0001125	LOC108093365|XP_017048875.1|DFIC	LOC115772072|XP_030573883.1|DNOV
OG0001126	LOC108089721|XP_017043578.1|DFIC, LOC108093035|XP_017048428.1|DFIC	LOC115769924|XP_030570809.1|DNOV
OG0001128	LOC108094040|XP_017049962.1|DFIC	LOC115759754|XP_030556661.1|DNOV
OG0001129	LOC108088132|XP_017041282.1|DFIC	LOC115758425|XP_030554936.1|DNOV
OG0001130	LOC108101241|XP_017060984.1|DFIC	LOC115759812|XP_030556764.1|DNOV
OG0001131	LOC108095016|XP_017051365.1|DFIC	LOC115766715|XP_030566499.1|DNOV
OG0001133	LOC108098331|XP_017056648.1|DFIC, LOC108094887|XP_017051214.1|DFIC	LOC115763282|XP_030561627.1|DNOV
OG0001134	LOC108094907|XP_017051242.1|DFIC	LOC115767453|XP_030567613.1|DNOV
OG0001135	LOC108092011|XP_017046933.1|DFIC	LOC115761215|XP_030558765.1|DNOV
OG0001136	LOC108099274|XP_017058143.1|DFIC	LOC115763872|XP_030562510.1|DNOV
OG0001137	LOC108097690|XP_017055647.1|DFIC	LOC115757765|XP_030554049.1|DNOV
OG0001138	LOC108100580|XP_017060048.1|DFIC	LOC115769698|XP_030570483.1|DNOV
OG0001139	LOC108095468|XP_017052073.1|DFIC	LOC115767561|XP_030567706.1|DNOV
OG0001141	LOC108093372|XP_017048883.1|DFIC	LOC115771679|XP_030573354.1|DNOV, LOC115771680|XP_030573356.1|DNOV
OG0001142	LOC108093341|XP_017048833.1|DFIC	LOC115771684|XP_030573361.1|DNOV
OG0001143	LOC108090036|XP_017044020.1|DFIC	LOC115763324|XP_030561684.1|DNOV
OG0001144	LOC108098478|XP_017056878.1|DFIC, LOC108090272|XP_017044372.1|DFIC	LOC115766621|XP_030566472.1|DNOV
OG0001145	LOC108090760|XP_017045081.1|DFIC, LOC108090963|XP_017045396.1|DFIC	LOC115758303|XP_030554731.1|DNOV
OG0001146	LOC108092759|XP_017047980.1|DFIC, LOC108098084|XP_017056277.1|DFIC	LOC115768161|XP_030568517.1|DNOV
OG0001147	LOC108099886|XP_017059030.1|DFIC	LOC115761153|XP_030558684.1|DNOV
OG0001148	LOC108092529|XP_017047641.1|DFIC	LOC115760026|XP_030557048.1|DNOV
OG0001149	LOC108093022|XP_017048415.1|DFIC, LOC108093245|XP_017048747.1|DFIC, LOC108093023|XP_017048416.1|DFIC, LOC108093021|XP_017048414.1|DFIC, LOC108093039|XP_017048435.1|DFIC, LOC108086961|XP_017039563.1|DFIC, LOC108086962|XP_017039564.1|DFIC	LOC115771038|XP_030572434.1|DNOV
OG0001150	LOC108096923|XP_017054363.1|DFIC	LOC115771522|XP_030573153.1|DNOV, LOC115771435|XP_030573042.1|DNOV
OG0001151	LOC108101011|XP_017060665.1|DFIC, LOC108101122|XP_017060832.1|DFIC, LOC108101121|XP_017060831.1|DFIC	LOC115759485|XP_030556281.1|DNOV
OG0001152	LOC108091727|XP_017046559.1|DFIC, LOC108094800|XP_017051060.1|DFIC, LOC108091734|XP_017046566.1|DFIC	LOC115764054|XP_030562761.1|DNOV
OG0001153	LOC108090929|XP_017045351.1|DFIC	LOC115757884|XP_030554188.1|DNOV
OG0001154	LOC108089218|XP_017042861.1|DFIC	LOC115763401|XP_030561806.1|DNOV
OG0001155	LOC108097116|XP_017054692.1|DFIC	LOC115767609|XP_030567767.1|DNOV
OG0001157	LOC108087223|XP_017039991.1|DFIC	LOC115761253|XP_030558825.1|DNOV
OG0001158	LOC108089856|XP_017043790.1|DFIC	LOC115765967|XP_030565580.1|DNOV
