Orthogroup	DFIC.longest_only	DBIA.longest_only
OG0002378	LOC108095432|XP_017052030.1|DFIC	LOC108028825|XP_016956300.1|DBIA
OG0002379	LOC108098222|XP_017056492.1|DFIC	LOC108035062|XP_016965943.1|DBIA
OG0002380	LOC108097273|XP_017054959.1|DFIC	LOC108033001|XP_016962615.1|DBIA
OG0002381	LOC108094063|XP_017049992.1|DFIC	LOC108036227|XP_016967727.1|DBIA
OG0002382	LOC108094412|XP_017050472.1|DFIC	LOC108024186|XP_016949515.1|DBIA
OG0002383	LOC108100625|XP_017060113.1|DFIC	LOC108035447|XP_016966571.1|DBIA
OG0002384	LOC108097121|XP_017054703.1|DFIC	LOC108023494|XP_016948511.1|DBIA
OG0002385	LOC108095025|XP_017051380.1|DFIC	LOC108035997|XP_016967365.1|DBIA
OG0002386	LOC108101048|XP_017060716.1|DFIC	LOC108031348|XP_016960100.1|DBIA
OG0002387	LOC108091616|XP_017046391.1|DFIC	LOC108031206|XP_016959922.1|DBIA
OG0002388	LOC108097084|XP_017054622.1|DFIC	LOC108031687|XP_016960821.1|DBIA
OG0002389	LOC108100556|XP_017060021.1|DFIC, LOC108091684|XP_017046495.1|DFIC	LOC108024679|XP_016950238.1|DBIA
OG0002390	LOC108100110|XP_017059347.1|DFIC	LOC108034263|XP_016964610.1|DBIA
OG0002391	LOC108093616|XP_017049241.1|DFIC	LOC108022651|XP_016947197.1|DBIA
OG0002392	LOC108096453|XP_017053546.1|DFIC	LOC108035513|XP_016966665.1|DBIA
OG0002393	LOC108089554|XP_017043386.1|DFIC	LOC108035426|XP_016966546.1|DBIA
OG0002394	LOC108095748|XP_017052420.1|DFIC	LOC108026138|XP_016952351.1|DBIA
OG0002395	LOC108092123|XP_017047112.1|DFIC	LOC108024715|XP_016950296.1|DBIA
OG0002396	LOC108101835|XP_017061838.1|DFIC	LOC108026683|XP_016953259.1|DBIA
OG0002397	LOC108100618|XP_017060104.1|DFIC	LOC108036813|XP_016968652.1|DBIA
OG0002398	LOC108088671|XP_017042093.1|DFIC	LOC108023191|XP_016947929.1|DBIA
OG0002399	LOC108095069|XP_017051484.1|DFIC	LOC108035480|XP_016966623.1|DBIA
OG0002400	LOC108094051|XP_017049975.1|DFIC	LOC108023098|XP_016947848.1|DBIA
OG0002401	LOC108098393|XP_017056750.1|DFIC	LOC108024896|XP_016950529.1|DBIA
OG0002402	LOC108097693|XP_017055656.1|DFIC	LOC108024732|XP_016950318.1|DBIA
OG0002403	LOC108098023|XP_017056176.1|DFIC	LOC108024850|XP_016950479.1|DBIA
OG0002404	LOC108101989|XP_017062073.1|DFIC	LOC108024955|XP_016950677.1|DBIA
OG0002405	LOC108090213|XP_017044295.1|DFIC	LOC108023820|XP_016948956.1|DBIA
OG0002406	LOC108089467|XP_017043207.1|DFIC	LOC108035469|XP_016966606.1|DBIA
OG0002407	LOC108100771|XP_017060299.1|DFIC	LOC108023878|XP_016949050.1|DBIA
OG0002408	LOC108090173|XP_017044238.1|DFIC	LOC108023811|XP_016948944.1|DBIA
OG0002409	LOC108086900|XP_017039457.1|DFIC	LOC108034579|XP_016965001.1|DBIA
OG0002410	LOC108101099|XP_017060798.1|DFIC	LOC108031914|XP_016961171.1|DBIA
OG0002411	LOC108099525|XP_017058582.1|DFIC	LOC108032115|XP_016961436.1|DBIA
OG0002412	LOC108091130|XP_017045648.1|DFIC	LOC108032028|XP_016961330.1|DBIA
OG0002413	LOC108097340|XP_017055064.1|DFIC	LOC108023713|XP_016948832.1|DBIA
OG0002414	LOC108100354|XP_017059677.1|DFIC	LOC108029619|XP_016957498.1|DBIA
OG0002415	LOC108087988|XP_017041081.1|DFIC	LOC108031654|XP_016960777.1|DBIA
OG0002416	LOC108095064|XP_017051474.1|DFIC	LOC108036009|XP_016967405.1|DBIA
OG0002417	LOC108091482|XP_017046191.1|DFIC	LOC108036857|XP_016968719.1|DBIA
OG0002418	LOC108086364|XP_017038755.1|DFIC	LOC108026830|XP_016953494.1|DBIA
OG0002419	LOC108091345|XP_017045982.1|DFIC	LOC108021967|XP_016946292.1|DBIA
OG0002420	LOC108099130|XP_017057955.1|DFIC	LOC108035182|XP_016966142.1|DBIA
OG0002421	LOC108091897|XP_017046770.1|DFIC	LOC108026073|XP_016952261.1|DBIA
OG0002422	LOC108098524|XP_017056991.1|DFIC	LOC108031718|XP_016960876.1|DBIA
OG0002423	LOC108099912|XP_017059062.1|DFIC	LOC108028589|XP_016955991.1|DBIA
OG0002424	LOC108102181|XP_017062376.1|DFIC	LOC108032880|XP_016962392.1|DBIA, LOC108024916|XP_016950604.1|DBIA
OG0002425	LOC108094636|XP_017050816.1|DFIC	LOC108033107|XP_016962796.1|DBIA
OG0002426	LOC108100325|XP_017059621.1|DFIC	LOC108028950|XP_016956469.1|DBIA
OG0002427	LOC108098420|XP_017056802.1|DFIC	LOC108024905|XP_016950565.1|DBIA
OG0002428	LOC108097469|XP_017055229.1|DFIC	LOC108024157|XP_016949458.1|DBIA
OG0002429	LOC108099125|XP_017057951.1|DFIC	LOC108034847|XP_016965468.1|DBIA
OG0002430	LOC108093978|XP_017049874.1|DFIC	LOC108030331|XP_016958680.1|DBIA
OG0002431	LOC108094923|XP_017051270.1|DFIC	LOC108026869|XP_016953543.1|DBIA
OG0002432	LOC108086504|XP_017038919.1|DFIC	LOC108021979|XP_016946308.1|DBIA
OG0002433	LOC108087927|XP_017041003.1|DFIC	LOC108032219|XP_016961570.1|DBIA
OG0002434	LOC108098800|XP_017057430.1|DFIC	LOC108024675|XP_016950234.1|DBIA
OG0002435	LOC108095538|XP_017052153.1|DFIC	LOC108025723|XP_016951776.1|DBIA
OG0002436	LOC108096816|XP_017054197.1|DFIC	LOC108030193|XP_016958437.1|DBIA
OG0002437	LOC108094853|XP_017051149.1|DFIC	LOC108029617|XP_016957491.1|DBIA
OG0002438	LOC108097127|XP_017054712.1|DFIC	LOC108023435|XP_016948413.1|DBIA
OG0002439	LOC108098164|XP_017056389.1|DFIC	LOC108024072|XP_016949331.1|DBIA
OG0002440	LOC108099884|XP_017059027.1|DFIC	LOC108028556|XP_016955949.1|DBIA
OG0002441	LOC108090797|XP_017045134.1|DFIC	LOC108036517|XP_016968212.1|DBIA
OG0002442	LOC108094012|XP_017049928.1|DFIC	LOC108022512|XP_016946970.1|DBIA
OG0002443	LOC108096725|XP_017054057.1|DFIC	LOC108036423|XP_016968039.1|DBIA
OG0002444	LOC108090818|XP_017045165.1|DFIC	LOC108036460|XP_016968117.1|DBIA
OG0002445	LOC108094756|XP_017051002.1|DFIC	LOC108029741|XP_016957720.1|DBIA
OG0002446	LOC108086710|XP_017039204.1|DFIC	LOC108022869|XP_016947536.1|DBIA
OG0002447	LOC108089506|XP_017043310.1|DFIC	LOC108035946|XP_016967232.1|DBIA
OG0002448	LOC108096900|XP_017054335.1|DFIC	LOC108023008|XP_016947730.1|DBIA
OG0002449	LOC108093759|XP_017049517.1|DFIC	LOC108036392|XP_016967990.1|DBIA
OG0002450	LOC108098845|XP_017057496.1|DFIC	LOC108031421|XP_016960310.1|DBIA
OG0002451	LOC108090390|XP_017044528.1|DFIC	LOC108029535|XP_016957333.1|DBIA
OG0002452	LOC108096972|XP_017054439.1|DFIC	LOC108026535|XP_016952971.1|DBIA
OG0002453	LOC108096884|XP_017054314.1|DFIC	LOC108026839|XP_016953504.1|DBIA
OG0002454	LOC108099952|XP_017059121.1|DFIC	LOC108030880|XP_016959529.1|DBIA
OG0002455	LOC108099942|XP_017059109.1|DFIC	LOC108030867|XP_016959507.1|DBIA
OG0002456	LOC108096875|XP_017054297.1|DFIC	LOC108023127|XP_016947885.1|DBIA
OG0002457	LOC108093622|XP_017049248.1|DFIC	LOC108030152|XP_016958364.1|DBIA
OG0002458	LOC108093432|XP_017048981.1|DFIC	LOC108035851|XP_016967084.1|DBIA
OG0002459	LOC108094847|XP_017051138.1|DFIC	LOC108029466|XP_016957205.1|DBIA
OG0002460	LOC108090981|XP_017045425.1|DFIC	LOC108026558|XP_016952998.1|DBIA
OG0002461	LOC108093708|XP_017049394.1|DFIC	LOC108023074|XP_016947814.1|DBIA
OG0002462	LOC108095189|XP_017051671.1|DFIC	LOC108030165|XP_016958386.1|DBIA
OG0002463	LOC108090739|XP_017045051.1|DFIC	LOC108026651|XP_016953178.1|DBIA
OG0002464	LOC108093969|XP_017049864.1|DFIC	LOC108022693|XP_016947255.1|DBIA
OG0002465	LOC108096274|XP_017053266.1|DFIC	LOC108035491|XP_016966635.1|DBIA
OG0002466	LOC108095043|XP_017051426.1|DFIC	LOC108035841|XP_016967079.1|DBIA
OG0002467	LOC108099977|XP_017059158.1|DFIC	LOC108034484|XP_016964878.1|DBIA
OG0002468	LOC108095463|XP_017052067.1|DFIC	LOC108028728|XP_016956179.1|DBIA
OG0002469	LOC108098572|XP_017057093.1|DFIC	LOC108024979|XP_016950714.1|DBIA
OG0002470	LOC108090357|XP_017044471.1|DFIC	LOC108029613|XP_016957487.1|DBIA
OG0002471	LOC108090942|XP_017045367.1|DFIC	LOC108036645|XP_016968410.1|DBIA
OG0002472	LOC108086741|XP_017039263.1|DFIC	LOC108022789|XP_016947404.1|DBIA
OG0002473	LOC108094047|XP_017049970.1|DFIC	LOC108030400|XP_016958773.1|DBIA
OG0002474	LOC108096286|XP_017053241.1|DFIC	LOC108030581|XP_016959032.1|DBIA
OG0002475	LOC108099609|XP_017058720.1|DFIC	LOC108025430|XP_016951407.1|DBIA
OG0002476	LOC108096824|XP_017054216.1|DFIC	LOC108026750|XP_016953365.1|DBIA
OG0002477	LOC108094930|XP_017051278.1|DFIC	LOC108029806|XP_016957813.1|DBIA
OG0002478	LOC108095206|XP_017051702.1|DFIC	LOC108030215|XP_016958471.1|DBIA
OG0002479	LOC108093813|XP_017049617.1|DFIC	LOC108036916|XP_016968816.1|DBIA
OG0002480	LOC108101714|XP_017061643.1|DFIC	LOC108032800|XP_016962299.1|DBIA
OG0002481	LOC108097337|XP_017055060.1|DFIC	LOC108023427|XP_016948404.1|DBIA
OG0002482	LOC108094804|XP_017051064.1|DFIC	LOC108029449|XP_016957188.1|DBIA
OG0002483	LOC108090933|XP_017045358.1|DFIC	LOC108026862|XP_016953537.1|DBIA
OG0002484	LOC108093990|XP_017049891.1|DFIC	LOC108022468|XP_016946907.1|DBIA
OG0002485	LOC108090404|XP_017044543.1|DFIC	LOC108029606|XP_016957469.1|DBIA
OG0002486	LOC108100443|XP_017059855.1|DFIC	LOC108028279|XP_016955473.1|DBIA
OG0002487	LOC108100593|XP_017060066.1|DFIC	LOC108033042|XP_016962661.1|DBIA
OG0002488	LOC108090938|XP_017045363.1|DFIC	LOC108022969|XP_016947683.1|DBIA
OG0002489	LOC108088295|XP_017041513.1|DFIC	LOC108035956|XP_016967250.1|DBIA
OG0002490	LOC108094931|XP_017051279.1|DFIC	LOC108029725|XP_016957692.1|DBIA
OG0002491	LOC108088864|XP_017042332.1|DFIC	LOC108030826|XP_016959432.1|DBIA
OG0002492	LOC108093770|XP_017049528.1|DFIC	LOC108022502|XP_016946952.1|DBIA
OG0002493	LOC108090260|XP_017044357.1|DFIC	LOC108029479|XP_016957232.1|DBIA
OG0002494	LOC108098792|XP_017057420.1|DFIC	LOC108024535|XP_016949992.1|DBIA
OG0002495	LOC108101923|XP_017061989.1|DFIC	LOC108026879|XP_016953560.1|DBIA
OG0002496	LOC108095687|XP_017052347.1|DFIC	LOC108025104|XP_016950857.1|DBIA
OG0002497	LOC108089311|XP_017042977.1|DFIC, LOC108089326|XP_017042992.1|DFIC	LOC108035011|XP_016965844.1|DBIA
OG0002498	LOC108093266|XP_017048733.1|DFIC	LOC108028812|XP_016956286.1|DBIA
OG0002499	LOC108100072|XP_017059301.1|DFIC	LOC108031162|XP_016959874.1|DBIA
OG0002500	LOC108088432|XP_017041689.1|DFIC	LOC108024566|XP_016950050.1|DBIA
OG0002501	LOC108089787|XP_017043671.1|DFIC	LOC108027701|XP_016954740.1|DBIA
OG0002502	LOC108086415|XP_017038805.1|DFIC	LOC108022076|XP_016946410.1|DBIA, LOC108022077|XP_016946411.1|DBIA
OG0002504	LOC108089281|XP_017042949.1|DFIC, LOC108095400|XP_017051972.1|DFIC	LOC108027987|XP_016955102.1|DBIA, LOC108027988|XP_016955103.1|DBIA, LOC108028133|XP_016955277.1|DBIA
OG0002505	LOC108087837|XP_017040901.1|DFIC	LOC108026798|XP_016953447.1|DBIA
OG0002507	LOC108092291|XP_017047316.1|DFIC, LOC108092294|XP_017047318.1|DFIC, LOC108092407|XP_017047461.1|DFIC, LOC108093379|XP_017048887.1|DFIC, LOC108098293|XP_017056591.1|DFIC, LOC108092292|XP_017047317.1|DFIC	LOC108027823|XP_016954893.1|DBIA
OG0002508	LOC108088629|XP_017042034.1|DFIC	LOC108035780|XP_016966982.1|DBIA
OG0002509	LOC108101581|XP_017061482.1|DFIC	LOC108030345|XP_016958699.1|DBIA
OG0002510	LOC108101433|XP_017061250.1|DFIC	LOC108028906|XP_016956416.1|DBIA
OG0002511	LOC108091630|XP_017046418.1|DFIC	LOC108031660|XP_016960785.1|DBIA
OG0002512	LOC108095063|XP_017051470.1|DFIC	LOC108035799|XP_016967032.1|DBIA
OG0002513	LOC108098937|XP_017057633.1|DFIC	LOC108031531|XP_016960555.1|DBIA
OG0002514	LOC108100614|XP_017060093.1|DFIC	LOC108029104|XP_016956695.1|DBIA
OG0002516	LOC108095659|XP_017052313.1|DFIC	LOC108026014|XP_016952194.1|DBIA
OG0002517	LOC108097557|XP_017055414.1|DFIC	LOC108023963|XP_016949166.1|DBIA
OG0002518	LOC108087060|XP_017039725.1|DFIC	LOC108023078|XP_016947821.1|DBIA
OG0002519	LOC108095186|XP_017051663.1|DFIC	LOC108022582|XP_016947094.1|DBIA
OG0002520	LOC108092925|XP_017048276.1|DFIC	LOC108036399|XP_016968010.1|DBIA
OG0002521	LOC108088711|XP_017042144.1|DFIC	LOC108035795|XP_016967024.1|DBIA
OG0002522	LOC108087326|XP_017040146.1|DFIC	LOC108025311|XP_016951205.1|DBIA
OG0002523	LOC108086841|XP_017039379.1|DFIC	LOC108025381|XP_016951343.1|DBIA
OG0002524	LOC108097264|XP_017054947.1|DFIC	LOC108024128|XP_016949399.1|DBIA
OG0002525	LOC108088980|XP_017042512.1|DFIC	LOC108035553|XP_016966711.1|DBIA
OG0002526	LOC108097122|XP_017054708.1|DFIC	LOC108026421|XP_016952839.1|DBIA
OG0002527	LOC108093355|XP_017048857.1|DFIC	LOC108031815|XP_016961030.1|DBIA
OG0002528	LOC108097222|XP_017054860.1|DFIC	LOC108023420|XP_016948383.1|DBIA
OG0002529	LOC108097611|XP_017055512.1|DFIC	LOC108024960|XP_016950688.1|DBIA
OG0002530	LOC108092732|XP_017047950.1|DFIC	LOC108032749|XP_016962226.1|DBIA
OG0002531	LOC108093434|XP_017048983.1|DFIC	LOC108035787|XP_016967008.1|DBIA
OG0002532	LOC108087745|XP_017040756.1|DFIC	LOC108032767|XP_016962256.1|DBIA
OG0002533	LOC108100928|XP_017060557.1|DFIC	LOC108028885|XP_016956389.1|DBIA
OG0002534	LOC108086428|XP_017038824.1|DFIC	LOC108030396|XP_016958769.1|DBIA
OG0002535	LOC108088280|XP_017041491.1|DFIC	LOC108035974|XP_016967285.1|DBIA
OG0002536	LOC108088463|XP_017041737.1|DFIC	LOC108026417|XP_016952834.1|DBIA
OG0002537	LOC108090737|XP_017045048.1|DFIC	LOC108026836|XP_016953500.1|DBIA
OG0002539	LOC108090842|XP_017045201.1|DFIC	LOC108023043|XP_016947772.1|DBIA
OG0002540	LOC108097479|XP_017055261.1|DFIC	LOC108026192|XP_016952471.1|DBIA
OG0002541	LOC108098091|XP_017056286.1|DFIC	LOC108023638|XP_016948743.1|DBIA
OG0002542	LOC108097721|XP_017055705.1|DFIC	LOC108024097|XP_016949360.1|DBIA
OG0002543	LOC108095557|XP_017052181.1|DFIC	LOC108033199|XP_016962934.1|DBIA
OG0002544	LOC108099510|XP_017058562.1|DFIC	LOC108031816|XP_016961032.1|DBIA
OG0002545	LOC108097254|XP_017054927.1|DFIC	LOC108023548|XP_016948615.1|DBIA
OG0002547	LOC108097325|XP_017055037.1|DFIC	LOC108033211|XP_016962952.1|DBIA
OG0002548	LOC108097621|XP_017055521.1|DFIC	LOC108025941|XP_016952128.1|DBIA
OG0002549	LOC108098055|XP_017056228.1|DFIC	LOC108033122|XP_016962824.1|DBIA
OG0002550	LOC108097622|XP_017055524.1|DFIC	LOC108023990|XP_016949210.1|DBIA
OG0002551	LOC108098683|XP_017057281.1|DFIC	LOC108023887|XP_016949061.1|DBIA
OG0002552	LOC108089788|XP_017043673.1|DFIC	LOC108033387|XP_016963196.1|DBIA
OG0002553	LOC108100935|XP_017060566.1|DFIC	LOC108028891|XP_016956398.1|DBIA
OG0002554	LOC108097351|XP_017055075.1|DFIC	LOC108023247|XP_016948016.1|DBIA
OG0002555	LOC108097329|XP_017055042.1|DFIC	LOC108036468|XP_016968137.1|DBIA
OG0002556	LOC108098209|XP_017056443.1|DFIC	LOC108026474|XP_016952914.1|DBIA
OG0002557	LOC108095626|XP_017052283.1|DFIC	LOC108036554|XP_016968282.1|DBIA
OG0002558	LOC108087149|XP_017039852.1|DFIC	LOC108024530|XP_016949986.1|DBIA
OG0002560	LOC108093358|XP_017048861.1|DFIC	LOC108031965|XP_016961244.1|DBIA
OG0002561	LOC108087958|XP_017041036.1|DFIC	LOC108031549|XP_016960576.1|DBIA
OG0002562	LOC108091117|XP_017045632.1|DFIC	LOC108023745|XP_016948872.1|DBIA
OG0002563	LOC108097985|XP_017056100.1|DFIC	LOC108032959|XP_016962519.1|DBIA
OG0002564	LOC108099313|XP_017058196.1|DFIC	LOC108025009|XP_016950754.1|DBIA
OG0002565	LOC108099554|XP_017058626.1|DFIC	LOC108031708|XP_016960862.1|DBIA
OG0002566	LOC108087267|XP_017040063.1|DFIC	LOC108025055|XP_016950804.1|DBIA
OG0002567	LOC108092926|XP_017048278.1|DFIC	LOC108036283|XP_016967787.1|DBIA
OG0002568	LOC108099681|XP_017058809.1|DFIC	LOC108031193|XP_016959903.1|DBIA
OG0002569	LOC108100402|XP_017059774.1|DFIC	LOC108028709|XP_016956148.1|DBIA
OG0002570	LOC108087164|XP_017039886.1|DFIC	LOC108024159|XP_016949464.1|DBIA
OG0002571	LOC108087168|XP_017039898.1|DFIC	LOC108024727|XP_016950313.1|DBIA
OG0002572	LOC108094821|XP_017051081.1|DFIC	LOC108029465|XP_016957204.1|DBIA
OG0002573	LOC108087174|XP_017039907.1|DFIC	LOC108025140|XP_016950905.1|DBIA
OG0002574	LOC108087352|XP_017040181.1|DFIC	LOC108025502|XP_016951515.1|DBIA
OG0002575	LOC108102248|XP_017062486.1|DFIC	LOC108024662|XP_016950219.1|DBIA
OG0002576	LOC108102126|XP_017062277.1|DFIC	LOC108033342|XP_016963122.1|DBIA
OG0002577	LOC108099891|XP_017059036.1|DFIC	LOC108034566|XP_016964986.1|DBIA
OG0002578	LOC108101272|XP_017061047.1|DFIC	LOC108027903|XP_016955010.1|DBIA
OG0002579	LOC108095241|XP_017052135.1|DFIC, LOC108093504|XP_017049082.1|DFIC	LOC108033975|XP_016964182.1|DBIA
OG0002580	LOC108096523|XP_017053693.1|DFIC	LOC108029773|XP_016957771.1|DBIA
OG0002581	LOC108087212|XP_017039969.1|DFIC	LOC108024630|XP_016950160.1|DBIA
OG0002582	LOC108098922|XP_017057616.1|DFIC	LOC108031078|XP_016959773.1|DBIA
OG0002583	LOC108087160|XP_017039873.1|DFIC	LOC108031408|XP_016960294.1|DBIA
OG0002584	LOC108088297|XP_017041516.1|DFIC	LOC108035928|XP_016967206.1|DBIA
OG0002585	LOC108088299|XP_017041518.1|DFIC	LOC108035930|XP_016967209.1|DBIA
OG0002586	LOC108088044|XP_017041167.1|DFIC	LOC108031803|XP_016961012.1|DBIA
OG0002587	LOC108099437|XP_017058462.1|DFIC	LOC108032021|XP_016961320.1|DBIA
OG0002588	LOC108098880|XP_017057556.1|DFIC	LOC108031534|XP_016960558.1|DBIA
OG0002589	LOC108095858|XP_017052645.1|DFIC	LOC108025324|XP_016951238.1|DBIA
OG0002590	LOC108095344|XP_017051914.1|DFIC	LOC108033170|XP_016962892.1|DBIA
OG0002591	LOC108086837|XP_017039374.1|DFIC	LOC108025320|XP_016951220.1|DBIA
OG0002592	LOC108095948|XP_017052775.1|DFIC	LOC108024863|XP_016950494.1|DBIA
OG0002593	LOC108088483|XP_017041770.1|DFIC	LOC108024641|XP_016950178.1|DBIA
OG0002594	LOC108092065|XP_017047018.1|DFIC	LOC108031578|XP_016960630.1|DBIA
OG0002595	LOC108087936|XP_017041013.1|DFIC	LOC108031435|XP_016960336.1|DBIA
OG0002596	LOC108091670|XP_017046472.1|DFIC	LOC108031894|XP_016961151.1|DBIA
OG0002597	LOC108087279|XP_017040077.1|DFIC	LOC108024685|XP_016950251.1|DBIA
OG0002598	LOC108095811|XP_017052573.1|DFIC	LOC108031698|XP_016960846.1|DBIA
OG0002599	LOC108098968|XP_017057673.1|DFIC	LOC108032135|XP_016961459.1|DBIA
OG0002600	LOC108090735|XP_017045046.1|DFIC	LOC108036582|XP_016968326.1|DBIA
OG0002601	LOC108098485|XP_017056886.1|DFIC	LOC108027060|XP_016953758.1|DBIA
OG0002602	LOC108102291|XP_017062533.1|DFIC	LOC108024681|XP_016950239.1|DBIA
OG0002603	LOC108097480|XP_017055267.1|DFIC	LOC108025187|XP_016950984.1|DBIA
OG0002604	LOC108097787|XP_017055806.1|DFIC	LOC108025361|XP_016951310.1|DBIA
OG0002605	LOC108088057|XP_017041184.1|DFIC	LOC108031998|XP_016961280.1|DBIA
OG0002606	LOC108092078|XP_017047043.1|DFIC	LOC108031504|XP_016960497.1|DBIA
OG0002607	LOC108098653|XP_017057218.1|DFIC	LOC108031136|XP_016959840.1|DBIA
OG0002608	LOC108102039|XP_017062150.1|DFIC	LOC108024571|XP_016950057.1|DBIA
OG0002609	LOC108087723|XP_017040733.1|DFIC	LOC108030417|XP_016958793.1|DBIA
OG0002610	LOC108098610|XP_017057162.1|DFIC	LOC108027252|XP_016954095.1|DBIA
OG0002611	LOC108099490|XP_017058539.1|DFIC	LOC108032043|XP_016961344.1|DBIA
OG0002612	LOC108093361|XP_017048867.1|DFIC	LOC108032169|XP_016961512.1|DBIA
OG0002613	LOC108091958|XP_017046843.1|DFIC	LOC108025965|XP_016952147.1|DBIA
OG0002614	LOC108095838|XP_017052618.1|DFIC	LOC108025263|XP_016951112.1|DBIA
OG0002615	LOC108099165|XP_017057999.1|DFIC	LOC108035180|XP_016966139.1|DBIA
OG0002616	LOC108088509|XP_017041831.1|DFIC	LOC108024682|XP_016950247.1|DBIA
OG0002617	LOC108098796|XP_017057425.1|DFIC	LOC108024711|XP_016950293.1|DBIA
OG0002618	LOC108098539|XP_017057015.1|DFIC	LOC108024951|XP_016950674.1|DBIA
OG0002619	LOC108091988|XP_017046889.1|DFIC	LOC108024499|XP_016949925.1|DBIA
OG0002620	LOC108099323|XP_017058245.1|DFIC	LOC108031669|XP_016960798.1|DBIA
OG0002621	LOC108095779|XP_017052521.1|DFIC	LOC108032089|XP_016961404.1|DBIA
OG0002622	LOC108089577|XP_017043422.1|DFIC	LOC108034422|XP_016964796.1|DBIA
OG0002623	LOC108099534|XP_017058595.1|DFIC	LOC108032168|XP_016961511.1|DBIA
OG0002624	LOC108099628|XP_017058746.1|DFIC	LOC108032241|XP_016961594.1|DBIA
OG0002625	LOC108099405|XP_017058407.1|DFIC	LOC108031465|XP_016960393.1|DBIA
OG0002626	LOC108095327|XP_017051896.1|DFIC	LOC108023795|XP_016948924.1|DBIA
OG0002627	LOC108099414|XP_017058420.1|DFIC	LOC108031471|XP_016960412.1|DBIA
OG0002628	LOC108090186|XP_017044262.1|DFIC	LOC108027336|XP_016954236.1|DBIA
OG0002629	LOC108092017|XP_017046942.1|DFIC	LOC108024488|XP_016949897.1|DBIA
OG0002630	LOC108096914|XP_017054356.1|DFIC	LOC108026196|XP_016952476.1|DBIA
OG0002631	LOC108095772|XP_017052505.1|DFIC	LOC108024829|XP_016950449.1|DBIA
OG0002632	LOC108092182|XP_017047195.1|DFIC	LOC108032138|XP_016961463.1|DBIA
OG0002633	LOC108087177|XP_017039912.1|DFIC	LOC108024432|XP_016949842.1|DBIA
OG0002634	LOC108092140|XP_017047137.1|DFIC	LOC108031889|XP_016961146.1|DBIA
OG0002635	LOC108098896|XP_017057577.1|DFIC	LOC108031685|XP_016960819.1|DBIA
OG0002636	LOC108098580|XP_017057106.1|DFIC	LOC108024957|XP_016950682.1|DBIA
OG0002637	LOC108093487|XP_017049063.1|DFIC	LOC108034019|XP_016964243.1|DBIA
OG0002638	LOC108088417|XP_017041665.1|DFIC	LOC108025280|XP_016951142.1|DBIA
OG0002639	LOC108102070|XP_017062200.1|DFIC	LOC108025410|XP_016951379.1|DBIA
OG0002640	LOC108091963|XP_017046860.1|DFIC	LOC108032128|XP_016961450.1|DBIA
OG0002641	LOC108092098|XP_017047080.1|DFIC	LOC108031091|XP_016959787.1|DBIA
OG0002642	LOC108092097|XP_017047079.1|DFIC	LOC108031148|XP_016959852.1|DBIA
OG0002643	LOC108092096|XP_017047076.1|DFIC	LOC108032078|XP_016961388.1|DBIA
OG0002644	LOC108091824|XP_017046691.1|DFIC	LOC108027459|XP_016954403.1|DBIA
OG0002645	LOC108091833|XP_017046702.1|DFIC	LOC108027381|XP_016954302.1|DBIA
OG0002646	LOC108092057|XP_017047006.1|DFIC	LOC108026450|XP_016952878.1|DBIA
OG0002647	LOC108099480|XP_017058526.1|DFIC	LOC108032036|XP_016961337.1|DBIA
OG0002648	LOC108098614|XP_017057167.1|DFIC	LOC108031833|XP_016961065.1|DBIA
OG0002649	LOC108099279|XP_017058156.1|DFIC	LOC108031021|XP_016959709.1|DBIA
OG0002650	LOC108099478|XP_017058523.1|DFIC	LOC108032035|XP_016961336.1|DBIA
OG0002651	LOC108102242|XP_017062470.1|DFIC	LOC108023834|XP_016948971.1|DBIA
OG0002652	LOC108098468|XP_017056865.1|DFIC	LOC108027055|XP_016953753.1|DBIA
OG0002653	LOC108102294|XP_017062545.1|DFIC	LOC108024586|XP_016950078.1|DBIA
OG0002654	LOC108102297|XP_017062548.1|DFIC	LOC108024722|XP_016950304.1|DBIA
OG0002655	LOC108093331|XP_017048813.1|DFIC	LOC108031618|XP_016960702.1|DBIA
OG0002656	LOC108087312|XP_017040122.1|DFIC	LOC108031917|XP_016961177.1|DBIA
OG0002657	LOC108098895|XP_017057576.1|DFIC	LOC108031686|XP_016960820.1|DBIA
OG0002658	LOC108086852|XP_017039395.1|DFIC	LOC108025220|XP_016951056.1|DBIA
OG0002659	LOC108097492|XP_017055284.1|DFIC	LOC108024780|XP_016950385.1|DBIA
OG0002660	LOC108097739|XP_017055735.1|DFIC	LOC108024040|XP_016949303.1|DBIA
OG0002661	LOC108102293|XP_017062540.1|DFIC	LOC108024558|XP_016950030.1|DBIA
OG0002662	LOC108090843|XP_017045202.1|DFIC	LOC108022981|XP_016947695.1|DBIA
OG0002663	LOC108092002|XP_017046920.1|DFIC	LOC108026136|XP_016952347.1|DBIA
OG0002664	LOC108091535|XP_017046290.1|DFIC	LOC108033235|XP_016962993.1|DBIA
OG0002665	LOC108101609|XP_017061512.1|DFIC	LOC108029796|XP_016957799.1|DBIA
OG0002666	LOC108101485|XP_017061322.1|DFIC	LOC108029556|XP_016957370.1|DBIA
OG0002667	LOC108094070|XP_017050000.1|DFIC	LOC108023105|XP_016947860.1|DBIA
OG0002668	LOC108100316|XP_017059609.1|DFIC	LOC108034940|XP_016965703.1|DBIA
