Orthogroup	DFIC.longest_only	DGUA.longest_only
OG0002048	LOC108087914|XP_017040988.1|DFIC	LOC117586646|XP_034132771.1|DGUA
OG0002049	LOC108102032|XP_017062136.1|DFIC	LOC117590187|XP_034138487.1|DGUA
OG0002050	LOC108097145|XP_017054747.1|DFIC	LOC117586718|XP_034132892.1|DGUA
OG0002051	LOC108086407|XP_017038798.1|DFIC	LOC117578891|XP_034120583.1|DGUA
OG0002052	LOC108089347|XP_017043017.1|DFIC	LOC117588931|XP_034136398.1|DGUA
OG0002053	LOC108099557|XP_017058632.1|DFIC	LOC117586026|XP_034131752.1|DGUA
OG0002054	LOC108090130|XP_017044155.1|DFIC	LOC117589814|XP_034137933.1|DGUA
OG0002055	LOC108088037|XP_017041160.1|DFIC	LOC117586053|XP_034131787.1|DGUA
OG0002056	LOC108089435|XP_017043154.1|DFIC	LOC117589354|XP_034137131.1|DGUA
OG0002057	LOC108089142|XP_017042752.1|DFIC	LOC117582397|XP_034125971.1|DGUA
OG0002058	LOC108099146|XP_017057981.1|DFIC	LOC117588998|XP_034136500.1|DGUA
OG0002059	LOC108095851|XP_017052638.1|DFIC	LOC117586321|XP_034132201.1|DGUA
OG0002060	LOC108086738|XP_017039259.1|DFIC	LOC117584281|XP_034129029.1|DGUA
OG0002061	LOC108090902|XP_017045307.1|DFIC	LOC117581723|XP_034124997.1|DGUA
OG0002063	LOC108097034|XP_017054542.1|DFIC, LOC108095242|XP_017051761.1|DFIC, LOC108098190|XP_017056414.1|DFIC, LOC108097363|XP_017055096.1|DFIC	LOC117581614|XP_034124868.1|DGUA
OG0002064	LOC108100466|XP_017059885.1|DFIC	LOC117588714|XP_034136056.1|DGUA
OG0002065	LOC108099106|XP_017057917.1|DFIC	LOC117587072|XP_034133414.1|DGUA
OG0002066	LOC108096604|XP_017053800.1|DFIC	LOC117586456|XP_034132392.1|DGUA
OG0002067	LOC108090806|XP_017045151.1|DFIC	LOC117587891|XP_034134796.1|DGUA
OG0002068	LOC108096882|XP_017054312.1|DFIC	LOC117584485|XP_034129304.1|DGUA
OG0002069	LOC108095714|XP_017052378.1|DFIC	LOC117588169|XP_034135171.1|DGUA
OG0002070	LOC108092146|XP_017047150.1|DFIC	LOC117585509|XP_034130900.1|DGUA
OG0002071	LOC108095773|XP_017052507.1|DFIC	LOC117583567|XP_034127835.1|DGUA
OG0002072	LOC108093922|XP_017049780.1|DFIC	LOC117592582|XP_034142359.1|DGUA
OG0002073	LOC108087462|XP_017040313.1|DFIC	LOC117580195|XP_034122448.1|DGUA
OG0002074	LOC108101925|XP_017061993.1|DFIC	LOC117578671|XP_034120189.1|DGUA
OG0002075	LOC108095010|XP_017051346.1|DFIC, LOC108100895|XP_017060493.1|DFIC	LOC117581926|XP_034125294.1|DGUA
OG0002076	LOC108096691|XP_017053983.1|DFIC	LOC117592145|XP_034141591.1|DGUA
OG0002077	LOC108100294|XP_017059581.1|DFIC	LOC117587276|XP_034133750.1|DGUA
OG0002078	LOC108094753|XP_017050999.1|DFIC	LOC117578707|XP_034120248.1|DGUA
OG0002079	LOC108100380|XP_017059723.1|DFIC	LOC117587502|XP_034134165.1|DGUA
OG0002080	LOC108093803|XP_017049598.1|DFIC	LOC117591956|XP_034141271.1|DGUA
OG0002081	LOC108090855|XP_017045225.1|DFIC	LOC117592680|XP_034142530.1|DGUA
OG0002082	LOC108090419|XP_017044567.1|DFIC	LOC117592222|XP_034141739.1|DGUA
OG0002083	LOC108092874|XP_017048199.1|DFIC	LOC117580742|XP_034123309.1|DGUA
OG0002084	LOC108096922|XP_017054362.1|DFIC	LOC117592642|XP_034142476.1|DGUA
OG0002085	LOC108096706|XP_017054028.1|DFIC	LOC117578881|XP_034120569.1|DGUA
OG0002086	LOC108096941|XP_017054388.1|DFIC	LOC117592646|XP_034142480.1|DGUA
OG0002087	LOC108100270|XP_017059543.1|DFIC	LOC117580451|XP_034122905.1|DGUA
OG0002088	LOC108100427|XP_017059821.1|DFIC	LOC117580004|XP_034122096.1|DGUA
OG0002089	LOC108090405|XP_017044546.1|DFIC	LOC117592366|XP_034141956.1|DGUA
OG0002090	LOC108095443|XP_017052041.1|DFIC	LOC117579718|XP_034121603.1|DGUA
OG0002091	LOC108090675|XP_017044950.1|DFIC	LOC117583822|XP_034128302.1|DGUA
OG0002092	LOC108089469|XP_017043211.1|DFIC	LOC117589099|XP_034136638.1|DGUA
OG0002093	LOC108090763|XP_017045092.1|DFIC	LOC117579029|XP_034120609.1|DGUA
OG0002094	LOC108090687|XP_017044962.1|DFIC	LOC117578424|XP_034119776.1|DGUA
OG0002095	LOC108097765|XP_017055776.1|DFIC	LOC117591370|XP_034140499.1|DGUA
OG0002096	LOC108086724|XP_017039236.1|DFIC	LOC117578729|XP_034120279.1|DGUA
OG0002097	LOC108090753|XP_017045074.1|DFIC	LOC117592018|XP_034141362.1|DGUA
OG0002099	LOC108097612|XP_017055510.1|DFIC	LOC117585310|XP_034130629.1|DGUA
OG0002100	LOC108096419|XP_017053489.1|DFIC	LOC117591256|XP_034140331.1|DGUA
OG0002101	LOC108090364|XP_017044482.1|DFIC	LOC117578787|XP_034120392.1|DGUA
OG0002102	LOC108094881|XP_017051201.1|DFIC	LOC117578759|XP_034120340.1|DGUA
OG0002103	LOC108097689|XP_017055646.1|DFIC	LOC117585231|XP_034130516.1|DGUA
OG0002105	LOC108101283|XP_017061065.1|DFIC	LOC117582246|XP_034125748.1|DGUA
OG0002106	LOC108097718|XP_017055699.1|DFIC	LOC117589572|XP_034137514.1|DGUA
OG0002107	LOC108100064|XP_017059287.1|DFIC	LOC117584785|XP_034129788.1|DGUA
OG0002108	LOC108092220|XP_017047242.1|DFIC	LOC117583512|XP_034127747.1|DGUA, LOC117583513|XP_034127748.1|DGUA
OG0002109	LOC108086798|XP_017039328.1|DFIC	LOC117582729|XP_034126547.1|DGUA
OG0002110	LOC108092661|XP_017047811.1|DFIC	LOC117587811|XP_034134658.1|DGUA
OG0002111	LOC108098722|XP_017057329.1|DFIC	LOC117584182|XP_034128841.1|DGUA
OG0002113	LOC108091924|XP_017046798.1|DFIC	LOC117583106|XP_034127179.1|DGUA
OG0002114	LOC108097643|XP_017055561.1|DFIC, LOC108097713|XP_017055691.1|DFIC	LOC117582869|XP_034126830.1|DGUA
OG0002115	LOC108101855|XP_017061864.1|DFIC, LOC108101857|XP_017061865.1|DFIC	LOC117588225|XP_034135265.1|DGUA
OG0002116	LOC108098348|XP_017056679.1|DFIC	LOC117588148|XP_034135137.1|DGUA
OG0002116	LOC108100191|XP_017059452.1|DFIC	LOC117587159|XP_034133556.1|DGUA
OG0002117	LOC108094936|XP_017051284.1|DFIC	LOC117590202|XP_034138545.1|DGUA
OG0002118	LOC108101139|XP_017060850.1|DFIC	LOC117590026|XP_034138213.1|DGUA
OG0002119	LOC108095813|XP_017052575.1|DFIC	LOC117585706|XP_034131228.1|DGUA
OG0002120	LOC108095035|XP_017051407.1|DFIC	LOC117590635|XP_034139346.1|DGUA
OG0002121	LOC108086560|XP_017039002.1|DFIC	LOC117583595|XP_034127878.1|DGUA
OG0002123	LOC108100797|XP_017060340.1|DFIC	LOC117582561|XP_034126285.1|DGUA
OG0002124	LOC108088720|XP_017042154.1|DFIC, LOC108088713|XP_017042146.1|DFIC	LOC117588559|XP_034135835.1|DGUA
OG0002125	LOC108087657|XP_017040634.1|DFIC	LOC117579433|XP_034121211.1|DGUA
OG0002126	LOC108096461|XP_017053557.1|DFIC	LOC117579290|XP_034120983.1|DGUA
OG0002127	LOC108098082|XP_017056273.1|DFIC	LOC117581475|XP_034124603.1|DGUA
OG0002128	LOC108088610|XP_017041984.1|DFIC	LOC117581651|XP_034124919.1|DGUA
OG0002129	LOC108087986|XP_017041076.1|DFIC	LOC117583662|XP_034128017.1|DGUA
OG0002130	LOC108097058|XP_017054583.1|DFIC	LOC117588325|XP_034135412.1|DGUA
OG0002131	LOC108087342|XP_017040171.1|DFIC	LOC117589710|XP_034137765.1|DGUA
OG0002132	LOC108089239|XP_017042889.1|DFIC	LOC117587778|XP_034134611.1|DGUA
OG0002133	LOC108095573|XP_017052213.1|DFIC	LOC117590469|XP_034139006.1|DGUA
OG0002134	LOC108092787|XP_017048041.1|DFIC	LOC117584162|XP_034128817.1|DGUA, LOC117581427|XP_034124488.1|DGUA
OG0002135	LOC108097921|XP_017055959.1|DFIC	LOC117590519|XP_034139122.1|DGUA
OG0002136	LOC108088506|XP_017041826.1|DFIC	LOC117583275|XP_034127391.1|DGUA
OG0002137	LOC108087143|XP_017039843.1|DFIC	LOC117585795|XP_034131386.1|DGUA
OG0002138	LOC108091108|XP_017045620.1|DFIC	LOC117581073|XP_034123842.1|DGUA
OG0002139	LOC108091302|XP_017045914.1|DFIC	LOC117586222|XP_034132050.1|DGUA, LOC117580658|XP_034123153.1|DGUA
OG0002140	LOC108088683|XP_017042113.1|DFIC	LOC117590249|XP_034138612.1|DGUA
OG0002141	LOC108094854|XP_017051154.1|DFIC	LOC117590042|XP_034138252.1|DGUA
OG0002142	LOC108098652|XP_017057217.1|DFIC	LOC117590092|XP_034138325.1|DGUA
OG0002143	LOC108101317|XP_017061109.1|DFIC	LOC117582083|XP_034125533.1|DGUA
OG0002144	LOC108101978|XP_017062062.1|DFIC	LOC117590613|XP_034139293.1|DGUA
OG0002145	LOC108101124|XP_017060837.1|DFIC	LOC117586363|XP_034132273.1|DGUA
OG0002146	LOC108098557|XP_017057051.1|DFIC	LOC117590013|XP_034138191.1|DGUA
OG0002147	LOC108095545|XP_017052163.1|DFIC	LOC117590886|XP_034139807.1|DGUA
OG0002148	LOC108099016|XP_017057739.1|DFIC	LOC117589149|XP_034136735.1|DGUA
OG0002149	LOC108095048|XP_017051439.1|DFIC	LOC117590595|XP_034139246.1|DGUA
OG0002150	LOC108094675|XP_017050880.1|DFIC	LOC117580722|XP_034123279.1|DGUA
OG0002151	LOC108089259|XP_017042916.1|DFIC	LOC117584005|XP_034128625.1|DGUA
OG0002152	LOC108087172|XP_017039904.1|DFIC	LOC117589630|XP_034137610.1|DGUA
OG0002153	LOC108088381|XP_017041618.1|DFIC	LOC117585003|XP_034130131.1|DGUA
OG0002154	LOC108097303|XP_017055007.1|DFIC	LOC117588324|XP_034135411.1|DGUA
OG0002155	LOC108086794|XP_017039322.1|DFIC	LOC117583534|XP_034127779.1|DGUA
OG0002156	LOC108088801|XP_017042259.1|DFIC	LOC117579944|XP_034121995.1|DGUA
OG0002157	LOC108087208|XP_017039962.1|DFIC	LOC117589569|XP_034137511.1|DGUA
OG0002158	LOC108096883|XP_017054313.1|DFIC	LOC117584493|XP_034129317.1|DGUA
OG0002159	LOC108101424|XP_017061242.1|DFIC, LOC108087752|XP_017040769.1|DFIC, LOC108087751|XP_017040767.1|DFIC	LOC117579694|XP_034121578.1|DGUA
OG0002160	LOC108098661|XP_017057226.1|DFIC	LOC117583423|XP_034127611.1|DGUA
OG0002161	LOC108088045|XP_017041169.1|DFIC	LOC117585713|XP_034131242.1|DGUA
OG0002162	LOC108087319|XP_017040139.1|DFIC	LOC117589668|XP_034137698.1|DGUA
OG0002163	LOC108092988|XP_017048370.1|DFIC	LOC117581339|XP_034124353.1|DGUA
OG0002164	LOC108095978|XP_017052811.1|DFIC	LOC117585427|XP_034130792.1|DGUA, LOC117585340|XP_034130672.1|DGUA
OG0002165	LOC108098216|XP_017056483.1|DFIC	LOC117583523|XP_034127761.1|DGUA
OG0002166	LOC108101390|XP_017061198.1|DFIC, LOC108093235|XP_017048702.1|DFIC	LOC117584404|XP_034129158.1|DGUA
OG0002167	LOC108095250|XP_017051767.1|DFIC	LOC117591861|XP_034141121.1|DGUA
OG0002168	LOC108090804|XP_017045147.1|DFIC	LOC117582741|XP_034126572.1|DGUA
OG0002169	LOC108087562|XP_017040478.1|DFIC	LOC117589352|XP_034137127.1|DGUA
OG0002170	LOC108098406|XP_017056778.1|DFIC	LOC117590582|XP_034139229.1|DGUA
OG0002171	LOC108087134|XP_017039821.1|DFIC	LOC117584899|XP_034129928.1|DGUA
OG0002172	LOC108091668|XP_017046470.1|DFIC	LOC117583656|XP_034128010.1|DGUA
OG0002173	LOC108100077|XP_017059306.1|DFIC	LOC117584138|XP_034128784.1|DGUA
OG0002174	LOC108092128|XP_017047121.1|DFIC	LOC117583398|XP_034127573.1|DGUA
OG0002175	LOC108092129|XP_017047122.1|DFIC	LOC117583400|XP_034127574.1|DGUA
OG0002176	LOC108088005|XP_017041106.1|DFIC	LOC117585754|XP_034131300.1|DGUA
OG0002177	LOC108087047|XP_017039714.1|DFIC	LOC117583353|XP_034127514.1|DGUA
OG0002178	LOC108086559|XP_017039001.1|DFIC	LOC117583752|XP_034128162.1|DGUA
OG0002179	LOC108095929|XP_017052754.1|DFIC	LOC117585373|XP_034130711.1|DGUA
OG0002180	LOC108099380|XP_017058362.1|DFIC	LOC117583821|XP_034128298.1|DGUA
OG0002181	LOC108097753|XP_017055753.1|DFIC	LOC117588491|XP_034135685.1|DGUA
OG0002182	LOC108098587|XP_017057116.1|DFIC	LOC117582887|XP_034126857.1|DGUA
OG0002183	LOC108095249|XP_017051766.1|DFIC	LOC117579888|XP_034121918.1|DGUA
OG0002184	LOC108092105|XP_017047088.1|DFIC	LOC117589556|XP_034137459.1|DGUA
OG0002185	LOC108097232|XP_017054891.1|DFIC	LOC117583215|XP_034127323.1|DGUA
OG0002186	LOC108088137|XP_017041290.1|DFIC	LOC117587893|XP_034134761.1|DGUA
OG0002187	LOC108099599|XP_017058704.1|DFIC	LOC117589675|XP_034137719.1|DGUA
OG0002188	LOC108090744|XP_017045058.1|DFIC	LOC117584845|XP_034129878.1|DGUA
OG0002189	LOC108087726|XP_017040736.1|DFIC	LOC117590058|XP_034138270.1|DGUA
OG0002190	LOC108087229|XP_017040002.1|DFIC	LOC117585790|XP_034131377.1|DGUA
OG0002191	LOC108096280|XP_017053235.1|DFIC	LOC117580119|XP_034122302.1|DGUA
OG0002192	LOC108099957|XP_017059126.1|DFIC	LOC117580241|XP_034122555.1|DGUA
OG0002193	LOC108087263|XP_017040059.1|DFIC	LOC117589852|XP_034138003.1|DGUA
OG0002194	LOC108088373|XP_017041607.1|DFIC	LOC117583557|XP_034127811.1|DGUA
OG0002195	LOC108091954|XP_017046840.1|DFIC	LOC117585304|XP_034130624.1|DGUA
OG0002196	LOC108098770|XP_017057391.1|DFIC	LOC117586679|XP_034132822.1|DGUA
OG0002197	LOC108099055|XP_017057812.1|DFIC	LOC117587438|XP_034134010.1|DGUA
OG0002198	LOC108098571|XP_017057083.1|DFIC	LOC117586613|XP_034132697.1|DGUA
OG0002199	LOC108097649|XP_017055569.1|DFIC	LOC117585267|XP_034130577.1|DGUA
OG0002200	LOC108095608|XP_017052261.1|DFIC	LOC117581580|XP_034124821.1|DGUA
OG0002202	LOC108091962|XP_017046856.1|DFIC	LOC117583841|XP_034128341.1|DGUA
OG0002203	LOC108092093|XP_017047072.1|DFIC	LOC117585111|XP_034130283.1|DGUA
OG0002204	LOC108095814|XP_017052576.1|DFIC	LOC117582953|XP_034126954.1|DGUA
OG0002205	LOC108087106|XP_017039777.1|DFIC	LOC117589708|XP_034137764.1|DGUA
OG0002206	LOC108095727|XP_017052391.1|DFIC	LOC117589501|XP_034137374.1|DGUA
OG0002207	LOC108102300|XP_017062551.1|DFIC	LOC117583375|XP_034127549.1|DGUA
OG0002208	LOC108086288|XP_017038666.1|DFIC	LOC117583842|XP_034128350.1|DGUA
OG0002209	LOC108097301|XP_017055005.1|DFIC	LOC117590837|XP_034139721.1|DGUA
OG0002210	LOC108090205|XP_017044284.1|DFIC	LOC117583789|XP_034128260.1|DGUA
OG0002211	LOC108087311|XP_017040120.1|DFIC	LOC117589594|XP_034137552.1|DGUA
OG0002212	LOC108088006|XP_017041107.1|DFIC	LOC117585755|XP_034131301.1|DGUA
OG0002213	LOC108091823|XP_017046690.1|DFIC	LOC117586584|XP_034132643.1|DGUA
OG0002214	LOC108099299|XP_017058184.1|DFIC	LOC117585556|XP_034130971.1|DGUA
OG0002215	LOC108098822|XP_017057464.1|DFIC	LOC117589478|XP_034137312.1|DGUA
OG0002216	LOC108088458|XP_017041731.1|DFIC	LOC117590219|XP_034138577.1|DGUA, LOC117582124|XP_034125594.1|DGUA
OG0002217	LOC108092209|XP_017047227.1|DFIC	LOC117583810|XP_034128282.1|DGUA
OG0002218	LOC108094621|XP_017050793.1|DFIC	LOC117581392|XP_034124425.1|DGUA
OG0002219	LOC108091699|XP_017046520.1|DFIC	LOC117589760|XP_034137839.1|DGUA
OG0002220	LOC108091581|XP_017046346.1|DFIC	LOC117589886|XP_034138048.1|DGUA
OG0002221	LOC108087543|XP_017040441.1|DFIC	LOC117580518|XP_034123002.1|DGUA
OG0002222	LOC108101839|XP_017061841.1|DFIC	LOC117578456|XP_034119876.1|DGUA
OG0002224	LOC108093623|XP_017049250.1|DFIC	LOC117584693|XP_034129621.1|DGUA
OG0002225	LOC108086987|XP_017039606.1|DFIC	LOC117589448|XP_034137283.1|DGUA
OG0002226	LOC108094260|XP_017050214.1|DFIC	LOC117592615|XP_034142391.1|DGUA
OG0002227	LOC108096647|XP_017053900.1|DFIC	LOC117592458|XP_034142161.1|DGUA
OG0002228	LOC108101584|XP_017061485.1|DFIC	LOC117581644|XP_034124911.1|DGUA
OG0002229	LOC108101849|XP_017061857.1|DFIC	LOC117578880|XP_034120565.1|DGUA
OG0002230	LOC108096628|XP_017053863.1|DFIC	LOC117578724|XP_034120273.1|DGUA
OG0002231	LOC108094308|XP_017050318.1|DFIC	LOC117583464|XP_034127665.1|DGUA
OG0002232	LOC108095239|XP_017051756.1|DFIC	LOC117592594|XP_034142411.1|DGUA
OG0002233	LOC108089607|XP_017043457.1|DFIC	LOC117589376|XP_034137179.1|DGUA
OG0002235	LOC108096717|XP_017054041.1|DFIC	LOC117592387|XP_034141989.1|DGUA
OG0002236	LOC108090825|XP_017045174.1|DFIC	LOC117578718|XP_034120262.1|DGUA
OG0002237	LOC108090738|XP_017045050.1|DFIC	LOC117584832|XP_034129857.1|DGUA
OG0002238	LOC108094314|XP_017050331.1|DFIC	LOC117578440|XP_034119850.1|DGUA
OG0002239	LOC108096779|XP_017054143.1|DFIC	LOC117588842|XP_034136230.1|DGUA
OG0002240	LOC108096755|XP_017054103.1|DFIC	LOC117578661|XP_034120174.1|DGUA
OG0002241	LOC108087444|XP_017040286.1|DFIC	LOC117580342|XP_034122738.1|DGUA
OG0002242	LOC108089040|XP_017042634.1|DFIC	LOC117586921|XP_034133167.1|DGUA
OG0002243	LOC108093345|XP_017048842.1|DFIC	LOC117584986|XP_034130100.1|DGUA
OG0002244	LOC108099852|XP_017058987.1|DFIC	LOC117579434|XP_034121212.1|DGUA
OG0002245	LOC108096294|XP_017053256.1|DFIC	LOC117589317|XP_034137017.1|DGUA
OG0002246	LOC108094326|XP_017050358.1|DFIC	LOC117578493|XP_034119917.1|DGUA
OG0002247	LOC108090808|XP_017045153.1|DFIC	LOC117582749|XP_034126584.1|DGUA
OG0002248	LOC108100445|XP_017059859.1|DFIC	LOC117579587|XP_034121408.1|DGUA
OG0002249	LOC108089064|XP_017042662.1|DFIC	LOC117586822|XP_034132993.1|DGUA
OG0002250	LOC108095252|XP_017051769.1|DFIC	LOC117592006|XP_034141345.1|DGUA
OG0002251	LOC108095109|XP_017051536.1|DFIC	LOC117580016|XP_034122118.1|DGUA
OG0002253	LOC108101902|XP_017061960.1|DFIC	LOC117585240|XP_034130534.1|DGUA
OG0002254	LOC108099339|XP_017058304.1|DFIC	LOC117583814|XP_034128288.1|DGUA
OG0002255	LOC108097416|XP_017055170.1|DFIC	LOC117583100|XP_034127170.1|DGUA, LOC117591518|XP_034140705.1|DGUA
OG0002256	LOC108096669|XP_017053930.1|DFIC	LOC117579318|XP_034121025.1|DGUA
OG0002257	LOC108086430|XP_017038825.1|DFIC	LOC117591866|XP_034141125.1|DGUA
OG0002258	LOC108093143|XP_017048577.1|DFIC	LOC117589055|XP_034136575.1|DGUA
OG0002259	LOC108094641|XP_017050832.1|DFIC	LOC117588716|XP_034136060.1|DGUA
OG0002260	LOC108100465|XP_017059883.1|DFIC	LOC117580470|XP_034122937.1|DGUA
OG0002261	LOC108088901|XP_017042392.1|DFIC	LOC117580142|XP_034122334.1|DGUA
OG0002262	LOC108090839|XP_017045194.1|DFIC	LOC117578684|XP_034120207.1|DGUA
OG0002263	LOC108089629|XP_017043481.1|DFIC	LOC117588877|XP_034136276.1|DGUA
OG0002264	LOC108101837|XP_017061840.1|DFIC	LOC117578446|XP_034119864.1|DGUA
OG0002265	LOC108089699|XP_017043536.1|DFIC	LOC117579764|XP_034121708.1|DGUA
OG0002266	LOC108100154|XP_017059400.1|DFIC	LOC117591264|XP_034140345.1|DGUA
OG0002267	LOC108093872|XP_017049707.1|DFIC	LOC117580166|XP_034122377.1|DGUA
OG0002268	LOC108093177|XP_017048622.1|DFIC	LOC117587182|XP_034133593.1|DGUA
OG0002269	LOC108087664|XP_017040642.1|DFIC	LOC117591814|XP_034141039.1|DGUA
OG0002270	LOC108094001|XP_017049913.1|DFIC	LOC117578405|XP_034123775.1|DGUA
OG0002271	LOC108093744|XP_017049503.1|DFIC	LOC117587171|XP_034133578.1|DGUA
OG0002272	LOC108100399|XP_017059772.1|DFIC	LOC117579461|XP_034121240.1|DGUA
OG0002273	LOC108096319|XP_017053312.1|DFIC	LOC117587308|XP_034133797.1|DGUA
OG0002274	LOC108093572|XP_017049157.1|DFIC	LOC117579365|XP_034121091.1|DGUA
OG0002275	LOC108099913|XP_017059063.1|DFIC	LOC117586988|XP_034133278.1|DGUA
OG0002276	LOC108100334|XP_017059633.1|DFIC	LOC117587162|XP_034133559.1|DGUA
OG0002277	LOC108100628|XP_017060118.1|DFIC	LOC117587393|XP_034133938.1|DGUA
OG0002278	LOC108088939|XP_017042451.1|DFIC	LOC117580537|XP_034123021.1|DGUA
OG0002279	LOC108096342|XP_017053378.1|DFIC	LOC117579265|XP_034120952.1|DGUA
OG0002280	LOC108089419|XP_017043112.1|DFIC	LOC117589290|XP_034136971.1|DGUA
OG0002281	LOC108089466|XP_017043206.1|DFIC	LOC117589224|XP_034136865.1|DGUA
OG0002282	LOC108099127|XP_017057953.1|DFIC	LOC117589398|XP_034137208.1|DGUA
OG0002283	LOC108087689|XP_017040685.1|DFIC	LOC117591943|XP_034141246.1|DGUA
OG0002284	LOC108101453|XP_017061284.1|DFIC	LOC117578695|XP_034120230.1|DGUA
OG0002285	LOC108095383|XP_017051951.1|DFIC	LOC117580824|XP_034123435.1|DGUA
OG0002286	LOC108096864|XP_017054278.1|DFIC	LOC117591864|XP_034141127.1|DGUA
OG0002287	LOC108093995|XP_017049905.1|DFIC	LOC117591232|XP_034141323.1|DGUA
OG0002288	LOC108093728|XP_017049463.1|DFIC	LOC117587169|XP_034133572.1|DGUA
OG0002289	LOC108088972|XP_017042493.1|DFIC	LOC117580208|XP_034122492.1|DGUA
OG0002290	LOC108093388|XP_017048895.1|DFIC	LOC117588029|XP_034134966.1|DGUA
OG0002291	LOC108093817|XP_017049621.1|DFIC	LOC117578596|XP_034120075.1|DGUA
OG0002292	LOC108094312|XP_017050329.1|DFIC	LOC117578445|XP_034119859.1|DGUA
OG0002293	LOC108086317|XP_017038707.1|DFIC	LOC117590960|XP_034139906.1|DGUA
OG0002294	LOC108097731|XP_017055721.1|DFIC	LOC117585058|XP_034130208.1|DGUA
OG0002295	LOC108089970|XP_017043994.1|DFIC, LOC108102227|XP_017062441.1|DFIC, LOC108090066|XP_017044090.1|DFIC	LOC117584780|XP_034129776.1|DGUA
OG0002296	LOC108100850|XP_017060459.1|DFIC, LOC108097837|XP_017055851.1|DFIC	LOC117588004|XP_034134917.1|DGUA
OG0002297	LOC108098831|XP_017057475.1|DFIC	LOC117585980|XP_034131688.1|DGUA
OG0002298	LOC108090973|XP_017045417.1|DFIC	LOC117588397|XP_034135545.1|DGUA
OG0002299	LOC108086737|XP_017039257.1|DFIC	LOC117581633|XP_034124894.1|DGUA
OG0002300	LOC108093451|XP_017049014.1|DFIC	LOC117587922|XP_034134800.1|DGUA
OG0002301	LOC108095790|XP_017052542.1|DFIC	LOC117588141|XP_034135125.1|DGUA
OG0002302	LOC108094373|XP_017050407.1|DFIC	LOC117591086|XP_034140077.1|DGUA
OG0002303	LOC108095301|XP_017051848.1|DFIC	LOC117580640|XP_034123123.1|DGUA, LOC117591571|XP_034140775.1|DGUA
OG0002304	LOC108095515|XP_017052117.1|DFIC	LOC117591539|XP_034140724.1|DGUA
OG0002305	LOC108100610|XP_017060088.1|DFIC	LOC117588891|XP_034136331.1|DGUA
OG0002306	LOC108101002|XP_017060657.1|DFIC	LOC117584760|XP_034129753.1|DGUA
OG0002307	LOC108094156|XP_017050085.1|DFIC	LOC117582017|XP_034125429.1|DGUA
OG0002308	LOC108097002|XP_017054525.1|DFIC, LOC108101335|XP_017061167.1|DFIC	LOC117588005|XP_034134921.1|DGUA
OG0002309	LOC108089991|XP_017043982.1|DFIC	LOC117582416|XP_034125999.1|DGUA
OG0002310	LOC108089934|XP_017043910.1|DFIC	LOC117584850|XP_034129879.1|DGUA
OG0002311	LOC108092641|XP_017047768.1|DFIC	LOC117587942|XP_034134827.1|DGUA
OG0002312	LOC108094830|XP_017051116.1|DFIC, LOC108092756|XP_017047978.1|DFIC, LOC108102215|XP_017062426.1|DFIC	LOC117587761|XP_034134584.1|DGUA
OG0002313	LOC108086743|XP_017039268.1|DFIC	LOC117592442|XP_034142088.1|DGUA
OG0002314	LOC108090276|XP_017044375.1|DFIC	LOC117581476|XP_034124608.1|DGUA
OG0002315	LOC108087756|XP_017040774.1|DFIC	LOC117587651|XP_034134436.1|DGUA
OG0002316	LOC108100005|XP_017059196.1|DFIC	LOC117582582|XP_034126319.1|DGUA
OG0002317	LOC108087466|XP_017040324.1|DFIC	LOC117580544|XP_034123029.1|DGUA
OG0002318	LOC108096066|XP_017052915.1|DFIC	LOC117582400|XP_034125978.1|DGUA
OG0002319	LOC108101422|XP_017061274.1|DFIC, LOC108092758|XP_017047979.1|DFIC	LOC117587827|XP_034134678.1|DGUA
OG0002320	LOC108095166|XP_017051613.1|DFIC	LOC117578499|XP_034119969.1|DGUA
OG0002321	LOC108086766|XP_017039300.1|DFIC	LOC117578756|XP_034120336.1|DGUA
OG0002322	LOC108093380|XP_017048888.1|DFIC	LOC117588145|XP_034135131.1|DGUA
OG0002323	LOC108089911|XP_017043880.1|DFIC	LOC117584600|XP_034129497.1|DGUA
OG0002324	LOC108088897|XP_017042386.1|DFIC	LOC117580140|XP_034122329.1|DGUA
OG0002325	LOC108099894|XP_017059039.1|DFIC	LOC117587470|XP_034134091.1|DGUA
OG0002326	LOC108099946|XP_017059111.1|DFIC	LOC117587469|XP_034134084.1|DGUA
OG0002327	LOC108087201|XP_017039949.1|DFIC	LOC117585209|XP_034130478.1|DGUA
OG0002328	LOC108101856|XP_017061868.1|DFIC, LOC108098365|XP_017056702.1|DFIC	LOC117587879|XP_034134747.1|DGUA
OG0002329	LOC108101332|XP_017061130.1|DFIC	LOC117582080|XP_034125531.1|DGUA
OG0002330	LOC108101309|XP_017061100.1|DFIC	LOC117591620|XP_034140824.1|DGUA, LOC117591681|XP_034140897.1|DGUA, LOC117582082|XP_034125532.1|DGUA
OG0002331	LOC108087588|XP_017040509.1|DFIC	LOC117588414|XP_034135574.1|DGUA
OG0002332	LOC108099204|XP_017058068.1|DFIC	LOC117579662|XP_034121536.1|DGUA
OG0002333	LOC108090862|XP_017045237.1|DFIC	LOC117582551|XP_034126262.1|DGUA
