Orthogroup	DFIC.longest_only	DELE.longest_only
OG0001121	LOC108101728|XP_017061668.1|DFIC	LOC108146871|XP_017128593.1|DELE
OG0001122	LOC108100689|XP_017060195.1|DFIC	LOC108146446|XP_017127945.1|DELE
OG0001124	LOC108097885|XP_017055915.1|DFIC	LOC108135249|XP_017111407.1|DELE
OG0001125	LOC108093365|XP_017048875.1|DFIC	LOC108137001|XP_017113988.1|DELE
OG0001126	LOC108093035|XP_017048428.1|DFIC	LOC108147419|XP_017129348.1|DELE
OG0001128	LOC108094040|XP_017049962.1|DFIC	LOC108144710|XP_017125291.1|DELE
OG0001129	LOC108088132|XP_017041282.1|DFIC	LOC108141584|XP_017120519.1|DELE
OG0001130	LOC108101241|XP_017060984.1|DFIC	LOC108141984|XP_017121129.1|DELE
OG0001131	LOC108095016|XP_017051365.1|DFIC	LOC108145276|XP_017126061.1|DELE
OG0001133	LOC108098331|XP_017056648.1|DFIC, LOC108094887|XP_017051214.1|DFIC	LOC108141852|XP_017120932.1|DELE
OG0001134	LOC108094907|XP_017051242.1|DFIC	LOC108143562|XP_017123560.1|DELE
OG0001135	LOC108092011|XP_017046933.1|DFIC	LOC108139350|XP_017117563.1|DELE
OG0001136	LOC108099274|XP_017058143.1|DFIC	LOC108142892|XP_017122456.1|DELE
OG0001137	LOC108097690|XP_017055647.1|DFIC	LOC108143785|XP_017123799.1|DELE
OG0001138	LOC108100580|XP_017060048.1|DFIC	LOC108146178|XP_017127573.1|DELE
OG0001139	LOC108095468|XP_017052073.1|DFIC	LOC108146925|XP_017128657.1|DELE
OG0001140	LOC108099360|XP_017058335.1|DFIC	LOC108148821|XP_017131566.1|DELE
OG0001141	LOC108093372|XP_017048883.1|DFIC	LOC108140781|XP_017119259.1|DELE
OG0001142	LOC108093341|XP_017048833.1|DFIC	LOC108140483|XP_017118722.1|DELE
OG0001142	LOC108093342|XP_017048834.1|DFIC	LOC108140485|XP_017118724.1|DELE
OG0001143	LOC108090036|XP_017044020.1|DFIC	LOC108138744|XP_017116627.1|DELE
OG0001144	LOC108098478|XP_017056878.1|DFIC	LOC108141004|XP_017119567.1|DELE
OG0001144	LOC108090272|XP_017044372.1|DFIC	LOC108144233|XP_017124399.1|DELE
OG0001145	LOC108090760|XP_017045081.1|DFIC	LOC108141283|XP_017120040.1|DELE
OG0001145	LOC108090963|XP_017045396.1|DFIC	LOC108141326|XP_017120097.1|DELE
OG0001146	LOC108092759|XP_017047980.1|DFIC	LOC108149245|XP_017132170.1|DELE
OG0001146	LOC108098084|XP_017056277.1|DFIC	LOC108136609|XP_017113417.1|DELE
OG0001147	LOC108099886|XP_017059030.1|DFIC	LOC108144138|XP_017124272.1|DELE, LOC108135479|XP_017111710.1|DELE, LOC108135609|XP_017111913.1|DELE
OG0001148	LOC108092529|XP_017047641.1|DFIC	LOC108134757|XP_017110689.1|DELE, LOC108134685|XP_017110572.1|DELE
OG0001149	LOC108086961|XP_017039563.1|DFIC, LOC108086962|XP_017039564.1|DFIC	LOC108142717|XP_017122227.1|DELE
OG0001150	LOC108096923|XP_017054363.1|DFIC	LOC108137509|XP_017114712.1|DELE
OG0001151	LOC108101011|XP_017060665.1|DFIC, LOC108101122|XP_017060832.1|DFIC, LOC108101121|XP_017060831.1|DFIC	LOC108136004|XP_017112422.1|DELE, LOC108135945|XP_017112390.1|DELE
OG0001152	LOC108091727|XP_017046559.1|DFIC	LOC108148214|XP_017130614.1|DELE
OG0001152	LOC108094800|XP_017051060.1|DFIC, LOC108091734|XP_017046566.1|DFIC	LOC108148203|XP_017130599.1|DELE
OG0001153	LOC108090929|XP_017045351.1|DFIC	LOC108141497|XP_017120403.1|DELE
OG0001154	LOC108089218|XP_017042861.1|DFIC	LOC108142000|XP_017121154.1|DELE
OG0001155	LOC108097116|XP_017054692.1|DFIC	LOC108138560|XP_017116322.1|DELE
OG0001157	LOC108087223|XP_017039991.1|DFIC	LOC108134785|XP_017110726.1|DELE
OG0001158	LOC108089856|XP_017043790.1|DFIC	LOC108149541|XP_017132667.1|DELE
OG0001159	LOC108086531|XP_017038949.1|DFIC	LOC108148638|XP_017131242.1|DELE
OG0001160	LOC108098588|XP_017057123.1|DFIC	LOC108141128|XP_017119837.1|DELE
OG0001161	LOC108092008|XP_017046927.1|DFIC	LOC108139181|XP_017117291.1|DELE
OG0001162	LOC108098959|XP_017057661.1|DFIC	LOC108139302|XP_017117490.1|DELE
OG0001163	LOC108091672|XP_017046479.1|DFIC	LOC108139257|XP_017117425.1|DELE
OG0001164	LOC108099396|XP_017058388.1|DFIC	LOC108143851|XP_017123901.1|DELE
OG0001165	LOC108101409|XP_017061224.1|DFIC	LOC108143431|XP_017123334.1|DELE
OG0001166	LOC108099003|XP_017057724.1|DFIC	LOC108145646|XP_017126671.1|DELE
OG0001167	LOC108096946|XP_017054395.1|DFIC	LOC108134610|XP_017110473.1|DELE, LOC108141832|XP_017120905.1|DELE
OG0001168	LOC108090517|XP_017044725.1|DFIC	LOC108137957|XP_017115406.1|DELE
OG0001169	LOC108098143|XP_017056358.1|DFIC	LOC108136178|XP_017112664.1|DELE, LOC108136354|XP_017112952.1|DELE
OG0001170	LOC108091636|XP_017046426.1|DFIC	LOC108148508|XP_017131035.1|DELE
OG0001171	LOC108096044|XP_017052882.1|DFIC	LOC108150250|XP_017133803.1|DELE
OG0001172	LOC108101417|XP_017061232.1|DFIC	LOC108143535|XP_017123521.1|DELE
OG0001173	LOC108100754|XP_017060275.1|DFIC	LOC108142931|XP_017122514.1|DELE
OG0001174	LOC108093085|XP_017048501.1|DFIC	LOC108142178|XP_017121351.1|DELE, LOC108142179|XP_017121352.1|DELE
OG0001175	LOC108093886|XP_017049731.1|DFIC, LOC108099724|XP_017058835.1|DFIC, LOC108099725|XP_017058836.1|DFIC	LOC108144787|XP_017125387.1|DELE
OG0001176	LOC108101543|XP_017061420.1|DFIC	LOC108149737|XP_017133002.1|DELE
OG0001177	LOC108090617|XP_017044881.1|DFIC	LOC108138815|XP_017116800.1|DELE
OG0001178	LOC108095135|XP_017051562.1|DFIC	LOC108145514|XP_017126475.1|DELE
OG0001179	LOC108086425|XP_017038815.1|DFIC	LOC108144698|XP_017125276.1|DELE
OG0001180	LOC108098413|XP_017056797.1|DFIC	LOC108145298|XP_017126108.1|DELE
OG0001181	LOC108096415|XP_017053480.1|DFIC	LOC108136115|XP_017112584.1|DELE
OG0001182	LOC108091686|XP_017046499.1|DFIC	LOC108147261|XP_017129148.1|DELE
OG0001183	LOC108102031|XP_017062124.1|DFIC	LOC108140588|XP_017118963.1|DELE
OG0001184	LOC108087309|XP_017040116.1|DFIC	LOC108136850|XP_017113763.1|DELE
OG0001185	LOC108096513|XP_017053625.1|DFIC	LOC108148260|XP_017130696.1|DELE
OG0001186	LOC108098616|XP_017057171.1|DFIC	LOC108141159|XP_017119875.1|DELE
OG0001187	LOC108086705|XP_017039199.1|DFIC	LOC108149761|XP_017133066.1|DELE
OG0001188	LOC108096787|XP_017054151.1|DFIC	LOC108143449|XP_017123369.1|DELE
OG0001189	LOC108096896|XP_017054330.1|DFIC	LOC108149197|XP_017132111.1|DELE
OG0001190	LOC108102159|XP_017062340.1|DFIC	LOC108140915|XP_017119458.1|DELE
OG0001191	LOC108100574|XP_017060045.1|DFIC, LOC108091274|XP_017045877.1|DFIC	LOC108142135|XP_017121320.1|DELE
OG0001192	LOC108088227|XP_017041425.1|DFIC	LOC108150699|XP_017134452.1|DELE
OG0001193	LOC108093327|XP_017048807.1|DFIC	LOC108140617|XP_017119019.1|DELE
OG0001194	LOC108092928|XP_017048280.1|DFIC	LOC108147668|XP_017129844.1|DELE
OG0001195	LOC108101449|XP_017061276.1|DFIC	LOC108145371|XP_017126254.1|DELE
OG0001196	LOC108097276|XP_017054963.1|DFIC	LOC108141016|XP_017119585.1|DELE
OG0001197	LOC108088531|XP_017041863.1|DFIC, LOC108088532|XP_017041864.1|DFIC	LOC108147104|XP_017128882.1|DELE
OG0001197	LOC108095809|XP_017052570.1|DFIC	LOC108137382|XP_017114531.1|DELE
OG0001198	LOC108099498|XP_017058548.1|DFIC, LOC108099500|XP_017058549.1|DFIC	LOC108144084|XP_017124224.1|DELE
OG0001200	LOC108098214|XP_017056477.1|DFIC	LOC108150458|XP_017134121.1|DELE
OG0001201	LOC108095740|XP_017052410.1|DFIC	LOC108143870|XP_017123926.1|DELE
OG0001202	LOC108102179|XP_017062371.1|DFIC	LOC108140909|XP_017119451.1|DELE
OG0001203	LOC108095029|XP_017051387.1|DFIC	LOC108145311|XP_017126144.1|DELE
OG0001204	LOC108098362|XP_017056697.1|DFIC	LOC108149508|XP_017132624.1|DELE
OG0001205	LOC108090178|XP_017044250.1|DFIC	LOC108137473|XP_017114669.1|DELE
OG0001206	LOC108093333|XP_017048818.1|DFIC	LOC108136838|XP_017113747.1|DELE
OG0001207	LOC108097942|XP_017056022.1|DFIC	LOC108136450|XP_017113118.1|DELE
OG0001208	LOC108097624|XP_017055536.1|DFIC	LOC108137268|XP_017114351.1|DELE
OG0001209	LOC108087385|XP_017040217.1|DFIC	LOC108136862|XP_017113790.1|DELE
OG0001210	LOC108097665|XP_017055601.1|DFIC	LOC108135436|XP_017111664.1|DELE
OG0001211	LOC108098459|XP_017056853.1|DFIC	LOC108141227|XP_017119971.1|DELE
OG0001212	LOC108097746|XP_017055744.1|DFIC	LOC108138574|XP_017116345.1|DELE
OG0001213	LOC108092155|XP_017047162.1|DFIC	LOC108140805|XP_017119293.1|DELE
OG0001214	LOC108095931|XP_017052757.1|DFIC	LOC108137391|XP_017114539.1|DELE
OG0001215	LOC108094778|XP_017051044.1|DFIC, LOC108090230|XP_017044314.1|DFIC	LOC108148346|XP_017130847.1|DELE
OG0001216	LOC108091995|XP_017046909.1|DFIC, LOC108091907|XP_017046780.1|DFIC	LOC108140645|XP_017119057.1|DELE
OG0001217	LOC108098875|XP_017057553.1|DFIC	LOC108139267|XP_017117447.1|DELE
OG0001217	LOC108096983|XP_017054456.1|DFIC	LOC108136751|XP_017113591.1|DELE
OG0001218	LOC108091637|XP_017046427.1|DFIC	LOC108148676|XP_017131302.1|DELE
OG0001220	LOC108094233|XP_017050181.1|DFIC	LOC108147372|XP_017129296.1|DELE
OG0001221	LOC108094845|XP_017051137.1|DFIC	LOC108145473|XP_017126415.1|DELE
OG0001222	LOC108097695|XP_017055655.1|DFIC	LOC108147278|XP_017129183.1|DELE
OG0001223	LOC108101761|XP_017061715.1|DFIC	LOC108142157|XP_017121330.1|DELE
OG0001224	LOC108090475|XP_017044660.1|DFIC	LOC108144901|XP_017125551.1|DELE
OG0001225	LOC108093944|XP_017049819.1|DFIC	LOC108149610|XP_017132801.1|DELE
OG0001226	LOC108086445|XP_017038852.1|DFIC	LOC108144782|XP_017125382.1|DELE
OG0001227	LOC108100844|XP_017060411.1|DFIC	LOC108138045|XP_017115506.1|DELE
OG0001228	LOC108094669|XP_017050871.1|DFIC	LOC108134875|XP_017110857.1|DELE
OG0001229	LOC108101398|XP_017061207.1|DFIC	LOC108149906|XP_017133297.1|DELE
OG0001230	LOC108090471|XP_017044658.1|DFIC	LOC108137941|XP_017115388.1|DELE
OG0001231	LOC108100860|XP_017060432.1|DFIC	LOC108135182|XP_017111288.1|DELE
OG0001232	LOC108101826|XP_017061818.1|DFIC, LOC108100837|XP_017060398.1|DFIC	LOC108138914|XP_017116962.1|DELE
OG0001233	LOC108100803|XP_017060355.1|DFIC	LOC108138337|XP_017115990.1|DELE
OG0001234	LOC108093923|XP_017049781.1|DFIC	LOC108141474|XP_017120370.1|DELE
OG0001235	LOC108091548|XP_017046308.1|DFIC	LOC108137862|XP_017115283.1|DELE
OG0001236	LOC108100559|XP_017060022.1|DFIC	LOC108142636|XP_017122121.1|DELE
OG0001236	LOC108100406|XP_017059781.1|DFIC	LOC108142843|XP_017122401.1|DELE, LOC108142250|XP_017121458.1|DELE
OG0001237	LOC108086916|XP_017039481.1|DFIC	LOC108146615|XP_017128150.1|DELE
OG0001237	LOC108101050|XP_017060723.1|DFIC	LOC108136767|XP_017113617.1|DELE
OG0001238	LOC108095819|XP_017052581.1|DFIC	LOC108147213|XP_017129061.1|DELE
OG0001239	LOC108088024|XP_017041137.1|DFIC	LOC108135819|XP_017112185.1|DELE
OG0001240	LOC108095700|XP_017052360.1|DFIC	LOC108147238|XP_017129125.1|DELE
OG0001241	LOC108086647|XP_017039114.1|DFIC	LOC108137907|XP_017115336.1|DELE
OG0001242	LOC108095596|XP_017052250.1|DFIC	LOC108147713|XP_017129925.1|DELE
OG0001243	LOC108088882|XP_017042366.1|DFIC	LOC108146237|XP_017127654.1|DELE
OG0001244	LOC108091983|XP_017046882.1|DFIC	LOC108139185|XP_017117299.1|DELE
OG0001245	LOC108093303|XP_017048767.1|DFIC	LOC108136673|XP_017113485.1|DELE
OG0001246	LOC108090941|XP_017045366.1|DFIC	LOC108144196|XP_017124354.1|DELE
OG0001247	LOC108098771|XP_017057396.1|DFIC	LOC108134543|XP_017110384.1|DELE
OG0001248	LOC108093908|XP_017049766.1|DFIC	LOC108150185|XP_017133669.1|DELE
OG0001249	LOC108102269|XP_017062509.1|DFIC	LOC108148462|XP_017130983.1|DELE
OG0001249	LOC108092880|XP_017048211.1|DFIC	LOC108141213|XP_017119955.1|DELE
OG0001251	LOC108096121|XP_017052986.1|DFIC	LOC108140987|XP_017119549.1|DELE
OG0001251	LOC108096130|XP_017052996.1|DFIC	LOC108140989|XP_017119553.1|DELE
OG0001252	LOC108097605|XP_017055502.1|DFIC	LOC108147167|XP_017128986.1|DELE, LOC108147168|XP_017128987.1|DELE
OG0001253	LOC108086638|XP_017039104.1|DFIC	LOC108137900|XP_017115329.1|DELE
OG0001254	LOC108094801|XP_017051061.1|DFIC	LOC108145476|XP_017126419.1|DELE
OG0001255	LOC108094034|XP_017049955.1|DFIC	LOC108149658|XP_017132892.1|DELE
OG0001256	LOC108090710|XP_017044992.1|DFIC	LOC108144119|XP_017124251.1|DELE
OG0001257	LOC108095004|XP_017051328.1|DFIC	LOC108145268|XP_017126037.1|DELE
OG0001258	LOC108097742|XP_017055738.1|DFIC	LOC108144021|XP_017124136.1|DELE
OG0001259	LOC108092903|XP_017048243.1|DFIC	LOC108137124|XP_017114150.1|DELE
OG0001260	LOC108098965|XP_017057668.1|DFIC	LOC108135137|XP_017111235.1|DELE
OG0001261	LOC108098119|XP_017056328.1|DFIC, LOC108093442|XP_017048994.1|DFIC	LOC108144681|XP_017125237.1|DELE
OG0001262	LOC108099826|XP_017058945.1|DFIC	LOC108150254|XP_017133811.1|DELE
OG0001263	LOC108099578|XP_017058671.1|DFIC	LOC108143066|XP_017122769.1|DELE
OG0001264	LOC108092540|XP_017047657.1|DFIC	LOC108134747|XP_017110676.1|DELE
OG0001265	LOC108097223|XP_017054867.1|DFIC	LOC108136242|XP_017112767.1|DELE
OG0001266	LOC108096907|XP_017054346.1|DFIC	LOC108149631|XP_017132850.1|DELE
OG0001267	LOC108099590|XP_017058687.1|DFIC	LOC108148921|XP_017131726.1|DELE
OG0001268	LOC108087103|XP_017039774.1|DFIC	LOC108136680|XP_017113491.1|DELE
OG0001269	LOC108093776|XP_017049536.1|DFIC	LOC108144392|XP_017124660.1|DELE
OG0001270	LOC108090133|XP_017044158.1|DFIC	LOC108137456|XP_017114643.1|DELE
OG0001271	LOC108093967|XP_017049862.1|DFIC	LOC108141468|XP_017120363.1|DELE
OG0001272	LOC108100611|XP_017060089.1|DFIC	LOC108146321|XP_017127774.1|DELE
OG0001273	LOC108091920|XP_017046795.1|DFIC	LOC108140442|XP_017118661.1|DELE
OG0001274	LOC108100517|XP_017059963.1|DFIC	LOC108142614|XP_017122085.1|DELE
OG0001275	LOC108097678|XP_017055629.1|DFIC	LOC108135432|XP_017111656.1|DELE
OG0001276	LOC108099901|XP_017059053.1|DFIC	LOC108146305|XP_017127746.1|DELE
OG0001276	LOC108099192|XP_017058053.1|DFIC	LOC108145755|XP_017126808.1|DELE
OG0001277	LOC108099032|XP_017057777.1|DFIC	LOC108145821|XP_017126915.1|DELE
OG0001278	LOC108087423|XP_017040259.1|DFIC	LOC108150209|XP_017133710.1|DELE
OG0001279	LOC108087578|XP_017040499.1|DFIC	LOC108142860|XP_017122419.1|DELE
OG0001280	LOC108099119|XP_017057940.1|DFIC	LOC108146001|XP_017127245.1|DELE
OG0001281	LOC108100655|XP_017060155.1|DFIC	LOC108146431|XP_017127923.1|DELE
OG0001282	LOC108092459|XP_017047537.1|DFIC	LOC108139054|XP_017117162.1|DELE
OG0001283	LOC108093722|XP_017049421.1|DFIC	LOC108141357|XP_017120166.1|DELE
OG0001284	LOC108086362|XP_017038751.1|DFIC, LOC108096102|XP_017052968.1|DFIC	LOC108149950|XP_017133355.1|DELE
OG0001284	LOC108101730|XP_017061671.1|DFIC	LOC108140942|XP_017119501.1|DELE
OG0001285	LOC108099616|XP_017058731.1|DFIC	LOC108146150|XP_017127502.1|DELE
OG0001286	LOC108089976|XP_017043966.1|DFIC	LOC108142128|XP_017121313.1|DELE
OG0001287	LOC108098972|XP_017057677.1|DFIC	LOC108135921|XP_017112357.1|DELE
OG0001288	LOC108091443|XP_017046126.1|DFIC	LOC108149446|XP_017132529.1|DELE
OG0001289	LOC108089962|XP_017043944.1|DFIC	LOC108141739|XP_017120721.1|DELE
OG0001290	LOC108089775|XP_017043656.1|DFIC, LOC108090142|XP_017044219.1|DFIC	LOC108147814|XP_017130046.1|DELE
OG0001291	LOC108090965|XP_017045400.1|DFIC	LOC108144478|XP_017124892.1|DELE
OG0001292	LOC108090377|XP_017044496.1|DFIC	LOC108144349|XP_017124586.1|DELE
OG0001293	LOC108091355|XP_017045996.1|DFIC	LOC108149924|XP_017133330.1|DELE
OG0001294	LOC108089690|XP_017043526.1|DFIC	LOC108150161|XP_017133620.1|DELE
OG0001294	LOC108098793|XP_017057422.1|DFIC	LOC108139260|XP_017117434.1|DELE
OG0001295	LOC108094703|XP_017050928.1|DFIC	LOC108134921|XP_017110925.1|DELE
OG0001296	LOC108101523|XP_017061386.1|DFIC	LOC108146783|XP_017128434.1|DELE
OG0001297	LOC108099338|XP_017058302.1|DFIC	LOC108142966|XP_017122602.1|DELE
OG0001298	LOC108098657|XP_017057221.1|DFIC	LOC108141215|XP_017119956.1|DELE
OG0001299	LOC108096318|XP_017053311.1|DFIC	LOC108146079|XP_017127384.1|DELE
OG0001300	LOC108087203|XP_017039958.1|DFIC	LOC108137007|XP_017113993.1|DELE
OG0001301	LOC108088140|XP_017041293.1|DFIC	LOC108135187|XP_017111297.1|DELE
OG0001302	LOC108094946|XP_017051296.1|DFIC	LOC108145039|XP_017125713.1|DELE
OG0001303	LOC108097875|XP_017055903.1|DFIC	LOC108135239|XP_017111394.1|DELE
OG0001304	LOC108096813|XP_017054193.1|DFIC	LOC108147581|XP_017129701.1|DELE
OG0001305	LOC108090134|XP_017044159.1|DFIC	LOC108137457|XP_017114646.1|DELE
OG0001306	LOC108087001|XP_017039627.1|DFIC	LOC108135813|XP_017112181.1|DELE
OG0001307	LOC108093114|XP_017048544.1|DFIC	LOC108142589|XP_017122042.1|DELE
OG0001308	LOC108091347|XP_017045987.1|DFIC	LOC108136299|XP_017112873.1|DELE
OG0001309	LOC108087016|XP_017039672.1|DFIC	LOC108135112|XP_017111190.1|DELE
OG0001310	LOC108088726|XP_017042162.1|DFIC	LOC108147608|XP_017129736.1|DELE
OG0001311	LOC108088611|XP_017041988.1|DFIC	LOC108136426|XP_017113051.1|DELE
OG0001312	LOC108099756|XP_017058875.1|DFIC	LOC108135657|XP_017111979.1|DELE
OG0001313	LOC108086759|XP_017039287.1|DFIC	LOC108149841|XP_017133206.1|DELE
OG0001314	LOC108098363|XP_017056698.1|DFIC	LOC108149509|XP_017132625.1|DELE
OG0001315	LOC108097095|XP_017054641.1|DFIC	LOC108136187|XP_017112674.1|DELE
OG0001316	LOC108090458|XP_017044639.1|DFIC	LOC108137886|XP_017115313.1|DELE
OG0001317	LOC108098441|XP_017056827.1|DFIC, LOC108098656|XP_017057224.1|DFIC	LOC108138237|XP_017115851.1|DELE
OG0001318	LOC108092457|XP_017047533.1|DFIC	LOC108138925|XP_017116981.1|DELE
OG0001319	LOC108090060|XP_017044057.1|DFIC	LOC108139051|XP_017117158.1|DELE
OG0001320	LOC108086767|XP_017039301.1|DFIC	LOC108137929|XP_017115365.1|DELE
OG0001321	LOC108095245|XP_017051760.1|DFIC	LOC108145193|XP_017125923.1|DELE
OG0001322	LOC108090150|XP_017044195.1|DFIC	LOC108137465|XP_017114660.1|DELE
OG0001323	LOC108091433|XP_017046113.1|DFIC	LOC108134703|XP_017110589.1|DELE
OG0001323	LOC108091419|XP_017046100.1|DFIC, LOC108091420|XP_017046101.1|DFIC	LOC108134694|XP_017110581.1|DELE
OG0001324	LOC108090594|XP_017044835.1|DFIC	LOC108150431|XP_017134077.1|DELE
OG0001325	LOC108099502|XP_017058552.1|DFIC	LOC108143954|XP_017124041.1|DELE
OG0001326	LOC108099489|XP_017058538.1|DFIC	LOC108148783|XP_017131487.1|DELE
OG0001328	LOC108094616|XP_017050787.1|DFIC	LOC108134937|XP_017110949.1|DELE
OG0001329	LOC108097925|XP_017055967.1|DFIC	LOC108147722|XP_017129940.1|DELE
OG0001330	LOC108097565|XP_017055435.1|DFIC	LOC108147696|XP_017129898.1|DELE
OG0001331	LOC108097345|XP_017055070.1|DFIC	LOC108138435|XP_017116125.1|DELE
OG0001332	LOC108098047|XP_017056208.1|DFIC	LOC108137293|XP_017114402.1|DELE
OG0001333	LOC108092555|XP_017047678.1|DFIC	LOC108138999|XP_017117083.1|DELE
OG0001334	LOC108099594|XP_017058692.1|DFIC	LOC108148894|XP_017131693.1|DELE
OG0001335	LOC108088046|XP_017041170.1|DFIC	LOC108135126|XP_017111219.1|DELE
OG0001337	LOC108098033|XP_017056177.1|DFIC	LOC108149991|XP_017133411.1|DELE
OG0001338	LOC108093804|XP_017049601.1|DFIC	LOC108144314|XP_017124502.1|DELE
OG0001339	LOC108086719|XP_017039228.1|DFIC	LOC108144629|XP_017125149.1|DELE
OG0001340	LOC108086354|XP_017038744.1|DFIC	LOC108146821|XP_017128505.1|DELE, LOC108137349|XP_017114474.1|DELE
OG0001341	LOC108092153|XP_017047163.1|DFIC	LOC108145254|XP_017126022.1|DELE
OG0001341	LOC108090602|XP_017044859.1|DFIC	LOC108139781|XP_017117992.1|DELE
OG0001341	LOC108099633|XP_017058751.1|DFIC	LOC108143102|XP_017122813.1|DELE
OG0001342	LOC108088525|XP_017041855.1|DFIC	LOC108148891|XP_017131688.1|DELE
OG0001343	LOC108091763|XP_017046597.1|DFIC	LOC108148232|XP_017130637.1|DELE
OG0001344	LOC108086785|XP_017039314.1|DFIC	LOC108143905|XP_017123971.1|DELE
OG0001345	LOC108098818|XP_017057461.1|DFIC	LOC108135159|XP_017111270.1|DELE
OG0001346	LOC108099586|XP_017058681.1|DFIC	LOC108143099|XP_017122809.1|DELE
OG0001347	LOC108100927|XP_017060556.1|DFIC	LOC108140939|XP_017119497.1|DELE
OG0001348	LOC108098040|XP_017056194.1|DFIC	LOC108150030|XP_017133480.1|DELE
OG0001349	LOC108089006|XP_017042568.1|DFIC	LOC108147481|XP_017129520.1|DELE
OG0001350	LOC108100715|XP_017060236.1|DFIC	LOC108150115|XP_017133568.1|DELE
OG0001351	LOC108093699|XP_017049378.1|DFIC	LOC108141388|XP_017120226.1|DELE
OG0001352	LOC108091132|XP_017045651.1|DFIC	LOC108134659|XP_017110540.1|DELE
OG0001353	LOC108096326|XP_017053347.1|DFIC	LOC108136129|XP_017112609.1|DELE
OG0001354	LOC108087693|XP_017040691.1|DFIC	LOC108138399|XP_017116073.1|DELE, LOC108143544|XP_017123539.1|DELE
OG0001355	LOC108096872|XP_017054290.1|DFIC	LOC108137549|XP_017114763.1|DELE
OG0001356	LOC108092118|XP_017047107.1|DFIC	LOC108147220|XP_017129087.1|DELE
OG0001357	LOC108096226|XP_017053109.1|DFIC	LOC108142216|XP_017121421.1|DELE
OG0001358	LOC108088284|XP_017041494.1|DFIC	LOC108135572|XP_017111829.1|DELE
OG0001359	LOC108088158|XP_017041311.1|DFIC	LOC108135222|XP_017111341.1|DELE
OG0001360	LOC108090733|XP_017045045.1|DFIC	LOC108141282|XP_017120039.1|DELE
OG0001361	LOC108087421|XP_017040257.1|DFIC	LOC108150189|XP_017133681.1|DELE
OG0001362	LOC108087431|XP_017040274.1|DFIC	LOC108150212|XP_017133720.1|DELE
OG0001363	LOC108101018|XP_017060672.1|DFIC	LOC108149939|XP_017133348.1|DELE
OG0001364	LOC108086608|XP_017039072.1|DFIC	LOC108144288|XP_017124464.1|DELE
OG0001365	LOC108093107|XP_017048537.1|DFIC, LOC108089004|XP_017042565.1|DFIC	LOC108147524|XP_017129595.1|DELE
OG0001366	LOC108096355|XP_017053393.1|DFIC	LOC108146266|XP_017127694.1|DELE
OG0001367	LOC108096795|XP_017054163.1|DFIC	LOC108136531|XP_017113306.1|DELE, LOC108137538|XP_017114750.1|DELE
OG0001368	LOC108090480|XP_017044668.1|DFIC	LOC108143395|XP_017123261.1|DELE
OG0001369	LOC108097650|XP_017055570.1|DFIC	LOC108136646|XP_017113458.1|DELE
OG0001370	LOC108087732|XP_017040742.1|DFIC	LOC108143578|XP_017123579.1|DELE
OG0001371	LOC108086346|XP_017038736.1|DFIC	LOC108138498|XP_017116207.1|DELE
OG0001371	LOC108102202|XP_017062433.1|DFIC	LOC108146572|XP_017128084.1|DELE
OG0001372	LOC108101854|XP_017061863.1|DFIC	LOC108144307|XP_017124488.1|DELE
OG0001373	LOC108093443|XP_017048996.1|DFIC	LOC108134951|XP_017110964.1|DELE
OG0001374	LOC108101528|XP_017061389.1|DFIC	LOC108149830|XP_017133193.1|DELE
OG0001375	LOC108091390|XP_017046060.1|DFIC	LOC108141205|XP_017119939.1|DELE
OG0001376	LOC108086400|XP_017038791.1|DFIC	LOC108144719|XP_017125304.1|DELE
OG0001377	LOC108100852|XP_017060420.1|DFIC	LOC108138105|XP_017115591.1|DELE
OG0001378	LOC108088219|XP_017041414.1|DFIC	LOC108150696|XP_017134446.1|DELE
OG0001379	LOC108092522|XP_017047633.1|DFIC	LOC108134751|XP_017110681.1|DELE
OG0001380	LOC108101343|XP_017061138.1|DFIC	LOC108134993|XP_017111014.1|DELE
OG0001381	LOC108090430|XP_017044590.1|DFIC	LOC108137937|XP_017115379.1|DELE
OG0001382	LOC108092364|XP_017047390.1|DFIC	LOC108138772|XP_017116716.1|DELE
OG0001383	LOC108090520|XP_017044728.1|DFIC	LOC108149783|XP_017133130.1|DELE
OG0001384	LOC108101177|XP_017060897.1|DFIC	LOC108139033|XP_017117131.1|DELE
OG0001385	LOC108101194|XP_017060926.1|DFIC	LOC108141833|XP_017120904.1|DELE
OG0001386	LOC108088938|XP_017042450.1|DFIC	LOC108135460|XP_017111693.1|DELE
OG0001387	LOC108100877|XP_017060460.1|DFIC	LOC108138320|XP_017115967.1|DELE
OG0001388	LOC108089206|XP_017042845.1|DFIC	LOC108142018|XP_017121181.1|DELE
OG0001389	LOC108091710|XP_017046537.1|DFIC	LOC108147296|XP_017129207.1|DELE
OG0001391	LOC108101169|XP_017060886.1|DFIC	LOC108138983|XP_017117057.1|DELE
OG0001392	LOC108092972|XP_017048349.1|DFIC	LOC108135944|XP_017112385.1|DELE
OG0001393	LOC108101219|XP_017060956.1|DFIC	LOC108138889|XP_017116910.1|DELE
OG0001394	LOC108089179|XP_017042803.1|DFIC	LOC108141948|XP_017121079.1|DELE
