Orthogroup	DFIC.longest_only	DBUS.longest_only
OG0001712	LOC108087135|XP_017039822.1|DFIC	LOC108601636|XP_017845023.1|DBUS
OG0001713	LOC108092104|XP_017047087.1|DFIC	LOC108603453|XP_017847773.1|DBUS
OG0001714	LOC108090146|XP_017044185.1|DFIC	LOC108602696|XP_017846323.1|DBUS
OG0001715	LOC108098106|XP_017056309.1|DFIC	LOC108606271|XP_017851737.1|DBUS
OG0001716	LOC108098134|XP_017056346.1|DFIC	LOC108607220|XP_017853381.1|DBUS
OG0001717	LOC108088437|XP_017041699.1|DFIC	LOC108603506|XP_017847868.1|DBUS
OG0001718	LOC108095778|XP_017052517.1|DFIC	LOC108604320|XP_017849232.1|DBUS
OG0001719	LOC108091635|XP_017046421.1|DFIC	LOC108604181|XP_017849012.1|DBUS
OG0001720	LOC108098866|XP_017057538.1|DFIC	LOC108603970|XP_017848668.1|DBUS
OG0001721	LOC108097462|XP_017055225.1|DFIC	LOC108604470|XP_017849444.1|DBUS
OG0001722	LOC108089485|XP_017043252.1|DFIC	LOC108600510|XP_017843635.1|DBUS
OG0001723	LOC108098721|XP_017057332.1|DFIC	LOC108596370|XP_017837526.1|DBUS
OG0001724	LOC108101253|XP_017061000.1|DFIC	LOC108596442|XP_033149174.1|DBUS
OG0001725	LOC108093738|XP_017049485.1|DFIC	LOC108596936|XP_017838653.1|DBUS
OG0001726	LOC108088253|XP_017041459.1|DFIC	LOC108600169|XP_017843063.1|DBUS
OG0001727	LOC108099629|XP_017058747.1|DFIC	LOC108604621|XP_017849657.1|DBUS
OG0001728	LOC108093983|XP_017049881.1|DFIC	LOC108596065|XP_017836949.1|DBUS
OG0001729	LOC108090711|XP_017044993.1|DFIC	LOC108596502|XP_017837822.2|DBUS
OG0001730	LOC108093517|XP_017049098.1|DFIC	LOC108608476|XP_017855357.2|DBUS
OG0001731	LOC108096620|XP_017053853.1|DFIC	LOC108596083|XP_017836989.1|DBUS
OG0001732	LOC108093446|XP_017049001.1|DFIC	LOC108594426|XP_017835089.1|DBUS
OG0001733	LOC108087829|XP_017040889.1|DFIC	LOC108596102|XP_017837011.1|DBUS
OG0001734	LOC108090575|XP_017044809.1|DFIC	LOC108595096|XP_017835736.1|DBUS
OG0001735	LOC108093158|XP_017048594.1|DFIC	LOC108598802|XP_017841034.1|DBUS
OG0001736	LOC108087759|XP_017040778.1|DFIC, LOC108087874|XP_017040948.1|DFIC	LOC108597215|XP_017839146.1|DBUS
OG0001737	LOC108087678|XP_017040672.1|DFIC	LOC108596962|XP_017838698.1|DBUS
OG0001738	LOC108098982|XP_017057687.1|DFIC, LOC108099964|XP_017059140.1|DFIC	LOC108598792|XP_017841025.1|DBUS
OG0001739	LOC108094553|XP_017050649.1|DFIC, LOC108091127|XP_017045647.1|DFIC	LOC108594238|XP_017834838.1|DBUS
OG0001740	LOC108090692|XP_017044966.1|DFIC, LOC108101419|XP_017061234.1|DFIC	LOC108596149|XP_017837132.1|DBUS
OG0001741	LOC108092338|XP_017047362.1|DFIC, LOC108100758|XP_017060281.1|DFIC	LOC108601693|XP_017845092.2|DBUS
OG0001742	LOC108096848|XP_017054251.1|DFIC	LOC108595326|XP_017836035.1|DBUS
OG0001743	LOC108100371|XP_017059704.1|DFIC	LOC108599854|XP_017842470.2|DBUS
OG0001744	LOC108094296|XP_017050290.1|DFIC	LOC108596411|XP_017837594.1|DBUS
OG0001745	LOC108096747|XP_017054089.1|DFIC	LOC108596303|XP_017837387.1|DBUS
OG0001746	LOC108089763|XP_017043643.1|DFIC	LOC108600750|XP_017843991.1|DBUS
OG0001747	LOC108093825|XP_017049630.1|DFIC	LOC108596693|XP_017838202.1|DBUS
OG0001748	LOC108093996|XP_017049910.1|DFIC	LOC108601106|XP_033149587.1|DBUS
OG0001749	LOC108101843|XP_017061851.1|DFIC	LOC108596282|XP_017837343.2|DBUS
OG0001750	LOC108101841|XP_017061844.1|DFIC	LOC108596274|XP_017837332.1|DBUS
OG0001751	LOC108099877|XP_017059017.1|DFIC	LOC108599586|XP_017842018.2|DBUS
OG0001752	LOC108093056|XP_017048453.1|DFIC	LOC108599601|XP_017842043.1|DBUS
OG0001753	LOC108099169|XP_017058014.1|DFIC	LOC108600769|XP_033149515.1|DBUS
OG0001754	LOC108096774|XP_017054139.1|DFIC	LOC108596900|XP_017838579.1|DBUS
OG0001755	LOC108099269|XP_017058139.1|DFIC	LOC108599926|XP_017842624.1|DBUS
OG0001756	LOC108093725|XP_017049424.1|DFIC	LOC108596914|XP_017838610.1|DBUS
OG0001757	LOC108086309|XP_017038699.1|DFIC	LOC108596659|XP_017838135.1|DBUS
OG0001758	LOC108095412|XP_017051986.1|DFIC	LOC108598627|XP_033149518.1|DBUS
OG0001759	LOC108094029|XP_017049949.1|DFIC	LOC108596301|XP_017837385.1|DBUS
OG0001760	LOC108090557|XP_017044788.1|DFIC	LOC108595483|XP_017836223.2|DBUS
OG0001761	LOC108087827|XP_017040887.1|DFIC	LOC108596989|XP_017838744.1|DBUS
OG0001762	LOC108093564|XP_017049150.1|DFIC, LOC108088221|XP_017041417.1|DFIC	LOC108594257|XP_017834870.1|DBUS
OG0001763	LOC108088213|XP_017041406.1|DFIC	LOC108601021|XP_017844388.1|DBUS, LOC108594471|XP_017835142.1|DBUS
OG0001764	LOC108087031|XP_017039687.1|DFIC	LOC117134658|XP_033148931.1|DBUS, LOC108606832|XP_017852806.1|DBUS
OG0001765	LOC108090798|XP_017045135.1|DFIC	LOC108596070|XP_017836972.1|DBUS
OG0001766	LOC108100980|XP_017060624.1|DFIC	LOC108608318|XP_017855135.1|DBUS
OG0001767	LOC108092584|XP_017047718.1|DFIC	LOC108602236|XP_017845777.2|DBUS
OG0001768	LOC108091541|XP_017046295.1|DFIC	LOC108598724|XP_017840945.1|DBUS
OG0001769	LOC108088099|XP_017041242.1|DFIC	LOC108604602|XP_033150730.1|DBUS
OG0001770	LOC108100092|XP_017059323.1|DFIC	LOC108607585|XP_017853974.1|DBUS
OG0001771	LOC108092571|XP_017047700.1|DFIC	LOC108602688|XP_017846319.1|DBUS, LOC108602711|XP_017846358.1|DBUS
OG0001773	LOC108089243|XP_017042896.1|DFIC	LOC108598823|XP_017841066.2|DBUS
OG0001774	LOC108090777|XP_017045110.1|DFIC	LOC108597601|XP_017839713.1|DBUS
OG0001775	LOC108091074|XP_017045565.1|DFIC	LOC108606572|XP_017852280.1|DBUS
OG0001776	LOC108094380|XP_017050430.1|DFIC	LOC108594285|XP_017834912.1|DBUS
OG0001777	LOC108100887|XP_017060486.1|DFIC	LOC108594473|XP_017835143.1|DBUS
OG0001778	LOC108098233|XP_017056504.1|DFIC	LOC108607808|XP_017854341.2|DBUS
OG0001779	LOC108089159|XP_017042772.1|DFIC	LOC108607780|XP_033150089.1|DBUS
OG0001780	LOC108094487|XP_017050565.1|DFIC	LOC108596371|XP_017837527.1|DBUS
OG0001781	LOC108098352|XP_017056684.1|DFIC	LOC108598441|XP_017840566.2|DBUS
OG0001782	LOC108092673|XP_017047843.1|DFIC	LOC108608514|XP_033150736.1|DBUS
OG0001783	LOC108098750|XP_017057373.1|DFIC	LOC108607570|XP_033150812.1|DBUS
OG0001784	LOC108094145|XP_017050072.1|DFIC	LOC108607640|XP_017854057.1|DBUS
OG0001785	LOC108090749|XP_017045068.1|DFIC	LOC108594763|XP_017835391.1|DBUS, LOC108595232|XP_017835919.1|DBUS
OG0001786	LOC108093492|XP_017049073.1|DFIC	LOC108598072|XP_017840178.2|DBUS
OG0001787	LOC108093449|XP_017049012.1|DFIC	LOC108607436|XP_017853756.1|DBUS
OG0001788	LOC108094748|XP_017050991.1|DFIC	LOC108596425|XP_017837637.1|DBUS
OG0001789	LOC108096865|XP_017054279.1|DFIC	LOC108597607|XP_017839733.1|DBUS
OG0001790	LOC108100884|XP_017060482.1|DFIC	LOC108602039|XP_017845539.1|DBUS
OG0001791	LOC108086423|XP_017038813.1|DFIC	LOC108596745|XP_017838307.1|DBUS
OG0001792	LOC108096073|XP_017052923.1|DFIC, LOC108094648|XP_017050887.1|DFIC	LOC108594422|XP_017835083.2|DBUS
OG0001793	LOC108101539|XP_017061410.1|DFIC	LOC108596217|XP_017837233.1|DBUS
OG0001794	LOC108098234|XP_017056506.1|DFIC	LOC108607806|XP_017854339.1|DBUS
OG0001795	LOC108098203|XP_017056429.1|DFIC, LOC108097569|XP_017055484.1|DFIC	LOC108607486|XP_033150637.1|DBUS
OG0001796	LOC108097876|XP_017055900.1|DFIC	LOC108605080|XP_017850135.1|DBUS
OG0001797	LOC108098416|XP_017056799.1|DFIC	LOC108607428|XP_017853727.1|DBUS
OG0001798	LOC108093875|XP_017049706.1|DFIC	LOC108595820|XP_017836600.1|DBUS
OG0001799	LOC108097868|XP_017055893.1|DFIC	LOC108605000|XP_033150403.1|DBUS
OG0001800	LOC108094157|XP_017050092.1|DFIC, LOC108100902|XP_017060504.1|DFIC	LOC108594476|XP_017835152.1|DBUS
OG0001801	LOC108087575|XP_017040495.1|DFIC	LOC108599382|XP_017841676.1|DBUS
OG0001802	LOC108099621|XP_017058733.1|DFIC	LOC108604568|XP_017849587.1|DBUS
OG0001803	LOC108098600|XP_017057150.1|DFIC	LOC108601514|XP_017844902.1|DBUS
OG0001804	LOC108090179|XP_017044251.1|DFIC	LOC108603445|XP_017847761.1|DBUS
OG0001805	LOC108089001|XP_017042561.1|DFIC	LOC108598969|XP_017841231.1|DBUS
OG0001806	LOC108092056|XP_017047003.1|DFIC	LOC108604040|XP_017848791.2|DBUS, LOC108604167|XP_017848989.2|DBUS
OG0001807	LOC108097418|XP_017055173.1|DFIC	LOC108603786|XP_017848370.1|DBUS
OG0001808	LOC108102035|XP_017062144.1|DFIC	LOC108603239|XP_017847353.1|DBUS
OG0001809	LOC108091397|XP_017046070.1|DFIC	LOC108604697|XP_017849745.1|DBUS
OG0001810	LOC108091669|XP_017046471.1|DFIC	LOC108602392|XP_017845993.1|DBUS
OG0001811	LOC108101599|XP_017061501.1|DFIC	LOC108595251|XP_017835944.1|DBUS
OG0001812	LOC108097419|XP_017055172.1|DFIC	LOC108606311|XP_017851801.1|DBUS
OG0001813	LOC108101043|XP_017060711.1|DFIC	LOC108602772|XP_017846433.1|DBUS
OG0001814	LOC108098574|XP_017057097.1|DFIC	LOC108603620|XP_017848064.1|DBUS
OG0001815	LOC108090209|XP_017044290.1|DFIC	LOC108603931|XP_017848615.1|DBUS
OG0001816	LOC108094911|XP_017051246.1|DFIC	LOC108595524|XP_017836268.1|DBUS
OG0001817	LOC108090696|XP_017044968.1|DFIC	LOC108595975|XP_017836751.2|DBUS
OG0001818	LOC108091233|XP_017045828.1|DFIC	LOC108606955|XP_017853001.1|DBUS
OG0001819	LOC108090819|XP_017045168.1|DFIC	LOC108597727|XP_017839911.2|DBUS
OG0001820	LOC108095322|XP_017051890.1|DFIC	LOC108605710|XP_017850990.1|DBUS
OG0001821	LOC108101940|XP_017062013.1|DFIC	LOC108595349|XP_017836062.1|DBUS
OG0001822	LOC108096971|XP_017054438.1|DFIC	LOC108595507|XP_017836249.1|DBUS
OG0001823	LOC108099834|XP_017058955.1|DFIC	LOC108600286|XP_017843246.1|DBUS
OG0001824	LOC108094140|XP_017050061.1|DFIC	LOC108600863|XP_017844162.1|DBUS
OG0001825	LOC108094763|XP_017051010.1|DFIC	LOC108596109|XP_033149156.1|DBUS
OG0001826	LOC108096791|XP_017054159.1|DFIC	LOC108596156|XP_017837150.1|DBUS
OG0001827	LOC108093680|XP_017049346.1|DFIC	LOC108595377|XP_017836093.1|DBUS
OG0001828	LOC108088652|XP_017042068.1|DFIC	LOC108606296|XP_017851771.1|DBUS
OG0001829	LOC108087754|XP_017040771.1|DFIC	LOC108595316|XP_017836025.1|DBUS
OG0001830	LOC108096956|XP_017054413.1|DFIC	LOC108596767|XP_017838348.1|DBUS
OG0001831	LOC108099747|XP_017058861.1|DFIC	LOC108598360|XP_017840469.2|DBUS
OG0001832	LOC108097324|XP_017055034.1|DFIC	LOC108605033|XP_033150473.1|DBUS, LOC108606662|XP_017852476.1|DBUS
OG0001833	LOC108090729|XP_017045032.1|DFIC	LOC108596424|XP_017837636.1|DBUS
OG0001834	LOC108098849|XP_017057500.1|DFIC	LOC108603104|XP_017847097.1|DBUS
OG0001838	LOC108094947|XP_017051298.1|DFIC	LOC108594683|XP_033149076.1|DBUS
OG0001839	LOC108094866|XP_017051177.1|DFIC	LOC108595839|XP_017836619.1|DBUS
OG0001840	LOC108094346|XP_017050378.1|DFIC, LOC108094347|XP_017050379.1|DFIC	LOC108604620|XP_017849658.1|DBUS
OG0001841	LOC108100223|XP_017059489.1|DFIC, LOC108100326|XP_017059622.1|DFIC	LOC108598368|XP_017840478.1|DBUS
OG0001842	LOC108099004|XP_017057725.1|DFIC, LOC108100839|XP_017060401.1|DFIC	LOC108599431|XP_017841741.1|DBUS
OG0001843	LOC108088855|XP_017042319.1|DFIC, LOC108088853|XP_017042317.1|DFIC, LOC108088852|XP_017042315.1|DFIC, LOC108088856|XP_017042320.1|DFIC	LOC108599615|XP_017842060.2|DBUS
OG0001844	LOC108087480|XP_017040347.1|DFIC, LOC108087483|XP_017040349.1|DFIC	LOC108598085|XP_017840187.1|DBUS
OG0001845	LOC108096550|XP_017053728.1|DFIC	LOC108595576|XP_017836326.1|DBUS
OG0001846	LOC108091899|XP_017046772.1|DFIC, LOC108091905|XP_017046778.1|DFIC	LOC108604828|XP_017849930.2|DBUS
OG0001848	LOC108098859|XP_017057519.1|DFIC, LOC108094954|XP_017051309.1|DFIC	LOC108602743|XP_017846387.1|DBUS
OG0001849	LOC108087271|XP_017040067.1|DFIC	LOC108603882|XP_017848543.1|DBUS
OG0001850	LOC108095032|XP_017051395.1|DFIC	LOC108607408|XP_033150520.1|DBUS
OG0001851	LOC108095012|XP_017051344.1|DFIC	LOC108607384|XP_017853611.1|DBUS
OG0001852	LOC108098984|XP_017057689.1|DFIC	LOC108600797|XP_017844061.1|DBUS
OG0001853	LOC108095764|XP_017052447.1|DFIC	LOC108602776|XP_017846452.1|DBUS
OG0001854	LOC108094722|XP_017050953.1|DFIC	LOC108606835|XP_017852809.1|DBUS
OG0001855	LOC108090281|XP_017044382.1|DFIC	LOC108594869|XP_017835497.1|DBUS
OG0001856	LOC108088710|XP_017042142.1|DFIC	LOC108605828|XP_017851123.1|DBUS
OG0001857	LOC108097484|XP_017055272.1|DFIC	LOC108606654|XP_017852460.1|DBUS
OG0001858	LOC108088631|XP_017042037.1|DFIC	LOC108605020|XP_017850075.1|DBUS
OG0001859	LOC108092794|XP_017048055.1|DFIC	LOC108605920|XP_017851227.1|DBUS
OG0001860	LOC108099847|XP_017058983.1|DFIC	LOC108598663|XP_017840864.1|DBUS
OG0001861	LOC108095797|XP_017052549.1|DFIC	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS
OG0001862	LOC108097958|XP_017056055.1|DFIC	LOC108601895|XP_017845358.1|DBUS
OG0001863	LOC108097559|XP_017055429.1|DFIC	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS
OG0001864	LOC108098808|XP_017057438.1|DFIC	LOC108603026|XP_017846925.1|DBUS
OG0001865	LOC108098063|XP_017056241.1|DFIC	LOC108606713|XP_017852580.1|DBUS
OG0001866	LOC108087065|XP_017039729.1|DFIC	LOC108601564|XP_017844952.1|DBUS
OG0001867	LOC108099839|XP_017058959.1|DFIC	LOC108599679|XP_017842159.1|DBUS
OG0001868	LOC108093425|XP_017048967.1|DFIC	LOC108596975|XP_017838720.1|DBUS
OG0001869	LOC108093362|XP_017048871.1|DFIC	LOC108604619|XP_017849651.1|DBUS
OG0001870	LOC108092888|XP_017048221.1|DFIC	LOC108605750|XP_017851039.1|DBUS
OG0001871	LOC108091125|XP_017045645.1|DFIC	LOC108605815|XP_017851110.1|DBUS
OG0001872	LOC108099605|XP_017058713.1|DFIC	LOC108604394|XP_017849341.1|DBUS
OG0001873	LOC108098601|XP_017057152.1|DFIC	LOC108604572|XP_017849592.1|DBUS
OG0001874	LOC108095829|XP_017052600.1|DFIC	LOC108603186|XP_017847236.1|DBUS
OG0001875	LOC108086828|XP_017039363.1|DFIC	LOC108603543|XP_033150101.1|DBUS
OG0001876	LOC108094646|XP_017050845.1|DFIC	LOC108596667|XP_017838162.1|DBUS
OG0001877	LOC108097201|XP_017054835.1|DFIC	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS
OG0001878	LOC108091582|XP_017046347.1|DFIC	LOC108603204|XP_017847278.1|DBUS
OG0001879	LOC108095783|XP_017052525.1|DFIC	LOC108603183|XP_017847232.1|DBUS
OG0001880	LOC108088007|XP_017041108.1|DFIC	LOC108604047|XP_017848798.1|DBUS
OG0001881	LOC108098489|XP_017056891.1|DFIC	LOC108602310|XP_017845882.1|DBUS
OG0001882	LOC108086529|XP_017038947.1|DFIC	LOC108604512|XP_017849505.1|DBUS
OG0001883	LOC108091638|XP_017046428.1|DFIC	LOC108603611|XP_017848048.1|DBUS
OG0001884	LOC108093323|XP_017048800.1|DFIC	LOC108603197|XP_017847264.1|DBUS
OG0001885	LOC108093513|XP_017049094.1|DFIC	LOC108601119|XP_017844532.1|DBUS
OG0001886	LOC108099347|XP_017058316.1|DFIC	LOC108601718|XP_017845125.1|DBUS
OG0001887	LOC108096702|XP_017054025.1|DFIC	LOC108595038|XP_017835666.1|DBUS
OG0001888	LOC108090240|XP_017044326.1|DFIC	LOC108601938|XP_017845404.1|DBUS
OG0001889	LOC108088657|XP_017042072.1|DFIC	LOC108606297|XP_017851772.1|DBUS
OG0001890	LOC108100578|XP_017060046.1|DFIC	LOC108600519|XP_017843653.2|DBUS
OG0001891	LOC108093344|XP_017048841.1|DFIC	LOC108603298|XP_017847462.1|DBUS
OG0001892	LOC108093335|XP_017048863.1|DFIC	LOC108594468|XP_017835138.1|DBUS
OG0001893	LOC108088517|XP_017041845.1|DFIC	LOC108603698|XP_017848215.1|DBUS
OG0001894	LOC108101589|XP_017061490.1|DFIC	LOC108597397|XP_017839423.1|DBUS
OG0001895	LOC108095026|XP_017051383.1|DFIC	LOC108607394|XP_033150523.1|DBUS
OG0001896	LOC108102089|XP_017062231.1|DFIC	LOC108608269|XP_017855055.1|DBUS
OG0001897	LOC108098890|XP_017057568.1|DFIC	LOC108604068|XP_017848821.1|DBUS
OG0001898	LOC108094618|XP_017050789.1|DFIC	LOC108606959|XP_017853007.1|DBUS
OG0001899	LOC108088035|XP_017041154.1|DFIC	LOC108604045|XP_017848795.1|DBUS
OG0001900	LOC108088933|XP_017042446.1|DFIC	LOC108599726|XP_017842215.1|DBUS
OG0001901	LOC108088164|XP_017041319.1|DFIC	LOC108607862|XP_033150886.1|DBUS
OG0001902	LOC108101991|XP_017062076.1|DFIC	LOC117134657|XP_033148917.1|DBUS
OG0001903	LOC108098608|XP_017057160.1|DFIC	LOC108602361|XP_017845950.1|DBUS
OG0001904	LOC108088427|XP_017041682.1|DFIC	LOC108603433|XP_017847742.1|DBUS
OG0001906	LOC108098543|XP_017057020.1|DFIC	LOC108603515|XP_017847893.1|DBUS
OG0001907	LOC108102135|XP_017062294.1|DFIC	LOC108605161|XP_017850232.1|DBUS
OG0001908	LOC108095805|XP_017052563.1|DFIC	LOC108602383|XP_017845983.1|DBUS
OG0001909	LOC108088635|XP_017042042.1|DFIC	LOC108605262|XP_017850378.1|DBUS
OG0001910	LOC108098927|XP_017057619.1|DFIC	LOC108604289|XP_017849189.1|DBUS
OG0001911	LOC108087012|XP_017039650.1|DFIC	LOC108603813|XP_017848409.1|DBUS
OG0001912	LOC108101945|XP_017062019.1|DFIC	LOC108595323|XP_017836031.1|DBUS
OG0001913	LOC108100001|XP_017059192.1|DFIC	LOC108607914|XP_017854519.2|DBUS
OG0001914	LOC108092001|XP_017046916.1|DFIC	LOC117134861|XP_033150020.1|DBUS
OG0001915	LOC108100018|XP_017059217.1|DFIC	LOC108599747|XP_017842246.1|DBUS
OG0001916	LOC108095214|XP_017051714.1|DFIC	LOC108594944|XP_017835566.1|DBUS
OG0001918	LOC108096393|XP_017053449.1|DFIC	LOC108598033|XP_017840137.1|DBUS
OG0001919	LOC108101870|XP_017061895.1|DFIC	LOC108597417|XP_017839457.1|DBUS
OG0001920	LOC108099137|XP_017057965.1|DFIC	LOC108600025|XP_017842832.1|DBUS
OG0001921	LOC108094962|XP_017051314.1|DFIC	LOC108596387|XP_017837548.1|DBUS
OG0001922	LOC108096820|XP_017054206.1|DFIC	LOC108596372|XP_017837529.1|DBUS
OG0001923	LOC108089476|XP_017043226.1|DFIC	LOC108600006|XP_017842785.1|DBUS
OG0001924	LOC108101512|XP_017061365.1|DFIC, LOC108094419|XP_017050479.1|DFIC	LOC108601155|XP_017844579.1|DBUS
OG0001925	LOC108088984|XP_017042516.1|DFIC	LOC108598587|XP_017840770.1|DBUS
OG0001926	LOC108089047|XP_017042644.1|DFIC	LOC108600779|XP_017844037.1|DBUS
OG0001927	LOC108086697|XP_017039185.1|DFIC	LOC108596943|XP_017838670.1|DBUS
OG0001928	LOC108089741|XP_017043612.1|DFIC	LOC108598923|XP_017841176.1|DBUS
OG0001929	LOC108089717|XP_017043553.1|DFIC	LOC108599566|XP_017841951.1|DBUS
OG0001930	LOC108096611|XP_017053844.1|DFIC	LOC108596824|XP_017838429.1|DBUS
OG0001931	LOC108099955|XP_017059123.1|DFIC	LOC108600720|XP_033149479.1|DBUS
OG0001932	LOC108099851|XP_017058986.1|DFIC	LOC108600571|XP_017843729.1|DBUS
OG0001933	LOC108093992|XP_017049892.1|DFIC	LOC108595521|XP_017836264.1|DBUS
OG0001934	LOC108089760|XP_017043639.1|DFIC	LOC108598532|XP_017840703.1|DBUS
OG0001935	LOC108089571|XP_017043413.1|DFIC	LOC108598430|XP_017840549.1|DBUS
OG0001937	LOC108101861|XP_017061877.1|DFIC	LOC108597721|XP_017839902.2|DBUS
OG0001938	LOC108086433|XP_017038829.1|DFIC	LOC108597735|XP_017839919.1|DBUS
OG0001939	LOC108095200|XP_017051696.1|DFIC	LOC108595767|XP_017836546.1|DBUS
OG0001940	LOC108101497|XP_017061344.1|DFIC	LOC108596203|XP_033148994.1|DBUS
OG0001941	LOC108099079|XP_017057866.1|DFIC	LOC108598787|XP_017841019.1|DBUS
OG0001942	LOC108094309|XP_017050319.1|DFIC	LOC108595569|XP_017836319.1|DBUS
OG0001943	LOC108089343|XP_017043013.1|DFIC	LOC108599350|XP_017841642.2|DBUS
OG0001944	LOC108099056|XP_017057813.1|DFIC	LOC108598539|XP_017840711.1|DBUS
OG0001945	LOC108101535|XP_017061401.1|DFIC	LOC108597694|XP_017839859.1|DBUS
OG0001946	LOC108093823|XP_017049628.1|DFIC	LOC108597503|XP_017839577.1|DBUS
OG0001947	LOC108093902|XP_017049750.1|DFIC	LOC108595456|XP_017836185.1|DBUS
OG0001948	LOC108088655|XP_017042071.1|DFIC	LOC108599043|XP_017841312.2|DBUS
OG0001949	LOC108093123|XP_017048556.1|DFIC	LOC108600442|XP_033149321.1|DBUS
OG0001950	LOC108090115|XP_017044128.1|DFIC	LOC108603307|XP_017847478.1|DBUS
OG0001951	LOC108096661|XP_017053916.1|DFIC	LOC108596122|XP_017837071.1|DBUS
OG0001952	LOC108095722|XP_017052389.1|DFIC	LOC117135084|XP_033150906.1|DBUS
OG0001953	LOC108096828|XP_017054222.1|DFIC	LOC108596176|XP_033148929.1|DBUS
OG0001954	LOC108096677|XP_017053949.1|DFIC	LOC108596413|XP_033149184.1|DBUS
OG0001955	LOC108096517|XP_017053636.1|DFIC	LOC108595351|XP_017836064.1|DBUS
OG0001956	LOC108096230|XP_017053113.1|DFIC	LOC108599910|XP_017842596.1|DBUS
OG0001957	LOC108087796|XP_017040828.1|DFIC	LOC108595648|XP_017836412.1|DBUS
OG0001958	LOC108096821|XP_017054208.1|DFIC	LOC108596805|XP_017838401.1|DBUS
OG0001959	LOC108100246|XP_017059512.1|DFIC	LOC108599071|XP_017841342.2|DBUS
OG0001960	LOC108100336|XP_017059643.1|DFIC	LOC108599842|XP_017842453.1|DBUS
OG0001961	LOC108090928|XP_017045347.1|DFIC	LOC108597167|XP_017839070.1|DBUS
OG0001962	LOC108101588|XP_017061488.1|DFIC	LOC108597395|XP_017839421.1|DBUS
OG0001963	LOC108089549|XP_017043374.1|DFIC	LOC108600022|XP_017842829.1|DBUS
OG0001964	LOC108088244|XP_017041448.1|DFIC	LOC108599941|XP_017842654.1|DBUS
OG0001965	LOC108093097|XP_017048522.1|DFIC	LOC108598690|XP_017840900.2|DBUS
OG0001966	LOC108092122|XP_017047111.1|DFIC	LOC108604013|XP_017848744.1|DBUS
OG0001967	LOC108087872|XP_017040945.1|DFIC	LOC108595423|XP_017836141.1|DBUS
OG0001968	LOC108089748|XP_017043623.1|DFIC	LOC108600735|XP_017843966.1|DBUS
OG0001969	LOC108093832|XP_017049650.1|DFIC	LOC108597386|XP_017839408.1|DBUS
OG0001970	LOC108096876|XP_017054298.1|DFIC	LOC108597369|XP_017839384.1|DBUS
OG0001971	LOC108094814|XP_017051074.1|DFIC	LOC108595834|XP_017836613.1|DBUS
OG0001972	LOC108086318|XP_017038710.1|DFIC	LOC108596517|XP_017837848.1|DBUS
OG0001973	LOC108087714|XP_017040723.1|DFIC	LOC108597560|XP_017839658.1|DBUS
OG0001974	LOC108089165|XP_017042785.1|DFIC, LOC108090417|XP_017044563.1|DFIC	LOC108597651|XP_017839795.1|DBUS
OG0001975	LOC108099214|XP_017058086.1|DFIC	LOC108599334|XP_017841627.2|DBUS
OG0001976	LOC108087683|XP_017040676.1|DFIC	LOC108596922|XP_017838629.1|DBUS
OG0001977	LOC108088156|XP_017041309.1|DFIC	LOC108607830|XP_017854378.1|DBUS
OG0001978	LOC108101505|XP_017061747.1|DFIC, LOC108095088|XP_017051513.1|DFIC	LOC108608371|XP_017855208.1|DBUS
OG0001979	LOC108100811|XP_017060367.1|DFIC	LOC108608216|XP_017854981.1|DBUS
OG0001980	LOC108091528|XP_017046279.1|DFIC	LOC108596325|XP_017837440.1|DBUS
OG0001981	LOC108089951|XP_017043930.1|DFIC	LOC108594239|XP_033150588.1|DBUS
OG0001982	LOC108101717|XP_017061645.1|DFIC	LOC108608223|XP_017854989.2|DBUS
OG0001983	LOC108098848|XP_017057543.1|DFIC	LOC108596145|XP_017837130.1|DBUS
OG0001984	LOC108093430|XP_017048979.1|DFIC	LOC108608441|XP_017855305.1|DBUS
OG0001985	LOC108101145|XP_017060856.1|DFIC, LOC108101203|XP_017060939.1|DFIC	LOC108607859|XP_017854431.2|DBUS
OG0001986	LOC108093573|XP_017049164.1|DFIC, LOC108088146|XP_017041300.1|DFIC	LOC108602015|XP_017845544.2|DBUS
OG0001987	LOC108097020|XP_017054521.1|DFIC	LOC108606642|XP_017852430.1|DBUS
OG0001988	LOC108093869|XP_017049700.1|DFIC	LOC108596296|XP_017837377.1|DBUS
OG0001989	LOC108091415|XP_017046094.1|DFIC	LOC108602095|XP_017845611.2|DBUS
OG0001990	LOC108089258|XP_017042913.1|DFIC, LOC108095888|XP_017052691.1|DFIC	LOC108597178|XP_033150391.1|DBUS
OG0001992	LOC108101998|XP_017062084.1|DFIC	LOC108608209|XP_033150617.1|DBUS
OG0001993	LOC108094376|XP_017050412.1|DFIC	LOC108606041|XP_017851369.2|DBUS
OG0001994	LOC108093352|XP_017048851.1|DFIC	LOC108601812|XP_017845237.1|DBUS
OG0001995	LOC108094467|XP_017050539.1|DFIC	LOC108607680|XP_017854125.1|DBUS
OG0001996	LOC108089969|XP_017043961.1|DFIC	LOC108608049|XP_017854719.1|DBUS
