Orthogroup	DFIC.longest_only	DPER.longest_only
OG0001169	LOC108098143|XP_017056358.1|DFIC	LOC6598450|XP_002023577.1|DPER
OG0001170	LOC108091636|XP_017046426.1|DFIC	LOC6588034|XP_002014103.2|DPER
OG0001171	LOC108095952|XP_017052782.1|DFIC	LOC6602498|XP_026848757.1|DPER
OG0001172	LOC108101417|XP_017061232.1|DFIC	LOC6590757|XP_002016149.1|DPER, LOC6590759|XP_002016151.1|DPER
OG0001173	LOC108100754|XP_017060275.1|DFIC	LOC6588636|XP_002013183.1|DPER
OG0001174	LOC108093085|XP_017048501.1|DFIC	LOC6599464|XP_002024613.2|DPER
OG0001175	LOC108093886|XP_017049731.1|DFIC, LOC108099724|XP_017058835.1|DFIC, LOC108099725|XP_017058836.1|DFIC	LOC6592666|XP_002018390.1|DPER
OG0001176	LOC108101543|XP_017061420.1|DFIC	LOC6594907|XP_002020507.1|DPER, LOC6600881|XP_026842637.1|DPER
OG0001177	LOC108090617|XP_017044881.1|DFIC	LOC6589351|XP_026844960.1|DPER
OG0001178	LOC108095135|XP_017051562.1|DFIC	LOC6593081|XP_002017894.2|DPER
OG0001179	LOC108086425|XP_017038815.1|DFIC	LOC6590510|XP_026841353.1|DPER
OG0001180	LOC108098413|XP_017056797.1|DFIC	LOC6602021|XP_002027032.1|DPER
OG0001181	LOC108096415|XP_017053480.1|DFIC	LOC6596938|XP_026845636.1|DPER
OG0001182	LOC108091686|XP_017046499.1|DFIC	LOC6595106|XP_026840159.1|DPER
OG0001183	LOC108102031|XP_017062124.1|DFIC	LOC6594123|XP_026847707.1|DPER
OG0001184	LOC108087309|XP_017040116.1|DFIC	LOC6594087|XP_026850354.1|DPER
OG0001186	LOC108098616|XP_017057171.1|DFIC	LOC6594162|XP_026850760.1|DPER
OG0001187	LOC108086705|XP_017039199.1|DFIC	LOC6591203|XP_026841640.1|DPER
OG0001188	LOC108096787|XP_017054151.1|DFIC	LOC6590799|XP_026840771.1|DPER
OG0001189	LOC108096896|XP_017054330.1|DFIC	LOC6600978|XP_002025874.1|DPER
OG0001190	LOC108102159|XP_017062340.1|DFIC	LOC113566589|XP_026848680.1|DPER
OG0001191	LOC108100574|XP_017060045.1|DFIC, LOC108091274|XP_017045877.1|DFIC	LOC6593467|XP_026843850.1|DPER
OG0001192	LOC108088227|XP_017041425.1|DFIC	LOC6593634|XP_026843545.1|DPER
OG0001193	LOC108093327|XP_017048807.1|DFIC	LOC6587656|XP_002013700.1|DPER
OG0001194	LOC108092928|XP_017048280.1|DFIC	LOC6598143|XP_026846234.1|DPER
OG0001195	LOC108101449|XP_017061276.1|DFIC	LOC6591073|XP_002015711.1|DPER
OG0001196	LOC108097276|XP_017054963.1|DFIC	LOC6598578|XP_002023641.2|DPER
OG0001197	LOC108088531|XP_017041863.1|DFIC, LOC108088532|XP_017041864.1|DFIC, LOC108095809|XP_017052570.1|DFIC	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER
OG0001198	LOC108099498|XP_017058548.1|DFIC, LOC108099500|XP_017058549.1|DFIC	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER
OG0001200	LOC108098214|XP_017056477.1|DFIC	LOC6591858|XP_002016792.2|DPER
OG0001201	LOC108095740|XP_017052410.1|DFIC	LOC6594043|XP_002019650.1|DPER
OG0001202	LOC108102179|XP_017062371.1|DFIC	LOC6597838|XP_026846515.1|DPER
OG0001203	LOC108095029|XP_017051387.1|DFIC	LOC6603490|XP_002028472.1|DPER
OG0001204	LOC108098362|XP_017056697.1|DFIC	LOC6598020|XP_002023212.2|DPER
OG0001205	LOC108090178|XP_017044250.1|DFIC	LOC6592049|XP_026851188.1|DPER
OG0001206	LOC108093333|XP_017048818.1|DFIC	LOC6588035|XP_026840035.1|DPER
OG0001207	LOC108097942|XP_017056022.1|DFIC	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER
OG0001208	LOC108097624|XP_017055536.1|DFIC	LOC6597907|XP_026847000.1|DPER
OG0001209	LOC108087385|XP_017040217.1|DFIC	LOC6587357|XP_002013858.1|DPER
OG0001210	LOC108097665|XP_017055601.1|DFIC	LOC6598194|XP_026846241.1|DPER
OG0001211	LOC108098459|XP_017056853.1|DFIC	LOC6598793|XP_026843538.1|DPER
OG0001212	LOC108097746|XP_017055744.1|DFIC	LOC6598439|XP_026848644.1|DPER
OG0001213	LOC108092155|XP_017047162.1|DFIC	LOC6600758|XP_026848631.1|DPER
OG0001214	LOC108095931|XP_017052757.1|DFIC	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER
OG0001215	LOC108094778|XP_017051044.1|DFIC, LOC108090230|XP_017044314.1|DFIC	LOC6587433|XP_026848669.1|DPER
OG0001216	LOC108091995|XP_017046909.1|DFIC, LOC108091907|XP_017046780.1|DFIC	LOC6587971|XP_026843110.1|DPER
OG0001217	LOC108096983|XP_017054456.1|DFIC	LOC6593892|XP_002019071.1|DPER
OG0001218	LOC108091637|XP_017046427.1|DFIC	LOC6603754|XP_026849088.1|DPER, LOC6587982|XP_002014104.2|DPER
OG0001220	LOC108094233|XP_017050181.1|DFIC	LOC6591213|XP_026841245.1|DPER
OG0001221	LOC108094845|XP_017051137.1|DFIC	LOC6592481|XP_026842712.1|DPER
OG0001222	LOC108097695|XP_017055655.1|DFIC	LOC6587179|XP_002013643.1|DPER
OG0001223	LOC108101761|XP_017061715.1|DFIC	LOC6590164|XP_002015389.2|DPER
OG0001224	LOC108090475|XP_017044660.1|DFIC	LOC6601586|XP_002026607.1|DPER
OG0001225	LOC108093944|XP_017049819.1|DFIC	LOC6602060|XP_026840845.1|DPER
OG0001226	LOC108086445|XP_017038852.1|DFIC	LOC6592826|XP_002017755.1|DPER
OG0001229	LOC108101398|XP_017061207.1|DFIC, LOC108101089|XP_017060785.1|DFIC	LOC6603316|XP_026841426.1|DPER
OG0001230	LOC108090471|XP_017044658.1|DFIC	LOC6590100|XP_002015985.1|DPER
OG0001231	LOC108100860|XP_017060432.1|DFIC	LOC6597925|XP_026843245.1|DPER
OG0001232	LOC108101826|XP_017061818.1|DFIC, LOC108100837|XP_017060398.1|DFIC	LOC6589561|XP_002015270.1|DPER
OG0001233	LOC108100803|XP_017060355.1|DFIC	LOC6589891|XP_002014628.1|DPER
OG0001234	LOC108093923|XP_017049781.1|DFIC	LOC6600900|XP_002025964.1|DPER
OG0001235	LOC108091548|XP_017046308.1|DFIC	LOC6588980|XP_026844327.1|DPER
OG0001236	LOC108100559|XP_017060022.1|DFIC	LOC6595980|XP_026845457.1|DPER
OG0001237	LOC108101050|XP_017060723.1|DFIC	LOC6594523|XP_002019465.2|DPER
OG0001238	LOC108095819|XP_017052581.1|DFIC	LOC6591680|XP_002016895.1|DPER
OG0001240	LOC108095700|XP_017052360.1|DFIC	LOC6591499|XP_002016883.1|DPER
OG0001241	LOC108086647|XP_017039114.1|DFIC	LOC6590221|XP_002016534.1|DPER
OG0001242	LOC108095596|XP_017052250.1|DFIC	LOC6599926|XP_002025054.1|DPER
OG0001243	LOC108088882|XP_017042366.1|DFIC	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER
OG0001244	LOC108091983|XP_017046882.1|DFIC	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER
OG0001245	LOC108093303|XP_017048767.1|DFIC	LOC6587672|XP_026851034.1|DPER
OG0001246	LOC108090941|XP_017045366.1|DFIC	LOC6590383|XP_002015649.1|DPER
OG0001247	LOC108098771|XP_017057396.1|DFIC	LOC113565131|XP_026841783.1|DPER
OG0001248	LOC108093908|XP_017049766.1|DFIC	LOC6600583|XP_026847593.1|DPER
OG0001249	LOC108092880|XP_017048211.1|DFIC	LOC6600379|XP_026848369.1|DPER
OG0001251	LOC108096130|XP_017052996.1|DFIC	LOC6594354|XP_002019533.1|DPER
OG0001252	LOC108097605|XP_017055502.1|DFIC	LOC6587596|XP_002013543.1|DPER
OG0001253	LOC108086638|XP_017039104.1|DFIC	LOC6591287|XP_002015803.2|DPER
OG0001254	LOC108094801|XP_017051061.1|DFIC	LOC6593265|XP_002017916.2|DPER
OG0001255	LOC108094034|XP_017049955.1|DFIC	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER
OG0001256	LOC108090710|XP_017044992.1|DFIC	LOC6592288|XP_002018407.2|DPER
OG0001257	LOC108095004|XP_017051328.1|DFIC	LOC6603482|XP_026846876.1|DPER
OG0001258	LOC108097742|XP_017055738.1|DFIC	LOC6588266|XP_002013396.1|DPER
OG0001259	LOC108092903|XP_017048243.1|DFIC	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER
OG0001260	LOC108098965|XP_017057668.1|DFIC	LOC6598740|XP_026851087.1|DPER
OG0001261	LOC108098119|XP_017056328.1|DFIC, LOC108093442|XP_017048994.1|DFIC	LOC6597895|XP_026846981.1|DPER
OG0001262	LOC108099826|XP_017058945.1|DFIC	LOC6598978|XP_026847773.1|DPER
OG0001263	LOC108099578|XP_017058671.1|DFIC	LOC6595286|XP_002020352.2|DPER
OG0001264	LOC108092540|XP_017047657.1|DFIC	LOC6588996|XP_026844088.1|DPER
OG0001265	LOC108097223|XP_017054867.1|DFIC	LOC6600029|XP_026849239.1|DPER
OG0001266	LOC108096907|XP_017054346.1|DFIC	LOC6592385|XP_026841792.1|DPER
OG0001267	LOC108099590|XP_017058687.1|DFIC	LOC113567334|XP_026850591.1|DPER
OG0001268	LOC108087103|XP_017039774.1|DFIC	LOC6588279|XP_002013836.1|DPER
OG0001269	LOC108093776|XP_017049536.1|DFIC	LOC6600917|XP_002026045.1|DPER
OG0001270	LOC108090133|XP_017044158.1|DFIC	LOC6592058|XP_026840176.1|DPER
OG0001271	LOC108093967|XP_017049862.1|DFIC	LOC6590150|XP_002016317.1|DPER
OG0001272	LOC108100611|XP_017060089.1|DFIC	LOC6595831|XP_026845264.1|DPER
OG0001273	LOC108091920|XP_017046795.1|DFIC	LOC6587540|XP_002013081.1|DPER
OG0001274	LOC108100517|XP_017059963.1|DFIC	LOC6602291|XP_002027350.1|DPER
OG0001275	LOC108097678|XP_017055629.1|DFIC	LOC6598195|XP_026846340.1|DPER
OG0001276	LOC108099901|XP_017059053.1|DFIC, LOC108099192|XP_017058053.1|DFIC	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER
OG0001277	LOC108099032|XP_017057777.1|DFIC	LOC113566398|XP_026847605.1|DPER
OG0001278	LOC108087423|XP_017040259.1|DFIC	LOC6601935|XP_026848743.1|DPER
OG0001279	LOC108087578|XP_017040499.1|DFIC	LOC6599635|XP_002024745.1|DPER
OG0001280	LOC108099119|XP_017057940.1|DFIC	LOC6601129|XP_002026056.1|DPER
OG0001281	LOC108100655|XP_017060155.1|DFIC	LOC6595858|XP_002021403.1|DPER
OG0001282	LOC108092459|XP_017047537.1|DFIC	LOC6596284|XP_002021806.1|DPER
OG0001283	LOC108093722|XP_017049421.1|DFIC	LOC6593121|XP_002017620.2|DPER
OG0001284	LOC108086362|XP_017038751.1|DFIC, LOC108096102|XP_017052968.1|DFIC, LOC108101730|XP_017061671.1|DFIC	LOC6603120|XP_026843678.1|DPER
OG0001285	LOC108099616|XP_017058731.1|DFIC	LOC6600545|XP_026847551.1|DPER
OG0001286	LOC108095204|XP_017051704.1|DFIC, LOC108089976|XP_017043966.1|DFIC	LOC6589109|XP_002015228.1|DPER
OG0001287	LOC108098972|XP_017057677.1|DFIC	LOC6594096|XP_002019688.1|DPER
OG0001288	LOC108091443|XP_017046126.1|DFIC	LOC6595699|XP_026844637.1|DPER
OG0001289	LOC108089962|XP_017043944.1|DFIC	LOC6593414|XP_002018593.1|DPER
OG0001290	LOC108090142|XP_017044219.1|DFIC	LOC6589136|XP_026844308.1|DPER
OG0001291	LOC108090965|XP_017045400.1|DFIC	LOC6589960|XP_002015635.1|DPER
OG0001292	LOC108090377|XP_017044496.1|DFIC	LOC6601597|XP_026842474.1|DPER
OG0001293	LOC108091355|XP_017045996.1|DFIC	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER
OG0001294	LOC108098793|XP_017057422.1|DFIC	LOC6591950|XP_002017494.1|DPER
OG0001295	LOC108094703|XP_017050928.1|DFIC	LOC6600664|XP_026845149.1|DPER
OG0001296	LOC108101523|XP_017061386.1|DFIC	LOC6590768|XP_026841539.1|DPER
OG0001297	LOC108099338|XP_017058302.1|DFIC	LOC6595229|XP_026851270.1|DPER
OG0001298	LOC108098657|XP_017057221.1|DFIC	LOC6598769|XP_026849399.1|DPER
OG0001299	LOC108096318|XP_017053311.1|DFIC	LOC113566334|XP_026847369.1|DPER
OG0001300	LOC108087203|XP_017039958.1|DFIC	LOC6594485|XP_002019751.1|DPER
OG0001301	LOC108088140|XP_017041293.1|DFIC	LOC6593724|XP_002019102.1|DPER
OG0001302	LOC108094946|XP_017051296.1|DFIC	LOC6589957|XP_026841109.1|DPER
OG0001303	LOC108097875|XP_017055903.1|DFIC	LOC6588563|XP_002014182.1|DPER
OG0001304	LOC108096813|XP_017054193.1|DFIC	LOC6602092|XP_002027137.1|DPER
OG0001305	LOC108090134|XP_017044159.1|DFIC	LOC6592057|XP_026850520.1|DPER
OG0001306	LOC108087001|XP_017039627.1|DFIC	LOC6588483|XP_002014160.1|DPER
OG0001307	LOC108093114|XP_017048544.1|DFIC	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER
OG0001308	LOC108091347|XP_017045987.1|DFIC	LOC6600133|XP_026846662.1|DPER
OG0001309	LOC108087016|XP_017039672.1|DFIC	LOC6592026|XP_002017298.2|DPER
OG0001310	LOC108088726|XP_017042162.1|DFIC	LOC6597332|XP_026846497.1|DPER
OG0001311	LOC108088611|XP_017041988.1|DFIC	LOC6601743|XP_026847066.1|DPER
OG0001312	LOC108099756|XP_017058875.1|DFIC, LOC108099702|XP_017058813.1|DFIC	LOC6596053|XP_002021237.1|DPER
OG0001313	LOC108086759|XP_017039287.1|DFIC	LOC6590756|XP_002016148.1|DPER
OG0001314	LOC108098363|XP_017056698.1|DFIC	LOC6598021|XP_026843858.1|DPER
OG0001315	LOC108097095|XP_017054641.1|DFIC	LOC6600447|XP_002025552.1|DPER
OG0001316	LOC108090458|XP_017044639.1|DFIC	LOC6593147|XP_002018524.2|DPER
OG0001317	LOC108098441|XP_017056827.1|DFIC, LOC108098656|XP_017057224.1|DFIC	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER
OG0001318	LOC108092457|XP_017047533.1|DFIC	LOC6592052|XP_026842396.1|DPER
OG0001319	LOC108092605|XP_017047734.1|DFIC, LOC108090061|XP_017044058.1|DFIC, LOC108090020|XP_017044009.1|DFIC, LOC108090024|XP_017044011.1|DFIC, LOC108090010|XP_017044000.1|DFIC, LOC108090060|XP_017044057.1|DFIC	LOC113565500|XP_026843512.1|DPER
OG0001320	LOC108086767|XP_017039301.1|DFIC	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER
OG0001321	LOC108088826|XP_017042282.1|DFIC, LOC108095245|XP_017051760.1|DFIC	LOC6590490|XP_002015759.1|DPER
OG0001322	LOC108102073|XP_017062203.1|DFIC	LOC6591738|XP_002017090.1|DPER
OG0001322	LOC108090150|XP_017044195.1|DFIC	LOC6591991|XP_002017215.2|DPER
OG0001323	LOC108091433|XP_017046113.1|DFIC, LOC108091419|XP_017046100.1|DFIC, LOC108091420|XP_017046101.1|DFIC	LOC6589282|XP_002014652.1|DPER
OG0001324	LOC108090594|XP_017044835.1|DFIC	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER
OG0001325	LOC108099503|XP_017058554.1|DFIC, LOC108099502|XP_017058552.1|DFIC	LOC113567319|XP_026850468.1|DPER
OG0001326	LOC108099489|XP_017058538.1|DFIC	LOC6595334|XP_026839998.1|DPER
OG0001328	LOC108094616|XP_017050787.1|DFIC	LOC6603470|XP_002028449.2|DPER
OG0001329	LOC108097925|XP_017055967.1|DFIC	LOC6597218|XP_026846480.1|DPER
OG0001330	LOC108097565|XP_017055435.1|DFIC	LOC6599305|XP_026848240.1|DPER
OG0001331	LOC108097345|XP_017055070.1|DFIC	LOC6596751|XP_002021934.2|DPER
OG0001332	LOC108098047|XP_017056208.1|DFIC	LOC6600678|XP_026848606.1|DPER
OG0001333	LOC108092555|XP_017047678.1|DFIC	LOC6596330|XP_002021468.2|DPER
OG0001334	LOC108099594|XP_017058692.1|DFIC	LOC6594781|XP_026851029.1|DPER
OG0001335	LOC108088046|XP_017041170.1|DFIC	LOC6591876|XP_026845009.1|DPER
OG0001337	LOC108098033|XP_017056177.1|DFIC	LOC6602668|XP_002027708.2|DPER
OG0001338	LOC108093804|XP_017049601.1|DFIC	LOC6589978|XP_026840597.1|DPER
OG0001339	LOC108086719|XP_017039228.1|DFIC	LOC6592189|XP_026842460.1|DPER
OG0001340	LOC108086354|XP_017038744.1|DFIC	LOC6591845|XP_026851090.1|DPER
OG0001341	LOC108099633|XP_017058751.1|DFIC	LOC6594806|XP_026842708.1|DPER
OG0001342	LOC108088525|XP_017041855.1|DFIC	LOC6594968|XP_026848457.1|DPER
OG0001343	LOC108091763|XP_017046597.1|DFIC	LOC6587184|XP_026840312.1|DPER
OG0001344	LOC108086785|XP_017039314.1|DFIC	LOC6594753|XP_026851091.1|DPER
OG0001345	LOC108098818|XP_017057461.1|DFIC	LOC6598642|XP_002023823.1|DPER
OG0001346	LOC108099586|XP_017058681.1|DFIC	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER
OG0001347	LOC108100927|XP_017060556.1|DFIC	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER
OG0001348	LOC108098040|XP_017056194.1|DFIC	LOC6600674|XP_002025747.1|DPER
OG0001349	LOC108089006|XP_017042568.1|DFIC	LOC6601216|XP_026848076.1|DPER
OG0001350	LOC108100715|XP_017060236.1|DFIC	LOC6598998|XP_026847955.1|DPER
OG0001351	LOC108093699|XP_017049378.1|DFIC	LOC6590033|XP_002016307.1|DPER
OG0001352	LOC108091132|XP_017045651.1|DFIC	LOC6592911|XP_026841475.1|DPER
OG0001353	LOC108096326|XP_017053347.1|DFIC	LOC6597042|XP_002022202.1|DPER
OG0001354	LOC108087693|XP_017040691.1|DFIC	LOC6592527|XP_026841656.1|DPER
OG0001355	LOC108096872|XP_017054290.1|DFIC	LOC6590822|XP_002016476.1|DPER
OG0001356	LOC108092118|XP_017047107.1|DFIC	LOC6594025|XP_002019723.1|DPER
OG0001357	LOC108096226|XP_017053109.1|DFIC	LOC6595907|XP_002020965.1|DPER
OG0001358	LOC108088284|XP_017041494.1|DFIC	LOC6595827|XP_026845402.1|DPER
OG0001359	LOC108088158|XP_017041311.1|DFIC	LOC6593425|XP_002019131.1|DPER
OG0001360	LOC108090733|XP_017045045.1|DFIC	LOC6592782|XP_002018433.1|DPER
OG0001361	LOC108087421|XP_017040257.1|DFIC	LOC6601940|XP_002026982.1|DPER
OG0001362	LOC108087431|XP_017040274.1|DFIC	LOC6601934|XP_002026976.1|DPER
OG0001363	LOC108101018|XP_017060672.1|DFIC	LOC6594450|XP_002019915.1|DPER
OG0001364	LOC108086608|XP_017039072.1|DFIC	LOC6601346|XP_026842484.1|DPER
OG0001365	LOC108093107|XP_017048537.1|DFIC, LOC108089004|XP_017042565.1|DFIC	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER
OG0001366	LOC108096355|XP_017053393.1|DFIC	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER
OG0001367	LOC108096795|XP_017054163.1|DFIC	LOC6590606|XP_026841935.1|DPER
OG0001368	LOC108090480|XP_017044668.1|DFIC	LOC6592853|XP_002018280.1|DPER
OG0001369	LOC108097650|XP_017055570.1|DFIC	LOC6598183|XP_002023357.1|DPER
OG0001370	LOC108087732|XP_017040742.1|DFIC	LOC6593137|XP_026842100.1|DPER
OG0001371	LOC108086346|XP_017038736.1|DFIC, LOC108102202|XP_017062433.1|DFIC	LOC6589881|XP_026844715.1|DPER
OG0001372	LOC108101854|XP_017061863.1|DFIC	LOC6602144|XP_026842494.1|DPER
OG0001373	LOC108093443|XP_017048996.1|DFIC	LOC6596551|XP_002021688.2|DPER
OG0001374	LOC108101528|XP_017061389.1|DFIC	LOC6600884|XP_002025948.1|DPER
OG0001375	LOC108091390|XP_017046060.1|DFIC	LOC6592141|XP_026850631.1|DPER
OG0001376	LOC108086400|XP_017038791.1|DFIC	LOC6591022|XP_002016641.1|DPER
OG0001377	LOC108100852|XP_017060420.1|DFIC	LOC6589429|XP_026844348.1|DPER
OG0001378	LOC108088219|XP_017041414.1|DFIC	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER
OG0001379	LOC108092522|XP_017047633.1|DFIC	LOC6588898|XP_026844363.1|DPER
OG0001380	LOC108101343|XP_017061138.1|DFIC	LOC6602129|XP_026842216.1|DPER
OG0001381	LOC108090430|XP_017044590.1|DFIC	LOC6590738|XP_002016001.1|DPER
OG0001382	LOC108092364|XP_017047390.1|DFIC	LOC6593307|XP_026842988.1|DPER
OG0001383	LOC108090520|XP_017044728.1|DFIC	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER
OG0001384	LOC108101177|XP_017060897.1|DFIC	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER
OG0001385	LOC108101194|XP_017060926.1|DFIC	LOC113565842|XP_026844978.1|DPER
OG0001386	LOC108088938|XP_017042450.1|DFIC	LOC6588725|XP_026844629.1|DPER
OG0001387	LOC108100877|XP_017060460.1|DFIC	LOC6593638|XP_002018691.1|DPER
OG0001388	LOC108089206|XP_017042845.1|DFIC	LOC6589301|XP_002014392.2|DPER
OG0001389	LOC108091710|XP_017046537.1|DFIC	LOC6595024|XP_002020176.1|DPER
OG0001391	LOC108101169|XP_017060886.1|DFIC	LOC6598070|XP_026843206.1|DPER
OG0001392	LOC108092972|XP_017048349.1|DFIC	LOC6599319|XP_002024562.2|DPER
OG0001393	LOC108101219|XP_017060956.1|DFIC	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER
OG0001394	LOC108089179|XP_017042803.1|DFIC	LOC6588724|XP_002014366.1|DPER
OG0001395	LOC108098936|XP_017057630.1|DFIC	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER
OG0001396	LOC108095368|XP_017051938.1|DFIC	LOC6603056|XP_002028078.1|DPER, LOC6598215|XP_002023340.1|DPER
OG0001397	LOC108102077|XP_017062209.1|DFIC	LOC6594593|XP_026850492.1|DPER
OG0001398	LOC108091240|XP_017045840.1|DFIC	LOC6600082|XP_026845115.1|DPER
OG0001400	LOC108087120|XP_017039791.1|DFIC	LOC6587575|XP_026840480.1|DPER
OG0001401	LOC108100215|XP_017059481.1|DFIC	LOC6596001|XP_002021022.2|DPER
OG0001402	LOC108096459|XP_017053555.1|DFIC	LOC6601874|XP_002026923.2|DPER
OG0001403	LOC108088928|XP_017042439.1|DFIC	LOC6602394|XP_026848448.1|DPER
OG0001404	LOC108094886|XP_017051212.1|DFIC	LOC6592752|XP_026840626.1|DPER
OG0001405	LOC108090766|XP_017045094.1|DFIC	LOC6601610|XP_002026646.1|DPER
OG0001406	LOC108091032|XP_017045472.1|DFIC	LOC6589541|XP_002015069.1|DPER
OG0001407	LOC108099890|XP_017059035.1|DFIC	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER
OG0001408	LOC108093661|XP_017049330.1|DFIC	LOC6603679|XP_002028651.1|DPER
OG0001411	LOC108091902|XP_017046774.1|DFIC	LOC6587383|XP_026843189.1|DPER
OG0001412	LOC108098225|XP_017056496.1|DFIC, LOC108092268|XP_017047290.1|DFIC	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER
OG0001413	LOC108093973|XP_017049869.1|DFIC, LOC108093977|XP_017049873.1|DFIC	LOC6590185|XP_002016338.1|DPER
OG0001414	LOC108096553|XP_017053731.1|DFIC	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER
OG0001415	LOC108101798|XP_017061763.1|DFIC	LOC6590539|XP_002016220.1|DPER
OG0001415	LOC108101893|XP_017061942.1|DFIC	LOC6590330|XP_002016219.1|DPER
OG0001416	LOC108088170|XP_017041332.1|DFIC	LOC6593551|XP_026843854.1|DPER
OG0001417	LOC108098069|XP_017056250.1|DFIC, LOC108098067|XP_017056247.1|DFIC, LOC108098068|XP_017056249.1|DFIC	LOC6600412|XP_026848387.1|DPER
OG0001418	LOC108096002|XP_017052841.1|DFIC, LOC108095971|XP_017052806.1|DFIC	LOC113566613|XP_026848842.1|DPER
OG0001420	LOC108099561|XP_017058638.1|DFIC	LOC6594874|XP_026850580.1|DPER
OG0001421	LOC108092406|XP_017047460.1|DFIC	LOC6589694|XP_002014209.2|DPER
OG0001422	LOC108100673|XP_017060178.1|DFIC	LOC6601041|XP_002026129.1|DPER
OG0001423	LOC108098000|XP_017056129.1|DFIC, LOC108097991|XP_017056118.1|DFIC	LOC6594486|XP_002019957.1|DPER
OG0001425	LOC108086303|XP_017038684.1|DFIC, LOC108086297|XP_017038678.1|DFIC	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER
OG0001426	LOC108092425|XP_017047483.1|DFIC	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER
OG0001427	LOC108090374|XP_017044493.1|DFIC, LOC108101031|XP_017060692.1|DFIC	LOC6589917|XP_002015719.2|DPER
OG0001428	LOC108100222|XP_017059487.1|DFIC, LOC108086889|XP_017039439.1|DFIC, LOC108086686|XP_017039168.1|DFIC	LOC113565679|XP_026844234.1|DPER
OG0001429	LOC108091857|XP_017046726.1|DFIC	LOC6588368|XP_002013613.1|DPER
OG0001430	LOC108091624|XP_017046409.1|DFIC	LOC6588504|XP_026840579.1|DPER
OG0001431	LOC108088574|XP_017041912.1|DFIC	LOC6599966|XP_002025043.2|DPER
OG0001432	LOC108098110|XP_017056313.1|DFIC	LOC6596857|XP_026845851.1|DPER
OG0001433	LOC108095972|XP_017052803.1|DFIC	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER
OG0001434	LOC108091337|XP_017045969.1|DFIC	LOC6599332|XP_026850173.1|DPER
OG0001435	LOC108101488|XP_017061328.1|DFIC	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER
OG0001436	LOC108092893|XP_017048230.1|DFIC	LOC6600094|XP_002025207.1|DPER
OG0001437	LOC108100978|XP_017060621.1|DFIC	LOC6589658|XP_002014519.1|DPER
