Orthogroup	DFIC.longest_only	DMAU.longest_only
OG0000715	LOC108099762|XP_017058880.1|DFIC	LOC117140799|XP_033159787.1|DMAU
OG0000716	LOC108092884|XP_017048214.1|DFIC	LOC117147508|XP_033170308.1|DMAU
OG0000716	LOC108087560|XP_017040476.1|DFIC	LOC117139823|XP_033158350.1|DMAU
OG0000717	LOC108088768|XP_017042210.1|DFIC	LOC117140212|XP_033158891.1|DMAU
OG0000718	LOC108101722|XP_017061661.1|DFIC	LOC117146252|XP_033168084.1|DMAU
OG0000718	LOC108095033|XP_017051402.1|DFIC	LOC117146308|XP_033168240.1|DMAU
OG0000719	LOC108087488|XP_017040365.1|DFIC	LOC117138972|XP_033156920.1|DMAU
OG0000719	LOC108089708|XP_017043543.1|DFIC	LOC117140011|XP_033158616.1|DMAU
OG0000720	LOC108088519|XP_017041848.1|DFIC	LOC117144651|XP_033165841.1|DMAU
OG0000721	LOC108088139|XP_017041292.1|DFIC	LOC117141934|XP_033161567.1|DMAU
OG0000722	LOC108101787|XP_017061752.1|DFIC	LOC117138491|XP_033156511.1|DMAU
OG0000722	LOC108101818|XP_017061783.1|DFIC	LOC117137954|XP_033155607.1|DMAU
OG0000723	LOC108096557|XP_017053735.1|DFIC	LOC117136627|XP_033153506.1|DMAU, LOC117136927|XP_033153955.1|DMAU
OG0000724	LOC108098098|XP_017056297.1|DFIC	LOC117147487|XP_033170275.1|DMAU
OG0000724	LOC108099385|XP_017058373.1|DFIC	LOC117144456|XP_033165503.1|DMAU
OG0000726	LOC108087033|XP_017039690.1|DFIC	LOC117143376|XP_033163943.1|DMAU
OG0000726	LOC108086997|XP_017039620.1|DFIC	LOC117143675|XP_033164352.1|DMAU
OG0000727	LOC108101114|XP_017060822.1|DFIC	LOC117145237|XP_033166704.1|DMAU
OG0000728	LOC108088584|XP_017041923.1|DFIC	LOC117147364|XP_033170122.1|DMAU
OG0000728	LOC108099426|XP_017058443.1|DFIC	LOC117144505|XP_033165586.1|DMAU
OG0000729	LOC108086587|XP_017039036.1|DFIC	LOC117143074|XP_033163431.1|DMAU
OG0000729	LOC108086599|XP_017039059.1|DFIC	LOC117144604|XP_033165786.1|DMAU
OG0000730	LOC108097995|XP_017056121.1|DFIC	LOC117147240|XP_033169945.1|DMAU
OG0000730	LOC108094155|XP_017050084.1|DFIC	LOC117136115|XP_033152706.1|DMAU
OG0000731	LOC108096438|XP_017053521.1|DFIC	LOC117140553|XP_033159440.1|DMAU
OG0000731	LOC108101947|XP_017062022.1|DFIC	LOC117138055|XP_033155765.1|DMAU
OG0000732	LOC108089424|XP_017043116.1|DFIC	LOC117140995|XP_033160137.1|DMAU
OG0000732	LOC108089422|XP_017043115.1|DFIC	LOC117140994|XP_033160135.1|DMAU
OG0000733	LOC108086525|XP_017038942.1|DFIC	LOC117144125|XP_033165039.1|DMAU
OG0000733	LOC108089021|XP_017042595.1|DFIC	LOC117139622|XP_033157967.1|DMAU
OG0000734	LOC108091234|XP_017045831.1|DFIC, LOC108091140|XP_017045664.1|DFIC	LOC117148442|XP_033171706.1|DMAU
OG0000734	LOC108100544|XP_017059998.1|DFIC, LOC108100739|XP_017060264.1|DFIC	LOC117138976|XP_033156930.1|DMAU
OG0000735	LOC108094231|XP_017050179.1|DFIC	LOC117148097|XP_033171201.1|DMAU
OG0000735	LOC108097852|XP_017055878.1|DFIC	LOC117139116|XP_033157154.1|DMAU
OG0000736	LOC108092318|XP_017047341.1|DFIC	LOC117135306|XP_033151385.1|DMAU
OG0000736	LOC108092319|XP_017047343.1|DFIC	LOC117135305|XP_033151384.1|DMAU
OG0000737	LOC108094254|XP_017050204.1|DFIC	LOC117138162|XP_033155932.1|DMAU
OG0000738	LOC108100882|XP_017060480.1|DFIC	LOC117148370|XP_033171620.1|DMAU
OG0000738	LOC108090017|XP_017044006.1|DFIC	LOC117147635|XP_033170894.1|DMAU
OG0000739	LOC108098920|XP_017057613.1|DFIC	LOC117143470|XP_033164074.1|DMAU
OG0000739	LOC108098919|XP_017057612.1|DFIC	LOC117143469|XP_033164073.1|DMAU
OG0000740	LOC108098916|XP_017057607.1|DFIC	LOC117144891|XP_033166204.1|DMAU
OG0000741	LOC108102165|XP_017062352.1|DFIC, LOC108097694|XP_017055653.1|DFIC	LOC117146704|XP_033169007.1|DMAU
OG0000741	LOC108087039|XP_017039702.1|DFIC	LOC117144627|XP_033165813.1|DMAU
OG0000742	LOC108094409|XP_017050465.1|DFIC	LOC117148000|XP_033171047.1|DMAU
OG0000742	LOC108094418|XP_017050478.1|DFIC	LOC117148383|XP_033171635.1|DMAU
OG0000743	LOC108100534|XP_017059984.1|DFIC	LOC117141929|XP_033161558.1|DMAU
OG0000743	LOC108096584|XP_017053773.1|DFIC	LOC117137776|XP_033155289.1|DMAU
OG0000744	LOC108096948|XP_017054403.1|DFIC	LOC117136903|XP_033153912.1|DMAU
OG0000745	LOC108095125|XP_017051555.1|DFIC	LOC117137657|XP_033155089.1|DMAU
OG0000745	LOC108096720|XP_017054048.1|DFIC	LOC117136672|XP_033153565.1|DMAU
OG0000746	LOC108101472|XP_017061307.1|DFIC	LOC117137312|XP_033154584.1|DMAU
OG0000746	LOC108101450|XP_017061277.1|DFIC	LOC117136402|XP_033153188.1|DMAU
OG0000747	LOC108088802|XP_017042260.1|DFIC	LOC117140372|XP_033159128.1|DMAU
OG0000747	LOC108088804|XP_017042264.1|DFIC	LOC117140457|XP_033159280.1|DMAU
OG0000748	LOC108092311|XP_017047335.1|DFIC	LOC117146320|XP_033168275.1|DMAU
OG0000748	LOC108097251|XP_017054921.1|DFIC	LOC117147203|XP_033169905.1|DMAU
OG0000749	LOC108101013|XP_017060666.1|DFIC	LOC117143322|XP_033163858.1|DMAU
OG0000750	LOC108086617|XP_017039082.1|DFIC, LOC108086616|XP_017039081.1|DFIC	LOC117137486|XP_033154856.1|DMAU
OG0000750	LOC108099348|XP_017058317.1|DFIC	LOC117144588|XP_033165757.1|DMAU
OG0000751	LOC108096829|XP_017054223.1|DFIC	LOC117138129|XP_033155885.1|DMAU
OG0000751	LOC108096800|XP_017054172.1|DFIC	LOC117136355|XP_033153111.1|DMAU
OG0000752	LOC108087157|XP_017039869.1|DFIC	LOC117143792|XP_033164524.1|DMAU
OG0000752	LOC108092588|XP_017047724.1|DFIC	LOC117146245|XP_033168067.1|DMAU
OG0000753	LOC108088003|XP_017041103.1|DFIC	LOC117145169|XP_033166608.1|DMAU
OG0000753	LOC108096181|XP_017053054.1|DFIC	LOC117140487|XP_033159337.1|DMAU
OG0000754	LOC108098034|XP_017056179.1|DFIC	LOC117147262|XP_033169974.1|DMAU
OG0000754	LOC108097619|XP_017055520.1|DFIC	LOC117147592|XP_033170433.1|DMAU
OG0000755	LOC108087074|XP_017039739.1|DFIC	LOC117144999|XP_033166371.1|DMAU
OG0000755	LOC108087073|XP_017039736.1|DFIC	LOC117143265|XP_033163726.1|DMAU
OG0000756	LOC108095702|XP_017052363.1|DFIC	LOC117145661|XP_033167284.1|DMAU
OG0000756	LOC108095713|XP_017052374.1|DFIC	LOC117144340|XP_033165344.1|DMAU
OG0000757	LOC108099213|XP_017058082.1|DFIC	LOC117141295|XP_033160565.1|DMAU
OG0000758	LOC108089552|XP_017043381.1|DFIC	LOC117140437|XP_033159250.1|DMAU
OG0000758	LOC108089551|XP_017043378.1|DFIC	LOC117140436|XP_033159248.1|DMAU
OG0000759	LOC108099963|XP_017059143.1|DFIC	LOC117141447|XP_033160792.1|DMAU
OG0000759	LOC108100164|XP_017059420.1|DFIC	LOC117141453|XP_033160798.1|DMAU
OG0000760	LOC108096937|XP_017054380.1|DFIC	LOC117137856|XP_033155460.1|DMAU
OG0000761	LOC108089241|XP_017042892.1|DFIC	LOC117145919|XP_033167712.1|DMAU
OG0000761	LOC108089204|XP_017042840.1|DFIC	LOC117146161|XP_033168027.1|DMAU
OG0000762	LOC108100996|XP_017060650.1|DFIC	LOC117149367|XP_033172661.1|DMAU
OG0000762	LOC108092316|XP_017047339.1|DFIC	LOC117150715|XP_033173621.1|DMAU
OG0000763	LOC108089796|XP_017043681.1|DFIC	LOC117147738|XP_033170631.1|DMAU
OG0000763	LOC108089792|XP_017043676.1|DFIC	LOC117142283|XP_033162061.1|DMAU
OG0000764	LOC108099254|XP_017058115.1|DFIC	LOC117145702|XP_033167335.1|DMAU
OG0000764	LOC108097526|XP_017055353.1|DFIC	LOC117146526|XP_033168684.1|DMAU
OG0000765	LOC108100205|XP_017059469.1|DFIC	LOC117140438|XP_033159252.1|DMAU
OG0000765	LOC108097174|XP_017054801.1|DFIC	LOC117148551|XP_033171876.1|DMAU
OG0000766	LOC108093465|XP_017049039.1|DFIC	LOC117144571|XP_033165719.1|DMAU
OG0000766	LOC108092911|XP_017048259.1|DFIC	LOC117147273|XP_033169995.1|DMAU
OG0000767	LOC108090093|XP_017044084.1|DFIC	LOC117144994|XP_033166359.1|DMAU
OG0000767	LOC108088924|XP_017042429.1|DFIC	LOC117141955|XP_033161604.1|DMAU
OG0000768	LOC108100644|XP_017060136.1|DFIC	LOC117141755|XP_033161268.1|DMAU
OG0000769	LOC108096019|XP_017052858.1|DFIC	LOC117145670|XP_033167294.1|DMAU
OG0000769	LOC108098111|XP_017056314.1|DFIC	LOC117147742|XP_033170633.1|DMAU
OG0000770	LOC108093897|XP_017049746.1|DFIC	LOC117135829|XP_033152230.1|DMAU
OG0000771	LOC108099333|XP_017058299.1|DFIC	LOC117140495|XP_033159349.1|DMAU
OG0000771	LOC108099328|XP_017058287.1|DFIC	LOC117140494|XP_033159348.1|DMAU
OG0000772	LOC108090642|XP_017044909.1|DFIC	LOC117137810|XP_033155380.1|DMAU
OG0000772	LOC108087626|XP_017040572.1|DFIC	LOC117137322|XP_033154601.1|DMAU
OG0000773	LOC108101522|XP_017061380.1|DFIC	LOC117137842|XP_033155433.1|DMAU
OG0000774	LOC108090834|XP_017045188.1|DFIC	LOC117135950|XP_033152427.1|DMAU, LOC117135949|XP_033152426.1|DMAU
OG0000774	LOC108090835|XP_017045189.1|DFIC	LOC117135947|XP_033152425.1|DMAU
OG0000775	LOC108087823|XP_017040881.1|DFIC	LOC117135956|XP_033152441.1|DMAU
OG0000775	LOC108096565|XP_017053748.1|DFIC	LOC117136214|XP_033152873.1|DMAU
OG0000776	LOC108091981|XP_017046879.1|DFIC	LOC117144146|XP_033165065.1|DMAU
OG0000776	LOC108100513|XP_017059957.1|DFIC	LOC117140693|XP_033159645.1|DMAU
OG0000776	LOC108100514|XP_017059959.1|DFIC	LOC117140689|XP_033159639.1|DMAU, LOC117140688|XP_033159638.1|DMAU
OG0000777	LOC108091853|XP_017046721.1|DFIC	LOC117144307|XP_033165310.1|DMAU
OG0000777	LOC108091939|XP_017046816.1|DFIC	LOC117144292|XP_033165286.1|DMAU
OG0000778	LOC108089734|XP_017043605.1|DFIC	LOC117139069|XP_033157071.1|DMAU
OG0000778	LOC108101729|XP_017061669.1|DFIC	LOC117142388|XP_033162221.1|DMAU
OG0000779	LOC108088696|XP_017042126.1|DFIC	LOC117147611|XP_033170460.1|DMAU
OG0000780	LOC108090701|XP_017044981.1|DFIC	LOC117135803|XP_033152192.1|DMAU
OG0000781	LOC108098052|XP_017056222.1|DFIC	LOC117146364|XP_033168405.1|DMAU
OG0000782	LOC108100417|XP_017059797.1|DFIC	LOC117139135|XP_033157175.1|DMAU
OG0000782	LOC108095627|XP_017052284.1|DFIC	LOC117147483|XP_033170272.1|DMAU
OG0000783	LOC108100691|XP_017060199.1|DFIC	LOC117139134|XP_033157174.1|DMAU
OG0000783	LOC108097250|XP_017054920.1|DFIC	LOC117148644|XP_033172036.1|DMAU
OG0000784	LOC108099780|XP_017058898.1|DFIC	LOC117140653|XP_033159585.1|DMAU
OG0000784	LOC108097980|XP_017056086.1|DFIC	LOC117146896|XP_033169393.1|DMAU
OG0000785	LOC108097766|XP_017055778.1|DFIC	LOC117146034|XP_033167857.1|DMAU
OG0000785	LOC108088472|XP_017041748.1|DFIC	LOC117143936|XP_033164744.1|DMAU
OG0000786	LOC108098514|XP_017056957.1|DFIC	LOC117144885|XP_033166190.1|DMAU
OG0000787	LOC108087445|XP_017040288.1|DFIC	LOC117141575|XP_033160979.1|DMAU
OG0000787	LOC108097893|XP_017055921.1|DFIC	LOC117146908|XP_033169417.1|DMAU
OG0000788	LOC108100719|XP_017060245.1|DFIC	LOC117150775|XP_033173711.1|DMAU
OG0000788	LOC108088250|XP_017041456.1|DFIC	LOC117140353|XP_033159096.1|DMAU
OG0000789	LOC108093377|XP_017048885.1|DFIC	LOC117135134|XP_033151079.1|DMAU
OG0000789	LOC108093396|XP_017048904.1|DFIC	LOC117135188|XP_033151146.1|DMAU
OG0000790	LOC108091480|XP_017046189.1|DFIC	LOC117144447|XP_033165496.1|DMAU
OG0000790	LOC108091478|XP_017046188.1|DFIC	LOC117135173|XP_033151130.1|DMAU
OG0000791	LOC108095894|XP_017052698.1|DFIC	LOC117142911|XP_033163087.1|DMAU, LOC117149220|XP_033172648.1|DMAU
OG0000791	LOC108088503|XP_017041823.1|DFIC	LOC117146104|XP_033167976.1|DMAU
OG0000792	LOC108095122|XP_017051554.1|DFIC	LOC117150622|XP_033173483.1|DMAU
OG0000793	LOC108101094|XP_017060794.1|DFIC	LOC117145925|XP_033167676.1|DMAU
OG0000793	LOC108097572|XP_017055445.1|DFIC	LOC117148701|XP_033172135.1|DMAU
OG0000794	LOC108101293|XP_017061084.1|DFIC	LOC117150943|XP_033174007.1|DMAU
OG0000795	LOC108091225|XP_017045819.1|DFIC	LOC117147747|XP_033170644.1|DMAU
OG0000796	LOC108098953|XP_017057650.1|DFIC	LOC117145553|XP_033167144.1|DMAU
OG0000796	LOC108091167|XP_017045695.1|DFIC	LOC117147308|XP_033170047.1|DMAU
OG0000797	LOC108098948|XP_017057645.1|DFIC	LOC117144443|XP_033165488.1|DMAU
OG0000797	LOC108098949|XP_017057646.1|DFIC	LOC117144444|XP_033165489.1|DMAU
OG0000798	LOC108094916|XP_017051252.1|DFIC	LOC117135606|XP_033151853.1|DMAU
OG0000798	LOC108094896|XP_017051225.1|DFIC	LOC117135605|XP_033151846.1|DMAU
OG0000799	LOC108088089|XP_017041234.1|DFIC	LOC117145665|XP_033167291.1|DMAU
OG0000799	LOC108097165|XP_017054787.1|DFIC	LOC117147093|XP_033169748.1|DMAU
OG0000800	LOC108093096|XP_017048521.1|DFIC	LOC117141982|XP_033161682.1|DMAU
OG0000801	LOC108096552|XP_017053730.1|DFIC	LOC117136679|XP_033153578.1|DMAU
OG0000801	LOC108096940|XP_017054387.1|DFIC	LOC117137379|XP_033154683.1|DMAU
OG0000802	LOC108097380|XP_017055120.1|DFIC	LOC117147379|XP_033170139.1|DMAU
OG0000803	LOC108100097|XP_017059331.1|DFIC	LOC117144610|XP_033165798.1|DMAU
OG0000803	LOC108100671|XP_017060175.1|DFIC	LOC117141261|XP_033160522.1|DMAU
OG0000804	LOC108086629|XP_017039093.1|DFIC	LOC117136524|XP_033153360.1|DMAU
OG0000804	LOC108091799|XP_017046656.1|DFIC	LOC117144478|XP_033165549.1|DMAU
OG0000805	LOC108087870|XP_017040943.1|DFIC	LOC117138051|XP_033155758.1|DMAU
OG0000805	LOC108087856|XP_017040928.1|DFIC	LOC117137601|XP_033155009.1|DMAU
OG0000806	LOC108094173|XP_017050122.1|DFIC	LOC117150724|XP_033173637.1|DMAU
OG0000807	LOC108094171|XP_017050119.1|DFIC	LOC117148164|XP_033171315.1|DMAU
OG0000808	LOC108099608|XP_017058717.1|DFIC, LOC108099228|XP_017058089.1|DFIC	LOC117143625|XP_033164288.1|DMAU
OG0000808	LOC108099639|XP_017058758.1|DFIC	LOC117145740|XP_033167392.1|DMAU
OG0000810	LOC108094201|XP_017050145.1|DFIC	LOC117137673|XP_033155123.1|DMAU
OG0000811	LOC108090347|XP_017044456.1|DFIC	LOC117136095|XP_033152668.1|DMAU
OG0000812	LOC108094688|XP_017050900.1|DFIC	LOC117146712|XP_033169020.1|DMAU
OG0000812	LOC108096376|XP_017053418.1|DFIC	LOC117141790|XP_033161320.1|DMAU
OG0000813	LOC108096676|XP_017053948.1|DFIC	LOC117137187|XP_033154401.1|DMAU
OG0000813	LOC108097629|XP_017055543.1|DFIC	LOC117150318|XP_033173044.1|DMAU
OG0000814	LOC108098176|XP_017056398.1|DFIC, LOC108097075|XP_017054649.1|DFIC	LOC117150689|XP_033173590.1|DMAU
OG0000815	LOC108089972|XP_017043963.1|DFIC	LOC117145718|XP_033167358.1|DMAU
OG0000816	LOC108091255|XP_017045859.1|DFIC	LOC117148007|XP_033171058.1|DMAU
OG0000816	LOC108096123|XP_017052989.1|DFIC	LOC117144776|XP_033166034.1|DMAU
OG0000817	LOC108095692|XP_017052352.1|DFIC	LOC117145525|XP_033167107.1|DMAU
OG0000817	LOC108095731|XP_017052395.1|DFIC	LOC117145526|XP_033167108.1|DMAU
OG0000818	LOC108092951|XP_017048310.1|DFIC	LOC117148885|XP_033172478.1|DMAU
OG0000818	LOC108094501|XP_017050592.1|DFIC	LOC117137765|XP_033155279.1|DMAU
OG0000819	LOC108101882|XP_017061918.1|DFIC	LOC117147288|XP_033170024.1|DMAU
OG0000819	LOC108101892|XP_017061945.1|DFIC	LOC117147609|XP_033170457.1|DMAU
OG0000820	LOC108097452|XP_017055213.1|DFIC	LOC117147212|XP_033169917.1|DMAU
OG0000820	LOC108096902|XP_017054338.1|DFIC	LOC117137622|XP_033155044.1|DMAU
OG0000821	LOC108087095|XP_017039765.1|DFIC	LOC117143980|XP_033164809.1|DMAU
OG0000821	LOC108096955|XP_017054412.1|DFIC	LOC117137505|XP_033154876.1|DMAU
OG0000822	LOC108099801|XP_017058917.1|DFIC	LOC117141203|XP_033160446.1|DMAU
OG0000822	LOC108089575|XP_017043797.1|DFIC, LOC108100994|XP_017060648.1|DFIC	LOC117148540|XP_033171863.1|DMAU
OG0000823	LOC108087912|XP_017040986.1|DFIC, LOC108087909|XP_017040981.1|DFIC, LOC108088078|XP_017041218.1|DFIC	LOC117146006|XP_033167817.1|DMAU, LOC117145179|XP_033166621.1|DMAU, LOC117146008|XP_033167819.1|DMAU, LOC117146007|XP_033167818.1|DMAU
OG0000824	LOC108094519|XP_017050610.1|DFIC	LOC117150586|XP_033173432.1|DMAU
OG0000825	LOC108099808|XP_017058921.1|DFIC	LOC117141300|XP_033160571.1|DMAU
OG0000825	LOC108094536|XP_017050628.1|DFIC	LOC117150482|XP_033173272.1|DMAU
OG0000826	LOC108093870|XP_017049701.1|DFIC	LOC117138368|XP_033156326.1|DMAU
OG0000827	LOC108093135|XP_017048568.1|DFIC, LOC108093141|XP_017048575.1|DFIC, LOC108093134|XP_017048567.1|DFIC	LOC117141507|XP_033160887.1|DMAU, LOC117140573|XP_033159464.1|DMAU, LOC117141508|XP_033160890.1|DMAU, LOC117141510|XP_033160891.1|DMAU
OG0000828	LOC108091872|XP_017046742.1|DFIC	LOC117144092|XP_033164998.1|DMAU
OG0000830	LOC108088623|XP_017042020.1|DFIC	LOC117148500|XP_033171793.1|DMAU
OG0000831	LOC108100463|XP_017059881.1|DFIC	LOC117140810|XP_033159803.1|DMAU
OG0000832	LOC108093921|XP_017049779.1|DFIC	LOC117137739|XP_033155213.1|DMAU
OG0000833	LOC108088324|XP_017041551.1|DFIC	LOC117139322|XP_033157457.1|DMAU
OG0000834	LOC108088388|XP_017041625.1|DFIC	LOC117142856|XP_033162993.1|DMAU
OG0000835	LOC108089496|XP_017043270.1|DFIC	LOC117139688|XP_033158066.1|DMAU
OG0000836	LOC108094396|XP_017050453.1|DFIC	LOC117150736|XP_033173661.1|DMAU
OG0000836	LOC108089151|XP_017042762.1|DFIC	LOC117137036|XP_033154136.1|DMAU
OG0000837	LOC108090922|XP_017045342.1|DFIC	LOC117135739|XP_033152075.1|DMAU
OG0000837	LOC108086494|XP_017038908.1|DFIC	LOC117147384|XP_033170147.1|DMAU
OG0000838	LOC108096039|XP_017052875.1|DFIC	LOC117150566|XP_033173408.1|DMAU
OG0000838	LOC108096041|XP_017052877.1|DFIC	LOC117141968|XP_033161660.1|DMAU
OG0000839	LOC108090109|XP_017044115.1|DFIC	LOC117145758|XP_033167414.1|DMAU
OG0000839	LOC108101016|XP_017060670.1|DFIC	LOC117145452|XP_033167011.1|DMAU
OG0000840	LOC108094295|XP_017050289.1|DFIC	LOC117135673|XP_033151959.1|DMAU
OG0000840	LOC108095364|XP_017051934.1|DFIC	LOC117148905|XP_033172504.1|DMAU
OG0000841	LOC108096980|XP_017054449.1|DFIC	LOC117145324|XP_033166812.1|DMAU
OG0000842	LOC108101570|XP_017061469.1|DFIC	LOC117137584|XP_033154981.1|DMAU
OG0000842	LOC108093320|XP_017048797.1|DFIC	LOC117142640|XP_033162635.1|DMAU
OG0000843	LOC108090959|XP_017045392.1|DFIC	LOC117136942|XP_033153980.1|DMAU
OG0000844	LOC108090886|XP_017045277.1|DFIC	LOC117136183|XP_033152819.1|DMAU
OG0000844	LOC108098402|XP_017056774.1|DFIC	LOC117142382|XP_033162212.1|DMAU
OG0000845	LOC108091116|XP_017045631.1|DFIC	LOC117147818|XP_033170763.1|DMAU
OG0000845	LOC108091102|XP_017045613.1|DFIC	LOC117147802|XP_033170744.1|DMAU
OG0000846	LOC108088524|XP_017041854.1|DFIC	LOC117142489|XP_033162405.1|DMAU
OG0000847	LOC108096520|XP_017053638.1|DFIC	LOC117136311|XP_033153050.1|DMAU
OG0000847	LOC108101898|XP_017061951.1|DFIC	LOC117135531|XP_033151691.1|DMAU
OG0000848	LOC108092583|XP_017047717.1|DFIC	LOC117150540|XP_033173359.1|DMAU
OG0000848	LOC108094392|XP_017050446.1|DFIC	LOC117137699|XP_033155163.1|DMAU
OG0000849	LOC108088828|XP_017042324.1|DFIC	LOC117150452|XP_033173230.1|DMAU
OG0000849	LOC108101333|XP_017061131.1|DFIC	LOC117148918|XP_033172567.1|DMAU
OG0000850	LOC108096911|XP_017054350.1|DFIC, LOC108096503|XP_017053602.1|DFIC	LOC117137841|XP_033155432.1|DMAU
OG0000850	LOC108096962|XP_017054422.1|DFIC	LOC117137840|XP_033155428.1|DMAU
OG0000851	LOC108090527|XP_017044735.1|DFIC	LOC117137195|XP_033154413.1|DMAU
OG0000852	LOC108087841|XP_017040905.1|DFIC	LOC117137425|XP_033154745.1|DMAU
OG0000852	LOC108087839|XP_017040903.1|DFIC	LOC117137422|XP_033154742.1|DMAU
OG0000852	LOC108087840|XP_017040904.1|DFIC	LOC117137424|XP_033154743.1|DMAU
OG0000854	LOC108092864|XP_017048187.1|DFIC	LOC117146605|XP_033168822.1|DMAU
OG0000854	LOC108092861|XP_017048183.1|DFIC	LOC117146602|XP_033168818.1|DMAU
OG0000855	LOC108097305|XP_017055009.1|DFIC	LOC117147898|XP_033170896.1|DMAU
OG0000856	LOC108097514|XP_017055327.1|DFIC	LOC117147410|XP_033170177.1|DMAU
OG0000856	LOC108088915|XP_017042417.1|DFIC	LOC117140416|XP_033159180.1|DMAU
OG0000857	LOC108098142|XP_017056356.1|DFIC	LOC117147353|XP_033170108.1|DMAU
OG0000858	LOC108087217|XP_017039980.1|DFIC	LOC117142694|XP_033162741.1|DMAU
OG0000858	LOC108087216|XP_017039979.1|DFIC	LOC117142693|XP_033162740.1|DMAU
OG0000860	LOC108100430|XP_017059829.1|DFIC	LOC117139425|XP_033157607.1|DMAU
OG0000860	LOC108099072|XP_017057845.1|DFIC	LOC117139780|XP_033158282.1|DMAU
OG0000861	LOC108087653|XP_017040621.1|DFIC	LOC117138623|XP_033156725.1|DMAU
OG0000862	LOC108095152|XP_017051579.1|DFIC	LOC117136308|XP_033153046.1|DMAU
OG0000862	LOC108102216|XP_017062428.1|DFIC	LOC117140424|XP_033159220.1|DMAU
OG0000863	LOC108099482|XP_017058528.1|DFIC	LOC117143832|XP_033164574.1|DMAU
OG0000864	LOC108092766|XP_017047988.1|DFIC	LOC117141314|XP_033160595.1|DMAU
OG0000864	LOC108095600|XP_017052253.1|DFIC	LOC117147677|XP_033170544.1|DMAU
OG0000865	LOC108098956|XP_017057657.1|DFIC	LOC117145359|XP_033166872.1|DMAU
OG0000866	LOC108101290|XP_017061079.1|DFIC	LOC117150893|XP_033173926.1|DMAU
OG0000866	LOC108101291|XP_017061080.1|DFIC	LOC117150906|XP_033173947.1|DMAU
OG0000867	LOC108101044|XP_017060715.1|DFIC	LOC117150841|XP_033173801.1|DMAU
OG0000867	LOC108089230|XP_017042876.1|DFIC	LOC117135108|XP_033151061.1|DMAU
OG0000868	LOC108091248|XP_017045850.1|DFIC	LOC117147913|XP_033170917.1|DMAU
OG0000869	LOC108098527|XP_017056997.1|DFIC	LOC117142653|XP_033162668.1|DMAU
OG0000870	LOC108090671|XP_017044942.1|DFIC	LOC117135520|XP_033151671.1|DMAU
OG0000871	LOC108087602|XP_017040530.1|DFIC, LOC108087702|XP_017040707.1|DFIC	LOC117136623|XP_033153503.1|DMAU
OG0000872	LOC108088585|XP_017041924.1|DFIC	LOC117147778|XP_033170705.1|DMAU
OG0000872	LOC108090868|XP_017045249.1|DFIC	LOC117135485|XP_033151595.1|DMAU
OG0000873	LOC108093570|XP_017049154.1|DFIC	LOC117140829|XP_033159827.1|DMAU
OG0000874	LOC108086486|XP_017038898.1|DFIC	LOC117147689|XP_033170566.1|DMAU
OG0000874	LOC108090534|XP_017044750.1|DFIC	LOC117137445|XP_033154774.1|DMAU
OG0000875	LOC108100149|XP_017059394.1|DFIC	LOC117140284|XP_033159006.1|DMAU
OG0000877	LOC108088900|XP_017042390.1|DFIC	LOC117139467|XP_033157670.1|DMAU
OG0000877	LOC108092984|XP_017048365.1|DFIC	LOC117147712|XP_033170600.1|DMAU
OG0000878	LOC108096933|XP_017054374.1|DFIC	LOC117137881|XP_033155501.1|DMAU
OG0000879	LOC108094806|XP_017051066.1|DFIC	LOC117137366|XP_033154659.1|DMAU
OG0000880	LOC108092824|XP_017048117.1|DFIC	LOC117143830|XP_033164566.1|DMAU
OG0000880	LOC108089702|XP_017043538.1|DFIC	LOC117139242|XP_033157343.1|DMAU, LOC117140413|XP_033159178.1|DMAU
OG0000881	LOC108093043|XP_017048440.1|DFIC	LOC117140725|XP_033159683.1|DMAU
OG0000881	LOC108093223|XP_017048683.1|DFIC, LOC108093225|XP_017048684.1|DFIC	LOC117140724|XP_033159681.1|DMAU
OG0000882	LOC108098102|XP_017056302.1|DFIC	LOC117147726|XP_033170617.1|DMAU
OG0000882	LOC108089790|XP_017043674.1|DFIC	LOC117143446|XP_033164049.1|DMAU, LOC117150892|XP_033173920.1|DMAU, LOC117145413|XP_033166949.1|DMAU
OG0000883	LOC108097762|XP_017055771.1|DFIC	LOC117146801|XP_033169234.1|DMAU
OG0000884	LOC108089797|XP_017043682.1|DFIC	LOC117145448|XP_033167007.1|DMAU
OG0000885	LOC108087965|XP_017041052.1|DFIC	LOC117143302|XP_033163799.1|DMAU
OG0000886	LOC108087167|XP_017039897.1|DFIC	LOC117143095|XP_033163463.1|DMAU
OG0000887	LOC108091241|XP_017045843.1|DFIC	LOC117147170|XP_033169847.1|DMAU
OG0000888	LOC108099077|XP_017057858.1|DFIC	LOC117141630|XP_033161056.1|DMAU
OG0000889	LOC108088759|XP_017042196.1|DFIC	LOC117141535|XP_033160916.1|DMAU
OG0000890	LOC108096857|XP_017054271.1|DFIC	LOC117136586|XP_033153449.1|DMAU
OG0000891	LOC108092653|XP_017047798.1|DFIC	LOC117150911|XP_033173954.1|DMAU
OG0000891	LOC108093485|XP_017049060.1|DFIC	LOC117150506|XP_033173307.1|DMAU
OG0000892	LOC108100175|XP_017059431.1|DFIC	LOC117140120|XP_033158774.1|DMAU
