Orthogroup	DFIC.longest_only	DSER.longest_only
OG0000361	LOC108092197|XP_017047213.1|DFIC, LOC108091787|XP_017046634.1|DFIC	LOC110182815|XP_020806608.1|DSER, LOC110182824|XP_020806619.1|DSER
OG0000361	LOC108100905|XP_017060508.1|DFIC	LOC110182593|XP_020806306.1|DSER
OG0000362	LOC108101979|XP_017062063.1|DFIC	LOC110184521|XP_020808748.1|DSER
OG0000362	LOC108088777|XP_017042222.1|DFIC	LOC110190414|XP_020816537.1|DSER
OG0000363	LOC108095749|XP_017052423.1|DFIC	LOC110191942|XP_020818618.1|DSER
OG0000363	LOC108099810|XP_017058924.1|DFIC	LOC110190616|XP_020816871.1|DSER
OG0000364	LOC108100125|XP_017059367.1|DFIC	LOC110188799|XP_020814323.1|DSER
OG0000364	LOC108099085|XP_017057888.1|DFIC	LOC110188800|XP_020814324.1|DSER
OG0000365	LOC108095221|XP_017051726.1|DFIC	LOC110182973|XP_020806825.1|DSER
OG0000365	LOC108100115|XP_017059353.1|DFIC, LOC108101501|XP_017061353.1|DFIC	LOC110183432|XP_020807372.1|DSER
OG0000366	LOC108091205|XP_017045785.1|DFIC	LOC110175921|XP_020797758.1|DSER
OG0000366	LOC108095979|XP_017052812.1|DFIC	LOC110186439|XP_020811281.1|DSER
OG0000367	LOC108087502|XP_017040386.1|DFIC	LOC110190468|XP_020816636.1|DSER
OG0000367	LOC108094891|XP_017051218.1|DFIC	LOC110179453|XP_020802663.1|DSER
OG0000368	LOC108100668|XP_017060171.1|DFIC	LOC110181229|XP_020804585.1|DSER
OG0000368	LOC108100394|XP_017059742.1|DFIC	LOC110181252|XP_020804616.1|DSER
OG0000370	LOC108096191|XP_017053063.1|DFIC, LOC108096196|XP_017053069.1|DFIC	LOC110185251|XP_020809646.1|DSER
OG0000370	LOC108088337|XP_017041568.1|DFIC	LOC110185250|XP_020809645.1|DSER
OG0000370	LOC108096748|XP_017054091.1|DFIC	LOC110176046|XP_020797917.1|DSER
OG0000371	LOC108095503|XP_017052099.1|DFIC	LOC110182026|XP_020805615.1|DSER
OG0000371	LOC108086475|XP_017038891.1|DFIC	LOC110180262|XP_020803580.1|DSER
OG0000371	LOC108102276|XP_017062515.1|DFIC	LOC110186885|XP_020811844.1|DSER
OG0000372	LOC108099171|XP_017058019.1|DFIC	LOC110184755|XP_020809043.1|DSER
OG0000373	LOC108094780|XP_017051041.1|DFIC	LOC110178656|XP_020801511.1|DSER
OG0000374	LOC108088845|XP_017042308.1|DFIC	LOC110184361|XP_020808513.1|DSER
OG0000375	LOC108087429|XP_017040272.1|DFIC, LOC108087430|XP_017040273.1|DFIC, LOC108087410|XP_017040238.1|DFIC	LOC110190575|XP_020816822.1|DSER, LOC110190574|XP_020816820.1|DSER
OG0000375	LOC108087433|XP_017040275.1|DFIC	LOC110190576|XP_020816823.1|DSER
OG0000376	LOC108093991|XP_017049896.1|DFIC	LOC110184803|XP_020809096.1|DSER
OG0000377	LOC108098112|XP_017056315.1|DFIC	LOC110181509|XP_020804937.1|DSER
OG0000378	LOC108093898|XP_017049747.1|DFIC	LOC110190907|XP_020817227.1|DSER
OG0000378	LOC108092914|XP_017048261.1|DFIC	LOC110182542|XP_020806250.1|DSER
OG0000379	LOC108101460|XP_017061293.1|DFIC	LOC110191655|XP_020818214.1|DSER
OG0000379	LOC108101452|XP_017061281.1|DFIC	LOC110191640|XP_020818194.1|DSER
OG0000379	LOC108101550|XP_017061436.1|DFIC	LOC110185096|XP_020809482.1|DSER
OG0000380	LOC108094909|XP_017051244.1|DFIC	LOC110189590|XP_020815381.1|DSER
OG0000380	LOC108093243|XP_017048707.1|DFIC	LOC110184706|XP_020808981.1|DSER
OG0000381	LOC108092568|XP_017047698.1|DFIC	LOC110185989|XP_020810675.1|DSER
OG0000381	LOC108098744|XP_017057367.1|DFIC, LOC108091343|XP_017046015.1|DFIC	LOC110181415|XP_020804812.1|DSER, LOC110179859|XP_020803117.1|DSER
OG0000382	LOC108088797|XP_017042256.1|DFIC	LOC110190039|XP_020816003.1|DSER
OG0000383	LOC108092379|XP_017047413.1|DFIC	LOC110187287|XP_020812336.1|DSER
OG0000383	LOC108098250|XP_017056530.1|DFIC, LOC108101137|XP_017060849.1|DFIC	LOC110184938|XP_020809246.1|DSER
OG0000384	LOC108086474|XP_017038889.1|DFIC	LOC110179316|XP_020802464.1|DSER
OG0000384	LOC108086460|XP_017038875.1|DFIC	LOC110179317|XP_020802465.1|DSER
OG0000385	LOC108091320|XP_017045944.1|DFIC	LOC110182946|XP_020806791.1|DSER, LOC110187151|XP_020812223.1|DSER
OG0000385	LOC108091319|XP_017045942.1|DFIC	LOC110187150|XP_020812222.1|DSER
OG0000386	LOC108088539|XP_017041873.1|DFIC	LOC110186322|XP_020811120.1|DSER
OG0000387	LOC108097793|XP_017055813.1|DFIC, LOC108097434|XP_017055192.1|DFIC	LOC110182293|XP_020805971.1|DSER
OG0000387	LOC108100824|XP_017060381.1|DFIC, LOC108100785|XP_017060315.1|DFIC, LOC108100834|XP_017060394.1|DFIC, LOC108100816|XP_017060372.1|DFIC, LOC108092400|XP_017047452.1|DFIC, LOC108092394|XP_017047444.1|DFIC, LOC108092392|XP_017047442.1|DFIC, LOC108092395|XP_017047447.1|DFIC, LOC108092396|XP_017047448.1|DFIC, LOC108092393|XP_017047443.1|DFIC, LOC108092398|XP_017047450.1|DFIC, LOC108092397|XP_017047449.1|DFIC, LOC108095765|XP_017052467.1|DFIC, LOC108091143|XP_017045668.1|DFIC	LOC110176065|XP_020797945.1|DSER, LOC110176064|XP_020797944.1|DSER
OG0000388	LOC108099924|XP_017059086.1|DFIC	LOC110188860|XP_020814426.1|DSER, LOC110188831|XP_020814380.1|DSER
OG0000388	LOC108099911|XP_017059065.1|DFIC	LOC110188852|XP_020814417.1|DSER, LOC110188830|XP_020814379.1|DSER
OG0000389	LOC108096346|XP_017053382.1|DFIC	LOC110190500|XP_020816675.1|DSER
OG0000390	LOC108100024|XP_017059224.1|DFIC	LOC110183484|XP_020807423.1|DSER
OG0000391	LOC108095217|XP_017051720.1|DFIC	LOC110184084|XP_020808129.1|DSER
OG0000391	LOC108095244|XP_017051759.1|DFIC	LOC110184039|XP_020808073.1|DSER
OG0000392	LOC108089785|XP_017043669.1|DFIC	LOC110187426|XP_020812475.1|DSER
OG0000392	LOC108089996|XP_017043986.1|DFIC	LOC110187386|XP_020812436.1|DSER
OG0000393	LOC108100355|XP_017059682.1|DFIC	LOC110187261|XP_020812308.1|DSER
OG0000393	LOC108100700|XP_017060217.1|DFIC	LOC110180003|XP_020803252.1|DSER, LOC110187262|XP_020812309.1|DSER
OG0000394	LOC108091198|XP_017045769.1|DFIC	LOC110181592|XP_020805044.1|DSER
OG0000394	LOC108091200|XP_017045771.1|DFIC	LOC110181549|XP_020804991.1|DSER
OG0000395	LOC108100636|XP_017060127.1|DFIC	LOC110179001|XP_020801993.1|DSER
OG0000395	LOC108100139|XP_017059381.1|DFIC	LOC110178884|XP_020801817.1|DSER
OG0000395	LOC108100138|XP_017059380.1|DFIC	LOC110179003|XP_020801996.1|DSER
OG0000396	LOC108100802|XP_017060354.1|DFIC	LOC110177020|XP_020799192.1|DSER
OG0000397	LOC108090403|XP_017044542.1|DFIC, LOC108090402|XP_017044541.1|DFIC	LOC110177064|XP_020799241.1|DSER, LOC110177063|XP_020799240.1|DSER
OG0000398	LOC108096750|XP_017054093.1|DFIC	LOC110184168|XP_020808279.1|DSER
OG0000399	LOC108095889|XP_017052689.1|DFIC	LOC110190647|XP_020816909.1|DSER
OG0000399	LOC108096693|XP_017053998.1|DFIC	LOC110182956|XP_020806809.1|DSER
OG0000400	LOC108097633|XP_017055549.1|DFIC	LOC110175976|XP_020797830.1|DSER
OG0000400	LOC108094518|XP_017050609.1|DFIC	LOC110176062|XP_020797940.1|DSER
OG0000400	LOC108097800|XP_017055820.1|DFIC	LOC110176063|XP_020797941.1|DSER
OG0000401	LOC108089493|XP_017043268.1|DFIC	LOC110182871|XP_020806676.1|DSER
OG0000401	LOC108094613|XP_017050781.1|DFIC	LOC110181833|XP_020805395.1|DSER, LOC110181838|XP_020805402.1|DSER
OG0000402	LOC108088699|XP_017042128.1|DFIC	LOC110182009|XP_020805599.1|DSER
OG0000403	LOC108088400|XP_017041643.1|DFIC	LOC110176449|XP_020798459.1|DSER
OG0000403	LOC108087660|XP_017040639.1|DFIC	LOC110181126|XP_020804457.1|DSER
OG0000404	LOC108099270|XP_017058134.1|DFIC, LOC108099666|XP_017058790.1|DFIC	LOC110186276|XP_020811049.1|DSER
OG0000405	LOC108091301|XP_017045912.1|DFIC	LOC110183048|XP_020806891.1|DSER
OG0000405	LOC108098888|XP_017057563.1|DFIC	LOC110188480|XP_020813869.1|DSER
OG0000406	LOC108099966|XP_017059142.1|DFIC	LOC110189994|XP_020815951.1|DSER
OG0000406	LOC108086450|XP_017038857.1|DFIC	LOC110179321|XP_020802472.1|DSER
OG0000407	LOC108093787|XP_017049559.1|DFIC	LOC110190439|XP_020816584.1|DSER
OG0000407	LOC108093774|XP_017049538.1|DFIC	LOC110190437|XP_020816579.1|DSER
OG0000408	LOC108087098|XP_017039768.1|DFIC	LOC110185489|XP_020810028.1|DSER
OG0000408	LOC108093424|XP_017048966.1|DFIC	LOC110182730|XP_020806490.1|DSER
OG0000409	LOC108086772|XP_017039307.1|DFIC	LOC110178483|XP_020801284.1|DSER
OG0000409	LOC108090394|XP_017044532.1|DFIC	LOC110188995|XP_020814606.1|DSER
OG0000410	LOC108090630|XP_017044897.1|DFIC	LOC110187213|XP_020812271.1|DSER
OG0000411	LOC108099452|XP_017058481.1|DFIC	LOC110188761|XP_020814261.1|DSER
OG0000411	LOC108097820|XP_017055828.1|DFIC	LOC110183779|XP_020807795.1|DSER, LOC110179290|XP_020802434.1|DSER
OG0000412	LOC108094955|XP_017051306.1|DFIC	LOC110182869|XP_020806671.1|DSER
OG0000412	LOC108086928|XP_017039521.1|DFIC	LOC110182789|XP_020806573.1|DSER
OG0000413	LOC108099307|XP_017058189.1|DFIC	LOC110188011|XP_020813194.1|DSER
OG0000413	LOC108090211|XP_017044291.1|DFIC	LOC110177256|XP_020799566.1|DSER
OG0000414	LOC108091134|XP_017045657.1|DFIC	LOC110189433|XP_020815163.1|DSER
OG0000415	LOC108090831|XP_017045182.1|DFIC	LOC110177780|XP_020800307.1|DSER
OG0000415	LOC108096772|XP_017054136.1|DFIC	LOC110177775|XP_020800300.1|DSER
OG0000416	LOC108092941|XP_017048297.1|DFIC	LOC110182834|XP_020806626.1|DSER
OG0000416	LOC108091110|XP_017045622.1|DFIC	LOC110183220|XP_020807093.1|DSER
OG0000417	LOC108099606|XP_017058715.1|DFIC	LOC110187777|XP_020812900.1|DSER
OG0000417	LOC108099642|XP_017058760.1|DFIC	LOC110186618|XP_020811512.1|DSER
OG0000418	LOC108092814|XP_017048075.1|DFIC	LOC110180440|XP_020803769.1|DSER
OG0000418	LOC108088663|XP_017042080.1|DFIC	LOC110182635|XP_020806361.1|DSER
OG0000419	LOC108101844|XP_017061852.1|DFIC	LOC110177822|XP_020800371.1|DSER
OG0000419	LOC108094720|XP_017050948.1|DFIC	LOC110187079|XP_020812137.1|DSER
OG0000421	LOC108101743|XP_017061692.1|DFIC	LOC110185660|XP_020810278.1|DSER
OG0000421	LOC108100873|XP_017060454.1|DFIC	LOC110182698|XP_020806452.1|DSER
OG0000422	LOC108096986|XP_017054458.1|DFIC	LOC110180482|XP_020803826.1|DSER
OG0000423	LOC108096817|XP_017054198.1|DFIC	LOC110189417|XP_020815135.1|DSER
OG0000423	LOC108096704|XP_017054027.1|DFIC	LOC110189506|XP_020815273.1|DSER
OG0000424	LOC108098672|XP_017057256.1|DFIC	LOC110188596|XP_020814021.1|DSER
OG0000424	LOC108095234|XP_017051747.1|DFIC	LOC110184074|XP_020808117.1|DSER
OG0000425	LOC108090325|XP_017044426.1|DFIC	LOC110178776|XP_020801682.1|DSER
OG0000425	LOC108094952|XP_017051304.1|DFIC	LOC110182873|XP_020806674.1|DSER
OG0000426	LOC108096682|XP_017053972.1|DFIC, LOC108096681|XP_017053971.1|DFIC, LOC108096649|XP_017053903.1|DFIC, LOC108096650|XP_017053904.1|DFIC	LOC110191606|XP_020818152.1|DSER, LOC110191605|XP_020818151.1|DSER
OG0000428	LOC108093195|XP_017048645.1|DFIC	LOC110189967|XP_020815915.1|DSER
OG0000428	LOC108093194|XP_017048644.1|DFIC	LOC110190310|XP_020816358.1|DSER
OG0000428	LOC108093193|XP_017048643.1|DFIC	LOC110190300|XP_020816344.1|DSER
OG0000429	LOC108086465|XP_017038881.1|DFIC	LOC110179323|XP_020802474.1|DSER
OG0000430	LOC108086801|XP_017039331.1|DFIC	LOC110186765|XP_020811686.1|DSER
OG0000430	LOC108087111|XP_017039782.1|DFIC	LOC110189780|XP_020815669.1|DSER, LOC110177259|XP_020799569.1|DSER
OG0000431	LOC108101486|XP_017061329.1|DFIC, LOC108098317|XP_017056629.1|DFIC	LOC110188866|XP_020814438.1|DSER, LOC110187997|XP_020813179.1|DSER, LOC110187999|XP_020813181.1|DSER, LOC110187985|XP_020813165.1|DSER, LOC110188858|XP_020814423.1|DSER, LOC110188441|XP_020813826.1|DSER, LOC110188877|XP_020814450.1|DSER
OG0000433	LOC108091080|XP_017045573.1|DFIC	LOC110184324|XP_020808476.1|DSER
OG0000433	LOC108093272|XP_017048740.1|DFIC	LOC110190627|XP_020816880.1|DSER
OG0000434	LOC108101348|XP_017061143.1|DFIC	LOC110189545|XP_020815336.1|DSER
OG0000435	LOC108097453|XP_017055214.1|DFIC	LOC110179047|XP_020802062.1|DSER
OG0000437	LOC108089263|XP_017042923.1|DFIC	LOC110183318|XP_020807223.1|DSER
OG0000437	LOC108100101|XP_017059335.1|DFIC	LOC110183414|XP_020807350.1|DSER
OG0000438	LOC108097725|XP_017055713.1|DFIC	LOC110186178|XP_020810895.1|DSER
OG0000439	LOC108098745|XP_017057369.1|DFIC	LOC110183899|XP_020807900.1|DSER
OG0000439	LOC108086956|XP_017039558.1|DFIC	LOC110190278|XP_020816311.1|DSER
OG0000440	LOC108096908|XP_017054347.1|DFIC	LOC110176942|XP_020799106.1|DSER
OG0000440	LOC108087848|XP_017040916.1|DFIC	LOC110179341|XP_020802503.1|DSER
OG0000441	LOC108087758|XP_017040777.1|DFIC	LOC110189671|XP_020815486.1|DSER
OG0000441	LOC108087773|XP_017040791.1|DFIC	LOC110189653|XP_020815458.1|DSER
OG0000443	LOC108100219|XP_017059488.1|DFIC, LOC108099972|XP_017059171.1|DFIC	LOC110183676|XP_020807673.1|DSER
OG0000443	LOC108100182|XP_017059444.1|DFIC	LOC110183646|XP_020807627.1|DSER
OG0000444	LOC108098738|XP_017057358.1|DFIC	LOC110183892|XP_020807896.1|DSER, LOC110178072|XP_020800736.1|DSER
OG0000444	LOC108098726|XP_017057334.1|DFIC	LOC110183893|XP_020807897.1|DSER
OG0000446	LOC108088571|XP_017041906.1|DFIC	LOC110184182|XP_020808251.1|DSER
OG0000446	LOC108093700|XP_017049379.1|DFIC	LOC110185138|XP_020809498.1|DSER, LOC110185139|XP_020809499.1|DSER
OG0000447	LOC108100322|XP_017059618.1|DFIC	LOC110177628|XP_020800101.1|DSER
OG0000448	LOC108086874|XP_017039425.1|DFIC	LOC110186701|XP_020811633.1|DSER
OG0000448	LOC108086869|XP_017039420.1|DFIC	LOC110186601|XP_020811491.1|DSER
OG0000449	LOC108099910|XP_017059061.1|DFIC	LOC110185203|XP_020809588.1|DSER
OG0000449	LOC108094459|XP_017050527.1|DFIC	LOC110185970|XP_020810648.1|DSER
OG0000450	LOC108091182|XP_017045730.1|DFIC	LOC110180292|XP_020803608.1|DSER
OG0000450	LOC108098077|XP_017056259.1|DFIC	LOC110175936|XP_020797776.1|DSER
OG0000451	LOC108097293|XP_017054994.1|DFIC	LOC110182461|XP_020806156.1|DSER
OG0000451	LOC108097292|XP_017054993.1|DFIC	LOC110182460|XP_020806155.1|DSER
OG0000453	LOC108092228|XP_017047254.1|DFIC	LOC110186460|XP_020811307.1|DSER
OG0000454	LOC108091832|XP_017046700.1|DFIC	LOC110190971|XP_020817321.1|DSER
OG0000454	LOC108100320|XP_017059616.1|DFIC	LOC110177627|XP_020800100.1|DSER
OG0000456	LOC108101973|XP_017062056.1|DFIC	LOC110185447|XP_020809934.1|DSER
OG0000456	LOC108090038|XP_017044021.1|DFIC	LOC110185733|XP_020810377.1|DSER
OG0000457	LOC108093464|XP_017049035.1|DFIC	LOC110181409|XP_020804804.1|DSER
OG0000457	LOC108092999|XP_017048384.1|DFIC	LOC110185761|XP_020810422.1|DSER
OG0000458	LOC108092260|XP_017047272.1|DFIC	LOC110183917|XP_020807935.1|DSER
OG0000460	LOC108094179|XP_017050127.1|DFIC	LOC110183094|XP_020806946.1|DSER
OG0000462	LOC108101066|XP_017060744.1|DFIC	LOC110188619|XP_020814045.1|DSER
OG0000462	LOC108101065|XP_017060743.1|DFIC	LOC110188618|XP_020814044.1|DSER
OG0000462	LOC108101067|XP_017060745.1|DFIC	LOC110188620|XP_020814046.1|DSER
OG0000463	LOC108091622|XP_017046407.1|DFIC	LOC110185880|XP_020810554.1|DSER, LOC110185891|XP_020810565.1|DSER
OG0000463	LOC108092776|XP_017047998.1|DFIC	LOC110182079|XP_020805720.1|DSER
OG0000463	LOC108091621|XP_017046406.1|DFIC	LOC110185000|XP_020809317.1|DSER
OG0000464	LOC108092263|XP_017047284.1|DFIC	LOC110183922|XP_020807942.1|DSER, LOC110183919|XP_020807939.1|DSER
OG0000464	LOC108092266|XP_017047287.1|DFIC	LOC110183929|XP_020807952.1|DSER
OG0000465	LOC108099673|XP_017058801.1|DFIC	LOC110190848|XP_020817156.1|DSER
OG0000465	LOC108099533|XP_017058594.1|DFIC	LOC110190999|XP_020817371.1|DSER
OG0000466	LOC108091068|XP_017045558.1|DFIC	LOC110176019|XP_020797889.1|DSER
OG0000466	LOC108091481|XP_017046190.1|DFIC	LOC110177034|XP_020799210.1|DSER
OG0000467	LOC108094263|XP_017050218.1|DFIC	LOC110189658|XP_020815461.1|DSER
OG0000467	LOC108094198|XP_017050140.1|DFIC	LOC110189600|XP_020815393.1|DSER
OG0000468	LOC108100752|XP_017060273.1|DFIC	LOC110186259|XP_020811025.1|DSER
OG0000468	LOC108093750|XP_017049506.1|DFIC	LOC110178299|XP_020801046.1|DSER
OG0000469	LOC108094500|XP_017050591.1|DFIC	LOC110184005|XP_020808021.1|DSER
OG0000469	LOC108094498|XP_017050587.1|DFIC	LOC110183003|XP_020806852.1|DSER
OG0000470	LOC108088820|XP_017042277.1|DFIC	LOC110177527|XP_020799945.1|DSER
OG0000470	LOC108100575|XP_017060041.1|DFIC	LOC110179694|XP_020802963.1|DSER
OG0000471	LOC108100720|XP_017060242.1|DFIC	LOC110177592|XP_020800035.1|DSER
OG0000471	LOC108092566|XP_017047695.1|DFIC	LOC110184959|XP_020809266.1|DSER, LOC110180495|XP_020803835.1|DSER
OG0000473	LOC108088725|XP_017042161.1|DFIC	LOC110184193|XP_020808283.1|DSER
OG0000473	LOC108097332|XP_017055052.1|DFIC	LOC110180138|XP_020803443.1|DSER
OG0000474	LOC108098060|XP_017056236.1|DFIC	LOC110177012|XP_020799184.1|DSER, LOC110191202|XP_020817628.1|DSER
OG0000474	LOC108100185|XP_017059443.1|DFIC	LOC110181260|XP_020804626.1|DSER
OG0000475	LOC108099555|XP_017058627.1|DFIC	LOC110187715|XP_020812811.1|DSER
OG0000475	LOC108098809|XP_017057445.1|DFIC, LOC108099483|XP_017058531.1|DFIC	LOC110188027|XP_020813224.1|DSER
OG0000476	LOC108099272|XP_017058137.1|DFIC, LOC108099316|XP_017058216.1|DFIC	LOC110188422|XP_020813805.1|DSER, LOC110191003|XP_020817380.1|DSER
OG0000476	LOC108099650|XP_017058769.1|DFIC	LOC110190847|XP_020817154.1|DSER
OG0000477	LOC108099636|XP_017058755.1|DFIC	LOC110184237|XP_020808356.1|DSER
OG0000477	LOC108099637|XP_017058756.1|DFIC	LOC110184661|XP_020808928.1|DSER
OG0000478	LOC108102203|XP_017062394.1|DFIC	LOC110184166|XP_020808236.1|DSER
OG0000478	LOC108095881|XP_017052677.1|DFIC	LOC110186160|XP_020810870.1|DSER
OG0000479	LOC108099300|XP_017058185.1|DFIC	LOC110191372|XP_020817883.1|DSER
OG0000480	LOC108092360|XP_017047385.1|DFIC	LOC110182342|XP_020806042.1|DSER
OG0000480	LOC108092357|XP_017047381.1|DFIC	LOC110182344|XP_020806043.1|DSER
OG0000482	LOC108088084|XP_017041228.1|DFIC	LOC110176614|XP_020798699.1|DSER
OG0000482	LOC108101096|XP_017060797.1|DFIC	LOC110188404|XP_020813788.1|DSER
OG0000483	LOC108091937|XP_017046814.1|DFIC	LOC110186151|XP_020810861.1|DSER
OG0000483	LOC108091898|XP_017046771.1|DFIC	LOC110186225|XP_020810947.1|DSER
OG0000484	LOC108101061|XP_017060736.1|DFIC	LOC110188615|XP_020814041.1|DSER
OG0000484	LOC108101062|XP_017060737.1|DFIC	LOC110188616|XP_020814042.1|DSER
OG0000485	LOC108099937|XP_017059096.1|DFIC	LOC110178952|XP_020801912.1|DSER
OG0000485	LOC108099722|XP_017058834.1|DFIC, LOC108099936|XP_017059093.1|DFIC	LOC110178935|XP_020801891.1|DSER
OG0000486	LOC108087696|XP_017040698.1|DFIC	LOC110181098|XP_020804426.1|DSER
OG0000486	LOC108087694|XP_017040695.1|DFIC	LOC110181097|XP_020804425.1|DSER
OG0000487	LOC108101466|XP_017061300.1|DFIC	LOC110189204|XP_020814834.1|DSER
OG0000487	LOC108101580|XP_017061481.1|DFIC	LOC110189197|XP_020814827.1|DSER
OG0000488	LOC108091467|XP_017046173.1|DFIC, LOC108097857|XP_017055883.1|DFIC, LOC108095769|XP_017052541.1|DFIC	LOC110187594|XP_020812646.1|DSER
OG0000488	LOC108089280|XP_017042948.1|DFIC	LOC110181376|XP_020804764.1|DSER
OG0000489	LOC108098686|XP_017057284.1|DFIC	LOC110176502|XP_020798535.1|DSER
OG0000489	LOC108091156|XP_017045681.1|DFIC	LOC110176097|XP_020797995.1|DSER
OG0000490	LOC108097318|XP_017055027.1|DFIC	LOC110176103|XP_020798001.1|DSER
OG0000490	LOC108092804|XP_017048063.1|DFIC	LOC110181845|XP_020805411.1|DSER
OG0000491	LOC108087109|XP_017039780.1|DFIC	LOC110185453|XP_020809953.1|DSER
OG0000491	LOC108087733|XP_017040743.1|DFIC	LOC110178525|XP_020801340.1|DSER
OG0000492	LOC108090324|XP_017044425.1|DFIC	LOC110177090|XP_020799277.1|DSER
OG0000492	LOC108101359|XP_017061158.1|DFIC, LOC108102104|XP_017062259.1|DFIC	LOC110186030|XP_020810725.1|DSER
OG0000493	LOC108086286|XP_017038664.1|DFIC, LOC108086287|XP_017038665.1|DFIC	LOC110176465|XP_020798483.1|DSER
OG0000494	LOC108095847|XP_017052631.1|DFIC	LOC110190506|XP_020816690.1|DSER
OG0000494	LOC108094925|XP_017051276.1|DFIC, LOC108101739|XP_017061687.1|DFIC	LOC110186083|XP_020810779.1|DSER
OG0000495	LOC108092967|XP_017048345.1|DFIC	LOC110182569|XP_020806277.1|DSER
OG0000495	LOC108087627|XP_017040573.1|DFIC	LOC110178319|XP_020801088.1|DSER
OG0000496	LOC108091896|XP_017046806.1|DFIC	LOC110183129|XP_020806976.1|DSER
OG0000496	LOC108095270|XP_017051831.1|DFIC, LOC108092259|XP_017047263.1|DFIC, LOC108095191|XP_017051716.1|DFIC	LOC110183927|XP_020807949.1|DSER
OG0000497	LOC108100122|XP_017059364.1|DFIC	LOC110181200|XP_020804540.1|DSER
OG0000497	LOC108100088|XP_017059320.1|DFIC	LOC110179068|XP_020802094.1|DSER, LOC110181213|XP_020804554.1|DSER
OG0000497	LOC108093314|XP_017048790.1|DFIC	LOC110182683|XP_020806434.1|DSER
OG0000498	LOC108091845|XP_017046715.1|DFIC	LOC110186148|XP_020810858.1|DSER
OG0000498	LOC108091921|XP_017046796.1|DFIC	LOC110186146|XP_020810856.1|DSER
OG0000499	LOC108101874|XP_017061899.1|DFIC	LOC110182915|XP_020806776.1|DSER
OG0000499	LOC108092944|XP_017048301.1|DFIC	LOC110179499|XP_020802733.1|DSER
OG0000500	LOC108099769|XP_017058886.1|DFIC	LOC110190890|XP_020817207.1|DSER
OG0000500	LOC108099953|XP_017059118.1|DFIC	LOC110178950|XP_020801910.1|DSER
OG0000501	LOC108090554|XP_017044783.1|DFIC	LOC110176180|XP_020798090.1|DSER
OG0000501	LOC108090315|XP_017044416.1|DFIC	LOC110176189|XP_020798102.1|DSER
OG0000501	LOC108101147|XP_017060859.1|DFIC	LOC110177879|XP_020800503.1|DSER
OG0000502	LOC108095196|XP_017051692.1|DFIC	LOC110179199|XP_020802275.1|DSER
OG0000503	LOC108096508|XP_017053607.1|DFIC	LOC110185501|XP_020810054.1|DSER
OG0000503	LOC108096507|XP_017053606.1|DFIC	LOC110185503|XP_020810057.1|DSER
OG0000504	LOC108089401|XP_017043079.1|DFIC	LOC110183558|XP_020807518.1|DSER
OG0000505	LOC108097282|XP_017054972.1|DFIC	LOC110179747|XP_020803021.1|DSER
OG0000505	LOC108097208|XP_017054844.1|DFIC	LOC110179751|XP_020803026.1|DSER
OG0000506	LOC108095677|XP_017052334.1|DFIC	LOC110189034|XP_020814662.1|DSER
OG0000506	LOC108095679|XP_017052336.1|DFIC	LOC110189038|XP_020814666.1|DSER
OG0000507	LOC108091229|XP_017045823.1|DFIC	LOC110182054|XP_020805669.1|DSER
OG0000507	LOC108091162|XP_017045690.1|DFIC	LOC110182092|XP_020805732.1|DSER
OG0000508	LOC108100199|XP_017059462.1|DFIC	LOC110178795|XP_020801706.1|DSER
OG0000508	LOC108099052|XP_017057804.1|DFIC	LOC110187907|XP_020813071.1|DSER, LOC110190180|XP_020816187.1|DSER
OG0000509	LOC108090483|XP_017044673.1|DFIC	LOC110177555|XP_020799989.1|DSER
OG0000509	LOC108090384|XP_017044521.1|DFIC	LOC110181469|XP_020804882.1|DSER
OG0000510	LOC108093816|XP_017049620.1|DFIC	LOC110179275|XP_020802421.1|DSER
OG0000510	LOC108093815|XP_017049619.1|DFIC	LOC110179276|XP_020802422.1|DSER
OG0000511	LOC108098211|XP_017056466.1|DFIC	LOC110184918|XP_020809222.1|DSER
OG0000511	LOC108098289|XP_017056585.1|DFIC	LOC110184891|XP_020809196.1|DSER
OG0000512	LOC108100069|XP_017059293.1|DFIC	LOC110183165|XP_020807016.1|DSER
OG0000512	LOC108100475|XP_017059896.1|DFIC	LOC110178868|XP_020801801.1|DSER
OG0000513	LOC108094250|XP_017050198.1|DFIC	LOC110189268|XP_020814942.1|DSER
OG0000513	LOC108101212|XP_017060950.1|DFIC	LOC110183775|XP_020807791.1|DSER
OG0000514	LOC108092278|XP_017047302.1|DFIC	LOC110183926|XP_020807947.1|DSER
OG0000514	LOC108095085|XP_017051509.1|DFIC	LOC110183923|XP_020807944.1|DSER, LOC110177981|XP_020800633.1|DSER
OG0000514	LOC108094513|XP_017050602.1|DFIC, LOC108096214|XP_017053132.1|DFIC	LOC110183911|XP_020807915.1|DSER
OG0000515	LOC108089640|XP_017043495.1|DFIC	LOC110190531|XP_020816736.1|DSER, LOC110190530|XP_020816735.1|DSER
OG0000516	LOC108101676|XP_017061589.1|DFIC	LOC110187129|XP_020812199.1|DSER
