Orthogroup	DFIC.longest_only	DMEL.longest_only
OG0002153	LOC108088381|XP_017041618.1|DFIC	dmrt99B|NP_524549.1|DMEL
OG0002154	LOC108097303|XP_017055007.1|DFIC	inc|NP_569926.2|DMEL
OG0002155	LOC108086794|XP_017039322.1|DFIC	tll|NP_524596.1|DMEL
OG0002156	LOC108088801|XP_017042259.1|DFIC	CG7369|NP_649415.2|DMEL
OG0002157	LOC108087208|XP_017039962.1|DFIC	timeout|NP_524341.3|DMEL
OG0002158	LOC108096883|XP_017054313.1|DFIC	CG5335|NP_611349.2|DMEL
OG0002159	LOC108087752|XP_017040769.1|DFIC, LOC108087751|XP_017040767.1|DFIC	roh|NP_726318.1|DMEL
OG0002160	LOC108098661|XP_017057226.1|DFIC	slou|NP_001262808.1|DMEL
OG0002161	LOC108088045|XP_017041169.1|DFIC	snRNP-U1-C|NP_650767.1|DMEL
OG0002162	LOC108087319|XP_017040139.1|DFIC	CG12814|NP_001262454.1|DMEL
OG0002163	LOC108092988|XP_017048370.1|DFIC	lin-52|NP_572256.1|DMEL
OG0002164	LOC108095978|XP_017052811.1|DFIC	Ssadh|NP_651408.1|DMEL
OG0002165	LOC108098216|XP_017056483.1|DFIC	CG12288|NP_609822.1|DMEL
OG0002166	LOC108101390|XP_017061198.1|DFIC, LOC108093235|XP_017048702.1|DFIC	Yip1d1|NP_609596.1|DMEL
OG0002167	LOC108095250|XP_017051767.1|DFIC	wbl|NP_725867.1|DMEL
OG0002168	LOC108090804|XP_017045147.1|DFIC	gbb|NP_477340.1|DMEL
OG0002169	LOC108087562|XP_017040478.1|DFIC	defl|NP_648352.2|DMEL
OG0002170	LOC108098406|XP_017056778.1|DFIC	ABCD|NP_651906.1|DMEL
OG0002171	LOC108087134|XP_017039821.1|DFIC	CG33108|NP_788728.1|DMEL
OG0002172	LOC108091668|XP_017046470.1|DFIC	hh|NP_001034065.1|DMEL
OG0002173	LOC108100077|XP_017059306.1|DFIC	aurB|NP_477336.1|DMEL
OG0002174	LOC108092128|XP_017047121.1|DFIC	CG8461|NP_650367.1|DMEL
OG0002175	LOC108092129|XP_017047122.1|DFIC	mRpL11|NP_524351.1|DMEL
OG0002176	LOC108088005|XP_017041106.1|DFIC	Prp18|NP_650776.1|DMEL
OG0002177	LOC108087047|XP_017039714.1|DFIC	Scp2|NP_524381.1|DMEL
OG0002178	LOC108086559|XP_017039001.1|DFIC	CG6051|NP_001097943.1|DMEL
OG0002179	LOC108095929|XP_017052754.1|DFIC	lobo|NP_001036757.1|DMEL
OG0002180	LOC108099380|XP_017058362.1|DFIC	hdc|NP_788768.1|DMEL
OG0002181	LOC108097753|XP_017055753.1|DFIC	l_1_G0320|NP_572567.1|DMEL
OG0002182	LOC108098587|XP_017057116.1|DFIC	CG2698|NP_001246976.1|DMEL
OG0002183	LOC108095249|XP_017051766.1|DFIC	mip40|NP_611407.1|DMEL
OG0002184	LOC108092105|XP_017047088.1|DFIC	RpII140|NP_476706.1|DMEL
OG0002185	LOC108097232|XP_017054891.1|DFIC	CG5044|NP_732020.2|DMEL
OG0002186	LOC108088137|XP_017041290.1|DFIC	CG9107|NP_608981.1|DMEL
OG0002187	LOC108099599|XP_017058704.1|DFIC	CCT1|NP_524450.2|DMEL
OG0002188	LOC108090744|XP_017045058.1|DFIC	Not11|NP_726406.1|DMEL
OG0002189	LOC108087726|XP_017040736.1|DFIC	mRpS5|NP_001036652.1|DMEL
OG0002190	LOC108087229|XP_017040002.1|DFIC	Gdh|NP_524470.4|DMEL
OG0002191	LOC108096280|XP_017053235.1|DFIC	Pex16|NP_649252.1|DMEL
OG0002192	LOC108099957|XP_017059126.1|DFIC	bora|NP_649048.1|DMEL
OG0002193	LOC108087263|XP_017040059.1|DFIC	jumu|NP_524302.1|DMEL
OG0002194	LOC108088373|XP_017041607.1|DFIC	CG5646|NP_651568.1|DMEL
OG0002195	LOC108091954|XP_017046840.1|DFIC	CG13605|NP_651214.2|DMEL
OG0002196	LOC108098770|XP_017057391.1|DFIC	MED7|NP_731500.1|DMEL
OG0002197	LOC108099055|XP_017057812.1|DFIC	CG7049|NP_612003.1|DMEL
OG0002198	LOC108098571|XP_017057083.1|DFIC	CG17816|NP_001097706.1|DMEL
OG0002199	LOC108097649|XP_017055569.1|DFIC	RpA-70|NP_524274.1|DMEL
OG0002200	LOC108095608|XP_017052261.1|DFIC	Gip|NP_511106.1|DMEL
OG0002202	LOC108091962|XP_017046856.1|DFIC	CG9297|NP_788674.1|DMEL
OG0002203	LOC108092093|XP_017047072.1|DFIC	Pde6|NP_001262566.1|DMEL
OG0002204	LOC108095814|XP_017052576.1|DFIC	Hr96|NP_524493.1|DMEL
OG0002205	LOC108087106|XP_017039777.1|DFIC	apn|NP_650270.1|DMEL
OG0002206	LOC108095727|XP_017052391.1|DFIC	cd|NP_651081.1|DMEL
OG0002207	LOC108102300|XP_017062551.1|DFIC	fkh|NP_001263038.1|DMEL
OG0002208	LOC108086288|XP_017038666.1|DFIC	mIF2|NP_651621.2|DMEL
OG0002209	LOC108097301|XP_017055005.1|DFIC	Spat|NP_511062.1|DMEL
OG0002210	LOC108090205|XP_017044284.1|DFIC	CG1208|NP_001097692.1|DMEL
OG0002211	LOC108087311|XP_017040120.1|DFIC	Dic1|NP_650279.1|DMEL
OG0002212	LOC108088006|XP_017041107.1|DFIC	CG14285|NP_650773.1|DMEL
OG0002213	LOC108091823|XP_017046690.1|DFIC	twr|NP_649676.1|DMEL
OG0002214	LOC108099299|XP_017058184.1|DFIC	CG34034|NP_001163678.1|DMEL
OG0002215	LOC108098822|XP_017057464.1|DFIC	btsz|NP_001247109.1|DMEL
OG0002216	LOC108088458|XP_017041731.1|DFIC	Cap-D2|NP_651709.1|DMEL
OG0002217	LOC108092209|XP_017047227.1|DFIC	Hexim|NP_731932.1|DMEL
OG0002218	LOC108094621|XP_017050793.1|DFIC	Alg14|NP_573031.1|DMEL
OG0002219	LOC108091699|XP_017046520.1|DFIC	yellow-e|NP_524344.1|DMEL
OG0002220	LOC108091581|XP_017046346.1|DFIC	Ir87a|NP_650290.2|DMEL
OG0002221	LOC108087543|XP_017040441.1|DFIC	Tmc|NP_001303362.1|DMEL
OG0002222	LOC108101839|XP_017061841.1|DFIC	uri|NP_611933.1|DMEL
OG0002223	LOC108090348|XP_017044458.1|DFIC	Vha44|NP_725565.3|DMEL
OG0002224	LOC108093623|XP_017049250.1|DFIC	CG43340|NP_001246184.1|DMEL
OG0002225	LOC108086987|XP_017039606.1|DFIC	frac|NP_001137905.1|DMEL
OG0002226	LOC108094260|XP_017050214.1|DFIC	CG17266|NP_610224.1|DMEL
OG0002227	LOC108096647|XP_017053900.1|DFIC	SLO2|NP_001097259.2|DMEL
OG0002228	LOC108101584|XP_017061485.1|DFIC	pnut|NP_477064.1|DMEL
OG0002229	LOC108101849|XP_017061857.1|DFIC	CG42360|NP_611946.2|DMEL
OG0002230	LOC108096628|XP_017053863.1|DFIC	Taz|NP_477432.3|DMEL
OG0002231	LOC108094308|XP_017050318.1|DFIC	Br140|NP_610266.1|DMEL
OG0002232	LOC108095239|XP_017051756.1|DFIC	grau|NP_788422.1|DMEL
OG0002233	LOC108089607|XP_017043457.1|DFIC	CG10657|NP_648579.3|DMEL
OG0002235	LOC108096717|XP_017054041.1|DFIC	Liprin-gamma|NP_001097414.1|DMEL
OG0002236	LOC108090825|XP_017045174.1|DFIC	Phm|NP_477225.1|DMEL
OG0002237	LOC108090738|XP_017045050.1|DFIC	MAN1|NP_611873.1|DMEL
OG0002238	LOC108094314|XP_017050331.1|DFIC	koi|NP_001260738.1|DMEL
OG0002239	LOC108096779|XP_017054143.1|DFIC	spt4|NP_610802.1|DMEL
OG0002240	LOC108096755|XP_017054103.1|DFIC	Swim|NP_726176.1|DMEL
OG0002241	LOC108087444|XP_017040286.1|DFIC	CG3437|NP_648318.2|DMEL
OG0002242	LOC108089040|XP_017042634.1|DFIC	Cbl|NP_648224.1|DMEL
OG0002243	LOC108093345|XP_017048842.1|DFIC	CG4335|NP_650886.1|DMEL
OG0002244	LOC108099852|XP_017058987.1|DFIC	CG7839|NP_648431.3|DMEL
OG0002245	LOC108096294|XP_017053256.1|DFIC	CG32369|NP_729296.1|DMEL
OG0002246	LOC108094326|XP_017050358.1|DFIC	CG15236|NP_610241.1|DMEL
OG0002247	LOC108090808|XP_017045153.1|DFIC	Pym|NP_726372.1|DMEL
OG0002248	LOC108100445|XP_017059859.1|DFIC	Hexo1|NP_523924.1|DMEL
OG0002249	LOC108089064|XP_017042662.1|DFIC	CG34461|NP_001097547.1|DMEL
OG0002251	LOC108095109|XP_017051536.1|DFIC	otp|NP_001286654.1|DMEL
OG0002252	LOC108095219|XP_017051724.1|DFIC	CG13442|NP_611511.3|DMEL
OG0002253	LOC108101902|XP_017061960.1|DFIC	CG4622|NP_611929.1|DMEL
OG0002254	LOC108099339|XP_017058304.1|DFIC	niki|NP_651293.1|DMEL
OG0002255	LOC108097416|XP_017055170.1|DFIC	ND-18|NP_573385.1|DMEL
OG0002256	LOC108096669|XP_017053930.1|DFIC	CG33144|NP_788324.1|DMEL
OG0002257	LOC108086430|XP_017038825.1|DFIC	Fbl6|NP_610665.2|DMEL
OG0002258	LOC108093143|XP_017048577.1|DFIC	CG9953|NP_648067.2|DMEL
OG0002259	LOC108094641|XP_017050832.1|DFIC	Gbeta13F|NP_525090.1|DMEL
OG0002260	LOC108100465|XP_017059883.1|DFIC	TORIP|NP_649149.1|DMEL
OG0002261	LOC108088901|XP_017042392.1|DFIC	asf1|NP_524163.1|DMEL
OG0002262	LOC108090839|XP_017045194.1|DFIC	sqa|NP_724821.2|DMEL
OG0002263	LOC108089629|XP_017043481.1|DFIC	SsRbeta|NP_524103.2|DMEL
OG0002264	LOC108101837|XP_017061840.1|DFIC	Fcp1|NP_611934.1|DMEL
OG0002265	LOC108089699|XP_017043536.1|DFIC	Adi1|NP_001097577.1|DMEL
OG0002266	LOC108100154|XP_017059400.1|DFIC	fln|NP_524174.1|DMEL
OG0002267	LOC108093872|XP_017049707.1|DFIC	ValRS-m|NP_648268.1|DMEL
OG0002268	LOC108093177|XP_017048622.1|DFIC	Pc|NP_524199.1|DMEL
OG0002269	LOC108087664|XP_017040642.1|DFIC	CG30089|NP_611056.2|DMEL
OG0002270	LOC108094001|XP_017049913.1|DFIC	SP2353|NP_611082.2|DMEL
OG0002271	LOC108093744|XP_017049503.1|DFIC	CG5087|NP_648279.1|DMEL
OG0002272	LOC108100399|XP_017059772.1|DFIC	CG7974|NP_647643.1|DMEL
OG0002273	LOC108096319|XP_017053312.1|DFIC	pHCl-1|NP_001261898.1|DMEL
OG0002275	LOC108099913|XP_017059063.1|DFIC	CG6512|NP_730248.2|DMEL
OG0002276	LOC108100334|XP_017059633.1|DFIC	Iml1|NP_728621.1|DMEL
OG0002277	LOC108100628|XP_017060118.1|DFIC	stet|NP_788450.1|DMEL
OG0002278	LOC108088939|XP_017042451.1|DFIC	Ir64a|NP_647962.1|DMEL
OG0002279	LOC108096342|XP_017053378.1|DFIC	Pdxk|NP_996031.1|DMEL
OG0002280	LOC108089419|XP_017043112.1|DFIC	Zcchc7|NP_648926.3|DMEL
OG0002281	LOC108089466|XP_017043206.1|DFIC	CG13025|NP_648919.1|DMEL
OG0002282	LOC108099127|XP_017057953.1|DFIC	CG12016|NP_647805.1|DMEL
OG0002283	LOC108087689|XP_017040685.1|DFIC	ppk3|NP_726336.1|DMEL
OG0002284	LOC108101453|XP_017061284.1|DFIC	Vps28|NP_652053.1|DMEL
OG0002285	LOC108095383|XP_017051951.1|DFIC	CG4617|NP_572383.1|DMEL
OG0002286	LOC108096864|XP_017054278.1|DFIC	Art7|NP_611753.4|DMEL
OG0002287	LOC108093995|XP_017049905.1|DFIC	CG8405|NP_725521.1|DMEL
OG0002288	LOC108093728|XP_017049463.1|DFIC	smg|NP_001137924.1|DMEL
OG0002289	LOC108088972|XP_017042493.1|DFIC	CG6638|NP_648239.1|DMEL
OG0002290	LOC108093388|XP_017048895.1|DFIC	CG9222|NP_608999.2|DMEL
OG0002291	LOC108093817|XP_017049621.1|DFIC	wech|NP_524772.2|DMEL
OG0002292	LOC108094312|XP_017050329.1|DFIC	coro|NP_001260743.1|DMEL
OG0002293	LOC108086317|XP_017038707.1|DFIC	CG10395|NP_724408.4|DMEL
OG0002294	LOC108097731|XP_017055721.1|DFIC	Sgt1|NP_649783.2|DMEL
OG0002295	LOC108102227|XP_017062441.1|DFIC, LOC108090066|XP_017044090.1|DFIC	uif|NP_001162899.1|DMEL
OG0002296	LOC108097837|XP_017055851.1|DFIC	jp|NP_001369124.1|DMEL
OG0002297	LOC108098831|XP_017057475.1|DFIC	Amt|NP_001097800.1|DMEL
OG0002298	LOC108090973|XP_017045417.1|DFIC	RpL12|NP_524819.1|DMEL
OG0002299	LOC108086737|XP_017039257.1|DFIC	Rpb5|NP_610630.1|DMEL
OG0002300	LOC108093451|XP_017049014.1|DFIC	DIP-eta|NP_608946.3|DMEL
OG0002301	LOC108095790|XP_017052542.1|DFIC	CG2201|NP_724349.1|DMEL
OG0002302	LOC108094373|XP_017050407.1|DFIC	step|NP_001036375.2|DMEL
OG0002303	LOC108095301|XP_017051848.1|DFIC	RpL36|NP_476629.1|DMEL
OG0002304	LOC108101750|XP_017061701.1|DFIC	mol|NP_001036362.1|DMEL
OG0002305	LOC108100610|XP_017060088.1|DFIC	trbl|NP_524672.1|DMEL
OG0002306	LOC108101002|XP_017060657.1|DFIC	Aasdh|NP_609230.2|DMEL
OG0002307	LOC108094156|XP_017050085.1|DFIC	wry|NP_995611.2|DMEL
OG0002308	LOC108097002|XP_017054525.1|DFIC, LOC108101335|XP_017061167.1|DFIC	Mtpalpha|NP_609299.1|DMEL
OG0002309	LOC108089991|XP_017043982.1|DFIC	cype|NP_536787.1|DMEL
OG0002310	LOC108089934|XP_017043910.1|DFIC	Ret|NP_477044.1|DMEL
OG0002311	LOC108092641|XP_017047768.1|DFIC	Lar|NP_001260594.1|DMEL
OG0002312	LOC108094830|XP_017051116.1|DFIC, LOC108092756|XP_017047978.1|DFIC, LOC108102215|XP_017062426.1|DFIC	CG9395|NP_609639.2|DMEL
OG0002313	LOC108086743|XP_017039268.1|DFIC	tra2|NP_476764.1|DMEL
OG0002314	LOC108090276|XP_017044375.1|DFIC	CG8736|NP_610394.2|DMEL
OG0002315	LOC108087756|XP_017040774.1|DFIC	Mppe|NP_001286327.1|DMEL
OG0002316	LOC108100005|XP_017059196.1|DFIC	dUTPase|NP_609479.1|DMEL
OG0002317	LOC108087466|XP_017040324.1|DFIC	CTPsyn|NP_730023.1|DMEL
OG0002318	LOC108096066|XP_017052915.1|DFIC	Grip71|NP_609902.3|DMEL
OG0002319	LOC108101422|XP_017061274.1|DFIC, LOC108092758|XP_017047979.1|DFIC	CG16812|NP_609619.1|DMEL
OG0002320	LOC108095166|XP_017051613.1|DFIC	CG30291|NP_726016.1|DMEL
OG0002321	LOC108086766|XP_017039300.1|DFIC	RpS11|NP_725114.1|DMEL
OG0002322	LOC108093380|XP_017048888.1|DFIC	dtr|NP_724335.2|DMEL
OG0002323	LOC108089911|XP_017043880.1|DFIC	CG9253|NP_610090.1|DMEL
OG0002324	LOC108088897|XP_017042386.1|DFIC	Rnf146|NP_001137978.1|DMEL
OG0002325	LOC108099894|XP_017059039.1|DFIC	CG43693|NP_001261694.1|DMEL
OG0002326	LOC108099946|XP_017059111.1|DFIC	CG7888|NP_648425.1|DMEL
OG0002327	LOC108087201|XP_017039949.1|DFIC	cu|NP_001097746.1|DMEL
OG0002328	LOC108098365|XP_017056702.1|DFIC	COX4|NP_610013.1|DMEL
OG0002329	LOC108101332|XP_017061130.1|DFIC	MFS3|NP_608572.1|DMEL
OG0002330	LOC108101309|XP_017061100.1|DFIC	Tfb4|NP_608574.2|DMEL
OG0002331	LOC108087588|XP_017040509.1|DFIC	CG7322|NP_573333.2|DMEL
OG0002332	LOC108099204|XP_017058068.1|DFIC	CPT2|NP_647756.1|DMEL
OG0002333	LOC108090862|XP_017045237.1|DFIC	CG30423|NP_726490.3|DMEL
OG0002334	LOC108088098|XP_017041241.1|DFIC, LOC108102217|XP_017062429.1|DFIC	CG11034|NP_608961.2|DMEL
OG0002335	LOC108090351|XP_017044461.1|DFIC	FANCI|NP_610429.2|DMEL
OG0002336	LOC108088276|XP_017041484.1|DFIC	nkd|NP_524788.2|DMEL
OG0002337	LOC108090748|XP_017045064.1|DFIC	Not1|NP_001286252.1|DMEL
OG0002338	LOC108093519|XP_017049104.1|DFIC	CG4502|NP_609103.1|DMEL
OG0002339	LOC108092440|XP_017047510.1|DFIC	Mad|NP_001259992.1|DMEL
OG0002340	LOC108093491|XP_017049070.1|DFIC	CG16965|NP_609528.3|DMEL
OG0002341	LOC108094055|XP_017049982.1|DFIC	sel|NP_610547.1|DMEL
OG0002342	LOC108089895|XP_017043855.1|DFIC	Pgant5|NP_001036338.1|DMEL
OG0002343	LOC108089881|XP_017043832.1|DFIC	vkg|NP_477190.1|DMEL
OG0002344	LOC108101718|XP_017061646.1|DFIC	rl|NP_001287635.1|DMEL
OG0002345	LOC108101500|XP_017061349.1|DFIC	CG8728|NP_610333.1|DMEL
OG0002346	LOC108088211|XP_017041401.1|DFIC	sip2|NP_723234.2|DMEL
OG0002347	LOC108087722|XP_017040732.1|DFIC	EndoG|NP_610737.1|DMEL
OG0002348	LOC108092697|XP_017047897.1|DFIC	mtsh|NP_609208.2|DMEL
OG0002349	LOC108101507|XP_017061356.1|DFIC	rnh1|NP_477315.1|DMEL
OG0002350	LOC108101499|XP_017061348.1|DFIC	drosha|NP_477436.1|DMEL
OG0002351	LOC108086765|XP_017039298.1|DFIC	Cpr49Ae|NP_610774.3|DMEL
OG0002352	LOC108096869|XP_017054285.1|DFIC	vg|NP_523723.1|DMEL
OG0002353	LOC108101396|XP_017061206.1|DFIC	CG40191|NP_001015174.1|DMEL
OG0002354	LOC108098748|XP_017057372.1|DFIC	CG9515|NP_001285769.1|DMEL
OG0002355	LOC108099167|XP_017058009.1|DFIC	CG17528|NP_001036462.1|DMEL
OG0002356	LOC108098251|XP_017056532.1|DFIC	Tpr2|NP_523584.1|DMEL
OG0002357	LOC108092112|XP_017047099.1|DFIC	CG7987|NP_650375.1|DMEL
OG0002358	LOC108089254|XP_017042909.1|DFIC	me31B|NP_523533.2|DMEL
OG0002359	LOC108091356|XP_017045997.1|DFIC	HIP-R|NP_726885.1|DMEL, HIP|NP_570074.3|DMEL
OG0002360	LOC108089871|XP_017043809.1|DFIC, LOC108095212|XP_017051717.1|DFIC	Amacr|NP_610054.1|DMEL
OG0002361	LOC108100376|XP_017059713.1|DFIC	CG8004|NP_649161.1|DMEL
OG0002362	LOC108100879|XP_017060465.1|DFIC	Slob|NP_001260212.1|DMEL
OG0002363	LOC108093503|XP_017049085.1|DFIC	mEFG1|NP_609105.1|DMEL
OG0002364	LOC108093343|XP_017048839.1|DFIC	Ndae1|NP_723263.2|DMEL
OG0002365	LOC108093476|XP_017049054.1|DFIC	Wnt4|NP_001260187.1|DMEL
OG0002366	LOC108089924|XP_017043895.1|DFIC	snsl|NP_001097086.1|DMEL
OG0002367	LOC108088590|XP_017041977.1|DFIC, LOC108092424|XP_017047480.1|DFIC	AIF|NP_722765.2|DMEL
OG0002368	LOC108098213|XP_017056475.1|DFIC	slmo|NP_001097094.1|DMEL
OG0002369	LOC108097673|XP_017055618.1|DFIC	CG12702|NP_608355.1|DMEL
OG0002370	LOC108096763|XP_017054153.1|DFIC, LOC108098305|XP_017056605.1|DFIC	NimA|NP_609691.6|DMEL
OG0002371	LOC108098340|XP_017056671.1|DFIC	Vajk3|NP_609690.1|DMEL
OG0002372	LOC108091491|XP_017046203.1|DFIC	ft|NP_477497.1|DMEL
OG0002373	LOC108098283|XP_017056576.1|DFIC	Cyt-c-p|NP_477176.1|DMEL
OG0002374	LOC108096001|XP_017052836.1|DFIC	Nmnat|NP_651315.2|DMEL
OG0002375	LOC108098560|XP_017057055.1|DFIC	lds|NP_524850.2|DMEL
OG0002376	LOC108088152|XP_017041305.1|DFIC	Hrb27C|NP_476869.1|DMEL
OG0002377	LOC108090123|XP_017044143.1|DFIC	mRpL44|NP_649541.1|DMEL
OG0002378	LOC108095432|XP_017052030.1|DFIC	mRpL20|NP_524051.1|DMEL
OG0002379	LOC108098222|XP_017056492.1|DFIC	CaBP1|NP_609792.1|DMEL
OG0002380	LOC108097273|XP_017054959.1|DFIC	Spx|NP_511058.1|DMEL
OG0002381	LOC108094063|XP_017049992.1|DFIC	RpS23|NP_610939.2|DMEL
OG0002382	LOC108094412|XP_017050472.1|DFIC	Trf4-1|NP_996382.2|DMEL
OG0002383	LOC108100625|XP_017060113.1|DFIC	Gk2|NP_647655.1|DMEL
OG0002384	LOC108097121|XP_017054703.1|DFIC	csw|NP_477131.1|DMEL
OG0002385	LOC108095025|XP_017051380.1|DFIC	lgs|NP_651922.1|DMEL
OG0002386	LOC108101048|XP_017060716.1|DFIC	CG4733|NP_650842.2|DMEL
OG0002387	LOC108091616|XP_017046391.1|DFIC	Irk1|NP_001262861.1|DMEL
OG0002388	LOC108097084|XP_017054622.1|DFIC	Su_var_3-9|NP_524357.2|DMEL
OG0002389	LOC108100556|XP_017060021.1|DFIC, LOC108091684|XP_017046495.1|DFIC	RpS3|NP_476632.1|DMEL
OG0002390	LOC108100110|XP_017059347.1|DFIC	CG6415|NP_609441.1|DMEL
OG0002391	LOC108093616|XP_017049241.1|DFIC	Camp|NP_611204.2|DMEL
OG0002392	LOC108096453|XP_017053546.1|DFIC	Rh50|NP_001369039.1|DMEL
OG0002393	LOC108089554|XP_017043386.1|DFIC	nxf2|NP_524111.3|DMEL
OG0002394	LOC108095748|XP_017052420.1|DFIC	Npl4|NP_651407.3|DMEL
OG0002395	LOC108092123|XP_017047112.1|DFIC	side-VI|NP_001036705.1|DMEL
OG0002396	LOC108101835|XP_017061838.1|DFIC	Xpc|NP_725451.1|DMEL
OG0002397	LOC108100618|XP_017060104.1|DFIC	kune|NP_610179.2|DMEL
OG0002398	LOC108088671|XP_017042093.1|DFIC	CG7065|NP_572529.2|DMEL
OG0002399	LOC108095069|XP_017051484.1|DFIC	CCHa2-R|NP_001356958.1|DMEL
OG0002400	LOC108094051|XP_017049975.1|DFIC	nw|NP_001027435.2|DMEL
OG0002401	LOC108098393|XP_017056750.1|DFIC	CG32006|NP_726538.1|DMEL
OG0002402	LOC108097693|XP_017055656.1|DFIC	CG6006|NP_001097812.1|DMEL
OG0002403	LOC108098023|XP_017056176.1|DFIC	CG8925|NP_650526.1|DMEL
OG0002404	LOC108101989|XP_017062073.1|DFIC	CG12581|NP_649435.2|DMEL
OG0002405	LOC108090213|XP_017044295.1|DFIC	Orco|NP_001097687.1|DMEL
OG0002406	LOC108089467|XP_017043207.1|DFIC	GluRS-m|NP_648894.2|DMEL
OG0002407	LOC108100771|XP_017060299.1|DFIC	CG1815|NP_651881.2|DMEL
OG0002408	LOC108090173|XP_017044238.1|DFIC	NKCC|NP_730938.1|DMEL
OG0002409	LOC108086900|XP_017039457.1|DFIC	CG3919|NP_001261840.1|DMEL
OG0002410	LOC108101099|XP_017060798.1|DFIC	bnl|NP_732452.1|DMEL
OG0002411	LOC108099525|XP_017058582.1|DFIC	Prosbeta3|NP_649858.1|DMEL
OG0002412	LOC108091130|XP_017045648.1|DFIC	l_3_80Fj|NP_001015316.1|DMEL
OG0002413	LOC108097340|XP_017055064.1|DFIC	RpL17|NP_572346.1|DMEL
OG0002414	LOC108100354|XP_017059677.1|DFIC	CG9149|NP_612094.2|DMEL
OG0002415	LOC108087988|XP_017041081.1|DFIC	svp|NP_001369011.1|DMEL
OG0002416	LOC108095064|XP_017051474.1|DFIC	CG32850|NP_726563.1|DMEL
OG0002417	LOC108091482|XP_017046191.1|DFIC	CG11454|NP_608497.1|DMEL
OG0002418	LOC108086364|XP_017038755.1|DFIC	Set1|NP_001104406.1|DMEL
OG0002419	LOC108091345|XP_017045982.1|DFIC	CG3626|NP_572162.2|DMEL
OG0002420	LOC108099130|XP_017057955.1|DFIC	PHGPx|NP_728869.1|DMEL
OG0002421	LOC108091897|XP_017046770.1|DFIC	CG17782|NP_651257.1|DMEL
OG0002422	LOC108098524|XP_017056991.1|DFIC	unc-45|NP_524796.1|DMEL
OG0002423	LOC108099912|XP_017059062.1|DFIC	NaPi-III|NP_648441.1|DMEL
OG0002424	LOC108102181|XP_017062376.1|DFIC	RpS3A|NP_524618.1|DMEL
OG0002425	LOC108094636|XP_017050816.1|DFIC	CG8097|NP_573046.1|DMEL
OG0002426	LOC108100325|XP_017059621.1|DFIC	CG13907|NP_612069.1|DMEL
OG0002427	LOC108098420|XP_017056802.1|DFIC	CG31997|NP_726539.1|DMEL
OG0002428	LOC108097469|XP_017055229.1|DFIC	Elys|NP_608340.2|DMEL
OG0002429	LOC108099125|XP_017057951.1|DFIC	Fife|NP_001261340.1|DMEL
OG0002430	LOC108093978|XP_017049874.1|DFIC	Dhx15|NP_610269.1|DMEL
OG0002431	LOC108094923|XP_017051270.1|DFIC	RpL11|NP_477054.1|DMEL
OG0002432	LOC108086504|XP_017038919.1|DFIC	Torsin|NP_572178.1|DMEL
OG0002433	LOC108087927|XP_017041003.1|DFIC	ATPsynD|NP_524402.1|DMEL
OG0002434	LOC108098800|XP_017057430.1|DFIC	SpdS|NP_731384.1|DMEL
OG0002435	LOC108095538|XP_017052153.1|DFIC	nocte|NP_572631.3|DMEL
OG0002436	LOC108096816|XP_017054197.1|DFIC	CG8067|NP_610922.1|DMEL
OG0002437	LOC108094853|XP_017051149.1|DFIC	CG17716|NP_523731.2|DMEL
OG0002438	LOC108097127|XP_017054712.1|DFIC	trr|NP_726773.2|DMEL
OG0002439	LOC108098164|XP_017056389.1|DFIC	Pfas|NP_477212.1|DMEL
OG0002440	LOC108099884|XP_017059027.1|DFIC	TrpRS-m|NP_649018.2|DMEL
OG0002441	LOC108090797|XP_017045134.1|DFIC	Mmp2|NP_995788.1|DMEL
OG0002442	LOC108094012|XP_017049928.1|DFIC	POSH|NP_523776.1|DMEL
OG0002443	LOC108096725|XP_017054057.1|DFIC	CG30015|NP_001097262.1|DMEL
OG0002444	LOC108090818|XP_017045165.1|DFIC	a|NP_524641.1|DMEL
OG0002445	LOC108094756|XP_017051002.1|DFIC	Echs1|NP_610910.1|DMEL
OG0002446	LOC108086710|XP_017039204.1|DFIC	ave|NP_725413.1|DMEL
OG0002447	LOC108089506|XP_017043310.1|DFIC	Wbp2|NP_648607.3|DMEL
OG0002448	LOC108096900|XP_017054335.1|DFIC	eIF3k|NP_611604.1|DMEL
OG0002449	LOC108093759|XP_017049517.1|DFIC	CG6426|NP_611163.2|DMEL
OG0002450	LOC108098845|XP_017057496.1|DFIC	CG31278|NP_731494.1|DMEL
OG0002451	LOC108090390|XP_017044528.1|DFIC	CG30349|NP_610421.1|DMEL
OG0002452	LOC108096972|XP_017054439.1|DFIC	wrapper|NP_477404.1|DMEL
OG0002453	LOC108096884|XP_017054314.1|DFIC	Rtf1|NP_611665.1|DMEL
OG0002454	LOC108099952|XP_017059121.1|DFIC	CG13887|NP_612062.1|DMEL
OG0002455	LOC108099942|XP_017059109.1|DFIC	JMJD5|NP_612063.2|DMEL
OG0002456	LOC108096875|XP_017054297.1|DFIC	CG42741|NP_611747.2|DMEL
OG0002457	LOC108093622|XP_017049248.1|DFIC	scra|NP_724582.1|DMEL
OG0002458	LOC108093432|XP_017048981.1|DFIC	CG13991|NP_609000.2|DMEL
OG0002459	LOC108094847|XP_017051138.1|DFIC	mip120|NP_001163143.1|DMEL
