Orthogroup	DFIC.longest_only	DKIK.longest_only
OG0000787	LOC108087445|XP_017040288.1|DFIC	LOC108078803|XP_017028360.1|DKIK
OG0000787	LOC108097893|XP_017055921.1|DFIC	LOC108076020|XP_017024167.1|DKIK
OG0000788	LOC108100719|XP_017060245.1|DFIC	LOC108074772|XP_017022438.1|DKIK
OG0000788	LOC108088250|XP_017041456.1|DFIC	LOC108078215|XP_017027395.1|DKIK
OG0000789	LOC108093377|XP_017048885.1|DFIC	LOC108073602|XP_017020783.1|DKIK
OG0000789	LOC108093396|XP_017048904.1|DFIC	LOC108073629|XP_017020820.1|DKIK
OG0000790	LOC108091480|XP_017046189.1|DFIC	LOC108079680|XP_017029571.1|DKIK
OG0000790	LOC108091478|XP_017046188.1|DFIC	LOC108079681|XP_017029573.1|DKIK
OG0000791	LOC108095894|XP_017052698.1|DFIC	LOC108072165|XP_017018702.1|DKIK
OG0000791	LOC108088503|XP_017041823.1|DFIC	LOC108074374|XP_017021887.1|DKIK
OG0000792	LOC108095122|XP_017051554.1|DFIC	LOC108074397|XP_017021913.1|DKIK
OG0000793	LOC108101094|XP_017060794.1|DFIC, LOC108097572|XP_017055445.1|DFIC	LOC108078025|XP_017027112.1|DKIK
OG0000794	LOC108101293|XP_017061084.1|DFIC, LOC108097140|XP_017054730.1|DFIC	LOC108083402|XP_017034641.1|DKIK
OG0000795	LOC108091225|XP_017045819.1|DFIC	LOC108080165|XP_017030299.1|DKIK
OG0000795	LOC108091879|XP_017046750.1|DFIC	LOC108085397|XP_017037455.1|DKIK
OG0000796	LOC108098953|XP_017057650.1|DFIC	LOC108080930|XP_017031323.1|DKIK
OG0000796	LOC108091167|XP_017045695.1|DFIC	LOC108084489|XP_017036210.1|DKIK
OG0000797	LOC108098948|XP_017057645.1|DFIC	LOC108073207|XP_017020216.1|DKIK
OG0000797	LOC108098949|XP_017057646.1|DFIC	LOC108073208|XP_017020217.1|DKIK
OG0000798	LOC108094916|XP_017051252.1|DFIC	LOC108070898|XP_017017034.1|DKIK
OG0000798	LOC108094896|XP_017051225.1|DFIC	LOC108070873|XP_017016997.1|DKIK
OG0000799	LOC108088089|XP_017041234.1|DFIC	LOC108085597|XP_017037753.1|DKIK
OG0000799	LOC108097165|XP_017054787.1|DFIC	LOC108080536|XP_017030826.1|DKIK
OG0000800	LOC108093096|XP_017048521.1|DFIC	LOC108079032|XP_017028701.1|DKIK
OG0000801	LOC108096552|XP_017053730.1|DFIC	LOC108072269|XP_017018824.1|DKIK
OG0000801	LOC108096940|XP_017054387.1|DFIC	LOC108072316|XP_017018879.1|DKIK
OG0000802	LOC108097380|XP_017055120.1|DFIC	LOC108075372|XP_017023271.1|DKIK, LOC108084301|XP_017035953.1|DKIK
OG0000803	LOC108100097|XP_017059331.1|DFIC	LOC108077240|XP_017025988.1|DKIK
OG0000803	LOC108100671|XP_017060175.1|DFIC	LOC108073584|XP_017020760.1|DKIK
OG0000804	LOC108086629|XP_017039093.1|DFIC	LOC108082359|XP_017033189.1|DKIK
OG0000804	LOC108091799|XP_017046656.1|DFIC	LOC108080482|XP_017030723.1|DKIK
OG0000805	LOC108087870|XP_017040943.1|DFIC	LOC108070769|XP_017016857.1|DKIK
OG0000805	LOC108087856|XP_017040928.1|DFIC	LOC108070765|XP_017016852.1|DKIK
OG0000806	LOC108094173|XP_017050122.1|DFIC	LOC108074590|XP_017022191.1|DKIK
OG0000807	LOC108087568|XP_017040485.1|DFIC	LOC108078938|XP_017028576.1|DKIK
OG0000807	LOC108094171|XP_017050119.1|DFIC	LOC108081443|XP_017032120.1|DKIK
OG0000808	LOC108099639|XP_017058758.1|DFIC	LOC108073689|XP_017020910.1|DKIK
OG0000810	LOC108094201|XP_017050145.1|DFIC	LOC108081338|XP_017031968.1|DKIK, LOC108081339|XP_017031969.1|DKIK
OG0000810	LOC108087607|XP_017040535.1|DFIC	LOC108081295|XP_017031871.1|DKIK
OG0000811	LOC108101661|XP_017061568.1|DFIC	LOC108085745|XP_017037967.1|DKIK
OG0000811	LOC108090347|XP_017044456.1|DFIC	LOC108076422|XP_017024755.1|DKIK
OG0000812	LOC108094688|XP_017050900.1|DFIC	LOC108071815|XP_017018205.1|DKIK
OG0000813	LOC108096676|XP_017053948.1|DFIC	LOC108081819|XP_017032547.1|DKIK
OG0000814	LOC108098176|XP_017056398.1|DFIC, LOC108097075|XP_017054649.1|DFIC	LOC108072487|XP_017019142.1|DKIK
OG0000815	LOC108089972|XP_017043963.1|DFIC	LOC108081417|XP_017032088.1|DKIK
OG0000816	LOC108091255|XP_017045859.1|DFIC	LOC108084446|XP_017036143.1|DKIK
OG0000816	LOC108096123|XP_017052989.1|DFIC	LOC108084216|XP_017035828.1|DKIK
OG0000817	LOC108095692|XP_017052352.1|DFIC	LOC108072025|XP_017018495.1|DKIK
OG0000817	LOC108095731|XP_017052395.1|DFIC	LOC108072044|XP_017018518.1|DKIK
OG0000818	LOC108092951|XP_017048310.1|DFIC	LOC108076097|XP_017024309.1|DKIK
OG0000818	LOC108094501|XP_017050592.1|DFIC	LOC108076058|XP_017024238.1|DKIK
OG0000819	LOC108101882|XP_017061918.1|DFIC	LOC108083334|XP_017034566.1|DKIK
OG0000819	LOC108101892|XP_017061945.1|DFIC	LOC108083605|XP_017034964.1|DKIK
OG0000820	LOC108097452|XP_017055213.1|DFIC	LOC108079173|XP_017028913.1|DKIK
OG0000820	LOC108096902|XP_017054338.1|DFIC	LOC108078558|XP_017027965.1|DKIK
OG0000821	LOC108087095|XP_017039765.1|DFIC	LOC108084536|XP_017036262.1|DKIK
OG0000821	LOC108096955|XP_017054412.1|DFIC	LOC108073060|XP_017020018.1|DKIK
OG0000822	LOC108099801|XP_017058917.1|DFIC	LOC108077471|XP_017026278.1|DKIK
OG0000822	LOC108089575|XP_017043797.1|DFIC, LOC108100994|XP_017060648.1|DFIC	LOC108074828|XP_017022517.1|DKIK
OG0000824	LOC108094519|XP_017050610.1|DFIC	LOC108075832|XP_017023896.1|DKIK
OG0000825	LOC108099808|XP_017058921.1|DFIC	LOC108077499|XP_017026316.1|DKIK
OG0000825	LOC108094536|XP_017050628.1|DFIC	LOC108086201|XP_017038552.1|DKIK
OG0000826	LOC108093870|XP_017049701.1|DFIC	LOC108074722|XP_017022354.1|DKIK
OG0000827	LOC108093135|XP_017048568.1|DFIC, LOC108093141|XP_017048575.1|DFIC, LOC108093134|XP_017048567.1|DFIC	LOC108071616|XP_017017888.1|DKIK, LOC108071615|XP_017017887.1|DKIK
OG0000828	LOC108091872|XP_017046742.1|DFIC	LOC108075448|XP_017023392.1|DKIK
OG0000830	LOC108088623|XP_017042020.1|DFIC	LOC108074168|XP_017021587.1|DKIK
OG0000831	LOC108100463|XP_017059881.1|DFIC	LOC108073965|XP_017021296.1|DKIK
OG0000832	LOC108093921|XP_017049779.1|DFIC	LOC108078439|XP_017027811.1|DKIK
OG0000832	LOC108094386|XP_017050437.1|DFIC	LOC108081842|XP_017032572.1|DKIK
OG0000833	LOC108088324|XP_017041551.1|DFIC	LOC108085488|XP_017037597.1|DKIK
OG0000834	LOC108088388|XP_017041625.1|DFIC	LOC108073364|XP_017020416.1|DKIK
OG0000835	LOC108089496|XP_017043270.1|DFIC	LOC108074001|XP_017021344.1|DKIK
OG0000836	LOC108094396|XP_017050453.1|DFIC	LOC108081845|XP_017032575.1|DKIK
OG0000836	LOC108089151|XP_017042762.1|DFIC	LOC108077157|XP_017025878.1|DKIK
OG0000837	LOC108090922|XP_017045342.1|DFIC	LOC108072114|XP_017018624.1|DKIK
OG0000837	LOC108086494|XP_017038908.1|DFIC	LOC108071240|XP_017017412.1|DKIK
OG0000838	LOC108096039|XP_017052875.1|DFIC	LOC108079554|XP_017029381.1|DKIK
OG0000838	LOC108096041|XP_017052877.1|DFIC	LOC108079555|XP_017029382.1|DKIK
OG0000839	LOC108101016|XP_017060670.1|DFIC	LOC108073265|XP_017020315.1|DKIK
OG0000840	LOC108094295|XP_017050289.1|DFIC	LOC108085114|XP_017037083.1|DKIK
OG0000840	LOC108095364|XP_017051934.1|DFIC	LOC108071845|XP_017018248.1|DKIK
OG0000841	LOC108096980|XP_017054449.1|DFIC	LOC108072127|XP_017018652.1|DKIK
OG0000842	LOC108101570|XP_017061469.1|DFIC	LOC108076637|XP_017025053.1|DKIK
OG0000842	LOC108093320|XP_017048797.1|DFIC	LOC108084124|XP_017035651.1|DKIK
OG0000843	LOC108090959|XP_017045392.1|DFIC	LOC108072185|XP_017018730.1|DKIK
OG0000844	LOC108090886|XP_017045277.1|DFIC	LOC108072172|XP_017018712.1|DKIK
OG0000844	LOC108098402|XP_017056774.1|DFIC	LOC108081019|XP_017031455.1|DKIK
OG0000845	LOC108091116|XP_017045631.1|DFIC	LOC108084585|XP_017036351.1|DKIK
OG0000845	LOC108091102|XP_017045613.1|DFIC	LOC108080381|XP_017030592.1|DKIK
OG0000846	LOC108088524|XP_017041854.1|DFIC	LOC108074382|XP_017021897.1|DKIK
OG0000847	LOC108096520|XP_017053638.1|DFIC	LOC108077946|XP_017026973.1|DKIK
OG0000847	LOC108101898|XP_017061951.1|DFIC	LOC108076449|XP_017024813.1|DKIK
OG0000848	LOC108092583|XP_017047717.1|DFIC	LOC108074497|XP_017022059.1|DKIK
OG0000848	LOC108094392|XP_017050446.1|DFIC	LOC108081848|XP_017032577.1|DKIK
OG0000849	LOC108088828|XP_017042324.1|DFIC	LOC108081968|XP_017032692.1|DKIK
OG0000849	LOC108101333|XP_017061131.1|DFIC	LOC108074388|XP_017021902.1|DKIK
OG0000850	LOC108096911|XP_017054350.1|DFIC, LOC108096503|XP_017053602.1|DFIC	LOC108076292|XP_017024548.1|DKIK
OG0000850	LOC108096962|XP_017054422.1|DFIC	LOC108076291|XP_017024545.1|DKIK
OG0000851	LOC108090527|XP_017044735.1|DFIC	LOC108076179|XP_017024398.1|DKIK
OG0000852	LOC108087841|XP_017040905.1|DFIC	LOC108082277|XP_017033097.1|DKIK
OG0000854	LOC108092864|XP_017048187.1|DFIC	LOC108070940|XP_017017097.1|DKIK
OG0000855	LOC108097305|XP_017055009.1|DFIC	LOC108079425|XP_017029245.1|DKIK
OG0000856	LOC108097514|XP_017055327.1|DFIC	LOC108079194|XP_017028945.1|DKIK
OG0000856	LOC108088915|XP_017042417.1|DFIC	LOC108083284|XP_017034502.1|DKIK
OG0000857	LOC108098142|XP_017056356.1|DFIC	LOC108074185|XP_017021611.1|DKIK
OG0000858	LOC108087217|XP_017039980.1|DFIC, LOC108087216|XP_017039979.1|DFIC	LOC108080811|XP_017031202.1|DKIK
OG0000860	LOC108099072|XP_017057845.1|DFIC	LOC108079823|XP_017029801.1|DKIK
OG0000861	LOC108087653|XP_017040621.1|DFIC	LOC108076215|XP_017024445.1|DKIK
OG0000862	LOC108095152|XP_017051579.1|DFIC	LOC108078395|XP_017027740.1|DKIK
OG0000862	LOC108102216|XP_017062428.1|DFIC	LOC108074511|XP_017022081.1|DKIK
OG0000863	LOC108099482|XP_017058528.1|DFIC	LOC108075544|XP_017023536.1|DKIK
OG0000864	LOC108092766|XP_017047988.1|DFIC	LOC108077333|XP_017026109.1|DKIK
OG0000864	LOC108095600|XP_017052253.1|DFIC	LOC108079898|XP_017029915.1|DKIK
OG0000865	LOC108098956|XP_017057657.1|DFIC	LOC108073211|XP_017020228.1|DKIK
OG0000866	LOC108101290|XP_017061079.1|DFIC	LOC108074435|XP_017021962.1|DKIK
OG0000866	LOC108101291|XP_017061080.1|DFIC	LOC108074434|XP_017021960.1|DKIK
OG0000867	LOC108101044|XP_017060715.1|DFIC	LOC108077348|XP_017026126.1|DKIK
OG0000867	LOC108089230|XP_017042876.1|DFIC	LOC108077226|XP_017025973.1|DKIK
OG0000868	LOC108091248|XP_017045850.1|DFIC	LOC108084496|XP_017036224.1|DKIK
OG0000869	LOC108098527|XP_017056997.1|DFIC	LOC108085474|XP_017037580.1|DKIK
OG0000870	LOC108090671|XP_017044942.1|DFIC	LOC108072068|XP_017018561.1|DKIK
OG0000871	LOC108087602|XP_017040530.1|DFIC, LOC108087702|XP_017040707.1|DFIC	LOC108082582|XP_017033529.1|DKIK
OG0000872	LOC108088585|XP_017041924.1|DFIC	LOC108082911|XP_017033984.1|DKIK
OG0000872	LOC108090868|XP_017045249.1|DFIC	LOC108072088|XP_017018585.1|DKIK
OG0000873	LOC108093570|XP_017049154.1|DFIC	LOC108080638|XP_017030953.1|DKIK
OG0000874	LOC108090534|XP_017044750.1|DFIC	LOC108076509|XP_017024903.1|DKIK
OG0000875	LOC108100149|XP_017059394.1|DFIC	LOC108083057|XP_017034177.1|DKIK
OG0000877	LOC108088900|XP_017042390.1|DFIC	LOC108083303|XP_017034530.1|DKIK, LOC108075071|XP_017022841.1|DKIK
OG0000877	LOC108092984|XP_017048365.1|DFIC	LOC108080265|XP_017030416.1|DKIK
OG0000878	LOC108096933|XP_017054374.1|DFIC	LOC108072395|XP_017018991.1|DKIK
OG0000879	LOC108094806|XP_017051066.1|DFIC	LOC108082148|XP_017032939.1|DKIK
OG0000880	LOC108092824|XP_017048117.1|DFIC	LOC108076029|XP_017024177.1|DKIK
OG0000880	LOC108089702|XP_017043538.1|DFIC	LOC108071563|XP_017017833.1|DKIK
OG0000881	LOC108093043|XP_017048440.1|DFIC	LOC108080202|XP_017030347.1|DKIK, LOC108080196|XP_017030337.1|DKIK
OG0000881	LOC108093223|XP_017048683.1|DFIC, LOC108093225|XP_017048684.1|DFIC	LOC108080194|XP_017030336.1|DKIK
OG0000882	LOC108098102|XP_017056302.1|DFIC	LOC108085972|XP_017038259.1|DKIK
OG0000883	LOC108097762|XP_017055771.1|DFIC	LOC108076650|XP_017025075.1|DKIK
OG0000884	LOC108089797|XP_017043682.1|DFIC	LOC108076882|XP_017025401.1|DKIK
OG0000885	LOC108087965|XP_017041052.1|DFIC	LOC108085674|XP_017037856.1|DKIK
OG0000886	LOC108087167|XP_017039897.1|DFIC	LOC108083928|XP_017035418.1|DKIK
OG0000887	LOC108091241|XP_017045843.1|DFIC	LOC108084443|XP_017036139.1|DKIK
OG0000888	LOC108099077|XP_017057858.1|DFIC	LOC108079021|XP_017028689.1|DKIK
OG0000889	LOC108088759|XP_017042196.1|DFIC	LOC108072677|XP_017019407.1|DKIK
OG0000890	LOC108096857|XP_017054271.1|DFIC	LOC108076459|XP_017024830.1|DKIK
OG0000891	LOC108092653|XP_017047798.1|DFIC	LOC108072850|XP_017019656.1|DKIK
OG0000891	LOC108093485|XP_017049060.1|DFIC	LOC108082237|XP_017033064.1|DKIK
OG0000892	LOC108100175|XP_017059431.1|DFIC	LOC108073887|XP_017021161.1|DKIK
OG0000892	LOC108100436|XP_017059845.1|DFIC	LOC108075250|XP_017023099.1|DKIK
OG0000893	LOC108093525|XP_017049107.1|DFIC	LOC108084102|XP_017035618.1|DKIK
OG0000894	LOC108098528|XP_017056994.1|DFIC, LOC108091828|XP_017046695.1|DFIC	LOC108080418|XP_017030640.1|DKIK, LOC108080417|XP_017030639.1|DKIK
OG0000894	LOC108098281|XP_017056577.1|DFIC, LOC108089087|XP_017042686.1|DFIC	LOC108081231|XP_017031799.1|DKIK
OG0000895	LOC108090581|XP_017044819.1|DFIC	LOC108076327|XP_017024601.1|DKIK
OG0000896	LOC108090350|XP_017044460.1|DFIC	LOC108076252|XP_017024490.1|DKIK
OG0000896	LOC108097320|XP_017055029.1|DFIC	LOC108080549|XP_017030842.1|DKIK
OG0000897	LOC108095717|XP_017052381.1|DFIC	LOC108085859|XP_017038105.1|DKIK
OG0000897	LOC108095709|XP_017052370.1|DFIC	LOC108085856|XP_017038103.1|DKIK
OG0000898	LOC108090586|XP_017044825.1|DFIC	LOC108076187|XP_017024408.1|DKIK
OG0000898	LOC108096530|XP_017053702.1|DFIC	LOC108086056|XP_017038363.1|DKIK
OG0000899	LOC108099624|XP_017058739.1|DFIC	LOC108071460|XP_017017712.1|DKIK
OG0000900	LOC108096561|XP_017053742.1|DFIC	LOC108076240|XP_017024477.1|DKIK
OG0000900	LOC108096560|XP_017053738.1|DFIC	LOC108076239|XP_017024476.1|DKIK
OG0000901	LOC108090691|XP_017044965.1|DFIC	LOC108072219|XP_017018771.1|DKIK, LOC108072217|XP_017018769.1|DKIK
OG0000901	LOC108090708|XP_017044991.1|DFIC	LOC108072218|XP_017018770.1|DKIK, LOC108072302|XP_017018858.1|DKIK
OG0000902	LOC108095265|XP_017051779.1|DFIC	LOC108071737|XP_017018050.1|DKIK
OG0000902	LOC108095267|XP_017051780.1|DFIC	LOC108071668|XP_017017962.1|DKIK
OG0000903	LOC108089620|XP_017043470.1|DFIC	LOC108073863|XP_017021138.1|DKIK
OG0000903	LOC108089334|XP_017043003.1|DFIC	LOC108073892|XP_017021170.1|DKIK
OG0000904	LOC108099173|XP_017058023.1|DFIC	LOC108079705|XP_017029600.1|DKIK
OG0000904	LOC108098980|XP_017057685.1|DFIC	LOC108079707|XP_017029602.1|DKIK
OG0000906	LOC108086384|XP_017038775.1|DFIC	LOC108078022|XP_017027072.1|DKIK, LOC108078065|XP_017027119.1|DKIK, LOC108078055|XP_017027108.1|DKIK
OG0000906	LOC108086477|XP_017038893.1|DFIC	LOC108078048|XP_017027100.1|DKIK
OG0000907	LOC108090960|XP_017045393.1|DFIC	LOC108072186|XP_017018731.1|DKIK
OG0000909	LOC108087374|XP_017040205.1|DFIC	LOC108075505|XP_017023461.1|DKIK
OG0000910	LOC108098871|XP_017057547.1|DFIC	LOC108085003|XP_017036921.1|DKIK
OG0000911	LOC108094048|XP_017049971.1|DFIC	LOC108072458|XP_017019080.1|DKIK, LOC108073054|XP_017020010.1|DKIK
OG0000912	LOC108096430|XP_017053508.1|DFIC, LOC108096437|XP_017053519.1|DFIC	LOC108083145|XP_017034316.1|DKIK
OG0000913	LOC108089443|XP_017043169.1|DFIC	LOC108070453|XP_017016419.1|DKIK
OG0000914	LOC108086661|XP_017039133.1|DFIC	LOC108082394|XP_017033228.1|DKIK
OG0000915	LOC108090287|XP_017044387.1|DFIC	LOC108082506|XP_017033424.1|DKIK
OG0000915	LOC108086487|XP_017038900.1|DFIC	LOC108076219|XP_017024450.1|DKIK
OG0000916	LOC108101154|XP_017060869.1|DFIC, LOC108094417|XP_017050512.1|DFIC, LOC108092689|XP_017047874.1|DFIC	LOC108079611|XP_017029464.1|DKIK
OG0000917	LOC108092686|XP_017047872.1|DFIC, LOC108092849|XP_017048555.1|DFIC	LOC108075845|XP_017023912.1|DKIK
OG0000918	LOC108101461|XP_017061298.1|DFIC	LOC108083983|XP_017035491.1|DKIK
OG0000918	LOC108092366|XP_017047392.1|DFIC	LOC108072530|XP_017019193.1|DKIK
OG0000921	LOC108097125|XP_017054710.1|DFIC	LOC108083456|XP_017034715.1|DKIK
OG0000921	LOC108097235|XP_017054893.1|DFIC, LOC108097381|XP_017055121.1|DFIC	LOC108083454|XP_017034713.1|DKIK
OG0000923	LOC108099975|XP_017059156.1|DFIC	LOC108080592|XP_017030889.1|DKIK
OG0000923	LOC108099543|XP_017058607.1|DFIC	LOC108083198|XP_017034390.1|DKIK
OG0000924	LOC108091195|XP_017045765.1|DFIC	LOC108072920|XP_017019757.1|DKIK, LOC108080521|XP_017030801.1|DKIK
OG0000925	LOC108086860|XP_017039405.1|DFIC, LOC108086861|XP_017039406.1|DFIC	LOC108073679|XP_017020895.1|DKIK
OG0000926	LOC108091722|XP_017046554.1|DFIC, LOC108089076|XP_017042671.1|DFIC	LOC108080467|XP_017030693.1|DKIK
OG0000926	LOC108096305|XP_017053284.1|DFIC	LOC108080979|XP_017031394.1|DKIK
OG0000927	LOC108096014|XP_017052853.1|DFIC	LOC108085566|XP_017037694.1|DKIK
OG0000927	LOC108095917|XP_017052733.1|DFIC	LOC108085555|XP_017037682.1|DKIK
OG0000928	LOC108102187|XP_017062382.1|DFIC	LOC108082887|XP_017033958.1|DKIK
OG0000928	LOC108102138|XP_017062300.1|DFIC	LOC108082712|XP_017033709.1|DKIK
OG0000929	LOC108092561|XP_017047689.1|DFIC	LOC108077338|XP_017026116.1|DKIK
OG0000929	LOC108092562|XP_017047690.1|DFIC	LOC108077336|XP_017026114.1|DKIK
OG0000930	LOC108089329|XP_017042996.1|DFIC	LOC108078597|XP_017028007.1|DKIK, LOC108078712|XP_017028185.1|DKIK
OG0000930	LOC108089490|XP_017043258.1|DFIC	LOC108078596|XP_017028006.1|DKIK, LOC108078598|XP_017028008.1|DKIK
OG0000931	LOC108096537|XP_017053712.1|DFIC	LOC108072257|XP_017018813.1|DKIK
OG0000931	LOC108101361|XP_017061161.1|DFIC	LOC108075812|XP_017023873.1|DKIK
OG0000932	LOC108100220|XP_017059485.1|DFIC	LOC108075016|XP_017022756.1|DKIK
OG0000932	LOC108100224|XP_017059490.1|DFIC	LOC108074987|XP_017022707.1|DKIK
OG0000933	LOC108095115|XP_017051541.1|DFIC	LOC108076690|XP_017025132.1|DKIK
OG0000933	LOC108095116|XP_017051543.1|DFIC	LOC108076691|XP_017025133.1|DKIK
OG0000934	LOC108090288|XP_017044388.1|DFIC	LOC108070808|XP_017016898.1|DKIK
OG0000934	LOC108090300|XP_017044399.1|DFIC	LOC108070806|XP_017016896.1|DKIK
OG0000935	LOC108097525|XP_017055352.1|DFIC	LOC108081000|XP_017031423.1|DKIK
OG0000936	LOC108101430|XP_017061249.1|DFIC	LOC108084501|XP_017036228.1|DKIK
OG0000936	LOC108097460|XP_017055223.1|DFIC	LOC108079174|XP_017028914.1|DKIK
OG0000937	LOC108086589|XP_017039038.1|DFIC	LOC108085040|XP_017036981.1|DKIK
OG0000938	LOC108096575|XP_017053761.1|DFIC	LOC108072262|XP_017018819.1|DKIK
OG0000938	LOC108094676|XP_017050881.1|DFIC	LOC108071227|XP_017017404.1|DKIK
OG0000939	LOC108100812|XP_017060368.1|DFIC	LOC108079613|XP_017029477.1|DKIK
OG0000940	LOC108095395|XP_017051967.1|DFIC	LOC108074917|XP_017022636.1|DKIK
OG0000940	LOC108100684|XP_017060189.1|DFIC	LOC108079065|XP_017028768.1|DKIK
OG0000941	LOC108097782|XP_017055801.1|DFIC	LOC108085781|XP_017038020.1|DKIK
OG0000942	LOC108093074|XP_017048476.1|DFIC	LOC108085817|XP_017038057.1|DKIK
OG0000943	LOC108093772|XP_017049531.1|DFIC	LOC108073102|XP_017020081.1|DKIK
OG0000944	LOC108097751|XP_017055751.1|DFIC	LOC108079276|XP_017029060.1|DKIK
OG0000945	LOC108100297|XP_017059584.1|DFIC	LOC108071508|XP_017017763.1|DKIK
OG0000945	LOC108100296|XP_017059583.1|DFIC	LOC108071507|XP_017017762.1|DKIK
OG0000946	LOC108100880|XP_017060478.1|DFIC	LOC108077032|XP_017025650.1|DKIK
OG0000947	LOC108090746|XP_017045062.1|DFIC	LOC108072101|XP_017018604.1|DKIK
OG0000948	LOC108099142|XP_017057973.1|DFIC	LOC108079716|XP_017029614.1|DKIK
OG0000949	LOC108095529|XP_017052140.1|DFIC	LOC108084555|XP_017036300.1|DKIK, LOC108084576|XP_017036340.1|DKIK
OG0000950	LOC108097659|XP_017055583.1|DFIC	LOC108083483|XP_017034767.1|DKIK
OG0000950	LOC108096140|XP_017053010.1|DFIC	LOC108084079|XP_017035589.1|DKIK
OG0000951	LOC108087955|XP_017041033.1|DFIC	LOC108077880|XP_017026904.1|DKIK
OG0000952	LOC108093489|XP_017049068.1|DFIC	LOC108082189|XP_017032998.1|DKIK
OG0000954	LOC108094236|XP_017050183.1|DFIC, LOC108094197|XP_017050139.1|DFIC	LOC108085099|XP_017037060.1|DKIK
OG0000955	LOC108091591|XP_017046355.1|DFIC	LOC108080214|XP_017030361.1|DKIK
OG0000955	LOC108091590|XP_017046354.1|DFIC	LOC108080203|XP_017030352.1|DKIK
OG0000956	LOC108101104|XP_017060806.1|DFIC	LOC108081765|XP_017032456.1|DKIK
OG0000956	LOC108101029|XP_017060687.1|DFIC	LOC108081768|XP_017032459.1|DKIK
OG0000957	LOC108093608|XP_017049224.1|DFIC	LOC108072874|XP_017019681.1|DKIK
OG0000957	LOC108093609|XP_017049225.1|DFIC	LOC108072872|XP_017019680.1|DKIK
OG0000958	LOC108087252|XP_017040045.1|DFIC	LOC108083524|XP_017034845.1|DKIK, LOC108084591|XP_017036355.1|DKIK, LOC108080064|XP_017030136.1|DKIK
OG0000958	LOC108095136|XP_017051563.1|DFIC	LOC108072285|XP_017018842.1|DKIK
OG0000959	LOC108092895|XP_017048232.1|DFIC, LOC108095963|XP_017052792.1|DFIC	LOC108074312|XP_017021798.1|DKIK, LOC108085502|XP_017037611.1|DKIK
OG0000960	LOC108097017|XP_017054505.1|DFIC	LOC108079356|XP_017029153.1|DKIK
OG0000961	LOC108096289|XP_017053251.1|DFIC	LOC108083661|XP_017035023.1|DKIK
OG0000961	LOC108096290|XP_017053252.1|DFIC	LOC108083660|XP_017035022.1|DKIK
OG0000962	LOC108091588|XP_017046352.1|DFIC, LOC108091592|XP_017046356.1|DFIC	LOC108080897|XP_017031288.1|DKIK, LOC108080964|XP_017031367.1|DKIK, LOC108080947|XP_017031347.1|DKIK
OG0000962	LOC108091599|XP_017046365.1|DFIC	LOC108080929|XP_017031321.1|DKIK
OG0000963	LOC108088569|XP_017041905.1|DFIC	LOC108083374|XP_017034609.1|DKIK
OG0000964	LOC108093866|XP_017049696.1|DFIC	LOC108082287|XP_017033107.1|DKIK
OG0000965	LOC108088728|XP_017042166.1|DFIC	LOC108071693|XP_017017996.1|DKIK
OG0000966	LOC108096644|XP_017053896.1|DFIC	LOC108085120|XP_017037110.1|DKIK
OG0000966	LOC108086838|XP_017039375.1|DFIC	LOC108073749|XP_017021006.1|DKIK
OG0000968	LOC108089562|XP_017043395.1|DFIC	LOC108073933|XP_017021226.1|DKIK
OG0000969	LOC108095167|XP_017051614.1|DFIC	LOC108078155|XP_017027287.1|DKIK
OG0000970	LOC108095921|XP_017052742.1|DFIC	LOC108083723|XP_017035118.1|DKIK, LOC108083724|XP_017035119.1|DKIK
OG0000971	LOC108101970|XP_017062047.1|DFIC, LOC108098275|XP_017056566.1|DFIC	LOC108076913|XP_017025445.1|DKIK
OG0000972	LOC108093231|XP_017048691.1|DFIC	LOC108071650|XP_017017934.1|DKIK
OG0000972	LOC108092975|XP_017048356.1|DFIC	LOC108071219|XP_017017391.1|DKIK
OG0000973	LOC108097216|XP_017054852.1|DFIC	LOC108080070|XP_017030141.1|DKIK, LOC108080059|XP_017030130.1|DKIK
OG0000974	LOC108100255|XP_017059520.1|DFIC	LOC108073292|XP_017020336.1|DKIK
OG0000975	LOC108102054|XP_017062169.1|DFIC	LOC108072112|XP_017018622.1|DKIK, LOC108072110|XP_017018621.1|DKIK
OG0000976	LOC108097521|XP_017055338.1|DFIC	LOC108081096|XP_017031575.1|DKIK
OG0000977	LOC108097100|XP_017054659.1|DFIC	LOC108084193|XP_017035779.1|DKIK
OG0000977	LOC108097070|XP_017054600.1|DFIC	LOC108084189|XP_017035775.1|DKIK
OG0000978	LOC108096686|XP_017053977.1|DFIC	LOC108085097|XP_017037058.1|DKIK
OG0000978	LOC108092190|XP_017047206.1|DFIC	LOC108070731|XP_017016817.1|DKIK
OG0000979	LOC108096866|XP_017054281.1|DFIC	LOC108078293|XP_017027560.1|DKIK
OG0000980	LOC108095736|XP_017052402.1|DFIC	LOC108084938|XP_017036826.1|DKIK
OG0000981	LOC108089185|XP_017042811.1|DFIC	LOC108076948|XP_017025487.1|DKIK
OG0000984	LOC108093452|XP_017049017.1|DFIC	LOC108083699|XP_017035087.1|DKIK, LOC108082723|XP_017033720.1|DKIK
OG0000985	LOC108093915|XP_017049772.1|DFIC	LOC108072868|XP_017019676.1|DKIK
