Orthogroup	DFIC.longest_only	DSUZ.longest_only
OG0002059	LOC108095851|XP_017052638.1|DFIC	LOC108004983|XP_016923591.1|DSUZ
OG0002060	LOC108086738|XP_017039259.1|DFIC	LOC108009722|XP_016929792.1|DSUZ
OG0002061	LOC108090902|XP_017045307.1|DFIC	LOC108010123|XP_016930440.1|DSUZ
OG0002062	LOC108092779|XP_017048013.1|DFIC	LOC108011222|XP_016931809.1|DSUZ
OG0002063	LOC108097034|XP_017054542.1|DFIC, LOC108095242|XP_017051761.1|DFIC, LOC108098190|XP_017056414.1|DFIC, LOC108097363|XP_017055096.1|DFIC	LOC108015304|XP_016937171.1|DSUZ
OG0002064	LOC108100466|XP_017059885.1|DFIC	LOC108020048|XP_016943633.1|DSUZ
OG0002065	LOC108099106|XP_017057917.1|DFIC	LOC108013246|XP_036670730.1|DSUZ
OG0002066	LOC108096604|XP_017053800.1|DFIC	LOC108014539|XP_036673416.1|DSUZ
OG0002067	LOC108090806|XP_017045151.1|DFIC	LOC108009467|XP_016929336.1|DSUZ
OG0002068	LOC108096882|XP_017054312.1|DFIC	LOC108018176|XP_016941164.1|DSUZ
OG0002069	LOC108095714|XP_017052378.1|DFIC	LOC118879104|XP_036677980.1|DSUZ, LOC108008004|XP_016927273.2|DSUZ, LOC118879107|XP_036677981.1|DSUZ, LOC118879102|XP_036677979.1|DSUZ
OG0002070	LOC108092146|XP_017047150.1|DFIC	LOC108012088|XP_016932853.1|DSUZ
OG0002071	LOC108095773|XP_017052507.1|DFIC	LOC108014563|XP_016936203.2|DSUZ
OG0002072	LOC108093922|XP_017049780.1|DFIC	LOC108009204|XP_016928854.1|DSUZ
OG0002073	LOC108087462|XP_017040313.1|DFIC	LOC108012955|XP_036671686.1|DSUZ
OG0002074	LOC108101925|XP_017061993.1|DFIC	LOC108009400|XP_016929208.1|DSUZ
OG0002075	LOC108095010|XP_017051346.1|DFIC, LOC108100895|XP_017060493.1|DFIC	LOC108018938|XP_016942023.1|DSUZ
OG0002076	LOC108096691|XP_017053983.1|DFIC	LOC108009721|XP_016929776.1|DSUZ
OG0002077	LOC108100294|XP_017059581.1|DFIC	LOC108013015|XP_016934092.1|DSUZ
OG0002078	LOC108094753|XP_017050999.1|DFIC	LOC108019856|XP_016943388.1|DSUZ
OG0002079	LOC108100380|XP_017059723.1|DFIC	LOC108011424|XP_016932038.1|DSUZ
OG0002080	LOC108093803|XP_017049598.1|DFIC	LOC108010215|XP_016930547.1|DSUZ
OG0002081	LOC108090855|XP_017045225.1|DFIC	LOC108008412|XP_016927747.1|DSUZ
OG0002082	LOC108090419|XP_017044567.1|DFIC	LOC108009295|XP_036669694.1|DSUZ
OG0002083	LOC108092874|XP_017048199.1|DFIC	LOC108016542|XP_036676840.1|DSUZ
OG0002084	LOC108096922|XP_017054362.1|DFIC	LOC108008319|XP_016927625.1|DSUZ
OG0002085	LOC108096706|XP_017054028.1|DFIC	LOC108009593|XP_036669454.1|DSUZ
OG0002086	LOC108096941|XP_017054388.1|DFIC	LOC108008354|XP_016927673.1|DSUZ
OG0002087	LOC108100270|XP_017059543.1|DFIC	LOC108005788|XP_016924607.2|DSUZ
OG0002088	LOC108100427|XP_017059821.1|DFIC	LOC108013145|XP_036672228.1|DSUZ
OG0002089	LOC108090405|XP_017044546.1|DFIC	LOC108019811|XP_016943311.1|DSUZ
OG0002090	LOC108095443|XP_017052041.1|DFIC	LOC108011264|XP_036670757.1|DSUZ
OG0002091	LOC108090675|XP_017044950.1|DFIC	LOC108008851|XP_016928245.1|DSUZ
OG0002092	LOC108089469|XP_017043211.1|DFIC	LOC108011317|XP_016931913.1|DSUZ
OG0002093	LOC108090763|XP_017045092.1|DFIC	LOC108009084|XP_016928629.1|DSUZ
OG0002094	LOC108090687|XP_017044962.1|DFIC	LOC108008761|XP_016928148.1|DSUZ
OG0002096	LOC108086724|XP_017039236.1|DFIC	LOC108009643|XP_036668903.1|DSUZ
OG0002097	LOC108090753|XP_017045074.1|DFIC	LOC108009142|XP_016928735.1|DSUZ
OG0002098	LOC108088876|XP_017042359.1|DFIC	LOC108017600|XP_036671317.1|DSUZ
OG0002099	LOC108097612|XP_017055510.1|DFIC	LOC108006495|XP_036672986.1|DSUZ
OG0002100	LOC108096419|XP_017053489.1|DFIC	LOC108011362|XP_016931961.1|DSUZ
OG0002101	LOC108090364|XP_017044482.1|DFIC	LOC108019767|XP_036670204.1|DSUZ
OG0002102	LOC108094881|XP_017051201.1|DFIC	LOC108009428|XP_016929248.1|DSUZ
OG0002103	LOC108097689|XP_017055646.1|DFIC	LOC108006105|XP_036673031.1|DSUZ
OG0002105	LOC108101283|XP_017061065.1|DFIC	LOC108007460|XP_016926621.1|DSUZ
OG0002106	LOC108097718|XP_017055699.1|DFIC	LOC118877647|XP_036673114.1|DSUZ
OG0002107	LOC108100064|XP_017059287.1|DFIC	LOC108020886|XP_016944778.1|DSUZ
OG0002108	LOC108092220|XP_017047242.1|DFIC	LOC118877945|XP_036674562.1|DSUZ
OG0002109	LOC108086798|XP_017039328.1|DFIC	LOC108010803|XP_016931226.2|DSUZ, LOC108010768|XP_036675515.1|DSUZ
OG0002110	LOC108092661|XP_017047811.1|DFIC	LOC108013364|XP_016935073.2|DSUZ
OG0002111	LOC108098722|XP_017057329.1|DFIC	LOC108019237|XP_016942526.1|DSUZ
OG0002111	LOC108098716|XP_017057322.1|DFIC	LOC108019032|XP_016942134.1|DSUZ
OG0002112	LOC108098695|XP_017057293.1|DFIC	LOC108019138|XP_016942411.1|DSUZ, LOC108012997|XP_016934069.2|DSUZ, LOC108019213|XP_016942534.2|DSUZ
OG0002113	LOC108091924|XP_017046798.1|DFIC	LOC108016107|XP_036673108.1|DSUZ
OG0002113	LOC108091849|XP_017046718.1|DFIC	LOC108017328|XP_036673107.1|DSUZ
OG0002114	LOC108097643|XP_017055561.1|DFIC	LOC108019304|XP_016942613.2|DSUZ
OG0002114	LOC108097713|XP_017055691.1|DFIC	LOC108019303|XP_016942612.1|DSUZ
OG0002115	LOC108101855|XP_017061864.1|DFIC	LOC108017947|XP_016940666.1|DSUZ
OG0002115	LOC108101857|XP_017061865.1|DFIC	LOC108017948|XP_016940667.1|DSUZ
OG0002116	LOC108098348|XP_017056679.1|DFIC	LOC108021130|XP_016945177.2|DSUZ
OG0002116	LOC108100191|XP_017059452.1|DFIC	LOC108012638|XP_016933550.2|DSUZ
OG0002117	LOC108094936|XP_017051284.1|DFIC	LOC108008965|XP_016928389.1|DSUZ
OG0002119	LOC108095813|XP_017052575.1|DFIC	LOC108006607|XP_036673216.1|DSUZ
OG0002120	LOC108095035|XP_017051407.1|DFIC	LOC108020428|XP_016944229.1|DSUZ
OG0002121	LOC108086560|XP_017039002.1|DFIC	LOC108014782|XP_016936464.1|DSUZ
OG0002123	LOC108100797|XP_017060340.1|DFIC	LOC108015212|XP_016937040.1|DSUZ
OG0002124	LOC108088720|XP_017042154.1|DFIC, LOC108088713|XP_017042146.1|DFIC	LOC108010417|XP_036675971.1|DSUZ
OG0002125	LOC108087657|XP_017040634.1|DFIC	LOC108009618|XP_016929592.1|DSUZ
OG0002126	LOC108096461|XP_017053557.1|DFIC	LOC108012475|XP_016933358.1|DSUZ
OG0002127	LOC108098082|XP_017056273.1|DFIC	LOC108016907|XP_016939311.1|DSUZ
OG0002128	LOC108088610|XP_017041984.1|DFIC	LOC108010448|XP_016930797.1|DSUZ
OG0002129	LOC108087986|XP_017041076.1|DFIC	LOC108014440|XP_036672899.1|DSUZ
OG0002130	LOC108097058|XP_017054583.1|DFIC	LOC108016721|XP_016938938.1|DSUZ
OG0002131	LOC108087342|XP_017040171.1|DFIC	LOC108004864|XP_036673563.1|DSUZ, LOC108020291|XP_016943908.2|DSUZ
OG0002132	LOC108089239|XP_017042889.1|DFIC	LOC108021285|XP_016945413.1|DSUZ
OG0002133	LOC108095573|XP_017052213.1|DFIC	LOC108005407|XP_016924159.1|DSUZ
OG0002134	LOC108092787|XP_017048041.1|DFIC	LOC108016903|XP_016939308.1|DSUZ
OG0002135	LOC108097921|XP_017055959.1|DFIC	LOC108019071|XP_036675855.1|DSUZ
OG0002136	LOC108088506|XP_017041826.1|DFIC	LOC108015496|XP_036675292.1|DSUZ
OG0002137	LOC108087143|XP_017039843.1|DFIC	LOC108007461|XP_016926617.1|DSUZ
OG0002138	LOC108091108|XP_017045620.1|DFIC	LOC108016598|XP_016938775.1|DSUZ
OG0002139	LOC108091302|XP_017045914.1|DFIC	LOC108019043|XP_016942156.1|DSUZ
OG0002140	LOC108088683|XP_017042113.1|DFIC	LOC108016626|XP_036676458.1|DSUZ
OG0002141	LOC108094854|XP_017051154.1|DFIC	LOC108011462|XP_016932097.1|DSUZ
OG0002142	LOC108098652|XP_017057217.1|DFIC	LOC108011603|XP_016932262.1|DSUZ
OG0002143	LOC108101317|XP_017061109.1|DFIC	LOC108021261|XP_016945372.1|DSUZ
OG0002145	LOC108101124|XP_017060837.1|DFIC	LOC108013998|XP_036674519.1|DSUZ, LOC118877591|XP_036672761.1|DSUZ
OG0002146	LOC108098557|XP_017057051.1|DFIC	LOC108011640|XP_016932317.1|DSUZ
OG0002147	LOC108095545|XP_017052163.1|DFIC	LOC108018857|XP_036675804.1|DSUZ
OG0002148	LOC108099016|XP_017057739.1|DFIC	LOC108007073|XP_036671956.1|DSUZ
OG0002149	LOC108095048|XP_017051439.1|DFIC	LOC108020406|XP_016944187.1|DSUZ
OG0002150	LOC108094675|XP_017050880.1|DFIC	LOC108005403|XP_016924156.1|DSUZ
OG0002151	LOC108089259|XP_017042916.1|DFIC	LOC108009147|XP_016928743.1|DSUZ, LOC108019297|XP_016942640.1|DSUZ
OG0002152	LOC108087172|XP_017039904.1|DFIC	LOC108017514|XP_016940071.2|DSUZ
OG0002153	LOC108088381|XP_017041618.1|DFIC	LOC108014308|XP_036674364.1|DSUZ
OG0002154	LOC108097303|XP_017055007.1|DFIC	LOC108016939|XP_016939358.1|DSUZ, LOC108019296|XP_036673944.1|DSUZ
OG0002155	LOC108086794|XP_017039322.1|DFIC	LOC108018268|XP_016941278.2|DSUZ
OG0002156	LOC108088801|XP_017042259.1|DFIC	LOC108007694|XP_016926918.1|DSUZ
OG0002157	LOC108087208|XP_017039962.1|DFIC	LOC108018464|XP_036673902.1|DSUZ
OG0002158	LOC108096883|XP_017054313.1|DFIC	LOC108018177|XP_016941165.1|DSUZ
OG0002159	LOC108087752|XP_017040769.1|DFIC, LOC108087751|XP_017040767.1|DFIC	LOC108009632|XP_016929611.1|DSUZ
OG0002160	LOC108098661|XP_017057226.1|DFIC	LOC108016421|XP_036672838.1|DSUZ, LOC108014869|XP_036675174.1|DSUZ
OG0002161	LOC108088045|XP_017041169.1|DFIC	LOC108020118|XP_016943707.2|DSUZ
OG0002162	LOC108087319|XP_017040139.1|DFIC	LOC118878119|XP_036675458.1|DSUZ, LOC108006795|XP_016925832.1|DSUZ
OG0002163	LOC108092988|XP_017048370.1|DFIC	LOC108011154|XP_016931729.1|DSUZ
OG0002164	LOC108095978|XP_017052811.1|DFIC	LOC108012109|XP_036674464.1|DSUZ
OG0002165	LOC108098216|XP_017056483.1|DFIC	LOC108013555|XP_016934959.1|DSUZ
OG0002166	LOC108101390|XP_017061198.1|DFIC, LOC108093235|XP_017048702.1|DFIC	LOC108011979|XP_016932729.1|DSUZ
OG0002167	LOC108095250|XP_017051767.1|DFIC	LOC108017840|XP_016940483.1|DSUZ
OG0002168	LOC108090804|XP_017045147.1|DFIC	LOC108009879|XP_016930075.1|DSUZ
OG0002169	LOC108087562|XP_017040478.1|DFIC	LOC108013613|XP_016935043.1|DSUZ
OG0002170	LOC108098406|XP_017056778.1|DFIC	LOC108020410|XP_016944195.1|DSUZ
OG0002171	LOC108087134|XP_017039821.1|DFIC	LOC108015777|XP_016937819.1|DSUZ
OG0002172	LOC108091668|XP_017046470.1|DFIC	LOC108011013|XP_016931528.2|DSUZ
OG0002173	LOC108100077|XP_017059306.1|DFIC	LOC108021060|XP_016945056.1|DSUZ
OG0002174	LOC108092128|XP_017047121.1|DFIC	LOC108010882|XP_016931359.2|DSUZ, LOC118877953|XP_036674611.1|DSUZ
OG0002175	LOC108092129|XP_017047122.1|DFIC	LOC108014438|XP_036675600.1|DSUZ, LOC118877954|XP_036674612.1|DSUZ
OG0002176	LOC108088005|XP_017041106.1|DFIC	LOC108014140|XP_016935659.2|DSUZ
OG0002177	LOC108087047|XP_017039714.1|DFIC	LOC108015681|XP_016937687.1|DSUZ
OG0002178	LOC108086559|XP_017039001.1|DFIC	LOC108016153|XP_036675260.1|DSUZ
OG0002179	LOC108095929|XP_017052754.1|DFIC	LOC108011004|XP_036673407.1|DSUZ
OG0002180	LOC108099380|XP_017058362.1|DFIC	LOC118879222|XP_036678008.1|DSUZ, LOC108016478|XP_036675290.1|DSUZ
OG0002181	LOC108097753|XP_017055753.1|DFIC	LOC108014992|XP_016936703.1|DSUZ
OG0002182	LOC108098587|XP_017057116.1|DFIC	LOC108016364|XP_016938487.2|DSUZ, LOC118876746|XP_036672618.1|DSUZ
OG0002183	LOC108095249|XP_017051766.1|DFIC	LOC108008622|XP_016927992.1|DSUZ
OG0002184	LOC108092105|XP_017047088.1|DFIC	LOC108015940|XP_016938012.2|DSUZ
OG0002185	LOC108097232|XP_017054891.1|DFIC	LOC108006412|XP_036673302.1|DSUZ
OG0002186	LOC108088137|XP_017041290.1|DFIC	LOC108018264|XP_016941272.2|DSUZ, LOC108017043|XP_016939485.2|DSUZ
OG0002187	LOC108099599|XP_017058704.1|DFIC	LOC108012185|XP_036673013.1|DSUZ, LOC108006379|XP_016925391.1|DSUZ
OG0002188	LOC108090744|XP_017045058.1|DFIC	LOC108010100|XP_016930410.1|DSUZ
OG0002189	LOC108087726|XP_017040736.1|DFIC	LOC108007065|XP_016926158.1|DSUZ
OG0002190	LOC108087229|XP_017040002.1|DFIC	LOC108012018|XP_036673217.1|DSUZ
OG0002191	LOC108096280|XP_017053235.1|DFIC	LOC108012839|XP_016933795.1|DSUZ
OG0002192	LOC108099957|XP_017059126.1|DFIC	LOC108007746|XP_016926990.1|DSUZ
OG0002193	LOC108087263|XP_017040059.1|DFIC	LOC108020569|XP_016944421.1|DSUZ
OG0002194	LOC108088373|XP_017041607.1|DFIC	LOC108019523|XP_036673412.1|DSUZ
OG0002195	LOC108091954|XP_017046840.1|DFIC	LOC108015757|XP_016937783.2|DSUZ
OG0002196	LOC108098770|XP_017057391.1|DFIC	LOC108010922|XP_016931411.2|DSUZ
OG0002197	LOC108099055|XP_017057812.1|DFIC	LOC108013495|XP_016934867.1|DSUZ
OG0002198	LOC108098571|XP_017057083.1|DFIC	LOC108016087|XP_036675064.1|DSUZ
OG0002199	LOC108097649|XP_017055569.1|DFIC	LOC108006084|XP_016925019.2|DSUZ
OG0002200	LOC108095608|XP_017052261.1|DFIC	LOC108019117|XP_016942331.1|DSUZ
OG0002202	LOC108091962|XP_017046856.1|DFIC	LOC108015643|XP_036674261.1|DSUZ, LOC108017439|XP_036672644.1|DSUZ
OG0002203	LOC108092093|XP_017047072.1|DFIC	LOC108010877|XP_036675360.1|DSUZ, LOC118877891|XP_036674207.1|DSUZ
OG0002204	LOC108095814|XP_017052576.1|DFIC	LOC108006617|XP_036673212.1|DSUZ
OG0002205	LOC108087106|XP_017039777.1|DFIC	LOC118877815|XP_036673860.1|DSUZ, LOC118878589|XP_036677519.1|DSUZ
OG0002206	LOC108095727|XP_017052391.1|DFIC	LOC108005979|XP_036673139.1|DSUZ
OG0002207	LOC108102300|XP_017062551.1|DFIC	LOC108008083|XP_036673542.1|DSUZ
OG0002208	LOC108086288|XP_017038666.1|DFIC	LOC108014756|XP_036673496.1|DSUZ
OG0002209	LOC108097301|XP_017055005.1|DFIC	LOC108015323|XP_016937211.1|DSUZ
OG0002210	LOC108090205|XP_017044284.1|DFIC	LOC108014357|XP_016935933.1|DSUZ
OG0002211	LOC108087311|XP_017040120.1|DFIC	LOC108018303|XP_036674748.1|DSUZ
OG0002212	LOC108088006|XP_017041107.1|DFIC	LOC108014139|XP_036672788.1|DSUZ
OG0002213	LOC108091823|XP_017046690.1|DFIC	LOC108015981|XP_016938057.1|DSUZ
OG0002215	LOC108098822|XP_017057464.1|DFIC	LOC108015608|XP_036674037.1|DSUZ, LOC108014529|XP_036673698.1|DSUZ
OG0002216	LOC108088458|XP_017041731.1|DFIC	LOC108014309|XP_036674153.1|DSUZ
OG0002217	LOC108092209|XP_017047227.1|DFIC	LOC108014619|XP_036674169.1|DSUZ, LOC108014618|XP_036675525.1|DSUZ
OG0002218	LOC108094621|XP_017050793.1|DFIC	LOC108005363|XP_016924103.1|DSUZ
OG0002219	LOC108091699|XP_017046520.1|DFIC	LOC108014907|XP_036674580.1|DSUZ, LOC108014221|XP_036672783.1|DSUZ
OG0002220	LOC108091581|XP_017046346.1|DFIC	LOC108014916|XP_036674341.1|DSUZ, LOC108014906|XP_036672732.1|DSUZ
OG0002221	LOC108087543|XP_017040441.1|DFIC	LOC108013479|XP_016934851.1|DSUZ
OG0002222	LOC108101839|XP_017061841.1|DFIC	LOC108009535|XP_016929459.1|DSUZ
OG0002223	LOC108090348|XP_017044458.1|DFIC	LOC108009094|XP_036668933.1|DSUZ
OG0002224	LOC108093623|XP_017049250.1|DFIC	LOC108017926|XP_016940589.1|DSUZ
OG0002225	LOC108086987|XP_017039606.1|DFIC	LOC108005912|XP_036671642.1|DSUZ
OG0002226	LOC108094260|XP_017050214.1|DFIC	LOC108017794|XP_016940427.1|DSUZ
OG0002227	LOC108096647|XP_017053900.1|DFIC	LOC108008193|XP_036669651.1|DSUZ
OG0002228	LOC108101584|XP_017061485.1|DFIC	LOC108019568|XP_036669913.1|DSUZ
OG0002229	LOC108101849|XP_017061857.1|DFIC	LOC108009266|XP_016928959.1|DSUZ
OG0002230	LOC108096628|XP_017053863.1|DFIC	LOC108019819|XP_016943322.1|DSUZ
OG0002231	LOC108094308|XP_017050318.1|DFIC	LOC108018146|XP_016941099.2|DSUZ
OG0002232	LOC108095239|XP_017051756.1|DFIC	LOC108009591|XP_016929552.1|DSUZ
OG0002233	LOC108089607|XP_017043457.1|DFIC	LOC108011746|XP_036670948.1|DSUZ
OG0002235	LOC108096717|XP_017054041.1|DFIC	LOC108009391|XP_036669266.1|DSUZ
OG0002236	LOC108090825|XP_017045174.1|DFIC	LOC108010172|XP_016930505.2|DSUZ, LOC108010171|XP_016930503.2|DSUZ
OG0002237	LOC108090738|XP_017045050.1|DFIC	LOC108010099|XP_016930409.1|DSUZ
OG0002238	LOC108094314|XP_017050331.1|DFIC	LOC108018141|XP_016941088.1|DSUZ
OG0002239	LOC108096779|XP_017054143.1|DFIC	LOC108019597|XP_016942928.1|DSUZ
OG0002240	LOC108096755|XP_017054103.1|DFIC	LOC108009427|XP_016929246.1|DSUZ
OG0002241	LOC108087444|XP_017040286.1|DFIC	LOC108012592|XP_016933500.1|DSUZ
OG0002242	LOC108089040|XP_017042634.1|DFIC	LOC108012346|XP_016933184.1|DSUZ
OG0002243	LOC108093345|XP_017048842.1|DFIC	LOC118877707|XP_036673473.1|DSUZ, LOC108018513|XP_036674179.1|DSUZ
OG0002244	LOC108099852|XP_017058987.1|DFIC	LOC108014096|XP_016935604.2|DSUZ
OG0002245	LOC108096294|XP_017053256.1|DFIC	LOC108006862|XP_036670915.1|DSUZ
OG0002246	LOC108094326|XP_017050358.1|DFIC	LOC108018144|XP_016941093.1|DSUZ
OG0002247	LOC108090808|XP_017045153.1|DFIC	LOC108009881|XP_016930076.1|DSUZ
OG0002248	LOC108100445|XP_017059859.1|DFIC	LOC108020054|XP_036671887.1|DSUZ
OG0002249	LOC108089064|XP_017042662.1|DFIC	LOC108012727|XP_016933648.1|DSUZ
OG0002250	LOC108095252|XP_017051769.1|DFIC	LOC108008188|XP_036669598.1|DSUZ
OG0002251	LOC108095109|XP_017051536.1|DFIC	LOC108008500|XP_016927853.1|DSUZ
OG0002252	LOC108095219|XP_017051724.1|DFIC	LOC108010077|XP_016930381.1|DSUZ
OG0002253	LOC108101902|XP_017061960.1|DFIC	LOC108010133|XP_016930450.1|DSUZ
OG0002254	LOC108099339|XP_017058304.1|DFIC	LOC108011530|XP_036673949.1|DSUZ
OG0002255	LOC108097416|XP_017055170.1|DFIC	LOC108015186|XP_016936989.1|DSUZ
OG0002256	LOC108096669|XP_017053930.1|DFIC	LOC108009651|XP_016929654.1|DSUZ
OG0002257	LOC108086430|XP_017038825.1|DFIC	LOC108009456|XP_016929312.1|DSUZ
OG0002258	LOC108093143|XP_017048577.1|DFIC	LOC108013284|XP_016934546.1|DSUZ
OG0002259	LOC108094641|XP_017050832.1|DFIC	LOC108019131|XP_016942360.1|DSUZ
OG0002260	LOC108100465|XP_017059883.1|DFIC	LOC108005865|XP_016924732.1|DSUZ
OG0002261	LOC108088901|XP_017042392.1|DFIC	LOC108010659|XP_016931046.1|DSUZ
OG0002262	LOC108090839|XP_017045194.1|DFIC	LOC108009754|XP_016929856.1|DSUZ
OG0002263	LOC108089629|XP_017043481.1|DFIC	LOC108007488|XP_036671773.1|DSUZ
OG0002264	LOC108101837|XP_017061840.1|DFIC	LOC108009534|XP_016929457.1|DSUZ, LOC118878219|XP_036675944.1|DSUZ, LOC108010423|XP_036675993.1|DSUZ, LOC118878242|XP_036676001.1|DSUZ
OG0002265	LOC108089699|XP_017043536.1|DFIC	LOC108012636|XP_036672098.1|DSUZ
OG0002266	LOC108100154|XP_017059400.1|DFIC	LOC108005557|XP_016924341.1|DSUZ
OG0002267	LOC108093872|XP_017049707.1|DFIC	LOC108013609|XP_016935040.1|DSUZ
OG0002268	LOC108093177|XP_017048622.1|DFIC	LOC108013393|XP_016934733.1|DSUZ
OG0002269	LOC108087664|XP_017040642.1|DFIC	LOC108017699|XP_036669849.1|DSUZ
OG0002270	LOC108094001|XP_017049913.1|DFIC	LOC108009823|XP_016929996.1|DSUZ
OG0002271	LOC108093744|XP_017049503.1|DFIC	LOC108013421|XP_016934773.1|DSUZ
OG0002272	LOC108100399|XP_017059772.1|DFIC	LOC108013526|XP_016934911.1|DSUZ
OG0002273	LOC108096319|XP_017053312.1|DFIC	LOC108011881|XP_036672208.1|DSUZ
OG0002274	LOC108093572|XP_017049157.1|DFIC	LOC108017609|XP_036671388.1|DSUZ
OG0002275	LOC108099913|XP_017059063.1|DFIC	LOC108013426|XP_016934780.1|DSUZ
OG0002276	LOC108100334|XP_017059633.1|DFIC	LOC108012830|XP_016933779.2|DSUZ
OG0002277	LOC108100628|XP_017060118.1|DFIC	LOC108012817|XP_016933745.1|DSUZ
OG0002278	LOC108088939|XP_017042451.1|DFIC	LOC108012232|XP_036671952.1|DSUZ
OG0002279	LOC108096342|XP_017053378.1|DFIC	LOC108012445|XP_016933304.1|DSUZ
OG0002280	LOC108089419|XP_017043112.1|DFIC	LOC108006686|XP_036671917.1|DSUZ
OG0002281	LOC108089466|XP_017043206.1|DFIC	LOC108006665|XP_036670808.1|DSUZ
OG0002282	LOC108099127|XP_017057953.1|DFIC	LOC108007163|XP_016926270.1|DSUZ
OG0002283	LOC108087689|XP_017040685.1|DFIC	LOC108008759|XP_016928146.1|DSUZ
OG0002284	LOC108101453|XP_017061284.1|DFIC	LOC108019807|XP_016943304.1|DSUZ
OG0002285	LOC108095383|XP_017051951.1|DFIC	LOC108021830|XP_016946124.1|DSUZ
OG0002286	LOC108096864|XP_017054278.1|DFIC	LOC108018049|XP_016940930.2|DSUZ, LOC108010257|XP_016930603.2|DSUZ
OG0002287	LOC108093995|XP_017049905.1|DFIC	LOC108009969|XP_016930220.1|DSUZ
OG0002288	LOC108093728|XP_017049463.1|DFIC	LOC108013055|XP_016934162.1|DSUZ
OG0002289	LOC108088972|XP_017042493.1|DFIC	LOC108012912|XP_016933922.1|DSUZ
OG0002290	LOC108093388|XP_017048895.1|DFIC	LOC108007729|XP_016926968.1|DSUZ
OG0002291	LOC108093817|XP_017049621.1|DFIC	LOC108018041|XP_016940917.1|DSUZ
OG0002292	LOC108094312|XP_017050329.1|DFIC	LOC108018152|XP_016941104.1|DSUZ
OG0002293	LOC108086317|XP_017038707.1|DFIC	LOC108011186|XP_016931766.1|DSUZ
OG0002294	LOC108097731|XP_017055721.1|DFIC	LOC108006488|XP_016925501.2|DSUZ
OG0002295	LOC108102227|XP_017062441.1|DFIC, LOC108090066|XP_017044090.1|DFIC	LOC108018762|XP_016941834.1|DSUZ
OG0002296	LOC108097837|XP_017055851.1|DFIC	LOC108018708|XP_016941773.1|DSUZ
OG0002297	LOC108098831|XP_017057475.1|DFIC	LOC108004908|XP_036674030.1|DSUZ
OG0002298	LOC108090973|XP_017045417.1|DFIC	LOC108008387|XP_016927721.1|DSUZ
OG0002299	LOC108086737|XP_017039257.1|DFIC	LOC108008634|XP_016928004.1|DSUZ
OG0002300	LOC108093451|XP_017049014.1|DFIC	LOC108006324|XP_016925317.1|DSUZ
OG0002301	LOC108095790|XP_017052542.1|DFIC	LOC108021186|XP_016945261.1|DSUZ
OG0002302	LOC108094373|XP_017050407.1|DFIC	LOC108021114|XP_016945149.1|DSUZ
OG0002303	LOC108095301|XP_017051848.1|DFIC	LOC108004661|XP_016923124.1|DSUZ
OG0002304	LOC108101750|XP_017061701.1|DFIC	LOC108021639|XP_016945936.1|DSUZ
OG0002305	LOC108100610|XP_017060088.1|DFIC	LOC108005905|XP_016924796.1|DSUZ
OG0002306	LOC108101002|XP_017060657.1|DFIC	LOC108021405|XP_016945598.1|DSUZ
OG0002307	LOC108094156|XP_017050085.1|DFIC	LOC108020973|XP_016944910.1|DSUZ
OG0002308	LOC108097002|XP_017054525.1|DFIC, LOC108101335|XP_017061167.1|DFIC	LOC108020882|XP_016944770.1|DSUZ
OG0002309	LOC108089991|XP_017043982.1|DFIC	LOC108016498|XP_016938657.1|DSUZ
OG0002310	LOC108089934|XP_017043910.1|DFIC	LOC108007289|XP_016926421.1|DSUZ
OG0002311	LOC108092641|XP_017047768.1|DFIC	LOC108014712|XP_036672957.1|DSUZ
OG0002312	LOC108102215|XP_017062426.1|DFIC	LOC108021538|XP_016945793.1|DSUZ
OG0002314	LOC108090276|XP_017044375.1|DFIC	LOC108019657|XP_016943033.1|DSUZ
OG0002315	LOC108087756|XP_017040774.1|DFIC	LOC108008404|XP_016927737.1|DSUZ
OG0002316	LOC108100005|XP_017059196.1|DFIC	LOC108008930|XP_016928334.1|DSUZ
OG0002317	LOC108087466|XP_017040324.1|DFIC	LOC108013361|XP_016934671.1|DSUZ
OG0002318	LOC108096066|XP_017052915.1|DFIC	LOC108021504|XP_016945746.1|DSUZ
OG0002319	LOC108101422|XP_017061274.1|DFIC, LOC108092758|XP_017047979.1|DFIC	LOC108005771|XP_016924592.1|DSUZ
OG0002320	LOC108095166|XP_017051613.1|DFIC	LOC108009382|XP_016929179.1|DSUZ
OG0002321	LOC108086766|XP_017039300.1|DFIC	LOC108008443|XP_016927784.1|DSUZ
OG0002322	LOC108093380|XP_017048888.1|DFIC	LOC108021683|XP_016945994.1|DSUZ
OG0002323	LOC108089911|XP_017043880.1|DFIC	LOC108005119|XP_016923785.1|DSUZ
OG0002324	LOC108088897|XP_017042386.1|DFIC	LOC108011053|XP_036671185.1|DSUZ
OG0002325	LOC108099894|XP_017059039.1|DFIC	LOC108014097|XP_016935606.1|DSUZ
OG0002326	LOC108099946|XP_017059111.1|DFIC	LOC108014101|XP_016935615.1|DSUZ
OG0002327	LOC108087201|XP_017039949.1|DFIC	LOC108006022|XP_036674274.1|DSUZ
OG0002328	LOC108098365|XP_017056702.1|DFIC	LOC108005856|XP_016924725.1|DSUZ
