Orthogroup	DFIC.longest_only	DYAK.longest_only
OG0000331	LOC108100889|XP_017060487.1|DFIC	LOC6527657|XP_002088743.1|DYAK
OG0000332	LOC108089153|XP_017042766.1|DFIC	LOC6528047|XP_002089114.1|DYAK
OG0000332	LOC108088621|XP_017042018.1|DFIC	LOC6525106|XP_002100945.2|DYAK
OG0000333	LOC108089758|XP_017043636.1|DFIC	LOC6533578|XP_002094288.1|DYAK
OG0000333	LOC108099112|XP_017057928.1|DFIC	LOC6533444|XP_002094155.1|DYAK
OG0000334	LOC108101583|XP_017061484.1|DFIC	LOC6528479|XP_002089525.1|DYAK
OG0000334	LOC108094695|XP_017050915.1|DFIC	LOC6524900|XP_002100740.1|DYAK
OG0000334	LOC108094008|XP_017049924.1|DFIC	LOC6531711|XP_002092501.2|DYAK
OG0000335	LOC108094431|XP_017050491.1|DFIC, LOC108101881|XP_017061959.1|DFIC	LOC6529736|XP_002090729.1|DYAK
OG0000335	LOC108094458|XP_017050526.1|DFIC	LOC6529737|XP_002090730.1|DYAK
OG0000336	LOC108102013|XP_017062100.1|DFIC	LOC6537412|XP_015048336.1|DYAK
OG0000336	LOC108095869|XP_017052662.1|DFIC	LOC6538523|XP_002099045.1|DYAK
OG0000336	LOC108095868|XP_017052661.1|DFIC	LOC6538522|XP_002099044.2|DYAK
OG0000337	LOC108088846|XP_017042309.1|DFIC	LOC6539432|XP_002086322.1|DYAK
OG0000337	LOC108097307|XP_017055013.1|DFIC	LOC6524385|XP_002100243.3|DYAK
OG0000337	LOC108099982|XP_017059168.1|DFIC	LOC6534346|XP_002095026.1|DYAK
OG0000338	LOC108100584|XP_017060051.1|DFIC	LOC6532405|XP_002093156.2|DYAK
OG0000338	LOC108096853|XP_017054260.1|DFIC	LOC6528887|XP_002089919.1|DYAK
OG0000339	LOC108089357|XP_017043023.1|DFIC	LOC6535080|XP_002095744.1|DYAK
OG0000339	LOC108089359|XP_017043026.1|DFIC	LOC120321415|XP_039229704.1|DYAK
OG0000340	LOC108094037|XP_017049959.1|DFIC	LOC6531250|XP_002092059.1|DYAK
OG0000341	LOC108096188|XP_017053059.1|DFIC	LOC6539595|XP_002086482.3|DYAK, LOC6539597|XP_002086485.2|DYAK
OG0000341	LOC108096144|XP_017053014.1|DFIC	LOC6539603|XP_002086491.2|DYAK
OG0000342	LOC108102180|XP_017062374.1|DFIC	LOC6524945|XP_002100785.1|DYAK
OG0000342	LOC108093311|XP_017048783.1|DFIC	LOC6535839|XP_002096460.1|DYAK
OG0000342	LOC108101804|XP_017061770.1|DFIC	LOC6532058|XP_002092835.1|DYAK
OG0000343	LOC108099350|XP_017058319.1|DFIC	LOC6536351|XP_002096933.1|DYAK
OG0000344	LOC108094075|XP_017050005.1|DFIC	LOC6531201|XP_002092029.1|DYAK
OG0000344	LOC108088414|XP_017041661.1|DFIC	LOC6538817|XP_015049058.1|DYAK
OG0000345	LOC108101531|XP_017061393.1|DFIC	LOC6528496|XP_002089542.1|DYAK
OG0000345	LOC108087802|XP_017040837.1|DFIC	LOC6530002|XP_039228070.1|DYAK
OG0000346	LOC108101895|XP_017061944.1|DFIC	LOC6530500|XP_015052691.1|DYAK
OG0000346	LOC108101796|XP_017061762.1|DFIC	LOC6530501|XP_002091416.1|DYAK
OG0000347	LOC108093086|XP_017048503.1|DFIC	LOC6533090|XP_002093821.1|DYAK
OG0000347	LOC108101319|XP_017061112.1|DFIC	LOC6526403|XP_015053393.1|DYAK
OG0000348	LOC108092578|XP_017047711.1|DFIC	LOC6526587|XP_002087695.1|DYAK
OG0000348	LOC108089985|XP_017043974.1|DFIC	LOC6526850|XP_039226661.1|DYAK
OG0000349	LOC108098360|XP_017056695.1|DFIC	LOC6529788|XP_002090772.1|DYAK
OG0000350	LOC108100239|XP_017059505.1|DFIC	LOC6533816|XP_002094516.1|DYAK
OG0000350	LOC108086536|XP_017038962.1|DFIC	LOC6538327|XP_002098854.2|DYAK
OG0000351	LOC108090988|XP_017045433.1|DFIC	LOC6530561|XP_002091474.1|DYAK
OG0000351	LOC108090660|XP_017044931.1|DFIC	LOC6530562|XP_002091475.1|DYAK
OG0000353	LOC108097688|XP_017055645.1|DFIC	LOC6536200|XP_002096791.1|DYAK
OG0000353	LOC108088121|XP_017041264.1|DFIC	LOC6528083|XP_002089150.2|DYAK
OG0000354	LOC108092419|XP_017047476.1|DFIC	LOC6526540|XP_002087650.1|DYAK
OG0000354	LOC108092420|XP_017047477.1|DFIC	LOC6526550|XP_002087660.1|DYAK
OG0000355	LOC108101442|XP_017061268.1|DFIC	LOC6528527|XP_002089573.1|DYAK
OG0000355	LOC108101349|XP_017061145.1|DFIC	LOC6529093|XP_002090106.2|DYAK
OG0000356	LOC108096088|XP_017052945.1|DFIC, LOC108087453|XP_017040344.1|DFIC	LOC6529623|XP_015052392.1|DYAK
OG0000356	LOC108087613|XP_017040586.1|DFIC, LOC108096095|XP_017052954.1|DFIC	LOC6529622|XP_002090616.1|DYAK
OG0000358	LOC108093299|XP_017048764.1|DFIC	LOC120321939|XP_039232174.1|DYAK
OG0000358	LOC108093300|XP_017048765.1|DFIC	LOC6535798|XP_002096421.1|DYAK
OG0000358	LOC108093334|XP_017048821.1|DFIC	LOC6535801|XP_002096424.1|DYAK
OG0000359	LOC108096186|XP_017053058.1|DFIC	LOC6539591|XP_039230100.1|DYAK
OG0000359	LOC108096160|XP_017053030.1|DFIC	LOC6539592|XP_002086484.3|DYAK
OG0000359	LOC108096189|XP_017053060.1|DFIC	LOC6539604|XP_002086492.2|DYAK
OG0000360	LOC108095657|XP_017052311.1|DFIC	LOC6538544|XP_002099066.2|DYAK
OG0000360	LOC108095668|XP_017052322.1|DFIC	LOC6538550|XP_002099072.2|DYAK
OG0000360	LOC108095964|XP_017052796.1|DFIC, LOC108095965|XP_017052797.1|DFIC	LOC6538548|XP_002099070.1|DYAK
OG0000360	LOC108095682|XP_017052340.1|DFIC	LOC6538547|XP_002099069.2|DYAK
OG0000361	LOC108092197|XP_017047213.1|DFIC	LOC6537439|XP_002097995.1|DYAK
OG0000361	LOC108091787|XP_017046634.1|DFIC	LOC6537609|XP_002098155.1|DYAK
OG0000361	LOC108100905|XP_017060508.1|DFIC	LOC6527440|XP_002088532.1|DYAK
OG0000362	LOC108101979|XP_017062063.1|DFIC	LOC6523766|XP_002099641.1|DYAK
OG0000362	LOC108088777|XP_017042222.1|DFIC	LOC6535197|XP_002095857.1|DYAK
OG0000363	LOC108095749|XP_017052423.1|DFIC	LOC6538497|XP_002099019.1|DYAK
OG0000363	LOC108099810|XP_017058924.1|DFIC	LOC6534361|XP_039229450.1|DYAK
OG0000364	LOC108100125|XP_017059367.1|DFIC, LOC108099085|XP_017057888.1|DFIC	LOC6532491|XP_039230352.1|DYAK
OG0000365	LOC108095221|XP_017051726.1|DFIC	LOC6530750|XP_002091640.1|DYAK
OG0000365	LOC108100115|XP_017059353.1|DFIC, LOC108101501|XP_017061353.1|DFIC	LOC6527209|XP_039227397.1|DYAK
OG0000366	LOC108091205|XP_017045785.1|DFIC	LOC6525054|XP_002100893.2|DYAK
OG0000366	LOC108095979|XP_017052812.1|DFIC	LOC6538457|XP_002098981.1|DYAK
OG0000367	LOC108087502|XP_017040386.1|DFIC	LOC6533554|XP_002094264.1|DYAK
OG0000367	LOC108094891|XP_017051218.1|DFIC	LOC6530946|XP_002091787.1|DYAK
OG0000368	LOC108100668|XP_017060171.1|DFIC	LOC6533746|XP_015050238.1|DYAK
OG0000368	LOC108100394|XP_017059742.1|DFIC	LOC6533747|XP_002094452.1|DYAK
OG0000370	LOC108096191|XP_017053063.1|DFIC, LOC108096196|XP_017053069.1|DFIC	LOC6532604|XP_002093348.1|DYAK
OG0000370	LOC108088337|XP_017041568.1|DFIC	LOC6535003|XP_002095673.1|DYAK
OG0000370	LOC108096748|XP_017054091.1|DFIC	LOC6531329|XP_002092133.2|DYAK
OG0000371	LOC108095503|XP_017052099.1|DFIC	LOC6526016|XP_002101833.1|DYAK
OG0000371	LOC108086475|XP_017038891.1|DFIC	LOC6529308|XP_002090313.1|DYAK
OG0000371	LOC108102276|XP_017062515.1|DFIC	LOC6538178|XP_002098706.1|DYAK
OG0000372	LOC108099171|XP_017058019.1|DFIC	LOC26535540|XP_015049631.1|DYAK
OG0000373	LOC108094780|XP_017051041.1|DFIC	LOC6530904|XP_002091756.1|DYAK
OG0000374	LOC108088845|XP_017042308.1|DFIC	LOC26535053|XP_039230704.1|DYAK, LOC26534919|XP_039226877.1|DYAK, LOC120322168|XP_039233155.1|DYAK, LOC120322235|XP_039233222.1|DYAK, LOC120322230|XP_039233219.1|DYAK, LOC26535108|XP_015044588.2|DYAK, LOC120322231|XP_039233220.1|DYAK, LOC120322173|XP_039233162.1|DYAK, LOC26534496|XP_039233223.1|DYAK, LOC120322174|XP_039233163.1|DYAK, LOC6539679|XP_002086567.2|DYAK, LOC120322229|XP_039233217.1|DYAK, LOC6539682|XP_002086563.3|DYAK, LOC6539303|XP_002086198.2|DYAK, LOC6539683|XP_039233161.1|DYAK, LOC26535996|XP_039233164.1|DYAK, LOC6539674|XP_039233137.1|DYAK, LOC120321794|XP_039231643.1|DYAK, LOC26535078|XP_039233138.1|DYAK
OG0000375	LOC108087429|XP_017040272.1|DFIC	LOC6532526|XP_002093272.1|DYAK
OG0000375	LOC108087430|XP_017040273.1|DFIC, LOC108087410|XP_017040238.1|DFIC	LOC6532525|XP_002093271.1|DYAK
OG0000375	LOC108087433|XP_017040275.1|DFIC	LOC6532527|XP_002093273.1|DYAK
OG0000376	LOC108093991|XP_017049896.1|DFIC	LOC6525377|XP_002101213.1|DYAK
OG0000377	LOC108098112|XP_017056315.1|DFIC	LOC6523987|XP_015045414.2|DYAK
OG0000378	LOC108093898|XP_017049747.1|DFIC	LOC6531198|XP_002092026.1|DYAK
OG0000378	LOC108092914|XP_017048261.1|DFIC	LOC6525478|XP_002101313.1|DYAK
OG0000379	LOC108101460|XP_017061293.1|DFIC	LOC6528471|XP_002089517.1|DYAK
OG0000379	LOC108101452|XP_017061281.1|DFIC	LOC6528470|XP_002089516.1|DYAK
OG0000379	LOC108101550|XP_017061436.1|DFIC	LOC6528472|XP_002089518.1|DYAK
OG0000380	LOC108094909|XP_017051244.1|DFIC	LOC6529925|XP_002090882.2|DYAK
OG0000380	LOC108093243|XP_017048707.1|DFIC	LOC6533194|XP_002093920.1|DYAK
OG0000381	LOC108092568|XP_017047698.1|DFIC	LOC6528546|XP_002089591.1|DYAK
OG0000381	LOC108098744|XP_017057367.1|DFIC, LOC108091343|XP_017046015.1|DFIC	LOC120320720|XP_039227118.1|DYAK, LOC6527803|XP_002088876.1|DYAK
OG0000382	LOC108088797|XP_017042256.1|DFIC	LOC6535179|XP_015051069.1|DYAK
OG0000383	LOC108092379|XP_017047413.1|DFIC	LOC6526556|XP_002087666.1|DYAK
OG0000383	LOC108098250|XP_017056530.1|DFIC, LOC108101137|XP_017060849.1|DFIC	LOC6529508|XP_002090510.1|DYAK
OG0000384	LOC108086474|XP_017038889.1|DFIC	LOC6530267|XP_002091199.1|DYAK
OG0000384	LOC108086460|XP_017038875.1|DFIC	LOC6530268|XP_039228338.1|DYAK
OG0000385	LOC108091320|XP_017045944.1|DFIC	LOC6524291|XP_039230153.1|DYAK
OG0000385	LOC108091319|XP_017045942.1|DFIC	LOC6524290|XP_015045588.1|DYAK
OG0000386	LOC108096468|XP_017053570.1|DFIC, LOC108096269|XP_017053219.1|DFIC	LOC6533004|XP_002093739.1|DYAK
OG0000386	LOC108096173|XP_017053045.1|DFIC	LOC6533005|XP_002093740.1|DYAK
OG0000386	LOC108088539|XP_017041873.1|DFIC	LOC6538040|XP_002098575.1|DYAK
OG0000387	LOC108100824|XP_017060381.1|DFIC, LOC108100785|XP_017060315.1|DFIC, LOC108100834|XP_017060394.1|DFIC, LOC108100816|XP_017060372.1|DFIC, LOC108092400|XP_017047452.1|DFIC, LOC108092394|XP_017047444.1|DFIC, LOC108092392|XP_017047442.1|DFIC, LOC108092395|XP_017047447.1|DFIC, LOC108092396|XP_017047448.1|DFIC, LOC108092393|XP_017047443.1|DFIC, LOC108092398|XP_017047450.1|DFIC, LOC108092397|XP_017047449.1|DFIC, LOC108095765|XP_017052467.1|DFIC, LOC108091143|XP_017045668.1|DFIC	LOC6526535|XP_002087645.1|DYAK, LOC26534700|XP_015054539.1|DYAK, LOC6526538|XP_002087648.3|DYAK, LOC6526539|XP_002087649.1|DYAK, LOC6528220|XP_002089282.1|DYAK
OG0000388	LOC108099924|XP_017059086.1|DFIC	LOC6532494|XP_002093240.1|DYAK
OG0000388	LOC108099911|XP_017059065.1|DFIC	LOC6532493|XP_002093239.2|DYAK
OG0000388	LOC108099082|XP_017057875.1|DFIC	LOC6532496|XP_002093242.1|DYAK
OG0000389	LOC108096346|XP_017053382.1|DFIC	LOC6532608|XP_002093352.1|DYAK
OG0000390	LOC108100024|XP_017059224.1|DFIC	LOC6527221|XP_002088315.1|DYAK
OG0000391	LOC108095217|XP_017051720.1|DFIC	LOC6530987|XP_015051767.1|DYAK
OG0000391	LOC108095244|XP_017051759.1|DFIC	LOC6530993|XP_002091831.3|DYAK
OG0000392	LOC108089785|XP_017043669.1|DFIC	LOC6528152|XP_002089218.1|DYAK
OG0000392	LOC108089996|XP_017043986.1|DFIC	LOC6528155|XP_002089220.1|DYAK
OG0000393	LOC108100355|XP_017059682.1|DFIC	LOC6529439|XP_039228726.1|DYAK
OG0000393	LOC108100700|XP_017060217.1|DFIC	LOC6529437|XP_015052345.1|DYAK
OG0000394	LOC108091198|XP_017045769.1|DFIC	LOC6525065|XP_002100904.1|DYAK
OG0000394	LOC108091200|XP_017045771.1|DFIC	LOC6525066|XP_002100905.2|DYAK
OG0000395	LOC108100636|XP_017060127.1|DFIC	LOC6533824|XP_002094524.1|DYAK
OG0000395	LOC108100139|XP_017059381.1|DFIC	LOC6533820|XP_002094520.3|DYAK
OG0000395	LOC108100138|XP_017059380.1|DFIC	LOC26535548|XP_039229771.1|DYAK
OG0000396	LOC108100802|XP_017060354.1|DFIC	LOC6526919|XP_002088018.1|DYAK, LOC6526918|XP_002088017.2|DYAK
OG0000397	LOC108090401|XP_017044538.1|DFIC	LOC6528735|XP_002089770.2|DYAK
OG0000398	LOC108096750|XP_017054093.1|DFIC	LOC6531331|XP_002092135.3|DYAK
OG0000399	LOC108095889|XP_017052689.1|DFIC	LOC6538335|XP_015048784.1|DYAK
OG0000399	LOC108096693|XP_017053998.1|DFIC	LOC6531744|XP_002092534.1|DYAK
OG0000400	LOC108097633|XP_017055549.1|DFIC	LOC6524642|XP_002100499.1|DYAK
OG0000400	LOC108097800|XP_017055820.1|DFIC	LOC6524643|XP_002100500.1|DYAK
OG0000401	LOC108089493|XP_017043268.1|DFIC	LOC26535542|XP_015050338.1|DYAK
OG0000401	LOC108094613|XP_017050781.1|DFIC	LOC6525889|XP_002101709.1|DYAK
OG0000402	LOC108088699|XP_017042128.1|DFIC	LOC6525004|XP_002100844.2|DYAK
OG0000403	LOC108088400|XP_017041643.1|DFIC	LOC6538002|XP_002098537.1|DYAK
OG0000403	LOC108087660|XP_017040639.1|DFIC	LOC6531851|XP_039228005.1|DYAK
OG0000404	LOC108099270|XP_017058134.1|DFIC	LOC6538868|XP_002099374.1|DYAK
OG0000404	LOC108099666|XP_017058790.1|DFIC	LOC6538869|XP_002099375.1|DYAK
OG0000405	LOC108091301|XP_017045912.1|DFIC	LOC6524280|XP_039233555.1|DYAK
OG0000405	LOC108098888|XP_017057563.1|DFIC	LOC6536443|XP_002097024.1|DYAK
OG0000406	LOC108099966|XP_017059142.1|DFIC	LOC6534364|XP_015050591.1|DYAK
OG0000406	LOC108086450|XP_017038857.1|DFIC	LOC6529300|XP_002090305.1|DYAK
OG0000407	LOC108093787|XP_017049559.1|DFIC	LOC6532621|XP_002093365.1|DYAK
OG0000407	LOC108093774|XP_017049538.1|DFIC	LOC6532620|XP_002093364.1|DYAK
OG0000408	LOC108087098|XP_017039768.1|DFIC	LOC6536919|XP_002097488.1|DYAK
OG0000408	LOC108093424|XP_017048966.1|DFIC	LOC6528137|XP_002089203.1|DYAK
OG0000409	LOC108086772|XP_017039307.1|DFIC	LOC6530445|XP_002091361.1|DYAK
OG0000409	LOC108090394|XP_017044532.1|DFIC	LOC6528706|XP_002089741.2|DYAK
OG0000410	LOC108090615|XP_017044879.1|DFIC	LOC6529450|XP_002090452.1|DYAK
OG0000410	LOC108090630|XP_017044897.1|DFIC	LOC6529448|XP_002090450.2|DYAK
OG0000410	LOC108090596|XP_017044837.1|DFIC	LOC6529447|XP_002090449.1|DYAK
OG0000411	LOC108099452|XP_017058481.1|DFIC	LOC6536255|XP_002096841.1|DYAK
OG0000411	LOC108097820|XP_017055828.1|DFIC	LOC6527842|XP_002088914.1|DYAK
OG0000412	LOC108094955|XP_017051306.1|DFIC	LOC6530825|XP_002091708.1|DYAK
OG0000412	LOC108086928|XP_017039521.1|DFIC	LOC6534102|XP_002094788.1|DYAK
OG0000413	LOC108099307|XP_017058189.1|DFIC	LOC6536233|XP_002096824.1|DYAK
OG0000413	LOC108090211|XP_017044291.1|DFIC	LOC6535402|XP_002096051.1|DYAK
OG0000414	LOC108093604|XP_017049219.1|DFIC, LOC108093643|XP_017049291.1|DFIC	LOC6530225|XP_002091162.1|DYAK
OG0000414	LOC108091134|XP_017045657.1|DFIC	LOC6529085|XP_002090098.1|DYAK
OG0000415	LOC108090831|XP_017045182.1|DFIC	LOC6530570|XP_002091483.1|DYAK
OG0000415	LOC108096772|XP_017054136.1|DFIC	LOC6530572|XP_002091485.1|DYAK
OG0000416	LOC108092941|XP_017048297.1|DFIC	LOC6523799|XP_002099674.1|DYAK
OG0000416	LOC108091110|XP_017045622.1|DFIC	LOC6525020|XP_002100859.1|DYAK
OG0000417	LOC108099606|XP_017058715.1|DFIC	LOC6538651|XP_002099171.1|DYAK
OG0000417	LOC108099642|XP_017058760.1|DFIC	LOC6538911|XP_002099415.1|DYAK
OG0000418	LOC108092814|XP_017048075.1|DFIC	LOC6531910|XP_015051605.1|DYAK
OG0000418	LOC108088663|XP_017042080.1|DFIC	LOC6525801|XP_002101622.2|DYAK
OG0000419	LOC108101844|XP_017061852.1|DFIC	LOC6531577|XP_039229223.1|DYAK
OG0000419	LOC108094720|XP_017050948.1|DFIC	LOC6524857|XP_039233712.1|DYAK
OG0000421	LOC108101743|XP_017061692.1|DFIC	LOC6529039|XP_002090070.1|DYAK
OG0000421	LOC108100873|XP_017060454.1|DFIC	LOC6526926|XP_039227418.1|DYAK
OG0000422	LOC108096986|XP_017054458.1|DFIC	LOC26535420|XP_015044770.2|DYAK
OG0000423	LOC108096817|XP_017054198.1|DFIC	LOC6531070|XP_002091904.1|DYAK
OG0000423	LOC108096704|XP_017054027.1|DFIC	LOC6531071|XP_002091905.1|DYAK
OG0000424	LOC108098672|XP_017057256.1|DFIC	LOC6539047|XP_002099549.1|DYAK
OG0000424	LOC108095234|XP_017051747.1|DFIC	LOC6530986|XP_002091824.1|DYAK
OG0000425	LOC108090325|XP_017044426.1|DFIC	LOC6531358|XP_002092161.1|DYAK
OG0000425	LOC108094952|XP_017051304.1|DFIC	LOC6530821|XP_002091704.1|DYAK
OG0000426	LOC108096682|XP_017053972.1|DFIC, LOC108096681|XP_017053971.1|DFIC, LOC108096649|XP_017053903.1|DFIC, LOC108096650|XP_017053904.1|DFIC	LOC26535894|XP_039227691.1|DYAK, LOC120320853|XP_039227689.1|DYAK, LOC120320852|XP_039227688.1|DYAK, LOC26535676|XP_015045290.2|DYAK, LOC120320854|XP_039227690.1|DYAK, LOC6528913|XP_039227291.1|DYAK
OG0000427	LOC108099331|XP_017058293.1|DFIC	LOC120322428|XP_039233794.1|DYAK
OG0000428	LOC108093195|XP_017048645.1|DFIC	LOC6534712|XP_002095387.2|DYAK
OG0000428	LOC108093194|XP_017048644.1|DFIC	LOC6539768|XP_002086656.3|DYAK
OG0000428	LOC108093193|XP_017048643.1|DFIC	LOC6539767|XP_039229760.1|DYAK
OG0000429	LOC108086382|XP_017038772.1|DFIC	LOC6530304|XP_002091231.1|DYAK
OG0000429	LOC108086465|XP_017038881.1|DFIC	LOC6529278|XP_002090283.2|DYAK
OG0000429	LOC108086473|XP_017038888.1|DFIC	LOC6530305|XP_002091232.1|DYAK
OG0000430	LOC108086801|XP_017039331.1|DFIC	LOC6538922|XP_015049120.1|DYAK
OG0000430	LOC108087111|XP_017039782.1|DFIC	LOC6535508|XP_002096137.1|DYAK
OG0000431	LOC108101486|XP_017061329.1|DFIC, LOC108098317|XP_017056629.1|DFIC	LOC6529774|XP_002090758.1|DYAK, LOC6529775|XP_002090759.2|DYAK, LOC6528159|XP_039226449.1|DYAK
OG0000433	LOC108091080|XP_017045573.1|DFIC	LOC6525744|XP_002101566.1|DYAK
OG0000433	LOC108093272|XP_017048740.1|DFIC	LOC6533129|XP_002093855.1|DYAK
OG0000434	LOC108095885|XP_017052685.1|DFIC	LOC6538239|XP_002098766.1|DYAK
OG0000435	LOC108097453|XP_017055214.1|DFIC	LOC6525960|XP_002101780.1|DYAK
OG0000437	LOC108089263|XP_017042923.1|DFIC	LOC6528052|XP_002089119.1|DYAK
OG0000437	LOC108100101|XP_017059335.1|DFIC	LOC6527174|XP_002088268.1|DYAK
OG0000438	LOC108097725|XP_017055713.1|DFIC	LOC6538832|XP_002099345.1|DYAK
OG0000439	LOC108098745|XP_017057369.1|DFIC	LOC6527787|XP_002088860.2|DYAK
OG0000439	LOC108086956|XP_017039558.1|DFIC	LOC6534081|XP_002094767.3|DYAK
OG0000440	LOC108096908|XP_017054347.1|DFIC	LOC6531626|XP_002092423.1|DYAK
OG0000440	LOC108087848|XP_017040916.1|DFIC	LOC6529984|XP_002090930.1|DYAK
OG0000441	LOC108087758|XP_017040777.1|DFIC	LOC6530629|XP_002091542.1|DYAK
OG0000441	LOC108087773|XP_017040791.1|DFIC	LOC6530628|XP_002091541.1|DYAK
OG0000442	LOC108099382|XP_017058369.1|DFIC	LOC6524014|XP_002099886.2|DYAK
OG0000443	LOC108100219|XP_017059488.1|DFIC, LOC108099972|XP_017059171.1|DFIC	LOC6532260|XP_002093032.1|DYAK
OG0000443	LOC108100182|XP_017059444.1|DFIC	LOC6532259|XP_002093031.1|DYAK
OG0000444	LOC108098738|XP_017057358.1|DFIC	LOC6527769|XP_002088845.1|DYAK
OG0000444	LOC108098726|XP_017057334.1|DFIC	LOC6527772|XP_002088847.1|DYAK
OG0000446	LOC108094710|XP_017050936.1|DFIC	LOC26536241|XP_015045913.1|DYAK
OG0000446	LOC108088571|XP_017041906.1|DFIC	LOC6524614|XP_015045778.1|DYAK
OG0000446	LOC108093700|XP_017049379.1|DFIC	LOC26534765|XP_015054548.2|DYAK
OG0000447	LOC108100322|XP_017059618.1|DFIC	LOC6532435|XP_002093182.1|DYAK
OG0000448	LOC108086874|XP_017039425.1|DFIC	LOC6538967|XP_002099470.1|DYAK
OG0000448	LOC108086869|XP_017039420.1|DFIC	LOC6538970|XP_002099473.1|DYAK
OG0000449	LOC108099910|XP_017059061.1|DFIC	LOC6534302|XP_002094983.1|DYAK
OG0000449	LOC108094459|XP_017050527.1|DFIC	LOC6529738|XP_039229308.1|DYAK
OG0000450	LOC108091182|XP_017045730.1|DFIC	LOC6526036|XP_039228570.1|DYAK
OG0000450	LOC108098077|XP_017056259.1|DFIC	LOC6525691|XP_015046412.1|DYAK
OG0000451	LOC108097293|XP_017054994.1|DFIC	LOC6523923|XP_015045375.1|DYAK
OG0000451	LOC108097292|XP_017054993.1|DFIC	LOC6523921|XP_002099794.1|DYAK
OG0000453	LOC108092228|XP_017047254.1|DFIC	LOC6537021|XP_002097588.1|DYAK
OG0000453	LOC108092226|XP_017047249.1|DFIC	LOC6537020|XP_002097587.1|DYAK
OG0000454	LOC108091832|XP_017046700.1|DFIC	LOC6537560|XP_002098106.1|DYAK
OG0000454	LOC108100320|XP_017059616.1|DFIC	LOC6532433|XP_002093180.1|DYAK
OG0000455	LOC108096776|XP_017054141.1|DFIC	LOC6530077|XP_039229063.1|DYAK, LOC6530078|XP_002091024.3|DYAK
OG0000456	LOC108101973|XP_017062056.1|DFIC	LOC6523774|XP_002099649.1|DYAK
OG0000456	LOC108090038|XP_017044021.1|DFIC	LOC6528216|XP_039227752.1|DYAK
OG0000457	LOC108093464|XP_017049035.1|DFIC	LOC6527826|XP_039226737.1|DYAK
OG0000457	LOC108092999|XP_017048384.1|DFIC	LOC6527098|XP_039227705.1|DYAK
OG0000458	LOC108092260|XP_017047272.1|DFIC	LOC6527417|XP_039227513.1|DYAK
OG0000460	LOC108094179|XP_017050127.1|DFIC	LOC6526429|XP_002087548.1|DYAK
OG0000461	LOC108094406|XP_017050462.1|DFIC	LOC120321007|XP_039228110.1|DYAK
OG0000462	LOC108101066|XP_017060744.1|DFIC	LOC6535678|XP_002096306.1|DYAK
OG0000462	LOC108101065|XP_017060743.1|DFIC	LOC6535679|XP_002096307.1|DYAK
OG0000462	LOC108101067|XP_017060745.1|DFIC	LOC6535680|XP_002096308.1|DYAK
OG0000463	LOC108091622|XP_017046407.1|DFIC	LOC6537887|XP_002098428.1|DYAK
OG0000463	LOC108092776|XP_017047998.1|DFIC	LOC6526188|XP_039232772.1|DYAK
OG0000463	LOC108091621|XP_017046406.1|DFIC	LOC6537888|XP_002098429.1|DYAK
OG0000464	LOC108092263|XP_017047284.1|DFIC	LOC6527416|XP_002088508.2|DYAK
OG0000464	LOC108092266|XP_017047287.1|DFIC	LOC6527415|XP_002088507.1|DYAK
OG0000464	LOC108092408|XP_017047462.1|DFIC	LOC6526548|XP_002087658.2|DYAK
OG0000465	LOC108099673|XP_017058801.1|DFIC	LOC6538672|XP_039231224.1|DYAK
OG0000465	LOC108099533|XP_017058594.1|DFIC	LOC6538673|XP_002099193.1|DYAK
OG0000466	LOC108091068|XP_017045558.1|DFIC	LOC6525026|XP_002100865.1|DYAK
OG0000466	LOC108091481|XP_017046190.1|DFIC	LOC6526256|XP_002087378.1|DYAK
OG0000467	LOC108094263|XP_017050218.1|DFIC	LOC6528397|XP_002089444.1|DYAK
OG0000467	LOC108094198|XP_017050140.1|DFIC	LOC6528384|XP_002089431.2|DYAK
OG0000468	LOC108100752|XP_017060273.1|DFIC	LOC6539036|XP_002099538.1|DYAK
OG0000468	LOC108093750|XP_017049506.1|DFIC	LOC6530220|XP_002091158.1|DYAK
OG0000469	LOC108094500|XP_017050591.1|DFIC	LOC6527376|XP_039227239.1|DYAK
OG0000469	LOC108094498|XP_017050587.1|DFIC	LOC6527369|XP_039227337.1|DYAK
OG0000470	LOC108088820|XP_017042277.1|DFIC	LOC6534578|XP_002095254.2|DYAK
OG0000470	LOC108100575|XP_017060041.1|DFIC	LOC6534758|XP_039229886.1|DYAK
OG0000471	LOC108100720|XP_017060242.1|DFIC	LOC6532437|XP_002093184.1|DYAK
OG0000471	LOC108092566|XP_017047695.1|DFIC	LOC6526561|XP_002087671.1|DYAK
OG0000473	LOC108088725|XP_017042161.1|DFIC	LOC6525891|XP_002101711.1|DYAK
OG0000473	LOC108097332|XP_017055052.1|DFIC	LOC6539999|XP_039233543.1|DYAK
OG0000474	LOC108098060|XP_017056236.1|DFIC	LOC6525602|XP_039229393.1|DYAK
OG0000474	LOC108100185|XP_017059443.1|DFIC	LOC6533705|XP_002094410.2|DYAK
OG0000475	LOC108099555|XP_017058627.1|DFIC	LOC6537726|XP_002098271.1|DYAK
OG0000475	LOC108099483|XP_017058531.1|DFIC	LOC6537727|XP_039231906.1|DYAK
OG0000476	LOC108099272|XP_017058137.1|DFIC, LOC108099316|XP_017058216.1|DFIC	LOC6536361|XP_002096943.1|DYAK
