Orthogroup	DFIC.longest_only	ASTE.longest_only
OG0002149	LOC108095048|XP_017051439.1|DFIC	LOC118517464|XP_035919525.1|ASTE
OG0002150	LOC108094675|XP_017050880.1|DFIC	LOC118506059|XP_035898599.1|ASTE
OG0002151	LOC108089259|XP_017042916.1|DFIC	LOC118511205|XP_035909879.1|ASTE
OG0002152	LOC108087172|XP_017039904.1|DFIC	LOC118509815|XP_035906865.1|ASTE
OG0002153	LOC108088381|XP_017041618.1|DFIC	LOC118506211|XP_035898925.1|ASTE
OG0002154	LOC108097303|XP_017055007.1|DFIC	LOC118509923|XP_035907135.1|ASTE
OG0002155	LOC108086794|XP_017039322.1|DFIC	LOC118506206|XP_035898911.1|ASTE
OG0002156	LOC108088801|XP_017042259.1|DFIC	LOC118505756|XP_035897871.1|ASTE
OG0002157	LOC108087208|XP_017039962.1|DFIC	LOC118508128|XP_035903529.1|ASTE
OG0002158	LOC108096883|XP_017054313.1|DFIC	LOC118517370|XP_035919281.1|ASTE
OG0002159	LOC108101424|XP_017061242.1|DFIC, LOC108087752|XP_017040769.1|DFIC, LOC108087751|XP_017040767.1|DFIC	LOC118504805|XP_035895693.1|ASTE
OG0002160	LOC108098661|XP_017057226.1|DFIC	LOC118508129|XP_035907722.1|ASTE
OG0002161	LOC108088045|XP_017041169.1|DFIC	LOC118505598|XP_035897516.1|ASTE, LOC118516565|XP_035918421.1|ASTE
OG0002162	LOC108087319|XP_017040139.1|DFIC	LOC118502665|XP_035891021.1|ASTE
OG0002163	LOC108092988|XP_017048370.1|DFIC	LOC118507651|XP_035902314.1|ASTE
OG0002164	LOC108095978|XP_017052811.1|DFIC	LOC118504758|XP_035895577.1|ASTE
OG0002165	LOC108098216|XP_017056483.1|DFIC	LOC118508279|XP_035903813.1|ASTE
OG0002166	LOC108101390|XP_017061198.1|DFIC, LOC108093235|XP_017048702.1|DFIC	LOC118514682|XP_035917661.1|ASTE
OG0002167	LOC108095250|XP_017051767.1|DFIC	LOC118504438|XP_035894788.1|ASTE
OG0002168	LOC108090804|XP_017045147.1|DFIC	LOC118507985|XP_035903245.1|ASTE, LOC118506153|XP_035898817.1|ASTE
OG0002169	LOC108087562|XP_017040478.1|DFIC	LOC118507241|XP_035901386.1|ASTE
OG0002170	LOC108098406|XP_017056778.1|DFIC	LOC118505581|XP_035897431.1|ASTE
OG0002171	LOC108087134|XP_017039821.1|DFIC	LOC118502730|XP_035891184.1|ASTE
OG0002172	LOC108091668|XP_017046470.1|DFIC	LOC118506467|XP_035899535.1|ASTE
OG0002173	LOC108100077|XP_017059306.1|DFIC	LOC118514148|XP_035916652.1|ASTE
OG0002174	LOC108092128|XP_017047121.1|DFIC	LOC118508485|XP_035904196.1|ASTE
OG0002175	LOC108092129|XP_017047122.1|DFIC	LOC118508486|XP_035904198.1|ASTE
OG0002176	LOC108088005|XP_017041106.1|DFIC	LOC118508452|XP_035904147.1|ASTE
OG0002177	LOC108087047|XP_017039714.1|DFIC	LOC118507790|XP_035902720.1|ASTE
OG0002178	LOC108086559|XP_017039001.1|DFIC	LOC118507537|XP_035902007.1|ASTE
OG0002179	LOC108095929|XP_017052754.1|DFIC	LOC118504989|XP_035896051.1|ASTE
OG0002180	LOC108099380|XP_017058362.1|DFIC	LOC118505448|XP_035897140.1|ASTE
OG0002181	LOC108097753|XP_017055753.1|DFIC	LOC118505109|XP_035896304.1|ASTE, LOC118516456|XP_035918245.1|ASTE
OG0002182	LOC108098587|XP_017057116.1|DFIC	LOC118506784|XP_035900290.1|ASTE
OG0002183	LOC108095249|XP_017051766.1|DFIC	LOC118506792|XP_035900304.1|ASTE
OG0002184	LOC108092105|XP_017047088.1|DFIC	LOC118504901|XP_035895860.1|ASTE
OG0002185	LOC108097232|XP_017054891.1|DFIC	LOC118502908|XP_035891523.1|ASTE
OG0002186	LOC108088137|XP_017041290.1|DFIC	LOC118505240|XP_035896683.1|ASTE
OG0002187	LOC108099599|XP_017058704.1|DFIC	LOC118506381|XP_035899306.1|ASTE
OG0002188	LOC108090744|XP_017045058.1|DFIC	LOC118511393|XP_035910316.1|ASTE
OG0002189	LOC108087726|XP_017040736.1|DFIC	LOC118502867|XP_035891467.1|ASTE
OG0002190	LOC108087229|XP_017040002.1|DFIC	LOC118507907|XP_035903063.1|ASTE
OG0002191	LOC108096280|XP_017053235.1|DFIC	LOC118503569|XP_035892895.1|ASTE
OG0002192	LOC108099957|XP_017059126.1|DFIC	LOC118507169|XP_035901128.1|ASTE
OG0002193	LOC108087263|XP_017040059.1|DFIC	LOC118502697|XP_035891110.1|ASTE
OG0002194	LOC108088373|XP_017041607.1|DFIC	LOC118502888|XP_035891499.1|ASTE
OG0002195	LOC108091954|XP_017046840.1|DFIC	LOC118507796|XP_035902742.1|ASTE
OG0002196	LOC108098770|XP_017057391.1|DFIC	LOC118504279|XP_035894446.1|ASTE
OG0002197	LOC108099055|XP_017057812.1|DFIC	LOC118506443|XP_035899471.1|ASTE
OG0002198	LOC108098571|XP_017057083.1|DFIC	LOC118506179|XP_035898845.1|ASTE
OG0002199	LOC108097649|XP_017055569.1|DFIC	LOC118506450|XP_035899482.1|ASTE
OG0002200	LOC108095608|XP_017052261.1|DFIC	LOC118505414|XP_035897056.1|ASTE
OG0002202	LOC108091962|XP_017046856.1|DFIC	LOC118517055|XP_035918796.1|ASTE, LOC118508321|XP_035903883.1|ASTE
OG0002203	LOC108092093|XP_017047072.1|DFIC	LOC118502929|XP_035891560.1|ASTE
OG0002204	LOC108095814|XP_017052576.1|DFIC	LOC118506367|XP_035899283.1|ASTE
OG0002205	LOC108087106|XP_017039777.1|DFIC	LOC118506796|XP_035900311.1|ASTE
OG0002206	LOC108095727|XP_017052391.1|DFIC	LOC118507999|XP_035903263.1|ASTE
OG0002207	LOC108102300|XP_017062551.1|DFIC	LOC118505211|XP_035896613.1|ASTE
OG0002208	LOC108086288|XP_017038666.1|DFIC	LOC118505185|XP_035896533.1|ASTE
OG0002209	LOC108097301|XP_017055005.1|DFIC	LOC118504832|XP_035895729.1|ASTE
OG0002210	LOC108090205|XP_017044284.1|DFIC	LOC118508005|XP_035903280.1|ASTE
OG0002211	LOC108087311|XP_017040120.1|DFIC	LOC118505434|XP_035897105.1|ASTE, LOC118505435|XP_035897109.1|ASTE
OG0002212	LOC108088006|XP_017041107.1|DFIC	LOC118503193|XP_035892068.1|ASTE
OG0002213	LOC108091823|XP_017046690.1|DFIC	LOC118505443|XP_035897133.1|ASTE
OG0002214	LOC108099299|XP_017058184.1|DFIC	LOC118517710|XP_035920049.1|ASTE
OG0002215	LOC108098822|XP_017057464.1|DFIC	LOC118511933|XP_035911507.1|ASTE
OG0002216	LOC108088458|XP_017041731.1|DFIC	LOC118506810|XP_035900361.1|ASTE
OG0002217	LOC108092209|XP_017047227.1|DFIC	LOC118504422|XP_035894751.1|ASTE
OG0002218	LOC108094621|XP_017050793.1|DFIC	LOC118508587|XP_035904385.1|ASTE
OG0002219	LOC108091699|XP_017046520.1|DFIC	LOC118502956|XP_035891612.1|ASTE, LOC118507789|XP_035902718.1|ASTE
OG0002220	LOC108091581|XP_017046346.1|DFIC	LOC118502954|XP_035891604.1|ASTE
OG0002221	LOC108087543|XP_017040441.1|DFIC	LOC118512120|XP_035911991.1|ASTE
OG0002224	LOC108093623|XP_017049250.1|DFIC	LOC118511464|XP_035910459.1|ASTE
OG0002225	LOC108086987|XP_017039606.1|DFIC	LOC118513122|XP_035914417.1|ASTE
OG0002226	LOC108094260|XP_017050214.1|DFIC	LOC118512964|XP_035914083.1|ASTE
OG0002227	LOC108096647|XP_017053900.1|DFIC	LOC118512046|XP_035911768.1|ASTE
OG0002228	LOC108101584|XP_017061485.1|DFIC	LOC118512073|XP_035911856.1|ASTE
OG0002229	LOC108101849|XP_017061857.1|DFIC	LOC118512084|XP_035911937.1|ASTE
OG0002230	LOC108096628|XP_017053863.1|DFIC	LOC118512100|XP_035911960.1|ASTE
OG0002231	LOC108094308|XP_017050318.1|DFIC	LOC118512056|XP_035911800.1|ASTE
OG0002233	LOC108089607|XP_017043457.1|DFIC	LOC118509110|XP_035905172.1|ASTE, LOC118516894|XP_035918632.1|ASTE
OG0002235	LOC108096717|XP_017054041.1|DFIC	LOC118516351|XP_035918062.1|ASTE, LOC118511365|XP_035910220.1|ASTE
OG0002236	LOC108090825|XP_017045174.1|DFIC	LOC118513001|XP_035914151.1|ASTE
OG0002237	LOC108090738|XP_017045050.1|DFIC	LOC118512996|XP_035914146.1|ASTE
OG0002238	LOC108094314|XP_017050331.1|DFIC	LOC118514491|XP_035917307.1|ASTE
OG0002239	LOC108096779|XP_017054143.1|DFIC	LOC118510562|XP_035908439.1|ASTE
OG0002240	LOC108096755|XP_017054103.1|DFIC	LOC118508906|XP_035904657.1|ASTE
OG0002241	LOC108087444|XP_017040286.1|DFIC	LOC118512142|XP_035912062.1|ASTE
OG0002243	LOC108093345|XP_017048842.1|DFIC	LOC118509122|XP_035905202.1|ASTE
OG0002244	LOC108099852|XP_017058987.1|DFIC	LOC118509120|XP_035905197.1|ASTE
OG0002245	LOC108096294|XP_017053256.1|DFIC	LOC118512677|XP_035913349.1|ASTE
OG0002246	LOC108094326|XP_017050358.1|DFIC	LOC118512690|XP_035913373.1|ASTE
OG0002247	LOC108096510|XP_017053608.1|DFIC, LOC108090808|XP_017045153.1|DFIC	LOC118513104|XP_035914398.1|ASTE
OG0002248	LOC108100445|XP_017059859.1|DFIC	LOC118509410|XP_035905873.1|ASTE
OG0002249	LOC108089064|XP_017042662.1|DFIC	LOC118506297|XP_035899129.1|ASTE, LOC118509498|XP_035906049.1|ASTE
OG0002250	LOC108095252|XP_017051769.1|DFIC	LOC118509644|XP_035906444.1|ASTE
OG0002251	LOC108095109|XP_017051536.1|DFIC	LOC118509713|XP_035906691.1|ASTE
OG0002252	LOC108095219|XP_017051724.1|DFIC	LOC118511909|XP_035911437.1|ASTE
OG0002253	LOC108101902|XP_017061960.1|DFIC	LOC118509671|XP_035906564.1|ASTE
OG0002254	LOC108099339|XP_017058304.1|DFIC	LOC118510161|XP_035907562.1|ASTE
OG0002255	LOC108097416|XP_017055170.1|DFIC	LOC118511430|XP_035910414.1|ASTE
OG0002256	LOC108096669|XP_017053930.1|DFIC	LOC118511531|XP_035910613.1|ASTE
OG0002257	LOC108086430|XP_017038825.1|DFIC	LOC118509590|XP_035906256.1|ASTE
OG0002258	LOC108093143|XP_017048577.1|DFIC	LOC118510362|XP_035907963.1|ASTE
OG0002259	LOC108094641|XP_017050832.1|DFIC	LOC118514323|XP_035917001.1|ASTE, LOC118510378|XP_035908009.1|ASTE
OG0002260	LOC108100465|XP_017059883.1|DFIC	LOC118510417|XP_035908079.1|ASTE
OG0002261	LOC108088901|XP_017042392.1|DFIC	LOC118510383|XP_035908022.1|ASTE
OG0002263	LOC108089629|XP_017043481.1|DFIC	LOC118511448|XP_035910442.1|ASTE
OG0002264	LOC108101837|XP_017061840.1|DFIC	LOC118509654|XP_035906501.1|ASTE
OG0002265	LOC108089699|XP_017043536.1|DFIC	LOC118512810|XP_035913655.1|ASTE
OG0002266	LOC108100154|XP_017059400.1|DFIC	LOC118510215|XP_035907667.1|ASTE
OG0002267	LOC108093872|XP_017049707.1|DFIC	LOC118514340|XP_035917050.1|ASTE
OG0002268	LOC108093177|XP_017048622.1|DFIC	LOC118514259|XP_035916868.1|ASTE
OG0002269	LOC108087664|XP_017040642.1|DFIC	LOC118510335|XP_035907886.1|ASTE
OG0002270	LOC108094001|XP_017049913.1|DFIC	LOC118510096|XP_035907414.1|ASTE
OG0002271	LOC108093744|XP_017049503.1|DFIC	LOC118510340|XP_035907904.1|ASTE
OG0002272	LOC108100399|XP_017059772.1|DFIC	LOC118514352|XP_035917067.1|ASTE
OG0002273	LOC108096319|XP_017053312.1|DFIC	LOC118512827|XP_035913708.1|ASTE
OG0002274	LOC108093572|XP_017049157.1|DFIC	LOC118511865|XP_035911340.1|ASTE
OG0002275	LOC108099913|XP_017059063.1|DFIC	LOC118514222|XP_035916813.1|ASTE
OG0002276	LOC108100334|XP_017059633.1|DFIC	LOC118514361|XP_035917082.1|ASTE
OG0002277	LOC108100628|XP_017060118.1|DFIC	LOC118509700|XP_035906664.1|ASTE
OG0002278	LOC108088939|XP_017042451.1|DFIC	LOC118509037|XP_035904970.1|ASTE
OG0002279	LOC108096342|XP_017053378.1|DFIC	LOC118510327|XP_035907865.1|ASTE
OG0002280	LOC108089419|XP_017043112.1|DFIC	LOC118510303|XP_035907825.1|ASTE
OG0002281	LOC108089466|XP_017043206.1|DFIC	LOC118516379|XP_035918124.1|ASTE, LOC118512783|XP_035913589.1|ASTE
OG0002282	LOC108099127|XP_017057953.1|DFIC	LOC118514625|XP_035917516.1|ASTE
OG0002283	LOC108087689|XP_017040685.1|DFIC	LOC118508859|XP_035904510.1|ASTE
OG0002284	LOC108101453|XP_017061284.1|DFIC	LOC118517324|XP_035919197.1|ASTE, LOC118509383|XP_035905819.1|ASTE
OG0002285	LOC108095383|XP_017051951.1|DFIC	LOC118509559|XP_035906207.1|ASTE
OG0002286	LOC108096864|XP_017054278.1|DFIC	LOC118514227|XP_035916819.1|ASTE
OG0002287	LOC108093995|XP_017049905.1|DFIC	LOC118511799|XP_035911222.1|ASTE
OG0002288	LOC108093728|XP_017049463.1|DFIC	LOC118511560|XP_035910685.1|ASTE
OG0002289	LOC108088972|XP_017042493.1|DFIC	LOC118514451|XP_035917261.1|ASTE
OG0002290	LOC108093388|XP_017048895.1|DFIC	LOC118511748|XP_035911105.1|ASTE
OG0002291	LOC108093817|XP_017049621.1|DFIC	LOC118509648|XP_035906462.1|ASTE
OG0002292	LOC108094312|XP_017050329.1|DFIC	LOC118510356|XP_035907950.1|ASTE
OG0002293	LOC108086317|XP_017038707.1|DFIC	LOC118511334|XP_035910160.1|ASTE
OG0002294	LOC108097731|XP_017055721.1|DFIC	LOC118511350|XP_035910202.1|ASTE
OG0002295	LOC108089970|XP_017043994.1|DFIC, LOC108102227|XP_017062441.1|DFIC, LOC108090066|XP_017044090.1|DFIC	LOC118505030|XP_035896139.1|ASTE
OG0002296	LOC108100850|XP_017060459.1|DFIC, LOC108097837|XP_017055851.1|DFIC	LOC118504540|XP_035895003.1|ASTE
OG0002297	LOC108098831|XP_017057475.1|DFIC	LOC118507004|XP_035900791.1|ASTE
OG0002298	LOC108090973|XP_017045417.1|DFIC	LOC118511201|XP_035909873.1|ASTE
OG0002299	LOC108086737|XP_017039257.1|DFIC	LOC118511199|XP_035909871.1|ASTE
OG0002300	LOC108093451|XP_017049014.1|DFIC	LOC118511035|XP_035909515.1|ASTE
OG0002301	LOC108095790|XP_017052542.1|DFIC	LOC118513933|XP_035916197.1|ASTE
OG0002302	LOC108094373|XP_017050407.1|DFIC	LOC118511746|XP_035911098.1|ASTE
OG0002303	LOC108095301|XP_017051848.1|DFIC	LOC118507661|XP_035902331.1|ASTE
OG0002304	LOC108095515|XP_017052117.1|DFIC, LOC108101750|XP_017061701.1|DFIC	LOC118512695|XP_035913396.1|ASTE
OG0002305	LOC108100610|XP_017060088.1|DFIC	LOC118513310|XP_035914786.1|ASTE
OG0002306	LOC108101002|XP_017060657.1|DFIC	LOC118511191|XP_035909854.1|ASTE, LOC118517336|XP_035919213.1|ASTE
OG0002307	LOC108094156|XP_017050085.1|DFIC	LOC118511257|XP_035910014.1|ASTE
OG0002308	LOC108097814|XP_017055822.1|DFIC, LOC108097002|XP_017054525.1|DFIC, LOC108101335|XP_017061167.1|DFIC	LOC118513924|XP_035916185.1|ASTE
OG0002309	LOC108089991|XP_017043982.1|DFIC	LOC118503597|XP_035892944.1|ASTE, LOC118513980|XP_035916300.1|ASTE
OG0002310	LOC108089934|XP_017043910.1|DFIC	LOC118513511|XP_035915258.1|ASTE
OG0002311	LOC108092641|XP_017047768.1|DFIC	LOC118511175|XP_035909812.1|ASTE
OG0002312	LOC108094830|XP_017051116.1|DFIC, LOC108092756|XP_017047978.1|DFIC, LOC108102215|XP_017062426.1|DFIC	LOC118511173|XP_035909809.1|ASTE
OG0002313	LOC108086743|XP_017039268.1|DFIC	LOC118511612|XP_035910795.1|ASTE
OG0002314	LOC108090276|XP_017044375.1|DFIC	LOC118513875|XP_035916074.1|ASTE, LOC118517084|XP_035918830.1|ASTE
OG0002315	LOC108087756|XP_017040774.1|DFIC	LOC118514019|XP_035916384.1|ASTE, LOC118511103|XP_035909716.1|ASTE
OG0002316	LOC108100005|XP_017059196.1|DFIC	LOC118511127|XP_035909753.1|ASTE
OG0002317	LOC108087466|XP_017040324.1|DFIC	LOC118511641|XP_035910855.1|ASTE
OG0002318	LOC108096066|XP_017052915.1|DFIC	LOC118514012|XP_035916374.1|ASTE
OG0002319	LOC108101422|XP_017061274.1|DFIC, LOC108092758|XP_017047979.1|DFIC	LOC118514001|XP_035916330.1|ASTE
OG0002320	LOC108095166|XP_017051613.1|DFIC	LOC118513420|XP_035915025.1|ASTE
OG0002321	LOC108086766|XP_017039300.1|DFIC	LOC118513236|XP_035914681.1|ASTE
OG0002322	LOC108093380|XP_017048888.1|DFIC	LOC118510602|XP_035908502.1|ASTE
OG0002323	LOC108089911|XP_017043880.1|DFIC	LOC118513423|XP_035915029.1|ASTE
OG0002324	LOC108088897|XP_017042386.1|DFIC	LOC118509076|XP_035905101.1|ASTE
OG0002325	LOC108099894|XP_017059039.1|DFIC	LOC118509087|XP_035905112.1|ASTE
OG0002326	LOC108099946|XP_017059111.1|DFIC	LOC118509088|XP_035905115.1|ASTE
OG0002327	LOC108087201|XP_017039949.1|DFIC	LOC118509089|XP_035905116.1|ASTE
OG0002328	LOC108101856|XP_017061868.1|DFIC, LOC108098365|XP_017056702.1|DFIC	LOC118511755|XP_035911113.1|ASTE
OG0002329	LOC108101332|XP_017061130.1|DFIC	LOC118511606|XP_035910782.1|ASTE
OG0002330	LOC108101309|XP_017061100.1|DFIC	LOC118511682|XP_035910949.1|ASTE
OG0002331	LOC108087588|XP_017040509.1|DFIC	LOC118511660|XP_035910901.1|ASTE
OG0002332	LOC108099204|XP_017058068.1|DFIC	LOC118509846|XP_035906937.1|ASTE
OG0002333	LOC108090862|XP_017045237.1|DFIC	LOC118508802|XP_035904414.1|ASTE
OG0002334	LOC108088098|XP_017041241.1|DFIC, LOC108102217|XP_017062429.1|DFIC	LOC118513671|XP_035915667.1|ASTE
OG0002335	LOC108090351|XP_017044461.1|DFIC	LOC118511602|XP_035910777.1|ASTE
OG0002336	LOC108088276|XP_017041484.1|DFIC	LOC118509052|XP_035905054.1|ASTE
OG0002337	LOC108090748|XP_017045064.1|DFIC	LOC118514506|XP_035917335.1|ASTE
OG0002338	LOC108093519|XP_017049104.1|DFIC	LOC118512501|XP_035912903.1|ASTE
OG0002339	LOC108092440|XP_017047510.1|DFIC	LOC118512524|XP_035912959.1|ASTE
OG0002340	LOC108093491|XP_017049070.1|DFIC	LOC118512521|XP_035912955.1|ASTE, LOC118512520|XP_035912954.1|ASTE
OG0002341	LOC108094055|XP_017049982.1|DFIC	LOC118512475|XP_035912856.1|ASTE
OG0002342	LOC108089895|XP_017043855.1|DFIC	LOC118512469|XP_035912844.1|ASTE
OG0002343	LOC108089881|XP_017043832.1|DFIC	LOC118512556|XP_035913035.1|ASTE
OG0002344	LOC108100548|XP_017060009.1|DFIC, LOC108101718|XP_017061646.1|DFIC	LOC118512570|XP_035913078.1|ASTE
OG0002345	LOC108101500|XP_017061349.1|DFIC	LOC118513768|XP_035915837.1|ASTE
OG0002346	LOC108088211|XP_017041401.1|DFIC	LOC118511769|XP_035911150.1|ASTE
OG0002347	LOC108087722|XP_017040732.1|DFIC	LOC118514162|XP_035916719.1|ASTE
OG0002348	LOC108092697|XP_017047897.1|DFIC	LOC118513743|XP_035915793.1|ASTE
OG0002349	LOC108101507|XP_017061356.1|DFIC	LOC118513770|XP_035915840.1|ASTE
OG0002350	LOC108101499|XP_017061348.1|DFIC	LOC118510057|XP_035907339.1|ASTE
OG0002351	LOC108086765|XP_017039298.1|DFIC	LOC118513362|XP_035914887.1|ASTE
OG0002352	LOC108096869|XP_017054285.1|DFIC	LOC118512531|XP_035912976.1|ASTE
OG0002353	LOC108101396|XP_017061206.1|DFIC	LOC118510590|XP_035908484.1|ASTE
OG0002354	LOC108098748|XP_017057372.1|DFIC	LOC118511776|XP_035911164.1|ASTE
OG0002355	LOC108099167|XP_017058009.1|DFIC	LOC118514537|XP_035917413.1|ASTE
OG0002356	LOC108098251|XP_017056532.1|DFIC	LOC118508982|XP_035904863.1|ASTE
OG0002357	LOC108092112|XP_017047099.1|DFIC	LOC118508981|XP_035904862.1|ASTE
OG0002358	LOC108089254|XP_017042909.1|DFIC	LOC118513283|XP_035914743.1|ASTE
OG0002359	LOC108091356|XP_017045997.1|DFIC	LOC118509223|XP_035905416.1|ASTE
OG0002360	LOC108089871|XP_017043809.1|DFIC, LOC108095212|XP_017051717.1|DFIC	LOC118512597|XP_035913143.1|ASTE
OG0002361	LOC108100376|XP_017059713.1|DFIC	LOC118513702|XP_035915719.1|ASTE
OG0002362	LOC108100879|XP_017060465.1|DFIC	LOC118510846|XP_035909066.1|ASTE
OG0002363	LOC108093503|XP_017049085.1|DFIC	LOC118509832|XP_035906916.1|ASTE
OG0002364	LOC108093343|XP_017048839.1|DFIC	LOC118509831|XP_035906898.1|ASTE
OG0002365	LOC108099149|XP_017058025.1|DFIC, LOC108093476|XP_017049054.1|DFIC	LOC118509113|XP_035905177.1|ASTE
OG0002366	LOC108089924|XP_017043895.1|DFIC	LOC118510543|XP_035908400.1|ASTE
OG0002367	LOC108088590|XP_017041977.1|DFIC, LOC108092424|XP_017047480.1|DFIC	LOC118513811|XP_035915932.1|ASTE
OG0002368	LOC108098213|XP_017056475.1|DFIC	LOC118513828|XP_035915960.1|ASTE, LOC118517107|XP_035918864.1|ASTE
OG0002369	LOC108097673|XP_017055618.1|DFIC	LOC118514288|XP_035916930.1|ASTE
OG0002370	LOC108096763|XP_017054153.1|DFIC, LOC108098305|XP_017056605.1|DFIC	LOC118508813|XP_035904447.1|ASTE
OG0002371	LOC108098340|XP_017056671.1|DFIC	LOC118508816|XP_035904450.1|ASTE
OG0002372	LOC108091491|XP_017046203.1|DFIC	LOC118514070|XP_035916489.1|ASTE
OG0002373	LOC108098283|XP_017056576.1|DFIC	LOC118510670|XP_035908710.1|ASTE
OG0002374	LOC108096001|XP_017052836.1|DFIC	LOC118510661|XP_035908685.1|ASTE
OG0002375	LOC108098560|XP_017057055.1|DFIC	LOC118503833|XP_035893433.1|ASTE
OG0002376	LOC108088152|XP_017041305.1|DFIC	LOC118506586|XP_035899833.1|ASTE
OG0002377	LOC108090123|XP_017044143.1|DFIC	LOC118506623|XP_035899885.1|ASTE
OG0002378	LOC108095432|XP_017052030.1|DFIC	LOC118507629|XP_035902247.1|ASTE
OG0002379	LOC108098222|XP_017056492.1|DFIC	LOC118506607|XP_035899867.1|ASTE
OG0002380	LOC108097273|XP_017054959.1|DFIC	LOC118505669|XP_035897688.1|ASTE
OG0002381	LOC108094063|XP_017049992.1|DFIC	LOC118505685|XP_035897713.1|ASTE
OG0002382	LOC108094412|XP_017050472.1|DFIC	LOC118505709|XP_035897769.1|ASTE, LOC118505699|XP_035897739.1|ASTE
OG0002383	LOC108100625|XP_017060113.1|DFIC	LOC118505703|XP_035897746.1|ASTE, LOC118505718|XP_035897788.1|ASTE
OG0002386	LOC108101048|XP_017060716.1|DFIC	LOC118506742|XP_035900194.1|ASTE
OG0002387	LOC108091616|XP_017046391.1|DFIC	LOC118507126|XP_035901026.1|ASTE
OG0002388	LOC108097084|XP_017054622.1|DFIC	LOC118504693|XP_035895406.1|ASTE
OG0002389	LOC108100556|XP_017060021.1|DFIC, LOC108091684|XP_017046495.1|DFIC	LOC118506609|XP_035899869.1|ASTE
OG0002390	LOC108100110|XP_017059347.1|DFIC	LOC118517575|XP_035919722.1|ASTE
OG0002391	LOC108093616|XP_017049241.1|DFIC	LOC118506518|XP_035899639.1|ASTE
OG0002392	LOC108096453|XP_017053546.1|DFIC	LOC118505514|XP_035897307.1|ASTE
OG0002393	LOC108089554|XP_017043386.1|DFIC	LOC118505499|XP_035897252.1|ASTE
OG0002394	LOC108095748|XP_017052420.1|DFIC	LOC118505483|XP_035897204.1|ASTE
OG0002395	LOC108092123|XP_017047112.1|DFIC	LOC118516845|XP_035918590.1|ASTE, LOC118503688|XP_035893123.1|ASTE, LOC118515252|XP_035917831.1|ASTE
OG0002396	LOC108101835|XP_017061838.1|DFIC	LOC118502575|XP_035890793.1|ASTE
OG0002397	LOC108100618|XP_017060104.1|DFIC	LOC118502605|XP_035890862.1|ASTE
OG0002398	LOC108088671|XP_017042093.1|DFIC	LOC118507045|XP_035900892.1|ASTE
OG0002399	LOC108095069|XP_017051484.1|DFIC	LOC118507048|XP_035900899.1|ASTE
OG0002400	LOC108094051|XP_017049975.1|DFIC	LOC118507056|XP_035900911.1|ASTE
OG0002401	LOC108098393|XP_017056750.1|DFIC	LOC118507678|XP_035902362.1|ASTE
OG0002402	LOC108097693|XP_017055656.1|DFIC	LOC118506828|XP_035900426.1|ASTE
OG0002403	LOC108098023|XP_017056176.1|DFIC	LOC118506829|XP_035900432.1|ASTE
OG0002404	LOC108101989|XP_017062073.1|DFIC	LOC118504591|XP_035895141.1|ASTE
OG0002405	LOC108090213|XP_017044295.1|DFIC	LOC118508261|XP_035903780.1|ASTE
OG0002406	LOC108089467|XP_017043207.1|DFIC	LOC118508271|XP_035903805.1|ASTE
OG0002408	LOC108090173|XP_017044238.1|DFIC	LOC118502778|XP_035891268.1|ASTE, LOC118502777|XP_035891266.1|ASTE
OG0002410	LOC108101099|XP_017060798.1|DFIC	LOC118502983|XP_035891659.1|ASTE
OG0002411	LOC108099525|XP_017058582.1|DFIC	LOC118517197|XP_035919040.1|ASTE, LOC118505133|XP_035896365.1|ASTE
OG0002412	LOC108091130|XP_017045648.1|DFIC	LOC118517195|XP_035919039.1|ASTE, LOC118505128|XP_035896338.1|ASTE
OG0002413	LOC108097340|XP_017055064.1|DFIC	LOC118506549|XP_035899738.1|ASTE
OG0002414	LOC108100354|XP_017059677.1|DFIC	LOC118507621|XP_035902236.1|ASTE
OG0002415	LOC108087988|XP_017041081.1|DFIC	LOC118507579|XP_035902126.1|ASTE
OG0002416	LOC108095064|XP_017051474.1|DFIC	LOC118503623|XP_035893003.1|ASTE
OG0002417	LOC108091482|XP_017046191.1|DFIC	LOC118506694|XP_035900068.1|ASTE
OG0002418	LOC108086364|XP_017038755.1|DFIC	LOC118506702|XP_035900087.1|ASTE
OG0002419	LOC108091345|XP_017045982.1|DFIC	LOC118506728|XP_035900158.1|ASTE, LOC118512421|XP_035912717.1|ASTE
OG0002420	LOC108099130|XP_017057955.1|DFIC	LOC118506395|XP_035899337.1|ASTE
OG0002421	LOC108091897|XP_017046770.1|DFIC	LOC118504513|XP_035894938.1|ASTE
OG0002422	LOC108098524|XP_017056991.1|DFIC	LOC118502812|XP_035891345.1|ASTE
OG0002423	LOC108099912|XP_017059062.1|DFIC	LOC118506401|XP_035899355.1|ASTE
OG0002424	LOC108102181|XP_017062376.1|DFIC	LOC118504258|XP_035894380.1|ASTE
OG0002425	LOC108094636|XP_017050816.1|DFIC	LOC118508523|XP_035904275.1|ASTE
OG0002426	LOC108100325|XP_017059621.1|DFIC	LOC118504316|XP_035894517.1|ASTE
OG0002427	LOC108098420|XP_017056802.1|DFIC	LOC118504325|XP_035894546.1|ASTE
OG0002428	LOC108097469|XP_017055229.1|DFIC	LOC118504979|XP_035896015.1|ASTE
OG0002429	LOC108099125|XP_017057951.1|DFIC	LOC118507080|XP_035900956.1|ASTE
