Orthogroup	DFIC.longest_only	DSUB.longest_only
OG0001680	LOC108095338|XP_017051909.1|DFIC	LOC117903607|XP_034671753.1|DSUB
OG0001681	LOC108097759|XP_017055760.1|DFIC	LOC117899543|XP_034665517.1|DSUB
OG0001682	LOC108091120|XP_017045637.1|DFIC	LOC117901328|XP_034667928.1|DSUB, LOC117893856|XP_034656514.1|DSUB
OG0001683	LOC108087131|XP_017040226.1|DFIC, LOC108100988|XP_017060639.1|DFIC	LOC117902293|XP_034669463.1|DSUB
OG0001684	LOC108095031|XP_017051392.1|DFIC	LOC117902952|XP_034670465.1|DSUB
OG0001685	LOC108098278|XP_017056569.1|DFIC	LOC117902060|XP_034669023.1|DSUB
OG0001686	LOC108088685|XP_017042115.1|DFIC	LOC117897905|XP_034662877.1|DSUB
OG0001687	LOC108092828|XP_017048121.1|DFIC	LOC117891813|XP_034653404.1|DSUB
OG0001688	LOC108092901|XP_017048238.1|DFIC	LOC117891891|XP_034653585.1|DSUB
OG0001689	LOC108101699|XP_017061625.1|DFIC	LOC117903276|XP_034671069.1|DSUB
OG0001690	LOC108093094|XP_017048520.1|DFIC	LOC117895521|XP_034659117.1|DSUB
OG0001691	LOC108101652|XP_017061559.1|DFIC, LOC108100818|XP_017060375.1|DFIC	LOC117900525|XP_034666814.1|DSUB
OG0001692	LOC108088015|XP_017041115.1|DFIC	LOC117899532|XP_034665492.1|DSUB
OG0001693	LOC108095612|XP_017052266.1|DFIC	LOC117895007|XP_034658249.1|DSUB
OG0001694	LOC108087163|XP_017039885.1|DFIC	LOC117896266|XP_034660348.1|DSUB
OG0001695	LOC108096949|XP_017054406.1|DFIC	LOC117902281|XP_034669444.1|DSUB
OG0001696	LOC108087183|XP_017039927.1|DFIC	LOC117899424|XP_034665310.1|DSUB
OG0001697	LOC108095792|XP_017052539.1|DFIC	LOC117898624|XP_034664071.1|DSUB
OG0001698	LOC108088619|XP_017042001.1|DFIC	LOC117903191|XP_034670942.1|DSUB
OG0001699	LOC108087072|XP_017039735.1|DFIC	LOC117898337|XP_034663552.1|DSUB
OG0001700	LOC108098801|XP_017057432.1|DFIC	LOC117898138|XP_034663224.1|DSUB
OG0001701	LOC108091806|XP_017046660.1|DFIC	LOC117896173|XP_034660145.1|DSUB
OG0001702	LOC108089150|XP_017042761.1|DFIC	LOC117901998|XP_034668903.1|DSUB
OG0001703	LOC108091598|XP_017046361.1|DFIC	LOC117898053|XP_034663105.1|DSUB
OG0001704	LOC108091713|XP_017046543.1|DFIC	LOC117896571|XP_034660862.1|DSUB
OG0001705	LOC108088398|XP_017041636.1|DFIC	LOC117897467|XP_034662207.1|DSUB
OG0001706	LOC108095546|XP_017052168.1|DFIC	LOC117902107|XP_034669106.1|DSUB
OG0001707	LOC108091649|XP_017046442.1|DFIC	LOC117897850|XP_034662809.1|DSUB
OG0001708	LOC108092169|XP_017047181.1|DFIC	LOC117896790|XP_034661178.1|DSUB
OG0001709	LOC108100598|XP_017060069.1|DFIC	LOC117894285|XP_034657134.1|DSUB
OG0001710	LOC108099440|XP_017058466.1|DFIC	LOC117899699|XP_034665797.1|DSUB
OG0001711	LOC108099406|XP_017058408.1|DFIC	LOC117896310|XP_034660425.1|DSUB
OG0001712	LOC108087135|XP_017039822.1|DFIC	LOC117897542|XP_034662359.1|DSUB
OG0001713	LOC108092104|XP_017047087.1|DFIC	LOC117899583|XP_034665590.1|DSUB
OG0001714	LOC108090146|XP_017044185.1|DFIC	LOC117899714|XP_034665820.1|DSUB
OG0001715	LOC108098106|XP_017056309.1|DFIC	LOC117898307|XP_034663477.1|DSUB
OG0001716	LOC108098134|XP_017056346.1|DFIC	LOC117896220|XP_034660249.1|DSUB
OG0001717	LOC108088437|XP_017041699.1|DFIC	LOC117898609|XP_034664050.1|DSUB
OG0001718	LOC108095778|XP_017052517.1|DFIC	LOC117896497|XP_034660729.1|DSUB
OG0001719	LOC108091635|XP_017046421.1|DFIC	LOC117897852|XP_034662813.1|DSUB
OG0001720	LOC108098866|XP_017057538.1|DFIC	LOC117896038|XP_034659938.1|DSUB
OG0001721	LOC108097462|XP_017055225.1|DFIC	LOC117899569|XP_034665573.1|DSUB
OG0001722	LOC108089485|XP_017043252.1|DFIC	LOC117895185|XP_034658555.1|DSUB
OG0001723	LOC108098721|XP_017057332.1|DFIC	LOC117890227|XP_034650856.1|DSUB
OG0001724	LOC108101253|XP_017061000.1|DFIC	LOC117891687|XP_034653157.1|DSUB
OG0001725	LOC108093738|XP_017049485.1|DFIC	LOC117891670|XP_034653130.1|DSUB
OG0001726	LOC108088253|XP_017041459.1|DFIC	LOC117893624|XP_034656195.1|DSUB
OG0001727	LOC108099629|XP_017058747.1|DFIC	LOC117896307|XP_034660421.1|DSUB
OG0001728	LOC108093983|XP_017049881.1|DFIC	LOC117891650|XP_034653090.1|DSUB
OG0001729	LOC108090711|XP_017044993.1|DFIC	LOC117891659|XP_034653105.1|DSUB
OG0001730	LOC108093517|XP_017049098.1|DFIC	LOC117900752|XP_034667125.1|DSUB
OG0001731	LOC108096620|XP_017053853.1|DFIC	LOC117891096|XP_034652170.1|DSUB
OG0001732	LOC108093446|XP_017049001.1|DFIC	LOC117901736|XP_034668510.1|DSUB
OG0001733	LOC108087829|XP_017040889.1|DFIC	LOC117892183|XP_034654161.1|DSUB
OG0001734	LOC108090575|XP_017044809.1|DFIC	LOC117891240|XP_034652477.1|DSUB
OG0001735	LOC108093158|XP_017048594.1|DFIC	LOC117895799|XP_034659610.1|DSUB
OG0001736	LOC108087759|XP_017040778.1|DFIC, LOC108087874|XP_017040948.1|DFIC	LOC117892113|XP_034654019.1|DSUB
OG0001737	LOC108087678|XP_017040672.1|DFIC	LOC117891221|XP_034652457.1|DSUB
OG0001738	LOC108098982|XP_017057687.1|DFIC, LOC108099964|XP_017059140.1|DFIC	LOC117894606|XP_034657648.1|DSUB
OG0001739	LOC108094553|XP_017050649.1|DFIC, LOC108091127|XP_017045647.1|DFIC	LOC117890680|XP_034651555.1|DSUB
OG0001740	LOC108101419|XP_017061234.1|DFIC	LOC117891621|XP_034653048.1|DSUB
OG0001741	LOC108092338|XP_017047362.1|DFIC, LOC108100758|XP_017060281.1|DFIC	LOC117899653|XP_034665724.1|DSUB
OG0001742	LOC108096848|XP_017054251.1|DFIC	LOC117890131|XP_034650709.1|DSUB, LOC117890132|XP_034650710.1|DSUB
OG0001743	LOC108100371|XP_017059704.1|DFIC	LOC117893557|XP_034656110.1|DSUB
OG0001744	LOC108094296|XP_017050290.1|DFIC	LOC117889742|XP_034650056.1|DSUB
OG0001745	LOC108096747|XP_017054089.1|DFIC	LOC117892426|XP_034654551.1|DSUB
OG0001746	LOC108089763|XP_017043643.1|DFIC	LOC117894423|XP_034657357.1|DSUB
OG0001747	LOC108093825|XP_017049630.1|DFIC	LOC117890076|XP_034650610.1|DSUB
OG0001748	LOC108093996|XP_017049910.1|DFIC	LOC117895669|XP_034659381.1|DSUB
OG0001749	LOC108101843|XP_017061851.1|DFIC	LOC117892211|XP_034654202.1|DSUB
OG0001750	LOC108101841|XP_017061844.1|DFIC	LOC117892206|XP_034654195.1|DSUB
OG0001751	LOC108099877|XP_017059017.1|DFIC	LOC117893996|XP_034656699.1|DSUB
OG0001752	LOC108093056|XP_017048453.1|DFIC	LOC117895535|XP_034659133.1|DSUB
OG0001753	LOC108099169|XP_017058014.1|DFIC	LOC117893684|XP_034656264.1|DSUB
OG0001754	LOC108096774|XP_017054139.1|DFIC	LOC117889901|XP_034650307.1|DSUB
OG0001755	LOC108099269|XP_017058139.1|DFIC	LOC117894184|XP_034656988.1|DSUB
OG0001756	LOC108093725|XP_017049424.1|DFIC	LOC117891537|XP_034652939.1|DSUB
OG0001757	LOC108086309|XP_017038699.1|DFIC	LOC117891011|XP_034652060.1|DSUB
OG0001758	LOC108095412|XP_017051986.1|DFIC	LOC117895768|XP_034659533.1|DSUB
OG0001759	LOC108094029|XP_017049949.1|DFIC	LOC117890765|XP_034651722.1|DSUB
OG0001760	LOC108090557|XP_017044788.1|DFIC	LOC117891361|XP_034652688.1|DSUB
OG0001761	LOC108087827|XP_017040887.1|DFIC	LOC117892178|XP_034654150.1|DSUB
OG0001762	LOC108093564|XP_017049150.1|DFIC, LOC108088221|XP_017041417.1|DFIC	LOC117902728|XP_034670191.1|DSUB
OG0001763	LOC108088213|XP_017041406.1|DFIC	LOC117902566|XP_034669900.1|DSUB
OG0001764	LOC108087031|XP_017039687.1|DFIC	LOC117897455|XP_034662192.1|DSUB
OG0001765	LOC108090798|XP_017045135.1|DFIC	LOC117892288|XP_034654299.1|DSUB
OG0001766	LOC108100980|XP_017060624.1|DFIC	LOC117900266|XP_034666466.1|DSUB
OG0001767	LOC108092584|XP_017047718.1|DFIC	LOC117900609|XP_034666915.1|DSUB, LOC117901185|XP_034667730.1|DSUB
OG0001768	LOC108091541|XP_017046295.1|DFIC	LOC117902484|XP_034669786.1|DSUB
OG0001769	LOC108088099|XP_017041242.1|DFIC	LOC117901087|XP_034667603.1|DSUB
OG0001770	LOC108100092|XP_017059323.1|DFIC	LOC117899985|XP_034666044.1|DSUB
OG0001771	LOC108092571|XP_017047700.1|DFIC	LOC117902713|XP_034670166.1|DSUB
OG0001772	LOC108089231|XP_017042877.1|DFIC	LOC117902463|XP_034669757.1|DSUB
OG0001773	LOC108089243|XP_017042896.1|DFIC	LOC117901992|XP_034668895.1|DSUB
OG0001774	LOC108090777|XP_017045110.1|DFIC	LOC117891437|XP_034652801.1|DSUB
OG0001775	LOC108091074|XP_017045565.1|DFIC	LOC117894004|XP_034656722.1|DSUB
OG0001776	LOC108094380|XP_017050430.1|DFIC	LOC117900734|XP_034667100.1|DSUB
OG0001777	LOC108100887|XP_017060486.1|DFIC	LOC117901125|XP_034667655.1|DSUB
OG0001778	LOC108098233|XP_017056504.1|DFIC	LOC117902058|XP_034669021.1|DSUB
OG0001779	LOC108089159|XP_017042772.1|DFIC	LOC117900601|XP_034666904.1|DSUB
OG0001780	LOC108094487|XP_017050565.1|DFIC	LOC117892514|XP_034654688.1|DSUB
OG0001781	LOC108098352|XP_017056684.1|DFIC	LOC117901199|XP_034667742.1|DSUB
OG0001782	LOC108092673|XP_017047843.1|DFIC	LOC117900207|XP_034666373.1|DSUB
OG0001783	LOC108098750|XP_017057373.1|DFIC	LOC117902122|XP_034669137.1|DSUB
OG0001784	LOC108094145|XP_017050072.1|DFIC	LOC117900170|XP_034666306.1|DSUB
OG0001785	LOC108090749|XP_017045068.1|DFIC	LOC117891113|XP_034652207.1|DSUB
OG0001786	LOC108093492|XP_017049073.1|DFIC	LOC117900476|XP_034666749.1|DSUB
OG0001787	LOC108093449|XP_017049012.1|DFIC	LOC117900425|XP_034666680.1|DSUB
OG0001788	LOC108094748|XP_017050991.1|DFIC	LOC117891498|XP_034652877.1|DSUB
OG0001789	LOC108096865|XP_017054279.1|DFIC	LOC117890090|XP_034650641.1|DSUB
OG0001790	LOC108100884|XP_017060482.1|DFIC	LOC117901611|XP_034668321.1|DSUB
OG0001791	LOC108086423|XP_017038813.1|DFIC	LOC117892276|XP_034654287.1|DSUB
OG0001792	LOC108096073|XP_017052923.1|DFIC, LOC108094648|XP_017050887.1|DFIC	LOC117901206|XP_034667751.1|DSUB
OG0001793	LOC108101539|XP_017061410.1|DFIC	LOC117892145|XP_034654076.1|DSUB
OG0001794	LOC108098234|XP_017056506.1|DFIC	LOC117902057|XP_034669020.1|DSUB
OG0001795	LOC108098203|XP_017056429.1|DFIC, LOC108097569|XP_017055484.1|DFIC	LOC117901874|XP_034668722.1|DSUB
OG0001796	LOC108097876|XP_017055900.1|DFIC	LOC117893845|XP_034656505.1|DSUB
OG0001797	LOC108098416|XP_017056799.1|DFIC	LOC117902992|XP_034670599.1|DSUB
OG0001798	LOC108093875|XP_017049706.1|DFIC	LOC117890798|XP_034651765.1|DSUB
OG0001799	LOC108097868|XP_017055893.1|DFIC	LOC117895794|XP_034659593.1|DSUB
OG0001800	LOC108094157|XP_017050092.1|DFIC, LOC108100902|XP_017060504.1|DFIC	LOC117900297|XP_034666500.1|DSUB
OG0001801	LOC108087575|XP_017040495.1|DFIC	LOC117894317|XP_034657179.1|DSUB
OG0001802	LOC108099621|XP_017058733.1|DFIC	LOC117897197|XP_034661791.1|DSUB
OG0001803	LOC108098600|XP_017057150.1|DFIC	LOC117896991|XP_034661439.1|DSUB, LOC117896797|XP_034661186.1|DSUB
OG0001804	LOC108090179|XP_017044251.1|DFIC	LOC117898217|XP_034663336.1|DSUB
OG0001805	LOC108089001|XP_017042561.1|DFIC	LOC117894620|XP_034657676.1|DSUB
OG0001806	LOC108092056|XP_017047003.1|DFIC	LOC117896836|XP_034661242.1|DSUB
OG0001807	LOC108097418|XP_017055173.1|DFIC	LOC117896387|XP_034660583.1|DSUB
OG0001808	LOC108102035|XP_017062144.1|DFIC	LOC117899422|XP_034665303.1|DSUB
OG0001809	LOC108091397|XP_017046070.1|DFIC	LOC117897776|XP_034662712.1|DSUB
OG0001810	LOC108091669|XP_017046471.1|DFIC	LOC117898187|XP_034663294.1|DSUB
OG0001811	LOC108101599|XP_017061501.1|DFIC	LOC117891331|XP_034652641.1|DSUB
OG0001812	LOC108097419|XP_017055172.1|DFIC	LOC117901271|XP_034667860.1|DSUB
OG0001813	LOC108101043|XP_017060711.1|DFIC	LOC117896350|XP_034660513.1|DSUB
OG0001814	LOC108098574|XP_017057097.1|DFIC	LOC117898951|XP_034664566.1|DSUB
OG0001815	LOC108090209|XP_017044290.1|DFIC	LOC117899630|XP_034665677.1|DSUB
OG0001816	LOC108094911|XP_017051246.1|DFIC	LOC117892673|XP_034654960.1|DSUB
OG0001817	LOC108090696|XP_017044968.1|DFIC	LOC117892674|XP_034654961.1|DSUB
OG0001818	LOC108091233|XP_017045828.1|DFIC	LOC117903508|XP_034671482.1|DSUB
OG0001819	LOC108090819|XP_017045168.1|DFIC	LOC117890011|XP_034650501.1|DSUB
OG0001820	LOC108095322|XP_017051890.1|DFIC	LOC117901671|XP_034668402.1|DSUB
OG0001821	LOC108101940|XP_017062013.1|DFIC	LOC117892050|XP_034653869.1|DSUB
OG0001822	LOC108096971|XP_017054438.1|DFIC	LOC117890767|XP_034651725.1|DSUB
OG0001823	LOC108099834|XP_017058955.1|DFIC	LOC117895529|XP_034659126.1|DSUB
OG0001824	LOC108094140|XP_017050061.1|DFIC	LOC117901929|XP_034668789.1|DSUB
OG0001825	LOC108094763|XP_017051010.1|DFIC	LOC117891815|XP_034653418.1|DSUB
OG0001826	LOC108096791|XP_017054159.1|DFIC	LOC117890007|XP_034650495.1|DSUB
OG0001827	LOC108093680|XP_017049346.1|DFIC	LOC117892122|XP_034654045.1|DSUB
OG0001828	LOC108088652|XP_017042068.1|DFIC	LOC117899319|XP_034665145.1|DSUB
OG0001829	LOC108087754|XP_017040771.1|DFIC	LOC117891309|XP_034652610.1|DSUB
OG0001830	LOC108096956|XP_017054413.1|DFIC	LOC117890381|XP_034651072.1|DSUB
OG0001831	LOC108099747|XP_017058861.1|DFIC	LOC117894885|XP_034658057.1|DSUB
OG0001832	LOC108097324|XP_017055034.1|DFIC	LOC117900284|XP_034666490.1|DSUB
OG0001833	LOC108090729|XP_017045032.1|DFIC	LOC117891257|XP_034652518.1|DSUB
OG0001834	LOC108098849|XP_017057500.1|DFIC	LOC117899185|XP_034664937.1|DSUB
OG0001838	LOC108094947|XP_017051298.1|DFIC	LOC117891127|XP_034652222.1|DSUB
OG0001839	LOC108094866|XP_017051177.1|DFIC	LOC117890231|XP_034650860.1|DSUB
OG0001840	LOC108094346|XP_017050378.1|DFIC, LOC108094347|XP_017050379.1|DFIC	LOC117901632|XP_034668353.1|DSUB
OG0001841	LOC108100223|XP_017059489.1|DFIC, LOC108100326|XP_017059622.1|DFIC	LOC117894195|XP_034657002.1|DSUB
OG0001842	LOC108099004|XP_017057725.1|DFIC, LOC108100839|XP_017060401.1|DFIC	LOC117895589|XP_034659229.1|DSUB
OG0001843	LOC108088855|XP_017042319.1|DFIC, LOC108088853|XP_017042317.1|DFIC, LOC108088852|XP_017042315.1|DFIC, LOC108088856|XP_017042320.1|DFIC	LOC117894263|XP_034657108.1|DSUB
OG0001844	LOC108087480|XP_017040347.1|DFIC, LOC108087483|XP_017040349.1|DFIC	LOC117893929|XP_034656602.1|DSUB
OG0001845	LOC108096550|XP_017053728.1|DFIC	LOC117890229|XP_034650858.1|DSUB
OG0001846	LOC108091899|XP_017046772.1|DFIC, LOC108091905|XP_017046778.1|DFIC	LOC117896672|XP_034661010.1|DSUB
OG0001848	LOC108094954|XP_017051309.1|DFIC	LOC117896316|XP_034660438.1|DSUB
OG0001849	LOC108087271|XP_017040067.1|DFIC	LOC117899030|XP_034664680.1|DSUB
OG0001850	LOC108095032|XP_017051395.1|DFIC	LOC117902978|XP_034670536.1|DSUB
OG0001851	LOC108095012|XP_017051344.1|DFIC	LOC117902914|XP_034670374.1|DSUB
OG0001852	LOC108098984|XP_017057689.1|DFIC	LOC117894012|XP_034656728.1|DSUB
OG0001853	LOC108095764|XP_017052447.1|DFIC	LOC117896467|XP_034660691.1|DSUB
OG0001854	LOC108094722|XP_017050953.1|DFIC	LOC117903633|XP_034671797.1|DSUB
OG0001855	LOC108090281|XP_017044382.1|DFIC	LOC117892107|XP_034654008.1|DSUB
OG0001856	LOC108088710|XP_017042142.1|DFIC	LOC117903167|XP_034670903.1|DSUB
OG0001857	LOC108097484|XP_017055272.1|DFIC	LOC117903887|XP_034672280.1|DSUB
OG0001858	LOC108088631|XP_017042037.1|DFIC	LOC117903832|XP_034672174.1|DSUB
OG0001859	LOC108092794|XP_017048055.1|DFIC	LOC117900987|XP_034667478.1|DSUB
OG0001860	LOC108099847|XP_017058983.1|DFIC	LOC117894414|XP_034657315.1|DSUB
OG0001861	LOC108095797|XP_017052549.1|DFIC	LOC117896120|XP_034660066.1|DSUB
OG0001862	LOC108097958|XP_017056055.1|DFIC	LOC117903476|XP_034671422.1|DSUB
OG0001863	LOC108097559|XP_017055429.1|DFIC	LOC117903757|XP_034672058.1|DSUB
OG0001864	LOC108098808|XP_017057438.1|DFIC	LOC117896534|XP_034660804.1|DSUB
OG0001865	LOC108098063|XP_017056241.1|DFIC	LOC117896088|XP_034660021.1|DSUB
OG0001866	LOC108087065|XP_017039729.1|DFIC	LOC117899544|XP_034665513.1|DSUB
OG0001867	LOC108099839|XP_017058959.1|DFIC	LOC117894240|XP_034657052.1|DSUB
OG0001868	LOC108093425|XP_017048967.1|DFIC	LOC117901979|XP_034668877.1|DSUB
OG0001869	LOC108093362|XP_017048871.1|DFIC	LOC117897866|XP_034662830.1|DSUB
OG0001870	LOC108092888|XP_017048221.1|DFIC	LOC117901331|XP_034667934.1|DSUB
OG0001871	LOC108091125|XP_017045645.1|DFIC	LOC117894097|XP_034656865.1|DSUB
OG0001872	LOC108099605|XP_017058713.1|DFIC	LOC117897151|XP_034661714.1|DSUB
OG0001873	LOC108098601|XP_017057152.1|DFIC	LOC117899457|XP_034665359.1|DSUB
OG0001874	LOC108095829|XP_017052600.1|DFIC	LOC117899763|XP_034665911.1|DSUB
OG0001875	LOC108086828|XP_017039363.1|DFIC	LOC117899728|XP_034665863.1|DSUB
OG0001876	LOC108094646|XP_017050845.1|DFIC	LOC117903031|XP_034670655.1|DSUB
OG0001877	LOC108097201|XP_017054835.1|DFIC	LOC117895602|XP_034659664.1|DSUB, LOC117896339|XP_034660898.1|DSUB, LOC117898690|XP_034664599.1|DSUB
OG0001878	LOC108091582|XP_017046347.1|DFIC	LOC117899117|XP_034664797.1|DSUB
OG0001879	LOC108095783|XP_017052525.1|DFIC	LOC117898617|XP_034664062.1|DSUB
OG0001880	LOC108088007|XP_017041108.1|DFIC	LOC117897570|XP_034662404.1|DSUB
OG0001881	LOC108098489|XP_017056891.1|DFIC	LOC117899168|XP_034664918.1|DSUB
OG0001882	LOC108086529|XP_017038947.1|DFIC	LOC117896981|XP_034661427.1|DSUB
OG0001883	LOC108091638|XP_017046428.1|DFIC	LOC117898459|XP_034663772.1|DSUB
OG0001884	LOC108093323|XP_017048800.1|DFIC	LOC117896332|XP_034660463.1|DSUB
OG0001885	LOC108093513|XP_017049094.1|DFIC	LOC117902391|XP_034669606.1|DSUB
OG0001886	LOC108099347|XP_017058316.1|DFIC	LOC117897635|XP_034662500.1|DSUB
OG0001887	LOC108096702|XP_017054025.1|DFIC	LOC117890177|XP_034650766.1|DSUB
OG0001888	LOC108090240|XP_017044326.1|DFIC	LOC117898084|XP_034663153.1|DSUB
OG0001889	LOC108088657|XP_017042072.1|DFIC	LOC117898691|XP_034664199.1|DSUB
OG0001890	LOC108100578|XP_017060046.1|DFIC	LOC117895778|XP_034659565.1|DSUB
OG0001891	LOC108093344|XP_017048841.1|DFIC	LOC117896271|XP_034660365.1|DSUB
OG0001892	LOC108093335|XP_017048863.1|DFIC	LOC117896929|XP_034661359.1|DSUB
OG0001893	LOC108088517|XP_017041845.1|DFIC	LOC117897260|XP_034661875.1|DSUB
OG0001894	LOC108101589|XP_017061490.1|DFIC	LOC117890237|XP_034650867.1|DSUB
OG0001895	LOC108095026|XP_017051383.1|DFIC	LOC117902909|XP_034670360.1|DSUB
OG0001896	LOC108102089|XP_017062231.1|DFIC	LOC117901446|XP_034668078.1|DSUB
OG0001897	LOC108098890|XP_017057568.1|DFIC	LOC117896327|XP_034660455.1|DSUB
OG0001898	LOC108094618|XP_017050789.1|DFIC	LOC117903320|XP_034671153.1|DSUB
OG0001899	LOC108088035|XP_017041154.1|DFIC	LOC117899534|XP_034665494.1|DSUB
OG0001900	LOC108088933|XP_017042446.1|DFIC	LOC117893840|XP_034656497.1|DSUB
OG0001901	LOC108088164|XP_017041319.1|DFIC	LOC117901820|XP_034668629.1|DSUB
OG0001902	LOC108094733|XP_017051008.1|DFIC, LOC108096982|XP_017054455.1|DFIC, LOC108101991|XP_017062076.1|DFIC	LOC117896379|XP_034660547.1|DSUB
OG0001903	LOC108098608|XP_017057160.1|DFIC	LOC117897185|XP_034661775.1|DSUB
OG0001904	LOC108088427|XP_017041682.1|DFIC	LOC117899013|XP_034664660.1|DSUB
OG0001905	LOC108091078|XP_017045570.1|DFIC	LOC117898789|XP_034664318.1|DSUB
OG0001906	LOC108098543|XP_017057020.1|DFIC	LOC117899611|XP_034665636.1|DSUB
OG0001907	LOC108102135|XP_017062294.1|DFIC	LOC117889615|XP_034649930.1|DSUB
OG0001908	LOC108095805|XP_017052563.1|DFIC	LOC117898742|XP_034664255.1|DSUB
OG0001909	LOC108088635|XP_017042042.1|DFIC	LOC117903254|XP_034671047.1|DSUB, LOC117892177|XP_034654152.1|DSUB
OG0001910	LOC108098927|XP_017057619.1|DFIC	LOC117897101|XP_034661635.1|DSUB
OG0001911	LOC108087012|XP_017039650.1|DFIC	LOC117898578|XP_034663990.1|DSUB
OG0001912	LOC108101945|XP_017062019.1|DFIC	LOC117890941|XP_034651967.1|DSUB
OG0001913	LOC108100001|XP_017059192.1|DFIC	LOC117900444|XP_034666705.1|DSUB
OG0001914	LOC108092001|XP_017046916.1|DFIC	LOC117899561|XP_034665546.1|DSUB
OG0001915	LOC108100018|XP_017059217.1|DFIC	LOC117893120|XP_034655456.1|DSUB
OG0001916	LOC108095214|XP_017051714.1|DFIC	LOC117892488|XP_034654645.1|DSUB
OG0001917	LOC108096221|XP_017053095.1|DFIC	LOC117895868|XP_034659732.1|DSUB
OG0001918	LOC108096393|XP_017053449.1|DFIC	LOC117895361|XP_034658835.1|DSUB
OG0001919	LOC108101870|XP_017061895.1|DFIC	LOC117889971|XP_034650428.1|DSUB
OG0001920	LOC108099137|XP_017057965.1|DFIC	LOC117893390|XP_034655877.1|DSUB
OG0001921	LOC108094962|XP_017051314.1|DFIC	LOC117890827|XP_034651795.1|DSUB
OG0001922	LOC108096820|XP_017054206.1|DFIC	LOC117890768|XP_034651728.1|DSUB
OG0001923	LOC108089476|XP_017043226.1|DFIC	LOC117894937|XP_034658131.1|DSUB
OG0001924	LOC108101512|XP_017061365.1|DFIC, LOC108094419|XP_017050479.1|DFIC	LOC117901474|XP_034668128.1|DSUB
OG0001925	LOC108088984|XP_017042516.1|DFIC	LOC117893026|XP_034655275.1|DSUB
OG0001926	LOC108089047|XP_017042644.1|DFIC	LOC117895815|XP_034659632.1|DSUB
OG0001927	LOC108086697|XP_017039185.1|DFIC	LOC117892373|XP_034654474.1|DSUB
OG0001928	LOC108089741|XP_017043612.1|DFIC	LOC117895448|XP_034659006.1|DSUB
OG0001929	LOC108089717|XP_017043553.1|DFIC	LOC117895375|XP_034658854.1|DSUB
OG0001930	LOC108096611|XP_017053844.1|DFIC	LOC117891627|XP_034653056.1|DSUB
OG0001931	LOC108099955|XP_017059123.1|DFIC	LOC117893678|XP_034656258.1|DSUB
OG0001932	LOC108099851|XP_017058986.1|DFIC	LOC117894899|XP_034658081.1|DSUB
OG0001933	LOC108093992|XP_017049892.1|DFIC	LOC117891167|XP_034652381.1|DSUB
OG0001934	LOC108089760|XP_017043639.1|DFIC	LOC117893756|XP_034656382.1|DSUB
OG0001935	LOC108089571|XP_017043413.1|DFIC	LOC117894503|XP_034657504.1|DSUB
OG0001937	LOC108101861|XP_017061877.1|DFIC	LOC117889850|XP_034650235.1|DSUB
OG0001938	LOC108086433|XP_017038829.1|DFIC	LOC117890759|XP_034651711.1|DSUB
OG0001939	LOC108095200|XP_017051696.1|DFIC	LOC117892698|XP_034655000.1|DSUB
OG0001940	LOC108101497|XP_017061344.1|DFIC	LOC117891824|XP_034653454.1|DSUB
OG0001941	LOC108099079|XP_017057866.1|DFIC	LOC117894716|XP_034657789.1|DSUB
OG0001942	LOC108094309|XP_017050319.1|DFIC	LOC117891427|XP_034652789.1|DSUB
OG0001943	LOC108089343|XP_017043013.1|DFIC	LOC117894507|XP_034657507.1|DSUB
OG0001944	LOC108099056|XP_017057813.1|DFIC	LOC117892914|XP_034655118.1|DSUB
OG0001945	LOC108101535|XP_017061401.1|DFIC	LOC117890052|XP_034650574.1|DSUB
OG0001946	LOC108093823|XP_017049628.1|DFIC	LOC117890335|XP_034651018.1|DSUB
OG0001947	LOC108093902|XP_017049750.1|DFIC	LOC117890224|XP_034650852.1|DSUB
OG0001948	LOC108088655|XP_017042071.1|DFIC	LOC117901550|XP_034668242.1|DSUB
OG0001949	LOC108093123|XP_017048556.1|DFIC	LOC117893647|XP_034656227.1|DSUB
OG0001950	LOC108090115|XP_017044128.1|DFIC	LOC117898212|XP_034663326.1|DSUB
OG0001951	LOC108096661|XP_017053916.1|DFIC	LOC117892224|XP_034654214.1|DSUB
OG0001952	LOC108095722|XP_017052389.1|DFIC	LOC117891075|XP_034652143.1|DSUB
OG0001953	LOC108096828|XP_017054222.1|DFIC	LOC117890937|XP_034651961.1|DSUB
OG0001954	LOC108096677|XP_017053949.1|DFIC	LOC117890484|XP_034651259.1|DSUB
OG0001955	LOC108096517|XP_017053636.1|DFIC	LOC117892032|XP_034653847.1|DSUB
OG0001956	LOC108096230|XP_017053113.1|DFIC	LOC117894134|XP_034656919.1|DSUB
OG0001957	LOC108087796|XP_017040828.1|DFIC	LOC117892187|XP_034654165.1|DSUB
OG0001958	LOC108096821|XP_017054208.1|DFIC	LOC117890259|XP_034650901.1|DSUB
OG0001959	LOC108100246|XP_017059512.1|DFIC	LOC117894683|XP_034657752.1|DSUB
OG0001960	LOC108100336|XP_017059643.1|DFIC	LOC117895693|XP_034659429.1|DSUB
OG0001961	LOC108090928|XP_017045347.1|DFIC	LOC117891071|XP_034652135.1|DSUB
OG0001962	LOC108101588|XP_017061488.1|DFIC	LOC117890236|XP_034650866.1|DSUB
