Orthogroup	DSER.longest_only	SLEB.longest_only
OG0002380	LOC110182063|XP_020805684.1|DSER	LOC115629361|XP_030381673.1|SLEB
OG0002381	LOC110179263|XP_020802377.1|DSER	LOC115626713|XP_030378016.1|SLEB
OG0002382	LOC110184120|XP_020808184.1|DSER	LOC115627104|XP_030378521.1|SLEB
OG0002383	LOC110177590|XP_020800033.1|DSER	LOC115628329|XP_030380246.1|SLEB
OG0002384	LOC110180159|XP_020803473.1|DSER	LOC115630231|XP_030382644.1|SLEB
OG0002385	LOC110185418|XP_020809890.1|DSER	LOC115627979|XP_030379735.1|SLEB
OG0002386	LOC110188468|XP_020813857.1|DSER	LOC115623844|XP_030374245.1|SLEB
OG0002387	LOC110190974|XP_020817328.1|DSER	LOC115620570|XP_030369724.1|SLEB
OG0002388	LOC110188720|XP_020814193.1|DSER	LOC115625272|XP_030376135.1|SLEB
OG0002389	LOC110185244|XP_020809642.1|DSER	LOC115620296|XP_030369338.1|SLEB
OG0002390	LOC110183431|XP_020807371.1|DSER	LOC115630543|XP_030383013.1|SLEB
OG0002391	LOC110177337|XP_020799685.1|DSER	LOC115632949|XP_030386109.1|SLEB
OG0002392	LOC110185201|XP_020809586.1|DSER	LOC115622399|XP_030372188.1|SLEB
OG0002393	LOC110177572|XP_020800007.1|DSER	LOC115628294|XP_030380200.1|SLEB
OG0002394	LOC110191787|XP_020818396.1|DSER	LOC115625219|XP_030376059.1|SLEB
OG0002395	LOC110187721|XP_020812825.1|DSER	LOC115624348|XP_030374861.1|SLEB
OG0002396	LOC110177796|XP_020800344.1|DSER	LOC115626919|XP_030378291.1|SLEB
OG0002397	LOC110181850|XP_020805418.1|DSER	LOC115626081|XP_030377197.1|SLEB
OG0002398	LOC110184421|XP_020808615.1|DSER	LOC115633420|XP_030386739.1|SLEB
OG0002399	LOC110189368|XP_020815074.1|DSER	LOC115634456|XP_030388040.1|SLEB, LOC115624813|XP_030375519.1|SLEB
OG0002400	LOC110180023|XP_020803282.1|DSER	LOC115621720|XP_030371297.1|SLEB, LOC115630023|XP_030382549.1|SLEB
OG0002401	LOC110185450|XP_020809943.1|DSER	LOC115627918|XP_030379673.1|SLEB
OG0002402	LOC110191741|XP_020818331.1|DSER	LOC115625287|XP_030376158.1|SLEB
OG0002403	LOC110191801|XP_020818412.1|DSER	LOC115621324|XP_030370804.1|SLEB
OG0002404	LOC110187662|XP_020812740.1|DSER	LOC115620509|XP_030369628.1|SLEB
OG0002405	LOC110177165|XP_020799410.1|DSER	LOC115624222|XP_030374696.1|SLEB
OG0002406	LOC110188532|XP_020813935.1|DSER	LOC115622115|XP_030371819.1|SLEB
OG0002407	LOC110186389|XP_020811208.1|DSER	LOC115620394|XP_030369466.1|SLEB
OG0002408	LOC110177129|XP_020799357.1|DSER	LOC115625056|XP_030375778.1|SLEB
OG0002409	LOC110185298|XP_020809707.1|DSER	LOC115633107|XP_030386351.1|SLEB
OG0002410	LOC110188314|XP_020813681.1|DSER	LOC115623956|XP_030374381.1|SLEB
OG0002411	LOC110184152|XP_020808220.1|DSER, LOC110186338|XP_020811145.1|DSER	LOC115623530|XP_030373772.1|SLEB
OG0002412	LOC110188919|XP_020814500.1|DSER	LOC115628660|XP_030380687.1|SLEB
OG0002413	LOC110179631|XP_020802901.1|DSER	LOC115629846|XP_030382286.1|SLEB
OG0002414	LOC110186976|XP_020811987.1|DSER	LOC115633056|XP_030386261.1|SLEB
OG0002415	LOC110176591|XP_020798666.1|DSER	LOC115623387|XP_030373548.1|SLEB
OG0002416	LOC110185423|XP_020809895.1|DSER	LOC115627861|XP_030379582.1|SLEB
OG0002418	LOC110185348|XP_020809784.1|DSER	LOC115620589|XP_030369758.1|SLEB
OG0002419	LOC110181882|XP_020805469.1|DSER	LOC115629362|XP_030381676.1|SLEB
OG0002420	LOC110187672|XP_020812756.1|DSER	LOC115632828|XP_030385942.1|SLEB, LOC115632827|XP_030385940.1|SLEB
OG0002421	LOC110186227|XP_020810949.1|DSER	LOC115625415|XP_030376314.1|SLEB
OG0002422	LOC110191085|XP_020817489.1|DSER	LOC115623520|XP_030373761.1|SLEB
OG0002423	LOC110190160|XP_020816154.1|DSER	LOC115622335|XP_030372107.1|SLEB
OG0002424	LOC110185438|XP_020809921.1|DSER	LOC115628016|XP_030379806.1|SLEB
OG0002425	LOC110179478|XP_020802710.1|DSER	LOC115626778|XP_030378104.1|SLEB
OG0002426	LOC110178619|XP_020801463.1|DSER	LOC115623080|XP_030373139.1|SLEB
OG0002427	LOC110184517|XP_020808744.1|DSER	LOC115627865|XP_030379606.1|SLEB
OG0002428	LOC110176050|XP_020797923.1|DSER, LOC110178130|XP_020800813.1|DSER	LOC115627112|XP_030378538.1|SLEB
OG0002429	LOC110188861|XP_020814427.1|DSER	LOC115622869|XP_030372816.1|SLEB
OG0002430	LOC110189456|XP_020815189.1|DSER	LOC115629395|XP_030381709.1|SLEB
OG0002431	LOC110191481|XP_020818007.1|DSER	LOC115620073|XP_030369095.1|SLEB
OG0002432	LOC110183478|XP_020807417.1|DSER, LOC110183257|XP_020807141.1|DSER	LOC115627150|XP_030378588.1|SLEB
OG0002433	LOC110188595|XP_020814017.1|DSER	LOC115622016|XP_030371731.1|SLEB
OG0002434	LOC110187938|XP_020813112.1|DSER	LOC115628085|XP_030379922.1|SLEB
OG0002435	LOC110181969|XP_020805576.1|DSER	LOC115629480|XP_030381811.1|SLEB
OG0002436	LOC110178261|XP_020800985.1|DSER	LOC115620070|XP_030369086.1|SLEB
OG0002437	LOC110189692|XP_020815524.1|DSER	LOC115634559|XP_030388235.1|SLEB
OG0002438	LOC110179623|XP_020802888.1|DSER	LOC115627458|XP_030378988.1|SLEB
OG0002439	LOC110186096|XP_020810796.1|DSER	LOC115626255|XP_030377418.1|SLEB
OG0002440	LOC110178893|XP_020801826.1|DSER	LOC115632228|XP_030385148.1|SLEB
OG0002441	LOC110190879|XP_020817199.1|DSER	LOC115633933|XP_030387309.1|SLEB
OG0002442	LOC110178478|XP_020801282.1|DSER	LOC115624532|XP_030375116.1|SLEB
OG0002443	LOC110189750|XP_020815615.1|DSER	LOC115629147|XP_030381370.1|SLEB
OG0002444	LOC110177724|XP_020800225.1|DSER	LOC115624620|XP_030375230.1|SLEB
OG0002445	LOC110189403|XP_020815116.1|DSER	LOC115625329|XP_030376217.1|SLEB
OG0002446	LOC110187166|XP_020812234.1|DSER, LOC110187175|XP_020812236.1|DSER, LOC110190709|XP_020817023.1|DSER	LOC115631021|XP_030383500.1|SLEB
OG0002447	LOC110177532|XP_020799954.1|DSER	LOC115622195|XP_030371946.1|SLEB, LOC115630210|XP_030382638.1|SLEB, LOC115630211|XP_030382639.1|SLEB
OG0002448	LOC110177686|XP_020800167.1|DSER	LOC115621395|XP_030370900.1|SLEB
OG0002449	LOC110177383|XP_020799746.1|DSER	LOC115630118|XP_030382593.1|SLEB
OG0002450	LOC110190006|XP_020815967.1|DSER	LOC115624096|XP_030374545.1|SLEB
OG0002451	LOC110178244|XP_020800954.1|DSER	LOC115634330|XP_030387847.1|SLEB
OG0002452	LOC110176339|XP_020798324.1|DSER	LOC115634006|XP_030387392.1|SLEB
OG0002453	LOC110190871|XP_020817187.1|DSER	LOC115623695|XP_030374033.1|SLEB
OG0002454	LOC110183647|XP_020807628.1|DSER	LOC115622627|XP_030372494.1|SLEB
OG0002455	LOC110183689|XP_020807688.1|DSER	LOC115622475|XP_030372279.1|SLEB
OG0002456	LOC110179561|XP_020802806.1|DSER	LOC115624950|XP_030375661.1|SLEB
OG0002457	LOC110180444|XP_020803808.1|DSER	LOC115619962|XP_030368853.1|SLEB
OG0002458	LOC110185926|XP_020810597.1|DSER	LOC115624895|XP_030375607.1|SLEB
OG0002459	LOC110191671|XP_020818244.1|DSER	LOC115627098|XP_030378518.1|SLEB
OG0002460	LOC110180410|XP_020803735.1|DSER	LOC115624947|XP_030375658.1|SLEB
OG0002461	LOC110183372|XP_020807332.1|DSER	LOC115634616|XP_030388324.1|SLEB
OG0002462	LOC110185488|XP_020810022.1|DSER	LOC115634446|XP_030388029.1|SLEB
OG0002463	LOC110191663|XP_020818220.1|DSER	LOC115626822|XP_030378166.1|SLEB
OG0002464	LOC110191609|XP_020818159.1|DSER	LOC115624736|XP_030375421.1|SLEB
OG0002465	LOC110189389|XP_020815098.1|DSER	LOC115624655|XP_030375296.1|SLEB
OG0002466	LOC110185476|XP_020810002.1|DSER	LOC115627784|XP_030379454.1|SLEB
OG0002467	LOC110176178|XP_020798083.1|DSER	LOC115622344|XP_030372116.1|SLEB
OG0002468	LOC110191010|XP_020817386.1|DSER	LOC115634111|XP_030387534.1|SLEB
OG0002469	LOC110188501|XP_020813893.1|DSER	LOC115621804|XP_030371447.1|SLEB
OG0002470	LOC110178239|XP_020800949.1|DSER	LOC115621985|XP_030371702.1|SLEB
OG0002471	LOC110176462|XP_020798482.1|DSER	LOC115634817|XP_030388595.1|SLEB
OG0002472	LOC110178242|XP_020800951.1|DSER	LOC115629441|XP_030381754.1|SLEB, LOC115630093|XP_030382579.1|SLEB
OG0002473	LOC110177993|XP_020800650.1|DSER	LOC115624669|XP_030375322.1|SLEB
OG0002474	LOC110176221|XP_020798160.1|DSER	LOC115622898|XP_030372877.1|SLEB
OG0002475	LOC110186778|XP_020811709.1|DSER, LOC110188744|XP_020814245.1|DSER	LOC115621671|XP_030371242.1|SLEB
OG0002476	LOC110176002|XP_020797868.1|DSER	LOC115619978|XP_030368875.1|SLEB
OG0002477	LOC110177069|XP_020799248.1|DSER	LOC115632990|XP_030386173.1|SLEB
OG0002478	LOC110177849|XP_020800451.1|DSER	LOC115627076|XP_030378523.1|SLEB
OG0002479	LOC110179270|XP_020802392.1|DSER	LOC115624756|XP_030375448.1|SLEB
OG0002480	LOC110185369|XP_020809810.1|DSER	LOC115634254|XP_030387708.1|SLEB
OG0002481	LOC110182464|XP_020806161.1|DSER	LOC115629104|XP_030381286.1|SLEB
OG0002482	LOC110189647|XP_020815450.1|DSER	LOC115634245|XP_030387699.1|SLEB
OG0002483	LOC110191493|XP_020818016.1|DSER	LOC115624229|XP_030374709.1|SLEB
OG0002484	LOC110180068|XP_020803349.1|DSER	LOC115621714|XP_030371288.1|SLEB
OG0002485	LOC110189675|XP_020815492.1|DSER	LOC115630963|XP_030383401.1|SLEB
OG0002486	LOC110190285|XP_020816321.1|DSER	LOC115624749|XP_030375437.1|SLEB
OG0002487	LOC110182821|XP_020806616.1|DSER	LOC115625836|XP_030376895.1|SLEB
OG0002488	LOC110177701|XP_020800186.1|DSER	LOC115624607|XP_030375217.1|SLEB
OG0002489	LOC110190107|XP_020816074.1|DSER	LOC115621007|XP_030370390.1|SLEB
OG0002490	LOC110183196|XP_020807100.1|DSER	LOC115634007|XP_030387393.1|SLEB
OG0002491	LOC110190093|XP_020816057.1|DSER	LOC115633101|XP_030386341.1|SLEB
OG0002492	LOC110176362|XP_020798351.1|DSER	LOC115620547|XP_030369693.1|SLEB
OG0002493	LOC110189355|XP_020815057.1|DSER	LOC115626982|XP_030378361.1|SLEB
OG0002494	LOC110184872|XP_020809181.1|DSER	LOC115623923|XP_030374340.1|SLEB
OG0002495	LOC110177683|XP_020800162.1|DSER	LOC115622644|XP_030372550.1|SLEB
OG0002496	LOC110186209|XP_020810930.1|DSER	LOC115625351|XP_030376245.1|SLEB
OG0002497	LOC110190607|XP_020816859.1|DSER	LOC115633163|XP_030386434.1|SLEB
OG0002499	LOC110183697|XP_020807695.1|DSER	LOC115622805|XP_030372733.1|SLEB
OG0002500	LOC110188401|XP_020813785.1|DSER, LOC110182027|XP_020805616.1|DSER	LOC115621795|XP_030371429.1|SLEB
OG0002501	LOC110179166|XP_020802222.1|DSER	LOC115630701|XP_030383213.1|SLEB
OG0002502	LOC110179355|XP_020802527.1|DSER	LOC115633537|XP_030386857.1|SLEB
OG0002504	LOC110177493|XP_020799903.1|DSER, LOC110177491|XP_020799902.1|DSER, LOC110177495|XP_020799905.1|DSER, LOC110177494|XP_020799904.1|DSER	LOC115622209|XP_030371965.1|SLEB
OG0002505	LOC110179370|XP_020802548.1|DSER	LOC115627972|XP_030379727.1|SLEB
OG0002507	LOC110185876|XP_020810547.1|DSER	LOC115626341|XP_030377549.1|SLEB
OG0002508	LOC110179574|XP_020802823.1|DSER	LOC115627542|XP_030379110.1|SLEB
OG0002509	LOC110177204|XP_020799477.1|DSER	LOC115634623|XP_030388340.1|SLEB
OG0002510	LOC110180332|XP_020803649.1|DSER	LOC115628855|XP_030380965.1|SLEB
OG0002511	LOC110184432|XP_020808631.1|DSER	LOC115620916|XP_030370273.1|SLEB
OG0002512	LOC110185400|XP_020809855.1|DSER	LOC115627982|XP_030379738.1|SLEB
OG0002513	LOC110191823|XP_020818447.1|DSER	LOC115620419|XP_030369503.1|SLEB
OG0002514	LOC110187132|XP_020812209.1|DSER	LOC115624603|XP_030375208.1|SLEB
OG0002516	LOC110186599|XP_020811488.1|DSER	LOC115624027|XP_030374464.1|SLEB
OG0002517	LOC110176059|XP_020797932.1|DSER	LOC115627606|XP_030379190.1|SLEB
OG0002518	LOC110188479|XP_020813868.1|DSER	LOC115620283|XP_030369317.1|SLEB
OG0002519	LOC110179243|XP_020802355.1|DSER	LOC115629619|XP_030381981.1|SLEB
OG0002520	LOC110182836|XP_020806629.1|DSER	LOC115627509|XP_030379063.1|SLEB
OG0002521	LOC110182644|XP_020806372.1|DSER, LOC110176018|XP_020797886.1|DSER	LOC115627690|XP_030379293.1|SLEB
OG0002522	LOC110188474|XP_020813863.1|DSER	LOC115621160|XP_030370580.1|SLEB
OG0002523	LOC110191058|XP_020817447.1|DSER	LOC115625099|XP_030375863.1|SLEB
OG0002524	LOC110182465|XP_020806162.1|DSER	LOC115629804|XP_030382226.1|SLEB
OG0002525	LOC110189044|XP_020814672.1|DSER, LOC110189070|XP_020814700.1|DSER	LOC115622214|XP_030371969.1|SLEB
OG0002526	LOC110191817|XP_020818441.1|DSER	LOC115620424|XP_030369511.1|SLEB
OG0002528	LOC110180409|XP_020803724.1|DSER	LOC115628806|XP_030380879.1|SLEB
OG0002529	LOC110191409|XP_020817926.1|DSER	LOC115621185|XP_030370619.1|SLEB
OG0002530	LOC110181327|XP_020804705.1|DSER	LOC115625808|XP_030376850.1|SLEB
OG0002531	LOC110185627|XP_020810236.1|DSER	LOC115626428|XP_030377661.1|SLEB
OG0002532	LOC110189896|XP_020815815.1|DSER	LOC115628075|XP_030379909.1|SLEB
OG0002533	LOC110180361|XP_020803680.1|DSER	LOC115626735|XP_030378042.1|SLEB
OG0002534	LOC110180263|XP_020803577.1|DSER	LOC115629335|XP_030381645.1|SLEB
OG0002535	LOC110185306|XP_020809715.1|DSER	LOC115633953|XP_030387333.1|SLEB
OG0002536	LOC110186321|XP_020811118.1|DSER	LOC115621066|XP_030370451.1|SLEB
OG0002537	LOC110191654|XP_020818211.1|DSER	LOC115634580|XP_030388273.1|SLEB
OG0002539	LOC110189264|XP_020814937.1|DSER	LOC115634715|XP_030388458.1|SLEB
OG0002540	LOC110184540|XP_020808776.1|DSER, LOC110191779|XP_020818383.1|DSER	LOC115621578|XP_030371128.1|SLEB
OG0002541	LOC110184411|XP_020808604.1|DSER	LOC115627779|XP_030379448.1|SLEB
OG0002542	LOC110180170|XP_020803489.1|DSER	LOC115626647|XP_030377912.1|SLEB
OG0002543	LOC110180330|XP_020803647.1|DSER	LOC115627179|XP_030378640.1|SLEB
OG0002544	LOC110187742|XP_020812859.1|DSER	LOC115620223|XP_030369224.1|SLEB
OG0002545	LOC110182499|XP_020806207.1|DSER	LOC115626710|XP_030378005.1|SLEB
OG0002547	LOC110181868|XP_020805451.1|DSER	LOC115628877|XP_030380993.1|SLEB
OG0002548	LOC110181769|XP_020805301.1|DSER	LOC115627864|XP_030379601.1|SLEB
OG0002549	LOC110175934|XP_020797773.1|DSER	LOC115627127|XP_030378558.1|SLEB
OG0002550	LOC110183225|XP_020807098.1|DSER, LOC110184594|XP_020808843.1|DSER	LOC115628695|XP_030380733.1|SLEB
OG0002551	LOC110176428|XP_020798435.1|DSER	LOC115621138|XP_030370551.1|SLEB
OG0002552	LOC110187277|XP_020812325.1|DSER	LOC115625730|XP_030376741.1|SLEB
OG0002553	LOC110180352|XP_020803673.1|DSER	LOC115627499|XP_030379046.1|SLEB
OG0002554	LOC110179533|XP_020802772.1|DSER	LOC115626783|XP_030378108.1|SLEB
OG0002555	LOC110183062|XP_020806907.1|DSER	LOC115627263|XP_030378751.1|SLEB
OG0002556	LOC110186097|XP_020810797.1|DSER	LOC115626336|XP_030377541.1|SLEB
OG0002557	LOC110184215|XP_020808324.1|DSER	LOC115633035|XP_030386239.1|SLEB
OG0002558	LOC110185588|XP_020810183.1|DSER	LOC115620595|XP_030369765.1|SLEB
OG0002559	LOC110191443|XP_020817966.1|DSER	LOC115628077|XP_030379910.1|SLEB
OG0002560	LOC110177159|XP_020799403.1|DSER	LOC115620522|XP_030369648.1|SLEB
OG0002561	LOC110188699|XP_020814163.1|DSER	LOC115620350|XP_030369411.1|SLEB
OG0002562	LOC110183238|XP_020807113.1|DSER	LOC115627250|XP_030378736.1|SLEB
OG0002564	LOC110186963|XP_020811963.1|DSER	LOC115620254|XP_030369264.1|SLEB
OG0002565	LOC110186864|XP_020811814.1|DSER	LOC115621236|XP_030370687.1|SLEB
OG0002566	LOC110188565|XP_020813983.1|DSER	LOC115620364|XP_030369429.1|SLEB
OG0002567	LOC110182829|XP_020806621.1|DSER	LOC115629877|XP_030382335.1|SLEB
OG0002568	LOC110188295|XP_020813656.1|DSER	LOC115626895|XP_030378265.1|SLEB
OG0002569	LOC110184643|XP_020808901.1|DSER	LOC115625221|XP_030376064.1|SLEB
OG0002570	LOC110188079|XP_020813288.1|DSER	LOC115621653|XP_030371216.1|SLEB
OG0002571	LOC110188143|XP_020813398.1|DSER, LOC110183682|XP_020807682.1|DSER	LOC115621675|XP_030371246.1|SLEB
OG0002572	LOC110181227|XP_020804587.1|DSER	LOC115634285|XP_030387798.1|SLEB
OG0002573	LOC110187631|XP_020812697.1|DSER	LOC115621416|XP_030370925.1|SLEB
OG0002574	LOC110188635|XP_020814069.1|DSER	LOC115620657|XP_030369867.1|SLEB
OG0002575	LOC110176613|XP_020798696.1|DSER	LOC115623620|XP_030373902.1|SLEB
OG0002576	LOC110180319|XP_020803634.1|DSER	LOC115627182|XP_030378643.1|SLEB
OG0002577	LOC110190044|XP_020816010.1|DSER	LOC115632339|XP_030385303.1|SLEB
OG0002578	LOC110185582|XP_020810172.1|DSER	LOC115630596|XP_030383075.1|SLEB
OG0002579	LOC110185005|XP_020809322.1|DSER	LOC115631872|XP_030384580.1|SLEB
OG0002580	LOC110181597|XP_020805053.1|DSER	LOC115633807|XP_030387151.1|SLEB
OG0002581	LOC110188068|XP_020813277.1|DSER	LOC115621016|XP_030370396.1|SLEB
OG0002582	LOC110184675|XP_020808942.1|DSER, LOC110188381|XP_020813757.1|DSER	LOC115628093|XP_030379930.1|SLEB
OG0002583	LOC110186873|XP_020811827.1|DSER	LOC115621615|XP_030371170.1|SLEB
OG0002584	LOC110190221|XP_020816238.1|DSER	LOC115633037|XP_030386245.1|SLEB
OG0002585	LOC110190222|XP_020816239.1|DSER	LOC115634021|XP_030387413.1|SLEB
OG0002586	LOC110186665|XP_020811589.1|DSER	LOC115620328|XP_030369382.1|SLEB
OG0002587	LOC110189376|XP_020815087.1|DSER	LOC115620684|XP_030369913.1|SLEB
OG0002588	LOC110188751|XP_020814250.1|DSER	LOC115620442|XP_030369530.1|SLEB
OG0002589	LOC110186700|XP_020811632.1|DSER	LOC115620623|XP_030369810.1|SLEB
OG0002590	LOC110181585|XP_020805037.1|DSER	LOC115627630|XP_030379226.1|SLEB
OG0002591	LOC110186708|XP_020811639.1|DSER	LOC115620668|XP_030369884.1|SLEB
OG0002592	LOC110177388|XP_020799750.1|DSER	LOC115621610|XP_030371163.1|SLEB
OG0002593	LOC110177405|XP_020799770.1|DSER	LOC115621178|XP_030370602.1|SLEB
OG0002594	LOC110190953|XP_020817293.1|DSER	LOC115620759|XP_030370016.1|SLEB
OG0002595	LOC110188012|XP_020813199.1|DSER	LOC115620212|XP_030369209.1|SLEB
OG0002596	LOC110185509|XP_020810066.1|DSER	LOC115621124|XP_030370530.1|SLEB
OG0002597	LOC110186197|XP_020810916.1|DSER	LOC115620726|XP_030369966.1|SLEB
OG0002598	LOC110177351|XP_020799702.1|DSER	LOC115620194|XP_030369185.1|SLEB
OG0002599	LOC110188283|XP_020813639.1|DSER	LOC115628083|XP_030379920.1|SLEB
OG0002600	LOC110180894|XP_020804262.1|DSER	LOC115620345|XP_030369409.1|SLEB
OG0002601	LOC110188463|XP_020813852.1|DSER	LOC115623876|XP_030374284.1|SLEB
OG0002602	LOC110184198|XP_020808293.1|DSER	LOC115621853|XP_030371525.1|SLEB
OG0002603	LOC110186957|XP_020811952.1|DSER	LOC115621625|XP_030371181.1|SLEB
OG0002604	LOC110186181|XP_020810899.1|DSER	LOC115621781|XP_030371396.1|SLEB
OG0002605	LOC110186423|XP_020811263.1|DSER	LOC115620690|XP_030369919.1|SLEB
OG0002606	LOC110191082|XP_020817478.1|DSER	LOC115621484|XP_030371005.1|SLEB
OG0002607	LOC110188420|XP_020813807.1|DSER	LOC115621488|XP_030371014.1|SLEB
OG0002608	LOC110188503|XP_020813894.1|DSER	LOC115625145|XP_030375926.1|SLEB
OG0002609	LOC110178526|XP_020801341.1|DSER	LOC115632020|XP_030384827.1|SLEB
OG0002610	LOC110188182|XP_020813413.1|DSER	LOC115623660|XP_030373978.1|SLEB
OG0002611	LOC110182487|XP_020806194.1|DSER, LOC110189138|XP_020814770.1|DSER	LOC115625517|XP_030376441.1|SLEB
OG0002612	LOC110188388|XP_020813767.1|DSER	LOC115620887|XP_030370229.1|SLEB
OG0002613	LOC110191075|XP_020817467.1|DSER	LOC115620505|XP_030369620.1|SLEB
OG0002614	LOC110176427|XP_020798434.1|DSER	LOC115621173|XP_030370597.1|SLEB
OG0002615	LOC110185336|XP_020809773.1|DSER	LOC115633443|XP_030386756.1|SLEB
OG0002616	LOC110177332|XP_020799673.1|DSER	LOC115620844|XP_030370143.1|SLEB
OG0002617	LOC110187930|XP_020813100.1|DSER	LOC115628078|XP_030379912.1|SLEB
OG0002618	LOC110190398|XP_020816514.1|DSER	LOC115621963|XP_030371671.1|SLEB
OG0002619	LOC110188210|XP_020813498.1|DSER	LOC115625432|XP_030376334.1|SLEB
OG0002620	LOC110188181|XP_020813417.1|DSER	LOC115625616|XP_030376613.1|SLEB
OG0002621	LOC110177302|XP_020799626.1|DSER	LOC115620703|XP_030369936.1|SLEB
OG0002622	LOC110190587|XP_020816839.1|DSER	LOC115632182|XP_030385076.1|SLEB
OG0002623	LOC110186866|XP_020811818.1|DSER	LOC115620823|XP_030370113.1|SLEB
OG0002624	LOC110190856|XP_020817165.1|DSER, LOC110191384|XP_020817899.1|DSER	LOC115621141|XP_030370558.1|SLEB
OG0002625	LOC110190901|XP_020817218.1|DSER	LOC115620732|XP_030369978.1|SLEB
OG0002626	LOC110184285|XP_020808426.1|DSER	LOC115626689|XP_030377977.1|SLEB
OG0002627	LOC110188624|XP_020814049.1|DSER	LOC115620261|XP_030369272.1|SLEB
OG0002628	LOC110190947|XP_020817280.1|DSER	LOC115621433|XP_030370945.1|SLEB
OG0002629	LOC110177402|XP_020799765.1|DSER	LOC115625375|XP_030376273.1|SLEB
OG0002630	LOC110191948|XP_020818626.1|DSER	LOC115623637|XP_030373939.1|SLEB
OG0002631	LOC110187664|XP_020812741.1|DSER	LOC115621075|XP_030370464.1|SLEB
OG0002632	LOC110186590|XP_020811471.1|DSER	LOC115621754|XP_030371348.1|SLEB
OG0002633	LOC110187836|XP_020812974.1|DSER	LOC115620221|XP_030369221.1|SLEB
OG0002634	LOC110186924|XP_020811909.1|DSER	LOC115629457|XP_030381783.1|SLEB
OG0002635	LOC110188218|XP_020813518.1|DSER	LOC115621387|XP_030370881.1|SLEB
OG0002636	LOC110188069|XP_020813278.1|DSER	LOC115620698|XP_030369929.1|SLEB
OG0002637	LOC110184997|XP_020809308.1|DSER	LOC115631430|XP_030384022.1|SLEB
OG0002638	LOC110176530|XP_020798569.1|DSER	LOC115622023|XP_030371742.1|SLEB
OG0002639	LOC110188668|XP_020814122.1|DSER	LOC115623360|XP_030373505.1|SLEB
OG0002640	LOC110191404|XP_020817921.1|DSER	LOC115622008|XP_030371723.1|SLEB
OG0002641	LOC110191287|XP_020817753.1|DSER	LOC115621212|XP_030370654.1|SLEB
OG0002642	LOC110191100|XP_020817505.1|DSER	LOC115621372|XP_030370859.1|SLEB
OG0002643	LOC110176573|XP_020798641.1|DSER	LOC115620654|XP_030369864.1|SLEB
OG0002644	LOC110176598|XP_020798675.1|DSER	LOC115621706|XP_030371273.1|SLEB, LOC115625645|XP_030376632.1|SLEB
OG0002645	LOC110176594|XP_020798669.1|DSER	LOC115620851|XP_030370155.1|SLEB
OG0002646	LOC110184480|XP_020808690.1|DSER	LOC115625255|XP_030376110.1|SLEB
OG0002647	LOC110184449|XP_020808651.1|DSER	LOC115621276|XP_030370739.1|SLEB
OG0002648	LOC110184290|XP_020808437.1|DSER	LOC115625164|XP_030375956.1|SLEB
OG0002649	LOC110191155|XP_020817571.1|DSER	LOC115622809|XP_030372737.1|SLEB
OG0002650	LOC110184441|XP_020808641.1|DSER	LOC115629503|XP_030381842.1|SLEB, LOC115620797|XP_030370076.1|SLEB, LOC115633410|XP_030386714.1|SLEB
OG0002651	LOC110176570|XP_020798624.1|DSER	LOC115623690|XP_030374021.1|SLEB
OG0002652	LOC110177190|XP_020799444.1|DSER	LOC115621707|XP_030371274.1|SLEB
OG0002653	LOC110186383|XP_020811194.1|DSER	LOC115620270|XP_030369292.1|SLEB
OG0002654	LOC110187007|XP_020812028.1|DSER	LOC115622037|XP_030371764.1|SLEB
OG0002655	LOC110188233|XP_020813546.1|DSER	LOC115620640|XP_030369840.1|SLEB
OG0002656	LOC110184113|XP_020808171.1|DSER	LOC115620490|XP_030369590.1|SLEB
OG0002657	LOC110188217|XP_020813517.1|DSER	LOC115621418|XP_030370927.1|SLEB
OG0002658	LOC110186615|XP_020811508.1|DSER	LOC115620761|XP_030370021.1|SLEB
OG0002659	LOC110184217|XP_020808329.1|DSER	LOC115620541|XP_030369684.1|SLEB
OG0002660	LOC110191985|XP_020818675.1|DSER	LOC115627484|XP_030379023.1|SLEB
OG0002661	LOC110176533|XP_020798572.1|DSER	LOC115621606|XP_030371158.1|SLEB
OG0002662	LOC110189253|XP_020814920.1|DSER	LOC115634716|XP_030388459.1|SLEB
OG0002663	LOC110187712|XP_020812808.1|DSER	LOC115625051|XP_030375764.1|SLEB
OG0002664	LOC110178117|XP_020800793.1|DSER	LOC115631578|XP_030384232.1|SLEB
OG0002665	LOC110176911|XP_020799060.1|DSER	LOC115632028|XP_030384839.1|SLEB
OG0002666	LOC110182415|XP_020806114.1|DSER	LOC115634560|XP_030388236.1|SLEB
OG0002667	LOC110177998|XP_020800658.1|DSER	LOC115628039|XP_030379846.1|SLEB
OG0002668	LOC110177626|XP_020800094.1|DSER	LOC115628285|XP_030380182.1|SLEB
OG0002669	LOC110183871|XP_020807883.1|DSER, LOC110178062|XP_020800728.1|DSER	LOC115628488|XP_030380476.1|SLEB
OG0002670	LOC110189122|XP_020814756.1|DSER	LOC115632128|XP_030384994.1|SLEB
OG0002671	LOC110176688|XP_020798778.1|DSER, LOC110189117|XP_020814750.1|DSER	LOC115632211|XP_030385126.1|SLEB
