Orthogroup	DSER.longest_only	DSEC.longest_only
OG0000828	LOC110187912|XP_020813074.1|DSER	LOC6616755|XP_032577210.1|DSEC
OG0000828	LOC110188016|XP_020813200.1|DSER	LOC116801504|XP_032577449.1|DSEC
OG0000830	LOC110184189|XP_020808274.1|DSER	LOC6615097|XP_032580568.1|DSEC
OG0000831	LOC110178896|XP_020801831.1|DSER	LOC116801062|XP_032574389.1|DSEC
OG0000832	LOC110188937|XP_020814535.1|DSER, LOC110188955|XP_020814553.1|DSER, LOC110176380|XP_020798370.1|DSER	LOC6609362|XP_032570555.1|DSEC
OG0000833	LOC110185247|XP_020809641.1|DSER	LOC6618366|XP_032574179.1|DSEC
OG0000834	LOC110176493|XP_020798525.1|DSER	LOC6612771|XP_002037272.1|DSEC
OG0000835	LOC110187766|XP_020812890.1|DSER	LOC6611105|XP_032574376.1|DSEC
OG0000836	LOC110185048|XP_020809369.1|DSER	LOC6619322|XP_032583478.1|DSEC
OG0000836	LOC110183299|XP_020807196.1|DSER	LOC6611993|XP_002036510.1|DSEC
OG0000837	LOC110191487|XP_020818011.1|DSER	LOC116800673|XP_032572828.1|DSEC
OG0000837	LOC110183264|XP_020807148.1|DSER	LOC6612477|XP_032580071.1|DSEC
OG0000838	LOC110176914|XP_020799064.1|DSER	LOC116803381|XP_032583018.1|DSEC
OG0000838	LOC110176998|XP_020799166.1|DSER	LOC116803561|XP_032583254.1|DSEC
OG0000839	LOC110187666|XP_020812743.1|DSER	LOC6613986|XP_002038442.1|DSEC
OG0000839	LOC110187831|XP_020812968.1|DSER	LOC6619298|XP_032578654.1|DSEC
OG0000840	LOC110189280|XP_020814962.1|DSER	LOC6619186|XP_002043410.1|DSEC
OG0000840	LOC110177961|XP_020800612.1|DSER, LOC110184582|XP_020808826.1|DSER	LOC6619006|XP_002043251.1|DSEC
OG0000841	LOC110187844|XP_020812985.1|DSER	LOC6614376|XP_032578362.1|DSEC
OG0000842	LOC110182963|XP_020806814.1|DSER	LOC6608090|XP_002032838.2|DSEC
OG0000842	LOC110177169|XP_020799414.1|DSER	LOC6619247|XP_002043465.1|DSEC
OG0000843	LOC110191478|XP_020817998.1|DSER	LOC6615814|XP_002040184.1|DSEC
OG0000844	LOC110191625|XP_020818173.1|DSER	LOC6613015|XP_032570967.1|DSEC
OG0000844	LOC110191858|XP_020818496.1|DSER	LOC6614198|XP_032577071.1|DSEC
OG0000845	LOC110184127|XP_020808194.1|DSER	LOC6619881|XP_002044094.1|DSEC
OG0000845	LOC110180458|XP_020803793.1|DSER	LOC6619879|XP_002044092.2|DSEC
OG0000846	LOC110186481|XP_020811327.1|DSER	LOC6612720|XP_002037223.1|DSEC
OG0000847	LOC110179209|XP_020802301.1|DSER	LOC6608904|XP_002033618.1|DSEC
OG0000847	LOC110178258|XP_020800979.1|DSER	LOC6618855|XP_002043103.1|DSEC
OG0000848	LOC110182287|XP_020805963.1|DSER	LOC6613066|XP_032582338.1|DSEC
OG0000848	LOC110185076|XP_020809415.1|DSER	LOC6619333|XP_002043550.2|DSEC
OG0000849	LOC110183981|XP_020807996.1|DSER	LOC6612175|XP_002036692.2|DSEC
OG0000849	LOC110185935|XP_020810607.1|DSER	LOC6617336|XP_002041661.1|DSEC
OG0000850	LOC110177691|XP_020800176.1|DSER	LOC6615588|XP_002039962.1|DSEC
OG0000850	LOC110177682|XP_020800165.1|DSER	LOC6615586|XP_032572075.1|DSEC
OG0000851	LOC110179668|XP_020802942.1|DSER	LOC6609500|XP_032570904.1|DSEC
OG0000852	LOC110178466|XP_020801265.1|DSER	LOC6609837|XP_002034489.1|DSEC
OG0000854	LOC110183060|XP_020806905.1|DSER	LOC6612361|XP_032580875.1|DSEC
OG0000854	LOC110183043|XP_020806887.1|DSER, LOC110183049|XP_020806892.1|DSER	LOC6612358|XP_002036867.2|DSEC
OG0000855	LOC110182211|XP_020805898.1|DSER	LOC6616013|XP_002040379.1|DSEC
OG0000855	LOC110186819|XP_020811766.1|DSER	LOC6607293|XP_002032072.1|DSEC
OG0000856	LOC110190257|XP_020816279.1|DSER	LOC6616461|XP_002040822.1|DSEC
OG0000857	LOC110175918|XP_020797755.1|DSER	LOC6615180|XP_032580051.1|DSEC
OG0000858	LOC110187658|XP_020812736.1|DSER	LOC6606593|XP_002031394.1|DSEC, LOC6606592|XP_002031393.1|DSEC
OG0000860	LOC110182767|XP_020806542.1|DSER	LOC6610561|XP_032573775.1|DSEC
OG0000861	LOC110177036|XP_020799212.1|DSER, LOC110177022|XP_020799196.1|DSER	LOC6615752|XP_002040123.2|DSEC
OG0000862	LOC110179194|XP_020802267.1|DSER	LOC6615291|XP_002039695.1|DSEC
OG0000862	LOC110183130|XP_020806980.1|DSER	LOC6613526|XP_002037994.1|DSEC
OG0000863	LOC110188028|XP_020813225.1|DSER	LOC6607410|XP_002032183.2|DSEC
OG0000864	LOC110185084|XP_020809426.1|DSER	LOC6617869|XP_002042177.1|DSEC
OG0000864	LOC110180328|XP_020803644.1|DSER	LOC116801964|XP_032580257.1|DSEC
OG0000865	LOC110184090|XP_020808137.1|DSER	LOC6607096|XP_002031884.1|DSEC
OG0000866	LOC110185946|XP_020810621.1|DSER	LOC6617355|XP_002041680.2|DSEC
OG0000866	LOC110185898|XP_020810569.1|DSER	LOC6617356|XP_002041681.2|DSEC
OG0000867	LOC110186025|XP_020810720.1|DSER	LOC6611304|XP_002035851.1|DSEC
OG0000867	LOC110183343|XP_020807256.1|DSER	LOC6611955|XP_002036472.1|DSEC
OG0000868	LOC110181529|XP_020804967.1|DSER	LOC6617624|XP_032580770.1|DSEC
OG0000869	LOC110188405|XP_020813789.1|DSER	LOC6614216|XP_002038661.1|DSEC
OG0000870	LOC110191503|XP_020818028.1|DSER	LOC6615802|XP_032571678.1|DSEC
OG0000871	LOC110177856|XP_020800462.1|DSER	LOC6608759|XP_002033482.1|DSEC
OG0000872	LOC110181811|XP_020805356.1|DSER	LOC6614901|XP_002039318.1|DSEC
OG0000872	LOC110191668|XP_020818228.1|DSER	LOC6613004|XP_002037494.1|DSEC
OG0000873	LOC110179846|XP_020803113.1|DSER	LOC6616542|XP_032574086.1|DSEC
OG0000874	LOC110186326|XP_020811165.1|DSER	LOC6609478|XP_032570897.1|DSEC
OG0000875	LOC110190111|XP_020816079.1|DSER	LOC6619438|XP_002043653.1|DSEC
OG0000877	LOC110190319|XP_020816373.1|DSER, LOC110178557|XP_020801386.1|DSER	LOC6619381|XP_032574026.1|DSEC
OG0000877	LOC110182652|XP_020806382.1|DSER	LOC6615846|XP_002040216.1|DSEC
OG0000878	LOC110177972|XP_020800623.1|DSER	LOC6615684|XP_002040055.1|DSEC
OG0000879	LOC110191981|XP_020818671.1|DSER	LOC6610014|XP_002034634.1|DSEC
OG0000880	LOC110178178|XP_020800871.1|DSER	LOC6619264|XP_002043481.1|DSEC
OG0000880	LOC110184692|XP_020808963.1|DSER	LOC6605146|XP_002029987.1|DSEC
OG0000881	LOC110190224|XP_020816244.1|DSER, LOC110190112|XP_020816081.1|DSER	LOC6616378|XP_002040738.2|DSEC
OG0000881	LOC110190110|XP_020816078.1|DSER	LOC6616381|XP_002040741.1|DSEC, LOC6616380|XP_002040740.2|DSEC
OG0000882	LOC110181618|XP_020805081.1|DSER	LOC6617983|XP_032581715.1|DSEC
OG0000884	LOC110179175|XP_020802235.1|DSER	LOC6613370|XP_032583366.1|DSEC
OG0000884	LOC110175962|XP_020797812.1|DSER	LOC6619822|XP_032582633.1|DSEC
OG0000885	LOC110186809|XP_020811751.1|DSER	LOC6620702|XP_032578832.1|DSEC
OG0000886	LOC110188142|XP_020813397.1|DSER	LOC6613745|XP_032578957.1|DSEC
OG0000887	LOC110181528|XP_020804965.1|DSER	LOC6617625|XP_032580768.1|DSEC
OG0000888	LOC110178719|XP_020801582.1|DSER, LOC110178720|XP_020801583.1|DSER	LOC6610169|XP_032575458.1|DSEC
OG0000889	LOC110190342|XP_020816401.1|DSER	LOC6616583|XP_032574208.1|DSEC
OG0000890	LOC110177323|XP_020799659.1|DSER	LOC6615597|XP_002039971.1|DSEC
OG0000891	LOC110182676|XP_020806422.1|DSER	LOC6617894|XP_002042202.1|DSEC
OG0000891	LOC110184987|XP_020809298.1|DSER	LOC6617693|XP_032570020.1|DSEC
OG0000892	LOC110181261|XP_020804627.1|DSER	LOC6605258|XP_032575307.1|DSEC
OG0000892	LOC110184645|XP_020808905.1|DSER	LOC6616319|XP_002040679.1|DSEC
OG0000893	LOC110188553|XP_020813970.1|DSER	LOC6614248|XP_002038693.2|DSEC
OG0000894	LOC110177192|XP_020799446.1|DSER	LOC6614194|XP_002038641.1|DSEC
OG0000895	LOC110179729|XP_020803008.1|DSER, LOC110179740|XP_020803018.1|DSER	LOC6609422|XP_002034107.1|DSEC
OG0000896	LOC110181590|XP_020805046.1|DSER	LOC6609438|XP_002034123.2|DSEC
OG0000896	LOC110179542|XP_020802781.1|DSER	LOC6612278|XP_002036788.1|DSEC
OG0000897	LOC110186216|XP_020810938.1|DSER	LOC6617014|XP_002041342.1|DSEC
OG0000897	LOC110186217|XP_020810939.1|DSER	LOC6617011|XP_002041339.1|DSEC
OG0000898	LOC110181308|XP_020804691.1|DSER	LOC6609463|XP_002034148.1|DSEC
OG0000898	LOC110178240|XP_020800953.1|DSER	LOC6615621|XP_002039995.1|DSEC
OG0000899	LOC110181221|XP_020804574.1|DSER, LOC110185850|XP_020810520.1|DSER, LOC110185839|XP_020810510.1|DSER	LOC116801665|XP_032578472.1|DSEC
OG0000899	LOC110184754|XP_020809046.1|DSER	LOC6607307|XP_002032086.1|DSEC
OG0000900	LOC110181215|XP_020804563.1|DSER	LOC6615584|XP_002039958.1|DSEC
OG0000900	LOC110179162|XP_020802219.1|DSER	LOC6615583|XP_002039957.2|DSEC
OG0000901	LOC110177783|XP_020800311.1|DSER, LOC110177818|XP_020800367.1|DSER	LOC6615461|XP_002039841.2|DSEC
OG0000901	LOC110177792|XP_020800321.1|DSER	LOC6615462|XP_002039842.1|DSEC
OG0000902	LOC110184546|XP_020808780.1|DSER	LOC116802200|XP_032581772.1|DSEC
OG0000902	LOC110184571|XP_020808804.1|DSER	LOC6620244|XP_032580961.1|DSEC
OG0000903	LOC110187268|XP_020812318.1|DSER	LOC6611102|XP_002035659.1|DSEC
OG0000903	LOC110187223|XP_020812282.1|DSER	LOC6611100|XP_002035657.1|DSEC
OG0000904	LOC110182764|XP_020806540.1|DSER	LOC6610580|XP_002035153.2|DSEC
OG0000904	LOC110182766|XP_020806541.1|DSER	LOC6610581|XP_002035154.2|DSEC
OG0000904	LOC110182783|XP_020806568.1|DSER	LOC6610582|XP_002035155.1|DSEC
OG0000906	LOC110178768|XP_020801670.1|DSER	LOC6608612|XP_002033346.1|DSEC
OG0000906	LOC110180329|XP_020803650.1|DSER	LOC6608613|XP_002033347.1|DSEC
OG0000907	LOC110191514|XP_020818040.1|DSER	LOC6615815|XP_002040185.1|DSEC
OG0000909	LOC110188066|XP_020813276.1|DSER	LOC6607638|XP_002032403.1|DSEC
OG0000910	LOC110186495|XP_020811349.1|DSER	LOC6606919|XP_002031713.1|DSEC
OG0000911	LOC110190550|XP_020816764.1|DSER	LOC6609682|XP_002034340.1|DSEC
OG0000912	LOC110179982|XP_020803231.1|DSER	LOC116801077|XP_032574508.1|DSEC, LOC6605832|XP_032574507.1|DSEC
OG0000913	LOC110190681|XP_020816950.1|DSER	LOC6605466|XP_032574182.1|DSEC
OG0000914	LOC110178357|XP_020801149.1|DSER	LOC6608834|XP_002033548.1|DSEC
OG0000915	LOC110176347|XP_020798334.1|DSER	LOC6609408|XP_002034093.1|DSEC
OG0000915	LOC110178330|XP_020801102.1|DSER	LOC6612492|XP_002037000.1|DSEC
OG0000916	LOC110176819|XP_020798927.1|DSER	LOC6611642|XP_032580078.1|DSEC
OG0000917	LOC110184978|XP_020809287.1|DSER	LOC6611627|XP_032583393.1|DSEC
OG0000918	LOC110179401|XP_020802584.1|DSER, LOC110181166|XP_020804499.1|DSER	LOC6613207|XP_002037687.2|DSEC
OG0000920	LOC110176007|XP_020797871.1|DSER	LOC6619810|XP_032580254.1|DSEC
OG0000921	LOC110180128|XP_020803428.1|DSER, LOC110180169|XP_020803487.1|DSER	LOC6616091|XP_032580964.1|DSEC, LOC6616090|XP_032582357.1|DSEC
OG0000922	LOC110183692|XP_020807690.1|DSER	LOC6610726|XP_002035292.1|DSEC
OG0000923	LOC110178928|XP_020801878.1|DSER	LOC6618300|XP_002042573.1|DSEC
OG0000923	LOC110187921|XP_020813091.1|DSER	LOC6607230|XP_032577914.1|DSEC
OG0000924	LOC110178852|XP_020801770.1|DSER	LOC6618584|XP_002042843.1|DSEC
OG0000925	LOC110186884|XP_020811843.1|DSER	LOC6612909|XP_032578017.1|DSEC, LOC6612908|XP_002037400.1|DSEC
OG0000926	LOC110191915|XP_020818559.1|DSER	LOC6614154|XP_032577216.1|DSEC
OG0000926	LOC110191835|XP_020818459.1|DSER	LOC6606220|XP_032577462.1|DSEC
OG0000927	LOC110186825|XP_020811771.1|DSER	LOC6617059|XP_002041387.1|DSEC
OG0000927	LOC110186603|XP_020811493.1|DSER	LOC6617062|XP_002041390.1|DSEC
OG0000928	LOC110181418|XP_020804818.1|DSER, LOC110179867|XP_020803126.1|DSER	LOC6611773|XP_002036296.1|DSEC
OG0000928	LOC110181438|XP_020804840.1|DSER, LOC110179869|XP_020803128.1|DSER	LOC6611772|XP_032571033.1|DSEC
OG0000929	LOC110184904|XP_020809209.1|DSER	LOC6613114|XP_002037595.1|DSEC
OG0000929	LOC110184903|XP_020809207.1|DSER	LOC6613113|XP_002037594.1|DSEC
OG0000930	LOC110190660|XP_020816920.1|DSER	LOC6605864|XP_002030678.1|DSEC
OG0000930	LOC110190770|XP_020817060.1|DSER, LOC110190732|XP_020817013.1|DSER	LOC6605865|XP_002030679.1|DSEC
OG0000931	LOC110177956|XP_020800605.1|DSER	LOC6615664|XP_032572414.1|DSEC
OG0000931	LOC110185849|XP_020810516.1|DSER	LOC6613649|XP_032577182.1|DSEC
OG0000932	LOC110178565|XP_020801396.1|DSER	LOC6616250|XP_002040614.2|DSEC
OG0000932	LOC110178566|XP_020801397.1|DSER	LOC6616251|XP_002040615.1|DSEC
OG0000933	LOC110182975|XP_020806827.1|DSER	LOC6615257|XP_002039663.1|DSEC
OG0000933	LOC110182971|XP_020806824.1|DSER	LOC6615258|XP_002039664.1|DSEC
OG0000934	LOC110176216|XP_020798154.1|DSER	LOC6608176|XP_002032921.1|DSEC
OG0000934	LOC110180242|XP_020803559.1|DSER	LOC6608175|XP_002032920.1|DSEC
OG0000935	LOC110184806|XP_020809106.1|DSER	LOC6612625|XP_032578720.1|DSEC
OG0000936	LOC110190125|XP_020816107.1|DSER	LOC116801584|XP_032577980.1|DSEC
OG0000936	LOC110179559|XP_020802800.1|DSER	LOC6618499|XP_002042759.1|DSEC
OG0000937	LOC110186770|XP_020811692.1|DSER	LOC6617126|XP_032579342.1|DSEC
OG0000938	LOC110185493|XP_020810047.1|DSER	LOC6615658|XP_002040029.1|DSEC
OG0000938	LOC110187021|XP_020812044.1|DSER	LOC6619597|XP_002043812.1|DSEC
OG0000939	LOC110176875|XP_020799010.1|DSER	LOC116802135|XP_032581286.1|DSEC, LOC116802146|XP_032581342.1|DSEC, LOC6611576|XP_002036114.1|DSEC
OG0000939	LOC110180358|XP_020803678.1|DSER, LOC110177007|XP_020799176.1|DSER	LOC6611582|XP_002036120.1|DSEC
OG0000940	LOC110178024|XP_020800698.1|DSER	LOC6618983|XP_002043228.1|DSEC
OG0000940	LOC110178740|XP_020801627.1|DSER	LOC6610338|XP_002034924.1|DSEC
OG0000941	LOC110184374|XP_020808532.1|DSER	LOC6617464|XP_002041781.1|DSEC
OG0000942	LOC110189909|XP_020815833.1|DSER	LOC6616407|XP_032574982.1|DSEC
OG0000943	LOC110180258|XP_020803573.1|DSER	LOC6608698|XP_002033422.1|DSEC
OG0000944	LOC110179445|XP_020802650.1|DSER	LOC6618481|XP_032581292.1|DSEC
OG0000945	LOC110178660|XP_020801515.1|DSER	LOC6610272|XP_002034867.1|DSEC
OG0000945	LOC110178661|XP_020801516.1|DSER	LOC6610271|XP_002034866.1|DSEC
OG0000946	LOC110176806|XP_020798903.1|DSER	LOC6611600|XP_002036137.1|DSEC
OG0000947	LOC110191660|XP_020818217.1|DSER	LOC6612995|XP_002037486.1|DSEC
OG0000948	LOC110177609|XP_020800067.1|DSER	LOC6610640|XP_002035207.1|DSEC
OG0000949	LOC110182551|XP_020806256.1|DSER	LOC6618660|XP_032581651.1|DSEC
OG0000950	LOC110180105|XP_020803396.1|DSER	LOC6615018|XP_032580003.1|DSEC
OG0000950	LOC110188413|XP_020813796.1|DSER	LOC6614277|XP_002038717.2|DSEC
OG0000951	LOC110189023|XP_020814646.1|DSER	LOC6606663|XP_002031463.1|DSEC
OG0000952	LOC110184999|XP_020809312.1|DSER	LOC6617705|XP_002042017.1|DSEC
OG0000954	LOC110189617|XP_020815415.1|DSER	LOC6619176|XP_002043402.1|DSEC
OG0000955	LOC110185860|XP_020810531.1|DSER	LOC116801736|XP_032578838.1|DSEC
OG0000955	LOC110185870|XP_020810543.1|DSER	LOC6607575|XP_032579427.1|DSEC
OG0000956	LOC110188391|XP_020813772.1|DSER	LOC6619058|XP_002043299.1|DSEC
OG0000956	LOC110188557|XP_020813975.1|DSER	LOC6619062|XP_002043303.1|DSEC
OG0000957	LOC110177922|XP_020800561.1|DSER	LOC6609710|XP_032571919.1|DSEC
OG0000957	LOC110177927|XP_020800566.1|DSER	LOC6609709|XP_002034366.1|DSEC
OG0000958	LOC110188130|XP_020813376.1|DSER, LOC110176075|XP_020797956.1|DSER	LOC116801391|XP_032576342.1|DSEC
OG0000958	LOC110180245|XP_020803561.1|DSER	LOC116800455|XP_032571445.1|DSEC
OG0000959	LOC110185232|XP_020809625.1|DSER	LOC6618346|XP_002042618.1|DSEC, LOC6617095|XP_002041422.1|DSEC
OG0000960	LOC110182189|XP_020805857.1|DSER	LOC6616021|XP_032581363.1|DSEC
OG0000961	LOC110189861|XP_020815739.1|DSER	LOC6605848|XP_002030662.1|DSEC
OG0000961	LOC110189859|XP_020815737.1|DSER	LOC6605845|XP_002030659.1|DSEC
OG0000962	LOC110185010|XP_020809325.1|DSER, LOC110185033|XP_020809348.1|DSER	LOC6607586|XP_032577821.1|DSEC, LOC116801558|XP_032577823.1|DSEC
OG0000962	LOC110185022|XP_020809336.1|DSER	LOC6607587|XP_002032356.1|DSEC
OG0000963	LOC110182642|XP_020806370.1|DSER	LOC6614871|XP_002039289.1|DSEC
OG0000964	LOC110176313|XP_020798287.1|DSER	LOC6609407|XP_032571870.1|DSEC
OG0000965	LOC110184194|XP_020808284.1|DSER	LOC6620465|XP_002044646.1|DSEC
OG0000966	LOC110186607|XP_020811498.1|DSER	LOC6612914|XP_002037406.2|DSEC
OG0000968	LOC110187148|XP_020812224.1|DSER	LOC6605972|XP_032574238.1|DSEC
OG0000969	LOC110179188|XP_020802261.1|DSER	LOC6615281|XP_002039685.1|DSEC
OG0000970	LOC110177435|XP_020799820.1|DSER, LOC110177436|XP_020799822.1|DSER	LOC6618721|XP_002042980.1|DSEC
OG0000971	LOC110184905|XP_020809210.1|DSER	LOC6614440|XP_002038873.1|DSEC
OG0000972	LOC110184722|XP_020809008.1|DSER	LOC6610964|XP_002035521.1|DSEC
OG0000972	LOC110183263|XP_020807147.1|DSER	LOC6616140|XP_002040505.1|DSEC
OG0000973	LOC110182558|XP_020806269.1|DSER	LOC6616205|XP_032581130.1|DSEC
OG0000974	LOC110178643|XP_020801494.1|DSER	LOC6610698|XP_002035264.1|DSEC
OG0000975	LOC110186308|XP_020811089.1|DSER	LOC6606813|XP_032576736.1|DSEC
OG0000976	LOC110177226|XP_020799506.1|DSER	LOC6607264|XP_032577403.1|DSEC
OG0000977	LOC110188650|XP_020814086.1|DSER	LOC6606297|XP_002031102.2|DSEC
OG0000978	LOC110191641|XP_020818190.1|DSER	LOC6608510|XP_032571996.1|DSEC
OG0000978	LOC110177422|XP_020799799.1|DSER	LOC6606843|XP_002031640.1|DSEC
OG0000979	LOC110183905|XP_020807948.1|DSER	LOC6615565|XP_032571845.1|DSEC, LOC6615541|XP_002039920.1|DSEC, LOC6615437|XP_002039819.1|DSEC, LOC6618229|XP_002042504.1|DSEC, LOC6618212|XP_002042487.1|DSEC
OG0000979	LOC110176012|XP_020797880.1|DSER	LOC6615523|XP_002039902.2|DSEC
OG0000980	LOC110186935|XP_020811925.1|DSER	LOC6617105|XP_002041432.2|DSEC
OG0000980	LOC110191195|XP_020817623.1|DSER	LOC6607525|XP_002032294.1|DSEC
OG0000981	LOC110183369|XP_020807290.1|DSER	LOC6611968|XP_002036485.1|DSEC
OG0000982	LOC110186816|XP_020811761.1|DSER	LOC6606782|XP_002031579.1|DSEC
OG0000984	LOC110185886|XP_020810557.1|DSER	LOC6613597|XP_002038066.2|DSEC
OG0000985	LOC110190929|XP_020817252.1|DSER	LOC6609651|XP_032573059.1|DSEC
OG0000985	LOC110190930|XP_020817253.1|DSER	LOC116800704|XP_032573060.1|DSEC
OG0000986	LOC110181160|XP_020804494.1|DSER, LOC110181162|XP_020804496.1|DSER	LOC6614392|XP_002038829.1|DSEC
OG0000986	LOC110185026|XP_020809337.1|DSER	LOC6619315|XP_032578676.1|DSEC
OG0000987	LOC110183765|XP_020807780.1|DSER	LOC6611783|XP_032581513.1|DSEC
OG0000988	LOC110183982|XP_020807997.1|DSER	LOC6617686|XP_002041998.2|DSEC
OG0000990	LOC110180127|XP_020803426.1|DSER	LOC6615014|XP_002039431.1|DSEC
OG0000991	LOC110191984|XP_020818670.1|DSER	LOC6619823|XP_032582639.1|DSEC
OG0000992	LOC110191607|XP_020818153.1|DSER	LOC6608511|XP_002033245.1|DSEC
OG0000992	LOC110191103|XP_020817509.1|DSER	LOC6607556|XP_032577108.1|DSEC
OG0000993	LOC110186182|XP_020810900.1|DSER	LOC6612814|XP_002037315.1|DSEC
OG0000993	LOC110186175|XP_020810887.1|DSER	LOC6612813|XP_002037314.1|DSEC
OG0000994	LOC110181872|XP_020805454.1|DSER	LOC6612314|XP_002036824.1|DSEC
OG0000995	LOC110189848|XP_020815722.1|DSER	LOC6606093|XP_002030902.1|DSEC, LOC116802021|XP_032580766.1|DSEC, LOC6619930|XP_002044143.1|DSEC
OG0000996	LOC110178273|XP_020800998.1|DSER	LOC6608733|XP_002033456.2|DSEC
OG0000997	LOC110189343|XP_020815045.1|DSER	LOC6608935|XP_032571774.1|DSEC
OG0000998	LOC110184497|XP_020808710.1|DSER	LOC6621276|XP_032573674.1|DSEC
OG0000999	LOC110177966|XP_020800616.1|DSER	LOC6615673|XP_002040044.1|DSEC
OG0000999	LOC110183542|XP_020807500.1|DSER	LOC6615898|XP_002040268.1|DSEC
OG0001000	LOC110188914|XP_020814494.1|DSER	LOC116802433|XP_032582803.1|DSEC
OG0001001	LOC110177734|XP_020800246.1|DSER	LOC6609276|XP_032572227.1|DSEC
OG0001002	LOC110178122|XP_020800801.1|DSER	LOC6614556|XP_002038984.2|DSEC
OG0001003	LOC110185350|XP_020809787.1|DSER	LOC6620475|XP_002044681.1|DSEC
OG0001003	LOC110177019|XP_020799191.1|DSER	LOC116800331|XP_032570320.1|DSEC
OG0001004	LOC110187934|XP_020813103.1|DSER	LOC6620038|XP_002044250.1|DSEC
OG0001004	LOC110187940|XP_020813114.1|DSER	LOC6607065|XP_002031853.1|DSEC
OG0001005	LOC110181430|XP_020804832.1|DSER	LOC6614645|XP_002039072.1|DSEC
OG0001005	LOC110181815|XP_020805366.1|DSER	LOC116802128|XP_032581252.1|DSEC
OG0001006	LOC110188543|XP_020813959.1|DSER	LOC6606329|XP_002031134.1|DSEC
OG0001006	LOC110179033|XP_020802046.1|DSER	LOC6605347|XP_002030182.1|DSEC
OG0001007	LOC110191549|XP_020818083.1|DSER	LOC6613009|XP_032571832.1|DSEC
OG0001008	LOC110176491|XP_020798524.1|DSER	LOC6618753|XP_002043011.1|DSEC
OG0001008	LOC110184258|XP_020808381.1|DSER	LOC6617907|XP_002042214.1|DSEC
OG0001009	LOC110191050|XP_020817434.1|DSER	LOC6620892|XP_002045084.2|DSEC, LOC6617022|XP_032578844.1|DSEC
OG0001010	LOC110177091|XP_020799278.1|DSER	LOC6617204|XP_002041531.1|DSEC
OG0001011	LOC110179116|XP_020802166.1|DSER	LOC6618432|XP_032582690.1|DSEC
OG0001011	LOC110187231|XP_020812288.1|DSER	LOC6614507|XP_002038938.1|DSEC
OG0001012	LOC110187146|XP_020812219.1|DSER, LOC110187145|XP_020812218.1|DSER	LOC6619947|XP_002044159.1|DSEC, LOC6619948|XP_002044160.2|DSEC
OG0001013	LOC110179024|XP_020802029.1|DSER	LOC6605364|XP_032576099.1|DSEC
OG0001013	LOC110178569|XP_020801401.1|DSER	LOC6616254|XP_032574596.1|DSEC
OG0001014	LOC110178988|XP_020801962.1|DSER	LOC6619400|XP_002043615.1|DSEC
OG0001014	LOC110178917|XP_020801858.1|DSER	LOC6605396|XP_032574091.1|DSEC
OG0001015	LOC110179053|XP_020802070.1|DSER	LOC6620637|XP_032580583.1|DSEC
OG0001015	LOC110179052|XP_020802069.1|DSER	LOC6620645|XP_002044839.1|DSEC
OG0001016	LOC110191944|XP_020818623.1|DSER	LOC6616934|XP_002041264.1|DSEC
OG0001016	LOC110182078|XP_020805719.1|DSER	LOC6618072|XP_002042370.1|DSEC
OG0001017	LOC110182104|XP_020805752.1|DSER	LOC116800671|XP_032572823.1|DSEC
OG0001018	LOC110188589|XP_020814011.1|DSER, LOC110179688|XP_020802957.1|DSER, LOC110185547|XP_020810123.1|DSER	LOC6607639|XP_002032404.1|DSEC
OG0001019	LOC110186747|XP_020811669.1|DSER	LOC6617123|XP_002041450.2|DSEC
OG0001020	LOC110176011|XP_020797875.1|DSER	LOC6615137|XP_032581956.1|DSEC
OG0001021	LOC110185915|XP_020810586.1|DSER	LOC6611427|XP_032574506.1|DSEC
OG0001022	LOC110181686|XP_020805186.1|DSER	LOC6619991|XP_002044203.1|DSEC
OG0001024	LOC110186575|XP_020811446.1|DSER	LOC6617108|XP_032579182.1|DSEC
OG0001025	LOC110187080|XP_020812142.1|DSER	LOC6605410|XP_002030243.1|DSEC
OG0001026	LOC110182964|XP_020806815.1|DSER	LOC6608092|XP_032570255.1|DSEC
OG0001027	LOC110185189|XP_020809570.1|DSER	LOC6618348|XP_002042620.1|DSEC
OG0001028	LOC110183134|XP_020806983.1|DSER	LOC6611347|XP_002035893.1|DSEC
OG0001029	LOC110177097|XP_020799295.1|DSER	LOC6608579|XP_032570102.1|DSEC
OG0001031	LOC110185133|XP_020809489.1|DSER	LOC6619338|XP_032583163.1|DSEC
OG0001032	LOC110191705|XP_020818280.1|DSER	LOC6620695|XP_002044899.1|DSEC, LOC6621234|XP_002045411.1|DSEC, LOC6620696|XP_002044898.2|DSEC, LOC6620697|XP_002044897.2|DSEC
OG0001032	LOC110184513|XP_020808734.1|DSER	LOC6620520|XP_032571457.1|DSEC
OG0001033	LOC110180411|XP_020803734.1|DSER, LOC110191925|XP_020818589.1|DSER	LOC6616612|XP_002040969.2|DSEC
OG0001034	LOC110190187|XP_020816194.1|DSER	LOC6605606|XP_002030424.1|DSEC
OG0001035	LOC110180367|XP_020803691.1|DSER	LOC6620089|XP_002044303.1|DSEC
OG0001035	LOC110180365|XP_020803690.1|DSER	LOC6620090|XP_002044304.2|DSEC
OG0001037	LOC110178676|XP_020801536.1|DSER, LOC110178675|XP_020801535.1|DSER	LOC6605205|XP_032574034.1|DSEC
