Orthogroup	DSER.longest_only	DEUG.longest_only
OG0001773	LOC110187362|XP_020812412.1|DSER	LOC108111013|XP_017075816.1|DEUG
OG0001774	LOC110189614|XP_020815409.1|DSER	LOC108107289|XP_017070234.1|DEUG
OG0001775	LOC110180408|XP_020803723.1|DSER	LOC108117274|XP_017085119.1|DEUG
OG0001776	LOC110180587|XP_020803938.1|DSER	LOC108107042|XP_017069892.1|DEUG
OG0001777	LOC110182656|XP_020806387.1|DSER	LOC108107098|XP_017069969.1|DEUG
OG0001778	LOC110181205|XP_020804545.1|DSER	LOC108114301|XP_017081096.1|DEUG
OG0001779	LOC110187369|XP_020812419.1|DSER	LOC108110756|XP_017075454.1|DEUG
OG0001780	LOC110189579|XP_020815371.1|DSER	LOC108105584|XP_017067712.1|DEUG
OG0001781	LOC110185643|XP_020810260.1|DSER	LOC108114860|XP_017081495.1|DEUG
OG0001782	LOC110185134|XP_020809490.1|DSER	LOC108105790|XP_017068006.1|DEUG
OG0001783	LOC110183017|XP_020806864.1|DSER, LOC110183032|XP_020806877.1|DSER, LOC110180605|XP_020803949.1|DSER	LOC108110979|XP_017075776.1|DEUG
OG0001784	LOC110179930|XP_020803187.1|DSER	LOC108111021|XP_017075828.1|DEUG
OG0001785	LOC110177048|XP_020799227.1|DSER	LOC108104795|XP_017066553.1|DEUG
OG0001786	LOC110180228|XP_020803537.1|DSER, LOC110182659|XP_020806393.1|DSER	LOC108107157|XP_017070053.1|DEUG
OG0001787	LOC110182677|XP_020806423.1|DSER	LOC108107028|XP_017069865.1|DEUG
OG0001788	LOC110189786|XP_020815677.1|DSER	LOC108106784|XP_017069515.1|DEUG
OG0001789	LOC110184064|XP_020808101.1|DSER	LOC108113195|XP_017079211.1|DEUG
OG0001790	LOC110182675|XP_020806419.1|DSER, LOC110180302|XP_020803615.1|DSER	LOC108107171|XP_017070075.1|DEUG
OG0001791	LOC110179372|XP_020802549.1|DSER	LOC108106546|XP_017069192.1|DEUG
OG0001792	LOC110176918|XP_020799069.1|DSER	LOC108107041|XP_017069890.1|DEUG
OG0001793	LOC110189201|XP_020814830.1|DSER	LOC108106526|XP_017069141.1|DEUG
OG0001794	LOC110181207|XP_020804546.1|DSER	LOC108115125|XP_017082287.1|DEUG
OG0001795	LOC110181163|XP_020804497.1|DSER	LOC108118424|XP_017086594.1|DEUG
OG0001796	LOC110180642|XP_020803995.1|DSER	LOC108103505|XP_017064505.1|DEUG
OG0001797	LOC110185486|XP_020810018.1|DSER	LOC108102337|XP_017062648.1|DEUG
OG0001798	LOC110189592|XP_020815383.1|DSER	LOC108112803|XP_017078581.1|DEUG
OG0001799	LOC110176010|XP_020797874.1|DSER	LOC108117675|XP_017085693.1|DEUG
OG0001800	LOC110182665|XP_020806402.1|DSER	LOC108107158|XP_017070055.1|DEUG
OG0001801	LOC110190517|XP_020816709.1|DSER	LOC108114662|XP_017081230.1|DEUG
OG0001802	LOC110188484|XP_020813873.1|DSER	LOC108109536|XP_017073590.1|DEUG
OG0001803	LOC110188467|XP_020813855.1|DSER	LOC108115175|XP_017081985.1|DEUG
OG0001804	LOC110177266|XP_020799576.1|DSER	LOC108115327|XP_017082224.1|DEUG
OG0001805	LOC110191301|XP_020817771.1|DSER	LOC108109863|XP_017074137.1|DEUG
OG0001806	LOC110186238|XP_020810967.1|DSER	LOC108117512|XP_017085489.1|DEUG
OG0001807	LOC110188329|XP_020813695.1|DSER	LOC108105612|XP_017067780.1|DEUG
OG0001808	LOC110186492|XP_020811344.1|DSER	LOC108116365|XP_017083684.1|DEUG
OG0001809	LOC110187669|XP_020812748.1|DSER	LOC108114989|XP_017081710.1|DEUG
OG0001810	LOC110191045|XP_020817428.1|DSER	LOC108115639|XP_017082681.1|DEUG
OG0001811	LOC110182922|XP_020806745.1|DSER	LOC108109298|XP_017073283.1|DEUG
OG0001812	LOC110180134|XP_020803436.1|DSER	LOC108103761|XP_017064868.1|DEUG
OG0001813	LOC110188541|XP_020813956.1|DSER	LOC108117087|XP_017084774.1|DEUG
OG0001814	LOC110186621|XP_020811530.1|DSER	LOC108115162|XP_017081962.1|DEUG
OG0001815	LOC110187651|XP_020812719.1|DSER	LOC108115399|XP_017082325.1|DEUG
OG0001816	LOC110189460|XP_020815194.1|DSER	LOC108114922|XP_017081599.1|DEUG
OG0001817	LOC110189251|XP_020814915.1|DSER	LOC108104806|XP_017066577.1|DEUG
OG0001818	LOC110181517|XP_020804949.1|DSER	LOC108117589|XP_017085580.1|DEUG
OG0001819	LOC110177726|XP_020800230.1|DSER	LOC108111955|XP_017077137.1|DEUG
OG0001820	LOC110183531|XP_020807487.1|DSER	LOC108104926|XP_017066767.1|DEUG
OG0001821	LOC110178279|XP_020801011.1|DSER	LOC108107202|XP_017070108.1|DEUG
OG0001822	LOC110179618|XP_020802886.1|DSER	LOC108112244|XP_017077555.1|DEUG
OG0001823	LOC110190064|XP_020816029.1|DSER	LOC108114307|XP_017080700.1|DEUG
OG0001824	LOC110181151|XP_020804484.1|DSER	LOC108111054|XP_017075875.1|DEUG
OG0001825	LOC110178948|XP_020801909.1|DSER	LOC108108904|XP_017072617.1|DEUG
OG0001826	LOC110189294|XP_020814984.1|DSER	LOC108112772|XP_017078529.1|DEUG
OG0001827	LOC110179183|XP_020802253.1|DSER	LOC108112478|XP_017077824.1|DEUG
OG0001828	LOC110182093|XP_020805734.1|DSER	LOC108118378|XP_017086539.1|DEUG
OG0001829	LOC110176332|XP_020798313.1|DSER	LOC108106764|XP_017069493.1|DEUG
OG0001830	LOC110177331|XP_020799672.1|DSER	LOC108112226|XP_017077535.1|DEUG
OG0001831	LOC110178876|XP_020801808.1|DSER	LOC108108610|XP_017072197.1|DEUG
OG0001832	LOC110181867|XP_020805448.1|DSER	LOC108103256|XP_017064153.1|DEUG
OG0001833	LOC110191505|XP_020818032.1|DSER	LOC108107258|XP_017070175.1|DEUG
OG0001834	LOC110188089|XP_020813304.1|DSER	LOC108116162|XP_017083386.1|DEUG
OG0001837	LOC110190036|XP_020815999.1|DSER, LOC110183680|XP_020807676.1|DSER	LOC108104629|XP_017066293.1|DEUG
OG0001838	LOC110180776|XP_020804118.1|DSER, LOC110179197|XP_020802277.1|DSER, LOC110180771|XP_020804113.1|DSER	LOC108112051|XP_017077293.1|DEUG
OG0001839	LOC110182930|XP_020806767.1|DSER	LOC108110585|XP_017075171.1|DEUG, LOC108108971|XP_017072716.1|DEUG
OG0001840	LOC110184931|XP_020809235.1|DSER	LOC108118421|XP_017086587.1|DEUG
OG0001840	LOC110184930|XP_020809233.1|DSER	LOC108118485|XP_017086707.1|DEUG, LOC108118484|XP_017086706.1|DEUG
OG0001841	LOC110178622|XP_020801465.1|DSER, LOC110178623|XP_020801466.1|DSER	LOC108104673|XP_017066354.1|DEUG
OG0001842	LOC110188843|XP_020814405.1|DSER, LOC110188845|XP_020814408.1|DSER, LOC110188844|XP_020814406.1|DSER	LOC108107688|XP_017070781.1|DEUG, LOC108107166|XP_017070067.1|DEUG
OG0001843	LOC110190397|XP_020816509.1|DSER, LOC110187811|XP_020812948.1|DSER	LOC108108734|XP_017072361.1|DEUG, LOC108108733|XP_017072359.1|DEUG
OG0001844	LOC110176295|XP_020798275.1|DSER	LOC108104259|XP_017065696.1|DEUG, LOC108104260|XP_017065697.1|DEUG
OG0001845	LOC110177959|XP_020800610.1|DSER	LOC108112311|XP_017077626.1|DEUG
OG0001846	LOC110183699|XP_020807700.1|DSER	LOC108117024|XP_017084682.1|DEUG, LOC108117023|XP_017084680.1|DEUG
OG0001849	LOC110191339|XP_020817842.1|DSER	LOC108102449|XP_017062945.1|DEUG
OG0001850	LOC110185429|XP_020809903.1|DSER	LOC108102376|XP_017062785.1|DEUG
OG0001851	LOC110185451|XP_020809948.1|DSER	LOC108102308|XP_017062558.1|DEUG
OG0001852	LOC110184504|XP_020808726.1|DSER	LOC108104724|XP_017066445.1|DEUG
OG0001853	LOC110186255|XP_020810996.1|DSER	LOC108113576|XP_017079656.1|DEUG
OG0001854	LOC110187024|XP_020812048.1|DSER	LOC108110074|XP_017074445.1|DEUG
OG0001855	LOC110180445|XP_020803777.1|DSER	LOC108112430|XP_017077762.1|DEUG
OG0001856	LOC110181854|XP_020805427.1|DSER	LOC108116505|XP_017083933.1|DEUG
OG0001857	LOC110175938|XP_020797778.1|DSER	LOC108109714|XP_017073835.1|DEUG
OG0001858	LOC110181670|XP_020805155.1|DSER	LOC108109961|XP_017074265.1|DEUG
OG0001859	LOC110181866|XP_020805447.1|DSER	LOC108114590|XP_017081173.1|DEUG
OG0001860	LOC110178975|XP_020801945.1|DSER	LOC108108640|XP_017072230.1|DEUG
OG0001861	LOC110186497|XP_020811350.1|DSER	LOC108115812|XP_017082889.1|DEUG
OG0001862	LOC110175927|XP_020797765.1|DSER	LOC108117688|XP_017085704.1|DEUG
OG0001863	LOC110175928|XP_020797766.1|DSER	LOC108102997|XP_017063803.1|DEUG
OG0001864	LOC110187716|XP_020812813.1|DSER	LOC108109136|XP_017073026.1|DEUG
OG0001865	LOC110179096|XP_020802140.1|DSER	LOC108103491|XP_017064488.1|DEUG
OG0001866	LOC110187760|XP_020812883.1|DSER, LOC110183815|XP_020807829.1|DSER	LOC108102444|XP_017062930.1|DEUG, LOC108116968|XP_017084612.1|DEUG
OG0001867	LOC110185263|XP_020809661.1|DSER	LOC108108496|XP_017072038.1|DEUG
OG0001868	LOC110182727|XP_020806487.1|DSER	LOC108103404|XP_017064350.1|DEUG
OG0001869	LOC110177144|XP_020799380.1|DSER	LOC108110161|XP_017074572.1|DEUG
OG0001870	LOC110181521|XP_020804955.1|DSER	LOC108103239|XP_017064128.1|DEUG
OG0001871	LOC110180412|XP_020803736.1|DSER	LOC108117284|XP_017085130.1|DEUG
OG0001872	LOC110186402|XP_020811225.1|DSER	LOC108111453|XP_017076413.1|DEUG
OG0001873	LOC110187805|XP_020812939.1|DSER	LOC108117629|XP_017085650.1|DEUG
OG0001874	LOC110190988|XP_020817358.1|DSER	LOC108113735|XP_017079911.1|DEUG
OG0001875	LOC110186420|XP_020811259.1|DSER	LOC108113500|XP_017079577.1|DEUG
OG0001876	LOC110184487|XP_020808701.1|DSER	LOC108110060|XP_017074430.1|DEUG
OG0001877	LOC110179107|XP_020802154.1|DSER	LOC108103328|XP_017064253.1|DEUG
OG0001878	LOC110185097|XP_020809450.1|DSER	LOC108116934|XP_017084568.1|DEUG
OG0001879	LOC110191311|XP_020817783.1|DSER	LOC108113777|XP_017079965.1|DEUG
OG0001880	LOC110191177|XP_020817601.1|DSER	LOC108117122|XP_017084842.1|DEUG
OG0001881	LOC110188648|XP_020814085.1|DSER	LOC108115085|XP_017081822.1|DEUG
OG0001882	LOC110186888|XP_020811847.1|DSER	LOC108115811|XP_017082888.1|DEUG
OG0001883	LOC110191241|XP_020817678.1|DSER	LOC108115629|XP_017082669.1|DEUG
OG0001884	LOC110177223|XP_020799503.1|DSER	LOC108110234|XP_017074709.1|DEUG
OG0001885	LOC110180503|XP_020803839.1|DSER, LOC110184956|XP_020809262.1|DSER	LOC108104097|XP_017065482.1|DEUG
OG0001886	LOC110189150|XP_020814779.1|DSER	LOC108109797|XP_017073999.1|DEUG
OG0001887	LOC110177313|XP_020799648.1|DSER	LOC108113334|XP_017079380.1|DEUG
OG0001888	LOC110177118|XP_020799323.1|DSER	LOC108114982|XP_017081702.1|DEUG
OG0001889	LOC110184407|XP_020808597.1|DSER	LOC108117630|XP_017085646.1|DEUG
OG0001890	LOC110184632|XP_020808887.1|DSER	LOC108114456|XP_017080946.1|DEUG
OG0001891	LOC110188198|XP_020813453.1|DSER	LOC108117034|XP_017084692.1|DEUG
OG0001892	LOC110180481|XP_020803824.1|DSER	LOC108114678|XP_017081294.1|DEUG
OG0001893	LOC110177380|XP_020799738.1|DSER	LOC108115760|XP_017082816.1|DEUG
OG0001894	LOC110191586|XP_020818130.1|DSER	LOC108113285|XP_017079324.1|DEUG
OG0001895	LOC110185393|XP_020809828.1|DSER	LOC108102317|XP_017062579.1|DEUG
OG0001896	LOC110185359|XP_020809798.1|DSER	LOC108104198|XP_017065631.1|DEUG
OG0001897	LOC110187728|XP_020812838.1|DSER	LOC108108388|XP_017071925.1|DEUG
OG0001898	LOC110184268|XP_020808392.1|DSER	LOC108110063|XP_017074432.1|DEUG
OG0001899	LOC110186821|XP_020811768.1|DSER	LOC108117222|XP_017085038.1|DEUG
OG0001900	LOC110190263|XP_020816288.1|DSER, LOC110190297|XP_020816341.1|DSER	LOC108108784|XP_017072446.1|DEUG
OG0001901	LOC110183006|XP_020806854.1|DSER	LOC108106977|XP_017069786.1|DEUG
OG0001903	LOC110176458|XP_020798470.1|DSER	LOC108115008|XP_017081739.1|DEUG
OG0001904	LOC110188397|XP_020813780.1|DSER	LOC108115993|XP_017083152.1|DEUG
OG0001905	LOC110176032|XP_020797903.1|DSER	LOC108111840|XP_017076933.1|DEUG
OG0001906	LOC110177233|XP_020799523.1|DSER	LOC108110200|XP_017074655.1|DEUG
OG0001907	LOC110184255|XP_020808376.1|DSER	LOC108103019|XP_017063833.1|DEUG
OG0001908	LOC110177363|XP_020799715.1|DSER	LOC108115848|XP_017082951.1|DEUG
OG0001909	LOC110184343|XP_020808497.1|DSER	LOC108118077|XP_017086109.1|DEUG
OG0001910	LOC110188590|XP_020814012.1|DSER	LOC108108382|XP_017071919.1|DEUG
OG0001911	LOC110189210|XP_020814844.1|DSER	LOC108111492|XP_017076468.1|DEUG
OG0001912	LOC110177746|XP_020800263.1|DSER	LOC108106278|XP_017068733.1|DEUG
OG0001913	LOC110183438|XP_020807378.1|DSER	LOC108111098|XP_017075927.1|DEUG
OG0001914	LOC110187722|XP_020812826.1|DSER	LOC108116584|XP_017084014.1|DEUG
OG0001915	LOC110188816|XP_020814352.1|DSER	LOC108103590|XP_017064604.1|DEUG
OG0001916	LOC110184077|XP_020808121.1|DSER	LOC108112007|XP_017077233.1|DEUG
OG0001917	LOC110189127|XP_020814759.1|DSER	LOC108109833|XP_017074066.1|DEUG
OG0001918	LOC110183561|XP_020807521.1|DSER	LOC108108072|XP_017071441.1|DEUG
OG0001919	LOC110182449|XP_020806183.1|DSER	LOC108112862|XP_017078677.1|DEUG
OG0001920	LOC110178788|XP_020801698.1|DSER	LOC108104660|XP_017066335.1|DEUG
OG0001921	LOC110177794|XP_020800328.1|DSER	LOC108114907|XP_017081572.1|DEUG
OG0001922	LOC110176060|XP_020797942.1|DSER	LOC108113061|XP_017078986.1|DEUG
OG0001923	LOC110187701|XP_020812798.1|DSER	LOC108107865|XP_017071123.1|DEUG
OG0001924	LOC110188784|XP_020814290.1|DSER	LOC108118164|XP_017086214.1|DEUG
OG0001925	LOC110189052|XP_020814677.1|DSER	LOC108108007|XP_017071351.1|DEUG
OG0001926	LOC110190670|XP_020816934.1|DSER	LOC108109873|XP_017074155.1|DEUG
OG0001927	LOC110178358|XP_020801150.1|DSER	LOC108106665|XP_017069382.1|DEUG
OG0001928	LOC110185155|XP_020809517.1|DSER	LOC108114354|XP_017080783.1|DEUG
OG0001929	LOC110185149|XP_020809509.1|DSER	LOC108113975|XP_017080182.1|DEUG
OG0001930	LOC110189541|XP_020815331.1|DSER	LOC108112707|XP_017078417.1|DEUG
OG0001931	LOC110185196|XP_020809580.1|DSER	LOC108113909|XP_017080105.1|DEUG
OG0001932	LOC110183636|XP_020807614.1|DSER	LOC108114341|XP_017080761.1|DEUG
OG0001933	LOC110180069|XP_020803350.1|DSER	LOC108112682|XP_017078363.1|DEUG
OG0001934	LOC110184683|XP_020808955.1|DSER	LOC108114703|XP_017081290.1|DEUG
OG0001935	LOC110190654|XP_020816913.1|DSER, LOC110190653|XP_020816912.1|DSER	LOC108114438|XP_017080918.1|DEUG
OG0001937	LOC110177798|XP_020800346.1|DSER	LOC108106593|XP_017069269.1|DEUG
OG0001938	LOC110179308|XP_020802453.1|DSER	LOC108106426|XP_017068944.1|DEUG
OG0001939	LOC110179224|XP_020802320.1|DSER	LOC108108923|XP_017072664.1|DEUG
OG0001940	LOC110181946|XP_020805545.1|DSER	LOC108112508|XP_017077884.1|DEUG
OG0001941	LOC110178789|XP_020801701.1|DSER	LOC108104687|XP_017066382.1|DEUG
OG0001942	LOC110189393|XP_020815101.1|DSER	LOC108112289|XP_017077599.1|DEUG
OG0001943	LOC110190727|XP_020817008.1|DSER	LOC108113950|XP_017080151.1|DEUG
OG0001944	LOC110178825|XP_020801751.1|DSER	LOC108104699|XP_017066401.1|DEUG
OG0001945	LOC110182957|XP_020806806.1|DSER	LOC108112804|XP_017078582.1|DEUG
OG0001946	LOC110191540|XP_020818071.1|DSER	LOC108113033|XP_017078952.1|DEUG
OG0001947	LOC110191226|XP_020817651.1|DSER	LOC108112314|XP_017077630.1|DEUG
OG0001948	LOC110175992|XP_020797845.1|DSER	LOC108109950|XP_017074252.1|DEUG
OG0001949	LOC110189877|XP_020815779.1|DSER	LOC108114169|XP_017080452.1|DEUG
OG0001950	LOC110177231|XP_020799509.1|DSER	LOC108115291|XP_017082161.1|DEUG
OG0001951	LOC110177670|XP_020800155.1|DSER	LOC108112482|XP_017077833.1|DEUG
OG0001953	LOC110182765|XP_020806545.1|DSER	LOC108113258|XP_017079297.1|DEUG
OG0001954	LOC110178349|XP_020801133.1|DSER	LOC108104802|XP_017066572.1|DEUG
OG0001955	LOC110189499|XP_020815262.1|DSER	LOC108112170|XP_017077436.1|DEUG
OG0001956	LOC110189098|XP_020814734.1|DSER	LOC108109799|XP_017073997.1|DEUG
OG0001957	LOC110179342|XP_020802504.1|DSER	LOC108109076|XP_017072924.1|DEUG
OG0001958	LOC110189304|XP_020814996.1|DSER	LOC108112877|XP_017078703.1|DEUG
OG0001959	LOC110184657|XP_020808918.1|DSER	LOC108114023|XP_017080259.1|DEUG
OG0001960	LOC110178727|XP_020801605.1|DSER	LOC108102790|XP_017063447.1|DEUG
OG0001961	LOC110184057|XP_020808093.1|DSER	LOC108107433|XP_017070450.1|DEUG
OG0001962	LOC110191581|XP_020818123.1|DSER	LOC108113284|XP_017079323.1|DEUG
OG0001963	LOC110183559|XP_020807519.1|DSER	LOC108114604|XP_017081154.1|DEUG
OG0001964	LOC110176702|XP_020798797.1|DSER	LOC108102748|XP_017063388.1|DEUG
OG0001965	LOC110178787|XP_020801696.1|DSER	LOC108114146|XP_017080419.1|DEUG
OG0001966	LOC110187851|XP_020812995.1|DSER	LOC108107557|XP_017070637.1|DEUG
OG0001967	LOC110181114|XP_020804444.1|DSER	LOC108109271|XP_017073249.1|DEUG
OG0001968	LOC110178648|XP_020801498.1|DSER	LOC108114737|XP_017081338.1|DEUG
OG0001969	LOC110191614|XP_020818162.1|DSER	LOC108112766|XP_017078515.1|DEUG
OG0001970	LOC110177059|XP_020799238.1|DSER	LOC108113135|XP_017079131.1|DEUG
OG0001971	LOC110181801|XP_020805346.1|DSER	LOC108109085|XP_017072940.1|DEUG
OG0001972	LOC110181190|XP_020804529.1|DSER	LOC108113481|XP_017079553.1|DEUG
OG0001973	LOC110178455|XP_020801249.1|DSER	LOC108109230|XP_017073192.1|DEUG
OG0001974	LOC110176999|XP_020799167.1|DSER	LOC108104493|XP_017066096.1|DEUG
OG0001975	LOC110188859|XP_020814425.1|DSER	LOC108103595|XP_017064612.1|DEUG
OG0001976	LOC110177838|XP_020800444.1|DSER	LOC108106583|XP_017069253.1|DEUG
OG0001977	LOC110186031|XP_020810727.1|DSER	LOC108106926|XP_017069674.1|DEUG
OG0001978	LOC110187470|XP_020812516.1|DSER	LOC108105710|XP_017067913.1|DEUG
OG0001979	LOC110177001|XP_020799169.1|DSER	LOC108107008|XP_017069841.1|DEUG
OG0001980	LOC110178207|XP_020800902.1|DSER	LOC108104184|XP_017065610.1|DEUG
OG0001981	LOC110187384|XP_020812432.1|DSER, LOC110177654|XP_020800124.1|DSER	LOC108102631|XP_017063234.1|DEUG
OG0001982	LOC110184511|XP_020808732.1|DSER	LOC108109345|XP_017073292.1|DEUG
OG0001984	LOC110185871|XP_020810540.1|DSER	LOC108113450|XP_017079513.1|DEUG
OG0001985	LOC110177884|XP_020800507.1|DSER	LOC108110736|XP_017075429.1|DEUG
OG0001986	LOC110186079|XP_020810773.1|DSER	LOC108106909|XP_017069649.1|DEUG
OG0001987	LOC110182580|XP_020806286.1|DSER	LOC108118519|XP_017086753.1|DEUG
OG0001988	LOC110189297|XP_020814987.1|DSER, LOC110176787|XP_020798884.1|DSER	LOC108112529|XP_017077944.1|DEUG
OG0001989	LOC110178185|XP_020800878.1|DSER	LOC108110431|XP_017074986.1|DEUG
OG0001990	LOC110183371|XP_020807292.1|DSER	LOC108111139|XP_017075994.1|DEUG
OG0001991	LOC110180592|XP_020803941.1|DSER	LOC108111703|XP_017076741.1|DEUG, LOC108118109|XP_017086147.1|DEUG
OG0001992	LOC110187325|XP_020812371.1|DSER	LOC108104115|XP_017065504.1|DEUG
OG0001993	LOC110185078|XP_020809416.1|DSER	LOC108106990|XP_017069817.1|DEUG
OG0001994	LOC110188237|XP_020813556.1|DSER	LOC108117171|XP_017084941.1|DEUG
OG0001995	LOC110181357|XP_020804740.1|DSER, LOC110178694|XP_020801556.1|DSER	LOC108106996|XP_017069824.1|DEUG
OG0001996	LOC110187394|XP_020812444.1|DSER	LOC108102650|XP_017063274.1|DEUG
OG0001997	LOC110182069|XP_020805710.1|DSER, LOC110177802|XP_020800355.1|DSER	LOC108107292|XP_017070238.1|DEUG
OG0001998	LOC110191767|XP_020818372.1|DSER, LOC110182075|XP_020805721.1|DSER	LOC108107288|XP_017070231.1|DEUG
OG0001999	LOC110178274|XP_020801001.1|DSER	LOC108104799|XP_017066559.1|DEUG
OG0002000	LOC110176945|XP_020799105.1|DSER	LOC108106196|XP_017068612.1|DEUG
OG0002001	LOC110187468|XP_020812514.1|DSER	LOC108105675|XP_017067866.1|DEUG
OG0002002	LOC110178362|XP_020801156.1|DSER	LOC108106667|XP_017069386.1|DEUG
OG0002003	LOC110180601|XP_020803945.1|DSER, LOC110183012|XP_020806861.1|DSER, LOC110183033|XP_020806878.1|DSER	LOC108110700|XP_017075330.1|DEUG
OG0002004	LOC110187228|XP_020812284.1|DSER	LOC108103079|XP_017063918.1|DEUG
OG0002005	LOC110185706|XP_020810336.1|DSER	LOC108102463|XP_017062999.1|DEUG
OG0002006	LOC110182693|XP_020806446.1|DSER	LOC108106969|XP_017069760.1|DEUG
OG0002007	LOC110183821|XP_020807832.1|DSER, LOC110181628|XP_020805095.1|DSER, LOC110181397|XP_020804790.1|DSER	LOC108106168|XP_017068573.1|DEUG
OG0002008	LOC110185394|XP_020809831.1|DSER	LOC108102371|XP_017062779.1|DEUG
OG0002009	LOC110179862|XP_020803123.1|DSER	LOC108112245|XP_017077556.1|DEUG
OG0002010	LOC110180604|XP_020803948.1|DSER, LOC110183016|XP_020806863.1|DSER, LOC110183035|XP_020806880.1|DSER	LOC108110978|XP_017075775.1|DEUG
OG0002011	LOC110185601|XP_020810203.1|DSER	LOC108114881|XP_017081528.1|DEUG
OG0002012	LOC110187401|XP_020812450.1|DSER	LOC108102548|XP_017063098.1|DEUG
OG0002013	LOC110181451|XP_020804854.1|DSER	LOC108106843|XP_017069568.1|DEUG
OG0002014	LOC110179210|XP_020802302.1|DSER	LOC108109217|XP_017073170.1|DEUG
OG0002015	LOC110177005|XP_020799174.1|DSER	LOC108106864|XP_017069597.1|DEUG
OG0002016	LOC110188951|XP_020814550.1|DSER, LOC110176377|XP_020798368.1|DSER	LOC108104518|XP_017066136.1|DEUG
OG0002017	LOC110183462|XP_020807401.1|DSER	LOC108111047|XP_017075865.1|DEUG
OG0002018	LOC110180580|XP_020803930.1|DSER	LOC108106989|XP_017069815.1|DEUG
OG0002019	LOC110183995|XP_020808011.1|DSER	LOC108104122|XP_017065513.1|DEUG
OG0002020	LOC110181362|XP_020804744.1|DSER	LOC108106935|XP_017069689.1|DEUG
OG0002021	LOC110181102|XP_020804432.1|DSER	LOC108109121|XP_017073005.1|DEUG
OG0002022	LOC110179897|XP_020803152.1|DSER	LOC108115506|XP_017082487.1|DEUG
OG0002023	LOC110187649|XP_020812716.1|DSER	LOC108116962|XP_017084607.1|DEUG
OG0002024	LOC110183352|XP_020807266.1|DSER	LOC108111137|XP_017075992.1|DEUG
OG0002025	LOC110184012|XP_020808037.1|DSER	LOC108112173|XP_017077465.1|DEUG
OG0002026	LOC110179811|XP_020803074.1|DSER	LOC108108713|XP_017072335.1|DEUG
OG0002027	LOC110180808|XP_020804147.1|DSER	LOC108112504|XP_017077872.1|DEUG
OG0002028	LOC110191504|XP_020818029.1|DSER	LOC108107326|XP_017070300.1|DEUG
OG0002029	LOC110176236|XP_020798194.1|DSER	LOC108107635|XP_017070709.1|DEUG
OG0002030	LOC110176804|XP_020798905.1|DSER	LOC108107206|XP_017070111.1|DEUG
OG0002031	LOC110189284|XP_020814967.1|DSER	LOC108106412|XP_017068921.1|DEUG
OG0002032	LOC110187925|XP_020813095.1|DSER	LOC108110194|XP_017074644.1|DEUG
OG0002033	LOC110181604|XP_020805062.1|DSER	LOC108117609|XP_017085622.1|DEUG
OG0002034	LOC110181728|XP_020805245.1|DSER, LOC110179469|XP_020802698.1|DSER	LOC108118538|XP_017086777.1|DEUG
OG0002035	LOC110187929|XP_020813099.1|DSER	LOC108109475|XP_017073489.1|DEUG
OG0002036	LOC110188754|XP_020814255.1|DSER	LOC108108361|XP_017071892.1|DEUG
OG0002037	LOC110183557|XP_020807517.1|DSER	LOC108108042|XP_017071405.1|DEUG
OG0002038	LOC110188051|XP_020813260.1|DSER	LOC108117307|XP_017085156.1|DEUG
OG0002039	LOC110179905|XP_020803161.1|DSER	LOC108117443|XP_017085352.1|DEUG
OG0002040	LOC110187948|XP_020813122.1|DSER	LOC108104322|XP_017065794.1|DEUG
OG0002041	LOC110189738|XP_020815591.1|DSER	LOC108104542|XP_017066171.1|DEUG
OG0002042	LOC110188523|XP_020813924.1|DSER	LOC108116210|XP_017083484.1|DEUG
OG0002043	LOC110187687|XP_020812778.1|DSER	LOC108115365|XP_017082281.1|DEUG
OG0002044	LOC110188662|XP_020814107.1|DSER	LOC108115616|XP_017082638.1|DEUG
OG0002045	LOC110187820|XP_020812956.1|DSER	LOC108109587|XP_017073653.1|DEUG
OG0002046	LOC110181701|XP_020805204.1|DSER	LOC108117721|XP_017085769.1|DEUG
OG0002047	LOC110180145|XP_020803450.1|DSER	LOC108103751|XP_017064848.1|DEUG
OG0002048	LOC110191771|XP_020818374.1|DSER	LOC108111726|XP_017076768.1|DEUG
OG0002049	LOC110186490|XP_020811336.1|DSER	LOC108116362|XP_017083675.1|DEUG
OG0002050	LOC110191844|XP_020818471.1|DSER	LOC108116378|XP_017083708.1|DEUG
OG0002051	LOC110179354|XP_020802525.1|DSER	LOC108106682|XP_017069402.1|DEUG
OG0002052	LOC110190750|XP_020817031.1|DSER	LOC108114669|XP_017081237.1|DEUG
OG0002053	LOC110188293|XP_020813654.1|DSER	LOC108109541|XP_017073599.1|DEUG
OG0002054	LOC110187970|XP_020813149.1|DSER	LOC108115324|XP_017082221.1|DEUG
OG0002055	LOC110176651|XP_020798741.1|DSER	LOC108111792|XP_017076870.1|DEUG
OG0002056	LOC110190754|XP_020817036.1|DSER	LOC108107821|XP_017071057.1|DEUG
OG0002057	LOC110183391|XP_020807317.1|DSER	LOC108111178|XP_017076047.1|DEUG
OG0002058	LOC110178815|XP_020801736.1|DSER	LOC108104649|XP_017066319.1|DEUG
