Orthogroup	DSER.longest_only	DELE.longest_only
OG0001251	LOC110188455|XP_020813843.1|DSER, LOC110188693|XP_020814157.1|DSER	LOC108140989|XP_017119553.1|DELE
OG0001252	LOC110186141|XP_020810854.1|DSER	LOC108147167|XP_017128986.1|DELE, LOC108147168|XP_017128987.1|DELE
OG0001253	LOC110178307|XP_020801058.1|DSER	LOC108137900|XP_017115329.1|DELE
OG0001254	LOC110182877|XP_020806679.1|DSER, LOC110182876|XP_020806678.1|DSER	LOC108145476|XP_017126419.1|DELE
OG0001255	LOC110189302|XP_020814993.1|DSER	LOC108149658|XP_017132892.1|DELE
OG0001256	LOC110182756|XP_020806526.1|DSER	LOC108145898|XP_017127039.1|DELE
OG0001256	LOC110184045|XP_020808078.1|DSER	LOC108144119|XP_017124251.1|DELE
OG0001257	LOC110185455|XP_020809950.1|DSER	LOC108145268|XP_017126037.1|DELE, LOC108145267|XP_017126030.1|DELE
OG0001258	LOC110186697|XP_020811628.1|DSER	LOC108144021|XP_017124136.1|DELE
OG0001259	LOC110178561|XP_020801392.1|DSER	LOC108137124|XP_017114150.1|DELE
OG0001260	LOC110188355|XP_020813722.1|DSER	LOC108135137|XP_017111235.1|DELE
OG0001261	LOC110176049|XP_020797922.1|DSER	LOC108144681|XP_017125237.1|DELE
OG0001262	LOC110189926|XP_020815864.1|DSER	LOC108150254|XP_017133811.1|DELE
OG0001263	LOC110188014|XP_020813197.1|DSER	LOC108143066|XP_017122769.1|DELE
OG0001264	LOC110178214|XP_020800915.1|DSER	LOC108134747|XP_017110676.1|DELE
OG0001265	LOC110182507|XP_020806217.1|DSER	LOC108136242|XP_017112767.1|DELE
OG0001266	LOC110176927|XP_020799086.1|DSER	LOC108149631|XP_017132850.1|DELE
OG0001267	LOC110188013|XP_020813196.1|DSER	LOC108148921|XP_017131726.1|DELE
OG0001268	LOC110187996|XP_020813178.1|DSER	LOC108136680|XP_017113491.1|DELE
OG0001269	LOC110180732|XP_020804073.1|DSER	LOC108140184|XP_017118377.1|DELE, LOC108139993|XP_017118188.1|DELE, LOC108139595|XP_017117809.1|DELE
OG0001269	LOC110180266|XP_020803581.1|DSER	LOC108144392|XP_017124660.1|DELE
OG0001270	LOC110177268|XP_020799579.1|DSER	LOC108137456|XP_017114643.1|DELE
OG0001271	LOC110178003|XP_020800662.1|DSER	LOC108141468|XP_017120363.1|DELE
OG0001272	LOC110188883|XP_020814459.1|DSER	LOC108146321|XP_017127774.1|DELE
OG0001273	LOC110188047|XP_020813255.1|DSER	LOC108140442|XP_017118661.1|DELE
OG0001274	LOC110178986|XP_020801960.1|DSER	LOC108142614|XP_017122085.1|DELE
OG0001275	LOC110191974|XP_020818654.1|DSER	LOC108135432|XP_017111656.1|DELE
OG0001276	LOC110183641|XP_020807621.1|DSER	LOC108146305|XP_017127746.1|DELE, LOC108145755|XP_017126808.1|DELE
OG0001277	LOC110185326|XP_020809757.1|DSER	LOC108145821|XP_017126915.1|DELE
OG0001278	LOC110190777|XP_020817067.1|DSER	LOC108150209|XP_017133710.1|DELE
OG0001279	LOC110190634|XP_020816889.1|DSER	LOC108142860|XP_017122419.1|DELE
OG0001280	LOC110178813|XP_020801731.1|DSER, LOC110178814|XP_020801734.1|DSER, LOC110178718|XP_020801581.1|DSER	LOC108146001|XP_017127245.1|DELE
OG0001281	LOC110177548|XP_020799976.1|DSER	LOC108146431|XP_017127923.1|DELE
OG0001282	LOC110186109|XP_020810815.1|DSER	LOC108139054|XP_017117162.1|DELE
OG0001283	LOC110188939|XP_020814537.1|DSER	LOC108141357|XP_017120166.1|DELE
OG0001284	LOC110182846|XP_020806637.1|DSER	LOC108149950|XP_017133355.1|DELE
OG0001285	LOC110183656|XP_020807643.1|DSER	LOC108146150|XP_017127502.1|DELE
OG0001286	LOC110187276|XP_020812324.1|DSER	LOC108142128|XP_017121313.1|DELE
OG0001287	LOC110188353|XP_020813720.1|DSER	LOC108135921|XP_017112357.1|DELE
OG0001288	LOC110178188|XP_020800882.1|DSER	LOC108149446|XP_017132529.1|DELE
OG0001289	LOC110187458|XP_020812504.1|DSER	LOC108141739|XP_017120721.1|DELE
OG0001290	LOC110187380|XP_020812427.1|DSER	LOC108147814|XP_017130046.1|DELE
OG0001291	LOC110191499|XP_020818024.1|DSER	LOC108144478|XP_017124892.1|DELE
OG0001292	LOC110183703|XP_020807741.1|DSER, LOC110183245|XP_020807129.1|DSER	LOC108144349|XP_017124586.1|DELE
OG0001293	LOC110181963|XP_020805571.1|DSER	LOC108149924|XP_017133330.1|DELE
OG0001294	LOC110184142|XP_020808214.1|DSER	LOC108139260|XP_017117434.1|DELE
OG0001295	LOC110187073|XP_020812122.1|DSER	LOC108134921|XP_017110925.1|DELE
OG0001296	LOC110189783|XP_020815671.1|DSER	LOC108146783|XP_017128434.1|DELE
OG0001297	LOC110190384|XP_020816477.1|DSER	LOC108142966|XP_017122602.1|DELE
OG0001298	LOC110188270|XP_020813618.1|DSER	LOC108141215|XP_017119956.1|DELE
OG0001299	LOC110185144|XP_020809505.1|DSER	LOC108146079|XP_017127384.1|DELE
OG0001300	LOC110191216|XP_020817641.1|DSER	LOC108137007|XP_017113993.1|DELE
OG0001301	LOC110185822|XP_020810488.1|DSER	LOC108135187|XP_017111297.1|DELE
OG0001302	LOC110191930|XP_020818604.1|DSER	LOC108145039|XP_017125713.1|DELE
OG0001303	LOC110191212|XP_020817638.1|DSER	LOC108135239|XP_017111394.1|DELE
OG0001304	LOC110178260|XP_020800981.1|DSER	LOC108147581|XP_017129701.1|DELE
OG0001305	LOC110177242|XP_020799538.1|DSER	LOC108137457|XP_017114646.1|DELE
OG0001306	LOC110190363|XP_020816437.1|DSER	LOC108135813|XP_017112181.1|DELE
OG0001307	LOC110190465|XP_020816633.1|DSER	LOC108142589|XP_017122042.1|DELE
OG0001308	LOC110183250|XP_020807132.1|DSER	LOC108136299|XP_017112873.1|DELE
OG0001309	LOC110177283|XP_020799591.1|DSER	LOC108135112|XP_017111190.1|DELE
OG0001310	LOC110184129|XP_020808196.1|DSER	LOC108147608|XP_017129736.1|DELE
OG0001311	LOC110182638|XP_020806365.1|DSER	LOC108136426|XP_017113051.1|DELE
OG0001312	LOC110185195|XP_020809579.1|DSER	LOC108135657|XP_017111979.1|DELE, LOC108150323|XP_017133933.1|DELE
OG0001313	LOC110178474|XP_020801275.1|DSER	LOC108149841|XP_017133206.1|DELE
OG0001314	LOC110185638|XP_020810254.1|DSER	LOC108149509|XP_017132625.1|DELE
OG0001315	LOC110180451|XP_020803786.1|DSER	LOC108136187|XP_017112674.1|DELE
OG0001316	LOC110191573|XP_020818114.1|DSER	LOC108137886|XP_017115313.1|DELE
OG0001317	LOC110180306|XP_020803619.1|DSER, LOC110182706|XP_020806462.1|DSER	LOC108138237|XP_017115851.1|DELE
OG0001318	LOC110186107|XP_020810813.1|DSER	LOC108138925|XP_017116981.1|DELE
OG0001319	LOC110185917|XP_020810589.1|DSER	LOC108138638|XP_017116465.1|DELE
OG0001319	LOC110185916|XP_020810587.1|DSER	LOC108139051|XP_017117158.1|DELE
OG0001320	LOC110176836|XP_020798948.1|DSER, LOC110178164|XP_020800857.1|DSER	LOC108137929|XP_017115365.1|DELE
OG0001321	LOC110184089|XP_020808133.1|DSER, LOC110184088|XP_020808132.1|DSER	LOC108145193|XP_017125923.1|DELE
OG0001322	LOC110177181|XP_020799431.1|DSER	LOC108137465|XP_017114660.1|DELE
OG0001323	LOC110180491|XP_020803832.1|DSER	LOC108134703|XP_017110589.1|DELE
OG0001323	LOC110180492|XP_020803833.1|DSER	LOC108134702|XP_017110588.1|DELE
OG0001323	LOC110187527|XP_020812580.1|DSER	LOC108134694|XP_017110581.1|DELE
OG0001324	LOC110184845|XP_020809146.1|DSER, LOC110179767|XP_020803043.1|DSER	LOC108150431|XP_017134077.1|DELE
OG0001325	LOC110177228|XP_020799507.1|DSER	LOC108143954|XP_017124041.1|DELE
OG0001326	LOC110186766|XP_020811687.1|DSER	LOC108148783|XP_017131487.1|DELE
OG0001328	LOC110181715|XP_020805223.1|DSER	LOC108134937|XP_017110949.1|DELE
OG0001329	LOC110181481|XP_020804893.1|DSER	LOC108147722|XP_017129940.1|DELE
OG0001330	LOC110179252|XP_020802369.1|DSER	LOC108147696|XP_017129898.1|DELE
OG0001331	LOC110182448|XP_020806142.1|DSER	LOC108138435|XP_017116125.1|DELE
OG0001332	LOC110179723|XP_020803001.1|DSER	LOC108137293|XP_017114402.1|DELE
OG0001333	LOC110183753|XP_020807768.1|DSER	LOC108138999|XP_017117083.1|DELE
OG0001334	LOC110186443|XP_020811286.1|DSER	LOC108148894|XP_017131693.1|DELE
OG0001335	LOC110176574|XP_020798642.1|DSER	LOC108135126|XP_017111219.1|DELE
OG0001337	LOC110191969|XP_020818643.1|DSER	LOC108149991|XP_017133411.1|DELE
OG0001338	LOC110179656|XP_020802916.1|DSER	LOC108144314|XP_017124502.1|DELE
OG0001339	LOC110180030|XP_020803296.1|DSER	LOC108144629|XP_017125149.1|DELE
OG0001340	LOC110185353|XP_020809791.1|DSER	LOC108146821|XP_017128505.1|DELE, LOC108137349|XP_017114474.1|DELE
OG0001341	LOC110190867|XP_020817177.1|DSER	LOC108143102|XP_017122813.1|DELE
OG0001342	LOC110186965|XP_020811969.1|DSER	LOC108148891|XP_017131688.1|DELE
OG0001343	LOC110176656|XP_020798749.1|DSER	LOC108148232|XP_017130637.1|DELE
OG0001344	LOC110186634|XP_020811552.1|DSER	LOC108143905|XP_017123971.1|DELE
OG0001345	LOC110188450|XP_020813838.1|DSER	LOC108135159|XP_017111270.1|DELE
OG0001346	LOC110186545|XP_020811407.1|DSER	LOC108143099|XP_017122809.1|DELE
OG0001347	LOC110184801|XP_020809095.1|DSER	LOC108140939|XP_017119497.1|DELE
OG0001348	LOC110186642|XP_020811561.1|DSER	LOC108150030|XP_017133480.1|DELE
OG0001349	LOC110190514|XP_020816703.1|DSER	LOC108147481|XP_017129520.1|DELE
OG0001350	LOC110181246|XP_020804609.1|DSER, LOC110181243|XP_020804607.1|DSER, LOC110181245|XP_020804608.1|DSER	LOC108150115|XP_017133568.1|DELE
OG0001351	LOC110178011|XP_020800684.1|DSER	LOC108141388|XP_017120226.1|DELE
OG0001352	LOC110189271|XP_020814946.1|DSER	LOC108134659|XP_017110540.1|DELE
OG0001353	LOC110176147|XP_020798043.1|DSER	LOC108136129|XP_017112609.1|DELE
OG0001354	LOC110181140|XP_020804469.1|DSER, LOC110181101|XP_020804431.1|DSER	LOC108138399|XP_017116073.1|DELE, LOC108143544|XP_017123539.1|DELE
OG0001355	LOC110176356|XP_020798347.1|DSER	LOC108137549|XP_017114763.1|DELE
OG0001356	LOC110187982|XP_020813162.1|DSER	LOC108147220|XP_017129087.1|DELE
OG0001357	LOC110189116|XP_020814749.1|DSER	LOC108142216|XP_017121421.1|DELE
OG0001358	LOC110185177|XP_020809554.1|DSER	LOC108135572|XP_017111829.1|DELE
OG0001359	LOC110186033|XP_020810729.1|DSER	LOC108135222|XP_017111341.1|DELE
OG0001360	LOC110180786|XP_020804157.1|DSER	LOC108141282|XP_017120039.1|DELE
OG0001361	LOC110190504|XP_020816681.1|DSER	LOC108150189|XP_017133681.1|DELE
OG0001362	LOC110190780|XP_020817077.1|DSER	LOC108150212|XP_017133720.1|DELE
OG0001363	LOC110188349|XP_020813716.1|DSER	LOC108149939|XP_017133348.1|DELE
OG0001364	LOC110191559|XP_020818093.1|DSER	LOC108144288|XP_017124464.1|DELE
OG0001365	LOC110191304|XP_020817774.1|DSER	LOC108147524|XP_017129595.1|DELE
OG0001366	LOC110189082|XP_020814712.1|DSER, LOC110189080|XP_020814710.1|DSER	LOC108146266|XP_017127694.1|DELE
OG0001367	LOC110180165|XP_020803499.1|DSER	LOC108137538|XP_017114750.1|DELE
OG0001368	LOC110188968|XP_020814572.1|DSER	LOC108143395|XP_017123261.1|DELE
OG0001369	LOC110183634|XP_020807611.1|DSER	LOC108136646|XP_017113458.1|DELE
OG0001370	LOC110178462|XP_020801260.1|DSER	LOC108143578|XP_017123579.1|DELE
OG0001372	LOC110176859|XP_020798993.1|DSER	LOC108144307|XP_017124488.1|DELE
OG0001373	LOC110182721|XP_020806480.1|DSER	LOC108134951|XP_017110964.1|DELE
OG0001374	LOC110176776|XP_020798873.1|DSER	LOC108149830|XP_017133193.1|DELE
OG0001375	LOC110187945|XP_020813118.1|DSER	LOC108141205|XP_017119939.1|DELE
OG0001376	LOC110179351|XP_020802520.1|DSER	LOC108144719|XP_017125304.1|DELE
OG0001377	LOC110176816|XP_020798916.1|DSER	LOC108138105|XP_017115591.1|DELE
OG0001378	LOC110185914|XP_020810585.1|DSER	LOC108150696|XP_017134446.1|DELE
OG0001379	LOC110182598|XP_020806311.1|DSER	LOC108134751|XP_017110681.1|DELE
OG0001380	LOC110189757|XP_020815630.1|DSER	LOC108134993|XP_017111014.1|DELE
OG0001381	LOC110182389|XP_020806091.1|DSER	LOC108137937|XP_017115379.1|DELE
OG0001382	LOC110187249|XP_020812306.1|DSER	LOC108138772|XP_017116716.1|DELE
OG0001383	LOC110176382|XP_020798372.1|DSER, LOC110188936|XP_020814534.1|DSER	LOC108149783|XP_017133130.1|DELE
OG0001384	LOC110181428|XP_020804830.1|DSER	LOC108139033|XP_017117131.1|DELE
OG0001385	LOC110177889|XP_020800514.1|DSER	LOC108141833|XP_017120904.1|DELE
OG0001386	LOC110177123|XP_020799376.1|DSER	LOC108135460|XP_017111693.1|DELE
OG0001387	LOC110182657|XP_020806388.1|DSER	LOC108138320|XP_017115967.1|DELE
OG0001388	LOC110183323|XP_020807228.1|DSER	LOC108142018|XP_017121181.1|DELE
OG0001389	LOC110185063|XP_020809402.1|DSER	LOC108147296|XP_017129207.1|DELE
OG0001390	LOC110183025|XP_020806871.1|DSER	LOC108138788|XP_017116753.1|DELE
OG0001391	LOC110181410|XP_020804806.1|DSER	LOC108138983|XP_017117057.1|DELE
OG0001392	LOC110191965|XP_020818642.1|DSER	LOC108135944|XP_017112385.1|DELE
OG0001393	LOC110178053|XP_020800722.1|DSER, LOC110183752|XP_020807767.1|DSER	LOC108138889|XP_017116910.1|DELE
OG0001394	LOC110183308|XP_020807207.1|DSER	LOC108141948|XP_017121079.1|DELE
OG0001395	LOC110188685|XP_020814146.1|DSER	LOC108135509|XP_017111746.1|DELE
OG0001396	LOC110175946|XP_020797792.1|DSER	LOC108142694|XP_017122192.1|DELE
OG0001397	LOC110186482|XP_020811328.1|DSER	LOC108140758|XP_017119231.1|DELE
OG0001398	LOC110180297|XP_020803612.1|DSER	LOC108137678|XP_017115023.1|DELE
OG0001399	LOC110185364|XP_020809805.1|DSER	LOC108148498|XP_017131025.1|DELE
OG0001400	LOC110188075|XP_020813285.1|DSER	LOC108149979|XP_017133393.1|DELE
OG0001401	LOC110178575|XP_020801406.1|DSER	LOC108142236|XP_017121444.1|DELE
OG0001402	LOC110190062|XP_020816026.1|DSER	LOC108142467|XP_017121837.1|DELE
OG0001402	LOC110190149|XP_020816137.1|DSER	LOC108142863|XP_017122425.1|DELE
OG0001403	LOC110190054|XP_020816019.1|DSER, LOC110187847|XP_020812993.1|DSER	LOC108145986|XP_017127216.1|DELE
OG0001404	LOC110191336|XP_020817845.1|DSER	LOC108149114|XP_017132005.1|DELE
OG0001405	LOC110177815|XP_020800363.1|DSER	LOC108143719|XP_017123744.1|DELE
OG0001406	LOC110190619|XP_020816873.1|DSER	LOC108142253|XP_017121462.1|DELE
OG0001407	LOC110190043|XP_020816008.1|DSER	LOC108135505|XP_017111738.1|DELE
OG0001408	LOC110178481|XP_020801281.1|DSER	LOC108141275|XP_017120030.1|DELE
OG0001411	LOC110186926|XP_020811911.1|DSER	LOC108139364|XP_017117579.1|DELE
OG0001412	LOC110181143|XP_020804475.1|DSER, LOC110179146|XP_020802193.1|DSER	LOC108150491|XP_017134189.1|DELE, LOC108138204|XP_017115812.1|DELE
OG0001413	LOC110180059|XP_020803340.1|DSER	LOC108144214|XP_017124377.1|DELE
OG0001414	LOC110178369|XP_020801165.1|DSER	LOC108147031|XP_017128777.1|DELE
OG0001414	LOC110178218|XP_020800919.1|DSER	LOC108147030|XP_017128776.1|DELE, LOC108144712|XP_017125332.1|DELE
OG0001415	LOC110177805|XP_020800353.1|DSER	LOC108144131|XP_017124264.1|DELE
OG0001416	LOC110185594|XP_020810189.1|DSER	LOC108135188|XP_017111298.1|DELE
OG0001416	LOC110178628|XP_020801473.1|DSER	LOC108145940|XP_017127137.1|DELE
OG0001417	LOC110178085|XP_020800748.1|DSER	LOC108136394|XP_017112993.1|DELE, LOC108136663|XP_017113476.1|DELE
OG0001418	LOC110190302|XP_020816346.1|DSER	LOC108150138|XP_017133595.1|DELE
OG0001418	LOC110190261|XP_020816285.1|DSER	LOC108150378|XP_017134006.1|DELE
OG0001419	LOC110183844|XP_020807854.1|DSER	LOC108149284|XP_017132217.1|DELE
OG0001419	LOC110183849|XP_020807857.1|DSER	LOC108149279|XP_017132212.1|DELE, LOC108149262|XP_017132193.1|DELE
OG0001420	LOC110188606|XP_020814028.1|DSER	LOC108148928|XP_017131733.1|DELE
OG0001421	LOC110188178|XP_020813407.1|DSER	LOC108140596|XP_017118992.1|DELE
OG0001422	LOC110178625|XP_020801470.1|DSER	LOC108145737|XP_017126788.1|DELE
OG0001422	LOC110187310|XP_020812362.1|DSER	LOC108146516|XP_017128041.1|DELE
OG0001423	LOC110191786|XP_020818395.1|DSER	LOC108140409|XP_017118614.1|DELE
OG0001424	LOC110185121|XP_020809472.1|DSER, LOC110185132|XP_020809488.1|DSER	LOC108147133|XP_017128916.1|DELE, LOC108144842|XP_017125471.1|DELE
OG0001425	LOC110191612|XP_020818160.1|DSER	LOC108139122|XP_017117227.1|DELE
OG0001426	LOC110182273|XP_020805950.1|DSER	LOC108148062|XP_017130404.1|DELE
OG0001427	LOC110177928|XP_020800570.1|DSER	LOC108145424|XP_017126322.1|DELE
OG0001427	LOC110186027|XP_020810722.1|DSER, LOC110182495|XP_020806203.1|DSER	LOC108138688|XP_017116524.1|DELE
OG0001428	LOC110185331|XP_020809766.1|DSER	LOC108143188|XP_017122927.1|DELE
OG0001429	LOC110190782|XP_020817082.1|DSER	LOC108139299|XP_017117486.1|DELE
OG0001430	LOC110185626|XP_020810239.1|DSER	LOC108139217|XP_017117358.1|DELE
OG0001431	LOC110184409|XP_020808600.1|DSER	LOC108136385|XP_017112986.1|DELE
OG0001432	LOC110184278|XP_020808408.1|DSER	LOC108136492|XP_017113199.1|DELE
OG0001433	LOC110177389|XP_020799751.1|DSER	LOC108137400|XP_017114548.1|DELE
OG0001434	LOC110184378|XP_020808538.1|DSER	LOC108135911|XP_017112323.1|DELE
OG0001435	LOC110180755|XP_020804097.1|DSER	LOC108145440|XP_017126356.1|DELE
OG0001436	LOC110180462|XP_020803797.1|DSER	LOC108137167|XP_017114227.1|DELE
OG0001437	LOC110183823|XP_020807834.1|DSER	LOC108149529|XP_017132650.1|DELE
OG0001438	LOC110184190|XP_020808280.1|DSER	LOC108148766|XP_017131458.1|DELE
OG0001439	LOC110177143|XP_020799378.1|DSER	LOC108140772|XP_017119249.1|DELE
OG0001440	LOC110180646|XP_020803999.1|DSER	LOC108137079|XP_017114093.1|DELE
OG0001441	LOC110184157|XP_020808224.1|DSER	LOC108147737|XP_017129957.1|DELE
OG0001442	LOC110185799|XP_020810461.1|DSER	LOC108135189|XP_017111299.1|DELE
OG0001443	LOC110186978|XP_020811988.1|DSER	LOC108148654|XP_017131274.1|DELE
OG0001444	LOC110191153|XP_020817569.1|DSER	LOC108143990|XP_017124094.1|DELE
OG0001445	LOC110176425|XP_020798430.1|DSER	LOC108141231|XP_017119975.1|DELE
OG0001446	LOC110191320|XP_020817801.1|DSER	LOC108148679|XP_017131310.1|DELE
OG0001447	LOC110188747|XP_020814247.1|DSER	LOC108140665|XP_017119096.1|DELE
OG0001448	LOC110186586|XP_020811465.1|DSER	LOC108148784|XP_017131488.1|DELE
OG0001449	LOC110189258|XP_020814928.1|DSER	LOC108141512|XP_017120430.1|DELE
OG0001450	LOC110183117|XP_020806966.1|DSER	LOC108141588|XP_017120525.1|DELE
OG0001451	LOC110189725|XP_020815575.1|DSER	LOC108147343|XP_017129259.1|DELE
OG0001452	LOC110181671|XP_020805167.1|DSER	LOC108145442|XP_017126359.1|DELE
OG0001453	LOC110189931|XP_020815874.1|DSER	LOC108142749|XP_017122264.1|DELE
OG0001454	LOC110191026|XP_020817404.1|DSER	LOC108148334|XP_017130825.1|DELE
OG0001455	LOC110189837|XP_020815692.1|DSER	LOC108146754|XP_017128373.1|DELE
OG0001456	LOC110178293|XP_020801025.1|DSER	LOC108135007|XP_017111030.1|DELE
OG0001457	LOC110189247|XP_020814910.1|DSER	LOC108144984|XP_017125626.1|DELE
OG0001458	LOC110189202|XP_020814831.1|DSER	LOC108149686|XP_017132940.1|DELE
OG0001459	LOC110184770|XP_020809064.1|DSER	LOC108142652|XP_017122142.1|DELE
OG0001460	LOC110191532|XP_020818062.1|DSER	LOC108149611|XP_017132809.1|DELE
OG0001461	LOC110187641|XP_020812708.1|DSER	LOC108134901|XP_017110896.1|DELE
OG0001462	LOC110182799|XP_020806591.1|DSER	LOC108146074|XP_017127379.1|DELE
OG0001463	LOC110191853|XP_020818488.1|DSER	LOC108148810|XP_017131532.1|DELE
OG0001464	LOC110179535|XP_020802773.1|DSER	LOC108136290|XP_017112865.1|DELE
OG0001465	LOC110189630|XP_020815428.1|DSER	LOC108143606|XP_017123618.1|DELE
OG0001466	LOC110183931|XP_020807954.1|DSER	LOC108138267|XP_017115907.1|DELE
OG0001468	LOC110190555|XP_020816769.1|DSER	LOC108142839|XP_017122394.1|DELE
OG0001469	LOC110179277|XP_020802424.1|DSER	LOC108149754|XP_017133054.1|DELE
OG0001470	LOC110190035|XP_020815996.1|DSER	LOC108142853|XP_017122410.1|DELE
OG0001471	LOC110178592|XP_020801437.1|DSER	LOC108145847|XP_017126955.1|DELE
OG0001472	LOC110183597|XP_020807570.1|DSER	LOC108146700|XP_017128253.1|DELE
OG0001473	LOC110188672|XP_020814128.1|DSER	LOC108141022|XP_017119592.1|DELE
OG0001474	LOC110181936|XP_020805532.1|DSER	LOC108141073|XP_017119727.1|DELE
OG0001475	LOC110177996|XP_020800654.1|DSER	LOC108141417|XP_017120278.1|DELE
OG0001476	LOC110176554|XP_020798645.1|DSER	LOC108136582|XP_017113383.1|DELE
OG0001477	LOC110189026|XP_020814648.1|DSER	LOC108148863|XP_017131652.1|DELE
OG0001478	LOC110187548|XP_020812595.1|DSER	LOC108137845|XP_017115259.1|DELE
OG0001479	LOC110191223|XP_020817649.1|DSER	LOC108137711|XP_017115083.1|DELE
OG0001480	LOC110187552|XP_020812599.1|DSER	LOC108137842|XP_017115257.1|DELE
OG0001481	LOC110176876|XP_020799011.1|DSER	LOC108141815|XP_017120880.1|DELE
OG0001482	LOC110181265|XP_020804634.1|DSER	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE
OG0001483	LOC110182816|XP_020806611.1|DSER	LOC108136485|XP_017113192.1|DELE
OG0001484	LOC110183754|XP_020807772.1|DSER	LOC108134680|XP_017110567.1|DELE
OG0001485	LOC110185243|XP_020809638.1|DSER	LOC108146389|XP_017127872.1|DELE
OG0001486	LOC110176805|XP_020798902.1|DSER	LOC108138611|XP_017116390.1|DELE, LOC108138913|XP_017116960.1|DELE
OG0001487	LOC110188788|XP_020814294.1|DSER	LOC108134647|XP_017110529.1|DELE
OG0001488	LOC110177414|XP_020799794.1|DSER	LOC108149044|XP_017131877.1|DELE
OG0001489	LOC110181343|XP_020804721.1|DSER	LOC108138728|XP_017116583.1|DELE
OG0001490	LOC110185769|XP_020810431.1|DSER	LOC108147826|XP_017130069.1|DELE
OG0001491	LOC110187309|XP_020812357.1|DSER	LOC108147914|XP_017130166.1|DELE
OG0001492	LOC110181212|XP_020804553.1|DSER	LOC108150693|XP_017134443.1|DELE
OG0001493	LOC110180168|XP_020803485.1|DSER	LOC108134915|XP_017110917.1|DELE
OG0001495	LOC110180734|XP_020804078.1|DSER	LOC108145466|XP_017126405.1|DELE
OG0001496	LOC110184335|XP_020808490.1|DSER	LOC108138531|XP_017116282.1|DELE
OG0001497	LOC110176866|XP_020799000.1|DSER	LOC108143591|XP_017123601.1|DELE
OG0001498	LOC110188548|XP_020813964.1|DSER	LOC108141201|XP_017119935.1|DELE
OG0001500	LOC110184038|XP_020808072.1|DSER	LOC108141596|XP_017120532.1|DELE
OG0001501	LOC110176661|XP_020798758.1|DSER	LOC108135095|XP_017111157.1|DELE
OG0001502	LOC110177834|XP_020800438.1|DSER	LOC108144564|XP_017125039.1|DELE
OG0001503	LOC110189457|XP_020815191.1|DSER	LOC108149657|XP_017132888.1|DELE
OG0001504	LOC110180420|XP_020803743.1|DSER	LOC108137576|XP_017114792.1|DELE
OG0001505	LOC110191046|XP_020817433.1|DSER	LOC108144159|XP_017124292.1|DELE
OG0001506	LOC110182469|XP_020806170.1|DSER	LOC108143448|XP_017123368.1|DELE
OG0001507	LOC110177671|XP_020800152.1|DSER	LOC108143675|XP_017123675.1|DELE
OG0001508	LOC110176894|XP_020799041.1|DSER	LOC108144979|XP_017125619.1|DELE
OG0001509	LOC110177772|XP_020800297.1|DSER	LOC108141664|XP_017120627.1|DELE
OG0001510	LOC110185704|XP_020810334.1|DSER	LOC108148269|XP_017130716.1|DELE
OG0001511	LOC110180232|XP_020803545.1|DSER	LOC108141361|XP_017120171.1|DELE
OG0001512	LOC110176730|XP_020798833.1|DSER	LOC108142877|XP_017122440.1|DELE
OG0001515	LOC110179484|XP_020802717.1|DSER	LOC108137250|XP_017114322.1|DELE
OG0001516	LOC110186623|XP_020811533.1|DSER	LOC108148538|XP_017131068.1|DELE
OG0001516	LOC110186625|XP_020811535.1|DSER	LOC108148492|XP_017131016.1|DELE, LOC108148493|XP_017131017.1|DELE
OG0001517	LOC110177408|XP_020799785.1|DSER	LOC108147120|XP_017128901.1|DELE
OG0001518	LOC110184158|XP_020808225.1|DSER	LOC108136639|XP_017113447.1|DELE
OG0001519	LOC110188427|XP_020813811.1|DSER	LOC108141249|XP_017119994.1|DELE
OG0001520	LOC110191138|XP_020817551.1|DSER	LOC108148238|XP_017130643.1|DELE
