Orthogroup	DSER.longest_only	DMAU.longest_only
OG0002877	LOC110179882|XP_020803142.1|DSER, LOC110187499|XP_020812551.1|DSER	LOC117150717|XP_033173622.1|DMAU
OG0002878	LOC110178184|XP_020800876.1|DSER	LOC117144506|XP_033165611.1|DMAU
OG0002879	LOC110183707|XP_020807712.1|DSER	LOC117139032|XP_033157024.1|DMAU
OG0002880	LOC110179487|XP_020802720.1|DSER	LOC117146469|XP_033168596.1|DMAU
OG0002881	LOC110178125|XP_020800806.1|DSER	LOC117150323|XP_033173052.1|DMAU
OG0002882	LOC110176960|XP_020799129.1|DSER	LOC117137675|XP_033155125.1|DMAU
OG0002883	LOC110187502|XP_020812554.1|DSER	LOC117135178|XP_033151134.1|DMAU
OG0002884	LOC110182325|XP_020806016.1|DSER	LOC117138166|XP_033155942.1|DMAU
OG0002885	LOC110185318|XP_020809742.1|DSER	LOC117140905|XP_033159966.1|DMAU
OG0002886	LOC110182230|XP_020805914.1|DSER, LOC110181291|XP_020804671.1|DSER	LOC117136096|XP_033152673.1|DMAU
OG0002887	LOC110181292|XP_020804672.1|DSER	LOC117136101|XP_033152688.1|DMAU
OG0002888	LOC110186039|XP_020810735.1|DSER	LOC117150524|XP_033173336.1|DMAU
OG0002889	LOC110189068|XP_020814697.1|DSER	LOC117140807|XP_033159799.1|DMAU
OG0002890	LOC110178702|XP_020801561.1|DSER, LOC110181338|XP_020804715.1|DSER, LOC110181395|XP_020804789.1|DSER	LOC117140219|XP_033158905.1|DMAU
OG0002891	LOC110187343|XP_020812390.1|DSER	LOC117143269|XP_033163742.1|DMAU
OG0002892	LOC110183963|XP_020807978.1|DSER, LOC110179938|XP_020803195.1|DSER	LOC117150874|XP_033173888.1|DMAU
OG0002893	LOC110179927|XP_020803184.1|DSER	LOC117138498|XP_033156522.1|DMAU
OG0002894	LOC110190679|XP_020816944.1|DSER	LOC117141870|XP_033161446.1|DMAU
OG0002895	LOC110184070|XP_020808109.1|DSER	LOC117137812|XP_033155382.1|DMAU
OG0002896	LOC110185054|XP_020809380.1|DSER	LOC117150954|XP_033174020.1|DMAU
OG0002897	LOC110181466|XP_020804873.1|DSER	LOC117138956|XP_033156890.1|DMAU
OG0002898	LOC110176869|XP_020799004.1|DSER	LOC117150393|XP_033173147.1|DMAU
OG0002899	LOC110178206|XP_020800901.1|DSER	LOC117135238|XP_033151267.1|DMAU
OG0002900	LOC110178115|XP_020800788.1|DSER	LOC117135236|XP_033151249.1|DMAU
OG0002901	LOC110177043|XP_020799219.1|DSER	LOC117151023|XP_033174123.1|DMAU
OG0002902	LOC110176845|XP_020798965.1|DSER	LOC117151024|XP_033174124.1|DMAU
OG0002903	LOC110185553|XP_020810130.1|DSER	LOC117135282|XP_033151341.1|DMAU
OG0002904	LOC110177468|XP_020799865.1|DSER	LOC117141733|XP_033161241.1|DMAU
OG0002905	LOC110185550|XP_020810127.1|DSER	LOC117139767|XP_033158259.1|DMAU
OG0002906	LOC110180589|XP_020803940.1|DSER	LOC117137012|XP_033154097.1|DMAU
OG0002907	LOC110182735|XP_020806495.1|DSER, LOC110180588|XP_020803939.1|DSER	LOC117136986|XP_033154055.1|DMAU
OG0002908	LOC110179234|XP_020802347.1|DSER	LOC117136480|XP_033153307.1|DMAU
OG0002909	LOC110184061|XP_020808097.1|DSER	LOC117136445|XP_033153254.1|DMAU
OG0002910	LOC110185004|XP_020809321.1|DSER	LOC117143111|XP_033163489.1|DMAU
OG0002911	LOC110184100|XP_020808146.1|DSER	LOC117137189|XP_033154403.1|DMAU
OG0002912	LOC110179543|XP_020802782.1|DSER	LOC117147474|XP_033170258.1|DMAU
OG0002913	LOC110177260|XP_020799573.1|DSER	LOC117137253|XP_033154507.1|DMAU
OG0002914	LOC110185714|XP_020810350.1|DSER	LOC117150980|XP_033174066.1|DMAU
OG0002915	LOC110187263|XP_020812310.1|DSER	LOC117135695|XP_033151992.1|DMAU
OG0002916	LOC110179153|XP_020802202.1|DSER	LOC117150727|XP_033173640.1|DMAU
OG0002917	LOC110181506|XP_020804939.1|DSER	LOC117136093|XP_033152663.1|DMAU
OG0002918	LOC110182404|XP_020806105.1|DSER	LOC117138517|XP_033156542.1|DMAU
OG0002919	LOC110189436|XP_020815166.1|DSER	LOC117136800|XP_033153754.1|DMAU
OG0002920	LOC110181211|XP_020804552.1|DSER	LOC117150509|XP_033173306.1|DMAU
OG0002921	LOC110184887|XP_020809192.1|DSER	LOC117138038|XP_033155780.1|DMAU
OG0002922	LOC110184970|XP_020809277.1|DSER	LOC117143092|XP_033163464.1|DMAU
OG0002923	LOC110184989|XP_020809300.1|DSER	LOC117143055|XP_033163398.1|DMAU
OG0002924	LOC110184963|XP_020809270.1|DSER	LOC117143079|XP_033163443.1|DMAU
OG0002925	LOC110177795|XP_020800343.1|DSER, LOC110178431|XP_020801228.1|DSER	LOC117135725|XP_033152059.1|DMAU
OG0002926	LOC110182369|XP_020806069.1|DSER	LOC117150755|XP_033173682.1|DMAU
OG0002927	LOC110182318|XP_020806007.1|DSER	LOC117151027|XP_033174134.1|DMAU
OG0002928	LOC110181194|XP_020804535.1|DSER	LOC117141501|XP_033160882.1|DMAU, LOC117149960|XP_033172749.1|DMAU
OG0002929	LOC110187597|XP_020812649.1|DSER	LOC117149334|XP_033172658.1|DMAU
OG0002930	LOC110176988|XP_020799156.1|DSER	LOC117150226|XP_033172913.1|DMAU
OG0002931	LOC110185645|XP_020810262.1|DSER	LOC117140792|XP_033159797.1|DMAU
OG0002932	LOC110178288|XP_020801018.1|DSER	LOC117136212|XP_033152867.1|DMAU
OG0002933	LOC110188989|XP_020814597.1|DSER	LOC117136519|XP_033153353.1|DMAU
OG0002934	LOC110176374|XP_020798360.1|DSER, LOC110188950|XP_020814549.1|DSER	LOC117137761|XP_033155267.1|DMAU
OG0002935	LOC110183118|XP_020806967.1|DSER	LOC117138614|XP_033156717.1|DMAU
OG0002936	LOC110191599|XP_020818144.1|DSER	LOC117138475|XP_033156497.1|DMAU
OG0002937	LOC110189388|XP_020815097.1|DSER	LOC117136502|XP_033153337.1|DMAU
OG0002938	LOC110187205|XP_020812264.1|DSER	LOC117150626|XP_033173487.1|DMAU
OG0002939	LOC110178590|XP_020801433.1|DSER	LOC117136550|XP_033153394.1|DMAU
OG0002940	LOC110191738|XP_020818327.1|DSER	LOC117144963|XP_033166313.1|DMAU
OG0002941	LOC110176564|XP_020798611.1|DSER	LOC117135446|XP_033151514.1|DMAU
OG0002942	LOC110176825|XP_020798935.1|DSER	LOC117150570|XP_033173413.1|DMAU
OG0002943	LOC110181391|XP_020804782.1|DSER	LOC117143517|XP_033164134.1|DMAU
OG0002944	LOC110181366|XP_020804749.1|DSER	LOC117150410|XP_033173166.1|DMAU
OG0002945	LOC110184007|XP_020808031.1|DSER	LOC117151065|XP_033174189.1|DMAU
OG0002946	LOC110176328|XP_020798307.1|DSER	LOC117138290|XP_033156161.1|DMAU
OG0002947	LOC110185980|XP_020810662.1|DSER	LOC117147406|XP_033170175.1|DMAU
OG0002948	LOC110177473|XP_020799873.1|DSER	LOC117139386|XP_033157539.1|DMAU
OG0002949	LOC110189864|XP_020815742.1|DSER	LOC117141978|XP_033161677.1|DMAU
OG0002950	LOC110183020|XP_020806867.1|DSER	LOC117142275|XP_033162048.1|DMAU
OG0002951	LOC110183342|XP_020807255.1|DSER	LOC117150852|XP_033173872.1|DMAU
OG0002952	LOC110182359|XP_020806058.1|DSER	LOC117139302|XP_033157435.1|DMAU
OG0002953	LOC110185562|XP_020810141.1|DSER	LOC117148301|XP_033171515.1|DMAU
OG0002954	LOC110176565|XP_020798613.1|DSER	LOC117135445|XP_033151512.1|DMAU
OG0002955	LOC110189441|XP_020815170.1|DSER	LOC117137890|XP_033155513.1|DMAU
OG0002956	LOC110178320|XP_020801089.1|DSER	LOC117137561|XP_033154955.1|DMAU
OG0002957	LOC110189726|XP_020815576.1|DSER	LOC117136541|XP_033153383.1|DMAU
OG0002958	LOC110176827|XP_020798937.1|DSER	LOC117150572|XP_033173415.1|DMAU
OG0002959	LOC110182701|XP_020806456.1|DSER, LOC110180313|XP_020803629.1|DSER	LOC117150433|XP_033173202.1|DMAU
OG0002960	LOC110183694|XP_020807692.1|DSER	LOC117141549|XP_033160945.1|DMAU
OG0002961	LOC110189534|XP_020815321.1|DSER	LOC117138165|XP_033155938.1|DMAU
OG0002962	LOC110181377|XP_020804766.1|DSER	LOC117147450|XP_033170228.1|DMAU
OG0002963	LOC110183339|XP_020807248.1|DSER	LOC117135897|XP_033152339.1|DMAU
OG0002964	LOC110188959|XP_020814557.1|DSER	LOC117135951|XP_033152428.1|DMAU
OG0002965	LOC110183272|XP_020807155.1|DSER	LOC117150647|XP_033173520.1|DMAU
OG0002966	LOC110183340|XP_020807254.1|DSER, LOC110185812|XP_020810476.1|DSER	LOC117150896|XP_033173928.1|DMAU
OG0002967	LOC110183642|XP_020807623.1|DSER	LOC117139930|XP_033158506.1|DMAU
OG0002968	LOC110183643|XP_020807624.1|DSER	LOC117139931|XP_033158507.1|DMAU
OG0002969	LOC110187397|XP_020812447.1|DSER	LOC117150194|XP_033172871.1|DMAU
OG0002970	LOC110180312|XP_020803627.1|DSER, LOC110182678|XP_020806424.1|DSER	LOC117135823|XP_033152227.1|DMAU
OG0002971	LOC110183855|XP_020807868.1|DSER	LOC117150872|XP_033173887.1|DMAU
OG0002972	LOC110186507|XP_020811361.1|DSER	LOC117142659|XP_033162676.1|DMAU
OG0002973	LOC110191623|XP_020818170.1|DSER	LOC117137450|XP_033154780.1|DMAU
OG0002974	LOC110183679|XP_020807675.1|DSER	LOC117139926|XP_033158501.1|DMAU
OG0002975	LOC110181304|XP_020804684.1|DSER	LOC117150584|XP_033173430.1|DMAU
OG0002976	LOC110183539|XP_020807498.1|DSER	LOC117146970|XP_033169529.1|DMAU
OG0002977	LOC110180269|XP_020803584.1|DSER	LOC117137026|XP_033154119.1|DMAU
OG0002978	LOC110191661|XP_020818218.1|DSER	LOC117136240|XP_033152916.1|DMAU
OG0002979	LOC110188983|XP_020814590.1|DSER	LOC117135660|XP_033151943.1|DMAU
OG0002980	LOC110178100|XP_020800768.1|DSER	LOC117142083|XP_033161859.1|DMAU
OG0002981	LOC110183023|XP_020806869.1|DSER	LOC117146105|XP_033167981.1|DMAU
OG0002982	LOC110186125|XP_020810834.1|DSER	LOC117150254|XP_033172945.1|DMAU
OG0002983	LOC110184506|XP_020808727.1|DSER	LOC117139222|XP_033157312.1|DMAU
OG0002984	LOC110179410|XP_020802595.1|DSER	LOC117140729|XP_033159691.1|DMAU
OG0002985	LOC110185409|XP_020809875.1|DSER	LOC117146315|XP_033168258.1|DMAU
OG0002986	LOC110183334|XP_020807243.1|DSER	LOC117141958|XP_033161616.1|DMAU
OG0002987	LOC110182377|XP_020806078.1|DSER	LOC117146841|XP_033169291.1|DMAU
OG0002988	LOC110178127|XP_020800808.1|DSER	LOC117150402|XP_033173157.1|DMAU
OG0002989	LOC110190248|XP_020816271.1|DSER	LOC117141792|XP_033161323.1|DMAU
OG0002990	LOC110182299|XP_020805978.1|DSER	LOC117141576|XP_033160983.1|DMAU
OG0002991	LOC110181830|XP_020805396.1|DSER	LOC117136844|XP_033153819.1|DMAU
OG0002992	LOC110181172|XP_020804506.1|DSER	LOC117136202|XP_033152846.1|DMAU
OG0002993	LOC110189986|XP_020815934.1|DSER	LOC117140817|XP_033159813.1|DMAU
OG0002994	LOC110187508|XP_020812561.1|DSER	LOC117150421|XP_033173184.1|DMAU
OG0002995	LOC110187507|XP_020812560.1|DSER	LOC117135174|XP_033151131.1|DMAU
OG0002996	LOC110188073|XP_020813283.1|DSER, LOC110188070|XP_020813279.1|DSER	LOC117144107|XP_033165016.1|DMAU
OG0002997	LOC110185512|XP_020810065.1|DSER	LOC117148661|XP_033172065.1|DMAU
OG0002998	LOC110182123|XP_020805795.1|DSER	LOC117146376|XP_033168428.1|DMAU, LOC117146373|XP_033168423.1|DMAU
OG0002999	LOC110179813|XP_020803076.1|DSER	LOC117141707|XP_033161212.1|DMAU
OG0003000	LOC110177108|XP_020799312.1|DSER	LOC117144572|XP_033165716.1|DMAU
OG0003001	LOC110177026|XP_020799201.1|DSER	LOC117136947|XP_033153986.1|DMAU
OG0003002	LOC110190694|XP_020816966.1|DSER	LOC117139647|XP_033158000.1|DMAU
OG0003003	LOC110179525|XP_020802765.1|DSER	LOC117135965|XP_033152458.1|DMAU
OG0003004	LOC110179427|XP_020802616.1|DSER, LOC110179473|XP_020802702.1|DSER	LOC117148258|XP_033171454.1|DMAU
OG0003005	LOC110183054|XP_020806898.1|DSER	LOC117147019|XP_033169598.1|DMAU
OG0003006	LOC110177350|XP_020799701.1|DSER	LOC117145019|XP_033166405.1|DMAU
OG0003007	LOC110191752|XP_020818348.1|DSER	LOC117144245|XP_033165215.1|DMAU
OG0003008	LOC110186469|XP_020811315.1|DSER	LOC117142300|XP_033162078.1|DMAU
OG0003009	LOC110178635|XP_020801481.1|DSER	LOC117141410|XP_033160725.1|DMAU
OG0003010	LOC110180020|XP_020803279.1|DSER	LOC117136552|XP_033153397.1|DMAU
OG0003011	LOC110191776|XP_020818384.1|DSER	LOC117135982|XP_033152486.1|DMAU
OG0003012	LOC110187694|XP_020812788.1|DSER, LOC110187676|XP_020812759.1|DSER	LOC117142827|XP_033162943.1|DMAU
OG0003013	LOC110181486|XP_020804903.1|DSER	LOC117148446|XP_033171709.1|DMAU
OG0003014	LOC110184291|XP_020808434.1|DSER	LOC117148621|XP_033172001.1|DMAU
OG0003015	LOC110184593|XP_020808842.1|DSER	LOC117148634|XP_033172027.1|DMAU
OG0003016	LOC110191121|XP_020817529.1|DSER	LOC117139629|XP_033157976.1|DMAU
OG0003017	LOC110187730|XP_020812843.1|DSER	LOC117145264|XP_033166740.1|DMAU
OG0003018	LOC110177387|XP_020799749.1|DSER	LOC117144908|XP_033166234.1|DMAU
OG0003019	LOC110178995|XP_020801975.1|DSER	LOC117141435|XP_033160776.1|DMAU
OG0003020	LOC110188682|XP_020814145.1|DSER	LOC117143496|XP_033164103.1|DMAU
OG0003021	LOC110188292|XP_020813650.1|DSER	LOC117143321|XP_033163857.1|DMAU
OG0003022	LOC110188508|XP_020813901.1|DSER	LOC117140286|XP_033159010.1|DMAU
OG0003023	LOC110181763|XP_020805292.1|DSER	LOC117148278|XP_033171483.1|DMAU
OG0003024	LOC110191025|XP_020817402.1|DSER	LOC117139858|XP_033158400.1|DMAU
OG0003025	LOC110187821|XP_020812957.1|DSER	LOC117145184|XP_033166631.1|DMAU
OG0003026	LOC110187780|XP_020812910.1|DSER	LOC117145068|XP_033166474.1|DMAU
OG0003027	LOC110191740|XP_020818330.1|DSER	LOC117144964|XP_033166314.1|DMAU
OG0003028	LOC110185299|XP_020809709.1|DSER	LOC117141392|XP_033160697.1|DMAU
OG0003029	LOC110178757|XP_020801649.1|DSER	LOC117141643|XP_033161108.1|DMAU
OG0003030	LOC110177247|XP_020799551.1|DSER	LOC117143932|XP_033164740.1|DMAU
OG0003031	LOC110182090|XP_020805731.1|DSER	LOC117148841|XP_033172386.1|DMAU
OG0003032	LOC110185732|XP_020810376.1|DSER	LOC117144895|XP_033166216.1|DMAU
OG0003033	LOC110176169|XP_020798066.1|DSER	LOC117139623|XP_033157968.1|DMAU
OG0003034	LOC110191923|XP_020818583.1|DSER	LOC117143179|XP_033163586.1|DMAU
OG0003035	LOC110186738|XP_020811662.1|DSER	LOC117142357|XP_033162171.1|DMAU
OG0003036	LOC110189512|XP_020815280.1|DSER	LOC117137508|XP_033154880.1|DMAU
OG0003037	LOC110176218|XP_020798153.1|DSER	LOC117141859|XP_033161430.1|DMAU
OG0003038	LOC110179155|XP_020802206.1|DSER	LOC117136727|XP_033153648.1|DMAU
OG0003039	LOC110183161|XP_020807011.1|DSER	LOC117141731|XP_033161243.1|DMAU
OG0003040	LOC110190580|XP_020816828.1|DSER	LOC117141026|XP_033160197.1|DMAU
OG0003041	LOC110182772|XP_020806551.1|DSER	LOC117139633|XP_033157983.1|DMAU
OG0003042	LOC110190983|XP_020817350.1|DSER	LOC117142815|XP_033162922.1|DMAU
OG0003043	LOC110186867|XP_020811821.1|DSER	LOC117144142|XP_033165059.1|DMAU
OG0003044	LOC110182331|XP_020806025.1|DSER	LOC117136737|XP_033153659.1|DMAU
OG0003045	LOC110186208|XP_020810929.1|DSER	LOC117142757|XP_033162830.1|DMAU
OG0003046	LOC110191769|XP_020818370.1|DSER	LOC117142739|XP_033162801.1|DMAU
OG0003047	LOC110191770|XP_020818373.1|DSER	LOC117142741|XP_033162803.1|DMAU
OG0003048	LOC110190412|XP_020816577.1|DSER, LOC110187161|XP_020812232.1|DSER	LOC117137940|XP_033155592.1|DMAU
OG0003049	LOC110186710|XP_020811641.1|DSER	LOC117144008|XP_033164854.1|DMAU
OG0003050	LOC110186161|XP_020810871.1|DSER	LOC117144255|XP_033165226.1|DMAU
OG0003051	LOC110182771|XP_020806550.1|DSER	LOC117139838|XP_033158376.1|DMAU
OG0003052	LOC110191766|XP_020818368.1|DSER	LOC117144241|XP_033165205.1|DMAU
OG0003053	LOC110188472|XP_020813860.1|DSER	LOC117144987|XP_033166348.1|DMAU
OG0003054	LOC110185683|XP_020810312.1|DSER	LOC117146115|XP_033168001.1|DMAU
OG0003055	LOC110184309|XP_020808459.1|DSER	LOC117143762|XP_033164469.1|DMAU
OG0003056	LOC110175945|XP_020797790.1|DSER	LOC117147283|XP_033170016.1|DMAU
OG0003057	LOC110179267|XP_020802381.1|DSER	LOC117136372|XP_033153145.1|DMAU
OG0003058	LOC110177191|XP_020799449.1|DSER	LOC117135925|XP_033152384.1|DMAU
OG0003059	LOC110180082|XP_020803366.1|DSER	LOC117146434|XP_033168534.1|DMAU
OG0003060	LOC110191520|XP_020818047.1|DSER	LOC117136384|XP_033153167.1|DMAU
OG0003061	LOC110184381|XP_020808544.1|DSER, LOC110188634|XP_020814068.1|DSER	LOC117148767|XP_033172256.1|DMAU
OG0003062	LOC110177222|XP_020799501.1|DSER	LOC117144051|XP_033164913.1|DMAU
OG0003063	LOC110190426|XP_020816562.1|DSER	LOC117141977|XP_033161675.1|DMAU
OG0003064	LOC110189299|XP_020814992.1|DSER	LOC117145490|XP_033167058.1|DMAU
OG0003065	LOC110188773|XP_020814270.1|DSER	LOC117138103|XP_033155851.1|DMAU
OG0003066	LOC110188285|XP_020813641.1|DSER	LOC117144401|XP_033165428.1|DMAU
OG0003067	LOC110186464|XP_020811311.1|DSER	LOC117145335|XP_033166836.1|DMAU
OG0003068	LOC110186874|XP_020811830.1|DSER	LOC117144778|XP_033166037.1|DMAU
OG0003069	LOC110179264|XP_020802378.1|DSER	LOC117135735|XP_033152070.1|DMAU
OG0003070	LOC110183734|XP_020807739.1|DSER	LOC117140885|XP_033159930.1|DMAU
OG0003071	LOC110185219|XP_020809608.1|DSER	LOC117141565|XP_033160967.1|DMAU
OG0003072	LOC110188222|XP_020813525.1|DSER	LOC117143140|XP_033163524.1|DMAU
OG0003073	LOC110188223|XP_020813527.1|DSER	LOC117143141|XP_033163526.1|DMAU
OG0003074	LOC110187393|XP_020812443.1|DSER	LOC117143343|XP_033163903.1|DMAU
OG0003076	LOC110182762|XP_020806535.1|DSER	LOC117139626|XP_033157971.1|DMAU
OG0003077	LOC110191257|XP_020817703.1|DSER	LOC117142965|XP_033163185.1|DMAU
OG0003078	LOC110191894|XP_020818538.1|DSER	LOC117143414|XP_033164000.1|DMAU
OG0003079	LOC110185474|XP_020809999.1|DSER	LOC117144030|XP_033164882.1|DMAU
OG0003080	LOC110191840|XP_020818466.1|DSER	LOC117143118|XP_033163497.1|DMAU
OG0003081	LOC110187818|XP_020812955.1|DSER	LOC117145143|XP_033166574.1|DMAU
OG0003082	LOC110187677|XP_020812762.1|DSER, LOC110187686|XP_020812777.1|DSER	LOC117144145|XP_033165064.1|DMAU
OG0003083	LOC110176439|XP_020798446.1|DSER	LOC117144945|XP_033166289.1|DMAU
OG0003084	LOC110191857|XP_020818495.1|DSER	LOC117142380|XP_033162202.1|DMAU
OG0003085	LOC110191839|XP_020818464.1|DSER	LOC117143795|XP_033164529.1|DMAU
OG0003086	LOC110187917|XP_020813081.1|DSER	LOC117143782|XP_033164505.1|DMAU
OG0003087	LOC110178993|XP_020801970.1|DSER	LOC117141434|XP_033160766.1|DMAU
OG0003088	LOC110188020|XP_020813203.1|DSER	LOC117144123|XP_033165037.1|DMAU
OG0003089	LOC110188184|XP_020813418.1|DSER	LOC117143644|XP_033164313.1|DMAU
OG0003090	LOC110186851|XP_020811798.1|DSER	LOC117142362|XP_033162180.1|DMAU
OG0003091	LOC110188310|XP_020813679.1|DSER	LOC117143136|XP_033163519.1|DMAU
OG0003092	LOC110187937|XP_020813111.1|DSER	LOC117144223|XP_033165173.1|DMAU
OG0003093	LOC110184114|XP_020808168.1|DSER	LOC117138443|XP_033156448.1|DMAU
OG0003094	LOC110187093|XP_020812156.1|DSER	LOC117147377|XP_033170137.1|DMAU
OG0003095	LOC110179090|XP_020802135.1|DSER	LOC117147749|XP_033170647.1|DMAU
OG0003096	LOC110186573|XP_020811486.1|DSER	LOC117136141|XP_033152738.1|DMAU
OG0003097	LOC110186768|XP_020811688.1|DSER	LOC117143639|XP_033164309.1|DMAU
OG0003098	LOC110179536|XP_020802774.1|DSER	LOC117146628|XP_033168851.1|DMAU
OG0003099	LOC110189655|XP_020815462.1|DSER	LOC117145852|XP_033167562.1|DMAU
OG0003100	LOC110184174|XP_020808243.1|DSER	LOC117146560|XP_033168749.1|DMAU
OG0003101	LOC110191931|XP_020818600.1|DSER	LOC117144960|XP_033166307.1|DMAU
OG0003102	LOC110188230|XP_020813542.1|DSER, LOC110188229|XP_020813538.1|DSER	LOC117142796|XP_033162890.1|DMAU
OG0003103	LOC110191186|XP_020817613.1|DSER	LOC117142785|XP_033162868.1|DMAU
OG0003104	LOC110177844|XP_020800446.1|DSER, LOC110185288|XP_020809696.1|DSER	LOC117139558|XP_033157844.1|DMAU
OG0003105	LOC110185966|XP_020810643.1|DSER, LOC110179438|XP_020802641.1|DSER	LOC117147512|XP_033170314.1|DMAU
OG0003106	LOC110191690|XP_020818265.1|DSER	LOC117135449|XP_033151520.1|DMAU
OG0003107	LOC110187063|XP_020812112.1|DSER	LOC117148529|XP_033171833.1|DMAU
OG0003108	LOC110181708|XP_020805215.1|DSER	LOC117146926|XP_033169456.1|DMAU
OG0003109	LOC110179712|XP_020802984.1|DSER	LOC117148342|XP_033171568.1|DMAU
OG0003110	LOC110177934|XP_020800575.1|DSER	LOC117138426|XP_033156426.1|DMAU
OG0003111	LOC110182180|XP_020805842.1|DSER	LOC117146581|XP_033168782.1|DMAU
OG0003112	LOC110191179|XP_020817603.1|DSER	LOC117145850|XP_033167558.1|DMAU
OG0003114	LOC110189277|XP_020814957.1|DSER	LOC117136182|XP_033152817.1|DMAU
OG0003115	LOC110190885|XP_020817202.1|DSER	LOC117136450|XP_033153259.1|DMAU
OG0003116	LOC110177817|XP_020800365.1|DSER	LOC117136983|XP_033154050.1|DMAU
OG0003117	LOC110189897|XP_020815816.1|DSER	LOC117141451|XP_033160795.1|DMAU
OG0003118	LOC110181230|XP_020804589.1|DSER	LOC117142043|XP_033161805.1|DMAU
OG0003119	LOC110181225|XP_020804579.1|DSER	LOC117142045|XP_033161807.1|DMAU
OG0003120	LOC110179336|XP_020802489.1|DSER	LOC117137960|XP_033155617.1|DMAU
OG0003121	LOC110181559|XP_020805004.1|DSER	LOC117148246|XP_033171440.1|DMAU
OG0003122	LOC110182859|XP_020806657.1|DSER	LOC117135868|XP_033152293.1|DMAU
OG0003123	LOC110188896|XP_020814477.1|DSER	LOC117140432|XP_033159240.1|DMAU
OG0003124	LOC110177719|XP_020800219.1|DSER	LOC117135623|XP_033151876.1|DMAU
OG0003125	LOC110177847|XP_020800449.1|DSER, LOC110185322|XP_020809747.1|DSER	LOC117141621|XP_033161033.1|DMAU
OG0003126	LOC110180886|XP_020804271.1|DSER	LOC117135874|XP_033152303.1|DMAU
OG0003127	LOC110178885|XP_020801821.1|DSER	LOC117135876|XP_033152311.1|DMAU
OG0003128	LOC110188392|XP_020813773.1|DSER	LOC117139616|XP_033157961.1|DMAU
OG0003129	LOC110176334|XP_020798315.1|DSER	LOC117138244|XP_033156085.1|DMAU
OG0003130	LOC110178356|XP_020801147.1|DSER	LOC117136088|XP_033152653.1|DMAU
OG0003131	LOC110181562|XP_020805013.1|DSER	LOC117136097|XP_033152669.1|DMAU
OG0003132	LOC110188625|XP_020814057.1|DSER	LOC117145133|XP_033166544.1|DMAU
OG0003133	LOC110191694|XP_020818268.1|DSER	LOC117137924|XP_033155565.1|DMAU
OG0003134	LOC110178237|XP_020800947.1|DSER	LOC117135583|XP_033151802.1|DMAU
OG0003135	LOC110184656|XP_020808916.1|DSER	LOC117140103|XP_033158748.1|DMAU
OG0003136	LOC110190113|XP_020816082.1|DSER	LOC117141471|XP_033160825.1|DMAU
OG0003137	LOC110179296|XP_020802440.1|DSER	LOC117135712|XP_033152022.1|DMAU
OG0003138	LOC110191683|XP_020818256.1|DSER	LOC117138411|XP_033156378.1|DMAU
OG0003139	LOC110177501|XP_020799913.1|DSER	LOC117139514|XP_033157762.1|DMAU
OG0003140	LOC110191411|XP_020817931.1|DSER	LOC117136113|XP_033152701.1|DMAU
OG0003141	LOC110178402|XP_020801200.1|DSER	LOC117138214|XP_033156044.1|DMAU
OG0003142	LOC110179273|XP_020802395.1|DSER	LOC117138317|XP_033156225.1|DMAU
OG0003143	LOC110182784|XP_020806569.1|DSER	LOC117139840|XP_033158378.1|DMAU
OG0003144	LOC110181223|XP_020804615.1|DSER	LOC117136407|XP_033153195.1|DMAU
OG0003145	LOC110189423|XP_020815145.1|DSER	LOC117136388|XP_033153171.1|DMAU
OG0003146	LOC110178524|XP_020801339.1|DSER	LOC117135806|XP_033152196.1|DMAU
OG0003147	LOC110176137|XP_020798032.1|DSER	LOC117140078|XP_033158721.1|DMAU
OG0003148	LOC110184616|XP_020808868.1|DSER	LOC117140178|XP_033158844.1|DMAU
OG0003149	LOC110181538|XP_020804979.1|DSER	LOC117146557|XP_033168746.1|DMAU
OG0003150	LOC110182788|XP_020806577.1|DSER	LOC117135412|XP_033151456.1|DMAU
OG0003151	LOC110187422|XP_020812471.1|DSER	LOC117136471|XP_033153298.1|DMAU
OG0003152	LOC110177344|XP_020799697.1|DSER	LOC117138109|XP_033155862.1|DMAU
OG0003153	LOC110177741|XP_020800257.1|DSER	LOC117137551|XP_033154940.1|DMAU
OG0003154	LOC110191863|XP_020818501.1|DSER	LOC117142530|XP_033162467.1|DMAU
OG0003155	LOC110182867|XP_020806669.1|DSER	LOC117138388|XP_033156351.1|DMAU
OG0003156	LOC110179207|XP_020802290.1|DSER	LOC117135881|XP_033152315.1|DMAU
OG0003157	LOC110187207|XP_020812266.1|DSER, LOC110179951|XP_020803198.1|DSER	LOC117139652|XP_033158007.1|DMAU
OG0003158	LOC110183103|XP_020806988.1|DSER	LOC117136681|XP_033153582.1|DMAU
OG0003159	LOC110177721|XP_020800221.1|DSER	LOC117136203|XP_033152842.1|DMAU
OG0003160	LOC110177727|XP_020800232.1|DSER	LOC117138627|XP_033156729.1|DMAU
OG0003161	LOC110189295|XP_020814985.1|DSER	LOC117137621|XP_033155043.1|DMAU
OG0003162	LOC110178574|XP_020801410.1|DSER	LOC117136741|XP_033153664.1|DMAU
OG0003163	LOC110188902|XP_020814482.1|DSER	LOC117139663|XP_033158024.1|DMAU
