Orthogroup	DSER.longest_only	DBIA.longest_only
OG0001772	LOC110183356|XP_020807276.1|DSER	LOC108034077|XP_016964328.1|DBIA
OG0001773	LOC110187362|XP_020812412.1|DSER	LOC108035040|XP_016965888.1|DBIA
OG0001774	LOC110189614|XP_020815409.1|DSER	LOC108023018|XP_016947742.1|DBIA
OG0001775	LOC110180408|XP_020803723.1|DSER	LOC108023443|XP_016948423.1|DBIA
OG0001776	LOC110180587|XP_020803938.1|DSER	LOC108033887|XP_016964022.1|DBIA
OG0001777	LOC110182656|XP_020806387.1|DSER	LOC108033766|XP_016963848.1|DBIA
OG0001778	LOC110181205|XP_020804545.1|DSER	LOC108033660|XP_016963586.1|DBIA
OG0001779	LOC110187369|XP_020812419.1|DSER	LOC108034613|XP_016965040.1|DBIA
OG0001780	LOC110189579|XP_020815371.1|DSER	LOC108027536|XP_016954472.1|DBIA
OG0001781	LOC110185643|XP_020810260.1|DSER	LOC108032705|XP_016962172.1|DBIA
OG0001782	LOC110185134|XP_020809490.1|DSER	LOC108032514|XP_016961834.1|DBIA
OG0001783	LOC110183017|XP_020806864.1|DSER, LOC110183032|XP_020806877.1|DSER, LOC110180605|XP_020803949.1|DSER	LOC108036807|XP_016968643.1|DBIA
OG0001784	LOC110179930|XP_020803187.1|DSER	LOC108027767|XP_016954818.1|DBIA
OG0001785	LOC110177048|XP_020799227.1|DSER	LOC108036331|XP_016967855.1|DBIA
OG0001786	LOC110180228|XP_020803537.1|DSER, LOC110182659|XP_020806393.1|DSER	LOC108034209|XP_016964530.1|DBIA
OG0001787	LOC110182677|XP_020806423.1|DSER	LOC108033851|XP_016963976.1|DBIA
OG0001788	LOC110189786|XP_020815677.1|DSER	LOC108029753|XP_016957737.1|DBIA
OG0001789	LOC110184064|XP_020808101.1|DSER	LOC108022915|XP_016947611.1|DBIA
OG0001790	LOC110182675|XP_020806419.1|DSER, LOC110180302|XP_020803615.1|DSER	LOC108034326|XP_016964689.1|DBIA
OG0001791	LOC110179372|XP_020802549.1|DSER	LOC108030111|XP_016958294.1|DBIA
OG0001792	LOC110176918|XP_020799069.1|DSER	LOC108034080|XP_016964332.1|DBIA
OG0001793	LOC110189201|XP_020814830.1|DSER	LOC108036388|XP_016967982.1|DBIA
OG0001794	LOC110181207|XP_020804546.1|DSER	LOC108033661|XP_016963587.1|DBIA
OG0001795	LOC110181163|XP_020804497.1|DSER, LOC110181155|XP_020804490.1|DSER	LOC108033591|XP_016963426.1|DBIA
OG0001796	LOC110180642|XP_020803995.1|DSER	LOC108033037|XP_016962653.1|DBIA
OG0001797	LOC110185486|XP_020810018.1|DSER	LOC108035991|XP_016967340.1|DBIA
OG0001798	LOC110189592|XP_020815383.1|DSER	LOC108022241|XP_016946588.1|DBIA
OG0001799	LOC110176010|XP_020797874.1|DSER	LOC108027494|XP_016954427.1|DBIA
OG0001800	LOC110182665|XP_020806402.1|DSER	LOC108034257|XP_016964602.1|DBIA
OG0001801	LOC110190517|XP_020816709.1|DSER	LOC108035550|XP_016966708.1|DBIA
OG0001802	LOC110188484|XP_020813873.1|DSER	LOC108031794|XP_016961001.1|DBIA
OG0001803	LOC110188467|XP_020813855.1|DSER	LOC108031912|XP_016961169.1|DBIA
OG0001804	LOC110177266|XP_020799576.1|DSER	LOC108027290|XP_016954169.1|DBIA
OG0001805	LOC110191301|XP_020817771.1|DSER	LOC108034743|XP_016965179.1|DBIA
OG0001806	LOC110186238|XP_020810967.1|DSER	LOC108031393|XP_016960247.1|DBIA
OG0001807	LOC110188329|XP_020813695.1|DSER	LOC108031397|XP_016960250.1|DBIA
OG0001808	LOC110186492|XP_020811344.1|DSER	LOC108024526|XP_016949978.1|DBIA
OG0001809	LOC110187669|XP_020812748.1|DSER	LOC108032917|XP_016962469.1|DBIA
OG0001810	LOC110191045|XP_020817428.1|DSER	LOC108031180|XP_016959889.1|DBIA
OG0001811	LOC110182922|XP_020806745.1|DSER	LOC108029783|XP_016957782.1|DBIA
OG0001812	LOC110180134|XP_020803436.1|DSER	LOC108024145|XP_016949422.1|DBIA
OG0001813	LOC110188541|XP_020813956.1|DSER	LOC108031361|XP_016960128.1|DBIA
OG0001814	LOC110186621|XP_020811530.1|DSER	LOC108027193|XP_016953985.1|DBIA
OG0001815	LOC110187651|XP_020812719.1|DSER	LOC108027203|XP_016954001.1|DBIA
OG0001816	LOC110189460|XP_020815194.1|DSER	LOC108029670|XP_016957600.1|DBIA
OG0001817	LOC110189251|XP_020814915.1|DSER	LOC108036352|XP_016967914.1|DBIA
OG0001818	LOC110181517|XP_020804949.1|DSER	LOC108025912|XP_016952086.1|DBIA
OG0001819	LOC110177726|XP_020800230.1|DSER	LOC108036461|XP_016968118.1|DBIA
OG0001820	LOC110183531|XP_020807487.1|DSER	LOC108022017|XP_016946351.1|DBIA
OG0001821	LOC110178279|XP_020801011.1|DSER	LOC108023123|XP_016947880.1|DBIA
OG0001822	LOC110179618|XP_020802886.1|DSER	LOC108026965|XP_016953669.1|DBIA
OG0001823	LOC110190064|XP_020816029.1|DSER	LOC108028301|XP_016955513.1|DBIA
OG0001824	LOC110181151|XP_020804484.1|DSER	LOC108027752|XP_016954794.1|DBIA
OG0001825	LOC110178948|XP_020801909.1|DSER	LOC108026588|XP_016953030.1|DBIA
OG0001826	LOC110189294|XP_020814984.1|DSER	LOC108036669|XP_016968440.1|DBIA
OG0001827	LOC110179183|XP_020802253.1|DSER	LOC108022576|XP_016947083.1|DBIA
OG0001828	LOC110182093|XP_020805734.1|DSER	LOC108033096|XP_016962781.1|DBIA
OG0001829	LOC110176332|XP_020798313.1|DSER	LOC108030428|XP_016958804.1|DBIA
OG0001830	LOC110177331|XP_020799672.1|DSER	LOC108022168|XP_016946501.1|DBIA
OG0001831	LOC110178876|XP_020801808.1|DSER	LOC108028072|XP_016955202.1|DBIA
OG0001832	LOC110181867|XP_020805448.1|DSER	LOC108033195|XP_016962928.1|DBIA
OG0001833	LOC110191505|XP_020818032.1|DSER	LOC108026960|XP_016953664.1|DBIA
OG0001834	LOC110188089|XP_020813304.1|DSER	LOC108031682|XP_016960814.1|DBIA
OG0001837	LOC110190036|XP_020815999.1|DSER, LOC110183680|XP_020807676.1|DSER	LOC108027748|XP_016954793.1|DBIA
OG0001838	LOC110180776|XP_020804118.1|DSER, LOC110179197|XP_020802277.1|DSER, LOC110180771|XP_020804113.1|DSER	LOC108029793|XP_016957795.1|DBIA
OG0001839	LOC110182930|XP_020806767.1|DSER	LOC108029003|XP_016956535.1|DBIA, LOC108029566|XP_016957412.1|DBIA
OG0001840	LOC110184931|XP_020809235.1|DSER	LOC108033556|XP_016963391.1|DBIA
OG0001840	LOC110184930|XP_020809233.1|DSER	LOC108034103|XP_016964368.1|DBIA, LOC108034104|XP_016964369.1|DBIA
OG0001841	LOC110178622|XP_020801465.1|DSER, LOC110178623|XP_020801466.1|DSER	LOC108028293|XP_016955505.1|DBIA
OG0001842	LOC110188843|XP_020814405.1|DSER, LOC110188845|XP_020814408.1|DSER, LOC110188844|XP_020814406.1|DSER	LOC108034504|XP_016964910.1|DBIA
OG0001843	LOC110190397|XP_020816509.1|DSER, LOC110187811|XP_020812948.1|DSER	LOC108024921|XP_016950607.1|DBIA, LOC108030747|XP_016959282.1|DBIA, LOC108030778|XP_016959319.1|DBIA
OG0001844	LOC110176295|XP_020798275.1|DSER	LOC108034616|XP_016965039.1|DBIA, LOC108034663|XP_016965091.1|DBIA
OG0001845	LOC110177959|XP_020800610.1|DSER	LOC108022287|XP_016946634.1|DBIA
OG0001846	LOC110183699|XP_020807700.1|DSER	LOC108024439|XP_016949846.1|DBIA, LOC108024451|XP_016949857.1|DBIA
OG0001848	LOC110185344|XP_020809781.1|DSER	LOC108026765|XP_016953400.1|DBIA
OG0001849	LOC110191339|XP_020817842.1|DSER	LOC108024769|XP_016950371.1|DBIA
OG0001850	LOC110185429|XP_020809903.1|DSER	LOC108036010|XP_016967410.1|DBIA
OG0001851	LOC110185451|XP_020809948.1|DSER	LOC108035982|XP_016967310.1|DBIA
OG0001852	LOC110184504|XP_020808726.1|DSER	LOC108027911|XP_016955026.1|DBIA
OG0001853	LOC110186255|XP_020810996.1|DSER	LOC108025175|XP_016950942.1|DBIA
OG0001854	LOC110187024|XP_020812048.1|DSER	LOC108026687|XP_016953268.1|DBIA
OG0001855	LOC110180445|XP_020803777.1|DSER	LOC108036307|XP_016967805.1|DBIA
OG0001856	LOC110181854|XP_020805427.1|DSER	LOC108023771|XP_016948901.1|DBIA
OG0001857	LOC110175938|XP_020797778.1|DSER	LOC108027606|XP_016954615.1|DBIA
OG0001858	LOC110181670|XP_020805155.1|DSER	LOC108035815|XP_016967052.1|DBIA
OG0001859	LOC110181866|XP_020805447.1|DSER	LOC108032997|XP_016962610.1|DBIA
OG0001860	LOC110178975|XP_020801945.1|DSER	LOC108028749|XP_016956207.1|DBIA
OG0001861	LOC110186497|XP_020811350.1|DSER	LOC108025481|XP_016951485.1|DBIA
OG0001862	LOC110175927|XP_020797765.1|DSER	LOC108027607|XP_016954617.1|DBIA
OG0001863	LOC110175928|XP_020797766.1|DSER	LOC108028743|XP_016956200.1|DBIA, LOC108024003|XP_016949233.1|DBIA
OG0001864	LOC110187716|XP_020812813.1|DSER	LOC108031406|XP_016960286.1|DBIA
OG0001865	LOC110179096|XP_020802140.1|DSER	LOC108033165|XP_016962886.1|DBIA
OG0001866	LOC110187760|XP_020812883.1|DSER, LOC110183815|XP_020807829.1|DSER	LOC108023389|XP_016948303.1|DBIA
OG0001867	LOC110185263|XP_020809661.1|DSER	LOC108028359|XP_016955606.1|DBIA
OG0001868	LOC110182727|XP_020806487.1|DSER	LOC108033314|XP_016963079.1|DBIA
OG0001869	LOC110177144|XP_020799380.1|DSER	LOC108031089|XP_016959784.1|DBIA
OG0001870	LOC110181521|XP_020804955.1|DSER	LOC108036578|XP_016968323.1|DBIA
OG0001871	LOC110180412|XP_020803736.1|DSER	LOC108023233|XP_016947997.1|DBIA
OG0001872	LOC110186402|XP_020811225.1|DSER	LOC108025487|XP_016951490.1|DBIA
OG0001873	LOC110187805|XP_020812939.1|DSER	LOC108024975|XP_016950707.1|DBIA
OG0001874	LOC110190988|XP_020817358.1|DSER	LOC108026203|XP_016952491.1|DBIA
OG0001875	LOC110186420|XP_020811259.1|DSER	LOC108025501|XP_016951511.1|DBIA
OG0001876	LOC110184487|XP_020808701.1|DSER	LOC108032998|XP_016962611.1|DBIA
OG0001877	LOC110179107|XP_020802154.1|DSER	LOC108025614|XP_016951636.1|DBIA
OG0001878	LOC110185097|XP_020809450.1|DSER	LOC108031678|XP_016960809.1|DBIA
OG0001879	LOC110191311|XP_020817783.1|DSER	LOC108026226|XP_016952547.1|DBIA
OG0001880	LOC110191177|XP_020817601.1|DSER	LOC108032127|XP_016961448.1|DBIA
OG0001881	LOC110188648|XP_020814085.1|DSER	LOC108027043|XP_016953731.1|DBIA
OG0001882	LOC110186888|XP_020811847.1|DSER	LOC108025241|XP_016951077.1|DBIA
OG0001883	LOC110191241|XP_020817678.1|DSER	LOC108031451|XP_016960374.1|DBIA
OG0001884	LOC110177223|XP_020799503.1|DSER	LOC108031843|XP_016961082.1|DBIA
OG0001885	LOC110180503|XP_020803839.1|DSER, LOC110184956|XP_020809262.1|DSER	LOC108033306|XP_016963068.1|DBIA
OG0001886	LOC110189150|XP_020814779.1|DSER	LOC108032063|XP_016961370.1|DBIA
OG0001887	LOC110177313|XP_020799648.1|DSER	LOC108036638|XP_016968400.1|DBIA
OG0001888	LOC110177118|XP_020799323.1|DSER	LOC108032867|XP_016962357.1|DBIA
OG0001889	LOC110184407|XP_020808597.1|DSER	LOC108023727|XP_016948853.1|DBIA
OG0001890	LOC110184632|XP_020808887.1|DSER	LOC108028730|XP_016956181.1|DBIA
OG0001891	LOC110188198|XP_020813453.1|DSER	LOC108031641|XP_016960762.1|DBIA
OG0001892	LOC110180481|XP_020803824.1|DSER	LOC108032741|XP_016962218.1|DBIA
OG0001893	LOC110177380|XP_020799738.1|DSER	LOC108024751|XP_016950346.1|DBIA
OG0001894	LOC110191586|XP_020818130.1|DSER	LOC108036628|XP_016968388.1|DBIA
OG0001895	LOC110185393|XP_020809828.1|DSER	LOC108035995|XP_016967357.1|DBIA
OG0001897	LOC110187728|XP_020812838.1|DSER	LOC108031733|XP_016960901.1|DBIA
OG0001898	LOC110184268|XP_020808392.1|DSER	LOC108026610|XP_016953083.1|DBIA
OG0001899	LOC110186821|XP_020811768.1|DSER	LOC108031467|XP_016960395.1|DBIA
OG0001900	LOC110190263|XP_020816288.1|DSER, LOC110190297|XP_020816341.1|DSER	LOC108030914|XP_016959593.1|DBIA
OG0001901	LOC110183006|XP_020806854.1|DSER	LOC108033763|XP_016963832.1|DBIA
OG0001902	LOC110187879|XP_020813025.1|DSER	LOC108029318|XP_016957005.1|DBIA
OG0001902	LOC110185378|XP_020809819.1|DSER	LOC108025961|XP_016952144.1|DBIA
OG0001903	LOC110176458|XP_020798470.1|DSER	LOC108024972|XP_016950704.1|DBIA
OG0001904	LOC110188397|XP_020813780.1|DSER	LOC108024563|XP_016950046.1|DBIA
OG0001905	LOC110176032|XP_020797903.1|DSER	LOC108032164|XP_016961508.1|DBIA
OG0001906	LOC110177233|XP_020799523.1|DSER	LOC108027214|XP_016954025.1|DBIA
OG0001907	LOC110184255|XP_020808376.1|DSER	LOC108025867|XP_016952028.1|DBIA
OG0001908	LOC110177363|XP_020799715.1|DSER	LOC108024714|XP_016950295.1|DBIA
OG0001909	LOC110184343|XP_020808497.1|DSER	LOC108023581|XP_016948666.1|DBIA
OG0001910	LOC110188590|XP_020814012.1|DSER	LOC108031870|XP_016961117.1|DBIA
OG0001911	LOC110189210|XP_020814844.1|DSER	LOC108023087|XP_016947834.1|DBIA
OG0001912	LOC110177746|XP_020800263.1|DSER	LOC108026898|XP_016953596.1|DBIA
OG0001913	LOC110183438|XP_020807378.1|DSER	LOC108034264|XP_016964612.1|DBIA
OG0001914	LOC110187722|XP_020812826.1|DSER	LOC108026134|XP_016952337.1|DBIA
OG0001915	LOC110188816|XP_020814352.1|DSER	LOC108035620|XP_016966798.1|DBIA
OG0001916	LOC110184077|XP_020808121.1|DSER	LOC108030257|XP_016958566.1|DBIA
OG0001917	LOC110189127|XP_020814759.1|DSER	LOC108034903|XP_016965619.1|DBIA
OG0001918	LOC110183561|XP_020807521.1|DSER	LOC108035503|XP_016966650.1|DBIA
OG0001919	LOC110182449|XP_020806183.1|DSER	LOC108030141|XP_016958345.1|DBIA
OG0001920	LOC110178788|XP_020801698.1|DSER	LOC108029830|XP_016957820.1|DBIA
OG0001921	LOC110177794|XP_020800328.1|DSER	LOC108029799|XP_016957803.1|DBIA
OG0001922	LOC110176060|XP_020797942.1|DSER	LOC108026928|XP_016953629.1|DBIA
OG0001923	LOC110187701|XP_020812798.1|DSER	LOC108028361|XP_016955623.1|DBIA
OG0001924	LOC110188784|XP_020814290.1|DSER	LOC108035852|XP_016967085.1|DBIA, LOC108031427|XP_016960323.1|DBIA
OG0001925	LOC110189052|XP_020814677.1|DSER	LOC108035299|XP_016966358.1|DBIA
OG0001926	LOC110190670|XP_020816934.1|DSER	LOC108035546|XP_016966704.1|DBIA
OG0001927	LOC110178358|XP_020801150.1|DSER	LOC108023039|XP_016947769.1|DBIA
OG0001928	LOC110185155|XP_020809517.1|DSER	LOC108035241|XP_016966263.1|DBIA
OG0001929	LOC110185149|XP_020809509.1|DSER	LOC108034786|XP_016965234.1|DBIA
OG0001930	LOC110189541|XP_020815331.1|DSER	LOC108030121|XP_016958311.1|DBIA
OG0001931	LOC110185196|XP_020809580.1|DSER	LOC108028824|XP_016956299.1|DBIA
OG0001932	LOC110183636|XP_020807614.1|DSER	LOC108028311|XP_016955523.1|DBIA
OG0001933	LOC110180069|XP_020803350.1|DSER	LOC108022469|XP_016946908.1|DBIA
OG0001934	LOC110184683|XP_020808955.1|DSER	LOC108035528|XP_016966686.1|DBIA
OG0001935	LOC110190654|XP_020816913.1|DSER, LOC110190653|XP_020816912.1|DSER	LOC108034558|XP_016964976.1|DBIA
OG0001937	LOC110177798|XP_020800346.1|DSER	LOC108026767|XP_016953399.1|DBIA
OG0001938	LOC110179308|XP_020802453.1|DSER	LOC108022701|XP_016947263.1|DBIA
OG0001939	LOC110179224|XP_020802320.1|DSER	LOC108022216|XP_016946559.1|DBIA
OG0001940	LOC110181946|XP_020805545.1|DSER	LOC108036314|XP_016967813.1|DBIA
OG0001941	LOC110178789|XP_020801701.1|DSER	LOC108031298|XP_016960034.1|DBIA
OG0001942	LOC110189393|XP_020815101.1|DSER	LOC108030250|XP_016958558.1|DBIA
OG0001943	LOC110190727|XP_020817008.1|DSER	LOC108034597|XP_016965019.1|DBIA
OG0001944	LOC110178825|XP_020801751.1|DSER	LOC108030151|XP_016958366.1|DBIA
OG0001945	LOC110182957|XP_020806806.1|DSER	LOC108036393|XP_016967991.1|DBIA
OG0001946	LOC110191540|XP_020818071.1|DSER	LOC108030219|XP_016958483.1|DBIA
OG0001947	LOC110191226|XP_020817651.1|DSER	LOC108022314|XP_016946663.1|DBIA
OG0001948	LOC110175992|XP_020797845.1|DSER	LOC108035752|XP_016966938.1|DBIA
OG0001949	LOC110189877|XP_020815779.1|DSER	LOC108028554|XP_016955946.1|DBIA
OG0001950	LOC110177231|XP_020799509.1|DSER	LOC108022466|XP_016947298.1|DBIA, LOC108023806|XP_016948936.1|DBIA
OG0001951	LOC110177670|XP_020800155.1|DSER	LOC108026608|XP_016953071.1|DBIA
OG0001953	LOC110182765|XP_020806545.1|DSER	LOC108026794|XP_016953444.1|DBIA
OG0001954	LOC110178349|XP_020801133.1|DSER	LOC108022568|XP_016947054.1|DBIA
OG0001955	LOC110189499|XP_020815262.1|DSER	LOC108036226|XP_016967726.1|DBIA
OG0001956	LOC110189098|XP_020814734.1|DSER	LOC108034832|XP_016965433.1|DBIA
OG0001957	LOC110179342|XP_020802504.1|DSER	LOC108026667|XP_016953203.1|DBIA
OG0001958	LOC110189304|XP_020814996.1|DSER	LOC108030170|XP_016958395.1|DBIA
OG0001959	LOC110184657|XP_020808918.1|DSER	LOC108028762|XP_016956224.1|DBIA
OG0001960	LOC110178727|XP_020801605.1|DSER	LOC108030448|XP_016958841.1|DBIA
OG0001961	LOC110184057|XP_020808093.1|DSER	LOC108023003|XP_016947723.1|DBIA
OG0001962	LOC110191581|XP_020818123.1|DSER	LOC108036626|XP_016968387.1|DBIA
OG0001963	LOC110183559|XP_020807519.1|DSER	LOC108035419|XP_016966529.1|DBIA
OG0001964	LOC110176702|XP_020798797.1|DSER	LOC108028508|XP_016955879.1|DBIA
OG0001965	LOC110178787|XP_020801696.1|DSER	LOC108028661|XP_016956078.1|DBIA
OG0001966	LOC110187851|XP_020812995.1|DSER	LOC108031886|XP_016961139.1|DBIA
OG0001967	LOC110181114|XP_020804444.1|DSER	LOC108026536|XP_016952972.1|DBIA
OG0001968	LOC110178648|XP_020801498.1|DSER	LOC108034573|XP_016964992.1|DBIA
OG0001969	LOC110191614|XP_020818162.1|DSER	LOC108030134|XP_016958337.1|DBIA
OG0001970	LOC110177059|XP_020799238.1|DSER	LOC108026876|XP_016953556.1|DBIA
OG0001971	LOC110181801|XP_020805346.1|DSER	LOC108029353|XP_016957033.1|DBIA
OG0001972	LOC110181190|XP_020804529.1|DSER	LOC108030149|XP_016958358.1|DBIA
OG0001973	LOC110178455|XP_020801249.1|DSER	LOC108022954|XP_016947658.1|DBIA
OG0001974	LOC110176999|XP_020799167.1|DSER	LOC108036609|XP_016968360.1|DBIA
OG0001975	LOC110188859|XP_020814425.1|DSER	LOC108034636|XP_016965062.1|DBIA
OG0001976	LOC110177838|XP_020800444.1|DSER	LOC108030139|XP_016958343.1|DBIA
OG0001977	LOC110186031|XP_020810727.1|DSER	LOC108033711|XP_016963732.1|DBIA
OG0001978	LOC110187470|XP_020812516.1|DSER	LOC108034242|XP_016964582.1|DBIA
OG0001979	LOC110177001|XP_020799169.1|DSER	LOC108036791|XP_016968627.1|DBIA
OG0001980	LOC110178207|XP_020800902.1|DSER	LOC108033269|XP_016963028.1|DBIA
OG0001981	LOC110187384|XP_020812432.1|DSER, LOC110177654|XP_020800124.1|DSER	LOC108029219|XP_016956898.1|DBIA
OG0001982	LOC110184511|XP_020808732.1|DSER	LOC108036869|XP_016968738.1|DBIA
OG0001983	LOC110188122|XP_020813360.1|DSER	LOC108031647|XP_016960770.1|DBIA
OG0001984	LOC110185871|XP_020810540.1|DSER	LOC108021858|XP_016946136.1|DBIA
OG0001985	LOC110177884|XP_020800507.1|DSER	LOC108032540|XP_016961902.1|DBIA
OG0001986	LOC110186079|XP_020810773.1|DSER	LOC108034032|XP_016964267.1|DBIA
OG0001987	LOC110182580|XP_020806286.1|DSER	LOC108024211|XP_016949555.1|DBIA
OG0001988	LOC110189297|XP_020814987.1|DSER, LOC110176787|XP_020798884.1|DSER	LOC108022660|XP_016947215.1|DBIA
OG0001989	LOC110178185|XP_020800878.1|DSER	LOC108028992|XP_016956522.1|DBIA
OG0001990	LOC110183371|XP_020807292.1|DSER	LOC108034192|XP_016964505.1|DBIA
OG0001991	LOC110180592|XP_020803941.1|DSER	LOC108025970|XP_016952558.1|DBIA
OG0001992	LOC110187325|XP_020812371.1|DSER	LOC108033946|XP_016964123.1|DBIA
OG0001993	LOC110185078|XP_020809416.1|DSER	LOC108033885|XP_016964019.1|DBIA
OG0001994	LOC110188237|XP_020813556.1|DSER	LOC108031747|XP_016960937.1|DBIA
OG0001995	LOC110181357|XP_020804740.1|DSER, LOC110178694|XP_020801556.1|DSER	LOC108032823|XP_016962327.1|DBIA
OG0001996	LOC110187394|XP_020812444.1|DSER	LOC108029211|XP_016956891.1|DBIA
OG0001997	LOC110182069|XP_020805710.1|DSER, LOC110177802|XP_020800355.1|DSER	LOC108022527|XP_016946993.1|DBIA
OG0001998	LOC110191767|XP_020818372.1|DSER, LOC110182075|XP_020805721.1|DSER	LOC108022532|XP_016946997.1|DBIA
OG0001999	LOC110178274|XP_020801001.1|DSER	LOC108022615|XP_016947144.1|DBIA
OG0002000	LOC110176945|XP_020799105.1|DSER	LOC108036051|XP_016967483.1|DBIA
OG0002001	LOC110187468|XP_020812514.1|DSER	LOC108033698|XP_016963687.1|DBIA
OG0002002	LOC110178362|XP_020801156.1|DSER	LOC108022935|XP_016947637.1|DBIA
OG0002003	LOC110180601|XP_020803945.1|DSER, LOC110183012|XP_020806861.1|DSER, LOC110183033|XP_020806878.1|DSER	LOC108036750|XP_016968558.1|DBIA
OG0002004	LOC110187228|XP_020812284.1|DSER	LOC108034089|XP_016964345.1|DBIA
OG0002005	LOC110185706|XP_020810336.1|DSER	LOC108032650|XP_016962091.1|DBIA
OG0002006	LOC110182693|XP_020806446.1|DSER	LOC108033690|XP_016963666.1|DBIA
OG0002007	LOC110183821|XP_020807832.1|DSER, LOC110181628|XP_020805095.1|DSER, LOC110181397|XP_020804790.1|DSER	LOC108036124|XP_016967598.1|DBIA
OG0002008	LOC110185394|XP_020809831.1|DSER	LOC108035993|XP_016967345.1|DBIA
OG0002009	LOC110179862|XP_020803123.1|DSER	LOC108026547|XP_016952986.1|DBIA
OG0002010	LOC110180604|XP_020803948.1|DSER, LOC110183016|XP_020806863.1|DSER, LOC110183035|XP_020806880.1|DSER	LOC108036794|XP_016968630.1|DBIA
OG0002011	LOC110185601|XP_020810203.1|DSER	LOC108032757|XP_016962239.1|DBIA
OG0002012	LOC110187401|XP_020812450.1|DSER	LOC108029065|XP_016956624.1|DBIA
OG0002013	LOC110181451|XP_020804854.1|DSER	LOC108034119|XP_016964391.1|DBIA
OG0002014	LOC110179210|XP_020802302.1|DSER	LOC108023032|XP_016947760.1|DBIA
OG0002015	LOC110177005|XP_020799174.1|DSER	LOC108034298|XP_016964650.1|DBIA
OG0002016	LOC110188951|XP_020814550.1|DSER, LOC110176377|XP_020798368.1|DSER	LOC108030180|XP_016958415.1|DBIA
OG0002017	LOC110183462|XP_020807401.1|DSER	LOC108033902|XP_016964055.1|DBIA
OG0002018	LOC110180580|XP_020803930.1|DSER	LOC108033836|XP_016963952.1|DBIA, LOC108033255|XP_016963009.1|DBIA
OG0002019	LOC110183995|XP_020808011.1|DSER	LOC108033891|XP_016964027.1|DBIA
OG0002020	LOC110181362|XP_020804744.1|DSER	LOC108036098|XP_016967553.1|DBIA
OG0002021	LOC110181102|XP_020804432.1|DSER	LOC108026694|XP_016953271.1|DBIA
OG0002022	LOC110179897|XP_020803152.1|DSER	LOC108033550|XP_016963384.1|DBIA
OG0002023	LOC110187649|XP_020812716.1|DSER	LOC108025044|XP_016950792.1|DBIA
OG0002024	LOC110183352|XP_020807266.1|DSER	LOC108034158|XP_016964451.1|DBIA
OG0002025	LOC110184012|XP_020808037.1|DSER	LOC108033995|XP_016964210.1|DBIA
OG0002026	LOC110179811|XP_020803074.1|DSER	LOC108030863|XP_016959498.1|DBIA
OG0002027	LOC110180808|XP_020804147.1|DSER	LOC108026624|XP_016953125.1|DBIA
OG0002028	LOC110191504|XP_020818029.1|DSER	LOC108026781|XP_016953427.1|DBIA
OG0002029	LOC110176236|XP_020798194.1|DSER	LOC108028242|XP_016955409.1|DBIA
OG0002030	LOC110176804|XP_020798905.1|DSER	LOC108022732|XP_016947311.1|DBIA
OG0002031	LOC110189284|XP_020814967.1|DSER	LOC108029767|XP_016957762.1|DBIA
OG0002032	LOC110187925|XP_020813095.1|DSER	LOC108027155|XP_016953873.1|DBIA
OG0002033	LOC110181604|XP_020805062.1|DSER	LOC108025690|XP_016951713.1|DBIA
OG0002034	LOC110181728|XP_020805245.1|DSER, LOC110179469|XP_020802698.1|DSER	LOC108023510|XP_016948542.1|DBIA
OG0002035	LOC110187929|XP_020813099.1|DSER	LOC108032165|XP_016961507.1|DBIA
OG0002036	LOC110188754|XP_020814255.1|DSER	LOC108031058|XP_016959748.1|DBIA
OG0002037	LOC110183557|XP_020807517.1|DSER	LOC108035209|XP_016966208.1|DBIA
OG0002038	LOC110188051|XP_020813260.1|DSER	LOC108032083|XP_016961396.1|DBIA
OG0002039	LOC110179905|XP_020803161.1|DSER	LOC108036875|XP_016968740.1|DBIA
OG0002040	LOC110187948|XP_020813122.1|DSER	LOC108030488|XP_016958859.1|DBIA
OG0002041	LOC110189738|XP_020815591.1|DSER	LOC108029595|XP_016957456.1|DBIA
OG0002042	LOC110188523|XP_020813924.1|DSER	LOC108027364|XP_016954275.1|DBIA
OG0002043	LOC110187687|XP_020812778.1|DSER	LOC108027390|XP_016954315.1|DBIA
OG0002044	LOC110188662|XP_020814107.1|DSER	LOC108031652|XP_016960772.1|DBIA
OG0002045	LOC110187820|XP_020812956.1|DSER	LOC108032117|XP_016961439.1|DBIA
OG0002046	LOC110181701|XP_020805204.1|DSER	LOC108024803|XP_016950414.1|DBIA, LOC108035755|XP_016966942.1|DBIA
OG0002047	LOC110180145|XP_020803450.1|DSER	LOC108024090|XP_016949354.1|DBIA
OG0002048	LOC110191771|XP_020818374.1|DSER	LOC108031157|XP_016959862.1|DBIA, LOC108031332|XP_016960073.1|DBIA
OG0002049	LOC110186490|XP_020811336.1|DSER	LOC108024523|XP_016949967.1|DBIA
OG0002050	LOC110191844|XP_020818471.1|DSER	LOC108026222|XP_016952534.1|DBIA
OG0002051	LOC110179354|XP_020802525.1|DSER	LOC108022767|XP_016947362.1|DBIA
OG0002052	LOC110190750|XP_020817031.1|DSER	LOC108034415|XP_016964787.1|DBIA
