Orthogroup	DSER.longest_only	DMIR.longest_only
OG0001180	LOC110185430|XP_020809909.1|DSER	LOC108164427|XP_017155596.1|DMIR
OG0001181	LOC110176209|XP_020798132.1|DSER	LOC108151409|XP_017135485.1|DMIR
OG0001182	LOC110185043|XP_020809358.1|DSER	LOC117187217|XP_033245309.1|DMIR
OG0001183	LOC110186583|XP_020811456.1|DSER	LOC108156255|XP_033244626.1|DMIR
OG0001184	LOC110189636|XP_020815443.1|DSER	LOC108157195|XP_017144614.1|DMIR
OG0001185	LOC110188191|XP_020813430.1|DSER	LOC108155320|XP_017141530.1|DMIR
OG0001186	LOC110184532|XP_020808771.1|DSER	LOC108154853|XP_017140763.1|DMIR
OG0001187	LOC110190345|XP_020816445.1|DSER	LOC108159946|XP_017149092.2|DMIR, LOC117185744|XP_033246895.1|DMIR
OG0001188	LOC110182476|XP_020806184.1|DSER	LOC117185723|XP_033250824.1|DMIR, LOC108159485|XP_017148305.1|DMIR
OG0001189	LOC110179310|XP_020802458.1|DSER	LOC108158609|XP_017146572.1|DMIR, LOC117193325|XP_033253944.1|DMIR
OG0001190	LOC110180335|XP_020803653.1|DSER	LOC108165140|XP_017156694.1|DMIR
OG0001191	LOC110183786|XP_020807802.1|DSER	LOC108163235|XP_017153882.1|DMIR
OG0001192	LOC110185723|XP_020810364.1|DSER	LOC108164197|XP_017155309.1|DMIR
OG0001193	LOC110177158|XP_020799402.1|DSER	LOC108155671|XP_017142123.1|DMIR
OG0001194	LOC110182835|XP_020806627.1|DSER	LOC117187789|XP_033246529.1|DMIR, LOC117187786|XP_033246522.1|DMIR, LOC117187794|XP_033246536.1|DMIR, LOC117187801|XP_033246545.1|DMIR, LOC108164604|XP_017155932.2|DMIR, LOC117188817|XP_033249134.1|DMIR, LOC108164080|XP_033249177.1|DMIR
OG0001195	LOC110177613|XP_020800076.1|DSER	LOC108158185|XP_017145892.1|DMIR
OG0001196	LOC110181821|XP_020805376.1|DSER	LOC117186906|XP_033244119.1|DMIR, LOC117188728|XP_033248908.1|DMIR, LOC117188727|XP_033248904.1|DMIR, LOC108164657|XP_017155999.2|DMIR, LOC117188722|XP_033248891.1|DMIR, LOC117188205|XP_033247583.1|DMIR
OG0001197	LOC110177458|XP_020799854.1|DSER, LOC110177459|XP_020799856.1|DSER, LOC110177397|XP_020799761.1|DSER	LOC108157822|XP_017145511.1|DMIR, LOC108157683|XP_017145338.1|DMIR
OG0001198	LOC110190853|XP_020817161.1|DSER	LOC117187321|XP_033245609.1|DMIR, LOC108151162|XP_017135081.1|DMIR
OG0001200	LOC110182259|XP_020805935.1|DSER, LOC110184850|XP_020809149.1|DSER, LOC110179786|XP_020803058.1|DSER	LOC108154152|XP_017139796.1|DMIR
OG0001201	LOC110186280|XP_020811053.1|DSER	LOC108157227|XP_017144673.1|DMIR
OG0001202	LOC110180344|XP_020803665.1|DSER	LOC108160362|XP_017149833.1|DMIR
OG0001203	LOC110185435|XP_020809918.1|DSER	LOC108164475|XP_017155716.1|DMIR
OG0001204	LOC110185637|XP_020810253.1|DSER	LOC108163159|XP_017153768.2|DMIR
OG0001205	LOC110177265|XP_020799575.1|DSER	LOC108155961|XP_017142623.1|DMIR
OG0001206	LOC110188679|XP_020814141.1|DSER	LOC108155914|XP_017142549.1|DMIR
OG0001207	LOC110184356|XP_020808509.1|DSER	LOC108157711|XP_017145371.2|DMIR, LOC108153694|XP_017139312.1|DMIR
OG0001208	LOC110179065|XP_020802086.1|DSER	LOC108164581|XP_017155898.1|DMIR
OG0001209	LOC110187828|XP_020812966.1|DSER	LOC108154331|XP_017140082.1|DMIR
OG0001210	LOC110181932|XP_020805526.1|DSER	LOC108162800|XP_017153196.1|DMIR
OG0001211	LOC110188460|XP_020813849.1|DSER	LOC108156084|XP_017142861.1|DMIR
OG0001212	LOC110183232|XP_020807106.1|DSER	LOC108164733|XP_017156114.1|DMIR
OG0001213	LOC110188588|XP_020814009.1|DSER	LOC108164816|XP_017156226.1|DMIR
OG0001214	LOC110177301|XP_020799625.1|DSER	LOC117194051|XP_033254584.1|DMIR, LOC108160075|XP_017149322.1|DMIR, LOC117186628|XP_033243530.1|DMIR, LOC108152015|XP_033243531.1|DMIR
OG0001215	LOC110189040|XP_020814671.1|DSER	LOC108157521|XP_017145113.1|DMIR
OG0001216	LOC110186167|XP_020810879.1|DSER	LOC108156383|XP_017143288.1|DMIR
OG0001217	LOC110185069|XP_020809408.1|DSER	LOC108161214|XP_033248812.1|DMIR
OG0001218	LOC110191013|XP_020817390.1|DSER	LOC108153767|XP_017139395.1|DMIR, LOC108155888|XP_017142517.1|DMIR
OG0001220	LOC110189573|XP_020815362.1|DSER	LOC117190882|XP_033251789.1|DMIR, LOC117192050|XP_033252657.1|DMIR, LOC108160998|XP_017150795.1|DMIR
OG0001221	LOC110182910|XP_020806728.1|DSER	LOC108158845|XP_017147055.2|DMIR, LOC117188407|XP_033248133.1|DMIR
OG0001222	LOC110177461|XP_020799858.1|DSER	LOC108157434|XP_017144977.1|DMIR
OG0001223	LOC110176670|XP_020798763.1|DSER	LOC108160062|XP_017149298.1|DMIR, LOC117190666|XP_033251621.1|DMIR
OG0001224	LOC110176761|XP_020798869.1|DSER	LOC117192980|XP_033253597.1|DMIR, LOC108159553|XP_017148468.1|DMIR
OG0001225	LOC110180045|XP_020803317.1|DSER	LOC117185684|XP_033252996.1|DMIR, LOC108158107|XP_017145764.2|DMIR
OG0001226	LOC110179328|XP_020802479.1|DSER	LOC108159714|XP_017148723.1|DMIR
OG0001227	LOC110180309|XP_020803622.1|DSER	LOC108161474|XP_033249823.1|DMIR
OG0001229	LOC110185535|XP_020810101.1|DSER	LOC117188472|XP_033248276.1|DMIR, LOC117191854|XP_033252512.1|DMIR
OG0001230	LOC110182355|XP_020806057.1|DSER	LOC117190545|XP_033251496.1|DMIR, LOC117189458|XP_033250477.1|DMIR, LOC117189459|XP_033250478.1|DMIR, LOC117189470|XP_033250494.1|DMIR, LOC117190544|XP_033251495.1|DMIR, LOC117189460|XP_033250479.1|DMIR, LOC108160123|XP_017149405.1|DMIR, LOC117189452|XP_033250468.1|DMIR, LOC117190547|XP_033251498.1|DMIR, LOC117190546|XP_033251497.1|DMIR
OG0001231	LOC110182819|XP_020806614.1|DSER	LOC108161913|XP_017151814.1|DMIR
OG0001232	LOC110176812|XP_020798913.1|DSER	LOC108163486|XP_017154287.1|DMIR
OG0001233	LOC110176905|XP_020799051.1|DSER	LOC108162942|XP_017153422.1|DMIR
OG0001234	LOC110188933|XP_020814530.1|DSER, LOC110176381|XP_020798371.1|DSER, LOC110178517|XP_020801328.1|DSER	LOC108158581|XP_017146513.1|DMIR, LOC117194186|XP_033254736.1|DMIR
OG0001235	LOC110178124|XP_020800804.1|DSER	LOC108163988|XP_017155042.1|DMIR
OG0001236	LOC110184617|XP_020808869.1|DSER	LOC108151625|XP_017135813.1|DMIR
OG0001237	LOC110188234|XP_020813550.1|DSER	LOC108154801|XP_017140688.1|DMIR
OG0001238	LOC110186135|XP_020810840.1|DSER	LOC108155059|XP_017141132.1|DMIR
OG0001240	LOC110186155|XP_020810864.1|DSER	LOC108157833|XP_017145525.1|DMIR
OG0001241	LOC110178227|XP_020800935.1|DSER	LOC108160571|XP_017150145.1|DMIR, LOC117190374|XP_033251346.1|DMIR
OG0001242	LOC110185597|XP_020810195.1|DSER	LOC108163347|XP_017154076.1|DMIR
OG0001242	LOC110181928|XP_020805523.1|DSER	LOC108153068|XP_017138340.1|DMIR
OG0001243	LOC110189879|XP_020815782.1|DSER	LOC108164520|XP_017155799.1|DMIR, LOC108155162|XP_033245528.1|DMIR, LOC108157608|XP_033245272.1|DMIR, LOC108161757|XP_017151580.1|DMIR, LOC108151208|XP_033244012.1|DMIR
OG0001244	LOC110176507|XP_020798539.1|DSER	LOC108160647|XP_033245165.1|DMIR, LOC108156406|XP_017143337.1|DMIR
OG0001245	LOC110188646|XP_020814083.1|DSER	LOC108153934|XP_017139520.1|DMIR
OG0001246	LOC110191492|XP_020818015.1|DSER	LOC117188431|XP_033248200.1|DMIR
OG0001247	LOC110189412|XP_020815126.1|DSER	LOC117189492|XP_033250519.1|DMIR, LOC117187833|XP_033246593.1|DMIR
OG0001248	LOC110190488|XP_020816663.1|DSER	LOC108152264|XP_017136968.1|DMIR
OG0001249	LOC110182831|XP_020806623.1|DSER	LOC108154906|XP_017140851.1|DMIR
OG0001251	LOC110188455|XP_020813843.1|DSER, LOC110188693|XP_020814157.1|DSER	LOC108155687|XP_017142146.1|DMIR
OG0001252	LOC110186141|XP_020810854.1|DSER	LOC108155244|XP_017141424.2|DMIR
OG0001253	LOC110178307|XP_020801058.1|DSER	LOC108160739|XP_017150419.1|DMIR, LOC117191754|XP_033252424.1|DMIR
OG0001254	LOC110182877|XP_020806679.1|DSER, LOC110182876|XP_020806678.1|DSER	LOC117191662|XP_033252359.1|DMIR, LOC117191947|XP_033252584.1|DMIR, LOC117191248|XP_033252056.1|DMIR, LOC108158323|XP_017146052.1|DMIR
OG0001255	LOC110189302|XP_020814993.1|DSER	LOC117186074|XP_033242033.1|DMIR, LOC108152346|XP_017137099.2|DMIR, LOC108160555|XP_017150116.2|DMIR, LOC117191443|XP_033252200.1|DMIR, LOC117187946|XP_033246837.1|DMIR, LOC108165607|XP_017157173.1|DMIR
OG0001256	LOC110182756|XP_020806526.1|DSER	LOC108165228|XP_033242595.1|DMIR
OG0001256	LOC110184045|XP_020808078.1|DSER	LOC108158023|XP_017145655.1|DMIR
OG0001257	LOC110185455|XP_020809950.1|DSER	LOC108164394|XP_033250161.1|DMIR
OG0001258	LOC110186697|XP_020811628.1|DSER	LOC108155808|XP_017142377.1|DMIR
OG0001259	LOC110178561|XP_020801392.1|DSER	LOC108162699|XP_017153045.1|DMIR
OG0001260	LOC110188452|XP_020813840.1|DSER, LOC110188355|XP_020813722.1|DSER	LOC108157135|XP_017144525.1|DMIR
OG0001261	LOC110190230|XP_020816250.1|DSER	LOC108161346|XP_017151072.1|DMIR
OG0001261	LOC110176049|XP_020797922.1|DSER	LOC108162253|XP_017152393.1|DMIR
OG0001262	LOC110189926|XP_020815864.1|DSER	LOC108152429|XP_033242401.1|DMIR
OG0001263	LOC110188014|XP_020813197.1|DSER	LOC108155349|XP_017141597.2|DMIR
OG0001264	LOC110178214|XP_020800915.1|DSER	LOC108164151|XP_017155244.2|DMIR
OG0001265	LOC110182507|XP_020806217.1|DSER	LOC108157372|XP_033247158.1|DMIR
OG0001266	LOC110176927|XP_020799086.1|DSER	LOC108159856|XP_017148944.1|DMIR
OG0001267	LOC110188013|XP_020813196.1|DSER	LOC108154761|XP_017140631.1|DMIR
OG0001268	LOC110187996|XP_020813178.1|DSER	LOC108157422|XP_017144961.1|DMIR
OG0001269	LOC110180266|XP_020803581.1|DSER	LOC108159849|XP_033253926.1|DMIR, LOC117187930|XP_033246797.1|DMIR
OG0001270	LOC110177268|XP_020799579.1|DSER	LOC108155145|XP_017141288.1|DMIR
OG0001271	LOC110178003|XP_020800662.1|DSER	LOC108158457|XP_017146235.1|DMIR, LOC117191921|XP_033252559.1|DMIR
OG0001272	LOC110188883|XP_020814459.1|DSER	LOC108151032|XP_033242646.1|DMIR, LOC117186247|XP_033242644.1|DMIR, LOC117186248|XP_033242649.1|DMIR, LOC108165301|XP_033242648.1|DMIR
OG0001273	LOC110188047|XP_020813255.1|DSER	LOC108154575|XP_017140364.1|DMIR
OG0001274	LOC110178986|XP_020801960.1|DSER	LOC108151717|XP_017135977.1|DMIR
OG0001275	LOC110191974|XP_020818654.1|DSER	LOC108164532|XP_017155815.1|DMIR
OG0001276	LOC110183641|XP_020807621.1|DSER	LOC108152778|XP_017137849.1|DMIR, LOC108161461|XP_017151213.1|DMIR
OG0001277	LOC110185326|XP_020809757.1|DSER	LOC108152716|XP_017137739.1|DMIR
OG0001278	LOC110190777|XP_020817067.1|DSER	LOC108152532|XP_017137428.1|DMIR
OG0001279	LOC110190634|XP_020816889.1|DSER	LOC108153003|XP_017138233.1|DMIR
OG0001280	LOC110178813|XP_020801731.1|DSER, LOC110178814|XP_020801734.1|DSER, LOC110178718|XP_020801581.1|DSER	LOC108151532|XP_017135674.1|DMIR
OG0001281	LOC110177548|XP_020799976.1|DSER	LOC108150821|XP_017134617.1|DMIR
OG0001282	LOC110186109|XP_020810815.1|DSER	LOC108163644|XP_017154543.1|DMIR
OG0001283	LOC110188939|XP_020814537.1|DSER	LOC117192487|XP_033253081.1|DMIR, LOC117193890|XP_033254464.1|DMIR, LOC117192481|XP_033253068.1|DMIR, LOC117192485|XP_033253075.1|DMIR, LOC108159046|XP_033248066.1|DMIR, LOC117192488|XP_033253082.1|DMIR, LOC117188385|XP_033248070.1|DMIR, LOC117192495|XP_033253094.1|DMIR, LOC117192482|XP_033253072.1|DMIR, LOC117192483|XP_033253073.1|DMIR
OG0001284	LOC110182846|XP_020806637.1|DSER	LOC117188987|XP_033249676.1|DMIR
OG0001285	LOC110183656|XP_020807643.1|DSER	LOC108152026|XP_017136496.1|DMIR
OG0001286	LOC110187276|XP_020812324.1|DSER	LOC108164105|XP_017155185.1|DMIR
OG0001287	LOC110188353|XP_020813720.1|DSER	LOC108155154|XP_017141303.2|DMIR
OG0001288	LOC110178188|XP_020800882.1|DSER	LOC108163582|XP_017154443.1|DMIR
OG0001289	LOC110187458|XP_020812504.1|DSER	LOC108161385|XP_017151123.2|DMIR
OG0001290	LOC110187380|XP_020812427.1|DSER	LOC108161745|XP_033249429.1|DMIR
OG0001291	LOC110191499|XP_020818024.1|DSER	LOC108160498|XP_017150024.1|DMIR, LOC117190561|XP_033251507.1|DMIR
OG0001292	LOC110183703|XP_020807741.1|DSER, LOC110183245|XP_020807129.1|DSER	LOC117192871|XP_033253514.1|DMIR, LOC108159611|XP_017148554.1|DMIR
OG0001293	LOC110181963|XP_020805571.1|DSER	LOC108164588|XP_017155903.1|DMIR
OG0001294	LOC110184142|XP_020808214.1|DSER	LOC108156837|XP_017144035.1|DMIR
OG0001295	LOC110187073|XP_020812122.1|DSER	LOC108162367|XP_017152569.1|DMIR
OG0001296	LOC110189783|XP_020815671.1|DSER	LOC108160067|XP_017149306.1|DMIR
OG0001297	LOC110190384|XP_020816477.1|DSER	LOC108154764|XP_017140635.1|DMIR
OG0001298	LOC110188270|XP_020813618.1|DSER	LOC108155192|XP_017141353.1|DMIR
OG0001299	LOC110185144|XP_020809505.1|DSER	LOC108153385|XP_033242955.1|DMIR
OG0001300	LOC110191216|XP_020817641.1|DSER	LOC117186434|XP_033243131.1|DMIR, LOC108157098|XP_017144452.1|DMIR
OG0001301	LOC110185822|XP_020810488.1|DSER	LOC108164204|XP_017155323.1|DMIR
OG0001302	LOC110191930|XP_020818604.1|DSER	LOC108160735|XP_033254209.1|DMIR
OG0001303	LOC110191212|XP_020817638.1|DSER	LOC108156496|XP_017143478.1|DMIR
OG0001304	LOC110178260|XP_020800981.1|DSER	LOC108158520|XP_017146388.1|DMIR, LOC117192440|XP_033253011.1|DMIR
OG0001305	LOC110177242|XP_020799538.1|DSER	LOC108155146|XP_017141290.1|DMIR
OG0001306	LOC110190363|XP_020816437.1|DSER	LOC108156304|XP_017143181.1|DMIR
OG0001307	LOC110190465|XP_020816633.1|DSER	LOC108152327|XP_017137062.1|DMIR, LOC108157831|XP_017145523.1|DMIR, LOC108151754|XP_017136081.1|DMIR
OG0001308	LOC110183250|XP_020807132.1|DSER	LOC108161191|XP_017150911.1|DMIR
OG0001309	LOC110177283|XP_020799591.1|DSER	LOC108155099|XP_017141216.1|DMIR
OG0001310	LOC110184129|XP_020808196.1|DSER	LOC108165010|XP_017156534.1|DMIR
OG0001311	LOC110182638|XP_020806365.1|DSER	LOC108159813|XP_017148876.1|DMIR
OG0001312	LOC110185195|XP_020809579.1|DSER	LOC108165290|XP_017156814.1|DMIR
OG0001313	LOC110178474|XP_020801275.1|DSER	LOC117188333|XP_033247892.1|DMIR, LOC117188334|XP_033247893.1|DMIR, LOC117188331|XP_033247889.1|DMIR, LOC117188332|XP_033247890.1|DMIR, LOC117188329|XP_033247887.1|DMIR, LOC117188330|XP_033247888.1|DMIR, LOC108159248|XP_017147859.2|DMIR, LOC117192675|XP_033253288.1|DMIR
OG0001314	LOC110185638|XP_020810254.1|DSER	LOC108163160|XP_017153769.1|DMIR
OG0001315	LOC110180451|XP_020803786.1|DSER	LOC108164631|XP_017155968.1|DMIR
OG0001316	LOC110191573|XP_020818114.1|DSER	LOC108159479|XP_017148296.1|DMIR
OG0001317	LOC110180306|XP_020803619.1|DSER, LOC110182706|XP_020806462.1|DSER	LOC117189330|XP_033250367.1|DMIR, LOC117191403|XP_033252174.1|DMIR, LOC117191719|XP_033252396.1|DMIR, LOC117190822|XP_033251751.1|DMIR, LOC117189366|XP_033250385.1|DMIR, LOC117189387|XP_033250399.1|DMIR, LOC117189386|XP_033250398.1|DMIR, LOC117189391|XP_033250402.1|DMIR, LOC117192103|XP_033252694.1|DMIR, LOC108163380|XP_033249023.1|DMIR
OG0001318	LOC110186107|XP_020810813.1|DSER	LOC108156132|XP_017142934.1|DMIR
OG0001319	LOC110185917|XP_020810589.1|DSER, LOC110185916|XP_020810587.1|DSER	LOC108164003|XP_017155066.2|DMIR
OG0001320	LOC110176836|XP_020798948.1|DSER, LOC110178164|XP_020800857.1|DSER	LOC108164985|XP_033252212.1|DMIR, LOC108159316|XP_017147979.1|DMIR, LOC108165173|XP_017156734.2|DMIR, LOC108156364|XP_033244728.1|DMIR, LOC117191581|XP_033252298.1|DMIR
OG0001321	LOC110184089|XP_020808133.1|DSER, LOC110184088|XP_020808132.1|DSER	LOC108160662|XP_017150292.1|DMIR, LOC117189817|XP_033250766.1|DMIR
OG0001322	LOC110186450|XP_020811294.1|DSER	LOC108154695|XP_017140533.2|DMIR
OG0001322	LOC110177181|XP_020799431.1|DSER	LOC108156161|XP_017142978.1|DMIR
OG0001323	LOC110180491|XP_020803832.1|DSER, LOC110180492|XP_020803833.1|DSER, LOC110187527|XP_020812580.1|DSER	LOC108161602|XP_017151379.1|DMIR
OG0001324	LOC110184845|XP_020809146.1|DSER, LOC110179767|XP_020803043.1|DSER	LOC108161468|XP_017151224.2|DMIR, LOC117186476|XP_033243242.1|DMIR, LOC117186377|XP_033242985.1|DMIR, LOC117186379|XP_033242986.1|DMIR, LOC117186470|XP_033243228.1|DMIR, LOC117186471|XP_033243229.1|DMIR, LOC117186466|XP_033243225.1|DMIR, LOC108165454|XP_033243226.1|DMIR, LOC117186469|XP_033243227.1|DMIR, LOC108153551|XP_017139110.2|DMIR, LOC108165452|XP_033242983.1|DMIR
OG0001325	LOC110177170|XP_020799415.1|DSER, LOC110177228|XP_020799507.1|DSER	LOC108157776|XP_017145455.1|DMIR
OG0001326	LOC110186766|XP_020811687.1|DSER	LOC108156454|XP_033244788.1|DMIR
OG0001328	LOC110181715|XP_020805223.1|DSER	LOC117186172|XP_033242308.1|DMIR, LOC117186171|XP_033242301.1|DMIR
OG0001329	LOC110181481|XP_020804893.1|DSER	LOC108158289|XP_017146018.2|DMIR, LOC117186578|XP_033243429.1|DMIR
OG0001330	LOC110179252|XP_020802369.1|DSER	LOC108154454|XP_033252854.1|DMIR
OG0001331	LOC110182448|XP_020806142.1|DSER	LOC108151464|XP_017135574.1|DMIR
OG0001332	LOC110179723|XP_020803001.1|DSER	LOC108161729|XP_017151545.1|DMIR
OG0001333	LOC110183753|XP_020807768.1|DSER	LOC108163846|XP_017154852.2|DMIR
OG0001334	LOC110186443|XP_020811286.1|DSER	LOC108157355|XP_017144864.1|DMIR
OG0001335	LOC110176574|XP_020798642.1|DSER	LOC108155421|XP_033245279.1|DMIR
OG0001336	LOC110187764|XP_020812886.1|DSER, LOC110185339|XP_020809780.1|DSER	LOC108156869|XP_017144086.1|DMIR
OG0001337	LOC110191969|XP_020818643.1|DSER	LOC117195341|XP_033255821.1|DMIR, LOC117186085|XP_033242076.1|DMIR, LOC117186165|XP_033242278.1|DMIR, LOC117195340|XP_033255818.1|DMIR, LOC108151170|XP_033255819.1|DMIR, LOC117195344|XP_033255825.1|DMIR, LOC117186174|XP_033242310.1|DMIR, LOC117186495|XP_033243265.1|DMIR, LOC117195338|XP_033255817.1|DMIR, LOC117186111|XP_033242122.1|DMIR
OG0001338	LOC110179656|XP_020802916.1|DSER	LOC117191960|XP_033252592.1|DMIR, LOC117189805|XP_033250755.1|DMIR, LOC117190454|XP_033251418.1|DMIR, LOC117191962|XP_033252595.1|DMIR, LOC108160415|XP_017149900.2|DMIR, LOC117189812|XP_033250763.1|DMIR, LOC117185927|XP_033246433.1|DMIR
OG0001339	LOC110180030|XP_020803296.1|DSER	LOC108160348|XP_033246468.1|DMIR
OG0001340	LOC110185353|XP_020809791.1|DSER	LOC108157005|XP_033244823.1|DMIR
OG0001341	LOC110190867|XP_020817177.1|DSER	LOC108157206|XP_017144643.1|DMIR
OG0001342	LOC110186965|XP_020811969.1|DSER	LOC108155391|XP_017141661.1|DMIR
OG0001343	LOC110176656|XP_020798749.1|DSER	LOC108153926|XP_017139510.1|DMIR
OG0001344	LOC110186634|XP_020811552.1|DSER	LOC108156426|XP_017143368.1|DMIR
OG0001345	LOC110188450|XP_020813838.1|DSER	LOC108156774|XP_017143930.1|DMIR
OG0001346	LOC110186545|XP_020811407.1|DSER	LOC117187184|XP_033245190.1|DMIR, LOC108155296|XP_033245187.1|DMIR, LOC117187176|XP_033245179.1|DMIR
OG0001347	LOC110184801|XP_020809095.1|DSER	LOC108158377|XP_017146122.1|DMIR, LOC117186506|XP_033243278.1|DMIR, LOC108165429|XP_033243283.1|DMIR
OG0001348	LOC110186642|XP_020811561.1|DSER	LOC117186159|XP_033242264.1|DMIR, LOC108161740|XP_017151554.1|DMIR
OG0001349	LOC110190514|XP_020816703.1|DSER	LOC108152696|XP_017137692.1|DMIR
OG0001350	LOC110181246|XP_020804609.1|DSER, LOC110181243|XP_020804607.1|DSER, LOC110181245|XP_020804608.1|DSER	LOC108152200|XP_033243591.1|DMIR
OG0001351	LOC110178004|XP_020800663.1|DSER, LOC110178011|XP_020800684.1|DSER	LOC117190431|XP_033251402.1|DMIR, LOC108160420|XP_017149908.1|DMIR, LOC108158868|XP_017147097.1|DMIR
OG0001352	LOC110189271|XP_020814946.1|DSER	LOC108159227|XP_017147817.2|DMIR, LOC117185841|XP_033247448.1|DMIR, LOC117195217|XP_033255741.1|DMIR
OG0001353	LOC110176147|XP_020798043.1|DSER	LOC108152722|XP_017137748.1|DMIR
OG0001354	LOC110181140|XP_020804469.1|DSER, LOC110181101|XP_020804431.1|DSER	LOC117185846|XP_033253360.1|DMIR, LOC108159758|XP_017148802.1|DMIR
OG0001355	LOC110176356|XP_020798347.1|DSER	LOC117187978|XP_033246920.1|DMIR, LOC108159426|XP_017148182.2|DMIR
OG0001356	LOC110187982|XP_020813162.1|DSER	LOC108157060|XP_017144379.1|DMIR
OG0001357	LOC110189116|XP_020814749.1|DSER	LOC108151814|XP_017136157.1|DMIR
OG0001358	LOC110176678|XP_020798774.1|DSER, LOC110185177|XP_020809554.1|DSER	LOC108152843|XP_017137940.1|DMIR
OG0001359	LOC110186033|XP_020810729.1|DSER	LOC108162155|XP_017152222.1|DMIR
OG0001360	LOC110180786|XP_020804157.1|DSER	LOC117188221|XP_033247622.1|DMIR, LOC108160354|XP_017149810.2|DMIR
OG0001361	LOC110190504|XP_020816681.1|DSER	LOC108151437|XP_017135536.1|DMIR
OG0001362	LOC110190780|XP_020817077.1|DSER	LOC108152534|XP_017137432.1|DMIR
OG0001363	LOC110188349|XP_020813716.1|DSER	LOC108157465|XP_017145032.1|DMIR
OG0001364	LOC110191559|XP_020818093.1|DSER	LOC108160017|XP_017149241.1|DMIR, LOC117194075|XP_033254604.1|DMIR
OG0001365	LOC110191304|XP_020817774.1|DSER	LOC108150878|XP_017134680.1|DMIR, LOC108155090|XP_017141201.1|DMIR, LOC108151500|XP_017135629.1|DMIR
OG0001366	LOC110189082|XP_020814712.1|DSER, LOC110189080|XP_020814710.1|DSER	LOC108151749|XP_017136075.2|DMIR, LOC108154889|XP_017140822.2|DMIR
OG0001367	LOC110180165|XP_020803499.1|DSER	LOC108159427|XP_033247203.1|DMIR, LOC117189959|XP_033250930.1|DMIR
OG0001368	LOC110188968|XP_020814572.1|DSER	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR
OG0001369	LOC110183634|XP_020807611.1|DSER	LOC108162120|XP_017152186.1|DMIR
OG0001370	LOC110178462|XP_020801260.1|DSER	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR
OG0001372	LOC110176859|XP_020798993.1|DSER	LOC117193538|XP_033254175.1|DMIR, LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR
OG0001373	LOC110182721|XP_020806480.1|DSER	LOC108163632|XP_017154527.1|DMIR
OG0001374	LOC110189535|XP_020815323.1|DSER, LOC110176776|XP_020798873.1|DSER	LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR
OG0001375	LOC110187945|XP_020813118.1|DSER	LOC108154098|XP_033244623.1|DMIR
OG0001376	LOC110179351|XP_020802520.1|DSER	LOC108160767|XP_017150457.1|DMIR
OG0001377	LOC110176816|XP_020798916.1|DSER	LOC108163360|XP_017154094.1|DMIR
OG0001378	LOC110185914|XP_020810585.1|DSER	LOC108162338|XP_017152519.1|DMIR, LOC108163651|XP_017154558.1|DMIR
OG0001379	LOC110182598|XP_020806311.1|DSER	LOC108163710|XP_017154643.1|DMIR
OG0001380	LOC110189757|XP_020815630.1|DSER	LOC108159967|XP_017149138.1|DMIR
OG0001381	LOC110182389|XP_020806091.1|DSER	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR
OG0001382	LOC110187249|XP_020812306.1|DSER	LOC108162309|XP_017152467.2|DMIR
OG0001383	LOC110176382|XP_020798372.1|DSER, LOC110188936|XP_020814534.1|DSER	LOC108161596|XP_017151372.1|DMIR, LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR
OG0001384	LOC110181428|XP_020804830.1|DSER	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR
OG0001385	LOC110177889|XP_020800514.1|DSER	LOC108163091|XP_017153666.1|DMIR
OG0001386	LOC110177123|XP_020799376.1|DSER	LOC108162481|XP_033248525.1|DMIR
OG0001387	LOC110182657|XP_020806388.1|DSER	LOC108163187|XP_017153816.1|DMIR
OG0001388	LOC110183323|XP_020807228.1|DSER	LOC108161325|XP_017151045.1|DMIR
OG0001389	LOC110185063|XP_020809402.1|DSER	LOC108157766|XP_017145437.1|DMIR
OG0001390	LOC110183025|XP_020806871.1|DSER, LOC110183011|XP_020806857.1|DSER, LOC110185616|XP_020810223.1|DSER	LOC108163505|XP_017154321.1|DMIR
