Orthogroup	DSER.longest_only	DKIK.longest_only
OG0001265	LOC110182507|XP_020806217.1|DSER	LOC108076066|XP_017024253.1|DKIK
OG0001266	LOC110176927|XP_020799086.1|DSER	LOC108078421|XP_017027775.1|DKIK
OG0001267	LOC110188013|XP_020813196.1|DSER	LOC108075397|XP_017023307.1|DKIK
OG0001268	LOC110187996|XP_020813178.1|DSER	LOC108083914|XP_017035397.1|DKIK
OG0001269	LOC110180732|XP_020804073.1|DSER	LOC108082464|XP_017033333.1|DKIK
OG0001269	LOC110180266|XP_020803581.1|DSER	LOC108073076|XP_017020032.1|DKIK
OG0001270	LOC110177268|XP_020799579.1|DSER	LOC108075493|XP_017023442.1|DKIK
OG0001271	LOC110178003|XP_020800662.1|DSER	LOC108073095|XP_017020072.1|DKIK
OG0001272	LOC110188883|XP_020814459.1|DSER	LOC108075267|XP_017023123.1|DKIK
OG0001273	LOC110188047|XP_020813255.1|DSER	LOC108075470|XP_017023414.1|DKIK
OG0001274	LOC110178986|XP_020801960.1|DSER	LOC108073918|XP_017021205.1|DKIK
OG0001275	LOC110191974|XP_020818654.1|DSER	LOC108074189|XP_017021617.1|DKIK
OG0001276	LOC110183641|XP_020807621.1|DSER	LOC108072793|XP_017019566.1|DKIK
OG0001277	LOC110185326|XP_020809757.1|DSER	LOC108075131|XP_017022903.1|DKIK
OG0001278	LOC110190777|XP_020817067.1|DSER	LOC108078787|XP_017028328.1|DKIK
OG0001279	LOC110190634|XP_020816889.1|DSER	LOC108078886|XP_017028505.1|DKIK
OG0001280	LOC110178813|XP_020801731.1|DSER, LOC110178814|XP_020801734.1|DSER, LOC110178718|XP_020801581.1|DSER	LOC108079106|XP_017028833.1|DKIK
OG0001281	LOC110177548|XP_020799976.1|DSER	LOC108079709|XP_017029605.1|DKIK
OG0001282	LOC110186109|XP_020810815.1|DSER	LOC108075857|XP_017023939.1|DKIK
OG0001283	LOC110188939|XP_020814537.1|DSER	LOC108078166|XP_017027310.1|DKIK
OG0001284	LOC110182846|XP_020806637.1|DSER	LOC108081518|XP_017032225.1|DKIK
OG0001285	LOC110183656|XP_020807643.1|DSER	LOC108080627|XP_017030942.1|DKIK
OG0001286	LOC110187276|XP_020812324.1|DSER	LOC108074783|XP_017022449.1|DKIK
OG0001287	LOC110188353|XP_020813720.1|DSER	LOC108084042|XP_017035549.1|DKIK
OG0001288	LOC110178188|XP_020800882.1|DSER	LOC108079146|XP_017028886.1|DKIK
OG0001289	LOC110187458|XP_020812504.1|DSER	LOC108081350|XP_017031985.1|DKIK
OG0001290	LOC110187380|XP_020812427.1|DSER	LOC108081358|XP_017031993.1|DKIK
OG0001291	LOC110191499|XP_020818024.1|DSER	LOC108072067|XP_017018560.1|DKIK
OG0001292	LOC110183703|XP_020807741.1|DSER, LOC110183245|XP_020807129.1|DSER	LOC108076344|XP_017024619.1|DKIK
OG0001293	LOC110181963|XP_020805571.1|DSER	LOC108080277|XP_017030430.1|DKIK
OG0001294	LOC110184142|XP_020808214.1|DSER	LOC108073203|XP_017020208.1|DKIK
OG0001295	LOC110187073|XP_020812122.1|DSER	LOC108074950|XP_017022672.1|DKIK
OG0001296	LOC110189783|XP_020815671.1|DSER	LOC108074957|XP_017022680.1|DKIK
OG0001297	LOC110190384|XP_020816477.1|DSER	LOC108073491|XP_017020638.1|DKIK
OG0001298	LOC110188270|XP_020813618.1|DSER	LOC108075454|XP_017023397.1|DKIK
OG0001299	LOC110185144|XP_020809505.1|DSER	LOC108071927|XP_017018380.1|DKIK
OG0001300	LOC110191216|XP_020817641.1|DSER	LOC108084860|XP_017036734.1|DKIK
OG0001301	LOC110185822|XP_020810488.1|DSER	LOC108075800|XP_017023860.1|DKIK
OG0001302	LOC110191930|XP_020818604.1|DSER	LOC108082221|XP_017033044.1|DKIK
OG0001303	LOC110191212|XP_020817638.1|DSER	LOC108071455|XP_017017704.1|DKIK
OG0001304	LOC110178260|XP_020800981.1|DSER	LOC108085125|XP_017037115.1|DKIK
OG0001305	LOC110177242|XP_020799538.1|DSER	LOC108075635|XP_017023663.1|DKIK
OG0001306	LOC110190363|XP_020816437.1|DSER	LOC108077896|XP_017026923.1|DKIK
OG0001307	LOC110190465|XP_020816633.1|DSER	LOC108084419|XP_017036114.1|DKIK
OG0001308	LOC110183250|XP_020807132.1|DSER	LOC108083403|XP_017034644.1|DKIK
OG0001309	LOC110177283|XP_020799591.1|DSER	LOC108070678|XP_017016740.1|DKIK
OG0001310	LOC110184129|XP_020808196.1|DSER	LOC108080138|XP_017030260.1|DKIK
OG0001311	LOC110182638|XP_020806365.1|DSER	LOC108084359|XP_017036019.1|DKIK
OG0001312	LOC110185195|XP_020809579.1|DSER	LOC108071867|XP_017018284.1|DKIK
OG0001313	LOC110178474|XP_020801275.1|DSER	LOC108074210|XP_017021638.1|DKIK
OG0001314	LOC110185638|XP_020810254.1|DSER	LOC108085298|XP_017037345.1|DKIK
OG0001315	LOC110180451|XP_020803786.1|DSER	LOC108080310|XP_017030479.1|DKIK
OG0001316	LOC110191573|XP_020818114.1|DSER	LOC108076725|XP_017025186.1|DKIK
OG0001317	LOC110180306|XP_020803619.1|DSER, LOC110182706|XP_020806462.1|DSER	LOC108073647|XP_017020860.1|DKIK
OG0001318	LOC110186107|XP_020810813.1|DSER	LOC108075869|XP_017023961.1|DKIK
OG0001319	LOC110185917|XP_020810589.1|DSER	LOC108074403|XP_017021919.1|DKIK
OG0001319	LOC110185916|XP_020810587.1|DSER	LOC108074394|XP_017021908.1|DKIK
OG0001320	LOC110176836|XP_020798948.1|DSER	LOC108079634|XP_017029508.1|DKIK
OG0001320	LOC110178164|XP_020800857.1|DSER	LOC108074271|XP_017021731.1|DKIK
OG0001321	LOC110184089|XP_020808133.1|DSER	LOC108082366|XP_017033196.1|DKIK
OG0001321	LOC110184088|XP_020808132.1|DSER	LOC108082349|XP_017033174.1|DKIK
OG0001322	LOC110186450|XP_020811294.1|DSER	LOC108072037|XP_017018509.1|DKIK
OG0001322	LOC110177181|XP_020799431.1|DSER	LOC108075440|XP_017023382.1|DKIK
OG0001323	LOC110180491|XP_020803832.1|DSER	LOC108086081|XP_017038388.1|DKIK
OG0001323	LOC110187527|XP_020812580.1|DSER	LOC108086075|XP_017038382.1|DKIK
OG0001324	LOC110184845|XP_020809146.1|DSER, LOC110179767|XP_020803043.1|DSER	LOC108076953|XP_017025491.1|DKIK
OG0001325	LOC110177170|XP_020799415.1|DSER	LOC108080998|XP_017031413.1|DKIK
OG0001325	LOC110177228|XP_020799507.1|DSER	LOC108080927|XP_017031319.1|DKIK
OG0001326	LOC110186766|XP_020811687.1|DSER	LOC108073719|XP_017020954.1|DKIK
OG0001328	LOC110181715|XP_020805223.1|DSER	LOC108084684|XP_017036505.1|DKIK
OG0001329	LOC110181481|XP_020804893.1|DSER	LOC108085967|XP_017038253.1|DKIK
OG0001330	LOC110179252|XP_020802369.1|DSER	LOC108078222|XP_017027403.1|DKIK
OG0001331	LOC110182448|XP_020806142.1|DSER	LOC108076110|XP_017024323.1|DKIK
OG0001332	LOC110179723|XP_020803001.1|DSER	LOC108080351|XP_017030545.1|DKIK
OG0001333	LOC110183753|XP_020807768.1|DSER	LOC108082250|XP_017033078.1|DKIK
OG0001334	LOC110186443|XP_020811286.1|DSER	LOC108073727|XP_017020973.1|DKIK
OG0001335	LOC110176574|XP_020798642.1|DSER	LOC108085642|XP_017037816.1|DKIK
OG0001336	LOC110187764|XP_020812886.1|DSER	LOC108080823|XP_017031215.1|DKIK
OG0001336	LOC110185339|XP_020809780.1|DSER	LOC108074061|XP_017021422.1|DKIK
OG0001337	LOC110191969|XP_020818643.1|DSER	LOC108082647|XP_017033615.1|DKIK
OG0001338	LOC110179656|XP_020802916.1|DSER	LOC108076482|XP_017024860.1|DKIK
OG0001339	LOC110180030|XP_020803296.1|DSER	LOC108072944|XP_017019788.1|DKIK
OG0001340	LOC110185353|XP_020809791.1|DSER	LOC108085578|XP_017037724.1|DKIK
OG0001341	LOC110190867|XP_020817177.1|DSER	LOC108073588|XP_017020770.1|DKIK
OG0001342	LOC110186965|XP_020811969.1|DSER	LOC108085037|XP_017036972.1|DKIK
OG0001343	LOC110176656|XP_020798749.1|DSER	LOC108085621|XP_017037782.1|DKIK
OG0001344	LOC110186634|XP_020811552.1|DSER	LOC108073668|XP_017020883.1|DKIK
OG0001345	LOC110188450|XP_020813838.1|DSER	LOC108084275|XP_017035920.1|DKIK
OG0001346	LOC110186545|XP_020811407.1|DSER	LOC108083070|XP_017034201.1|DKIK
OG0001347	LOC110184801|XP_020809095.1|DSER	LOC108079445|XP_017029268.1|DKIK
OG0001348	LOC110186642|XP_020811561.1|DSER	LOC108085973|XP_017038263.1|DKIK
OG0001349	LOC110190514|XP_020816703.1|DSER	LOC108078723|XP_017028209.1|DKIK
OG0001350	LOC110181246|XP_020804609.1|DSER	LOC108073839|XP_017021108.1|DKIK
OG0001350	LOC110181243|XP_020804607.1|DSER	LOC108073787|XP_017021043.1|DKIK
OG0001350	LOC110181245|XP_020804608.1|DSER	LOC108073865|XP_017021140.1|DKIK
OG0001351	LOC110178004|XP_020800663.1|DSER	LOC108073077|XP_017020033.1|DKIK
OG0001351	LOC110178011|XP_020800684.1|DSER	LOC108073107|XP_017020086.1|DKIK
OG0001352	LOC110189271|XP_020814946.1|DSER	LOC108071379|XP_017017604.1|DKIK
OG0001353	LOC110176147|XP_020798043.1|DSER	LOC108083094|XP_017034235.1|DKIK
OG0001354	LOC110181140|XP_020804469.1|DSER, LOC110181101|XP_020804431.1|DSER	LOC108076426|XP_017024762.1|DKIK
OG0001355	LOC110176356|XP_020798347.1|DSER	LOC108078185|XP_017027340.1|DKIK
OG0001356	LOC110187982|XP_020813162.1|DSER	LOC108081495|XP_017032195.1|DKIK
OG0001357	LOC110189116|XP_020814749.1|DSER	LOC108070594|XP_017016652.1|DKIK
OG0001358	LOC110185177|XP_020809554.1|DSER	LOC108085515|XP_017037628.1|DKIK
OG0001359	LOC110186033|XP_020810729.1|DSER	LOC108077383|XP_017026166.1|DKIK
OG0001360	LOC110180786|XP_020804157.1|DSER	LOC108077959|XP_017026988.1|DKIK
OG0001361	LOC110190504|XP_020816681.1|DSER	LOC108078565|XP_017027973.1|DKIK
OG0001362	LOC110190780|XP_020817077.1|DSER	LOC108078791|XP_017028337.1|DKIK
OG0001363	LOC110188349|XP_020813716.1|DSER	LOC108081763|XP_017032454.1|DKIK
OG0001364	LOC110191559|XP_020818093.1|DSER	LOC108072050|XP_017018523.1|DKIK
OG0001365	LOC110191304|XP_020817774.1|DSER	LOC108071966|XP_017018431.1|DKIK
OG0001366	LOC110189082|XP_020814712.1|DSER	LOC108070573|XP_017016614.1|DKIK
OG0001366	LOC110189080|XP_020814710.1|DSER	LOC108070572|XP_017016613.1|DKIK
OG0001367	LOC110180165|XP_020803499.1|DSER	LOC108078180|XP_017027333.1|DKIK
OG0001368	LOC110188968|XP_020814572.1|DSER	LOC108078078|XP_017027152.1|DKIK
OG0001369	LOC110183634|XP_020807611.1|DSER	LOC108080726|XP_017031076.1|DKIK
OG0001370	LOC110178462|XP_020801260.1|DSER	LOC108074209|XP_017021636.1|DKIK
OG0001372	LOC110176859|XP_020798993.1|DSER	LOC108078418|XP_017027772.1|DKIK
OG0001373	LOC110182721|XP_020806480.1|DSER	LOC108073621|XP_017020809.1|DKIK
OG0001374	LOC110189535|XP_020815323.1|DSER, LOC110176776|XP_020798873.1|DSER	LOC108074728|XP_017022373.1|DKIK
OG0001375	LOC110187945|XP_020813118.1|DSER	LOC108080763|XP_017031106.1|DKIK
OG0001376	LOC110179351|XP_020802520.1|DSER	LOC108077968|XP_017026998.1|DKIK
OG0001377	LOC110176816|XP_020798916.1|DSER	LOC108079619|XP_017029484.1|DKIK
OG0001378	LOC110185914|XP_020810585.1|DSER	LOC108075972|XP_017024112.1|DKIK
OG0001379	LOC110182598|XP_020806311.1|DSER	LOC108086159|XP_017038509.1|DKIK
OG0001380	LOC110189757|XP_020815630.1|DSER	LOC108070939|XP_017017083.1|DKIK
OG0001381	LOC110182389|XP_020806091.1|DSER	LOC108076372|XP_017024666.1|DKIK
OG0001382	LOC110187249|XP_020812306.1|DSER	LOC108085346|XP_017037393.1|DKIK
OG0001383	LOC110176382|XP_020798372.1|DSER, LOC110188936|XP_020814534.1|DSER	LOC108078032|XP_017027081.1|DKIK
OG0001384	LOC110181428|XP_020804830.1|DSER	LOC108082673|XP_017033661.1|DKIK
OG0001385	LOC110177889|XP_020800514.1|DSER	LOC108077108|XP_017025789.1|DKIK
OG0001387	LOC110182657|XP_020806388.1|DSER	LOC108072861|XP_017019666.1|DKIK
OG0001388	LOC110183323|XP_020807228.1|DSER	LOC108077056|XP_017025709.1|DKIK
OG0001389	LOC110185063|XP_020809402.1|DSER	LOC108080941|XP_017031336.1|DKIK
OG0001390	LOC110183025|XP_020806871.1|DSER	LOC108076306|XP_017024569.1|DKIK
OG0001390	LOC110183011|XP_020806857.1|DSER	LOC108076015|XP_017024165.1|DKIK
OG0001390	LOC110185616|XP_020810223.1|DSER	LOC108077340|XP_017026118.1|DKIK
OG0001391	LOC110181410|XP_020804806.1|DSER	LOC108082840|XP_017033895.1|DKIK
OG0001392	LOC110191965|XP_020818642.1|DSER	LOC108080170|XP_017030303.1|DKIK
OG0001393	LOC110178053|XP_020800722.1|DSER, LOC110183752|XP_020807767.1|DSER	LOC108074824|XP_017022511.1|DKIK
OG0001394	LOC110183308|XP_020807207.1|DSER	LOC108077194|XP_017025927.1|DKIK
OG0001395	LOC110188685|XP_020814146.1|DSER	LOC108084260|XP_017035893.1|DKIK
OG0001395	LOC110191803|XP_020818413.1|DSER	LOC108080877|XP_017031269.1|DKIK
OG0001396	LOC110175946|XP_020797792.1|DSER	LOC108074130|XP_017021519.1|DKIK
OG0001397	LOC110186482|XP_020811328.1|DSER	LOC108072000|XP_017018466.1|DKIK
OG0001398	LOC110180297|XP_020803612.1|DSER	LOC108079446|XP_017029269.1|DKIK
OG0001399	LOC110185364|XP_020809805.1|DSER	LOC108077294|XP_017026066.1|DKIK, LOC108083654|XP_017035018.1|DKIK, LOC108084505|XP_017036231.1|DKIK
OG0001400	LOC110188075|XP_020813285.1|DSER	LOC108080802|XP_017031182.1|DKIK
OG0001401	LOC110178575|XP_020801406.1|DSER	LOC108075026|XP_017022769.1|DKIK
OG0001402	LOC110190062|XP_020816026.1|DSER	LOC108083762|XP_017035174.1|DKIK
OG0001402	LOC110190149|XP_020816137.1|DSER	LOC108083761|XP_017035173.1|DKIK
OG0001403	LOC110190054|XP_020816019.1|DSER, LOC110187847|XP_020812993.1|DSER	LOC108083302|XP_017034529.1|DKIK
OG0001404	LOC110191336|XP_020817845.1|DSER	LOC108070874|XP_017017001.1|DKIK
OG0001405	LOC110177815|XP_020800363.1|DSER	LOC108085102|XP_017037067.1|DKIK
OG0001406	LOC110190619|XP_020816873.1|DSER	LOC108078919|XP_017028549.1|DKIK
OG0001406	LOC110181774|XP_020805307.1|DSER, LOC110181886|XP_020805474.1|DSER	LOC108084642|XP_017036422.1|DKIK
OG0001407	LOC110190043|XP_020816008.1|DSER	LOC108077481|XP_017026292.1|DKIK
OG0001408	LOC110178481|XP_020801281.1|DSER	LOC108072879|XP_017019687.1|DKIK
OG0001411	LOC110186926|XP_020811911.1|DSER	LOC108075736|XP_017023772.1|DKIK
OG0001412	LOC110181143|XP_020804475.1|DSER, LOC110179146|XP_020802193.1|DSER	LOC108072566|XP_017019243.1|DKIK
OG0001413	LOC110180059|XP_020803340.1|DSER	LOC108073031|XP_017019981.1|DKIK
OG0001414	LOC110178369|XP_020801165.1|DSER	LOC108085085|XP_017037043.1|DKIK
OG0001414	LOC110178218|XP_020800919.1|DSER	LOC108085084|XP_017037042.1|DKIK
OG0001415	LOC110177805|XP_020800353.1|DSER	LOC108073075|XP_017020031.1|DKIK
OG0001415	LOC110177749|XP_020800268.1|DSER	LOC108073120|XP_017020102.1|DKIK
OG0001416	LOC110185594|XP_020810189.1|DSER	LOC108077353|XP_017026133.1|DKIK
OG0001416	LOC110178628|XP_020801473.1|DSER	LOC108071530|XP_017017791.1|DKIK
OG0001417	LOC110178085|XP_020800748.1|DSER	LOC108076095|XP_017024307.1|DKIK, LOC108076096|XP_017024308.1|DKIK
OG0001418	LOC110190302|XP_020816346.1|DSER	LOC108077495|XP_017026309.1|DKIK
OG0001418	LOC110190261|XP_020816285.1|DSER	LOC108077478|XP_017026288.1|DKIK
OG0001419	LOC110183844|XP_020807854.1|DSER	LOC108074831|XP_017022521.1|DKIK
OG0001419	LOC110183849|XP_020807857.1|DSER	LOC108074830|XP_017022519.1|DKIK
OG0001420	LOC110188606|XP_020814028.1|DSER	LOC108084228|XP_017035840.1|DKIK
OG0001421	LOC110188178|XP_020813407.1|DSER	LOC108075553|XP_017023548.1|DKIK
OG0001422	LOC110178625|XP_020801470.1|DSER	LOC108080615|XP_017030932.1|DKIK
OG0001422	LOC110187310|XP_020812362.1|DSER	LOC108073932|XP_017021225.1|DKIK
OG0001423	LOC110191786|XP_020818395.1|DSER	LOC108080916|XP_017031309.1|DKIK
OG0001424	LOC110185121|XP_020809472.1|DSER, LOC110185132|XP_020809488.1|DSER, LOC110180022|XP_020803285.1|DSER	LOC108070866|XP_017016988.1|DKIK, LOC108070867|XP_017016989.1|DKIK
OG0001425	LOC110191648|XP_020818204.1|DSER	LOC108076601|XP_017025004.1|DKIK
OG0001425	LOC110191612|XP_020818160.1|DSER	LOC108076817|XP_017025337.1|DKIK
OG0001426	LOC110182273|XP_020805950.1|DSER	LOC108074615|XP_017022227.1|DKIK
OG0001427	LOC110177928|XP_020800570.1|DSER	LOC108070850|XP_017016970.1|DKIK
OG0001427	LOC110186027|XP_020810722.1|DSER	LOC108077350|XP_017026129.1|DKIK
OG0001427	LOC110182495|XP_020806203.1|DSER	LOC108076018|XP_017024163.1|DKIK
OG0001428	LOC110185331|XP_020809766.1|DSER	LOC108075153|XP_017022929.1|DKIK
OG0001429	LOC110190782|XP_020817082.1|DSER	LOC108077873|XP_017026899.1|DKIK
OG0001430	LOC110185626|XP_020810239.1|DSER	LOC108074073|XP_017021436.1|DKIK
OG0001431	LOC110184409|XP_020808600.1|DSER	LOC108074162|XP_017021560.1|DKIK
OG0001432	LOC110184278|XP_020808408.1|DSER	LOC108083570|XP_017034915.1|DKIK
OG0001433	LOC110177389|XP_020799751.1|DSER	LOC108083705|XP_017035091.1|DKIK
OG0001434	LOC110184378|XP_020808538.1|DSER	LOC108082943|XP_017034045.1|DKIK
OG0001435	LOC110180755|XP_020804097.1|DSER	LOC108078106|XP_017027199.1|DKIK
OG0001436	LOC110181808|XP_020805354.1|DSER	LOC108082898|XP_017033971.1|DKIK
OG0001436	LOC110180462|XP_020803797.1|DSER	LOC108080386|XP_017030599.1|DKIK
OG0001437	LOC110183823|XP_020807834.1|DSER	LOC108074834|XP_017022524.1|DKIK
OG0001438	LOC110184190|XP_020808280.1|DSER	LOC108081129|XP_017031636.1|DKIK
OG0001439	LOC110177143|XP_020799378.1|DSER	LOC108071362|XP_017017593.1|DKIK
OG0001440	LOC110180646|XP_020803999.1|DSER	LOC108076668|XP_017025092.1|DKIK
OG0001441	LOC110184157|XP_020808224.1|DSER	LOC108074195|XP_017021625.1|DKIK
OG0001442	LOC110185799|XP_020810461.1|DSER	LOC108077388|XP_017026170.1|DKIK
OG0001443	LOC110186978|XP_020811988.1|DSER	LOC108085870|XP_017038117.1|DKIK
OG0001444	LOC110191153|XP_020817569.1|DSER	LOC108073531|XP_017020701.1|DKIK
OG0001445	LOC110176425|XP_020798430.1|DSER	LOC108077760|XP_017026730.1|DKIK
OG0001446	LOC110191320|XP_020817801.1|DSER	LOC108071324|XP_017017523.1|DKIK
OG0001447	LOC110188747|XP_020814247.1|DSER	LOC108084261|XP_017035894.1|DKIK
OG0001448	LOC110186586|XP_020811465.1|DSER	LOC108073720|XP_017020955.1|DKIK
OG0001449	LOC110189258|XP_020814928.1|DSER	LOC108078532|XP_017027933.1|DKIK
OG0001450	LOC110183117|XP_020806966.1|DSER	LOC108074553|XP_017022143.1|DKIK
OG0001451	LOC110189725|XP_020815575.1|DSER	LOC108081317|XP_017031895.1|DKIK
OG0001452	LOC110182858|XP_020806666.1|DSER	LOC108076786|XP_017025281.1|DKIK
OG0001452	LOC110181671|XP_020805167.1|DSER	LOC108076573|XP_017024972.1|DKIK
OG0001453	LOC110189931|XP_020815874.1|DSER	LOC108080204|XP_017030349.1|DKIK
OG0001454	LOC110191026|XP_020817404.1|DSER	LOC108071444|XP_017017688.1|DKIK
OG0001455	LOC110189837|XP_020815692.1|DSER	LOC108078800|XP_017028354.1|DKIK
OG0001456	LOC110178293|XP_020801025.1|DSER	LOC108085115|XP_017037084.1|DKIK
OG0001457	LOC110189247|XP_020814910.1|DSER	LOC108081009|XP_017031434.1|DKIK
OG0001458	LOC110189202|XP_020814831.1|DSER	LOC108074665|XP_017022273.1|DKIK
OG0001459	LOC110184770|XP_020809064.1|DSER	LOC108071653|XP_017017938.1|DKIK
OG0001460	LOC110191532|XP_020818062.1|DSER	LOC108072869|XP_017019677.1|DKIK, LOC108072056|XP_017018537.1|DKIK
OG0001461	LOC110187641|XP_020812708.1|DSER	LOC108079179|XP_017028919.1|DKIK, LOC108085462|XP_017037565.1|DKIK
OG0001462	LOC110182799|XP_020806591.1|DSER	LOC108079761|XP_017029672.1|DKIK
OG0001463	LOC110191853|XP_020818488.1|DSER	LOC108081136|XP_017031646.1|DKIK
OG0001464	LOC110179535|XP_020802773.1|DSER	LOC108079450|XP_017029273.1|DKIK
OG0001465	LOC110189630|XP_020815428.1|DSER	LOC108078560|XP_017027967.1|DKIK
OG0001466	LOC110183931|XP_020807954.1|DSER	LOC108076904|XP_017025433.1|DKIK
OG0001468	LOC110190555|XP_020816769.1|DSER	LOC108078612|XP_017028021.1|DKIK
OG0001469	LOC110179277|XP_020802424.1|DSER	LOC108072949|XP_017019815.1|DKIK
OG0001470	LOC110190035|XP_020815996.1|DSER	LOC108083002|XP_017034115.1|DKIK
OG0001471	LOC110178592|XP_020801437.1|DSER	LOC108071519|XP_017017777.1|DKIK
OG0001472	LOC110183597|XP_020807570.1|DSER	LOC108079718|XP_017029616.1|DKIK
OG0001473	LOC110188672|XP_020814128.1|DSER	LOC108084327|XP_017035977.1|DKIK
OG0001474	LOC110181936|XP_020805532.1|DSER	LOC108083886|XP_017035365.1|DKIK
OG0001475	LOC110177996|XP_020800654.1|DSER	LOC108073092|XP_017020067.1|DKIK
OG0001476	LOC110176554|XP_020798645.1|DSER	LOC108070762|XP_017016851.1|DKIK
OG0001477	LOC110189026|XP_020814648.1|DSER	LOC108073488|XP_017020635.1|DKIK
OG0001478	LOC110187548|XP_020812595.1|DSER	LOC108086106|XP_017038423.1|DKIK
OG0001479	LOC110179676|XP_020802946.1|DSER	LOC108076100|XP_017024311.1|DKIK
OG0001479	LOC110191223|XP_020817649.1|DSER	LOC108075133|XP_017022905.1|DKIK
OG0001480	LOC110187552|XP_020812599.1|DSER	LOC108086128|XP_017038469.1|DKIK
OG0001481	LOC110176876|XP_020799011.1|DSER	LOC108079606|XP_017029456.1|DKIK
OG0001482	LOC110181265|XP_020804634.1|DSER	LOC108076251|XP_017024489.1|DKIK
OG0001483	LOC110182816|XP_020806611.1|DSER	LOC108083449|XP_017034710.1|DKIK
OG0001484	LOC110183754|XP_020807772.1|DSER	LOC108082118|XP_017032908.1|DKIK
OG0001485	LOC110185243|XP_020809638.1|DSER	LOC108085507|XP_017037620.1|DKIK
OG0001486	LOC110176805|XP_020798902.1|DSER	LOC108077031|XP_017025647.1|DKIK
OG0001487	LOC110188788|XP_020814294.1|DSER	LOC108085948|XP_017038227.1|DKIK
OG0001488	LOC110177414|XP_020799794.1|DSER	LOC108070774|XP_017016862.1|DKIK
OG0001489	LOC110181343|XP_020804721.1|DSER	LOC108082761|XP_017033767.1|DKIK
OG0001490	LOC110185769|XP_020810431.1|DSER	LOC108075910|XP_017024024.1|DKIK
OG0001491	LOC110187309|XP_020812357.1|DSER	LOC108074557|XP_017022145.1|DKIK
OG0001492	LOC110181212|XP_020804553.1|DSER	LOC108072515|XP_017019174.1|DKIK
OG0001493	LOC110180168|XP_020803485.1|DSER	LOC108083358|XP_017034590.1|DKIK
OG0001494	LOC110178035|XP_020800710.1|DSER	LOC108074923|XP_017022639.1|DKIK
OG0001495	LOC110180734|XP_020804078.1|DSER	LOC108078112|XP_017027205.1|DKIK
OG0001496	LOC110184335|XP_020808490.1|DSER	LOC108083439|XP_017034684.1|DKIK
OG0001497	LOC110176866|XP_020799000.1|DSER	LOC108078450|XP_017027827.1|DKIK
OG0001498	LOC110188548|XP_020813964.1|DSER	LOC108085481|XP_017037588.1|DKIK
OG0001500	LOC110184038|XP_020808072.1|DSER	LOC108082520|XP_017033438.1|DKIK
OG0001501	LOC110176661|XP_020798758.1|DSER	LOC108085601|XP_017037759.1|DKIK
OG0001502	LOC110177834|XP_020800438.1|DSER	LOC108072449|XP_017019065.1|DKIK
OG0001503	LOC110189457|XP_020815191.1|DSER	LOC108081784|XP_017032491.1|DKIK
OG0001504	LOC110180420|XP_020803743.1|DSER	LOC108080304|XP_017030467.1|DKIK
OG0001505	LOC110191046|XP_020817433.1|DSER	LOC108078073|XP_017027127.1|DKIK
OG0001506	LOC110182469|XP_020806170.1|DSER	LOC108078357|XP_017027663.1|DKIK
OG0001507	LOC110177671|XP_020800152.1|DSER	LOC108072343|XP_017018922.1|DKIK
OG0001508	LOC110176894|XP_020799041.1|DSER	LOC108084163|XP_017035735.1|DKIK
OG0001509	LOC110177772|XP_020800297.1|DSER	LOC108072294|XP_017018849.1|DKIK
OG0001510	LOC110185704|XP_020810334.1|DSER	LOC108075961|XP_017024099.1|DKIK
OG0001511	LOC110180232|XP_020803545.1|DSER	LOC108072373|XP_017018962.1|DKIK
OG0001512	LOC110176730|XP_020798833.1|DSER	LOC108078289|XP_017027553.1|DKIK
OG0001513	LOC110190376|XP_020816448.1|DSER	LOC108079253|XP_017029034.1|DKIK
OG0001515	LOC110179484|XP_020802717.1|DSER	LOC108080333|XP_017030522.1|DKIK
OG0001516	LOC110186623|XP_020811533.1|DSER	LOC108073686|XP_017020904.1|DKIK
OG0001516	LOC110186625|XP_020811535.1|DSER	LOC108073687|XP_017020905.1|DKIK
OG0001517	LOC110177408|XP_020799785.1|DSER	LOC108083643|XP_017035004.1|DKIK
OG0001518	LOC110184158|XP_020808225.1|DSER	LOC108071701|XP_017018005.1|DKIK
OG0001519	LOC110188427|XP_020813811.1|DSER	LOC108084306|XP_017035958.1|DKIK
OG0001520	LOC110191138|XP_020817551.1|DSER	LOC108070666|XP_017016726.1|DKIK
OG0001520	LOC110189581|XP_020815377.1|DSER	LOC108070687|XP_017016753.1|DKIK
OG0001521	LOC110185726|XP_020810368.1|DSER	LOC108072568|XP_017019249.1|DKIK
OG0001522	LOC110185551|XP_020810128.1|DSER	LOC108082658|XP_017033644.1|DKIK
OG0001523	LOC110182520|XP_020806228.1|DSER	LOC108076591|XP_017024993.1|DKIK
OG0001524	LOC110180274|XP_020803588.1|DSER	LOC108073071|XP_017020026.1|DKIK
OG0001525	LOC110181535|XP_020804974.1|DSER	LOC108084452|XP_017036151.1|DKIK
OG0001526	LOC110182117|XP_020805785.1|DSER	LOC108071697|XP_017018000.1|DKIK
OG0001526	LOC110182118|XP_020805786.1|DSER	LOC108071698|XP_017018001.1|DKIK
OG0001527	LOC110179055|XP_020802074.1|DSER, LOC110179056|XP_020802075.1|DSER	LOC108080052|XP_017030122.1|DKIK
