Orthogroup	DSER.longest_only	DPER.longest_only
OG0000636	LOC110181389|XP_020804779.1|DSER	LOC6598049|XP_002023142.1|DPER
OG0000637	LOC110187038|XP_020812061.1|DSER	LOC6597824|XP_026846483.1|DPER
OG0000637	LOC110187034|XP_020812056.1|DSER	LOC6597768|XP_026846541.1|DPER
OG0000638	LOC110191344|XP_020817850.1|DSER	LOC6587236|XP_002013485.1|DPER
OG0000638	LOC110181512|XP_020804945.1|DSER	LOC6603132|XP_002028139.1|DPER, LOC6602872|XP_002027907.1|DPER, LOC113567232|XP_026850202.1|DPER, LOC6603215|XP_026847735.1|DPER
OG0000639	LOC110189840|XP_020815704.1|DSER	LOC6601981|XP_026849599.1|DPER, LOC6604656|XP_026850076.1|DPER, LOC113567205|XP_026850181.1|DPER, LOC113567213|XP_026850192.1|DPER, LOC113567176|XP_026850148.1|DPER, LOC113567211|XP_026850190.1|DPER, LOC113567177|XP_026850151.1|DPER, LOC113567204|XP_026850179.1|DPER, LOC113567193|XP_026850163.1|DPER, LOC113567212|XP_026850191.1|DPER, LOC113567179|XP_026850153.1|DPER, LOC113567210|XP_026850189.1|DPER, LOC113567195|XP_026850165.1|DPER, LOC113567178|XP_026850152.1|DPER, LOC113567191|XP_026850161.1|DPER, LOC6604504|XP_026850089.1|DPER, LOC113567192|XP_026850162.1|DPER, LOC113567110|XP_026850088.1|DPER, LOC6604539|XP_026850075.1|DPER, LOC6604143|XP_026850150.1|DPER, LOC113567209|XP_026850188.1|DPER, LOC6604061|XP_026850180.1|DPER, LOC113567194|XP_026850164.1|DPER, LOC113567203|XP_026850178.1|DPER, LOC113567201|XP_026850176.1|DPER, LOC113567180|XP_026850154.1|DPER, LOC113567202|XP_026850177.1|DPER, LOC6603920|XP_026850187.1|DPER, LOC113567196|XP_026850166.1|DPER
OG0000641	LOC110181443|XP_020804846.1|DSER	LOC6593904|XP_026843286.1|DPER, LOC6593912|XP_026843148.1|DPER
OG0000641	LOC110188453|XP_020813841.1|DSER	LOC6593630|XP_002019096.2|DPER, LOC6593631|XP_002019097.2|DPER
OG0000642	LOC110178221|XP_020800922.1|DSER	LOC113566246|XP_026846831.1|DPER
OG0000642	LOC110185905|XP_020810578.1|DSER	LOC6593329|XP_026843501.1|DPER, LOC6593327|XP_026843370.1|DPER, LOC113565418|XP_026843147.1|DPER, LOC6593328|XP_026843466.1|DPER
OG0000643	LOC110177445|XP_020799837.1|DSER, LOC110177446|XP_020799838.1|DSER	LOC6587508|XP_002013069.1|DPER
OG0000644	LOC110181269|XP_020804637.1|DSER, LOC110181278|XP_020804652.1|DSER, LOC110181277|XP_020804651.1|DSER	LOC6598886|XP_026847834.1|DPER, LOC6598901|XP_002024003.1|DPER
OG0000645	LOC110185976|XP_020810658.1|DSER	LOC6595541|XP_002020629.1|DPER
OG0000646	LOC110189449|XP_020815185.1|DSER	LOC6588400|XP_002013429.2|DPER
OG0000646	LOC110184027|XP_020808054.1|DSER	LOC6588652|XP_026840448.1|DPER
OG0000647	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER	LOC6587670|XP_002013283.2|DPER
OG0000647	LOC110184420|XP_020808614.1|DSER	LOC6597230|XP_026846459.1|DPER
OG0000648	LOC110184444|XP_020808643.1|DSER	LOC6598503|XP_026848643.1|DPER
OG0000648	LOC110184364|XP_020808516.1|DSER	LOC6598504|XP_026848661.1|DPER
OG0000649	LOC110175956|XP_020797803.1|DSER	LOC6601790|XP_002026842.1|DPER
OG0000649	LOC110176001|XP_020797861.1|DSER	LOC6601789|XP_026849835.1|DPER
OG0000650	LOC110191073|XP_020817465.1|DSER	LOC6588488|XP_002013451.1|DPER
OG0000650	LOC110185456|XP_020809958.1|DSER	LOC6602016|XP_002027044.1|DPER
OG0000651	LOC110189963|XP_020815911.1|DSER	LOC6601010|XP_002026165.1|DPER
OG0000651	LOC110178651|XP_020801502.1|DSER	LOC6603303|XP_002028284.1|DPER
OG0000652	LOC110182934|XP_020806772.1|DSER	LOC6590843|XP_002015775.1|DPER
OG0000652	LOC110183534|XP_020807493.1|DSER	LOC6597506|XP_026849293.1|DPER
OG0000653	LOC110190581|XP_020816833.1|DSER	LOC113564890|XP_026839934.1|DPER
OG0000653	LOC110178713|XP_020801575.1|DSER	LOC6588285|XP_002013201.1|DPER
OG0000654	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER	LOC6600630|XP_026847536.1|DPER
OG0000654	LOC110190379|XP_020816468.1|DSER	LOC6600538|XP_026847527.1|DPER
OG0000655	LOC110182239|XP_020805920.1|DSER	LOC6600806|XP_002025977.1|DPER
OG0000655	LOC110179530|XP_020802769.1|DSER	LOC6595476|XP_002020648.1|DPER
OG0000656	LOC110176652|XP_020798742.1|DSER	LOC6591692|XP_026851097.1|DPER
OG0000656	LOC110176653|XP_020798745.1|DSER	LOC6591869|XP_002017331.1|DPER
OG0000657	LOC110184492|XP_020808705.1|DSER	LOC6601075|XP_026847370.1|DPER
OG0000657	LOC110177050|XP_020799225.1|DSER	LOC6588715|XP_026844398.1|DPER
OG0000658	LOC110179734|XP_020803010.1|DSER	LOC6598314|XP_002023387.1|DPER
OG0000658	LOC110187869|XP_020813012.1|DSER	LOC6591560|XP_002017109.1|DPER
OG0000659	LOC110186108|XP_020810814.1|DSER	LOC6596286|XP_002021808.1|DPER
OG0000659	LOC110183249|XP_020807130.1|DSER	LOC6598075|XP_002023134.1|DPER
OG0000660	LOC110183976|XP_020807990.1|DSER	LOC6589411|XP_002015199.1|DPER
OG0000661	LOC110188715|XP_020814183.1|DSER	LOC6602955|XP_026848735.1|DPER
OG0000661	LOC110179184|XP_020802254.1|DSER	LOC6588916|XP_002014812.2|DPER
OG0000662	LOC110183716|XP_020807724.1|DSER	LOC6595855|XP_026845216.1|DPER
OG0000662	LOC110182446|XP_020806141.1|DSER	LOC6596654|XP_026845925.1|DPER
OG0000663	LOC110184096|XP_020808140.1|DSER	LOC6590080|XP_002015670.1|DPER
OG0000664	LOC110183251|XP_020807135.1|DSER	LOC6597552|XP_002022801.1|DPER
OG0000665	LOC110186663|XP_020811587.1|DSER	LOC6594667|XP_002019845.2|DPER
OG0000666	LOC110182066|XP_020805695.1|DSER	LOC6590399|XP_026842089.1|DPER
OG0000666	LOC110181908|XP_020805501.1|DSER	LOC113566903|XP_026849903.1|DPER
OG0000667	LOC110182591|XP_020806302.1|DSER	LOC6599946|XP_026849182.1|DPER
OG0000667	LOC110188085|XP_020813297.1|DSER	LOC6594020|XP_002019718.1|DPER
OG0000668	LOC110185349|XP_020809785.1|DSER	LOC6594373|XP_002019341.2|DPER
OG0000668	LOC110191288|XP_020817754.1|DSER	LOC6587462|XP_002014008.1|DPER
OG0000669	LOC110187066|XP_020812114.1|DSER	LOC113566777|XP_026849656.1|DPER
OG0000669	LOC110187127|XP_020812197.1|DSER	LOC6602864|XP_026849658.1|DPER
OG0000670	LOC110181536|XP_020804976.1|DSER	LOC6600115|XP_002025282.1|DPER
OG0000671	LOC110187898|XP_020813052.1|DSER	LOC6594658|XP_026850622.1|DPER
OG0000671	LOC110176415|XP_020798416.1|DSER	LOC6588398|XP_002012944.1|DPER
OG0000672	LOC110181765|XP_020805294.1|DSER	LOC6599414|XP_026847215.1|DPER
OG0000672	LOC110180199|XP_020803511.1|DSER	LOC6602900|XP_026849665.1|DPER
OG0000673	LOC110184244|XP_020808359.1|DSER	LOC6600063|XP_002025187.1|DPER
OG0000673	LOC110189976|XP_020815924.1|DSER	LOC6602362|XP_002027393.2|DPER
OG0000675	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER	LOC6593976|XP_002019018.1|DPER
OG0000677	LOC110179030|XP_020802040.1|DSER	LOC6595930|XP_002020980.1|DPER
OG0000677	LOC110175940|XP_020797780.1|DSER	LOC6598213|XP_002023338.2|DPER
OG0000678	LOC110191412|XP_020817928.1|DSER	LOC6588569|XP_002014183.1|DPER
OG0000678	LOC110178189|XP_020800883.1|DSER	LOC6595700|XP_002020583.2|DPER
OG0000679	LOC110181695|XP_020805196.1|DSER	LOC6598388|XP_002023511.1|DPER
OG0000680	LOC110181790|XP_020805329.1|DSER	LOC6597453|XP_026846508.1|DPER
OG0000680	LOC110181750|XP_020805270.1|DSER	LOC6597452|XP_026846525.1|DPER
OG0000681	LOC110176629|XP_020798712.1|DSER	LOC6587883|XP_002013320.2|DPER
OG0000681	LOC110180379|XP_020803706.1|DSER	LOC6600127|XP_002025294.1|DPER
OG0000683	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER	LOC6588345|XP_026843141.1|DPER
OG0000684	LOC110176611|XP_020798694.1|DSER	LOC6591866|XP_002017356.1|DPER
OG0000684	LOC110184169|XP_020808241.1|DSER	LOC6594998|XP_026850975.1|DPER
OG0000685	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER	LOC6599227|XP_002024317.1|DPER
OG0000685	LOC110188264|XP_020813611.1|DSER	LOC6598795|XP_002023906.1|DPER
OG0000686	LOC110189774|XP_020815656.1|DSER	LOC6590052|XP_002015525.1|DPER
OG0000686	LOC110179100|XP_020802146.1|DSER	LOC6603117|XP_002028083.1|DPER
OG0000687	LOC110188812|XP_020814349.1|DSER	LOC6601200|XP_002026231.1|DPER
OG0000688	LOC110177916|XP_020800552.1|DSER	LOC6592236|XP_002017587.1|DPER
OG0000689	LOC110178015|XP_020800687.1|DSER	LOC6590035|XP_002016309.1|DPER
OG0000689	LOC110178013|XP_020800686.1|DSER	LOC6590036|XP_002016310.1|DPER
OG0000690	LOC110181885|XP_020805473.1|DSER	LOC6599922|XP_002025050.1|DPER
OG0000691	LOC110183887|XP_020807891.1|DSER	LOC6593879|XP_002019176.1|DPER
OG0000691	LOC110185233|XP_020809627.1|DSER	LOC113565973|XP_026845267.1|DPER
OG0000692	LOC110188497|XP_020813887.1|DSER	LOC6599816|XP_002024916.1|DPER
OG0000692	LOC110188496|XP_020813886.1|DSER	LOC6599815|XP_002024915.2|DPER
OG0000693	LOC110184415|XP_020808608.1|DSER	LOC6598420|XP_002023598.1|DPER
OG0000693	LOC110187890|XP_020813034.1|DSER	LOC6594209|XP_026850372.1|DPER
OG0000694	LOC110184401|XP_020808586.1|DSER	LOC6600080|XP_026845124.1|DPER
OG0000694	LOC110178936|XP_020801892.1|DSER	LOC6600480|XP_002025671.1|DPER
OG0000695	LOC110185642|XP_020810258.1|DSER	LOC6593362|XP_026844826.1|DPER
OG0000695	LOC110185663|XP_020810285.1|DSER	LOC6593802|XP_026844825.1|DPER
OG0000696	LOC110176814|XP_020798914.1|DSER	LOC6589599|XP_002014832.1|DPER, LOC6597365|XP_002022406.1|DPER, LOC113566188|XP_026846491.1|DPER, LOC6597364|XP_002022405.1|DPER
OG0000697	LOC110185853|XP_020810521.1|DSER	LOC6589229|XP_002014218.1|DPER, LOC113565665|XP_026844161.1|DPER
OG0000698	LOC110178187|XP_020800881.1|DSER	LOC6588756|XP_002014947.2|DPER
OG0000698	LOC110178196|XP_020800889.1|DSER	LOC6588755|XP_002014946.1|DPER
OG0000699	LOC110182658|XP_020806389.1|DSER	LOC6595455|XP_026844479.1|DPER
OG0000699	LOC110177378|XP_020799735.1|DSER	LOC6603558|XP_002028536.1|DPER
OG0000700	LOC110176843|XP_020798963.1|DSER	LOC6595608|XP_026843989.1|DPER
OG0000700	LOC110184881|XP_020809186.1|DSER	LOC6596368|XP_026843733.1|DPER
OG0000701	LOC110180797|XP_020804137.1|DSER	LOC6590266|XP_002015470.1|DPER
OG0000701	LOC110181902|XP_020805492.1|DSER	LOC6598191|XP_026846344.1|DPER
OG0000702	LOC110186896|XP_020811874.1|DSER	LOC6591924|XP_002017426.1|DPER
OG0000702	LOC110186894|XP_020811854.1|DSER	LOC6591925|XP_026840428.1|DPER
OG0000703	LOC110185971|XP_020810653.1|DSER	LOC6593867|XP_026843461.1|DPER
OG0000703	LOC110178316|XP_020801086.1|DSER	LOC6601576|XP_026841293.1|DPER
OG0000704	LOC110182587|XP_020806299.1|DSER	LOC6599967|XP_026849210.1|DPER
OG0000704	LOC110190713|XP_020816995.1|DSER	LOC6598854|XP_002023747.1|DPER
OG0000705	LOC110178734|XP_020801618.1|DSER	LOC6595836|XP_002021425.1|DPER, LOC6601197|XP_026848109.1|DPER
OG0000705	LOC110178732|XP_020801615.1|DSER	LOC6595837|XP_002021426.1|DPER
OG0000706	LOC110178082|XP_020800745.1|DSER	LOC6588941|XP_002014911.2|DPER
OG0000706	LOC110187085|XP_020812144.1|DSER	LOC6600147|XP_002025230.1|DPER
OG0000707	LOC110181713|XP_020805221.1|DSER	LOC6599357|XP_002024480.1|DPER
OG0000708	LOC110180563|XP_020803918.1|DSER	LOC6599101|XP_026849275.1|DPER
OG0000708	LOC110184264|XP_020808389.1|DSER	LOC6597376|XP_026846533.1|DPER
OG0000709	LOC110186876|XP_020811832.1|DSER	LOC6595308|XP_002020435.1|DPER
OG0000709	LOC110181648|XP_020805122.1|DSER	LOC6598385|XP_026846195.1|DPER
OG0000710	LOC110188697|XP_020814160.1|DSER	LOC6594349|XP_002019528.1|DPER
OG0000710	LOC110177914|XP_020800546.1|DSER	LOC6592245|XP_002017596.1|DPER
OG0000711	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER	LOC6604737|XP_002029610.2|DPER
OG0000711	LOC110184131|XP_020808198.1|DSER	LOC6599996|XP_002025154.2|DPER
OG0000712	LOC110187790|XP_020812921.1|DSER	LOC6594409|XP_002019673.2|DPER
OG0000712	LOC110187789|XP_020812920.1|DSER	LOC6594213|XP_002019672.1|DPER
OG0000713	LOC110191096|XP_020817500.1|DSER	LOC6587653|XP_026850225.1|DPER
OG0000713	LOC110178308|XP_020801059.1|DSER	LOC6601565|XP_002026685.1|DPER
OG0000714	LOC110184275|XP_020808404.1|DSER	LOC6598443|XP_002023570.1|DPER
OG0000714	LOC110190364|XP_020816434.1|DSER	LOC6599667|XP_002024799.1|DPER
OG0000715	LOC110190895|XP_020817213.1|DSER	LOC6594763|XP_002020100.1|DPER, LOC6604406|XP_002029307.2|DPER, LOC6593922|XP_002018683.2|DPER
OG0000716	LOC110186690|XP_020811616.1|DSER	LOC6600355|XP_002025479.1|DPER
OG0000716	LOC110176191|XP_020798100.1|DSER	LOC6597000|XP_002022247.1|DPER
OG0000717	LOC110190199|XP_020816210.1|DSER	LOC113566502|XP_026848197.1|DPER
OG0000718	LOC110185468|XP_020809980.1|DSER	LOC6602561|XP_026846851.1|DPER
OG0000718	LOC110185412|XP_020809878.1|DSER	LOC6601990|XP_026846840.1|DPER
OG0000719	LOC110190702|XP_020816973.1|DSER	LOC6602776|XP_002027833.2|DPER
OG0000719	LOC110184780|XP_020809078.1|DSER	LOC6600262|XP_002025427.2|DPER
OG0000720	LOC110189018|XP_020814638.1|DSER, LOC110177327|XP_020799660.1|DSER	LOC6587685|XP_002012966.2|DPER
OG0000721	LOC110184212|XP_020808320.1|DSER	LOC6588780|XP_002014251.1|DPER
OG0000721	LOC110186051|XP_020810752.1|DSER	LOC6588779|XP_002014250.1|DPER
OG0000722	LOC110181025|XP_020804362.1|DSER	LOC6601302|XP_002026340.2|DPER
OG0000723	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER	LOC6591103|XP_002016257.1|DPER, LOC6591102|XP_002016256.1|DPER
OG0000724	LOC110176027|XP_020797896.1|DSER	LOC6597728|XP_002023000.2|DPER
OG0000724	LOC110186628|XP_020811540.1|DSER	LOC113565135|XP_026841851.1|DPER
OG0000726	LOC110177411|XP_020799787.1|DSER	LOC6591837|XP_002017205.1|DPER
OG0000726	LOC110177409|XP_020799786.1|DSER	LOC6591836|XP_002017204.1|DPER
OG0000727	LOC110188279|XP_020813633.1|DSER	LOC6594229|XP_026850321.1|DPER
OG0000728	LOC110184195|XP_020808285.1|DSER	LOC6599965|XP_002025042.1|DPER
OG0000728	LOC110188347|XP_020813718.1|DSER	LOC6594909|XP_002020117.2|DPER
OG0000729	LOC110186362|XP_020811170.1|DSER	LOC113564930|XP_026840224.1|DPER
OG0000729	LOC110187004|XP_020812023.1|DSER	LOC113565756|XP_026844628.1|DPER
OG0000730	LOC110184502|XP_020808724.1|DSER	LOC113565668|XP_026844174.1|DPER
OG0000730	LOC110181295|XP_020804675.1|DSER	LOC6588948|XP_026843905.1|DPER
OG0000731	LOC110190136|XP_020816120.1|DSER	LOC6599739|XP_002024809.1|DPER
OG0000731	LOC110179376|XP_020802553.1|DSER	LOC6602114|XP_002027128.1|DPER
OG0000732	LOC110190322|XP_020816376.1|DSER	LOC6600555|XP_026847501.1|DPER
OG0000732	LOC110190323|XP_020816378.1|DSER	LOC6600556|XP_002025709.2|DPER
OG0000733	LOC110176138|XP_020798033.1|DSER	LOC6600336|XP_002025345.2|DPER
OG0000734	LOC110187387|XP_020812437.1|DSER	LOC6598379|XP_026846254.1|DPER
OG0000734	LOC110178654|XP_020801505.1|DSER	LOC6603302|XP_026849869.1|DPER
OG0000735	LOC110177895|XP_020800523.1|DSER	LOC6589235|XP_026844882.1|DPER
OG0000736	LOC110187238|XP_020812295.1|DSER	LOC6589180|XP_002015182.2|DPER
OG0000736	LOC110187237|XP_020812294.1|DSER	LOC6589179|XP_026844979.1|DPER
OG0000737	LOC110189224|XP_020814863.1|DSER	LOC6590400|XP_026841044.1|DPER
OG0000738	LOC110176815|XP_020798915.1|DSER	LOC6589558|XP_002015267.1|DPER
OG0000738	LOC110185977|XP_020810659.1|DSER	LOC6593905|XP_002018782.1|DPER
OG0000739	LOC110187870|XP_020813013.1|DSER	LOC6591559|XP_002017108.1|DPER
OG0000739	LOC110187724|XP_020812830.1|DSER	LOC6591561|XP_026841282.1|DPER
OG0000740	LOC110187915|XP_020813078.1|DSER	LOC6594597|XP_026850661.1|DPER
OG0000741	LOC110181662|XP_020805130.1|DSER	LOC6588370|XP_002012927.1|DPER, LOC113566295|XP_026847087.1|DPER
OG0000742	LOC110175920|XP_020797757.1|DSER	LOC6599377|XP_026847199.1|DPER
OG0000742	LOC110176083|XP_020797984.1|DSER	LOC6599376|XP_026847170.1|DPER
OG0000743	LOC110187020|XP_020812047.1|DSER	LOC6601019|XP_026849767.1|DPER
OG0000744	LOC110189272|XP_020814950.1|DSER	LOC6602072|XP_002027150.1|DPER
OG0000745	LOC110182996|XP_020806847.1|DSER	LOC6593079|XP_002017892.1|DPER
OG0000745	LOC110189444|XP_020815175.1|DSER	LOC6592991|XP_002017667.2|DPER
OG0000746	LOC110182897|XP_020806710.1|DSER	LOC6590129|XP_002016240.1|DPER
OG0000747	LOC110189993|XP_020815950.1|DSER	LOC6596163|XP_026845334.1|DPER
OG0000747	LOC110190150|XP_020816139.1|DSER	LOC6596166|XP_002021143.1|DPER
OG0000748	LOC110184925|XP_020809230.1|DSER	LOC6596392|XP_002021545.2|DPER
OG0000748	LOC110182496|XP_020806204.1|DSER	LOC6596749|XP_002021932.2|DPER
OG0000750	LOC110178379|XP_020801175.1|DSER, LOC110178223|XP_020800926.1|DSER	LOC6590010|XP_002015463.2|DPER, LOC6590245|XP_002016537.2|DPER
OG0000750	LOC110191049|XP_020817432.1|DSER	LOC6594915|XP_026845873.1|DPER
OG0000751	LOC110181657|XP_020805125.1|DSER, LOC110182779|XP_020806566.1|DSER	LOC6593181|XP_026841496.1|DPER
OG0000751	LOC110181664|XP_020805140.1|DSER	LOC6593180|XP_026842529.1|DPER
OG0000752	LOC110188853|XP_020814418.1|DSER, LOC110188835|XP_020814386.1|DSER, LOC110190914|XP_020817234.1|DSER, LOC110182367|XP_020806067.1|DSER	LOC6594305|XP_002019803.1|DPER
OG0000753	LOC110191296|XP_020817764.1|DSER	LOC6598725|XP_002023872.1|DPER
OG0000754	LOC110180628|XP_020803975.1|DSER	LOC6597690|XP_026846395.1|DPER
OG0000754	LOC110181767|XP_020805295.1|DSER	LOC6599418|XP_002024468.1|DPER
OG0000755	LOC110184559|XP_020808796.1|DSER	LOC6587525|XP_002014040.2|DPER
OG0000755	LOC110184687|XP_020808962.1|DSER	LOC6587569|XP_002014041.2|DPER
OG0000756	LOC110191247|XP_020817686.1|DSER	LOC6591843|XP_026851062.1|DPER
OG0000757	LOC110182774|XP_020806556.1|DSER	LOC6602948|XP_026848752.1|DPER
OG0000758	LOC110188380|XP_020813756.1|DSER	LOC6599811|XP_026847287.1|DPER
OG0000759	LOC110188827|XP_020814377.1|DSER	LOC6601195|XP_026848183.1|DPER
OG0000759	LOC110188819|XP_020814358.1|DSER	LOC6601192|XP_026849949.1|DPER
OG0000760	LOC110180225|XP_020803539.1|DSER	LOC6590088|XP_026842440.1|DPER
OG0000761	LOC110183375|XP_020807296.1|DSER	LOC113564874|XP_026844497.1|DPER
OG0000761	LOC110183327|XP_020807235.1|DSER	LOC6588706|XP_026844499.1|DPER, LOC113565892|XP_026845057.1|DPER
OG0000762	LOC110183840|XP_020807850.1|DSER	LOC6593836|XP_002018698.2|DPER
OG0000763	LOC110187461|XP_020812508.1|DSER	LOC6593415|XP_002018594.1|DPER
OG0000763	LOC110187459|XP_020812506.1|DSER	LOC6593457|XP_002018595.1|DPER
OG0000764	LOC110182040|XP_020805629.1|DSER	LOC6598303|XP_026846327.1|DPER
OG0000765	LOC110178801|XP_020801713.1|DSER	LOC6599524|XP_002024651.1|DPER
OG0000765	LOC110179450|XP_020802657.1|DSER	LOC6596692|XP_002021961.1|DPER
OG0000766	LOC110181439|XP_020804841.1|DSER	LOC6593521|XP_026843096.1|DPER
OG0000766	LOC110179664|XP_020802935.1|DSER	LOC6602757|XP_026847724.1|DPER
OG0000767	LOC110180350|XP_020803671.1|DSER, LOC110187196|XP_020812253.1|DSER, LOC110189942|XP_020815888.1|DSER	LOC6602354|XP_026848587.1|DPER
OG0000768	LOC110178572|XP_020801404.1|DSER	LOC6593368|XP_002018589.1|DPER
OG0000768	LOC110184654|XP_020808913.1|DSER	LOC6595978|XP_002021044.1|DPER
OG0000769	LOC110191941|XP_020818617.1|DSER	LOC6591780|XP_002017141.1|DPER
OG0000769	LOC110179358|XP_020802530.1|DSER	LOC6597849|XP_002023011.1|DPER
OG0000770	LOC110177983|XP_020800634.1|DSER	LOC6590038|XP_002016312.1|DPER
OG0000771	LOC110183718|XP_020807726.1|DSER	LOC6601966|XP_002026996.2|DPER
OG0000771	LOC110183717|XP_020807725.1|DSER	LOC6601965|XP_002026995.1|DPER
OG0000772	LOC110184043|XP_020808076.1|DSER	LOC6591157|XP_026842414.1|DPER
OG0000772	LOC110178317|XP_020801087.1|DSER	LOC113565075|XP_026841294.1|DPER
OG0000773	LOC110182928|XP_020806764.1|DSER	LOC6590132|XP_026842242.1|DPER
OG0000773	LOC110191852|XP_020818487.1|DSER	LOC113566206|XP_026846632.1|DPER
OG0000774	LOC110191633|XP_020818181.1|DSER, LOC110191632|XP_020818180.1|DSER	LOC6590425|XP_002016597.1|DPER
OG0000775	LOC110189771|XP_020815650.1|DSER	LOC113565167|XP_026842180.1|DPER
OG0000775	LOC110178303|XP_020801052.1|DSER	LOC6602047|XP_026842466.1|DPER, LOC6590522|XP_002016451.2|DPER
OG0000776	LOC110189923|XP_020815859.1|DSER	LOC113565848|XP_026845037.1|DPER, LOC113565836|XP_026844982.1|DPER
OG0000778	LOC110176135|XP_020798029.1|DSER	LOC6600310|XP_002025364.2|DPER
OG0000779	LOC110181856|XP_020805433.1|DSER	LOC6601764|XP_026846923.1|DPER
OG0000780	LOC110189273|XP_020814951.1|DSER	LOC6602075|XP_002027153.1|DPER, LOC6602076|XP_002027154.1|DPER
OG0000781	LOC110184279|XP_020808409.1|DSER	LOC6596856|XP_026846021.1|DPER
OG0000781	LOC110190118|XP_020816091.1|DSER	LOC6603262|XP_002028236.1|DPER
OG0000782	LOC110179034|XP_020802047.1|DSER	LOC6595938|XP_002020988.1|DPER
OG0000782	LOC110184210|XP_020808316.1|DSER	LOC6600071|XP_002025195.1|DPER
OG0000783	LOC110179021|XP_020802025.1|DSER	LOC6596007|XP_002020996.2|DPER
OG0000783	LOC110182099|XP_020805743.1|DSER	LOC6598279|XP_002023302.1|DPER
OG0000784	LOC110176119|XP_020798016.1|DSER	LOC6598155|XP_002023492.1|DPER
OG0000785	LOC110177462|XP_020799859.1|DSER	LOC6587255|XP_026850789.1|DPER
OG0000785	LOC110177359|XP_020799711.1|DSER	LOC6587251|XP_002013052.1|DPER
OG0000786	LOC110184525|XP_020808758.1|DSER	LOC6597691|XP_026846572.1|DPER
OG0000786	LOC110177248|XP_020799555.1|DSER	LOC6604641|XP_026841759.1|DPER
OG0000787	LOC110190765|XP_020817054.1|DSER	LOC6599836|XP_002024855.1|DPER
OG0000787	LOC110179682|XP_020802952.1|DSER	LOC6598309|XP_002023383.2|DPER
OG0000788	LOC110180004|XP_020803253.1|DSER	LOC113565626|XP_026843947.1|DPER
OG0000788	LOC110176705|XP_020798802.1|DSER	LOC6597135|XP_026845221.1|DPER, LOC6587394|XP_002013271.1|DPER
OG0000789	LOC110182720|XP_020806479.1|DSER	LOC6596544|XP_002021681.2|DPER
OG0000790	LOC110177004|XP_020799173.1|DSER	LOC6595598|XP_002020946.1|DPER
OG0000790	LOC110176935|XP_020799093.1|DSER	LOC6595597|XP_002020945.2|DPER
OG0000791	LOC110186194|XP_020810912.1|DSER	LOC6596571|XP_002021832.1|DPER
OG0000791	LOC110186319|XP_020811114.1|DSER	LOC6595155|XP_026850677.1|DPER
OG0000792	LOC110185702|XP_020810332.1|DSER	LOC6595629|XP_002020703.1|DPER
OG0000793	LOC110188258|XP_020813603.1|DSER	LOC6594628|XP_002019474.1|DPER, LOC6599238|XP_026848262.1|DPER, LOC6604313|XP_002029224.2|DPER
OG0000794	LOC110179550|XP_020802792.1|DSER	LOC6599935|XP_026849197.1|DPER
OG0000795	LOC110184426|XP_020808621.1|DSER	LOC6600079|XP_002025171.1|DPER
OG0000795	LOC110188563|XP_020813980.1|DSER	LOC6594526|XP_002019418.1|DPER
OG0000796	LOC110191800|XP_020818410.1|DSER	LOC6588117|XP_026841940.1|DPER
OG0000796	LOC110181565|XP_020805014.1|DSER	LOC6602891|XP_002027914.1|DPER
OG0000797	LOC110184153|XP_020808223.1|DSER	LOC6591949|XP_002017493.1|DPER
OG0000797	LOC110186301|XP_020811080.1|DSER	LOC6591948|XP_002017492.1|DPER
OG0000798	LOC110179895|XP_020803154.1|DSER	LOC6593100|XP_026841074.1|DPER
OG0000798	LOC110188120|XP_020813400.1|DSER	LOC6593098|XP_002017881.1|DPER
OG0000799	LOC110176608|XP_020798690.1|DSER	LOC6591859|XP_002017349.1|DPER
OG0000799	LOC110179502|XP_020802737.1|DSER	LOC6600033|XP_002025080.1|DPER
OG0000800	LOC110178758|XP_020801650.1|DSER	LOC113566723|XP_026849420.1|DPER, LOC6599543|XP_026849419.1|DPER
OG0000801	LOC110177942|XP_020800583.1|DSER	LOC6590365|XP_002015845.1|DPER
OG0000802	LOC110188344|XP_020813711.1|DSER, LOC110182002|XP_020805595.1|DSER	LOC6603113|XP_002028130.1|DPER
OG0000803	LOC110183416|XP_020807352.1|DSER	LOC6596574|XP_002021661.1|DPER
OG0000803	LOC110178613|XP_020801457.1|DSER	LOC6603294|XP_002028275.1|DPER
OG0000804	LOC110178301|XP_020801049.1|DSER	LOC6590678|XP_026842072.1|DPER
OG0000804	LOC110191792|XP_020818402.1|DSER	LOC6591666|XP_002016995.1|DPER
OG0000805	LOC110178199|XP_020800934.1|DSER	LOC6590378|XP_026841761.1|DPER
