Orthogroup	DSER.longest_only	BTRY.longest_only
OG0002608	LOC110188503|XP_020813894.1|DSER	LOC120769344|XP_039952242.1|BTRY
OG0002609	LOC110178526|XP_020801341.1|DSER	LOC120781249|XP_039969331.1|BTRY
OG0002610	LOC110188182|XP_020813413.1|DSER	LOC120771858|XP_039956044.1|BTRY
OG0002611	LOC110182487|XP_020806194.1|DSER, LOC110189138|XP_020814770.1|DSER	LOC120780483|XP_039968693.1|BTRY
OG0002612	LOC110188388|XP_020813767.1|DSER	LOC120766321|XP_039947677.1|BTRY
OG0002613	LOC110191075|XP_020817467.1|DSER	LOC120778961|XP_039966973.1|BTRY
OG0002614	LOC110176427|XP_020798434.1|DSER	LOC120782415|XP_039970598.1|BTRY
OG0002615	LOC110185336|XP_020809773.1|DSER	LOC120777118|XP_039964190.1|BTRY
OG0002616	LOC110177332|XP_020799673.1|DSER	LOC120768750|XP_039951458.1|BTRY
OG0002617	LOC110187930|XP_020813100.1|DSER	LOC120780337|XP_039968568.1|BTRY, LOC120780336|XP_039968567.1|BTRY
OG0002618	LOC110190398|XP_020816514.1|DSER	LOC120770826|XP_039954349.1|BTRY
OG0002619	LOC110188210|XP_020813498.1|DSER	LOC120766878|XP_039948542.1|BTRY
OG0002620	LOC110188181|XP_020813417.1|DSER	LOC120766933|XP_039948614.1|BTRY
OG0002621	LOC110177302|XP_020799626.1|DSER	LOC120782319|XP_039970474.1|BTRY
OG0002622	LOC110190587|XP_020816839.1|DSER	LOC120777737|XP_039965162.1|BTRY
OG0002623	LOC110186866|XP_020811818.1|DSER	LOC120766885|XP_039948563.1|BTRY
OG0002624	LOC110190856|XP_020817165.1|DSER, LOC110191384|XP_020817899.1|DSER	LOC120779463|XP_039967662.1|BTRY
OG0002625	LOC110190901|XP_020817218.1|DSER	LOC120767079|XP_039948880.1|BTRY
OG0002626	LOC110184285|XP_020808426.1|DSER	LOC120774446|XP_039960029.1|BTRY
OG0002627	LOC110188624|XP_020814049.1|DSER	LOC120766368|XP_039947731.1|BTRY
OG0002628	LOC110190947|XP_020817280.1|DSER	LOC120770331|XP_039953662.1|BTRY
OG0002629	LOC110177402|XP_020799765.1|DSER	LOC120766805|XP_039948481.1|BTRY
OG0002630	LOC110191948|XP_020818626.1|DSER	LOC120769544|XP_039952527.1|BTRY
OG0002631	LOC110187664|XP_020812741.1|DSER	LOC120766188|XP_039947477.1|BTRY
OG0002632	LOC110186590|XP_020811471.1|DSER	LOC120782551|XP_039970814.1|BTRY
OG0002633	LOC110187836|XP_020812974.1|DSER	LOC120780591|XP_039968787.1|BTRY
OG0002634	LOC110186924|XP_020811909.1|DSER	LOC120782332|XP_039970492.1|BTRY
OG0002635	LOC110188218|XP_020813518.1|DSER	LOC120767297|XP_039949116.1|BTRY
OG0002636	LOC110188069|XP_020813278.1|DSER	LOC120773877|XP_039958974.1|BTRY
OG0002637	LOC110184997|XP_020809308.1|DSER	LOC120767432|XP_039949413.1|BTRY
OG0002638	LOC110176530|XP_020798569.1|DSER	LOC120775408|XP_039961510.1|BTRY
OG0002639	LOC110188668|XP_020814122.1|DSER	LOC120775245|XP_039961263.1|BTRY
OG0002640	LOC110191404|XP_020817921.1|DSER	LOC120776873|XP_039963868.1|BTRY
OG0002641	LOC110191287|XP_020817753.1|DSER	LOC120769759|XP_039952860.1|BTRY
OG0002642	LOC110191100|XP_020817505.1|DSER	LOC120778518|XP_039966290.1|BTRY
OG0002643	LOC110176573|XP_020798641.1|DSER	LOC120778499|XP_039966262.1|BTRY
OG0002644	LOC110176598|XP_020798675.1|DSER	LOC120766996|XP_039948737.1|BTRY
OG0002645	LOC110176594|XP_020798669.1|DSER	LOC120766920|XP_039948599.1|BTRY
OG0002646	LOC110184480|XP_020808690.1|DSER	LOC120782709|XP_039971061.1|BTRY
OG0002647	LOC110184449|XP_020808651.1|DSER	LOC120775580|XP_039961753.1|BTRY
OG0002648	LOC110184290|XP_020808437.1|DSER	LOC120782554|XP_039970819.1|BTRY
OG0002649	LOC110191155|XP_020817571.1|DSER	LOC120782856|XP_039971321.1|BTRY
OG0002650	LOC110184441|XP_020808641.1|DSER	LOC120768405|XP_039951022.1|BTRY
OG0002651	LOC110176570|XP_020798624.1|DSER	LOC120782434|XP_039970653.1|BTRY
OG0002652	LOC110177190|XP_020799444.1|DSER	LOC120766612|XP_039948154.1|BTRY
OG0002653	LOC110186383|XP_020811194.1|DSER	LOC120782161|XP_039970227.1|BTRY
OG0002654	LOC110187007|XP_020812028.1|DSER	LOC120775625|XP_039961852.1|BTRY
OG0002655	LOC110188233|XP_020813546.1|DSER	LOC120782326|XP_039970485.1|BTRY
OG0002656	LOC110184113|XP_020808171.1|DSER	LOC120772194|XP_039956597.1|BTRY
OG0002657	LOC110188217|XP_020813517.1|DSER	LOC120767296|XP_039949114.1|BTRY
OG0002658	LOC110186615|XP_020811508.1|DSER	LOC120782542|XP_039970807.1|BTRY
OG0002659	LOC110184217|XP_020808329.1|DSER	LOC120778754|XP_039966667.1|BTRY
OG0002660	LOC110191985|XP_020818675.1|DSER	LOC120773856|XP_039958934.1|BTRY
OG0002661	LOC110176533|XP_020798572.1|DSER	LOC120782454|XP_039970676.1|BTRY
OG0002662	LOC110189253|XP_020814920.1|DSER	LOC120770978|XP_039954650.1|BTRY
OG0002663	LOC110187712|XP_020812808.1|DSER	LOC120782589|XP_039970874.1|BTRY
OG0002664	LOC110178117|XP_020800793.1|DSER	LOC120767690|XP_039949815.1|BTRY
OG0002665	LOC110176911|XP_020799060.1|DSER	LOC120771651|XP_039955699.1|BTRY
OG0002666	LOC110182415|XP_020806114.1|DSER	LOC120771788|XP_039955915.1|BTRY
OG0002667	LOC110177998|XP_020800658.1|DSER	LOC120781205|XP_039969255.1|BTRY
OG0002668	LOC110177626|XP_020800094.1|DSER	LOC120777015|XP_039964053.1|BTRY
OG0002669	LOC110183871|XP_020807883.1|DSER, LOC110178062|XP_020800728.1|DSER	LOC120777942|XP_039965478.1|BTRY
OG0002670	LOC110189122|XP_020814756.1|DSER	LOC120776639|XP_039963398.1|BTRY
OG0002671	LOC110176688|XP_020798778.1|DSER, LOC110189117|XP_020814750.1|DSER	LOC120777372|XP_039964584.1|BTRY
OG0002672	LOC110181131|XP_020804461.1|DSER	LOC120772222|XP_039956636.1|BTRY
OG0002673	LOC110191659|XP_020818216.1|DSER	LOC120771432|XP_039955362.1|BTRY
OG0002674	LOC110177997|XP_020800655.1|DSER	LOC120771779|XP_039955904.1|BTRY
OG0002675	LOC110190466|XP_020816634.1|DSER	LOC120777385|XP_039964611.1|BTRY
OG0002676	LOC110188923|XP_020814507.1|DSER, LOC110177172|XP_020799438.1|DSER	LOC120770119|XP_039953231.1|BTRY
OG0002677	LOC110189467|XP_020815204.1|DSER	LOC120773011|XP_039957867.1|BTRY
OG0002678	LOC110179357|XP_020802529.1|DSER	LOC120770195|XP_039953369.1|BTRY
OG0002679	LOC110191681|XP_020818252.1|DSER	LOC120771358|XP_039955246.1|BTRY, LOC120770055|XP_039953108.1|BTRY
OG0002680	LOC110183535|XP_020807494.1|DSER	LOC120774733|XP_039960420.1|BTRY
OG0002681	LOC110179230|XP_020802339.1|DSER	LOC120770849|XP_039954385.1|BTRY
OG0002682	LOC110189969|XP_020815917.1|DSER	LOC120777809|XP_039965278.1|BTRY
OG0002683	LOC110177254|XP_020799564.1|DSER	LOC120769170|XP_039951992.1|BTRY
OG0002684	LOC110191959|XP_020818636.1|DSER	LOC120771292|XP_039955157.1|BTRY, LOC120776132|XP_039962597.1|BTRY
OG0002685	LOC110178646|XP_020801496.1|DSER	LOC120778700|XP_039966589.1|BTRY
OG0002686	LOC110188847|XP_020814411.1|DSER, LOC110182855|XP_020806651.1|DSER	LOC120776961|XP_039963986.1|BTRY
OG0002687	LOC110189975|XP_020815923.1|DSER	LOC120776629|XP_039963372.1|BTRY
OG0002688	LOC110187899|XP_020813059.1|DSER, LOC110190103|XP_020816070.1|DSER	LOC120779162|XP_039967321.1|BTRY, LOC120777649|XP_039965035.1|BTRY
OG0002689	LOC110181511|XP_020804944.1|DSER	LOC120771267|XP_039955121.1|BTRY
OG0002690	LOC110189987|XP_020815935.1|DSER	LOC120772018|XP_039956317.1|BTRY
OG0002691	LOC110179503|XP_020802742.1|DSER	LOC120771518|XP_039955510.1|BTRY
OG0002692	LOC110191548|XP_020818081.1|DSER	LOC120771138|XP_039954939.1|BTRY
OG0002693	LOC110177606|XP_020800063.1|DSER	LOC120778893|XP_039966875.1|BTRY
OG0002694	LOC110178295|XP_020801042.1|DSER	LOC120770453|XP_039953878.1|BTRY
OG0002695	LOC110176224|XP_020798165.1|DSER	LOC120777495|XP_039964774.1|BTRY
OG0002696	LOC110177542|XP_020799970.1|DSER	LOC120776495|XP_039963112.1|BTRY
OG0002697	LOC110189092|XP_020814723.1|DSER	LOC120777720|XP_039965144.1|BTRY
OG0002698	LOC110182773|XP_020806552.1|DSER	LOC120778888|XP_039966868.1|BTRY
OG0002699	LOC110190584|XP_020816836.1|DSER	LOC120778889|XP_039966872.1|BTRY
OG0002700	LOC110190762|XP_020817051.1|DSER	LOC120776527|XP_039963190.1|BTRY
OG0002701	LOC110178447|XP_020801241.1|DSER	LOC120770537|XP_039954026.1|BTRY
OG0002702	LOC110176963|XP_020799128.1|DSER	LOC120770193|XP_039953366.1|BTRY
OG0002703	LOC110189672|XP_020815487.1|DSER	LOC120770831|XP_039954354.1|BTRY
OG0002704	LOC110177799|XP_020800347.1|DSER	LOC120771410|XP_039955320.1|BTRY
OG0002705	LOC110178780|XP_020801685.1|DSER	LOC120777051|XP_039964096.1|BTRY
OG0002706	LOC110179307|XP_020802452.1|DSER	LOC120771879|XP_039956072.1|BTRY
OG0002707	LOC110178711|XP_020801570.1|DSER	LOC120776947|XP_039963967.1|BTRY
OG0002708	LOC110190684|XP_020816953.1|DSER	LOC120777180|XP_039964273.1|BTRY
OG0002709	LOC110188973|XP_020814580.1|DSER	LOC120772265|XP_039956702.1|BTRY
OG0002710	LOC110179225|XP_020802321.1|DSER	LOC120771919|XP_039956143.1|BTRY
OG0002711	LOC110179242|XP_020802354.1|DSER	LOC120773039|XP_039957903.1|BTRY
OG0002712	LOC110177908|XP_020800538.1|DSER	LOC120770290|XP_039953562.1|BTRY
OG0002713	LOC110178109|XP_020800786.1|DSER	LOC120772629|XP_039957281.1|BTRY
OG0002714	LOC110185015|XP_020809364.1|DSER	LOC120770160|XP_039953295.1|BTRY
OG0002715	LOC110179075|XP_020802114.1|DSER	LOC120775777|XP_039962048.1|BTRY
OG0002716	LOC110184103|XP_020808153.1|DSER	LOC120772702|XP_039957378.1|BTRY
OG0002717	LOC110177155|XP_020799396.1|DSER	LOC120766417|XP_039947810.1|BTRY
OG0002718	LOC110191185|XP_020817612.1|DSER	LOC120778316|XP_039966044.1|BTRY
OG0002719	LOC110186608|XP_020811499.1|DSER	LOC120766803|XP_039948442.1|BTRY
OG0002720	LOC110189050|XP_020814676.1|DSER	LOC120778025|XP_039965632.1|BTRY
OG0002721	LOC110181442|XP_020804845.1|DSER	LOC120768429|XP_039951047.1|BTRY
OG0002722	LOC110182210|XP_020805899.1|DSER	LOC120771184|XP_039955009.1|BTRY
OG0002723	LOC110191374|XP_020817888.1|DSER	LOC120771457|XP_039955403.1|BTRY
OG0002724	LOC110188170|XP_020813405.1|DSER	LOC120766932|XP_039948613.1|BTRY
OG0002725	LOC110190106|XP_020816073.1|DSER	LOC120778283|XP_039966004.1|BTRY
OG0002726	LOC110188879|XP_020814453.1|DSER	LOC120777133|XP_039964212.1|BTRY, LOC120779421|XP_039967552.1|BTRY
OG0002727	LOC110183370|XP_020807291.1|DSER, LOC110187379|XP_020812430.1|DSER	LOC120777265|XP_039964402.1|BTRY
OG0002728	LOC110181871|XP_020805458.1|DSER	LOC120770081|XP_039953157.1|BTRY
OG0002729	LOC110178585|XP_020801422.1|DSER	LOC120777197|XP_039964299.1|BTRY
OG0002730	LOC110189254|XP_020814921.1|DSER	LOC120776626|XP_039963362.1|BTRY
OG0002731	LOC110179419|XP_020802607.1|DSER	LOC120776952|XP_039963975.1|BTRY
OG0002732	LOC110177812|XP_020800361.1|DSER	LOC120770181|XP_039953340.1|BTRY
OG0002733	LOC110191126|XP_020817538.1|DSER	LOC120771199|XP_039955033.1|BTRY
OG0002734	LOC110189830|XP_020815686.1|DSER	LOC120780042|XP_039968249.1|BTRY
OG0002735	LOC110178336|XP_020801105.1|DSER	LOC120772339|XP_039956820.1|BTRY
OG0002736	LOC110178262|XP_020800986.1|DSER	LOC120772340|XP_039956824.1|BTRY
OG0002737	LOC110190656|XP_020816915.1|DSER	LOC120776412|XP_039962974.1|BTRY
OG0002738	LOC110183655|XP_020807642.1|DSER	LOC120777639|XP_039965026.1|BTRY
OG0002739	LOC110189893|XP_020815805.1|DSER	LOC120778688|XP_039966566.1|BTRY
OG0002740	LOC110189892|XP_020815804.1|DSER	LOC120778687|XP_039966557.1|BTRY
OG0002741	LOC110179206|XP_020802284.1|DSER	LOC120781227|XP_039969294.1|BTRY
OG0002742	LOC110191509|XP_020818036.1|DSER	LOC120772452|XP_039957009.1|BTRY
OG0002743	LOC110188876|XP_020814449.1|DSER, LOC110188875|XP_020814448.1|DSER	LOC120778253|XP_039965955.1|BTRY
OG0002744	LOC110189907|XP_020815831.1|DSER	LOC120776513|XP_039963161.1|BTRY
OG0002745	LOC110177550|XP_020799979.1|DSER	LOC120776764|XP_039963661.1|BTRY
OG0002746	LOC110188920|XP_020814501.1|DSER	LOC120772098|XP_039956439.1|BTRY
OG0002747	LOC110187709|XP_020812803.1|DSER	LOC120766230|XP_039947542.1|BTRY, LOC120782547|XP_039970811.1|BTRY
OG0002748	LOC110179280|XP_020802431.1|DSER	LOC120771160|XP_039954973.1|BTRY
OG0002749	LOC110179361|XP_020802538.1|DSER	LOC120771965|XP_039956235.1|BTRY
OG0002750	LOC110189281|XP_020814963.1|DSER, LOC110176774|XP_020798871.1|DSER	LOC120770961|XP_039954624.1|BTRY
OG0002751	LOC110182896|XP_020806707.1|DSER	LOC120770347|XP_039953681.1|BTRY
OG0002752	LOC110177078|XP_020799254.1|DSER	LOC120771076|XP_039954829.1|BTRY
OG0002753	LOC110182758|XP_020806531.1|DSER	LOC120772288|XP_039956732.1|BTRY
OG0002754	LOC110178774|XP_020801676.1|DSER	LOC120778443|XP_039966166.1|BTRY
OG0002755	LOC110179442|XP_020802648.1|DSER, LOC110189381|XP_020815089.1|DSER	LOC120772026|XP_039956327.1|BTRY
OG0002756	LOC110178544|XP_020801362.1|DSER, LOC110184619|XP_020808873.1|DSER	LOC120777679|XP_039965079.1|BTRY
OG0002757	LOC110190572|XP_020816808.1|DSER	LOC120778467|XP_039966208.1|BTRY
OG0002758	LOC110177903|XP_020800530.1|DSER	LOC120772031|XP_039956335.1|BTRY
OG0002759	LOC110188117|XP_020813357.1|DSER	LOC120770454|XP_039953881.1|BTRY
OG0002760	LOC110184069|XP_020808108.1|DSER	LOC120770918|XP_039954548.1|BTRY
OG0002761	LOC110184095|XP_020808139.1|DSER	LOC120772877|XP_039957653.1|BTRY
OG0002762	LOC110189514|XP_020815297.1|DSER	LOC120770282|XP_039953542.1|BTRY
OG0002763	LOC110190491|XP_020816666.1|DSER	LOC120777642|XP_039965028.1|BTRY
OG0002764	LOC110185187|XP_020809563.1|DSER	LOC120778722|XP_039966618.1|BTRY
OG0002765	LOC110180052|XP_020803332.1|DSER	LOC120771264|XP_039955115.1|BTRY
OG0002766	LOC110180054|XP_020803335.1|DSER	LOC120772724|XP_039957420.1|BTRY
OG0002767	LOC110190925|XP_020817247.1|DSER	LOC120770150|XP_039953277.1|BTRY
OG0002768	LOC110191501|XP_020818026.1|DSER	LOC120770133|XP_039953249.1|BTRY
OG0002769	LOC110180015|XP_020803270.1|DSER	LOC120770044|XP_039953095.1|BTRY
OG0002770	LOC110182682|XP_020806433.1|DSER, LOC110180304|XP_020803618.1|DSER	LOC120771384|XP_039955285.1|BTRY
OG0002771	LOC110190505|XP_020816682.1|DSER	LOC120776903|XP_039963907.1|BTRY
OG0002772	LOC110190476|XP_020816645.1|DSER	LOC120778652|XP_039966503.1|BTRY
OG0002773	LOC110188988|XP_020814596.1|DSER, LOC110176383|XP_020798373.1|DSER	LOC120773006|XP_039957861.1|BTRY
OG0002774	LOC110189595|XP_020815385.1|DSER	LOC120772161|XP_039956532.1|BTRY
OG0002775	LOC110190162|XP_020816157.1|DSER	LOC120777896|XP_039965401.1|BTRY
OG0002776	LOC110190494|XP_020816668.1|DSER	LOC120776582|XP_039963284.1|BTRY
OG0002777	LOC110183606|XP_020807581.1|DSER	LOC120778562|XP_039966359.1|BTRY
OG0002778	LOC110183604|XP_020807579.1|DSER	LOC120777337|XP_039964515.1|BTRY
OG0002779	LOC110190815|XP_020817125.1|DSER	LOC120777968|XP_039965524.1|BTRY
OG0002780	LOC110177160|XP_020799404.1|DSER	LOC120775431|XP_039961553.1|BTRY
OG0002781	LOC110189377|XP_020815083.1|DSER	LOC120770402|XP_039953770.1|BTRY, LOC120780679|XP_039968881.1|BTRY
OG0002782	LOC110190407|XP_020816532.1|DSER	LOC120776471|XP_039963078.1|BTRY
OG0002783	LOC110184240|XP_020808355.1|DSER, LOC110177560|XP_020799992.1|DSER	LOC120779192|XP_039967390.1|BTRY
OG0002784	LOC110178510|XP_020801319.1|DSER	LOC120769994|XP_039953015.1|BTRY
OG0002785	LOC110188512|XP_020813926.1|DSER	LOC120777717|XP_039965140.1|BTRY
OG0002786	LOC110183590|XP_020807561.1|DSER	LOC120777448|XP_039964698.1|BTRY
OG0002787	LOC110178764|XP_020801661.1|DSER	LOC120777644|XP_039965029.1|BTRY
OG0002788	LOC110178765|XP_020801662.1|DSER	LOC120777645|XP_039965030.1|BTRY
OG0002789	LOC110190156|XP_020816151.1|DSER	LOC120778438|XP_039966153.1|BTRY
OG0002790	LOC110178677|XP_020801538.1|DSER	LOC120778317|XP_039966046.1|BTRY, LOC120778957|XP_039966964.1|BTRY, LOC120778363|XP_039966083.1|BTRY
OG0002791	LOC110185239|XP_020809634.1|DSER	LOC120777686|XP_039965094.1|BTRY
OG0002792	LOC110189286|XP_020814970.1|DSER	LOC120770298|XP_039953595.1|BTRY
OG0002793	LOC110190767|XP_020817056.1|DSER	LOC120777691|XP_039965098.1|BTRY
OG0002794	LOC110176225|XP_020798166.1|DSER	LOC120776358|XP_039962864.1|BTRY
OG0002795	LOC110184709|XP_020808985.1|DSER	LOC120777787|XP_039965242.1|BTRY
OG0002796	LOC110190483|XP_020816654.1|DSER	LOC120777982|XP_039965556.1|BTRY
OG0002797	LOC110178602|XP_020801446.1|DSER	LOC120777321|XP_039964496.1|BTRY
OG0002798	LOC110187506|XP_020812558.1|DSER	LOC120779916|XP_039968194.1|BTRY
OG0002799	LOC110178618|XP_020801462.1|DSER	LOC120777104|XP_039964174.1|BTRY, LOC120777656|XP_039965041.1|BTRY
OG0002800	LOC110183566|XP_020807531.1|DSER	LOC120776340|XP_039962816.1|BTRY
OG0002801	LOC110182804|XP_020806600.1|DSER	LOC120771969|XP_039956249.1|BTRY
OG0002802	LOC110178263|XP_020800991.1|DSER	LOC120772113|XP_039956458.1|BTRY
OG0002803	LOC110176882|XP_020799018.1|DSER	LOC120767246|XP_039949030.1|BTRY
OG0002804	LOC110179841|XP_020803111.1|DSER	LOC120771459|XP_039955405.1|BTRY
OG0002805	LOC110176912|XP_020799061.1|DSER	LOC120772758|XP_039957460.1|BTRY
OG0002806	LOC110185240|XP_020809635.1|DSER	LOC120777426|XP_039964665.1|BTRY
OG0002807	LOC110181043|XP_020804379.1|DSER, LOC110179914|XP_020803175.1|DSER, LOC110176369|XP_020798354.1|DSER	LOC120773033|XP_039957898.1|BTRY
OG0002808	LOC110191615|XP_020818163.1|DSER	LOC120770544|XP_039954036.1|BTRY
OG0002809	LOC110176215|XP_020798150.1|DSER	LOC120777730|XP_039965154.1|BTRY
OG0002810	LOC110178591|XP_020801431.1|DSER	LOC120778240|XP_039965934.1|BTRY
OG0002811	LOC110178897|XP_020801832.1|DSER	LOC120778606|XP_039966413.1|BTRY
OG0002812	LOC110189249|XP_020814912.1|DSER	LOC120772006|XP_039956300.1|BTRY
OG0002813	LOC110178442|XP_020801233.1|DSER	LOC120772930|XP_039957764.1|BTRY
OG0002814	LOC110189650|XP_020815455.1|DSER	LOC120770475|XP_039953911.1|BTRY
OG0002815	LOC110180029|XP_020803295.1|DSER	LOC120773009|XP_039957865.1|BTRY
OG0002816	LOC110178477|XP_020801278.1|DSER	LOC120781224|XP_039969289.1|BTRY
OG0002817	LOC110189530|XP_020815320.1|DSER	LOC120772067|XP_039956387.1|BTRY
OG0002818	LOC110178000|XP_020800660.1|DSER	LOC120771691|XP_039955759.1|BTRY
OG0002819	LOC110183693|XP_020807691.1|DSER	LOC120776992|XP_039964026.1|BTRY
OG0002820	LOC110185273|XP_020809679.1|DSER	LOC120778628|XP_039966447.1|BTRY
OG0002821	LOC110177479|XP_020799881.1|DSER	LOC120777872|XP_039965361.1|BTRY
OG0002822	LOC110189408|XP_020815123.1|DSER	LOC120772310|XP_039956758.1|BTRY
OG0002823	LOC110191584|XP_020818128.1|DSER	LOC120771557|XP_039955553.1|BTRY
OG0002824	LOC110176841|XP_020798956.1|DSER	LOC120770068|XP_039953126.1|BTRY
OG0002825	LOC110190329|XP_020816383.1|DSER	LOC120778223|XP_039965915.1|BTRY
OG0002826	LOC110178493|XP_020801300.1|DSER	LOC120773116|XP_039958042.1|BTRY
OG0002827	LOC110185408|XP_020809874.1|DSER	LOC120779686|XP_039967978.1|BTRY
OG0002828	LOC110179368|XP_020802542.1|DSER	LOC120771034|XP_039954756.1|BTRY
OG0002829	LOC110180010|XP_020803261.1|DSER	LOC120781208|XP_039969261.1|BTRY
OG0002830	LOC110189748|XP_020815611.1|DSER	LOC120771736|XP_039955833.1|BTRY
OG0002831	LOC110182743|XP_020806503.1|DSER	LOC120781135|XP_039969202.1|BTRY
OG0002832	LOC110183891|XP_020807895.1|DSER	LOC120767893|XP_039950156.1|BTRY
OG0002833	LOC110184097|XP_020808142.1|DSER	LOC120771198|XP_039955031.1|BTRY
OG0002834	LOC110191522|XP_020818050.1|DSER	LOC120771084|XP_039954843.1|BTRY
OG0002835	LOC110180035|XP_020803302.1|DSER	LOC120770525|XP_039954006.1|BTRY
OG0002836	LOC110191704|XP_020818279.1|DSER, LOC110188977|XP_020814585.1|DSER	LOC120772823|XP_039957556.1|BTRY
OG0002837	LOC110191589|XP_020818133.1|DSER	LOC120770201|XP_039953377.1|BTRY
OG0002838	LOC110176247|XP_020798209.1|DSER	LOC120771091|XP_039954851.1|BTRY
OG0002839	LOC110191728|XP_020818310.1|DSER	LOC120771833|XP_039956005.1|BTRY
OG0002840	LOC110183024|XP_020806870.1|DSER, LOC110180606|XP_020803951.1|DSER	LOC120769455|XP_039952393.1|BTRY
OG0002841	LOC110176862|XP_020798995.1|DSER	LOC120768028|XP_039950436.1|BTRY
OG0002842	LOC110185587|XP_020810178.1|DSER	LOC120767941|XP_039950245.1|BTRY
OG0002843	LOC110191583|XP_020818124.1|DSER	LOC120772913|XP_039957744.1|BTRY
OG0002844	LOC110176219|XP_020798155.1|DSER	LOC120777440|XP_039964686.1|BTRY
OG0002845	LOC110182337|XP_020806028.1|DSER	LOC120768114|XP_039950595.1|BTRY
OG0002846	LOC110182942|XP_020806784.1|DSER	LOC120773087|XP_039957985.1|BTRY
OG0002847	LOC110182333|XP_020806023.1|DSER	LOC120767318|XP_039949185.1|BTRY
OG0002848	LOC110178091|XP_020800754.1|DSER	LOC120767879|XP_039950139.1|BTRY
OG0002849	LOC110185851|XP_020810518.1|DSER	LOC120781421|XP_039969575.1|BTRY
OG0002850	LOC110185659|XP_020810277.1|DSER	LOC120781627|XP_039969793.1|BTRY
OG0002851	LOC110183389|XP_020807315.1|DSER	LOC120767467|XP_039949489.1|BTRY
OG0002852	LOC110179312|XP_020802457.1|DSER	LOC120771606|XP_039955618.1|BTRY
OG0002853	LOC110185653|XP_020810269.1|DSER	LOC120767741|XP_039949886.1|BTRY
OG0002854	LOC110176817|XP_020798918.1|DSER	LOC120767460|XP_039949478.1|BTRY
OG0002855	LOC110185677|XP_020810303.1|DSER	LOC120767470|XP_039949494.1|BTRY
OG0002856	LOC110185544|XP_020810109.1|DSER	LOC120767787|XP_039949974.1|BTRY
OG0002857	LOC110185036|XP_020809346.1|DSER	LOC120769457|XP_039952398.1|BTRY
OG0002858	LOC110187381|XP_020812428.1|DSER, LOC110177660|XP_020800132.1|DSER	LOC120769060|XP_039951847.1|BTRY
OG0002859	LOC110182340|XP_020806037.1|DSER	LOC120768599|XP_039951293.1|BTRY
OG0002860	LOC110186021|XP_020810715.1|DSER	LOC120768460|XP_039951095.1|BTRY
OG0002861	LOC110183486|XP_020807425.1|DSER	LOC120768367|XP_039950963.1|BTRY
OG0002862	LOC110186104|XP_020810807.1|DSER	LOC120768578|XP_039951266.1|BTRY, LOC120767404|XP_039949375.1|BTRY
OG0002863	LOC110177044|XP_020799220.1|DSER	LOC120768494|XP_039951145.1|BTRY
OG0002864	LOC110176899|XP_020799045.1|DSER	LOC120768495|XP_039951146.1|BTRY
OG0002865	LOC110189461|XP_020815195.1|DSER	LOC120772048|XP_039956354.1|BTRY, LOC120769990|XP_039953006.1|BTRY
OG0002866	LOC110189083|XP_020814713.1|DSER	LOC120777217|XP_039964328.1|BTRY
OG0002867	LOC110185862|XP_020810529.1|DSER	LOC120768547|XP_039951223.1|BTRY
OG0002868	LOC110178435|XP_020801230.1|DSER, LOC110182274|XP_020805951.1|DSER	LOC120767863|XP_039950111.1|BTRY
OG0002869	LOC110182284|XP_020805961.1|DSER, LOC110178433|XP_020801227.1|DSER	LOC120768541|XP_039951213.1|BTRY
OG0002871	LOC110183198|XP_020807067.1|DSER	LOC120767549|XP_039949609.1|BTRY
OG0002873	LOC110178704|XP_020801564.1|DSER	LOC120769537|XP_039952515.1|BTRY
OG0002874	LOC110178323|XP_020801092.1|DSER	LOC120766531|XP_039948035.1|BTRY
OG0002875	LOC110185720|XP_020810358.1|DSER	LOC120768212|XP_039950716.1|BTRY
OG0002876	LOC110176118|XP_020798014.1|DSER	LOC120773700|XP_039958667.1|BTRY
OG0002877	LOC110179882|XP_020803142.1|DSER, LOC110187499|XP_020812551.1|DSER	LOC120767738|XP_039949882.1|BTRY
OG0002878	LOC110178184|XP_020800876.1|DSER	LOC120768317|XP_039950891.1|BTRY
OG0002879	LOC110183707|XP_020807712.1|DSER	LOC120778444|XP_039966168.1|BTRY
OG0002880	LOC110179487|XP_020802720.1|DSER	LOC120772717|XP_039957400.1|BTRY
OG0002881	LOC110178125|XP_020800806.1|DSER	LOC120769093|XP_039951885.1|BTRY
OG0002882	LOC110176960|XP_020799129.1|DSER	LOC120769414|XP_039952327.1|BTRY
OG0002883	LOC110187502|XP_020812554.1|DSER	LOC120767762|XP_039949931.1|BTRY
OG0002884	LOC110182325|XP_020806016.1|DSER	LOC120768042|XP_039950485.1|BTRY
OG0002885	LOC110185318|XP_020809742.1|DSER	LOC120777301|XP_039964453.1|BTRY
OG0002886	LOC110182230|XP_020805914.1|DSER, LOC110181291|XP_020804671.1|DSER	LOC120768931|XP_039951647.1|BTRY
OG0002887	LOC110181292|XP_020804672.1|DSER	LOC120768929|XP_039951643.1|BTRY, LOC120768930|XP_039951645.1|BTRY
OG0002888	LOC110186039|XP_020810735.1|DSER	LOC120768037|XP_039950470.1|BTRY
