Orthogroup	DSER.longest_only	DYAK.longest_only
OG0000993	LOC110186182|XP_020810900.1|DSER	LOC6538835|XP_002099348.1|DYAK
OG0000993	LOC110186175|XP_020810887.1|DSER	LOC6538834|XP_002099347.1|DYAK
OG0000994	LOC110181872|XP_020805454.1|DSER	LOC6523994|XP_002099866.1|DYAK
OG0000995	LOC110189848|XP_020815722.1|DSER	LOC6537087|XP_002097648.1|DYAK, LOC6524843|XP_002100683.1|DYAK
OG0000996	LOC110178273|XP_020800998.1|DSER	LOC6530214|XP_039229237.1|DYAK
OG0000997	LOC110189343|XP_020815045.1|DSER	LOC6530018|XP_002090964.1|DYAK
OG0000998	LOC110184497|XP_020808710.1|DSER	LOC6532226|XP_039229591.1|DYAK
OG0000999	LOC110177966|XP_020800616.1|DSER	LOC6531790|XP_002092577.1|DYAK
OG0000999	LOC110183542|XP_020807500.1|DSER	LOC6523834|XP_002099709.1|DYAK
OG0001000	LOC110188914|XP_020814494.1|DSER	LOC6529139|XP_002090148.1|DYAK
OG0001001	LOC110177734|XP_020800246.1|DSER	LOC6531580|XP_039229220.1|DYAK
OG0001002	LOC110178122|XP_020800801.1|DSER	LOC6529583|XP_002090577.1|DYAK
OG0001003	LOC110185350|XP_020809787.1|DSER	LOC6535236|XP_002095895.1|DYAK
OG0001003	LOC110177019|XP_020799191.1|DSER	LOC26536424|XP_015054735.1|DYAK
OG0001004	LOC110187934|XP_020813103.1|DSER	LOC6535906|XP_002096522.3|DYAK
OG0001004	LOC110187940|XP_020813114.1|DSER	LOC6536405|XP_002096987.1|DYAK
OG0001005	LOC110181430|XP_020804832.1|DSER	LOC6529670|XP_002090663.1|DYAK
OG0001005	LOC110181815|XP_020805366.1|DSER	LOC6524460|XP_039233531.1|DYAK
OG0001006	LOC110188543|XP_020813959.1|DSER	LOC6537249|XP_002097807.1|DYAK
OG0001006	LOC110179033|XP_020802046.1|DSER	LOC6533787|XP_002094489.1|DYAK
OG0001007	LOC110191549|XP_020818083.1|DSER	LOC6531972|XP_002092758.1|DYAK
OG0001008	LOC110176491|XP_020798524.1|DSER	LOC6538184|XP_002098712.1|DYAK
OG0001008	LOC110184258|XP_020808381.1|DSER	LOC6524948|XP_002100788.1|DYAK
OG0001009	LOC110191050|XP_020817434.1|DSER	LOC6538416|XP_002098940.1|DYAK, LOC6536350|XP_002096932.1|DYAK
OG0001010	LOC110177091|XP_020799278.1|DSER	LOC6526257|XP_002087379.1|DYAK
OG0001011	LOC110179116|XP_020802166.1|DSER	LOC6524633|XP_002100490.3|DYAK
OG0001011	LOC110187231|XP_020812288.1|DSER	LOC6529440|XP_002090444.1|DYAK
OG0001012	LOC110187146|XP_020812219.1|DSER, LOC110187145|XP_020812218.1|DSER	LOC6524853|XP_015045905.1|DYAK, LOC6524854|XP_015045906.1|DYAK
OG0001013	LOC110179024|XP_020802029.1|DSER	LOC6533808|XP_002094509.2|DYAK
OG0001013	LOC110178569|XP_020801401.1|DSER	LOC6534836|XP_015050865.1|DYAK
OG0001014	LOC110178988|XP_020801962.1|DSER	LOC6534895|XP_002095567.1|DYAK
OG0001014	LOC110178917|XP_020801858.1|DSER	LOC6533840|XP_002094540.1|DYAK
OG0001015	LOC110179053|XP_020802070.1|DSER	LOC6525964|XP_002101783.1|DYAK
OG0001015	LOC110179052|XP_020802069.1|DSER	LOC6525963|XP_002101782.1|DYAK
OG0001016	LOC110191944|XP_020818623.1|DSER	LOC6538502|XP_002099024.1|DYAK
OG0001016	LOC110182078|XP_020805719.1|DSER	LOC6525665|XP_002101487.1|DYAK
OG0001017	LOC110182104|XP_020805752.1|DSER	LOC26535256|XP_015051288.1|DYAK
OG0001018	LOC110188589|XP_020814011.1|DSER, LOC110179688|XP_020802957.1|DSER, LOC110185547|XP_020810123.1|DSER	LOC6537952|XP_002098489.1|DYAK
OG0001019	LOC110186747|XP_020811669.1|DSER	LOC6538319|XP_039232213.1|DYAK
OG0001020	LOC110176011|XP_020797875.1|DSER	LOC6526095|XP_002101912.1|DYAK
OG0001021	LOC110185566|XP_020810149.1|DSER	LOC6527047|XP_015053583.1|DYAK
OG0001021	LOC110185915|XP_020810586.1|DSER	LOC26535754|XP_015054663.1|DYAK
OG0001022	LOC110181686|XP_020805186.1|DSER	LOC6524894|XP_002100734.1|DYAK
OG0001024	LOC110186575|XP_020811446.1|DSER	LOC6538330|XP_015048779.1|DYAK
OG0001025	LOC110187080|XP_020812142.1|DSER	LOC6533856|XP_002094556.1|DYAK
OG0001026	LOC110182964|XP_020806815.1|DSER	LOC6528511|XP_002089557.1|DYAK
OG0001027	LOC110185189|XP_020809570.1|DSER	LOC6534181|XP_002094864.1|DYAK
OG0001028	LOC110183134|XP_020806983.1|DSER	LOC6529019|XP_002090051.1|DYAK
OG0001029	LOC110177097|XP_020799295.1|DSER	LOC6529344|XP_002090349.1|DYAK
OG0001031	LOC110185133|XP_020809489.1|DSER	LOC6529174|XP_039229124.1|DYAK
OG0001032	LOC110191705|XP_020818280.1|DSER	LOC6540137|XP_002086995.3|DYAK
OG0001033	LOC110180411|XP_020803734.1|DSER, LOC110191925|XP_020818589.1|DSER	LOC6540170|XP_039229937.1|DYAK
OG0001034	LOC110190187|XP_020816194.1|DSER	LOC6534041|XP_002094727.1|DYAK
OG0001035	LOC110180367|XP_020803691.1|DSER	LOC6526234|XP_002102043.1|DYAK
OG0001035	LOC110180365|XP_020803690.1|DSER	LOC6526235|XP_002102044.1|DYAK
OG0001037	LOC110178676|XP_020801536.1|DSER, LOC110178675|XP_020801535.1|DSER	LOC6533643|XP_002094349.1|DYAK
OG0001038	LOC110187888|XP_020813033.1|DSER	LOC6535768|XP_002096391.3|DYAK
OG0001038	LOC110187887|XP_020813031.1|DSER	LOC6535767|XP_002096390.3|DYAK
OG0001039	LOC110176510|XP_020798545.1|DSER, LOC110176509|XP_020798544.1|DSER	LOC6537298|XP_002097856.1|DYAK, LOC6537299|XP_002097857.2|DYAK, LOC6537297|XP_002097855.1|DYAK
OG0001040	LOC110190324|XP_020816379.1|DSER	LOC6534395|XP_002095073.1|DYAK
OG0001040	LOC110186538|XP_020811401.1|DSER	LOC6538471|XP_002098995.1|DYAK, LOC6538470|XP_002098994.1|DYAK
OG0001041	LOC110191362|XP_020817870.1|DSER	LOC6535863|XP_002096482.1|DYAK, LOC6535864|XP_002096483.2|DYAK
OG0001042	LOC110186562|XP_020811426.1|DSER	LOC6538948|XP_002099451.1|DYAK
OG0001043	LOC110179448|XP_020802655.1|DSER	LOC6524840|XP_002100680.1|DYAK
OG0001044	LOC110179622|XP_020802892.1|DSER	LOC6528469|XP_002089515.1|DYAK
OG0001045	LOC110177707|XP_020800205.1|DSER	LOC6530466|XP_015051933.1|DYAK
OG0001046	LOC110191181|XP_020817606.1|DSER	LOC6531238|XP_002092050.1|DYAK, LOC6531237|XP_002092049.1|DYAK
OG0001047	LOC110176237|XP_020798197.1|DSER, LOC110180086|XP_020803372.1|DSER, LOC110179213|XP_020802306.1|DSER	LOC6529943|XP_002090898.1|DYAK
OG0001048	LOC110177668|XP_020800149.1|DSER	LOC6530559|XP_002091472.1|DYAK
OG0001049	LOC110190262|XP_020816286.1|DSER	LOC6532989|XP_002093724.1|DYAK
OG0001050	LOC110187589|XP_020812637.1|DSER, LOC110183595|XP_020807568.1|DSER	LOC6534433|XP_039229947.1|DYAK
OG0001051	LOC110177900|XP_020800528.1|DSER	LOC6527900|XP_002088972.1|DYAK
OG0001052	LOC110183831|XP_020807843.1|DSER	LOC6527707|XP_002088791.1|DYAK
OG0001053	LOC110176117|XP_020798013.1|DSER	LOC6524249|XP_002100112.1|DYAK
OG0001054	LOC110177291|XP_020799612.1|DSER	LOC6537806|XP_002098347.1|DYAK
OG0001055	LOC110186865|XP_020811817.1|DSER	LOC6537409|XP_002097965.3|DYAK
OG0001055	LOC110186425|XP_020811266.1|DSER	LOC6537408|XP_002097964.1|DYAK
OG0001056	LOC110190878|XP_020817194.1|DSER	LOC6529422|XP_002090426.1|DYAK
OG0001056	LOC110179638|XP_020802909.1|DSER	LOC6524920|XP_002100760.1|DYAK
OG0001057	LOC110183748|XP_020807763.1|DSER	LOC6527849|XP_002088921.1|DYAK
OG0001058	LOC110181217|XP_020804564.1|DSER, LOC110181219|XP_020804565.1|DSER, LOC110180178|XP_020803498.1|DSER, LOC110180084|XP_020803368.1|DSER, LOC110179521|XP_020802757.1|DSER	LOC6524507|XP_002100364.1|DYAK
OG0001059	LOC110178933|XP_020801884.1|DSER	LOC6534879|XP_002095551.2|DYAK
OG0001060	LOC110189498|XP_020815265.1|DSER	LOC6536704|XP_002097276.1|DYAK
OG0001061	LOC110188490|XP_020813879.1|DSER	LOC6536473|XP_002097054.2|DYAK
OG0001061	LOC110188491|XP_020813880.1|DSER	LOC6536474|XP_002097055.1|DYAK
OG0001062	LOC110188781|XP_020814291.1|DSER	LOC6537542|XP_002098088.1|DYAK
OG0001062	LOC110188774|XP_020814279.1|DSER	LOC6537629|XP_002098174.2|DYAK
OG0001063	LOC110181545|XP_020804987.1|DSER	LOC26535068|XP_015045753.2|DYAK
OG0001063	LOC110182188|XP_020805855.1|DSER	LOC6524551|XP_002100408.2|DYAK
OG0001064	LOC110180209|XP_020803524.1|DSER	LOC6524493|XP_002100350.1|DYAK
OG0001064	LOC110184590|XP_020808840.1|DSER	LOC6525406|XP_002101241.1|DYAK
OG0001065	LOC110181416|XP_020804816.1|DSER	LOC6528831|XP_015054070.1|DYAK
OG0001066	LOC110180200|XP_020803512.1|DSER	LOC6525151|XP_002100989.2|DYAK
OG0001067	LOC110185836|XP_020810502.1|DSER	LOC6528951|XP_002089983.1|DYAK
OG0001067	LOC110185838|XP_020810504.1|DSER	LOC26534915|XP_015054563.2|DYAK
OG0001068	LOC110176304|XP_020798284.1|DSER	LOC6533061|XP_039230197.1|DYAK
OG0001068	LOC110178886|XP_020801818.1|DSER	LOC6533819|XP_002094519.1|DYAK
OG0001069	LOC110179339|XP_020802505.1|DSER, LOC110178505|XP_020801317.1|DSER	LOC6532057|XP_002092834.1|DYAK
OG0001070	LOC110191904|XP_020818548.1|DSER	LOC6537628|XP_002098173.1|DYAK, LOC6537627|XP_002098172.1|DYAK
OG0001072	LOC110179032|XP_020802045.1|DSER	LOC6533784|XP_002094486.1|DYAK, LOC6533794|XP_002094495.1|DYAK
OG0001072	LOC110182209|XP_020805895.1|DSER	LOC6523943|XP_039228898.1|DYAK
OG0001073	LOC110186981|XP_020811993.1|DSER	LOC6538352|XP_002098877.3|DYAK
OG0001074	LOC110179292|XP_020802475.1|DSER	LOC6529980|XP_002090926.1|DYAK
OG0001075	LOC110190549|XP_020816758.1|DSER	LOC6532727|XP_039230561.1|DYAK
OG0001077	LOC110180480|XP_020803823.1|DSER	LOC6539980|XP_002086852.1|DYAK
OG0001077	LOC110179986|XP_020803235.1|DSER	LOC6534542|XP_002095219.1|DYAK
OG0001078	LOC110181859|XP_020805437.1|DSER	LOC6525829|XP_002101649.1|DYAK
OG0001079	LOC110183567|XP_020807532.1|DSER	LOC6532937|XP_002093672.1|DYAK
OG0001080	LOC110188394|XP_020813775.1|DSER	LOC6532331|XP_002093091.1|DYAK
OG0001081	LOC110188255|XP_020813599.1|DSER	LOC6535733|XP_002096356.1|DYAK
OG0001082	LOC110182906|XP_020806724.1|DSER	LOC6530757|XP_002091647.1|DYAK
OG0001083	LOC110190515|XP_020816706.1|DSER	LOC6532721|XP_002093463.1|DYAK
OG0001084	LOC110189244|XP_020814906.1|DSER	LOC6528312|XP_002089365.1|DYAK
OG0001085	LOC110189390|XP_020815099.1|DSER	LOC6529102|XP_002090115.1|DYAK
OG0001086	LOC110191634|XP_020818184.1|DSER	LOC6531968|XP_002092754.1|DYAK
OG0001087	LOC110183183|XP_020807032.1|DSER	LOC6527257|XP_002088351.2|DYAK, LOC6527258|XP_002088352.2|DYAK
OG0001088	LOC110190671|XP_020816935.1|DSER	LOC6532639|XP_002093383.1|DYAK
OG0001089	LOC110183572|XP_020807539.1|DSER	LOC6532948|XP_002093683.1|DYAK
OG0001090	LOC110178624|XP_020801468.1|DSER	LOC6532855|XP_002093592.3|DYAK
OG0001092	LOC110185798|XP_020810460.1|DSER	LOC6529037|XP_002090068.1|DYAK
OG0001093	LOC110186006|XP_020810699.1|DSER	LOC6528222|XP_002089284.1|DYAK
OG0001094	LOC110185938|XP_020810612.1|DSER	LOC6528208|XP_039226430.1|DYAK
OG0001095	LOC110177854|XP_020800460.1|DSER	LOC6530965|XP_002091803.1|DYAK
OG0001096	LOC110187519|XP_020812573.1|DSER, LOC110187490|XP_020812539.1|DSER, LOC110179885|XP_020803145.1|DSER	LOC6529610|XP_002090604.1|DYAK
OG0001097	LOC110182849|XP_020806643.1|DSER	LOC26536310|XP_015045280.1|DYAK, LOC6539146|XP_039226189.1|DYAK
OG0001099	LOC110189944|XP_020815890.1|DSER, LOC110190067|XP_020816032.1|DSER	LOC6539780|XP_002086669.2|DYAK
OG0001100	LOC110188035|XP_020813231.1|DSER	LOC120321820|XP_039231707.1|DYAK, LOC26535504|XP_039231158.1|DYAK
OG0001101	LOC110182198|XP_020805874.1|DSER	LOC6531690|XP_039229181.1|DYAK
OG0001102	LOC110185321|XP_020809746.1|DSER	LOC6534093|XP_002094779.3|DYAK
OG0001103	LOC110191011|XP_020817388.1|DSER	LOC6536728|XP_002097300.1|DYAK
OG0001104	LOC110178278|XP_020801006.1|DSER	LOC6530138|XP_002091084.2|DYAK
OG0001105	LOC110175972|XP_020797825.1|DSER	LOC6530176|XP_002091116.1|DYAK
OG0001106	LOC110185475|XP_020809997.1|DSER	LOC6523695|XP_015046723.1|DYAK
OG0001108	LOC110186150|XP_020810860.1|DSER	LOC6538718|XP_002099233.2|DYAK
OG0001108	LOC110186164|XP_020810874.1|DSER	LOC6538726|XP_002099241.1|DYAK
OG0001109	LOC110189191|XP_020814818.1|DSER	LOC6530379|XP_002091305.1|DYAK
OG0001109	LOC110189193|XP_020814820.1|DSER	LOC6530378|XP_002091304.1|DYAK
OG0001111	LOC110181137|XP_020804470.1|DSER	LOC6531722|XP_002092512.1|DYAK
OG0001111	LOC110190928|XP_020817255.1|DSER	LOC6531721|XP_002092511.1|DYAK, LOC6531720|XP_002092510.3|DYAK
OG0001112	LOC110177954|XP_020800603.1|DSER	LOC6531794|XP_002092581.2|DYAK
OG0001113	LOC110185835|XP_020810501.1|DSER	LOC26535098|XP_015054582.1|DYAK
OG0001113	LOC110185837|XP_020810503.1|DSER	LOC6528950|XP_002089982.1|DYAK
OG0001114	LOC110183424|XP_020807362.1|DSER	LOC6527195|XP_002088289.1|DYAK
OG0001114	LOC110183423|XP_020807361.1|DSER	LOC6527194|XP_002088288.1|DYAK
OG0001115	LOC110179880|XP_020803136.1|DSER, LOC110187500|XP_020812552.1|DSER	LOC26536249|XP_015052964.1|DYAK, LOC6529597|XP_002090591.3|DYAK, LOC6529596|XP_002090590.2|DYAK
OG0001116	LOC110191674|XP_020818245.1|DSER	LOC6528900|XP_015054220.1|DYAK
OG0001116	LOC110191673|XP_020818243.1|DSER	LOC120320791|XP_039227324.1|DYAK
OG0001117	LOC110178961|XP_020801923.1|DSER, LOC110178954|XP_020801915.1|DSER	LOC6534267|XP_002094948.1|DYAK
OG0001118	LOC110189172|XP_020814802.1|DSER	LOC6524913|XP_002100753.2|DYAK
OG0001119	LOC110183954|XP_020807971.1|DSER	LOC6540043|XP_002086910.2|DYAK
OG0001120	LOC110190896|XP_020817214.1|DSER	LOC6537834|XP_002098375.1|DYAK
OG0001122	LOC110178657|XP_020801507.1|DSER	LOC6532316|XP_002093076.1|DYAK
OG0001124	LOC110191214|XP_020817639.1|DSER	LOC6536682|XP_015047893.1|DYAK, LOC120321730|XP_039231282.1|DYAK
OG0001125	LOC110188383|XP_020813761.1|DSER	LOC6535800|XP_002096423.2|DYAK
OG0001126	LOC110176234|XP_020798187.1|DSER	LOC6533088|XP_039230083.1|DYAK
OG0001127	LOC110178887|XP_020801819.1|DSER	LOC6533818|XP_002094518.2|DYAK
OG0001128	LOC110177911|XP_020800541.1|DSER	LOC6531171|XP_002092000.2|DYAK
OG0001129	LOC110185865|XP_020810533.1|DSER	LOC6528094|XP_039227774.1|DYAK
OG0001130	LOC110183191|XP_020807053.1|DSER	LOC6527927|XP_002088995.1|DYAK
OG0001131	LOC110185470|XP_020809985.1|DSER	LOC6523739|XP_039233001.1|DYAK
OG0001133	LOC110182695|XP_020806449.1|DSER	LOC6529817|XP_039228930.1|DYAK
OG0001134	LOC110178469|XP_020801271.1|DSER	LOC6530903|XP_039228109.1|DYAK
OG0001135	LOC110191174|XP_020817596.1|DSER	LOC6537367|XP_015048298.1|DYAK
OG0001136	LOC110186892|XP_020811850.1|DSER	LOC6536321|XP_002096905.2|DYAK
OG0001137	LOC110186364|XP_020811172.1|DSER	LOC6536197|XP_002096788.1|DYAK
OG0001138	LOC110188494|XP_020813883.1|DSER	LOC6532329|XP_002093089.1|DYAK
OG0001139	LOC110177508|XP_020799921.1|DSER	LOC6533955|XP_002094655.2|DYAK
OG0001140	LOC110188665|XP_020814117.1|DSER	LOC6537779|XP_002098320.1|DYAK
OG0001141	LOC110177179|XP_020799428.1|DSER	LOC6535856|XP_002096475.2|DYAK
OG0001142	LOC110177197|XP_020799452.1|DSER	LOC6535828|XP_039232176.1|DYAK
OG0001143	LOC110186092|XP_020810793.1|DSER	LOC6538495|XP_002099017.1|DYAK, LOC6528253|XP_002089306.1|DYAK
OG0001144	LOC110188580|XP_020814003.1|DSER	LOC6535959|XP_002096575.1|DYAK
OG0001144	LOC110183269|XP_020807157.1|DSER, LOC110187187|XP_020812278.1|DSER	LOC6531374|XP_002092177.2|DYAK
OG0001145	LOC110181423|XP_020804827.1|DSER	LOC6528789|XP_002089823.1|DYAK
OG0001145	LOC110189920|XP_020815894.1|DSER	LOC6528790|XP_002089824.1|DYAK
OG0001146	LOC110181380|XP_020804768.1|DSER	LOC6527506|XP_002088596.1|DYAK
OG0001146	LOC110182200|XP_020805880.1|DSER	LOC6525361|XP_002101197.1|DYAK
OG0001148	LOC110187590|XP_020812634.1|DSER	LOC6526754|XP_002087857.1|DYAK
OG0001149	LOC110176742|XP_020798845.1|DSER	LOC6533333|XP_002094059.1|DYAK
OG0001151	LOC110188372|XP_020813744.1|DSER	LOC6535702|XP_002096329.1|DYAK, LOC6535703|XP_002096330.1|DYAK
OG0001152	LOC110176595|XP_020798670.1|DSER	LOC6530850|XP_002091731.1|DYAK, LOC6527954|XP_002089021.1|DYAK
OG0001153	LOC110191482|XP_020818005.1|DSER	LOC6531909|XP_039228908.1|DYAK
OG0001154	LOC110187359|XP_020812409.1|DSER	LOC6527948|XP_015053846.1|DYAK
OG0001155	LOC110187109|XP_020812177.1|DSER	LOC6524044|XP_002099913.1|DYAK
OG0001157	LOC110184882|XP_020809190.1|DSER	LOC6536927|XP_002097496.1|DYAK
OG0001158	LOC110187418|XP_020812466.1|DSER	LOC6528149|XP_002089215.2|DYAK
OG0001159	LOC110186958|XP_020811958.1|DSER	LOC6538058|XP_015048628.1|DYAK
OG0001160	LOC110188410|XP_020813797.1|DSER	LOC6535979|XP_002096594.1|DYAK
OG0001161	LOC110191364|XP_020817872.1|DSER	LOC6537370|XP_015048299.1|DYAK
OG0001162	LOC110185498|XP_020810055.1|DSER	LOC6536373|XP_002096955.1|DYAK
OG0001163	LOC110184394|XP_020808570.1|DSER	LOC6536985|XP_015048040.1|DYAK
OG0001164	LOC110187971|XP_020813150.1|DSER	LOC6537694|XP_002098239.1|DYAK
OG0001165	LOC110178508|XP_020801316.1|DSER	LOC6531817|XP_002092604.1|DYAK
OG0001166	LOC110188840|XP_020814393.1|DSER	LOC6533506|XP_039230329.1|DYAK
OG0001167	LOC110178257|XP_020800970.1|DSER	LOC6528889|XP_039226306.1|DYAK
OG0001168	LOC110191628|XP_020818176.1|DSER	LOC6531129|XP_002091963.1|DYAK
OG0001169	LOC110184292|XP_020808436.1|DSER	LOC6525649|XP_002101471.1|DYAK
OG0001170	LOC110190957|XP_020817303.1|DSER	LOC6537869|XP_002098410.1|DYAK
OG0001171	LOC110190349|XP_020816409.1|DSER, LOC110190076|XP_020816041.1|DSER	LOC6532659|XP_015049514.1|DYAK
OG0001172	LOC110178488|XP_020801292.1|DSER	LOC6530596|XP_002091509.1|DYAK
OG0001173	LOC110186390|XP_020811209.1|DSER	LOC6539030|XP_002099532.3|DYAK
OG0001174	LOC110184681|XP_020808953.1|DSER	LOC6533185|XP_002093911.1|DYAK
OG0001175	LOC110190945|XP_020817278.1|DSER	LOC6531236|XP_002092048.1|DYAK
OG0001176	LOC110189215|XP_020814846.1|DSER	LOC6530366|XP_015051953.1|DYAK
OG0001177	LOC110184819|XP_020809119.1|DSER	LOC6529464|XP_015052361.1|DYAK
OG0001178	LOC110182997|XP_020806848.1|DSER	LOC6530735|XP_002091625.2|DYAK
OG0001179	LOC110179311|XP_020802455.1|DSER	LOC6530272|XP_002091204.1|DYAK
OG0001180	LOC110185430|XP_020809909.1|DSER	LOC6523707|XP_015046755.1|DYAK
OG0001181	LOC110176209|XP_020798132.1|DSER	LOC6534458|XP_015050644.1|DYAK
OG0001182	LOC110185043|XP_020809358.1|DSER	LOC6537892|XP_015048562.1|DYAK
OG0001183	LOC110186583|XP_020811456.1|DSER	LOC6537426|XP_039231088.1|DYAK
OG0001184	LOC110189636|XP_020815443.1|DSER	LOC6535503|XP_039231401.1|DYAK
OG0001185	LOC110188191|XP_020813430.1|DSER	LOC26536335|XP_039232426.1|DYAK
OG0001186	LOC110184532|XP_020808771.1|DSER	LOC6535995|XP_039231605.1|DYAK
OG0001187	LOC110190345|XP_020816445.1|DSER	LOC6530434|XP_015051946.1|DYAK
OG0001188	LOC110182476|XP_020806184.1|DSER	LOC6530070|XP_002091016.1|DYAK
OG0001189	LOC110179310|XP_020802458.1|DSER	LOC6531752|XP_002092542.1|DYAK
OG0001190	LOC110180335|XP_020803653.1|DSER	LOC6539107|XP_002086009.1|DYAK
OG0001191	LOC110183786|XP_020807802.1|DSER	LOC6527838|XP_002088910.2|DYAK
OG0001192	LOC110185723|XP_020810364.1|DSER	LOC6527027|XP_002088122.2|DYAK
OG0001193	LOC110177158|XP_020799402.1|DSER	LOC6535849|XP_002096470.1|DYAK
OG0001194	LOC110182835|XP_020806627.1|DSER	LOC6523802|XP_002099677.2|DYAK
OG0001195	LOC110177613|XP_020800076.1|DSER	LOC6528566|XP_002089610.2|DYAK
OG0001196	LOC110181821|XP_020805376.1|DSER	LOC6524369|XP_002100227.1|DYAK, LOC6527035|XP_002088129.3|DYAK
OG0001197	LOC110177458|XP_020799854.1|DSER, LOC110177459|XP_020799856.1|DSER	LOC6538266|XP_002098793.1|DYAK
OG0001197	LOC110177397|XP_020799761.1|DSER	LOC6537795|XP_002098336.1|DYAK
OG0001198	LOC110190853|XP_020817161.1|DSER	LOC6537673|XP_002098218.1|DYAK
OG0001200	LOC110182259|XP_020805935.1|DSER, LOC110184850|XP_020809149.1|DSER, LOC110179786|XP_020803058.1|DSER	LOC6529489|XP_002090491.1|DYAK
OG0001201	LOC110186280|XP_020811053.1|DSER	LOC6538520|XP_002099042.1|DYAK
OG0001202	LOC110180344|XP_020803665.1|DSER	LOC6526238|XP_002102047.1|DYAK
OG0001203	LOC110185435|XP_020809918.1|DSER	LOC6523755|XP_002099630.1|DYAK
OG0001204	LOC110185637|XP_020810253.1|DSER	LOC6527557|XP_002088647.2|DYAK
OG0001205	LOC110177265|XP_020799575.1|DSER	LOC6537471|XP_002098027.1|DYAK
OG0001206	LOC110188679|XP_020814141.1|DSER	LOC6535802|XP_039230984.1|DYAK
OG0001207	LOC110184356|XP_020808509.1|DSER	LOC6525314|XP_039231389.1|DYAK
OG0001208	LOC110179065|XP_020802086.1|DSER	LOC6525971|XP_039233402.1|DYAK
OG0001209	LOC110187828|XP_020812966.1|DSER	LOC6536873|XP_039231530.1|DYAK
OG0001210	LOC110181932|XP_020805526.1|DSER	LOC6524736|XP_002100580.1|DYAK
OG0001211	LOC110188458|XP_020813847.1|DSER	LOC26536246|XP_039231020.1|DYAK
OG0001212	LOC110183232|XP_020807106.1|DSER	LOC6524658|XP_002100515.1|DYAK
OG0001213	LOC110188588|XP_020814009.1|DSER	LOC6535475|XP_002096106.2|DYAK
OG0001214	LOC110177301|XP_020799625.1|DSER	LOC6537788|XP_002098329.1|DYAK
OG0001215	LOC110189040|XP_020814671.1|DSER	LOC6537544|XP_002098090.1|DYAK
OG0001216	LOC110186167|XP_020810879.1|DSER	LOC6537279|XP_039232743.1|DYAK
OG0001217	LOC110185069|XP_020809408.1|DSER	LOC6529165|XP_039228253.1|DYAK
OG0001218	LOC110191013|XP_020817390.1|DSER	LOC6537870|XP_002098411.1|DYAK
OG0001220	LOC110189573|XP_020815362.1|DSER	LOC6528400|XP_002089447.1|DYAK
OG0001221	LOC110182910|XP_020806728.1|DSER	LOC6530763|XP_002091651.1|DYAK
OG0001222	LOC110177461|XP_020799858.1|DSER	LOC6538116|XP_002098651.1|DYAK
OG0001223	LOC110176670|XP_020798763.1|DSER	LOC6539164|XP_002086065.2|DYAK
OG0001224	LOC110176761|XP_020798869.1|DSER	LOC6531361|XP_002092164.1|DYAK
OG0001225	LOC110180045|XP_020803317.1|DSER	LOC6528428|XP_015054367.1|DYAK
OG0001226	LOC110179328|XP_020802479.1|DSER	LOC6529284|XP_002090289.1|DYAK
OG0001227	LOC110180309|XP_020803622.1|DSER	LOC6526941|XP_015053536.1|DYAK
OG0001228	LOC110179641|XP_020802912.1|DSER	LOC6524878|XP_002100718.1|DYAK
OG0001229	LOC110185535|XP_020810101.1|DSER	LOC26535340|XP_039227449.1|DYAK, LOC120322142|XP_039232928.1|DYAK
OG0001230	LOC110182355|XP_020806057.1|DSER	LOC6531423|XP_002092226.1|DYAK
OG0001231	LOC110182819|XP_020806614.1|DSER	LOC6532176|XP_002090163.1|DYAK
OG0001232	LOC110176812|XP_020798913.1|DSER	LOC6527635|XP_002088723.1|DYAK, LOC6527636|XP_002088724.2|DYAK
OG0001233	LOC110176905|XP_020799051.1|DSER	LOC6526912|XP_002088011.1|DYAK
OG0001234	LOC110178517|XP_020801328.1|DSER	LOC6531492|XP_002092291.1|DYAK
OG0001235	LOC110178124|XP_020800804.1|DSER	LOC6526318|XP_002087440.1|DYAK
OG0001236	LOC110184617|XP_020808869.1|DSER	LOC6534816|XP_002095488.3|DYAK
OG0001237	LOC110188234|XP_020813550.1|DSER	LOC6535741|XP_015047326.1|DYAK
OG0001238	LOC110186135|XP_020810840.1|DSER	LOC6538423|XP_039231226.1|DYAK
OG0001240	LOC110186155|XP_020810864.1|DSER	LOC6538410|XP_002098934.1|DYAK
OG0001241	LOC110178227|XP_020800935.1|DSER	LOC6530124|XP_002091070.2|DYAK
OG0001242	LOC110181928|XP_020805523.1|DSER	LOC6526087|XP_002101904.1|DYAK
OG0001243	LOC110189879|XP_020815782.1|DSER	LOC6534920|XP_015050928.1|DYAK
OG0001244	LOC110176507|XP_020798539.1|DSER	LOC6537286|XP_002097844.1|DYAK
OG0001245	LOC110188646|XP_020814083.1|DSER	LOC26535590|XP_039231611.1|DYAK
OG0001246	LOC110191492|XP_020818015.1|DSER	LOC6531940|XP_002092726.1|DYAK
OG0001247	LOC110189412|XP_020815126.1|DSER	LOC26535936|XP_015045284.1|DYAK
OG0001248	LOC110190488|XP_020816663.1|DSER	LOC6532641|XP_002093385.1|DYAK
OG0001249	LOC110182831|XP_020806623.1|DSER	LOC6525485|XP_002101320.1|DYAK
OG0001251	LOC110188455|XP_020813843.1|DSER, LOC110188693|XP_020814157.1|DSER	LOC26536333|XP_039230975.1|DYAK
