Orthogroup	DSER.longest_only	DSAN.longest_only
OG0001848	LOC110185344|XP_020809781.1|DSER	LOC120450087|XP_039488814.1|DSAN
OG0001849	LOC110191339|XP_020817842.1|DSER	LOC120453648|XP_039494375.1|DSAN
OG0001850	LOC110185429|XP_020809903.1|DSER	LOC120454863|XP_039496346.1|DSAN
OG0001851	LOC110185451|XP_020809948.1|DSER	LOC120454831|XP_039496234.1|DSAN
OG0001852	LOC110184504|XP_020808726.1|DSER	LOC120450147|XP_039488911.1|DSAN
OG0001853	LOC110186255|XP_020810996.1|DSER	LOC120451348|XP_039490871.1|DSAN
OG0001854	LOC110187024|XP_020812048.1|DSER	LOC120457226|XP_039500534.1|DSAN
OG0001855	LOC110180445|XP_020803777.1|DSER	LOC120445233|XP_039481427.1|DSAN
OG0001856	LOC110181854|XP_020805427.1|DSER	LOC120457303|XP_039500720.1|DSAN
OG0001857	LOC110175938|XP_020797778.1|DSER	LOC120455810|XP_039498205.1|DSAN
OG0001858	LOC110181670|XP_020805155.1|DSER	LOC120456154|XP_039498725.1|DSAN
OG0001859	LOC110181866|XP_020805447.1|DSER	LOC120456732|XP_039499653.1|DSAN
OG0001860	LOC110178975|XP_020801945.1|DSER	LOC120448461|XP_039486412.1|DSAN
OG0001861	LOC110186497|XP_020811350.1|DSER	LOC120452597|XP_039492830.1|DSAN
OG0001862	LOC110175927|XP_020797765.1|DSER	LOC120456000|XP_039498490.1|DSAN
OG0001863	LOC110175928|XP_020797766.1|DSER	LOC120456859|XP_039499871.1|DSAN
OG0001864	LOC110187716|XP_020812813.1|DSER	LOC120451354|XP_039490918.1|DSAN
OG0001865	LOC110179096|XP_020802140.1|DSER	LOC120455297|XP_039497272.1|DSAN
OG0001866	LOC110187760|XP_020812883.1|DSER, LOC110183815|XP_020807829.1|DSER	LOC120453207|XP_039493727.1|DSAN
OG0001867	LOC110185263|XP_020809661.1|DSER	LOC120450300|XP_039489172.1|DSAN
OG0001868	LOC110182727|XP_020806487.1|DSER	LOC120457694|XP_039501123.1|DSAN
OG0001869	LOC110177144|XP_020799380.1|DSER	LOC120452688|XP_039492972.1|DSAN
OG0001870	LOC110181521|XP_020804955.1|DSER	LOC120456699|XP_039499599.1|DSAN
OG0001871	LOC110180412|XP_020803736.1|DSER	LOC120457336|XP_039500777.1|DSAN
OG0001872	LOC110186402|XP_020811225.1|DSER	LOC120453313|XP_039493903.1|DSAN
OG0001873	LOC110187805|XP_020812939.1|DSER	LOC120451754|XP_039491613.1|DSAN
OG0001874	LOC110190988|XP_020817358.1|DSER	LOC120450985|XP_039490220.1|DSAN
OG0001875	LOC110186420|XP_020811259.1|DSER	LOC120453545|XP_039494232.1|DSAN
OG0001876	LOC110184487|XP_020808701.1|DSER	LOC120455164|XP_039497022.1|DSAN
OG0001877	LOC110179107|XP_020802154.1|DSER	LOC120456957|XP_039500034.1|DSAN
OG0001878	LOC110185097|XP_020809450.1|DSER	LOC120454443|XP_039495680.1|DSAN
OG0001879	LOC110191311|XP_020817783.1|DSER	LOC120453673|XP_039494418.1|DSAN
OG0001880	LOC110191177|XP_020817601.1|DSER	LOC120451833|XP_039491742.1|DSAN
OG0001881	LOC110188648|XP_020814085.1|DSER	LOC120451986|XP_039491947.1|DSAN
OG0001882	LOC110186888|XP_020811847.1|DSER	LOC120451186|XP_039490569.1|DSAN
OG0001883	LOC110191241|XP_020817678.1|DSER	LOC120454501|XP_039495787.1|DSAN
OG0001884	LOC110177223|XP_020799503.1|DSER	LOC120451496|XP_039491181.1|DSAN
OG0001885	LOC110180503|XP_020803839.1|DSER, LOC110184956|XP_020809262.1|DSER	LOC120458226|XP_039501742.1|DSAN
OG0001886	LOC110189150|XP_020814779.1|DSER	LOC120452780|XP_039493103.1|DSAN
OG0001887	LOC110177313|XP_020799648.1|DSER	LOC120447223|XP_039484676.1|DSAN
OG0001888	LOC110177118|XP_020799323.1|DSER	LOC120451027|XP_039490291.1|DSAN
OG0001889	LOC110184407|XP_020808597.1|DSER	LOC120455111|XP_039496932.1|DSAN
OG0001890	LOC110184632|XP_020808887.1|DSER	LOC120450444|XP_039489391.1|DSAN
OG0001891	LOC110188198|XP_020813453.1|DSER	LOC120451268|XP_039490734.1|DSAN
OG0001892	LOC110180481|XP_020803824.1|DSER	LOC120457594|XP_039501041.1|DSAN
OG0001893	LOC110177380|XP_020799738.1|DSER	LOC120453288|XP_039493850.1|DSAN
OG0001894	LOC110191586|XP_020818130.1|DSER	LOC120443727|XP_039478916.1|DSAN
OG0001895	LOC110185393|XP_020809828.1|DSER	LOC120454821|XP_039496209.1|DSAN
OG0001896	LOC110185359|XP_020809798.1|DSER	LOC120457837|XP_039501273.1|DSAN
OG0001897	LOC110187728|XP_020812838.1|DSER	LOC120450837|XP_039489954.1|DSAN
OG0001898	LOC110184268|XP_020808392.1|DSER	LOC120456045|XP_039498552.1|DSAN
OG0001899	LOC110186821|XP_020811768.1|DSER	LOC120453497|XP_039494170.1|DSAN
OG0001900	LOC110190263|XP_020816288.1|DSER, LOC110190297|XP_020816341.1|DSER	LOC120449763|XP_039488335.1|DSAN
OG0001901	LOC110183006|XP_020806854.1|DSER	LOC120451755|XP_039491619.1|DSAN
OG0001902	LOC110187879|XP_020813025.1|DSER	LOC120457663|XP_039501093.1|DSAN
OG0001903	LOC110176458|XP_020798470.1|DSER	LOC120452335|XP_039492432.1|DSAN
OG0001904	LOC110188397|XP_020813780.1|DSER	LOC120453417|XP_039494050.1|DSAN
OG0001905	LOC110176032|XP_020797903.1|DSER	LOC120457124|XP_039500275.1|DSAN
OG0001906	LOC110177233|XP_020799523.1|DSER	LOC120454264|XP_039495345.1|DSAN
OG0001907	LOC110184255|XP_020808376.1|DSER	LOC120457230|XP_039500542.1|DSAN
OG0001908	LOC110177363|XP_020799715.1|DSER	LOC120453364|XP_039493972.1|DSAN
OG0001909	LOC110184343|XP_020808497.1|DSER	LOC120456041|XP_039498548.1|DSAN
OG0001910	LOC110188590|XP_020814012.1|DSER	LOC120454449|XP_039495692.1|DSAN
OG0001911	LOC110189210|XP_020814844.1|DSER	LOC120451237|XP_039490685.1|DSAN
OG0001912	LOC110177746|XP_020800263.1|DSER	LOC120446398|XP_039483267.1|DSAN
OG0001913	LOC110183438|XP_020807378.1|DSER	LOC120458442|XP_039502020.1|DSAN
OG0001914	LOC110187722|XP_020812826.1|DSER	LOC120451652|XP_039491455.1|DSAN
OG0001915	LOC110188816|XP_020814352.1|DSER	LOC120450112|XP_039488862.1|DSAN
OG0001916	LOC110184077|XP_020808121.1|DSER	LOC120445366|XP_039481673.1|DSAN
OG0001917	LOC110189127|XP_020814759.1|DSER	LOC120448064|XP_039485763.1|DSAN
OG0001918	LOC110183561|XP_020807521.1|DSER	LOC120448963|XP_039487156.1|DSAN
OG0001919	LOC110182449|XP_020806183.1|DSER	LOC120444489|XP_039480129.1|DSAN
OG0001920	LOC110178788|XP_020801698.1|DSER	LOC120450613|XP_039489683.1|DSAN
OG0001921	LOC110177794|XP_020800328.1|DSER	LOC120446500|XP_039483442.1|DSAN
OG0001922	LOC110176060|XP_020797942.1|DSER	LOC120446173|XP_039482941.1|DSAN
OG0001923	LOC110187701|XP_020812798.1|DSER	LOC120448378|XP_039486282.1|DSAN
OG0001924	LOC110188784|XP_020814290.1|DSER	LOC120457606|XP_039501049.1|DSAN
OG0001925	LOC110189052|XP_020814677.1|DSER	LOC120449233|XP_039487540.1|DSAN
OG0001926	LOC110190670|XP_020816934.1|DSER	LOC120448556|XP_039486545.1|DSAN
OG0001927	LOC110178358|XP_020801150.1|DSER	LOC120444767|XP_039480630.1|DSAN
OG0001928	LOC110185155|XP_020809517.1|DSER	LOC120447714|XP_039485180.1|DSAN
OG0001929	LOC110185149|XP_020809509.1|DSER	LOC120450020|XP_039488677.1|DSAN
OG0001930	LOC110189541|XP_020815331.1|DSER	LOC120444784|XP_039480657.1|DSAN
OG0001931	LOC110185196|XP_020809580.1|DSER	LOC120447851|XP_039485392.1|DSAN
OG0001932	LOC110183636|XP_020807614.1|DSER	LOC120450363|XP_039489280.1|DSAN
OG0001933	LOC110180069|XP_020803350.1|DSER	LOC120444729|XP_039480588.1|DSAN, LOC120444598|XP_039480306.1|DSAN
OG0001934	LOC110184683|XP_020808955.1|DSER	LOC120448941|XP_039487119.1|DSAN
OG0001935	LOC110190654|XP_020816913.1|DSER, LOC110190653|XP_020816912.1|DSER	LOC120448587|XP_039486602.1|DSAN
OG0001937	LOC110177798|XP_020800346.1|DSER	LOC120446926|XP_039484105.1|DSAN
OG0001938	LOC110179308|XP_020802453.1|DSER	LOC120457716|XP_039501147.1|DSAN
OG0001939	LOC110179224|XP_020802320.1|DSER	LOC120446649|XP_039483654.1|DSAN
OG0001940	LOC110181946|XP_020805545.1|DSER	LOC120443832|XP_039479117.1|DSAN
OG0001941	LOC110178789|XP_020801701.1|DSER	LOC120449489|XP_039487902.1|DSAN
OG0001942	LOC110189393|XP_020815101.1|DSER	LOC120458824|XP_039502572.1|DSAN
OG0001943	LOC110190727|XP_020817008.1|DSER	LOC120448589|XP_039486606.1|DSAN
OG0001944	LOC110178825|XP_020801751.1|DSER	LOC120448687|XP_039486768.1|DSAN
OG0001945	LOC110182957|XP_020806806.1|DSER	LOC120443724|XP_039478907.1|DSAN
OG0001946	LOC110191540|XP_020818071.1|DSER	LOC120449185|XP_039487471.1|DSAN
OG0001947	LOC110191226|XP_020817651.1|DSER	LOC120445446|XP_039481817.1|DSAN
OG0001948	LOC110175992|XP_020797845.1|DSER	LOC120456811|XP_039499788.1|DSAN
OG0001949	LOC110189877|XP_020815779.1|DSER	LOC120448557|XP_039486546.1|DSAN
OG0001950	LOC110177231|XP_020799509.1|DSER	LOC120454255|XP_039495316.1|DSAN
OG0001951	LOC110177670|XP_020800155.1|DSER	LOC120446440|XP_039483345.1|DSAN
OG0001952	LOC110189230|XP_020814872.1|DSER	LOC120444007|XP_039479421.1|DSAN
OG0001953	LOC110182765|XP_020806545.1|DSER	LOC120445684|XP_039482174.1|DSAN
OG0001954	LOC110178349|XP_020801133.1|DSER	LOC120458321|XP_039501862.1|DSAN
OG0001955	LOC110189499|XP_020815262.1|DSER	LOC120444521|XP_039480198.1|DSAN
OG0001956	LOC110189098|XP_020814734.1|DSER	LOC120450484|XP_039489465.1|DSAN
OG0001957	LOC110179342|XP_020802504.1|DSER	LOC120445076|XP_039481137.1|DSAN
OG0001958	LOC110189304|XP_020814996.1|DSER	LOC120445203|XP_039481372.1|DSAN
OG0001959	LOC110184657|XP_020808918.1|DSER	LOC120449989|XP_039488632.1|DSAN
OG0001960	LOC110178727|XP_020801605.1|DSER	LOC120448594|XP_039486626.1|DSAN
OG0001961	LOC110184057|XP_020808093.1|DSER	LOC120446030|XP_039482725.1|DSAN
OG0001962	LOC110191581|XP_020818123.1|DSER	LOC120443725|XP_039478912.1|DSAN
OG0001963	LOC110183559|XP_020807519.1|DSER	LOC120449922|XP_039488549.1|DSAN
OG0001964	LOC110176702|XP_020798797.1|DSER	LOC120448437|XP_039486380.1|DSAN
OG0001965	LOC110178787|XP_020801696.1|DSER	LOC120449693|XP_039488243.1|DSAN
OG0001966	LOC110187851|XP_020812995.1|DSER	LOC120452257|XP_039492320.1|DSAN
OG0001967	LOC110181114|XP_020804444.1|DSER	LOC120445054|XP_039481106.1|DSAN
OG0001968	LOC110178648|XP_020801498.1|DSER	LOC120449940|XP_039488573.1|DSAN
OG0001969	LOC110191614|XP_020818162.1|DSER	LOC120447182|XP_039484607.1|DSAN
OG0001970	LOC110177059|XP_020799238.1|DSER	LOC120445261|XP_039481484.1|DSAN
OG0001971	LOC110181801|XP_020805346.1|DSER	LOC120446744|XP_039483801.1|DSAN
OG0001972	LOC110181190|XP_020804529.1|DSER	LOC120458102|XP_039501565.1|DSAN, LOC120458103|XP_039501566.1|DSAN
OG0001973	LOC110178455|XP_020801249.1|DSER	LOC120445307|XP_039481551.1|DSAN
OG0001974	LOC110176999|XP_020799167.1|DSER	LOC120447919|XP_039485513.1|DSAN
OG0001975	LOC110188859|XP_020814425.1|DSER	LOC120448630|XP_039486686.1|DSAN
OG0001976	LOC110177838|XP_020800444.1|DSER	LOC120446936|XP_039484121.1|DSAN
OG0001977	LOC110186031|XP_020810727.1|DSER	LOC120444098|XP_039479562.1|DSAN
OG0001978	LOC110187470|XP_020812516.1|DSER	LOC120447234|XP_039484693.1|DSAN
OG0001979	LOC110177001|XP_020799169.1|DSER	LOC120446031|XP_039482729.1|DSAN
OG0001980	LOC110178207|XP_020800902.1|DSER	LOC120454459|XP_039495711.1|DSAN
OG0001981	LOC110187384|XP_020812432.1|DSER, LOC110177654|XP_020800124.1|DSER	LOC120452908|XP_039493308.1|DSAN
OG0001982	LOC110184511|XP_020808732.1|DSER	LOC120458186|XP_039501688.1|DSAN
OG0001983	LOC110188122|XP_020813360.1|DSER	LOC120450270|XP_039489110.1|DSAN
OG0001984	LOC110185871|XP_020810540.1|DSER	LOC120458577|XP_039502210.1|DSAN
OG0001985	LOC110177884|XP_020800507.1|DSER	LOC120443997|XP_039479409.1|DSAN
OG0001986	LOC110186079|XP_020810773.1|DSER	LOC120443697|XP_039478872.1|DSAN
OG0001987	LOC110182580|XP_020806286.1|DSER	LOC120456244|XP_039498896.1|DSAN
OG0001988	LOC110189297|XP_020814987.1|DSER, LOC110176787|XP_020798884.1|DSER	LOC120446181|XP_039482954.1|DSAN
OG0001989	LOC110178185|XP_020800878.1|DSER	LOC120450791|XP_039489890.1|DSAN
OG0001990	LOC110183371|XP_020807292.1|DSER	LOC120458610|XP_039502250.1|DSAN
OG0001991	LOC110180592|XP_020803941.1|DSER	LOC120444328|XP_039479818.1|DSAN
OG0001992	LOC110187325|XP_020812371.1|DSER	LOC120456567|XP_039499386.1|DSAN
OG0001993	LOC110185078|XP_020809416.1|DSER	LOC120455773|XP_039498166.1|DSAN
OG0001994	LOC110188237|XP_020813556.1|DSER	LOC120454606|XP_039495999.1|DSAN
OG0001995	LOC110181357|XP_020804740.1|DSER, LOC110178694|XP_020801556.1|DSER	LOC120446473|XP_039483410.1|DSAN
OG0001996	LOC110187394|XP_020812444.1|DSER	LOC120458124|XP_039501596.1|DSAN
OG0001997	LOC110182069|XP_020805710.1|DSER, LOC110177802|XP_020800355.1|DSER	LOC120447036|XP_039484316.1|DSAN
OG0001998	LOC110191767|XP_020818372.1|DSER, LOC110182075|XP_020805721.1|DSER	LOC120447033|XP_039484308.1|DSAN
OG0001999	LOC110178274|XP_020801001.1|DSER	LOC120458323|XP_039501873.1|DSAN
OG0002000	LOC110176945|XP_020799105.1|DSER	LOC120458885|XP_039502656.1|DSAN
OG0002001	LOC110187468|XP_020812514.1|DSER	LOC120447046|XP_039484343.1|DSAN
OG0002002	LOC110178362|XP_020801156.1|DSER	LOC120444769|XP_039480634.1|DSAN
OG0002003	LOC110180601|XP_020803945.1|DSER, LOC110183012|XP_020806861.1|DSER, LOC110183033|XP_020806878.1|DSER	LOC120443765|XP_039478996.1|DSAN
OG0002004	LOC110187228|XP_020812284.1|DSER	LOC120444803|XP_039480684.1|DSAN
OG0002005	LOC110185706|XP_020810336.1|DSER	LOC120443902|XP_039479265.1|DSAN
OG0002006	LOC110182693|XP_020806446.1|DSER	LOC120444018|XP_039479443.1|DSAN
OG0002007	LOC110183821|XP_020807832.1|DSER, LOC110181628|XP_020805095.1|DSER, LOC110181397|XP_020804790.1|DSER	LOC120446368|XP_039483236.1|DSAN
OG0002008	LOC110185394|XP_020809831.1|DSER	LOC120454920|XP_039496597.1|DSAN
OG0002009	LOC110179862|XP_020803123.1|DSER	LOC120445514|XP_039481905.1|DSAN
OG0002010	LOC110180604|XP_020803948.1|DSER, LOC110183016|XP_020806863.1|DSER, LOC110183035|XP_020806880.1|DSER	LOC120454850|XP_039496303.1|DSAN
OG0002011	LOC110185601|XP_020810203.1|DSER	LOC120444989|XP_039480954.1|DSAN
OG0002012	LOC110187401|XP_020812450.1|DSER	LOC120458716|XP_039502399.1|DSAN
OG0002013	LOC110181451|XP_020804854.1|DSER	LOC120446434|XP_039483334.1|DSAN
OG0002014	LOC110179210|XP_020802302.1|DSER	LOC120445068|XP_039481128.1|DSAN
OG0002015	LOC110177005|XP_020799174.1|DSER	LOC120449360|XP_039487710.1|DSAN
OG0002016	LOC110188951|XP_020814550.1|DSER, LOC110176377|XP_020798368.1|DSER	LOC120458941|XP_039502734.1|DSAN
OG0002017	LOC110183462|XP_020807401.1|DSER	LOC120458004|XP_039501433.1|DSAN
OG0002018	LOC110180580|XP_020803930.1|DSER	LOC120444003|XP_039479414.1|DSAN
OG0002019	LOC110183995|XP_020808011.1|DSER	LOC120456783|XP_039499733.1|DSAN
OG0002020	LOC110181362|XP_020804744.1|DSER	LOC120446213|XP_039483002.1|DSAN
OG0002021	LOC110181102|XP_020804432.1|DSER	LOC120445008|XP_039480994.1|DSAN
OG0002022	LOC110179897|XP_020803152.1|DSER	LOC120457773|XP_039501204.1|DSAN
OG0002023	LOC110187649|XP_020812716.1|DSER	LOC120452104|XP_039492114.1|DSAN
OG0002024	LOC110183352|XP_020807266.1|DSER	LOC120456508|XP_039499312.1|DSAN
OG0002025	LOC110184012|XP_020808037.1|DSER	LOC120450768|XP_039489858.1|DSAN
OG0002026	LOC110179811|XP_020803074.1|DSER	LOC120448195|XP_039485995.1|DSAN
OG0002027	LOC110180808|XP_020804147.1|DSER	LOC120444956|XP_039480900.1|DSAN
OG0002028	LOC110178205|XP_020800900.1|DSER, LOC110191504|XP_020818029.1|DSER	LOC120446846|XP_039483973.1|DSAN
OG0002029	LOC110176236|XP_020798194.1|DSER	LOC120449876|XP_039488485.1|DSAN
OG0002030	LOC110176804|XP_020798905.1|DSER	LOC120444508|XP_039480159.1|DSAN
OG0002031	LOC110189284|XP_020814967.1|DSER	LOC120446274|XP_039483089.1|DSAN
OG0002032	LOC110187925|XP_020813095.1|DSER	LOC120454665|XP_039496110.1|DSAN
OG0002033	LOC110181604|XP_020805062.1|DSER	LOC120455518|XP_039497729.1|DSAN
OG0002034	LOC110181728|XP_020805245.1|DSER, LOC110179469|XP_020802698.1|DSER	LOC120457170|XP_039500386.1|DSAN
OG0002035	LOC110187929|XP_020813099.1|DSER	LOC120450923|XP_039490123.1|DSAN
OG0002036	LOC110188754|XP_020814255.1|DSER	LOC120452656|XP_039492909.1|DSAN
OG0002037	LOC110183557|XP_020807517.1|DSER	LOC120448394|XP_039486315.1|DSAN
OG0002038	LOC110188051|XP_020813260.1|DSER	LOC120451507|XP_039491195.1|DSAN
OG0002039	LOC110179905|XP_020803161.1|DSER	LOC120457533|XP_039501012.1|DSAN
OG0002040	LOC110187948|XP_020813122.1|DSER	LOC120457862|XP_039501311.1|DSAN
OG0002041	LOC110189738|XP_020815591.1|DSER	LOC120444114|XP_039479578.1|DSAN
OG0002042	LOC110188523|XP_020813924.1|DSER	LOC120453377|XP_039493986.1|DSAN
OG0002043	LOC110187687|XP_020812778.1|DSER	LOC120452963|XP_039493387.1|DSAN
OG0002044	LOC110188662|XP_020814107.1|DSER	LOC120454689|XP_039496150.1|DSAN
OG0002045	LOC110187820|XP_020812956.1|DSER	LOC120453302|XP_039493869.1|DSAN
OG0002046	LOC110181701|XP_020805204.1|DSER	LOC120454901|XP_039496506.1|DSAN
OG0002047	LOC110180145|XP_020803450.1|DSER	LOC120455355|XP_039497391.1|DSAN
OG0002048	LOC110191771|XP_020818374.1|DSER	LOC120453868|XP_039494707.1|DSAN
OG0002049	LOC110186490|XP_020811336.1|DSER	LOC120452591|XP_039492816.1|DSAN
OG0002050	LOC110191844|XP_020818471.1|DSER	LOC120453928|XP_039494796.1|DSAN
OG0002051	LOC110179354|XP_020802525.1|DSER	LOC120444624|XP_039480363.1|DSAN
OG0002052	LOC110190750|XP_020817031.1|DSER	LOC120448875|XP_039487024.1|DSAN
OG0002053	LOC110188293|XP_020813654.1|DSER	LOC120451741|XP_039491583.1|DSAN
OG0002054	LOC110187970|XP_020813149.1|DSER	LOC120450802|XP_039489904.1|DSAN
OG0002055	LOC110176651|XP_020798741.1|DSER	LOC120451784|XP_039491668.1|DSAN
OG0002056	LOC110190754|XP_020817036.1|DSER	LOC120449402|XP_039487782.1|DSAN
OG0002057	LOC110183391|XP_020807317.1|DSER	LOC120447827|XP_039485350.1|DSAN
OG0002058	LOC110178815|XP_020801736.1|DSER	LOC120447985|XP_039485615.1|DSAN
OG0002059	LOC110186775|XP_020811704.1|DSER	LOC120453533|XP_039494219.1|DSAN
OG0002060	LOC110187156|XP_020812230.1|DSER, LOC110178597|XP_020801445.1|DSER	LOC120445879|XP_039482457.1|DSAN
OG0002061	LOC110191547|XP_020818079.1|DSER	LOC120444926|XP_039480860.1|DSAN
OG0002062	LOC110181697|XP_020805199.1|DSER	LOC120456161|XP_039498734.1|DSAN
OG0002063	LOC110187153|XP_020812229.1|DSER	LOC120457408|XP_039500939.1|DSAN
OG0002064	LOC110184412|XP_020808609.1|DSER, LOC110184377|XP_020808536.1|DSER	LOC120447638|XP_039485079.1|DSAN
OG0002065	LOC110185341|XP_020809779.1|DSER	LOC120449602|XP_039488104.1|DSAN
OG0002066	LOC110191929|XP_020818590.1|DSER	LOC120453604|XP_039494304.1|DSAN
OG0002067	LOC110191510|XP_020818037.1|DSER	LOC120446847|XP_039483974.1|DSAN
OG0002068	LOC110189567|XP_020815357.1|DSER	LOC120444479|XP_039480092.1|DSAN
OG0002069	LOC110188779|XP_020814283.1|DSER	LOC120457491|XP_039500976.1|DSAN
OG0002070	LOC110188084|XP_020813296.1|DSER	LOC120454385|XP_039495562.1|DSAN
OG0002071	LOC110191193|XP_020817620.1|DSER	LOC120452641|XP_039492890.1|DSAN
OG0002072	LOC110176379|XP_020798369.1|DSER, LOC110188953|XP_020814552.1|DSER, LOC110188932|XP_020814529.1|DSER	LOC120444574|XP_039480269.1|DSAN
OG0002073	LOC110176210|XP_020798135.1|DSER	LOC120449195|XP_039487482.1|DSAN
OG0002074	LOC110177740|XP_020800256.1|DSER	LOC120449704|XP_039488296.1|DSAN, LOC120444585|XP_039480280.1|DSAN
OG0002075	LOC110176907|XP_020799055.1|DSER	LOC120449473|XP_039487886.1|DSAN, LOC120449464|XP_039487873.1|DSAN
OG0002076	LOC110182887|XP_020806694.1|DSER	LOC120445624|XP_039482071.1|DSAN
OG0002077	LOC110178659|XP_020801512.1|DSER	LOC120449715|XP_039488270.1|DSAN
OG0002078	LOC110189789|XP_020815681.1|DSER	LOC120444535|XP_039480215.1|DSAN
OG0002079	LOC110178549|XP_020801373.1|DSER	LOC120447487|XP_039484817.1|DSAN
OG0002080	LOC110191440|XP_020817965.1|DSER	LOC120446913|XP_039484083.1|DSAN
OG0002081	LOC110177373|XP_020799733.1|DSER	LOC120444338|XP_039479832.1|DSAN
OG0002082	LOC110182085|XP_020805729.1|DSER	LOC120446748|XP_039483820.1|DSAN
OG0002083	LOC110179593|XP_020802852.1|DSER	LOC120456839|XP_039499825.1|DSAN
OG0002084	LOC110177939|XP_020800579.1|DSER	LOC120445465|XP_039481844.1|DSAN
OG0002085	LOC110176480|XP_020798507.1|DSER	LOC120444658|XP_039480433.1|DSAN
OG0002086	LOC110177943|XP_020800584.1|DSER	LOC120444276|XP_039479724.1|DSAN
OG0002087	LOC110178934|XP_020801886.1|DSER	LOC120448785|XP_039486908.1|DSAN
OG0002088	LOC110184635|XP_020808892.1|DSER	LOC120447947|XP_039485561.1|DSAN
OG0002089	LOC110189676|XP_020815493.1|DSER	LOC120458520|XP_039502131.1|DSAN
OG0002090	LOC110190964|XP_020817313.1|DSER	LOC120448498|XP_039486464.1|DSAN
OG0002091	LOC110181273|XP_020804647.1|DSER	LOC120445645|XP_039482119.1|DSAN
OG0002092	LOC110188358|XP_020813725.1|DSER	LOC120447914|XP_039485497.1|DSAN
OG0002093	LOC110177687|XP_020800168.1|DSER	LOC120445344|XP_039481615.1|DSAN
OG0002094	LOC110191517|XP_020818044.1|DSER	LOC120446085|XP_039482807.1|DSAN
OG0002095	LOC110180098|XP_020803380.1|DSER, LOC110175980|XP_020797837.1|DSER	LOC120455090|XP_039496897.1|DSAN
OG0002096	LOC110191278|XP_020817738.1|DSER	LOC120444638|XP_039480382.1|DSAN
OG0002097	LOC110191871|XP_020818517.1|DSER	LOC120448200|XP_039486003.1|DSAN
OG0002098	LOC110189900|XP_020815820.1|DSER	LOC120448377|XP_039486280.1|DSAN
OG0002099	LOC110186426|XP_020811267.1|DSER	LOC120450999|XP_039490244.1|DSAN
OG0002100	LOC110176207|XP_020798129.1|DSER	LOC120449009|XP_039487219.1|DSAN
OG0002101	LOC110177963|XP_020800617.1|DSER	LOC120443970|XP_039479373.1|DSAN
OG0002102	LOC110182878|XP_020806680.1|DSER	LOC120445884|XP_039482464.1|DSAN
OG0002103	LOC110186718|XP_020811649.1|DSER	LOC120452546|XP_039492755.1|DSAN
OG0002105	LOC110185994|XP_020810680.1|DSER	LOC120458231|XP_039501750.1|DSAN
OG0002106	LOC110186570|XP_020811438.1|DSER	LOC120451851|XP_039491775.1|DSAN
OG0002107	LOC110183408|XP_020807344.1|DSER	LOC120447727|XP_039485206.1|DSAN
OG0002108	LOC110187769|XP_020812891.1|DSER	LOC120452760|XP_039493078.1|DSAN
OG0002109	LOC110191162|XP_020817580.1|DSER	LOC120451070|XP_039490363.1|DSAN, LOC120451072|XP_039490365.1|DSAN
OG0002110	LOC110185031|XP_020809342.1|DSER	LOC120450154|XP_039488928.1|DSAN, LOC120444035|XP_039479475.1|DSAN
OG0002111	LOC110183039|XP_020806884.1|DSER	LOC120458215|XP_039501728.1|DSAN
OG0002112	LOC110184015|XP_020808040.1|DSER	LOC120458453|XP_039502034.1|DSAN
OG0002113	LOC110188059|XP_020813267.1|DSER	LOC120453217|XP_039493741.1|DSAN
OG0002113	LOC110187991|XP_020813172.1|DSER	LOC120453517|XP_039494199.1|DSAN
OG0002114	LOC110186737|XP_020811661.1|DSER	LOC120453596|XP_039494293.1|DSAN
OG0002114	LOC110186735|XP_020811660.1|DSER	LOC120454413|XP_039495616.1|DSAN
OG0002115	LOC110176857|XP_020798991.1|DSER	LOC120445923|XP_039482516.1|DSAN
OG0002115	LOC110176856|XP_020798990.1|DSER	LOC120445922|XP_039482514.1|DSAN
OG0002116	LOC110185814|XP_020810479.1|DSER	LOC120444987|XP_039480952.1|DSAN
OG0002117	LOC110181741|XP_020805259.1|DSER	LOC120444281|XP_039479730.1|DSAN
OG0002118	LOC110187751|XP_020812869.1|DSER	LOC120457522|XP_039501000.1|DSAN
OG0002119	LOC110189484|XP_020815235.1|DSER	LOC120452304|XP_039492380.1|DSAN
OG0002120	LOC110185469|XP_020809981.1|DSER	LOC120454895|XP_039496476.1|DSAN
OG0002121	LOC110186855|XP_020811800.1|DSER	LOC120453511|XP_039494190.1|DSAN
OG0002123	LOC110176917|XP_020799068.1|DSER	LOC120444097|XP_039479558.1|DSAN
OG0002124	LOC110176017|XP_020797885.1|DSER	LOC120456721|XP_039499638.1|DSAN
OG0002125	LOC110177753|XP_020800273.1|DSER	LOC120445278|XP_039481511.1|DSAN
OG0002126	LOC110176706|XP_020798803.1|DSER	LOC120449334|XP_039487669.1|DSAN
OG0002127	LOC110187462|XP_020812509.1|DSER, LOC110177088|XP_020799275.1|DSER, LOC110184429|XP_020808624.1|DSER	LOC120455844|XP_039498248.1|DSAN
OG0002128	LOC110182636|XP_020806364.1|DSER	LOC120457265|XP_039500617.1|DSAN
