Orthogroup	DSER.longest_only	DSUB.longest_only
OG0001235	LOC110178124|XP_020800804.1|DSER	LOC117901957|XP_034668825.1|DSUB
OG0001236	LOC110184617|XP_020808869.1|DSER	LOC117894692|XP_034657762.1|DSUB
OG0001237	LOC110188234|XP_020813550.1|DSER	LOC117898521|XP_034663878.1|DSUB
OG0001238	LOC110186135|XP_020810840.1|DSER	LOC117898753|XP_034664266.1|DSUB
OG0001239	LOC110186593|XP_020811476.1|DSER	LOC117898310|XP_034663476.1|DSUB
OG0001240	LOC110186155|XP_020810864.1|DSER	LOC117897922|XP_034662897.1|DSUB
OG0001241	LOC110178227|XP_020800935.1|DSER	LOC117890187|XP_034650784.1|DSUB
OG0001242	LOC110185597|XP_020810195.1|DSER	LOC117900925|XP_034667379.1|DSUB
OG0001242	LOC110181928|XP_020805523.1|DSER	LOC117902615|XP_034670023.1|DSUB
OG0001243	LOC110189879|XP_020815782.1|DSER	LOC117893830|XP_034656478.1|DSUB, LOC117903334|XP_034671172.1|DSUB
OG0001244	LOC110176507|XP_020798539.1|DSER	LOC117895726|XP_034659475.1|DSUB, LOC117894215|XP_034657025.1|DSUB, LOC117899443|XP_034665340.1|DSUB
OG0001245	LOC110188646|XP_020814083.1|DSER	LOC117899058|XP_034664716.1|DSUB
OG0001246	LOC110191492|XP_020818015.1|DSER	LOC117891026|XP_034652080.1|DSUB
OG0001247	LOC110189412|XP_020815126.1|DSER	LOC117890582|XP_034651411.1|DSUB
OG0001248	LOC110190488|XP_020816663.1|DSER	LOC117895163|XP_034658513.1|DSUB
OG0001249	LOC110182831|XP_020806623.1|DSER	LOC117903677|XP_034671906.1|DSUB
OG0001251	LOC110188455|XP_020813843.1|DSER, LOC110188693|XP_020814157.1|DSER	LOC117896152|XP_034660121.1|DSUB
OG0001252	LOC110186141|XP_020810854.1|DSER	LOC117898931|XP_034664531.1|DSUB
OG0001253	LOC110178307|XP_020801058.1|DSER	LOC117890179|XP_034650768.1|DSUB
OG0001254	LOC110182877|XP_020806679.1|DSER, LOC110182876|XP_020806678.1|DSER	LOC117889860|XP_034650252.1|DSUB
OG0001255	LOC110189302|XP_020814993.1|DSER	LOC117890640|XP_034651482.1|DSUB, LOC117896464|XP_034660692.1|DSUB, LOC117903550|XP_034671639.1|DSUB, LOC117891248|XP_034652489.1|DSUB, LOC117894740|XP_034657835.1|DSUB
OG0001256	LOC110182756|XP_020806526.1|DSER	LOC117893915|XP_034656587.1|DSUB
OG0001256	LOC110184045|XP_020808078.1|DSER	LOC117892683|XP_034654979.1|DSUB
OG0001257	LOC110185455|XP_020809950.1|DSER	LOC117902979|XP_034670538.1|DSUB
OG0001258	LOC110186697|XP_020811628.1|DSER	LOC117899212|XP_034664976.1|DSUB
OG0001259	LOC110178561|XP_020801392.1|DSER	LOC117903500|XP_034671470.1|DSUB
OG0001260	LOC110188452|XP_020813840.1|DSER, LOC110188355|XP_020813722.1|DSER	LOC117898478|XP_034663804.1|DSUB
OG0001261	LOC110176049|XP_020797922.1|DSER	LOC117903489|XP_034671447.1|DSUB
OG0001262	LOC110189926|XP_020815864.1|DSER	LOC117895486|XP_034659061.1|DSUB
OG0001263	LOC110188014|XP_020813197.1|DSER	LOC117899301|XP_034665111.1|DSUB
OG0001264	LOC110178214|XP_020800915.1|DSER	LOC117901403|XP_034668028.1|DSUB
OG0001265	LOC110182507|XP_020806217.1|DSER	LOC117893020|XP_034655272.1|DSUB
OG0001266	LOC110176927|XP_020799086.1|DSER	LOC117891724|XP_034653207.1|DSUB
OG0001267	LOC110188013|XP_020813196.1|DSER	LOC117897368|XP_034662057.1|DSUB
OG0001268	LOC110187996|XP_020813178.1|DSER	LOC117896949|XP_034661384.1|DSUB
OG0001269	LOC110180266|XP_020803581.1|DSER	LOC117892420|XP_034654544.1|DSUB
OG0001270	LOC110177268|XP_020799579.1|DSER	LOC117898214|XP_034663330.1|DSUB
OG0001271	LOC110178003|XP_020800662.1|DSER	LOC117890347|XP_034651029.1|DSUB
OG0001272	LOC110188883|XP_020814459.1|DSER	LOC117893952|XP_034656632.1|DSUB
OG0001273	LOC110188047|XP_020813255.1|DSER	LOC117896868|XP_034661289.1|DSUB
OG0001274	LOC110178986|XP_020801960.1|DSER	LOC117894819|XP_034657953.1|DSUB
OG0001275	LOC110191974|XP_020818654.1|DSER	LOC117891346|XP_034652671.1|DSUB
OG0001276	LOC110183641|XP_020807621.1|DSER	LOC117893944|XP_034656625.1|DSUB
OG0001277	LOC110185326|XP_020809757.1|DSER	LOC117893248|XP_034655704.1|DSUB
OG0001278	LOC110190777|XP_020817067.1|DSER	LOC117894483|XP_034657477.1|DSUB
OG0001279	LOC110190634|XP_020816889.1|DSER	LOC117894489|XP_034657487.1|DSUB
OG0001280	LOC110178813|XP_020801731.1|DSER, LOC110178814|XP_020801734.1|DSER, LOC110178718|XP_020801581.1|DSER	LOC117895111|XP_034658408.1|DSUB
OG0001281	LOC110177548|XP_020799976.1|DSER	LOC117894296|XP_034657151.1|DSUB
OG0001282	LOC110186109|XP_020810815.1|DSER	LOC117902691|XP_034670124.1|DSUB
OG0001283	LOC110188939|XP_020814537.1|DSER	LOC117891535|XP_034652937.1|DSUB
OG0001284	LOC110182846|XP_020806637.1|DSER	LOC117901667|XP_034668399.1|DSUB
OG0001285	LOC110183656|XP_020807643.1|DSER	LOC117893184|XP_034655568.1|DSUB
OG0001286	LOC110187276|XP_020812324.1|DSER	LOC117900861|XP_034667274.1|DSUB
OG0001287	LOC110188353|XP_020813720.1|DSER	LOC117898019|XP_034663042.1|DSUB
OG0001288	LOC110178188|XP_020800882.1|DSER	LOC117900970|XP_034667443.1|DSUB
OG0001289	LOC110187458|XP_020812504.1|DSER	LOC117900082|XP_034666177.1|DSUB
OG0001290	LOC110187380|XP_020812427.1|DSER	LOC117900545|XP_034666836.1|DSUB
OG0001291	LOC110191499|XP_020818024.1|DSER	LOC117892388|XP_034654495.1|DSUB
OG0001292	LOC110183703|XP_020807741.1|DSER, LOC110183245|XP_020807129.1|DSER	LOC117892546|XP_034654746.1|DSUB
OG0001293	LOC110181963|XP_020805571.1|DSER	LOC117891747|XP_034653248.1|DSUB
OG0001294	LOC110184142|XP_020808214.1|DSER	LOC117899242|XP_034665009.1|DSUB
OG0001295	LOC110187073|XP_020812122.1|DSER	LOC117903050|XP_034670680.1|DSUB
OG0001296	LOC110189783|XP_020815671.1|DSER	LOC117891998|XP_034653775.1|DSUB
OG0001297	LOC110190384|XP_020816477.1|DSER	LOC117899432|XP_034665325.1|DSUB
OG0001298	LOC110188270|XP_020813618.1|DSER	LOC117899504|XP_034665445.1|DSUB
OG0001299	LOC110185144|XP_020809505.1|DSER	LOC117892953|XP_034655175.1|DSUB
OG0001300	LOC110191216|XP_020817641.1|DSER	LOC117899601|XP_034665615.1|DSUB
OG0001301	LOC110185822|XP_020810488.1|DSER	LOC117900293|XP_034666497.1|DSUB
OG0001302	LOC110191930|XP_020818604.1|DSER	LOC117891275|XP_034652542.1|DSUB
OG0001303	LOC110191212|XP_020817638.1|DSER	LOC117899130|XP_034664817.1|DSUB
OG0001304	LOC110178260|XP_020800981.1|DSER	LOC117890125|XP_034650696.1|DSUB
OG0001305	LOC110177242|XP_020799538.1|DSER	LOC117898218|XP_034663338.1|DSUB
OG0001306	LOC110190363|XP_020816437.1|DSER	LOC117897778|XP_034662717.1|DSUB
OG0001307	LOC110190465|XP_020816633.1|DSER	LOC117895495|XP_034659081.1|DSUB, LOC117895504|XP_034659093.1|DSUB
OG0001308	LOC110183250|XP_020807132.1|DSER	LOC117903515|XP_034671514.1|DSUB
OG0001309	LOC110177283|XP_020799591.1|DSER	LOC117896098|XP_034660040.1|DSUB
OG0001310	LOC110184129|XP_020808196.1|DSER	LOC117903195|XP_034670969.1|DSUB
OG0001311	LOC110182638|XP_020806365.1|DSER	LOC117899702|XP_034665804.1|DSUB
OG0001312	LOC110185195|XP_020809579.1|DSER	LOC117894901|XP_034658084.1|DSUB
OG0001313	LOC110178474|XP_020801275.1|DSER	LOC117889720|XP_034650031.1|DSUB
OG0001314	LOC110185638|XP_020810254.1|DSER	LOC117901295|XP_034667880.1|DSUB
OG0001315	LOC110180451|XP_020803786.1|DSER	LOC117903756|XP_034672057.1|DSUB
OG0001316	LOC110191573|XP_020818114.1|DSER	LOC117890344|XP_034651025.1|DSUB
OG0001317	LOC110180306|XP_020803619.1|DSER, LOC110182706|XP_020806462.1|DSER	LOC117901379|XP_034667991.1|DSUB
OG0001318	LOC110186107|XP_020810813.1|DSER	LOC117896345|XP_034660479.1|DSUB
OG0001319	LOC110185917|XP_020810589.1|DSER, LOC110185916|XP_020810587.1|DSER	LOC117900967|XP_034667438.1|DSUB
OG0001320	LOC110176836|XP_020798948.1|DSER, LOC110178164|XP_020800857.1|DSER	LOC117903256|XP_034671049.1|DSUB, LOC117903255|XP_034671048.1|DSUB, LOC117889701|XP_034650009.1|DSUB, LOC117891858|XP_034653511.1|DSUB
OG0001321	LOC110184089|XP_020808133.1|DSER, LOC110184088|XP_020808132.1|DSER	LOC117891325|XP_034652633.1|DSUB
OG0001322	LOC110186450|XP_020811294.1|DSER	LOC117896411|XP_034660618.1|DSUB
OG0001322	LOC110177181|XP_020799431.1|DSER	LOC117899178|XP_034664930.1|DSUB
OG0001323	LOC110180491|XP_020803832.1|DSER, LOC110180492|XP_020803833.1|DSER, LOC110187527|XP_020812580.1|DSER	LOC117900402|XP_034666649.1|DSUB
OG0001324	LOC110184845|XP_020809146.1|DSER, LOC110179767|XP_020803043.1|DSER	LOC117900706|XP_034667053.1|DSUB
OG0001325	LOC110177170|XP_020799415.1|DSER, LOC110177228|XP_020799507.1|DSER	LOC117898164|XP_034663265.1|DSUB
OG0001326	LOC110186766|XP_020811687.1|DSER	LOC117899558|XP_034665538.1|DSUB
OG0001328	LOC110181715|XP_020805223.1|DSER	LOC117898989|XP_034664626.1|DSUB
OG0001329	LOC110181481|XP_020804893.1|DSER	LOC117899694|XP_034665792.1|DSUB
OG0001330	LOC110179252|XP_020802369.1|DSER	LOC117890337|XP_034651058.1|DSUB
OG0001331	LOC110182448|XP_020806142.1|DSER	LOC117891842|XP_034653486.1|DSUB
OG0001332	LOC110179723|XP_020803001.1|DSER	LOC117901146|XP_034667683.1|DSUB
OG0001333	LOC110183753|XP_020807768.1|DSER	LOC117901604|XP_034668308.1|DSUB
OG0001334	LOC110186443|XP_020811286.1|DSER	LOC117896429|XP_034660643.1|DSUB
OG0001335	LOC110176574|XP_020798642.1|DSER	LOC117898406|XP_034663664.1|DSUB
OG0001336	LOC110185339|XP_020809780.1|DSER	LOC117896969|XP_034661409.1|DSUB
OG0001337	LOC110191969|XP_020818643.1|DSER	LOC117895494|XP_034659121.1|DSUB
OG0001338	LOC110179656|XP_020802916.1|DSER	LOC117891857|XP_034653506.1|DSUB
OG0001339	LOC110180030|XP_020803296.1|DSER	LOC117890250|XP_034650887.1|DSUB
OG0001340	LOC110185353|XP_020809791.1|DSER	LOC117897876|XP_034662843.1|DSUB
OG0001341	LOC110190867|XP_020817177.1|DSER	LOC117897797|XP_034662738.1|DSUB
OG0001342	LOC110186965|XP_020811969.1|DSER	LOC117897282|XP_034661906.1|DSUB
OG0001343	LOC110176656|XP_020798749.1|DSER	LOC117896044|XP_034659943.1|DSUB
OG0001344	LOC110186634|XP_020811552.1|DSER	LOC117897464|XP_034662202.1|DSUB
OG0001345	LOC110188450|XP_020813838.1|DSER	LOC117897803|XP_034662743.1|DSUB
OG0001346	LOC110186545|XP_020811407.1|DSER	LOC117898267|XP_034663412.1|DSUB
OG0001347	LOC110184801|XP_020809095.1|DSER	LOC117889718|XP_034650030.1|DSUB, LOC117892747|XP_034655062.1|DSUB, LOC117901005|XP_034667497.1|DSUB
OG0001348	LOC110186642|XP_020811561.1|DSER	LOC117901176|XP_034667723.1|DSUB
OG0001349	LOC110190514|XP_020816703.1|DSER	LOC117895328|XP_034658789.1|DSUB
OG0001350	LOC110181246|XP_020804609.1|DSER, LOC110181243|XP_020804607.1|DSER, LOC110181245|XP_020804608.1|DSER	LOC117895178|XP_034658531.1|DSUB
OG0001351	LOC110178004|XP_020800663.1|DSER, LOC110178011|XP_020800684.1|DSER	LOC117891192|XP_034652419.1|DSUB
OG0001352	LOC110189271|XP_020814946.1|DSER	LOC117890471|XP_034651217.1|DSUB
OG0001353	LOC110176147|XP_020798043.1|DSER	LOC117895552|XP_034659149.1|DSUB
OG0001354	LOC110181140|XP_020804469.1|DSER, LOC110181101|XP_020804431.1|DSER	LOC117890676|XP_034651548.1|DSUB
OG0001355	LOC110176356|XP_020798347.1|DSER	LOC117891843|XP_034653484.1|DSUB
OG0001356	LOC110187982|XP_020813162.1|DSER	LOC117899784|XP_034665948.1|DSUB
OG0001357	LOC110189116|XP_020814749.1|DSER	LOC117893337|XP_034655817.1|DSUB
OG0001358	LOC110176678|XP_020798774.1|DSER, LOC110185177|XP_020809554.1|DSER	LOC117895008|XP_034658248.1|DSUB
OG0001359	LOC110186033|XP_020810729.1|DSER	LOC117902602|XP_034670005.1|DSUB
OG0001360	LOC110180786|XP_020804157.1|DSER	LOC117890925|XP_034651947.1|DSUB
OG0001361	LOC110190504|XP_020816681.1|DSER	LOC117894211|XP_034657017.1|DSUB
OG0001362	LOC110190780|XP_020817077.1|DSER	LOC117894487|XP_034657486.1|DSUB
OG0001363	LOC110188349|XP_020813716.1|DSER	LOC117897980|XP_034662984.1|DSUB
OG0001364	LOC110191559|XP_020818093.1|DSER	LOC117890480|XP_034651237.1|DSUB
OG0001365	LOC110191304|XP_020817774.1|DSER	LOC117894181|XP_034656982.1|DSUB, LOC117894623|XP_034657679.1|DSUB
OG0001366	LOC110189082|XP_020814712.1|DSER, LOC110189080|XP_020814710.1|DSER	LOC117895291|XP_034658733.1|DSUB
OG0001367	LOC110180165|XP_020803499.1|DSER	LOC117891830|XP_034653467.1|DSUB
OG0001368	LOC110188968|XP_020814572.1|DSER	LOC117891775|XP_034653330.1|DSUB
OG0001369	LOC110183634|XP_020807611.1|DSER	LOC117903064|XP_034670708.1|DSUB
OG0001370	LOC110178462|XP_020801260.1|DSER	LOC117891622|XP_034653049.1|DSUB
OG0001372	LOC110176859|XP_020798993.1|DSER	LOC117891269|XP_034652534.1|DSUB
OG0001373	LOC110182721|XP_020806480.1|DSER	LOC117901814|XP_034668619.1|DSUB
OG0001374	LOC110189535|XP_020815323.1|DSER, LOC110176776|XP_020798873.1|DSER	LOC117890749|XP_034651698.1|DSUB
OG0001375	LOC110187945|XP_020813118.1|DSER	LOC117897235|XP_034661842.1|DSUB
OG0001376	LOC110179351|XP_020802520.1|DSER	LOC117889793|XP_034650156.1|DSUB
OG0001377	LOC110176816|XP_020798916.1|DSER	LOC117902522|XP_034669840.1|DSUB
OG0001378	LOC110185914|XP_020810585.1|DSER	LOC117902119|XP_034669132.1|DSUB, LOC117901745|XP_034668523.1|DSUB
OG0001379	LOC110182598|XP_020806311.1|DSER	LOC117901577|XP_034668267.1|DSUB
OG0001380	LOC110189757|XP_020815630.1|DSER	LOC117892138|XP_034654066.1|DSUB
OG0001381	LOC110182389|XP_020806091.1|DSER	LOC117890026|XP_034650532.1|DSUB
OG0001382	LOC110187249|XP_020812306.1|DSER	LOC117902248|XP_034669384.1|DSUB
OG0001383	LOC110176382|XP_020798372.1|DSER, LOC110188936|XP_020814534.1|DSER	LOC117902679|XP_034670102.1|DSUB, LOC117892025|XP_034653813.1|DSUB
OG0001384	LOC110181428|XP_020804830.1|DSER	LOC117901688|XP_034668421.1|DSUB
OG0001385	LOC110177889|XP_020800514.1|DSER	LOC117900317|XP_034666537.1|DSUB
OG0001386	LOC110177123|XP_020799376.1|DSER	LOC117902462|XP_034669756.1|DSUB
OG0001387	LOC110182657|XP_020806388.1|DSER	LOC117901473|XP_034668127.1|DSUB
OG0001388	LOC110183323|XP_020807228.1|DSER	LOC117901584|XP_034668282.1|DSUB
OG0001389	LOC110185063|XP_020809402.1|DSER	LOC117899067|XP_034664725.1|DSUB
OG0001390	LOC110183025|XP_020806871.1|DSER	LOC117902089|XP_034669076.1|DSUB
OG0001391	LOC110181410|XP_020804806.1|DSER	LOC117902287|XP_034669455.1|DSUB
OG0001392	LOC110191965|XP_020818642.1|DSER	LOC117903787|XP_034672105.1|DSUB
OG0001393	LOC110178053|XP_020800722.1|DSER, LOC110183752|XP_020807767.1|DSER	LOC117901432|XP_034668070.1|DSUB
OG0001394	LOC110183308|XP_020807207.1|DSER	LOC117902461|XP_034669755.1|DSUB
OG0001395	LOC110188685|XP_020814146.1|DSER	LOC117899220|XP_034664984.1|DSUB
OG0001395	LOC110191803|XP_020818413.1|DSER	LOC117898498|XP_034663831.1|DSUB
OG0001396	LOC110175946|XP_020797792.1|DSER	LOC117900707|XP_034667055.1|DSUB, LOC117893191|XP_034655595.1|DSUB
OG0001397	LOC110186482|XP_020811328.1|DSER	LOC117897974|XP_034662977.1|DSUB
OG0001398	LOC110180297|XP_020803612.1|DSER	LOC117898156|XP_034663257.1|DSUB
OG0001399	LOC110185364|XP_020809805.1|DSER	LOC117892167|XP_034654124.1|DSUB
OG0001400	LOC110188075|XP_020813285.1|DSER	LOC117898537|XP_034663902.1|DSUB
OG0001401	LOC110178575|XP_020801406.1|DSER	LOC117894765|XP_034657874.1|DSUB
OG0001402	LOC110190149|XP_020816137.1|DSER	LOC117895826|XP_034659654.1|DSUB
OG0001403	LOC110190054|XP_020816019.1|DSER, LOC110187847|XP_020812993.1|DSER	LOC117894413|XP_034657314.1|DSUB
OG0001404	LOC110191336|XP_020817845.1|DSER	LOC117890829|XP_034651797.1|DSUB
OG0001405	LOC110177815|XP_020800363.1|DSER	LOC117891988|XP_034653756.1|DSUB
OG0001406	LOC110190619|XP_020816873.1|DSER	LOC117900291|XP_034666494.1|DSUB
OG0001406	LOC110181774|XP_020805307.1|DSER, LOC110181886|XP_020805474.1|DSER	LOC117889756|XP_034650096.1|DSUB
OG0001407	LOC110190043|XP_020816008.1|DSER	LOC117894005|XP_034656719.1|DSUB
OG0001408	LOC110178481|XP_020801281.1|DSER	LOC117890466|XP_034651212.1|DSUB
OG0001411	LOC110186926|XP_020811911.1|DSER	LOC117899476|XP_034665397.1|DSUB
OG0001412	LOC110181143|XP_020804475.1|DSER, LOC110179146|XP_020802193.1|DSER	LOC117900416|XP_034666667.1|DSUB
OG0001413	LOC110180059|XP_020803340.1|DSER	LOC117892584|XP_034654813.1|DSUB
OG0001414	LOC110178369|XP_020801165.1|DSER	LOC117892633|XP_034654876.1|DSUB
OG0001414	LOC110178218|XP_020800919.1|DSER	LOC117892632|XP_034654875.1|DSUB
OG0001415	LOC110177805|XP_020800353.1|DSER	LOC117892668|XP_034654948.1|DSUB
OG0001416	LOC110185594|XP_020810189.1|DSER	LOC117902610|XP_034670013.1|DSUB
OG0001417	LOC110178085|XP_020800748.1|DSER	LOC117903636|XP_034671801.1|DSUB
OG0001418	LOC110190302|XP_020816346.1|DSER, LOC110190261|XP_020816285.1|DSER	LOC117895383|XP_034658897.1|DSUB
OG0001419	LOC110183844|XP_020807854.1|DSER	LOC117902301|XP_034669473.1|DSUB
OG0001420	LOC110188606|XP_020814028.1|DSER	LOC117897233|XP_034661841.1|DSUB
OG0001422	LOC110178625|XP_020801470.1|DSER, LOC110187310|XP_020812362.1|DSER	LOC117895629|XP_034659276.1|DSUB
OG0001423	LOC110191786|XP_020818395.1|DSER	LOC117896421|XP_034660629.1|DSUB
OG0001424	LOC110185121|XP_020809472.1|DSER, LOC110185132|XP_020809488.1|DSER	LOC117889762|XP_034650100.1|DSUB
OG0001425	LOC110191648|XP_020818204.1|DSER, LOC110191612|XP_020818160.1|DSER	LOC117890886|XP_034651870.1|DSUB, LOC117890887|XP_034651871.1|DSUB
OG0001426	LOC110182273|XP_020805950.1|DSER	LOC117901641|XP_034668366.1|DSUB
OG0001427	LOC110177928|XP_020800570.1|DSER, LOC110186027|XP_020810722.1|DSER, LOC110182495|XP_020806203.1|DSER	LOC117892689|XP_034654991.1|DSUB
OG0001429	LOC110190782|XP_020817082.1|DSER	LOC117896213|XP_034660236.1|DSUB
OG0001430	LOC110185626|XP_020810239.1|DSER	LOC117899690|XP_034665782.1|DSUB
OG0001431	LOC110184409|XP_020808600.1|DSER	LOC117897075|XP_034661605.1|DSUB
OG0001432	LOC110184278|XP_020808408.1|DSER	LOC117891043|XP_034652107.1|DSUB
OG0001433	LOC110177389|XP_020799751.1|DSER	LOC117898003|XP_034663025.1|DSUB, LOC117903908|XP_034672305.1|DSUB, LOC117897514|XP_034662319.1|DSUB
OG0001434	LOC110184378|XP_020808538.1|DSER	LOC117890696|XP_034651597.1|DSUB
OG0001435	LOC110180755|XP_020804097.1|DSER	LOC117892714|XP_034655025.1|DSUB, LOC117898570|XP_034663948.1|DSUB, LOC117890732|XP_034651677.1|DSUB
OG0001436	LOC110180462|XP_020803797.1|DSER	LOC117889589|XP_034649889.1|DSUB
OG0001437	LOC110183823|XP_020807834.1|DSER	LOC117902347|XP_034669541.1|DSUB
OG0001438	LOC110184190|XP_020808280.1|DSER	LOC117899464|XP_034665370.1|DSUB
OG0001439	LOC110177143|XP_020799378.1|DSER	LOC117898704|XP_034664213.1|DSUB
OG0001440	LOC110180646|XP_020803999.1|DSER	LOC117897098|XP_034661637.1|DSUB
OG0001441	LOC110184157|XP_020808224.1|DSER	LOC117903203|XP_034670980.1|DSUB
OG0001442	LOC110185799|XP_020810461.1|DSER	LOC117902612|XP_034670015.1|DSUB
OG0001443	LOC110186978|XP_020811988.1|DSER	LOC117896138|XP_034660098.1|DSUB
OG0001444	LOC110191153|XP_020817569.1|DSER	LOC117897118|XP_034661661.1|DSUB
OG0001445	LOC110176425|XP_020798430.1|DSER	LOC117891243|XP_034652480.1|DSUB, LOC117897937|XP_034662918.1|DSUB
OG0001446	LOC110191320|XP_020817801.1|DSER	LOC117896614|XP_034660939.1|DSUB
OG0001447	LOC110188747|XP_020814247.1|DSER	LOC117898380|XP_034663615.1|DSUB
OG0001448	LOC110186586|XP_020811465.1|DSER	LOC117899559|XP_034665542.1|DSUB
OG0001449	LOC110189258|XP_020814928.1|DSER	LOC117890356|XP_034651041.1|DSUB
OG0001450	LOC110183117|XP_020806966.1|DSER	LOC117902675|XP_034670096.1|DSUB
OG0001451	LOC110189725|XP_020815575.1|DSER	LOC117890625|XP_034651463.1|DSUB
OG0001452	LOC110182858|XP_020806666.1|DSER	LOC117890385|XP_034651077.1|DSUB
OG0001452	LOC110181671|XP_020805167.1|DSER	LOC117890384|XP_034651076.1|DSUB
OG0001453	LOC110189931|XP_020815874.1|DSER	LOC117893475|XP_034655989.1|DSUB
OG0001454	LOC110191026|XP_020817404.1|DSER	LOC117896877|XP_034661296.1|DSUB
OG0001455	LOC110189837|XP_020815692.1|DSER	LOC117894075|XP_034656827.1|DSUB, LOC117893639|XP_034656217.1|DSUB
OG0001456	LOC110178293|XP_020801025.1|DSER	LOC117892340|XP_034654385.1|DSUB
OG0001457	LOC110189247|XP_020814910.1|DSER	LOC117891098|XP_034652174.1|DSUB
OG0001458	LOC110189202|XP_020814831.1|DSER	LOC117891572|XP_034652985.1|DSUB
OG0001459	LOC110184770|XP_020809064.1|DSER	LOC117894577|XP_034657609.1|DSUB
OG0001460	LOC110191532|XP_020818062.1|DSER	LOC117891972|XP_034653735.1|DSUB
OG0001461	LOC110187641|XP_020812708.1|DSER	LOC117894609|XP_034657654.1|DSUB
OG0001462	LOC110182799|XP_020806591.1|DSER	LOC117893099|XP_034655422.1|DSUB
OG0001463	LOC110191853|XP_020818488.1|DSER	LOC117897740|XP_034662667.1|DSUB
OG0001464	LOC110179535|XP_020802773.1|DSER	LOC117891597|XP_034653023.1|DSUB
OG0001465	LOC110189630|XP_020815428.1|DSER	LOC117891949|XP_034653695.1|DSUB
OG0001466	LOC110183931|XP_020807954.1|DSER	LOC117901653|XP_034668380.1|DSUB
OG0001468	LOC110190555|XP_020816769.1|DSER	LOC117894733|XP_034657820.1|DSUB
OG0001469	LOC110179277|XP_020802424.1|DSER	LOC117891252|XP_034652512.1|DSUB
OG0001470	LOC110190035|XP_020815996.1|DSER	LOC117894710|XP_034657782.1|DSUB
OG0001471	LOC110178592|XP_020801437.1|DSER	LOC117894182|XP_034656978.1|DSUB
OG0001472	LOC110183597|XP_020807570.1|DSER	LOC117894040|XP_034656780.1|DSUB
OG0001473	LOC110188672|XP_020814128.1|DSER	LOC117898645|XP_034664097.1|DSUB
OG0001474	LOC110181936|XP_020805532.1|DSER	LOC117903264|XP_034671061.1|DSUB
OG0001475	LOC110177996|XP_020800654.1|DSER	LOC117891182|XP_034652399.1|DSUB, LOC117891183|XP_034652400.1|DSUB
OG0001476	LOC110176554|XP_020798645.1|DSER	LOC117889780|XP_034650136.1|DSUB
OG0001477	LOC110189026|XP_020814648.1|DSER	LOC117897720|XP_034662636.1|DSUB
OG0001478	LOC110187548|XP_020812595.1|DSER	LOC117902477|XP_034669777.1|DSUB
OG0001479	LOC110191223|XP_020817649.1|DSER	LOC117900242|XP_034666425.1|DSUB
OG0001480	LOC110187552|XP_020812599.1|DSER	LOC117902474|XP_034669773.1|DSUB
OG0001481	LOC110176876|XP_020799011.1|DSER	LOC117902652|XP_034670069.1|DSUB
OG0001482	LOC110181265|XP_020804634.1|DSER	LOC117891261|XP_034652525.1|DSUB
OG0001483	LOC110182816|XP_020806611.1|DSER	LOC117902183|XP_034669247.1|DSUB
OG0001484	LOC110183754|XP_020807772.1|DSER	LOC117900371|XP_034666612.1|DSUB
OG0001485	LOC110185243|XP_020809638.1|DSER	LOC117894670|XP_034657739.1|DSUB
OG0001486	LOC110176805|XP_020798902.1|DSER	LOC117900841|XP_034667244.1|DSUB
OG0001487	LOC110188788|XP_020814294.1|DSER	LOC117900529|XP_034666819.1|DSUB
OG0001488	LOC110177414|XP_020799794.1|DSER	LOC117890602|XP_034651432.1|DSUB
OG0001489	LOC110181343|XP_020804721.1|DSER	LOC117901252|XP_034667823.1|DSUB
OG0001490	LOC110185769|XP_020810431.1|DSER	LOC117900228|XP_034666404.1|DSUB
OG0001491	LOC110187309|XP_020812357.1|DSER	LOC117902809|XP_034670323.1|DSUB
OG0001492	LOC110181212|XP_020804553.1|DSER	LOC117900677|XP_034667013.1|DSUB
OG0001493	LOC110180168|XP_020803485.1|DSER	LOC117898574|XP_034663982.1|DSUB
OG0001494	LOC110178035|XP_020800710.1|DSER	LOC117891814|XP_034653420.1|DSUB
OG0001495	LOC110180734|XP_020804078.1|DSER	LOC117892726|XP_034655040.1|DSUB
OG0001496	LOC110184335|XP_020808490.1|DSER	LOC117903379|XP_034671240.1|DSUB
OG0001497	LOC110176866|XP_020799000.1|DSER	LOC117891137|XP_034652236.1|DSUB
OG0001498	LOC110188548|XP_020813964.1|DSER	LOC117898888|XP_034664462.1|DSUB
OG0001500	LOC110184038|XP_020808072.1|DSER	LOC117892233|XP_034654228.1|DSUB, LOC117892232|XP_034654226.1|DSUB
OG0001501	LOC110176661|XP_020798758.1|DSER	LOC117899270|XP_034665059.1|DSUB
OG0001502	LOC110177834|XP_020800438.1|DSER	LOC117891487|XP_034652859.1|DSUB
OG0001503	LOC110189457|XP_020815191.1|DSER	LOC117891931|XP_034653657.1|DSUB
OG0001504	LOC110180420|XP_020803743.1|DSER	LOC117903170|XP_034670905.1|DSUB
