Orthogroup	DSER.longest_only	DMEL.longest_only
OG0000332	LOC110184161|XP_020808228.1|DSER	Phf7|NP_608374.1|DMEL
OG0000333	LOC110184708|XP_020808983.1|DSER	scramb1|NP_648389.3|DMEL
OG0000333	LOC110185283|XP_020809689.1|DSER	scramb2|NP_647761.1|DMEL
OG0000334	LOC110184488|XP_020808703.1|DSER, LOC110185826|XP_020810492.1|DSER	Gapdh2|NP_542445.1|DMEL
OG0000334	LOC110178231|XP_020800942.1|DSER	CG9010|NP_611172.1|DMEL
OG0000335	LOC110186071|XP_020810765.1|DSER	CG13078|NP_609989.1|DMEL
OG0000335	LOC110185809|XP_020810472.1|DSER	CG13077|NP_609990.1|DMEL
OG0000336	LOC110186378|XP_020811190.1|DSER	CG18476|NP_731615.1|DMEL
OG0000336	LOC110186366|XP_020811175.1|DSER	CG10669|NP_651388.1|DMEL
OG0000336	LOC110186764|XP_020811685.1|DSER	CG11902|NP_651389.3|DMEL
OG0000337	LOC110190393|XP_020816505.1|DSER	brv1|NP_649116.1|DMEL
OG0000337	LOC110182589|XP_020806300.1|DSER	brv3|NP_001284831.1|DMEL
OG0000337	LOC110190143|XP_020816131.1|DSER	brv2|NP_648970.2|DMEL
OG0000338	LOC110177639|XP_020800110.1|DSER	nSyb|NP_001261269.1|DMEL
OG0000338	LOC110178259|XP_020800976.1|DSER	Syb|NP_001137633.1|DMEL
OG0000339	LOC110190753|XP_020817035.1|DSER	CG13051|NP_001097618.1|DMEL
OG0000339	LOC110190609|XP_020816861.1|DSER	CG13069|NP_652418.1|DMEL
OG0000340	LOC110182004|XP_020805598.1|DSER	RhoGAP54D|NP_001261060.1|DMEL
OG0000341	LOC110179999|XP_020803247.1|DSER, LOC110179989|XP_020803239.1|DSER	Eig71Ea|NP_524088.2|DMEL, Eig71Ed|NP_524091.1|DMEL
OG0000341	LOC110179994|XP_020803243.1|DSER	Eig71Ej|NP_648796.1|DMEL
OG0000341	LOC110179988|XP_020803237.1|DSER	Eig71Eh|NP_648794.3|DMEL, Eig71Ef|NP_524093.2|DMEL
OG0000342	LOC110184256|XP_020808379.1|DSER	Prosalpha4|NP_525092.1|DMEL
OG0000342	LOC110178751|XP_020801645.1|DSER	Prosalpha4T2|NP_611920.1|DMEL
OG0000343	LOC110189161|XP_020814790.1|DSER	CG8132|NP_649888.1|DMEL
OG0000344	LOC110191127|XP_020817539.1|DSER	CG5002|NP_611262.1|DMEL
OG0000344	LOC110186990|XP_020812006.1|DSER	CG7912|NP_651761.2|DMEL
OG0000345	LOC110182943|XP_020806785.1|DSER	Kdm4A|NP_610331.1|DMEL
OG0000345	LOC110189741|XP_020815597.1|DSER	seq|NP_001027415.1|DMEL
OG0000346	LOC110177761|XP_020800284.1|DSER	scb|NP_523750.2|DMEL
OG0000346	LOC110176582|XP_020798655.1|DSER	ItgaPS5|NP_611808.2|DMEL, ItgaPS4|NP_611025.2|DMEL
OG0000347	LOC110176227|XP_020798172.1|DSER	DnaJ-1|NP_523936.2|DMEL
OG0000347	LOC110185622|XP_020810230.1|DSER	CG5001|NP_001245832.1|DMEL
OG0000348	LOC110184889|XP_020809194.1|DSER	insv|NP_608690.2|DMEL
OG0000348	LOC110179172|XP_020802232.1|DSER	Bsg25A|NP_523472.2|DMEL
OG0000349	LOC110185639|XP_020810255.1|DSER	barr|NP_477106.1|DMEL
OG0000350	LOC110179012|XP_020802011.1|DSER	CG17826|NP_648528.1|DMEL
OG0000350	LOC110178888|XP_020801820.1|DSER	CG7252|NP_648527.1|DMEL
OG0000350	LOC110186748|XP_020811670.1|DSER	CG31077|NP_733185.2|DMEL
OG0000351	LOC110177763|XP_020800288.1|DSER	tpr|NP_611611.1|DMEL
OG0000351	LOC110177764|XP_020800289.1|DSER	CG18735|NP_652645.1|DMEL
OG0000353	LOC110186717|XP_020811648.1|DSER	CG7483|NP_649788.2|DMEL
OG0000353	LOC110185629|XP_020810240.1|DSER	eIF4A|NP_476595.1|DMEL
OG0000354	LOC110182267|XP_020805943.1|DSER, LOC110178541|XP_020801360.1|DSER	CG4270|NP_608663.1|DMEL
OG0000354	LOC110177650|XP_020800122.1|DSER, LOC110187333|XP_020812379.1|DSER	CG16995|NP_608668.2|DMEL
OG0000355	LOC110182888|XP_020806691.1|DSER	sut1|NP_523658.1|DMEL
OG0000355	LOC110189463|XP_020815198.1|DSER	CG7882|NP_724438.1|DMEL
OG0000356	LOC110176940|XP_020799101.1|DSER	Ugt36E1|NP_609911.1|DMEL
OG0000356	LOC110176868|XP_020799003.1|DSER	Ugt36D1|NP_609910.1|DMEL
OG0000358	LOC110188642|XP_020814076.1|DSER	MtnC|NP_650882.1|DMEL
OG0000358	LOC110188561|XP_020813978.1|DSER	MtnB|NP_524413.1|DMEL
OG0000358	LOC110188681|XP_020814144.1|DSER	MtnD|NP_788695.2|DMEL
OG0000359	LOC110179990|XP_020803240.1|DSER, LOC110179991|XP_020803241.1|DSER	Eig71Ec|NP_524090.2|DMEL
OG0000359	LOC110180001|XP_020803250.1|DSER	Eig71Eg|NP_524094.2|DMEL
OG0000359	LOC110180000|XP_020803248.1|DSER	Eig71Ek|NP_648797.1|DMEL
OG0000360	LOC110186680|XP_020811605.1|DSER	CG11878|NP_651369.1|DMEL
OG0000360	LOC110186837|XP_020811786.1|DSER, LOC110186844|XP_020811791.1|DSER	CG11889|NP_651367.1|DMEL
OG0000360	LOC110186707|XP_020811638.1|DSER, LOC110186523|XP_020811380.1|DSER	CG11891|NP_001027211.3|DMEL
OG0000361	LOC110182815|XP_020806608.1|DSER, LOC110182824|XP_020806619.1|DSER	CG5265|NP_650605.1|DMEL, CRAT|NP_649650.2|DMEL
OG0000361	LOC110182593|XP_020806306.1|DSER	CG5122|NP_609601.1|DMEL
OG0000362	LOC110184521|XP_020808748.1|DSER	Arf102F|NP_524631.1|DMEL
OG0000362	LOC110190414|XP_020816537.1|DSER	Arf79F|NP_001097667.1|DMEL
OG0000363	LOC110191942|XP_020818618.1|DSER	msi|NP_733108.2|DMEL
OG0000363	LOC110190616|XP_020816871.1|DSER	Rbp6|NP_001097631.1|DMEL
OG0000364	LOC110188799|XP_020814323.1|DSER	sls|NP_001261304.1|DMEL
OG0000364	LOC110188800|XP_020814324.1|DSER	zormin|NP_001261317.1|DMEL
OG0000365	LOC110182973|XP_020806825.1|DSER	dpr1|NP_995908.2|DMEL
OG0000365	LOC110183432|XP_020807372.1|DSER	dpr2|NP_001162945.3|DMEL
OG0000366	LOC110175921|XP_020797758.1|DSER	CG44422|NP_572699.2|DMEL
OG0000366	LOC110186439|XP_020811281.1|DSER	CG5890|NP_001356889.1|DMEL
OG0000367	LOC110190468|XP_020816636.1|DSER	CalpB|NP_524016.4|DMEL
OG0000367	LOC110179453|XP_020802663.1|DSER	CalpA|NP_001286613.1|DMEL
OG0000368	LOC110181229|XP_020804585.1|DSER	Akr1B|NP_001261716.1|DMEL
OG0000368	LOC110181252|XP_020804616.1|DSER	CG6083|NP_648485.1|DMEL
OG0000370	LOC110185251|XP_020809646.1|DSER	CG4477|NP_648295.1|DMEL
OG0000370	LOC110185250|XP_020809645.1|DSER	CG18223|NP_649077.1|DMEL
OG0000370	LOC110176046|XP_020797917.1|DSER	CG13527|NP_001286744.1|DMEL
OG0000371	LOC110182026|XP_020805615.1|DSER	Or9a|NP_511107.1|DMEL
OG0000371	LOC110180262|XP_020803580.1|DSER	Or47a|NP_523689.1|DMEL
OG0000371	LOC110186885|XP_020811844.1|DSER	Or98b|NP_524540.4|DMEL
OG0000372	LOC110184755|XP_020809043.1|DSER	CG43074|NP_001246604.1|DMEL
OG0000372	LOC110181300|XP_020804680.1|DSER, LOC110179134|XP_020802184.1|DSER, LOC110181299|XP_020804679.1|DSER, LOC110181298|XP_020804678.1|DSER	CG31680|NP_724273.1|DMEL, CG17472|NP_610040.1|DMEL, Sfp38D|NP_001163023.1|DMEL
OG0000373	LOC110178656|XP_020801511.1|DSER	CG11018|NP_611438.1|DMEL
OG0000374	LOC110184361|XP_020808513.1|DSER	ms_3_76Ba|NP_649109.3|DMEL
OG0000375	LOC110190575|XP_020816822.1|DSER, LOC110190574|XP_020816820.1|DSER	CG18179|NP_648340.1|DMEL, CG18180|NP_648341.1|DMEL
OG0000375	LOC110190576|XP_020816823.1|DSER	CG8329|NP_648339.1|DMEL
OG0000376	LOC110184803|XP_020809096.1|DSER	RpS14a|NP_524884.1|DMEL, RpS14b|NP_536352.1|DMEL
OG0000377	LOC110181509|XP_020804937.1|DSER	regucalcin|NP_727588.2|DMEL
OG0000377	LOC110187718|XP_020812821.1|DSER	smp-30|NP_001262580.1|DMEL
OG0000378	LOC110190907|XP_020817227.1|DSER	CG5009|NP_611264.2|DMEL
OG0000378	LOC110182542|XP_020806250.1|DSER	CG4586|NP_572371.1|DMEL
OG0000379	LOC110191655|XP_020818214.1|DSER	Dgat2|NP_610318.1|DMEL
OG0000379	LOC110191640|XP_020818194.1|DSER	CG1941|NP_610317.1|DMEL
OG0000379	LOC110185096|XP_020809482.1|DSER	CG1946|NP_610319.2|DMEL
OG0000380	LOC110189590|XP_020815381.1|DSER	CG13334|NP_001246301.1|DMEL
OG0000380	LOC110184706|XP_020808981.1|DSER	Ldh|NP_476581.1|DMEL
OG0000381	LOC110185989|XP_020810675.1|DSER	CG8708|NP_724653.1|DMEL
OG0000381	LOC110181415|XP_020804812.1|DSER, LOC110179859|XP_020803117.1|DSER	C1GalTA|NP_609258.1|DMEL
OG0000382	LOC110190039|XP_020816003.1|DSER	mael|NP_788566.1|DMEL
OG0000383	LOC110187287|XP_020812336.1|DSER	CG3609|NP_608675.1|DMEL
OG0000383	LOC110184938|XP_020809246.1|DSER	CG13280|NP_609812.1|DMEL
OG0000384	LOC110179316|XP_020802464.1|DSER	en|NP_523700.2|DMEL
OG0000384	LOC110179317|XP_020802465.1|DSER	inv|NP_523699.3|DMEL
OG0000385	LOC110182946|XP_020806791.1|DSER, LOC110187151|XP_020812223.1|DSER	yin|NP_001284844.1|DMEL
OG0000385	LOC110187150|XP_020812222.1|DSER	CG2930|NP_001284845.1|DMEL
OG0000386	LOC110186322|XP_020811120.1|DSER	CG1907|NP_651703.1|DMEL
OG0000387	LOC110176065|XP_020797945.1|DSER, LOC110176064|XP_020797944.1|DSER	CG17234|NP_722785.1|DMEL, Send2|NP_609708.2|DMEL
OG0000387	LOC110182275|XP_020805952.1|DSER	Send1|NP_608662.1|DMEL
OG0000388	LOC110188860|XP_020814426.1|DSER, LOC110188831|XP_020814380.1|DSER	CG5704|NP_652068.1|DMEL
OG0000388	LOC110188852|XP_020814417.1|DSER, LOC110188830|XP_020814379.1|DSER	CG15879|NP_647694.1|DMEL
OG0000389	LOC110190500|XP_020816675.1|DSER	Slc45-1|NP_648292.1|DMEL
OG0000390	LOC110183484|XP_020807423.1|DSER	aub|NP_476734.1|DMEL
OG0000391	LOC110184084|XP_020808129.1|DSER	5-HT1A|NP_001356890.1|DMEL
OG0000391	LOC110184039|XP_020808073.1|DSER	5-HT1B|NP_001137708.2|DMEL
OG0000392	LOC110187426|XP_020812475.1|DSER	mid|NP_608927.2|DMEL
OG0000392	LOC110187386|XP_020812436.1|DSER	H15|NP_608926.2|DMEL
OG0000393	LOC110187261|XP_020812308.1|DSER	CadN|NP_001027277.1|DMEL
OG0000393	LOC110180003|XP_020803252.1|DSER, LOC110187262|XP_020812309.1|DSER	CadN2|NP_001036368.2|DMEL
OG0000394	LOC110181592|XP_020805044.1|DSER	CG15202|NP_572690.1|DMEL
OG0000394	LOC110181549|XP_020804991.1|DSER	CG15199|NP_572689.1|DMEL
OG0000395	LOC110179001|XP_020801993.1|DSER	CG14125|NP_001261731.1|DMEL
OG0000395	LOC110178884|XP_020801817.1|DSER	CG11570|NP_001356902.1|DMEL
OG0000395	LOC110179003|XP_020801996.1|DSER	CG43294|NP_001356903.1|DMEL
OG0000396	LOC110177020|XP_020799192.1|DSER	CG13794|NP_609137.2|DMEL, CG13793|NP_609136.2|DMEL, CG33296|NP_995644.2|DMEL, CG13795|NP_609138.3|DMEL
OG0000397	LOC110177064|XP_020799241.1|DSER, LOC110177063|XP_020799240.1|DSER	Cyp4p1|NP_524828.1|DMEL, Cyp4p3|NP_610473.1|DMEL
OG0000397	LOC110177065|XP_020799242.1|DSER	Cyp4p2|NP_610472.1|DMEL
OG0000398	LOC110184168|XP_020808279.1|DSER	CG30270|NP_001356893.1|DMEL
OG0000399	LOC110190647|XP_020816909.1|DSER	CG6330|NP_733175.1|DMEL
OG0000399	LOC110182956|XP_020806809.1|DSER	CG3788|NP_611738.1|DMEL
OG0000400	LOC110175976|XP_020797830.1|DSER	CG12177|NP_572911.1|DMEL
OG0000400	LOC110176062|XP_020797940.1|DSER	CG5418|NP_609571.1|DMEL
OG0000400	LOC110176063|XP_020797941.1|DSER	CG11158|NP_572912.1|DMEL
OG0000401	LOC110182871|XP_020806676.1|DSER	CG32110|NP_729837.1|DMEL
OG0000401	LOC110181833|XP_020805395.1|DSER, LOC110181838|XP_020805402.1|DSER	Ulp1|NP_573362.1|DMEL
OG0000402	LOC110182009|XP_020805599.1|DSER	CG1561|NP_996412.1|DMEL
OG0000403	LOC110176449|XP_020798459.1|DSER	Drice|NP_524551.2|DMEL
OG0000403	LOC110181126|XP_020804457.1|DSER	Dcp-1|NP_476974.1|DMEL
OG0000404	LOC110186276|XP_020811049.1|DSER	CG9737|NP_651783.1|DMEL, CG9733|NP_651784.2|DMEL
OG0000405	LOC110183048|XP_020806891.1|DSER	CG6428|NP_570088.1|DMEL
OG0000405	LOC110188480|XP_020813869.1|DSER	CG8526|NP_649953.1|DMEL
OG0000406	LOC110189994|XP_020815951.1|DSER	TpnC73F|NP_524122.2|DMEL
OG0000406	LOC110179321|XP_020802472.1|DSER	TpnC47D|NP_476968.1|DMEL
OG0000407	LOC110190439|XP_020816584.1|DSER	CG5144|NP_648284.1|DMEL
OG0000407	LOC110190437|XP_020816579.1|DSER	Argk|NP_729446.1|DMEL
OG0000408	LOC110185489|XP_020810028.1|DSER	CG8138|NP_650260.1|DMEL
OG0000408	LOC110182730|XP_020806490.1|DSER	CG14013|NP_608941.1|DMEL
OG0000409	LOC110178483|XP_020801284.1|DSER	Pgm2b|NP_610992.2|DMEL
OG0000409	LOC110188995|XP_020814606.1|DSER	Pgm2a|NP_610453.1|DMEL
OG0000410	LOC110187213|XP_020812271.1|DSER	CG15144|NP_609849.2|DMEL
OG0000411	LOC110188761|XP_020814261.1|DSER	Cks85A|NP_649817.1|DMEL
OG0000411	LOC110183779|XP_020807795.1|DSER, LOC110179290|XP_020802434.1|DSER	Cks30A|NP_476947.1|DMEL
OG0000412	LOC110182869|XP_020806671.1|DSER	Mpcp1|NP_611468.1|DMEL
OG0000412	LOC110182789|XP_020806573.1|DSER	Mpcp2|NP_524069.2|DMEL
OG0000413	LOC110188011|XP_020813194.1|DSER	Or85e|NP_001262374.1|DMEL
OG0000413	LOC110177256|XP_020799566.1|DSER	Or83a|NP_524234.2|DMEL
OG0000414	LOC110189433|XP_020815163.1|DSER	Strica|NP_610193.1|DMEL
OG0000415	LOC110177780|XP_020800307.1|DSER	HmgD|NP_726109.1|DMEL
OG0000415	LOC110177775|XP_020800300.1|DSER	HmgZ|NP_726106.1|DMEL
OG0000416	LOC110182834|XP_020806626.1|DSER	Cyp4g1|NP_525031.1|DMEL
OG0000416	LOC110183220|XP_020807093.1|DSER	Cyp4g15|NP_572721.1|DMEL
OG0000417	LOC110187777|XP_020812900.1|DSER	Esp|NP_524490.2|DMEL
OG0000417	LOC110186618|XP_020811512.1|DSER	CG9717|NP_651812.1|DMEL
OG0000418	LOC110180440|XP_020803769.1|DSER	CG17636|NP_001245442.1|DMEL
OG0000418	LOC110182635|XP_020806361.1|DSER	Ggt-1|NP_573303.1|DMEL
OG0000419	LOC110177822|XP_020800371.1|DSER	SRPK|NP_001369087.1|DMEL
OG0000419	LOC110187079|XP_020812137.1|DSER	CG8565|NP_573080.1|DMEL
OG0000421	LOC110185660|XP_020810278.1|DSER	ck|NP_523571.1|DMEL
OG0000421	LOC110182698|XP_020806452.1|DSER	Myo28B1|NP_723294.1|DMEL
OG0000422	LOC110180482|XP_020803826.1|DSER	FASN3|NP_001015405.3|DMEL
OG0000423	LOC110189417|XP_020815135.1|DSER	Pepck1|NP_523784.2|DMEL
OG0000423	LOC110189506|XP_020815273.1|DSER	Pepck2|NP_611341.1|DMEL
OG0000424	LOC110188596|XP_020814021.1|DSER	betaGlu|NP_651893.1|DMEL
OG0000424	LOC110184074|XP_020808117.1|DSER	CG15117|NP_725851.1|DMEL
OG0000425	LOC110178776|XP_020801682.1|DSER	resilin|NP_611157.1|DMEL
OG0000425	LOC110182873|XP_020806674.1|DSER	Cpr56F|NP_611470.1|DMEL
OG0000426	LOC110191606|XP_020818152.1|DSER, LOC110191605|XP_020818151.1|DSER	CG12896|NP_610584.2|DMEL, Prx2540-1|NP_724931.1|DMEL, Prx2540-2|NP_523683.1|DMEL
OG0000428	LOC110189967|XP_020815915.1|DSER	CG33286|NP_001097653.1|DMEL
OG0000428	LOC110190310|XP_020816358.1|DSER	CG33287|NP_001137993.1|DMEL
OG0000428	LOC110190300|XP_020816344.1|DSER	CG12983|NP_001137992.1|DMEL
OG0000429	LOC110179323|XP_020802474.1|DSER	kappaTry|NP_610674.5|DMEL
OG0000430	LOC110186765|XP_020811686.1|DSER	CG34433|NP_001097984.1|DMEL, CG34432|NP_001097983.1|DMEL
OG0000430	LOC110189780|XP_020815669.1|DSER, LOC110177259|XP_020799569.1|DSER	CG14315|NP_650677.1|DMEL
OG0000431	LOC110188866|XP_020814438.1|DSER, LOC110187997|XP_020813179.1|DSER, LOC110187999|XP_020813181.1|DSER, LOC110187985|XP_020813165.1|DSER, LOC110188858|XP_020814423.1|DSER, LOC110188441|XP_020813826.1|DSER, LOC110188877|XP_020814450.1|DSER	TotF|NP_536780.3|DMEL, Victoria|NP_788077.2|DMEL, TotM|NP_523482.1|DMEL
OG0000433	LOC110184324|XP_020808476.1|DSER	CG7536|NP_573265.1|DMEL
OG0000433	LOC110190627|XP_020816880.1|DSER	CG10483|NP_648000.1|DMEL
OG0000435	LOC110179047|XP_020802062.1|DSER	CG1986|NP_572590.1|DMEL
OG0000437	LOC110183318|XP_020807223.1|DSER	Bug22|NP_609402.1|DMEL
OG0000437	LOC110183414|XP_020807350.1|DSER	CG17118|NP_723611.1|DMEL
OG0000438	LOC110186178|XP_020810895.1|DSER	Jasper|NP_651768.1|DMEL
OG0000439	LOC110183899|XP_020807900.1|DSER	SoxN|NP_001260269.1|DMEL
OG0000439	LOC110190278|XP_020816311.1|DSER	Sox21a|NP_001261827.1|DMEL
OG0000440	LOC110176942|XP_020799106.1|DSER	CG10344|NP_611671.1|DMEL
OG0000440	LOC110179341|XP_020802503.1|DSER	CG4676|NP_610853.1|DMEL
OG0000441	LOC110189671|XP_020815486.1|DSER	CG9822|NP_611581.1|DMEL
OG0000441	LOC110189653|XP_020815458.1|DSER	CG17974|NP_611582.1|DMEL
OG0000442	LOC110185170|XP_020809540.1|DSER, LOC110179621|XP_020802887.1|DSER	Ubi-p63E|NP_728908.1|DMEL
OG0000443	LOC110183676|XP_020807673.1|DSER	CG32483|NP_728540.1|DMEL
OG0000443	LOC110183646|XP_020807627.1|DSER	hiro|NP_612051.1|DMEL
OG0000444	LOC110183892|XP_020807896.1|DSER, LOC110178072|XP_020800736.1|DSER	CG9287|NP_609244.1|DMEL
OG0000444	LOC110183893|XP_020807897.1|DSER	CG9289|NP_609245.1|DMEL
OG0000446	LOC110184182|XP_020808251.1|DSER	CG34324|NP_001096972.1|DMEL
OG0000446	LOC110185138|XP_020809498.1|DSER, LOC110185139|XP_020809499.1|DSER	CG34220|NP_001097253.1|DMEL
OG0000447	LOC110177628|XP_020800101.1|DSER	CG12035|NP_647652.1|DMEL
OG0000448	LOC110186701|XP_020811633.1|DSER	CG11318|NP_651842.3|DMEL
OG0000448	LOC110186601|XP_020811491.1|DSER	CG15556|NP_651845.2|DMEL
OG0000449	LOC110185203|XP_020809588.1|DSER	Krn|NP_524129.1|DMEL
OG0000449	LOC110185970|XP_020810648.1|DSER	spi|NP_476909.2|DMEL
OG0000450	LOC110180292|XP_020803608.1|DSER	X11Lbeta|NP_727440.3|DMEL
OG0000450	LOC110175936|XP_020797776.1|DSER	X11L|NP_001285376.1|DMEL
OG0000451	LOC110182461|XP_020806156.1|DSER	CG14778|NP_569918.1|DMEL
OG0000451	LOC110182460|XP_020806155.1|DSER	CG14777|NP_569917.1|DMEL
OG0000453	LOC110186460|XP_020811307.1|DSER	ems|NP_731868.1|DMEL
OG0000454	LOC110190971|XP_020817321.1|DSER	CG15580|NP_649610.1|DMEL
OG0000454	LOC110177627|XP_020800100.1|DSER	CG18171|NP_647651.1|DMEL
OG0000456	LOC110185447|XP_020809934.1|DSER	Dyrk3|NP_001033810.1|DMEL
OG0000456	LOC110185733|XP_020810377.1|DSER	Dyrk2|NP_001260456.1|DMEL
OG0000457	LOC110181409|XP_020804804.1|DSER	DIP-zeta|NP_723442.2|DMEL
OG0000457	LOC110185761|XP_020810422.1|DSER	DIP-epsilon|NP_001137799.1|DMEL
OG0000458	LOC110183917|XP_020807935.1|DSER	MRP|NP_723772.2|DMEL
OG0000460	LOC110183094|XP_020806946.1|DSER	CG7420|NP_001259871.1|DMEL
OG0000462	LOC110188619|XP_020814045.1|DSER	CG3581|NP_650799.1|DMEL
OG0000462	LOC110188618|XP_020814044.1|DSER	CG31404|NP_732414.1|DMEL
OG0000462	LOC110188620|XP_020814046.1|DSER	CG31245|NP_732415.1|DMEL
OG0000463	LOC110185880|XP_020810554.1|DSER, LOC110185891|XP_020810565.1|DSER	Ir94g|NP_651147.2|DMEL
OG0000463	LOC110182079|XP_020805720.1|DSER	Ir20a|NP_608456.1|DMEL
OG0000463	LOC110185000|XP_020809317.1|DSER	Ir94h|NP_651148.2|DMEL
OG0000464	LOC110183922|XP_020807942.1|DSER, LOC110183919|XP_020807939.1|DSER	Pih1D1|NP_723771.4|DMEL
OG0000464	LOC110183929|XP_020807952.1|DSER	CG5787|NP_609589.1|DMEL
OG0000465	LOC110190848|XP_020817156.1|DSER	tld|NP_524487.2|DMEL
OG0000465	LOC110190999|XP_020817371.1|DSER	tok|NP_476879.1|DMEL
OG0000466	LOC110176019|XP_020797889.1|DSER	Gs2|NP_001285121.1|DMEL
OG0000466	LOC110177034|XP_020799210.1|DSER	Gs1|NP_476570.1|DMEL
OG0000467	LOC110189658|XP_020815461.1|DSER	pk|NP_724538.1|DMEL
OG0000467	LOC110189600|XP_020815393.1|DSER	esn|NP_001260760.1|DMEL
OG0000468	LOC110186259|XP_020811025.1|DSER	eEF1alpha2|NP_524611.1|DMEL
OG0000468	LOC110178299|XP_020801046.1|DSER	eEF1alpha1|NP_477375.1|DMEL
OG0000469	LOC110184005|XP_020808021.1|DSER	bru2|NP_001036356.1|DMEL
OG0000469	LOC110183003|XP_020806852.1|DSER	bru1|NP_723737.1|DMEL
OG0000470	LOC110177527|XP_020799945.1|DSER	eg|NP_524206.1|DMEL
OG0000470	LOC110179694|XP_020802963.1|DSER	knrl|NP_788552.1|DMEL
OG0000471	LOC110177592|XP_020800035.1|DSER	PIG-Wb|NP_647654.1|DMEL
OG0000471	LOC110184959|XP_020809266.1|DSER, LOC110180495|XP_020803835.1|DSER	PIG-Wa|NP_608679.1|DMEL
OG0000473	LOC110184193|XP_020808283.1|DSER	SmydA-9|NP_572539.2|DMEL
OG0000473	LOC110180138|XP_020803443.1|DSER	SmydA-8|NP_001014717.1|DMEL
OG0000474	LOC110177012|XP_020799184.1|DSER, LOC110191202|XP_020817628.1|DSER	CG4880|NP_573177.1|DMEL
OG0000474	LOC110181260|XP_020804626.1|DSER	CG7557|NP_648464.1|DMEL
OG0000475	LOC110187715|XP_020812811.1|DSER	PyK|NP_524448.3|DMEL
OG0000475	LOC110188027|XP_020813224.1|DSER	CG7069|NP_651030.1|DMEL
OG0000476	LOC110188422|XP_020813805.1|DSER, LOC110191003|XP_020817380.1|DSER	GstZ1|NP_649894.1|DMEL
OG0000476	LOC110190847|XP_020817154.1|DSER	GstZ2|NP_649895.1|DMEL
OG0000477	LOC110184237|XP_020808356.1|DSER	CG7910|NP_649765.1|DMEL
OG0000477	LOC110184661|XP_020808928.1|DSER	CG7900|NP_001097707.1|DMEL
OG0000478	LOC110184166|XP_020808236.1|DSER	CG32633|NP_572898.1|DMEL
OG0000478	LOC110186160|XP_020810870.1|DSER	CG31086|NP_733139.1|DMEL
OG0000479	LOC110191372|XP_020817883.1|DSER	CG12951|NP_649880.1|DMEL
OG0000480	LOC110182342|XP_020806042.1|DSER	Pgk|NP_476676.1|DMEL
OG0000480	LOC110182344|XP_020806043.1|DSER	CG9961|NP_608704.2|DMEL
OG0000482	LOC110176614|XP_020798699.1|DSER	CG4860|NP_650163.2|DMEL
OG0000482	LOC110188404|XP_020813788.1|DSER	Arc42|NP_650840.1|DMEL
OG0000483	LOC110186151|XP_020810861.1|DSER	CG33341|NP_996282.1|DMEL
OG0000483	LOC110186225|XP_020810947.1|DSER	CG13614|NP_651256.2|DMEL
OG0000484	LOC110188615|XP_020814041.1|DSER	CG18493|NP_650803.1|DMEL
OG0000484	LOC110188616|XP_020814042.1|DSER	CG3734|NP_650802.1|DMEL
OG0000485	LOC110178952|XP_020801912.1|DSER	CG32196|NP_730334.2|DMEL
OG0000485	LOC110178935|XP_020801891.1|DSER	CG4306|NP_649038.1|DMEL
OG0000486	LOC110181098|XP_020804426.1|DSER	Eglp4|NP_001261154.1|DMEL
OG0000486	LOC110181097|XP_020804425.1|DSER	Eglp2|NP_788433.2|DMEL
OG0000487	LOC110189204|XP_020814834.1|DSER	Arc2|NP_610956.1|DMEL
OG0000487	LOC110189197|XP_020814827.1|DSER	Arc1|NP_610955.1|DMEL
OG0000488	LOC110187594|XP_020812646.1|DSER	CG43755|NP_001259819.1|DMEL
OG0000488	LOC110181376|XP_020804764.1|DSER	CG31797|NP_724173.1|DMEL
OG0000489	LOC110176502|XP_020798535.1|DSER	Ir100a|NP_651898.2|DMEL
OG0000489	LOC110176097|XP_020797995.1|DSER	Ir10a|NP_001096949.1|DMEL
OG0000490	LOC110176103|XP_020798001.1|DSER	DIP-alpha|NP_726871.1|DMEL
OG0000490	LOC110181845|XP_020805411.1|DSER	DIP-beta|NP_001138225.1|DMEL
OG0000491	LOC110178525|XP_020801340.1|DSER	GalT1|NP_788328.1|DMEL
OG0000492	LOC110177090|XP_020799277.1|DSER	CG8800|NP_610483.1|DMEL
OG0000492	LOC110186030|XP_020810725.1|DSER	CG10839|NP_609776.1|DMEL
OG0000493	LOC110176446|XP_020798454.1|DSER	Mst98Ca|NP_524899.1|DMEL
OG0000494	LOC110190506|XP_020816690.1|DSER	FDY|NP_001303579.2|DMEL, vig2|NP_733083.1|DMEL
OG0000494	LOC110186083|XP_020810779.1|DSER	vig|NP_523572.1|DMEL
OG0000495	LOC110182569|XP_020806277.1|DSER	CG4607|NP_572380.1|DMEL
OG0000495	LOC110178319|XP_020801088.1|DSER	CG8249|NP_611060.2|DMEL
OG0000496	LOC110183129|XP_020806976.1|DSER	CG9171|NP_723117.1|DMEL
OG0000496	LOC110183927|XP_020807949.1|DSER	CG15483|NP_609592.1|DMEL
OG0000497	LOC110181200|XP_020804540.1|DSER	Pvf2|NP_523499.2|DMEL
OG0000497	LOC110182683|XP_020806434.1|DSER	Pvf3|NP_001097107.1|DMEL
OG0000498	LOC110186146|XP_020810856.1|DSER	CG13616|NP_651262.1|DMEL
OG0000499	LOC110182915|XP_020806776.1|DSER	Vha36-1|NP_651987.1|DMEL
