Orthogroup	DSER.longest_only	DGUA.longest_only
OG0000633	LOC110179002|XP_020801995.1|DSER	LOC117587501|XP_034134163.1|DGUA
OG0000633	LOC110179000|XP_020801989.1|DSER	LOC117587485|XP_034134113.1|DGUA
OG0000635	LOC110183000|XP_020806882.1|DSER	LOC117579755|XP_034121676.1|DGUA
OG0000635	LOC110177595|XP_020800048.1|DSER	LOC117589248|XP_034136912.1|DGUA
OG0000636	LOC110181388|XP_020804778.1|DSER	LOC117587665|XP_034134447.1|DGUA
OG0000636	LOC110181389|XP_020804779.1|DSER	LOC117587680|XP_034134462.1|DGUA
OG0000637	LOC110187038|XP_020812061.1|DSER	LOC117581470|XP_034124597.1|DGUA
OG0000637	LOC110187034|XP_020812056.1|DSER	LOC117581269|XP_034124171.1|DGUA
OG0000638	LOC110191344|XP_020817850.1|DSER	LOC117585494|XP_034130883.1|DGUA
OG0000638	LOC110181512|XP_020804945.1|DSER	LOC117581215|XP_034124084.1|DGUA
OG0000639	LOC110189840|XP_020815704.1|DSER	LOC117579090|XP_034120691.1|DGUA
OG0000641	LOC110181443|XP_020804846.1|DSER	LOC117583975|XP_034128573.1|DGUA
OG0000642	LOC110185905|XP_020810578.1|DSER	LOC117590891|XP_034139814.1|DGUA
OG0000643	LOC110177445|XP_020799837.1|DSER, LOC110177446|XP_020799838.1|DSER	LOC117583164|XP_034127250.1|DGUA
OG0000644	LOC110181269|XP_020804637.1|DSER, LOC110181278|XP_020804652.1|DSER, LOC110181277|XP_020804651.1|DSER	LOC117579187|XP_034120847.1|DGUA, LOC117579116|XP_034120736.1|DGUA
OG0000645	LOC110185735|XP_020810384.1|DSER	LOC117582322|XP_034125859.1|DGUA
OG0000645	LOC110185976|XP_020810658.1|DSER	LOC117582325|XP_034125863.1|DGUA
OG0000646	LOC110189449|XP_020815185.1|DSER	LOC117585005|XP_034130135.1|DGUA
OG0000646	LOC110184027|XP_020808054.1|DSER	LOC117589673|XP_034137707.1|DGUA
OG0000647	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER	LOC117582836|XP_034126783.1|DGUA
OG0000647	LOC110184420|XP_020808614.1|DSER	LOC117588352|XP_034135455.1|DGUA
OG0000648	LOC110184444|XP_020808643.1|DSER	LOC117581055|XP_034123783.1|DGUA
OG0000648	LOC110184364|XP_020808516.1|DSER	LOC117581366|XP_034124390.1|DGUA
OG0000649	LOC110175956|XP_020797803.1|DSER	LOC117588311|XP_034135392.1|DGUA
OG0000649	LOC110176001|XP_020797861.1|DSER	LOC117588433|XP_034135605.1|DGUA
OG0000650	LOC110191073|XP_020817465.1|DSER	LOC117585598|XP_034131034.1|DGUA
OG0000650	LOC110185456|XP_020809958.1|DSER	LOC117590638|XP_034139358.1|DGUA
OG0000651	LOC110189963|XP_020815911.1|DSER	LOC117587038|XP_034133359.1|DGUA
OG0000651	LOC110178651|XP_020801502.1|DSER	LOC117587089|XP_034133450.1|DGUA
OG0000652	LOC110182934|XP_020806772.1|DSER	LOC117591566|XP_034140771.1|DGUA
OG0000652	LOC110183534|XP_020807493.1|DSER	LOC117581065|XP_034123828.1|DGUA
OG0000653	LOC110190581|XP_020816833.1|DSER	LOC117583021|XP_034127062.1|DGUA
OG0000653	LOC110178713|XP_020801575.1|DSER	LOC117583524|XP_034127762.1|DGUA
OG0000654	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER	LOC117579525|XP_034121329.1|DGUA
OG0000654	LOC110190379|XP_020816468.1|DSER	LOC117586979|XP_034133259.1|DGUA
OG0000655	LOC110182239|XP_020805920.1|DSER	LOC117580176|XP_034122421.1|DGUA
OG0000655	LOC110179530|XP_020802769.1|DSER	LOC117582532|XP_034126228.1|DGUA
OG0000656	LOC110176652|XP_020798742.1|DSER	LOC117586054|XP_034131788.1|DGUA
OG0000656	LOC110176653|XP_020798745.1|DSER	LOC117586055|XP_034131790.1|DGUA
OG0000657	LOC110184492|XP_020808705.1|DSER	LOC117587237|XP_034133697.1|DGUA
OG0000657	LOC110177050|XP_020799225.1|DSER	LOC117582430|XP_034126025.1|DGUA
OG0000658	LOC110179734|XP_020803010.1|DSER	LOC117588494|XP_034135695.1|DGUA
OG0000658	LOC110187869|XP_020813012.1|DSER	LOC117585496|XP_034130886.1|DGUA
OG0000659	LOC110186108|XP_020810814.1|DSER	LOC117584578|XP_034129445.1|DGUA
OG0000659	LOC110183249|XP_020807130.1|DSER	LOC117587910|XP_034134782.1|DGUA
OG0000660	LOC110183976|XP_020807990.1|DSER	LOC117581767|XP_034125062.1|DGUA
OG0000661	LOC110188715|XP_020814183.1|DSER	LOC117580308|XP_034122692.1|DGUA
OG0000661	LOC110179184|XP_020802254.1|DSER	LOC117582157|XP_034125641.1|DGUA
OG0000662	LOC110183716|XP_020807724.1|DSER	LOC117587134|XP_034133532.1|DGUA
OG0000662	LOC110182446|XP_020806141.1|DSER	LOC117590729|XP_034139528.1|DGUA
OG0000663	LOC110184096|XP_020808140.1|DSER	LOC117582471|XP_034126099.1|DGUA
OG0000664	LOC110188738|XP_020814231.1|DSER	LOC117589519|XP_034137401.1|DGUA
OG0000664	LOC110183251|XP_020807135.1|DSER	LOC117580737|XP_034123304.1|DGUA
OG0000665	LOC110186663|XP_020811587.1|DSER	LOC117586390|XP_034132312.1|DGUA
OG0000666	LOC110182066|XP_020805695.1|DSER	LOC117589054|XP_034136578.1|DGUA
OG0000666	LOC110181908|XP_020805501.1|DSER	LOC117590811|XP_034139668.1|DGUA
OG0000667	LOC110182591|XP_020806302.1|DSER	LOC117591004|XP_034139977.1|DGUA
OG0000667	LOC110188085|XP_020813297.1|DSER	LOC117585512|XP_034130902.1|DGUA
OG0000668	LOC110185349|XP_020809785.1|DSER	LOC117590158|XP_034138435.1|DGUA
OG0000668	LOC110191288|XP_020817754.1|DSER	LOC117583846|XP_034128356.1|DGUA
OG0000669	LOC110187066|XP_020812114.1|DSER	LOC117581041|XP_034123762.1|DGUA
OG0000669	LOC110187127|XP_020812197.1|DSER	LOC117581039|XP_034123760.1|DGUA
OG0000670	LOC110187480|XP_020812525.1|DSER	LOC117590829|XP_034139694.1|DGUA
OG0000670	LOC110181536|XP_020804976.1|DSER	LOC117581165|XP_034123999.1|DGUA
OG0000671	LOC110187898|XP_020813052.1|DSER	LOC117590066|XP_034138282.1|DGUA
OG0000671	LOC110176415|XP_020798416.1|DSER	LOC117582949|XP_034126952.1|DGUA
OG0000672	LOC110181765|XP_020805294.1|DSER	LOC117590356|XP_034138783.1|DGUA
OG0000672	LOC110180199|XP_020803511.1|DSER	LOC117590920|XP_034139843.1|DGUA
OG0000673	LOC110184244|XP_020808359.1|DSER	LOC117581250|XP_034124144.1|DGUA
OG0000673	LOC110189976|XP_020815924.1|DSER	LOC117579640|XP_034121509.1|DGUA
OG0000675	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER	LOC117587565|XP_034134280.1|DGUA
OG0000677	LOC110179030|XP_020802040.1|DSER	LOC117587464|XP_034134079.1|DGUA
OG0000677	LOC110175940|XP_020797780.1|DSER	LOC117588639|XP_034135958.1|DGUA
OG0000678	LOC110191412|XP_020817928.1|DSER	LOC117585025|XP_034130158.1|DGUA
OG0000678	LOC110178189|XP_020800883.1|DSER	LOC117582354|XP_034125901.1|DGUA
OG0000679	LOC110181695|XP_020805196.1|DSER	LOC117590292|XP_034138671.1|DGUA
OG0000680	LOC110181790|XP_020805329.1|DSER	LOC117590209|XP_034138553.1|DGUA
OG0000680	LOC110181750|XP_020805270.1|DSER	LOC117590207|XP_034138550.1|DGUA
OG0000681	LOC110176629|XP_020798712.1|DSER	LOC117582744|XP_034126575.1|DGUA
OG0000681	LOC110180379|XP_020803706.1|DSER	LOC117580695|XP_034123211.1|DGUA
OG0000683	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER	LOC117585148|XP_034130368.1|DGUA
OG0000684	LOC110176611|XP_020798694.1|DSER	LOC117586435|XP_034132362.1|DGUA
OG0000684	LOC110184169|XP_020808241.1|DSER	LOC117583750|XP_034128160.1|DGUA
OG0000685	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER	LOC117590841|XP_034139725.1|DGUA, LOC117590884|XP_034139804.1|DGUA
OG0000685	LOC110188264|XP_020813611.1|DSER	LOC117589960|XP_034138151.1|DGUA
OG0000686	LOC110189774|XP_020815656.1|DSER	LOC117578459|XP_034119881.1|DGUA
OG0000686	LOC110179100|XP_020802146.1|DSER	LOC117588776|XP_034136156.1|DGUA
OG0000687	LOC110188812|XP_020814349.1|DSER	LOC117589238|XP_034136892.1|DGUA
OG0000688	LOC110177916|XP_020800552.1|DSER	LOC117591957|XP_034141274.1|DGUA
OG0000689	LOC110178015|XP_020800687.1|DSER	LOC117586466|XP_034132429.1|DGUA
OG0000689	LOC110178013|XP_020800686.1|DSER	LOC117586462|XP_034132414.1|DGUA
OG0000690	LOC110181885|XP_020805473.1|DSER	LOC117580806|XP_034123398.1|DGUA
OG0000691	LOC110183887|XP_020807891.1|DSER	LOC117584758|XP_034129750.1|DGUA
OG0000691	LOC110185233|XP_020809627.1|DSER	LOC117579309|XP_034121011.1|DGUA
OG0000692	LOC110188497|XP_020813887.1|DSER	LOC117589105|XP_034136648.1|DGUA
OG0000692	LOC110188496|XP_020813886.1|DSER	LOC117589107|XP_034136650.1|DGUA
OG0000693	LOC110184415|XP_020808608.1|DSER	LOC117581053|XP_034123782.1|DGUA
OG0000693	LOC110187890|XP_020813034.1|DSER	LOC117586215|XP_034132045.1|DGUA
OG0000694	LOC110184401|XP_020808586.1|DSER	LOC117581140|XP_034123964.1|DGUA
OG0000694	LOC110178936|XP_020801892.1|DSER	LOC117580535|XP_034123020.1|DGUA
OG0000695	LOC110185642|XP_020810258.1|DSER	LOC117588067|XP_034135018.1|DGUA
OG0000695	LOC110185663|XP_020810285.1|DSER	LOC117588066|XP_034135017.1|DGUA
OG0000696	LOC110176814|XP_020798914.1|DSER	LOC117581867|XP_034125221.1|DGUA
OG0000697	LOC110176014|XP_020797881.1|DSER	LOC117588302|XP_034135380.1|DGUA
OG0000697	LOC110185853|XP_020810521.1|DSER	LOC117588102|XP_034135064.1|DGUA
OG0000698	LOC110178187|XP_020800881.1|DSER	LOC117581845|XP_034125191.1|DGUA
OG0000698	LOC110178196|XP_020800889.1|DSER	LOC117582341|XP_034125883.1|DGUA
OG0000699	LOC110182658|XP_020806389.1|DSER	LOC117584717|XP_034129655.1|DGUA
OG0000699	LOC110177378|XP_020799735.1|DSER	LOC117585384|XP_034130724.1|DGUA
OG0000700	LOC110176843|XP_020798963.1|DSER	LOC117582105|XP_034125561.1|DGUA
OG0000700	LOC110184881|XP_020809186.1|DSER	LOC117584471|XP_034129283.1|DGUA
OG0000701	LOC110180797|XP_020804137.1|DSER	LOC117591937|XP_034141236.1|DGUA
OG0000701	LOC110181902|XP_020805492.1|DSER	LOC117590220|XP_034138578.1|DGUA
OG0000702	LOC110186896|XP_020811874.1|DSER	LOC117591218|XP_034140278.1|DGUA
OG0000702	LOC110186894|XP_020811854.1|DSER	LOC117591217|XP_034140254.1|DGUA
OG0000703	LOC110185971|XP_020810653.1|DSER	LOC117584158|XP_034128811.1|DGUA
OG0000703	LOC110178316|XP_020801086.1|DSER	LOC117580650|XP_034123144.1|DGUA
OG0000704	LOC110182587|XP_020806299.1|DSER	LOC117588726|XP_034136082.1|DGUA
OG0000704	LOC110190713|XP_020816995.1|DSER	LOC117583831|XP_034128314.1|DGUA
OG0000705	LOC110178734|XP_020801618.1|DSER	LOC117587018|XP_034133320.1|DGUA, LOC117589019|XP_034136534.1|DGUA, LOC117588698|XP_034136038.1|DGUA
OG0000705	LOC110178732|XP_020801615.1|DSER	LOC117587016|XP_034133317.1|DGUA
OG0000706	LOC110178082|XP_020800745.1|DSER	LOC117582340|XP_034125882.1|DGUA
OG0000706	LOC110187085|XP_020812144.1|DSER	LOC117581613|XP_034124867.1|DGUA
OG0000707	LOC110177960|XP_020800611.1|DSER	LOC117581280|XP_034124198.1|DGUA
OG0000707	LOC110181713|XP_020805221.1|DSER	LOC117591032|XP_034140017.1|DGUA
OG0000708	LOC110180563|XP_020803918.1|DSER	LOC117590471|XP_034139012.1|DGUA
OG0000708	LOC110184264|XP_020808389.1|DSER	LOC117588421|XP_034135586.1|DGUA
OG0000709	LOC110186876|XP_020811832.1|DSER	LOC117583485|XP_034127686.1|DGUA
OG0000709	LOC110181648|XP_020805122.1|DSER	LOC117581329|XP_034124334.1|DGUA
OG0000710	LOC110188697|XP_020814160.1|DSER	LOC117586015|XP_034131737.1|DGUA
OG0000710	LOC110177914|XP_020800546.1|DSER	LOC117591965|XP_034141293.1|DGUA
OG0000711	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER	LOC117591549|XP_034140735.1|DGUA
OG0000711	LOC110184131|XP_020808198.1|DSER	LOC117588733|XP_034136099.1|DGUA
OG0000712	LOC110187790|XP_020812921.1|DSER	LOC117586204|XP_034132032.1|DGUA
OG0000712	LOC110187789|XP_020812920.1|DSER	LOC117586202|XP_034132027.1|DGUA
OG0000713	LOC110191096|XP_020817500.1|DSER	LOC117582839|XP_034126787.1|DGUA
OG0000713	LOC110178308|XP_020801059.1|DSER	LOC117592072|XP_034141470.1|DGUA
OG0000714	LOC110184275|XP_020808404.1|DSER	LOC117581351|XP_034124374.1|DGUA
OG0000714	LOC110190364|XP_020816434.1|DSER	LOC117579059|XP_034120654.1|DGUA
OG0000715	LOC110190895|XP_020817213.1|DSER	LOC117580246|XP_034122560.1|DGUA, LOC117581178|XP_034124014.1|DGUA
OG0000716	LOC110186690|XP_020811616.1|DSER	LOC117580822|XP_034123433.1|DGUA
OG0000716	LOC110176191|XP_020798100.1|DSER	LOC117579165|XP_034120817.1|DGUA
OG0000717	LOC110190199|XP_020816210.1|DSER	LOC117579251|XP_034120928.1|DGUA
OG0000718	LOC110185468|XP_020809980.1|DSER	LOC117590590|XP_034139236.1|DGUA
OG0000718	LOC110185412|XP_020809878.1|DSER	LOC117590671|XP_034139432.1|DGUA
OG0000719	LOC110190702|XP_020816973.1|DSER	LOC117589363|XP_034137156.1|DGUA
OG0000719	LOC110184780|XP_020809078.1|DSER	LOC117579494|XP_034121286.1|DGUA
OG0000720	LOC110189018|XP_020814638.1|DSER, LOC110177327|XP_020799660.1|DSER	LOC117583684|XP_034128050.1|DGUA
OG0000721	LOC110184212|XP_020808320.1|DSER	LOC117587679|XP_034134461.1|DGUA
OG0000721	LOC110186051|XP_020810752.1|DSER	LOC117587930|XP_034134807.1|DGUA
OG0000722	LOC110181017|XP_020804354.1|DSER	LOC117592355|XP_034141943.1|DGUA
OG0000722	LOC110181025|XP_020804362.1|DSER	LOC117592356|XP_034141944.1|DGUA, LOC117592357|XP_034141945.1|DGUA
OG0000723	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER	LOC117580333|XP_034122727.1|DGUA
OG0000724	LOC110176027|XP_020797896.1|DSER	LOC117590994|XP_034139965.1|DGUA
OG0000724	LOC110186628|XP_020811540.1|DSER	LOC117582786|XP_034126658.1|DGUA
OG0000726	LOC110177411|XP_020799787.1|DSER	LOC117585463|XP_034130845.1|DGUA
OG0000726	LOC110177409|XP_020799786.1|DSER	LOC117585583|XP_034131011.1|DGUA
OG0000727	LOC110188279|XP_020813633.1|DSER	LOC117586526|XP_034132551.1|DGUA
OG0000728	LOC110184195|XP_020808285.1|DSER	LOC117590265|XP_034138642.1|DGUA
OG0000728	LOC110188347|XP_020813718.1|DSER	LOC117583760|XP_034128182.1|DGUA
OG0000729	LOC110186362|XP_020811170.1|DSER	LOC117582713|XP_034126527.1|DGUA
OG0000729	LOC110187004|XP_020812023.1|DSER	LOC117582714|XP_034126528.1|DGUA
OG0000730	LOC110184502|XP_020808724.1|DSER	LOC117581765|XP_034125058.1|DGUA
OG0000730	LOC110181295|XP_020804675.1|DSER	LOC117586903|XP_034133139.1|DGUA
OG0000731	LOC110190136|XP_020816120.1|DSER	LOC117579777|XP_034121726.1|DGUA
OG0000731	LOC110179376|XP_020802553.1|DSER	LOC117588056|XP_034135007.1|DGUA
OG0000732	LOC110190322|XP_020816376.1|DSER	LOC117589060|XP_034136582.1|DGUA
OG0000732	LOC110190323|XP_020816378.1|DSER	LOC117589058|XP_034136579.1|DGUA
OG0000733	LOC110176138|XP_020798033.1|DSER	LOC117580226|XP_034122531.1|DGUA
OG0000734	LOC110178654|XP_020801505.1|DSER	LOC117587094|XP_034133463.1|DGUA
OG0000735	LOC110177895|XP_020800523.1|DSER	LOC117587690|XP_034134476.1|DGUA
OG0000736	LOC110187238|XP_020812295.1|DSER	LOC117581696|XP_034124965.1|DGUA
OG0000736	LOC110187237|XP_020812294.1|DSER	LOC117581697|XP_034124966.1|DGUA
OG0000737	LOC110189224|XP_020814863.1|DSER	LOC117592613|XP_034142388.1|DGUA
OG0000738	LOC110176815|XP_020798915.1|DSER	LOC117582058|XP_034125500.1|DGUA
OG0000738	LOC110185977|XP_020810659.1|DSER	LOC117590900|XP_034139822.1|DGUA
OG0000739	LOC110187870|XP_020813013.1|DSER	LOC117585486|XP_034130872.1|DGUA
OG0000739	LOC110187724|XP_020812830.1|DSER	LOC117585474|XP_034130856.1|DGUA
OG0000740	LOC110187915|XP_020813078.1|DSER	LOC117590072|XP_034138301.1|DGUA
OG0000741	LOC110181662|XP_020805130.1|DSER	LOC117589596|XP_034137558.1|DGUA
OG0000742	LOC110175920|XP_020797757.1|DSER	LOC117588280|XP_034135343.1|DGUA
OG0000742	LOC110176083|XP_020797984.1|DSER	LOC117588281|XP_034135345.1|DGUA
OG0000743	LOC110187020|XP_020812047.1|DSER	LOC117586939|XP_034133197.1|DGUA
OG0000744	LOC110189272|XP_020814950.1|DSER	LOC117578628|XP_034120124.1|DGUA
OG0000745	LOC110182996|XP_020806847.1|DSER	LOC117592482|XP_034142211.1|DGUA
OG0000745	LOC110189444|XP_020815175.1|DSER	LOC117592349|XP_034141935.1|DGUA
OG0000746	LOC110182897|XP_020806710.1|DSER	LOC117578578|XP_034120054.1|DGUA
OG0000747	LOC110189993|XP_020815950.1|DSER	LOC117589091|XP_034136620.1|DGUA
OG0000747	LOC110190150|XP_020816139.1|DSER	LOC117589240|XP_034136895.1|DGUA
OG0000748	LOC110184925|XP_020809230.1|DSER	LOC117584100|XP_034128740.1|DGUA
OG0000748	LOC110182496|XP_020806204.1|DSER	LOC117588386|XP_034135502.1|DGUA
OG0000750	LOC110191049|XP_020817432.1|DSER	LOC117583773|XP_034128217.1|DGUA
OG0000751	LOC110181657|XP_020805125.1|DSER, LOC110182779|XP_020806566.1|DSER	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA
OG0000751	LOC110181664|XP_020805140.1|DSER	LOC117589414|XP_034137275.1|DGUA
OG0000752	LOC110188853|XP_020814418.1|DSER, LOC110188835|XP_020814386.1|DSER, LOC110190914|XP_020817234.1|DSER, LOC110182367|XP_020806067.1|DSER	LOC117585222|XP_034130507.1|DGUA
OG0000753	LOC110191296|XP_020817764.1|DSER	LOC117583022|XP_034127063.1|DGUA
OG0000753	LOC110190603|XP_020816855.1|DSER	LOC117586906|XP_034133141.1|DGUA
OG0000754	LOC110180628|XP_020803975.1|DSER	LOC117581084|XP_034123858.1|DGUA
OG0000755	LOC110184559|XP_020808796.1|DSER	LOC117589788|XP_034137880.1|DGUA
OG0000755	LOC110184687|XP_020808962.1|DSER	LOC117589795|XP_034137886.1|DGUA
OG0000756	LOC110191247|XP_020817686.1|DSER	LOC117585061|XP_034130212.1|DGUA
OG0000757	LOC110182774|XP_020806556.1|DSER	LOC117579144|XP_034120775.1|DGUA
OG0000758	LOC110188380|XP_020813756.1|DSER	LOC117589101|XP_034136642.1|DGUA
OG0000758	LOC110188601|XP_020814023.1|DSER, LOC110189440|XP_020815173.1|DSER	LOC117589100|XP_034136640.1|DGUA
OG0000759	LOC110188827|XP_020814377.1|DSER	LOC117589158|XP_034136752.1|DGUA
OG0000759	LOC110188819|XP_020814358.1|DSER	LOC117589156|XP_034136750.1|DGUA
OG0000760	LOC110180233|XP_020803551.1|DSER	LOC117591992|XP_034141328.1|DGUA
OG0000760	LOC110180216|XP_020803529.1|DSER	LOC117587347|XP_034133880.1|DGUA
OG0000761	LOC110183375|XP_020807296.1|DSER	LOC117584277|XP_034128985.1|DGUA
OG0000761	LOC110183327|XP_020807235.1|DSER	LOC117584280|XP_034128989.1|DGUA
OG0000762	LOC110183840|XP_020807850.1|DSER	LOC117588240|XP_034135282.1|DGUA
OG0000762	LOC110184923|XP_020809228.1|DSER	LOC117584187|XP_034128846.1|DGUA
OG0000763	LOC110187461|XP_020812508.1|DSER	LOC117583868|XP_034128405.1|DGUA
OG0000763	LOC110187459|XP_020812506.1|DSER	LOC117583870|XP_034128407.1|DGUA
OG0000764	LOC110188099|XP_020813312.1|DSER	LOC117583311|XP_034127449.1|DGUA
OG0000764	LOC110182040|XP_020805629.1|DSER	LOC117590397|XP_034138881.1|DGUA
OG0000765	LOC110178801|XP_020801713.1|DSER	LOC117587396|XP_034133941.1|DGUA
OG0000765	LOC110179450|XP_020802657.1|DSER	LOC117588682|XP_034136021.1|DGUA
OG0000766	LOC110181439|XP_020804841.1|DSER	LOC117587686|XP_034134470.1|DGUA
OG0000766	LOC110179664|XP_020802935.1|DSER	LOC117581146|XP_034123969.1|DGUA
OG0000767	LOC110180350|XP_020803671.1|DSER, LOC110187196|XP_020812253.1|DSER, LOC110189942|XP_020815888.1|DSER	LOC117580334|XP_034122724.1|DGUA
OG0000768	LOC110184654|XP_020808913.1|DSER	LOC117587030|XP_034133346.1|DGUA
OG0000769	LOC110191941|XP_020818617.1|DSER	LOC117585044|XP_034130191.1|DGUA
OG0000769	LOC110179358|XP_020802530.1|DSER	LOC117581000|XP_034123697.1|DGUA
OG0000770	LOC110177983|XP_020800634.1|DSER	LOC117586448|XP_034132385.1|DGUA
OG0000771	LOC110183718|XP_020807726.1|DSER	LOC117587136|XP_034133534.1|DGUA
OG0000771	LOC110183717|XP_020807725.1|DSER	LOC117587135|XP_034133533.1|DGUA
OG0000772	LOC110184043|XP_020808076.1|DSER	LOC117591491|XP_034140674.1|DGUA
OG0000772	LOC110178317|XP_020801087.1|DSER	LOC117580664|XP_034123171.1|DGUA
OG0000773	LOC110182928|XP_020806764.1|DSER	LOC117578696|XP_034120232.1|DGUA
OG0000773	LOC110191852|XP_020818487.1|DSER	LOC117586374|XP_034132293.1|DGUA
OG0000774	LOC110191633|XP_020818181.1|DSER, LOC110191632|XP_020818180.1|DSER	LOC117591312|XP_034140414.1|DGUA
OG0000775	LOC110189771|XP_020815650.1|DSER	LOC117585812|XP_034131428.1|DGUA
OG0000775	LOC110178303|XP_020801052.1|DSER	LOC117592468|XP_034142195.1|DGUA
OG0000776	LOC110189923|XP_020815859.1|DSER	LOC117585420|XP_034130784.1|DGUA
OG0000777	LOC110187988|XP_020813169.1|DSER, LOC110188062|XP_020813271.1|DSER, LOC110187989|XP_020813170.1|DSER	LOC117583286|XP_034127413.1|DGUA
OG0000778	LOC110176135|XP_020798029.1|DSER	LOC117580160|XP_034122371.1|DGUA
OG0000779	LOC110181856|XP_020805433.1|DSER	LOC117588746|XP_034136115.1|DGUA
OG0000780	LOC110189273|XP_020814951.1|DSER	LOC117578630|XP_034120127.1|DGUA, LOC117578631|XP_034120128.1|DGUA
OG0000781	LOC110184279|XP_020808409.1|DSER	LOC117590757|XP_034139586.1|DGUA
OG0000781	LOC110190118|XP_020816091.1|DSER	LOC117579979|XP_034122049.1|DGUA
OG0000782	LOC110179034|XP_020802047.1|DSER	LOC117587468|XP_034134083.1|DGUA
OG0000782	LOC110184210|XP_020808316.1|DSER	LOC117580972|XP_034123656.1|DGUA
OG0000783	LOC110179021|XP_020802025.1|DSER	LOC117587064|XP_034133396.1|DGUA
OG0000783	LOC110182099|XP_020805743.1|DSER	LOC117590997|XP_034139968.1|DGUA
OG0000784	LOC110176119|XP_020798016.1|DSER	LOC117591440|XP_034140598.1|DGUA
OG0000785	LOC110177359|XP_020799711.1|DSER	LOC117583696|XP_034128067.1|DGUA
OG0000786	LOC110184525|XP_020808758.1|DSER	LOC117581209|XP_034124072.1|DGUA
OG0000786	LOC110177248|XP_020799555.1|DSER	LOC117589497|XP_034137357.1|DGUA
OG0000787	LOC110190765|XP_020817054.1|DSER	LOC117580102|XP_034122257.1|DGUA
OG0000787	LOC110179682|XP_020802952.1|DSER	LOC117588316|XP_034135400.1|DGUA
OG0000788	LOC110180004|XP_020803253.1|DSER	LOC117582553|XP_034126271.1|DGUA
OG0000788	LOC110176705|XP_020798802.1|DSER	LOC117580115|XP_034122293.1|DGUA
OG0000789	LOC110182717|XP_020806475.1|DSER	LOC117587982|XP_034134881.1|DGUA
OG0000789	LOC110182720|XP_020806479.1|DSER	LOC117587884|XP_034134752.1|DGUA
OG0000790	LOC110177004|XP_020799173.1|DSER	LOC117581898|XP_034125257.1|DGUA
OG0000790	LOC110176935|XP_020799093.1|DSER	LOC117581897|XP_034125256.1|DGUA
OG0000791	LOC110186194|XP_020810912.1|DSER	LOC117584547|XP_034129391.1|DGUA
OG0000791	LOC110186319|XP_020811114.1|DSER	LOC117585846|XP_034131480.1|DGUA
OG0000792	LOC110185702|XP_020810332.1|DSER	LOC117582306|XP_034125840.1|DGUA, LOC117582304|XP_034125839.1|DGUA
OG0000793	LOC110188258|XP_020813603.1|DSER	LOC117586347|XP_034132254.1|DGUA, LOC117591026|XP_034140004.1|DGUA
OG0000794	LOC110179550|XP_020802792.1|DSER	LOC117588329|XP_034135424.1|DGUA
OG0000795	LOC110184426|XP_020808621.1|DSER	LOC117581143|XP_034123966.1|DGUA
OG0000795	LOC110188563|XP_020813980.1|DSER	LOC117590055|XP_034138266.1|DGUA
OG0000796	LOC110191800|XP_020818410.1|DSER	LOC117589733|XP_034137800.1|DGUA
OG0000796	LOC110181565|XP_020805014.1|DSER	LOC117591369|XP_034140496.1|DGUA
OG0000797	LOC110184153|XP_020808223.1|DSER	LOC117586274|XP_034132117.1|DGUA
OG0000797	LOC110186301|XP_020811080.1|DSER	LOC117585973|XP_034131673.1|DGUA
OG0000798	LOC110179895|XP_020803154.1|DSER	LOC117582081|XP_034125571.1|DGUA
OG0000798	LOC110188120|XP_020813400.1|DSER	LOC117581890|XP_034125286.1|DGUA
OG0000799	LOC110176608|XP_020798690.1|DSER	LOC117586384|XP_034132305.1|DGUA
OG0000799	LOC110179502|XP_020802737.1|DSER	LOC117581016|XP_034123732.1|DGUA
OG0000800	LOC110178758|XP_020801650.1|DSER	LOC117587332|XP_034133855.1|DGUA, LOC117587336|XP_034133865.1|DGUA, LOC117587257|XP_034133721.1|DGUA
OG0000801	LOC110177942|XP_020800583.1|DSER	LOC117592637|XP_034142471.1|DGUA
OG0000802	LOC110188344|XP_020813711.1|DSER, LOC110182002|XP_020805595.1|DSER	LOC117588592|XP_034135888.1|DGUA
OG0000803	LOC110183416|XP_020807352.1|DSER	LOC117584790|XP_034129793.1|DGUA
OG0000803	LOC110178613|XP_020801457.1|DSER	LOC117587404|XP_034133952.1|DGUA
OG0000804	LOC110178301|XP_020801049.1|DSER	LOC117592002|XP_034141342.1|DGUA
OG0000804	LOC110191792|XP_020818402.1|DSER	LOC117586039|XP_034131776.1|DGUA
