Orthogroup	DSER.longest_only	DSUZ.longest_only
OG0000655	LOC110179530|XP_020802769.1|DSER	LOC108015340|XP_016937238.1|DSUZ
OG0000656	LOC110176652|XP_020798742.1|DSER	LOC108007371|XP_036673750.1|DSUZ
OG0000656	LOC110176653|XP_020798745.1|DSER	LOC108007370|XP_016926514.1|DSUZ
OG0000657	LOC110184492|XP_020808705.1|DSER	LOC108012723|XP_016933644.1|DSUZ
OG0000657	LOC110177050|XP_020799225.1|DSER	LOC108021618|XP_016945908.1|DSUZ
OG0000658	LOC110179734|XP_020803010.1|DSER	LOC108005493|XP_016924286.1|DSUZ
OG0000658	LOC110187869|XP_020813012.1|DSER	LOC108007656|XP_016926868.1|DSUZ
OG0000659	LOC110186108|XP_020810814.1|DSER	LOC108017674|XP_016940273.1|DSUZ
OG0000659	LOC110183249|XP_020807130.1|DSER	LOC108008281|XP_016927562.1|DSUZ
OG0000660	LOC110183976|XP_020807990.1|DSER	LOC108021472|XP_016945700.1|DSUZ
OG0000661	LOC110188715|XP_020814183.1|DSER	LOC108005872|XP_016924738.1|DSUZ
OG0000661	LOC110179184|XP_020802254.1|DSER	LOC108021452|XP_016945672.1|DSUZ
OG0000662	LOC110183716|XP_020807724.1|DSER	LOC108011831|XP_016932556.1|DSUZ
OG0000662	LOC110182446|XP_020806141.1|DSER	LOC108013759|XP_016935206.1|DSUZ
OG0000663	LOC110184096|XP_020808140.1|DSER	LOC108008972|XP_016928404.1|DSUZ
OG0000664	LOC110188738|XP_020814231.1|DSER	LOC118878021|XP_036675033.1|DSUZ, LOC118877586|XP_036672753.1|DSUZ, LOC108016064|XP_036675004.1|DSUZ, LOC118878023|XP_036675034.1|DSUZ, LOC108013844|XP_036675005.1|DSUZ
OG0000664	LOC110183251|XP_020807135.1|DSER	LOC108016920|XP_016939335.1|DSUZ
OG0000665	LOC110186677|XP_020811603.1|DSER	LOC108007907|XP_016927165.2|DSUZ
OG0000665	LOC110186663|XP_020811587.1|DSER	LOC108007898|XP_016927156.1|DSUZ
OG0000666	LOC110182066|XP_020805695.1|DSER	LOC108018206|XP_016941212.1|DSUZ
OG0000666	LOC110181908|XP_020805501.1|DSER	LOC108004735|XP_016923249.1|DSUZ
OG0000667	LOC110182591|XP_020806302.1|DSER	LOC108019398|XP_036677781.1|DSUZ, LOC108015138|XP_016936894.2|DSUZ
OG0000667	LOC110188085|XP_020813297.1|DSER	LOC108012085|XP_016932851.1|DSUZ
OG0000668	LOC110185349|XP_020809785.1|DSER	LOC108017048|XP_016939494.1|DSUZ
OG0000668	LOC110191288|XP_020817754.1|DSER	LOC108010986|XP_016931496.1|DSUZ, LOC118877972|XP_036674763.1|DSUZ
OG0000669	LOC110187066|XP_020812114.1|DSER	LOC108005278|XP_016923957.1|DSUZ
OG0000669	LOC110187127|XP_020812197.1|DSER	LOC108005281|XP_016923960.1|DSUZ
OG0000670	LOC110187480|XP_020812525.1|DSER	LOC108016547|XP_036676078.1|DSUZ
OG0000670	LOC110181536|XP_020804976.1|DSER	LOC108016631|XP_016938816.1|DSUZ
OG0000671	LOC110187898|XP_020813052.1|DSER	LOC108017369|XP_016939879.2|DSUZ
OG0000671	LOC110176415|XP_020798416.1|DSER	LOC108014835|XP_036673541.1|DSUZ
OG0000672	LOC110181765|XP_020805294.1|DSER	LOC108006285|XP_016925232.1|DSUZ
OG0000672	LOC110180199|XP_020803511.1|DSER	LOC108015146|XP_016936907.2|DSUZ
OG0000673	LOC110184244|XP_020808359.1|DSER	LOC108005172|XP_016923835.1|DSUZ
OG0000673	LOC110189976|XP_020815924.1|DSER	LOC108014256|XP_016935783.1|DSUZ
OG0000675	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER	LOC108021019|XP_016944988.1|DSUZ, LOC108021018|XP_016944987.1|DSUZ
OG0000677	LOC110179030|XP_020802040.1|DSER	LOC108014658|XP_016936309.2|DSUZ
OG0000677	LOC110175940|XP_020797780.1|DSER	LOC108004752|XP_016923277.1|DSUZ
OG0000678	LOC110191412|XP_020817928.1|DSER	LOC108020230|XP_036673758.1|DSUZ, LOC108020215|XP_036677513.1|DSUZ
OG0000678	LOC110178189|XP_020800883.1|DSER	LOC108021349|XP_016945521.1|DSUZ
OG0000679	LOC110181695|XP_020805196.1|DSER	LOC108006281|XP_016925227.1|DSUZ
OG0000680	LOC110181790|XP_020805329.1|DSER	LOC108015411|XP_016937325.1|DSUZ
OG0000680	LOC110181750|XP_020805270.1|DSER	LOC108015370|XP_016937277.1|DSUZ
OG0000681	LOC110176629|XP_020798712.1|DSER	LOC108020105|XP_036672713.1|DSUZ, LOC118877931|XP_036674446.1|DSUZ
OG0000681	LOC110180379|XP_020803706.1|DSER	LOC108005315|XP_016924017.1|DSUZ
OG0000683	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER	LOC108020622|XP_016944460.1|DSUZ
OG0000684	LOC110176611|XP_020798694.1|DSER	LOC108017403|XP_016939917.2|DSUZ
OG0000684	LOC110184169|XP_020808241.1|DSER	LOC118877928|XP_036674421.1|DSUZ
OG0000685	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER	LOC108019027|XP_016942130.1|DSUZ
OG0000685	LOC110188264|XP_020813611.1|DSER	LOC108014428|XP_016936032.1|DSUZ
OG0000686	LOC110189774|XP_020815656.1|DSER	LOC108017789|XP_016940421.1|DSUZ
OG0000686	LOC110179100|XP_020802146.1|DSER	LOC108014945|XP_036676790.1|DSUZ
OG0000687	LOC110178874|XP_020801810.1|DSER	LOC108008806|XP_016928200.1|DSUZ
OG0000687	LOC110188812|XP_020814349.1|DSER	LOC108012468|XP_016933349.1|DSUZ
OG0000688	LOC110177916|XP_020800552.1|DSER	LOC108009172|XP_016928789.1|DSUZ
OG0000689	LOC110178015|XP_020800687.1|DSER	LOC108008377|XP_016927707.1|DSUZ
OG0000689	LOC110178013|XP_020800686.1|DSER	LOC108008376|XP_016927705.1|DSUZ
OG0000690	LOC110181885|XP_020805473.1|DSER	LOC108018995|XP_016942093.2|DSUZ
OG0000691	LOC110183887|XP_020807891.1|DSER	LOC108007869|XP_016927123.1|DSUZ
OG0000691	LOC110185233|XP_020809627.1|DSER	LOC108015929|XP_016937998.1|DSUZ
OG0000692	LOC110188497|XP_020813887.1|DSER	LOC108018827|XP_016941902.2|DSUZ
OG0000692	LOC110188496|XP_020813886.1|DSER	LOC108011305|XP_016931899.1|DSUZ
OG0000693	LOC110184415|XP_020808608.1|DSER	LOC108016957|XP_016939381.1|DSUZ
OG0000693	LOC110187890|XP_020813034.1|DSER	LOC108005061|XP_016923692.1|DSUZ, LOC118877678|XP_036673255.1|DSUZ
OG0000694	LOC110184401|XP_020808586.1|DSER	LOC108004744|XP_016923265.1|DSUZ
OG0000694	LOC110178936|XP_020801892.1|DSER	LOC108010701|XP_016931100.2|DSUZ
OG0000695	LOC110185642|XP_020810258.1|DSER	LOC108006920|XP_036678481.1|DSUZ
OG0000696	LOC110176814|XP_020798914.1|DSER	LOC108011939|XP_016932677.1|DSUZ
OG0000697	LOC110176014|XP_020797881.1|DSER	LOC108015283|XP_016937143.1|DSUZ
OG0000697	LOC110185853|XP_020810521.1|DSER	LOC108011910|XP_016932650.1|DSUZ
OG0000698	LOC110178187|XP_020800881.1|DSER	LOC108007921|XP_016927184.1|DSUZ
OG0000698	LOC110178196|XP_020800889.1|DSER	LOC108007256|XP_016926388.1|DSUZ
OG0000699	LOC110182658|XP_020806389.1|DSER	LOC108021404|XP_016945593.1|DSUZ
OG0000699	LOC110177378|XP_020799735.1|DSER	LOC108019410|XP_016942721.2|DSUZ
OG0000700	LOC110176843|XP_020798963.1|DSER	LOC108021255|XP_016945362.1|DSUZ
OG0000700	LOC110184881|XP_020809186.1|DSER	LOC108021700|XP_016946018.1|DSUZ
OG0000701	LOC110180797|XP_020804137.1|DSER	LOC108019646|XP_016943019.1|DSUZ
OG0000701	LOC110181902|XP_020805492.1|DSER	LOC108006283|XP_016925230.1|DSUZ
OG0000702	LOC110186896|XP_020811874.1|DSER	LOC108014847|XP_036674496.1|DSUZ
OG0000702	LOC110186894|XP_020811854.1|DSER	LOC108014854|XP_036674484.1|DSUZ
OG0000703	LOC110185971|XP_020810653.1|DSER	LOC108018241|XP_016941260.1|DSUZ
OG0000703	LOC110178316|XP_020801086.1|DSER	LOC108018090|XP_016940981.1|DSUZ
OG0000704	LOC110182587|XP_020806299.1|DSER	LOC108015099|XP_036676400.1|DSUZ
OG0000704	LOC110190713|XP_020816995.1|DSER	LOC108010780|XP_036675657.1|DSUZ
OG0000705	LOC110178734|XP_020801618.1|DSER	LOC108013014|XP_016934091.1|DSUZ
OG0000705	LOC110178732|XP_020801615.1|DSER	LOC108013012|XP_016934090.1|DSUZ
OG0000706	LOC110178082|XP_020800745.1|DSER	LOC108007531|XP_016926713.1|DSUZ
OG0000706	LOC110187085|XP_020812144.1|DSER	LOC108015358|XP_016937258.1|DSUZ
OG0000707	LOC110177960|XP_020800611.1|DSER	LOC108008762|XP_016928149.1|DSUZ
OG0000707	LOC110181713|XP_020805221.1|DSER	LOC108006272|XP_016925210.1|DSUZ
OG0000708	LOC110180563|XP_020803918.1|DSER	LOC108016858|XP_016939213.1|DSUZ
OG0000708	LOC110184264|XP_020808389.1|DSER	LOC108005337|XP_036677236.1|DSUZ
OG0000709	LOC110186876|XP_020811832.1|DSER	LOC108008049|XP_016927322.2|DSUZ
OG0000709	LOC110181648|XP_020805122.1|DSER	LOC108011158|XP_016931733.2|DSUZ
OG0000710	LOC110188697|XP_020814160.1|DSER	LOC108013961|XP_016935463.1|DSUZ
OG0000710	LOC110177914|XP_020800546.1|DSER	LOC108010145|XP_016930468.1|DSUZ
OG0000711	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER	LOC108012581|XP_016933485.1|DSUZ
OG0000711	LOC110184131|XP_020808198.1|DSER	LOC108016919|XP_016939332.1|DSUZ
OG0000712	LOC110187790|XP_020812921.1|DSER	LOC108005034|XP_016923660.2|DSUZ, LOC108005032|XP_016923656.2|DSUZ
OG0000712	LOC110187789|XP_020812920.1|DSER	LOC108005024|XP_036673358.1|DSUZ, LOC118877576|XP_036672723.1|DSUZ
OG0000713	LOC110191096|XP_020817500.1|DSER	LOC108016495|XP_036675155.1|DSUZ
OG0000713	LOC110178308|XP_020801059.1|DSER	LOC108017839|XP_016940481.1|DSUZ
OG0000714	LOC110184275|XP_020808404.1|DSER	LOC108011140|XP_016931710.1|DSUZ
OG0000714	LOC110190364|XP_020816434.1|DSER	LOC108007166|XP_036670539.1|DSUZ
OG0000715	LOC110191077|XP_020817471.1|DSER	LOC108007750|XP_016926995.2|DSUZ
OG0000715	LOC110190895|XP_020817213.1|DSER	LOC108015793|XP_036671576.1|DSUZ
OG0000716	LOC110186690|XP_020811616.1|DSER	LOC108011125|XP_016931685.1|DSUZ
OG0000716	LOC110176191|XP_020798100.1|DSER	LOC108013432|XP_016934788.1|DSUZ
OG0000717	LOC110190199|XP_020816210.1|DSER	LOC108007689|XP_016926902.2|DSUZ
OG0000718	LOC110185468|XP_020809980.1|DSER	LOC108020349|XP_016944006.1|DSUZ
OG0000718	LOC110185412|XP_020809878.1|DSER	LOC108020333|XP_016943955.2|DSUZ
OG0000719	LOC110190702|XP_020816973.1|DSER	LOC108013037|XP_016934130.1|DSUZ
OG0000719	LOC110184780|XP_020809078.1|DSER	LOC108012643|XP_016933556.1|DSUZ
OG0000720	LOC110189018|XP_020814638.1|DSER	LOC108014801|XP_036673526.1|DSUZ
OG0000720	LOC110177327|XP_020799660.1|DSER	LOC108010560|XP_016930928.2|DSUZ, LOC108016004|XP_016938086.2|DSUZ, LOC108016005|XP_036678141.1|DSUZ
OG0000721	LOC110186051|XP_020810752.1|DSER	LOC108011945|XP_016932682.1|DSUZ
OG0000722	LOC110181025|XP_020804362.1|DSER	LOC108008218|XP_016927497.2|DSUZ, LOC108008217|XP_016927496.1|DSUZ, LOC108008216|XP_016927495.1|DSUZ
OG0000723	LOC110189349|XP_020815050.1|DSER, LOC110189604|XP_020815396.1|DSER	LOC108008795|XP_016928181.1|DSUZ
OG0000724	LOC110176027|XP_020797896.1|DSER	LOC108015348|XP_016937247.1|DSUZ
OG0000724	LOC110186628|XP_020811540.1|DSER	LOC108017247|XP_036675435.1|DSUZ
OG0000726	LOC110177411|XP_020799787.1|DSER	LOC108014222|XP_016935743.2|DSUZ
OG0000726	LOC110177409|XP_020799786.1|DSER	LOC108004937|XP_036673728.1|DSUZ
OG0000727	LOC110188279|XP_020813633.1|DSER	LOC108013752|XP_016935198.2|DSUZ
OG0000728	LOC110184195|XP_020808285.1|DSER	LOC108014967|XP_016936677.2|DSUZ
OG0000728	LOC110188347|XP_020813718.1|DSER	LOC108004966|XP_016923558.1|DSUZ
OG0000729	LOC110186362|XP_020811170.1|DSER	LOC108011701|XP_016932400.2|DSUZ
OG0000729	LOC110187004|XP_020812023.1|DSER	LOC108011704|XP_016932403.2|DSUZ
OG0000730	LOC110184502|XP_020808724.1|DSER	LOC108005234|XP_016923915.1|DSUZ
OG0000730	LOC110181295|XP_020804675.1|DSER	LOC108010316|XP_016930706.1|DSUZ
OG0000731	LOC110190136|XP_020816120.1|DSER	LOC108005739|XP_036670767.1|DSUZ
OG0000731	LOC110179376|XP_020802553.1|DSER	LOC108017916|XP_016940574.1|DSUZ
OG0000732	LOC110190322|XP_020816376.1|DSER	LOC108020005|XP_016943579.1|DSUZ
OG0000732	LOC110190323|XP_020816378.1|DSER	LOC108020003|XP_016943577.2|DSUZ
OG0000733	LOC110176138|XP_020798033.1|DSER	LOC108013351|XP_016934657.1|DSUZ
OG0000734	LOC110187387|XP_020812437.1|DSER	LOC108004651|XP_016923090.1|DSUZ
OG0000734	LOC110178654|XP_020801505.1|DSER	LOC108020012|XP_036670998.1|DSUZ
OG0000735	LOC110177895|XP_020800523.1|DSER	LOC108020572|XP_016944424.1|DSUZ
OG0000736	LOC110187238|XP_020812295.1|DSER	LOC108018124|XP_016941055.1|DSUZ
OG0000736	LOC110187237|XP_020812294.1|DSER	LOC108015114|XP_016936857.1|DSUZ
OG0000737	LOC110189224|XP_020814863.1|DSER	LOC108018012|XP_016940859.1|DSUZ
OG0000738	LOC110176815|XP_020798915.1|DSER	LOC108019184|XP_016942444.1|DSUZ
OG0000738	LOC110185977|XP_020810659.1|DSER	LOC108011249|XP_016931850.1|DSUZ
OG0000739	LOC110187870|XP_020813013.1|DSER	LOC108015727|XP_016926869.1|DSUZ
OG0000739	LOC110187724|XP_020812830.1|DSER	LOC108007652|XP_016926864.1|DSUZ
OG0000740	LOC110187915|XP_020813078.1|DSER	LOC108016394|XP_036674218.1|DSUZ
OG0000741	LOC110181662|XP_020805130.1|DSER	LOC108006303|XP_016925278.1|DSUZ, LOC108015678|XP_036673764.1|DSUZ
OG0000742	LOC110175920|XP_020797757.1|DSER	LOC108015239|XP_016937074.1|DSUZ
OG0000742	LOC110176083|XP_020797984.1|DSER	LOC108015240|XP_016937076.1|DSUZ
OG0000743	LOC110187020|XP_020812047.1|DSER	LOC108013226|XP_016934444.2|DSUZ
OG0000743	LOC110177955|XP_020800604.1|DSER	LOC108008863|XP_016928255.1|DSUZ, LOC108008653|XP_016928028.1|DSUZ
OG0000744	LOC110189272|XP_020814950.1|DSER	LOC108009841|XP_016930022.1|DSUZ
OG0000745	LOC110182996|XP_020806847.1|DSER	LOC108008187|XP_016927468.1|DSUZ
OG0000745	LOC110189444|XP_020815175.1|DSER	LOC108009250|XP_016928919.1|DSUZ
OG0000746	LOC110182897|XP_020806710.1|DSER	LOC108017857|XP_016940500.2|DSUZ, LOC118877075|XP_036669851.1|DSUZ, LOC118877071|XP_036669846.1|DSUZ, LOC108019680|XP_016943061.2|DSUZ, LOC108019926|XP_036669964.1|DSUZ, LOC108019627|XP_016942998.2|DSUZ
OG0000747	LOC110189993|XP_020815950.1|DSER	LOC108007712|XP_016926950.1|DSUZ, LOC118877318|XP_036671427.1|DSUZ
OG0000747	LOC110190150|XP_020816139.1|DSER	LOC108007713|XP_016926951.2|DSUZ, LOC118876752|XP_036670344.1|DSUZ
OG0000748	LOC110184925|XP_020809230.1|DSER	LOC108011058|XP_016931613.1|DSUZ
OG0000748	LOC110182496|XP_020806204.1|DSER	LOC108016584|XP_016938757.1|DSUZ
OG0000750	LOC110178379|XP_020801175.1|DSER, LOC110178223|XP_020800926.1|DSER	LOC108009829|XP_016930004.2|DSUZ, LOC108009828|XP_016930003.1|DSUZ
OG0000750	LOC110191049|XP_020817432.1|DSER	LOC108015856|XP_016937912.1|DSUZ
OG0000751	LOC110181657|XP_020805125.1|DSER, LOC110182779|XP_020806566.1|DSER	LOC108009890|XP_016930097.1|DSUZ
OG0000751	LOC110181664|XP_020805140.1|DSER	LOC108010315|XP_016930701.1|DSUZ
OG0000752	LOC110188853|XP_020814418.1|DSER	LOC118878403|XP_036677166.1|DSUZ
OG0000752	LOC110188835|XP_020814386.1|DSER, LOC110190914|XP_020817234.1|DSER	LOC108018613|XP_036673612.1|DSUZ
OG0000752	LOC110182367|XP_020806067.1|DSER	LOC108009576|XP_016929535.2|DSUZ, LOC108009067|XP_016928571.2|DSUZ, LOC108009837|XP_016930018.2|DSUZ, LOC108014538|XP_016936209.2|DSUZ, LOC118876797|XP_036668599.1|DSUZ
OG0000753	LOC110191296|XP_020817764.1|DSER	LOC108018405|XP_036672589.1|DSUZ
OG0000753	LOC110190603|XP_020816855.1|DSER	LOC108012679|XP_016933595.1|DSUZ
OG0000754	LOC110180628|XP_020803975.1|DSER	LOC108005475|XP_036676966.1|DSUZ
OG0000754	LOC110181767|XP_020805295.1|DSER	LOC108006284|XP_016925231.1|DSUZ
OG0000755	LOC110184559|XP_020808796.1|DSER	LOC108018290|XP_036674677.1|DSUZ
OG0000755	LOC110184687|XP_020808962.1|DSER	LOC108018289|XP_036674692.1|DSUZ
OG0000756	LOC110191247|XP_020817686.1|DSER	LOC108005039|XP_016923665.2|DSUZ
OG0000756	LOC110191158|XP_020817575.1|DSER	LOC108005038|XP_016923664.2|DSUZ
OG0000757	LOC110182774|XP_020806556.1|DSER	LOC108007118|XP_016926211.1|DSUZ
OG0000758	LOC110188380|XP_020813756.1|DSER	LOC108011303|XP_036671197.1|DSUZ
OG0000758	LOC110188601|XP_020814023.1|DSER, LOC110189440|XP_020815173.1|DSER	LOC108011319|XP_036671194.1|DSUZ
OG0000759	LOC110188827|XP_020814377.1|DSER	LOC108013607|XP_016935036.1|DSUZ
OG0000759	LOC110188819|XP_020814358.1|DSER	LOC108012426|XP_036671839.1|DSUZ
OG0000760	LOC110181147|XP_020804482.1|DSER, LOC110180233|XP_020803551.1|DSER	LOC108010299|XP_016930663.1|DSUZ
OG0000761	LOC110183375|XP_020807296.1|DSER	LOC108021545|XP_036676751.1|DSUZ
OG0000761	LOC110183327|XP_020807235.1|DSER	LOC108005031|XP_016923659.1|DSUZ
OG0000762	LOC110183840|XP_020807850.1|DSER	LOC108005456|XP_016924241.1|DSUZ
OG0000762	LOC110184923|XP_020809228.1|DSER	LOC108010606|XP_016930991.1|DSUZ
OG0000763	LOC110187461|XP_020812508.1|DSER	LOC108021341|XP_016945507.1|DSUZ
OG0000763	LOC110187459|XP_020812506.1|DSER	LOC108021343|XP_016945511.1|DSUZ
OG0000764	LOC110188099|XP_020813312.1|DSER	LOC108006447|XP_036672945.1|DSUZ
OG0000764	LOC110182040|XP_020805629.1|DSER	LOC108006339|XP_016925338.1|DSUZ
OG0000765	LOC110178801|XP_020801713.1|DSER	LOC108012671|XP_016933586.1|DSUZ
OG0000765	LOC110179450|XP_020802657.1|DSER	LOC108015300|XP_016937166.1|DSUZ
OG0000766	LOC110181439|XP_020804841.1|DSER	LOC108010875|XP_016931352.1|DSUZ
OG0000766	LOC110179664|XP_020802935.1|DSER	LOC108020178|XP_016943771.1|DSUZ
OG0000767	LOC110180350|XP_020803671.1|DSER, LOC110187196|XP_020812253.1|DSER	LOC108016254|XP_016938366.2|DSUZ
OG0000767	LOC110189942|XP_020815888.1|DSER	LOC108010681|XP_036672278.1|DSUZ
OG0000768	LOC110184654|XP_020808913.1|DSER	LOC108005850|XP_036671900.1|DSUZ
OG0000769	LOC110191941|XP_020818617.1|DSER	LOC108012134|XP_016932914.2|DSUZ
OG0000769	LOC110179358|XP_020802530.1|DSER	LOC108015385|XP_016937292.1|DSUZ
OG0000770	LOC110177983|XP_020800634.1|DSER	LOC108009556|XP_016929506.1|DSUZ
OG0000771	LOC110183718|XP_020807726.1|DSER	LOC108011804|XP_016932531.2|DSUZ
OG0000771	LOC110183717|XP_020807725.1|DSER	LOC108011837|XP_016932564.2|DSUZ
OG0000772	LOC110184043|XP_020808076.1|DSER	LOC108008397|XP_016927731.1|DSUZ
OG0000772	LOC110178317|XP_020801087.1|DSER	LOC108018091|XP_016940984.2|DSUZ
OG0000773	LOC110182928|XP_020806764.1|DSER	LOC108019654|XP_016943028.1|DSUZ
OG0000773	LOC110191852|XP_020818487.1|DSER	LOC108017113|XP_016939562.2|DSUZ
OG0000774	LOC110191633|XP_020818181.1|DSER, LOC110191632|XP_020818180.1|DSER	LOC108009937|XP_016930169.1|DSUZ, LOC108009938|XP_016930170.1|DSUZ, LOC108009936|XP_016930166.1|DSUZ
OG0000775	LOC110189771|XP_020815650.1|DSER	LOC108019850|XP_016943377.1|DSUZ
OG0000775	LOC110178303|XP_020801052.1|DSER	LOC108009958|XP_016930203.1|DSUZ
OG0000776	LOC110189923|XP_020815859.1|DSER	LOC108017586|XP_016940164.2|DSUZ, LOC108005559|XP_036670505.1|DSUZ, LOC118877219|XP_036670517.1|DSUZ
OG0000777	LOC110187988|XP_020813169.1|DSER, LOC110188062|XP_020813271.1|DSER, LOC110187989|XP_020813170.1|DSER	LOC118877968|XP_036674697.1|DSUZ, LOC108020829|XP_016944702.2|DSUZ, LOC108020835|XP_016944707.1|DSUZ, LOC118877904|XP_036674324.1|DSUZ
OG0000778	LOC110176135|XP_020798029.1|DSER	LOC108011444|XP_016932069.1|DSUZ
OG0000779	LOC110181856|XP_020805433.1|DSER	LOC108004707|XP_016923210.1|DSUZ
OG0000780	LOC110189273|XP_020814951.1|DSER	LOC108009945|XP_016930178.1|DSUZ
OG0000781	LOC110184279|XP_020808409.1|DSER	LOC108019124|XP_016942345.1|DSUZ
OG0000781	LOC110190118|XP_020816091.1|DSER	LOC108007436|XP_016926584.2|DSUZ
OG0000782	LOC110179034|XP_020802047.1|DSER	LOC108014639|XP_036671167.1|DSUZ
OG0000782	LOC110184210|XP_020808316.1|DSER	LOC108005169|XP_016923833.1|DSUZ
OG0000783	LOC110179021|XP_020802025.1|DSER	LOC108014686|XP_016936349.1|DSUZ
OG0000783	LOC110182099|XP_020805743.1|DSER	LOC108015375|XP_016937282.1|DSUZ
OG0000784	LOC110176119|XP_020798016.1|DSER	LOC108016874|XP_016939247.1|DSUZ
OG0000785	LOC110177462|XP_020799859.1|DSER	LOC108011725|XP_016932436.2|DSUZ, LOC108011726|XP_016932437.2|DSUZ
OG0000785	LOC110177359|XP_020799711.1|DSER	LOC108020160|XP_016943751.2|DSUZ
OG0000786	LOC110184525|XP_020808758.1|DSER	LOC108020430|XP_016944238.1|DSUZ
OG0000786	LOC110177248|XP_020799555.1|DSER	LOC108018387|XP_036672790.1|DSUZ
OG0000787	LOC110190765|XP_020817054.1|DSER	LOC108013088|XP_036670990.1|DSUZ
OG0000787	LOC110179682|XP_020802952.1|DSER	LOC108005233|XP_016923914.1|DSUZ
OG0000788	LOC110180004|XP_020803253.1|DSER	LOC108014889|XP_016936600.1|DSUZ
OG0000788	LOC110176705|XP_020798802.1|DSER	LOC108005882|XP_016924752.1|DSUZ
OG0000789	LOC110182717|XP_020806475.1|DSER	LOC108007756|XP_016927003.2|DSUZ
OG0000789	LOC110182720|XP_020806479.1|DSER	LOC108013325|XP_016934615.1|DSUZ
OG0000790	LOC110177004|XP_020799173.1|DSER	LOC108013645|XP_016935072.1|DSUZ
OG0000790	LOC110176935|XP_020799093.1|DSER	LOC108013632|XP_016935070.1|DSUZ
OG0000791	LOC110186194|XP_020810912.1|DSER	LOC108017536|XP_036675275.1|DSUZ
OG0000791	LOC110186319|XP_020811114.1|DSER	LOC108019460|XP_036674189.1|DSUZ
OG0000792	LOC110185702|XP_020810332.1|DSER	LOC108008463|XP_016927809.1|DSUZ
OG0000793	LOC110188258|XP_020813603.1|DSER	LOC108015971|XP_016938043.2|DSUZ, LOC108015360|XP_016937264.1|DSUZ
OG0000794	LOC110179550|XP_020802792.1|DSER	LOC108020875|XP_016944763.1|DSUZ, LOC108015046|XP_016936774.1|DSUZ
OG0000795	LOC110184426|XP_020808621.1|DSER	LOC108004757|XP_016923283.1|DSUZ
OG0000795	LOC110188563|XP_020813980.1|DSER	LOC108012042|XP_016932811.1|DSUZ
OG0000796	LOC110191800|XP_020818410.1|DSER	LOC108010558|XP_036674438.1|DSUZ
OG0000796	LOC110181565|XP_020805014.1|DSER	LOC108004727|XP_016923238.1|DSUZ
OG0000797	LOC110184153|XP_020808223.1|DSER	LOC108017482|XP_016940016.2|DSUZ
OG0000797	LOC110186301|XP_020811080.1|DSER	LOC108017480|XP_036674283.1|DSUZ
OG0000798	LOC110179895|XP_020803154.1|DSER	LOC108019781|XP_016943258.1|DSUZ
OG0000798	LOC110188120|XP_020813400.1|DSER	LOC108019780|XP_016943252.1|DSUZ
OG0000799	LOC110176608|XP_020798690.1|DSER	LOC108019251|XP_036673861.1|DSUZ
OG0000799	LOC110179502|XP_020802737.1|DSER	LOC108015152|XP_016936917.1|DSUZ
OG0000800	LOC110178758|XP_020801650.1|DSER	LOC108012423|XP_016933273.1|DSUZ
OG0000801	LOC110177673|XP_020800154.1|DSER	LOC108008266|XP_016927543.1|DSUZ
OG0000801	LOC110177942|XP_020800583.1|DSER	LOC108008353|XP_016927671.1|DSUZ
OG0000802	LOC110188344|XP_020813711.1|DSER	LOC108004581|XP_016923009.1|DSUZ
OG0000802	LOC110182002|XP_020805595.1|DSER	LOC108004576|XP_016923005.1|DSUZ
OG0000803	LOC110183416|XP_020807352.1|DSER	LOC108021119|XP_016945157.1|DSUZ
OG0000803	LOC110178613|XP_020801457.1|DSER	LOC108011871|XP_036670751.1|DSUZ
OG0000804	LOC110178301|XP_020801049.1|DSER	LOC108008724|XP_016928111.1|DSUZ
OG0000804	LOC110191792|XP_020818402.1|DSER	LOC108016053|XP_036674900.1|DSUZ
OG0000805	LOC110178199|XP_020800934.1|DSER	LOC108019642|XP_016943015.1|DSUZ
OG0000805	LOC110178285|XP_020801060.1|DSER	LOC108019653|XP_016943027.1|DSUZ
OG0000806	LOC110183087|XP_020806936.1|DSER	LOC108009507|XP_016929411.1|DSUZ
OG0000807	LOC110176821|XP_020798928.1|DSER	LOC108019814|XP_036670640.1|DSUZ
OG0000807	LOC110190663|XP_020816923.1|DSER	LOC108012630|XP_016933540.1|DSUZ
OG0000808	LOC110186284|XP_020811056.1|DSER, LOC110186626|XP_020811536.1|DSER	LOC108013819|XP_036675465.1|DSUZ
OG0000810	LOC110189241|XP_020814901.1|DSER, LOC110189242|XP_020814902.1|DSER	LOC108017741|XP_036669879.1|DSUZ
OG0000811	LOC110187803|XP_020812936.1|DSER	LOC108006656|XP_016925681.1|DSUZ
OG0000811	LOC110181534|XP_020804978.1|DSER	LOC108009093|XP_016928642.1|DSUZ
OG0000812	LOC110181725|XP_020805242.1|DSER	LOC108018925|XP_016942005.1|DSUZ
OG0000813	LOC110189495|XP_020815244.1|DSER	LOC108019788|XP_016943273.1|DSUZ
